UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
94IN02079,1992039578,L9578,03,92,1,73,2,30,354,447103,443203,6,,1,3,FL,M,148,167,0,,,93,0808,,AVG,,,1.5,,1994
94IN02080,1992039579,L9579,03,92,2,73,2,30,354,447103,443203,6,,1,1,-FL,1,129,154,2,,,,,,-FL,4,F,1.5,,1994
94IN02081,1992039580,L9580,03,92,2,88,2,30,722,590703,448903,2,,1,1,JIM,2,155,147,2,,,,,A,  2,3,2,1.5,,1994
94IN02082,1992039581,L9581,03,92,2,73,2,30,722,590703,448903,6,,1,1,-FL,1,153,164,2,,,,,,-FL,4,F,1.5,,1994
94IN02083,1992039586,L9586,03,92,1,72,2,30,721,455103,153703,6,,1,2,097,M,147,169,0,,,92,0922,,AVG,,,1.5,,1994
94IN02084,1992039590,L9590,03,92,2,73,2,30,380,442303,619703,6,,1,1,-FL,2,154,155,2,,,,,,-FL,3,F,1.5,,1994
94IN02085,1992039594,L9594,03,92,2,73,2,30,354,446003,165903,6,,1,3,OVX,5,125,161,1,,,,,,REC,3,X,1.5,,1994
94IN02086,1992039595,L9595,03,92,2,73,2,30,354,446003,165903,6,,1,1,-FL,1,148,146,2,,,,,,-FL,4,F,1.5,,1994
94IN02087,1992039601,L9601,03,92,2,73,2,30,380,442303,467403,6,,1,1,-FL,1,163,149,2,,,,,,-FL,3,F,1.5,,1994
94IN02088,1992039602,L9602,03,92,2,73,2,30,416,446003,260203,6,,1,1,-FL,2,137,131,2,,,,,,-FL,3,F,1.5,,1994
94IN02089,1992039603,L9603,03,92,1,73,2,30,416,446003,260203,6,,1,,FL,M,185,0,0,,,93,0523,,AVG,,,1.5,X TESTES,1994
94IN02090,1992039605,L9605,03,92,2,73,2,30,354,447103,294503,6,,1,3,OVX,2,140,138,2,,,,,,REC,4,X,1.5,,1994
94IN02091,1992039610,L9610,03,92,2,73,2,30,722,590703,278403,6,,1,3,OVX,1,131,129,2,,,,,,REC,3,X,1.5,BRN.FEET,1994
94IN02092,1992039612,L9612,03,92,2,73,2,30,723,625703,450203,6,,1,1,-FL,2,155,149,2,,,,,,-FL,3,F,1.5,,1994
94IN02093,1992039614,L9614,03,92,1,73,2,30,427,446003,293703,6,,1,2,095,M,176,205,0,,,92,0922,,SUP,,,1.5,,1994
94IN02094,1992039616,L9616,03,92,2,73,2,30,416,446003,269003,6,,1,1,-FL,2,176,165,2,,,,,,-FL,3,F,1.5,FLT,1994
94IN02095,1992039618,L9618,03,92,2,73,2,30,427,446003,121203,6,,1,1,-FL,2,159,154,1,,,,,,-FL,3,F,1.5,,1994
94IN02096,1992039619,L9619,03,92,2,73,2,30,416,442303,451403,6,,1,3,OVX,2,166,160,12,,,,,,X,3,,1.5,NEW OVX,1994
94IN02097,1992039622,L9622,03,92,2,73,2,30,354,447103,467203,6,,1,1,-FL,2,148,137,2,,,,,,-FL,4,F,1.5,,1994
94IN02098,1992039623,L9623,03,92,2,73,2,30,724,632803,174603,6,,1,3,OVX,5,148,171,1,,,,,,REC,4,X,1.5,,1994
94IN02099,1992039629,L9629,03,92,2,73,2,30,721,455103,615803,6,,1,1,-FL,1,157,158,5,,,,,,-FL,4,F,1.5,,1994
94IN02100,1992039630,L9630,03,92,1,72,2,30,724,632803,874802,6,,1,3,FL,M,156,177,0,,,93,0808,,AVG,,,1.5,,1994
94IN02101,1992039639,L9639,03,92,2,73,2,30,427,447103,456003,6,,1,1,-FL,2,150,124,2,,,,,,-FL,3,F,1.5,RIP EAR,1994
94IN02102,1992039640,L9640,03,92,1,73,2,30,427,447103,456003,2,,1,3,LIB,*,0,0,0,,L,93,0124,,,,,1.5,SIZE,1994
94IN02103,1992039649,L9649,03,92,1,73,2,30,427,447103,306703,6,,1,3,FL,M,153,175,0,,,93,0808,,AVG,,,1.5,,1994
94IN02104,1992039654,L9654,03,92,2,73,2,30,722,590703,323103,6,,1,1,-FL,1,161,137,2,,,,,,-FL,3,F,1.5,,1994
94IN02105,1992039655,L9655,03,92,2,73,2,30,722,590703,323103,6,,1,1,-FL,1,159,150,2,,,,,,-FL,3,F,1.5,,1994
94IN02106,1992039661,L9661,03,92,2,73,2,30,416,447103,609703,6,,1,3,OVX,2,143,151,2,,,,,,REC,4,X,1.5,,1994
94IN02107,1993039667,L9667,03,93,2,81,1,30,P02,760003,648503,0,,,1,,1,145,158,2,,,,,M, 01,,2,1.0,,1994
94IN02108,1993039670,L9670,03,93,1,TT,1,30,R-0,000003,367803,2,,,1,imp,Y,138,160,0,,,93,1017,i,,,,1.0,,1994
94IN02109,1993039672,L9672,03,93,2,TT,1,30,R-0,000003,367803,7,,,1,29A,3,129,144,0,,,,,i,LIS,,L,1.0,,1994
94IN02110,1993039676,L9676,03,93,2,81,1,30,P01,687403,680703,0,,,1,,2,160,139,2,,,,,M, 02,,2,1.0,,1994
94IN02111,1993039677,L9677,03,93,2,TT,1,30,R-0,000003,473403,2,,,3,OVX,1,138,141,2,,,,,i,REC,,X,1.0,,1994
94IN02112,1993039679,L9679,03,93,2,82,1,30,64,732403,396003,0,,,2,58,2,118,125,1,,,92,0922,C,---,,,1.0,NR SO-SO,1994
94IN02113,1993039680,L9680,03,93,1,82,1,30,64,732403,396003,0,,,3,CTL,Y,132,165,0,,,93,0808,C,,,,1.0,,1994
94IN02114,1993039681,L9681,03,93,2,82,1,30,64,732403,396003,0,,,1,,1,120,144,1,,,,,C, 25,,2,1.0,,1994
94IN02115,1993039682,L9682,03,93,1,TT,1,30,R-0,000003,675903,2,,,1,imp,Y,139,148,0,,,93,1017,i,,,,1.0,,1994
94IN02116,1993039683,L9683,03,93,1,TT,1,30,R-0,000003,675903,2,,,1,imp,Y,145,158,0,,,93,1017,i,,,,1.0,,1994
94IN02117,1993039685,L9685,03,93,2,81,1,30,P03,678403,549903,0,,,1,,2,137,136,1,,,,,M, 04,,2,1.0,PINK,1994
94IN02118,1993039686,L9686,03,93,2,81,1,30,P03,678403,549903,0,,,,,1,134,0,0,,,01,0627,M,---,,,1.0,,1994
94IN02119,1993039690,L9690,03,93,1,TT,1,30,R-0,000003,572903,2,,,1,imp,Y,131,150,0,,,93,1017,i,,,,1.0,WEAK,1994
94IN02120,1993039691,L9691,03,93,1,TT,1,30,R-0,000003,572903,2,,,1,imp,Y,142,166,0,,,,,i,,,,1.0,,1994
94IN02121,1993039693,L9693,03,93,1,82,1,30,61,673403,685803,0,,,1,CTL,Y,154,180,0,,,,,C,,,,1.0,,1994
94IN02122,1993039698,L9698,03,93,2,82,1,30,62,684003,187603,0,,,1,,1,150,144,2,,,,,C, 26,,2,1.0,,1994
94IN02123,1993039699,L9699,03,93,2,82,1,30,62,684003,187603,0,,,2,53,5,116,141,1,,,92,0922,C,---,,,1.0,"NICE,HM?",1994
94IN02124,1993039700,L9700,03,93,1,82,1,30,62,684003,187603,0,,,1,CTL,Y,165,186,0,,,,,C,,,,1.0,,1994
94IN02125,1993039705,L9705,03,93,2,81,1,30,P01,687403,526303,0,,,,CLO,X,131,0,0,,,93,0810,M,---,,,1.0,X UT PROLAPSE,1994
94IN02126,1993039706,L9706,03,93,2,81,1,30,P01,687403,526303,0,,,1,,1,149,159,2,,,,,M, 03,,2,1.0,,1994
94IN02127,1993039714,L9714,03,93,2,82,1,30,68,780303,703603,0,,,1,,2,150,145,2,,,,,C, 27,,2,1.0,,1994
94IN02128,1993039715,L9715,03,93,2,81,1,30,P02,760003,662903,0,,,1,,1,155,146,2,,,,,M, 01,,2,1.0,,1994
94IN02129,1993039716,L9716,03,93,1,80,1,30,P02,760003,662903,0,,,1,M,Y,151,182,0,,,,,M,,,,1.0,,1994
94IN02130,1993039717,L9717,03,93,1,82,1,30,66,677303,772603,0,,,1,CTL,Y,147,171,0,,,,,C,,,,1.0,,1994
94IN02131,1993039719,L9719,03,93,1,TT,1,30,R-0,000003,475203,2,,,1,ctl,Y,152,182,0,,,,,c,,,,1.0,,1994
94IN02132,1993039720,L9720,03,93,1,82,1,30,62,684003,693903,0,,,1,CTL,Y,161,190,0,,,,,C,,,,1.0,,1994
94IN02133,1993039721,L9721,03,93,2,82,1,30,62,684003,693903,0,,,1,,1,155,148,2,,,,,C, 28,,2,1.0,,1994
94IN02134,1993039722,L9722,03,93,2,82,1,30,60,723903,500403,0,,,2,52,5,122,147,1,,,92,0922,C,---,,,1.0,"ENTR,NEW OVX",1994
94IN02135,1993039725,L9725,03,93,1,82,1,30,60,723903,500403,0,,,2,073,Y,139,154,0,,,92,0922,C,,,,1.0,,1994
94IN02136,1993039727,L9727,03,93,1,TT,1,30,R-0,000003,539003,2,,,1,ctl,Y,151,175,0,,,,,c,,,,1.0,,1994
94IN02137,1993039728,L9728,03,93,2,TT,1,30,R-0,000003,539003,2,,,1,CLO,2,111,134,2,,,,,c, 17,,2,1.0,,1994
94IN02138,1993039730,L9730,03,93,1,TT,1,30,R-0,000003,476203,2,,,1,imp,Y,126,144,0,,,93,1017,i,,,,1.0,,1994
94IN02139,1993039731,L9731,03,93,2,TT,1,30,R-0,000003,526603,2,,,C,CLO,2,130,135,2,,,,,c,REC,,2,1.0,,1994
94IN02140,1993039733,L9733,03,93,2,82,1,30,70,701103,163203,0,,,2,53,5,120,135,1,,,92,0922,C,---,,,1.0,,1994
94IN02141,1993039734,L9734,03,93,1,82,1,30,70,701103,163203,0,,,1,CTL,Y,140,165,0,,,,,C,,,,1.0,,1994
94IN02142,1993039736,L9736,03,93,2,81,1,30,P04,684903,560903,0,,,2,56,1,140,165,1,,,92,0922,M,---,,,1.0,NR BALD,1994
94IN02143,1993039738,L9738,03,93,2,82,1,30,60,723903,173503,0,,,1,,2,125,130,2,,,,,C, 29,,2,1.0,,1994
94IN02144,1993039739,L9739,03,93,1,TT,1,30,R-0,000003,421103,2,,,1,imp,Y,146,175,0,,,93,1017,i,,,,1.0,,1994
94IN02145,1993039740,L9740,03,93,2,TT,1,30,R-0,000003,421103,2,,,3,OVX,5,140,166,1,,,,,i,---,,,1.0,NEW OVX,1994
94IN02146,1993039741,L9741,03,93,2,TT,1,30,R-0,000003,421103,7,,,1,34D,3,108,101,0,,,,,i,LIS,,L,1.0,,1994
94IN02147,1993039742,L9742,03,93,2,81,1,30,P02,760003,574303,0,,,,CLO,X,120,0,0,,,93,0810,M,---,,,1.0,RP,1994
94IN02148,1993039743,L9743,03,93,2,81,1,30,P02,760003,574303,0,,,1,,1,126,121,2,,,,,M, 03,,2,1.0,,1994
94IN02149,1993039745,L9745,03,93,1,82,1,30,71,770403,377703,0,,,3,CTL,Y,147,170,0,,,93,1031,C,,,,1.0,,1994
94IN02150,1993039746,L9746,03,93,2,81,1,30,P01,687403,508003,0,,,1,SAV,1,146,166,1,,,,,M, 02,,2,1.0,ENTR,1994
94IN02151,1993039749,L9749,03,93,2,82,1,30,71,770403,230603,0,,,1,,1,147,145,2,,,,,C, 31,,2,1.0,,1994
94IN02152,1993039750,L9750,03,93,1,82,1,30,61,673403,235503,0,,,3,CTL,Y,145,166,0,,,93,0808,C,,,,1.0,ABS SCROTUM,1994
94IN02153,1993039751,L9751,03,93,2,82,1,30,61,673403,235503,0,,,2,54,5,107,129,1,,,92,0922,C,---,,,1.0,COARSE,1994
94IN02154,1993039752,L9752,03,93,1,TT,1,30,R-0,000003,562403,2,,,1,imp,Y,145,176,0,,,93,1017,i,,,,1.0,,1994
94IN02155,1993039754,L9754,03,93,1,TT,1,30,R-0,000003,372503,2,,,1,ctl,Y,140,159,0,,,,,c,,,,1.0,,1994
94IN02156,1993039756,L9756,03,93,2,TT,1,30,R-0,000003,683603,2,,,1,CLO,2,135,141,2,,,,,c, 17,,2,1.0,,1994
94IN02157,1993039757,L9757,03,93,2,TT,1,30,R-0,000003,683603,2,,,1,CLO,1,128,137,2,,,,,c, 17,,2,1.0,,1994
94IN02158,1993039760,L9760,03,93,2,TT,1,30,R-0,000003,188603,2,,,3,OVX,1,150,158,1,,,,,c,REC,,X,1.0,,1994
94IN02159,1993039762,L9762,03,93,1,82,1,30,62,684003,390903,0,,,2,086,Y,156,185,0,,,92,0922,C,,,,1.0,,1994
94IN02160,1993039763,L9763,03,93,1,TT,1,30,R-0,000003,707903,2,,,1,ctl,Y,147,167,0,,,,,c,,,,1.0,SCURS,1994
94IN02161,1993039766,L9766,03,93,2,81,1,30,P04,684903,234803,0,,,1,,1,113,117,2,,,,,M, 01,,2,1.0,,1994
94IN02162,1993039769,L9769,03,93,1,82,1,30,63,675603,504503,0,,,2,072,Y,129,158,0,,,92,0922,C,,,,1.0,,1994
94IN02163,1993039770,L9770,03,93,1,TT,1,30,R-0,000003,582303,2,,,1,imp,Y,138,158,0,,,93,1017,i,,,,1.0,,1994
94IN02164,1993039774,L9774,03,93,1,TT,1,30,R-0,000003,536803,2,,,1,imp,Y,135,159,0,,,93,1017,i,,,,1.0,,1994
94IN02165,1993039775,L9775,03,93,2,TT,1,30,R-0,000003,719103,2,,,3,OVX,1,146,137,11,,,,,c,---,,,1.0,NEW OVX 11BAG,1994
94IN02166,1993039776,L9776,03,93,2,TT,1,30,R-0,000003,719103,2,,,1,CLO,2,120,131,2,,,,,c, 17,,2,1.0,,1994
94IN02167,1993039778,L9778,03,93,2,81,1,30,P03,678403,570103,0,,,1,,1,150,142,2,,,,,M, 04,,2,1.0,,1994
94IN02168,1993039779,L9779,03,93,1,TT,1,30,R-0,000003,381103,2,,,1,imp,Y,131,151,0,,,93,1017,i,,,,1.0,,1994
94IN02169,1993039781,L9781,03,93,1,TT,1,30,R-0,000003,050903,2,,,1,ctl,Y,130,147,0,,,93,1017,c,,,,1.0,,1994
94IN02170,1993039783,L9783,03,93,1,TT,1,30,R-0,000003,663703,2,,,1,imp,Y,154,179,0,,,93,1017,i,,,,1.0,,1994
94IN02171,1993039786,L9786,03,93,1,82,1,30,66,677303,085903,0,,,1,CTL,Y,137,157,0,,,,,C,,,,1.0,,1994
94IN02172,1993039789,L9789,03,93,1,TT,1,30,R-0,000003,407003,2,,,1,ctl,Y,126,139,0,,,,,c,,,,1.0,,1994
94IN02173,1993039790,L9790,03,93,2,TT,1,30,R-0,000003,564603,2,,,,CLO,X,126,0,0,,,93,0810,i,---,,,1.0,X EWE,1994
94IN02174,1993039791,L9791,03,93,1,TT,1,30,R-0,000003,564603,2,,,1,imp,Y,140,163,0,,,,,i,,,,1.0,,1994
94IN02175,1993039797,L9797,03,93,1,TT,1,30,R-0,000003,207903,2,,,1,imp,Y,147,172,0,,,93,1017,i,,,,1.0,SCURS,1994
94IN02176,1993039798,L9798,03,93,2,TT,1,30,R-0,000003,207903,2,,,,CLO,X,118,0,0,,,93,0810,i,---,,,1.0,X EWE,1994
94IN02177,1993039802,L9802,03,93,2,81,1,30,P03,678403,758503,0,,,3,,2,157,164,12,,,93,1010,M,---,,,1.0,X 12 BAG,1994
94IN02178,1993039807,L9807,03,93,2,TT,1,30,R-0,000003,502403,2,,,1,CLO,1,144,141,2,,,,,i, 17,,2,1.0,,1994
94IN02179,1993039808,L9808,03,93,1,TT,1,30,R-0,000003,502403,2,,,1,imp,Y,125,151,0,,,93,1017,i,,,,1.0,,1994
94IN02180,1993039810,L9810,03,93,2,82,1,30,70,701103,345303,0,,,2,58,2,120,123,2,,,92,0922,C,---,,,1.0,NR SO-SO,1994
94IN02181,1993039811,L9811,03,93,1,TT,1,30,R-0,000003,484203,2,,,1,imp,Y,129,147,0,,,93,1017,i,,,,1.0,,1994
94IN02182,1993039813,L9813,03,93,2,TT,1,30,R-0,000003,661303,2,,,3,OVX,5,107,139,1,,,,,c,---,,,1.0,NEW OVX,1994
94IN02183,1993039815,L9815,03,93,1,80,1,30,P02,760003,757403,0,,,3,M,Y,161,176,0,,,93,0808,M,,,,1.0,,1994
94IN02184,1993039817,L9817,03,93,1,TT,1,30,R-0,000003,077003,2,,,1,imp,Y,138,172,0,,,93,1017,i,,,,1.0,SM TESTES,1994
94IN02185,1993039819,L9819,03,93,1,82,1,30,64,732403,481403,0,,,1,CTL,Y,140,156,0,,,,,C,,,,1.0,,1994
94IN02186,1993039820,L9820,03,93,2,TT,1,30,R-0,000003,663303,2,,,3,OVX,2,131,134,2,,,,,i,---,,,1.0,NEW OVX,1994
94IN02187,1993039821,L9821,03,93,1,TT,1,30,R-0,000003,663303,2,,,1,imp,Y,138,168,0,,,93,1017,i,,,,1.0,SCURS,1994
94IN02188,1993039825,L9825,03,93,2,TT,1,30,R-0,000003,469303,2,,,3,OVX,2,123,127,1,,,,,c,---,,,1.0,"NEW OVX, PINK",1994
94IN02189,1993039828,L9828,03,93,1,TT,1,30,R-0,000003,502103,2,,,1,ctl,Y,149,173,0,,,,,c,,,,1.0,,1994
94IN02190,1993039831,L9831,03,93,2,81,1,30,P04,684903,096903,0,,,2,52,5,138,167,1,,,92,0922,M,---,,,1.0,,1994
94IN02191,1993039832,L9832,03,93,1,80,1,30,P01,687403,671703,0,,,1,M,Y,133,149,0,,,,,M,,,,1.0,,1994
94IN02192,1993039833,L9833,03,93,1,80,1,30,P01,687403,671703,0,,,6,M,Y,151,177,0,,,04,0803,M,,,,1.0,,1994
94IN02193,1993039835,L9835,03,93,2,TT,1,30,R-0,000003,342903,2,,,3,OVX,2,158,174,1,,,,,i,REC,,X,1.0,,1994
94IN02194,1993039839,L9839,03,93,2,TT,1,30,R-0,000003,649603,2,,,1,CLO,1,142,137,2,,,,,i, 17,,2,1.0,,1994
94IN02195,1993039840,L9840,03,93,1,TT,1,30,R-0,000003,212903,2,,,1,imp,Y,120,151,0,,,93,1017,i,,,,1.0,,1994
94IN02196,1993039845,L9845,03,93,2,82,1,30,66,677303,516703,0,,,1,,2,149,148,2,,,,,C, 30,,2,1.0,,1994
94IN02197,1993039846,L9846,03,93,1,TT,1,30,R-0,000003,722703,2,,,1,imp,Y,152,169,0,,,93,1017,i,,,,1.0,,1994
94IN02198,1993039847,L9847,03,93,1,TT,1,30,R-0,000003,496803,2,,,1,ctl,Y,150,169,0,,,93,1017,c,,,,1.0,,1994
94IN02199,1993039848,L9848,03,93,1,TT,1,30,R-0,000003,496803,2,,,1,ctl,Y,144,172,0,,,,,c,,,,1.0,,1994
94IN02200,1993039852,L9852,03,93,1,80,1,30,P01,687403,667903,0,,,2,075,Y,159,171,0,,,92,0922,M,,,,1.0,,1994
94IN02201,1993039854,L9854,03,93,2,81,1,30,P03,678403,657203,0,,,1,,1,132,142,2,,,,,M, 02,,2,1.0,,1994
94IN02202,1993039855,L9855,03,93,1,80,1,30,P03,678403,674803,0,,,1,M,Y,157,180,0,,,97,1028,M,,,,1.0,SCURS,1994
94IN02203,1993039856,L9856,03,93,2,81,1,30,P03,678403,674803,0,,,1,SAV,1,136,164,2,,,,,M, 04,,2,1.0,,1994
94IN02204,1993039857,L9857,03,93,2,81,1,30,P02,760003,487303,0,,,A,ASP,2,112,112,12,,,95,1101,M,---,,,1.0,,1994
94IN02205,1993039859,L9859,03,93,1,82,1,30,63,675603,077103,0,,,1,CTL,Y,145,169,0,,,,,C,,,,1.0,,1994
94IN02206,1993039860,L9860,03,93,2,82,1,30,63,675603,077103,0,,,2,54,5,113,135,1,,,92,0922,C,---,,,1.0,,1994
94IN02207,1993039863,L9863,03,93,2,81,1,30,P01,687403,092603,0,,,1,,1,140,157,2,,,,,M, 03,,2,1.0,R BLOODY MILK,1994
94IN02208,1993039864,L9864,03,93,2,81,1,30,P01,687403,092603,0,,,1,,1,141,148,2,,,,,M, 02,,2,1.0,,1994
94IN02209,1993039865,L9865,03,93,2,TT,1,30,R-0,000003,215603,2,,,C,CLO,1,139,141,2,,,,,c,REC,,2,1.0,,1994
94IN02210,1993039868,L9868,03,93,1,TT,1,30,R-0,000003,140403,2,,,1,imp,Y,138,153,0,,,93,1017,i,,,,1.0,,1994
94IN02211,1993039869,L9869,03,93,1,TT,1,30,R-0,000003,140403,2,,,1,imp,Y,149,172,0,,,93,1017,i,,,,1.0,,1994
94IN02212,1993039870,L9870,03,93,1,TT,1,30,R-0,000003,710503,2,,,7,imp,Y,157,0,0,,,97,0711,i,,,,1.0,,1994
94IN02213,1993039872,L9872,03,93,1,TT,1,30,R-0,000003,090603,2,,,1,imp,Y,145,167,0,,,93,1017,i,,,,1.0,,1994
94IN02214,1993039873,L9873,03,93,1,TT,1,30,R-0,000003,488403,2,,,1,ctl,Y,146,162,0,,,93,1017,c,,,,1.0,,1994
94IN02215,1993039874,L9874,03,93,1,TT,1,30,R-0,000003,488403,2,,,1,ctl,Y,128,143,0,,,93,1017,c,,,,1.0,,1994
94IN02216,1993039875,L9875,03,93,2,TT,1,30,R-0,000003,492303,2,,,1,CLO,1,131,127,2,,,,,i, 17,,2,1.0,,1994
94IN02217,1993039877,L9877,03,93,1,TT,1,30,R-0,000003,492303,2,,,1,imp,Y,141,156,0,,,93,1017,i,,,,1.0,,1994
94IN02218,1993039879,L9879,03,93,1,TT,1,30,R-0,000003,510303,2,,,1,imp,Y,140,159,0,,,93,1017,i,,,,1.0,,1994
94IN02219,1993039882,L9882,03,93,2,TT,1,30,R-0,000003,780203,2,,,3,OVX,5,139,148,1,,,,,i,---,,,1.0,NEW OVX,1994
94IN02220,1993039883,L9883,03,93,1,82,1,30,68,780303,673303,0,,,1,CTL,Y,151,174,0,,,,,C,,,,1.0,,1994
94IN02221,1993039884,L9884,03,93,2,82,1,30,68,780303,673303,0,,,1,,1,114,130,2,,,,,C, 20,,2,1.0,,1994
94IN02222,1993039885,L9885,03,93,2,TT,1,30,R-0,000003,765703,2,,,1,CLO,1,134,136,1,,,,,c, 17,,2,1.0,,1994
94IN02223,1993039887,L9887,03,93,1,TT,1,30,R-0,000003,570403,2,,,1,ctl,Y,156,168,0,,,,,c,,,,1.0,,1994
94IN02224,1993039891,L9891,03,93,1,TT,1,30,R-0,000003,756403,2,,,3,imp,Y,159,181,0,,,93,1031,i,,,,1.0,,1994
94IN02225,1993039892,L9892,03,93,1,80,1,30,P04,684903,360003,0,,,1,M,Y,153,173,0,,,,,M,,,,1.0,,1994
94IN02226,1993039893,L9893,03,93,2,81,1,30,P04,684903,360003,0,,,1,,2,130,135,2,,,,,M, 01,,2,1.0,,1994
94IN02227,1993039894,L9894,03,93,1,TT,1,30,R-0,000003,933502,2,,,1,ctl,Y,131,155,0,,,93,1017,c,,,,1.0,,1994
94IN02228,1993039895,L9895,03,93,1,TT,1,30,R-0,000003,933502,2,,,1,ctl,Y,160,178,0,,,95,1028,c,,,,1.0,,1994
94IN02229,1993039896,L9896,03,93,2,82,1,30,66,677303,726003,0,,,1,,1,130,129,1,,,,,C, 21,,2,1.0,,1994
94IN02230,1993039897,L9897,03,93,2,81,1,30,P02,760003,370303,0,,,1,,1,162,160,2,,,,,M, 03,,2,1.0,,1994
94IN02231,1993039898,L9898,03,93,1,80,1,30,P02,760003,370303,0,,,1,M,Y,157,188,0,,,,,M,,,,1.0,GAUNT/BIRTH,1994
94IN02232,1993039899,L9899,03,93,1,80,1,30,P01,687403,382003,0,,,1,M,Y,140,168,0,,,,,M,,,,1.0,,1994
94IN02233,1993039900,L9900,03,93,2,81,1,30,P01,687403,382003,0,,,2,57,5,120,146,1,,,92,0922,M,---,,,1.0,NR BRITCHY,1994
94IN02234,1993039901,L9901,03,93,1,80,1,30,P03,678403,683103,0,,,6,M,Y,149,173,0,,,04,0803,M,,,,1.0,,1994
94IN02235,1993039904,L9904,03,93,2,81,1,30,P03,678403,215903,0,,,1,,1,113,131,2,,,,,M, 04,,2,1.0,,1994
94IN02236,1993039905,L9905,03,93,2,81,1,30,P03,678403,215903,0,,,1,,1,125,132,2,,,,,M, 01,,2,1.0,,1994
94IN02237,1993039907,L9907,03,93,1,80,1,30,P01,687403,240803,0,,,2,084,Y,131,153,0,,,92,0922,M,,,,1.0,,1994
94IN02238,1993039908,L9908,03,93,1,80,1,30,P01,687403,240803,0,,,2,081,Y,143,169,0,,,92,0922,M,,,,1.0,,1994
94IN02239,1993039911,L9911,03,93,1,82,1,30,70,701103,469903,0,,,3,CTL,Y,123,145,0,,,93,0808,C,,,,1.0,,1994
94IN02240,1993039913,L9913,03,93,2,81,1,30,P04,684903,348603,0,,,2,57,5,107,139,1,,,92,0922,M,---,,,1.0,NR BRN LEGS,1994
94IN02241,1993039914,L9914,03,93,2,81,1,30,P04,684903,348603,0,,,1,,2,150,147,1,,,,,M, 02,,2,1.0,,1994
94IN02242,1993039916,L9916,03,93,2,81,1,30,P03,678403,346503,0,,,2,56,5,130,162,1,,,92,0922,M,---,,,1.0,NR BRITCHY,1994
94IN02243,1993039921,L9921,03,93,1,TT,1,30,R-0,000003,435103,2,,,1,imp,Y,152,174,0,,,93,1017,i,,,,1.0,,1994
94IN02244,1993039936,L9936,03,93,1,TT,1,30,R-0,000003,252003,2,,,1,imp,Y,136,162,0,,,93,1017,i,,,,1.0,,1994
94IN02245,1993039937,L9937,03,93,2,TT,1,30,R-0,000003,252003,2,,,3,OVX,2,153,147,2,,,,,i,REC,,X,1.0,,1994
94IN02246,1993039938,L9938,03,93,2,TT,1,30,R-0,000003,515303,2,,,3,OVX,2,128,127,2,,,,,i,REC,,X,1.0,,1994
94IN02247,1993039939,L9939,03,93,2,TT,1,30,R-0,000003,515303,2,,,1,CLO,1,117,123,2,,,,,i, 17,,2,1.0,,1994
94IN02248,1993039943,L9943,03,93,2,82,1,30,66,677303,209903,0,,,2,56,5,119,152,1,,,92,0922,C,---,,,1.0,NR BRITCHY,1994
94IN02249,1993039949,L9949,03,93,2,82,1,30,65,687203,336303,0,,,1,,2,128,142,2,,,,,C, 22,,2,1.0,,1994
94IN02250,1993039950,L9950,03,93,2,82,1,30,65,687203,336303,0,,,1,,2,141,136,2,,,,,C, 23,,2,1.0,,1994
94IN02251,1993039953,L9953,03,93,2,81,1,30,p.2,751903,920503,0,,,2,51,5,131,168,1,,,92,0922,M,---,,,1.0,,1994
94IN02252,1993039957,L9957,03,93,2,82,1,30,64,732403,361203,0,,,,,*,0,0,0,,,08,0413,C,---,,,1.0,RECTAL PROLAP,1994
94IN02253,1993039959,L9959,03,93,2,82,1,30,63,675603,537903,0,,,1,,5,139,143,1,,,,,C, 24,,2,1.0,,1994
94IN02254,1993039965,L9965,03,93,2,81,1,30,P02,760003,239703,0,,,2,52,5,136,158,1,,,92,0922,M,---,,,1.0,,1994
94IN02255,1993039966,L9966,03,93,2,81,1,30,P04,684903,226903,0,,,1,,1,149,146,2,,,,,M, 03,,2,1.0,,1994
94IN02256,1993039967,L9967,03,93,1,80,1,30,P04,684903,226903,0,,,2,074,Y,143,169,0,,,92,0922,M,,,,1.0,,1994
94IN02257,1993039968,L9968,03,93,2,82,1,30,65,687203,669703,0,,,1,,1,150,157,2,,,,,C, 25,,2,1.0,,1994
94IN02258,1993039972,L9972,03,93,2,82,1,30,p.3,770603,849303,0,,,3,,1,125,119,2,,,93,1010,C,---,,,1.0,BAD R EYE '94,1994
94IN02259,1993039973,L9973,03,93,1,80,1,30,P02,760003,722603,0,,,1,M,Y,151,183,0,,,,,M,,,,1.0,,1994
94IN02260,1993039974,L9974,03,93,2,81,1,30,P03,678403,487803,0,,,1,,2,157,158,2,,,,,M, 04,,2,1.0,,1994
94IN02261,1993039975,L9975,03,93,1,80,1,30,P03,678403,487803,0,,,1,M,Y,143,166,0,,,,,M,,,,1.0,,1994
94IN02262,1993039976,L9976,03,93,1,80,1,30,P03,678403,559803,0,,,3,M,Y,142,171,0,,,54,0712,M,,,,1.0,FX FEMOR HEAD,1994
