UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
71IN00203,1969380105,69,2,80105,8,,,,,,,,,,3,08,,,22,,,02,145,134,,,,,38,,,,,,,,,,1971,2.0
71IN00204,1969310106,69,2,10106,1,,,,,,,,,,3,07,,,49,,,01,130,135,2,,,,31,0925,,,,,,,,,1971,2.0
71IN00205,1969380106,69,2,80106,8,,,,,,,,,,3,08,,,23,,,02,135,160,,,,,38,,,,,,,,,,1971,2.0
71IN00206,1970390106,70,1,90106,9,,,,,,,,,,2,51,,,,110,07,,110,,,,,,39,,091,5,,,,,,,1971,1.0
71IN00207,1969310107,69,2,10107,1,,,,,,,,,,3,07,,,49,,,01,126,135,2,,,,31,0925,,,,,,,,,1971,2.0
71IN00208,1969380107,69,2,80107,8,,,,,,,,,,3,08,,,36,,,02,160,174,,,,,38,,,,,,,,,,1971,2.0
71IN00209,1970390107,70,2,90107,9,,,,,,,,,,2,51,,,21,,,01,105,107,,,,,39,,,,,,,,,,1971,1.0
71IN00210,1969380108,69,2,80108,8,,,,,,,,,,3,08,,,21,,,02,97,128,,,,,38,,,,,,,,,,1971,2.0
71IN00211,1970360109,70,2,60109,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00212,1970390110,70,2,90110,9,,,,,,,,,,2,51,,,23,,,01,93,105,,,,,39,,,,,,,,,,1971,1.0
71IN00213,1970340111,70,2,40111,4,,,,,,,,,,2,02,,,,,,12,114,112,3,,,,34,0930,,,,,,,,,1971,1.0
71IN00214,1970360111,70,2,60111,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00215,1970390111,70,2,90111,9,,,,,,,,,,2,51,,,22,,,02,104,103,,,,,39,,,,,,,,,,1971,1.0
71IN00216,1969310113,69,2,10113,1,,,,,,,,,,3,07,,,09,,,01,104,110,,,,,31,,,,,,,,,,1971,2.0
71IN00217,1970340114,70,2,40114,4,,,,,,,,,,2,02,,,33,,,02,127,153,,,,,34,,,,,,,,,,1971,1.0
71IN00218,1970340115,70,1,40115,4,,,,,,,,,,2,02,,,,165,06,,165,,,,,,34,,112,3,,,,,,,1971,1.0
71IN00219,1970390115,70,2,90115,9,,,,,,,,,,2,51,,,23,,,01,105,103,,,,,39,,,,,,,,,,1971,1.0
71IN00220,1970360116,70,2,60116,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00221,1969380116,69,2,80116,8,,,,,,,,,,3,08,,,22,,,01,124,127,,,,,38,,,,,,,,,,1971,2.0
71IN00222,1970390116,70,2,90116,9,,,,,,,,,,2,51,,,21,,,01,123,118,,,,,39,,,,,,,,,,1971,1.0
71IN00223,1970340117,70,2,40117,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00224,1969380117,69,2,80117,8,,,,,,,,,,3,08,,,23,,,01,143,133,,,,,38,,,,,,,,,,1971,2.0
71IN00225,1970390117,70,2,90117,9,,,,,,,,,,2,51,,,21,,,01,120,118,,,,,39,,,,,,,,,,1971,1.0
71IN00226,1970340118,70,1,40118,4,,,,,,,,,,2,02,,,,155,09,,155,,,,,,34,,124,4,,,,,,,1971,1.0
71IN00227,1970390118,70,2,90118,9,,,,,,,,,,2,51,,,22,,,01,118,100,,,,,39,,,,,,,,,,1971,1.0
71IN00228,1970340119,70,2,40119,4,,,,,,,,,,2,02,,,17,,,01,115,122,,,,,34,,,,,,,,,,1971,1.0
71IN00229,1970390119,70,2,90119,9,,,,,,,,,,2,51,,,23,,,01,105,113,,,,,39,,,,,,,,,,1971,1.0
71IN00230,1969310120,69,2,10120,1,,,,,,,,,,3,07,,,10,,,02,125,138,,,,,31,,,,,,,,,,1971,2.0
71IN00231,1970340120,70,2,40120,4,,,,,,,,,,2,02,,,17,,,01,130,143,,,,,34,,,,,,,,,,1971,1.0
71IN00232,1970390120,70,2,90120,9,,,,,,,,,,2,51,,,37,,,02,113,125,,,,,39,,,,,,,,,,1971,1.0
71IN00233,1970340123,70,2,40123,4,,,,,,,,,,2,02,,,32,,,02,135,127,,,,,34,,,,,,,,,,1971,1.0
71IN00234,1969310124,69,2,10124,1,,,,,,,,,,3,07,,,31,,,01,110,123,,,,,31,,,,,,,,,,1971,2.0
71IN00235,1969380124,69,2,80124,8,,,,,,,,,,3,08,,,21,,,01,123,122,,,,,38,,,,,,,,,,1971,2.0
71IN00236,1970390124,70,2,90124,9,,,,,,,,,,2,51,,,36,,,02,100,117,,,,,39,,,,,,,,,,1971,1.0
71IN00237,1969310125,69,2,10125,1,,,,,,,,,,3,07,,,09,,,01,98,102,,,,,31,,,,,,,,,,1971,2.0
71IN00238,1969310126,69,2,10126,1,,,,,,,,,,3,07,,,10,,,01,82,118,,,,,31,,,,,,,,,,1971,2.0
71IN00239,1970390126,70,2,90126,9,,,,,,,,,,2,51,,,21,,,01,106,102,,,,,39,,,,,,,,,,1971,1.0
71IN00240,1969310127,69,2,10127,1,,,,,,,,,,3,07,,,31,,,02,95,118,,,,,31,,,,,,,,,,1971,2.0
71IN00241,1970360127,70,2,60127,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00242,1969380127,69,2,80127,8,,,,,,,,,,3,08,,,,,,,,,6,,,,38,0101,,,,,,,,,1971,2.0
71IN00243,1969310128,69,2,10128,1,,,,,,,,,,3,07,,,,,,01,92,98,3,,,,31,0930,,,,,,,,,1971,2.0
71IN00244,1970360128,70,2,60128,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00245,1969380128,69,2,80128,8,,,,,,,,,,3,08,,,22,,,01,116,122,,,,,38,,,,,,,,,,1971,2.0
71IN00246,1969380129,69,2,80129,8,,,,,,,,,,3,08,,,21,,,02,127,122,,,,,38,,,,,,,,,,1971,2.0
71IN00247,1970390129,70,2,90129,9,,,,,,,,,,2,51,,,37,,,02,120,133,,,,,39,,,,,,,,,,1971,1.0
71IN00248,1970360130,70,2,60130,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00249,1970390131,70,2,90131,9,,,,,,,,,,2,51,,,22,,,02,123,113,,,,,39,,,,,,,,,,1971,1.0
71IN00250,1970360132,70,2,60132,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00251,1969310133,69,2,10133,1,,,,,,,,,,3,07,,,12,,,02,98,115,,,,,31,,,,,,,,,,1971,2.0
71IN00252,1970340133,70,2,40133,4,,,,,,,,,,2,02,,,15,,,01,113,118,,,,,34,,,,,,,,,,1971,1.0
71IN00253,1970340134,70,2,40134,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00254,1970390134,70,2,90134,9,,,,,,,,,,2,51,,,36,,,01,126,117,,,,,39,,,,,,,,,,1971,1.0
71IN00255,1969310135,69,1,10135,1,,,,,,,,,,3,07,,,,132,13,,132,,,,,,31,,150,2,,,,,,,1971,2.0
71IN00256,1970340136,70,1,40136,4,,,,,,,,,,2,02,,,,100,08,,100,,7,,,,34,0722,162,5,,,,,,,1971,1.0
71IN00257,1970360136,70,2,60136,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00258,1970390136,70,2,90136,9,,,,,,,,,,2,51,,,23,,,01,81,103,,,,,39,,,,,,,,,,1971,1.0
71IN00259,1969310137,69,2,10137,1,,,,,,,,,,3,07,,,31,,,02,123,107,7,,,,31,1101,,,,,,,,,1971,2.0
71IN00260,1970340137,70,2,40137,4,,,,,,,,,,2,02,,,17,,,01,113,115,,,,,34,,,,,,,,,,1971,1.0
71IN00261,1970360137,70,2,60137,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00262,1970390137,70,2,90137,9,,,,,,,,,,2,51,,,21,,,01,109,110,,,,,39,,,,,,,,,,1971,1.0
71IN00263,1970340138,70,2,40138,4,,,,,,,,,,2,02,,,15,,,01,107,105,,,,,34,,,,,,,,,,1971,1.0
71IN00264,1970390138,70,2,90138,9,,,,,,,,,,2,51,,,22,,,02,102,122,,,,,39,,,,,,,,,,1971,1.0
71IN00265,1970390139,70,2,90139,9,,,,,,,,,,2,51,,,23,,,01,108,113,,,,,39,,,,,,,,,,1971,1.0
71IN00266,1970360140,70,2,60140,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00267,1969380140,69,2,80140,8,,,,,,,,,,3,02,,,,,,02,145,155,3,,,,38,0930,,,,,,,,,1971,2.0
71IN00268,1969310141,69,2,10141,1,,,,,,,,,,3,07,,,10,,,01,95,103,,,,,31,,,,,,,,,,1971,2.0
71IN00269,1970360141,70,2,60141,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00270,1969310142,69,2,10142,1,,,,,,,,,,3,07,,,09,,,02,102,108,,,,,31,,,,,,,,,,1971,2.0
71IN00271,1970340142,70,2,40142,4,,,,,,,,,,2,02,,,33,,,02,103,124,,,,,34,,,,,,,,,,1971,1.0
71IN00272,1970360142,70,2,60142,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00273,1970390142,70,2,90142,9,,,,,,,,,,2,51,,,21,,,01,82,95,,,,,39,,,,,,,,,,1971,1.0
71IN00274,1969310143,69,2,10143,1,,,,,,,,,,3,07,,,10,,,01,103,110,,,,,31,,,,,,,,,,1971,2.0
71IN00275,1970340143,70,1,40143,4,,,,,,,,,,2,02,,,,153,11,,153,,,,,,34,,128,4,,,,,,,1971,1.0
71IN00276,1970360143,70,2,60143,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00277,1970390143,70,2,90143,9,,,,,,,,,,2,51,,,37,,,01,106,124,,,,,39,,,,,,,,,,1971,1.0
71IN00278,1970360144,70,2,60144,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00279,1969310145,69,2,10145,1,,,,,,,,,,3,07,,,12,,,01,105,98,,,,,31,,,,,,,,,,1971,2.0
71IN00280,1970360145,70,2,60145,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00281,1969310148,69,2,10148,1,,,,,,,,,,3,07,,,31,,,01,89,108,,,,,31,,,,,,,,,,1971,2.0
71IN00282,1970340148,70,1,40148,4,,,,,,,,,,2,02,,,,160,09,,160,,,,,,34,,150,4,,,,,,,1971,1.0
71IN00283,1969380148,69,2,80148,8,,,,,,,,,,3,08,,,21,,,01,118,105,,,,,38,,,,,,,,,,1971,2.0
71IN00284,1970340149,70,2,40149,4,,,,,,,,,,2,02,,,47,,,01,117,119,2,,,,34,0925,,,,,,,,,1971,1.0
71IN00285,1969380149,69,1,80149,8,,,,,,,,,,3,08,,,,132,11,,132,,,,,,38,,098,5,,,,,,,1971,2.0
71IN00286,1970360150,70,2,60150,6,,,,,,,,,,2,06,,,,,,,,,6,,,,36,0101,,,,,,,,,1971,1.0
71IN00287,1969380150,69,2,80150,8,,,,,,,,,,3,08,,,21,,,01,115,103,,,,,38,,,,,,,,,,1971,2.0
71IN00288,1970390150,70,2,90150,9,,,,,,,,,,2,51,,,23,,,01,103,120,,,,,39,,,,,,,,,,1971,1.0
71IN00289,1970360152,70,2,60152,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00290,1969310153,69,2,10153,1,,,,,,,,,,3,07,,,49,,,01,74,108,2,,,,31,0925,,,,,,,,,1971,2.0
71IN00291,1970360153,70,2,60153,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00292,1970390153,70,2,90153,9,,,,,,,,,,2,51,,,,,,,107,,7,,,,39,0912,,,,,,,,,1971,1.0
71IN00293,1970380154,70,2,80154,8,,,,,,,,,,2,08,,,22,,,01,108,110,,,,,38,,,,,,,,,,1971,1.0
71IN00294,1970390154,70,2,90154,9,,,,,,,,,,2,51,,,23,,,01,114,98,,,,,39,,,,,,,,,,1971,1.0
71IN00295,1970360155,70,1,60155,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00296,1970390155,70,2,90155,9,,,,,,,,,,2,51,,,21,,,01,103,120,,,,,39,,,,,,,,,,1971,1.0
71IN00297,1970360156,70,1,60156,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00298,1969380156,69,2,80156,8,,,,,,,,,,3,08,,,37,,,02,123,135,,,,,38,,,,,,,,,,1971,2.0
71IN00299,1970390157,70,2,90157,9,,,,,,,,,,2,51,,,37,,,01,109,108,,,,,39,,,,,,,,,,1971,1.0
71IN00300,1970390158,70,2,90158,9,,,,,,,,,,2,51,,,22,,,02,122,110,7,,,,39,1101,,,,,,,,,1971,1.0
71IN00301,1970340159,70,2,40159,4,,,,,,,,,,2,02,,,15,,,02,131,134,,,,,34,,,,,,,,,,1971,1.0
71IN00302,1970380161,70,2,80161,8,,,,,,,,,,2,08,,,22,,,02,120,108,,,,,38,,,,,,,,,,1971,1.0
71IN00303,1970380162,70,2,80162,8,,,,,,,,,,2,08,,,21,,,02,118,118,,,,,38,,,,,,,,,,1971,1.0
71IN00304,1970380163,70,1,80163,8,,,,,,,,,,2,08,,,,111,,,111,,3,,,,38,0607,105,5,,,,,,,1971,1.0
71IN00305,1970340164,70,2,40164,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00306,1970380164,70,2,80164,8,,,,,,,,,,2,08,,,22,,,01,125,88,7,,,,38,1101,,,,,,,,,1971,1.0
71IN00307,1970390164,70,2,90164,9,,,,,,,,,,2,51,,,,,,,,,7,,,,39,0525,,,,,,,,,1971,1.0
71IN00308,1970390164,70,2,90164,9,,,,,,,,,,2,51,,,,,,12,85,93,3,,,,39,1101,,,,,,,,,1971,1.0
71IN00309,1970390164,70,2,90164,9,,,,,,,,,,2,51,,,30,,,,,,6,,,,39,1122,,,,,,,,,1971,1.0
71IN00310,1970340165,70,2,40165,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00311,1970380165,70,2,80165,8,,,,,,,,,,2,08,,,21,,,01,124,128,,,,,38,,,,,,,,,,1971,1.0
71IN00312,1970390165,70,2,90165,9,,,,,,,,,,2,51,,,23,,,01,126,98,,,,,39,,,,,,,,,,1971,1.0
71IN00313,1970380166,70,2,80166,8,,,,,,,,,,2,08,,,23,,,01,120,120,,,,,38,,,,,,,,,,1971,1.0
71IN00314,1970340167,70,2,40167,4,,,,,,,,,,2,02,,,47,,,01,103,128,2,,,,34,0925,,,,,,,,,1971,1.0
71IN00315,1970380168,70,1,80168,8,,,,,,,,,,2,08,,,,117,10,,117,,3,,,,38,0823,083,5,,,,,,,1971,1.0
71IN00316,1970390169,70,2,90169,9,,,,,,,,,,2,51,,,37,,,02,106,118,,,,,39,,,,,,,,,,1971,1.0
71IN00317,1970310170,70,2,10170,1,,,,,,,,,,2,07,,,09,,,01,100,125,,,,,31,,,,,,,,,,1971,1.0
71IN00318,1970380170,70,1,80170,8,,,,,,,,,,2,08,,,,188,07,,188,,,,,,38,,135,6,,,,,,,1971,1.0
71IN00319,1970310171,70,2,10171,1,,,,,,,,,,2,07,,,10,,,01,91,131,,,,,31,,,,,,,,,,1971,1.0
71IN00320,1970360172,70,2,60172,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00321,1970340173,70,2,40173,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00322,1970360173,70,1,60173,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00323,1970390173,70,3,90173,9,,,,,,,,,,2,51,,,21,,,01,91,94,,,,,39,,,,,,,,,,1971,1.0
71IN00324,1970310174,70,2,10174,1,,,,,,,,,,2,07,,,13,,,01,83,102,,,,,31,,,,,,,,,,1971,1.0
71IN00325,1970360175,70,1,60175,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00326,1970390175,70,2,90175,9,,,,,,,,,,2,51,,,22,,,01,120,126,,,,,39,,,,,,,,,,1971,1.0
71IN00327,1970310176,70,1,10176,1,,,,,,,,,,2,07,,,,135,07,,135,,,,,,31,,125,2,,,,,,,1971,1.0
71IN00328,1970380176,70,1,80176,8,,,,,,,,,,2,08,,,,165,07,,165,,,,,,38,,135,6,,,,,,,1971,1.0
71IN00329,1970390176,70,2,90176,9,,,,,,,,,,2,51,,,23,,,07,107,120,,,,,39,,,,,,,,,,1971,1.0
71IN00330,1970310177,70,2,10177,1,,,,,,,,,,2,07,,,,,,,,,6,,,,31,0101,,,,,,,,,1971,1.0
71IN00331,1970340177,70,2,40177,4,,,,,,,,,,2,02,,,15,,,01,110,128,,,,,34,,,,,,,,,,1971,1.0
71IN00332,1970380177,70,2,80177,8,,,,,,,,,,2,08,,,23,,,01,104,113,,,,,38,,,,,,,,,,1971,1.0
71IN00333,1970390177,70,2,90177,9,,,,,,,,,,2,51,,,23,,,02,104,108,,,,,39,,,,,,,,,,1971,1.0
71IN00334,1970340178,70,2,40178,4,,,,,,,,,,2,02,,,17,,,01,127,133,,,,,34,,,,,,,,,,1971,1.0
71IN00335,1970380178,70,1,80178,8,,,,,,,,,,2,08,,,,117,09,,117,,3,,,,38,0823,081,2,,,,,,,1971,1.0
71IN00336,1970390178,70,2,90178,9,,,,,,,,,,2,51,,,,,,01,86,94,3,,,,39,1101,,,,,,,,,1971,1.0
71IN00337,1970340179,70,2,40179,4,,,,,,,,,,2,02,,,15,,,,94,,,,,,34,,,,,,,,,,1971,1.0
71IN00338,1970380179,70,2,80179,8,,,,,,,,,,2,08,,,37,,,01,106,108,,,,,38,,,,,,,,,,1971,1.0
71IN00339,1970310180,70,2,10180,1,,,,,,,,,,2,07,,,,,,,,,3,,,,31,0201,,,,,,,,,1971,1.0
71IN00340,1970380180,70,2,80180,8,,,,,,,,,,2,08,,,37,,,02,96,105,,,,,38,,,,,,,,,,1971,1.0
71IN00341,1970360182,70,2,60182,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00342,1970310183,70,1,10183,1,,,,,,,,,,2,07,,,,143,11,,143,,3,,,,31,0823,132,2,,,,,,,1971,1.0
71IN00343,1970360183,70,2,60183,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00344,1970390183,70,2,90183,9,,,,,,,,,,2,51,,,21,,,01,100,108,,,,,39,,,,,,,,,,1971,1.0
71IN00345,1970380184,70,2,80184,8,,,,,,,,,,2,08,,,,,,,,,3,,,,38,0201,,,,,,,,,1971,1.0
71IN00346,1970390184,70,2,90184,9,,,,,,,,,,2,51,,,22,,,02,108,114,,,,,39,,,,,,,,,,1971,1.0
71IN00347,1970310186,70,2,10186,1,,,,,,,,,,2,07,,,30,,,02,101,133,,,,,31,,,,,,,,,,1971,1.0
71IN00348,1970340186,70,2,40186,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00349,1970360186,70,2,60186,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00350,1970310187,70,2,10187,1,,,,,,,,,,2,07,,,,,,,,,3,,,,31,0201,,,,,,,,,1971,1.0
71IN00351,1970340189,70,2,40189,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00352,1970360190,70,2,60190,6,,,,,,,,,,2,06,,,,,,,,,3,,,,36,0412,,,,,,,,,1971,1.0
71IN00353,1970380190,70,2,80190,8,,,,,,,,,,2,08,,,37,,,02,130,135,,,,,38,,,,,,,,,,1971,1.0
71IN00354,1970340191,70,1,40191,4,,,,,,,,,,2,02,,,,127,08,,127,,3,,,,34,1122,128,2,,,,,,,1971,1.0
71IN00355,1970380191,70,2,80191,8,,,,,,,,,,2,08,,,22,,,01,136,122,,,,,38,,,,,,,,,,1971,1.0
71IN00356,1970310192,70,2,10192,1,,,,,,,,,,2,07,,,09,,,01,78,98,,,,,31,,,,,,,,,,1971,1.0
71IN00357,1970360192,70,2,60192,6,,,,,,,,,,2,02,,,,,,,,,3,,,,36,0201,,,,,,,,,1971,1.0
71IN00358,1970380194,70,2,80194,8,,,,,,,,,,2,08,,,23,,,01,118,122,,,,,38,,,,,,,,,,1971,1.0
71IN00359,1970340195,70,2,40195,4,,,,,,,,,,2,02,,,,,,,,,3,,,,34,0201,,,,,,,,,1971,1.0
71IN00360,1970380196,70,1,80196,8,,,,,,,,,,2,08,,,,160,09,,160,,3,,,,38,1122,127,5,,,,,,,1971,1.0
71IN00361,1970380197,70,2,80197,8,,,,,,,,,,2,08,,,23,,,02,120,118,,,,,38,,,,,,,,,,1971,1.0
71IN00362,1970310198,70,2,10198,1,,,,,,,,,,2,07,,,10,,,01,110,132,,,,,31,,,,,,,,,,1971,1.0
71IN00363,1970380200,70,1,80200,8,,,,,,,,,,2,08,,,,102,07,,102,,,,,,38,,115,6,,,,,,,1971,1.0
71IN00364,1970380201,70,2,80201,8,,,,,,,,,,2,08,,,,,,,,,3,,,,38,0201,,,,,,,,,1971,1.0
71IN00365,1970390202,70,2,90202,9,,,,,,,,,,2,51,,,37,,,02,96,108,,,,,39,,,,,,,,,,1971,1.0
71IN00366,1970390203,70,2,90203,9,,,,,,,,,,2,51,,,36,,,01,97,107,,,,,39,,,,,,,,,,1971,1.0
71IN00367,1970390204,70,2,90204,9,,,,,,,,,,2,51,,,23,,,02,96,103,,,,,39,,,,,,,,,,1971,1.0
71IN00368,1970390205,70,2,90205,9,,,,,,,,,,2,51,,,21,,,01,94,94,,,,,39,,,,,,,,,,1971,1.0
71IN00369,1970380206,70,2,80206,8,,,,,,,,,,2,08,,,23,,,01,100,108,,,,,38,,,,,,,,,,1971,1.0
71IN00370,1970390206,70,1,90206,9,,,,,,,,,,2,51,,,,159,,,159,,3,,,,39,0719,068,3,,,,,,,1971,1.0
71IN00371,1970380208,70,1,80208,8,,,,,,,,,,2,08,,,,115,10,,115,,3,,,,38,0823,118,6,,,,,,,1971,1.0
71IN00372,1970380209,70,1,80209,8,,,,,,,,,,2,08,,,,118,09,,118,,,,,,38,,115,5,,,,,,,1971,1.0
71IN00373,1970390210,70,2,90210,9,,,,,,,,,,2,51,,,22,,,01,85,87,,,,,39,,,,,,,,,,1971,1.0
71IN00374,1970380211,70,2,80211,8,,,,,,,,,,2,08,,,37,,,01,95,108,,,,,38,,,,,,,,,,1971,1.0
71IN00375,1970380212,70,2,80212,8,,,,,,,,,,2,08,,,22,,,01,100,103,,,,,38,,,,,,,,,,1971,1.0
71IN00376,1970390212,70,2,90212,9,,,,,,,,,,2,51,,,,,,,88,,,,,,39,,,,,,,,,,1971,1.0
71IN00377,1970390213,70,2,90213,9,,,,,,,,,,2,51,,,21,,,01,78,86,,,,,39,,,,,,,,,,1971,1.0
71IN00378,1970380214,70,2,80214,8,,,,,,,,,,2,08,,,,,,12,96,106,3,,,,38,0930,,,,,,,,,1971,1.0
71IN00379,1970390214,70,2,90214,9,,,,,,,,,,2,51,,,22,,,01,88,88,,,,,39,,,,,,,,,,1971,1.0
71IN00380,1970340219,70,2,40219,4,,,,,,,,,,2,02,,,15,,,01,122,123,,,,,34,,,,,,,,,,1971,1.0
71IN00381,1970390219,70,2,90219,9,,,,,,,,,,2,51,,,37,,,01,88,97,,,,,39,,,,,,,,,,1971,1.0
71IN00382,1970380220,70,2,80220,8,,,,,,,,,,2,08,,,21,,,01,103,105,,,,,38,,,,,,,,,,1971,1.0
71IN00383,1970310222,70,1,10222,1,,,,,,,,,,2,07,,,,111,06,,111,,,,,,31,,095,2,,,,,,,1971,1.0
71IN00384,1970310223,70,2,10223,1,,,,,,,,,,2,07,,,13,,,01,90,103,,,,,31,,,,,,,,,,1971,1.0
71IN00385,1970390224,70,2,90224,9,,,,,,,,,,2,51,,,23,,,01,81,88,,,,,39,,,,,,,,,,1971,1.0
71IN00386,1970380225,70,1,80225,8,,,,,,,,,,2,08,,,,135,09,,135,,3,,,,38,1122,131,5,,,,,,,1971,1.0
71IN00387,1970390226,70,2,90226,9,,,,,,,,,,2,51,,,21,,,01,89,98,,,,,39,,,,,,,,,,1971,1.0
71IN00388,1970380227,70,2,80227,8,,,,,,,,,,2,08,,,23,,,01,105,100,,,,,38,,,,,,,,,,1971,1.0
71IN00389,1970380228,70,2,80228,8,,,,,,,,,,2,08,,,21,,,01,87,108,,,,,38,,,,,,,,,,1971,1.0
71IN00390,1970310229,70,2,10229,1,,,,,,,,,,2,07,,,09,,,01,102,121,,,,,31,,,,,,,,,,1971,1.0
71IN00391,1970340229,70,2,40229,4,,,,,,,,,,2,02,,,17,,,01,83,86,,,,,34,,,,,,,,,,1971,1.0
71IN00392,1970340231,70,2,40231,4,,,,,,,,,,2,02,,,16,,,02,84,103,,,,,34,,,,,,,,,,1971,1.0
71IN00393,1970310232,70,2,10232,1,,,,,,,,,,2,07,,,,,,,,,3,,,,31,0201,,,,,,,,,1971,1.0
71IN00394,1970340234,70,2,40234,4,,,,,,,,,,2,02,,,16,,,01,84,86,,,,,34,,,,,,,,,,1971,1.0
71IN00395,1970380235,70,2,80235,8,,,,,,,,,,2,08,,,22,,,01,101,102,,,,,38,,,,,,,,,,1971,1.0
71IN00396,1970380236,70,2,80236,8,,,,,,,,,,2,08,,,37,,,01,97,118,7,,,,38,1101,,,,,,,,,1971,1.0
71IN00397,1970340238,70,2,40238,4,,,,,,,,,,2,02,,,15,,,01,92,98,,,,,34,,,,,,,,,,1971,1.0
71IN00398,1970310243,70,2,10243,1,,,,,,,,,,2,07,,,30,,,02,110,133,,,,,31,,,,,,,,,,1971,1.0
71IN00399,1970310246,70,2,10246,1,,,,,,,,,,2,07,,,,,,,,,3,,,,31,0201,,,,,,,,,1971,1.0
71IN00400,1970380249,70,2,80249,8,,,,,,,,,,2,08,,,21,,,01,89,98,,,,,38,,,,,,,,,,1971,1.0
71IN00401,1970380250,70,2,80250,8,,,,,,,,,,2,08,,,,,,,108,,6,,,,38,0528,,,,,,,,,1971,1.0
71IN00402,1970310254,70,2,10254,1,,,,,,,,,,2,07,,,,,,,,,3,,,,31,0201,,,,,,,,,1971,1.0
71IN00403,1970310257,70,1,10257,1,,,,,,,,,,2,07,,,,143,13,,143,,,,,,31,,136,2,,,,,,,1971,1.0
71IN00404,1970310258,70,2,10258,1,,,,,,,,,,2,07,,,30,,,01,87,117,,,,,31,,,,,,,,,,1971,1.0
71IN00405,1970380262,70,2,80262,8,,,,,,,,,,2,08,,,21,,,01,95,102,,,,,38,,,,,,,,,,1971,1.0
71IN00406,1970380263,70,2,80263,8,,,,,,,,,,2,08,,,21,,,01,90,83,,,,,38,,,,,,,,,,1971,1.0
71IN00407,1970380264,70,1,80264,8,,,,,,,,,,2,08,,,,123,07,,123,,,,,,38,,074,7,,,,,,,1971,1.0
