UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
83IN03168,1978432698,78,2,T2698,,42,802,,1,,,,,,,50,,464,,54,, 3,157,169,,,02,,43,,,121243,2,,751542,,,1983
83IN03169,1978432700,78,2,T2700,,42,822,,1,,,,,,,50,,872,,,, 3,133,146,,,02,,43,,,114743,3,,157043,,,1983
83IN03170,1978432712,78,2,T2712,,41,411,,1,,,,,,,50,,411,,,, 3,169,169,,,02,,43,,,206943,2,,109343,,,1983
83IN03171,1978432724,78,2,T2724,,40,403,,1,,,,,,,50,,403,,,, 1,158,164,,,02,,43,,,111143,5,,706942,,,1983
83IN03172,1978432732,78,2,T2732,,43,434,,1,,,,,,,50,,,,,,,164,0,6,,02,,43,0526,,159043,6,,734342,01,,1983
83IN03173,1978432742,78,2,T2742,,42,822,,1,,,,,,,50,,862,,,, 2,150,161,,,02,,43,,,114743,3,,182643,,,1983
83IN03174,1979432755,79,2,T2755,,40,403,,1,,,,,,,40,,404,,,, 3,192,189,,,02,,43,,,198043,3,,003443,,,1983
83IN03175,1979432762,79,2,T2762,,41,414,,1,,,,,,,40,,002,,,, 3,211,214,,,02,,43,,,232643,1,,134943,,,1983
83IN03176,1979432763,79,2,T2763,,40,403,,1,3,,,,,,40,,401,,,,11,192,197,,,02,,43,,,198043,3,,060943,,,1983
83IN03177,1979432780,79,2,T2780,,41,414,,1,,,,,,,40,,414,,,, 1,161,160,,,02,,43,,,232643,3,,929142,,,1983
83IN03178,1979432795,79,2,T2795,,42,842,,1,,,,,,,40,,852,,,, 1,128,138,,,02,,43,,,174743,2,,062143,,,1983
83IN03179,1979432798,79,2,T2798,,42,932,,1,3,,,,,,40,,,,,,11,166,190,3,,02,,43,2MSU,,196243,5,,083543,93,,1983
83IN03180,1979432801,79,2,T2801,,42,832,,1,,,,,,,40,,842,,,, 1,110,126,,,02,,43,,,201643,6,,010743,,,1983
83IN03181,1979432805,79,2,T2805,,40,402,,1,3,,,,,,40,,,,,, 1,185,197,3,,02,,43,1024,,168443,5,,137743,93,,1983
83IN03182,1979432808,79,2,T2808,,41,414,,1,,,,,,,40,,412,,,, 2,155,167,,,02,,43,,,232643,3,,912442,,,1983
83IN03183,1979432809,79,2,T2809,,41,411,,1,,,,,,,40,,,,,,,185,0,7,,02,,43,0916,,246943,3,,639742,97,,1983
83IN03184,1979432810,79,2,T2810,,41,413,,1,,,,,,,40,,413,,,, 2,176,181,,,02,,43,,,228343,3,,954742,,,1983
83IN03185,1979432812,79,2,T2812,,41,411,,1,,,,,,,40,,414,,,, 3,185,185,,,02,,43,,,246943,3,,967242,,,1983
83IN03186,1979432815,79,2,T2815,,42,882,,1,3,3,,,,,40,,,,,, 1,146,160,3,,02,,43,2MSU,,198343,9,,073143,93,3,1983
83IN03187,1979432819,79,2,T2819,,41,414,,1,,,,,,,40,,411,,,, 3,184,186,,,02,,43,,,232643,1,,993942,,,1983
83IN03188,1979432823,79,2,T2823,,42,862,,1,3,,,,,,40,,,,,,11,157,176,3,,02,,43,2MSU,,206643,5,,839342,93,,1983
83IN03189,1979432830,79,2,T2830,,40,401,,1,3,,,,,,40,,,,,, 1,197,225,3,,02,,43,1024,,205543,2,,122643,93,,1983
83IN03190,1979432837,79,2,T2837,,40,402,,1,,,,,,,40,,402,,,, 1,168,176,,,02,,43,,,168443,1,,192443,,,1983
83IN03191,1979432849,79,2,T2849,,43,434,,1,2,,,,,,40,,432,,,, 1,195,199,,,02,,43,,,229043,3,,745742,,,1983
83IN03192,1979432850,79,2,T2850,,41,411,,1,,,,,,,40,,412,,,, 2,169,172,,,02,,43,,,246943,3,,757642,,,1983
83IN03193,1979432855,79,2,T2855,,40,404,,1,3,3,,,,,40,,,,,, 1,216,215,3,,02,,43,1024,,178843,9,,763342,93,4,1983
83IN03194,1979432860,79,2,T2860,,43,434,,1,,,,,,,40,,433,,,, 4,186,192,,,02,,43,,,229043,6,,076043,,,1983
83IN03195,1979432869,79,2,T2869,,40,401,,1,3,,,,,,40,,,,,,11,202,195,3,,02,,43,2MSU,,205543,1,,074243,93,,1983
83IN03196,1979432873,79,2,T2873,,40,403,,1,,3,,,,,40,,,,,, 1,184,186,,,02,,43,,,198043,9,,778242,,3,1983
83IN03197,1979432882,79,2,T2882,,43,433,,1,,,,,,,40,,434,,,, 6,170,161,,,02,,43,,,238143,6,,081943,,,1983
83IN03198,1979432889,79,2,T2889,,41,412,,1,3,,,,,,40,,,,,,13,198,172,3,,02,,43,1024,,221543,1,,159343,93,,1983
83IN03199,1979432890,79,2,T2890,,42,852,,1,,,,,,,40,,003,,,, 2,151,166,,,02,,43,,,171743,1,,649742,,,1983
83IN03200,1979432906,79,2,T2906,,42,942,,1,,,,,,,40,,832,,,, 2,185,192,,,02,,43,,,186643,1,,884042,,,1983
83IN03201,1979432907,79,2,T2907,,42,892,,1,,,,,,,40,,822,,,, 3,122,142,,,02,,43,,,187543,3,,870742,,,1983
83IN03202,1979432927,79,2,T2927,,41,413,,1,,,,,,,40,,413,,,, 3,163,171,,,02,,43,,,228343,3,,109843,,,1983
83IN03203,1979432932,79,2,T2932,,41,411,,1,,,,,,,40,,004,,,, 2,162,177,,,02,,43,,,246943,2,,733442,,,1983
83IN03204,1979432934,79,2,T2934,,41,414,,1,,,,,,,40,,414,,,, 3,182,216,,,02,,43,,,232643,2,,034043,,,1983
83IN03205,1979432942,79,2,T2942,,40,401,,1,,3,,,,,40,,,,,, 2,202,200,,,02,,43,,,205543,9,,189943,,4,1983
83IN03206,1979432944,79,2,T2944,,41,411,,1,,,,,,,40,,411,,,, 2,133,142,,,02,,43,,,246943,1,,123843,,,1983
83IN03207,1979432946,79,2,T2946,,43,435,,1,3,,,,,,40,,431,,,,11,172,191,,,02,,43,,,223543,6,,108943,,,1983
83IN03208,1979432947,79,2,T2947,,43,435,,1,,,,,,,40,,005,,,, 1,162,166,,,02,,43,,,223543,6,,108943,,,1983
83IN03209,1979432949,79,2,T2949,,43,434,,1,3,,,,,,40,,432,,,,11,203,154,,,02,,43,,,229043,6,,143443,,,1983
83IN03210,1979432964,79,2,T2964,,43,431,,1,3,,,,,,40,,,,,,13,162,170,3,,02,,43,1024,,249743,6,,211743,93,,1983
83IN03211,1979432972,79,2,T2972,,40,404,,1,,3,,,,,40,,,,,, 1,161,180,,,02,,43,,,178843,9,,202943,,3,1983
83IN03212,1979432981,79,2,T2981,,43,431,,1,,3,,,,,40,,,,,,,200,0,6,,02,,43,0921,,249743,9,,105043,95,4,1983
83IN03213,1979432985,79,2,T2985,,42,922,,1,3,,,,,,40,,,,,,11,133,137,3,,02,,43,2MSU,,182143,2,,043643,93,,1983
83IN03214,1979432996,79,2,T2996,,40,403,,1,,,,,,,40,,,,,,,166,0,7,,02,,43,0916,,198043,1,,978042,97,,1983
83IN03215,1979433013,79,2,T3013,,42,802,,1,,,,,,,40,,,,,,,124,0,7,,02,,43,0916,,184843,5,,051743,97,,1983
83IN03216,1979433020,79,2,T3020,,41,413,,1,,,,,,,40,,412,,,, 3,146,142,,,02,,43,,,228343,3,,170043,,,1983
83IN03217,1979433021,79,2,T3021,,43,431,,1,,,,,,,40,,433,,,, 2,204,215,,,02,,43,,,249743,6,,764842,,,1983
83IN03218,1979433023,79,2,T3023,,42,852,,1,,,,,,,40,,,,,,,122,0,6,,02,,43,0525,,171743,6,,106443,16,,1983
83IN03219,1979433028,79,2,T3028,,41,414,,1,,,,,,,40,,,,,,,0,0,3,,02,,43,0103,,232643,*,,143643,93,,1983
83IN03220,1979433036,79,2,T3036,,42,912,,1,,,,,,,40,,812,,,, 4,166,174,,,02,,43,,,165443,3,,197343,,,1983
83IN03221,1979433046,79,2,T3046,,41,413,,1,,,,,,,40,,413,,,, 1,128,148,,,02,,43,,,228343,5,,825542,,,1983
83IN03222,1979433053,79,2,T3053,,40,403,,1,,,,,,,40,,403,,,, 3,174,175,,,02,,43,,,198043,3,,101543,,,1983
83IN03223,1979433056,79,2,T3056,,41,412,,1,,,,,,,40,,414,,,, 3,148,158,,,02,,43,,,221543,1,,806542,,,1983
83IN03224,1979433058,79,2,T3058,,43,435,,1,,,,,,,40,,,,,,,187,0,6,,02,,43,0905,,223543,3,,808642,01,,1983
83IN03225,1979433062,79,2,T3062,,42,842,,1,,,,,,,40,,802,,,, 1,150,165,,,02,,43,,,174743,6,,834942,,,1983
83IN03226,1979433070,79,2,T3070,,40,403,,1,,,,,,,40,,404,,,, 5,174,189,,,02,,43,,,198043,3,,182343,,,1983
83IN03227,1979433073,79,2,T3073,,40,404,,1,,,,,,,40,,,,,,,189,0,6,,02,,43,0604,,178843,2,,933842,16,,1983
83IN03228,1979433084,79,2,T3084,,41,413,,1,2,,,1,,,40,,461,,51,, 2,129,167,,,02,,43,,,228343,2,,779342,,,1983
83IN03229,1979433091,79,2,T3091,,42,862,,1,,,,,,,40,,882,,,, 2,146,163,,,02,,43,,,206643,3,,663742,,,1983
83IN03230,1979433093,79,2,T3093,,40,402,,1,,,,,,,40,,401,,,, 1,166,168,,,02,,43,,,168443,3,,101443,,,1983
83IN03231,1979433095,79,2,T3095,,42,902,,1,,,,,,,40,,001,,,, 1,148,163,,,02,,43,,,169643,3,,171643,,,1983
83IN03232,1979433097,79,2,T3097,,43,432,,1,,,,,,,40,,,,,,,167,0,7,,02,,43,0916,,220343,3,,051843,97,,1983
83IN03233,1979433102,79,2,T3102,,40,404,,1,,,,,,,40,,,,,,,0,0,6,,02,,43,0506,,178843,*,,175243,05,,1983
83IN03234,1979433103,79,2,T3103,,41,414,,1,,,,,,,40,,411,,,, 9,155,170,,,02,,43,,,232643,1,,019243,,,1983
83IN03235,1979433104,79,2,T3104,,41,414,,1,,,,,,,40,,412,,,, 2,176,190,,,02,,43,,,232643,1,,019243,,,1983
83IN03236,1979433110,79,2,T3110,,40,401,,1,,,,,,,40,,402,,,, 2,213,209,,,02,,43,,,205543,1,,130443,,,1983
83IN03237,1979433148,79,2,T3148,,42,832,,1,,,,,,,40,,942,,,, 2,130,156,,,02,,43,,,201643,6,,154043,,,1983
83IN03238,1979433151,79,2,T3151,,43,431,,1,,,,,,,40,,,,,,,166,0,6,,02,,43,0602,,249743,6,,085043,04,,1983
83IN03239,1979433164,79,2,T3164,,42,812,,1,,,,,,,40,,932,,,, 2,156,160,,,02,,43,,,161043,3,,791242,,,1983
83IN03240,1979433173,79,2,T3173,,40,403,,1,,,,,,,40,,403,,,, 2,168,207,,,02,,43,,,198043,1,,834642,,,1983
83IN03241,1979433181,79,2,T3181,,43,431,,1,,,,,,,40,,434,,,, 1,196,195,,,02,,43,,,249743,6,,939242,,,1983
83IN03242,1979433186,79,2,T3186,,42,842,,1,,,,,,,40,,462,,52,, 5,146,156,,,02,,43,,,174743,3,,932442,,,1983
83IN03243,1979433190,79,2,T3190,,42,802,,1,,,,,,,40,,922,,,, 1,155,151,,,02,,43,,,184843,6,,783542,,,1983
83IN03244,1979433200,79,2,T3200,,42,882,,1,,,,,,,40,,912,,,, 1,166,172,,,02,,43,,,198343,3,,947242,,,1983
83IN03245,1979433204,79,2,T3204,,42,822,,1,,,,,,,40,,002,,,, 2,126,149,,,02,,43,,,192943,5,,055243,,,1983
83IN03246,1979433207,79,2,T3207,,42,942,,1,,,,,,,40,,902,,,, 2,155,171,,,02,,43,,,186643,3,,201443,,,1983
83IN03247,1979433216,79,2,T3216,,40,404,,1,,,,,,,40,,,,,,,174,0,6,,02,,43,0805,,178843,3,,146043,11,,1983
83IN03248,1979433230,79,2,T3230,,40,404,,1,,,,,,,40,,404,,,, 2,186,189,,,02,,43,,,178843,3,,195943,,,1983
83IN03249,1979433233,79,2,T3233,,42,882,,1,,,,,,,40,,892,,,, 1,127,156,,,02,,43,,,198343,3,,119243,,,1983
83IN03250,1979433236,79,2,T3236,,40,403,,1,,,,,,,40,,,,,,,187,0,6,,02,,43,0622,,198043,3,,087143,05,,1983
83IN03251,1979433239,79,2,T3239,,41,411,,1,,,,,,,40,,413,,,, 2,168,181,,,02,,43,,,246943,1,,104043,,,1983
83IN03252,1979433244,79,2,T3244,,42,952,,1,,,,,,,40,,,,,,,0,0,6,,02,,43,0214,,190043,*,,982542,01,,1983
83IN03253,1979433248,79,2,T3248,,41,413,,1,,,,,,,40,,003,,,, 3,191,192,,,02,,43,,,228343,3,,113143,,,1983
83IN03254,1979433251,79,2,T3251,,42,872,,1,,,,,,,40,,952,,,, 1,130,146,,,02,,43,,,183643,6,,853342,,,1983
83IN03255,1979433257,79,2,T3257,,43,435,,1,,,,,,,40,,431,,,, 1,177,177,,,02,,43,,,223543,6,,981742,,,1983
83IN03256,1979433258,79,2,T3258,,41,414,,1,,,,,,,40,,414,,,, 1,207,229,,,02,,43,,,232643,5,,084043,,,1983
83IN03257,1979433261,79,2,T3261,,42,832,,1,,,,,,,40,,872,,,, 3,158,164,,,02,,43,,,201643,1,,824942,,,1983
83IN03258,1979433268,79,2,T3268,,41,412,,1,,,,,,,40,,411,,,, 3,196,202,,,02,,43,,,221543,3,,039043,,,1983
83IN03259,1979433271,79,2,T3271,,41,412,,1,,3,,,,,40,,,,,, 2,176,188,,,02,,43,,,221543,9,,993142,,3,1983
83IN03260,1979433279,79,2,T3279,,43,431,,1,,,,,,,40,,,,,,,158,0,7,,02,,43,0916,,249743,6,,056543,97,,1983
83IN03261,1979433280,79,2,T3280,,42,852,,1,,,,,,,40,,463,,53,, 1,156,175,,,02,,43,,,171743,3,,934142,,,1983
83IN03262,1979433282,79,2,T3282,,41,412,,1,3,,,,,,40,,412,,,, 2,201,207,,,02,,43,,,221543,1,,109343,,,1983
83IN03263,1979433286,79,2,T3286,,42,862,,1,3,,,,,,40,,,,,,11,158,176,3,,02,,43,2MSU,,206643,2,,164143,93,,1983
83IN03264,1979433290,79,2,T3290,,41,413,,1,3,,,,,,40,,,,,,13,179,175,3,,02,,43,2MSU,,228343,1,,012243,93,,1983
83IN03265,1979433293,79,2,T3293,,40,401,,1,3,,,,,,40,,,,,,11,165,184,3,,02,,43,2MSU,,205543,5,,006143,93,,1983
83IN03266,1979433301,79,2,T3301,,40,404,,1,,3,,,,,40,,,,,, 2,219,215,,,02,,43,,,178843,9,,837042,,4,1983
83IN03267,1979433307,79,2,T3307,,43,434,,1,3,3,,,,,40,,,,,, 1,148,170,3,,02,,43,2MSU,,229043,9,,596042,93,3,1983
83IN03268,1979433308,79,2,T3308,,43,434,,1,,,,,,,40,,432,,,, 1,153,139,7,,02,,43,1027,,229043,6,,596042,97,,1983
83IN03269,1979433313,79,2,T3313,,43,431,,1,3,,,,,,40,,,,,,11,171,174,3,,02,,43,2MSU,,249743,6,,713642,93,,1983
83IN03270,1979433320,79,2,T3320,,43,435,,1,,,,,,,40,,433,,,, 1,163,180,,,02,,43,,,223543,6,,186043,,,1983
83IN03271,1980433337,80,2,T3337,,41,412,,1,,,,,,,30,,,,,,,141,0,3,,02,,43,0912,,284543,2,,032943,05,,1983
83IN03272,1980433339,80,2,T3339,,40,401,,1,,,,,,,30,,402,,,, 2,171,179,,,02,,43,,,246943,3,,197943,,,1983
83IN03273,1980433343,80,2,T3343,,43,433,,1,,3,,,,,30,,,,,, 1,181,202,,,02,,43,,,309243,9,,240343,,4,1983
83IN03274,1980433355,80,2,T3355,,42,822,,1,,,,,,,30,,862,,,, 5,140,156,,,02,,43,,,216443,6,,116743,,,1983
83IN03275,1980433356,80,2,T3356,,41,412,,1,,,,,,,30,,004,,,, 2,140,147,,,02,,43,,,284543,3,,156843,,,1983
83IN03276,1980433361,80,2,T3361,,43,431,,1,,3,,,,,30,,,,,, 1,192,202,,,02,,43,,,321143,9,,273243,,3,1983
83IN03277,1980433366,80,2,T3366,,43,434,,1,,,,,,,30,,434,,,, 1,171,180,,,02,,43,,,289243,6,,067443,,,1983
83IN03278,1980433367,80,2,T3367,,43,434,,1,,,,,,,30,,431,,,, 1,161,170,,,02,,43,,,289243,6,,067443,,,1983
83IN03279,1980433372,80,2,T3372,,43,433,,1,,,,,,,30,,432,,,, 5,161,171,,,02,,43,,,309243,6,,124843,,,1983
83IN03280,1980433376,80,2,T3376,,43,435,,1,,,,,,,30,,433,,,, 5,176,175,,,02,,43,,,314543,6,,054443,,,1983
83IN03281,1980433382,80,2,T3382,,42,802,,1,2,,,1,,,30,,,,,, 1,162,182,2,,02,222,43,0922,,227643,3,,107443,92,,1983
83IN03282,1980433389,80,2,T3389,,40,401,,1,,,,,,,30,,403,,,, 2,167,165,,,02,,43,,,246943,1,,227943,,,1983
83IN03283,1980433393,80,2,T3393,,43,433,,1,,,,,,,30,,,,,,,0,0,6,,02,,43,0424,,309243,*,,981742,33,,1983
83IN03284,1980433401,80,2,T3401,,49,491,,1,3,,,,,,30,,,,,,11,148,161,,,02,,43,,,616604,2,,325604,,,1983
83IN03285,1980433407,80,2,T3407,,40,402,,1,,,,,,,30,,401,,,, 2,170,175,,,02,,43,,,225143,1,,233343,,,1983
83IN03286,1980433413,80,2,T3413,,43,432,,1,,,,,,,30,,434,,,, 1,154,167,,,02,,43,,,329743,6,,226843,,,1983
83IN03287,1980433419,80,2,T3419,,42,812,,1,,3,,,,,30,,,,,, 1,142,134,,,02,,43,,,273343,9,,062143,,4,1983
83IN03288,1980433423,80,2,T3423,,41,413,,1,,,,,,,30,,413,,,, 1,138,158,,,02,,43,,,282643,2,,166943,,,1983
83IN03289,1980433424,80,2,T3424,,42,892,,1,,,,,,,30,,,,,,,136,0,3,,02,,43,0718,,235543,6,,215743,68,,1983
83IN03290,1980433428,80,2,T3428,,41,413,,1,,,,,,,30,,441,,50,, 2,145,165,,,02,,43,,,282643,2,,963942,,,1983
83IN03291,1980433433,80,2,T3433,,43,432,,1,,3,,,,,30,,,,,,11,178,190,,,02,,43,,,329743,9,,967942,,3,1983
83IN03292,1980433441,80,2,T3441,,42,842,,1,,,,,,,30,,852,,,, 2,150,156,,,02,,43,,,218443,3,,899142,,,1983
83IN03293,1980433443,80,2,T3443,,41,413,,1,,,,,,,30,,414,,,, 2,162,169,,,02,,43,,,282643,3,,054743,,,1983
83IN03294,1980433444,80,2,T3444,,42,912,,1,,,,,,,30,,842,,,, 2,169,183,,,02,,43,,,221043,3,,824942,,,1983
83IN03295,1980433446,80,2,T3446,,43,432,,1,3,,,,,,30,,,,,,13,131,139,3,,02,,43,1024,,329743,6,,165343,93,,1983
83IN03296,1980433452,80,2,T3452,,40,403,,1,,,,,,,30,,401,,,, 3,184,185,,,02,,43,,,220843,3,,091743,,,1983
83IN03297,1980433462,80,2,T3462,,43,435,,1,,,,,,,30,,,,,,,184,0,7,,02,,43,0916,,314543,6,,212643,97,,1983
83IN03298,1980433465,80,2,T3465,,41,413,,1,,,,,,,30,,411,,,, 2,153,164,,,02,,43,,,282643,1,,978842,,,1983
83IN03299,1980433473,80,2,T3473,,40,404,,1,,,,,,,30,,404,,,, 2,156,167,,,02,,43,,,228843,3,,976042,,,1983
83IN03300,1980433475,80,2,T3475,,40,402,,1,,,,,,,30,,402,,,, 1,168,184,,,02,,43,,,225143,2,,101443,,,1983
83IN03301,1980433479,80,2,T3479,,40,401,,1,,,,,,,30,,403,,,, 4,179,183,,,02,,43,,,246943,1,,113743,,,1983
83IN03302,1980433483,80,2,T3483,,40,403,,1,,,,,,,30,,401,,,, 2,157,166,,,02,,43,,,220843,3,,205143,,,1983
83IN03303,1980433487,80,2,T3487,,42,862,,1,,,,,,,30,,832,,,, 2,137,142,,,02,,43,,,222743,6,,126543,,,1983
83IN03304,1980433496,80,2,T3496,,42,872,,1,3,,,,,,30,,,,,, 1,118,138,3,,02,,43,2MSU,,214643,5,,177343,93,,1983
83IN03305,1980433497,80,2,T3497,,40,404,,1,,,,,,,30,,404,,,, 4,194,191,,,02,,43,,,228843,3,,177243,,,1983
83IN03306,1980433498,80,2,T3498,,41,411,,1,3,,,,,,30,,,,,,13,160,146,3,,02,,43,1024,,285843,1,,199843,93,,1983
83IN03307,1980433508,80,2,T3508,,43,435,,1,,,,,,,30,,431,,,, 3,204,164,,,02,,43,,,314543,3,,078743,,,1983
83IN03308,1980433519,80,2,T3519,,40,403,,1,,,,,,,30,,402,,,, 3,151,185,,,02,,43,,,220843,2,,933842,,,1983
83IN03309,1980433527,80,2,T3527,,42,842,,1,,,,,,,30,,822,,,, 1,130,157,,,02,,43,,,218443,2,,119743,,,1983
83IN03310,1980433535,80,2,T3535,,41,414,,1,,,,,,,30,,412,,,, 3,160,162,,,02,,43,,,330643,3,,967242,,,1983
83IN03311,1980433536,80,2,T3536,,42,832,,1,,,,,,,30,,812,,,, 3,133,131,,,02,,43,,,248643,3,,119243,,,1983
83IN03312,1980433537,80,2,T3537,,42,832,,1,,,,,,,30,,802,,,, 2,107,129,,,02,,43,,,248643,3,,119243,,,1983
83IN03313,1980433540,80,2,T3540,,40,404,,1,,,,,,,30,,,,,,,0,0,7,,02,,43,0527,,228843,*,,212543,97,,1983
83IN03314,1980433542,80,2,T3542,,40,401,,1,,,,,,,30,,403,,,, 3,162,174,,,02,,43,,,246943,1,,058043,,,1983
83IN03315,1980433544,80,2,T3544,,42,922,,1,,,,,,,30,,005,,,, 1,110,126,,,02,,43,,,228543,3,,222343,,,1983
83IN03316,1980433549,80,2,T3549,,49,493,,1,,,,,,,30,,,,,, 3,144,165,,,02,,43,,,687104,3,,576704,,,1983
83IN03317,1980433564,80,2,T3564,,41,412,,1,,,,,,,30,,413,,,, 3,159,166,,,02,,43,,,284543,1,,993142,,,1983
83IN03318,1980433574,80,2,T3574,,41,413,,1,,,,,,,30,,001,,,, 1,152,173,,,02,,43,,,282643,2,,215243,,,1983
83IN03319,1980433582,80,2,T3582,,40,403,,1,,,,,,,30,,,,,,,0,0,6,,02,,43,0209,,220843,*,,803642,86,,1983
83IN03320,1980433599,80,2,T3599,,41,411,,1,,,,,,,30,,414,,,, 1,152,168,,,02,,43,,,285843,2,,229743,,,1983
83IN03321,1980433605,80,2,T3605,,42,942,,1,3,,,,,,30,,,,,,11,163,167,3,,02,,43,2MSU,,232943,3,,192243,93,,1983
83IN03322,1980433608,80,2,T3608,,42,852,,1,,,,,,,30,,952,,,, 2,160,154,,,02,,43,,,261543,3,,274243,,,1983
83IN03323,1980433628,80,2,T3628,,41,413,,1,3,,,,,,30,,,,,, 3,182,196,3,,02,,43,1024,,282643,2,,034043,93,,1983
83IN03324,1980433631,80,2,T3631,,49,493,,1,,,,,,,30,,,,,, 2,135,185,,,02,,43,,,687104,2,,582604,,,1983
83IN03325,1980433638,80,2,T3638,,42,802,,1,,,,,,,30,,892,,,, 2,127,131,,,02,,43,,,227643,2,,061443,,,1983
83IN03326,1980433639,80,2,T3639,,41,411,,1,,,,,,,30,,411,,,, 1,141,161,,,02,,43,,,285843,2,,183943,,,1983
83IN03327,1980433642,80,2,T3642,,41,414,,1,3,,,,,,30,,,,,,12,150,185,3,,02,,43,2MSU,,330643,2,,186443,93,,1983
83IN03328,1980433643,80,2,T3643,,42,832,,1,3,,,,,,30,,,,,,11,133,142,3,,02,,43,2MSU,,248643,3,,269843,93,,1983
83IN03329,1980433644,80,2,T3644,,40,403,,1,,,,,,,30,,,,,,,153,0,6,,02,,43,0618,,220843,3,,158743,01,,1983
83IN03330,1980433647,80,2,T3647,,49,491,,1,,,,,,,30,,,,,, 2,158,165,,,02,,43,,,616604,1,,591504,,,1983
83IN03331,1980433653,80,2,T3653,,42,902,,1,,,,,,,30,,902,,,, 2,143,155,,,02,,43,,,241143,3,,949842,,,1983
83IN03332,1980433659,80,2,T3659,,43,431,,1,,,,,,,30,,002,,,, 2,155,156,,,02,,43,,,321143,6,,097243,,,1983
83IN03333,1980433668,80,2,T3668,,43,432,,1,,,,,,,30,,432,,,, 1,173,166,,,02,,43,,,329743,6,,244343,,,1983
83IN03334,1980433675,80,2,T3675,,41,414,,1,,,,,,,30,,412,,,, 3,145,166,,,02,,43,,,330643,3,,123843,,,1983
83IN03335,1980433676,80,2,T3676,,41,414,,1,,,,,,,30,,441,,50,, 2,165,173,,,02,,43,,,330643,2,,123843,,,1983
83IN03336,1980433680,80,2,T3680,,43,433,,1,,,,,,,30,,,,,,,160,0,6,,02,,43,0528,,309243,6,,076043,01,,1983
83IN03337,1980433683,80,2,T3683,,40,401,,1,,,,,,,30,,404,,,, 3,174,173,,,02,,43,,,246943,3,,078043,,,1983
83IN03338,1980433685,80,2,T3685,,40,403,,1,,,,,,,30,,003,,,, 3,163,172,,,02,,43,,,220843,2,,891742,,,1983
83IN03339,1980433687,80,2,T3687,,40,401,,1,3,,,,,,30,,402,,,, 2,135,135,,,02,,43,,,246943,3,,029443,,,1983
83IN03340,1980433695,80,2,T3695,,49,493,,1,,,,,,,30,,,,,, 4,173,189,,,02,,43,,,687104,1,,604104,,,1983
83IN03341,1980433703,80,2,T3703,,43,431,,1,,,,,,,30,,,,,,,0,0,6,,02,,43,0514,,321143,*,,153543,09,,1983
83IN03342,1980433704,80,2,T3704,,43,431,,1,,,,,,,30,,433,,,, 1,126,145,,,02,,43,,,321143,6,,153543,,,1983
83IN03343,1980433706,80,2,T3706,,40,403,,1,,,,,,,30,,401,,,, 2,185,195,,,02,,43,,,220843,2,,045143,,,1983
83IN03344,1980433712,80,2,T3712,,41,411,,1,,,,,,,30,,413,,,, 1,148,154,,,02,,43,,,285843,3,,175943,,,1983
83IN03345,1980433730,80,2,T3730,,41,412,,1,,,,,,,30,,414,,,, 1,173,154,,,02,,43,,,284543,5,,094143,,,1983
83IN03346,1980433732,80,2,T3732,,49,491,,1,,,,,,,30,,,,,, 2,133,156,,,02,,43,,,616604,2,,367302,,,1983
83IN03347,1980433733,80,2,T3733,,49,491,,1,,,,,,,30,,,,,, 1,118,149,,,02,,43,,,616604,3,,367302,,,1983
83IN03348,1980433741,80,2,T3741,,43,432,,1,,,,,,,30,,434,,,, 1,186,169,,,02,,43,,,329743,1,,058243,,,1983
83IN03349,1980433759,80,2,T3759,,42,872,,1,,,,,,,30,,912,,,, 1,135,162,,,02,,43,,,214643,2,,079043,,,1983
83IN03350,1980433763,80,2,T3763,,40,402,,1,,,,,,,30,,403,,,, 4,159,182,,,02,,43,,,225143,3,,163443,,,1983
83IN03351,1980433766,80,2,T3766,,41,411,,1,,,,,,,30,,,,,,,167,0,6,,02,,43,0708,,285843,3,,992342,01,,1983
83IN03352,1980433769,80,2,T3769,,40,403,,1,,,,,,,30,,,,,,,0,0,6,,02,,43,0510,,220843,*,,969742,05,,1983
83IN03353,1980433789,80,2,T3789,,41,413,,1,,,,,,,30,,411,,,, 1,157,165,,,02,,43,,,282643,3,,942542,,,1983
83IN03354,1980433790,80,2,T3790,,42,842,,1,,,,,,,30,,004,,,, 1,147,158,,,02,,43,,,218443,6,,073143,,,1983
83IN03355,1980433792,80,2,T3792,,42,812,,1,3,3,,,,,30,,,,,, 2,129,152,3,,02,,43,2MSU,,273343,9,,197343,93,4,1983
83IN03356,1980433794,80,2,T3794,,41,413,,1,,,,,,,30,,412,,,, 2,220,222,,,02,,43,,,282643,5,,159343,,,1983
83IN03357,1980433797,80,2,T3797,,40,402,,1,,,,,,,30,,404,,,, 2,152,160,,,02,,43,,,225143,1,,220643,,,1983
83IN03358,1980433800,80,2,T3800,,41,412,,1,3,,,,,,30,,,,,,12,159,165,3,,02,,43,1024,,284543,3,,199943,93,,1983
83IN03359,1980433804,80,2,T3804,,43,433,,1,3,,,,,,30,,,,,,11,171,193,3,,02,,43,2MSU,,309243,5,,168943,93,,1983
