UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
79IN00147,1978016530,78,2,P6530,,76,012,,1,1,,0,,,5,20,,492,   8,, 2,130,135,,,02,,01,,,368304,8,,013804,,,1979
79IN00148,1978016575,78,2,P6575,,76,012,,1,,,0,,,5,20,, 01,,,,127,145,,,02,,01,,,368304,8,,287004,,3,1979
79IN00149,1978016640,78,2,P6640,,76,012,,1,,,0,,,5,20,, 02,,,,113,126,,,02,,01,,,368304,8,,443204,,4,1979
79IN00150,1978016646,78,2,P6646,,76,013,,1,,,0,,,5,,,,,,,137,,6,,02,,01,0530,,435204,8,,395704,09,,1979
79IN00151,1978016660,78,2,P6660,,76,013,,1,1,,0,,,3,20,,493,   9,, 2,124,122,,,02,,01,,,435204,8,,320504,,,1979
79IN00152,1978016667,78,2,P6667,,76,012,,1,,,0,,,5,20,, 03,,,,114,134,,,02,,01,,,368304,8,,365104,,3,1979
79IN00153,1978016668,78,2,P6668,,76,013,,1,2,,0,,,1,,, 46,,, 1,112,109,2,,02,,01,0920,,435204,8,,380504,92,,1979
79IN00154,1978016710,78,2,P6710,,76,013,,1,,,0,,,8,20,, 01,,,,114,102,,,02,,01,,,435204,8,,140504,,3,1979
79IN00155,1978016722,78,2,P6722,,76,012,,1,,,0,,,5,20,, 02,,,,97,119,,,02,,01,,,368304,8,,384704,,4,1979
79IN00156,1978016740,78,2,P6740,,76,012,,1,1,,0,,,5,20,,491,   7,, 2,103,115,,,02,,01,,,368304,8,,450404,,,1979
79IN00157,1978016742,78,2,P6742,,76,013,,1,,,0,,,1,20,, 03,,,,122,151,,,02,,01,,,435204,8,,330304,,3,1979
79IN00158,1978016748,78,2,P6748,,76,013,,1,,,0,,,5,20,, 01,,,,119,124,,,02,,01,,,435204,8,,404804,,4,1979
79IN00159,1978016764,78,2,P6764,,76,012,,1,1,,0,,,5,20,,492,   8,, 2,126,143,,,02,,01,,,368304,8,,313504,,,1979
79IN00160,1978016771,78,2,P6771,,76,013,,1,,,0,,,5,20,, 02,,,,142,144,,,02,,01,,,435204,8,,312704,,4,1979
79IN00161,1978016772,78,2,P6772,,76,013,,1,,,0,,,5,20,, 03,,,,130,141,,,02,,01,,,435204,8,,312704,,3,1979
79IN00162,1978016794,78,2,P6794,,76,013,,1,,,0,,,1,20,, 01,,,,132,131,,,02,,01,,,435204,8,,017804,,3,1979
79IN00163,1978016814,78,2,P6814,,76,012,,1,1,,0,,,1,20,,491,   7,, 2,117,124,,,02,,01,,,368304,8,,325604,,,1979
79IN00164,1978016828,78,2,P6828,,76,013,,1,,,0,,,5,,,,,,,87,,6,,02,,01,0530,,435204,8,,157604,09,,1979
79IN00165,1978016842,78,2,P6842,,76,013,,1,,,0,,,1,20,, 02,,, 2,124,123,,,02,,01,,,435204,8,,357304,,4,1979
79IN00166,1978016853,78,2,P6853,,76,012,,1,,,0,,,3,,, 03,,,,122,,7,,02,,01,1018,,368304,8,,302304,97,4,1979
79IN00167,1978016854,78,2,P6854,,76,012,,1,,,0,,,5,,,,,,,91,,3,,02,,01,0611,,368304,8,,302304,93,,1979
79IN00168,1978016860,78,2,P6860,,76,012,,1,,,0,,,1,20,, 01,,,,118,126,,,02,,01,,,368304,8,,486904,,3,1979
79IN00169,1978016871,78,1,P6871,,76,012,,1,1,,0,,,8,,,,,,,142,146,,,02,,01,,,368304,Y,281,405204,,,1979
79IN00170,1978016872,78,2,P6872,,76,012,,1,1,,0,,,8,20,,492,   8,, 2,98,122,,,02,,01,,,368304,8,,405204,,,1979
79IN00171,1978016972,78,2,P6972,,76,012,,1,,,0,,,5,,,,,,,111,,6,,02,,01,0612,,368304,8,,258804,05,,1979
79IN00172,1978016973,78,1,P6973,,76,012,,1,3,,0,,,5,,,,,,,142,147,3,,02,,01,0730,,368304,Y,,258804,93,,1979
79IN00173,1978017503,78,1,P7503,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0226,,591204,*,,190304,93,,1979
79IN00174,1978017524,78,1,P7524,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0226,,591204,*,,140504,93,,1979
79IN00175,1978016351,78,2,P6351,,76,011,,1,,,0,,,1,20,, 09,,,,144,172,,,32,,01,,,479407,8,,250904,,4,1979
79IN00176,1978016632,78,2,P6632,,76,011,,1,,,0,,,5,20,, 09,,,,105,127,,,32,,01,,,479407,8,,196704,,3,1979
79IN00177,1978016633,78,2,P6633,,76,011,,1,,,0,,,5,20,, 09,,,,117,141,,,32,,01,,,479407,8,,196704,,3,1979
79IN00178,1978016648,78,2,P6648,,76,011,,1,,,0,,,5,20,, 09,,,,119,129,,,32,,01,,,479407,8,,122904,,4,1979
79IN00179,1978016654,78,2,P6654,,76,011,,1,,,0,,,5,20,, 09,,,,132,153,,,32,,01,,,479407,8,,373404,,3,1979
79IN00180,1978016663,78,2,P6663,,76,011,,1,,,0,,,1,20,, 09,,,,140,169,,,32,,01,,,479407,8,,406704,,4,1979
79IN00181,1978016682,78,1,P6682,,76,011,,1,1,,0,,,8,,,,,,,149,139,,-,32,,01,,,479407,Y,329,393104,,,1979
79IN00182,1978016683,78,2,P6683,,76,011,,1,,,0,,,7,20,, 09,,,,118,137,,,32,,01,,,479407,8,,393104,,4,1979
79IN00183,1978016691,78,2,P6691,,76,011,,1,,,0,,,3,20,, 09,,,,128,153,,,32,,01,,,479407,8,,157104,,3,1979
79IN00184,1978016696,78,1,P6696,,76,011,,1,1,,0,,,5,,,,,,,174,168,,-,32,,01,,,479407,Y,180,071504,,,1979
79IN00185,1978016697,78,2,P6697,,76,011,,1,,,0,,,5,20,, 09,,,,120,148,,,32,,01,,,479407,8,,071504,,3,1979
79IN00186,1978016700,78,2,P6700,,76,011,,1,,,0,,,1,20,, 09,,,,133,167,,,32,,01,,,479407,8,,118804,,4,1979
79IN00187,1978016712,78,2,P6712,,76,011,,1,,,0,,,5,20,, 09,,,,119,142,,,32,,01,,,479407,8,,419404,,4,1979
79IN00188,1978016713,78,2,P6713,,76,011,,1,,,0,,,5,20,, 09,,,,111,135,,,32,,01,,,479407,8,,419404,,3,1979
79IN00189,1978016738,78,2,P6738,,76,011,,1,,,0,,,5,20,, 09,,,,120,138,,,32,,01,,,479407,8,,362404,,4,1979
79IN00190,1978016739,78,2,P6739,,76,011,,1,,,0,,,5,,,,,,,,,6,,32,,01,0427,,479407,*,,362404,01,,1979
79IN00191,1978016745,78,2,P6745,,76,011,,1,,,0,,,5,20,, 09,,,,144,157,,,32,,01,,,479407,8,,011404,,3,1979
79IN00192,1978016746,78,2,P6746,,76,011,,1,,,0,,,1,20,, 09,,,,135,156,,,32,,01,,,479407,8,,217304,,4,1979
79IN00193,1978016751,78,1,P6751,,76,011,,1,1,,0,,,5,,,,,,,171,181,,-,32,,01,,,479407,Y,202,142104,,,1979
79IN00194,1978016805,78,2,P6805,,76,011,,1,,,0,,,5,20,, 09,,,,116,144,,,32,,01,,,479407,8,,384204,,3,1979
79IN00195,1978016806,78,2,P6806,,76,011,,1,,,0,,,1,20,, 09,,,,130,147,,,32,,01,,,479407,8,,502904,,3,1979
79IN00196,1978016868,78,2,P6868,,76,011,,1,,,0,,,5,20,, 09,,,,123,125,,,32,,01,,,479407,8,,167201,,4,1979
79IN00197,1978016978,78,2,P6978,,76,011,,1,,,0,,,5,20,, 09,,,,116,130,,,32,,01,,,479407,8,,422004,,4,1979
79IN00198,1978017089,78,1,P7089,,76,015,,1,3,,0,,,1,,,,,,,144,151,3,,32,,01,0831,,541307,Y,074,528904,93,,1979
79IN00199,1978017150,78,2,P7150,,76,707,,1,,,0,,,1,20,, 08,,,,120,151,,,32,,01,,,539907,8,,591504,,3,1979
79IN00200,1978017200,78,2,P7200,,76,015,,1,,,0,,,5,20,, 08,,,,105,121,,,32,,01,,,541307,8,,524804,,3,1979
79IN00201,1978017321,78,2,P7321,,76,707,,1,,,0,,,1,20,, 08,,,,108,124,,,32,,01,,,539907,8,,600304,,4,1979
79IN00202,1978017336,78,2,P7336,,76,015,,1,,,0,,,8,20,, 08,,,,122,139,,,32,,01,,,541307,8,,226804,,4,1979
79IN00203,1978017337,78,2,P7337,,76,015,,1,,,0,,,8,20,, 08,,,,112,128,,,32,,01,,,541307,8,,226804,,3,1979
79IN00204,1978017453,78,1,P7453,,76, 12,,2,,,0,,,,,,,,,,,,3,,32,,01,0205,,619407,*,,447204,93,,1979
79IN00205,1978017487,78,1,P7487,,76, 12,,2,3,,0,,,,,,,,,,110,119,3,,32,,01,0831,,619407,Y,149,421604,93,,1979
79IN00206,1978017488,78,1,P7488,,76, 12,,2,,,0,,,,,,,,,,,,3,,32,,01,0206,,619407,*,,421604,93,,1979
79IN00207,1978017508,78,1,P7508,,76, 12,,2,,,0,,,,,,,,,,,,3,,32,,01,0206,,619407,*,,393104,93,,1979
79IN00208,1978017509,78,2,P7509,,76, 12,,2,,,0,,,,15,, 08,,,,80,108,,,32,,01,,,619407,8,,393104,,4,1979
79IN00209,1978017510,78,1,P7510,,76, 12,,2,,,0,,,,,,,,,,,,3,,32,,01,0226,,619407,*,,393104,93,,1979
79IN00210,1978017517,78,1,P7517,,76, 12,,2,,,0,,,,,,,,,,,,3,,32,,01,0226,,619407,*,,196704,93,,1979
79IN00211,1978017526,78,1,P7526,,76, 12,,2,,,0,,,,,,,,,,84,,3,,32,,01,0611,,619407,Y,,330304,93,,1979
79IN00212,1971010525,71,2,P0525,,74,22,,1,,,0,,,,90,, 11,,,,151,156,,,30,,01,,,017608,8,,004309,,,1979
79IN00213,1971010585,71,2,P0585,,74,22,,1,2,,0,,,,,, 17,,, 2,115,111,2,,30,,01,0920,,017608,8,,011809,92,,1979
79IN00214,1971010645,71,2,P0645,,71,22,,1,,,0,,,,,,,,,,,,6,,30,,01,0308,,017608,*,,013109,06,,1979
79IN00215,1971011216,71,2,P1216,,75,06,,2,,,0,,,,,,,,,,,,6,,30,,01,0317,,000008,*,,012009,43,,1979
79IN00216,1972011266,72,2,P1266,,73,21,,1,,,0,,,,,,,,,,,,7,,30,,01,0525,,020908,*,,011709,97,,1979
79IN00217,1972011292,72,2,P1292,,73,22,,1,,,0,,,,80,, 12,,,,149,153,,,30,,01,,,017608,8,,008909,,,1979
79IN00218,1972011295,72,2,P1295,,75,21,,1,,,0,,,,80,, 12,,,,163,156,,,30,,01,,,020908,8,,001609,,,1979
79IN00219,1972011320,72,3,P1320,,,23,,1,1,,0,,,,,,,,,,212,,,,30,,01,,,017008,5,,005609,,,1979
79IN00220,1972011339,72,2,P1339,,70,37,,1,,,0,,,,80,,701,,, 3,158,160,,,30,,01,,,026408,2,,016909,,,1979
79IN00221,1972011364,72,2,P1364,,70,18,,1,,,1,,,,80,,702,,, 2,114,128,,,30,,01,,,000307,2,,065707,,,1979
79IN00222,1972011381,72,2,P1381,,71,22,,1,,,0,,,,80,,711,,, 2,150,144,,,30,,01,,,017608,2,,017509,,,1979
79IN00223,1972011383,72,2,P1383,,70,23,,1,,,0,,,,80,,703,,, 3,134,141,,,30,,01,,,017008,2,,001109,,,1979
79IN00224,1972011384,72,2,P1384,,70,23,,1,,,0,,,,80,,701,,, 2,130,128,,,30,,01,,,017008,2,,001109,,,1979
79IN00225,1972011402,72,4,P1402,,,21,,1,7,,0,,,,,,,,,,133,,7,,30,,01,0725,,020908,M,,008709,97,,1979
79IN00226,1972011416,72,2,P1416,,74,23,,1,,,0,,,,80,, 04,,,,137,156,,,30,,01,,,017008,8,,010409,,1,1979
79IN00227,1972011430,72,2,P1430,,75,21,,1,,,0,,,,,,,,,,,,7,,30,,01,0525,,020908,*,,088109,97,,1979
79IN00228,1972011459,72,2,P1459,,71,23,,1,,,0,,,,80,,712,,, 3,110,122,,,30,,01,,,017008,1,,002109,,,1979
79IN00229,1972011461,72,2,P1461,,74,23,,1,,,0,,,,80,, 01,,,,139,156,,,30,,01,,,017008,8,,013609,,2,1979
79IN00230,1972011498,72,2,P1498,,70,21,,1,,,0,,,,,,,,,,110,,7,,30,,01,0912,,020908,2,,013709,97,,1979
79IN00231,1972011539,72,2,P1539,,73,21,,1,,,0,,,,80,, 03,,,,126,150,,,30,,01,,,020908,8,,018309,,2,1979
79IN00232,1972011541,72,2,P1541,,70,21,,1,,,0,,,,80,,702,,, 3,120,109,,,30,,01,,,020908,3,,002609,,,1979
79IN00233,1972011562,72,2,P1562,,71,22,,1,,,0,,,,80,,713,,, 2,156,147,,,30,,01,,,017608,1,,007309,,,1979
79IN00234,1972011585,72,2,P1585,,74,21,,1,3,,0,,,,,, 01,,,12,142,149,,,30,,01,,,020908,8,,009709,,,1979
79IN00235,1972011639,72,2,P1639,,73,23,,1,,,0,,,,,,,,,,,,6,,30,,01,0502,,017008,*,,011909,24,,1979
79IN00236,1972011656,72,2,P1656,,73,23,,1,,,0,,,,80,, 02,,,,155,177,,,30,,01,,,017008,8,,099109,,1,1979
79IN00237,1972011700,72,2,P1700,,70,22,,1,2,,0,,,,,, 17,,, 2,134,152,2,,30,,01,0920,,017608,3,,004309,92,,1979
79IN00238,1972011701,72,2,P1701,,75,22,,1,,,0,,,,,,,,,,,,6,,30,,01,0210,,017608,*,,004309,43,,1979
79IN00239,1972011721,72,2,P1721,,71,37,,1,,,0,,,,80,,711,,, 2,114,98,,,30,,01,,,026408,2,,007009,,,1979
79IN00240,1972011736,72,2,P1736,,74,37,,1,,,0,,,,80,, 02,,,,143,158,,,30,,01,,,026408,8,,015709,,1,1979
79IN00241,1972011879,72,2,P1879,,71,10,,2,,,1,,,,75,,712,,, 8,119,120,,,30,,01,,,000007,1,,120807,,,1979
79IN00242,1972011934,72,2,P1934,,70,10,,2,,,1,,,,75,,703,,, 3,130,135,,,30,,01,,,000007,2,,000107,,,1979
79IN00243,1972011941,72,2,P1941,,73,10,,2,3,,1,,,,75,, 12,,,,117,126,,,30,,01,,,000007,8,,058507,,,1979
79IN00244,1973012072,73,2,P2072,,74,18,,1,3,,1,,,,,,,,,12,138,153,,,30,,01,,,135107,8,,062607,,,1979
79IN00245,1973012076,73,2,P2076,,70,201,,1,,3,1,,,,,,,,,,,,6,,30,,01,0110,,154307,*,,153107,15,,1979
79IN00246,1973012077,73,2,P2077,,73,19,,1,,,1,,,,70,, 02,,,,146,167,,,30,,01,,,123207,8,,001807,,1,1979
79IN00247,1973012104,73,2,P2104,,74,20,,1,,3,1,,,,,,,,,,,,7,,30,,01,0525,,154307,*,,067807,97,,1979
79IN00248,1973012139,73,2,P2139,,75,181,,1,,,1,,,,70,, 04,,,,140,156,,,30,,01,,,135107,8,,138107,,3,1979
79IN00249,1973012260,73,2,P2260,,73,181,,1,,,1,,,,70,, 11,,,,164,166,,,30,,01,,,135107,8,,130207,,,1979
79IN00250,1973012415,73,2,P2415,,71,181,,1,,,1,,,,70,,713,,, 2,153,159,,,30,,01,,,135107,6,,156207,,,1979
79IN00251,1973012432,73,2,P2432,,74,581,,1,,,1,,,,,,,,,,,,6,,30,,01,0307,,137407,*,,159207,01,,1979
79IN00252,1973012451,73,2,P2451,,75,581,,1,2,,1,,,,,, 13,,, 1,118,116,3, 00,30,0,01,1001,,137407,8,,164207,93,,1979
79IN00253,1973012452,73,2,P2452,,70,181,,1,,,1,,,,70,,701,,, 2,123,130,,,30,,01,,,135107,1,,165607,,,1979
79IN00254,1973012553,73,2,P2553,,70,185,,1,,,1,,,,70,,702,,, 2,130,156,,,30,,01,,,135107,3,,133207,,,1979
79IN00255,1973012695,73,2,P2695,,74,15,,2,,,1,,,,65,, 03,,,,174,191,,,30,,01,,,137407,8,,187907,,1,1979
79IN00256,1973012703,73,2,P2703,,75,13,,2,3,,1,,,,,,,,,11,150,162,,,30,,01,,,135107,8,,188507,,,1979
79IN00257,1973012706,73,2,P2706,,73,13,,2,,,1,,,,65,, 01,,,,129,152,,,30,,01,,,135107,8,,194107,,2,1979
79IN00258,1974012862,74,2,P2862,,73,18,,1,,,1,,,2,60,, 03,,,,120,152,,,30,,01,,,177107,8,,054307,,2,1979
79IN00259,1974012869,74,2,P2869,,75,19,,1,,,1,,,2,,,,,,,,,6,,30,,01,0107,,137407,*,,139507,46,,1979
79IN00260,1974012957,74,2,P2957,,70,19,,1,,,1,,,2,60,,703,,, 9,128,139,,,30,,01,,,137407,1,,179907,,,1979
79IN00261,1974012958,74,2,P2958,,75,19,,1,,,1,,,2,60,, 12,,,,144,155,,,30,,01,,,137407,8,,179907,,,1979
79IN00262,1974013032,74,2,P3032,,74,19,,1,,,1,,,2,60,, 03,,,,150,171,,,30,,01,,,137407,8,,133207,,2,1979
79IN00263,1974013050,74,2,P3050,,75,19,,1,,,1,,,2,60,, 07,,,,130,127,,,30,,01,,,137407,8,,050307,,4,1979
79IN00264,1974013084,74,2,P3084,,75,19,,1,,,1,,,3,60,, 02,,,,172,192,,,30,,01,,,137407,8,,153907,,4,1979
79IN00265,1974013133,74,2,P3133,,71,18,,1,,,1,,,2,,,,,,,,,7,,30,,01,0525,,177107,*,,059507,97,,1979
79IN00266,1974013140,74,2,P3140,,75,18,,1,,,1,,,2,,, 02,,,,165,,5,,30,,01,1123,,177107,8,,149807,95,3,1979
79IN00267,1974013151,74,2,P3151,,75,20,,1,,,1,,,3,60,, 12,,,,158,165,,,30,,01,,,154307,8,,062107,,,1979
79IN00268,1974013181,74,2,P3181,,71,20,,1,,,1,,,2,60,,713,,, 2,152,140,,,30,,01,,,154307,2,,053807,,,1979
79IN00269,1974013187,74,2,P3187,,73,34,,1,3,,1,,,3,60,, 11,,,,127,122,,,30,,01,,,135107,8,,133707,,,1979
79IN00270,1974013224,74,2,P3224,,75,19,,1,,,1,,,2,60,, 01,,,,159,177,,,30,,01,,,137407,8,,164207,,4,1979
79IN00271,1974013359,74,2,P3359,,71,34,,1,,,1,,,2,60,,712,,, 2,112,119,,,30,,01,,,135107,2,,165607,,,1979
79IN00272,1974013419,74,2,P3419,,70,35,,1,,,1,,,2,60,,701,,, 2,124,124,,,30,,01,,,249707,2,,175107,,,1979
79IN00273,1974013457,74,2,P3457,,75,05,,2,,,1,,,,55,, 11,,,,145,154,, 00,30,0,01,,,000007,8,,269907,,,1979
79IN00274,1974013478,74,2,P3478,,70,06,,2,,,1,,,,,,,,,,,,6,,30,,01,0227,,000007,*,,154507,01,,1979
79IN00275,1974013502,74,2,P3502,,74,04,,2,,,1,,,,55,, 12,,,,144,161,,,30,,01,,,000007,8,,134607,,,1979
79IN00276,1974013503,74,2,P3503,,75,05,,2,,,1,,,,55,, 03,,,,132,154,,,30,,01,,,000007,8,,141607,,3,1979
79IN00277,1974013508,74,2,P3508,,70,05,,2,3,,1,,,,,,,,,12,110,142,,,30,,01,,,000007,2,,153107,,,1979
79IN00278,1974013539,74,2,P3539,,74,04,,2,,,1,,,,,,,,,,,,6,,30,,01,0221,,000007,*,,198707,20,,1979
79IN00279,1974013591,74,2,P3591,,71,06,,2,,,1,,,,,,,,,,,,7,,30,,01,0525,,000007,*,,074307,97,,1979
79IN00280,1975013639,75,2,P3639,,75,07,,1,,,1,,,2,50,, 12,,,,157,134,,,30,,01,,,177107,8,,059507,,,1979
79IN00281,1975013660,75,2,P3660,,70,08,,1,,,1,,,2,50,,702,,, 2,135,146,,,30,,01,,,135107,1,,136407,,,1979
79IN00282,1975013672,75,2,P3672,,75,07,,1,,,1,,,1,50,, 12,,,,164,171,,,30,,01,,,177107,8,,170607,,,1979
79IN00283,1975013708,75,2,P3708,,73,08,,1,,,1,,,2,,,,,,,148,,6,,30,,01,0925,,135107,8,,145907,01,,1979
79IN00284,1975013709,75,2,P3709,,75,08,,1,,,1,,,2,50,, 04,,,,138,150,,,30,,01,,,135107,8,,145907,,4,1979
79IN00285,1975013752,75,2,P3752,,75,07,,1,,,1,,,2,,,,,,,135,,3,,30,,01,0611,,177107,8,,158507,93,,1979
79IN00286,1975013812,75,2,P3812,,75,09,,1,,,1,,,2,50,, 12,,,,162,161,,,30,,01,,,216307,8,,164207,,,1979
79IN00287,1975013822,75,2,P3822,,71,35,,1,,,1,,,3,50,,711,,, 2,131,134,,,30,,01,,,259207,1,,250007,,,1979
79IN00288,1975013827,75,2,P3827,,73,08,,1,,,1,,,2,50,, 12,,,,154,168,,,30,,01,,,135107,8,,187907,,,1979
79IN00289,1975013830,75,2,P3830,,74,08,,1,,,1,,,2,50,, 03,,,,152,170,,,30,,01,,,135107,8,,121607,,2,1979
79IN00290,1975013888,75,2,P3888,,74,09,,1,,,1,,,2,50,, 12,,,,158,153,,,30,,01,,,216307,8,,170007,,,1979
79IN00291,1975014021,75,2,P4021,,71,07,,1,3,,1,,,3,,,,,,12,138,136,,,30,,01,,,177107,2,,213907,,,1979
79IN00292,1975014049,75,2,P4049,,75,09,,1,,,1,,,1,50,, 02,,,,151,184,,,30,,01,,,216307,8,,052507,,3,1979
79IN00293,1975014128,75,2,P4128,,73,09,,1,,,1,,,1,50,, 11,,,,192,201,,,30,,01,,,216307,8,,241507,,,1979
79IN00294,1975014129,75,2,P4129,,74,35,,1,,,1,,,1,50,, 12,,,,182,177,,,30,,01,,,259207,8,,138407,,,1979
79IN00295,1975014298,75,2,P4298,,73,34,,1,,,1,,,2,50,, 12,,,,176,192,,,30,,01,,,137407,8,,058507,,,1979
79IN00296,1975014325,75,2,P4325,,71,04,,2,2,,1,,,,,, 21,,, 2,122,149,2,,30,,01,0920,,000007,1,,348307,92,,1979
79IN00297,1975014328,75,2,P4328,,70,04,,2,,,1,,,,45,,703,,, 2,108,123,,,30,,01,,,000007,1,,207207,,,1979
79IN00298,1975014350,75,2,P4350,,75,06,,2,,,1,,,,45,, 04,,,,128,140,,,30,,01,,,000007,8,,139507,,3,1979
79IN00299,1975014351,75,2,P4351,,75,06,,2,2,,1,,,,,, 13,,, 2,102,111,3,,30,,01,1001,,000007,8,,139507,93,,1979
79IN00300,1975014355,75,2,P4355,,74,06,,2,,,1,,,,45,, 12,,,,120,142,,,30,,01,,,000007,8,,270607,,,1979
79IN00301,1975014391,75,2,P4391,,75,04,,2,,,1,,,,45,, 03,,,,140,168,,,30,,01,,,000007,8,,194107,,4,1979
79IN00302,1975014438,75,2,P4438,,71,05,,2,,,1,,,,45,,711,,, 2,132,143,,,30,,01,,,000007,1,,303207,,,1979
79IN00303,1975014440,75,2,P4440,,75,06,,2,,,1,,,,45,, 07,,,,136,144,,,30,,01,,,000007,8,,170007,,3,1979
79IN00304,1975014453,75,2,P4453,,74,06,,2,,,1,,,,45,, 01,,,,179,201,,,30,,01,,,000007,8,,052507,,1,1979
79IN00305,1975014454,75,2,P4454,,75,06,,2,,,1,,,,45,, 01,,,,144,161,,,30,,01,,,000007,8,,052507,,4,1979
79IN00306,1975014456,75,2,P4456,,75,04,,2,,,1,,,,45,, 02,,,,153,171,,,30,,01,,,000007,8,,213907,,3,1979
79IN00307,1975014514,75,2,P4514,,73,04,,2,,,1,,,,45,, 01,,,,128,148,,,30,,01,,,000007,8,,138407,,1,1979
79IN00308,1976014547,76,2,P4547,,70, 07,,1,3,,0,,,1,,,,,,11,161,166,,,30,,01,,,364909,1,,317308,,,1979
79IN00309,1976014555,76,2,P4555,,71, 10,,1,,,0,,,3,40,,712,,, 2,152,159,,,30,,01,,,380908,1,,199609,,,1979
79IN00310,1976014557,76,2,P4557,,71, 10,,1,,,0,,,2,40,,713,,, 2,158,164,,,30,,01,,,380908,1,,199609,,,1979
79IN00311,1976014568,76,2,P4568,,71, 08,,1,,,0,,,2,40,,711,,, 3,120,126,,,30,,01,,,376209,2,,315408,,,1979
79IN00312,1976014578,76,2,P4578,,70, 11,,1,,,0,,,2,40,,701,,, 2,130,144,,,30,,01,,,213708,1,,203909,,,1979
79IN00313,1976014579,76,2,P4579,,71, 11,,1,,,0,,,2,40,,712,,, 2,129,150,,,30,,01,,,213708,2,,203909,,,1979
79IN00314,1976014590,76,2,P4590,,70, 04,,1,,,1,,,1,,,,,,,142,,6,,30,,01,0620,,423407,3,,318707,01,,1979
79IN00315,1976014600,76,2,P4600,,75, 09,,1,,,0,,,2,40,, 11,,,,149,145,,,30,,01,,,339109,8,,017908,,,1979
79IN00316,1976014605,76,2,P4605,,71, 12,,1,,,0,,,3,40,,713,,, 1,110,127,,,30,,01,,,118908,3,,006609,,,1979
79IN00317,1976014610,76,2,P4610,,71, 12,,1,,,0,,,2,40,,712,,, 2,142,164,,,30,,01,,,118908,2,,075609,,,1979
79IN00318,1976014613,76,2,P4613,,75, 04,,1,,,1,,,2,40,, 03,,,,163,175,,,30,,01,,,423407,8,,153107,,4,1979
79IN00319,1976014627,76,2,P4627,,70, 38,,1,,,0,,,2,40,,702,,, 2,119,118,,,30,,01,,,219808,1,,331809,,,1979
79IN00320,1976014635,76,2,P4635,,71, 11,,1,,,0,,,2,40,,712,,, 2,148,154,,,30,,01,,,213708,1,,278709,,,1979
79IN00321,1976014641,76,2,P4641,,71, 12,,1,,,0,,,2,,,,,,,,,7,,30,,01,0525,,118908,*,,281009,97,,1979
79IN00322,1976014643,76,2,P4643,,70, 05,,1,3,,1,,,2,,,,,,12,130,132,,,30,,01,,,386307,1,,155807,,,1979
79IN00323,1976014644,76,2,P4644,,71, 05,,1,,,1,,,2,40,,711,,, 2,122,132,,,30,,01,,,386307,1,,155807,,,1979
79IN00324,1976014656,76,2,P4656,,70, 12,,1,,,0,,,3,40,,702,,, 2,147,156,,,30,,01,,,118908,2,,016509,,,1979
79IN00325,1976014675,76,2,P4675,,71, 04,,1,,,1,,,2,40,,713,,, 2,116,138,,,30,,01,,,423407,1,,269507,,,1979
79IN00326,1976014677,76,2,P4677,,75, 11,,1,,,0,,,2,,,,,,,102,,3,,30,,01,1015,,213708,8,,166509,93,,1979
79IN00327,1976014681,76,2,P4681,,73, 07,,1,,,0,,,3,40,, 07,,,,142,163,,,30,,01,,,364909,8,,230108,,4,1979
79IN00328,1976014683,76,2,P4683,,70, 04,,1,,,1,,,2,40,,703,,, 2,122,139,,,30,,01,,,423407,1,,138107,,,1979
79IN00329,1976014684,76,2,P4684,,71, 04,,1,,,1,,,2,40,,711,,, 2,128,133,,,30,,01,,,423407,1,,138107,,,1979
79IN00330,1976014685,76,2,P4685,,71, 11,,1,,,0,,,1,40,,712,,, 2,127,142,,,30,,01,,,213708,1,,069709,,,1979
79IN00331,1976014709,76,2,P4709,,71, 07,,1,,,0,,,2,,,,,,,132,,7,,30,,01,0912,,364909,2,,147808,97,,1979
79IN00332,1976014716,76,2,P4716,,70, 11,,1,,,0,,,2,40,,701,,, 2,128,130,,,30,,01,,,213708,1,,063409,,,1979
79IN00333,1976014717,76,2,P4717,,70, 11,,1,,,0,,,2,40,,703,,, 2,116,119,,,30,,01,,,213708,1,,063409,,,1979
79IN00334,1976014720,76,2,P4720,,70, 10,,1,,,0,,,2,40,,701,,, 2,156,168,,,30,,01,,,380908,1,,248909,,,1979
79IN00335,1976014725,76,2,P4725,,75, 38,,1,,,0,,,1,40,, 01,,,,170,175,,,30,,01,,,219808,8,,348109,,3,1979
79IN00336,1976014726,76,2,P4726,,71, 04,,1,,,1,,,2,40,,713,,, 2,134,151,,,30,,01,,,423407,1,,165607,,,1979
79IN00337,1976014741,76,2,P4741,,71, 06,,1,,,1,,,2,40,,711,,, 2,124,132,,,30,,01,,,404307,2,,250007,,,1979
79IN00338,1976014742,76,2,P4742,,73, 06,,1,,,1,,,2,40,, 02,,,,122,145,,,30,,01,,,404307,8,,250007,,1,1979
