UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
69IN00208,1968102808,68,2,U2808,0,,,,,,,,,,2,07,,,12,,,,126,139,,,,,10,,,,,,,,,,1969,1.0
69IN00209,1968102815,68,2,U2815,0,,,,,,,,,,2,07,,, 43,,,,108,127,2,,,,10,0927,,,,,,,,,1969,1.0
69IN00210,1968102817,68,2,U2817,0,,,,,,,,,,2,07,,, 43,,,,106,120,2,,,,10,0927,,,,,,,,,1969,1.0
69IN00211,1968102818,68,2,U2818,0,,,,,,,,,,2,07,,,11,,,,122,149,,,,,10,,,,,,,,,,1969,1.0
69IN00212,1968102828,68,2,U2828,0,,,,,,,,,,2,07,,,11,,,,112,,,,,,10,,,,,,,,,,1969,1.0
69IN00213,1968102837,68,2,U2837,0,,,,,,,,,,2,07,,,12,,,,133,146,,,,,10,,,,,,,,,,1969,1.0
69IN00214,1968102838,68,2,U2838,0,,,,,,,,,,2,07,,,34,,,,90,,,,,,10,,,,,,,,,,1969,1.0
69IN00215,1968102846,68,2,U2846,0,,,,,,,,,,2,07,,,34,,,,117,,,,,,10,,,,,,,,,,1969,1.0
69IN00216,1968102847,68,2,U2847,0,,,,,,,,,,2,07,,,34,,,,111,,,,,,10,,,,,,,,,,1969,1.0
69IN00217,1968102850,68,2,U2850,0,,,,,,,,,,2,07,,,11,,,,115,140,,,,,10,,,,,,,,,,1969,1.0
69IN00218,1968102853,68,2,U2853,0,,,,,,,,,,2,07,,,12,,,,123,134,,,,,10,,,,,,,,,,1969,1.0
69IN00219,1968102854,68,2,U2854,0,,,,,,,,,,2,07,,,,,,,,,6,,,,10,0428,,,,,,,,,1969,1.0
69IN00220,1968102855,68,2,U2855,0,,,,,,,,,,2,07,,,11,,,,127,147,,,,,10,,,,,,,,,,1969,1.0
69IN00221,1968102858,68,2,U2858,0,,,,,,,,,,2,07,,, 50,,,,106,135,2,,,,10,0927,,,,,,,,,1969,1.0
69IN00222,1968102863,68,2,U2863,0,,,,,,,,,,2,07,,,34,,,,126,,,,,,10,,,,,,,,,,1969,1.0
69IN00223,1968102873,68,2,U2873,0,,,,,,,,,,2,07,,,11,,,,130,,,,,,10,,,,,,,,,,1969,1.0
69IN00224,1968102874,68,2,U2874,0,,,,,,,,,,2,07,,, 50,,,,118,128,2,,,,10,0927,,,,,,,,,1969,1.0
69IN00225,1968102879,68,2,U2879,0,,,,,,,,,,2,07,,,11,,,,123,131,,,,,10,,,,,,,,,,1969,1.0
69IN00226,1968102880,68,2,U2880,0,,,,,,,,,,2,07,,,12,,,,112,133,,,,,10,,,,,,,,,,1969,1.0
69IN00227,1968102882,68,2,U2882,0,,,,,,,,,,2,07,,,34,,,,111,,,,,,10,,,,,,,,,,1969,1.0
69IN00228,1968102884,68,2,U2884,0,,,,,,,,,,2,07,,,11,,,,136,147,,,,,10,,,,,,,,,,1969,1.0
69IN00229,1968102887,68,2,U2887,0,,,,,,,,,,2,07,,,12,,,,120,143,,,,,10,,,,,,,,,,1969,1.0
69IN00230,1968102895,68,2,U2895,0,,,,,,,,,,2,07,,,34,,,,105,,,,,,10,,,,,,,,,,1969,1.0
69IN00231,1968102900,68,2,U2900,0,,,,,,,,,,2,07,,,12,,,,106,,,,,,10,,,,,,,,,,1969,1.0
69IN00232,1968102911,68,2,U2911,0,,,,,,,,,,2,07,,,11,,,,116,132,,,,,10,,,,,,,,,,1969,1.0
69IN00233,1968102918,68,2,U2918,0,,,,,,,,,,2,07,,,12,,,,93,117,,,,,10,,,,,,,,,,1969,1.0
69IN00234,1968102919,68,2,U2919,0,,,,,,,,,,2,07,,,34,,,,97,,,,,,10,,,,,,,,,,1969,1.0
69IN00235,1968102920,68,2,U2920,0,,,,,,,,,,2,07,,,11,,,,135,151,,,,,10,,,,,,,,,,1969,1.0
69IN00236,1968102922,68,2,U2922,0,,,,,,,,,,2,07,,,34,,,,98,,,,,,10,,,,,,,,,,1969,1.0
69IN00237,1968102927,68,2,U2927,0,,,,,,,,,,2,07,,, 43,,,,101,105,2,,,,10,0927,,,,,,,,,1969,1.0
69IN00238,1968102928,68,1,U2928,0,,,,,,,,,,2,07,,,,,,,94,128,3,,,,10,1117,121,2,,,,,,,1969,1.0
69IN00239,1968102929,68,1,U2929,0,,,,,,,,,,2,07,,4,,089,10,,89,123,3,,077,,10,0812,099,2,,,,,,,1969,1.0
69IN00240,1968102932,68,3,U2932,0,,,,,,,,,,2,,,,,,,,97,,6,,,,10,0619,,,,,,,,,1969,1.0
69IN00241,1968102945,68,3,U2945,0,,,,,,,,,,2,,,,,,,,103,,,,,,10,,,,,,,,,,1969,1.0
69IN00242,1968102946,68,3,U2946,0,,,,,,,,,,2,,,,,,,,98,,,,,,10,,,,,,,,,,1969,1.0
69IN00243,1968102948,68,3,U2948,0,,,,,,,,,,2,,,,,,,,83,,,,,,10,,,,,,,,,,1969,1.0
69IN00244,1968102951,68,3,U2951,0,,,,,,,,,,2,,,,,,,,94,,6,,,,10,0828,,,,,,,,,1969,1.0
69IN00245,1968102962,68,3,U2962,0,,,,,,,,,,2,,,,,,,,116,,,,,,10,,,,,,,,,,1969,1.0
69IN00246,1968102966,68,3,U2966,0,,,,,,,,,,2,,,,,,,,96,,6,,,,10,1029,,,,,,,,,1969,1.0
69IN00247,1968102967,68,3,U2967,0,,,,,,,,,,2,,,,,,,,128,,,,,,10,,,,,,,,,,1969,1.0
69IN00248,1968102977,68,3,U2977,0,,,,,,,,,,2,,,,,,,,75,,6,,,,10,0807,,,,,,,,,1969,1.0
69IN00249,1968102983,68,3,U2983,0,,,,,,,,,,2,,,,,,,,104,,,,,,10,,,,,,,,,,1969,1.0
69IN00250,1968102985,68,3,U2985,0,,,,,,,,,,2,,,,,,,,105,,,,,,10,,,,,,,,,,1969,1.0
69IN00251,1968102989,68,3,U2989,0,,,,,,,,,,2,,,,,,,,92,,,,,,10,,,,,,,,,,1969,1.0
69IN00252,1968102995,68,3,U2995,0,,,,,,,,,,2,,,,,,,,88,,,,,,10,,,,,,,,,,1969,1.0
69IN00253,1968103000,68,3,U3000,0,,,,,,,,,,2,,,,,,,,107,,,,,,10,,,,,,,,,,1969,1.0
69IN00254,1968103011,68,3,U3011,0,,,,,,,,,,2,,,,,,,,123,,,,,,10,,,,,,,,,,1969,1.0
69IN00255,1968103012,68,3,U3012,0,,,,,,,,,,2,,,,,,,,103,,6,,,,10,1029,,,,,,,,,1969,1.0
69IN00256,1968103014,68,3,U3014,0,,,,,,,,,,2,,,,,,,,,,,,,,10,,,,,,,,,,1969,1.0
69IN00257,1968103018,68,3,U3018,0,,,,,,,,,,2,,,,,,,,105,,,,,,10,,,,,,,,,,1969,1.0
69IN00258,1968103023,68,3,U3023,0,,,,,,,,,,2,,,,,,,,102,,,,,,10,,,,,,,,,,1969,1.0
69IN00259,1968103253,68,2,U3253,0,,,,,,,,,,2,06,,1,20,093,09,,93,128,,,097,,10,,098,2,,,,,,,1969,1.0
69IN00260,1968103256,68,1,U3256,0,,,,,,,,,,2,08,,2,,100,13,,100,118,,,068,,10,,078,3,,,,,,,1969,1.0
69IN00261,1968103257,68,2,U3257,0,,,,,,,,,,2,08,,1,27,080,10,,80,104,,,069,,10,,043,4,,,,,,,1969,1.0
69IN00262,1968103258,68,2,U3258,0,,,,,,,,,,2,06,,1,20,078,09,,78,100,,,068,,10,,074,4,,,,,,,1969,1.0
69IN00263,1968103261,68,2,U3261,0,,,,,,,,,,2,02,,1,26,086,09,,86,110,,,075,,10,,089,3,,,,,,,1969,1.0
69IN00264,1968103262,68,2,U3262,0,,,,,,,,,,2,07,,1,17,069,11,,69,89,,,068,,10,,055,3,,,,,,,1969,1.0
69IN00265,1968103263,68,2,U3263,0,,,,,,,,,,2,07,,1,17,062,11,,62,88,,,064,,10,,070,2,,,,,,,1969,1.0
69IN00266,1968103264,68,1,U3264,0,,,,,,,,,,2,07,,2,,096,10,,96,113,,,072,,10,,072,2,,,,,,,1969,1.0
69IN00267,1968103265,68,2,U3265,0,,,,,,,,,,2,07,,1,17,063,10,,63,86,,,065,,10,,048,3,,,,,,,1969,1.0
69IN00268,1968103267,68,1,U3267,0,,,,,,,,,,2,08,,1,,098,10,,98,126,,,067,,10,,067,3,,,,,,,1969,1.0
69IN00269,1968103270,68,1,U3270,0,,,,,,,,,,2,02,,1,,097,09,,97,113,,,065,,10,,068,2,,,,,,,1969,1.0
69IN00270,1968103271,68,2,U3271,0,,,,,,,,,,2,02,,1,26,071,09,,71,98,,,076,,10,,065,3,,,,,,,1969,1.0
69IN00271,1968103272,68,2,U3272,0,,,,,,,,,,2,02,,1,26,081,10,,81,98,,,063,,10,,064,3,,,,,,,1969,1.0
69IN00272,1968103275,68,2,U3275,0,,,,,,,,,,2,08,,1,27,060,09,,60,85,,,085,,10,,040,4,,,,,,,1969,1.0
69IN00273,1968103276,68,2,U3276,0,,,,,,,,,,2,08,,1,27,067,09,,67,83,,,075,,10,,045,3,,,,,,,1969,1.0
69IN00274,1968103281,68,2,U3281,0,,,,,,,,,,2,02,,1,26,077,09,,77,99,,,068,,10,,060,4,,,,,,,1969,1.0
69IN00275,1968103282,68,2,U3282,0,,,,,,,,,,2,07,,1,17,067,09,,67,87,,,061,,10,,036,4,,,,,,,1969,1.0
69IN00276,1968103283,68,2,U3283,0,,,,,,,,,,2,07,,1,17,064,14,,64,90,,,067,,10,,036,2,,,,,,,1969,1.0
69IN00277,1968103284,68,2,U3284,0,,,,,,,,,,2,07,,,17,,,,70,75,,,,,10,,,,,,,,,,1969,1.0
69IN00278,1968103286,68,2,U3286,0,,,,,,,,,,2,06,,1,20,053,10,,53,80,,,076,,10,,037,3,,,,,,,1969,1.0
69IN00279,1968103288,68,1,U3288,0,,,,,,,,,,2,02,,2,,093,09,,93,120,,,076,,10,,078,2,,,,,,,1969,1.0
69IN00280,1968103289,68,2,U3289,0,,,,,,,,,,2,06,,1,20,068,09,,68,91,,,089,,10,,047,5,,,,,,,1969,1.0
69IN00281,1968103291,68,2,U3291,0,,,,,,,,,,2,08,,1,27,056,13,,56,73,,,063,,10,,030,4,,,,,,,1969,1.0
69IN00282,1968103293,68,2,U3293,0,,,,,,,,,,2,08,,1,27,076,10,,76,101,,,082,,10,,043,5,,,,,,,1969,1.0
69IN00283,1968103294,68,2,U3294,0,,,,,,,,,,2,08,,1,27,065,11,,65,97,,,080,,10,,044,5,,,,,,,1969,1.0
69IN00284,1968103295,68,1,U3295,0,,,,,,,,,,2,08,,2,,073,09,,73,100,,,068,,10,,056,3,,,,,,,1969,1.0
69IN00285,1968103297,68,2,U3297,0,,,,,,,,,,2,08,,1,27,056,13,,56,80,,,068,,10,,035,4,,,,,,,1969,1.0
69IN00286,1968103298,68,2,U3298,0,,,,,,,,,,2,02,,1,26,083,08,,83,108,,,069,,10,,043,3,,,,,,,1969,1.0
69IN00287,1968103299,68,2,U3299,0,,,,,,,,,,2,02,,1,26,076,11,,76,95,,,072,,10,,045,2,,,,,,,1969,1.0
69IN00288,1968103303,68,2,U3303,0,,,,,,,,,,2,02,,,26,,,,75,83,,,,,10,,,,,,,,,,1969,1.0
69IN00289,1968103307,68,2,U3307,0,,,,,,,,,,2,07,,1,17,062,08,,62,82,,,074,,10,,040,3,,,,,,,1969,1.0
69IN00290,1968103312,68,2,U3312,0,,,,,,,,,,2,07,,1,17,072,09,,72,103,,,056,,10,,041,2,,,,,,,1969,1.0
69IN00291,1968103314,68,2,U3314,0,,,,,,,,,,2,07,,1,17,061,12,,61,88,,,053,,10,,029,3,,,,,,,1969,1.0
69IN00292,1968103315,68,2,U3315,0,,,,,,,,,,2,,,1,20,101,10,,101,128,,,087,,10,,091,2,,,,,,,1969,1.0
69IN00293,1968103316,68,2,U3316,0,,,,,,,,,,2,,,1,20,088,15,,88,106,,,079,,10,,098,2,,,,,,,1969,1.0
69IN00294,1968103317,68,2,U3317,0,,,,,,,,,,2,,,1,20,085,10,,85,112,,,093,,10,,103,2,,,,,,,1969,1.0
69IN00295,1968103318,68,2,U3318,0,,,,,,,,,,2,,,1,20,080,15,,80,102,,,080,,10,,070,2,,,,,,,1969,1.0
69IN00296,1968103319,68,2,U3319,0,,,,,,,,,,2,,,1,20,080,10,,80,113,,,092,,10,,068,4,,,,,,,1969,1.0
69IN00297,1968103320,68,2,U3320,0,,,,,,,,,,2,,,1,20,069,08,,69,98,,,066,,10,,049,2,,,,,,,1969,1.0
69IN00298,1963813467,63,3,Y3467,8,,,,,,,,,,7,07,,,,,,,20,,,,,,81,,,,,,,,,,1969,6.0
69IN00299,1958115060,58,2,R5060,1,32,320,7,,,,,20,,&,07,1,,320,086,,02,130,134,,,082,042,11,,102,2,465711,,,,,,1969,11.0
69IN00300,1959115335,59,2,R5335,1,24,241,6,,,,,21,,-,07,1,,,095,,,,,6,,085,,11,0403,108,1,411011,,,,,,1969,10.0
69IN00301,1960115484,60,2,R5484,1,32,320,7,,,,,22,,0,07,1,,,,,,118,,6,,,,11,0805,101,2,505811,,,419511,,,1969,9.0
69IN00302,1960115500,60,2,R5500,1,24,241,6,,,,,25,,0,07,1,,240,,,02,155,165,,,,,11,,099,2,505511,,,427911,,,1969,9.0
69IN00303,1960115562,60,2,R5562,1,32,320,6,,,,,29,,0,07,1,,320,,,02,124,133,,,,,11,,074,2,505811,,,404911,,,1969,9.0
69IN00304,1961115602,61,2,R5602,1,24,241,7,,,,,29,,9,07,1,,240,084,,,107,,,,,,11,,092,2,514111,,,500611,,,1969,8.0
69IN00305,1961115634,61,2,R5634,1,24,240,6,,,,,32,,9,07,1,,240,089,,04,148,148,,,,,11,,085,2,505511,,,512811,,,1969,8.0
69IN00306,1961115635,61,2,R5635,1,24,240,7,,,,,23,,9,07,1,,,075,,12,135,155,3,,,,11,0929,073,2,505511,,,421911,,,1969,8.0
69IN00307,1962115736,62,2,R5736,1,32,320,7,,,,,25,,8,07,1,,,094,,,,,6,,,,11,0510,084,2,544611,,,496711,,,1969,7.0
69IN00308,1962115741,62,2,R5741,1,32,320,6,,,,,22,,8,07,1,,320,098,,02,123,147,,,,,11,,083,2,544611,,,513511,,,1969,7.0
69IN00309,1962115766,62,2,R5766,1,24,240,6,,,,,32,,8,07,1,,240,087,,03,148,148,,,,,11,,073,2,546311,,,503511,,,1969,7.0
69IN00310,1962115786,62,2,R5786,1,32,320,7,,,,,27,,8,07,1,,,091,,03,121,140,3,,,,11,0120,081,2,544611,,,513911,,,1969,7.0
69IN00311,1962115794,62,2,R5794,1,24,240,7,,,,,30,,8,07,1,,240,106,,11,148,152,,,,,11,,080,2,546311,,,531211,,,1969,7.0
69IN00312,1962115814,62,2,R5814,1,24,240,6,,,,,40,,8,07,1,,,096,,,,,6,,,,11,0330,087,2,546311,,,507911,,,1969,7.0
69IN00313,1962115825,62,2,R5825,1,24,240,7,,,,,29,,8,07,1,,240,094,,02,158,175,,,,,11,,084,2,546311,,,477711,,,1969,7.0
69IN00314,1963115893,63,2,R5893,1,77,194,,,,,,,,7,07,7,,,,,11,130,155,3,27,,,11,0120,131,2,565211,,,528711,,,1969,6.0
69IN00315,1963115900,63,2,R5900,1,76,245,,,,,,,,7,07,7,,,,,,,,6,20,,,11,0505,132,2,564111,,,539711,,,1969,6.0
69IN00316,1963115906,63,2,R5906,1,73,325,,,,,,,,7,07,7,,731,,,04,144,164,,23,,,11,,117,2,566111,,,491411,,,1969,6.0
69IN00317,1963115911,63,2,R5911,1,73,205,,,,,,,,7,07,7,, 41,,,02,115,168,2,24,,,11,0927,101,2,570011,,,434011,,,1969,6.0
69IN00318,1963115917,63,2,R5917,1,76,195,,,,,,,,7,07,7,,760,,,02,120,137,,27,,,11,,091,2,560111,,,464311,,,1969,6.0
69IN00319,1963115918,63,2,R5918,1,78,275,,,,,,,,7,07,7,,782,,,02,138,153,,19,,,11,,106,3,567711,,,471311,,,1969,6.0
69IN00320,1963115920,63,2,R5920,1,32,321,6,,,,,38,,7,07,1,,320,,,02,116,143,,,,,11,,076,2,566111,,,569511,,,1969,6.0
69IN00321,1963115925,63,2,R5925,1,75,195,,,,,,,,7,07,7,,751,,,02,133,160,,27,,,11,,110,2,560111,,,524711,,,1969,6.0
69IN00322,1963115941,63,2,R5941,1,32,320,7,,,,,31,,7,07,1,,320,,,03,144,157,,,,,11,,098,2,565811,,,523511,,,1969,6.0
69IN00323,1963115943,63,2,R5943,1,,,,,,,,,,7,07,,,,,,,155,,,,,,11,,,,    11,,,    11,,,1969,6.0
69IN00324,1963115944,63,2,R5944,1,78,325,,,,,,,,7,07,7,,781,,,02,143,173,,23,,,11,,091,2,566111,,,540511,,,1969,6.0
69IN00325,1963115963,63,2,R5963,1,77,325,,,,,,,,7,07,7,,770,,,04,142,168,,23,,,11,,112,2,566111,,,562211,,,1969,6.0
69IN00326,1963115966,63,2,R5966,1,24,241,6,,,,,39,,7,07,1,,,,,,,,6,,,,11,0131,092,2,564111,,,550011,,,1969,6.0
69IN00327,1963115968,63,2,R5968,1,75,234,,,,,,,,7,07,7,,752,,,02,160,180,,32,,,11,,108,2,566911,,,534811,,,1969,6.0
69IN00328,1963115970,63,2,R5970,1,32,320,6,,,,,35,,7,07,1,,320,,,02,133,136,,,,,11,,078,2,565811,,,556211,,,1969,6.0
69IN00329,1964115979,64,2,R5979,1,24,240,7,,,,,31,,6,07,1,,240,107,,02,145,142,,,092,056,11,,151,2,577111,,,567411,,,1969,5.0
69IN00330,1964116010,64,2,R6010,1,24,240,6,,,,,38,,6,07,1,,240,102,,02,153,153,,,083,043,11,,112,2,577111,,,579411,,,1969,5.0
69IN00331,1964116024,64,2,R6024,1,24,240,7,,,,,32,,6,07,1,,240,097,,04,138,153,,,081,038,11,,096,2,577111,,,563411,,,1969,5.0
69IN00332,1964116071,64,2,R6071,1,24,240,6,,,,,31,,6,07,1,,240,077,,02,126,142,,,071,034,11,,090,2,577111,,,544511,,,1969,5.0
69IN00333,1964116088,64,2,R6088,1,24,240,7,,,,,28,,6,07,1,,240,085,,02,118,128,,,095,049,11,,118,2,577111,,,533311,,,1969,5.0
69IN00334,1964116100,64,2,R6100,1,24,240,6,,,,,30,,6,07,1,,240,091,,01,133,145,,,087,042,11,,103,2,577111,,,560211,,,1969,5.0
69IN00335,1964116103,64,2,R6103,1,24,240,7,,,,,33,,6,07,1,,240,092,,02,128,158,,,087,041,11,,102,2,577111,,,550111,,,1969,5.0
69IN00336,1964116105,64,2,R6105,1,24,240,6,,,,,29,,6,07,1,,240,106,,,146,178,,,080,051,11,,141,2,577111,,,477711,,,1969,5.0
69IN00337,1964116110,64,2,R6110,1,32,320,6,,,,,26,,6,07,1,,320,078,,02,120,138,,,066,032,11,,095,2,578511,,,569511,,,1969,5.0
69IN00338,1964116122,64,2,R6122,1,32,320,7,,,,,28,,6,07,1,,320,094,,02,133,153,,,076,044,11,,122,2,578511,,,513511,,,1969,5.0
69IN00339,1964116150,64,2,R6150,1,24,240,7,,,,,31,,6,07,1,,240,088,,02,127,152,,,075,035,11,,094,2,577111,,,563511,,,1969,5.0
69IN00340,1964116152,64,2,R6152,1,32,320,7,,,,,35,,6,07,1,,320,068,,02,127,147,,,058,021,11,,066,2,578511,,,578611,,,1969,5.0
69IN00341,1965116159,65,2,R6159,1,74,234,4,4,,,,,,5,07,7,,742,108,,02,148,180,,32,062,044,11,,128,2,596011,,,574111,,02,1969,4.0
69IN00342,1965116167,65,2,R6167,1,73,234,4,1,,,,,,5,07,7,, 91,100,,02,144,168,,32,076,048,11,,134,2,596011,,,556211,,02,1969,4.0
69IN00343,1965116171,65,2,R6171,1,78,205,2,4,,,,,,5,07,7,,782,093,,02,131,143,,24,093,037,11,,074,2,596911,,,563411,,02,1969,4.0
69IN00344,1965116173,65,2,R6173,1,74,215,4,4,,,,,,5,07,7,, 90,100,,03,137,150,,34,090,048,11,,117,2,591211,,,551411,,05,1969,4.0
69IN00345,1965116174,65,2,R6174,1,77,274,2,7,,,,,,5,07,7,,,094,,11,148,163,3,19,083,041,11,0120,098,2,590211,,,558911,,01,1969,4.0
69IN00346,1965116177,65,2,R6177,1,23,231,4,4,,,,,,5,07,1,, 38,108,,01,150,166,2,23,075,054,11,0927,154,2,597611,,,570311,,02,1969,4.0
69IN00347,1965116180,65,2,R6180,1,76,324,2,1,,,,,,5,07,7,,762,092,,01,132,150,,23,072,033,11,,086,2,592711,,,491411,,01,1969,4.0
69IN00348,1965116181,65,2,R6181,1,75,324,2,4,,,,,,5,07,7,,752,099,,02,132,150,,23,079,036,11,,085,2,592711,,,491411,,02,1969,4.0
69IN00349,1965116182,65,2,R6182,1,20,200,4,4,,,,,,5,07,1,, 39,089,,01,125,140,2,20,082,041,11,0927,106,2,590811,,,570811,,01,1969,4.0
69IN00350,1965116185,65,2,R6185,1,24,241,7,,,,,30,,5,07,1,,240,094,,02,122,143,,24,080,042,11,,107,2,575911,,,563511,,02,1969,4.0
69IN00351,1965116186,65,2,R6186,1,78,345,2,7,,,,,,5,07,7,,782,095,,02,133,158,,21,070,042,11,,111,2,582711,,,563811,,02,1969,4.0
69IN00352,1965116190,65,2,R6190,1,76,275,4,4,,,,,,5,07,7,,760,107,,02,144,173,,19,070,032,11,,080,2,594611,,,583911,,02,1969,4.0
69IN00353,1965116196,65,2,R6196,1,77,344,2,1,,,,,,5,07,7,,770,094,,02,126,140,,21,100,043,11,,085,2,593711,,,576711,,02,1969,4.0
69IN00354,1965116197,65,2,R6197,1,75,275,2,7,,,,,,5,07,7,,090,098,,04,162,168,,19,078,042,11,,104,2,594611,,,542411,,04,1969,4.0
69IN00355,1965116199,65,2,R6199,1,73,214,,7,,,,,,5,07,7,,,094,,,,,6,34,078,041,11,0131,108,2,594211,,,526511,,,1969,4.0
69IN00356,1965116203,65,2,R6203,1,77,235,2,4,,,,,,5,07,7,,772,100,,02,137,158,,32,074,037,11,,101,2,597611,,,516711,,02,1969,4.0
69IN00357,1965116204,65,2,R6204,1,24,241,6,4,,,,27,,5,07,1,,240,091,,02,123,138,,24,091,047,11,,107,2,575911,,,533711,,,1969,4.0
69IN00358,1965116208,65,1,R6208,1,32,320,,,,,,28,,5,07,1,,,090,12,,145,170,3,32,077,033,11,0812,092,2,592711,,189,525311,,,1969,4.0
69IN00359,1965116220,65,2,R6220,1,21,211,4,7,,,,,,5,07,1,, 39,090,,02,125,144,2,21,082,034,11,0927,072,3,591211,,,561611,,02,1969,4.0
69IN00360,1965116228,65,1,R6228,1,32,321,,,,,,27,,5,07,1,,195,108,13,,165,195,2,32,080,044,11,0927,122,2,597211,,195,577311,,,1969,4.0
69IN00361,1965116230,65,2,R6230,1,77,214,4,4,,,,,,5,07,7,,772,100,,02,133,162,,34,079,052,11,,141,2,594211,,,580711,,02,1969,4.0
69IN00362,1965116231,65,1,R6231,1,32,321,,,,,,24,,5,07,1,,196,113,12,,160,195,2,32,078,048,11,0927,136,2,597211,,205,548411,,,1969,4.0
69IN00363,1965116233,65,2,R6233,1,23,230,2,7,,,,,,5,07,1,, 38,090,,03,144,170,2,23,060,028,11,0927,082,2,596011,,,568311,,04,1969,4.0
69IN00364,1966116243,66,2,R6243,1,77,244,2,,,,,,,4,07,7,3,770,096,14,01,132,146,,19,089,,11,,101,2,603111,,,581711,,02,1969,3.0
69IN00365,1966116244,66,2,R6244,1,75,244,2,,,,,,,4,07,7,1,752,090,11,01,134,150,,19,100,,11,,093,2,603111,,,552411,,01,1969,3.0
69IN00366,1966116245,66,2,R6245,1,73,204,2,,,,,,,4,07,7,3,,100,13,,118,,7,32,091,,11,1112,122,2,598111,,,578611,,01,1969,3.0
69IN00367,1966116247,66,2,R6247,1,32,321,6,,,,,26,,4,07,1,1,320,077,12,01,112,88,,,087,,11,,073,2,610911,,,524311,,,1969,3.0
69IN00368,1966116253,66,2,R6253,1,78,324,4,,,,,,,4,07,7,1,780,090,12,01,117,113,,20,085,,11,,102,2,604211,,,475611,,02,1969,3.0
69IN00369,1966116255,66,1,R6255,1,24,240,,,,,,42,,4,07,1,,,,,,170,200,,,,,11,,148,3,603111,,195,601911,,,1969,3.0
69IN00370,1966116258,66,1,R6258,1,24,241,,,,,,27,,4,07,1,,,,,,160,195,3,,,,11,0812,093,2,603611,,189,533511,,,1969,3.0
69IN00371,1966116259,66,2,R6259,1,24,241,7,,,,,27,,4,07,1,3,240,105,14,02,124,140,,,091,,11,,100,2,603611,,,533511,,,1969,3.0
69IN00372,1966116262,66,1,R6262,1,24,240,,,,,,33,,4,07,1,,,,,,160,195,3,,,,11,0812,140,2,603111,,195,563511,,,1969,3.0
69IN00373,1966116270,66,2,R6270,1,32,321,7,,,,,24,,4,07,1,1,320,085,11,02,113,140,,,070,,11,,090,2,610911,,,562511,,,1969,3.0
69IN00374,1966116271,66,2,R6271,1,77,324,2,,,,,,,4,07,7,3,770,092,11,02,122,127,,20,085,,11,,100,2,604211,,,586311,,02,1969,3.0
69IN00375,1966116273,66,2,R6273,1,32,320,6,,,,,36,,4,07,1,1,320,066,13,11,103,110,,,066,,11,,067,2,604211,,,611011,,,1969,3.0
69IN00376,1966116276,66,2,R6276,1,78,195,2,,,,,,,4,07,7,1,781,100,09,,124,,,24,084,,11,,104,2,580611,,,601011,,02,1969,3.0
69IN00377,1966116285,66,2,R6285,1,77,194,2,,,,,,,4,07,7,1,772,094,15,01,115,113,,24,077,,11,,095,2,596511,,,560211,,02,1969,3.0
69IN00378,1966116297,66,2,R6297,1,74,244,2,,,,,,,4,07,7,1,740,103,14,02,140,160,,19,094,,11,,116,2,603111,,,614711,,02,1969,3.0
69IN00379,1966116298,66,2,R6298,1,73,245,4,,,,,,,4,07,7,3,731,100,13,02,130,158,,19,084,,11,,140,2,603611,,,583811,,02,1969,3.0
69IN00380,1967116305,67,2,R6305,1,32,321,6,,,,,29,3,3,07,1,1,320,076,10,02,95,112,,32,080,029,11,,072,2,623111,,,549711,,,1969,2.0
69IN00381,1967116314,67,2,R6314,1,24,240,7,,,,,41,1,3,07,1,1,240,098,15,01,120,158,,24,082,047,11,,122,2,621211,,,581411,,,1969,2.0
69IN00382,1967116316,67,2,R6316,1,78,205,1,,,,,,3,3,07,7,1,,108,10,13,133,140,3,32,091,051,11,0120,125,2,617611,,,534811,,01,1969,2.0
69IN00383,1967116319,67,2,R6319,1,76,325,1,,,,,,2,3,07,7,1,760,082,10,01,103,116,,20,079,037,11,,092,2,623111,,,570911,,01,1969,2.0
69IN00384,1967116321,67,2,R6321,1,77,205,4,,,,,,2,3,07,7,3,772,093,10,01,113,128,,32,079,040,11,,100,2,617611,,,578611,,01,1969,2.0
69IN00385,1967116334,67,2,R6334,1,24,240,6,,,,,34,3,3,07,1,1,240,092,12,02,111,127,,24,094,044,11,,099,2,621211,,,610011,,,1969,2.0
69IN00386,1967116337,67,2,R6337,1,75,324,2,,,,,,2,3,07,7,1,751,093,10,02,113,138,,20,094,049,11,,119,3,620811,,,572711,,01,1969,2.0
69IN00387,1967116345,67,2,R6345,1,78,244,3,,,,,,1,3,07,7,1,781,088,15,01,124,157,,19,083,038,11,,087,2,621211,,,520311,,01,1969,2.0
69IN00388,1967116346,67,2,R6346,1,76,195,4,,,,,,2,3,07,7,1,762,100,12,02,120,142,,24,086,040,11,,088,2,621011,,,563411,,01,1969,2.0
69IN00389,1967116361,67,2,R6361,1,77,244,1,,,,,,3,3,07,7,1,770,082,15,01,101,125,,19,094,044,11,,097,2,621211,,,552411,,01,1969,2.0
