UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
72IN05215,1971622340,71,2,K2340,6,72,863,,,,,,,2,2,06,,,873,084,10, 1,84,113,,72,102,055,62,,116,5,025362,,,775061,,,1972,1.0
72IN05216,1971622342,71,1,K2342,6,73,732,,,,,,,3,2,06,,,130,103,09,,103,145,2,73,105,056,62,0921,120,5,169762,,417,097362,,,1972,1.0
72IN05217,1971622343,71,1,K2343,6,73,732,,,,,,,2,2,06,,,,,,,,,3,73,,,62,0221,,,169762,,,097362,,,1972,1.0
72IN05218,1971622347,71,1,K2347,6,75,751,,,,,,,3,2,06,,,143,090,05,,90,135,2,75,106,049,62,0921,098,3,060162,,396,844761,,,1972,1.0
72IN05219,1971622350,71,1,K2350,6,78,780,,,,,,,3,2,06,,,,060,08,,60,86,3,78,101,040,62,0724,080,4,067762,,360,688961,,,1972,1.0
72IN05220,1971622352,71,1,K2352,6,70,700,,,,,,,1,2,06,,,,108,09,,108,128,3,70,097,046,62,0724,099,4,047662,,407,061362,,,1972,1.0
72IN05221,1971622353,71,1,K2353,6,70,700,,,,,,,1,2,06,,,,118,08,,118,155,,70,105,058,62,,122,6,047662,,427,684661,,,1972,1.0
72IN05222,1971622355,71,2,K2355,6,78,780,,,,,,,2,2,06,6,,781,083,09,,83,122,,78,102,052,62,,107,5,067762,,,738961,,,1972,1.0
72IN05223,1971622357,71,2,K2357,6,78,782,8,,,,,,1,2,06,6,,781,108,07,,108,148,,78,125,066,62,,127,6,050462,,,812861,,,1972,1.0
72IN05224,1971622360,71,2,K2360,6,77,772,,,,,,,2,2,06,,, 03,068,06,,68,110,2,77,098,050,62,0921,101,4,059762,,,990961,,,1972,1.0
72IN05225,1971622362,71,1,K2362,6,78,781,,,,,,,1,2,06,,,141,100,10,,100,135,2,78,110,050,62,0921,104,5,077262,,412,021562,,,1972,1.0
72IN05226,1971622368,71,1,K2368,6,76,760,,,,,,,3,2,06,,,,080,15,,80,98,3,76,083,042,62,0724,092,2,046462,,378,761061,,,1972,1.0
72IN05227,1971622371,71,1,K2371,6,75,752,,,,,,,2,2,06,,,,088,08,,88,130,3,75,107,049,62,1207,097,4,094962,,406,734361,,,1972,1.0
72IN05228,1971622373,71,2,K2373,6,77,771,,,,,,,2,2,06,6,,770,084,08,,84,122,,77,108,061,62,,131,5,046862,,,689961,,,1972,1.0
72IN05229,1971622378,71,1,K2378,6,74,741,,,,,,,1,2,06,,,,102,09,,102,130,3,74,083,031,62,0728,067,3,124362,,379,854261,,,1972,1.0
72IN05230,1971622379,71,1,K2379,6,78,780,,,,,,,1,2,06,,,,,,,,,,78,,,62,,,,067762,,,931761,,,1972,1.0
72IN05231,1971622381,71,2,K2381,6,74,740,,,,,,,1,2,06,6,,01,110,09,,110,144,,74,114,063,62,,134,7,027462,,,942861,,,1972,1.0
72IN05232,1971622382,71,2,K2382,6,10,103,8,,,,,39,1,2,06,,,103,095,10,,95,128,,10,094,046,62,,092,5,068762,,,980161,,,1972,1.0
72IN05233,1971622384,71,1,K2384,6,76,760,,,,,,,2,2,06,,,,085,09,,85,121,3,76,093,039,62,0724,082,4,046462,,382,991861,,,1972,1.0
72IN05234,1971622385,71,1,K2385,6,77,770,,,,,,,1,2,06,,,,,,,,,,77,,,62,,,,039462,,,032762,,,1972,1.0
72IN05235,1971622388,71,1,K2388,6,76,762,,,,,,,1,2,06,,,140,108,09,,108,142,2,76,120,066,62,0921,139,7,093162,,429,976761,,,1972,1.0
72IN05236,1971622389,71,2,K2389,6,78,782,,,,,,,1,2,06,6,,780,104,05,,104,148,,78,099,068,62,,155,5,050462,,,936061,,,1972,1.0
72IN05237,1971622390,71,1,K2390,6,70,701,,,,,,,1,2,06,,,141,090,07,,90,138,2,70,100,050,62,0921,118,8,059962,,397,837261,,,1972,1.0
72IN05238,1971622391,71,1,K2391,6,73,730,,,,,,,1,2,06,,,111,132,09,,132,165,2,73,094,048,62,4030,106,3,053362,,421,975561,,,1972,1.0
72IN05239,1971622392,71,2,K2392,6,77,772,,,,,,,1,2,06,,, 10,066,08,,66,110,2,77,086,039,62,0921,079,4,059762,,,927761,,,1972,1.0
72IN05240,1971622396,71,2,K2396,6,70,701,,,,,,,1,2,06,2,,700,091,08,,91,132,,70,109,055,62,,110,5,059962,,,826861,,,1972,1.0
72IN05241,1971622397,71,1,K2397,6,78,781,,,,,,,3,2,06,,,141,100,06,,100,130,2,78,109,047,62,0921,096,5,077262,,393,935661,,,1972,1.0
72IN05242,1971622398,71,2,K2398,6,74,740,,,,,,,1,2,06,,, 02,088,07,,88,130,2,74,096,051,62,0921,108,5,027462,,,063662,,,1972,1.0
72IN05243,1971622400,71,2,K2400,6,70,701,,,,,,,1,2,06,2,,702,110,09,,110,140,,70,113,070,62,,164,5,059962,,,002662,,,1972,1.0
72IN05244,1971622402,71,2,K2402,6,76,762,8,,,,,,2,2,06,6,,760,082,14,,82,128,,76,097,056,62,,119,5,093162,,,688761,,,1972,1.0
72IN05245,1971622403,71,2,K2403,6,76,762,,,,,,,2,2,06,6,,760,083,13,,83,123,,76,102,054,62,,115,5,093162,,,688761,,,1972,1.0
72IN05246,1971622406,71,1,K2406,6,75,750,,,,,,,3,2,06,,,122,108,10,,108,138,2,75,113,061,62,0921,126,4,030462,,426,919461,,,1972,1.0
72IN05247,1971622407,71,2,K2407,6,02,023,,,,,,27,2,2,06,,,023,062,11,,62,107,,02,111,044,62,,084,4,015562,,,805661,,,1972,1.0
72IN05248,1971622409,71,1,K2409,6,72,903,,,,,,,1,2,06,,,,084,11,,84,125,,72,098,048,62,,101,5,082662,,388,003062,,,1972,1.0
72IN05249,1971622411,71,2,K2411,6,76,761,8,,,,,,1,2,06,6,,760,104,09,,104,135,,76,095,068,62,,155,4,036762,,,034362,,,1972,1.0
72IN05250,1971622412,71,1,K2412,6,77,771,,,,,,,1,2,06,,,,065,14,,65,95,3,77,091,034,62,0724,069,3,046862,,362,086562,,,1972,1.0
72IN05251,1971622413,71,1,K2413,6,70,700,,,,,,,1,2,06,,,,093,11,,93,135,3,70,100,050,62,0728,106,4,047662,,399,979861,,,1972,1.0
72IN05252,1971622416,71,2,K2416,6,74,740,,,,,,,1,2,06,,, 01,098,09,,98,137,2,74,106,059,62,0921,123,5,027462,,,754361,,,1972,1.0
72IN05253,1971622418,71,2,K2418,6,03,033,,,,,,41,3,2,06,,,033,082,09,,82,117,,03,102,052,62,,105,5,025862,,,842961,,,1972,1.0
72IN05254,1971622419,71,2,K2419,6,77,771,8,,,,,,1,2,06,6,,771,112,07,,112,145,,77,108,057,62,,117,3,046862,,,983561,,,1972,1.0
72IN05255,1971622423,71,1,K2423,6,03,033,,,,,,41,1,2,06,,,,100,10,,100,118,3,03,094,052,62,1204,118,4,025862,,410,859661,,,1972,1.0
72IN05256,1971622427,71,2,K2427,6,74,741,,,,,,,1,2,06,6,,01,105,09,,105,152,,74,094,055,62,,115,4,124362,,,095562,,,1972,1.0
72IN05257,1971622428,71,1,K2428,6,77,770,,,,,,,1,2,06,,,,075,05,,75,112,3,77,097,042,62,0724,087,4,039462,,379,881061,,,1972,1.0
72IN05258,1971622430,71,2,K2430,6,77,771,,,,,,,1,2,06,,,,057,07,,57,,6,77,110,050,62,0609,097,5,046862,,,817561,,,1972,1.0
72IN05259,1971622433,71,1,K2433,6,77,772,,,,,,,2,2,06,,,,072,08,,72,100,3,77,110,049,62,0724,102,5,059762,,397,772961,,,1972,1.0
72IN05260,1971622437,71,1,K2437,6,78,782,,,,,,,2,2,06,,,,068,09,,68,96,3,78,101,031,62,0724,059,5,050462,,360,956461,,,1972,1.0
72IN05261,1971622439,71,2,K2439,6,76,761,,,,,,,1,2,06,6,,762,091,07,,91,125,,76,120,061,62,,123,5,036762,,,986961,,,1972,1.0
72IN05262,1971622441,71,2,K2441,6,73,731,,,,,,,1,2,06,6,,05,084,14,,84,124,,73,112,056,62,,113,5,200862,,,922261,,,1972,1.0
72IN05263,1971622442,71,1,K2442,6,70,700,,,,,,,1,2,06,,,,072,09,,72,104,3,70,094,046,62,0724,098,5,047662,,382,029362,,,1972,1.0
72IN05264,1971622443,71,1,K2443,6,72,843,,,,,,,1,2,06,,,,105,09,,105,122,,72,110,063,62,,139,5,050262,,429,778161,,,1972,1.0
72IN05265,1971622444,71,1,K2444,6,72,873,,,,,,,1,2,06,,,,078,05,,78,125,,72,083,035,62,,077,3,058962,,367,773261,,,1972,1.0
72IN05266,1971622449,71,2,K2449,6,73,732,,,,,,,3,2,06,6,,06,095,07,,95,128,,73,114,047,62,,119,6,169762,,,868961,,,1972,1.0
72IN05267,1971622450,71,1,K2450,6,75,751,,,,,,,2,2,06,,,,085,11,,85,120,3,75,109,045,62,0724,085,4,060162,,399,728961,,,1972,1.0
72IN05268,1971622451,71,1,K2451,6,75,751,,,,,,,2,2,06,,,,082,13,,82,114,3,75,105,050,62,0724,100,4,060162,,405,728961,,,1972,1.0
72IN05269,1971622456,71,1,K2456,6,74,742,,,,,,,1,2,06,,,,132,07,,132,160,2,74,116,068,62,0810,147,6,089762,,456,734761,,,1972,1.0
72IN05270,1971622457,71,1,K2457,6,70,701,,,,,,,2,2,06,,,,072,11,,72,110,3,70,100,045,62,0724,094,4,059962,,393,024562,,,1972,1.0
72IN05271,1971622458,71,1,K2458,6,70,701,,,,,,,2,2,06,,,,110,09,,110,132,3,70,113,055,62,1207,117,5,059962,,431,024562,,,1972,1.0
72IN05272,1971622459,71,1,K2459,6,78,781,,,,,,,2,2,06,,,144,078,08,,78,115,2,78,104,050,62,0921,104,5,077262,,399,725561,,,1972,1.0
72IN05273,1971622460,71,2,K2460,6,78,781,,,,,,,2,2,06,6,,782,092,08,,92,128,,78,111,058,62,,117,5,077262,,,725561,,,1972,1.0
72IN05274,1971622461,71,1,K2461,6,72,993,,,,,,,1,2,06,,,,,,,,,6,72,,,62,0503,,,065662,,,869061,,,1972,1.0
72IN05275,1971622466,71,2,K2466,6,77,771,8,,,,,,3,2,06,6,,770,088,08,,88,120,,77,101,054,62,,112,5,046862,,,870561,,,1972,1.0
72IN05276,1971622470,71,2,K2470,6,75,752,,,,,,,2,2,06,,, 11,078,05,,78,118,2,75,097,044,62,0921,087,4,094962,,,908461,,,1972,1.0
72IN05277,1971622471,71,2,K2471,6,75,752,,,,,,,2,2,06,,, 02,076,07,,76,118,2,75,102,047,62,0921,089,5,094962,,,908461,,,1972,1.0
72IN05278,1971622476,71,1,K2476,6,73,730,,,,,,,1,2,06,,,,094,08,,94,122,3,73,098,038,62,0724,075,3,053362,,384,862261,,,1972,1.0
72IN05279,1971622478,71,1,K2478,6,73,732,,,,,,,2,2,06,,,,090,09,,90,110,3,73,100,052,62,0724,112,5,169762,,411,839061,,,1972,1.0
72IN05280,1971622480,71,2,K2480,6,76,760,8,,,,,,3,2,06,6,,761,092,08,,92,126,,76,099,053,62,,107,5,046462,,,797061,,,1972,1.0
72IN05281,1971622482,71,1,K2482,6,78,781,,,,,,,2,2,06,,,,098,08,,98,120,3,78,109,045,62,0724,092,5,077262,,404,891061,,,1972,1.0
72IN05282,1971622484,71,2,K2484,6,75,750,8,,,,,,1,2,06,6,,752,108,08,,108,140,,75,108,064,62,,133,5,030462,,,024262,,,1972,1.0
72IN05283,1971622487,71,2,K2487,6,75,750,8,,,,,,1,2,06,6,,751,112,09, 1,112,131,,75,115,063,62,,128,6,030462,,,892161,,,1972,1.0
72IN05284,1971622488,71,1,K2488,6,78,781,,,,,,,1,2,06,,,,068,09,,68,110,3,78,111,046,62,0724,085,3,077262,,382,084862,,,1972,1.0
72IN05285,1971622489,71,2,K2489,6,76,761,,,,,,,3,2,06,6,,760,110,10,,110,138,,76,107,064,62,,142,5,036762,,,929761,,,1972,1.0
72IN05286,1971622491,71,2,K2491,6,76,760,8,,,,,,1,2,06,6,,762,115,09,,115,150,,76,105,061,62,,128,4,046462,,,696061,,,1972,1.0
72IN05287,1971622493,71,2,K2493,6,74,742,,,,,, 0,2,2,06,,,29,105,13,,105,138,7,74,119,062,62,1101,121,6,089762,,,824161,,,1972,1.0
72IN05288,1971622495,71,1,K2495,6,02,023,,,,,,27,2,2,06,,,,065,11,,65,95,,02,119,039,62,,075,5,015562,,378,796261,,,1972,1.0
72IN05289,1971622497,71,2,K2497,6,77,771,,,,,,,1,2,06,6,,771,108,09,,108,140,,77,124,078,62,,170,8,046862,,,755961,,,1972,1.0
72IN05290,1971622502,71,1,K2502,6,76,761,,,,,,,1,2,06,,,,072,09,,72,110,3,76,096,037,62,0724,078,4,036762,,367,913161,,,1972,1.0
72IN05291,1971622504,71,1,K2504,6,74,742,,,,,,,1,2,06,,,125,104,06,,104,135,2,74,123,051,62,0921,101,5,089762,,409,767261,,,1972,1.0
72IN05292,1971622505,71,2,K2505,6,74,740,,,,,,,1,2,06,6,,02,095,08,,95,133,,74,110,052,62,,101,6,027462,,,034162,,,1972,1.0
72IN05293,1971622506,71,1,K2506,6,78,782,,,,,,,3,2,06,,,,072,08,,72,99,3,78,080,031,62,0724,074,4,050462,,356,750961,,,1972,1.0
72IN05294,1971622508,71,2,K2508,6,72,963,,,,,,,2,2,06,,,,072,04,,72,,7,72,091,041,62,0915,077,4,100762,,,734661,,,1972,1.0
72IN05295,1971622509,71,1,K2509,6,72,963,,,,,,,2,2,06,,,,073,10,,73,105,,72,107,040,62,,071,4,100762,,382,734661,,,1972,1.0
72IN05296,1971622510,71,2,K2510,6,74,741,,,,,,,1,2,06,6,,30,105,09,,105,140,,74,110,060,62,,124,4,124362,,,817761,,,1972,1.0
72IN05297,1971622511,71,2,K2511,6,73,730,8,,,,,,1,2,06,6,,07,097,06,,97,132,,73,088,051,62,,108,4,053362,,,776461,,,1972,1.0
72IN05298,1971622515,71,2,K2515,6,75,752,8,,,,,,2,2,06,6,,750,089,13,,89,140,,75,125,062,62,,116,6,094962,,,727561,,,1972,1.0
72IN05299,1971622520,71,1,K2520,6,76,762,,,,,,,1,2,06,,,,095,10,,95,142,3,76,090,050,62,0728,111,4,093162,,403,881661,,,1972,1.0
72IN05300,1971622521,71,2,K2521,6,77,771,,,,,,,1,2,06,,, 12,105,10,,105,148,2,77,106,062,62,0921,136,4,046862,,,930361,,,1972,1.0
72IN05301,1971622523,71,1,K2523,6,74,741,,,,,,,3,2,06,,,,094,13,,94,,6,74,096,038,62,0719,074,2,124362,,,936461,,,1972,1.0
72IN05302,1971622528,71,1,K2528,6,76,761,,,,,,,1,2,06,,,,085,09,,85,128,,76,116,054,62,,110,5,036762,,406,072062,,,1972,1.0
72IN05303,1971622529,71,1,K2529,6,76,760,,,,,,,2,2,06,,,,078,08,,78,102,3,76,094,043,62,0724,090,4,046462,,391,781761,,,1972,1.0
72IN05304,1971622534,71,1,K2534,6,75,751,,,,,,,1,2,06,,,,115,09,,115,148,,75,104,061,62,,133,5,060162,,431,854461,,,1972,1.0
72IN05305,1971622537,71,2,K2537,6,78,781,,,,,,,2,2,06,,,,,,,,,6,78,,,62,0426,,,077262,,,746561,,,1972,1.0
72IN05306,1971622541,71,2,K2541,6,77,770,,,,,,,3,2,06,6,,770,114,09,,114,145,,77,110,057,62,,114,5,039462,,,841661,,,1972,1.0
72IN05307,1971622543,71,2,K2543,6,75,751,,,,,,,1,2,06,6,,752,098,09,,98,137,,75,102,053,62,,110,4,060162,,,046062,,,1972,1.0
72IN05308,1971622545,71,2,K2545,6,77,771,8,,,,,,1,2,06,6,,772,087,12,,87,130,,77,102,056,62,,117,5,046862,,,908961,,,1972,1.0
72IN05309,1971622548,71,2,K2548,6,73,731,,,,,,,2,2,06,6,,08,088,08,,88,135,,73,100,054,62,,111,5,200862,,,738161,,,1972,1.0
72IN05310,1971622549,71,1,K2549,6,73,731,,,,,,,2,2,06,,,,075,08,,75,110,3,73,110,043,62,0728,086,5,200862,,390,738161,,,1972,1.0
72IN05311,1971622550,71,1,K2550,6,73,731,,,,,,,1,2,06,,,,081,09,,81,110,3,73,112,050,62,0724,105,5,200862,,391,992261,,,1972,1.0
72IN05312,1971622552,71,1,K2552,6,70,700,,,,,,,3,2,06,,,,102,08,,102,118,3,70,105,046,62,0724,089,3,047662,,401,828861,,,1972,1.0
72IN05313,1971622553,71,2,K2553,6,77,771,,,,,,,2,2,06,6,,772,087,08,,87,128,,77,101,048,62,,097,4,046862,,,898161,,,1972,1.0
72IN05314,1971622554,71,1,K2554,6,77,771,,,,,,,2,2,06,,,126,122,11,,122,155,2,77,094,047,62,0921,103,5,046862,,424,898161,,,1972,1.0
72IN05315,1971622556,71,2,K2556,6,70,702,8,,,,,,2,2,06,2,,701,102,11,,102,138,,70,103,053,62,,108,5,084962,,,827761,,,1972,1.0
72IN05316,1971622557,71,2,K2557,6,72,933,,,,,,,1,2,06,,,973,088,10,,88,125,,72,098,051,62,,104,5,016162,,,996861,,,1972,1.0
72IN05317,1971622562,71,1,K2562,6,75,750,,,,,,,2,2,06,,,142,094,07,,94,134,2,75,110,042,62,0921,078,4,030462,,401,904661,,,1972,1.0
72IN05318,1971622563,71,2,K2563,6,75,750,8,,,,,,2,2,06,6,,752,108,07,,108,153,,75,118,058,62,,108,5,030462,,,904661,,,1972,1.0
72IN05319,1971622564,71,2,K2564,6,75,751,,,,,,,1,2,06,6,,750,094,09,,94,138,,75,092,064,62,,144,4,060162,,,946261,,,1972,1.0
72IN05320,1971622565,71,2,K2565,6,74,740,,,,,,,1,2,06,6,,03,094,11,,94,128,,74,111,059,62,,114,5,027462,,,856461,,,1972,1.0
72IN05321,1971622566,71,1,K2566,6,77,770,,,,,,,1,2,06,,,,102,08,,102,130,3,77,108,051,62,0724,108,5,039462,,411,091362,,,1972,1.0
72IN05322,1971622567,71,2,K2567,6,02,023,8,,,,,28,1,2,06,,,023,078,11,,78,128,,02,106,046,62,,091,3,015562,,,874261,,,1972,1.0
72IN05323,1971622568,71,2,K2568,6,74,740,,,,,,,2,2,06,6,,24,078,12,,78,117,,74,099,050,62,,105,6,027462,,,654961,,,1972,1.0
72IN05324,1971622572,71,1,K2572,6,70,700,,,,,,,2,2,06,,,,065,11,,65,90,3,70,109,047,62,0724,090,6,047662,,385,987261,,,1972,1.0
72IN05325,1971622573,71,1,K2573,6,70,701,,,,,,,1,2,06,,,,102,08,,102,125,3,70,116,056,62,0724,120,8,059962,,416,088862,,,1972,1.0
72IN05326,1971622576,71,2,K2576,6,73,732,,,,,, 0,3,2,06,,,09,098,08,,98,128,7,73,107,060,62,1101,124,6,169762,,,659861,,,1972,1.0
72IN05327,1971622580,71,2,K2580,6,77,770,8,,,,,,1,2,06,6,,770,098,11,,98,132,,77,105,063,62,,137,5,039462,,,845861,,,1972,1.0
72IN05328,1971622582,71,2,K2582,6,74,741,,,,,,,1,2,06,6,,28,085,11,,85,120,,74,100,051,62,,102,4,124362,,,024462,,,1972,1.0
72IN05329,1971622584,71,1,K2584,6,74,740,,,,,,,3,2,06,,,140,110,07,,110,135,2,74,130,061,62,0921,122,6,027462,,424,929361,,,1972,1.0
72IN05330,1971622588,71,1,K2588,6,72,883,,,,,,,2,2,06,,,,076,09,,76,,6,72,,,62,0522,120,4,100162,,,845261,,,1972,1.0
72IN05331,1971622589,71,1,K2589,6,72,883,,,,,,,2,2,06,,,,092,11,,92,118,,72,109,055,62,,119,5,100162,,418,845261,,,1972,1.0
72IN05332,1971622592,71,2,K2592,6,75,751,8,,,,,,1,2,06,6,,750,107,10,,107,147,,75,095,053,62,,112,3,060162,,,897661,,,1972,1.0
72IN05333,1971622595,71,2,K2595,6,73,731,8,,,,,,2,2,06,6,,26,080,12,,80,116,,73,110,052,62,,102,5,200862,,,890061,,,1972,1.0
72IN05334,1971622597,71,2,K2597,6,70,700,,,,,,,2,2,06,2,,701,103,05,,103,142,,70,104,061,62,,133,6,047662,,,722861,,,1972,1.0
72IN05335,1971622598,71,1,K2598,6,70,700,,,,,,,2,2,06,,,,125,09,,125,160,,70,114,062,62,,131,6,047662,,450,722861,,,1972,1.0
72IN05336,1971622600,71,1,K2600,6,70,701,,,,,,,2,2,06,,,,087,09,,87,122,3,70,106,056,62,0724,120,5,059962,,412,981361,,,1972,1.0
72IN05337,1971622605,71,1,K2605,6,75,750,,,,,,,1,2,06,,,,110,08,,110,158,,75,105,040,62,,079,5,030462,,394,695861,,,1972,1.0
72IN05338,1971622607,71,2,K2607,6,75,751,,,,,,,3,2,06,6,,750,104,08,,104,128,,75,103,048,62,,088,5,060162,,,721461,,,1972,1.0
72IN05339,1971622611,71,2,K2611,6,74,742,,,,,,,1,2,06,6,,26,090,11,,90,132,,74,102,052,62,,105,5,089762,,,079862,,,1972,1.0
72IN05340,1971622612,71,2,K2612,6,74,740,,,,,,,1,2,06,,, 04,084,09,,84,125,2,74,133,069,62,0921,143,7,027462,,,042662,,,1972,1.0
72IN05341,1971622613,71,1,K2613,6,73,730,,,,,,,2,2,06,,,,093,06,,93,120,3,73,083,040,62,0724,086,2,053362,,395,812161,,,1972,1.0
72IN05342,1971622615,71,2,K2615,6,75,750,,,,,,,2,2,06,6,,751,086,09,,86,130,,75,095,043,62,,084,4,030462,,,835661,,,1972,1.0
72IN05343,1971622618,71,2,K2618,6,77,771,8,,,,,,2,2,06,6,,771,103,12,,103,140,,77,119,060,62,,116,5,046862,,,927161,,,1972,1.0
72IN05344,1971622619,71,1,K2619,6,70,700,,,,,,,1,2,06,,,,088,09,,88,105,3,70,113,055,62,0724,111,4,047662,,409,858761,,,1972,1.0
72IN05345,1971622620,71,1,K2620,6,77,772,,,,,,,1,2,06,,,100,120,07,,120,160,2,77,106,053,62,4019,111,3,059762,,423,743661,,,1972,1.0
72IN05346,1971622621,71,1,K2621,6,72,923,,,,,,,1,2,06,,,,075,14,,75,116,,72,084,038,62,,079,2,098262,,376,901461,,,1972,1.0
72IN05347,1971622626,71,2,K2626,6,78,781,,,,,,,1,2,06,,,,074,11,,74,,6,78,088,043,62,0822,093,4,077262,,,079462,,,1972,1.0
72IN05348,1971622627,71,2,K2627,6,76,761,,,,,,,1,2,06,6,,,100,10,12,100,135,3,76,106,057,62,1001,117,5,036762,,,691861,,,1972,1.0
72IN05349,1971622627,71,2,K2627,6,76,761,,,,,,,1,2,06,6,,762,100,10,,100,128,,76,106,057,62,,117,5,036762,,,691861,,,1972,1.0
72IN05350,1971622628,71,2,K2628,6,73,730,,,,,,,2,2,06,,, 11,081,11,,81,120,2,73,093,048,62,0921,101,5,053362,,,740761,,,1972,1.0
72IN05351,1971622629,71,2,K2629,6,73,730,,,,,,,2,2,06,,, 10,070,12,,70,110,2,73,089,053,62,0921,114,5,053362,,,740761,,,1972,1.0
72IN05352,1971622630,71,2,K2630,6,76,762,,,,,,,1,2,06,6,,761,074,10,,74,123,,76,090,046,62,,093,5,093162,,,916561,,,1972,1.0
72IN05353,1971622633,71,2,K2633,6,10,103,,,,,,33,1,2,06,,,103,080,08,,80,113,,10,102,050,62,,102,4,068762,,,965461,,,1972,1.0
72IN05354,1971622634,71,2,K2634,6,73,731,8,,,,,,1,2,06,6,,08,086,14,,86,128,,73,107,063,62,,138,5,200862,,,963261,,,1972,1.0
72IN05355,1971622635,71,1,K2635,6,74,742,,,,,,,1,2,06,,,,098,10,,98,,7,74,113,057,62,0720,113,4,089762,,418,051162,,,1972,1.0
72IN05356,1971622638,71,2,K2638,6,78,782,,,,,,,1,2,06,6,,781,094,07,,94,123,,78,102,058,62,,129,6,050462,,,898361,,,1972,1.0
72IN05357,1971622641,71,2,K2641,6,77,772,,,,,,,2,2,06,,, 12,085,09,,85,125,2,77,112,058,62,0921,114,5,059762,,,921861,,,1972,1.0
72IN05358,1971622646,71,2,K2646,6,73,730,,,,,,,1,2,06,,,,092,08,,92,,7,73,114,063,62,0915,134,5,053362,,,086762,,,1972,1.0
72IN05359,1971622647,71,1,K2647,6,70,701,,,,,,,1,2,06,,,,095,12,,95,118,3,70,082,047,62,0724,113,3,059962,,401,082462,,,1972,1.0
72IN05360,1971622649,71,1,K2649,6,74,742,,,,,,,2,2,06,,,,096,06,,96,115,3,74,092,041,62,0724,091,4,089762,,395,943161,,,1972,1.0
72IN05361,1971622650,71,1,K2650,6,74,742,,,,,,,2,2,06,,,,100,09,,100,124,3,74,101,041,62,0724,090,7,089762,,395,943161,,,1972,1.0
72IN05362,1971622651,71,1,K2651,6,75,750,,,,,,,1,2,06,,,109,115,09,,115,145,2,75,121,065,62,4028,140,5,030462,,443,050562,,,1972,1.0
72IN05363,1971622652,71,1,K2652,6,70,702,,,,,,,1,2,06,,,,078,10,,78,120,3,70,081,032,62,1204,067,2,084962,,363,950461,,,1972,1.0
72IN05364,1971622655,71,2,K2655,6,72,913,,,,,,,1,2,06,,, 01,097,10,,97,140,2,72,098,054,62,0921,115,4,041262,,,684861,,,1972,1.0
72IN05365,1971622657,71,2,K2657,6,75,752,8,,,,,,1,2,06,6,,751,078,07,,78,120,,75,110,052,62,,099,5,094962,,,838861,,,1972,1.0
72IN05366,1971622660,71,2,K2660,6,72,983,8,,,,,,1,2,06,,,883,088,10,,88,122,,72,089,049,62,,106,5,094362,,,717661,,,1972,1.0
72IN05367,1971622661,71,2,K2661,6,70,701,8,,,,,,1,2,06,2,,702,088,05,,88,128,,70,094,048,62,,100,3,059962,,,742461,,,1972,1.0
72IN05368,1971622662,71,2,K2662,6,74,740,8,,,,,,2,2,06,6,,27,100,04,,100,133,,74,120,053,62,,104,7,027462,,,841161,,,1972,1.0
72IN05369,1971622663,71,2,K2663,6,74,740,,,,,,,2,2,06,6,,25,095,09,,95,135,,74,127,055,62,,107,7,027462,,,841161,,,1972,1.0
72IN05370,1971622669,71,2,K2669,6,77,771,,,,,,,2,2,06,,, 12,082,14,,82,133,2,77,106,062,62,0921,136,5,046862,,,784561,,,1972,1.0
72IN05371,1971622676,71,2,K2676,6,75,750,,,,,,,3,2,06,6,,752,103,09,,103,146,,75,102,050,62,,099,4,030462,,,847761,,,1972,1.0
72IN05372,1971622679,71,2,K2679,6,73,732,8,,,,,,1,2,06,6,,25,100,08,,100,142,,73,098,052,62,,106,4,169762,,,926861,,,1972,1.0
72IN05373,1971622680,71,2,K2680,6,72,823,,,,,,,2,2,06,,, 03,073,06,,73,118,2,72,100,039,62,0921,073,5,081662,,,967361,,,1972,1.0
72IN05374,1971622683,71,2,K2683,6,76,762,8,,,,,,2,2,06,6,,760,091,10,,91,137,,76,110,060,62,,125,5,093162,,,789161,,,1972,1.0
72IN05375,1971622692,71,1,K2692,6,76,761,,,,,,,2,2,06,,,,122,08,,122,146,,76,100,053,62,,116,5,036762,,429,934261,,,1972,1.0
72IN05376,1971622693,71,1,K2693,6,76,761,,,,,,,2,2,06,,,,,,,,,,76,,,62,,,,036762,,,934261,,,1972,1.0
72IN05377,1971622694,71,2,K2694,6,75,752,8,,,,,,1,2,06,6,,750,076,07,,76,127,,75,103,051,62,,103,5,094962,,,034862,,,1972,1.0
72IN05378,1971622695,71,2,K2695,6,78,780,8,,,,,,1,2,06,6,,781,094,12,,94,132,,78,104,054,62,,111,4,067762,,,940561,,,1972,1.0
72IN05379,1971622697,71,1,K2697,6,77,770,,,,,,,1,2,06,,,,,,,,,6,77,,,62,0511,,,039462,,,676561,,,1972,1.0
72IN05380,1971622698,71,1,K2698,6,72,963,,,,,,,1,2,06,,,,,,,,,6,72,,,62,0426,,,100762,,,819161,,,1972,1.0
