UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
02IN03471,2001112272,R2272,11,R2272,01,2,10,1,07,23,052911,812510,0,,,,2,  M,5,,108,129,1,,92,0920,M,,.,1.0,,Sage,,,0,0,0,2002
02IN03472,2001112273,R2273,11,R2273,01,2,10,1,07,23,052911,812510,0,,,,1,.,3,,127,141,2,,,,M,-1-,1,1.0,OPEN/LAMBED,Sage,,,0,0,0,2002
02IN03473,2001112279,R2279,11,R2279,01,1,13,1,43,32,047511,781610,0,,,,2,139,Y,,195,114,0,,92,0919,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03474,2001112280,R2280,11,R2280,01,2,10,1,07,24,082611,041811,0,,,,1,.,5,,155,176,1,,,,M,-2-,1,1.0,ENTR,Lww,,,0,0,0,2002
02IN03475,2001112281,R2281,11,R2281,01,2,10,1,07,24,082611,041811,0,,,,1,.,2,,135,145,2,,,,M,-3-,1,1.0,NICE,Ctrl,,,0,0,0,2002
02IN03476,2001112284,R2284,11,R2284,01,2,12,1,07,85,053211,470310,0,,,,1,.,1,,150,159,2,,,,C,-1-,1,1.0,,Sage,,,0,0,0,2002
02IN03477,2001112289,R2289,11,R2289,01,1,13,1,43,31,012711,664810,0,,,,4,.,Y,,163,100,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03478,2001112291,R2291,11,R2291,01,1,12,1,07,82,066511,705310,0,,,,4,.,Y,,156,89,0,X,93,0113,C,X,.,1.0,F5+,Ctrl,,,0,0,0,2002
02IN03479,2001112292,R2292,11,R2292,01,2,12,1,07,82,066511,705310,0,,,,2, 58,5,,129,158,1,,92,0919,C,,.,1.0,ENTR,Sage,,,0,0,0,2002
02IN03480,2001112295,R2295,11,R2295,01,2,10,1,07,24,082611,779810,0,,,,1,.,5,,142,164,1,,,,M,-1-,1,1.0,TRT EYE,Lww,,,0,0,0,2002
02IN03481,2001112296,R2296,11,R2296,01,2,10,1,07,24,082611,945010,0,,,,1,.,5,,152,170,1,,,,M,-1-,1,1.0,NICE,Lww,,,0,0,0,2002
02IN03482,2001112297,R2297,11,R2297,01,1,10,1,07,24,082611,945010,0,,,,1,.,Y,,190,99,0,,,,M,,.,1.0,NICE,Lww,,,0,0,0,2002
02IN03483,2001112299,R2299,11,R2299,01,2,11,1,07,12,066011,683910,0,,,,6,.,*,,0,86,0,,01,0508,R,,.,1.0,DEAD 5/8,Sage,,,0,0,0,2002
02IN03484,2001112300,R2300,11,R2300,01,2,10,1,07,22,004411,633910,0,,,,2, 61,5,,108,140,1,,92,0919,M,,.,1.0,,Lww,,,0,0,0,2002
02IN03485,2001112302,R2302,11,R2302,01,1,10,1,07,22,004411,633910,0,,,,1,.,Y,,186,109,0,,,,M,,.,1.0,H6,Lww,,,0,0,0,2002
02IN03486,2001112309,R2309,11,R2309,01,1,11,1,07,12,066011,553610,0,,,,4,.,Y,,184,94,0,X,93,0113,R,X,.,1.0,,Sage,,,0,0,0,2002
02IN03487,2001112310,R2310,11,R2310,01,1,11,1,07,12,066011,553610,0,,,,4,.,Y,,167,97,0,,,,R,,.,1.0,ENTR,Sage,,,0,0,0,2002
02IN03488,2001112312,R2312,11,R2312,01,2,11,1,07,12,066011,695110,0,,,,3,.,3,,113,125,12,,93,1024,R,,.,1.0,NICE,Lww,,,0,0,0,2002
02IN03489,2001112313,R2313,11,R2313,01,1,11,1,07,12,066011,695110,0,,,,4,.,Y,,158,89,0,,,,R,,.,1.0,"2.3""S.L.",Lww,,,0,0,0,2002
02IN03490,2001112314,R2314,11,R2314,01,2,13,1,43,32,047511,812110,0,,,,O,.,5,,95,118,1,,,,F,OVX,O,1.0,,Wool,,,0,0,0,2002
02IN03491,2001112316,R2316,11,R2316,01,2,13,1,43,32,047511,812110,0,,,,1,.,1,,129,153,2,,,,F,-4-,2,1.0,,Wool,,,0,0,0,2002
02IN03492,2001112318,R2318,11,R2318,01,1,13,1,07,34,049211,809010,0,,,,4,.,Y,,197,112,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03493,2001112322,R2322,11,R2322,01,2,13,1,43,31,012711,805610,0,,,,1,.,3,,119,124,2,,,,F,-5-,2,1.0,,Wool,,,0,0,0,2002
02IN03494,2001112328,R2328,11,R2328,01,2,13,1,43,33,004711,478410,0,,,,1,.,1,,107,123,2,,,,F,-1-,1,1.0,,Wool,,,0,0,0,2002
02IN03495,2001112330,R2330,11,R2330,01,2,12,1,43,83,006011,776310,0,,,,1,.,3,,142,133,2,,,,C,-2-,1,1.0,,Sage,,,0,0,0,2002
02IN03496,2001112336,R2336,11,R2336,01,1,10,1,07,21,063511,090911,0,,,,3,.,Y,,195,122,0,,93,0820,M,,.,1.0,"SM.L.EPID,CHK",Idx,,,0,0,0,2002
02IN03497,2001112337,R2337,11,R2337,01,1,11,1,07,13,002911,948210,0,,,,2,127,Y,,156,91,0,,92,0919,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03498,2001112338,R2338,11,R2338,01,1,11,1,07,13,002911,948210,0,,,,4,.,Y,,139,93,0,,,,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03499,2001112341,R2341,11,R2341,01,2,10,1,07,22,004411,091911,0,,,,1,.,3,,132,144,2,,,,M,-4-,2,1.0,,Wool,,,0,0,0,2002
02IN03500,2001112342,R2342,11,R2342,01,2,12,1,07,91,071211,742110,0,,,,2, 60,5,,128,146,1,,92,0919,C,,.,1.0,,Ctrl,,,0,0,0,2002
02IN03501,2001112344,R2344,11,R2344,01,2,12,1,07,80,011811,632510,0,,,,2, 58,5,,125,153,1,,92,0919,C,,.,1.0,,Sage,,,0,0,0,2002
02IN03502,2001112346,R2346,11,R2346,01,2,12,1,07,86,008211,713410,0,,,,1,.,3,,118,127,2,,,,C,-3-,1,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03503,2001112348,R2348,11,R2348,01,1,10,1,43,23,052911,922510,0,,,,1,.,Y,,189,94,0,,,,M,,.,1.0,H5,Idx,,,0,0,0,2002
02IN03504,2001112350,R2350,11,R2350,01,1,12,1,07,83,006011,511910,0,,,,3,.,Y,,162,86,0,,93,0820,C,,.,1.0,"BLOODY HORN,L",Ctrl,,,0,0,0,2002
02IN03505,2001112351,R2351,11,R2351,01,2,12,1,07,83,006011,511910,0,,,,2,  M,5,,134,155,1,,92,0920,C,,.,1.0,,Ctrl,,,0,0,0,2002
02IN03506,2001112357,R2357,11,R2357,01,2,11,1,07,13,002911,961310,0,,,,1,.,2,,136,150,2,,,,R,-2-,1,1.0,,Lww,,,0,0,0,2002
02IN03507,2001112358,R2358,11,R2358,01,2,11,1,07,13,002911,961310,0,,,,1,.,3,,129,136,2,,,,R,-4-,2,1.0,,Lww,,,0,0,0,2002
02IN03508,2001112360,R2360,11,R2360,01,2,11,1,07,13,002911,778710,0,,,,1,.,3,,115,125,2,,,,R,-5-,2,1.0,,Lww,,,0,0,0,2002
02IN03509,2001112361,R2361,11,R2361,01,2,11,1,07,13,002911,778710,0,,,,1,.,1,,108,130,2,,,,R,-3-,1,1.0,,Lww,,,0,0,0,2002
02IN03510,2001112365,R2365,11,R2365,01,2,11,1,07,13,002911,455710,0,,,,1,.,1,,118,144,2,,,,R,-4-,2,1.0,,Lww,,,0,0,0,2002
02IN03511,2001112366,R2366,11,R2366,01,1,11,1,07,13,002911,455710,0,,,,4,.,Y,,161,99,0,X,93,0113,R,X,.,1.0,,Lww,,,0,0,0,2002
02IN03512,2001112367,R2367,11,R2367,01,1,11,1,07,13,002911,500910,0,,,,4,.,Y,,168,96,0,X,93,0113,R,X,.,1.0,F2,Sage,,,0,0,0,2002
02IN03513,2001112368,R2368,11,R2368,01,1,11,1,07,13,002911,500910,0,,,,2,135,Y,,166,92,0,,92,0919,R,,.,1.0,,Sage,,,0,0,0,2002
02IN03514,2001112372,R2372,11,R2372,01,1,13,1,43,33,004711,787310,0,,,,2,142,Y,,159,99,0,,92,0919,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03515,2001112373,R2373,11,R2373,01,1,13,1,43,33,004711,856510,0,,,,4,.,Y,,166,89,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03516,2001112374,R2374,11,R2374,01,2,13,1,43,33,004711,856510,0,,,,1,.,1,,115,124,2,,,,F,-2-,1,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03517,2001112377,R2377,11,R2377,01,2,12,1,07,82,066511,865210,0,,,,1,.,3,,107,127,2,,,,C,-2-,1,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03518,2001112378,R2378,11,R2378,01,2,12,1,07,82,066511,865210,0,,,,1,.,3,,125,132,2,,,,C,-4-,2,1.0,,Sage,,,0,0,0,2002
02IN03519,2001112379,R2379,11,R2379,01,2,10,1,07,23,052911,480110,0,,,,2, 61,5,,128,138,1,,92,0919,M,,.,1.0,,Sage,,,0,0,0,2002
02IN03520,2001112380,R2380,11,R2380,01,1,12,1,07,86,008211,034711,0,,,,4,.,Y,,167,101,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2002
02IN03521,2001112381,R2381,11,R2381,01,1,12,1,07,86,008211,034711,0,,,,4,.,Y,,170,98,0,,,,C,,.,1.0,FIX tag R2381,Ctrl,,,0,0,0,2002
02IN03522,2001112382,R2382,11,R2382,01,2,11,1,07,11,083111,953510,0,,,,6,.,*,,0,99,0,,05,0523,R,,.,1.0,MASTITIS 5/13,Lww,,,0,0,0,2002
02IN03523,2001112384,R2384,11,R2384,01,2,11,1,07,11,083111,908410,0,,,,1,.,3,,116,131,2,,,,R,-1-,1,1.0,"2"" BLK. L.EYE",Lww,,,0,0,0,2002
02IN03524,2001112392,R2392,11,R2392,01,2,10,1,07,21,063511,488610,0,,,,2,  M,5,,141,159,1,,92,0920,M,,.,1.0,,Sage,,,0,0,0,2002
02IN03525,2001112393,R2393,11,R2393,01,2,13,1,43,34,049211,892010,0,,,,1,.,3,,128,131,2,,,,F,-3-,1,1.0,,Wool,,,0,0,0,2002
02IN03526,2001112396,R2396,11,R2396,01,2,10,1,07,22,004411,933310,0,,,,1,.,1,,144,167,2,,,,M,-2-,1,1.0,,Wool,,,0,0,0,2002
02IN03527,2001112398,R2398,11,R2398,01,2,10,1,07,22,004411,021711,0,,,,1,.,5,,142,160,1,,,,M,-2-,1,1.0,,Ctrl,,,0,0,0,2002
02IN03528,2001112401,R2401,11,R2401,01,2,10,1,07,21,063511,917510,0,,,,1,.,2,,120,128,2,,,,M,-5-,2,1.0,,Ctrl,,,0,0,0,2002
02IN03529,2001112403,R2403,11,R2403,01,2,13,1,43,33,004711,798410,0,,,,1,.,3,,111,122,2,,,,F,-4-,2,1.0,,Wool,,,0,0,0,2002
02IN03530,2001112405,R2405,11,R2405,01,2,12,1,07,82,066511,759610,0,,,,2, 57,5,,128,161,1,,92,0919,C,,.,1.0,,Sage,,,0,0,0,2002
02IN03531,2001112408,R2408,11,R2408,01,1,13,1,07,31,012711,751910,0,,,,6,.,Y,,166,97,0,,04,0720,F,,.,1.0,LUPINE,Sage,,,0,0,0,2002
02IN03532,2001112409,R2409,11,R2409,01,2,13,1,07,31,012711,751910,0,,,,1,.,1,,140,149,2,,,,F,-2-,1,1.0,ENTR,Sage,,,0,0,0,2002
02IN03533,2001112411,R2411,11,R2411,01,2,11,1,07,13,002911,860810,0,,,,2, 59,5,,118,152,1,,92,0919,R,,.,1.0,.139 inbr,Lww,,,0,0,0,2002
02IN03534,2001112413,R2413,11,R2413,01,2,11,1,07,11,083111,942310,0,,,,2, 57,5,,137,164,1,,92,0919,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03535,2001112417,R2417,11,R2417,01,2,13,1,43,33,004711,979710,0,,,,2,  M,5,,115,132,1,,92,0920,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03536,2001112423,R2423,11,R2423,01,1,10,1,43,22,004411,488510,0,,,,1,.,Y,,184,103,0,,,,M,,.,1.0,,Sage,,,0,0,0,2002
02IN03537,2001112424,R2424,11,R2424,01,1,10,1,43,22,004411,488510,0,,,,2,DUD,Y,,190,102,0,,,,M,,.,1.0,,Sage,,,0,0,0,2002
02IN03538,2001112426,R2426,11,R2426,01,2,10,1,07,22,004411,702610,0,,,,1,.,5,,163,181,1,,,,M,-3-,1,1.0,ENTR,Lww,,,0,0,0,2002
02IN03539,2001112427,R2427,11,R2427,01,2,10,1,07,22,004411,702610,0,,,,1,.,1,,127,145,2,,,,M,-3-,1,1.0,,Lww,,,0,0,0,2002
02IN03540,2001112428,R2428,11,R2428,01,2,13,1,43,33,004711,860910,0,,,,2,  M,5,,99,132,1,,92,0920,F,,.,1.0,,Sage,,,0,0,0,2002
02IN03541,2001112432,R2432,11,R2432,01,2,13,1,43,32,047511,849810,0,,,,1,.,2,,127,143,2,,,,F,-3-,1,1.0,4TEATS,Wool,,,0,0,0,2002
02IN03542,2001112433,R2433,11,R2433,01,2,13,1,43,32,047511,849810,0,,,,1,.,3,,108,115,2,,,,F,-5-,2,1.0,4TEATS,Wool,,,0,0,0,2002
02IN03543,2001112434,R2434,11,R2434,01,2,11,1,07,13,002911,814810,0,,,,2,  M,5,,143,160,1,,92,0920,R,,.,1.0,.130 inbr,Sage,,,0,0,0,2002
02IN03544,2001112437,R2437,11,R2437,01,2,13,1,43,32,047511,468810,0,,,,1,.,3,,126,111,2,,,,F,-1-,1,1.0,ENTR,Wool,,,0,0,0,2002
02IN03545,2001112438,R2438,11,R2438,01,2,13,1,43,34,049211,087511,0,,,,1,.,2,,123,139,1,,,,F,-2-,1,1.0,,Wool,,,0,0,0,2002
02IN03546,2001112440,R2440,11,R2440,01,1,10,1,43,23,052911,943710,0,,,,4,.,Y,,160,93,0,,,,M,,.,1.0,"H6,F5+",Lww,,,0,0,0,2002
02IN03547,2001112441,R2441,11,R2441,01,2,11,1,07,11,083111,792810,0,,,,1,.,3,,108,112,2,,,,R,-2-,1,1.0,,Sage,,,0,0,0,2002
02IN03548,2001112442,R2442,11,R2442,01,1,11,1,07,11,083111,792810,0,,,,1,.,Y,,185,102,0,,,,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03549,2001112445,R2445,11,R2445,01,1,11,1,07,11,083111,738210,0,,,,4,.,Y,,161,96,0,,,,R,,.,1.0,H4,Sage,,,0,0,0,2002
02IN03550,2001112446,R2446,11,R2446,01,2,11,1,07,11,083111,738210,0,,,,1,.,2,,110,113,2,,,,R,-3-,1,1.0,,Sage,,,0,0,0,2002
02IN03551,2001112447,R2447,11,R2447,01,2,11,1,07,13,002911,923410,0,,,,2, 58,5,,138,155,1,,92,0919,R,,.,1.0,"ENTR,4TEATS",Lww,,,0,0,0,2002
02IN03552,2001112448,R2448,11,R2448,01,2,11,1,07,13,002911,923410,0,,,,3,.,2,,131,109,2,,93,1024,R,,.,1.0,X THIN,Lww,,,0,0,0,2002
02IN03553,2001112454,R2454,11,R2454,01,1,13,1,43,34,049211,524610,0,,,,2,DUD,Y,,193,117,0,,,,F,,.,1.0,OK,Sage,,,0,0,0,2002
02IN03554,2001112458,R2458,11,R2458,01,2,13,1,43,31,012711,584810,0,,,,1,.,5,,146,166,1,,,,F,-5-,2,1.0,,Wool,,,0,0,0,2002
02IN03555,2001112465,R2465,11,R2465,01,1,12,1,07,91,071211,087111,0,,,,4,.,Y,,142,81,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2002
02IN03556,2001112468,R2468,11,R2468,01,2,12,1,43,87,053211,039911,0,,,,1,.,1,,113,139,1,,,,C,-3-,1,1.0,,Ctrl,,,0,0,0,2002
02IN03557,2001112470,R2470,11,R2470,01,1,10,1,07,24,082611,660410,0,,,,2,131,Y,,170,101,0,,92,0919,M,,.,1.0,,Idx,,,0,0,0,2002
02IN03558,2001112471,R2471,11,R2471,01,1,10,1,07,24,082611,660410,0,,,,2,126,Y,,189,124,0,,92,0919,M,,.,1.0,NICE,Idx,,,0,0,0,2002
02IN03559,2001112472,R2472,11,R2472,01,1,11,1,07,13,002911,578410,0,,,,3,.,Y,,181,112,0,,93,0820,R,,.,1.0,"X,R.EPI.",Sage,,,0,0,0,2002
02IN03560,2001112474,R2474,11,R2474,01,2,12,1,07,86,008211,071011,0,,,,O,.,2,,107,138,11,,,,C,OVX,O,1.0,WEAK,Ctrl,,,0,0,0,2002
02IN03561,2001112475,R2475,11,R2475,01,2,13,1,43,32,047511,931510,0,,,,1,.,3,,105,110,2,,,,F,-3-,1,1.0,HAIRY,Wool,,,0,0,0,2002
02IN03562,2001112476,R2476,11,R2476,01,2,10,1,07,23,052911,017911,0,,,,1,.,3,,137,151,2,,,,M,-1-,1,1.0,,Lww,,,0,0,0,2002
02IN03563,2001112482,R2482,11,R2482,01,2,10,1,43,23,052911,515310,0,,,,2, 60,5,,112,148,1,,92,0919,M,,.,1.0,"TRT,ABORTED",Wool,,,0,0,0,2002
02IN03564,2001112489,R2489,11,R2489,01,1,10,1,07,24,082611,951110,0,,,,2,132,Y,,181,98,0,,92,0919,M,,.,1.0,,Lww,,,0,0,0,2002
02IN03565,2001112490,R2490,11,R2490,01,2,10,1,07,24,082611,951110,0,,,,3,.,2,,110,113,12,,93,1024,M,,.,1.0,,Lww,,,0,0,0,2002
02IN03566,2001112491,R2491,11,R2491,01,1,12,1,07,88,040211,902210,0,,,,4,.,Y,,151,86,0,,,,C,,.,1.0,WEAK,Ctrl,,,0,0,0,2002
02IN03567,2001112497,R2497,11,R2497,01,2,11,1,07,12,066011,447410,0,,,,2, 59,5,,125,151,1,,92,0919,R,,.,1.0,,Sage,,,0,0,0,2002
02IN03568,2001112498,R2498,11,R2498,01,2,11,1,07,12,066011,920910,0,,,,2, 57,5,,143,162,1,,92,0919,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03569,2001112499,R2499,11,R2499,01,1,11,1,07,12,066011,920910,0,,,,4,.,Y,,157,86,0,,,,R,,.,1.0,,Lww,,,0,0,0,2002
02IN03570,2001112500,R2500,11,R2500,01,2,11,1,07,12,066011,920910,0,,,,1,.,3,,125,123,2,,,,R,-4-,2,1.0,,Lww,,,0,0,0,2002
02IN03571,2001112501,R2501,11,R2501,01,2,13,1,43,32,047511,791310,0,,,,1,.,3,,119,131,2,,,,F,-4-,2,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03572,2001112502,R2502,11,R2502,01,2,13,1,43,32,047511,791310,0,,,,1,.,2,,128,153,1,,,,F,-5-,2,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03573,2001112504,R2504,11,R2504,01,1,12,1,43,87,053211,670010,0,,,,3,.,Y,,178,107,0,,93,0820,C,,.,1.0,"X,BAD HORN",Ctrl,,,0,0,0,2002
02IN03574,2001112507,R2507,11,R2507,01,2,13,1,43,34,049211,914110,0,,,,1,.,2,,118,145,2,,,,F,-1-,1,1.0,,Wool,,,0,0,0,2002
02IN03575,2001112508,R2508,11,R2508,01,2,10,1,07,22,004411,843710,0,,,,1,.,1,,122,137,2,,,,M,-2-,1,1.0,RUGGED.155inb,Lww,,,0,0,0,2002
02IN03576,2001112513,R2513,11,R2513,01,2,13,1,43,34,049211,021111,0,,,,1,.,3,,111,121,2,,,,F,-2-,1,1.0,4TEATS,Wool,,,0,0,0,2002
02IN03577,2001112516,R2516,11,R2516,01,2,12,1,43,86,008211,615310,0,,,,2,  M,5,,109,132,1,,92,0920,C,,.,1.0,4TEATS,Sage,,,0,0,0,2002
02IN03578,2001112517,R2517,11,R2517,01,2,12,1,43,86,008211,615310,0,,,,2,  M,5,,123,152,1,,92,0920,C,,.,1.0,HAIRY,Sage,,,0,0,0,2002
02IN03579,2001112518,R2518,11,R2518,01,2,13,1,07,33,004711,475410,0,,,,1,.,3,,108,123,2,,,,F,-3-,1,1.0,,Sage,,,0,0,0,2002
02IN03580,2001112519,R2519,11,R2519,01,2,13,1,07,33,004711,475410,0,,,,2, 58,5,,126,155,1,,92,0919,F,,.,1.0,,Sage,,,0,0,0,2002
02IN03581,2001112520,R2520,11,R2520,01,2,13,1,07,34,049211,582710,0,,,,1,.,2,,123,138,2,,,,F,-4-,2,1.0,,Sage,,,0,0,0,2002
02IN03582,2001112521,R2521,11,R2521,01,2,13,1,07,34,049211,582710,0,,,,1,.,5,,146,164,1,,,,F,-1-,1,1.0,,Sage,,,0,0,0,2002
02IN03583,2001112524,R2524,11,R2524,01,2,11,1,07,14,024811,907310,0,,,,1,.,1,,113,150,2,,,,R,-5-,2,1.0,ENTR,Lww,,,0,0,0,2002
02IN03584,2001112525,R2525,11,R2525,01,1,13,1,43,32,047511,860010,0,,,,1,.,Y,,178,97,0,,,,F,,.,1.0,HAIRY,Wool,,,0,0,0,2002
02IN03585,2001112529,R2529,11,R2529,01,1,10,1,43,23,052911,962910,0,,,,3,.,Y,,173,109,0,,93,0820,M,,.,1.0,SM.TSTS,Idx,,,0,0,0,2002
02IN03586,2001112532,R2532,11,R2532,01,1,12,1,07,88,040211,619710,0,,,,1,.,Y,,168,103,0,,,,C,,.,1.0,,Idx,,,0,0,0,2002
02IN03587,2001112533,R2533,11,R2533,01,2,12,1,07,88,040211,619710,0,,,,1,.,2,,127,154,2,,,,C,-5-,2,1.0,H3,Sage,,,0,0,0,2002
02IN03588,2001112534,R2534,11,R2534,01,1,12,1,43,90,030411,792210,0,,,,4,.,Y,,164,91,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2002
02IN03589,2001112535,R2535,11,R2535,01,2,12,1,43,90,030411,792210,0,,,,1,.,2,,112,128,2,,,,C,-1-,1,1.0,,Sage,,,0,0,0,2002
02IN03590,2001112536,R2536,11,R2536,01,2,12,1,43,81,061211,699310,0,,,,2, 61,5,,114,132,1,,92,0919,C,,.,1.0,,Sage,,,0,0,0,2002
02IN03591,2001112537,R2537,11,R2537,01,2,12,1,43,81,061211,699310,0,,,,1,.,3,,125,134,1,,,,C,-2-,1,1.0,,Sage,,,0,0,0,2002
02IN03592,2001112538,R2538,11,R2538,01,1,13,1,07,31,012711,920210,0,,,,4,.,Y,,169,97,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03593,2001112541,R2541,11,R2541,01,2,13,1,43,32,047511,941210,0,,,,1,.,2,,127,139,2,,,,F,-5-,2,1.0,,Wool,,,0,0,0,2002
02IN03594,2001112545,R2545,11,R2545,01,1,12,1,07,89,088611,673910,0,,,,3,.,Y,,200,127,0,,93,0820,C,,.,1.0,BAD EYES,Ctrl,,,0,0,0,2002
02IN03595,2001112549,R2549,11,R2549,01,2,12,1,07,81,061211,854810,0,,,,1,.,3,,141,141,2,,,,C,-3-,1,1.0,ENTR,Ctrl,,,0,0,0,2002
02IN03596,2001112550,R2550,11,R2550,01,2,12,1,07,81,061211,854810,0,,,,1,.,3,,123,142,1,,,,C,-4-,2,1.0,,Ctrl,,,0,0,0,2002
02IN03597,2001112553,R2553,11,R2553,01,1,10,1,07,21,063511,754510,0,,,,1,.,Y,,191,104,0,,,,M,,.,1.0,"F2,H7",Lww,,,0,0,0,2002
02IN03598,2001112554,R2554,11,R2554,01,1,10,1,07,21,063511,754510,0,,,,1,.,Y,,190,99,0,,,,M,,.,1.0,H7,Lww,,,0,0,0,2002
02IN03599,2001112555,R2555,11,R2555,01,2,10,1,07,22,004411,033811,0,,,,1,.,1,,124,146,2,,,,M,-3-,1,1.0,4TEATS,Lww,,,0,0,0,2002
02IN03600,2001112558,R2558,11,R2558,01,2,10,1,07,24,082611,843310,0,,,,1,.,1,,138,142,2,,,,M,-4-,2,1.0,DYSTOCIA,Lww,,,0,0,0,2002
02IN03601,2001112561,R2561,11,R2561,01,1,12,1,07,88,040211,673710,0,,,,2,137,Y,,183,104,0,,92,0919,C,,.,1.0,WEAK,Ctrl,,,0,0,0,2002
02IN03602,2001112562,R2562,11,R2562,01,2,10,1,07,23,052911,672410,0,,,,1,.,1,,136,143,2,,,,M,-5-,2,1.0,4TEATS,Lww,,,0,0,0,2002
02IN03603,2001112563,R2563,11,R2563,01,1,10,1,07,23,052911,672410,0,,,,1,.,Y,,164,89,0,,,,M,,.,1.0,F4-,Lww,,,0,0,0,2002
02IN03604,2001112564,R2564,11,R2564,01,1,13,1,43,33,004711,634810,0,,,,4,.,Y,,154,89,0,,,,F,,.,1.0,,Sage,,,0,0,0,2002
02IN03605,2001112565,R2565,11,R2565,01,2,13,1,43,33,004711,634810,0,,,,2, 61,5,,116,130,1,,92,0919,F,,.,1.0,,Sage,,,0,0,0,2002
02IN03606,2001112567,R2567,11,R2567,01,1,11,1,07,13,002911,482810,0,,,,4,.,Y,,149,98,0,,,,R,,.,1.0,"F4, 149#",Sage,,,0,0,0,2002
02IN03607,2001112568,R2568,11,R2568,01,2,13,1,43,32,047511,046711,0,,,,1,.,2,,141,143,2,,,,F,-1-,1,1.0,4TEATS,Wool,,,0,0,0,2002
02IN03608,2001112570,R2570,11,R2570,01,1,10,1,07,23,052911,603110,0,,,,1,.,Y,,206,112,0,,,,M,,.,1.0,NICE,Sage,,,0,0,0,2002
02IN03609,2001112573,R2573,11,R2573,01,2,12,1,43,81,061211,058211,0,,,,1,.,5,,114,140,1,,,,C,-5-,2,1.0,,Ctrl,,,0,0,0,2002
02IN03610,2001112576,R2576,11,R2576,01,2,10,1,43,23,052911,034011,0,,,,1,.,2,,119,144,2,,,,M,-1-,1,1.0,NICE,Wool,,,0,0,0,2002
02IN03611,2001112577,R2577,11,R2577,01,1,12,1,43,80,011811,566610,0,,,,2,DUD,Y,,159,87,0,,,,C,,.,1.0,F4-,Sage,,,0,0,0,2002
02IN03612,2001112578,R2578,11,R2578,01,2,12,1,43,80,011811,566610,0,,,,1,.,2,,107,117,2,,,,C,-1-,1,1.0,,Sage,,,0,0,0,2002
02IN03613,2001112579,R2579,11,R2579,01,1,12,1,43,80,011811,566610,0,,,,1,.,Y,,184,104,0,,,,C,,.,1.0,F4-,Sage,,,0,0,0,2002
02IN03614,2001112581,R2581,11,R2581,01,2,12,1,43,81,061211,998810,0,,,,2,  M,5,,124,154,1,,92,0920,C,,.,1.0,WEAK,Ctrl,,,0,0,0,2002
02IN03615,2001112587,R2587,11,R2587,01,2,13,1,43,32,047511,956510,0,,,,1,.,3,,138,135,2,,,,F,-2-,1,1.0,HAIRY,Wool,,,0,0,0,2002
02IN03616,2001112595,R2595,11,R2595,01,2,10,1,07,23,052911,004511,0,,,,1,.,2,,118,139,2,,,,M,-2-,1,1.0,4TEATS,Lww,,,0,0,0,2002
02IN03617,2001112597,R2597,11,R2597,01,2,12,1,43,91,071211,853710,0,,,,2, 60,5,,132,149,1,,92,0919,C,,.,1.0,PUFFY,Sage,,,0,0,0,2002
02IN03618,2001112600,R2600,11,R2600,01,1,13,1,43,33,004711,097511,0,,,,1,.,Y,,197,109,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03619,2001112601,R2601,11,R2601,01,1,13,1,43,34,049211,923710,0,,,,1,.,Y,,174,93,0,,,,F,,.,1.0,,Wool,,,0,0,0,2002
02IN03620,2001112602,R2602,11,R2602,01,1,13,1,43,34,049211,923710,0,,,,1,.,Y,,169,85,0,,,,F,,.,1.0,F4-,Wool,,,0,0,0,2002
02IN03621,2001112607,R2607,11,R2607,01,2,12,1,07,84,086911,934510,0,,,,1,.,1,,95,124,1,,,,C,-2-,1,1.0,4TEATS,Ctrl,,,0,0,0,2002
02IN03622,2001112611,R2611,11,R2611,01,1,10,1,07,24,082611,511110,0,,,,2,140,Y,,184,113,0,,92,0919,M,,.,1.0,,Sage,,,0,0,0,2002
