UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,SALE_LOT,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
59IN03363,1954408544,54,2,T8544,4,73,037,40,1,07,,,6,,9,1,,080,13,,140,,7,,089,041,40,1001,098,5,,6939,4,,,,5,,1959,5.0
59IN03364,1954408549,54,2,T8549,4,13,132,40,1,08,22,,6,17,1,1,,070,12,,120,146,,,086,040,40,,077,4,,5391,4,27 13,2,,5,,1959,5.0
59IN03365,1954408550,54,2,T8550,4,13,132,40,1,04,22,,6,,1,1,,077,09,,128,140,2,,086,041,40,0924,085,4,,5391,4,    1,5,,5,,1959,5.0
59IN03366,1954408555,54,1,T8555,4,11,112,40,1,,10,1,6,,,,,,,,206,206,,,,,40,,231,3,,6848,4,249,1459,5,5,,1959,5.0
59IN03367,1954408558,54,2,T8558,4,70,712,40,1,05,,7,6,,2,1,,086,10,,133,143,,,087,046,40,,087,3,,6812,4,   72,2,,5,,1959,5.0
59IN03368,1954408573,54,2,T8573,4,15,152,40,1,08,17,,6,,1,1,,077,10,,132,151,2,,080,031,40,0924,068,2,,6242,4,    1,5,,5,,1959,5.0
59IN03369,1954408575,54,1,T8575,4,14,142,40,1,,16,3,6,,,1,,,,,176,196,9,,,,40,1030,137,3,,6853,4,,0829,5,5,,1959,5.0
59IN03370,1954408580,54,2,T8580,4,06,062,40,1,06,21,,6,,1,1,,081,10,,,,6,,102,047,40,0414,114,5,,7081,4,,,,5,,1959,5.0
59IN03371,1954408593,54,2,T8593,4,73,037,40,1,07,,8,6,,9,1,,080,15,,122,139,,,092,045,40,,100,4,,6939,4,   72,2,,5,,1959,5.0
59IN03372,1954408596,54,2,T8596,4,13,132,40,1,07,19,,6,,1,1,,079,08,,126,141,2,,073,033,40,0924,067,2,,5391,4,    0,9,,5,,1959,5.0
59IN03373,1954408601,54,2,T8601,4,12,121,40,1,06,13,,6,,1,1,,082,11,,139,154,,,089,045,40,,112,4,,6815,4,   03,8,,5,,1959,5.0
59IN03374,1954408609,54,1,T8609,4,09,092,40,1,,04,5,6,,,,,,,,190,208,,,,,40,,201,4,,6778,4,253,1145,5,5,,1959,5.0
59IN03375,1954408619,54,2,T8619,4,10,102,40,2,06,02,,6,,1,1,,080,13,,125,139,2,,071,032,40,0924,068,2,,1744,5,    1,5,,5,,1959,5.0
59IN03376,1954408620,54,2,T8620,4,73,147,40,1,09,,7,6,,9,1,,076,06,,127,146,,,080,037,40,,100,4,,6853,4,   73,2,,5,,1959,5.0
59IN03377,1954408622,54,2,T8622,4,04,042,40,1,06,16,,6,,1,1,,076,07,,136,153,2,,085,038,40,0924,098,3,,7086,4,    1,5,,5,,1959,5.0
59IN03378,1954408624,54,2,T8624,4,02,022,40,1,08,31,,6,34,1,1,,074,08,,112,123,,,090,042,40,,085,3,,6811,4,53 02,2,,5,,1959,5.0
59IN03379,1954408641,54,2,T8641,4,17,172,40,1,06,15,,6,,1,1,,081,07,,129,139,2,,088,038,40,0924,075,4,,6368,4,    1,5,,5,,1959,5.0
59IN03380,1954408643,54,2,T8643,4,17,172,40,1,06,19,1,6,24,1,1,,087,05,,137,152,,,087,049,40,,099,3,,6368,4,12 17,2,,5,,1959,5.0
59IN03381,1954408647,54,2,T8647,4,10,102,40,2,06,01,,6,,1,1,,096,08,,123,129,2,,074,043,40,0924,102,3,,1744,5,    1,5,,5,,1959,5.0
59IN03382,1954408649,54,2,T8649,4,04,042,40,1,07,19,7,6,26,1,1,,082,08,,130,156,,,084,048,40,,120,4,,7086,4,34 04,2,,5,,1959,5.0
59IN03383,1954408653,54,2,T8653,4,14,142,40,1,06,16,,6,18,1,1,,075,12,,124,147,,,094,043,40,,085,3,,6853,4,19 14,2,,5,,1959,5.0
59IN03384,1954408659,54,2,T8659,4,18,182,40,1,06,04,8,6,18,1,1,,093,09,,139,161,,,089,056,40,,104,4,,6029,4,41 18,2,,5,,1959,5.0
59IN03385,1954408669,54,2,T8669,4,07,072,40,1,07,27,,6,,1,1,,084,09,,144,,3,,084,044,40,0615,096,4,,6521,4,,,,5,,1959,5.0
59IN03386,1954408671,54,2,T8671,4,73,177,40,1,05,,1,6,,9,1,,088,08,,127,148,,,080,041,40,,088,3,,6368,4,   72,2,,5,,1959,5.0
59IN03387,1954408672,54,2,T8672,4,17,172,40,1,06,19,2,6,32,1,1,,093,07,,158,166,,,088,066,40,,133,4,,6368,4,69 17,2,,5,,1959,5.0
59IN03388,1954408680,54,2,T8680,4,14,142,40,1,06,18,,6,,1,1,,096,08,,133,143,3,,095,054,40,1218,100,4,,6853,4,,,,5,,1959,5.0
59IN03389,1954408687,54,2,T8687,4,18,182,40,1,08,10,,6,,1,1,,081,09,,106,,6,,093,049,40,0920,096,3,,6029,4,,,,5,,1959,5.0
59IN03390,1954408691,54,2,T8691,4,73,047,40,3,07,,8,6,,9,1,,084,10,,128,142,,,085,041,40,,104,4,,7086,4,   73,2,,5,,1959,5.0
59IN03391,1954408695,54,2,T8695,4,05,052,40,1,07,21,,6,30,1,1,,076,10,,138,144,,,086,036,40,,086,2,,5657,4,42 05,2,,5,,1959,5.0
59IN03392,1954408696,54,2,T8696,4,17,172,40,1,08,08,,6,,1,1,,081,06,,128,177,2,,080,038,40,0924,082,4,,6368,4,    1,5,,5,,1959,5.0
59IN03393,1954408704,54,2,T8704,4,01,012,40,1,07,24,,6,33,1,1,,080,10,,137,145,,,094,050,40,,093,5,,5860,4,70 01,1,,5,,1959,5.0
59IN03394,1954408707,54,2,T8707,4,73,157,40,1,07,,7,6,,9,1,,097,09,,138,161,,,087,052,40,,114,3,,6242,4,   71,2,,5,,1959,5.0
59IN03395,1954408713,54,1,T8713,4,12,121,40,1,,14,5,6,,,,,,,,190,207,,,,,40,,193,4,,6815,4,253,1501,5,5,,1959,5.0
59IN03396,1954408719,54,2,T8719,4,73,307,40,1,05,,8,6,,9,1,,092,14,,122,139,,,087,049,40,,102,3,,6819,4,   71,2,,5,,1959,5.0
59IN03397,1954408730,54,2,T8730,4,73,137,40,1,08,,1,6,,9,1,,075,10,,133,149,,,093,050,40,,104,3,,5391,4,   71,2,,5,,1959,5.0
59IN03398,1954408734,54,1,T8734,4,11,112,40,1,,24,1,6,,,,,,,,198,218,,,,,40,,219,3,,6848,4,260,4052,4,5,,1959,5.0
59IN03399,1954408738,54,2,T8738,4,08,082,40,1,08,21,6,6,25,1,1,,073,13,,123,138,,,089,042,40,,081,3,,6538,4,96 08,2,,5,,1959,5.0
59IN03400,1954408747,54,2,T8747,4,17,172,40,1,07,02,,6,,1,1,,093,05,,160,174,2,,090,049,40,0924,097,3,,6368,4,    0,9,,5,,1959,5.0
59IN03401,1954408749,54,2,T8749,4,18,182,40,1,09,18,,6,,1,1,,081,09,,122,155,2,,089,050,40,0924,110,3,,6029,4,    1,5,,5,,1959,5.0
59IN03402,1954408752,54,2,T8752,4,10,102,40,2,05,04,,6,,1,1,,089,06,,186,175,2,,076,043,40,0924,085,2,,1744,5,    1,5,,5,,1959,5.0
59IN03403,1954408756,54,2,T8756,4,01,012,40,1,08,24,,6,35,1,1,,083,11,,130,144,,,077,041,40,,097,4,,5860,4,30 01,2,,5,,1959,5.0
59IN03404,1954408763,54,2,T8763,4,12,121,40,1,07,14,,6,13,1,1,,086,10,,122,149,,,090,049,40,,105,4,,6815,4,87 12,1,,5,,1959,5.0
59IN03405,1954408792,54,2,T8792,4,03,032,40,1,06,16,,6,,1,1,,088,13,,142,156,2,,087,041,40,0924,095,2,,6939,4,    1,5,,5,,1959,5.0
59IN03406,1954408798,54,2,T8798,4,73,087,40,1,09,,1,6,,9,1,,082,07,,132,143,,,077,043,40,,093,3,,6538,4,   00,0,,5,,1959,5.0
59IN03407,1954408801,54,2,T8801,4,73,067,40,1,08,,2,6,,9,1,,076,09,,136,151,,,085,049,40,,106,4,,7081,4,   72,2,,5,,1959,5.0
59IN03408,1954408808,54,1,T8808,4,10,102,40,1,,,1,6,,,,,,,,160,183,,,,,40,,125,2,,1744,5,241,5186,4,5,,1959,5.0
59IN03409,1954408809,54,2,T8809,4,18,182,40,1,05,10,1,6,21,1,1,,085,09,,141,164,,,090,048,40,,085,4,,6029,4,47 18,2,,5,,1959,5.0
59IN03410,1954408814,54,4,T8814,4,,,40,,,,,6,,,,,,,,146,166,3,,,,40,0609,,,,,,,,,5,,1959,5.0
59IN03411,1954408821,54,2,T8821,4,73,127,40,3,07,,2,6,,9,1,,081,11,,123,139,,,085,047,40,,096,4,,6790,4,   71,2,,5,,1959,5.0
59IN03412,1954408825,54,2,T8825,4,07,072,40,1,09,14,,6,,1,1,,085,05,,144,162,2,,092,039,40,0924,092,5,,6521,4,    1,5,,5,,1959,5.0
59IN03413,1954408826,54,2,T8826,4,07,072,40,1,07,14,5,6,24,1,1,,087,07,,132,126,,,086,041,40,,079,4,,6521,4,16 07,2,,5,,1959,5.0
59IN03414,1954408829,54,2,T8829,4,11,112,40,1,06,10,,6,26,1,1,,098,06,,160,157,,,086,045,40,,104,4,,6848,4,82 11,2,,5,,1959,5.0
59IN03415,1954408832,54,2,T8832,4,06,062,40,1,07,16,,6,22,1,1,,085,11,,135,156,,,097,053,40,,129,4,,7081,4,28 06,2,,5,,1959,5.0
59IN03416,1954408837,54,2,T8837,4,73,177,40,1,05,,3,6,,9,1,,086,08,,141,157,,,080,042,40,,082,2,,6368,4,   71,2,,5,,1959,5.0
59IN03417,1954408839,54,2,T8839,4,01,012,40,1,05,32,,6,40,1,1,,096,08,,145,165,,,095,042,40,,096,4,,5860,4,49 01,1,,5,,1959,5.0
59IN03418,1954408841,54,2,T8841,4,16,162,40,1,10,18,3,6,26,1,1,,078,11,,120,145,,,083,044,40,,097,3,,6752,4,52 16,2,,5,,1959,5.0
59IN03419,1954408843,54,2,T8843,4,03,032,40,1,08,16,,6,20,1,1,,082,09,,137,,,,089,050,40,,097,4,,6939,4,48 03,1,,5,,1959,5.0
59IN03420,1954408848,54,2,T8848,4,65,252,40,1,06,,,6,,5,1,,080,07,,122,149,2,,081, 38,40,0924,073,3,,6028,4,    1,5,,5,,1959,5.0
59IN03421,1954408857,54,2,T8857,4,03,032,40,1,08,24,,6,24,1,1,,068,11,,116,138,,,082,033,40,,072,5,,6939,4,51 03,2,,5,,1959,5.0
59IN03422,1954408869,54,2,T8869,4,73,067,40,1,07,,2,6,,9,1,,090,09,,153,167,,,097,063,40,,126,6,,7081,4,   73,2,,5,,1959,5.0
59IN03423,1954408875,54,1,T8875,4,17,172,40,1,,05,3,6,,,,,,,,233,235,3,,,,40,1221,245,5,,6368,4,277,5314,4,5,,1959,5.0
59IN03424,1954408879,54,2,T8879,4,16,162,40,1,08,11,4,6,25,1,3,,083,10,,158,171,,,088,045,40,,105,4,,6752,4,28 16,2,,5,,1959,5.0
59IN03425,1954408881,54,2,T8881,4,09,092,40,1,09,04,,6,11,1,1,,077,12,,132,145,,,091,052,40,,118,3,,6778,4,82 09,1,,5,,1959,5.0
59IN03426,1954408891,54,2,T8891,4,14,142,40,1,07,27,,6,19,1,1,,080,11,,124,137,,,087,048,40,,092,4,,6853,4,66 14,2,,5,,1959,5.0
59IN03427,1954408895,54,2,T8895,4,04,042,40,1,05,23,8,6,29,1,1,,086,10,,140,152,,,101,064,40,,117,6,,7086,4,03 04,2,,5,,1959,5.0
59IN03428,1954408904,54,2,T8904,4,18,182,40,1,06,07,2,6,20,1,1,,080,04,,113,133,,,094,053,40,,112,4,,6029,4,28 18,2,,5,,1959,5.0
59IN03429,1954408910,54,2,T8910,4,07,072,40,1,06,18,6,6,27,1,1,,075,07,,122,140,,,094,034,40,,073,4,,6521,4,40 07,2,,5,,1959,5.0
59IN03430,1954408911,54,2,T8911,4,73,067,40,3,07,,4,6,,9,1,,081,09,,134,160,,,089,049,40,,115,4,,7081,4,   71,2,,5,,1959,5.0
59IN03431,1954408913,54,2,T8913,4,03,032,40,1,07,06,,6,19,1,1,,087,06,,141,161,,,086,044,40,,096,4,,6939,4,10 03,1,,5,,1959,5.0
59IN03432,1954408918,54,2,T8918,4,04,042,40,1,07,26,,6,,1,1,,076,11,,154,,6,,097,042,40,0920,091,5,,7086,4,,,,5,,1959,5.0
59IN03433,1954408919,54,2,T8919,4,13,132,40,1,09,07,,6,17,1,1,,068,12,,115,136,,,086,042,40,,098,3,,5391,4,28 13,1,,5,,1959,5.0
59IN03434,1954408923,54,2,T8923,4,14,142,40,1,08,09,,6,16,1,1,,098,07,,146,181,,,084,057,40,,116,2,,6853,4,37 14,2,,5,,1959,5.0
59IN03435,1954408935,54,2,T8935,4,70,712,40,1,05,,3,6,,2,1,,078,08,,143,134,,,094,042,40,,090,4,,6812,4,   73,2,,5,,1959,5.0
59IN03436,1954408953,54,1,T8953,4,73,177,40,3,,,1,6,,,,,,12,4,206,213,2,,,,40,0924,189,5,,6368,4,257,6112,4,5,,1959,5.0
59IN03437,1954408954,54,1,T8954,4,10,101,40,1,,,1,6,,,,,,,,203,216,,,,,40,,174,4,,6819,4,255,7009,4,5,,1959,5.0
59IN03438,1954408964,54,1,T8964,4,12,121,40,1,,22,5,6,,,,,,12,2,186,200,2,,,,40,0924,179,2,,6815,4,242,5912,4,5,,1959,5.0
59IN03439,1954408976,54,2,T8976,4,10,101,40,1,06,17,,6,,1,1,,094,14,,140,167,,,087,046,40,,089,4,,6819,4,   01,8,,5,,1959,5.0
59IN03440,1954408982,54,2,T8982,4,14,142,40,1,09,11,,6,,1,1,,076,07,,127,152,3,,081,042,40,1218,083,3,,6853,4,,,,5,,1959,5.0
59IN03441,1954408992,54,2,T8992,4,01,012,40,1,07,24,,6,36,1,1,,073,10,,142,163,,,086,041,40,,078,5,,5860,4,26 01,2,,5,,1959,5.0
59IN03442,1954409001,54,2,T9001,4,73,117,40,3,05,,,6,,9,1,,106,10,,,,6,,085,050,40,0414,101,4,,6848,4,,,,5,,1959,5.0
59IN03443,1954409007,54,2,T9007,4,04,042,40,1,06,11,1,6,23,1,1,,078,14,,127,144,,,092,044,40,,094,4,,7086,4,47 04,2,,5,,1959,5.0
59IN03444,1954409012,54,1,T9012,4,12,122,40,1,,07,5,6,,,,,,,,213,228,,,,,40,,209,3,,6790,4,258,5484,4,5,,1959,5.0
59IN03445,1954409013,54,1,T9013,4,15,152,40,1,,10,1,6,,,,,,,,172,182,,,,,40,,197,3,,6242,4,242,5318,4,5,,1959,5.0
59IN03446,1954409018,54,2,T9018,4,07,072,40,1,05,18,7,6,26,1,1,,082,10,,148,144,,,100,042,40,,084,4,,6521,4,05 07,2,,5,,1959,5.0
59IN03447,1954409022,54,2,T9022,4,73,087,40,1,05,,5,6,,9,1,,086,10,,133,143,,,094,055,40,,122,4,,6538,4,   71,2,,5,,1959,5.0
59IN03448,1954409023,54,2,T9023,4,73,157,40,1,09,,3,6,,9,1,,088,08,,136,158,,,087,050,40,,107,4,,6242,4,   72,2,,5,,1959,5.0
59IN03449,1954409027,54,2,T9027,4,15,152,40,1,05,18,,6,,1,1,,091,08,,138,159,,,088,042,40,,093,4,,6242,4,   01,9,,5,,1959,5.0
59IN03450,1954409034,54,2,T9034,4,12,122,40,1,10,16,,6,,1,1,,070,10,,124,141,,,091,039,40,,083,3,,6790,4,   03,9,,5,,1959,5.0
59IN03451,1954409037,54,2,T9037,4,05,052,40,1,07,18,,6,23,1,1,,063,11,,113,119,,,088,038,40,,079,3,,5657,4,14 05,2,,5,,1959,5.0
59IN03452,1954409038,54,2,T9038,4,16,162,40,1,07,16,5,6,25,1,1,,091,10,,148,165,,,082,050,40,,117,3,,6752,4,39 16,2,,5,,1959,5.0
59IN03453,1954409042,54,2,T9042,4,73,147,40,1,06,,,6,,9,1,,079,10,,116,,6,,088,044,40,0920,082,5,,6853,4,,,,5,,1959,5.0
59IN03454,1954409047,54,2,T9047,4,13,132,40,1,08,06,,6,13,1,1,,078,09,,116,137,,,089,049,40,,084,3,,5391,4,60 13,2,,5,,1959,5.0
59IN03455,1954409050,54,2,T9050,4,09,092,40,1,08,10,,6,,1,1,,066,15,,133,151,,,076,033,40,,076,3,,6778,4,   11,9,,5,,1959,5.0
59IN03456,1954409056,54,2,T9056,4,11,112,40,1,06,12,,6,21,1,1,,086,12,,130,144,,,088,047,40,,091,4,,6848,4,80 11,1,,5,,1959,5.0
59IN03457,1954409057,54,2,T9057,4,73,107,40,3,07,,4,6,,9,1,,088,07,,135,160,,,070,036,40,,091,2,,1744,5,   72,2,,5,,1959,5.0
59IN03458,1954409065,54,2,T9065,4,10,101,40,1,05,08,,6,20,1,1,,083,14,,148,166,,,079,038,40,,086,2,,6819,4,26 10,1,,5,,1959,5.0
59IN03459,1954409066,54,2,T9066,4,10,101,40,1,09,08,,6,,1,1,,080,08,,138,154,,,080,044,40,,090,3,,6819,4,   13,9,,5,,1959,5.0
59IN03460,1954409076,54,2,T9076,4,16,162,40,1,08,16,6,6,42,1,1,,073,09,,118,136,,,088,042,40,,092,3,,6752,4,17 16,2,,5,,1959,5.0
59IN03461,1954409087,54,2,T9087,4,14,142,40,1,08,18,,6,,1,1,,075,10,,108,133,2,,077,037,40,0924,087,3,,6853,4,    1,5,,5,,1959,5.0
59IN03462,1954409099,54,4,T9099,4,,,40,,,,,6,,,,,,,,157,163,3,,,,40,0609,,,,,,,,,5,,1959,5.0
59IN03463,1954409107,54,2,T9107,4,06,062,40,1,06,16,,6,23,1,1,,086,09,,156,175,,,100,051,40,,103,4,,7081,4,72 06,2,,5,,1959,5.0
59IN03464,1954409112,54,2,T9112,4,73,,40,,,,,6,,,,,,,,144,160,2,,,,40,0924,,,,,,    1,5,,5,,1959,5.0
59IN03465,1954409120,54,2,T9120,4,03,032,40,1,07,11,,6,,1,1,,082,14,,166,167,2,,082,038,40,0924,081,4,,6939,4,    1,5,,5,,1959,5.0
59IN03466,1954409123,54,2,T9123,4,01,012,40,1,06,20,,6,,1,1,,067,09,,121,130,3,,076,033,40,1218,068,3,,5860,4,,,,5,,1959,5.0
59IN03467,1954409128,54,4,T9128,4,,,40,,,,,6,,,,,,,,188,199,3,,,,40,0801,,,,,,,,,5,,1959,5.0
59IN03468,1954409135,54,2,T9135,4,73,017,40,1,07,,,6,,9,1,,074,09,,,,6,,077,034,40,0512,069,4,,5860,4,,,,5,,1959,5.0
59IN03469,1954409148,54,2,T9148,4,04,042,40,1,07,18,,6,,1,1,,075,09,,111,,7,,082,037,40,1001,079,4,,7086,4,,,,5,,1959,5.0
59IN03470,1955409151,55,2,T9151,4,62,272,40,1,05,,,5,,5,1,,102,09,,128,151,2,,108,049,40,0924,121,5,,7621,4,   09,0,,4,,1959,4.0
59IN03471,1955409162,55,2,T9162,4,65,362,40,1,09,,,5,,5,1,,086,09,,127,140,2,,097,047,40,0924,103,3,,7894,4,    0,9,,4,,1959,4.0
59IN03472,1955409174,55,2,T9174,4,65,282,40,1,04,,,5,,5,1,,115,09,,143,177,,,107,053,40,,113,2,,7459,4,   26,2,,4,,1959,4.0
59IN03473,1955409176,55,2,T9176,4,65,232,40,1,07,,,5,,5,1,,093,10,,122,145,,,099,062,40,,126,4,,8063,4,   38,2,,4,,1959,4.0
59IN03474,1955409177,55,2,T9177,4,65,252,40,1,07,,,5,,5,1,,101,09,,144,175,,,087,049,40,,110,2,,7843,4,   37,2,,4,,1959,4.0
59IN03475,1955409181,55,2,T9181,4,65,282,40,1,08,,,5,,5,1,,093,09,,121,148,,,088,048,40,,098,2,,7459,4,   25,2,,4,,1959,4.0
59IN03476,1955409182,55,2,T9182,4,65,282,40,1,05,,,5,,5,1,,096,05,,124,145,,,105,054,40,,125,5,,7459,4,   22,2,,4,,1959,4.0
59IN03477,1955409183,55,2,T9183,4,65,362,40,1,06,,,5,,5,1,,108,09,,138,162,,,121,075,40,,154,4,,7894,4,   33,2,,4,,1959,4.0
59IN03478,1955409191,55,2,T9191,4,65,382,40,1,08,,,5,,5,3,,096,10,,118,148,,,100,067,40,,118,4,,7608,4,   28,2,,4,,1959,4.0
59IN03479,1955409197,55,2,T9197,4,65,372,40,1,07,,,5,,5,1,,088,10,,118,141,2,,104,063,40,0924,126,3,,7924,4,    1,4,,4,,1959,4.0
59IN03480,1955409198,55,2,T9198,4,65,282,40,1,05,,,5,,5,1,,102,08,,133,159,,,080,048,40,,102,2,,7459,4,   06,7,,4,,1959,4.0
59IN03481,1955409220,55,2,T9220,4,65,372,40,1,06,,,5,,5,1,,083,09,,112,129,,,086,040,40,,084,2,,7924,4,   30,2,,4,,1959,4.0
59IN03482,1955409223,55,2,T9223,4,66,372,40,1,07,,,5,,5,1,,087,09,,121,160,,,120,059,40,,111,5,,7924,4,   30,2,,4,,1959,4.0
59IN03483,1955409228,55,2,T9228,4,65,362,40,1,09,,,5,,5,1,,078,10,,123,152,2,,112,059,40,0924,121,4,,7894,4,    1,4,,4,,1959,4.0
59IN03484,1955409231,55,2,T9231,4,65,332,40,1,06,,,5,,5,1,,092,12,,125,137,,,107,049,40,,106,4,,7666,4,   24,2,,4,,1959,4.0
59IN03485,1955409234,55,2,T9234,4,65,312,40,1,07,,,5,,5,1,,111,07,,157,161,,,112,070,40,,129,5,,7677,4,   27,2,,4,,1959,4.0
59IN03486,1955409244,55,2,T9244,4,65,272,40,1,07,,,5,,5,1,,100,12,,,,7,,104,058,40,0602,135,4,,7621,4,,,,4,,1959,4.0
59IN03487,1955409247,55,2,T9247,4,65,232,40,1,07,,,5,,5,1,,093,10,,137,166,,,107,071,40,,129,4,,8063,4,   35,2,,4,,1959,4.0
59IN03488,1955409261,55,2,T9261,4,65,352,40,1,07,,,5,,5,1,,099,08,,124,143,,,098,063,40,,121,4,,7737,4,   32,2,,4,,1959,4.0
59IN03489,1955409265,55,2,T9265,4,65,372,40,1,07,,,5,,5,1,,081,08,,102,132,,,118,046,40,,091,3,,7924,4,   31,2,,4,,1959,4.0
59IN03490,1955409268,55,2,T9268,4,62,252,40,1,09,,,5,,5,1,,077,09,,117,148,,,094,048,40,,098,3,,7843,4,   29,2,,4,,1959,4.0
59IN03491,1955409277,55,2,T9277,4,62,222,40,3,08,,,5,,5,1,,094,08,,118,158,,,107,051,40,,111,5,,7776,4,   33,2,,4,,1959,4.0
59IN03492,1955409290,55,2,T9290,4,65,332,40,1,06,,,5,,5,1,,114,10,,148,175,,,099,061,40,,135,5,,7666,4,   26,2,,4,,1959,4.0
59IN03493,1955409295,55,2,T9295,4,66,282,40,1,07,,,5,,5,1,,093,08,,137,153,,,084,045,40,,091,3,,7459,4,   27,2,,4,,1959,4.0
59IN03494,1955409296,55,2,T9296,4,62,272,40,3,07,,,5,,5,1,,092,10,,125,159,,,092,055,40,,112,3,,7621,4,   30,2,,4,,1959,4.0
59IN03495,1955409309,55,2,T9309,4,65,362,40,1,09,,,5,,5,1,,091,11,,128,145,,,100,048,40,,111,3,,7894,4,   29,2,,4,,1959,4.0
59IN03496,1955409320,55,1,T9320,4,73,127,40,3,,,1,5,,,,,,,,223,238,,,,,40,,172,2,,7878,4,252,1891,5,4,,1959,4.0
59IN03497,1955409333,55,2,T9333,4,11,111,40,1,08,09,,5,15,1,1,,078,11,,132,154,,,102,062,40,,132,4,,7711,4,95 11,2,,4,,1959,4.0
59IN03498,1955409337,55,2,T9337,4,65,262,40,1,06,,,5,,5,1,,098,09,,130,153,2,,093,051,40,0924,108,2,,7484,4,    1,4,,4,,1959,4.0
59IN03499,1955409346,55,2,T9346,4,16,162,40,1,09,16,7,5,19,1,1,,078,09,,136,155,,,089,037,40,,080,3,,7012,4,83 16,2,,4,,1959,4.0
59IN03500,1955409355,55,2,T9355,4,15,152,40,1,08,15,,5,15,1,1,,091,08,,121,136,,,092,039,40,,083,2,,7786,4,30 15,1,,4,,1959,4.0
59IN03501,1955409356,55,2,T9356,4,08,082,40,1,09,16,,5,,1,1,,081,09,,118,130,3,,107,057,40,1218,101,4,,7601,4,,,,4,,1959,4.0
59IN03502,1955409359,55,2,T9359,4,11,112,40,1,08,22,,5,17,1,1,,087,09,,134,160,,,103,048,40,,099,5,,8008,4,52 11,1,,4,,1959,4.0
59IN03503,1955409361,55,2,T9361,4,73,177,40,1,08,,5,5,,9,1,,089,08,,129,155,,,094,047,40,,099,3,,6368,4,   72,2,,4,,1959,4.0
59IN03504,1955409363,55,2,T9363,4,17,172,40,1,07,09,3,5,19,1,1,,083,07,,139,142,,,087,039,40,,080,2,,6368,4,34 17,2,,4,,1959,4.0
59IN03505,1955409384,55,2,T9384,4,10,102,40,1,08,06,,5,13,1,1,,072,10,,116,133,,,088,047,40,,094,3,,6819,4,42 10,2,,4,,1959,4.0
59IN03506,1955409386,55,2,T9386,4,03,032,40,1,08,27,,5,,1,1,,090,08,,156,175,2,,101,042,40,0924,100,4,,8005,4,    1,4,,4,,1959,4.0
59IN03507,1955409387,55,2,T9387,4,18,182,40,1,10,06,3,5,19,1,1,,088,09,,142,150,,,097,043,40,,096,4,,6029,4,25 18,2,,4,,1959,4.0
59IN03508,1955409388,55,2,T9388,4,12,121,40,1,07,13,,5,13,1,1,,091,12,,123,145,,,081,039,40,,095,2,,7560,4,73 12,2,,4,,1959,4.0
59IN03509,1955409390,55,2,T9390,4,62,262,40,3,07,,,5,,5,1,,096,10,,122,166,,,098,055,40,,130,4,,7484,4,   32,2,,4,,1959,4.0
59IN03510,1955409399,55,2,T9399,4,15,152,40,1,08,14,,5,,1,1,,082,09,,117,138,,,111,059,40,,120,5,,7786,4,   03,8,,4,,1959,4.0
59IN03511,1955409401,55,2,T9401,4,70,722,40,1,09,,6,5,,2,1,,090,09,,146,171,,,109,057,40,,118,4,,7691,4,   72,2,,4,,1959,4.0
59IN03512,1955409414,55,2,T9414,4,73,157,40,3,06,,4,5,,9,1,,098,09,,158,185,,,095,049,40,,100,4,,7786,4,   73,2,,4,,1959,4.0
59IN03513,1955409417,55,2,T9417,4,02,022,40,1,08,31,,5,,1,1,,081,10,,,,7,,099,043,40,0602,092,3,,6811,4,,,,4,,1959,4.0
59IN03514,1955409419,55,2,T9419,4,70,722,40,1,06,,5,5,,2,1,,101,09,,130,156,,,096,061,40,,127,3,,7691,4,   73,2,,4,,1959,4.0
59IN03515,1955409420,55,2,T9420,4,16,,40,1,08,15,8,5,18,1,1,,088,08,,142,165,,,087,049,40,,102,2,,7012,4,75 16,2,,4,,1959,4.0
59IN03516,1955409423,55,2,T9423,4,14,142,40,1,10,18,,5,,1,1,,092,09,,140,169,2,,103,048,40,0924,096,3,,7381,4,    0,9,,4,,1959,4.0
59IN03517,1955409425,55,2,T9425,4,13,132,40,1,10,12,,5,,1,1,,088,10,,122,152,2,,113,060,40,0924,108,5,,7804,4,    1,4,,4,,1959,4.0
59IN03518,1955409426,55,1,T9426,4,13,132,40,1,,12,5,5,,,,,,,,190,210,,,,,40,,,,,7804,4,,4471,4,4,,1959,4.0
59IN03519,1955409434,55,2,T9434,4,70,712,40,1,05,,6,5,,2,1,,108,07,,148,168,,,100,044,40,,098,3,,7446,4,   71,2,,4,,1959,4.0
59IN03520,1955409435,55,2,T9435,4,73,147,40,1,05,,6,5,,9,1,,088,09,,133,135,,,109,062,40,,115,5,,7381,4,   73,2,,4,,1959,4.0
59IN03521,1955409449,55,2,T9449,4,73,177,40,3,06,,7,5,,9,1,,103,07,,156,173,,,113,067,40,,125,4,,6368,4,   72,2,,4,,1959,4.0
59IN03522,1955409454,55,2,T9454,4,14,142,40,1,07,15,,5,,1,1,,091,09,,112,111,3,,088,040,40,1221,101,2,,7381,4,,,,4,,1959,4.0
