UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
78IN00949,1975014297,75,2,P4297,,74,36,1,1,,,0,,,1,40,, 06,,, 1,166,172,,,08,,01,,,276108,7,,200408,,,1978
78IN00950,1975014300,75,1,P4300,,00,37,,1,1,,0,,,1,,,,,,,228,201,7,,08,,01,1030,,118908,M,,004908,97,,1978
78IN00951,1975014385,75,2,P4385,,75,07,1,2,2,,0,,,,,,038,,, 2,112,131,2,,08,,01,0921,,000008,7,,209008,92,,1978
78IN00952,1975014387,75,2,P4387,,75,08,2,2,,,0,,,,35,, 12,,, 2,186,180,,,08,,01,,,000008,7,,261308,,,1978
78IN00953,1975014410,75,2,P4410,,75,08,1,2,,,0,,,,35,, 12,,,,141,,,,08,,01,,,000008,7,,327508,,,1978
78IN00954,1975014490,75,2,P4490,,74,08,1,2,,,0,,,,35,, 09,,,,136,,,,08,,01,,,000008,7,,023508,,,1978
78IN00955,1975014496,75,2,P4496,,70,07,,2,,,0,,,,35,, 06,,, 1,148,141,,,08,,01,,,000008,1,,010308,,,1978
78IN00956,1975014501,75,2,P4501,,73,09,2,2,,,0,,,,35,, 06,,, 2,132,138,,,08,,01,,,000008,7,,230308,,,1978
78IN00957,1975014516,75,2,P4516,,75,09,2,2,,,0,,,,35,, 12,,, 1,153,166,,,08,,01,,,000008,7,,182708,,,1978
78IN00958,1969390018,69,2,90018,,73,09,,1,,,0,,,,00,,704,,, 2,136,144,,,51,,39,,,000195,7,,325901,,,1978
78IN00959,1969390021,69,2,90021,,70,09,,1,,,0,,,,00,,704,,, 2,117,126,,,51,,39,,,000195,2,,336601,,,1978
78IN00960,1970390085,70,2,90085,,71,09,,1,,,0,,,,90,,714,,, 4,128,134,,,51,,39,,,000095,1,,384601,,,1978
78IN00961,1970390089,70,2,90089,,73,09,,1,,,0,,,,90,,714,,,,184,,,,51,,39,,,000095,7,,360201,,,1978
78IN00962,1970390107,70,2,90107,,71,09,,1,,,0,,,,90,,714,,, 2,133,135,,,51,,39,,,000095,2,,368401,,,1978
78IN00963,1970390111,70,2,90111,,74,09,,1,,,0,,,,90,,714,,, 3,131,132,,,51,,39,,,000095,7,,389401,,,1978
78IN00964,1970390116,70,2,90116,,73,09,,1,,,0,,,,,,704,,,,153,,7,,51,,39,1027,,000095,7,,392801,97,,1978
78IN00965,1970390134,70,2,90134,,75,09,,1,,,0,,,,,,,,,,,,6,,51,,39,0120,,000095,*,,435101,17,,1978
78IN00966,1970390155,70,2,90155,,73,09,,1,,,0,,,,,,,,,,,,6,,51,,39,0304,,000095,*,,375801,06,,1978
78IN00967,1970390165,70,2,90165,,70,09,,1,,,0,,,,90,,704,,, 2,140,132,,,51,,39,,,000095,1,,407501,,,1978
78IN00968,1970390169,70,2,90169,,71,09,,1,,,0,,,,90,,714,,, 7,176,161,,,51,,39,,,000095,1,,416401,,,1978
78IN00969,1970390175,70,2,90175,,71,09,,1,,,0,,,,90,,714,,, 2,146,135,,,51,,39,,,000095,1,,374901,,,1978
78IN00970,1971010519,71,2,P0519,,74,10,,1,,,0,,,,80,,704,,, 2,158,157,,,51,,01,,,000695,6,,414401,,,1978
78IN00971,1971010634,71,2,P0634,,75,10,,1,,,0,,,,80,,714,,, 2,134,139,,,51,,01,,,000695,7,,374901,,,1978
78IN00972,1971010639,71,2,P0639,,75,09,,1,,,0,,,,80,,704,,, 1,150,157,,,51,,01,,,000395,5,,349301,,,1978
78IN00973,1971010730,71,2,P0730,,73,09,,1,,,0,,,,80,,714,,, 2,156,156,,,51,,01,,,000395,6,,428401,,,1978
78IN00974,1971010737,71,2,P0737,,75,09,,1,,,0,,,,,,,,,,,,5,,51,,01,0228,,000395,*,,345701,95,,1978
78IN00975,1971010756,71,2,P0756,,71,10,,1,,,0,,,,80,,714,,, 2,141,120,,,51,,01,,,000695,1,,425201,,,1978
78IN00976,1971010758,71,2,P0758,,70,10,,1,,,0,,,,80,,704,,, 2,167,149,,,51,,01,,,000695,1,,431601,,,1978
78IN00977,1971010944,71,2,P0944,,70,10,,1,3,,0,,,,,,,,, 3,111,108,3,,51,,01,0929,,000695,5,,429101,93,,1978
78IN00978,1972011277,72,2,P1277,,71,10,,1,,,0,,,,70,,714,,, 2,146,144,,,51,,01,,,000695,1,,349301,,,1978
78IN00979,1972011327,72,2,P1327,,75,09,,1,,,0,,,,,,,,,,,,5,,51,,01,0215,,000495,*,,266401,95,,1978
78IN00980,1972011329,72,2,P1329,,71,09,,1,,,0,,,,70,,714,,, 2,133,138,,,51,,01,,,000495,1,,390101,,,1978
78IN00981,1972011418,72,2,P1418,,00,10,,1,,,0,,,,,,,,,,,,6,,51,,01,0518,,000695,*,,008901,01,,1978
78IN00982,1972011423,72,2,P1423,,71,10,,1,,,0,,,,70,,714,,, 2,131,133,,,51,,01,,,000695,1,,366701,,,1978
78IN00983,1972011474,72,2,P1474,,73,09,,1,,,0,,,,70,,704,,, 2,168,187,,,51,,01,,,000495,7,,002401,,,1978
78IN00984,1972011611,72,2,P1611,,73,09,,1,,,0,,,,70,,714,,, 2,174,173,,,51,,01,,,000495,7,,005901,,,1978
78IN00985,1972011628,72,2,P1628,,70,09,,1,,,0,,,,70,,704,,, 2,123,109,,,51,,01,,,000495,1,,351701,,,1978
78IN00986,1972011665,72,2,P1665,,74,09,,1,,,0,,,,,,714,,,,90,,7,,51,,01,1027,,000495,7,,429801,97,,1978
78IN00987,1972011704,72,2,P1704,,74,09,,1,,,0,,,,70,,704,,, 5,177,186,,,51,,01,,,000495,7,,431501,,,1978
78IN00988,1972011991,72,2,P1991,,70,11,,2,,,0,,,,,,,,,,121,,7,,51,,01,0914,,000095,1,,434201,97,,1978
78IN00989,1973011996,73,2,P1996,,71,08,,1,,,0,,,,60,,714,,, 2,132,151,,,51,,01,,,078809,5,,013409,,,1978
78IN00990,1973011999,73,2,P1999,,71,08,,1,,,0,,,,60,,714,,, 2,136,140,,,51,,01,,,078809,2,,008909,,,1978
78IN00991,1973012017,73,2,P2017,,74,09,,1,3,,0,,,,,,,,,11,164,165,,,51,,01,,,070509,5,,007109,,,1978
78IN00992,1973012018,73,2,P2018,,73,09,,1,,,0,,,,,,704,,, 1,142,146,6,,51,,01,1026,,070509,7,,007109,10,,1978
78IN00993,1973012024,73,2,P2024,,74,10,,1,,,0,,,,60,,714,,, 3,170,177,,,51,,01,,,010609,7,,067409,,,1978
78IN00994,1973012039,73,2,P2039,,70,09,,1,,,0,,,,60,,704,,, 3,128,134,,,51,,01,,,070509,1,,009709,,,1978
78IN00995,1973012085,73,4,P2085,,00,08,,1,,,0,,,,,,,,,,199,,3,,51,,01,1106,,078809,9,,161109,93,,1978
78IN00996,1973012097,73,2,P2097,,70,08,,1,,,0,,,,60,,704,,, 2,122,123,,,51,,01,,,078809,1,,007309,,,1978
78IN00997,1973012105,73,4,P2105,,00,10,,1,,,0,,,,,,,,,,164,,,,51,,01,,,010609,9,,069709,,,1978
78IN00998,1973012117,73,2,P2117,,71,10,,1,3,,0,,,,,,,,,11,129,133,,,51,,01,,,010609,1,,066609,,,1978
78IN00999,1973012183,73,2,P2183,,73,10,,1,,,0,,,,60,,714,,, 2,137,142,,,51,,01,,,010609,7,,094409,,,1978
78IN01000,1973012200,73,2,P2200,,74,08,,1,,,0,,,,60,,704,,,,148,,,,51,,01,,,078809,7,,007009,,,1978
78IN01001,1973012229,73,2,P2229,,70,491,,1,,,0,,,,60,,704,,, 2,141,148,,,51,,01,,,148109,1,,168409,,,1978
78IN01002,1973012331,73,1,P2331,,00,08,,1,,,0,,,3,,,,,,,,,6,,51,,01,0123,,078809,*,,013709,50,,1978
78IN01003,1973012360,73,2,P2360,,71,08,,1,,,0,,,,60,,714,,, 2,147,135,,,51,,01,,,078809,1,,004109,,,1978
78IN01004,1973012379,73,1,P2379,,00,39,,1,3,,0,,,3,,,,,,,184,186,3,,51,,01,0814,,148009,M,,012009,93,,1978
78IN01005,1973012454,73,2,P2454,,73,38,,1,,,0,,,,60,,704,,, 4,168,174,,,51,,01,,,116509,7,,020509,,,1978
78IN01006,1973012465,73,2,P2465,,74,09,,1,,,0,,,,60,,714,,, 2,171,147,,,51,,01,,,070509,7,,012409,,,1978
78IN01007,1973012489,73,2,P2489,,71,09,,1,,,0,,,,60,,714,,, 3,140,138,,,51,,01,,,070509,3,,004609,,,1978
78IN01008,1973012494,73,4,P2494,,00,08,,1,,,0,,,,,,,,,,166,,7,,51,,01,1030,,078809,9,,127709,97,,1978
78IN01009,1973012640,73,2,P2640,,70,38,,1,,,0,,,,60,,704,,,10,156,158,,,51,,01,,,116509,1,,099109,,,1978
78IN01010,1973012689,73,2,P2689,,73,10,,2,,,0,,,,55,,714,,, 2,135,143,,,51,,01,,,070509,7,,166509,,,1978
78IN01011,1973012741,73,2,P2741,,74,10,,2,,,0,,,,55,,704,,, 2,117,127,,,51,,01,,,148109,7,,157409,,,1978
78IN01012,1974012775,74,2,P2775,,70,09,,1,,,0,,,2,50,,704,,, 3,145,134,,,51,,01,,,237709,2,,005709,,,1978
78IN01013,1974012787,74,2,P2787,,71,11,,1,,,0,,,1,50,,714,,, 3,156,150,,,51,,01,,,001095,1,,248801,,,1978
78IN01014,1974012810,74,2,P2810,,73,10,,1,,,0,,,3,50,,704,,, 2,166,171,,,51,,01,,,264209,7,,119509,,,1978
78IN01015,1974012812,74,2,P2812,,73,10,,1,,,0,,,2,50,,714,,, 2,150,156,,,51,,01,,,264209,7,,119509,,,1978
78IN01016,1974012836,74,2,P2836,,71,08,,1,,,0,,,2,50,,714,,, 2,106,114,,,51,,01,,,232809,2,,094409,,,1978
78IN01017,1974012840,74,2,P2840,,73,11,,1,,,0,,,2,50,,704,,,,156,,,,51,,01,,,001095,7,,398201,,,1978
78IN01018,1974012843,74,2,P2843,,70,09,,1,,,0,,,2,50,,704,,, 2,130,130,,,51,,01,,,237709,1,,132909,,,1978
78IN01019,1974012844,74,2,P2844,,74,09,,1,,,0,,,2,50,,714,,,,142,,,,51,,01,,,237709,7,,132909,,,1978
78IN01020,1974012974,74,2,P2974,,73,09,,1,,,0,,,3,50,,714,,, 2,153,164,,,51,,01,,,237709,7,,013709,,,1978
78IN01021,1974012991,74,2,P2991,,74,10,,1,,,0,,,2,50,,704,,, 2,166,166,,,51,,01,,,264209,7,,010409,,,1978
78IN01022,1974012993,74,2,P2993,,74,08,,1,,,0,,,2,50,,714,,, 1,148,155,,,51,,01,,,232809,7,,005909,,,1978
78IN01023,1974012995,74,2,P2995,,71,09,,1,2,,0,,,2,,,0,,, 2,116,111,3,,51,,01,0927,,237709,2,,013109,93,,1978
78IN01024,1974013042,74,2,P3042,,71,09,,1,,,0,,,2,,,,,,,,,5,,51,,01,0118,,237709,*,,004109,95,,1978
78IN01025,1974013046,74,2,P3046,,70,09,,1,,,0,,,2,,,,,,,112,,7,,51,,01,0914,,237709,1,,060809,97,,1978
78IN01026,1974013047,74,2,P3047,,75,09,,1,,,0,,,2,50,,714,,, 2,217,217,,,51,,01,,,237709,7,,060809,,,1978
78IN01027,1974013048,74,1,P3048,,00,09,,1,,,0,,,3,,,,,,,,,3,,51,,01,0206,,237709,*,,060809,93,,1978
78IN01028,1974013092,74,2,P3092,,73,09,,1,,,0,,,3,50,,704,,,,154,,,,51,,01,,,237709,7,,161009,,,1978
78IN01029,1974013176,74,2,P3176,,73,11,,1,,,0,,,2,50,,714,,, 2,148,177,,,51,,01,,,001095,7,,326201,,,1978
78IN01030,1974013245,74,2,P3245,,71,11,,1,,,0,,,2,50,,714,,, 2,141,142,,,51,,01,,,001095,2,,434201,,,1978
78IN01031,1974013318,74,2,P3318,,74,11,,1,,,0,,,3,50,,704,,,,149,,,,51,,01,,,001095,7,,265701,,,1978
78IN01032,1974013391,74,1,P3391,,00,39,,1,2,,0,,,2,,,266,,,,201,185,2,,51,,01,0921,,001209,M,,063909,92,,1978
78IN01033,1974013444,74,2,P3444,,74,12,,2,,,0,,,,45,,714,,, 2,167,167,,,51,,01,,,000009,7,,166509,,,1978
78IN01034,1974013481,74,2,P3481,,73,11,,2,,,0,,,,45,,704,,, 1,129,146,,,51,,01,,,000009,7,,201809,,,1978
78IN01035,1974013487,74,2,P3487,,73,10,,2,3,,0,,,,,,,,,12,126,119,,,51,,01,,,000009,7,,013609,,,1978
78IN01036,1974013495,74,2,P3495,,75,12,,2,,,0,,,,45,,704,,, 1,154,159,,,51,,01,,,000009,7,,170409,,,1978
78IN01037,1974013505,74,2,P3505,,71,12,,2,3,,0,,,,,,,,, 2,104,106,7,,51,,01,1016,,000009,1,,161109,97,,1978
78IN01038,1974013515,74,2,P3515,,74,12,,2,,,0,,,,45,,704,,, 2,138,135,,,51,,01,,,000009,7,,006609,,,1978
78IN01039,1974013520,74,2,P3520,,70,10,,2,3,,0,,,,,,,,, 2,127,140,3,,51,,01,0927,,000009,5,,015509,93,,1978
78IN01040,1974013531,74,2,P3531,,70,11,,2,,,0,,,,,,,,,,,,6,,51,,01,0427,,000009,*,,127709,01,,1978
78IN01041,1974013532,74,2,P3532,,74,11,,2,,,0,,,,45,,714,,, 1,132,136,,,51,,01,,,000009,7,,127709,,,1978
78IN01042,1975013649,75,1,P3649,,00,17,,1,1,,0,,,2,,,,,,,206,215,3,,51,,01,0927,,313809,M,,004109,93,,1978
78IN01043,1975013654,75,2,P3654,,74,15,,1,,,0,,,3,40,,704,,, 2,148,153,,,51,,01,,,232809,7,,141809,,,1978
78IN01044,1975013710,75,2,P3710,,73,16,,1,,,0,,,3,40,,714,,, 2,151,161,,,51,,01,,,237909,7,,008909,,,1978
78IN01045,1975013762,75,1,P3762,,00,16,,1,3,,0,,,3,,,,,,,178,181,3,,51,,01,0814,,237909,M,,001109,93,,1978
78IN01046,1975013777,75,2,P3777,,71,17,,1,,,0,,,2,40,,714,,, 3,118,139,,,51,,01,,,313809,1,,199109,,,1978
78IN01047,1975013784,75,2,P3784,,75,17,,1,,,0,,,3,40,,714,,, 2,157,170,,,51,,01,,,313809,7,,005709,,,1978
78IN01048,1975013790,75,2,P3790,,75,16,,1,,,0,,,2,40,,704,,, 2,133,127,,,51,,01,,,237909,7,,199909,,,1978
78IN01049,1975013791,75,2,P3791,,70,16,,1,,,0,,,2,40,,704,,, 2,115,114,,,51,,01,,,237909,1,,199909,,,1978
78IN01050,1975013795,75,2,P3795,,74,17,,1,,,0,,,3,40,,714,,, 2,146,166,,,51,,01,,,313809,7,,119509,,,1978
78IN01051,1975013862,75,2,P3862,,74,17,,1,,,0,,,2,40,,704,,, 6,130,150,,,51,,01,,,313809,7,,009709,,,1978
78IN01052,1975013866,75,2,P3866,,74,16,,1,,,0,,,2,40,,704,,, 2,170,160,,,51,,01,,,237909,7,,060809,,,1978
78IN01053,1975013874,75,2,P3874,,73,16,,1,,,0,,,3,40,,704,,, 2,125,140,,,51,,01,,,237909,7,,002109,,,1978
78IN01054,1975013876,75,2,P3876,,73,16,,1,,,0,,,2,40,,704,,, 2,120,135,,,51,,01,,,237909,7,,002109,,,1978
78IN01055,1975013945,75,2,P3945,,73,15,,1,,,0,,,2,,,,,,,162,,6,,51,,01,0720,,232809,7,,017509,04,,1978
78IN01056,1975013993,75,2,P3993,,74,16,,1,,,0,,,2,,,,,,,,,6,,51,,01,0201,,237909,*,,073709,19,,1978
78IN01057,1975014073,75,2,P4073,,70,16,,1,,,0,,,3,40,,704,,, 2,139,141,,,51,,01,,,237909,2,,016509,,,1978
78IN01058,1975014075,75,2,P4075,,70,16,,1,,,0,,,3,40,,704,,, 2,116,125,,,51,,01,,,237909,5,,063909,,,1978
78IN01059,1975014104,75,2,P4104,,71,17,,1,,,0,,,2,40,,714,,, 2,136,145,,,51,,01,,,313809,1,,010709,,,1978
78IN01060,1975014124,75,2,P4124,,75,38,,1,,,0,,,3,40,,714,,, 3,162,166,,,51,,01,,,237709,7,,170409,,,1978
78IN01061,1975014125,75,2,P4125,,73,38,,1,3,,0,,,2,,,,,, 4,184,173,,,51,,01,,,237709,7,,170409,,,1978
78IN01062,1975014126,75,2,P4126,,75,38,,1,,,0,,,2,40,,704,,, 2,167,190,,,51,,01,,,237709,7,,170409,,,1978
78IN01063,1975014130,75,2,P4130,,00,17,,1,,,0,,,2,,,,,,,166,,3,,51,,01,0715,,313809,K,,016909,93,,1978
78IN01064,1975014131,75,2,P4131,,75,17,,1,,,0,,,2,40,,714,,, 2,127,139,,,51,,01,,,313809,7,,016909,,,1978
78IN01065,1975014168,75,2,P4168,,71,38,,1,,,0,,,2,40,,714,,, 3,134,130,,,51,,01,,,237709,1,,006609,,,1978
78IN01066,1975014198,75,2,P4198,,70,15,,1,3,,0,,,3,,,,,, 2,129,143,3,,51,,01,0927,,232809,5,,248909,93,,1978
78IN01067,1975014253,75,1,P4253,,00,38,,1,,,0,,,2,,,,,,,,,7,,51,,01,0525,,237709,*,,161109,97,,1978
78IN01068,1975014311,75,2,P4311,,75,12,,2,,,0,,,,,,704,,,,126,,7,,51,,01,1027,,000009,7,,348109,97,,1978
78IN01069,1975014332,75,2,P4332,,75,11,,2,,,0,,,,35,,714,,, 1,142,149,,,51,,01,,,000009,7,,331809,,,1978
78IN01070,1975014383,75,2,P4383,,74,10,,2,,,0,,,,35,,704,,, 1,146,150,,,51,,01,,,000009,7,,008909,,,1978
78IN01071,1975014398,75,2,P4398,,75,12,,2,,,0,,,,35,,704,,, 1,127,137,,,51,,01,,,000009,7,,011109,,,1978
78IN01072,1975014436,75,2,P4436,,73,10,,2,,,0,,,,,,704,,,,136,,7,,51,,01,1027,,000009,7,,132709,97,,1978
78IN01073,1975014437,75,2,P4437,,75,10,,2,,,0,,,,35,,714,,, 2,141,156,,,51,,01,,,000009,7,,132709,,,1978
78IN01074,1969183983,69,2,C3983,,00,720,,,,,,,,,,,,,,,175,,3,,07,,18,1023,,197518,K,,290618,93,,1978
78IN01075,1970184131,70,2,C4131,,11,740,,,2,,,,,,,,068,,, 2,175,174,2,,07,,18,0921,,357818,2,,953814,92,,1978
78IN01076,1970184152,70,2,C4152,,00,730,,,,,,,,,,,,,,,160,,3,,07,,18,1023,,361218,K,,931714,93,,1978
78IN01077,1970184164,70,2,C4164,,11,762,,,3,,,,,,,,,,, 3,171,154,3,,07,,18,0929,,351618,4,,685914,93,,1978
78IN01078,1970184205,70,2,C4205,,12,850,,,2,,,,,,,,068,,, 4,148,162,2,,07,,18,0921,,317218,1,,203618,92,,1978
78IN01079,1970184242,70,2,C4242,,00,731,,,,,,,,,,,,,,,141,,3,,07,,18,0715,,342718,K,,590611,93,,1978
78IN01080,1970184268,70,2,C4268,,10,742,,,2,,,,,,,,068,,, 2,186,177,2,,07,,18,0921,,400018,2,,674314,92,,1978
78IN01081,1970184286,70,2,C4286,,18,780,,,2,,,,,,,,068,,, 2,176,176,2,,07,,18,0921,,345318,2,,852714,92,,1978
78IN01082,1970184321,70,2,C4321,,18,780,,8,,,,,,,90,,002,,, 3,141,146,,,07,,18,,,345318,2,,805714,,,1978
78IN01083,1970184353,70,2,C4353,,13,760,,,2,,,,,,,,069,,, 4,123,124,2,,07,,18,0921,,352818,2,,692414,92,,1978
78IN01084,1970184356,70,2,C4356,,00,701,,,,,,,,,,,,,,,164,,3,,07,,18,0715,,381718,K,,314518,93,,1978
78IN01085,1970184357,70,2,C4357,,13,740,,,2,,,,,,,,068,,, 3,156,151,2,,07,,18,0921,,357818,3,,928014,92,,1978
78IN01086,1970184359,70,2,C4359,,13,732,,8,3,,,,,,,,,,, 3,138,136,3,,07,,18,0927,,401018,3,,834214,93,,1978
78IN01087,1970184388,70,2,C4388,,00,732,,,,,,,,,,,,,,,141,,3,,07,,18,0715,,401018,K,,840714,93,,1978
78IN01088,1970184441,70,2,C4441,,12,880,,,3,,,,,,,,,,, 4,130,125,3,,07,,18,0927,,314718,2,,258318,93,,1978
78IN01089,1970184445,70,2,C4445,,00,732,,,,,,,,,,,,,,,142,,3,,07,,18,1023,,401018,K,,830614,93,,1978
78IN01090,1970184468,70,2,C4468,,18,742,,,3,,,,,,,,,,, 4,135,142,,,07,,18,,,400018,2,,778314,,,1978
78IN01091,1970184584,70,2,C4584,,10,741,,8,2,,,,,,,,069,,, 2,132,143,2,,07,,18,0921,,386218,1,,769014,92,,1978
78IN01092,1970184641,70,2,C4641,,18,761,,8,2,,,,,,,,068,,, 2,151,153,2,,07,,18,0921,,393018,2,,792414,92,,1978
78IN01093,1970184697,70,2,C4697,,12,820,,,3,,,,,,,,,,, 4,133,137,,,07,,18,,,323618,1,,290218,,,1978
78IN01094,1970184717,70,2,C4717,,12,840,,8,3,,,,,,,,,,, 2,159,150,3,,07,,18,0927,,328718,2,,103018,93,,1978
78IN01095,1970184732,70,2,C4732,,10,700,,8,2,,,,,,,,069,,, 4,142,130,2,,07,,18,0921,,389518,2,,223818,92,,1978
78IN01096,1970184748,70,2,C4748,,18,771,,8,,,,,,,,,,,,,,,7,,07,,18,0525,,341018,*,,769914,97,,1978
78IN01097,1970184759,70,2,C4759,,10,700,,8,3,,,,,,,,,,,,141,132,3,,07,,18,0929,,389518,3,,243218,93,,1978
78IN01098,1970184882,70,2,C4882,,00,762,,8,,,,,,,,,,,,,151,,3,,07,,18,1016,,351618,K,,907414,93,,1978
78IN01099,1970184929,70,2,C4929,,00,830,,,,,,,,,,,,,,,,,6,,07,,18,0306,,308018,*,,200418,06,,1978
78IN01100,1970184934,70,2,C4934,,10,700,,,,,,,,,90,,101,,, 3,147,145,,,07,,18,,,389518,3,,234018,,,1978
78IN01101,1970184977,70,2,C4977,,11,761,,,2,,,,,,,,069,,, 2,149,144,2,,07,,18,0921,,393018,1,,691914,92,,1978
78IN01102,1970184988,70,2,C4988,,12,860,,8,3,,,,,,,,,,,,149,147,,,07,,18,,,309118,3,,257318,,,1978
78IN01103,1970185005,70,2,C5005,,18,782,,8,,,,,,,,,,,,,142,,6,,07,,18,0809,,368118,3,,617111,01,,1978
78IN01104,1970185012,70,2,C5012,,11,742,,,2,,,,,,,,068,,, 3,167,160,2,,07,,18,0921,,400018,2,,970514,92,,1978
78IN01105,1970185014,70,2,C5014,,13,742,,,2,,,,,,,,069,,, 2,148,129,2,,07,,18,0921,,400018,2,,863214,92,,1978
78IN01106,1970185023,70,2,C5023,,10,700,,8,2,,,,,,,,068,,, 3,143,148,2,,07,,18,0921,,389518,2,,268518,92,,1978
78IN01107,1970185083,70,2,C5083,,11,752,,8,3,,,,,,,,,,,11,140,143,,,07,,18,,,387318,2,,671914,,,1978
78IN01108,1970185107,70,2,C5107,,18,770,,8,2,,,,,,,,069,,, 3,130,138,2,,07,,18,0921,,338218,3,,627111,92,,1978
78IN01109,1970185116,70,2,C5116,,18,771,,,2,,,,,,,,069,,, 2,134,132,2,,07,,18,0921,,341018,3,,793114,92,,1978
78IN01110,1970185139,70,2,C5139,,13,752,,,3,,,,,,,,,,, 3,140,138,3,,07,,18,0929,,387318,3,,884614,93,,1978
78IN01111,1970185149,70,2,C5149,,18,752,,8,2,,,,,,,,069,,, 1,125,135,2,,07,,18,0921,,387318,2,,805414,92,,1978
78IN01112,1970185170,70,2,C5170,,11,761,,8,3,,,,,,,,,,, 8,172,165,,,07,,18,,,393018,1,,910714,,,1978
78IN01113,1971185186,71,2,C5186,,18,771,,,,,,,,,80,,003,,, 2,145,155,,,07,,18,,,349118,1,,873814,,,1978
78IN01114,1971185188,71,2,C5188,,18,772,,8,,,,,,,80,,004,,, 2,155,164,,,07,,18,,,474218,1,,375218,,,1978
78IN01115,1971185201,71,2,C5201,,18,780,,8,,,,,,,80,,001,,, 3,184,186,,,07,,18,,,345218,4,,915314,,,1978
78IN01116,1971185205,71,2,C5205,,11,760,,8,3,,,,,,,,,,,12,137,123,,,07,,18,,,351618,3,,793714,,,1978
78IN01117,1971185208,71,2,C5208,,18,781,,8,,,,,,,,,,,,,,,6,,07,,18,0429,,368118,*,,961714,01,,1978
78IN01118,1971185225,71,2,C5225,,13,762,,8,3,,,,,,,,,,, 3,159,168,3,,07,,18,0927,,497018,2,,380818,93,,1978
78IN01119,1971185226,71,2,C5226,,11,751,,,,,,,,,80,,111,,, 3,157,154,,,07,,18,,,444918,3,,926414,,,1978
78IN01120,1971185247,71,2,C5247,,12,800,,8,2,,,,,,,,067,,, 3,162,155,2,,07,,18,0921,,373018,3,,284718,92,,1978
78IN01121,1971185272,71,2,C5272,,11,732,,8,,,,,,,80,,112,,, 2,144,148,,,07,,18,,,384418,2,,963214,,,1978
78IN01122,1971185281,71,2,C5281,,10,700,,8,,,,,,,,,,,,,,,6,,07,,18,0101,,356418,*,,330418,10,,1978
78IN01123,1971185282,71,2,C5282,,13,730,,,,,,,,,80,,131,,, 2,127,136,,,07,,18,,,339618,1,,940414,,,1978
78IN01124,1971185293,71,2,C5293,,13,752,,,,,,,,,80,,132,,, 4,144,131,,,07,,18,,,399918,7,,969714,,,1978
78IN01125,1971185334,71,2,C5334,,18,760,,8,3,,,,,,,,,,, 3,157,142,,,07,,18,,,351618,3,,848514,,,1978
78IN01126,1971185339,71,2,C5339,,12,950,,,,,,,,,80,,800,,, 2,163,152,,,07,,18,,,360718,2,,273218,,,1978
78IN01127,1971185344,71,2,C5344,,18,752,,8,,,,,,,80,,002,,, 4,150,153,,,07,,18,,,399918,3,,853414,,,1978
78IN01128,1971185356,71,2,C5356,,10,702,,,2,,,,,,,,067,,, 3,139,135,2,,07,,18,0921,,365418,3,,232518,92,,1978
78IN01129,1971185372,71,2,C5372,,12,920,,8,,,,,,,80,,810,,, 3,146,131,,,07,,18,,,407418,2,,263418,,,1978
78IN01130,1971185374,71,2,C5374,,12,990,,,,,,,,,80,,820,,, 2,164,162,,,07,,18,,,362118,2,,306518,,,1978
78IN01131,1971185377,71,2,C5377,,10,742,,8,,,,,,,80,,102,,, 1,153,157,,,07,,18,,,417218,1,,971814,,,1978
78IN01132,1971185392,71,2,C5392,,10,730,,8,2,,,,,,,,067,,, 2,156,177,2,,07,,18,0921,,339618,5,,379318,92,,1978
78IN01133,1971185402,71,2,C5402,,13,740,,,,,,,,,80,,133,,, 3,164,155,,,07,,18,,,392618,3,,375918,,,1978
78IN01134,1971185406,71,2,C5406,,10,751,,,,,,,,,80,,103,,, 2,140,139,,,07,,18,,,444918,2,,942414,,,1978
78IN01135,1971185422,71,2,C5422,,12,810,,8,,,,,,,80,,830,,, 3,132,141,,,07,,18,,,396318,2,,327018,,,1978
78IN01136,1971185446,71,2,C5446,,18,770,,8,,,,,,,80,,003,,, 2,131,118,,,07,,18,,,338218,1,,379118,,,1978
78IN01137,1971185467,71,2,C5467,,18,750,,8,,,,,,,80,,004,,, 3,136,141,,,07,,18,,,340618,2,,779514,,,1978
78IN01138,1971185498,71,2,C5498,,18,780,,8,,,,,,,80,,001,,, 4,163,157,,,07,,18,,,345218,3,,936614,,,1978
78IN01139,1971185500,71,2,C5500,,18,772,,,,,,,,,80,,002,,, 2,139,167,,,07,,18,,,474218,5,,802614,,,1978
78IN01140,1971185520,71,2,C5520,,12,900,,,,,,,,,,,,,,,,,6,,07,,18,0510,,397418,*,,298218,01,,1978
78IN01141,1971185532,71,2,C5532,,11,760,,8,,,,,,,,,,,,,144,,7,,07,,18,0914,,351618,5,,880614,97,,1978
78IN01142,1971185548,71,2,C5548,,18,731,,,,,,,,,,,,,,,,,6,,07,,18,0414,,340218,*,,920314,43,,1978
78IN01143,1971185550,71,2,C5550,,12,820,,8,,,,,,,,,,,,,,,6,,07,,18,0417,,385218,*,,203618,01,,1978
