UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,C3034,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
77IN00191,1976015247,76,3,P5247,,, 02,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,269404,93,,1977
77IN00192,1976015248,76,2,P5248,,76, 02,,2,,,0,,,,1,, 15,, 1,123,129,,,02,,01,,,000004,8,,231304,,,1977
77IN00193,1976015249,76,1,P5249,,, 02,,2,1,,0,,,,1,,,,,147,135,,,02,,01,,,000004,Y,,231304,,,1977
77IN00194,1976015253,76,1,P5253,,, 01,,2,1,,0,,,,1,,,,,121,121,,,02,,01,,,000004,Y,,405204,,,1977
77IN00195,1976015254,76,1,P5254,,, 01,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,405204,93,,1977
77IN00196,1976015259,76,3,P5259,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,388304,93,,1977
77IN00197,1976015262,76,3,P5262,,, 01,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,296504,93,,1977
77IN00198,1976015263,76,3,P5263,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,230004,93,,1977
77IN00199,1976015272,76,2,P5272,,76, 02,,2,,,0,,,,1,, 11,, 1,104,114,,,02,,01,,,000004,8,,152704,,,1977
77IN00200,1976015279,76,3,P5279,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,142104,93,,1977
77IN00201,1976015280,76,3,P5280,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,142104,93,,1977
77IN00202,1976015282,76,3,P5282,,, 01,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,188804,93,,1977
77IN00203,1976015283,76,3,P5283,,, 01,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,188804,93,,1977
77IN00204,1976015287,76,2,P5287,,76, 03,,2,,,0,,,,1,,,,,101,,3,,02,,01,0620,,000004,8,,220104,93,,1977
77IN00205,1976015289,76,2,P5289,,76, 02,,2,,,0,,,,1,, 15,, 2,104,112,,,02,,01,,,000004,8,,380504,,,1977
77IN00206,1976015290,76,3,P5290,,, 02,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,380504,93,,1977
77IN00207,1976015305,76,1,P5305,,, 02,,2,,,0,,,,1,,,,,,,6,,02,,01,0228,,000004,*,,373504,24,,1977
77IN00208,1976015306,76,1,P5306,,, 02,,2,3,,0,,,,1,,,,,115,112,3,,02,,01,0829,,000004,Y,,373504,93,,1977
77IN00209,1976015309,76,2,P5309,,, 02,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,151004,93,,1977
77IN00210,1976015312,76,3,P5312,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,333804,93,,1977
77IN00211,1976015328,76,3,P5328,,, 01,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,201104,93,,1977
77IN00212,1976015329,76,2,P5329,,76, 01,,2,,,0,,,,1,, 15,, 1,107,106,,,02,,01,,,000004,8,,201104,,,1977
77IN00213,1976015330,76,3,P5330,,, 02,,2,,,0,,,,1,,,,,,,3,,02,,01,0425,,000004,*,,250904,93,,1977
77IN00214,1976015335,76,1,P5335,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0509,,000004,*,,133004,93,,1977
77IN00215,1976015336,76,2,P5336,,76, 03,,2,1,,0,,,,1,, 13,, 1,96,102,,,02,,01,,,000004,8,,133004,,,1977
77IN00216,1976015342,76,2,P5342,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0509,,000004,*,,140504,93,,1977
77IN00217,1976015343,76,1,P5343,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0509,,000004,*,,140504,93,,1977
77IN00218,1976015344,76,1,P5344,,, 03,,2,,,0,,,,1,,,,,,,3,,02,,01,0509,,000004,*,,159804,93,,1977
77IN00219,1970370001,70,2,70001,,70,29,,1,,,0,,,,7,,703,, 2,126,124,,,30,,37,,,000008,2,,000609,,,1977
77IN00220,1971010503,71,2,P0503,,73,22,,1,,,0,,,,6,, 01,, 2,152,160,,,30,,01,,,017608,8,,008909,,,1977
77IN00221,1971010525,71,2,P0525,,74,22,,1,,,0,,,,6,, 15,, 3,126,166,,,30,,01,,,017608,8,,004309,,,1977
77IN00222,1971010538,71,2,P0538,,70,21,,1,,,0,,,,6,,,,,,,7,,30,,01,0601,,016308,*,,007109,97,,1977
77IN00223,1971010552,71,2,P0552,,71,21,,1,,,0,,,,6,,713,, 4,107,114,,,30,,01,,,016308,1,,001709,,,1977
77IN00224,1971010585,71,2,P0585,,74,22,,1,,,0,,,,6,, 04,, 2,133,143,,,30,,01,,,017608,8,,011809,,,1977
77IN00225,1971010595,71,2,P0595,,73,23,,1,,,0,,,,6,,,,,,,6,,30,,01,0326,,020908,*,,002309,16,,1977
77IN00226,1971010645,71,2,P0645,,71,22,,1,,,0,,,,6,,714,, 2,132,127,,,30,,01,,,017608,1,,013109,,,1977
77IN00227,1971010704,71,2,P0704,,70,21,,1,,,0,,,,6,,704,, 3,137,140,,,30,,01,,,016308,1,,005909,,,1977
77IN00228,1971010800,71,2,P0800,,,23,,1,,3,0,,,,6,,,,,,,7,,30,,01,0601,,020908,*,,013809,97,,1977
77IN00229,1971010814,71,2,P0814,,74,23,,1,3,,0,,,,6,,,,11,145,168,,,30,,01,,,020908,8,,005809,,,1977
77IN00230,1971010832,71,2,P0832,,75,23,,1,,,0,,,,6,, 10,, 2,105,116,,,30,,01,,,020908,8,,007009,,,1977
77IN00231,1971010943,71,2,P0943,,75,22,,1,,,0,,,,6,,,,,,,6,,30,,01,0315,,017608,*,,001109,01,,1977
77IN00232,1971011216,71,2,P1216,,75,06,,2,,,0,,,,6,, 10,, 1,176,181,,,30,,01,,,000008,8,,012009,,,1977
77IN00233,1972011266,72,2,P1266,,73,21,,1,,,0,,,,5,, 02,, 3,152,166,,,30,,01,,,020908,8,,011709,,,1977
77IN00234,1972011292,72,2,P1292,,73,22,,1,,,0,,,,5,, 01,, 2,131,152,,,30,,01,,,017608,8,,008909,,,1977
77IN00235,1972011295,72,2,P1295,,75,21,,1,,,0,,,,5,, 10,, 1,231,142,,,30,,01,,,020908,3,,001609,,,1977
77IN00236,1972011320,72,3,P1320,,,23,,1,,,0,,,,5,,,,,195,,,,30,,01,,,017008,5,,005609,,,1977
77IN00237,1972011332,72,2,P1332,,75,22,,1,,,0,,,,5,,,,,,,7,,30,,01,0601,,017608,*,,075509,97,,1977
77IN00238,1972011339,72,2,P1339,,70,37,,1,,,0,,,,5,,704,, 2,151,160,,,30,,01,,,026408,1,,016909,,,1977
77IN00239,1972011349,72,2,P1349,,74,21,,1,3,,0,,,,5,,,,11,123,135,,,30,,01,,,020908,8,,005709,,,1977
77IN00240,1972011364,72,2,P1364,,70,18,,1,,,1,,,,5,,703,, 2,122,134,,,30,,01,,,000307,5,,065707,,,1977
77IN00241,1972011374,72,1,P1374,,,23,,1,,,0,,,,5,,,,,,,3,,30,,01,0718,,017008,*,,006609,93,,1977
77IN00242,1972011381,72,2,P1381,,71,22,,1,,,0,,,,5,,714,, 2,137,125,,,30,,01,,,017608,1,,017509,,,1977
77IN00243,1972011383,72,2,P1383,,70,23,,1,,,0,,,,5,,703,, 2,139,141,,,30,,01,,,017008,1,,001109,,,1977
77IN00244,1972011384,72,2,P1384,,70,23,,1,,,0,,,,5,,704,, 2,128,145,,,30,,01,,,017008,2,,001109,,,1977
77IN00245,1972011395,72,2,P1395,,73,21,,1,,,0,,,,5,, 02,, 2,141,160,,,30,,01,,,020908,8,,011609,,,1977
77IN00246,1972011402,72,4,P1402,,,21,,1,1,,0,,,,5,,,,,162,172,,,30,,01,,,020908,M,,008709,,,1977
77IN00247,1972011409,72,2,P1409,,70,22,,1,,,0,,,,5,,,,,,,7,,30,,01,0601,,017608,*,,006109,97,,1977
77IN00248,1972011416,72,2,P1416,,74,23,,1,,,0,,,,5,, 15,,,125,,7,,30,,01,0916,,017008,8,,010409,97,,1977
77IN00249,1972011430,72,2,P1430,,75,21,,1,,,0,,,,5,, 09,, 3,156,138,,,30,,01,,,020908,8,,088109,,,1977
77IN00250,1972011458,72,4,P1458,,,21,,1,,,0,,,,5,,,,,,,7,,30,,01,0601,,020908,*,,006009,97,,1977
77IN00251,1972011459,72,2,P1459,,71,23,,1,,,0,,,,5,,713,, 3,116,124,,,30,,01,,,017008,2,,002109,,,1977
77IN00252,1972011461,72,2,P1461,,74,23,,1,,,0,,,,5,, 04,, 3,123,144,,,30,,01,,,017008,8,,013609,,,1977
77IN00253,1972011498,72,2,P1498,,70,21,,1,,,0,,,,5,,703,, 3,124,130,,,30,,01,,,020908,1,,013709,,,1977
77IN00254,1972011531,72,2,P1531,,71,22,,1,,,0,,,,5,,713,, 2,112,119,,,30,,01,,,017608,1,,070109,,,1977
77IN00255,1972011535,72,4,P1535,,,21,,1,1,,0,,,,5,,,,,187,186,,,30,,01,,,020908,M,,020509,,,1977
77IN00256,1972011539,72,2,P1539,,73,21,,1,,,0,,,,5,, 02,, 4,118,142,,,30,,01,,,020908,8,,018309,,,1977
77IN00257,1972011540,72,4,P1540,,,21,,1,1,,0,,,,5,,,,,166,171,7,,30,,01,1028,,020908,M,,002609,97,,1977
77IN00258,1972011541,72,2,P1541,,70,21,,1,,,0,,,,5,,704,, 3,108,111,,,30,,01,,,020908,1,,002609,,,1977
77IN00259,1972011545,72,2,P1545,,71,23,,1,,,0,,,,5,,,,,,,6,,30,,01,0413,,017008,*,,016509,06,,1977
77IN00260,1972011558,72,2,P1558,,71,21,,1,3,,0,,,,5,,,, 2,120,100,5,,30,,01,1017,,020908,1,,004609,95,,1977
77IN00261,1972011562,72,2,P1562,,71,22,,1,,,0,,,,5,,714,, 2,154,158,,,30,,01,,,017608,1,,007309,,,1977
77IN00262,1972011585,72,2,P1585,,74,21,,1,,,0,,,,5,, 03,, 2,126,147,,,30,,01,,,020908,8,,009709,,,1977
77IN00263,1972011639,72,2,P1639,,73,23,,1,,,0,,,,5,, 02,, 2,132,146,,,30,,01,,,017008,8,,011909,,,1977
77IN00264,1972011642,72,2,P1642,,75,22,,1,,,0,,,,5,,,,,,,6,,30,,01,0419,,017608,*,,013109,06,,1977
77IN00265,1972011656,72,2,P1656,,73,23,,1,,,0,,,,5,, 02,, 1,136,165,,,30,,01,,,017008,8,,099109,,,1977
77IN00266,1972011700,72,2,P1700,,70,22,,1,,,0,,,,5,,703,, 2,145,137,,,30,,01,,,017608,1,,004309,,,1977
77IN00267,1972011701,72,2,P1701,,75,22,,1,,,0,,,,5,, 09,, 2,159,160,,,30,,01,,,017608,8,,004309,,,1977
77IN00268,1972011721,72,2,P1721,,71,37,,1,,,0,,,,5,,714,, 2,137,123,,,30,,01,,,026408,1,,007009,,,1977
77IN00269,1972011736,72,2,P1736,,74,37,,1,,,0,,,,5,, 03,, 2,115,152,,,30,,01,,,026408,8,,015709,,,1977
77IN00270,1972011751,72,2,P1751,,,36,,1,3,3,0,,,,5,,,,,143,162,3,,30,,01,0926,,326708,K,,013409,93,,1977
77IN00271,1972011770,72,2,P1770,,70,37,,1,,,0,,,,5,,704,, 2,138,144,,,30,,01,,,026408,2,,012009,,,1977
77IN00272,1972011879,72,2,P1879,,71,10,,2,,,1,,,,5,,713,, 2,128,127,,,30,,01,,,000007,1,,120807,,,1977
77IN00273,1972011934,72,2,P1934,,70,10,,2,,,1,,,,5,,703,, 5,126,129,,,30,,01,,,000007,1,,000107,,,1977
77IN00274,1972011941,72,2,P1941,,73,10,,2,,,1,,,,5,, 07,, 2,101,121,,,30,,01,,,000007,8,,058507,,,1977
77IN00275,1973012072,73,2,P2072,,74,18,,1,,,1,,,,4,, 04,, 1,123,148,,,30,,01,,,135107,8,,062607,,,1977
77IN00276,1973012076,73,2,P2076,,70,201,,1,,,1,,,,4,,704,, 1,152,152,,,30,,01,,,154307,1,,153107,,,1977
77IN00277,1973012077,73,2,P2077,,73,19,,1,,,1,,,,4,, 02,, 2,133,156,,,30,,01,,,123207,8,,001807,,,1977
77IN00278,1973012104,73,2,P2104,,74,20,,1,,,1,,,,4,, 03,, 2,120,161,,,30,,01,,,154307,8,,067807,,,1977
77IN00279,1973012139,73,2,P2139,,75,181,,1,,,1,,,,4,, 10,, 3,159,155,,,30,,01,,,135107,8,,138107,,,1977
77IN00280,1973012217,73,2,P2217,,73,18,,1,,,1,,,,4,, 15,, 2,136,148,,,30,,01,,,135107,8,,120807,,,1977
77IN00281,1973012260,73,2,P2260,,73,181,,1,,,1,,,,4,, 02,, 2,156,165,,,30,,01,,,135107,8,,130207,,,1977
77IN00282,1973012329,73,2,P2329,,75,20,,1,,,1,,,,4,, 10,, 2,128,133,,,30,,01,,,154307,8,,070407,,,1977
77IN00283,1973012415,73,2,P2415,,71,181,,1,,,1,,,,4,,713,, 2,156,164,,,30,,01,,,135107,1,,156207,,,1977
77IN00284,1973012432,73,2,P2432,,74,581,,1,,,1,,,,4,, 04,, 2,183,183,,,30,,01,,,137407,8,,159207,,,1977
77IN00285,1973012451,73,2,P2451,,75,581,,1,,,1,,,,4,, 09,, 2,161,127,,,30,,01,,,137407,3,,164207,,,1977
77IN00286,1973012452,73,2,P2452,,70,181,,1,,,1,,,,4,,704,, 2,122,131,,,30,,01,,,135107,1,,165607,,,1977
77IN00287,1973012467,73,2,P2467,,75,583,,1,,,1,,,,4,, 09,, 3,171,151,,,30,,01,,,137407,8,,173607,,,1977
77IN00288,1973012500,73,2,P2500,,70,181,,1,,,1,,,,4,,,,,,,7,,30,,01,0601,,135107,*,,171907,97,,1977
77IN00289,1973012510,73,2,P2510,,73,34,,1,,,1,,,,4,, 01,, 2,139,145,,,30,,01,,,123107,8,,000107,,,1977
77IN00290,1973012553,73,2,P2553,,70,185,,1,,,1,,,,4,,704,, 3,146,149,,,30,,01,,,135107,2,,133207,,,1977
77IN00291,1973012591,73,2,P2591,,71,34,,1,,,1,,,,4,,,, 2,149,139,6,,30,,01,1026,,123107,1,,053907,10,,1977
77IN00292,1973012695,73,2,P2695,,74,15,,2,,,1,,,,4,, 03,, 1,146,174,,,30,,01,,,137407,8,,187907,,,1977
77IN00293,1973012699,73,2,P2699,,75,15,,2,,,1,,,,4,, 09,, 2,144,138,,,30,,01,,,137407,8,,193407,,,1977
77IN00294,1973012703,73,2,P2703,,75,13,,2,,,1,,,,4,, 09,, 2,165,125,,,30,,01,,,135107,3,,188507,,,1977
77IN00295,1973012706,73,2,P2706,,73,13,,2,,,1,,,,4,, 02,, 2,119,140,,,30,,01,,,135107,8,,194107,,,1977
77IN00296,1973012736,73,2,P2736,,74,15,,2,,,1,,,,4,, 04,, 2,133,155,,,30,,01,,,137407,8,,052507,,,1977
77IN00297,1973012739,73,2,P2739,,73,15,,2,,,1,,,,4,, 01,, 1,134,152,,,30,,01,,,137407,8,,133907,,,1977
77IN00298,1974012862,74,2,P2862,,73,18,,1,,,1,,,2,3,, 02,, 1,110,128,,,30,,01,,,177107,8,,054307,,,1977
77IN00299,1974012869,74,2,P2869,,75,19,,1,,,1,,,2,3,, 09,, 1,131,133,,,30,,01,,,137407,8,,139507,,,1977
77IN00300,1974012928,74,2,P2928,,74,19,,1,,,1,,,2,3,, 03,, 2,153,166,,,30,,01,,,137407,8,,064507,,,1977
77IN00301,1974012929,74,2,P2929,,73,19,,1,,,1,,,2,3,, 01,, 1,127,130,,,30,,01,,,137407,8,,064507,,,1977
77IN00302,1974012930,74,2,P2930,,70,18,,1,,,1,,,2,3,,703,, 4,136,132,,,30,,01,,,177107,1,,132107,,,1977
77IN00303,1974012957,74,2,P2957,,70,19,,1,,,1,,,2,3,,703,, 2,126,132,,,30,,01,,,137407,1,,179907,,,1977
77IN00304,1974012958,74,2,P2958,,75,19,,1,,,1,,,2,3,, 09,, 2,158,140,,,30,,01,,,137407,8,,179907,,,1977
77IN00305,1974012979,74,2,P2979,,75,19,,1,,,1,,,3,3,,,,,150,,7,,30,,01,0916,,137407,5,,129507,97,,1977
77IN00306,1974013032,74,2,P3032,,74,19,,1,,,1,,,2,3,, 04,, 1,124,137,,,30,,01,,,137407,8,,133207,,,1977
77IN00307,1974013050,74,2,P3050,,75,19,,1,,,1,,,2,3,, 09,, 2,156,146,,,30,,01,,,137407,8,,050307,,,1977
77IN00308,1974013084,74,2,P3084,,75,19,,1,,,1,,,3,3,, 09,, 3,161,170,,,30,,01,,,137407,8,,153907,,,1977
77IN00309,1974013133,74,2,P3133,,71,18,,1,,,1,,,2,3,,713,, 2,155,153,,,30,,01,,,177107,1,,059507,,,1977
77IN00310,1974013140,74,2,P3140,,75,18,,1,,,1,,,2,3,, 10,, 2,171,180,,,30,,01,,,177107,8,,149807,,,1977
77IN00311,1974013151,74,2,P3151,,75,20,,1,,,1,,,3,3,, 10,, 3,149,152,,,30,,01,,,154307,8,,062107,,,1977
77IN00312,1974013181,74,2,P3181,,71,20,,1,,,1,,,2,3,,714,, 2,147,149,,,30,,01,,,154307,1,,053807,,,1977
77IN00313,1974013186,74,2,P3186,,70,18,,1,,,1,,,2,3,,703,, 3,125,134,,,30,,01,,,177107,2,,083207,,,1977
77IN00314,1974013187,74,2,P3187,,73,34,,1,,,1,,,3,3,, 02,, 2,120,140,,,30,,01,,,135107,8,,133707,,,1977
77IN00315,1974013224,74,2,P3224,,75,19,,1,,,1,,,2,3,, 09,, 2,176,182,,,30,,01,,,137407,8,,164207,,,1977
77IN00316,1974013359,74,2,P3359,,71,34,,1,,,1,,,2,3,,713,, 2,110,123,,,30,,01,,,135107,2,,165607,,,1977
77IN00317,1974013380,74,2,P3380,,70,34,,1,,,1,,,2,3,,704,, 2,126,129,,,30,,01,,,135107,1,,052507,,,1977
77IN00318,1974013418,74,2,P3418,,,35,,1,,3,1,,,2,3,,,,,153,,3,,30,,01,1028,,249707,K,,175107,93,,1977
77IN00319,1974013419,74,2,P3419,,70,35,,1,,,1,,,2,3,,703,, 2,118,118,,,30,,01,,,249707,1,,175107,,,1977
77IN00320,1974013457,74,2,P3457,,75,05,,2,,,1,,,,3,, 10,, 2,122,132,,,30,,01,,,000007,8,,269907,,,1977
77IN00321,1974013478,74,2,P3478,,70,06,,2,,,1,,,,3,,704,, 1,122,152,,,30,,01,,,000007,4,,154507,,,1977
77IN00322,1974013483,74,2,P3483,,71,05,,2,,,1,,,,3,,714,, 2,107,134,,,30,,01,,,000007,4,,138407,,,1977
77IN00323,1974013502,74,2,P3502,,74,04,,2,,,1,,,,3,, 03,, 2,114,132,,,30,,01,,,000007,8,,134607,,,1977
77IN00324,1974013503,74,2,P3503,,75,05,,2,3,,1,,,,3,, 15,, 3,150,140,,,30,,01,,,000007,8,,141607,,,1977
77IN00325,1974013508,74,2,P3508,,70,05,,2,,,1,,,,3,,703,, 3,110,121,,,30,,01,,,000007,2,,153107,,,1977
77IN00326,1974013539,74,2,P3539,,74,04,,2,,,1,,,,3,, 04,, 2,122,138,,,30,,01,,,000007,8,,198707,,,1977
77IN00327,1974013591,74,2,P3591,,71,06,,2,,,1,,,,3,,713,, 2,107,113,,,30,,01,,,000007,1,,074307,,,1977
77IN00328,1975013639,75,2,P3639,,75,07,,1,,,1,,,2,2,, 10,, 2,159,129,,,30,,01,,,177107,5,,059507,,,1977
77IN00329,1975013660,75,2,P3660,,70,08,,1,,,1,,,2,2,,704,, 1,120,135,,,30,,01,,,135107,1,,136407,,,1977
77IN00330,1975013672,75,2,P3672,,75,07,,1,,,1,,,1,2,, 09,, 1,138,137,,,30,,01,,,177107,8,,170607,,,1977
77IN00331,1975013700,75,2,P3700,,75,07,,1,,,1,,,3,2,, 15,, 1,148,152,6,,30,,01,1209,,177107,8,,190507,01,,1977
77IN00332,1975013708,75,2,P3708,,73,08,,1,,,1,,,2,2,, 01,, 1,112,146,,,30,,01,,,135107,8,,145907,,,1977
77IN00333,1975013709,75,2,P3709,,75,08,,1,,,1,,,2,2,, 09,, 2,120,148,,,30,,01,,,135107,8,,145907,,,1977
77IN00334,1975013752,75,2,P3752,,75,07,,1,,,1,,,2,2,, 10,, 3,139,131,,,30,,01,,,177107,8,,158507,,,1977
77IN00335,1975013771,75,2,P3771,,70,09,,1,,,1,,,2,2,,703,, 2,140,133,,,30,,01,,,216307,2,,255707,,,1977
77IN00336,1975013812,75,2,P3812,,75,09,,1,,,1,,,2,2,, 09,, 1,145,170,,,30,,01,,,216307,8,,164207,,,1977
77IN00337,1975013822,75,2,P3822,,71,35,,1,,,1,,,3,2,,714,, 1,109,116,,,30,,01,,,259207,1,,250007,,,1977
77IN00338,1975013827,75,2,P3827,,73,08,,1,,,1,,,2,2,, 02,, 2,132,152,,,30,,01,,,135107,8,,187907,,,1977
77IN00339,1975013830,75,2,P3830,,74,08,,1,,,1,,,2,2,, 03,, 2,123,152,,,30,,01,,,135107,8,,121607,,,1977
77IN00340,1975013888,75,2,P3888,,74,09,,1,,,1,,,2,2,, 15,, 2,106,123,,,30,,01,,,216307,8,,170007,,,1977
77IN00341,1975014021,75,2,P4021,,71,07,,1,,,1,,,3,2,,713,, 2,109,122,,,30,,01,,,177107,1,,213907,,,1977
77IN00342,1975014049,75,2,P4049,,75,09,,1,,,1,,,1,2,, 10,, 2,143,120,,,30,,01,,,216307,8,,052507,,,1977
77IN00343,1975014128,75,2,P4128,,73,09,,1,,,1,,,1,2,, 01,,,154,,7,,30,,01,0916,,216307,8,,241507,97,,1977
77IN00344,1975014129,75,2,P4129,,74,35,,1,,,1,,,1,2,, 03,, 3,117,147,,,30,,01,,,259207,8,,138407,,,1977
77IN00345,1975014288,75,2,P4288,,74,35,,1,,,1,,,1,2,, 15,, 2,144,153,,,30,,01,,,259207,8,,172707,,,1977
77IN00346,1975014298,75,2,P4298,,73,34,,1,,,1,,,2,2,, 02,, 1,150,168,,,30,,01,,,137407,8,,058507,,,1977
77IN00347,1975014323,75,2,P4323,,75,05,,2,3,,1,,,,2,,,,12,108,102,,,30,,01,,,000007,8,,245107,,,1977
77IN00348,1975014324,75,1,P4324,,,04,,2,2,,1,,,,2,,,,,137,166,3,,30,,01,0927,,000007,M,,348307,93,,1977
77IN00349,1975014325,75,2,P4325,,71,04,,2,,,1,,,,2,,714,, 1,100,99,,,30,,01,,,000007,1,,348307,,,1977
77IN00350,1975014328,75,2,P4328,,70,04,,2,,,1,,,,2,,704,, 2,109,110,,,30,,01,,,000007,1,,207207,,,1977
77IN00351,1975014350,75,2,P4350,,75,06,,2,,,1,,,,2,, 09,, 2,93,97,,,30,,01,,,000007,3,,139507,,,1977
77IN00352,1975014351,75,2,P4351,,75,06,,2,,,1,,,,2,, 09,, 1,130,121,,,30,,01,,,000007,8,,139507,,,1977
77IN00353,1975014355,75,2,P4355,,74,06,,2,,,1,,,,2,, 03,, 1,104,124,,,30,,01,,,000007,8,,270607,,,1977
77IN00354,1975014367,75,2,P4367,,71,05,,2,,,1,,,,2,,713,, 2,114,119,,,30,,01,,,000007,1,,226007,,,1977
77IN00355,1975014370,75,1,P4370,,,05,,2,2,,1,,,,2,,194,,,175,176,2,,30,,01,0922,,000007,M,,286907,92,,1977
77IN00356,1975014375,75,2,P4375,,71,04,,2,,,1,,,,2,,714,, 2,116,113,,,30,,01,,,000007,1,,187907,,,1977
77IN00357,1975014391,75,2,P4391,,75,04,,2,,,1,,,,2,, 10,, 3,113,115,,,30,,01,,,000007,8,,194107,,,1977
77IN00358,1975014438,75,2,P4438,,71,05,,2,,,1,,,,2,,713,, 3,123,117,,,30,,01,,,000007,1,,303207,,,1977
77IN00359,1975014440,75,2,P4440,,75,06,,2,,,1,,,,2,, 09,, 1,110,108,,,30,,01,,,000007,8,,170007,,,1977
77IN00360,1975014453,75,2,P4453,,74,06,,2,,,1,,,,2,, 04,, 1,145,162,,,30,,01,,,000007,8,,052507,,,1977
77IN00361,1975014454,75,2,P4454,,75,06,,2,,,1,,,,2,, 09,, 2,142,117,,,30,,01,,,000007,8,,052507,,,1977
77IN00362,1975014456,75,2,P4456,,75,04,,2,,,1,,,,2,, 10,, 3,119,126,,,30,,01,,,000007,5,,213907,,,1977
77IN00363,1975014485,75,1,P4485,,,05,,2,2,,1,,,,2,,214,,,136,153,2,,30,,01,0922,,000007,M,,050307,92,,1977
77IN00364,1975014514,75,2,P4514,,73,04,,2,,,1,,,,2,, 01,, 1,108,122,,,30,,01,,,000007,8,,138407,,,1977
77IN00365,1976014547,76,2,P4547,,70, 07,,1,,,0,,,1,1,,704,, 3,113,123,,,30,,01,,,364 09,1,,317308,,,1977
77IN00366,1976014555,76,2,P4555,,71, 10,,1,,,0,,,3,1,,714,, 2,110,122,,,30,,01,,,380908,1,,199609,,,1977
77IN00367,1976014557,76,2,P4557,,71, 10,,1,,,0,,,2,1,,713,, 1,122,141,,,30,,01,,,380908,1,,199609,,,1977
77IN00368,1976014566,76,2,P4566,,70, 07,,1,,,0,,,1,1,,,, 2,109,125,7,,30,,01,1027,,364909,2,,361208,97,,1977
77IN00369,1976014568,76,2,P4568,,71, 08,,1,,,0,,,2,1,,714,, 1,106,113,,,30,,01,,,376209,1,,315408,,,1977
77IN00370,1976014578,76,2,P4578,,70, 11,,1,,,0,,,2,1,,703,, 2,115,116,,,30,,01,,,213708,2,,203909,,,1977
77IN00371,1976014579,76,2,P4579,,71, 11,,1,,,0,,,2,1,,713,, 2,96,108,,,30,,01,,,213708,2,,203909,,,1977
77IN00372,1976014581,76,2,P4581,,75, 05,,1,,,1,,,1,1,, 10,, 1,106,125,,,30,,01,,,386307,8,,158507,,,1977
77IN00373,1976014582,76,2,P4582,,70, 08,,1,,,0,,,2,1,,703,, 2,94,108,,,30,,01,,,376209,2,,124908,,,1977
77IN00374,1976014585,76,2,P4585,,70, 05,,1,3,,1,,,2,1,,,,13,124,115,5,,30,,01,1017,,386307,3,,126607,95,,1977
77IN00375,1976014587,76,1,P4587,,,305,,,,&,1,,,3,1,,,,,,,5,,30,,01,0204,,386307,*,,126607,95,,1977
77IN00376,1976014590,76,2,P4590,,70, 04,,1,,,1,,,1,1,,703,, 2,107,125,,,30,,01,,,423407,2,,318707,,,1977
77IN00377,1976014600,76,2,P4600,,75, 09,,1,,,0,,,2,1,, 15,, 1,112,120,,,30,,01,,,339109,8,,017908,,,1977
77IN00378,1976014601,76,2,P4601,,75, 09,,1,,,0,,,2,1,, 15,, 1,125,160,,,30,,01,,,339109,8,,017908,,,1977
77IN00379,1976014605,76,2,P4605,,71, 12,,1,,,0,,,3,1,,713,, 1,94,100,,,30,,01,,,118908,2,,006609,,,1977
77IN00380,1976014610,76,2,P4610,,71, 12,,1,,,0,,,2,1,,713,, 1,117,144,,,30,,01,,,118908,2,,075609,,,1977
77IN00381,1976014611,76,2,P4611,,70, 12,,1,,,0,,,2,1,,,,,,,6,,30,,01,0420,,118908,*,,075609,06,,1977
77IN00382,1976014612,76,2,P4612,,75, 04,,1,,,1,,,2,1,, 09,, 1,108,130,,,30,,01,,,423407,5,,153107,,,1977
77IN00383,1976014613,76,2,P4613,,75, 04,,1,,,1,,,2,1,, 09,, 2,106,126,,,30,,01,,,423407,8,,153107,,,1977
77IN00384,1976014627,76,2,P4627,,70, 38,,1,,,0,,,2,1,,704,, 2,107,112,,,30,,01,,,219808,2,,331809,,,1977
77IN00385,1976014628,76,2,P4628,,71, 38,,1,2,,0,,,2,1,,009,, 1,87,107,2,,30,,01,0922,,219808,5,,331809,92,,1977
