UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,SALE_LOT,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
58IN03342,1953408027,53,2,T8027,4,03,032,40,1,07,23,,6,,1,1,032,086,09,,138,160,,,081,040,40,,107,3,,6647,4,,,,5,,1958,5.0
58IN03343,1953408039,53,2,T8039,4,08,082,40,1,08,16,,6,,1,1,082,081,11,,123,143,,,078,036,40,,097,3,,6157,4,,,,5,,1958,5.0
58IN03344,1953408048,53,2,T8048,4,17,172,40,1,06,08,,6,,1,1,,080,12,,134,167,2,,077,033,40,1003,074,2,,5807,4,   00,,,5,,1958,5.0
58IN03345,1953408053,53,2,T8053,4,11,112,40,1,08,11,,6,,1,1,112,079,10,,129,137,,,084,045,40,,093,4,,6462,4,,,,5,,1958,5.0
58IN03346,1953408055,53,2,T8055,4,73,127,40,1,08,,,6,,9,1,712,083,06,,140,147,,,095,049,40,,096,5,,6537,4,,,,5,,1958,5.0
58IN03347,1953408064,53,2,T8064,4,16,162,40,1,08,11,,6,,1,1,162,087,09,,152,177,,,085,040,40,,090,2,,5460,4,,,,5,,1958,5.0
58IN03348,1954408083,54,2,T8083,4,62,222,40,3,05,,,5,,5,1,392,098,04,,148,180,,,094, 58,40,,100,4,,6896,4,,,,4,,1958,4.0
58IN03349,1954408084,54,2,T8084,4,62,222,40,1,06,,,5,,5,1,332,092,09,,138,159,,,077, 44,40,,099,3,,6896,4,,,,4,,1958,4.0
58IN03350,1954408089,54,2,T8089,4,65,312,40,1,06,,,5,,5,1,242,100,07,,155,177,,,089, 51,40,,127,5,,6368,4,,,,4,,1958,4.0
58IN03351,1954408096,54,2,T8096,4,62,252,40,1,06,,,5,,5,1,342,085,06,,130,169,,,075, 38,40,,095,2,,6028,4,,,,4,,1958,4.0
58IN03352,1954408097,54,2,T8097,4,62,202,40,1,09,,,5,,5,1,302,095,09,,143,169,,,089, 56,40,,147,4,,6752,4,,,,4,,1958,4.0
58IN03353,1954408126,54,2,T8126,4,62,212,40,1,09,,,5,,5,1,352,073,11,,105,129,,,079, 37,40,,083,4,,6796,4,,,,4,,1958,4.0
58IN03354,1954408134,54,2,T8134,4,62,212,40,1,09,,,5,,5,1,282,076,09,,112,129,,,083, 38,40,,092,4,,6796,4,,,,4,,1958,4.0
58IN03355,1954408145,54,2,T8145,4,65,342,40,1,04,,,5,,5,1,332,088,09,,132,160,,,097, 53,40,,104,4,,7006,4,,,,4,,1958,4.0
58IN03356,1954408153,54,2,T8153,4,62,292,40,1,05,,,5,,5,1,392,104,07,,136,163,,,084, 48,40,,109,3,,6985,4,,,,4,,1958,4.0
58IN03357,1954408163,54,2,T8163,4,65,242,40,1,04,,,5,,5,1,,093,09,,128,145,2,,090, 53,40,1003,121,4,,5959,4,   00,,,4,,1958,4.0
58IN03358,1954408179,54,2,T8179,4,62,362,40,1,06,,,5,,5,1,312,084,07,,118,136,,,091, 47,40,,114,5,,6862,4,,,,4,,1958,4.0
58IN03359,1954408180,54,2,T8180,4,65,362,40,1,05,,,5,,5,1,322,087,11,,120,130,,,099, 55,40,,115,4,,6862,4,,,,4,,1958,4.0
58IN03360,1954408182,54,2,T8182,4,65,312,40,1,09,,,5,,5,1,,080,06,,108,131,2,,082, 47,40,0926,093,3,,6368,4,   11,,,4,,1958,4.0
58IN03361,1954408183,54,2,T8183,4,65,212,40,1,08,,,5,,5,1,362,072,12,,117,132,,,079, 35,40,,102,2,,6796,4,,,,4,,1958,4.0
58IN03362,1954408193,54,2,T8193,4,65,262,40,1,09,,,5,,5,1,207,092,14,,133,154,,,072, 44,40,,090,2,,6711,4,,,,4,,1958,4.0
58IN03363,1954408202,54,2,T8202,4,65,382,40,1,07,,,5,,5,1,312,079,10,,111,125,,,095, 47,40,,117,3,,5982,4,,,,4,,1958,4.0
58IN03364,1954408210,54,2,T8210,4,62,262,40,1,07,,,5,,5,1,,085,10,,119,138,2,,081, 49,40,1003,099,3,,6711,4,   00,,,4,,1958,4.0
58IN03365,1954408212,54,2,T8212,4,65,352,40,1,09,,,5,,5,1,292,070,09,,110,124,,,090, 46,40,,087,4,,6941,4,,,,4,,1958,4.0
58IN03366,1954408217,54,2,T8217,4,65,332,40,1,07,,,5,,5,1,,092,09,,131,163,3,,094, 57,40,1219,124,5,,6865,4,,,,4,,1958,4.0
58IN03367,1954408230,54,2,T8230,4,65,332,40,1,06,,,5,,5,1,282,084,08,,115,143,,,099, 47,40,,100,4,,6865,4,,,,4,,1958,4.0
58IN03368,1954408243,54,2,T8243,4,65,302,40,,07,,,5,,5,1,232,078,08,,114,137,,,095, 50,40,,090,5,,6322,4,,,,4,,1958,4.0
58IN03369,1954408244,54,2,T8244,4,65,372,40,1,07,,,5,,5,1,302,086,10,,133,146,,,084, 54,40,,104,4,,6029,4,,,,4,,1958,4.0
58IN03370,1954408246,54,2,T8246,4,65,342,40,1,08,,,5,,5,1,332,075,13,,133,124,,,083, 49,40,,101,3,,7006,4,,,,4,,1958,4.0
58IN03371,1954408248,54,2,T8248,4,62,232,40,3,07,,,5,,5,1,362,078,12,,116,137,,,086, 44,40,,103,4,,7012,4,,,,4,,1958,4.0
58IN03372,1954408255,54,2,T8255,4,65,232,40,1,07,,,5,,5,1,352,088,10,,126,137,,,090, 59,40,,127,4,,7012,4,,,,4,,1958,4.0
58IN03373,1954408256,54,2,T8256,4,62,372,40,1,07,,,5,,5,1,,088,07,,,,6,,078, 45,40,0413,087,4,,6029,4,,,,4,,1958,4.0
58IN03374,1954408257,54,2,T8257,4,62,372,40,1,08,,,5,,5,1,232,083,08,,122,155,,,083, 45,40,,094,3,,6029,4,,,,4,,1958,4.0
58IN03375,1954408262,54,2,T8262,4,65,342,40,1,08,,,5,,5,1,,082,14,,111,137,3,,097, 52,40,1219,106,5,,7006,4,,,,4,,1958,4.0
58IN03376,1954408267,54,1,T8267,4,04,042,40,1,,28,1,5,,,,,,,,174,190,2,,,,40,0926,,,,7086,4,,6638,4,4,,1958,4.0
58IN03377,1954408272,54,2,T8272,4,65,242,40,1,08,,,5,,5,1,342,074,15,,123,144,,,069, 35,40,,079,3,,5959,4,,,,4,,1958,4.0
58IN03378,1954408281,54,4,T8281,4,,,40,,,,,5,,,,,,,,158,178,3,,,,40,0728,,,,,,,,,4,,1958,4.0
58IN03379,1954408301,54,2,T8301,4,62,282,40,1,08,,,5,,5,1,232,083,09,,115,150,,,088, 43,40,,107,4,,6864,4,,,,4,,1958,4.0
58IN03380,1954408310,54,2,T8310,4,62,212,40,3,09,,,5,,5,1,292,076,08,,124,153,,,086, 47,40,,076,2,,6796,4,,,,4,,1958,4.0
58IN03381,1954408326,54,2,T8326,4,16,162,40,1,06,18,,5,,1,1,,084,13,,118,127,2,,090, 54,40,0926,120,5,,6752,4,   11,,,4,,1958,4.0
58IN03382,1954408330,54,2,T8330,4,13,132,40,1,07,12,,5,,1,1,132,080,10,,135,170,,,096, 54,40,,097,4,,5391,4,,,,4,,1958,4.0
58IN03383,1954408332,54,2,T8332,4,01,012,40,1,07,30,,5,,1,1,012,090,12,,126,156,,,087, 48,40,,103,4,,5860,4,,,,4,,1958,4.0
58IN03384,1954408335,54,2,T8335,4,13,132,40,1,06,20,,5,,1,1,132,062,13,,96,129,,,086, 39,40,,088,4,,5391,4,,,,4,,1958,4.0
58IN03385,1954408355,54,2,T8355,4,17,172,40,1,06,09,,5,,1,1,172,080,08,,128,149,,,071, 39,40,,075,3,,6368,4,,,,4,,1958,4.0
58IN03386,1954408356,54,2,T8356,4,10,101,40,1,08,02,,5,,1,1,,072,08,,107,112,2,,080, 46,40,0926,104,3,,6819,4,   11,,,4,,1958,4.0
58IN03387,1954408359,54,2,T8359,4,05,052,40,1,09,24,,5,,1,1,052,073,09,,146,122,,,090, 41,40,,075,4,,5657,4,,,,4,,1958,4.0
58IN03388,1954408360,54,2,T8360,4,73,047,40,3,07,,,5,,9,1,722,075,08,,116,143,,,111, 56,40,,116,8,,7086,4,,,,4,,1958,4.0
58IN03389,1954408363,54,1,T8363,4,05,052,40,1,,14,1,5,,,, 16,39, 9,1,168,203,2,,,,40,0926,,,,5657,4,,4405,4,4,,1958,4.0
58IN03390,1954408377,54,2,T8377,4,15,152,40,1,09,09,,5,,1,1,,084,14,,113,139,3,,087, 41,40,1219,085,4,,6242,4,,,,4,,1958,4.0
58IN03391,1954408378,54,2,T8378,4,65,252,40,1,06,,,5,,5,1,,090,12,,138,149,3,,073, 45,40,1219,095,3,,6028,4,,,,4,,1958,4.0
58IN03392,1954408382,54,2,T8382,4,73,157,40,1,05,,,5,,9,1,722,086,14,,104,124,,,081, 39,40,,105,4,,6242,4,,,,4,,1958,4.0
58IN03393,1954408386,54,2,T8386,4,17,172,40,1,07,04,,5,,1,1,172,086,08,,134,151,,,087, 41,40,,088,4,,6368,4,,,,4,,1958,4.0
58IN03394,1954408387,54,2,T8387,4,73,017,40,3,06,,,5,,9,1,712,094,09,,136,157,,,088, 51,40,,101,4,,5860,4,,,,4,,1958,4.0
58IN03395,1954408388,54,2,T8388,4,73,017,40,3,07,,,5,,9,1,722,084,09,,126,140,,,085, 42,40,,091,3,,5860,4,,,,4,,1958,4.0
58IN03396,1954408391,54,2,T8391,4,11,112,40,1,06,10,,5,,1,1,049,093,09,,137,164,,,089, 42,40,,102,2,,6848,4,,,,4,,1958,4.0
58IN03397,1954408398,54,2,T8398,4,08,082,40,1,08,30,,5,,1,1,081,066,09,,98,128,,,090, 51,40,,098,3,,6538,4,,,,4,,1958,4.0
58IN03398,1954408401,54,1,T8401,4,08,082,40,1,,30,1,5,,,,,,,,140,172,,,,,40,,,,,6538,4,,5936,4,4,,1958,4.0
58IN03399,1954408415,54,2,T8415,4,10,102,40,2,07,14,,5,,1,1,,090,10,,130,162,3,,088, 47,40,1208,102,3,,1744,5,,,,4,,1958,4.0
58IN03400,1954408418,54,2,T8418,4,05,052,40,2,07,27,,5,,1,1,052,067,10,,107,116,,,085, 33,40,,068,3,,5657,4,,,,4,,1958,4.0
58IN03401,1954408420,54,2,T8420,4,73,327,40,1,07,,,5,,9,1,712,089,08,,128,162,,,091, 47,40,,119,4,,6814,4,,,,4,,1958,4.0
58IN03402,1954408422,54,2,T8422,4,09,092,40,1,08,04,,5,,1,1,092,073,07,,144,142,,,088, 38,40,,084,3,,6778,4,,,,4,,1958,4.0
58IN03403,1954408423,54,2,T8423,4,09,092,40,1,08,04,,5,,1,1,092,088,12,,137,164,,,084, 43,40,,101,4,,6778,4,,,,4,,1958,4.0
58IN03404,1954408424,54,2,T8424,4,14,142,40,1,07,18,,5,,1,1,,083,09,,130,147,2,,079, 37,40,0926,085,2,,6853,4,   11,,,4,,1958,4.0
58IN03405,1954408429,54,2,T8429,4,04,042,40,1,08,14,,5,,1,1,,066,08,,,,6,,085, 43,40,0504,086,4,,7086,4,,,,4,,1958,4.0
58IN03406,1954408431,54,2,T8431,4,06,062,40,1,07,17,,5,,1,1,062,073,10,,123,142,,,092, 40,40,,109,5,,7081,4,,,,4,,1958,4.0
58IN03407,1954408445,54,1,T8445,4,02,022,40,1,,23,5,5,,,,,,,,178,184,3,,,,40,0728,,,,6811,4,,3500,4,4,,1958,4.0
58IN03408,1954408457,54,2,T8457,4,12,122,40,1,07,06,,5,,1,1,,080,11,,120,151,3,,091, 42,40,1219,101,4,,6790,4,,,,4,,1958,4.0
58IN03409,1954408461,54,2,T8461,4,16,162,40,1,07,15,,5,,1,1,162,092,11,,158,174,,,094, 60,40,,110,4,,6752,4,,,,4,,1958,4.0
58IN03410,1954408466,54,2,T8466,4,07,072,40,1,07,16,,5,,1,1,072,072,13,,127,141,,,093, 38,40,,062,2,,6521,4,,,,4,,1958,4.0
58IN03411,1954408479,54,2,T8479,4,08,082,40,1,09,15,,5,,1,1,082,073,09,,112,135,,,099, 56,40,,103,3,,6538,4,,,,4,,1958,4.0
58IN03412,1954408488,54,2,T8488,4,13,132,40,1,08,05,,5,,1,1,132,082,09,,123,152,,,078, 40,40,,082,4,,5391,4,,,,4,,1958,4.0
58IN03413,1954408493,54,2,T8493,4,10,101,40,1,08,02,,5,,1,1,079,086,13,,129,150,,,085, 45,40,,105,3,,6819,4,,,,4,,1958,4.0
58IN03414,1954408501,54,2,T8501,4,04,042,40,1,09,17,,5,,1,1,041,077,08,,118,141,,,098, 39,40,,082,3,,7086,4,,,,4,,1958,4.0
58IN03415,1954408512,54,2,T8512,4,02,022,40,1,05,24,,5,,1,1,022,081,10,,112,140,,,093, 54,40,,108,4,,6811,4,,,,4,,1958,4.0
58IN03416,1954408515,54,2,T8515,4,73,107,40,2,08,,,5,,9,1,732,102,08,,153,169,,,099, 63,40,,119,4,,1744,5,,,,4,,1958,4.0
58IN03417,1954408525,54,2,T8525,4,17,172,40,1,06,08,,5,,1,1,172,084,09,,145,162,,,082, 48,40,,092,3,,6368,4,,,,4,,1958,4.0
58IN03418,1954408527,54,2,T8527,4,04,042,40,1,06,17,,5,,1,1,,071,10,,103,120,2,,097, 38,40,0926,098,4,,7086,4,   11,,,4,,1958,4.0
58IN03419,1954408530,54,2,T8530,4,01,012,40,1,06,20,,5,,1,1,012,088,15,,135,163,,,086, 44,40,,101,4,,5860,4,,,,4,,1958,4.0
58IN03420,1954408531,54,2,T8531,4,01,012,40,1,07,20,,5,,1,1,012,088,12,,126,140,,,090, 47,40,,099,4,,5860,4,,,,4,,1958,4.0
58IN03421,1954408532,54,2,T8532,4,07,072,40,1,07,27,,5,,1,1,071,079,10,,132,150,,,101, 44,40,,090,4,,6521,4,,,,4,,1958,4.0
58IN03422,1954408537,54,2,T8537,4,05,052,40,1,09,27,,5,,1,1,052,067,13,,101,125,,,102, 43,40,,107,4,,5657,4,,,,4,,1958,4.0
58IN03423,1954408538,54,2,T8538,4,08,082,40,1,09,20,,5,,1,1,081,068,10,,104,121,,,093, 49,40,,096,4,,6538,4,,,,4,,1958,4.0
58IN03424,1954408539,54,2,T8539,4,08,082,40,1,09,20,,5,,1,1,082,066,11,,100,119,,,101, 54,40,,107,5,,6538,4,,,,4,,1958,4.0
58IN03425,1954408541,54,2,T8541,4,15,152,40,1,08,17,,5,,1,1,151,085,10,,118,144,,,085, 42,40,,106,5,,6242,4,,,,4,,1958,4.0
58IN03426,1954408542,54,2,T8542,4,03,032,40,1,09,12,,5,,1,1,,080,11,,113,99,3,,077, 37,40,1208,098,4,,6939,4,,,,4,,1958,4.0
58IN03427,1954408543,54,2,T8543,4,14,142,40,1,06,18,,5,,1,1,142,083,14,,120,138,,,086, 41,40,,092,4,,6853,4,,,,4,,1958,4.0
58IN03428,1954408544,54,2,T8544,4,73,037,40,1,07,,,5,,9,1,722,080,13,,138,161,,,089, 41,40,,098,5,,6939,4,,,,4,,1958,4.0
58IN03429,1954408549,54,2,T8549,4,13,132,40,1,08,22,,5,,1,1,132,070,12,,124,148,,,086, 40,40,,077,4,,5391,4,,,,4,,1958,4.0
58IN03430,1954408550,54,2,T8550,4,13,132,40,1,04,22,,5,,1,1,132,077,09,,123,131,,,086, 41,40,,085,4,,5391,4,,,,4,,1958,4.0
58IN03431,1954408555,54,1,T8555,4,11,112,40,1,,10,1,5,,,,,,,,190,220,,,,,40,,,,,6848,4,,1459,5,4,,1958,4.0
58IN03432,1954408558,54,2,T8558,4,70,712,40,1,05,,,5,,2,1,732,086,10,,123,135,,,087, 46,40,,087,3,,6812,4,,,,4,,1958,4.0
58IN03433,1954408573,54,2,T8573,4,15,152,40,1,08,17,,5,,1,1,152,077,10,,136,155,,,080, 31,40,,068,2,,6242,4,,,,4,,1958,4.0
58IN03434,1954408580,54,2,T8580,4,06,062,40,1,06,21,,5,,1,1,062,081,10,,123,148,,,102, 47,40,,114,5,,7081,4,,,,4,,1958,4.0
58IN03435,1954408593,54,2,T8593,4,73,037,40,1,07,,,5,,9,1,712,080,15,,111,135,,,092, 45,40,,100,4,,6939,4,,,,4,,1958,4.0
58IN03436,1954408595,54,1,T8595,4,08,082,40,1,,23,1,5,,,,,,,,,,7,,,,40,0601,,,,6538,4,,4644,4,4,,1958,4.0
58IN03437,1954408596,54,2,T8596,4,13,132,40,1,07,19,,5,,1,1,132,079,08,,126,142,,,073, 33,40,,067,2,,5391,4,,,,4,,1958,4.0
58IN03438,1954408601,54,2,T8601,4,12,121,40,1,06,13,,5,,1,1,122,082,11,,130,159,,,089, 45,40,,112,4,,6815,4,,,,4,,1958,4.0
58IN03439,1954408609,54,1,T8609,4,09,092,40,1,,04,5,5,,,,,092,,,192,234,,,,,40,,,,,6778,4,,1145,5,4,,1958,4.0
58IN03440,1954408619,54,2,T8619,4,10,102,40,2,06,02,,5,,1,1,101,080,13,,131,164,,,071, 32,40,,068,2,,1744,5,,,,4,,1958,4.0
58IN03441,1954408620,54,2,T8620,4,73,147,40,1,09,,,5,,9,1,722,076,06,,128,151,,,080, 37,40,,100,4,,6853,4,,,,4,,1958,4.0
58IN03442,1954408622,54,2,T8622,4,04,042,40,1,06,16,,5,,1,1,042,076,07,,138,134,,,085, 38,40,,098,3,,7086,4,,,,4,,1958,4.0
58IN03443,1954408624,54,2,T8624,4,02,022,40,1,08,31,,5,,1,1,021,074,08,,114,129,,,090, 42,40,,085,3,,6811,4,,,,4,,1958,4.0
58IN03444,1954408641,54,2,T8641,4,17,172,40,1,06,15,,5,,1,1,172,081,07,,154,142,,,088, 38,40,,075,4,,6368,4,,,,4,,1958,4.0
58IN03445,1954408643,54,2,T8643,4,17,172,40,1,06,19,,5,,1,1,172,087,05,,131,148,,,087, 49,40,,099,3,,6368,4,,,,4,,1958,4.0
58IN03446,1954408647,54,2,T8647,4,10,102,40,2,06,01,,5,,1,1,102,096,08,,134,154,,,074, 43,40,,102,3,,1744,5,,,,4,,1958,4.0
58IN03447,1954408648,54,2,T8648,4,15,152,40,1,10,08,,5,,1,1,,063,10,,116,145,3,,087, 46,40,1219,089,4,,6242,4,,,,4,,1958,4.0
58IN03448,1954408649,54,2,T8649,4,04,042,40,1,07,19,,5,,1,1,041,082,08,,119,173,,,084, 48,40,,120,4,,7086,4,,,,4,,1958,4.0
58IN03449,1954408653,54,2,T8653,4,14,142,40,1,06,16,,5,,1,1,142,075,12,,105,146,,,094, 43,40,,085,3,,6853,4,,,,4,,1958,4.0
58IN03450,1954408659,54,2,T8659,4,18,182,40,1,06,04,,5,,1,1,182,093,09,,153,145,,,089, 56,40,,104,4,,6029,4,,,,4,,1958,4.0
58IN03451,1954408669,54,2,T8669,4,07,072,40,1,07,27,,5,,1,1,072,084,09,,144,162,,,084, 44,40,,096,4,,6521,4,,,,4,,1958,4.0
58IN03452,1954408671,54,2,T8671,4,73,177,40,1,05,,,5,,9,1,712,088,08,,126,134,,,080, 41,40,,088,3,,6368,4,,,,4,,1958,4.0
58IN03453,1954408672,54,2,T8672,4,17,172,40,1,06,19,,5,,1,1,172,093,07,,148,168,,,088, 66,40,,133,4,,6368,4,,,,4,,1958,4.0
58IN03454,1954408680,54,2,T8680,4,14,142,40,1,06,18,,5,,1,1,142,096,08,,132,156,,,095, 54,40,,100,4,,6853,4,,,,4,,1958,4.0
58IN03455,1954408687,54,2,T8687,4,18,182,40,1,08,10,,5,,1,1,182,081,09,,123,141,,,093, 49,40,,096,3,,6029,4,,,,4,,1958,4.0
58IN03456,1954408691,54,2,T8691,4,73,047,40,3,07,,,5,,9,1,712,084,10,,117,140,,,085, 41,40,,104,4,,7086,4,,,,4,,1958,4.0
58IN03457,1954408695,54,2,T8695,4,05,052,40,1,07,21,,5,,1,1,052,076,10,,117,145,,,086, 36,40,,086,2,,5657,4,,,,4,,1958,4.0
58IN03458,1954408696,54,2,T8696,4,17,172,40,1,08,08,,5,,1,1,172,081,06,,138,150,,,080, 38,40,,082,4,,6368,4,,,,4,,1958,4.0
58IN03459,1954408701,54,2,T8701,4,73,307,40,1,05,,,5,,9,1,,093,10,,166,,6,,089, 49,40,0607,109,4,,6819,4,,,,4,,1958,4.0
58IN03460,1954408702,54,2,T8702,4,02,022,40,1,06,27,,5,,1,1,,070,07,,112,,3,,090, 39,40,0611,095,3,,6811,4,,,,4,,1958,4.0
58IN03461,1954408704,54,2,T8704,4,01,012,40,1,07,24,,5,,1,1,012,080,10,,128,145,,,094, 50,40,,093,5,,5860,4,,,,4,,1958,4.0
58IN03462,1954408707,54,2,T8707,4,73,157,40,1,07,,,5,,9,1,732,097,09,,143,168,,,087, 52,40,,114,3,,6242,4,,,,4,,1958,4.0
58IN03463,1954408713,54,1,T8713,4,12,121,40,1,,14,5,5,,,,,,,,182,204,,,,,40,,,,,6815,4,,1501,5,4,,1958,4.0
58IN03464,1954408715,54,1,T8715,4,07,072,40,1,,17,3,5,,,, 16,44, 9,6,177,202,2,,,,40,0926,,,,6521,4,,5504,4,4,,1958,4.0
58IN03465,1954408719,54,2,T8719,4,73,307,40,1,05,,,5,,9,1,732,092,14,,122,128,,,087, 49,40,,102,3,,6819,4,,,,4,,1958,4.0
58IN03466,1954408730,54,2,T8730,4,73,137,40,1,08,,,5,,9,1,732,075,10,,117,145,,,093, 50,40,,104,3,,5391,4,,,,4,,1958,4.0
58IN03467,1954408732,54,2,T8732,4,04,042,40,1,07,24,,5,,1,1,,074,08,,113,131,2,,101, 45,40,0926,097,5,,7086,4,   11,,,4,,1958,4.0
58IN03468,1954408734,54,1,T8734,4,11,112,40,1,,24,1,5,,,,,112,,,199,235,,,,,40,,,,,6848,4,,4052,4,4,,1958,4.0
58IN03469,1954408738,54,2,T8738,4,08,082,40,1,08,21,,5,,1,1,081,073,13,,107,133,,,089, 42,40,,081,3,,6538,4,,,,4,,1958,4.0
58IN03470,1954408746,54,2,T8746,4,09,092,40,1,08,15,,5,,1,1,,080,10,,150,169,3,,074, 37,40,1219,100,2,,6778,4,,,,4,,1958,4.0
58IN03471,1954408747,54,2,T8747,4,17,172,40,1,07,02,,5,,1,1,172,093,05,,148,163,,,090, 49,40,,097,3,,6368,4,,,,4,,1958,4.0
58IN03472,1954408749,54,2,T8749,4,18,182,40,1,09,18,,5,,1,1,182,081,09,,119,147,,,089, 50,40,,110,3,,6029,4,,,,4,,1958,4.0
58IN03473,1954408752,54,2,T8752,4,10,102,40,2,05,04,,5,,1,1,078,089,06,,158,173,,,076, 43,40,,085,2,,1744,5,,,,4,,1958,4.0
58IN03474,1954408756,54,2,T8756,4,01,012,40,1,08,24,,5,,1,1,012,083,11,,124,148,,,077, 41,40,,097,4,,5860,4,,,,4,,1958,4.0
58IN03475,1954408763,54,2,T8763,4,12,121,40,1,07,14,,5,,1,1,121,086,10,,118,134,,,090, 49,40,,105,4,,6815,4,,,,4,,1958,4.0
58IN03476,1954408774,54,2,T8774,4,09,092,40,1,08,03,,5,,1,1,,088,09,,148,163,2,,076, 44,40,1003,102,3,,6778,4,   00,,,4,,1958,4.0
58IN03477,1954408792,54,2,T8792,4,03,032,40,1,06,16,,5,,1,1,032,088,13,,138,155,,,087, 41,40,,095,2,,6939,4,,,,4,,1958,4.0
58IN03478,1954408798,54,2,T8798,4,73,087,40,1,09,,,5,,9,1,722,082,07,,108,144,,,077, 43,40,,093,3,,6538,4,,,,4,,1958,4.0
58IN03479,1954408801,54,2,T8801,4,73,067,40,1,08,,,5,,9,1,732,076,09,,141,145,,,085, 49,40,,106,4,,7081,4,,,,4,,1958,4.0
58IN03480,1954408805,54,2,T8805,4,15,152,40,1,06,18,,5,,1,1,,083,12,,112,140,2,,110, 50,40,0926,091,5,,6242,4,   11,,,4,,1958,4.0
58IN03481,1954408808,54,1,T8808,4,10,102,40,1,,,1,5,,,,,009,,,204,225,,,,,40,,,,,1744,5,,5186,4,4,,1958,4.0
58IN03482,1954408809,54,2,T8809,4,18,182,40,1,05,10,,5,,1,1,182,085,09,,151,155,,,090, 48,40,,085,4,,6029,4,,,,4,,1958,4.0
58IN03483,1954408821,54,2,T8821,4,73,127,40,3,07,,,5,,9,1,722,081,11,,126,153,,,085, 47,40,,096,4,,6790,4,,,,4,,1958,4.0
58IN03484,1954408825,54,2,T8825,4,07,072,40,1,09,14,,5,,1,1,071,085,05,,120,140,,,092, 39,40,,092,5,,6521,4,,,,4,,1958,4.0
58IN03485,1954408826,54,2,T8826,4,07,072,40,1,07,14,,5,,1,1,072,087,07,,113,133,,,086, 41,40,,079,4,,6521,4,,,,4,,1958,4.0
58IN03486,1954408827,54,2,T8827,4,03,032,40,1,09,10,,5,,1,1,,067,08,,124,140,2,,085, 31,40,0926,067,3,,6939,4,   11,,,4,,1958,4.0
58IN03487,1954408829,54,2,T8829,4,11,112,40,1,06,10,,5,,1,1,111,098,06,,144,154,,,086, 45,40,,104,4,,6848,4,,,,4,,1958,4.0
58IN03488,1954408832,54,2,T8832,4,06,062,40,1,07,16,,5,,1,1,062,085,11,,130,150,,,097, 53,40,,129,4,,7081,4,,,,4,,1958,4.0
58IN03489,1954408836,54,2,T8836,4,73,177,40,1,07,,,5,,9,1,,085,09,,135,170,3,,071, 38,40,1219,084,2,,6368,4,,,,4,,1958,4.0
58IN03490,1954408837,54,2,T8837,4,73,177,40,1,05,,,5,,9,1,732,086,08,,145,155,,,080, 42,40,,082,2,,6368,4,,,,4,,1958,4.0
58IN03491,1954408839,54,2,T8839,4,01,012,40,1,05,32,,5,,1,1,012,096,08,,128,170,,,095, 42,40,,096,4,,5860,4,,,,4,,1958,4.0
58IN03492,1954408841,54,2,T8841,4,16,162,40,1,10,18,,5,,1,1,162,078,11,,120,145,,,083, 44,40,,097,3,,6752,4,,,,4,,1958,4.0
58IN03493,1954408843,54,2,T8843,4,03,032,40,1,08,16,,5,,1,1,032,082,09,,128,153,,,089, 50,40,,097,4,,6939,4,,,,4,,1958,4.0
58IN03494,1954408848,54,2,T8848,4,65,252,40,1,06,,,5,,5,1,392,080,07,,132,149,,,081, 38,40,,073,3,,6028,4,,,,4,,1958,4.0
58IN03495,1954408855,54,4,T8855,4,,,40,,,,,5,,,,,,,,,,6,,,,40,0529,,,,,,,,,4,,1958,4.0
58IN03496,1954408856,54,2,T8856,4,07,072,40,1,07,21,,5,,1,1,,082,08,,117,138,2,,081, 36,40,1003,084,4,,6521,4,   00,,,4,,1958,4.0
58IN03497,1954408857,54,2,T8857,4,03,032,40,1,08,24,,5,,1,1,032,068,11,,102,123,,,082, 33,40,,072,5,,6939,4,,,,4,,1958,4.0
58IN03498,1954408859,54,2,T8859,4,08,082,40,1,10,18,,5,,1,1,,074,09,,106,,6,,082, 40,40,0815,096,2,,6538,4,,,,4,,1958,4.0
58IN03499,1954408864,54,2,T8864,4,18,182,40,1,08,08,,5,,1,1,,080,11,,134,158,2,,082, 43,40,0926,088,4,,6029,4,   11,,,4,,1958,4.0
58IN03500,1954408867,54,2,T8867,4,18,182,40,1,08,07,,5,,1,1,,071,09,,121,,3,,082, 27,40,0611,059,3,,6029,4,,,,4,,1958,4.0
58IN03501,1954408869,54,2,T8869,4,73,067,40,1,07,,,5,,9,1,722,090,09,,155,172,,,097, 63,40,,126,6,,7081,4,,,,4,,1958,4.0
58IN03502,1954408871,54,2,T8871,4,12,121,40,1,07,14,,5,,1,1,,090,13,,120,147,2,,086, 50,40,0926,102,4,,6815,4,   11,,,4,,1958,4.0
58IN03503,1954408875,54,1,T8875,4,17,172,40,1,,05,3,5,,,,,,,,211,242,,,,,40,,,,,6368,4,,5314,4,4,,1958,4.0
58IN03504,1954408879,54,2,T8879,4,16,162,40,1,08,11,,5,,1,3,162,083,10,,148,171,,,088, 45,40,,105,4,,6752,4,,,,4,,1958,4.0
