UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
67IN03836,1964616947,64,2,A6947,6,72,813,,,,,,,4,,06,3,,803,101,10,,158,174,,,110,057,61,,121,6,550061,2,,555361,,,,1967,3.0
67IN03837,1964616948,64,2,A6948,6,82,104,,,,K,,,4,,06,7,,14,086,10,,138,158,,01,115,062,61,,140,6,559161,2,,290961,,,,1967,3.0
67IN03838,1964616958,64,2,A6958,6,82,015,,,,K,,,4,,06,7,,15,098,08,,153,177,,10,104,049,61,,112,3,543761,3,,390561,,,,1967,3.0
67IN03839,1964616960,64,2,A6960,6,82,085,,,,K,,,4,,06,7,,09,108,09,,140,156,,06,103,057,61,,134,4,534361,2,,375661,,,,1967,3.0
67IN03840,1964616962,64,2,A6962,6,72,883,,,,,,,4,,06,3,,813,115,08,,150,182,,,101,049,61,,116,3,575861,2,,416061,,,,1967,3.0
67IN03841,1964616963,64,2,A6963,6,01,010,,,,,32,,4,,06,1,,,075,11,,108,,7,,104,039,61,0908,089,7,570861,2,,448861,,,,1967,3.0
67IN03842,1964616964,64,2,A6964,6,01,010,,,,K,32,,4,,06,1,,11, 83,1/,,126,131,,01,121,056,61,,117,6,570861,3,,448861,,,,1967,3.0
67IN03843,1964616970,64,2,A6970,6,82,064,,,,K,,,4,,06,7,,13,083,07,,117,135,,07,107,045,61,,100,4,489561,3,,357361,,,,1967,3.0
67IN03844,1964616979,64,1,A6979,6,07,073,,,,,20,,4,,06,1,,,120,10,,175,200,,,112,080,61,,192,7,525561,,,236161,,,,1967,3.0
67IN03845,1964616982,64,2,A6982,6,82,034,,,,K,,,4,,06,7,,16,102,09,,142,155,,09,110,050,61,,111,3,490661,2,,155661,,,,1967,3.0
67IN03846,1964616986,64,2,A6986,6,82,095,,,,K,,,4,,06,7,,10,100,12,,133,153,,03,104,060,61,,147,5,538561,3,,443661,,,,1967,3.0
67IN03847,1964616987,64,2,A6987,6,72,853,,,,,,,4,,06,3,,823,113,11,,134,161,,,121,057,61,,118,7,545461,2,,314261,,,,1967,3.0
67IN03848,1964616990,64,2,A6990,6,70,723,,,,,,,4,,06,2,,723,098,09,,139,172,,,106,059,61,,142,5,563561,2,,286261,,,,1967,3.0
67IN03849,1964616995,64,2,A6995,6,72,903,,,,,,,4,,06,3,,833,100,09,,148,168,,,109,063,61,,148,7,555661,2,,229561,,,,1967,3.0
67IN03850,1964616998,64,2,A6998,6,72,923,,,,,,,4,,06,3,,,084,12,,134,152,3,,088,044,61,1003,111,3,527761,2,,530361,,,,1967,3.0
67IN03851,1964617000,64,2,A7000,6,82,035,,,,K,,,4,,06,7,,12,095,09,,126,150,,01,121,061,61,,128,5,572961,2,,271361,,,,1967,3.0
67IN03852,1964617001,64,2,A7001,6,70,713,,,,,,,4,,06,2,,713,108,10,,140,169,,,080,054,61,,140,3,454961,2,,225261,,,,1967,3.0
67IN03853,1964617007,64,2,A7007,6,72,993,,,,,,,4,,06,3,,843,102,07,,121,161,,,097,046,61,,106,4,542561,8,,212161,,,,1967,3.0
67IN03854,1964617009,64,2,A7009,6,72,,,,,,,,4,,06,,,,,,,130,158,8,,,,61,1127,,,,8,,,,,,1967,3.0
67IN03855,1964617010,64,2,A7010,6,82,085,,,,K,,,4,,06,7,,14,083,10,,140,148,,04,095,043,61,,104,3,534361,3,,394561,,,,1967,3.0
67IN03856,1964617012,64,2,A7012,6,06,060,,,,K,24,,4,,06,1,,15, 91,08,,111,140,,06,110,064,61,,154,4,489561,8,,017961,,,,1967,3.0
67IN03857,1964617018,64,2,A7018,6,72,903,,,,,,,4,,06,3,,853,092,09,,141,168,,,098,050,61,,115,6,555661,8,,324761,,,,1967,3.0
67IN03858,1964617022,64,2,A7022,6,82,094,,,,K,,,4,,06,7,,09,107,09,,155,182,,10,100,054,61,,129,4,548661,8,,183061,,,,1967,3.0
67IN03859,1964617025,64,2,A7025,6,82,025,,,,K,,,4,,06,7,,11,105,09,,136,170,,03,093,062,61,,156,3,543461,2,,378561,,,,1967,3.0
67IN03860,1964617029,64,2,A7029,6,82,085,,,,K,,,4,,06,7,,13,105,08,,153,168,,05,089,051,61,,124,4,534361,3,,199261,,,,1967,3.0
67IN03861,1964617032,64,2,A7032,6,72,823,,,,,,,4,,06,3,,863,093,09,,132,166,,,090,053,61,,135,4,529561,2,,576261,,,,1967,3.0
67IN03862,1964617039,64,2,A7039,6,05,050,,,,K,26,,4,,06,1,,16, 76,11,,113,121,,05,095,036,61,,082,3,465861,2,,302461,,,,1967,3.0
67IN03863,1964617040,64,2,A7040,6,05,050,,,,K,26,,4,,06,1,,10, 93,09,,139,158,,05,116,046,61,,094,7,465861,2,,302461,,,,1967,3.0
67IN03864,1964617046,64,2,A7046,6,70,723,,,,,,,4,,06,2,,723,116,09,,168,175,,,102,069,61,,174,5,563561,2,,370361,,,,1967,3.0
67IN03865,1964617052,64,2,A7052,6,82,085,,,,K,,,4,,06,7,,12,104,05,,122,144,,04,103,049,61,,105,6,534361,1,,292561,,,,1967,3.0
67IN03866,1964617054,64,2,A7054,6,82,084,,,,K,,,4,,06,7,,14,108,09,,136,150,,04,104,055,61,,130,5,511361,3,,294861,,,,1967,3.0
67IN03867,1964617059,64,2,A7059,6,82,064,,,,K,,,4,,06,7,,,106,10,,130,,6,,110,059,61,0818,130,5,489561,2,,470161,,,,1967,3.0
67IN03868,1964617061,64,2,A7061,6,82,024,,,,K,,,4,,06,7,,15,110,10,,172,168,,10,105,058,61,,140,6,543361,3,,236261,,,,1967,3.0
67IN03869,1964617067,64,2,A7067,6,72,873,,,,,,,4,,06,3,,873,117,08,,166,184,,,099,044,61,,095,6,582161,2,,413361,,,,1967,3.0
67IN03870,1964617070,64,2,A7070,6,82,014,,,,K,,,4,,06,7,,09,095,09,,136,154,,10,117,057,61,,129,6,570861,3,,498361,,,,1967,3.0
67IN03871,1964617073,64,2,A7073,6,82,024,,,,K,,,4,,06,7,,11,090,10,,135,157,,09,103,040,61,,087,3,543361,3,,125061,,,,1967,3.0
67IN03872,1964617075,64,2,A7075,6,08,083,,,,,21,,4,,06,1,,, 77,10,,,,6,,108,047,61,0314,107,3,534361,,,500261,,,,1967,3.0
67IN03873,1964617079,64,2,A7079,6,82,105,,,,K,,,4,,06,7,,13,082,10,,142,167,,09,104,048,61,,108,5,580761,2,,195461,,,,1967,3.0
67IN03874,1964617082,64,2,A7082,6,82,085,,,,K,,,4,,06,7,,16,107,07,,163,167,,07,105,053,61,,119,5,534361,3,,109261,,,,1967,3.0
67IN03875,1964617085,64,2,A7085,6,72,973,,,,,,,4,,06,3,,883,072,12,,126,150,,,099,043,61,,093,5,554761,2,,424261,,,,1967,3.0
67IN03876,1964617087,64,2,A7087,6,01,013,,,,,23,,4,,06,1,,010, 99,10,,155,171,,,095,053,61,,126,5,543761,2,,198861,,,,1967,3.0
67IN03877,1964617088,64,2,A7088,6,01,013,,,,K,23,,4,,06,1,,10, 65,10,,120,136,,01,088,034,61,,082,3,543761,3,,198861,,,,1967,3.0
67IN03878,1964617091,64,2,A7091,6,70,733,,,,,,,4,,06,2,,733,092,09,,137,155,,,102,054,61,,129,4,525861,2,,485061,,,,1967,3.0
67IN03879,1964617094,64,2,A7094,6,72,913,,,,,,,4,,06,3,,893,084,11,,124,142,,,094,047,61,,110,4,576361,2,,558161,,,,1967,3.0
67IN03880,1964617095,64,2,A7095,6,70,733,,,,,,,4,,06,2,,713,103,09,,148,182,,,098,053,61,,128,3,525861,2,,462461,,,,1967,3.0
67IN03881,1964617098,64,2,A7098,6,82,015,,,,K,,,4,,06,7,,,078,08,,,,7,,119,053,61,0601,106,6,543761,,,503861,,,,1967,3.0
67IN03882,1964617099,64,2,A7099,6,70,733,,,,,,,4,,06,2,,733,104,09,,163,195,,,120,058,61,,125,6,525861,2,,374061,,,,1967,3.0
67IN03883,1964617100,64,2,A7100,6,70,733,,,,,,,4,,06,2,,713,116,09,,135,169,,,089,060,61,,154,5,525861,2,,177361,,,,1967,3.0
67IN03884,1964617101,64,2,A7101,6,70,733,,,,,,,4,,06,2,, 10,105,09,,138,170,2,,108,054,61,0921,117,8,525861,2,,530461,,,,1967,3.0
67IN03885,1964617102,64,1,A7102,6,70,733,,,,,,,4,,06,2,,,158,09,,215,235,,,115,080,61,,186,8,525861,,,459661,,,,1967,3.0
67IN03886,1964617108,64,2,A7108,6,82,024,,,,K,,,4,,06,7,,12,098,12,,152,165,,10,091,042,61,,095,2,543361,3,,360661,,,,1967,3.0
67IN03887,1964617109,64,2,A7109,6,70,733,,,,,,,4,,06,2,, 10,092,05,,130,165,2,,093,051,61,0921,130,3,525861,2,,100261,,,,1967,3.0
67IN03888,1964617116,64,2,A7116,6,70,713,,,,,,,4,,06,2,,723,086,11,,143,180,,,110,060,61,,144,5,454961,2,,514361,,,,1967,3.0
67IN03889,1965617122,65,2,A7122,6,82,045,,1,,,,,3,,06,7,,30,113,08,,145,161,,05,109,060,61,,134,6,649761,2,,444561,,,1,1967,2.0
67IN03890,1965617123,65,2,A7123,6,03,030,,1,,,43,,3,,06,1,,030,103,12,,127,145,,,109,060,61,,134,5,652361,2,,605061,,,,1967,2.0
67IN03891,1965617126,65,2,A7126,6,82,055,,3,,,,,3,,06,7,,31,097,08,,103,113,,01,096,053,61,,127,5,639061,2,,632461,,,1,1967,2.0
67IN03892,1965617128,65,1,A7128,6,72,903,,,,,,,3,,06,3,,,098,11,,105,,3,71,085,048,61,0601,106,3,605761,,,290161,,,,1967,2.0
67IN03893,1965617129,65,2,A7129,6,72,903,,7,,,,,3,,06,3,,903,100,08,,125,136,,,093,046,61,,099,4,605761,2,,290161,,,,1967,2.0
67IN03894,1965617134,65,2,A7134,6,70,723,,8,,,,,3,,06,2,,723,112,07,,150,180,,,086,056,61,,130,4,451461,2,,523461,,,,1967,2.0
67IN03895,1965617135,65,2,A7135,6,04,040,,1,,,29,,3,,06,1,,104,122,09,,143,166,,,108,057,61,,121,5,639461,8,,470161,,,,1967,2.0
67IN03896,1965617139,65,2,A7139,6,82,064,,7,,,,,3,,06,7,,30,116,11,,154,167,,09,114,055,61,,116,5,598061,2,,607861,,,1,1967,2.0
67IN03897,1965617140,65,2,A7140,6,82,104,,4,,,,,3,,06,7,,35,094,09,,107,126,,06,120,048,61,,087,5,636361,8,,029461,,,1,1967,2.0
67IN03898,1965617144,65,1,A7144,6,72,843,,,,,,,3,,06,3,,130,115,08,,142,180,2,72,107,057,61,0921,119,4,584661,,374,572161,,,,1967,2.0
67IN03899,1965617145,65,1,A7145,6,01,010,,,,,31,,3,,06,1,,,112,10,,150,,,01,116,074,61,,150,5,584861,,,322361,,,,1967,2.0
67IN03900,1965617148,65,2,A7148,6,04,043,,4,,,33,,3,,06,1,,,102,09,,123,,7,,098,053,61,0908,121,6,649761,2,,372561,,,,1967,2.0
67IN03901,1965617150,65,2,A7150,6,82,015,,1,,,,,3,,06,7,,31,111,09,,130,158,,05,101,049,61,,105,5,588861,2,,415561,,,1,1967,2.0
67IN03902,1965617156,65,2,A7156,6,82,065,,7,,,,,3,,06,7,,33,105,06,,131,135,,07,124,063,61,,136,6,636261,2,,223361,,,1,1967,2.0
67IN03903,1965617160,65,2,A7160,6,82,044,,7,,,,,3,,06,7,,31,108,09,,138,177,,05,100,049,61,,111,4,639461,2,,392961,,,1,1967,2.0
67IN03904,1965617164,65,2,A7164,6,82,095,,7,,,,,3,,06,7,,31,098,09,,141,147,,10,114,052,61,,112,4,612761,2,,481261,,,1,1967,2.0
67IN03905,1965617165,65,2,A7165,6,82,095,,4,,,,,3,,06,7,,30,108,07,,130,145,,10,135,055,61,,111,7,612761,2,,481261,,,1,1967,2.0
67IN03906,1965617170,65,1,A7170,6,72,943,,,,,,,3,,06,3,,123,124,10,,158,185,2,72,102,058,61,0921,125,4,645061,,406,516361,,,,1967,2.0
67IN03907,1965617171,65,2,A7171,6,82,085,,4,,,,,3,,06,7,,33,120,07,,143,162,,06,103,064,61,,152,3,619461,2,,380361,,,1,1967,2.0
67IN03908,1965617172,65,2,A7172,6,82,054,,7,,,,,3,,06,7,,30,100,10,,121,143,,02,109,063,61,,144,5,603061,2,,476261,,,1,1967,2.0
67IN03909,1965617174,65,2,A7174,6,72,813,,1,,,,,3,,06,3,,913,085,09,,113,143,,,096,046,61,,098,5,629961,3,,389361,,,,1967,2.0
67IN03910,1965617176,65,2,A7176,6,72,923,,7,,,,,3,,06,3,,923,116,09,,146,156,,,098,057,61,,124,4,610061,8,,615261,,,,1967,2.0
67IN03911,1965617181,65,2,A7181,6,82,034,,3,,,,,3,,06,7,,30,106,11,,150,149,,05,090,048,61,,107,4,652361,2,,367961,,,1,1967,2.0
67IN03912,1965617182,65,2,A7182,6,82,034,,4,,,,,3,,06,7,,31,105,11,,130,154,,05,103,058,61,,128,5,652361,2,,367961,,,1,1967,2.0
67IN03913,1965617186,65,2,A7186,6,82,014,,4,,,,,3,,06,7,,,137,09,,,,6,,081,038,61,0509,088,2,584861,,,409361,,,,1967,2.0
67IN03914,1965617187,65,2,A7187,6,82,105,,1,,,,,3,,06,7,,34,086,07,,121,151,,08,102,051,61,,112,5,621761,2,,500261,,,1,1967,2.0
67IN03915,1965617188,65,2,A7188,6,03,030,,7,,,29,,3,,06,1,,030,088,14,,110,137,,,091,059,61,,143,4,652361,2,,171961,,,,1967,2.0
67IN03916,1965617190,65,2,A7190,6,82,094,,4,,,,,3,,06,7,,30,096,10,,123,156,,07,122,061,61,,125,5,615061,2,,483661,,,1,1967,2.0
67IN03917,1965617191,65,2,A7191,6,82,094,,7,,,,,3,,06,7,,31,104,08,,123,158,,07,121,056,61,,112,5,615061,8,,483661,,,1,1967,2.0
67IN03918,1965617193,65,2,A7193,6,82,074,,1,,,,,3,,06,7,,31,127,09,,144,147,,10,097,050,61,,115,3,660061,2,,390561,,,1,1967,2.0
67IN03919,1965617196,65,2,A7196,6,04,043,,7,,,37,,3,,06,1,,075,115,05,,130,141,,,103,053,61,,125,4,649761,2,,601561,,,,1967,2.0
67IN03920,1965617202,65,2,A7202,6,82,105,,4,,,,,3,,06,7,,32,096,07,,117,135,,09,099,050,61,,121,5,621761,2,,293861,,,1,1967,2.0
67IN03921,1965617206,65,1,A7206,6,72,973,,,,,,,3,,06,3,,,105,06,,150,,3,71,093,041,61,0606,102,4,597261,,,244061,,,,1967,2.0
67IN03922,1965617208,65,2,A7208,6,01,010,,1,,,36,,3,,06,1,,010,078,10,,96,132,,,087,033,61,,077,4,584861,2,,488061,,,,1967,2.0
67IN03923,1965617209,65,2,A7209,6,01,010,,7,,,36,,3,,06,1,,010,091,09,,93,129,,,096,041,61,,088,5,584861,8,,488061,,,,1967,2.0
67IN03924,1965617210,65,2,A7210,6,82,014,,7,,,,,3,,06,7,,32,113,08,,131,140,,04,129,058,61,,124,7,584861,2,,292561,,,1,1967,2.0
67IN03925,1965617214,65,2,A7214,6,82,064,,3,,,,,3,,06,7,,33,106,08,,122,136,,08,117,051,61,,096,5,598061,2,,205461,,,1,1967,2.0
67IN03926,1965617218,65,2,A7218,6,70,713,,7,,,,,3,,06,2,,733,111,10,,133,160,,,105,062,61,,138,5,525861,2,,453561,,,,1967,2.0
67IN03927,1965617220,65,1,A7220,6,04,040,,,,,23,,3,,06,1,,122,132,09,,188,200,2,04,103,052,61,0921,105,4,639461,,412,065961,,,,1967,2.0
67IN03928,1965617221,65,1,A7221,6,07,070,,,,,18,,3,,06,1,,,093,09,,125,160,,07,093,055,61,,105,5,660061,,,187761,,,,1967,2.0
67IN03929,1965617222,65,1,A7222,6,07,070,,,,,18,,3,,06,1,,,093,10,,115,,3,07,099,044,61,0612,107,4,660061,,,187761,,,,1967,2.0
67IN03930,1965617223,65,1,A7223,6,72,993,,,,,,,3,,06,3,,,118,10,,150,,3,71,114,074,61,0710,148,5,651561,,,289861,,,,1967,2.0
67IN03931,1965617224,65,2,A7224,6,72,,,,,,,,3,,06,,, 04,,,,106,141,2,,,,61,2409,,,,,,,,,,1967,2.0
67IN03932,1965617225,65,2,A7225,6,72,893,,4,,,,,3,,06,3,,933,093,09,,128,158,,,121,061,61,,131,6,616861,2,,588061,,,,1967,2.0
67IN03933,1965617226,65,2,A7226,6,82,034,,7,,,,,3,,06,7,,35,083,11,,103,148,,02,116,040,61,,083,7,652361,2,,298961,,,1,1967,2.0
67IN03934,1965617228,65,2,A7228,6,70,713,,5,,,,,3,,06,2,,713,100,07,,145,177,,,096,044,61,,096,4,525861,3,,560861,,,,1967,2.0
67IN03935,1965617233,65,2,A7233,6,70,723,,1,,,,,3,,06,2,,723,082,09,,120,146,,,107,057,61,,125,5,451461,2,,452561,,,,1967,2.0
67IN03936,1965617235,65,2,A7235,6,70,723,,4,,,,,3,,06,2,,713,112,09,,125,156,,,112,055,61,,118,5,451461,2,,177361,,,,1967,2.0
67IN03937,1965617237,65,2,A7237,6,82,054,,1,,,,,3,,06,7,,33,108,08,,118,146,,02,132,066,61,,139,6,603061,2,,341861,,,1,1967,2.0
67IN03938,1965617239,65,2,A7239,6,82,025,,7,,,,,3,,06,7,,32,110,11,,120,159,,01,113,056,61,,125,5,632661,2,,261261,,,1,1967,2.0
67IN03939,1965617240,65,2,A7240,6,82,054,,3,,,,,3,,06,7,,34,103,11,,140,170,,02,118,058,61,,115,6,603061,2,,226961,,,1,1967,2.0
67IN03940,1965617241,65,2,A7241,6,82,054,,4,,,,,3,,06,7,,35,094,13,,126,127,,02,128,048,61,,097,7,603061,2,,226961,,,1,1967,2.0
67IN03941,1965617247,65,2,A7247,6,07,070,,4,,,25,,3,,06,1,,044,091,09,,110,149,,,103,048,61,,103,5,660061,2,,635161,,,,1967,2.0
67IN03942,1965617253,65,2,A7253,6,72,813,,7,,,,,3,,06,3,,943,089,07,,108,136,,,104,046,61,,095,4,629961,2,,287761,,,,1967,2.0
67IN03943,1965617255,65,2,A7255,6,82,095,,7,,,,,3,,06,7,,32,106,09,,120,143,,10,113,055,61,,114,5,612761,2,,627561,,,1,1967,2.0
67IN03944,1965617261,65,1,A7261,6,09,090,,,,,40,,3,,06,1,,130,088,09,,125,160,2,09,100,043,61,0921,102,4,615061,,395,624761,,,,1967,2.0
67IN03945,1965617263,65,1,A7263,6,72,963,,,,,,,3,,06,3,,,118,10,,150,190,3,71,101,056,61,0801,128,6,648661,,,333861,,,,1967,2.0
67IN03946,1965617265,65,2,A7265,6,01,013,,4,,,33,,3,,06,1,,010,087,10,,108,134,,,097,036,61,,075,5,588861,2,,404461,,,,1967,2.0
67IN03947,1965617270,65,2,A7270,6,82,044,,1,,,,,3,,06,7,,32,100,09,,127,138,,05,107,051,61,,104,5,639461,2,,199261,,,1,1967,2.0
67IN03948,1965617272,65,2,A7272,6,70,723,,7,,,,,3,,06,2,,723,088,09,,113,148,,,099,063,61,,154,6,451461,2,,391561,,,,1967,2.0
67IN03949,1965617273,65,2,A7273,6,70,713,,7,,,,,3,,06,2,,733,125,09,,138,182,,,124,075,61,,182,5,525861,2,,456361,,,,1967,2.0
67IN03950,1965617275,65,2,A7275,6,82,015,,7,,,,,3,,06,7,,33,122,09,,133,163,,04,132,064,61,,125,6,588861,2,,111661,,,1,1967,2.0
67IN03951,1965617276,65,2,A7276,6,82,085,,7,,,,,3,,06,7,,,094,10,,,,6,,097,049,61,0220,109,5,619461,,,501661,,,,1967,2.0
67IN03952,1965617278,65,2,A7278,6,70,723,,1,,,,,3,,06,2,,713,098,06,,118,146,,,113,058,61,,136,5,451461,8,,339961,,,,1967,2.0
67IN03953,1965617280,65,2,A7280,6,82,084,,1,,,,,3,,06,7,,31,100,09,,131,145,,09,112,056,61,,123,2,645461,2,,465361,,,1,1967,2.0
67IN03954,1965617283,65,1,A7283,6,02,020,,,,,19,,3,,06,1,,,096,10,,130,155,,02,122,058,61,,128,6,633861,,,279261,,,,1967,2.0
67IN03955,1965617284,65,1,A7284,6,02,020,,,,,19,,3,,06,1,,,110,09,,155,,3,02,123,065,61,0612,122,7,633861,,,279261,,,,1967,2.0
67IN03956,1965617287,65,2,A7287,6,70,713,,4,,,,,3,,06,2,,,126,08,,144,,7,,111,056,61,0908,132,7,525861,3,,511061,,,,1967,2.0
67IN03957,1965617289,65,2,A7289,6,82,085,,4,,,,,3,,06,7,,32,100,12,,124,137,,09,124,058,61,,116,6,619461,2,,262761,,,1,1967,2.0
67IN03958,1965617291,65,2,A7291,6,82,034,,4,,,,,3,,06,7,,33,108,08,,126,148,,05,097,051,61,,111,4,652361,2,,511761,,,1,1967,2.0
67IN03959,1965617294,65,2,A7294,6,72,833,,1,,,,,3,,06,3,,953,119,08,,138,176,,,104,053,61,,116,5,606161,2,,544561,,,,1967,2.0
67IN03960,1965617295,65,1,A7295,6,72,833,,,,,,,3,,06,3,,,093,11,,136,,3,72,098,053,61,0601,136,4,606161,,,544561,,,,1967,2.0
67IN03961,1965617300,65,1,A7300,6,70,713,,,,,,,3,,06,2,,121,120,09,,130,174,2,70,111,070,61,0921,140,5,525861,,393,465161,,,,1967,2.0
67IN03962,1965617305,65,2,A7305,6,70,723,,1,,,,,3,,06,2,,723,125,09,,136,167,,,113,064,61,,145,6,451461,2,,380861,,,,1967,2.0
67IN03963,1965617307,65,2,A7307,6,82,015,,1,,,,,3,,06,7,,34,105,10,,121,132,,02,125,063,61,,127,5,588861,2,,481061,,,1,1967,2.0
67IN03964,1965617309,65,2,A7309,6,82,104,,7,,,,,3,,06,7,,32,088,08,,105,125,,08,110,050,61,,100,5,636361,2,,284361,,,1,1967,2.0
67IN03965,1965617314,65,2,A7314,6,82,025,,4,,,,,3,,06,7,,34,103,11,,147,162,,03,111,054,61,,111,4,632661,2,,309161,,,1,1967,2.0
67IN03966,1965617315,65,2,A7315,6,82,105,,1,,,,,3,,06,7,,30,098,12,,132,144,,06,106,060,61,,143,5,621761,2,,251361,,,1,1967,2.0
67IN03967,1965617317,65,2,A7317,6,82,064,,4,,,,,3,,06,7,,,097,10,,125,147,3,,096,046,61,1003,101,3,598061,3,,241561,,,1,1967,2.0
67IN03968,1965617321,65,2,A7321,6,70,713,,7,,,,,3,,06,2,,733,135,09,,157,180,,,102,069,61,,171,6,525861,2,,227561,,,,1967,2.0
67IN03969,1965617322,65,2,A7322,6,07,073,,1,,,33,,3,,06,1,,055,093,05,,98,112,,,111,047,61,,101,3,635961,8,,608261,,,,1967,2.0
67IN03970,1965617323,65,2,A7323,6,09,093,,4,,,35,,3,,06,1,,055,089,09,,108,129,,,096,049,61,,112,5,612761,2,,495961,,,,1967,2.0
67IN03971,1965617328,65,1,A7328,6,72,953,,,,,,,3,,06,3,,,125,10,,148,,3,71,095,078,61,0606,166,5,602861,,,273061,,,,1967,2.0
67IN03972,1965617332,65,2,A7332,6,82,075,,7,,,,,3,,06,7,,34,103,09,,128,152,,10,101,053,61,,118,4,635961,2,,306961,,,1,1967,2.0
67IN03973,1965617337,65,2,A7337,6,70,713,,5,,,,,3,,06,2,,733,090,09,,111,143,,,106,045,61,,099,4,525861,2,,442361,,,,1967,2.0
67IN03974,1965617339,65,1,A7339,6,03,030,,,,,28,,3,,06,1,,,120,09,,138,,3,03,108,067,61,0801,132,5,652361,,,434561,,,,1967,2.0
67IN03975,1965617341,65,1,A7341,6,03,030,,,,,28,,3,,06,1,,,124,12,,155,180,,03,105,059,61,,137,5,652361,,,434561,,,,1967,2.0
67IN03976,1965617343,65,2,A7343,6,82,034,,7,,,,,3,,06,7,,31,111,12,,132,154,,04,098,050,61,,114,4,652361,2,,297861,,,1,1967,2.0
67IN03977,1965617346,65,2,A7346,6,72,883,,4,,,,,3,,06,3,,963,107,08,,116,137,,,130,054,61,,116,7,586461,2,,561061,,,,1967,2.0
67IN03978,1965617347,65,2,A7347,6,82,104,,4,,,,,3,,06,7,,31,096,07,,120,130,,07,110,049,61,,103,4,636361,2,,215961,,,1,1967,2.0
67IN03979,1965617349,65,2,A7349,6,82,055,,1,,,,,3,,06,7,,33,096,10,,116,130,,01,104,050,61,,104,5,639061,2,,458261,,,1,1967,2.0
67IN03980,1965617352,65,1,A7352,6,02,023,,,,,26,,3,,06,1,,,128,13,,115,135,,02,080,027,61,,072,2,632661,,,503261,,,,1967,2.0
67IN03981,1965617354,65,2,A7354,6,72,823,,1,,,,,3,,06,3,,973,104,05,,130,158,,,115,058,61,,122,5,607661,2,,581761,,,,1967,2.0
67IN03982,1965617355,65,1,A7355,6,72,823,,,,,,,3,,06,3,,130,098,08,,135,166,2,72,100,055,61,0921,107,5,607661,,382,581761,,,,1967,2.0
67IN03983,1965617360,65,2,A7360,6,82,055,,4,,,,,3,,06,7,,30,090,10,,110,121,,02,080,044,61,,108,3,639061,2,,619561,,,1,1967,2.0
67IN03984,1965617362,65,1,A7362,6,72,813,,,,,,,3,,06,3,,,115,13,,150,,3,72,091,060,61,0606,138,4,629961,,,605861,,,,1967,2.0
67IN03985,1965617363,65,2,A7363,6,70,713,,7,,,,,3,,06,2,,713,115,07,,137,165,,,115,060,61,,137,6,525861,2,,277661,,,,1967,2.0
67IN03986,1965617365,65,2,A7365,6,72,903,,1,,,,,3,,06,3,,983,114,07,,132,150,,,117,058,61,,116,6,605761,2,,607161,,,,1967,2.0
67IN03987,1965617369,65,1,A7369,6,07,070,,,,,23,,3,,06,1,,,102,10,,125,,,07,098,063,61,,125,5,660061,,,254361,,,,1967,2.0
67IN03988,1965617372,65,2,A7372,6,82,094,,7,,,,,3,,06,7,,32,098,07,,111,137,,07,101,051,61,,117,4,615061,2,,299561,,,1,1967,2.0
67IN03989,1965617374,65,1,A7374,6,72,923,,,,,,,3,,06,3,,130,118,07,,156,190,2,71,107,060,61,0921,115,5,610061,,410,307061,,,,1967,2.0
67IN03990,1965617375,65,2,A7375,6,72,923,,4,,,,,3,,06,3,,993,111,08,,154,155,,,109,060,61,,134,5,610061,8,,307061,,,,1967,2.0
67IN03991,1965617376,65,2,A7376,6,72,813,,4,,,,,3,,06,3,,803,092,11,,125,135,,,092,042,61,,098,3,629961,,,480261,,,,1967,2.0
67IN03992,1965617377,65,2,A7377,6,70,723,,1,,,,,3,,06,2,, 04,098,11,,122,160,2,,115,056,61,2405,119,5,451461,2,,541261,,,,1967,2.0
67IN03993,1965617378,65,2,A7378,6,70,723,,4,,,,,3,,06,2,,723,111,09,,130,152,,,094,049,61,,115,5,451461,2,,541261,,,,1967,2.0
67IN03994,1965617381,65,2,A7381,6,82,054,,1,,,,,3,,06,7,,33,112,11,,120,154,,04,116,055,61,,112,5,603061,2,,314061,,,1,1967,2.0
67IN03995,1965617387,65,2,A7387,6,06,060,,7,,,25,,3,,06,1,,045,106,09,,104,127,,,094,048,61,,109,3,598061,8,,282061,,,,1967,2.0
67IN03996,1965617388,65,2,A7388,6,72,913,,7,,,,,3,,06,3,,813,103,09,,123,143,,,110,053,61,,113,6,651261,2,,588461,,,,1967,2.0
67IN03997,1965617389,65,2,A7389,6,82,094,,4,,,,,3,,06,7,,33,118,09,,134,150,,08,093,054,61,,123,4,615061,2,,408761,,,1,1967,2.0
67IN03998,1965617395,65,2,A7395,6,82,095,,4,,,,,3,,06,7,,34,092,09,,117,122,,06,109,040,61,,078,3,612761,2,,396261,,,1,1967,2.0
67IN03999,1965617396,65,1,A7396,6,72,973,,,,,,,3,,06,3,,,127,09,,120,,3,72,098,072,61,0605,152,5,597261,,,598361,,,,1967,2.0
