UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AOD,DINBR,TM,HORN,BPEN,YRWT,FACE,FLUSHTRT,SPRGWT,FALLWT,DISP,FLUSHWT,STAPL,CLFL,PENTRT,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,AGE,ADAM,YRREC
61IN01472,1960145245,60,2,X5245,2,39,390,14,,,15,1,7,,1,,,,,,78,111,2,,,,,0928,099,2,171414,, 66,119314,,1.0,2,1961
61IN01473,1960145247,60,2,X5247,2,39,391,14,,,25,1,5,,1,,390,,,,111,142,,,,,,,144,3,411614,,,268314,,1.0,2,1961
61IN01474,1960145248,60,1,X5248,2,54,540,14,,,20,1,2,,1,2,23,,,,120,158,2,,,,,0928,,,292814,,227,410514,,1.0,2,1961
61IN01475,1960145249,60,2,X5249,2,53,530,14,,,15,1,4,,1,,530,,,,77,106,,,,,,,086,2,185714,,,321714,,1.0,2,1961
61IN01476,1960145250,60,1,X5250,2,47,470,14,,,44,1,2,,1,,,,,,82,110,,,,,,,,,246114,,209,432814,,1.0,2,1961
61IN01477,1960145251,60,1,X5251,2,39,390,14,,,33,2,2,,1,,,,,,106,130,,,,,,,,,171414,,221,435314,,1.0,2,1961
61IN01478,1960145252,60,2,X5252,2,41,410,14,,,02,4,7,,1,,,,,,98,130,2,,,,,0928,101,2,716617,, 65,718017,,1.0,2,1961
61IN01479,1960145253,60,1,X5253,2,41,410,14,,,02,3,7,,1,2,24,,,,111,143,2,,,,,0928,,,716617,,204,718017,,1.0,2,1961
61IN01480,1960145255,60,2,X5255,2,50,500,14,,,37,3,5,,,,500,,,,66,104,,,,,,,058,1,170514,,,267114,,1.0,2,1961
61IN01481,1960145257,60,1,X5257,2,41,410,14,,,00,5,6,,1,,,,,,128,158,,,,,,,,,716617,,226,755117,,1.0,2,1961
61IN01482,1960145260,60,2,X5260,2,29,291,14,,,18,1,5,,1,,,,,,101,137,2,,,,,0928,129,2,345514,, 66,267014,,1.0,2,1961
61IN01483,1960145261,60,1,X5261,2,44,440,14,,,31,1,3,,1,,,,,,118,140,,,,,,,,,322014,,219,376214,,1.0,2,1961
61IN01484,1960145262,60,2,X5262,2,54,540,14,,,18,1,3,,1,,,,,,77,111,2,,,,,0928,109,2,292814,, 64,379814,,1.0,2,1961
61IN01485,1960145265,60,1,X5265,2,54,540,14,,,16,1,3,,1,,,,,,118,140,,,,,,,,,292814,,229,381614,,1.0,2,1961
61IN01486,1960145266,60,1,X5266,2,22,220,14,,,31,1,3,,1,,,,,,90,114,,,,,,,,,423914,,194,368414,,1.0,2,1961
61IN01487,1960145269,60,1,X5269,2,40,400,14,,,23,1,5,,1,,,,,,116,153,,,,,,,,,308714,,221,227814,,1.0,2,1961
61IN01488,1960145270,60,1,X5270,2,39,390,14,,,36,1,4,,1,,,,,,93,116,6,,,,,1128,,,171414,,204,324314,,1.0,2,1961
61IN01489,1960145271,60,1,X5271,2,26,260,14,,,33,1,2,,1,,,,,,107,148,,,,,,,,,406614,,222,424614,,1.0,2,1961
61IN01490,1960145272,60,2,X5272,2,54,540,14,,,16,1,3,,1,,540,,,,91,118,,,,,,,109,3,292814,,,387714,,1.0,2,1961
61IN01491,1960145273,60,1,X5273,2,35,350,14,,,18,1,5,,1,,,,,,116,151,,,,,,,,,458814,,210,233714,,1.0,2,1961
61IN01492,1960145276,60,2,X5276,2,49,490,14,,,22,4,8,,1,,490,,,,78,118,,,,,,,094,2,418814,,,068214,,1.0,2,1961
61IN01493,1960145280,60,1,X5280,2,44,440,14,,,39,4,7,,1,,,,,,112,105,3,,,,,0801,,,322014,,221,087914,,1.0,2,1961
61IN01494,1960145287,60,1,X5287,2,29,291,14,,,19,1,3,,1,,,,,,113,140,,,,,,,,,345514,,214,369614,,1.0,2,1961
61IN01495,1960145289,60,2,X5289,2,40,400,14,,,28,1,4,,1,,400,,,,77,117,,,,,,,107,2,308714,,,301214,,1.0,2,1961
61IN01496,1960145290,60,2,X5290,2,22,220,14,,,30,1,3,,1,,009,,,2,76,104,,,,,12,,096,2,423914,,,390314,,1.0,2,1961
61IN01497,1960145292,60,1,X5292,2,82,294,14,,,,1,4,,7,,,,,,132,170,3,,,,,0801,,,421814,,221,334614,,1.0,2,1961
61IN01498,1960145297,60,2,X5297,2,41,410,14,,,00,4,3,,1,,410,,,,88,130,,,,,,,089,2,716617,,,346714,,1.0,2,1961
61IN01499,1960145298,60,2,X5298,2,41,410,14,,,00,3,3,,1,,,,,,82,122,2,,,,,0928,094,2,716617,, 67,346714,,1.0,2,1961
61IN01500,1960145299,60,2,X5299,2,44,440,14,,,39,5,2,,1,,,,,,92,131,2,,,,,0928,084,3,322014,, 67,431814,,1.0,2,1961
61IN01501,1960145301,60,1,X5301,2,41,410,14,,,02,1,3,,1,,,,,,125,153,3,,,,,0801,,,716617,,219,488111,,1.0,2,1961
61IN01502,1960145302,60,1,X5302,2,35,350,14,,,36,1,2,,1,,,,,,101,122,,,,,,,,,458814,,216,406114,,1.0,2,1961
61IN01503,1960145303,60,1,X5303,2,50,500,14,,,17,1,6,,1,,,,,,133,156,,,,,,,,,170514,,224,154514,,1.0,2,1961
61IN01504,1960145304,60,1,X5304,2,47,470,14,,,45,1,3,,1,,,,,,104,126,,,,,,,,,246114,,217,359014,,1.0,2,1961
61IN01505,1960145305,60,2,X5305,2,29,290,14,,,24,1,2,,1,,,,,,78,127,2,,,,,0928,079,2,421814,, 67,449214,,1.0,2,1961
61IN01506,1960145308,60,1,X5308,2,82,374,14,,,,5,6,,7,,,,,,103,131,3,,,,,0801,,,175514,,208,217114,,1.0,2,1961
61IN01507,1960145309,60,1,X5309,2,82,374,14,,,,5,6,,7,,,,,,115,144,3,,,,,0801,,,175514,,214,217114,,1.0,2,1961
61IN01508,1960145310,60,1,X5310,2,53,530,14,,,10,3,5,,1,,,,,,102,128,,,,,,,,,185714,,209,244814,,1.0,2,1961
61IN01509,1960145314,60,1,X5314,2,39,390,14,,,23,5,5,,1,,,,,,78,108,,,,,,,,,171414,,203,243014,,1.0,2,1961
61IN01510,1960145315,60,2,X5315,2,39,390,14,,,23,5,5,,1,,009,,,3,80,111,,,,,08,,072,2,171414,,,243014,,1.0,2,1961
61IN01511,1960145321,60,1,X5321,2,47,470,14,,,30,1,5,,1,,,,,,112,132,,,,,,,,,246114,,220,262514,,1.0,2,1961
61IN01512,1960145323,60,2,X5323,2,44,441,14,,,15,3,8,,1,,,,,,92,121,2,,,,,0928,098,2,357514,, 67,043214,,1.0,2,1961
61IN01513,1960145329,60,2,X5329,2,50,500,14,,,47,1,3,,,,500,,,,65,99,,,,,,,046,2,170514,,,358214,,1.0,2,1961
61IN01514,1960145330,60,2,X5330,2,51,511,14,,,29,1,3,,1,,510,,,,81,103,,,,,,,095,2,401514,,,392114,,1.0,2,1961
61IN01515,1960145331,60,2,X5331,2,47,470,14,,,25,1,4,,,,470,,,,74,103,,,,,,,062,1,246114,,,313114,,1.0,2,1961
61IN01516,1960145332,60,2,X5332,2,36,360,14,,,32,1,5,,1,,360,,,,88,120,,,,,,,114,2,442414,,,286014,,1.0,2,1961
61IN01517,1960145336,60,2,X5336,2,54,540,14,,,14,1,3,,1,,540,,,,86,130,,,,,,,093,1,292814,,,356114,,1.0,2,1961
61IN01518,1960145338,60,2,X5338,2,46,461,14,,,26,1,2,,1,,460,,,,87,117,,,,,,,078,2,373514,,,420014,,1.0,2,1961
61IN01519,1960145339,60,1,X5339,2,36,360,14,,,15,1,3,,1,,,,,,120,148,,,,,,,,,442414,,227,402314,,1.0,2,1961
61IN01520,1960145340,60,1,X5340,2,37,370,14,,,08,1,3,,1,,,,,,118,146,3,,,,,0801,,,465711,,209,349214,,1.0,2,1961
61IN01521,1960145341,60,2,X5341,2,35,350,14,,,26,1,4,,1,,350,,,,93,133,,,,,,,111,2,458814,,,291114,,1.0,2,1961
61IN01522,1960145342,60,2,X5342,2,40,400,14,,,27,1,3,,1,,400,,,,76,104,,,,,,,097,2,308714,,,356614,,1.0,2,1961
61IN01523,1960145343,60,2,X5343,2,41,410,14,,,01,1,9,,1,,410,,,,112,136,,,,,,,115,2,716617,,,163213,,1.0,2,1961
61IN01524,1960145346,60,2,X5346,2,49,490,14,,,18,5,6,,1,,490,,,,77,110,,,,,,,084,2,418814,,,154914,,1.0,2,1961
61IN01525,1960145350,60,2,X5350,2,46,460,14,,,36,1,6,,1,,460,,,,78,103,,,,,,,071,2,157514,,,178114,,1.0,2,1961
61IN01526,1960145351,60,2,X5351,2,22,220,14,,,30,1,6,,1,,220,,,,80,115,,,,,,,096,2,423914,,,158014,,1.0,2,1961
61IN01527,1960145352,60,1,X5352,2,49,490,14,,,16,1,5,,1,,,,,,111,140,,,,,,,,,418814,,209,264614,,1.0,2,1961
61IN01528,1960145353,60,2,X5353,2,39,391,14,,,22,5,4,,1,,390,,,,78,113,,,,,,,086,2,411614,,,290114,,1.0,2,1961
61IN01529,1960145355,60,2,X5355,2,40,400,14,,,34,3,3,,1,,400,,,,84,106,,,,,,,088,1,308714,,,392614,,1.0,2,1961
61IN01530,1960145358,60,2,X5358,2,36,360,14,,,26,3,5,,1,,360,,,,74,94,,,,,,,071,2,442414,,,260414,,1.0,2,1961
61IN01531,1960145359,60,2,X5359,2,45,450,14,,,02,1,6,,1,,009,,,3,93,124,,,,,05,,119,2,366714,,,220714,,1.0,2,1961
61IN01532,1960145360,60,1,X5360,2,28,280,14,,,47,1,3,,1,,,,,,85,,3,,,,,0601,,,277514,,198,387914,,1.0,2,1961
61IN01533,1960145365,60,1,X5365,2,51,511,14,,,19,1,6,,1,,,,,,103,132,,,,,,,,,401514,,207,220414,,1.0,2,1961
61IN01534,1960145372,60,1,X5372,2,53,530,14,,,31,1,2,,1,,,,,,74,102,3,,,,,0801,,,185714,,204,433114,,1.0,2,1961
61IN01535,1960145373,60,1,X5373,2,47,470,14,,,32,5,5,,1,,,,,,84,,6,,,,,0609,,,246114,,200,231014,,1.0,2,1961
61IN01536,1960145374,60,2,X5374,2,47,470,14,,,32,5,5,,,,,,,,76,,7,,,,,0915,071,2,246114,,,231014,,1.0,2,1961
61IN01537,1960145375,60,2,X5375,2,45,450,14,,,14,4,3,,1,,009,,,2,102,137,,,,,05,,111,2,366714,,,359514,,1.0,2,1961
61IN01538,1960145376,60,2,X5376,2,45,450,14,,,14,3,3,,1,,450,,,,108,141,,,,,,,102,2,366714,,,359514,,1.0,2,1961
61IN01539,1960145377,60,1,X5377,2,47,470,14,,,26,1,3,,1,,,,,,113,140,,,,,,,,,246114,,221,346914,,1.0,2,1961
61IN01540,1960145379,60,2,X5379,2,49,491,14,,,16,1,6,,1,,490,,,,82,126,,,,,,,075,1,430814,,,178414,,1.0,2,1961
61IN01541,1960145382,60,2,X5382,2,50,500,14,,,19,1,7,,,,500,,,,100,112,,,,,,,079,1,170514,,,110514,,1.0,2,1961
61IN01542,1960145383,60,1,X5383,2,41,410,14,,,28,1,2,,1,,,,,,93,112,3,,,,,0801,,,716617,,211,960817,,1.0,2,1961
61IN01543,1960145384,60,2,X5384,2,22,220,14,,,39,1,2,,1,,220,,,,93,113,,,,,,,100,2,423914,,,439314,,1.0,2,1961
61IN01544,1960145387,60,1,X5387,2,44,441,14,,,21,1,5,,1,,,,,,113,115,,,,,,,,,357514,,219,249014,,1.0,2,1961
61IN01545,1960145390,60,1,X5390,2,53,530,14,,,10,1,8,,1,,,,,,,,6,,,,,0224,,,185714,,,058214,,1.0,2,1961
61IN01546,1960145392,60,1,X5392,2,40,400,14,,,23,5,5,,1,,,,,,103,131,,,,,,,,,308714,,209,245214,,1.0,2,1961
61IN01547,1960145397,60,2,X5397,2,82,375,14,,,,5,6,,7,,,,,,78,104,2,,,,,0928,072,2,430914,, 66,203114,,1.0,2,1961
61IN01548,1960145401,60,1,X5401,2,41,410,14,,,,1,4,,1,,,,,,106,130,3,,,,,0801,,,716617,,206,195210,,1.0,2,1961
61IN01549,1960145402,60,2,X5402,2,46,460,14,,,43,1,3,,1,,,,,,69,95,2,,,,,0928,065,1,157514,, 65,378914,,1.0,2,1961
61IN01550,1960145403,60,1,X5403,2,41,410,14,,,13,1,6,,1,,,,,,113,148,,,,,,,,,716617,,219,164814,,1.0,2,1961
61IN01551,1960145404,60,2,X5404,2,51,510,14,,,23,5,4,,1,,510,,,,90,121,,,,,,,083,2,442014,,,317714,,1.0,2,1961
61IN01552,1960145407,60,2,X5407,2,51,511,14,,,24,3,5,,1,,,,,,78,100,2,,,,,0928,059,2,401514,, 64,270314,,1.0,2,1961
61IN01553,1960145408,60,2,X5408,2,46,460,14,,,18,3,6,,1,,460,,,,86,118,,,,,,,107,2,157514,,,223814,,1.0,2,1961
61IN01554,1960145409,60,2,X5409,2,46,460,14,,,18,4,6,,1,,460,,,,78,111,,,,,,,077,2,157514,,,223814,,1.0,2,1961
61IN01555,1960145410,60,2,X5410,2,29,290,14,,,16,3,4,,1,,,,,,103,141,2,,,,,0928,089,2,421814,, 67,324014,,1.0,2,1961
61IN01556,1960145412,60,2,X5412,2,39,390,14,,,15,3,8,,1,,390,,,,88,108,,,,,,,088,2,171414,,,042914,,1.0,2,1961
61IN01557,1960145414,60,1,X5414,2,82,294,14,,,,1,7,,7,,,,,,128,173,3,,,,,0801,,,421814,,221,103514,,1.0,2,1961
61IN01558,1960145415,60,1,X5415,2,46,461,14,,,25,1,8,,1,,,,,,103,130,,,,,,,,,373514,,204,072314,,1.0,2,1961
61IN01559,1960145416,60,2,X5416,2,45,450,14,,,15,1,3,,1,,450,,,,108,140,,,,,,,127,4,366714,,,348814,,1.0,2,1961
61IN01560,1960145417,60,1,X5417,2,37,370,14,,,08,1,3,,1,,,,,,126,150,,,,,,,,,465711,,218,399214,,1.0,2,1961
61IN01561,1960145418,60,2,X5418,2,45,450,14,,,08,2,5,,1,,450,,,,90,134,,,,,,,105,2,366714,,,249714,,1.0,2,1961
61IN01562,1960145421,60,2,X5421,2,41,410,14,,,01,5,6,,1,,410,,,,88,,,,,,,,101,2,716617,,,168814,,1.0,2,1961
61IN01563,1960145424,60,2,X5424,2,51,510,14,,,20,5,9,,1,,510,,,,84,110,,,,,,,081,2,442014,,,013914,,1.0,2,1961
61IN01564,1960145425,60,1,X5425,2,51,511,14,,,32,1,4,,1,,,,,,91,115,,,,,,,,,401514,,210,327914,,1.0,2,1961
61IN01565,1960145426,60,2,X5426,2,44,441,14,,,26,1,2,,1,,441,,,,122,145,,,,,,,100,2,357514,,,425214,,1.0,2,1961
61IN01566,1960145428,60,2,X5428,2,82,244,14,,,,1,4,,7,,,,,,101,158,2,,,,,0928,111,2,407311,, 65,328214,,1.0,2,1961
61IN01567,1960145433,60,2,X5433,2,82,375,14,,,,5,7,,7,,,,,,85,123,2,,,,,0928,092,3,430914,, 64,102014,,1.0,2,1961
61IN01568,1960145440,60,1,X5440,2,82,244,14,,,,1,6,,7,,,,,,122,148,3,,,,,0801,,,407311,,207,205214,,1.0,2,1961
61IN01569,1960145441,60,1,X5441,2,50,500,14,,,35,1,5,,1,,,,,,82,110,3,,,,,1204,,,170514,,192,250214,,1.0,2,1961
61IN01570,1960145442,60,2,X5442,2,44,440,14,,,46,1,2,,1,,440,,,,81,104,,,,,,,091,2,322014,,,405014,,1.0,2,1961
61IN01571,1960145443,60,2,X5443,2,47,470,14,,,25,1,4,,,,470,,,,71,100,,,,,,,063,1,246114,,,316014,,1.0,2,1961
61IN01572,1960145444,60,2,X5444,2,22,220,14,,,41,1,4,,1,,220,,,,78,107,,,,,,,074,2,423914,,,343414,,1.0,2,1961
61IN01573,1960145445,60,2,X5445,2,37,370,14,,,15,1,4,,1,,370,,,,85,125,,,,,,,125,2,465711,,,342414,,1.0,2,1961
61IN01574,1960145448,60,2,X5448,2,26,260,14,,,33,1,3,,1,,260,,,,85,105,,,,,,,088,1,406614,,,350714,,1.0,2,1961
61IN01575,1960145449,60,2,X5449,2,29,291,14,,,23,3,3,,1,,290,,,,77,101,,,,,,,098,2,345514,,,387214,,1.0,2,1961
61IN01576,1960145455,60,2,X5455,2,46,461,14,,,34,5,5,,1,,009,,,0,97,125,,,,,11,,096,2,373514,,,258214,,1.0,2,1961
61IN01577,1960145462,60,2,X5462,2,82,254,14,,,,5,4,,7,,,,,,107,137,2,,,,,0928,119,2,280514,, 65,289914,,1.0,2,1961
61IN01578,1960145463,60,2,X5463,2,82,254,14,,,,5,4,,7,,,,,,78,116,2,,,,,0928,102,2,280514,, 64,289914,,1.0,2,1961
61IN01579,1960145464,60,2,X5464,2,36,360,14,,,27,3,5,,1,,360,,,,80,107,,,,,,,090,2,442414,,,250914,,1.0,2,1961
61IN01580,1960145470,60,2,X5470,2,44,440,14,,,27,3,3,,1,,,,,,79,114,2,,,,,0928,085,2,322014,, 66,348214,,1.0,2,1961
61IN01581,1960145476,60,1,X5476,2,54,540,14,,,24,1,2,,1,2,24,,,,102,126,2,,,,,0928,,,292814,,220,454814,,1.0,2,1961
61IN01582,1960145477,60,1,X5477,2,26,260,14,,,33,1,3,,1,,,,,,118,142,,,,,,,,,406614,,236,360114,,1.0,2,1961
61IN01583,1960145478,60,2,X5478,2,82,295,14,,,,1,5,,7,,,,,,82,116,2,,,,,0928,090,2,345514,, 63,264714,,1.0,2,1961
61IN01584,1960145481,60,2,X5481,2,82,375,14,,,,1,2,,7,,,,,,92,119,2,,,,,0928,094,2,430914,, 67,437814,,1.0,2,1961
61IN01585,1960145484,60,1,X5484,2,26,260,14,,,23,1,5,,1,,,,,,136,152,2,,,,,0928,,,406614,,228,261614,,1.0,2,1961
61IN01586,1960145485,60,2,X5485,2,54,540,14,,,26,5,5,,1,,540,,,,98,129,,,,,,,104,2,292814,,,247214,,1.0,2,1961
61IN01587,1960145489,60,1,X5489,2,50,500,14,,,28,3,7,,1,,,,,,88,115,3,,,,,1204,,,170514,,201,090614,,1.0,2,1961
61IN01588,1960145495,60,1,X5495,2,25,250,14,,,00,1,3,,1,,,,,,,,6,,,,,0101,,,012491,,,364314,,1.0,2,1961
61IN01589,1960145498,60,1,X5498,2,49,490,14,,,23,1,6,,1,,,,,,101,130,,,,,,,,,418814,,198,178614,,1.0,2,1961
61IN01590,1960145500,60,2,X5500,2,37,370,14,,,15,4,6,,1,,370,,,,88,115,,,,,,,113,3,465711,,,168314,,1.0,2,1961
61IN01591,1960145503,60,2,X5503,2,26,260,14,,,25,5,6,,1,,260,,,,78,110,,,,,,,100,2,406614,,,160614,,1.0,2,1961
61IN01592,1960145504,60,2,X5504,2,26,260,14,,,25,5,6,,1,,260,,,,88,119,,,,,,,086,2,406614,,,160614,,1.0,2,1961
61IN01593,1960145507,60,1,X5507,2,29,291,14,,,18,5,5,,1,,,,,,102,138,3,,,,,1204,,,345514,,220,225314,,1.0,2,1961
61IN01594,1960145508,60,2,X5508,2,29,291,14,,,18,5,5,,1,,290,,,,103,138,,,,,,,102,2,345514,,,225314,,1.0,2,1961
61IN01595,1960145510,60,2,X5510,2,53,530,14,,,08,4,4,,1,,,,,,64,98,2,,,,,0928,074,2,185714,, 64,316914,,1.0,2,1961
61IN01596,1960145513,60,2,X5513,2,54,540,14,,,14,1,7,,1,,540,,,,81,117,,,,,,,085,2,292814,,,124614,,1.0,2,1961
61IN01597,1960145517,60,1,X5517,2,39,391,14,,,13,1,7,,1,,,,,,118,155,3,,,,,1204,,,411614,,204,094914,,1.0,2,1961
61IN01598,1960145520,60,2,X5520,2,26,260,14,,,32,5,3,,1,,260,,,,80,110,,,,,,,077,2,406614,,,353114,,1.0,2,1961
61IN01599,1960145532,60,2,X5532,2,82,374,14,,,,1,3,,7,,,,,,80,123,2,,,,,0928,087,2,175514,, 65,379014,,1.0,2,1961
61IN01600,1960145534,60,2,X5534,2,47,470,14,,,34,1,5,,,,009,,,1,83,107,,,,,07,,097,2,246114,,,241014,,1.0,2,1961
61IN01601,1960145541,60,1,X5541,2,26,260,14,,,23,4,6,,1,,,,,,97,123,3,,,,,1204,,,406614,,216,177514,,1.0,2,1961
61IN01602,1960145543,60,2,X5543,2,29,291,14,,,20,3,5,,1,,009,,,1,82,123,,,,,05,,097,2,345514,,,239114,,1.0,2,1961
61IN01603,1960145547,60,1,X5547,2,41,410,14,,,02,3,7,,1,,,,,,127,160,,,,,,,,,716617,,221,733017,,1.0,2,1961
61IN01604,1960145554,60,2,X5554,2,82,374,14,,,,1,3,,7,,,,,,116,153,2,,,,,0928,107,2,175514,, 63,383014,,1.0,2,1961
61IN01605,1960145558,60,1,X5558,2,45,450,14,,,08,5,5,,1,,,,,,101,132,,,,,,,,,366714,,211,287414,,1.0,2,1961
61IN01606,1960145562,60,2,X5562,2,45,450,14,,,04,5,7,,1,,,,,,70,105,2,,,,,0928,102,3,366714,, 66,142214,,1.0,2,1961
61IN01607,1960145563,60,1,X5563,2,54,540,14,,,29,5,5,,1,,,,,,100,119,3,,,,,1204,,,292814,,222,272514,,1.0,2,1961
61IN01608,1960145565,60,2,X5565,2,82,244,14,,,,4,2,,7,,,,,,116,160,2,,,,,0928,109,2,407311,, 67,440814,,1.0,2,1961
61IN01609,1960145566,60,1,X5566,2,82,244,14,,,,3,2,,7,,,,,,114,144,3,,,,,0801,,,407311,,215,440814,,1.0,2,1961
61IN01610,1960145567,60,2,X5567,2,36,360,14,,,29,1,5,,1,,360,,,,92,124,,,,,,,098,2,442414,,,266614,,1.0,2,1961
61IN01611,1960145570,60,1,X5570,2,51,511,14,,,27,1,8,,1,,,,,,82,105,3,,,,,1217,,,401514,,202,073414,,1.0,2,1961
61IN01612,1960145571,60,2,X5571,2,36,360,14,,,26,3,5,,1,,360,,,,102,132,,,,,,,093,2,442414,,,263114,,1.0,2,1961
61IN01613,1960145573,60,2,X5573,2,40,400,14,,,32,1,2,,1,,400,,,,86,118,,,,,,,085,K,308714,,,418214,,1.0,2,1961
61IN01614,1960145575,60,2,X5575,2,35,350,14,,,47,5,7,,1,,350,,,,68,95,,,,,,,077,2,458814,,,145914,,1.0,2,1961
61IN01615,1960145576,60,2,X5576,2,50,500,14,,,24,1,8,,,,500,,,,70,110,,,,,,,074,2,170514,,,055514,,1.0,2,1961
61IN01616,1960145578,60,2,X5578,2,46,460,14,,,40,1,5,,1,,,,,,63,93,2,,,,,0928,064,1,157514,, 66,276814,,1.0,2,1961
61IN01617,1960145583,60,1,X5583,2,25,250,14,,,00,5,5,,1,,,,,,120,155,,,,,,,,,012491,,216,257014,,1.0,2,1961
61IN01618,1960145584,60,1,X5584,2,25,250,14,,,00,5,5,,1,,,,,,108,133,,,,,,,,,012491,,200,257014,,1.0,2,1961
61IN01619,1960145585,60,1,X5585,2,54,540,14,,,27,1,4,,1,,,,,,92,126,,,,,,,,,292814,,211,288614,,1.0,2,1961
61IN01620,1960145586,60,2,X5586,2,53,530,14,,,30,1,3,,1,,530,,,,93,106,,,,,,,089,3,185714,,,389314,,1.0,2,1961
61IN01621,1960145588,60,2,X5588,2,25,250,14,,,00,3,5,,1,,,,,,78,111,2,,,,,0928,080,2,012491,, 66,253214,,1.0,2,1961
61IN01622,1960145594,60,2,X5594,2,29,290,14,,,17,5,5,,1,,,,,,82,125,2,,,,,0928,098,2,421814,, 65,248014,,1.0,2,1961
61IN01623,1960145598,60,2,X5598,2,49,491,14,,,21,2,4,,1,,490,,,,81,128,,,,,,,094,2,430814,,,316614,,1.0,2,1961
61IN01624,1960145599,60,2,X5599,2,44,441,14,,,29,1,3,,1,,441,,,,92,123,,,,,,,076,2,357514,,,379314,,1.0,2,1961
61IN01625,1960145600,60,2,X5600,2,46,461,14,,,25,5,4,,1,,460,,,,102,124,,,,,,,092,2,373514,,,298914,,1.0,2,1961
61IN01626,1960145601,60,1,X5601,2,46,461,14,,,25,5,4,,1,,,,,,101,130,3,,,,,1204,,,373514,,209,298914,,1.0,2,1961
61IN01627,1960145602,60,2,X5602,2,53,530,14,,,12,1,5,,1,,530,,,,90,114,,,,,,,091,2,185714,,,257214,,1.0,2,1961
61IN01628,1960145604,60,2,X5604,2,36,360,14,,,35,1,6,,1,,360,,,,95,126,,,,,,,104,2,442414,,,169014,,1.0,2,1961
61IN01629,1960145612,60,2,X5612,2,29,290,14,,,17,1,5,,1,,,,,,78,126,2,,,,,0928,080,1,421814,, 64,263614,,1.0,2,1961
61IN01630,1960145614,60,2,X5614,2,37,370,14,,,11,3,5,,1,,370,,,,98,124,,,,,,,109,2,465711,,,246514,,1.0,2,1961
61IN01631,1960145616,60,1,X5616,2,45,450,14,,,02,5,6,,1,,,,,,117,150,,,,,,,,,366714,,220,224114,,1.0,2,1961
61IN01632,1960145617,60,2,X5617,2,45,450,14,,,02,5,6,,1,,450,,,,82,120,,,,,,,094,2,366714,,,224114,,1.0,2,1961
61IN01633,1960145618,60,2,X5618,2,25,250,14,,,00,3,6,,1,,250,,,,78,118,,,,,,,099,2,012491,,,188414,,1.0,2,1961
61IN01634,1960145621,60,2,X5621,2,36,360,14,,,28,5,4,,1,,009,,,2,70,109,,,,,09,,076,2,442414,,,304014,,1.0,2,1961
61IN01635,1960145622,60,2,X5622,2,22,220,14,,,31,3,5,,1,,220,,,,68,94,,,,,,,081,1,423914,,,271814,,1.0,2,1961
61IN01636,1960145625,60,2,X5625,2,54,540,14,,,15,5,7,,1,,009,,,0,85,114,,,,,07,,085,2,292814,,,133014,,1.0,2,1961
61IN01637,1960145626,60,1,X5626,2,54,540,14,,,15,5,7,,1,,,,,,103,131,2,,,,,1215,,,292814,,217,133014,,1.0,2,1961
61IN01638,1960145627,60,1,X5627,2,25,250,14,,,00,1,7,,1,,,,,,98,133,3,,,,,0801,,,012491,,196,144914,,1.0,2,1961
61IN01639,1960145631,60,2,X5631,2,82,374,14,,,,1,2,,7,,,,,,93,128,2,,,,,0928,095,2,175514,, 63,441914,,1.0,2,1961
61IN01640,1960145632,60,2,X5632,2,51,510,14,,,24,1,3,,1,,510,,,,96,104,,,,,,,084,2,442014,,,374514,,1.0,2,1961
61IN01641,1960145637,60,2,X5637,2,35,350,14,,,24,1,3,,1,,350,,,,90,124,,,,,,,106,3,458814,,,386014,,1.0,2,1961
61IN01642,1960145640,60,1,X5640,2,46,460,14,,,32,5,8,,1,,,,,,88,118,3,,,,,1204,,,157514,,204,086214,,1.0,2,1961
61IN01643,1960145644,60,1,X5644,2,53,530,14,,,33,1,2,,1,,,,,,88,110,,,,,,,,,185714,,212,419914,,1.0,2,1961
61IN01644,1960145646,60,2,X5646,2,49,490,14,,,18,1,2,,1,,490,,,,83,113,,,,,,,096,2,418814,,,452514,,1.0,2,1961
61IN01645,1960145649,60,2,X5649,2,49,490,14,,,15,3,9,,1,,,,,,91,122,2,,,,,0928,107,2,418814,, 66,174213,,1.0,2,1961
61IN01646,1960145654,60,2,X5654,2,22,220,14,,,32,1,6,,1,,009,,,3,89,108,,,,,06,,090,2,423914,,,206014,,1.0,2,1961
61IN01647,1960145655,60,2,X5655,2,29,291,14,,,24,1,3,,1,,009,,,3,83,114,,,,,11,,102,2,345514,,,381814,,1.0,2,1961
61IN01648,1960145656,60,1,X5656,2,49,491,14,,,20,1,7,,1,,,,,,88,127,,,,,,,,,430814,,192,128414,,1.0,2,1961
61IN01649,1960145658,60,2,X5658,2,46,461,14,,,27,3,8,,1,,,,,,56,81,3,,,,,1101,064,B,373514,,,048114,,1.0,2,1961
61IN01650,1960145661,60,2,X5661,2,40,400,14,,,29,5,7,,1,,,,,,76,111,2,,,,,0928,091,J,308714,, 65,144414,,1.0,2,1961
61IN01651,1960145662,60,1,X5662,2,40,400,14,,,29,5,7,,1,,,,,,91,126,3,,,,,0801,,,308714,,213,144414,,1.0,2,1961
