UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_BRDG,C80,YRREC,AGE
55IN00188,1953113795,53,1,R3795,1,20,200,11,,,,,3,,,,,,,,114,150,3,20,,,,,,,,,,,,2,,1955,2.0
55IN00189,1953113852,53,2,R3852,1,20,200,11,,08,24,,3,,1,3,550,067,16,,102,132,,,061,040,,,090,2,,3163,1,,,2,,1955,2.0
55IN00190,1953113868,53,1,R3868,1,20,200,11,,,,,3,,,,,,,,140,186,,,,,,,,,,,,,,2,,1955,2.0
55IN00191,1953113910,53,2,R3910,1,20,200,11,,09,19,,3,29,1,3,200,073,15,,105,124,,,068,043,,,105,2,,3163,1,,,2,,1955,2.0
55IN00192,1953113919,53,2,R3919,1,20,200,11,,,,,3,,,,,,,,84,105,2,50,,,,,,,,,,,,2,,1955,2.0
55IN00193,1953113940,53,2,R3940,1,20,200,11,,10,20,,3,,1,3,550,057,14,,85,110,,,071,033,,,080,2,,3163,1,,,2,,1955,2.0
55IN00194,1953113957,53,1,R3957,1,20,200,11,,,,,3,,,,,,,,126,161,3,87,,,,,,,,,,,14,2,,1955,2.0
55IN00195,1953113989,53,1,R3989,1,20,200,11,,,,,3,,,,,,,,114,141,3,50,,,,,,,,,,,,2,,1955,2.0
55IN00196,1953114045,53,2,R4045,1,20,200,11,,08,25,,3,25,1,3,200,072,16,,80,111,,,059,025,,,064,2,,3163,1,,,2,,1955,2.0
55IN00197,1953114048,53,2,R4048,1,20,200,11,,,,,3,,,,,,,,88,89,3,50,,,,,,,,,,,,2,,1955,2.0
55IN00198,1953114055,53,2,R4055,1,20,200,11,,09,22,,3,,1,3,580,062,16,,87,110,,,060,032,,,070,2,,3163,1,,,2,,1955,2.0
55IN00199,1954114083,54,1,R4083,1,20,200,11,,,,,2,,,,,,,,84,115,,,,,,,,,,,,,,1,,1955,1.0
55IN00200,1954114106,54,1,R4106,1,20,200,11,,,,,2,,,,,,,,93,141,,,,,,,,,,,,,,1,,1955,1.0
55IN00201,1954114126,54,2,R4126,1,20,200,11,,09,35,,2,,1,3,570,076,10,,76,106,,,080, 49,,,104,2,,3457,1,,,1,,1955,1.0
55IN00202,1954114133,54,1,R4133,1,20,200,11,,4,,,2,,,,,,,,104,145,2,10,,,,,,,,,,,,1,,1955,1.0
55IN00203,1954114150,54,1,R4150,1,20,200,11,,,,,2,,,,,,,,96,139,,,,,,,,,,,,,,1,,1955,1.0
55IN00204,1954114213,54,1,R4213,1,20,200,11,,,,,2,,,,,,,,89,117,,,,,,,,,,,,,,1,,1955,1.0
55IN00205,1954114227,54,2,R4227,1,20,200,11,,10,18,,2,25,1,3,200,076,15,,76,110,,,073, 39,,,083,2,,3457,1,,,1,,1955,1.0
55IN00206,1954114256,54,2,R4256,1,20,200,11,,08,26,,2,29,1,3,200,077,13,,77,106,,,086, 54,,,095,2,,3457,1,,,1,,1955,1.0
55IN00207,1954114285,54,2,R4285,1,20,200,11,,08,30,,2,30,1,3,200,068,15,,68,94,,,079, 38,,,090,2,,3457,1,,,1,,1955,1.0
55IN00208,1954114301,54,2,R4301,1,20,200,11,,10,30,,2,31,1,3,200,073,13,,73,101,,,089, 40,,,091,2,,3457,1,,,1,,1955,1.0
55IN00209,1954114308,54,1,R4308,1,20,200,11,,,,,2,,,,,,,,82,117,3,10,,,,,,,,,,,,1,,1955,1.0
55IN00210,1954114332,54,2,R4332,1,20,200,11,,08, 9,,2,,1,3,560,069,13,,69,99,,,075, 41,,,093,2,,3457,1,,,1,,1955,1.0
55IN00211,1954114348,54,1,R4348,1,20,200,11,,,,,2,,,,,,,,76,115,3,10,,,,,,,,,,,,1,,1955,1.0
55IN00212,1954114350,54,2,R4350,1,20,200,11,,11,36,,2,31,1,3,200,068,12,,68,99,,,095, 39,,,084,2,,3457,1,,,1,,1955,1.0
55IN00213,1947112417,47,2,R2417,1,21,,11,,,,,9,,,,,,,,107,134,2,11,,,,,,,,,,,,8,,1955,8.0
55IN00214,1950113108,50,2,R3108,1,21,,11,,,,,6,,,,,,,,110,142,2,11,,,,,,,,,,,,5,,1955,5.0
55IN00215,1948112639,48,2,R2639,1,21,210,11,,07,17,,8,34,1,4,210,068,13,,101,126,,,073,,,,080,1,,1836,1,,,7,,1955,7.0
55IN00216,1948112648,48,2,R2648,1,21,210,11,,06,11,,8,36,1,3,210,078,15,,128,144,,,077,,,,079,1,,1836,1,,,7,,1955,7.0
55IN00217,1951113341,51,2,R3341,1,21,210,11,,,,,5,,,,,,,,118,144,8,07,,,,,,,,,,,,4,,1955,4.0
55IN00218,1951113452,51,2,R3452,1,21,210,11,,08,28,,5,33,1,3,210,078,14,,110,126,,,083,044,,,082,2,,2594,1,,,4,,1955,4.0
55IN00219,1951113465,51,2,R3465,1,21,210,11,,09,27,,5,32,1,3,210,078,12,,110,141,,,067,044,,,086,2,,2594,1,,,4,,1955,4.0
55IN00220,1951113570,51,1,R3570,1,21,210,11,,,,,5,,,,,,,,180,113,,,,,,,,,,,,,,4,,1955,4.0
55IN00221,1953113865,53,1,R3865,1,21,210,11,,,,,3,,,,,,,,140,166,,,,,,,,,,,,,,2,,1955,2.0
55IN00222,1953113932,53,2,R3932,1,21,210,11,,09,40,,3,39,1,3,210,080,16,,89,113,,,063,031,,,095,2,,3570,1,,,2,,1955,2.0
55IN00223,1953113950,53,2,R3950,1,21,210,11,,07,31,,3,36,1,3,210,092,16,,115,137,,,077,048,,,123,2,,3570,1,,,2,,1955,2.0
55IN00224,1953113969,53,2,R3969,1,21,210,11,,09,25,,3,34,1,1,210,077,16,,95,124,,,072,036,,,105,2,,3570,1,,,2,,1955,2.0
55IN00225,1953113976,53,2,R3976,1,21,210,11,,,,,3,,,,,,,,110,,7,,,,,,,,,,,,,2,,1955,2.0
55IN00226,1953114030,53,2,R4030,1,21,210,11,,07,35,,3,38,1,3,210,076,14,,105,125,,,069,041,,,094,2,,3570,1,,,2,,1955,2.0
55IN00227,1953114037,53,2,R4037,1,21,210,11,,09,30,,3,36,1,4,210,086,15,,117,156,,,072,037,,,093,2,,3570,1,,,2,,1955,2.0
55IN00228,1954114104,54,2,R4104,1,21,210,11,,08,26,,2,37,1,4,210,078,14,,78,112,,,074, 38,,,107,2,,3841,1,,,1,,1955,1.0
55IN00229,1954114168,54,1,R4168,1,21,210,11,,,,,2,,,,,,,,,,6,,,,,,,,,,,,19 6,1,,1955,1.0
55IN00230,1954114209,54,1,R4209,1,21,210,11,,,,,2,,,,,,,,72,106,3,10,,,,,,,,,,,14,1,,1955,1.0
55IN00231,1954114255,54,2,R4255,1,21,210,11,,09,27,,2,39,1,3,210,080,12,,80,114,,,073, 44,,,091,2,,3841,1,,,1,,1955,1.0
55IN00232,1954114298,54,2,R4298,1,21,210,11,,,,,2,,,,,,,,60,88,3,10,,,,,,,,,,,,1,,1955,1.0
55IN00233,1954114299,54,2,R4299,1,21,210,11,,12,27,,2,37,1,4,210,064,16,,64,87,,,066, 27,,,073,2,,3841,1,,,1,,1955,1.0
55IN00234,1954114328,54,1,R4328,1,21,210,11,,,,,2,,,,,,,,95,122,,,,,,,,,,,,,,1,,1955,1.0
55IN00235,1954114335,54,2,R4335,1,21,210,11,,09,25,,2,37,1,3,210,073,15,,73,104,,,079, 44,,,108,2,,3841,1,,,1,,1955,1.0
55IN00236,1954114342,54,1,R4342,1,21,210,11,,,,,2,,,,,,,,81,112,3,12,,,,,,,,,,,14,1,,1955,1.0
55IN00237,1954114360,54,2,R4360,1,21,210,11,,11,42,,2,41,1,5,210,068,15,,68,96,,,066, 36,,,084,2,,3841,1,,,1,,1955,1.0
55IN00238,1954114361,54,2,R4361,1,21,210,11,,11,26,,2,37,1,3,210,060,16,,60,88,,,071, 28,,,077,2,,3841,1,,,1,,1955,1.0
55IN00239,1950113183,50,2,R3183,1,21,211,11,,08,27,,6,26,1,3,210,064,14,,108,129,,,096, 41,,,084,2,,2740,1,,,5,,1955,5.0
55IN00240,1951113390,51,1,R3390,1,21,211,11,,1,,,5,,,,,,,,188,210,2,10,,,,,,,,,,,,4,,1955,4.0
55IN00241,1951113495,51,2,R3495,1,21,211,11,,10,28,,5,26,1,4,210,072,15,,108,133,,,076,043,,,085,2,,2842,1,,,4,,1955,4.0
55IN00242,1949112866,49,2,R2866,1,23,,11,,1,,,7,,,,,,,,122,150,2,29,,,,,,,,,,,,6,,1955,6.0
55IN00243,1949112995,49,2,R2995,1,23,,11,,,,,7,,,,,,,,115,118,3,05,,,,,,,,,,,,6,,1955,6.0
55IN00244,1949113030,49,2,R3030,1,23,,11,,,,,7,,,,,,,,118,145,2,07,,,,,,,,,,,,6,,1955,6.0
55IN00245,1950113137,50,2,R3137,1,23,,11,,,,,6,,,,,,,,105,127,8,92,,,,,,,,,,,,5,,1955,5.0
55IN00246,1949113002,49,2,R3002,1,23,230,11,,07,23,,7,34,1,4,230,087,15,,130,150,,,071,,,,077,3,,2377,1,,,6,,1955,6.0
55IN00247,1951113346,51,2,R3346,1,23,230,11,,08,17,,5,19,1,3,230,077,15,,106,133,,,083,057,,,093,2,,2744,1,,,4,,1955,4.0
55IN00248,1951113365,51,2,R3365,1,23,230,11,,09,30,,5,18,1,4,230,087,11,,118,148,,,076,037,,,082,2,,2744,1,,,4,,1955,4.0
55IN00249,1951113402,51,2,R3402,1,23,230,11,,,,,5,,,,,,,,118,149,5,06,,,,,,,,,,,,4,,1955,4.0
55IN00250,1951113560,51,2,R3560,1,23,230,11,,10,26,,5,18,1,3,230,068,15,,106,126,,,073,045,,,072,2,,2744,1,,,4,,1955,4.0
55IN00251,1952113768,52,2,R3768,1,23,230,11,,07,24,,4,32,1,4,230,083,14,,113,141,,,066,038,,,084,2,,2996,1,,,3,,1955,3.0
55IN00252,1953113855,53,2,R3855,1,23,230,11,,09,31,,3,17,1,3,230,067,16,,94,123,,,073,041,,,090,2,,3192,1,,,2,,1955,2.0
55IN00253,1953113856,53,1,R3856,1,23,230,11,,,,,3,,,,,,,,134,167,,,,,,,,,,,,,,2,,1955,2.0
55IN00254,1953113863,53,2,R3863,1,23,230,11,,10,17,,3,21,1,3,230,074,15,,100,138,,,068,034,,,095,2,,3192,1,,,2,,1955,2.0
55IN00255,1953113892,53,2,R3892,1,23,230,11,,07,24,,3,23,1,3,230,083,16,,110,133,,,062,033,,,093,2,,3192,1,,,2,,1955,2.0
55IN00256,1953113902,53,2,R3902,1,23,230,11,,09,19,,3,20,1,4,230,071,16,,96,122,,,068,030,,,083,2,,3192,1,,,2,,1955,2.0
55IN00257,1953113903,53,2,R3903,1,23,230,11,,08,19,,3,20,1,3,230,072,16,,100,125,,,068,041,,,090,2,,3192,1,,,2,,1955,2.0
55IN00258,1953113924,53,2,R3924,1,23,230,11,,09,22,,3,17,1,3,230,087,16,,115,146,,,079,043,,,110,2,,3192,1,,,2,,1955,2.0
55IN00259,1953113929,53,1,R3929,1,23,230,11,,,,,3,,,,,,,,135,175,3,10,,,,,,,,,,,14,2,,1955,2.0
55IN00260,1953113938,53,2,R3938,1,23,230,11,,09,18,,3,31,1,3,230,088,14,,108,151,,,064,036,,,107,2,,3192,1,,,2,,1955,2.0
55IN00261,1953113961,53,2,R3961,1,23,230,11,,09,17,,3,25,1,5,230,082,15,,117,154,,,068,050,,,104,2,,3192,1,,,2,,1955,2.0
55IN00262,1954114086,54,2,R4086,1,23,230,11,,07,30,,2,38,1,3,230,079,14,,79,113,,,079, 42,,,093,2,,3715,1,,,1,,1955,1.0
55IN00263,1954114103,54,2,R4103,1,23,230,11,,10,20,,2,33,1,3,230,071,16,,71,104,,,084, 39,,,090,2,,3715,1,,,1,,1955,1.0
55IN00264,1954114134,54,2,R4134,1,23,230,11,,09,28,,2,37,1,3,230,090,16,,90,119,,,075, 35,,,087,2,,3715,1,,,1,,1955,1.0
55IN00265,1954114162,54,2,R4162,1,23,230,11,,09,19,,2,33,1,3,230,076,16,,76,113,,,070, 39,,,086,2,,3715,1,,,1,,1955,1.0
55IN00266,1954114169,54,1,R4169,1,23,230,11,,,,,2,,,,,,,,118,145,,,,,,,,,,,,,,1,,1955,1.0
55IN00267,1954114189,54,2,R4189,1,23,230,11,,07,20,,2,34,1,3,230,080,16,,80,115,,,073, 47,,,088,2,,3715,1,,,1,,1955,1.0
55IN00268,1954114196,54,2,R4196,1,23,230,11,,07,30,,2,41,1,3,230,083,16,,83,120,,,075, 41,,,083,2,,3715,1,,,1,,1955,1.0
55IN00269,1954114199,54,2,R4199,1,23,230,11,,07,22,,2,35,1,4,230,079,15,,79,133,,,060, 27,,,074,2,,3715,1,,,1,,1955,1.0
55IN00270,1954114240,54,1,R4240,1,23,230,11,,,,,2,,,,,,,,111,151,,,,,,,,,,,,,,1,,1955,1.0
55IN00271,1954114249,54,1,R4249,1,23,230,11,,1,,,2,,,,,,,,93,123,2,10,,,,,,,,,,,,1,,1955,1.0
55IN00272,1954114264,54,1,R4264,1,23,230,11,,,,,2,,,,,,,,91,123,,,,,,,,,,,,,,1,,1955,1.0
55IN00273,1954114306,54,2,R4306,1,23,230,11,,10,17,,2,33,1,3,230,059,15,,59,96,,,064, 25,,,054,2,,3715,1,,,1,,1955,1.0
55IN00274,1954114307,54,1,R4307,1,23,230,11,,,,,2,,,,,,,,87,124,3,10,,,,,,,,,,,14,1,,1955,1.0
55IN00275,1954114312,54,2,R4312,1,23,230,11,,09,19,,2,33,1,4,230,066,16,,66,104,,,062, 30,,,071,2,,3715,1,,,1,,1955,1.0
55IN00276,1950113184,50,2,R3184,1,23,231,11,,06,19,,6,27,1,3,230,082,15,,119,172,,,076, 40,,,093,2,,2377,1,,,5,,1955,5.0
55IN00277,1950113200,50,2,R3200,1,23,231,11,,06,24,,6,27,1,3,230,085,14,,111,127,,,067, 37,,,082,2,,2377,1,,,5,,1955,5.0
55IN00278,1950113224,50,2,R3224,1,23,231,11,,07,20,,6,27,1,4,230,079,16,,104,130,,,073, 38,,,087,2,,2377,1,,,5,,1955,5.0
55IN00279,1951113354,51,2,R3354,1,23,231,11,,08,15,,5,29,1,3,230,077,16,,118,152,,,069,036,,,088,2,,2996,1,,,4,,1955,4.0
55IN00280,1951113416,51,2,R3416,1,23,231,11,,,,,5,,,,,,,,,,6,,,,,,,,,,,,   6,4,,1955,4.0
55IN00281,1951113417,51,2,R3417,1,23,231,11,,08,18,,5,34,1,3,230,093,14,,108,126,,,072,044,,,082,2,,2996,1,,,4,,1955,4.0
55IN00282,1951113574,51,2,R3574,1,23,231,11,,08,19,,5,31,1,3,230,079,15,,107,123,,,068,044,,,090,2,,2996,1,,,4,,1955,4.0
55IN00283,1951113586,51,2,R3586,1,23,231,11,,07,17,,5,29,1,3,230,092,14,,132,155,,,055,040,,,082,2,,2996,1,,,4,,1955,4.0
55IN00284,1952113750,52,2,R3750,1,23,231,11,,09,21,,4,20,1,3,230,076,16,,116,127,,,070,038,,,083,2,,3355,1,,,3,,1955,3.0
55IN00285,1947112397,47,2,R2397,1,24,,11,,,,,9,,,,,,,,113,,6,,,,,,,,,,,,,8,,1955,8.0
55IN00286,1947112482,47,2,R2482,1,24,,11,,,,,9,,,,,,,,103,126,2,11,,,,,,,,,,,,8,,1955,8.0
55IN00287,1948112584,48,2,R2584,1,24,,11,,1,,,8,,,,,,,,122,148,2,36,,,,,,,,,,,,7,,1955,7.0
55IN00288,1948112640,48,2,R2640,1,24,,11,,,,,8,,,,,,,,115,144,2,11,,,,,,,,,,,,7,,1955,7.0
55IN00289,1949112836,49,2,R2836,1,24,,11,,,,,7,,,,,,,,,,6,,,,,,,,,,,,   6,6,,1955,6.0
55IN00290,1949112869,49,2,R2869,1,24,,11,,,,,7,,,,,,,,143,,3,,,,,,,,,,,,,6,,1955,6.0
55IN00291,1949112882,49,2,R2882,1,24,,11,,,,,7,,,,,,,,143,,7,07,,,,,,,,,,,,6,,1955,6.0
55IN00292,1950113081,50,2,R3081,1,24,,11,,,,,6,,,,,,,,126,148,2,11,,,,,,,,,,,,5,,1955,5.0
55IN00293,1950113279,50,2,R3279,1,24,,11,,,,,6,,,,,,,,131,165,8,92,,,,,,,,,,,,5,,1955,5.0
55IN00294,1950113124,50,2,R3124,1,24,240,11,,08,00,,6,20,1,3,240,082,11,,120,140,,,079, 41,,,098,2,,7339,1,,,5,,1955,5.0
55IN00295,1950113178,50,2,R3178,1,24,240,11,,08,00,,6,34,1,1,240,071,15,,107,143,,,078, 30,,,077,2,,7339,1,,,5,,1955,5.0
55IN00296,1950113236,50,1,R3236,1,24,240,11,,,,,6,,,,,,,,174,170,6,24,,,,,,,,,,,,5,,1955,5.0
55IN00297,1951113420,51,2,R3420,1,24,240,11,,08,14,,5,22,1,1,240,085,15,,109,143,,,071,044,,,089,2,,3236,1,,,4,,1955,4.0
55IN00298,1951113446,51,1,R3446,1,24,240,11,,,,,5,,,,,,,,196,213,,,,,,,,,,,,,,4,,1955,4.0
55IN00299,1951113456,51,2,R3456,1,24,240,11,,06,19,,5,23,1,1,240,097,14,,144,178,,,073,041,,,083,2,,3236,1,,,4,,1955,4.0
55IN00300,1951113544,51,2,R3544,1,24,240,11,,,,,5,,,,,,,,123,173,2,36,,,,,,,,,,,,4,,1955,4.0
55IN00301,1951113577,51,2,R3577,1,24,240,11,,07,17,,5,25,1,1,240,088,15,,118,148,,,085,060,,,113,2,,3236,1,,,4,,1955,4.0
55IN00302,1952113622,52,2,R3622,1,24,240,11,,07,20,,4,23,1,3,240,083,15,,106,138,,,071,037,,,078,2,,3236,1,,,3,,1955,3.0
55IN00303,1952113668,52,2,R3668,1,24,240,11,,10,20,,4,24,1,3,240,090,16,,122,163,,,071,043,,,111,2,,3236,1,,,3,,1955,3.0
55IN00304,1952113694,52,2,R3694,1,24,240,11,,07,16,,4,24,1,4,240,086,12,,116,146,,,067,041,,,093,2,,3236,1,,,3,,1955,3.0
55IN00305,1952113730,52,2,R3730,1,24,240,11,,06,19,,4,28,1,1,240,090,12,,126,154,,,078,047,,,118,2,,3236,1,,,3,,1955,3.0
55IN00306,1953113953,53,2,R3953,1,24,240,11,,08,16,,3,28,1,1,240,083,16,,104,147,,,087,040,,,095,2,,3446,1,,,2,,1955,2.0
55IN00307,1953113988,53,2,R3988,1,24,240,11,,,,,3,,,,,,,,100,,6,,,,,,,,,,,,,2,,1955,2.0
55IN00308,1953114036,53,2,R4036,1,24,240,11,,08,24,,3,30,1,3,240,074,13,,102,129,,,070,034,,,086,2,,3446,1,,,2,,1955,2.0
55IN00309,1953114061,53,2,R4061,1,24,240,11,,07,27,,3,30,1,1,240,081,12,,102,136,,,065,033,,,079,2,,3446,1,,,2,,1955,2.0
55IN00310,1953114073,53,1,R4073,1,24,240,11,,,,,3,,,,,,,,152,194,,,,,,,,,,,,,,2,,1955,2.0
55IN00311,1954114110,54,1,R4110,1,24,240,11,,,,,2,,,,,,,,111,146,,,,,,,,,,,,,,1,,1955,1.0
55IN00312,1954114123,54,1,R4123,1,24,240,11,,,,,2,,,,,,,,106,131,3,37,,,,,,,,,,,14,1,,1955,1.0
55IN00313,1954114125,54,2,R4125,1,24,240,11,,08,25,,2,31,1,1,240,075,16,,75,115,,,087, 45,,,087,2,,3446,1,,,1,,1955,1.0
55IN00314,1954114172,54,1,R4172,1,24,240,11,,5,,,2,,,,,,,,103,137,2,10,,,,,,,,,,,,1,,1955,1.0
55IN00315,1954114174,54,2,R4174,1,24,240,11,,,,,2,,,,,,,,62,84,2,50,,,,,,,,,,,,1,,1955,1.0
55IN00316,1954114175,54,2,R4175,1,24,240,11,,,,,2,,,,,,,,57,84,2,50,,,,,,,,,,,,1,,1955,1.0
55IN00317,1954114182,54,2,R4182,1,24,240,11,,10,27,,2,30,1,1,240,074,16,,74,116,,,085, 48,,,094,2,,3446,1,,,1,,1955,1.0
55IN00318,1954114191,54,2,R4191,1,24,240,11,,07,35,,2,32,1,1,240,070,15,,70,104,,,082, 45,,,099,2,,3446,1,,,1,,1955,1.0
55IN00319,1954114201,54,2,R4201,1,24,240,11,,08,17,,2,29,1,1,240,081,09,,81,119,,,080, 48,,,104,2,,3446,1,,,1,,1955,1.0
55IN00320,1954114219,54,2,R4219,1,24,240,11,,06,16,,2,28,1,1,240,097,15,,97,134,,,071, 45,,,099,2,,3446,1,,,1,,1955,1.0
55IN00321,1954114220,54,2,R4220,1,24,240,11,,09,16,,2,28,1,1,240,079,12,,79,113,,,063, 41,,,103,2,,3446,1,,,1,,1955,1.0
55IN00322,1954114260,54,2,R4260,1,24,240,11,,07,16,,2,29,1,1,240,087,12,,87,114,,,091, 51,,,100,2,,3446,1,,,1,,1955,1.0
55IN00323,1954114273,54,1,R4273,1,24,240,11,,2,,,2,,,,,,,,104,147,2,10,,,,,,,,,,,,1,,1955,1.0
55IN00324,1954114274,54,2,R4274,1,24,240,11,,,,,2,,,,,,,,76,110,2,71,,,,,,,,,,,,1,,1955,1.0
55IN00325,1954114279,54,2,R4279,1,24,240,11,,10,38,,2,33,1,1,240,073,13,,73,104,,,093, 45,,,091,2,,3446,1,,,1,,1955,1.0
55IN00326,1954114330,54,1,R4330,1,24,240,11,,9,,,2,,,,,,,,105,142,2,37,,,,,,,,,,,,1,,1955,1.0
55IN00327,1954114333,54,1,R4333,1,24,240,11,,,,,2,,,,,,,,,,6,,,,,,,,,,,,19 6,1,,1955,1.0
55IN00328,1954114340,54,2,R4340,1,24,240,11,,10,22,,2,30,1,1,240,073,16,,73,119,,,076, 42,,,106,2,,3446,1,,,1,,1955,1.0
55IN00329,1954114356,54,2,R4356,1,24,240,11,,09,25,,2,31,1,1,240,070,16,,70,112,,,079, 35,,,071,2,,3446,1,,,1,,1955,1.0
55IN00330,1954114357,54,2,R4357,1,24,240,11,,08,25,,2,31,1,1,240,083,16,,83,116,,,067, 37,,,086,2,,3446,1,,,1,,1955,1.0
55IN00331,1948112523,48,2,R2523,1,27,,11,,,,,8,,,,,,,,100,132,2,11,,,,,,,,,,,,7,,1955,7.0
55IN00332,1948112551,48,2,R2551,1,27,,11,,,,,8,,,,,,,,120,130,3,11,,,,,,,,,,,,7,,1955,7.0
55IN00333,1948112585,48,2,R2585,1,27,,11,,,,,8,,,,,,,,120,,6,,,,,,,,,,,,,7,,1955,7.0
55IN00334,1948112726,48,2,R2726,1,27,,11,,,,,8,,,,,,,,112,143,2,11,,,,,,,,,,,,7,,1955,7.0
55IN00335,1949112792,49,2,R2792,1,27,,11,,,,,7,,,,,,,,140,,3,,,,,,,,,,,,,6,,1955,6.0
55IN00336,1949112807,49,2,R2807,1,27,,11,,1,,,7,,,,,,,,126,149,2,11,,,,,,,,,,,,6,,1955,6.0
55IN00337,1949112824,49,2,R2824,1,27,,11,,,,,7,,,,,,,,,,6,,,,,,,,,,,,   6,6,,1955,6.0
55IN00338,1949112833,49,2,R2833,1,27,,11,,1,,,7,,,,,,,,125,140,2,11,,,,,,,,,,,,6,,1955,6.0
55IN00339,1949113006,49,2,R3006,1,27,,11,,,,,7,,,,,,,,123,,6,,,,,,,,,,,,,6,,1955,6.0
55IN00340,1950113079,50,2,R3079,1,27,,11,,,,,6,,,,,,,,127,158,2,11,,,,,,,,,,,,5,,1955,5.0
55IN00341,1950113140,50,2,R3140,1,27,,11,,,,,6,,,,,,,,117,155,3,05,,,,,,,,,,,,5,,1955,5.0
55IN00342,1948112546,48,2,R2546,1,27,270,11,,07,23,,8,,1,4,610,082,14,,133,164,,,078,,,,087,1,,2013,1,,,7,,1955,7.0
55IN00343,1949112913,49,2,R2913,1,27,270,11,,05,23,,7,35,1,5,270,094,12,,125,140,,,075,,,,083,1,,2232,1,,,6,,1955,6.0
55IN00344,1949112924,49,2,R2924,1,27,270,11,,07,42,,7,,1,3,600,081,15,,119,144,,,071,,,,087,3,,2232,1,,,6,,1955,6.0
55IN00345,1949112985,49,2,R2985,1,27,270,11,,08,18,,7,31,1,3,270,078,06,,131,157,,,088,,,,105,2,,2232,1,,,6,,1955,6.0
55IN00346,1949112987,49,2,R2987,1,27,270,11,,06,20,,7,,1,3,620,086,14,,137,175,,,064,,,,084,2,,2232,1,,,6,,1955,6.0
55IN00347,1949113015,49,2,R3015,1,27,270,11,,06,31,,7,35,1,3,270,072,15,,127,153,,,063,,,,073,J,,2232,1,,,6,,1955,6.0
55IN00348,1949113018,49,2,R3018,1,27,270,11,,05,32,,7,,1,3,590,087,10,,144,167,,,069,,,,101,2,,2232,1,,,6,,1955,6.0
55IN00349,1950113130,50,2,R3130,1,27,270,11,,06,27,,6,36,1,3,270,086,08,,126,146,,,076, 42,,,108,2,,2232,1,,,5,,1955,5.0
55IN00350,1950113204,50,2,R3204,1,27,270,11,,07,27,,6,34,1,3,270,090,13,,118,148,,,072, 43,,,111,2,,2232,1,,,5,,1955,5.0
55IN00351,1951113309,51,2,R3309,1,27,270,11,,08,34,,5,34,1,3,270,084,15,,115,133,,,085,057,,,121,2,,2781,1,,,4,,1955,4.0
55IN00352,1951113315,51,2,R3315,1,27,270,11,,08,26,,5,30,1,3,270,091,14,,123,155,,,082,063,,,117,2,,2781,1,,,4,,1955,4.0
55IN00353,1951113316,51,2,R3316,1,27,270,11,,08,26,,5,30,1,3,270,075,16,,112,142,,,072,040,,,091,2,,2781,1,,,4,,1955,4.0
55IN00354,1951113344,51,2,R3344,1,27,270,11,,08,24,,5,,1,3,600,088,15,,111,163,,,080,046,,,088,2,,2781,1,,,4,,1955,4.0
55IN00355,1951113413,51,2,R3413,1,27,270,11,,08,28,,5,31,1,3,270,101,14,,138,160,,,087,064,,,121,2,,2781,1,,,4,,1955,4.0
55IN00356,1951113425,51,2,R3425,1,27,270,11,,,,,5,,,,,,,,136,157,3,07,,,,,,,,,,,,4,,1955,4.0
55IN00357,1951113515,51,2,R3515,1,27,270,11,,08,27,,5,31,1,3,270,080,14,,103,125,,,077,042,,,087,2,,2781,1,,,4,,1955,4.0
55IN00358,1951113521,51,2,R3521,1,27,270,11,,08,19,,5,,1,3,610,082,11,,131,161,,,075,053,,,112,2,,2781,1,,,4,,1955,4.0
55IN00359,1951113541,51,2,R3541,1,27,270,11,,06,29,,5,,1,4,620,092,09,,168,192,,,086,061,,,121,2,,2781,1,,,4,,1955,4.0
55IN00360,1952113633,52,1,R3633,1,27,270,11,,2,,,4,,,,,,,,150,190,2,29,,,,,,,,,,,,3,,1955,3.0
55IN00361,1952113643,52,1,R3643,1,27,270,11,,,,,4,,,,,,,,152,200,3,22,,,,,,,,,,,14,3,,1955,3.0
55IN00362,1952113644,52,2,R3644,1,27,270,11,,,,,4,,,,,,,,105,,6,,,,,,,,,,,,,3,,1955,3.0
55IN00363,1952113657,52,2,R3657,1,27,270,11,,,,,4,,,,270,,,,116,138,7,,,,,,,,,,,,,3,,1955,3.0
55IN00364,1952113690,52,2,R3690,1,27,270,11,,,,,4,,,,,,,,117,,7,,,,,,,,,,,,,3,,1955,3.0
55IN00365,1952113724,52,2,R3724,1,27,270,11,,,,,4,,,,,,,,117,144,5,80,,,,,,,,,,,,3,,1955,3.0
55IN00366,1952113725,52,2,R3725,1,27,270,11,,08,33,,4,,1,3,590,076,14,,110,148,,,069,033,,,077,2,,2822,1,,,3,,1955,3.0
55IN00367,1952113745,52,2,R3745,1,27,270,11,,06,29,,4,31,1,3,270,078,14,,115,137,,,074,044,,,103,2,,2822,1,,,3,,1955,3.0
55IN00368,1953113789,53,1,R3789,1,27,270,11,,,,,3,,,,,,,,145,,,,,,,,,,,,,,,2,,1955,2.0
