UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
91IN04941,1986438283,T8283,43,86,2,42,1,02,902,679943,223043,,,,,,, 1, 77,1,,2,140,155,02,,,,,,,812,,,?,50,,1991
91IN04942,1989808284,X8284,80,89,2,97,1,97,197,002297,655497,,,,,,, 2,191,H,,N,154,195,02,,,,,,,971,,,1,20,,1991
91IN04943,1989808285,X8285,80,89,2,97,1,97,197,002297,655497,,,,,,, 1,118,1,,e,185,0,00,,,,97,1016,,,,,,20,,1991
91IN04944,1989808288,X8288,80,89,1,97,1,97,497,094980,593680,,,,,,, 0,  0,1,,r,219,224,00,,,,99,,,,,,,20,">MT,10/17/91",1991
91IN04945,         0,08289,,88,1,,1,02,,3815JR,0321RR,2,,1,,,, 0,  0,1,,*,0,0,00,,,L,95,0708,,,,,,30,62S,1991
91IN04946,1989808291,X8291,80,89,1,97,1,97,197,002297,247197,,,,,,, 0,  0,1,,r,223,228,00,,,,,,,,,,,20,"LAME,RF",1991
91IN04947,1989808292,X8292,80,89,1,97,1,97,197,002297,247197,,,,,,, 0,  0,1,,r,233,244,00,,,,,,,,,,,20,,1991
91IN04948,1987198297,S8297,19,87,2,13,1,07,  2,639419,743419,6,,,,,, 1, 84,1,,5,168,0,00,,,,,,,000,,,?,40,,1991
91IN04949,1985028299,Y8299,02,85,2,83,1,30,704,539202,043202,,,1,0,1,2, 2,150,2,082,1,134,144,02,,,,92,0919,,,,,,60,,1991
91IN04950,1985028300,Y8300,02,85,2,81,1,30,704,539202,043202,,,1,,,, 2,140,3,,2,124,132,02,,,,93,0930,,,,,,60,SICK,1991
91IN04951,1987198302,S8302,19,87,2,13,1,07,131,737619,636019,6,,,,,, 4, 33,1,,5,193,203,01,,,,,,,R11,,,1,40,,1991
91IN04952,1985028302,Y8302,02,85,2,81,1,30,703,509302,503302,,,1,,,, 2, 88,1,,1,173,181,02,,,,,,,P12,,,2,60,,1991
91IN04953,1987198304,S8304,19,87,2,12,1,07,831,641519,444019,,,,,,, 2,138,1,34A,3,138,142,02,,,,,,,R15,,,1,40,,1991
91IN04954,1985028305,Y8305,02,85,2,82,1,30,702,521302,875101,,,1,,,, 3,188,1,,2,151,143,02,,,,,,,P22,,,2,60,AB.SHOU.,1991
91IN04955,1987198312,S8312,19,87,2,11,1,07,113,721419,612819,,,,,,, 1,122,1,32C,3,154,168,02,,,,,,,R15,,,1,40,,1991
91IN04956,1985028313,Y8313,02,85,2,82,1,30,711,728602,880801,,,1,,,, 1, 94,1,,2,163,152,02,,,,,,,P23,,,2,60,EWENOSEKNOT,1991
91IN04957,1987198314,S8314,19,87,2,18,1,07,131,737619,654819,,,,,,, 2, 87,1,,1,149,175,03,,+,,,,,R-3,,,1,40,,1991
91IN04958,1989808320,X8320,80,89,1,97,1,97,197,002297,102980,,,,,,, 0,  0,1,,X,215,0,00,,,,93,0528,,,,,,20,"X,AB.JAWS,X",1991
91IN04959,1986438322,T8322,43,86,2,41,1,02,413,738843,254543,,,,,,, 2,142,1,,1,165,177,02,,,,,,,413,,,?,50,,1991
91IN04960,1986438324,T8324,43,86,2,42,1,02,822,639443,650643,,,,,,, 2,143,1,PVC,2,160,172,03,,,,,,4,842,,,?,50,,1991
91IN04961,1987198333,S8333,19,87,2,13,1,07,  2,639419,721319,6,,,,,, 2, 74,1,,5,161,0,00,,,,,,,000,,,?,40,,1991
91IN04962,1989808339,X8339,80,89,2,97,1,97,297,921897,116180,,,,,,, 2,193,H,,N,144,197,02,,,,,,,972,,,1,20,,1991
91IN04963,1987198344,S8344,19,87,2,11,1,07,112,730919,554919,,,,,,, 2,169,1,,1,136,153,02,,+,,,,,R-4,,,1,40,AB.R.SHOU.,1991
91IN04964,1987198346,S8346,19,87,2,13,1,07,132,689219,640619,6,,,,,, 1, 75,1,,5,176,0,00,,,,,,,000,,,?,40,LTS,1991
91IN04965,1986438354,T8354,43,86,2,48,1,02,438,745843,337643,,,,,,, 2, 87,1,,1,180,197,02,,,,,,,T-8,,,2,50,DYSTOCIA,1991
91IN04966,1985028371,Y8371,02,85,2,81,1,30,712,721902,533802,,,1,,,, 2,153,1,,1,160,0,00,,,,97,0911,,,,,,60,,1991
91IN04967,1987198373,S8373,19,87,2,18,1,07,134,734619,280119,,,,,,, 2,  0,1,34D,3,147,163,01,,,,,,,R-9,,,1,40,,1991
91IN04968,1987198375,S8375,19,87,2,12,1,07,811,615619,499619,,,,,,, 2,  0,6,,*,0,0,00,,,,76,0429,,,,,,40,,1991
91IN04969,1987198376,S8376,19,87,2,12,1,07,851,621019,198719,,,,,,, 3,173,1,35C,3,174,169,02,,,,,,,R-8,,,1,40,,1991
91IN04970,1989808382,X8382,80,89,2,97,1,97,497,094980,791980,,,,,,, 1,100,1,,N,129,158,01,,,,,,,972,,,1,20,,1991
91IN04971,1986438383,T8383,43,86,2,48,1,02,431,761943,268643,,,,,,, 2,179,1,,2,170,178,02,,,,,,,T-9,,,2,50,?SHOU..,1991
91IN04972,1986438388,T8388,43,86,2,49,1,02,412,698343,495443,6,,,,,, 1,  0,1,,5,211,233,01,,,,,,,T-3,,,2,50,ABS.OK,1991
91IN04973,1986438401,T8401,43,86,2,48,1,02,433,705343,673643,,,,,,, 1,  0,3,,X,139,0,00,,,,93,0528,,,,,,50,"X,THIN,AGE",1991
91IN04974,1985028408,Y8408,02,85,2,80,1,30,703,509302,559401,4,,1,,,, 2, 38,3,MOW,X,150,0,00,,,X,93,0819,,,,,,60,R.SPOILED,1991
91IN04975,1987198416,S8416,19,87,2,18,1,07,131,737619,638519,,,,,,, 1, 90,1,30B,3,176,160,02,,,,,,,R-8,,,1,40,SM.BAG,1991
91IN04976,1987198424,S8424,19,87,2,13,1,07,132,689219,395719,6,,,,,, 1, 84,1,,5,187,209,01,,,,,,,R13,,,1,40,,1991
91IN04977,1986438427,T8427,43,86,2,48,1,02,  4,20229,699343,,,,,,, 2,154,1,,2,142,161,04,,,,,,,T10,,,2,50,SW.BAG?,1991
91IN04978,1989808436,X8436,80,89,2,97,1,97,397,422480,663880,,,,,,, 1,120,1,,N,128,159,02,,,,,,,971,,,1,20,,1991
91IN04979,1986438437,T8437,43,86,2,48,1,02,432,703343,604943,,,,,,, 2,157,1,,2,177,193,03,,,,,,,T-3,,,2,50,ABS.SHOU,1991
91IN04980,1986438442,T8442,43,86,2,48,1,02,  3,000043,758743,,,,,,, 2,157,H,,N,126,138,02,,,,,,,T-4,,,2,50,,1991
91IN04981,1987198450,S8450,19,87,2,18,1,07,134,734619,507119,,,,,,, 2,170,1,,2,142,158,02,,,,,,,R-4,,,1,40,,1991
91IN04982,1985028450,Y8450,02,85,2,72,2,30,721,000002,605902,6,,1,,,, 2,140,3,,X,95,0,00,,,,93,0528,,,,,,55,"X,SICK",1991
91IN04983,1986438451,T8451,43,86,2,48,1,02,432,703343,667543,,,,,,, 1,  0,3,,X,189,0,00,,,,93,0528,,,,,,50,"X,SPOILED",1991
91IN04984,1986438452,T8452,43,86,2,49,1,02,438,745843,464943,6,,,,,, 0,  0,1,,5,192,210,01,,,,,,,T-4,,,2,50,,1991
91IN04985,1985028453,Y8453,02,85,2,83,2,30,202,000002,589102,,,1,1,0,1, 3,153,2,107,2,152,171,03,,,,92,0919,,,,,,55,,1991
91IN04986,1985028462,Y8462,02,85,2,83,2,30,203,000002,772301,,,1,1,0,1, 3,124,2,107,1,171,183,02,,,,92,0919,,,,,,55,FIBERBAG,1991
91IN04987,1985028464,Y8464,02,85,2,73,2,30,204,000002,376402,6,,0,,,, 2, 80,1,,5,141,153,02,,,,,,,FL,,,F,55,,1991
91IN04988,1986438465,T8465,43,86,2,48,1,02,  4,20229,742343,,,,,,, 0,  0,7,,*,0,0,00,,,,97,0306,,,,,,50,MSG.11/16/90,1991
91IN04989,1987198467,S8467,19,87,2,18,1,07,  1,668119,724419,7,,,,,, 2,  0,1,SPG,3,167,167,02,,,S,,,,SPG,,,2,40,,1991
91IN04990,1987198476,S8476,19,87,2,12,1,07,911,625419,309319,,,,,,, 3, 76,1,,1,128,147,02,,,,,,,R12,,,1,40,,1991
91IN04991,1985028476,Y8476,02,85,2,72,2,30,722,000002,119302,6,,1,,,, 3,  0,1,,5,155,0,00,,,,,,,FL,,,F,55,THICK COLO.,1991
91IN04992,1985028477,Y8477,02,85,2,72,2,30,722,000002,119302,6,,1,1,0,1, 3, 32,2,107,5,164,183,02,,,,92,0919,,,,,,55,,1991
91IN04993,1985028479,Y8479,02,85,2,73,2,30,206,000002,621402,6,,1,,,, 1, 72,1,,5,138,0,00,,,,,,,FL,,,F,55,,1991
91IN04994,1985028484,Y8484,02,85,2,72,2,30,721,000002,278202,6,,1,,,, 2, 62,1,,5,183,0,00,,,,,,,FL,,,F,55,,1991
91IN04995,1985028499,Y8499,02,85,2,72,2,30,722,000002,183402,6,,1,,,, 2,142,3,,5,176,0,00,,,,93,1209,,,,,F,55,BAG AB...,1991
91IN04996,1987198502,S8502,19,87,2,18,1,07,  2,639419,725219,,,,,,, 2,138,1,29C,3,133,143,02,,,,,,,R-7,,,1,40,,1991
91IN04997,1986438508,T8508,43,86,2,48,1,02,433,705343,597243,2,,,,,, 0,  0,3,OVX,T,206,0,00,,,X,,,,,,,,50,OVX.EWE,1991
91IN04998,1987198510,S8510,19,87,2,12,1,07,841,668919,634219,,,,,,, 2,127,6,,1,142,0,00,,,,05,0524,,,,,,40,,1991
91IN04999,1986438513,T8513,43,86,2,48,1,02,438,745843,570143,,,,,,, 3,131,1,,2,164,187,02,,,,,,,T-5,,,2,50,,1991
91IN05000,1987438523,T8523,43,87,2,48,1,02,  4,788843,835843,,,,,,, 4,180,1,,1,138,175,04,,,,,,,T-6,,,2,40,,1991
91IN05001,1987438524,T8524,43,87,2,48,1,02,  4,788843,835443,,,,,,, 1, 93,1,,2,162,176,02,,,,,,,T-7,,,2,40,LTS4TEATS,1991
91IN05002,1985028526,Y8526,02,85,2,73,2,30,218,000002,127602,6,,1,,,, 2,138,1,,5,135,0,00,,,,,,,FL,,,F,55,,1991
91IN05003,1987438532,T8532,43,87,2,49,1,02,431,769443,341343,6,,,,,, 1, 80,1,,5,182,0,00,,,,,,,000,,,?,40,R.P.,1991
91IN05004,1987438535,T8535,43,87,1,43,1,02,431,769443,648943,2,,,,,, 0,  0,1,,F,226,0,00,,,P,,,,,,,,40,PHYS. RAMS,1991
91IN05005,1987438536,T8536,43,87,2,48,1,02,431,769443,648943,,,,,,, 2,151,1,,2,143,175,03,,,,,,,T-8,,,2,40,,1991
91IN05006,1987438540,T8540,43,87,2,41,1,02,412,780643,620943,,,,,,, 2,170,1,,2,160,182,02,,+,,,,,414,,,?,40,,1991
91IN05007,1989808549,X8549,80,89,1,97,1,97,197,002297,119880,,,,,,, 0,  0,1,,*,0,0,00,,,,99,,,,,,,20,"TO TX, 4/2/91",1991
91IN05008,1987438550,T8550,43,87,2,42,1,02,872,733443,507343,,,,,,, 2,143,1,PVC,2,133,159,02,,,,,,5,832,,,?,40,,1991
91IN05009,1989808551,X8551,80,89,1,97,1,97,197,002297,119880,,,,,,, 0,  0,1,,*,0,0,00,,,,50,0118,,,,,,20,,1991
91IN05010,1987438553,T8553,43,87,2,48,1,02,435,4274,758243,2,,,,,, 0,  0,3,OVX,T,177,0,00,,,X,,,,,,,,40,OVX.EWE,1991
91IN05011,1987198553,S8553,19,87,2,18,1,07,  2,639419,747619,,,,,,, 2,143,1,,1,150,173,02,,,,,,,R-5,,,1,40,,1991
91IN05012,1987438561,T8561,43,87,2,40,1,02,402,723943,633443,2,,,,,, 0,  0,3,OVX,*,0,0,00,,,X,95,0117,,,,,,40,LOW>PROD.,1991
91IN05013,1987438563,T8563,43,87,2,49,1,02,404,703243,419943,6,,,,,, 1, 77,1,,5,182,212,02,,,,,,,T-5,,,2,40,Lame Pen 2/22,1991
91IN05014,1987198567,S8567,19,87,2,18,1,07,  1,668119,757119,,,,,,, 3, 76,1,32C,3,154,171,02,,,,,,,R-3,,,1,40,FIBERYBAG,1991
91IN05015,1985028568,Y8568,02,85,2,83,2,30,207,000002,394302,,,0,0,0,0, 2,139,6,114,1,124,144,02,,,,04,0918,,,,,,55,DEAD 9/18,1991
91IN05016,1987438571,T8571,43,87,2,40,1,02,403,708043,634743,,,,,,, 4,  0,3,,X,153,0,00,,,,93,0528,,,,,,40,"X,AB.LUMP.BAG",1991
91IN05017,1985028571,Y8571,02,85,2,73,2,30,210,000002,571302,6,,0,0,0,0, 4,141,2,114,5,159,182,02,,,,92,0919,,,,,,55,,1991
91IN05018,1987438574,T8574,43,87,2,42,1,02,882,708743,578543,,,,,,, 2,146,1,,2,121,145,02,,,,,,,822,,,?,40,,1991
91IN05019,1987198575,S8575,19,87,2,18,1,07,  1,668119,732619,2,,,,,, 0,  0,3,OVX,X,178,0,00,,,X,,,,,,,X,40,"X,BAG,AGE",1991
91IN05020,1987438577,T8577,43,87,2,49,1,02,832,718843,755143,6,,,,,, 4,104,1,,5,171,191,01,,,,,,,T-6,,,2,40,,1991
91IN05021,1987198578,S8578,19,87,2,10,2,07,102,712919,380919,6,,,,,, 2,112,1,,5,169,0,00,,,,,,,FL,,,F,35,,1991
91IN05022,1987198579,S8579,19,87,2,10,2,07,102,712919,380919,6,,,,,, 1,110,1,,5,170,0,00,,,,,,,FL,,,F,35,,1991
91IN05023,1985948581,M8581,94,85,2,67,1,56,674,709194,380694,,,,,,, 1,101,1,,3,167,147,02,,,,,,,JIM,,,2,60,,1991
91IN05024,1987198582,S8582,19,87,2,10,2,07,102,712919,265919,6,,,,,, 2,114,1,,5,186,0,00,,,,,,,FL,,,F,35,DYSTOCIA,1991
91IN05025,1985028582,Y8582,02,85,2,72,2,30,724,000002,454102,6,,1,,,, 1, 82,1,,5,163,0,00,,,,,,,FL,,,F,55,BLOODYMILK,1991
91IN05026,1987198583,S8583,19,87,2,10,2,07,102,712919,332019,6,,,,,, 1, 82,1,,5,171,0,00,,,,,,,FL,,,F,35,,1991
91IN05027,1987438583,T8583,43,87,2,42,1,02,832,718843,652643,,,,,,, 2,133,1,,2,139,144,02,,,,50,1216,,812,,,?,40,LUNGER?,1991
91IN05028,1987198584,S8584,19,87,2,10,2,07,102,712919,332019,6,,,,,, 4,102,1,,5,150,165,01,,,,,,,R-5,,,1,35,,1991
91IN05029,1987198586,S8586,19,87,2,10,2,07,102,712919,261119,6,,,,,, 1, 90,1,,5,185,0,00,,,,,,,FL,,,F,35,WOOL?,1991
91IN05030,1987438586,T8586,43,87,2,49,1,02,402,723943,717643,6,,,,,, 0,  0,1,,5,163,190,01,,,,,,,T-7,,,2,40,,1991
91IN05031,1987198587,S8587,19,87,2,10,2,07,102,712919,261119,6,,,,,, 0,  0,1,,5,176,0,00,,,,,,,FL,,,F,35,,1991
91IN05032,1987198589,S8589,19,87,1,10,2,07,102,712919,239719,6,,,,,, 0,  0,3,,M,223,240,00,,,,50,0815,,,,,,35,,1991
91IN05033,1987438590,T8590,43,87,2,41,1,02,411,832943,687843,,,,,,, 3,183,3,,2,145,183,02,,,,93,0930,,,,,,40,COLOR4!!,1991
91IN05034,1987198592,S8592,19,87,1,10,2,07,101,682819,164219,6,,,,,, 0,  0,3,,M,209,230,00,,,,93,0819,,,,,,35,,1991
91IN05035,1987438595,T8595,43,87,2,40,1,02,402,723943,735143,,,,,,, 2, 93,1,,1,148,170,03,,,,,,,T-6,,,2,40,LTS,1991
91IN05036,1987438598,T8598,43,87,2,48,1,02,413,788943,712843,2,,,,,, 0,  0,3,OVX,T,158,0,00,,,X,,,,,,,,40,OVX.EWE,1991
91IN05037,1987198599,S8599,19,87,2,10,2,07,102,712919,467619,6,,,,,, 1, 55,1,,5,175,199,01,,,,,,,R-6,,,1,35,,1991
91IN05038,1985028600,Y8600,02,85,2,73,2,30,206,000002,967701,6,,0,,,, 1, 88,3,,5,164,0,00,,,,,,,,,,F,55,WATERYMILK,1991
91IN05039,1987438600,T8600,43,87,2,48,1,02,431,769443,232343,,,,,,, 4,138,1,,2,170,199,03,,+,,,,,T-9,,,2,40,,1991
91IN05040,1987198603,S8603,19,87,2,10,2,07,101,682819,430019,6,,,,,, 1, 87,1,,5,160,182,01,,,,,,,R-7,,,1,35,,1991
91IN05041,1987198605,S8605,19,87,2,10,2,07,101,682819,417419,6,,,,,, 1, 82,1,,5,145,155,01,,,,,,,R-8,,,1,35,,1991
91IN05042,1987198608,S8608,19,87,1,10,2,07,102,712919,419519,6,,,,,, 0,  0,3,,M,189,212,00,,,,93,0819,,,,,,35,DEWLAP,1991
91IN05043,1985948609,M8609,94,85,2,65,1,56,634,067563,000494,,,,,,, 2,  0,7,,3,238,0,00,,,,97,0925,,,,,,60,HYDROPS,1991
91IN05044,1987198609,S8609,19,87,2,10,2,07,102,712919,419519,6,,,,,, 0,  0,1,,5,162,0,00,,,,,,,FL,,,F,35,,1991
91IN05045,1987438609,T8609,43,87,2,48,1,02,431,769443,712243,,,,,,, 2,159,1,,2,164,0,00,,,,97,0911,,,,,,40,BIGBAG4TEATS,1991
91IN05046,1985978610,M8610,97,85,2,97,1,97,297,455497,456297,,,,,,, 2,204,1,,e,188,224,02,,,,,,,972,,,1,60,HUGE,1991
91IN05047,1987198610,S8610,19,87,2,10,2,07,101,682819,404319,2,,,,,, 2, 50,3,OVX,X,129,0,00,,,X,,,,,,,X,35,L.SPOILED,1991
91IN05048,1987438610,T8610,43,87,2,48,1,02,  4,788843,778343,,,,,,, 2,  0,3,,X,112,0,00,,,,93,0528,,,,,,40,"X,MASTITIS",1991
91IN05049,1987438611,T8611,43,87,2,42,1,02,872,733443,586743,2,,,,,, 0,  0,3,PHY,*,0,0,00,,,X,95,0228,,,,,,40,JIM'S STUDY,1991
91IN05050,1987198611,S8611,19,87,1,10,2,07,101,682819,404319,6,,,,,, 0,  0,3,,M,182,208,00,,,,93,0819,,,,,,35,LUMPJAW,1991
91IN05051,1985028612,Y8612,02,85,2,73,2,30,210,000002,668001,6,,1,,,, 0,  0,3,,5,155,0,00,,,,,,,,,,F,55,"X,L.BAG HARD",1991
91IN05052,1987198612,S8612,19,87,2,10,2,07,101,682819,289419,6,,,,,, 2, 58,1,,5,162,186,01,,,,,,,R-9,,,1,35,,1991
91IN05053,1987198613,S8613,19,87,2,10,2,07,101,682819,289419,6,,,,,, 0,  0,1,,5,150,169,01,,,,,,,R10,,,1,35,,1991
91IN05054,1987198615,S8615,19,87,2,10,2,07,102,712919,210319,6,,,,,, 2, 71,1,,5,182,0,00,,,,,,,FL,,,F,35,,1991
91IN05055,1987198617,S8617,19,87,2,10,2,07,102,712919,418919,6,,,,,, 0,  0,1,,5,194,215,01,,,,,,,R11,,,1,35,,1991
91IN05056,1987198618,S8618,19,87,2,10,2,07,102,712919,556519,6,,,,,, 0,  0,1,,5,157,0,00,,,,,,,FL,,,F,35,,1991
91IN05057,1987198620,S8620,19,87,2,10,2,07,101,682819,470619,6,,,,,, 1, 69,1,,5,123,0,00,,,,16,0607,,,,,,35,,1991
91IN05058,1987198623,S8623,19,87,2,10,2,07,102,712919,512619,6,,,,,, 2, 93,1,,5,152,0,00,,,,,,,FL,,,F,35,,1991
91IN05059,1987198624,S8624,19,87,2,10,2,07,102,712919,282019,6,,,,,, 1, 83,1,,5,168,190,02,,,,,,,R12,,,1,35,,1991
91IN05060,1987438628,T8628,43,87,2,48,1,02,438,3709,629643,,,,,,, 3,150,1,,2,147,173,03,,,,,,,T10,,,2,40,,1991
91IN05061,1987438629,T8629,43,87,2,49,1,02,404,703243,652543,6,,,,,, 1, 77,1,,5,183,0,00,,,,,,,000,,,?,40,,1991
91IN05062,1987198630,S8630,19,87,2,10,2,07,102,712919,607519,6,,,,,, 2,120,1,,5,159,0,00,,,,,,,FL,,,F,35,,1991
91IN05063,1987438630,T8630,43,87,2,40,1,02,404,703243,652543,2,,,,,, 0,  0,3,OVX,T,200,0,00,,,X,,,,,,,,40,OVX.EWE,1991
91IN05064,1985028632,Y8632,02,85,2,73,2,30,218,000002, 79602,6,,1,1,0,1, 0,  0,2,107,5,156,173,02,,,,92,0919,,,,,,55,,1991
91IN05065,1987198632,S8632,19,87,2,10,2,07,102,712919,331719,6,,,,,, 0,  0,3,,5,153,187,01,,,,93,0930,,,,,,35,BARREN,1991
91IN05066,1987438633,T8633,43,87,2,48,1,02,435,4274,318143,,,,,,, 2,154,1,,2,188,199,03,,,,,,,T-3,,,2,40,AB.L.REAR,1991
91IN05067,1985028639,Y8639,02,85,2,73,2,30,215,000002,939901,6,,1,1,0,1, 2,159,2,107,5,146,179,01,,,,92,0919,,,,,,55,PG,1991
91IN05068,1987198641,S8641,19,87,2,10,2,07,102,712919,338819,6,,,,,, 1, 82,1,,5,165,170,02,,,,,,,R13,,,1,35,,1991
91IN05069,1987198644,S8644,19,87,2,10,2,07,101,682819,285819,6,,,,,, 1, 96,1,,5,141,0,00,,,,,,,FL,,,F,35,,1991
91IN05070,1985028648,Y8648,02,85,2,73,2,30,208,000002,294302,6,,1,,,, 2,152,1,,5,157,0,00,,,,,,,FL,,,F,55,,1991
91IN05071,1987438649,T8649,43,87,2,49,1,02,413,788943,621043,6,,,,,, 2,  0,1,,5,182,220,01,,,,,,,T-8,,,2,40,,1991
91IN05072,1988198657,S8657,19,88,2,11,1,07,113,802819,731019,7,,,,,, 2,  0,1,SPG,3,135,135,02,,+,S,,,,SPG,,,2,30,,1991
91IN05073,1988198659,S8659,19,88,2,18,1,07,133,793419,611619,,,,,,, 2,158,1,AI,2,139,167,02,,,,,,,AI,,,?,30,,1991
91IN05074,1988198660,S8660,19,88,2,18,1,07,132,801319,740919,,,,,,, 2,132,1,35A,3,121,126,02,,,,,,,R-9,,,1,30,,1991
91IN05075,1987438663,T8663,43,87,2,41,1,02,412,780643,668543,,,,,,, 2,158,1,,2,164,191,04,,,,,,,411,,,?,40,,1991
91IN05076,1988198665,S8665,19,88,2,12,1,07,951,718919,703719,7,,,,,, 2,  0,1,SPG,3,160,160,02,,,S,,,,SPG,,,2,30,,1991
91IN05077,1988198666,S8666,19,88,2,11,1,07,  3,693419,788819,,,,,,, 2,144,1,35A,3,138,157,03,,,,,,,R-4,,,1,30,,1991
91IN05078,1985028668,Y8668,02,85,2,73,2,30,208,000002,889301,2,,1,,,, 1,  0,3,OVX,T,141,0,00,,,X,,,,,,,,55,OVX.EWE,1991
91IN05079,1985028669,Y8669,02,85,2,73,2,30,204,000002,772201,6,,1,,,, 3,145,1,,5,147,0,00,,,,,,,FL,,,F,55,,1991
91IN05080,1988198670,S8670,19,88,2,11,1,07,112,794019,638919,7,,,,,, 2,  0,1,SPG,3,150,150,02,,,S,,,,SPG,,,2,30,,1991
91IN05081,1987438671,T8671,43,87,2,49,1,02,412,780643,652243,6,,,,,, 1, 96,1,,5,172,0,00,,,,,,,000,,,?,40,,1991
91IN05082,1987438672,T8672,43,87,1,41,1,02,412,780643,652243,2,,,,,, 0,  0,1,,F,219,0,00,,,P,,,,,,,,40,PHYS. RAMS,1991
91IN05083,1988198673,S8673,19,88,2,11,1,07,113,802819,408619,,,,,,, 2,171,1,,2,134,161,04,,+,,,,,R-6,,,1,30,,1991
91IN05084,1985028675,Y8675,02,85,2,73,2,30,218,000002,597902,6,,1,1,0,1, 1, 88,2,107,5,148,167,01,,,,92,0919,,,,,,55,,1991
91IN05085,1985028677,Y8677,02,85,2,83,2,30,201,000002, 54502,,,1,,,, 3,134,3,,2,152,158,03,,,,93,0930,,,,,,55,SICK,1991
91IN05086,1988198678,S8678,19,88,2,11,1,07,112,794019,268319,,,,,,, 2,121,1,30A,3,130,126,09,,,,16,0927,,,,,,30,,1991
91IN05087,1988198680,S8680,19,88,2,13,1,07,132,801319,377419,6,,,,,, 3, 67,1,,5,165,199,01,,,,,,,R12,,,1,30,,1991
91IN05088,1987438682,T8682,43,87,2,48,1,02,902,728043,716543,,,,,,, 1,  0,6,,*,0,0,00,,,,76,0322,,,,,,40,,1991
91IN05089,1988198683,S8683,19,88,2,12,1,07,881,736419,737019,,,,,,, 1, 82,1,30A,3,129,134,02,,,,,,,R-3,,,1,30,,1991
91IN05090,1987438685,T8685,43,87,2,48,1,02,435,4274,604943,,,,,,, 3,226,1,,2,139,164,03,,,,,,,T-4,,,2,40,,1991
91IN05091,1987438686,T8686,43,87,2,48,1,02,435,4274,604943,,,,,,, 1,  0,1,,5,134,173,01,,,,,,,T-5,,,2,40,,1991
91IN05092,1987438689,T8689,43,87,2,40,1,02,402,723943,508443,,,,,,, 2,161,1,,1,146,162,02,,,,,,,T-7,,,2,40,,1991
91IN05093,1985948690,M8690,94,85,2,65,1,56,632,023563,745493,,,,,,, 1, 78,1,,3,171,132,02,,,,,,,JIM,,,2,60,,1991
91IN05094,1988198692,S8692,19,88,2,13,1,07,131,831119,721319,6,,,,,, 0,  0,1,,5,163,177,01,,,,,,,R13,,,1,30,,1991
91IN05095,1985028692,Y8692,02,85,2,73,2,30,207,000002, 96302,6,,0,,,, 2,157,1,,5,151,0,00,,,,05,1028,,FL,,,F,55,5BAG,1991
91IN05096,1988198700,S8700,19,88,2,13,1,07,133,793419,395719,2,,,,,, 0,  0,3,OVX,5,168,193,01,,,X,,,,,,,X,30,BARREN,1991
91IN05097,1988198702,S8702,19,88,2,11,1,07,111,791119,669219,,,,,,, 1,100,1,31B,3,177,159,03,,,,,,,R-7,,,1,30,,1991
91IN05098,1985028703,Y8703,02,85,2,73,2,30,210,000002,393302,6,,1,,,, 2,163,1,,5,153,0,00,,,,,,,FL,,,F,55,,1991
91IN05099,1988198704,S8704,19,88,2,11,1,07,114,784419,190419,,,,,,, 2,157,1,,2,143,163,03,,,,,,,R-7,,,1,30,,1991
91IN05100,1988198705,S8705,19,88,2,12,1,07,801,690319,527619,,,,,,, 2,143,1,AI,1,129,151,02,,,,,,,AI,,,?,30,,1991
91IN05101,1987438708,T8708,43,87,2,48,1,02,434,779143,499943,,,,,,, 3, 73,3,,2,117,134,02,,,,93,0930,,,,,,40,THINEWE,1991
91IN05102,1988198709,S8709,19,88,2,18,1,07,132,801319,418319,,,,,,, 2,147,1,30B,3,129,131,02,,,,,,,R13,,,1,30,,1991
91IN05103,1988198711,S8711,19,88,2,11,1,07,113,802819,569019,,,,,,, 2, 92,1,,1,148,175,02,,,,,,,R-9,,,1,30,,1991
91IN05104,1987438711,T8711,43,87,2,40,1,02,402,723943,700943,,,,,,, 2,  0,1,,5,159,181,01,,,,,,,T-8,,,2,40,,1991
91IN05105,1985028717,Y8717,02,85,2,73,2,30,210,000002,467502,6,,0,,,, 2,165,1,,5,170,0,00,,,,,,,FL,,,F,55,,1991
91IN05106,1987438718,T8718,43,87,2,49,1,02,401,698343,660443,6,,,,,, 0,  0,1,,5,162,183,01,,,,,,,T-9,,,2,40,,1991
91IN05107,1985028719,Y8719,02,85,2,73,2,30,218,000002,364102,6,,0,,,, 2,134,1,,5,156,184,02,,,,,,,FL,,,F,55,,1991
91IN05108,1988198721,S8721,19,88,2,13,1,07,132,801319,368319,6,,,,,, 1, 90,1,,5,163,196,01,,,,,,,R14,,,1,30,? BPEN 101,1991
91IN05109,1987438725,T8725,43,87,2,48,1,02,433,795143,325743,,,,,,, 2, 91,1,,2,140,0,00,,,,97,0911,,,,,,40,,1991
91IN05110,1988198726,S8726,19,88,2,11,1,07,831,749119,527019,,,,,,, 2,  0,1,29A,3,145,173,02,,,,,,,R-8,,,1,30,,1991
