UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,UREA,AGE,RMK,YRREC
95IN03101,1991101621,S1621,10,S1621,91,2,11,1,07,002,004310,712319,0,,,1,,1,146,169,3,,,,R,33,1,,4.0,SW.BAG,1995
95IN03102,1991101622,S1622,10,S1622,91,2,10,1,07,002,004310,712319,0,,,1,,2,130,150,2,,,,M,21,1,,4.0,,1995
95IN03103,1991101632,S1632,10,  517,91,2,18,1,07,006,966019,691919,7,,,1,31A,3,142,140,0,,,,,LIS,L,,4.0,,1995
95IN03104,1991101637,S1637,10,S1637,91,2,12,1,07,007,970019,722119,0,,,1,,1,161,168,2,1,,,C,84,1,,4.0,LAME LR ?BAG,1995
95IN03105,1991101640,S1640,10,S1640,91,2,11,1,07,009,978119,001110,0,,,1,,1,173,186,2,,,,R,31,1,,4.0,,1995
95IN03106,1991101643,S1643,10,S1643,91,2,11,1,07,009,978119,811519,0,,,1,,1,119,0,0,,10,0518,R,,,,4.0,"THIN95,LAMERR",1995
95IN03107,1991101645,S1645,10,S1645,91,2,12,1,07,014,994119,622919,0,,,1,,2,134,161,3,,,,C,85,1,,4.0,,1995
95IN03108,1991101652,S1652,10,S1652,91,2,12,1,07,009,978119,624819,0,,,1,,1,124,135,3,,,,C,83,1,,4.0,,1995
95IN03109,1991101657,S1657,10, 5531,91,2,18,1,07,006,966019,718419,7,,,1,35C,3,173,183,0,,,,,LIS,L,,4.0,,1995
95IN03110,1991101659,S1659,10,S1659,91,2,12,1,42,001,062110,628119,0,,,3,,1,128,158,11,,93,1023,C,,,,4.0,VLT X,1995
95IN03111,1991101662,S1662,10,S1662,91,2,18,1,07,005,962319,914619,7,,,2,SPG,3,161,166,0,S,95,1109,,,,,4.0,,1995
95IN03112,1991101664,S1664,10,S1664,91,2,13,1,07,005,962319,964319,0,,,7,,1,112,0,0,,97,0913,F,,,,4.0,"THIN,OPP SUSP",1995
95IN03113,1991101667,S1667,10,S1667,91,2,12,1,07,013,990819,733519,0,,,1,,2,184,180,3,1,,,C,86,1,,4.0,SW BAG,1995
95IN03114,1991101688,S1688,10, 1017,91,2,18,1,07,008,973619,747819,7,,,1,31B,3,141,155,0,,,,,LIS,L,,4.0,,1995
95IN03115,1991101690,S1690,10,S1690,91,2,11,1,07,010,980719,812719,0,,,1,,1,140,158,2,,,,R,34,1,,4.0,L TEAT WART,1995
95IN03116,1991101692,S1692,10, 1537,91,2,18,1,07,014,994119,704019,7,,,1,31D,3,155,175,0,,,,,LIS,L,,4.0,BOTTLE JAW'94,1995
95IN03117,1991101701,S1701,10,S1701,91,2,18,1,07,014,994119,878919,7,,,2,SPG,3,144,169,0,S,95,1109,,,,,4.0,,1995
95IN03118,1991101709,S1709,10,S1709,91,2,18,1,07,014,994119,846719,7,,,2,SPG,3,175,209,0,S,95,1109,,,,,4.0,"SPG,FIX E'TAG",1995
95IN03119,1991101712,S1712,10, 2044,91,2,18,1,07,015,997519,850219,7,,,1,32A,3,133,146,0,,,,,LIS,L,,4.0,,1995
95IN03120,1991101715,S1715,10,S1715,91,2,18,1,07,009,978119,866519,7,,,6,SPG,3,134,0,0,S,28,0507,,,,,4.0,,1995
95IN03121,1991101725,S1725,10,S1725,91,2,13,1,07,005,962319,718219,2,,,3,OVX,*,0,0,0,X,,,F,,,,4.0,NEW OVX,1995
95IN03122,1991101728,S1728,10, 1071,91,2,18,1,07,012,985019,002510,7,,,1,31B,3,129,152,0,,,,,LIS,L,,4.0,,1995
95IN03123,1991101731,S1731,10, 1042,91,2,18,1,07,005,962319,887619,7,,,I,31B,3,141,153,0,,,,,45,1,,4.0,SAVE not SPG,1995
95IN03124,1991101735,S1735,10,S1735,91,2,12,1,42,004,065310,865719,0,,,3,,1,161,177,9,,93,1023,C,,,,4.0,,1995
95IN03125,1991101738,S1738,10,S1738,91,2,13,1,07,014,994119,779619,0,,,1,,1,207,198,2,,,,F,41,1,,4.0,,1995
95IN03126,1991101741,S1741,10,S1741,91,2,18,1,07,009,978119,899719,7,,,2,SPG,3,144,162,0,S,95,1109,,,,,4.0,,1995
95IN03127,1991101742,S1742,10,S1742,91,2,18,1,07,009,978119,899719,7,,,2,SPG,3,151,139,0,S,95,1109,,,,,4.0,,1995
95IN03128,1991101749,S1749,10,S1749,91,2,12,1,42,001,062110,759119,0,,,1,,1,149,174,2,,,,C,87,1,,4.0,,1995
95IN03129,1991101773,S1773,10,S1773,91,2,18,1,07,015,997519,880219,7,,,6,SPG,*,0,0,0,S,54,0406,,,,,4.0,,1995
95IN03130,1991101775,S1775,10,S1775,91,2,18,1,07,009,978119,690819,2,,,3,OVX,*,0,0,0,X,,,,,,,4.0,OVX.PROLAPSE,1995
95IN03131,1991101795,S1795,10,S1795,91,2,11,1,07,010,980719,796219,0,,,1,,2,143,170,2,,,,R,32,1,,4.0,,1995
95IN03132,1991101800,S1800,10,S1800,91,2,18,1,07,012,985019,925919,7,,,2,SPG,3,128,145,0,S,95,1109,,,,,4.0,,1995
95IN03133,1991101801,S1801,10,S1801,91,2,18,1,07,012,985019,925919,7,,,2,SPG,3,150,157,0,S,95,1109,,,,,4.0,,1995
95IN03134,1991101802,S1802,10,S1802,91,2,12,1,07,007,970019,590119,0,,,1,,*,0,0,0,,76,0503,C,,,,4.0,"X,THIN,OPP",1995
95IN03135,1991101806,S1806,10,S1806,91,2,11,1,42,004,065310,965419,0,,,1,,1,161,179,2,,,,R,33,1,,4.0,RP,1995
95IN03136,1991101810,S1810,10,S1810,91,2,13,1,42,003,068010,009010,0,,,1,,2,166,164,2,,,,F,43,1,,4.0,,1995
95IN03137,1991101817,S1817,10, 2086,91,2,18,1,07,012,985019,731019,7,,,I,32A,3,168,179,0,,,,,42,1,,4.0,,1995
95IN03138,1991101829,S1829,10,S1829,91,2,12,1,42,001,062110,933119,0,,,1,,2,172,186,2,,,,C,88,1,,4.0,,1995
95IN03139,1991101830,S1830,10,S1830,91,2,13,1,42,001,062110,928619,0,,,1,,2,124,151,3,,,,F,42,1,,4.0,,1995
95IN03140,1991101845,S1845,10,S1845,91,2,10,1,07,010,980719,786819,0,,,7,,1,153,0,0,1,97,0913,M,,,,4.0,,1995
95IN03141,1991101846,S1846,10,S1846,91,2,12,1,07,015,997519,803219,0,,,1,,*,0,0,0,,93,0417,C,,,,4.0,X NO BAG,1995
95IN03142,1991101851,S1851,10, 9513,91,2,18,1,07,012,985019,874219,7,,,1,29C,3,169,162,0,,,,,LIS,L,,4.0,,1995
95IN03143,1991101859,S1859,10,S1859,91,3,18,1,07,007,970019,651619,7,,,,RUM,*,0,0,0,F,95,0223,,RUM,,,4.0,RUMEN,1995
95IN03144,1991101869,S1869,10, 5024,91,2,18,1,07,013,990819,926719,7,,,1,35A,3,156,160,0,,,,,LIS,L,,4.0,SAVE not SPG,1995
95IN03145,1991101871,S1871,10,S1871,91,2,18,1,07,009,978119,880619,7,,,2,SPG,3,133,144,0,S,95,1109,,,,,4.0,,1995
95IN03146,1991101880,S1880,10, 4599,91,2,18,1,07,013,990819,885019,7,,,1,34D,3,143,149,0,,,,,LIS,L,,4.0,,1995
95IN03147,1991101885,S1885,10,S1885,91,2,12,1,07,006,966019,929619,0,,,1,,1,149,171,2,3,,,C,89,1,,4.0,SM.BAG,1995
95IN03148,1991101889,S1889,10,S1889,91,2,13,1,07,007,970019,867319,0,,,1,,1,154,178,2,,,,F,44,1,,4.0,FIBERY?,1995
95IN03149,1991101894,S1894,10,S1894,91,2,11,1,07,015,997519,962619,0,,,1,,*,0,0,0,1,50,0402,R,,,,4.0,"CLA,EUTH",1995
95IN03150,1991101895,S1895,10,S1895,91,2,11,1,07,006,966019,644219,0,,,1,,2,160,170,2,,,,R,34,1,,4.0,,1995
95IN03151,1991101900,S1900,10,S1900,91,2,11,1,42,004,065310,743419,0,,,1,,1,150,168,2,,,,R,31,1,,4.0,"5"" HORNS",1995
95IN03152,1991101904,S1904,10,S1904,91,2,13,1,07,011,982619,661519,0,,,1,,2,153,0,0,2,05,0504,F,,,,4.0,RIND BAG,1995
95IN03153,1991101910,S1910,10,S1910,91,2,13,1,07,005,962319,877219,0,,,1,,2,162,174,2,,,,F,41,1,,4.0,,1995
95IN03154,1991101913,S1913,10,S1913,91,2,18,1,07,010,980719,919419,7,,,2,SPG,3,148,162,0,S,95,1109,,,,,4.0,"SPG,FIX E'TAG",1995
95IN03155,1991101919,S1919,10,S1919,91,2,13,1,07,008,973619,919219,0,,,1,,2,140,140,2,,,,F,44,1,,4.0,VLT @R,1995
95IN03156,1991101929,S1929,10,S1929,91,2,11,1,07,006,966019,604019,0,,,1,,1,128,141,9,,,,R,32,1,,4.0,,1995
95IN03157,1991101931,S1931,10,S1931,91,2,10,1,42,003,068010,919019,0,,,1,,2,123,145,2,,,,M,22,1,,4.0,,1995
95IN03158,1991101934,S1934,10,S1934,91,2,13,1,07,005,962319,762119,0,,,1,,2,186,189,2,,,,F,42,1,,4.0,,1995
95IN03159,1991101936,S1936,10,S1936,91,2,11,1,42,003,068010,830419,0,,,1,,1,121,157,2,,,,R,33,1,,4.0,,1995
95IN03160,1991101942,S1942,10,S1942,91,2,11,1,07,011,982619,927219,0,,,1,,*,0,0,0,,16,0422,R,,,,4.0,DEADinPEN,1995
95IN03161,1991101943,S1943,10,S1943,91,2,12,1,07,005,962319,916519,0,,,1,,2,151,0,0,,01,0514,C,,,,4.0,,1995
95IN03162,1991101951,S1951,10, 1502,91,2,18,1,07,005,962319,977419,7,,,1,31D,3,145,175,0,,,,,LIS,L,,4.0,,1995
95IN03163,1991101953,S1953,10,S1953,91,2,18,1,07,007,970019,942919,0,,,1,,*,0,0,0,,28,0408,H,,,,4.0,"DYSTOCIA,BLED",1995
95IN03164,1991101956,S1956,10,S1956,91,2,11,1,07,015,997519,004110,0,,,3,,1,140,163,2,1,93,1023,R,,,,4.0,RUPTURE L,1995
95IN03165,1991101970,S1970,10, 4581,91,2,18,1,07,009,978119,982219,7,,,6,34D,3,147,0,0,,05,0615,,LIS,L,,4.0,LOWBAG 1VLT X,1995
95IN03166,1991101977,S1977,10, 4567,91,2,18,1,07,006,966019,903619,7,,,I,34D,3,161,176,0,,,,,45,1,,4.0,,1995
95IN03167,1991101986,S1986,10,S1986,91,2,13,1,07,015,997519,827219,0,,,1,,1,136,160,2,,,,F,43,1,,4.0,LT 1SIDE,1995
95IN03168,1991101989,S1989,10,S1989,91,2,13,1,07,012,985019,547819,0,,,3,,1,157,178,2,3,93,1023,F,,,,4.0,FIBER ON L,1995
95IN03169,1991101992,S1992,10,S1992,91,2,11,1,07,006,966019,916819,2,,,3,OVX,*,0,0,0,X,,,R,,,,4.0,NEW OVX 0LBWN,1995
95IN03170,1991102001,S2001,10,S2001,91,2,11,1,07,005,962319,837619,0,,,1,,1,153,170,2,,,,R,34,1,,4.0,,1995
95IN03171,1991102004,S2004,10,S2004,91,2,13,1,42,003,068010,804519,0,,,1,,1,167,177,2,,,,F,43,1,,4.0,,1995
95IN03172,1991102010,S2010,10, 5057,91,2,18,1,07,015,997519,734819,7,,,1,35A,3,142,156,0,,,,,LIS,L,,4.0,,1995
95IN03173,1991102015,S2015,10, 2535,91,2,18,1,07,006,966019,019610,7,,,1,32C,3,133,145,0,,,,,LIS,L,,4.0,,1995
95IN03174,1991102025,S2025,10,S2025,91,2,11,1,07,007,970019,931919,0,,,1,,1,140,167,1,,,,R,31,1,,4.0,SM BAG,1995
95IN03175,1991102032,S2032,10,S2032,91,2,10,1,07,007,970019,822519,0,,,1,,1,159,189,2,,,,M,23,1,,4.0,,1995
95IN03176,1991102047,S2047,10,S2047,91,2,13,1,07,010,980719,810319,0,,,1,,1,159,170,3,,,,F,41,1,,4.0,SW BAG,1995
95IN03177,1991102049,S2049,10,S2049,91,2,10,1,07,013,990819,714619,0,,,1,,1,162,179,2,,,,M,24,1,,4.0,,1995
95IN03178,1991102055,S2055,10,S2055,91,2,13,1,07,005,962319,644019,0,,,1,,1,153,142,2,,,,F,44,1,,4.0,,1995
95IN03179,1991102057,S2057,10,S2057,91,2,13,1,42,004,065310,713019,0,,,1,,1,123,0,0,,76,0809,F,,,,4.0,"THIN,CULLY",1995
95IN03180,1991102061,S2061,10,S2061,91,2,13,1,07,010,980719,976919,0,,,1,,2,174,0,0,,93,0821,F,,,,4.0,BUMBLE FOOT,1995
95IN03181,1991102064,S2064,10,S2064,91,2,10,1,07,014,994119,648819,0,,,1,,1,135,159,2,,,,M,21,1,,4.0,,1995
95IN03182,1991102067,S2067,10, 4525,91,2,18,1,07,005,962319,743119,7,,,1,34D,3,177,151,0,,,,,LIS,L,,4.0,,1995
95IN03183,1991102068,S2068,10,S2068,91,2,10,1,07,005,962319,743119,0,,,1,,2,152,167,1,,,,M,22,1,,4.0,,1995
95IN03184,1991102074,S2074,10,S2074,91,2,11,1,07,008,973619,997219,0,,,1,XXX,1,164,173,2,,97,1024,R,32,1,,4.0,DYSTOCIA 94,1995
95IN03185,1991102089,S2089,10,S2089,91,2,12,1,42,004,065310,793519,0,,,1,,1,127,148,3,,,,C,90,1,,4.0,"5BAG 2""SCURS",1995
95IN03186,1991102100,S2100,10,S2100,91,2,10,1,42,003,068010,643919,0,,,1,,2,147,163,3,,,,M,23,1,,4.0,,1995
95IN03187,1991102104,S2104,10,S2104,91,2,13,1,07,009,978119,981619,0,,,3,,1,124,151,3,,93,1023,F,,,,4.0,LT on L.SWBAG,1995
95IN03188,1991102105,S2105,10, 5554,91,2,18,1,07,002,004310,933219,7,,,6,35C,3,138,0,0,,01,0507,,LIS,L,,4.0,,1995
95IN03189,1991102112,S2112,10,S2112,91,2,10,1,07,013,990819,985819,0,,,1,,*,0,0,0,3,88,0321,M,,,,4.0,L BLOODY MILK,1995
95IN03190,1991102168,S2168,10,S2168,91,2,18,2,07,101,954319,979319,2,,,1,JIM,2,161,178,2,,,,h,-2-,2,,3.5,DYSTOCIA,1995
95IN03191,1991102178,S2178,10,S2178,91,2,18,2,07,102,860819,498519,2,,,3,OVX,*,0,0,0,X,,,A,,,,3.5,NEW OVX,1995
95IN03192,1991102204,S2204,10,S2204,91,2,18,2,07,101,954319,970419,2,,,1,JIM,5,159,175,1,,,,c,-0-,2,,3.5,,1995
95IN03193,1991102207,S2207,10,S2207,91,2,18,2,07,101,954319,649619,2,,,1,JIM,2,167,153,2,,,,h,-2-,P,,3.5,bred by S2545,1995
95IN03194,1991102209,S2209,10,S2209,91,2,18,2,07,101,954319,881619,2,,,1,JIM,2,163,157,2,,,,c,-0-,P,,3.5,,1995
95IN03195,1991102214,S2214,10,S2214,91,2,18,2,07,104,127310,712119,2,,,7,JIM,2,160,0,0,,97,0913,c,,,,3.5,,1995
95IN03196,1991102217,S2217,10,S2217,91,2,18,2,07,101,954319,702419,2,,,1,JIM,2,148,162,3,,,,h,-2-,2,,3.5,SUCK1SIDE,1995
95IN03197,1991102231,S2231,10,S2231,91,2,18,2,07,102,860819,932519,2,,,1,JIM,2,165,163,3,,,,h,-0-,2,,3.5,,1995
95IN03198,1991102235,S2235,10,S2235,91,2,18,2,07,101,954319,857819,2,,,3,JIM,2,148,145,2,,93,1023,c,,,,3.5,ABS PRESCAP.,1995
95IN03199,1991102240,S2240,10,S2240,91,2,18,2,07,104,127310,858219,2,,,1,JIM,2,144,142,2,,,,h,-0-,2,,3.5,"VLTS,RF LAME",1995
95IN03200,1991102255,S2255,10,S2255,91,2,18,2,07,102,860819,912419,2,,,1,JIM,2,154,148,2,,,,h,-2-,2,,3.5,,1995
95IN03201,1991102258,S2258,10,S2258,91,2,18,2,07,104,127310,833319,2,,,3,JIM,2,140,150,11,,93,1023,h,,,,3.5,"VLTS,PROB @L",1995
95IN03202,1991102259,S2259,10,S2259,91,2,18,2,07,104,127310,861519,2,,,1,JIM,2,150,180,2,,,,c,-2-,P,,3.5,,1995
95IN03203,1991102262,S2262,10,S2262,91,2,18,2,07,104,127310,863019,2,,,1,JIM,2,160,155,2,,,,c,-0-,2,,3.5,"FEVER,DEPRESS",1995
95IN03204,1991102271,S2271,10,S2271,91,2,18,2,07,101,954319,857919,2,,,1,JIM,2,191,177,2,,,,h,-0-,2,,3.5,SMALL PELVIS,1995
95IN03205,1991102273,S2273,10,S2273,91,2,18,2,07,103,125110,950119,2,,,1,JIM,2,166,156,3,,,,c,-2-,2,,3.5,,1995
95IN03206,1991102276,S2276,10,S2276,91,2,18,2,07,102,860819,755419,2,,,1,JIM,2,184,156,2,,,,c,-0-,2,,3.5,,1995
95IN03207,1991102277,S2277,10,S2277,91,2,18,2,07,104,127310,822919,2,,,1,JIM,2,162,171,2,,,,h,-2-,2,,3.5,,1995
95IN03208,1992102279,S2279,10,S2279,92,2,12,1,42,R14,068010,957019,0,,,1,,1,119,144,2,,,,C,91,1,,3.0,,1995
95IN03209,1992102294,S2294,10, 1019,92,2,18,1,07,R-7,075210,815219,7,,,6,31B,*,0,0,0,,68,0112,,LIS,L,,3.0,HOOF INFECTED,1995
95IN03210,1992102299,S2299,10,S2299,92,2,12,1,42,R14,068010,820819,0,,,1,,1,160,164,1,,,,C,80,1,,3.0,,1995
95IN03211,1992102305,S2305,10, 2062,92,2,18,1,07,R-5,081310,714619,7,,,1,32A,3,159,183,0,,,,,LIS,L,,3.0,,1995
95IN03212,1992102306,S2306,10,S2306,92,2,12,1,42,R13,065310,800519,0,,,1,,1,140,147,1,,,,C,81,1,,3.0,,1995
95IN03213,1992102307,S2307,10,S2307,92,2,13,1,42,R13,065310,800519,0,,,1,,2,152,170,1,,,,F,42,1,,3.0,,1995
95IN03214,1992102315,S2315,10,S2315,92,1,18,1,07,R-1,990819,790319,0,,,2,126,M,194,204,0,,92,0921,R,,,,3.0,MSG TAG,1995
95IN03215,1992102317,S2317,10,S2317,92,2,11,1,07,R-1,990819,790319,0,,,1,,2,168,166,2,,,,R,33,1,,3.0,,1995
95IN03216,1992102318,S2318,10,S2318,92,2,13,1,42,R13,065310,012710,0,,,1,,1,145,164,2,,,,F,43,1,,3.0,,1995
95IN03217,1992102320,S2320,10, 4542,92,2,18,1,07,R-3,970019,711519,7,,,1,34D,3,154,157,0,,,,,LIS,L,,3.0,,1995
95IN03218,1992102325,S2325,10,   71,92,2,18,1,07,R-5,081310,972719,7,,,I,30A,3,133,158,0,,,,,45,1,,3.0,,1995
95IN03219,1992102328,S2328,10,S2328,92,2,18,1,42,R15,062110,689419,2,,,3,OVX,*,0,0,0,X,,,,,,,3.0,OVX.EWE,1995
95IN03220,1992102330,S2330,10, 9527,92,2,18,1,07,R10,072110,930519,7,,,1,29C,3,151,171,0,,,,,LIS,L,,3.0,,1995
95IN03221,1992102333,S2333,10,S2333,92,2,13,1,42,R14,068010,645619,0,,,1,,1,133,136,2,,,,F,42,1,,3.0,,1995
95IN03222,1992102338,S2338,10, 9007,92,2,18,1,07,R-1,990819,795519,7,,,1,29A,3,159,176,0,,,,,LIS,L,,3.0,,1995
95IN03223,1992102340,S2340,10, 1510,92,2,18,1,07,R-5,081310,736919,7,,,I,31D,3,139,150,0,,,,,45,1,,3.0,CUTS R LEGS,1995
95IN03224,1992102349,S2349,10,S2349,92,1,18,1,07,R12,040710,086710,0,,,3,CTL,M,221,239,0,,93,0807,C,,,,3.0,M_IDX,1995
95IN03225,1992102351,S2351,10,S2351,92,2,11,1,42,R15,062110,972219,0,,,1,,J,150,158,1,,,,R,34,1,,3.0,,1995
95IN03226,1992102354,S2354,10, 1051,92,2,18,1,07,R-7,075210,102710,7,,,1,31B,3,144,167,0,,,,,LIS,L,,3.0,,1995
95IN03227,1992102355,S2355,10, 5005,92,2,18,1,07,R-7,075210,102710,7,,,1,35A,3,164,155,0,,,,,LIS,L,,3.0,,1995
95IN03228,1992102358,S2358,10,S2358,92,1,18,1,07,R-7,075210,002310,0,,,2,125,M,220,239,0,,92,0921,R,,,,3.0,,1995
95IN03229,1992102359,S2359,10,S2359,92,1,18,1,07,R-7,075210,002310,0,,,2,124,M,197,216,0,,92,0921,R,,,,3.0,,1995
95IN03230,1992102363,S2363,10,S2363,92,2,13,1,42,R13,065310,087510,0,,,1,,1,133,160,2,,,,F,41,1,,3.0,,1995
95IN03231,1992102364,S2364,10, 1504,92,2,18,1,07,R-4,978119,966919,7,,,2,31D,3,119,162,0,,95,1109,,LIS,L,,3.0,LAME LF 11/11,1995
95IN03232,1992102365,S2365,10,S2365,92,2,12,1,07,R-4,978119,966919,0,,,1,,1,127,150,2,,,,C,82,1,,3.0,THIN 94,1995
95IN03233,1992102369,S2369,10, 5011,92,2,18,1,07,R-2,973619,755319,7,,,1,35A,3,120,168,0,,97,1128,,LIS,L,,3.0,,1995
95IN03234,1992102370,S2370,10,S2370,92,2,13,1,07,R12,040710,820319,0,,,1,,1,140,173,2,,,,F,41,1,,3.0,,1995
95IN03235,1992102378,S2378,10,S2378,92,2,11,1,07,R12,040710,987619,0,,,1,,1,137,171,2,,,,R,31,1,,3.0,,1995
95IN03236,1992102379,S2379,10,S2379,92,2,11,1,42,R13,065310,713919,0,,,1,,1,141,156,1,,,,R,32,1,,3.0,,1995
95IN03237,1992102380,S2380,10,S2380,92,2,11,1,42,R13,065310,713919,0,,,1,,2,138,165,2,,,,R,33,1,,3.0,HARD BAG 94,1995
95IN03238,1992102381,S2381,10, 9033,92,2,18,1,07,R-2,973619,782719,7,,,2,29A,3,134,166,0,,95,1109,,LIS,L,,3.0,,1995
95IN03239,1992102390,S2390,10, 2001,92,2,18,1,07,R-4,978119,788719,7,,,1,32A,3,154,139,0,,,,,LIS,L,,3.0,,1995
95IN03240,1992102393,S2393,10, 4540,92,2,18,1,07,R-9,084310,995419,7,,,2,34D,3,118,139,0,,95,1109,,LIS,L,,3.0,,1995
95IN03241,1992102394,S2394,10, 4586,92,2,18,1,07,R-9,084310,995419,7,,,1,34D,3,161,178,0,,,,,LIS,L,,3.0,LAME EWE 5/12,1995
95IN03242,1992102395,S2395,10,S2395,92,2,13,1,07,R11,042310,815119,0,,,3,,2,149,167,2,,93,1023,F,,,,3.0,X MLTS,1995
95IN03243,1992102399,S2399,10,S2399,92,2,13,1,07,R-4,978119,632819,0,,,1,,2,167,170,2,,,,F,44,1,,3.0,,1995
95IN03244,1992102404,S2404,10, 1064,92,2,18,1,07,R11,042310,879419,7,,,2,31B,3,152,159,0,,95,1109,,LIS,L,,3.0,,1995
95IN03245,1992102405,S2405,10, 2020,92,2,18,1,07,R11,042310,981619,7,,,1,32A,3,135,166,0,,,,,LIS,L,,3.0,,1995
95IN03246,1992102408,S2408,10,S2408,92,1,18,1,07,R-9,084310,999119,0,,,2,134,M,215,238,0,,92,0921,F,,,,3.0,,1995
95IN03247,1992102413,S2413,10,S2413,92,2,10,1,07,R-7,075210,870419,0,,,1,,1,138,150,5,,,,M,24,1,,3.0,,1995
95IN03248,1992102420,S2420,10,  547,92,2,18,1,07,R-7,075210,906419,7,,,1,31A,3,158,149,0,,,,,LIS,L,,3.0,,1995
95IN03249,1992102429,S2429,10, 2016,92,2,18,1,07,R11,042310,703719,7,,,1,32A,3,122,132,0,,,,,LIS,L,,3.0,,1995
95IN03250,1992102436,S2436,10, 4571,92,2,18,1,07,R11,042310,734819,7,,,1,34D,3,150,160,0,,,,,LIS,L,,3.0,,1995
95IN03251,1992102438,S2438,10,S2438,92,2,13,1,07,R-8,982619,874719,0,,,3,,2,161,150,12,,93,1023,F,,,,3.0,,1995
95IN03252,1992102444,S2444,10,S2444,92,2,13,1,07,R12,040710,847619,0,,,1,,2,150,166,2,,,,F,41,1,,3.0,LAMErf HEALED,1995
95IN03253,1992102450,S2450,10,S2450,92,2,12,1,42,R14,068010,740919,0,,,1,,2,142,132,2,,,,C,83,1,,3.0,,1995
95IN03254,1992102451,S2451,10,S2451,92,2,13,1,42,R14,068010,740919,0,,,1,,2,140,150,3,,,,F,43,1,,3.0,,1995
95IN03255,1992102459,S2459,10,S2459,92,2,12,1,07,R-3,970019,741519,0,,,1,,1,150,186,2,,,,C,84,1,,3.0,,1995
95IN03256,1992102461,S2461,10,S2461,92,2,12,1,07,R-3,970019,927219,0,,,3,,5,168,183,1,,93,1023,C,,,,3.0,barren .33,1995
95IN03257,1992102464,S2464,10, 2082,92,2,18,1,07,R-9,084310,009410,7,,,I,32A,3,152,170,0,,,,,43,1,,3.0,,1995
95IN03258,1992102465,S2465,10,S2465,92,2,13,1,07,R12,040710,868019,0,,,1,,2,186,187,2,,,,F,44,1,,3.0,,1995
95IN03259,1992102466,S2466,10,S2466,92,2,10,1,07,R12,040710,868019,0,,,3,,2,144,181,11,,93,1023,M,,,,3.0,,1995
95IN03260,1992102468,S2468,10,S2468,92,2,10,1,07,R-1,990819,729419,0,,,6,,1,118,107,12,,76,0920,M,,,,3.0,OPP SUSPECT,1995
95IN03261,1992102475,S2475,10,S2475,92,2,11,1,07,R-1,990819,803719,0,,,1,,2,114,151,2,,,,R,34,1,,3.0,,1995
95IN03262,1992102476,S2476,10,S2476,92,2,13,1,07,R-9,084310,805219,0,,,1,,1,142,163,2,,,,F,42,1,,3.0,4 FACE,1995
95IN03263,1992102477,S2477,10, 5013,92,2,18,1,07,R-1,990819,782819,7,,,1,35A,3,119,135,0,,,,,LIS,L,,3.0,,1995
95IN03264,1992102484,S2484,10,S2484,92,2,10,1,42,R13,065310,989919,0,,,1,,2,138,143,2,,,,M,21,1,,3.0,,1995
95IN03265,1992102492,S2492,10,S2492,92,2,13,1,07,R-3,970019,629719,0,,,1,,1,146,169,2,,,,F,42,1,,3.0,,1995
95IN03266,1992102493,S2493,10,S2493,92,2,13,1,42,R13,065310,016910,0,,,1,,2,154,190,2,,,,F,43,1,,3.0,,1995
95IN03267,1992102495,S2495,10,S2495,92,2,10,1,42,R14,068010,752819,0,,,1,,1,137,136,2,,,,M,22,1,,3.0,,1995
95IN03268,1992102499,S2499,10,S2499,92,2,13,1,07,R-6,004310,081210,0,,,3,,2,137,166,11,,93,1023,F,,,,3.0,L SPOILED,1995
95IN03269,1992102500,S2500,10,S2500,92,1,18,1,07,R-6,004310,784619,0,,,2,131,M,207,222,0,,92,0921,F,,,,3.0,,1995
95IN03270,1992102505,S2505,10,S2505,92,1,18,1,07,R-5,081310,942919,0,,,2,135,M,196,223,0,,92,0921,R,,,,3.0,,1995
95IN03271,1992102506,S2506,10,S2506,92,2,12,1,07,R-5,081310,942919,0,,,1,,2,161,176,2,,,,C,85,1,,3.0,,1995
95IN03272,1992102510,S2510,10, 5041,92,2,18,1,07,R-1,990819,752219,7,,,2,35A,3,142,156,0,,95,1109,,LIS,L,,3.0,,1995
95IN03273,1992102512,S2512,10, 9042,92,2,18,1,07,R10,072110,921619,7,,,I,29A,3,121,162,0,,,,,45,1,,3.0,,1995
95IN03274,1992102514,S2514,10, 1004,92,2,18,1,07,R12,040710,929619,7,,,1,31B,3,168,170,0,,,,,LIS,L,,3.0,ENTR,1995
95IN03275,1992102521,S2521,10,S2521,92,2,10,1,07,R-3,970019,637019,0,,,1,,2,161,158,1,,,,M,24,1,,3.0,SM BAG 94,1995
95IN03276,1992102522,S2522,10,S2522,92,1,18,1,07,R-3,970019,637019,0,,,3,M,M,221,247,0,,93,0807,M,,,,3.0,CLR NOSE,1995
95IN03277,1992102529,S2529,10, 5523,92,2,18,1,07,R11,042310,964319,7,,,3,35C,3,142,124,0,,93,1023,,LIS,L,,3.0,X BAG,1995
95IN03278,1992102532,S2532,10,S2532,92,2,12,1,07,R-5,081310,994619,0,,,1,,2,175,174,2,,,,C,86,1,,3.0,,1995
