UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
66IN03439,1965419893,65,1,G9893,4,70,722,,,,,,,2,,2,,115,140,09,,140,170,2,73,110,066,41,7228,157,5,616441,,,430541,,,,1966,1.0
66IN03440,1965419894,65,2,G9894,4,72,862,,1,,,,,2,,3,,812,103,08,,103,135,,72,095,045,41,,096,3,847041,,,833641,,,,1966,1.0
66IN03441,1965419896,65,2,G9896,4,82,089,,4,,,,,2,,7,,57,098,09,,98,118,,09,098,051,41,,117,2,851741,,,550641,,,,1966,1.0
66IN03442,1965419898,65,1,G9898,4,72,802,,,,,,,2,,3,,,120,09,,120,143,3,72,110,064,41,0901,125,3,814941,,,712341,,,,1966,1.0
66IN03443,1965419899,65,1,G9899,4,70,712,,,,,,,2,,2,,160,126,07,,126,154,2,70,094,050,41,0922,106,2,771241,,,656641,,,,1966,1.0
66IN03444,1965419900,65,2,G9900,4,70,712,,1,,,,,2,,2,,732,124,09,,124,152,,70,098,046,41,,103,2,771241,,,656641,,,,1966,1.0
66IN03445,1965419901,65,1,G9901,4,70,732,,,,,,,2,,2,,169,130,09,,130,163,2,70,105,066,41,0922,143,3,750241,,,486741,,,,1966,1.0
66IN03446,1965419902,65,1,G9902,4,05,052,,,,,31,,2,,1,,,122,12,,122,139,3,05,085,043,41,0801,119,3,804641,,,450341,,,,1966,1.0
66IN03447,1965419903,65,1,G9903,4,05,052,,,,,31,,2,,1,,,077,12,,77,109,3,05,095,049,41,0902,125,3,804641,,,450341,,,,1966,1.0
66IN03448,1965419904,65,1,G9904,4,82,159,,,,,,,2,,7,,,112,10,,112,,3,01,108,079,41,0531,202,4,826441,,,604841,,,,1966,1.0
66IN03449,1965419905,65,1,G9905,4,18,181,,,,,25,,2,,1,,,108,09,,108,134,3,18,096,052,41,0902,130,3,789041,,,620941,,,,1966,1.0
66IN03450,1965419907,65,2,G9907,4,82,188,,4,,,,,2,,7,,57,117,08,,117,142,,17,117,071,41,,164,5,873841,,,629841,,,,1966,1.0
66IN03451,1965419908,65,2,G9908,4,15,151,,1,,,31,,2,,1,, 23,090,11,,90,112,2,15,101,049,41,0922,108,3,826441,,,818141,,,,1966,1.0
66IN03452,1965419912,65,2,G9912,4,70,712,,7,,,,,2,,2,,712,110,06,,110,128,,70,075,034,41,,082,2,771241,,,266041,,,,1966,1.0
66IN03453,1965419914,65,1,G9914,4,82,139,,,,,,,2,,7,,162,128,05,,128,151,2,16,091,057,41,0922,121,2,797841,,,588941,,,,1966,1.0
66IN03454,1965419915,65,2,G9915,4,82,108,,3,,,,,2,,7,,59,095,07,,95,133,,16,089,039,41,,083,2,806941,,,610841,,,,1966,1.0
66IN03455,1955409918,55,2,T9918,4,04,042,,,,,34,,&,,1,1,,078,0,,,,7,,092,052,40,0525,111,3,708640,,,,,,,1966,11.0
66IN03456,1965419918,65,1,G9918,4,70,722,,,,,,,2,,2,,130,136,08,,136,173,2,70,108,062,41,7243,124,3,616441,,,660041,,,,1966,1.0
66IN03457,1965419919,65,1,G9919,4,82,178,,,,,,,2,,7,,149,128,08,,128,156,2,13,107,061,41,0922,124,3,802941,,,677741,,,,1966,1.0
66IN03458,1965419920,65,1,G9920,4,72,832,,,,,,,2,,3,,,,,,,,6,71,,,41,0109,,,786641,,,321841,,,,1966,1.0
66IN03459,1965419921,65,1,G9921,4,72,832,,,,,,,2,,3,,169,147,10,,147,170,2,71,089,061,41,0922,138,2,786641,,,321841,,,,1966,1.0
66IN03460,1965419922,65,2,G9922,4,18,182,,7,,,28,,2,,1,, 25,094,08,,94,123,2,18,103,052,41,0922,114,3,873841,,,802741,,,,1966,1.0
66IN03461,1965419923,65,2,G9923,4,70,712,,4,,,,,2,,2,,732,111,06,,111,136,,70,121,057,41,,119,4,771241,,,371941,,,,1966,1.0
66IN03462,1965419925,65,2,G9925,4,07,072,,7,,,24,,2,,1,,072,107,08,,107,130,,07,092,043,41,,094,3,830441,,,083341,,,,1966,1.0
66IN03463,1965419926,65,1,G9926,4,07,072,,,,,24,,2,,1,,,153,07,,153,168,,07,112,060,41,,143,4,830441,,,083341,,,,1966,1.0
66IN03464,1965419927,65,1,G9927,4,08,081,,,,,26,,2,,1,,,113,09,,113,133,,08,097,055,41,,136,2,851741,,,406341,,,,1966,1.0
66IN03465,1965419928,65,2,G9928,4,82,189,,7,,,,,2,,7,,58,114,10,,114,154,,17,098,060,41,,148,5,789041,,,161641,,,,1966,1.0
66IN03466,1965419929,65,1,G9929,4,82,189,,,,,,,2,,7,,,114,07,,114,,3,17,097,063,41,0531,135,3,789041,,,161641,,,,1966,1.0
66IN03467,1965419930,65,2,G9930,4,82,139,,4,,,,,2,,7,,60,103,08,,103,133,,10,086,042,41,,092,3,797841,,,665741,,,,1966,1.0
66IN03468,1965419931,65,1,G9931,4,82,139,,,,,,,2,,7,,116,132,09,,132,151,2,10,100,049,41,7229,119,3,797841,,,665741,,,,1966,1.0
66IN03469,1965419932,65,2,G9932,4,08,082,,3,,,37,,2,,1,,082,062,09,,62,74,,08,082,041,41,,101,3,779841,,,849241,,,,1966,1.0
66IN03470,1965419933,65,2,G9933,4,70,712,,1,,,,,2,,2,,712,107,08,,107,142,,70,095,042,41,,094,3,771241,,,645941,,,,1966,1.0
66IN03471,1965419934,65,1,G9934,4,70,712,,,,,,,2,,2,,147,128,07,,128,151,2,70,102,056,41,0922,115,3,771241,,,645941,,,,1966,1.0
66IN03472,1965419935,65,2,G9935,4,82,179,,1,,,,,2,,7,,57,119,09,,119,145,,18,105,065,41,,148,4,872641,,,869641,,,,1966,1.0
66IN03473,1965419936,65,1,G9936,4,72,812,,,,,,,2,,3,,,158,08,,158,188,,71,093,067,41,,188,4,841141,,,546841,,,,1966,1.0
66IN03474,1965419937,65,2,G9937,4,14,142,,,,,37,,2,,1,,,,,,,,6,14,,,41,0309,,,862541,,,824141,,,,1966,1.0
66IN03475,1965419938,65,1,G9938,4,72,912,,,,,,,2,,3,,161,125,08,,125,154,2,72,099,072,41,0922,165,4,854941,,,730341,,,,1966,1.0
66IN03476,1965419941,65,2,G9941,4,72,892,,4,,,,,2,,3,,892,102,11,,102,122,,71,103,047,41,,095,2,791141,,,254341,,,,1966,1.0
66IN03477,1965419942,65,1,G9942,4,72,892,,,,,,,2,,3,,,115,11,,115,138,,71,107,045,41,,101,2,791141,,,254341,,,,1966,1.0
66IN03478,1965419943,65,2,G9943,4,15,152,,4,,,18,,2,,1,, 24,094,10,,94,128,2,15,090,059,41,0922,139,3,818441,,,109941,,,,1966,1.0
66IN03479,1965419945,65,2,G9945,4,11,111,,1,,,21,,2,,1,,,,,,,,7,11,,,41,0525,,,864241,,,527841,,,,1966,1.0
66IN03480,1965419946,65,1,G9946,4,82,148,,,,,,,2,,7,,152,145,10,,145,196,2,11,109,073,41,0922,152,3,862541,,,378941,,,,1966,1.0
66IN03481,1965419947,65,2,G9947,4,82,118,,7,,,,,2,,7,,58,110,10,,110,143,,08,100,067,41,,156,3,824741,,,167941,,,,1966,1.0
66IN03482,1965419948,65,1,G9948,4,72,882,,,,,,,2,,3,,,140,07,,140,157,3,72,095,063,41,0902,167,3,814541,,,839241,,,,1966,1.0
66IN03483,1965419949,65,1,G9949,4,70,722,,,,,,,2,,2,,145,142,10,,142,174,2,70,119,066,41,0922,132,3,616441,,,809241,,,,1966,1.0
66IN03484,1955409950,55,2,T9950,4,05,052,,,,,18,,&,,1,1,,078,0,,112,128,3,,085,041,40,0919,086,3,749840,,,,,,,1966,11.0
66IN03485,1965419950,65,1,G9950,4,72,912,,,,,,,2,,3,,,134,07,,134,171,,72,100,059,41,,124,2,854941,,,865841,,,,1966,1.0
66IN03486,1955409951,55,2,T9951,4,05,052,,,,,18,,&,,1,1,,083,1,,108,125,3,,096,049,40,0919,096,2,749840,3,,,,,,1966,11.0
66IN03487,1965419951,65,2,G9951,4,70,712,,7,,,,,2,,2,,712,104,07,,104,133,,70,106,044,41,,093,4,771241,,,712541,,,,1966,1.0
66IN03488,1965419952,65,1,G9952,4,70,712,,,,,,,2,,2,,135,125,06,,125,163,2,70,101,059,41,7248,126,3,771241,,,712541,,,,1966,1.0
66IN03489,1965419953,65,2,G9953,4,82,169,,4,,,,,2,,7,,59,093,09,,93,118,,18,104,056,41,,123,4,784141,,,868541,,,,1966,1.0
66IN03490,1965419955,65,1,G9955,4,70,712,,,,,,,2,,2,,,110,04,,110,172,3,70,109,051,41,0901,115,2,771241,,,706141,,,,1966,1.0
66IN03491,1965419956,65,2,G9956,4,72,882,,4,,,,,2,,3,,912,114,05,,114,97,,71,083,047,41,,116,2,814541,,,553241,,,,1966,1.0
66IN03492,1965419957,65,1,G9957,4,72,882,,,,,,,2,,3,,163,127,08,,127,153,2,71,104,055,41,0922,112,3,814541,,,553241,,,,1966,1.0
66IN03493,1965419959,65,1,G9959,4,82,168,,,,,,,2,,7,,165,126,10,,126,158,2,10,091,049,41,0922,097,3,785541,,,639841,,,,1966,1.0
66IN03494,1965419960,65,2,G9960,4,82,178,,3,,,,,2,,7,,56,083,09,,83,110,,10,085,030,41,,063,2,802941,,,079941,,,,1966,1.0
66IN03495,1965419961,65,1,G9961,4,82,178,,,,,,,2,,7,,,088,08,,88,,3,,088,026,41,0801,066,3,802941,,,079941,,,,1966,1.0
66IN03496,1965419963,65,2,G9963,4,82,109,,7,,,,,2,,7,,58,118,08,,118,145,,18,099,052,41,,116,2,840541,,,321641,,,,1966,1.0
66IN03497,1965419964,65,2,G9964,4,82,078,,7,,,,,2,,7,,56,112,10,,112,139,,12,095,054,41,,125,3,830441,,,421441,,,,1966,1.0
66IN03498,1965419966,65,2,G9966,4,72,992,,1,,,,,2,,3,,832,102,08,,102,127,,71,108,057,41,,123,4,839441,,,536741,,,,1966,1.0
66IN03499,1965419967,65,2,G9967,4,72,992,,4,,,,,2,,3,,872,090,10,,90,118,,71,101,040,41,,083,3,839441,,,536741,,,,1966,1.0
66IN03500,1965419968,65,1,G9968,4,72,992,,,,,,,2,,3,,166,102,10,,102,134,2,71,096,053,41,0922,111,3,839441,,,536741,,,,1966,1.0
66IN03501,1965419969,65,1,G9969,4,82,029,,,,,,,2,,7,,120,115,09,,115,151,2,05,094,057,41,7233,127,3,876341,,,644941,,,,1966,1.0
66IN03502,1965419970,65,2,G9970,4,11,112,,7,,,28,,2,,1,,,,,,,,6,11,,,41,0510,,,824741,,,820941,,,,1966,1.0
66IN03503,1965419971,65,2,G9971,4,72,922,,5,,,,,2,,3,,852,119,12,,119,142,,71,084,048,41,,121,2,846941,,,389041,,,,1966,1.0
66IN03504,1965419973,65,1,G9973,4,82,178,,,,,,,2,,7,,165,108,09,,108,140,2,18,111,052,41,0922,093,3,802941,,,210841,,,,1966,1.0
66IN03505,1965419975,65,1,G9975,4,72,952,,,,,,,2,,3,,,117,06,,117,142,,71,085,046,41,,119,2,812341,,,479241,,,,1966,1.0
66IN03506,1965419976,65,1,G9976,4,72,952,,,,,,,2,,3,,,115,13,,115,143,3,71,065,058,41,0902,171,2,812341,,,479241,,,,1966,1.0
66IN03507,1965419979,65,1,G9979,4,72,942,,,,,,,2,,3,,,128,07,,128,143,,72,095,054,41,,139,3,779041,,,709941,,,,1966,1.0
66IN03508,1965419980,65,1,G9980,4,82,159,,,,,,,2,,7,,153,130,07,,130,155,2,01,105,059,41,0922,144,3,826441,,,246441,,,,1966,1.0
66IN03509,1965419981,65,2,G9981,4,82,129,,1,,,,,2,,7,,55,116,08,,116,148,,07,096,050,41,,112,2,843541,,,824341,,,,1966,1.0
66IN03510,1965419982,65,1,G9982,4,72,972,,,,,,,2,,3,,,143,09,,143,155,,72,085,062,41,,174,4,797641,,,501041,,,,1966,1.0
66IN03511,1965419984,65,2,G9984,4,82,079,,4,,,,,2,,7,,57,110,12,,110,132,,15,092,051,41,,119,3,838841,,,410841,,,,1966,1.0
66IN03512,1965419985,65,2,G9985,4,82,038,,7,,,,,2,,7,,60,084,09,,84,116,,08,093,045,41,,103,3,811141,,,847940,,,,1966,1.0
66IN03513,1965419987,65,1,G9987,4,82,109,,,,,,,2,,7,,171,115,12,,115,138,2,18,098,059,41,0922,126,3,840541,,,549241,,,,1966,1.0
66IN03514,1965419988,65,1,G9988,4,72,852,,,,,,,2,,3,,166,125,09,,125,155,2,72,086,045,41,0922,123,3,829541,,,613341,,,,1966,1.0
66IN03515,1965419989,65,1,G9989,4,72,852,,,,,,,2,,3,,170,125,09,,125,150,2,72,081,045,41,0922,119,2,829541,,,613341,,,,1966,1.0
66IN03516,1965419991,65,1,G9991,4,72,992,,,,,,,2,,3,,,115,10,,115,139,3,72,075,055,41,0901,152,2,839441,,,752041,,,,1966,1.0
66IN03517,1965419992,65,2,G9992,4,01,011,,7,,,40,,2,,1,, 26,101,12,,101,135,2,01,089,040,41,0922,085,3,816241,,,854141,,,,1966,1.0
66IN03518,1965419993,65,2,G9993,4,01,011,,3,,,40,,2,,1,, 24,074,10,,74,92,2,01,092,029,41,0922,061,3,816241,,,854141,,,,1966,1.0
66IN03519,1965419995,65,2,G9995,4,82,019,,1,,,,,2,,7,,60,112,11,,112,133,,07,102,058,41,,128,3,816241,,,792541,,,,1966,1.0
66IN03520,1965419996,65,2,G9996,4,82,019,,4,,,,,2,,7,,58,114,09,,114,,,07,087,052,41,,120,4,816241,,,792541,,,,1966,1.0
66IN03521,1965419998,65,2,G9998,4,72,892,,1,,,,,2,,3,, 26,110,09,,110,152,2,71,109,053,41,0922,119,2,791141,,,505141,,,,1966,1.0
66IN03522,1957482089,57,2,02089,5,20,202,,,,,38,,0,,1,1, 41,092,0,,149,160,2,,063,030,48,0922,062,1,196548,2,,,,,,1966,9.0
66IN03523,1960482344,60,2,02344,5,20,202,,,,,34,,7,,1,, 37,,,,120,147,2,,,,48,0922,075,2,220848,2,,208848,,,,1966,6.0
66IN03524,1960482359,60,2,02359,5,20,202,,,,,34,,7,,1,, 36,,,,138,115,2,,,,48,0922,053,1,220848,3,,208948,,,,1966,6.0
66IN03525,1960482363,60,2,02363,5,20,202,,,,,31,,7,,1,,,,,,,,6,,,,48,0510,051,1,220848,,,209248,,,,1966,6.0
66IN03526,1961482422,61,2,02422,5,20,202,,,,,37,,6,,1,,,059,,,93,,7,,,,48,0909,050,3,226648,8,,204148,,,,1966,5.0
66IN03527,1961482432,61,2,02432,5,20,202,,,,,28,,6,,1,, 35,071,,,134,147,2,,,,48,0922,058,2,226648,2,,196048,,,,1966,5.0
66IN03528,1962482462,62,2,02462,5,20,201,,,,,41,,5,,,,,069,,,142,112,3,,,,48,1001,031,2,235148,3,,235948,,,,1966,4.0
66IN03529,1962482464,62,2,02464,5,20,201,,,,,41,,5,,,, 32,086,,,118,150,2,,,,48,0922,072,2,235148,,,234448,,,,1966,4.0
66IN03530,1962482470,62,2,02470,5,20,202,,,,,46,,5,,,, 32,071,,,122,131,2,,,,48,0922,060,2,236048,2,,221048,,,,1966,4.0
66IN03531,1963482485,63,2,02485,5,20,202,,,,,46,,4,,1,, 30,,,,113,138,2,,,,48,0922,087,2,236048,2,,221048,,,,1966,3.0
66IN03532,1963482487,63,2,02487,5,20,202,,,,,34,,4,,1,, 31,,,,115,140,2,,,,48,0922,062,3,236048,2,,209248,,,,1966,3.0
66IN03533,1963482489,63,2,02489,5,20,202,,,,,51,,4,,1,, 28,,,,134,144,2,,,,48,0922,064,3,236048,8,,208948,,,,1966,3.0
66IN03534,1963482490,63,2,02490,5,20,202,,,,,51,,4,,1,,,,,,137,155,2,,,,48,1003,067,2,236048,8,,208948,,,,1966,3.0
66IN03535,1963482492,63,1,02492,5,20,202,,,,,34,,4,,1,,,,,,137,150,3,,,,48,0902,086,2,236048,,,204148,,,,1966,3.0
66IN03536,1963482493,63,2,02493,5,20,202,,,,,34,,4,,1,, 28,,,,107,158,2,,,,48,0922,048,2,236048,8,,204148,,,,1966,3.0
66IN03537,1963482494,63,1,02494,5,20,202,,,,,37,,4,,1,,,,,,170,189,3,,,,48,0801,079,2,236048,,,243248,,,,1966,3.0
66IN03538,1963482507,63,1,02507,5,20,202,,,,,34,,4,,1,,,,,,180,197,3,,,,48,1003,087,4,236048,,,454541,,,,1966,3.0
66IN03539,1964482508,64,2,02508,5,20,202,,,,,36,,3,,1,1, 27, 89,05,,108,135,2,,097,036,48,0922,082,4,247948,3,,208948,,,,1966,2.0
66IN03540,1964482510,64,2,02510,5,20,202,,,,K,37,,3,,1,1,08, 86,05,,111,129,,,094,031,48,,075,3,247948,8,,234448,,,,1966,2.0
66IN03541,1964482531,64,2,02531,5,20,202,,,,K,42,,3,,1,2,08, 75,05,,94,110,,,082,025,48,,055,2,247948,1,,204148,,,,1966,2.0
66IN03542,1965482533,65,2,02533,5,82,029,,4,,,,,2,,7,,57,103,08,,103,123,,20,103,047,48,,101,3,876341,,,248548,,,,1966,1.0
66IN03543,1965482535,65,2,02535,5,82,209,,1,,,,,2,,7,,60,083,08,,83,112,,02,094,046,48,,101,4,249748,,,639941,,,,1966,1.0
66IN03544,1965482536,65,2,02536,5,20,202,,1,,,47,,2,,1,, 24,101,06,,101,123,2,20,073,025,48,0922,054,2,249148,,,249848,,,,1966,1.0
66IN03545,1965482537,65,2,02537,5,82,208,,4,,,,,2,,7,,,094,08,,94,,7,05,101,041,48,0909,083,2,249148,,,879641,,,,1966,1.0
66IN03546,1965482538,65,1,02538,5,82,208,,,,,,,2,,7,,166,125,08,,125,148,2,02,085,040,48,0922,106,3,249148,,,595741,,,,1966,1.0
66IN03547,1965482539,65,2,02539,5,82,208,,7,,,,,2,,7,,59,093,09,,93,128,,02,105,046,48,,101,3,249148,,,595741,,,,1966,1.0
66IN03548,1965482540,65,2,02540,5,82,029,,1,,,,,2,,7,,58,089,08,,89,122,,20,093,041,48,,090,2,876341,,,221048,,,,1966,1.0
66IN03549,1965482545,65,2,02545,5,82,058,,7,,,,,2,,7,,,091,08,,91,,7,20,078,037,48,0909,093,2,804641,,,208948,,,,1966,1.0
66IN03550,1965482546,65,1,02546,5,82,058,,,,,,,2,,7,,161,120,08,,120,145,2,20,102,050,48,0922,097,2,804641,,,208948,,,,1966,1.0
66IN03551,1965482548,65,2,02548,5,82,029,,7,,,,,2,,7,,59,078,08,,78,108,,20,093,035,48,,072,2,876341,,,243848,,,,1966,1.0
66IN03552,1965482549,65,2,02549,5,82,059,,1,,,,,2,,7,,57,098,08,,98,128,,20,083,039,48,,091,2,827341,,,248748,,,,1966,1.0
66IN03553,1965482550,65,2,02550,5,82,059,,7,,,,,2,,7,,58,092,08,,92,116,,20,073,031,48,,075,2,827341,,,246048,,,,1966,1.0
66IN03554,1965482551,65,2,02551,5,82,059,,4,,,,,2,,7,,59,090,09,,90,110,,20,093,036,48,,077,2,827341,,,246048,,,,1966,1.0
66IN03555,1965482553,65,2,02553,5,82,058,,1,,,,,2,,7,,60,088,07,,88,112,,20,087,037,48,,083,2,804641,,,249348,,,,1966,1.0
66IN03556,1965482554,65,1,02554,5,82,209,,,,,,,2,,7,,165,126,09,,126,160,2,05,110,060,48,0922,121,3,249748,,,995040,,,,1966,1.0
66IN03557,1965482560,65,2,02560,5,20,202,,4,,,40,,2,,1,, 25,088,06,,88,122,2,20,072,024,48,0922,056,2,249148,,,243248,,,,1966,1.0
66IN03558,1965482561,65,2,02561,5,20,202,,7,,,40,,2,,1,, 24,088,06,,88,120,2,20,075,028,48,0922,065,2,249148,,,243248,,,,1966,1.0
66IN03559,1965482562,65,2,02562,5,82,208,,4,,,,,2,,7,,,,,,,,7,02,,,48,0525,,,249148,,,783741,,,,1966,1.0
66IN03560,1955610294,55,2,A0294,6,06,060,,,,,11,,&,,1,1,,073,1,,123,,7,,101,048,61,0909,096,5,912960,1,,,,,,1966,11.0
66IN03561,1955610297,55,2,A0297,6,01,010,,,,,17,,&,,1,1,010,086,0,,114,133,,,118,060,61,,117,6,878260,8,,,,2,,1966,11.0
66IN03562,1955610438,55,2,A0438,6,01,013,,,,,14,,&,,1,1,,110,0,,156,140,3,,115,062,61,0919,137,6,916460,1,,,,,,1966,11.0
66IN03563,1955610484,55,2,A0484,6,03,030,,,,,20,,&,,1,1,,087,1,,146,,7,,106,064,61,0909,121,5,917160,1,,,,,,1966,11.0
66IN03564,1955610534,55,2,A0534,6,,,,,,,,,&,,,,,,,,129,150,4,,,,61,1121,,,,,,,,,,1966,11.0
66IN03565,1955610659,55,2,A0659,6,04,043,,,,,14,,&,,1,1,,092,0,,120,,6,,107,060,61,0801,108,6,900860,1,,,,,,1966,11.0
66IN03566,1955610731,55,2,A0731,6,03,033,,,,,24,,&,,1,1,,097,0,,142,138,3,,110,056,61,0919,114,6,943460,1,,,,,,1966,11.0
66IN03567,1955610771,55,2,A0771,6,07,070,,,,,12,,&,,1,1,,083,0,,,,7,,113,044,61,0525,102,5,886260,,,,,,,1966,11.0
66IN03568,1955610777,55,2,A0777,6,06,060,,,,,18,,&,,1,1,,076,0,,121,140,3,,098,046,61,1219,092,6,912960,1,,,,,,1966,11.0
66IN03569,1956610968,56,2,A0968,6,08,080,,,,,16,,-,,1,1,,081,0,,150,145,3,,093,040,61,0919,087,4,954360,1,,,,,,1966,10.0
66IN03570,1956611002,56,2,A1002,6,70,723,,,,,,,-,,2,1, 10,091,0,,136,150,2,,087,044,61,0922,090,5,011761,1,,,,,,1966,10.0
66IN03571,1956611106,56,2,A1106,6,09,093,,,,,41,,-,,1,1,,090,0,,135,135,3,,088,,61,0919,084,4,915860,1,,,,,,1966,10.0
66IN03572,1956611116,56,2,A1116,6,04,043,,,,,18,,-,,1,1,,091,0,,152,160,3,,120,050,61,1001,088,5,915060,1,,,,,,1966,10.0
66IN03573,1956611148,56,2,A1148,6,02,020,,,,,20,,-,,1,1,,097,0,,121,126,3,,131,067,61,0919,118,6,026661,1,,,,,,1966,10.0
66IN03574,1956611233,56,2,A1233,6,06,063,,,,,19,,-,,1,1,,086,0,,136,125,3,,108,052,61,0919,094,5,013961,1,,,,,,1966,10.0
66IN03575,1956611277,56,2,A1277,6,03,033,,,,,21,,-,,1,1,030,092,0,,127,145,,,104,051,61,,092,5,017761,8,,,,2,,1966,10.0
66IN03576,1956611303,56,2,A1303,6,03,030,,,,,28,,-,,1,1,030,083,0,,143,154,,,106,044,61,,087,5,026261,1,,,,3,,1966,10.0
66IN03577,1956611307,56,2,A1307,6,09,093,,,,,30,,-,,1,1,,083,0,,151,150,3,,097,046,61,0919,096,5,915860,1,,,,,,1966,10.0
66IN03578,1956611312,56,2,A1312,6,05,050,,,,,12,,-,,1,1,,085,0,,126,134,3,,091,040,61,0501,071,4,951160,1,,,,,,1966,10.0
66IN03579,1956611454,56,2,A1454,6,01,010,,,,,20,,-,,1,1,,078,0,,145,,7,,107,044,61,0909,081,7,916460,8,,,,,,1966,10.0
66IN03580,1957611552,57,2,A1552,6,,,,,,,,,0,,,,,,,,195,207,4,,,,61,1121,,,,,,,,,,1966,9.0
66IN03581,1957611625,57,2,A1625,6,75,016,,,,,,,0,,9,1,,112,0,,164,163,3,,114,052,61,0919,100,6,063861,1,,,,,,1966,9.0
66IN03582,1957611637,57,2,A1637,6,04,040,,,,,24,,0,,1,1,053,094,0,,160,174,,,084,044,61,,080,7,004761,1,,,,3,,1966,9.0
66IN03583,1957611649,57,2,A1649,6,01,010,,,,,39,,0,,1,1,,099,0,,138,135,3,,108,055,61,0919,095,9,063861,1,,,,,,1966,9.0
66IN03584,1957611681,57,2,A1681,6,01,010,,,,,19,,0,,1,1,,112,0,,146,135,3,,126,065,61,1001,114,9,063861,1,,,,,,1966,9.0
66IN03585,1957611719,57,2,A1719,6,03,030,,,,,27,,0,,1,1,030,088,0,,139,155,,,092,054,61,,114,8,085461,1,,,,1,,1966,9.0
66IN03586,1957611742,57,2,A1742,6,08,080,,,,,14,,0,,1,1,,102,0,,195,152,3,,092,048,61,0919,107,6,986560,3,,,,,,1966,9.0
66IN03587,1957611773,57,2,A1773,6,70,723,,,,,,,0,,2,1,713,089,0,,146,158,,,094,041,61,,083,5,978360,1,,,,1,,1966,9.0
66IN03588,1957611877,57,2,A1877,6,07,070,,,,,20,,0,,1,1,,100,0,,158,167,3,,109,060,61,1001,101,9,076561,1,,,,,,1966,9.0
66IN03589,1957611925,57,2,A1925,6,01,010,,,,,17,,0,,1,1,010,092,0,,138,140,,,107,053,61,,092,8,063861,1,,,,3,,1966,9.0
66IN03590,1957611952,57,2,A1952,6,10,100,,,,,34,,0,,1,1,,098,0,,121,,6,,109,064,61,0801,111,9,985860,1,,,,,,1966,9.0
66IN03591,1957611988,57,2,A1988,6,01,010,,,,,20,,0,,1,1,010,117,0,,146,155,,,091,054,61,,105,5,063861,1,,,,1,,1966,9.0
66IN03592,1957612054,57,2,A2054,6,08,080,,,,,15,,0,,1,1,,098,0,,,,6,,109,052,61,0309,103,8,986560,,,,,,,1966,9.0
66IN03593,1957612094,57,2,A2094,6,05,050,,,,,24,,0,,1,1,,105,0,,123,140,3,,099,057,61,0919,102,5,974460,8,,,,,,1966,9.0
66IN03594,1957612096,57,2,A2096,6,10,100,,,,,12,,0,,1,1,,100,0,,176,,7,,087,036,61,0909,079,5,985860,1,,,,,,1966,9.0
66IN03595,1958612137,58,2,A2137,6,02,020,,,,,24,,9,,1,1,020,082,1,,150,165,,,096,051,61,,121,5,006961,1,,,,2,,1966,8.0
66IN03596,1958612146,58,2,A2146,6,07,070,,,,,20,,9,,1,1,,103,0,,,,7,,108,063,61,0525,150,7,054861,,,,,,,1966,8.0
66IN03597,1958612152,58,2,A2152,6,03,030,,,,,29,,9,,1,1,030,083,0,,126,130,,,115,058,61,,144,6,026261,1,,,,2,,1966,8.0
66IN03598,1958612157,58,2,A2157,6,05,050,,,,,27,,9,,1,1,,093,0,,115,,7,,104,062,61,0909,125,5,951160,1,,,,,,1966,8.0
66IN03599,1958612159,58,2,A2159,6,07,070,,,,,17,,9,,1,1, 10,083,0,,124,127,2,,095,042,61,0922,097,6,054861,1,,,,,,1966,8.0
66IN03600,1958612175,58,2,A2175,6,03,030,,,,,25,,9,,1,1,,101,0,,143,170,3,,105,056,61,1001,129,6,026261,8,,,,,,1966,8.0
66IN03601,1958612183,58,2,A2183,6,71,733,,,,,,,9,,2,1,843,090,0,,145,145,,,093,047,61,,135,6,139061,1,,,,2,,1966,8.0
66IN03602,1958612193,58,2,A2193,6,70,733,,,,,,,9,,2,1,733,092,1,,134,144,,,101,065,61,,144,6,139061,1,,,,1,,1966,8.0
66IN03603,1958612209,58,2,A2209,6,70,723,,,,,,,9,,2,1,723,097,0,,181,174,,,087,048,61,,118,4,134961,1,,,,2,,1966,8.0
66IN03604,1958612233,58,2,A2233,6,07,070,,,,,15,,9,,1,1,,091,0,,122,134,3,,092,044,61,0919,111,6,054861,1,,,,,,1966,8.0
66IN03605,1958612268,58,2,A2268,6,07,070,,,,,15,,9,,1,1,060,093,0,,142,145,,,105,042,61,,118,6,054861,1,,,,2,,1966,8.0
66IN03606,1958612269,58,2,A2269,6,02,020,,,,,18,,9,,1,1,020,089,0,,138,155,,,099,057,61,,109,7,006961,1,,,,3,,1966,8.0
66IN03607,1958612275,58,2,A2275,6,70,723,,,,,,,9,,2,1,713,106,0,,157,171,,,105,057,61,,151,7,134961,1,,,,3,,1966,8.0
66IN03608,1958612283,58,2,A2283,6,06,060,,,,,21,,9,,1,1,,086,0,,,,6,,091,048,61,0109,121,3,131761,,,,,,,1966,8.0
