UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
57IN03757,1955610687,55,1,A0687,6,04,040,61,2,,16,5,3,,,1,,,,,142,169,6,,,,,0926,144,6,,9150,6,,7183,6,2,,1957,2.0
57IN03758,1955610690,55,2,A0690,6,02,020,61,1,07,18,2,3,22,1,1,020,089,09,,103,140,,,116,048,,,107,6,,9407,6,,0069,6,2,1,1957,2.0
57IN03759,1955610693,55,2,A0693,6,10,100,61,1,08,28,6,3,35,1,1,100,083,09,,104,143,,,094,046,,,098,4,,9422,6,,0811,6,2,,1957,2.0
57IN03760,1955610696,55,2,A0696,6,08,080,61,1,07,12,,3,17,1,1,080,096,08,,114,155,,,111,058,,,113,5,,9543,6,,0435,6,2,3,1957,2.0
57IN03761,1955610702,55,2,A0702,6,73,066,61,1,04,,7,3,,9,1,733,090,06,,106,141,,,108,048,,,104,5,,9129,6,,1390,6,2,5,1957,2.0
57IN03762,1955610703,55,2,A0703,6,75,086,61,1,07,,2,3,,9,1,713,091,09,,108,148,,,116,059,,,124,5,,9543,6,,1413,6,2,,1957,2.0
57IN03763,1955610718,55,2,A0718,6,03,030,61,1,07,20,2,3,26,1,1,030,093,09,,118,155,,,104,065,,,128,6,,9171,6,,0262,6,2,,1957,2.0
57IN03764,1955610721,55,2,A0721,6,77,065,61,1,08,,8,3,,7,1,733,087,11,,113,144,,,099,044,,,092,4,,8407,6,,1390,6,2,,1957,2.0
57IN03765,1955610723,55,2,A0723,6,73,066,61,2,07,,3,3,,9,1,713,075,09,,98,136,,,101,040,,,083,5,,9129,6,,1413,6,2,3,1957,2.0
57IN03766,1955610725,55,2,A0725,6,77,085,61,1,08,,4,3,,7,1,713,097,04,,113,153,,,119,052,,,098,6,,9068,6,,1413,6,2,,1957,2.0
57IN03767,1955610726,55,2,A0726,6,77,085,61,1,05,,5,3,,7,,713,104,,,104,162,,,,,,,111,4,,9068,6,,1413,6,2,,1957,2.0
57IN03768,1955610727,55,2,A0727,6,03,033,61,1,06,31,3,3,30,1,1,030,103,08,,125,146,,,103,061,,,133,5,,9434,6,,0262,6,2,,1957,2.0
57IN03769,1955610731,55,2,A0731,6,03,033,61,1,06,24,4,3,29,1,1,030,097,08,,117,148,,,110,056,,,114,6,,9434,6,,0262,6,2,,1957,2.0
57IN03770,1955610734,55,1,A0734,6,08,080,61,1,,15,1,3,,,1,,,65,,120,150,2,,,,,0926,132,7,,9543,6,,8155,6,2,,1957,2.0
57IN03771,1955610738,55,2,A0738,6,02,020,61,1,07,22,3,3,22,1,1,020,092,07,,98,139,,,111,053,,,102,5,,9407,6,,0069,6,2,,1957,2.0
57IN03772,1955610740,55,1,A0740,6,02,023,61,1,,20,1,3,,,1,,,65,,131,167,2,,,,,0926,126,5,,8774,6,,6870,6,2,,1957,2.0
57IN03773,1955610741,55,2,A0741,6,84,065,61,1,06,,,3,,7,1,,101,10,,,,6,,105,057,,0515,129,5,,8407,6,,,,2,,1957,2.0
57IN03774,1955610743,55,1,A0743,6,04,043,61,1,,28,1,3,,,1,,,,,135,170,,,,,,,126,6,,9008,6,,8617,6,2,,1957,2.0
57IN03775,1955610744,55,2,A0744,6,03,033,61,1,06,34,5,3,33,1,1,030,084,08,,103,140,,,094,045,,,101,4,,9434,6,,0262,6,2,,1957,2.0
57IN03776,1955610745,55,2,A0745,6,73,036,61,1,08,,1,3,,9,1,733,083,08,,116,151,,,106,053,,,122,5,,9171,6,,1390,6,2,1,1957,2.0
57IN03777,1955610749,55,2,A0749,6,77,065,61,1,07,,2,3,,7,0,733,103,08,,117,150,,,104,059,,,117,5,,8407,6,,1390,6,2,,1957,2.0
57IN03778,1955610750,55,2,A0750,6,77,105,61,1,04,,4,3,,7,1,723,100,09,,118,152,,,133,044,,,098,5,,8935,6,,1349,6,2,,1957,2.0
57IN03779,1955610752,55,1,A0752,6,09,090,61,1,,38,5,3,,,2,,,63,,155,183,2,,,,,0926,103,4,,9158,6,,6815,6,2,,1957,2.0
57IN03780,1955610753,55,1,A0753,6,09,090,61,1,,38,5,3,,,1,,,63,,144,170,2,,,,,0926,102,5,,9158,6,,6815,6,2,,1957,2.0
57IN03781,1955610754,55,2,A0754,6,84,055,61,1,08,,,3,,7,1,,080,12,,92,125,2,50,115,057,,0926,110,5,,9227,6,,,,2,,1957,2.0
57IN03782,1955610756,55,2,A0756,6,04,043,61,1,06,20,,3,,1,1,,095,06,,126,122,2,52,100,048,,1007,092,5,,9008,6,,,,2,,1957,2.0
57IN03783,1955610760,55,2,A0760,6,70,713,61,2,08,,5,3,,2,1,723,087,10,,104,137,,,099,061,,,118,4,,9369,6,,1349,6,2,,1957,2.0
57IN03784,1955610761,55,1,A0761,6,02,020,61,2,,14,3,3,,,1, 90,29,55,,145,189,2,,,,,0926,112,2,,9407,6,,8490,6,2,,1957,2.0
57IN03785,1955610763,55,1,A0763,6,73,036,61,1,,,1,3,,,1,,,64,,128,168,2,,,,,0926,139,5,,9171,6,,1661,7,2,,1957,2.0
57IN03786,1955610765,55,1,A0765,6,07,073,61,1,,24,1,3,,,4,,,,,140,175,,,,,,,157,6,,9197,6,,6392,6,2,,1957,2.0
57IN03787,1955610771,55,2,A0771,6,07,070,61,1,07,12,1,3,23,1,1,070,083,06,,113,143,,,113,044,,,102,5,,8862,6,,0548,6,2,,1957,2.0
57IN03788,1955610774,55,2,A0774,6,77,034,61,1,08,,6,3,,7,1,713,084,09,,116,153,,,112,052,,,101,5,,9171,6,,1413,6,2,,1957,2.0
57IN03789,1955610777,55,2,A0777,6,06,060,61,1,08,18,,3,21,1,1,060,076,09,,98,122,,,098,046,,,092,6,,9129,6,,1317,6,2,1,1957,2.0
57IN03790,1955610780,55,2,A0780,6,77,034,61,1,07,,3,3,,7,1,733,096,09,,106,157,,,105,057,,,122,5,,9171,6,,1390,6,2,,1957,2.0
57IN03791,1955610782,55,2,A0782,6,84,095,61,2,07,,4,3,,7,1,074,098,08,,109,140,,,116,056,,,109,5,,9207,6,,0548,6,2,,1957,2.0
57IN03792,1955610783,55,2,A0783,6,84,095,61,2,07,,,3,,7,1,064,100,08,,130,178,,,119,051,,,106,6,,9207,6,,1317,6,2,,1957,2.0
57IN03793,1955610786,55,2,A0786,6,70,713,61,1,07,,4,3,,2,1,733,091,10,,107,153,,,097,062,,,146,5,,9369,6,,1390,6,2,5,1957,2.0
57IN03794,1955610787,55,2,A0787,6,73,186,61,2,06,,5,3,,9,1,733,086,06,,106,143,,,123,052,,,100,5,,9068,6,,1390,6,2,3,1957,2.0
57IN03795,1955610788,55,2,A0788,6,77,094,61,1,07,,6,3,,7,1,723,102,07,,114,156,,,109,064,,,130,5,,9158,6,,1349,6,2,,1957,2.0
57IN03796,1955610794,55,2,A0794,6,09,093,61,1,09,27,,3,34,1,1,090,088,09,,113,147,,,112,054,,,109,5,,9207,6,,9158,6,2,,1957,2.0
57IN03797,1955610796,55,1,A0796,6,70,713,61,1,,,1,3,,,1,,,,,140,177,,,,,,,192,6,,9369,6,,9383,6,2,,1957,2.0
57IN03798,1955610798,55,2,A0798,6,03,030,61,1,06,16,6,3,24,1,1,030,078,09,,102,139,,,096,062,,,126,6,,9171,6,,0262,6,2,,1957,2.0
57IN03799,1955610804,55,2,A0804,6,73,156,61,1,08,,7,3,,9,1,723,098,09,,108,167,,,106,059,,,122,5,,9227,6,,1349,6,2,,1957,2.0
57IN03800,1955610808,55,2,A0808,6,05,050,61,1,06,32,,3,29,1,1,050,092,09,,116,139,,,100,060,,,116,4,,9169,6,,9511,6,2,1,1957,2.0
57IN03801,1955610811,55,1,A0811,6,10,100,61,1,,26,5,3,,,1,,,,,146,158,,,,,,,130,5,,9422,6,,7993,6,2,,1957,2.0
57IN03802,1955610812,55,2,A0812,6,10,100,61,1,08,26,7,3,43,1,1,100,093,09,,115,159,,,116,056,,,120,6,,9422,6,,0811,6,2,,1957,2.0
57IN03803,1955610814,55,1,A0814,6,73,026,61,1,,,5,3,,,1,,,64,,148,196,2,,,,,0926,151,5,,9407,6,,1620,7,2,,1957,2.0
57IN03804,1955610817,55,2,A0817,6,77,104,61,1,06,,8,3,,7,1,723,091,09,,113,150,,,092,049,,,109,4,,9422,6,,1349,6,2,,1957,2.0
57IN03805,1955610818,55,2,A0818,6,02,020,61,2,07,13,4,3,18,1,1,020,096,05,,108,145,,,110,059,,,106,5,,9407,6,,0069,6,2,,1957,2.0
57IN03806,1955610819,55,1,A0819,6,05,053,61,1,,17,1,3,,,1,,,65,,130,166,2,,,,,0926,129,5,,9227,6,,8420,6,2,,1957,2.0
57IN03807,1955610827,55,2,A0827,6,01,010,61,1,05,20,,3,22,1,1,010,106,09,,123,152,,,116,064,,,125,6,,8782,6,,1354,6,2,,1957,2.0
57IN03808,1955610828,55,1,A0828,6,70,713,61,1,,,1,3,,,2,,,64,,150,191,2,,,,,0926,131,6,,9369,6,,9384,6,2,,1957,2.0
57IN03809,1955610830,55,2,A0830,6,73,046,61,1,05,,7,3,,9,1,713,088,09,,109,144,,,105,051,,,112,5,,9150,6,,1413,6,2,,1957,2.0
57IN03810,1955610832,55,1,A0832,6,01,013,61,1,,26,1,3,,,2,,,,,135,155,3,,,,,0812,110,5,,9164,6,,9666,6,2,,1957,2.0
57IN03811,1955610834,55,1,A0834,6,06,060,61,1,,17,3,3,,,1,,,64,,115,141,2,,,,,0926,116,5,,9129,6,,8393,6,2,,1957,2.0
57IN03812,1955610836,55,1,A0836,6,07,070,61,2,,11,1,3,,,1,,,63,,150,176,2,,,,,0926,132,6,,8862,6,,9339,6,2,,1957,2.0
57IN03813,1955610838,55,2,A0838,6,06,060,61,1,06,13,,3,19,1,1,060,089,07,,103,144,,,101,054,,,098,4,,9129,6,,1317,6,2,5,1957,2.0
57IN03814,1955610854,55,1,A0854,6,03,030,61,1,,24,1,3,,,1,,,,,132,172,,,,,,,156,6,,9171,6,,9647,6,2,,1957,2.0
57IN03815,1955610858,55,2,A0858,6,75,056,61,1,07,,8,3,,9,1,713,093,05,,122,155,,,103,057,,,119,5,,9169,6,,1413,6,2,,1957,2.0
57IN03816,1955610859,55,2,A0859,6,09,090,61,1,06,22,,3,43,1,1,090,094,09,,118,148,,,128,068,,,130,5,,9158,6,,9158,6,2,5,1957,2.0
57IN03817,1955610878,55,2,A0878,6,08,083,61,2,09,13,,3,26,1,1,080,081,08,,101,148,,,099,039,,,083,4,,9068,6,,0435,6,2,,1957,2.0
57IN03818,1955610879,55,2,A0879,6,83,074,61,2,05,,,3,,7,1,094,114,06,,118,150,,,113,067,,,119,6,,8862,6,,9158,6,2,,1957,2.0
57IN03819,1955610880,55,2,A0880,6,75,026,61,1,08,,6,3,,9,1,733,091,08,,106,138,,,094,054,,,105,4,,9407,6,,1390,6,2,,1957,2.0
57IN03820,1955610885,55,2,A0885,6,73,176,61,1,07,,1,3,,9,1,723,103,06,,111,156,,,109,044,,,093,3,,9197,6,,1349,6,2,,1957,2.0
57IN03821,1955610890,55,2,A0890,6,02,023,61,1,05,16,5,3,29,1,1,020,096,09,,116,147,,,103,045,,,099,6,,8774,6,,0069,6,2,,1957,2.0
57IN03822,1955610892,55,1,A0892,6,04,043,61,1,,29,1,3,,,2,,,66,,112,135,2,,,,,0926,119,5,,9008,6,,,,2,,1957,2.0
57IN03823,1955610893,55,1,A0893,6,01,013,61,1,,28,1,3,,,2,,,66,,127,165,2,,,,,0926,129,5,,9164,6,,9117,6,2,,1957,2.0
57IN03824,1955610896,55,2,A0896,6,01,013,61,1,06,22,,3,31,1,1,010,098,09,,112,141,,,105,038,,,088,5,,9164,6,,1354,6,2,5,1957,2.0
57IN03825,1955610897,55,2,A0897,6,01,013,61,1,08,22,,3,31,1,1,010,083,09,,105,145,,,104,040,,,090,4,,9164,6,,1354,6,2,,1957,2.0
57IN03826,1955610898,55,1,A0898,6,03,030,61,1,,24,1,3,,,1,,,64,,126,169,2,,,,,0926,133,4,,9171,6,,9571,6,2,,1957,2.0
57IN03827,1955610901,55,2,A0901,6,84,014,61,2,08,,,3,,7,1,044,096,09,,111,150,,,119,059,,,120,5,,8782,6,,1983,6,2,,1957,2.0
57IN03828,1955610902,55,2,A0902,6,07,073,61,1,07,25,2,3,13,1,1,070,083,05,,102,143,,,102,043,,,090,5,,9197,6,,0548,6,2,5,1957,2.0
57IN03829,1955610906,55,1,A0906,6,08,083,61,1,,29,1,3,,,2,,,62,,126,170,2,,,,,0926,128,6,,9068,6,,8697,6,2,,1957,2.0
57IN03830,1955610907,55,1,A0907,6,03,030,61,1,,23,5,3,,,2,,,62,,130,174,2,,,,,0926,137,6,,9171,6,,7484,6,2,,1957,2.0
57IN03831,1955610921,55,2,A0921,6,01,013,61,1,06,19,,3,30,1,1,010,104,08,,116,166,,,117,070,,,130,5,,9164,6,,1354,6,2,,1957,2.0
57IN03832,1955610924,55,2,A0924,6,77,024,61,1,07,,2,3,,7,1,723,096,08,,113,153,,,102,058,,,122,6,,9407,6,,1349,6,2,,1957,2.0
57IN03833,1955610943,55,2,A0943,6,85,014,61,1,09,,,3,,7,1,,074,10,,93,121,2,10,107,039,,0926,081,6,,8782,6,,,,2,,1957,2.0
57IN03834,1955610951,55,2,A0951,6,04,040,61,1,05,20,,3,23,1,1,040,088,10,,113,133,,,106,058,,,117,5,,9150,6,,1983,6,2,1,1957,2.0
57IN03835,1955610953,55,2,A0953,6,84,054,61,1,08,,8,3,,7,1,104,097,08,,116,150,,,101,050,,,101,5,,9169,6,,0811,6,2,,1957,2.0
57IN03836,1956610958,56,1,A0958,6,10,103,61,1,,25,3,2,,,2,,,46,,114,128,2,,,,,0926,088,5,,8935,6,,0234,6,1,,1957,1.0
57IN03837,1956610959,56,2,A0959,6,84,054,61,1,08,,,2,,7,1,014,080,10,,80,120,,,105,043,,,083,5,,9511,6,,1354,6,1,,1957,1.0
57IN03838,1956610960,56,2,A0960,6,77,054,61,,05,,4,2,,7,1,723,097,08,,97,126,,,109,053,,,097,6,,9511,6,,1349,6,1,,1957,1.0
57IN03839,1956610962,56,1,A0962,6,70,713,61,1,,,5,2,,,2,,,,,122,148,3,,,,,0812,098,3,,9369,6,,9954,6,1,,1957,1.0
57IN03840,1956610964,56,1,A0964,6,07,073,61,1,,12,1,2,,,1,,,,,106,120,3,,,,,0812,119,7,,0027,6,,9339,6,1,,1957,1.0
57IN03841,1956610965,56,2,A0965,6,77,105,61,1,06,,5,2,,7,1,723,090,10,,90,116,,,095,048,,,079,3,,8935,6,,1349,6,1,,1957,1.0
57IN03842,1956610966,56,1,A0966,6,10,103,61,1,,25,1,2,,,2,,,,,130,157,,,,,,,117,5,,8935,6,,0285,6,1,,1957,1.0
57IN03843,1956610968,56,2,A0968,6,08,080,61,1,08,16,,2,19,1,1,080,081,09,,81,122,,,093,040,,,087,4,,9543,6,,0435,6,1,,1957,1.0
57IN03844,1956610975,56,2,A0975,6,06,060,61,1,07,20,,2,24,1,1,060,080,07,,80,101,,,098,036,,,067,5,,0001,6,,1317,6,1,1,1957,1.0
57IN03845,1956610977,56,1,A0977,6,08,080,61,1,,21,1,2,,,1,,,,,92,120,3,,,,,0812,099,6,,9543,6,,9843,6,1,,1957,1.0
57IN03846,1956610978,56,2,A0978,6,02,020,61,1,,19,,2,,,,,,,,104,,7,,,,,0501,,,,0266,6,,,,1,,1957,1.0
57IN03847,1956610982,56,2,A0982,6,02,020,61,1,,23,,2,,,,,,,,99,134,2,74,,,,0926,,,,0266,6,,,,1,,1957,1.0
57IN03848,1956610984,56,2,A0984,6,04,,61,1,06,27,,2,24,7,1,040,095,07,,95,135,,,113,048,,,087,5,,9150,6,,1983,6,1,,1957,1.0
57IN03849,1956610985,56,2,A0985,6,04,043,61,1,,27,,2,,,,,,,,58,78,3,50,,,,0923,,,,9150,6,,,,1,,1957,1.0
57IN03850,1956610986,56,2,A0986,6,77,074,61,1,07,,8,2,,7,1,733,092,07,,92,128,,,119,051,,,103,5,,0145,6,,1390,6,1,,1957,1.0
57IN03851,1956610987,56,1,A0987,6,84,094,61,1,,,1,2,,,1,,,47,,122,142,2,,,,,0926,119,5,,9970,6,,0151,6,1,,1957,1.0
57IN03852,1956610988,56,2,A0988,6,75,106,61,3,03,,2,2,,9,1,713,115,06,,115,151,,,098,049,,,088,5,,9858,6,,1413,6,1,,1957,1.0
57IN03853,1956610989,56,2,A0989,6,09,090,61,1,08,24,,2,40,1,1,090,078,08,,78,117,,,100,049,,,088,5,,9970,6,,9158,6,1,,1957,1.0
57IN03854,1956610990,56,2,A0990,6,09,090,61,1,07,24,,2,40,1,1,090,084,06,,84,116,,,099,042,,,085,4,,9970,6,,9158,6,1,,1957,1.0
57IN03855,1956610992,56,2,A0992,6,06,063,61,1,07,22,,2,31,1,1,060,077,09,,77,115,,,102,036,,,070,4,,0139,6,,1317,6,1,3,1957,1.0
57IN03856,1956610993,56,1,A0993,6,08,080,61,1,,11,1,2,,,1, 90,10,34,,119,152,2,,,,,0926,109,5,,9543,6,,8898,6,1,,1957,1.0
57IN03857,1956610994,56,2,A0994,6,70,713,61,1,06,,1,2,,2,1,733,094,07,,94,133,,,094,057,,,109,5,,9369,6,,1390,6,1,,1957,1.0
57IN03858,1956610995,56,2,A0995,6,84,104,61,,,,,2,,,,,,,,,,6,,,,,0202,,,,9858,6,,,,1,,1957,1.0
57IN03859,1956610996,56,2,A0996,6,77,104,61,1,06,,6,2,,7,1,723,090,07,,90,119,,,099,043,,,077,4,,9858,6,,1349,6,1,,1957,1.0
57IN03860,1956610998,56,1,A0998,6,08,083,61,1,,19,5,2,,,1,,,,,95,112,3,,,,,0812,081,4,,9833,6,,7906,6,1,,1957,1.0
57IN03861,1956611000,56,2,A1000,6,10,103,61,1,06,25,7,2,26,1,1,100,084,08,,84,108,,,089,040,,,073,2,,8935,6,,0811,6,1,,1957,1.0
57IN03862,1956611001,56,2,A1001,6,10,100,61,1,04,18,8,2,24,1,1,100,117,08,,117,155,,,109,065,,,116,5,,9858,6,,0811,6,1,,1957,1.0
57IN03863,1956611002,56,2,A1002,6,70,723,61,1,04,,7,2,,2,1,723,091,05,,91,131,,,087,044,,,090,5,,0117,6,,1349,6,1,,1957,1.0
57IN03864,1956611008,56,2,A1008,6,70,723,61,1,07,,2,2,,2,1,733,086,07,,86,117,,,096,041,,,088,5,,0117,6,,1390,6,1,5,1957,1.0
57IN03865,1956611009,56,2,A1009,6,70,723,61,1,06,,3,2,,2,1,733,083,08,,83,121,,,100,044,,,087,4,,0117,6,,1390,6,1,1,1957,1.0
57IN03866,1956611015,56,2,A1015,6,77,104,61,1,07,,8,2,,7,1,723,097,07,,97,135,,,098,041,,,088,4,,9858,6,,1349,6,1,,1957,1.0
57IN03867,1956611016,56,2,A1016,6,75,106,61,3,07,,3,2,,9,1,713,093,06,,93,140,,,121,058,,,096,7,,9858,6,,1413,6,1,,1957,1.0
57IN03868,1956611017,56,2,A1017,6,75,066,61,1,08,,4,2,,9,1,713,078,12,,78,133,,,102,049,,,109,5,,0001,6,,1413,6,1,,1957,1.0
57IN03869,1956611019,56,2,A1019,6,77,105,61,1,04,,4,2,,7,1,733,091,06,,91,122,,,114,049,,,088,5,,8935,6,,1390,6,1,,1957,1.0
57IN03870,1956611021,56,1,A1021,6,85,034,61,1,,,1,2,,,1,,,47,,136,150,2,,,,,0926,138,5,,0262,6,,9692,6,1,,1957,1.0
57IN03871,1956611023,56,1,A1023,6,07,070,61,1,,17,1,2,,,1,,,,,109,135,3,,,,,0812,122,7,,0145,6,,0030,6,1,,1957,1.0
57IN03872,1956611027,56,2,A1027,6,75,026,61,2,06,,5,2,,9,1,733,093,08,,93,140,,,101,046,,,078,5,,0266,6,,1390,6,1,5,1957,1.0
57IN03873,1956611028,56,2,A1028,6,75,026,61,2,05,,1,2,,9,1,723,102,07,,102,150,,,106,065,,,117,5,,0266,6,,1349,6,1,5,1957,1.0
57IN03874,1956611031,56,2,A1031,6,01,010,61,1,07,22,,2,31,1,1,010,098,05,,98,143,,,110,045,,,091,5,,9164,6,,1354,6,1,,1957,1.0
57IN03875,1956611036,56,1,A1036,6,70,713,61,1,,,4,2,,,1, 90,19,43,,112,132,2,,,,,0926,114,5,,9369,6,,8950,6,1,,1957,1.0
57IN03876,1956611037,56,1,A1037,6,84,014,61,1,,,1,2,,,2, 90,18,42,,123,155,2,,,,,0926,136,5,,9164,6,,8632,6,1,,1957,1.0
57IN03877,1955960001,55,1,00001,6,,,96,,,,,3,,,1,,,,,132,172,,,,,96,,196,8,,,,,,,2,,1957,2.0
57IN03878,1956611038,56,2,A1038,6,03,033,61,1,,27,,2,,,,,,,,,,6,,,,,0315,,,,0177,6,,,,1,,1957,1.0
57IN03879,1956611040,56,2,A1040,6,03,033,61,1,06,24,2,2,27,1,1,030,102,06,,102,125,,,099,052,,,105,5,,0177,6,,0262,6,1,,1957,1.0
57IN03880,1956611043,56,2,A1043,6,70,713,61,1,08,,2,2,,2,1,723,084,08,,84,124,,,103,039,,,073,4,,9369,6,,1349,6,1,,1957,1.0
57IN03881,1956611045,56,2,A1045,6,03,033,61,2,06,21,3,2,26,1,1,030,074,11,,74,118,,,119,044,,,080,5,,0177,6,,0262,6,1,5,1957,1.0
57IN03882,1956611046,56,2,A1046,6,75,036,61,2,06,,5,2,,9,1,713,090,07,,90,132,,,111,054,,,091,6,,0262,6,,1413,6,1,,1957,1.0
57IN03883,1956611047,56,1,A1047,6,75,036,61,1,,,5,2,,,1,,,49,,122,152,2,,,,,0926,113,5,,0262,6,,1668,7,1,,1957,1.0
57IN03884,1956611051,56,2,A1051,6,06,063,61,1,,30,,2,,,,,,,,,,6,,,,,0315,,,,0139,6,,,,1,,1957,1.0
57IN03885,1956611052,56,2,A1052,6,02,020,61,2,,15,,2,,,,,,,,80,,7,,,,,0501,,,,0266,6,,,,1,,1957,1.0
57IN03886,1956611054,56,2,A1054,6,70,723,61,1,08,,3,2,,2,1,723,084,06,,84,127,,,099,050,,,096,7,,0117,6,,1349,6,1,,1957,1.0
57IN03887,1956611055,56,1,A1055,6,02,020,61,1,,27,5,2,,,1, 90,13,37,,117,143,2,,,,,0926,087,4,,0266,6,,8746,6,1,,1957,1.0
57IN03888,1956611057,56,2,A1057,6,73,106,61,2,06,,6,2,,9,1,713,109,07,,109,144,,,104,052,,,099,5,,9858,6,,1413,6,1,,1957,1.0
57IN03889,1956611058,56,1,A1058,6,10,100,61,1,,25,1,2,,,1,,,47,,114,136,2,,,,,0926,083,4,,9858,6,,0136,6,1,,1957,1.0
57IN03890,1956611059,56,1,A1059,6,84,094,61,1,,,1,2,,,1, 90,04,28,,145,161,2,,,,,0926,116,6,,9970,6,,9220,6,1,,1957,1.0
57IN03891,1956611060,56,1,A1060,6,75,076,61,1,,,5,2,,,1, 90,08,32,,140,157,2,,,,,0926,120,4,,0145,6,,1681,7,1,,1957,1.0
57IN03892,1956611061,56,2,A1061,6,75,076,61,2,04,,6,2,,9,1,733,088,07,,88,134,,,092,040,,,079,3,,0145,6,,1390,6,1,3,1957,1.0
57IN03893,1956611063,56,1,A1063,6,85,104,61,1,,,3,2,,,2,,,46,,120,150,2,,,,,0926,080,4,,9858,6,,8822,6,1,,1957,1.0
57IN03894,1956611065,56,2,A1065,6,02,023,61,1,07,26,1,2,23,1,1,020,092,05,,92,125,,,112,041,,,072,5,,9035,6,,0069,6,1,,1957,1.0
57IN03895,1956611069,56,1,A1069,6,70,713,61,1,,,1,2,,,2,,,,,108,130,3,,,,,0812,115,3,,9369,6,,9388,6,1,,1957,1.0
57IN03896,1956611073,56,1,A1073,6,85,035,61,1,,,1,2,,,2, 90,16,40,,118,143,2,,,,,0926,101,5,,0177,6,,9732,6,1,,1957,1.0
57IN03897,1956611078,56,1,A1078,6,09,093,61,2,,25,3,2,,,1,,,48,,105,122,2,,,,,0926,090,3,,9158,6,,8526,6,1,,1957,1.0
57IN03898,1956611080,56,1,A1080,6,08,080,61,1,,11,3,2,,,1,,,,,116,,6,,,,,0809,098,3,,9543,6,,6896,6,1,,1957,1.0
57IN03899,1956611084,56,2,A1084,6,02,020,61,1,06,14,2,2,24,1,1,020,097,06,,97,138,,,112,058,,,108,4,,0266,6,,0069,6,1,,1957,1.0
57IN03900,1956611085,56,2,A1085,6,01,010,61,1,08,28,,2,33,1,1,010,077,04,,77,119,,,088,034,,,075,2,,9164,6,,1354,6,1,,1957,1.0
57IN03901,1956611086,56,1,A1086,6,84,034,61,1,,,1,2,,,1,,,,,99,123,3,,,,,0812,095,4,,0262,6,,9325,6,1,,1957,1.0
57IN03902,1956611088,56,2,A1088,6,70,713,61,1,07,,7,2,,2,1,733,087,08,,87,116,,,105,055,,,117,5,,9369,6,,1390,6,1,3,1957,1.0
57IN03903,1956611089,56,2,A1089,6,07,070,61,1,07,23,1,2,16,1,1,070,094,04,,94,126,,,111,045,,,097,5,,0145,6,,0548,6,1,,1957,1.0
57IN03904,1956611091,56,1,A1091,6,07,070,61,1,,25,5,2,,,2,,,,,113,106,3,,,,,0812,100,5,,0145,6,,8471,6,1,,1957,1.0
57IN03905,1956611092,56,2,A1092,6,07,070,61,1,04,25,2,2,16,1,1,070,088,07,,88,122,,,092,038,,,076,5,,0145,6,,0548,6,1,1,1957,1.0
57IN03906,1956611097,56,2,A1097,6,07,070,61,2,,17,,2,,,,,,,,103,127,2,74,,,,0926,,,,0145,6,,,,1,,1957,1.0
57IN03907,1956611099,56,1,A1099,6,75,016,61,2,,,1,2,,,1, 90,05,29,,117,160,2,,,,,0926,091,3,,9164,6,,1596,7,1,,1957,1.0
57IN03908,1956611100,56,2,A1100,6,05,053,61,1,05,21,,2,25,1,1,050,083,07,,83,120,,,095,039,,,074,3,,0253,6,,9511,6,1,,1957,1.0
57IN03909,1956611102,56,2,A1102,6,73,086,61,2,08,,7,2,,9,1,713,081,08,,81,126,,,099,043,,,087,5,,9543,6,,1413,6,1,,1957,1.0
57IN03910,1956611105,56,2,A1105,6,09,093,61,1,08,41,,2,53,1,1,090,073,06,,73,110,,,084,040,,,074,3,,9158,6,,9158,6,1,5,1957,1.0
57IN03911,1956611106,56,2,A1106,6,09,093,61,1,06,41,,2,53,1,1,090,090,06,,90,123,,,088,,,,084,4,,9158,6,,9158,6,1,,1957,1.0
57IN03912,1956611107,56,1,A1107,6,08,080,61,1,,12,3,2,,,1,,,,,87,113,3,,,,,0812,081,3,,9543,6,,7143,6,1,,1957,1.0
57IN03913,1956611110,56,1,A1110,6,02,020,61,1,,18,3,2,,,1,,,,,112,134,,,,,,,116,7,,0266,6,,8249,6,1,,1957,1.0
57IN03914,1956611114,56,2,A1114,6,07,070,61,1,05,25,3,2,18,1,1,070,108,08,,108,144,,,103,055,,,107,5,,0145,6,,0548,6,1,,1957,1.0
57IN03915,1956611115,56,1,A1115,6,06,060,61,,,18,,2,,,,,,,,,,6,,,,,0516,,,,0001,6,,,,1,,1957,1.0
57IN03916,1956611116,56,2,A1116,6,04,043,61,1,06,18,,2,22,1,1,040,091,06,,91,126,,,120,050,,,088,5,,9150,6,,1983,6,1,3,1957,1.0
57IN03917,1956611117,56,1,A1117,6,04,043,61,1,,18,1,2,,,1,,,,,111,110,3,,,,,0812,112,6,,9150,6,,8086,6,1,,1957,1.0
57IN03918,1956611118,56,2,A1118,6,09,090,61,1,07,26,,2,28,1,1,090,078,07,,78,114,,,090,038,,,074,3,,9970,6,,9158,6,1,,1957,1.0
