UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
73IN04500,1970621033,70,2,K1033,6,03,033,7,8,,,,32,,4,06,1,,033,082,10,01,113,126,,03,,,62,,131,4,965161,7,,812961,,,1973,3.0
73IN04501,1970621042,70,2,K1042,6,03,033,7,,,,,43,,4,06,1,,033,088,10,05,143,150,,03,,,62,,130,5,965161,7,,861261,,,1973,3.0
73IN04502,1970621043,70,2,K1043,6,76,762,,8,,,,,,4,06,6,,760,078,09,02,118,148,,76,,,62,,110,5,093162,3,,880461,,,1973,3.0
73IN04503,1970621046,70,2,K1046,6,01,013,7,8,,,,29,,4,06,1,,013,068,09,01,104,136,,01,,,62,,075,7,982861,,,843261,,,1973,3.0
73IN04504,1970621053,70,2,K1053,6,03,033,6,8,,,,33,,4,06,1,,033,098,09,01,122,165,,03,,,62,,132,6,965161,7,,588761,,,1973,3.0
73IN04505,1970621063,70,2,K1063,6,78,780,,8,,,,,,4,06,6,,781,092,06,01,142,142,,78,,,62,,106,4,037462,3,,910361,,,1973,3.0
73IN04506,1970621066,70,2,K1066,6,01,013,7,,,,,30,,4,06,1,,04,077,12,01,98,147,2,01,,,62,0920,107,5,982861,7,,877761,,,1973,3.0
73IN04507,1970621067,70,2,K1067,6,01,013,6,8,,,,30,,4,06,1,,013,069,09,01,93,116,,01,,,62,,097,6,982861,7,,877761,,,1973,3.0
73IN04508,1970621068,70,2,K1068,6,03,033,6,,,,,36,,4,06,1,,033,084,14,05,108,137,,03,,,62,,112,7,965161,7,,903961,,,1973,3.0
73IN04509,1970621073,70,2,K1073,6,72,96,,8,,,,,,4,06,3,,933,066,09,01,108,140,,72,,,62,,077,4,985661,2,,996861,,,1973,3.0
73IN04510,1970621086,70,2,K1086,6,73,732,,8,,,,,,4,06,6,,27,103,09,02,147,147,,73,,,62,,128,7,063162,,,992261,,,1973,3.0
73IN04511,1970621097,70,2,K1097,6,75,751,,,,,,,,4,06,6,,750,082,12,/3,130,150,,75,,,62,,097,5,030662,8,,827461,,,1973,3.0
73IN04512,1970621098,70,2,K1098,6,75,751,,8,,,,,,4,06,6,,750,093,08,05,133,160,,75,,,62,,112,6,030662,3,,827461,,,1973,3.0
73IN04513,1970621099,70,2,K1099,6,77,772,,8,,,,,,4,06,6,,,091,11,,,,6,77,,,62,0522,109,5,058862,7,,724061,,,1973,3.0
73IN04514,1970621104,70,2,K1104,6,73,731,,,,,,,,4,06,6,,26,076,09,02,119,140,,73,,,62,,108,5,073762,,,812161,,,1973,3.0
73IN04515,1970621105,70,2,K1105,6,73,731,,8,,,,,,4,06,6,,25,078,12,03,113,130,,73,,,62,,105,6,073762,,,812161,,,1973,3.0
73IN04516,1970621114,70,2,K1114,6,77,771,,,,,,,,4,06,6,,,078,09,,115,,6,77,,,62,0601,114,6,036362,2,,948461,,,1973,3.0
73IN04517,1970621115,70,2,K1115,6,70,701,,,,,,,,4,06,2,,700,101,11,04,158,166,,70,,,62,,134,6,031162,3,,684661,,,1973,3.0
73IN04518,1970621116,70,2,K1116,6,70,701,,8,,,,,,4,06,2,,,100,11,,132,,6,70,,,62,0712,132,6,031162,7,,684661,,,1973,3.0
73IN04519,1970621118,70,2,K1118,6,74,741,,,,,,,,4,06,6,,27,075,11,03,105,118,,74,,,62,,108,5,063762,,,806261,,,1973,3.0
73IN04520,1970621125,70,2,K1125,6,70,700,,,,,,,,4,06,2,,701,083,10,03,134,158,,70,,,62,,107,7,039362,2,,820061,,,1973,3.0
73IN04521,1970621128,70,2,K1128,6,72,96,,,,,,,,4,06,3,,943,078,04,03,102,130,,72,,,62,,103,4,985661,2,,685861,,,1973,3.0
73IN04522,1970621133,70,2,K1133,6,77,772,,8,,,,,,4,06,6,,770,080,10,03,128,148,,77,,,62,,098,4,058862,2,,936161,,,1973,3.0
73IN04523,1970621135,70,2,K1135,6,70,701,,,,,,,,4,06,2,,700,071,09,01,98,155,,70,,,62,,080,4,031162,2,,997261,,,1973,3.0
73IN04524,1970621139,70,2,K1139,6,75,750,,,,,,,,4,06,6,,752,078,11,02,107,144,,75,,,62,,108,6,069162,2,,929061,,,1973,3.0
73IN04525,1970621143,70,2,K1143,6,77,771,,,,,,,,4,06,6,,,098,09,,131,,6,77,,,62,0709,105,7,036362,2,,780861,,,1973,3.0
73IN04526,1970621145,70,2,K1145,6,76,761,,8,,,,,,4,06,6,,762,086,11,04,140,166,,76,,,62,,126,6,086262,2,,819461,,,1973,3.0
73IN04527,1970621151,70,2,K1151,6,02,023,7,8,,,,29,,4,06,1,,023,070,07,03,120,136,,02,,,62,,074,5,975061,8,,805661,,,1973,3.0
73IN04528,1970621154,70,2,K1154,6,77,772,,8,,,,,,4,06,6,,771,073,11,01,133,150,,77,,,62,,099,5,058862,3,,707961,,,1973,3.0
73IN04529,1970621162,70,2,K1162,6,72,87,,8,,,,,,4,06,3,,,095,08,,,,6,72,,,62,0208,118,5,947461,2,,581761,,,1973,3.0
73IN04530,1970621164,70,2,K1164,6,75,751,,,,,,,,4,06,6,,,082,09,,,,6,75,,,62,0423,100,5,030662,3,,908461,,,1973,3.0
73IN04531,1970621166,70,2,K1166,6,72,85,,,,,,,,4,06,3,,953,092,09,01,115,157,,72,,,62,,119,5,993361,3,,828061,,,1973,3.0
73IN04532,1970621169,70,2,K1169,6,75,752,,8,,,,,,4,06,6,,751,088,10,03,133,164,,75,,,62,,097,3,069862,3,,778061,,,1973,3.0
73IN04533,1970621176,70,2,K1176,6,72,95,,8,,,,,,4,06,3,,963,086,12,02,113,148,,72,,,62,,136,5,943661,3,,907161,,,1973,3.0
73IN04534,1970621178,70,2,K1178,6,78,781,,,,,,,,4,06,6,,780,093,12,02,130,147,,78,,,62,,117,5,021662,3,,788761,,,1973,3.0
73IN04535,1970621179,70,2,K1179,6,78,781,,8,,,,,,4,06,6,,782,091,11,02,105,137,,78,,,62,,106,7,021662,3,,788761,,,1973,3.0
73IN04536,1970621181,70,2,K1181,6,76,761,,,,,,,,4,06,6,,762,076,11,02,127,156,,76,,,62,,095,4,086262,2,,881661,,,1973,3.0
73IN04537,1970621182,70,2,K1182,6,76,761,,8,,,,,,4,06,6,,,07, 0,,127,,,76,,,62,,080,3,086262,2,,881661,,,1973,3.0
73IN04538,1970621183,70,2,K1183,6,72,85,,,,,,,,4,06,3,,,072,09,,,,6,72,,,62,0109,078,5,993361,8,,551361,,,1973,3.0
73IN04539,1970621194,70,2,K1194,6,74,742,,8,,,,,,4,06,6,,26,099,09,02,142,153,,74,,,62,,099,5,095462,,,783861,,,1973,3.0
73IN04540,1970621199,70,2,K1199,6,76,762,,,,,,,,4,06,6,,761,087,10,03,137,172,,76,,,62,,119,7,093162,2,,891161,,,1973,3.0
73IN04541,1970621205,70,2,K1205,6,76,762,,8,,,,,,4,06,6,,760,097,12,01,121,152,,76,,,62,,124,6,093162,3,,899461,,,1973,3.0
73IN04542,1970621206,70,2,K1206,6,72,90,,8,,,,,,4,06,3,,973,080,11,03,118,125,,72,,,62,,078,5,995661,2,,853061,,,1973,3.0
73IN04543,1970621209,70,2,K1209,6,73,730,,8,,,,,,4,06,6,,24,055,07,02,80,110,,73,,,62,,062,4,072762,,,915361,,,1973,3.0
73IN04544,1970621220,70,2,K1220,6,01,013,6,,,,,30,,4,06,1,,013,087,10,01,120,142,,01,,,62,,129,7,982861,7,,586561,,,1973,3.0
73IN04545,1970621221,70,2,K1221,6,77,771,,8,,,,,,4,06,6,,772,080,07,05,121,153,,77,,,62,,117,6,036362,8,,830661,,,1973,3.0
73IN04546,1970621231,70,2,K1231,6,72,84,,8,,,,,,4,06,3,,983,085,09,02,127,152,,72,,,62,,120,5,943461,2,,742061,,,1973,3.0
73IN04547,1970621238,70,2,K1238,6,73,732,,,,,,,,4,06,6,,30,081,14,01,123,146,,73,,,62,,111,5,063162,,,960861,,,1973,3.0
73IN04548,1970621239,70,2,K1239,6,78,782,,8,,,,,,4,06,6,,781,082,09,02,116,140,,78,,,62,,118,7,083362,8,,928861,,,1973,3.0
73IN04549,1970621244,70,2,K1244,6,74,741,,,,,,,,4,06,6,,25,070,08,02,120,142,,74,,,62,,088,5,063762,,,754361,,,1973,3.0
73IN04550,1970621246,70,2,K1246,6,74,740,,,,,,,,4,06,6,,24,087,09,02,123,137,,74,,,62,,116,8,033062,,,803761,,,1973,3.0
73IN04551,1970621247,70,2,K1247,6,74,740,,8,,,,,,4,06,6,,09,078,08,02,115,135,,74,,,62,,094,6,033062,,,803761,,,1973,3.0
73IN04552,1970621269,70,2,K1269,6,77,771,,8,,,,,,4,06,6,,772,066,13,02,113,118,,77,,,62,,085,6,036362,3,,822761,,,1973,3.0
73IN04553,1970621276,70,2,K1276,6,76,762,,8,,,,,,4,06,6,,761,094,11,02,165,175,,76,,,62,,110,5,093162,8,,940361,,,1973,3.0
73IN04554,1970621278,70,2,K1278,6,77,772,,,,,,,,4,06,6,,771,090,11,02,124,154,,77,,,62,,124,5,058862,3,,908261,,,1973,3.0
73IN04555,1970621285,70,2,K1285,6,78,782,,8,,,,,,4,06,6,,780,087,10,03,120,152,,78,,,62,,119,6,083362,3,,948261,,,1973,3.0
73IN04556,1970621296,70,2,K1296,6,01,013,7,8,,,,30,,4,06,1,,013,073,12,01,100,120,,01,,,62,,092,6,982861,7,,696461,,,1973,3.0
73IN04557,1970621300,70,2,K1300,6,73,732,,8,,,,,,4,06,6,,29,096,12,02,141,156,,73,,,62,,103,5,063162,,,870861,,,1973,3.0
73IN04558,1970621307,70,2,K1307,6,72,94,,,,,,,,4,06,3,,993,081,09,02,135,160,,72,,,62,,103,5,002962,3,,853761,,,1973,3.0
73IN04559,1970621311,70,2,K1311,6,73,731,,,,,,,,4,06,6,,,087,08,,,,6,73,,,62,0503,109,4,073762,,,862261,,,1973,3.0
73IN04560,1970621319,70,2,K1319,6,77,771,,8,,,,,,4,06,6,,772,092,11,03,121,147,,77,,,62,,107,5,036362,3,,917261,,,1973,3.0
73IN04561,1970621326,70,2,K1326,6,75,751,,,,,,,,4,06,6,,752,094,08,02,108,155,,75,,,62,,106,3,030662,3,,731561,,,1973,3.0
73IN04562,1970621327,70,1,K1327,6,70,702,,,,,,,,4,06,2,,,115,12,,,,7,70,,,62,0201,133,5,084962,,,749761,,,1973,3.0
73IN04563,1970621338,70,2,K1338,6,70,701,,8,,,,,,4,06,2,,700,088,09,02,133,160,,70,,,62,,096,4,031162,8,,845561,,,1973,3.0
73IN04564,1970621340,70,2,K1340,6,70,700,,8,,,,,,4,06,2,,702,078,09,01,128,180,,70,,,62,,089,5,039362,2,,819661,,,1973,3.0
73IN04565,1970621342,70,2,K1342,6,72,95,,,,,,,,4,06,3,,993,087,10,02,129,163,,72,,,62,,117,5,943661,2,,725361,,,1973,3.0
73IN04566,1970621347,70,2,K1347,6,70,702,,,,,,,,4,06,2,,701,089,11,02,143,158,,70,,,62,,116,5,084962,3,,732161,,,1973,3.0
73IN04567,1970621348,70,2,K1348,6,70,702,,8,,,,,,4,06,2,,,11, 0,,147,,3,70,,,62,0529,135,5,084962,2,,732161,,,1973,3.0
73IN04568,1970621349,70,2,K1349,6,10,103,7,8,,,,32,,4,06,1,,103,067,10,02,122,135,,10,,,62,,088,5,976961,7,,890261,,,1973,3.0
73IN04569,1970621352,70,2,K1352,6,73,730,,8,,,,,,4,06,6,,28,103,07,02,152,186,,73,,,62,,103,5,072762,,,800261,,,1973,3.0
73IN04570,1970621364,70,2,K1364,6,10,103,6,,,,,42,,4,06,1,,103,075,08,01,113,122,,10,,,62,,083,4,976961,7,,965461,,,1973,3.0
73IN04571,1970621376,70,2,K1376,6,76,761,,,,,,,,4,06,6,,762,066,10,02,106,116,,76,,,62,,108,4,086262,3,,966061,,,1973,3.0
73IN04572,1970621380,70,2,K1380,6,74,740,,8,,,,,,4,06,6,,,093,12,,123,,,74,,,62,,107,7,033062,,,836661,,,1973,3.0
73IN04573,1970621385,70,2,K1385,6,77,771,,,,,,,,4,06,6,,,07, 9,,137,,3,77,,,62,0529,101,4,036362,7,,916461,,,1973,3.0
73IN04574,1970621401,70,2,K1401,6,70,701,,,,,,,,4,06,2,,702,093,10,03,130,152,,70,,,62,,096,4,031162,3,,593061,,,1973,3.0
73IN04575,1970621415,70,2,K1415,6,70,701,,8,,,,,,4,06,2,,700,105,07,03,150,176,,70,,,62,,135,5,031162,2,,823361,,,1973,3.0
73IN04576,1970621419,70,2,K1419,6,02,023,6,,,,,29,,4,06,1,,023,103,07,02,127,138,,02,,,62,,090,4,975061,7,,871661,,,1973,3.0
73IN04577,1970621422,70,2,K1422,6,72,95,,8,,,,,,4,06,3,,,068,08,,120,,,72,,,62,,088,7,943661,2,,615261,,,1973,3.0
73IN04578,1970621429,70,2,K1429,6,77,772,,,,,,,,4,06,6,,770,080,10,02,115,152,,77,,,62,,102,5,058862,2,,977661,,,1973,3.0
73IN04579,1970621432,70,2,K1432,6,73,730,,8,,,,,,4,06,6,,27,098,05,02,143,178,,73,,,62,,095,5,072762,,,775961,,,1973,3.0
73IN04580,1970621433,70,2,K1433,6,73,730,,,,,,,,4,06,6,,26,104,09,02,158,180,,73,,,62,,106,6,072762,,,775961,,,1973,3.0
73IN04581,1970621447,70,2,K1447,6,10,103,6,8,,,,44,,4,06,1,,103,088,10,02,132,142,,10,,,62,,080,4,976961,7,,001662,,,1973,3.0
73IN04582,1970621466,70,2,K1466,6,02,023,6,8,,,,35,,4,06,1,,023,098,07,01,137,150,,02,,,62,,100,4,975061,7,,976861,,,1973,3.0
73IN04583,1970621473,70,2,K1473,6,70,700,,8,,,,,,4,06,2,,701,081,09,02,116,155,,70,,,62,,104,5,039362,3,,825761,,,1973,3.0
73IN04584,1970621476,70,2,K1476,6,75,751,,8,,,,,,4,06,6,,750,080,09,02,115,140,,75,,,62,,083,4,030662,3,,939361,,,1973,3.0
73IN04585,1970621481,70,2,K1481,6,78,782,,,,,,,,4,06,6,,04,074,13,02,137,153,2,78,,,62,0920,095,4,083362,3,,960161,,,1973,3.0
73IN04586,1970621486,70,2,K1486,6,74,740,,,,,,,,4,06,6,,08,086,10,02,121,138,,74,,,62,,124,5,033062,,,787361,,,1973,3.0
73IN04587,1970621493,70,2,K1493,6,77,770,,8,,,,,,4,06,6,,772,074,09,02,115,145,,77,,,62,,101,5,032862,3,,915261,,,1973,3.0
73IN04588,1970621505,70,2,K1505,6,77,772,,,,,,,,4,06,6,,771,089,15,01,140,171,,77,,,62,,120,5,058862,7,,790861,,,1973,3.0
73IN04589,1970621506,70,2,K1506,6,77,772,,,,,,,,4,06,6,,770,070,09,01,78,130,,77,,,62,,094,4,058862,7,,790861,,,1973,3.0
73IN04590,1970621515,70,2,K1515,6,70,700,,,,,,,,4,06,2,,702,090,13,03,155,188,,70,,,62,,122,5,039362,2,,979961,,,1973,3.0
73IN04591,1970621518,70,2,K1518,6,77,770,,8,,,,,,4,06,6,,772,079,08,03,103,134,,77,,,62,,105,5,032862,3,,743661,,,1973,3.0
73IN04592,1970621530,70,2,K1530,6,77,770,,8,,,,,,4,06,6,,771,087,09,02,122,144,,77,,,62,,088,6,032862,7,,953661,,,1973,3.0
73IN04593,1970621532,70,2,K1532,6,78,781,,,,,,,,4,06,6,,782,086,13,05,136,140,,78,,,62,,094,5,021662,8,,771661,,,1973,3.0
73IN04594,1970621534,70,2,K1534,6,73,730,,8,,,,,,4,06,6,,25,084,09,02,120,143,,73,,,62,,096,7,072762,,,005962,,,1973,3.0
73IN04595,1970621544,70,2,K1544,6,70,700,,,,,,,,4,06,2,,701,073,10,02,127,156,,70,,,62,,113,7,039362,3,,858761,,,1973,3.0
73IN04596,1970621546,70,2,K1546,6,74,740,,,,,,,,4,06,6,,07,086,07,02,119,148,,74,,,62,,097,4,033062,,,924961,,,1973,3.0
73IN04597,1970621547,70,2,K1547,6,72,86,,,,,,,,4,06,3,,983,077,09,02,116,140,,72,,,62,,095,5,993261,3,,007762,,,1973,3.0
73IN04598,1970621548,70,2,K1548,6,75,751,,8,,,,,,4,06,6,,,096,14,,134,,,75,,,62,,119,4,030662,3,,760861,,,1973,3.0
73IN04599,1970621551,70,2,K1551,6,73,730,,,,,,,,4,06,6,,24,079,08,02,132,166,,73,,,62,,095,7,072762,,,881761,,,1973,3.0
73IN04600,1970621552,70,2,K1552,6,73,730,,8,,,,,,4,06,6,,30,078,08,02,105,152,,73,,,62,,077,4,072762,,,881761,,,1973,3.0
73IN04601,1970621553,70,2,K1553,6,73,731,,8,,,,,,4,06,6,,29,090,09,02,170,155,,73,,,62,,107,4,073762,,,933261,,,1973,3.0
73IN04602,1970621557,70,2,K1557,6,74,741,,8,,,,,,4,06,6,,06,085,10,01,97,140,,74,,,62,,096,5,063762,,,767261,,,1973,3.0
73IN04603,1970621562,70,2,K1562,6,74,740,,,,,,,,4,06,6,,05,068,09,02,123,134,,74,,,62,,099,7,033062,,,722661,,,1973,3.0
73IN04604,1970621565,70,2,K1565,6,70,700,,8,,,,,,4,06,2,,702,085,09,03,143,152,,70,,,62,,096,5,039362,3,,918761,,,1973,3.0
73IN04605,1970621570,70,2,K1570,6,75,752,,8,,,,,,4,06,6,,751,101,09,02,136,156,,75,,,62,,086,4,069862,2,,891961,,,1973,3.0
73IN04606,1970621573,70,2,K1573,6,76,762,,,,,,,,4,06,6,,761,077,12,01,125,136,,76,,,62,,082,7,093162,2,,882861,,,1973,3.0
73IN04607,1970621581,70,2,K1581,6,73,732,,,,,,,,4,06,6,,28,088,09,02,128,162,,73,,,62,,118,4,063162,,,738161,,,1973,3.0
73IN04608,1970621588,70,2,K1588,6,76,761,,8,,,,,,4,06,6,,760,098,12,02,143,160,,76,,,62,,126,6,086262,2,,719061,,,1973,3.0
73IN04609,1970621589,70,2,K1589,6,76,761,,8,,,,,,4,06,6,,760,067,09,02,106,134,,76,,,62,,099,5,086262,2,,719061,,,1973,3.0
73IN04610,1970621605,70,2,K1605,6,77,770,,,,,,,,4,06,6,,771,081,09,02,118,142,,77,,,62,,108,5,032862,2,,927161,,,1973,3.0
73IN04611,1970621608,70,2,K1608,6,74,741,,8,,,,,,4,06,6,,04,093,08,02,135,160,,74,,,62,,102,5,063762,,,775161,,,1973,3.0
73IN04612,1970621617,70,2,K1617,6,70,701,,8,,,,,,4,06,2,,,097,09,,128,,,70,,,62,,095,4,031162,3,,869161,,,1973,3.0
73IN04613,1970621630,70,2,K1630,6,75,750,,,,,,,,4,06,6,,752,078,10,01,116,150,,75,,,62,,101,5,069162,3,,854461,,,1973,3.0
73IN04614,1970621639,70,2,K1639,6,72,87,,,,,,,,4,06,3,,,085,10,,,,6,72,,,62,0423,095,4,947461,2,,964561,,,1973,3.0
73IN04615,1970621640,70,2,K1640,6,72,97,,8,,,,,,4,06,3,,973,082,14,02,125,146,,72,,,62,,085,4,995061,3,,693161,,,1973,3.0
73IN04616,1970621654,70,2,K1654,6,78,782,,8,,,,,,4,06,6,,781,084,12,03,155,166,,78,,,62,,100,5,083362,2,,909761,,,1973,3.0
73IN04617,1970621672,70,2,K1672,6,75,751,,,,,,,,4,06,6,,750,098,11,02,155,174,,75,, 5,62,,121,5,030662,2,,886261,,,1973,3.0
73IN04618,1970621678,70,2,K1678,6,77,771,,8,,,,,,4,06,6,,770,098,10,03,144,176,,77,,,62,,092,5,036362,3,,870561,,,1973,3.0
73IN04619,1970621683,70,2,K1683,6,73,730,,8,,,,,,4,06,6,,27,061,08,01,81,80,,73,,,62,,055,3,072762,,,971461,,,1973,3.0
73IN04620,1970621687,70,2,K1687,6,72,88,,8,,,,,,4,06,3,,963,084,13,02,128,155,,72,,,62,,114,5,947861,2,,860961,,,1973,3.0
73IN04621,1970621688,70,2,K1688,6,75,750,,,,,,,,4,06,6,,752,085,12,02,123,154,,75,,,62,,108,6,069162,2,,799161,,,1973,3.0
73IN04622,1970621694,70,2,K1694,6,72,85,,,,,,,,4,06,3,,953,076,09,02,103,140,,72,,,62,,086,4,993361,7,,983861,,,1973,3.0
73IN04623,1970621707,70,2,K1707,6,78,782,,8,,,,,,4,06,6,,781,068,12,01,124,142,,78,, 3,62,,095,5,083362,3,,746561,,,1973,3.0
73IN04624,1970621709,70,2,K1709,6,78,782,,,,,,,,4,06,6,,781,082,09,06,128,142,,78,,,62,,095,6,083362,8,,981261,,,1973,3.0
73IN04625,1970621712,70,2,K1712,6,78,780,,,,,,,,4,06,6,,782,078,09,03,112,138,,78,,,62,,088,4,037462,2,,917161,,,1973,3.0
73IN04626,1970621714,70,2,K1714,6,72,86,,,,,,,,4,06,3,,943,056,13,01,117,153,,72,,,62,,058,5,993261,7,,859161,,,1973,3.0
73IN04627,1970621717,70,2,K1717,6,75,752,,8,,,,,,4,06,6,,,077,11,,,,6,75,,,62,0328,074,4,069862,2,,734361,,,1973,3.0
73IN04628,1970621718,70,2,K1718,6,76,762,,8,,,,,,4,06,6,,760,083,12,01,134,155,,76,,,62,,111,3,093162,2,,786761,,,1973,3.0
73IN04629,1970621721,70,2,K1721,6,75,752,,,,,,,,4,06,6,,750,080,10,01,107,155,,75,,,62,,074,4,069862,2,,685261,,,1973,3.0
73IN04630,1970621723,70,2,K1723,6,70,702,,8,,,,,,4,06,2,,701,081,10,06,129,140,,70,,,62,,102,3,084962,3,,805361,,,1973,3.0
73IN04631,1970621729,70,2,K1729,6,74,742,,8,,,,,,4,06,6,,03,082,08,03,130,138,,74,,,62,,111,4,095462,,,885261,,,1973,3.0
73IN04632,1970621738,70,2,K1738,6,76,761,,,,,,,,4,06,6,,,083,10,,,,6,76,,,62,0201,097,5,086262,8,,836061,,,1973,3.0
73IN04633,1970621743,70,2,K1743,6,72,83,,8,,,,,,4,06,3,,933,078,11,03,133,162,,72,,,62,,090,4,961861,2,,729461,,,1973,3.0
73IN04634,1970621744,70,2,K1744,6,73,731,,,,,,,,4,06,6,,26,074,12,02,115,141,,73,,,62,,103,4,073762,,,907461,,,1973,3.0
73IN04635,1970621753,70,2,K1753,6,74,742,,,,,,,,4,06,6,,02,067,08,06,118,130,,74,,,62,,083,4,095462,,,663761,,,1973,3.0
73IN04636,1970621755,70,2,K1755,6,76,760,,8,,,,,,4,06,6,,762,083,08,01,120,146,,76,,,62,,087,4,098462,2,,753261,,,1973,3.0
73IN04637,1970621760,70,2,K1760,6,75,751,,8,,,,,,4,06,6,,,10, 0,,153,,3,75,,,62,0529,089,5,030662,3,,949661,,,1973,3.0
73IN04638,1970621766,70,2,K1766,6,73,730,,8,,,,,,4,06,6,,25,068,08,03,137,150,,73,,,62,,078,4,072762,,,702561,,,1973,3.0
73IN04639,1970621768,70,2,K1768,6,70,701,,,,,,,,4,06,2,,700,095,09,03,130,147,,70,,,62,,126,5,031162,3,,801661,,,1973,3.0
73IN04640,1970621781,70,2,K1781,6,70,700,,8,,,,,,4,06,2,,701,087,10,01,121,153,,70,,,62,,118,6,039362,7,,737861,,,1973,3.0
73IN04641,1970621782,70,2,K1782,6,70,700,,,,,,,,4,06,2,,,090,10,,128,,,70,,,62,,093,4,039362,2,,737861,,,1973,3.0
73IN04642,1970621784,70,2,K1784,6,73,730,,8,,,,,,4,06,6,,,07, 4,,,,3,73,,,62,0319,065,3,072762,,,890561,,,1973,3.0
73IN04643,1970621786,70,2,K1786,6,75,750,,,,,,,,4,06,6,,751,072,09,02,120,136,,75,,,62,,112,6,069162,3,,677261,,,1973,3.0
73IN04644,1970621792,70,2,K1792,6,77,771,,,,,,,,4,06,6,,,084,10,12,128,120,3,77,,,62,1001,093,4,036362,8,,845861,,,1973,3.0
73IN04645,1970621794,70,2,K1794,6,74,741,,8,,,,,,4,06,6,,01,081,10,02,110,126,6,74,,,62,1127,088,4,063762,,,841161,,,1973,3.0
73IN04646,1970621804,70,2,K1804,6,70,701,,,,,,,,4,06,2,,702,094,10,02,133,156,,70,,,62,,115,6,031162,2,,756361,,,1973,3.0
73IN04647,1970621807,70,2,K1807,6,78,780,,8,,,,,,4,06,6,,782,086,10,02,142,154,,78,,,62,,091,4,037462,3,,789761,,,1973,3.0
73IN04648,1970621808,70,2,K1808,6,78,782,,,,,,,,4,06,6,,780,080,06,02,133,132,,78,,,62,,132,7,083362,3,,930261,,,1973,3.0
73IN04649,1970621813,70,2,K1813,6,73,732,,,,,,,,4,06,6,,24,078,09,01,136,152,,73,,,62,,105,4,063162,,,963261,,,1973,3.0
73IN04650,1970621816,70,2,K1816,6,73,732,,,,,,,,4,06,6,,09,104,14,01,133,186,,73,,,62,,109,5,063162,,,744061,,,1973,3.0
73IN04651,1970621818,70,2,K1818,6,72,96,,,,,,,,4,06,3,,923,062,11,02,101,123,,72,,,62,,089,5,985661,3,,862561,,,1973,3.0
73IN04652,1970621822,70,2,K1822,6,78,782,,8,,,,,,4,06,6,,780,086,10,02,126,156,,78,,,62,,117,6,083362,2,,898361,,,1973,3.0
73IN04653,1970621824,70,2,K1824,6,74,740,,,,,,,,4,06,6,,30,082,11,02,125,148,,74,,,62,,089,5,033062,,,680461,,,1973,3.0
73IN04654,1970621841,70,2,K1841,6,78,780,,,,,,,,4,06,6,,781,071,11,01,117,150,,78,,,62,,084,7,037462,7,,817061,,,1973,3.0
73IN04655,1970621843,70,2,K1843,6,78,780,,,,,,,,4,06,6,,782,075,07,02,125,144,,78,,,62,,101,6,037462,3,,668461,,,1973,3.0
73IN04656,1970621847,70,2,K1847,6,78,781,,8,,,,,,4,06,6,,,075,13,,,,6,78,,,62,0423,083,4,021662,2,,916261,,,1973,3.0
73IN04657,1970621848,70,2,K1848,6,78,781,,,,,,,,4,06,6,,782,087,08,02,127,172,,78,,,62,,089,4,021662,2,,916261,,,1973,3.0
73IN04658,1970621849,70,2,K1849,6,74,741,,8,,,,,,4,06,6,,29,090,11,02,138,146,,74,,,62,,109,6,063762,,,754261,,,1973,3.0
73IN04659,1970621852,70,2,K1852,6,75,750,,8,,,,,,4,06,6,,,077,11,,,,6,75,,,62,0502,090,5,069162,2,,832561,,,1973,3.0
73IN04660,1970621855,70,2,K1855,6,72,92,,8,,,,,,4,06,3,,913,100,10,03,138,160,,72,,,62,,090,3,998061,2,,854961,,,1973,3.0
73IN04661,1970621856,70,2,K1856,6,78,780,,,,,,,,4,06,6,,781,088,05,02,130,140,,78,,,62,,110,6,037462,3,,712661,,,1973,3.0
73IN04662,1970621857,70,2,K1857,6,75,752,,,,,,,,4,06,6,,751,086,07,02,112,140,,75,,,62,,080,5,069862,2,,720261,,,1973,3.0
73IN04663,1970621858,70,2,K1858,6,73,730,,,,,,,,4,06,6,,08,089,08,02,119,156,,73,,,62,,107,5,072762,,,716561,,,1973,3.0
73IN04664,1970621876,70,2,K1876,6,78,780,,8,,,,,,4,06,6,,782,085,13,02,118,135,,78,,,62,,106,5,037462,8,,956461,,,1973,3.0
73IN04665,1970621887,70,2,K1887,6,74,740,,,,,,,,4,06,6,,28,049,13,02,95,126,,74,,,62,,063,4,033062,,,734761,,,1973,3.0
73IN04666,1970621890,70,2,K1890,6,74,742,,,,,,,,4,06,6,,27,090,13,02,123,150,,74,,,62,,121,5,095462,,,909261,,,1973,3.0
73IN04667,1970621905,70,2,K1905,6,73,731,,8,,,,,,4,06,6,,07,072,10,01,123,152,,73,,,62,,086,5,073762,,,782961,,,1973,3.0
73IN04668,1970621931,70,2,K1931,6,74,741,,8,,,,,,4,06,6,,26,083,08,02,145,158,,74,,,62,,109,5,063762,,,925361,,,1973,3.0
