UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
84IN03439,1982435417,82,2,T5417,,41,412,,1,1,,,,,,20,,412,,,, 1,181,195,,,02,,43,,,459443,2,,113143,,,1984
84IN03440,1982435423,82,2,T5423,,41,412,,1,1,,,,,,20,,414,,,, 2,179,201,,,02,,43,,,459443,1,,276243,,,1984
84IN03441,1982435427,82,1,T5427,,43,431,,1,2,,,,,,20,,,,,,,161,187,2,,02,434,43,0920,,465043,M,250,226843,92,,1984
84IN03442,1982435431,82,2,T5431,,43,433,,1,1,,,,,,20,,432,,,, 1,131,145,,,02,,43,,,426943,6,,395043,,,1984
84IN03443,1982435438,82,2,T5438,,43,431,,1,1,,,,,,20,,434,,,, 1,165,151,,,02,,43,,,465043,6,,380943,,,1984
84IN03444,1982435445,82,2,T5445,,43,431,,1,1,,,,,,20,,432,,,, 1,132,146,,,02,,43,,,465043,3,,336743,,,1984
84IN03445,1982435447,82,2,T5447,,41,411,,1,1,,,,,,20,,413,,,, 2,144,182,,,02,,43,,,431543,2,,861142,,,1984
84IN03446,1982435453,82,1,T5453,,42,882,,1,2,,,,,,20,,,,,,,154,192,2,,02,434,43,0920,,356143,M,231,328043,92,,1984
84IN03447,1982435462,82,2,T5462,,42,952,,1,1,,,,,,20,,872,,,, 1,124,130,,,02,,43,,,385043,6,,270043,,,1984
84IN03448,1982435463,82,1,T5463,,42,952,,1,2,,,,,,20,,,,,,,166,191,3,,02,,43,0924,,385043,M,244,270043,68,,1984
84IN03449,1982435464,82,2,T5464,,40,404,,1,1,,,,,,20,,402,,,, 2,161,201,,,02,,43,,,394043,1,,205143,,,1984
84IN03450,1982435467,82,2,T5467,,49,492,3,1,1,,,,,,20,146,002,,,, 1,121,145,,,02,,43,,,441443,5,,586501,,,1984
84IN03451,1982435468,82,2,T5468,,49,492,,1,,,,,,,20,,,,,,,0,0,3,,02,,43,0430,,441443,*,,586501,93,,1984
84IN03452,1982435469,82,2,T5469,,43,434,,1,1,,,,,,20,,431,,,, 9,135,141,,,02,,43,,,419843,6,,231943,,,1984
84IN03453,1982435470,82,2,T5470,,42,832,,1,1,,,,,,20,,862,,,, 2,125,134,,,02,,43,,,399343,3,,969542,,,1984
84IN03454,1982435477,82,2,T5477,,42,852,,1,1,,,,,,20,,852,,,, 2,126,155,,,02,,43,,,344543,1,,139243,,,1984
84IN03455,1982435483,82,2,T5483,,40,401,,1,1,,,,,,20,,403,,,, 1,125,153,,,02,,43,,,394643,3,,976042,,,1984
84IN03456,1982435488,82,2,T5488,,49,492,3,1,1,,,,,,20,145,462,,43,, 1,127,156,,,02,,43,,,441443,5,,363143,,,1984
84IN03457,1982435489,82,2,T5489,,49,492,2,1,1,,,,,,20,114,001, 2,,, 2,107,146,,,02,,43,,,441443,5,,363143,,,1984
84IN03458,1982435494,82,2,T5494,,49,493,,1,1,,,,,,20,,461,,42,, 1,113,164,,,02,,43,,,461543,5,,491501,,,1984
84IN03459,1983435497,83,2,T5497,,40,402,,1,1,,,,,,10,,404,,,, 1,115,147,,,02,,43,,,448143,5,,381343,,,1984
84IN03460,1983435498,83,2,T5498,,40,402,,1,1,,,,,,10,,401,,,, 1,130,170,,,02,,43,,,448143,5,,381343,,,1984
84IN03461,1983435499,83,2,T5499,,42,932,,1,1,,,,,,10,,004,,,, 1,111,134,,,02,,43,,,408043,5,,116743,,,1984
84IN03462,1983435500,83,2,T5500,,41,414,,1,1,,,,,,10,,411,,,, 1,158,150,,,02,,43,,,483843,6,,251443,,,1984
84IN03463,1983435503,83,1,T5503,,42,802,,1,1,,,,,,10,,812,,,,,115,130,,,02,,43,,,452443,Y,207, 10743,,,1984
84IN03464,1983435504,83,2,T5504,,40,404,,1,1,,,,,,10,,402,,,, 1,127,124,,,02,,43,,,465643,4,,354043,,,1984
84IN03465,1983435507,83,2,T5507,,40,401,,1,1,,,,,,10,,403,,,, 2,146,129,,,02,,43,,,459443,4,,259743,,,1984
84IN03466,1983435512,83,2,T5512,,42,832,,1,1,,,,,,10,,952,,,, 1,116,128,,,02,,43,,,410143,5,,407343,,,1984
84IN03467,1983435513,83,1,T5513,,41,414,,1,3,,,,,,10,,,,,,,125,158,3,,02,,43,0901,,483843,Y,222,421043,93,,1984
84IN03468,1983435519,83,2,T5519,,41,413,,1,1,,,,,,10,,413,,,, 2,143,141,,,02,,43,,,504843,4,,276243,,,1984
84IN03469,1983435522,83,2,T5522,,43,434,,1,1,,,,,,10,,433,,,, 1,120,155,,,02,,43,,,542643,5,,427643,,,1984
84IN03470,1983435524,83,1,T5524,,41,413,,1,2,,,,,,10,,,,,,,130,158,2,,02,430,43,0920,,504843,Y,239,346543,92,,1984
84IN03471,1983435527,83,1,T5527,,40,404,,1,2,,,,,,10,,,,,,,144,180,2,,02,423,43,0920,,465643,Y,256,195543,92,,1984
84IN03472,1983435529,83,2,T5529,,40,402,,1,2,,,,,,10,,,,,, 1,110,145,2,,02,222,43,0920,,448143,5,, 82543,92,,1984
84IN03473,1983435534,83,2,T5534,,49,491,,1,1,,,,,,10,,005,,,, 1,101,120,,,02,,43,,,483943,4,,462143,,,1984
84IN03474,1983435538,83,1,T5538,,41,411,,1,3,,,,,,10,,,,,,,115,143,3,,02,,43,0901,,495543,Y,221,382243,93,,1984
84IN03475,1983435539,83,2,T5539,,41,411,,1,1,,,,,,10,,412,,,, 1,118,127,,,02,,43,,,495543,4,,382243,,,1984
84IN03476,1983435543,83,1,T5543,,40,402,,1,2,,,,,,10,,,,,,,139,175,2,,02,416,43,0920,0973,448143,Y,254,234443,92,,1984
84IN03477,1983435550,83,1,T5550,,40,402,,1,2,,,,,,10,,,,,,,125,157,2,,02,429,43,0920,,448143,Y,242,424543,92,,1984
84IN03478,1983435555,83,1,T5555,,41,411,,1,1,,,,,,10,,402,,,,,135,170,,,02,,43,,,495543,Y,265,281943,,,1984
84IN03479,1983435556,83,2,T5556,,41,411,,1,1,,,,,,10,,411,,,, 2,152,130,,,02,,43,,,495543,4,,281943,,,1984
84IN03480,1983435557,83,2,T5557,,42,912,,1,1,,,,,,10,,942,,,, 1,86,80,,,02,,43,,,446643,4,,385243,,,1984
84IN03481,1983435560,83,2,T5560,,49,491,,1,1,,,,,,10,,441,,,, 1,131,134,,,02,,43,,,483943,4,,369543,,,1984
84IN03482,1983435562,83,2,T5562,,42,862,,1,2,,,,,,10,,,,,, 1,113,139,2,,02,216,43,0920,,437943,5,,414743,92,,1984
84IN03483,1983435563,83,2,T5563,,42,862,,1,1,,,,,,10,,932,,,, 1,95,133,,,02,,43,,,437943,5,,414743,,,1984
84IN03484,1983435567,83,2,T5567,,43,434,,1,1,,,,,,10,,432,,,, 2,151,126,,,02,,43,,,542643,4,,330843,,,1984
84IN03485,1983435568,83,1,T5568,,43,434,,1,2,,,,,,10,,,,,,,146,178,3,,02,432,43,0924,,542643,Y,266,330843,93,,1984
84IN03486,1983435571,83,2,T5571,,43,433,,1,1,,,,,,10,,434,,,, 1,99,137,,,02,,43,,,510743,5,,146543,,,1984
84IN03487,1983435573,83,2,T5573,,49,493,,1,1,,,,,,10,,004,,,, 1,132,123,,,02,,43,,,528743,4,,367301,,,1984
84IN03488,1983435574,83,2,T5574,,49,493,,1,2,,,,,,10,,,,,, 1,105,145,2,,02,222,43,0920,,528743,5,,367301,92,,1984
84IN03489,1983435575,83,1,T5575,,40,403,,1,,,,,,,10,,,,,,,0,0,7,,02,,43,0529,,427243,*,,146043,97,,1984
84IN03490,1983435577,83,1,T5577,,40,404,,1,2,,,,,,10,,,,,,,136,158,2,,02,431,43,0920,,465643,Y,241,299643,92,,1984
84IN03491,1983435578,83,2,T5578,,40,404,,1,2,,,,,,10,,,,,, 1,118,166,2,,02,221,43,0920,,465643,5,,299643,92,,1984
84IN03492,1983435579,83,1,T5579,,42,922,,1,1,,,,,,10,,832,,,,,114,131,,,02,,43,,,443343,Y,214,391343,,,1984
84IN03493,1983435580,83,2,T5580,,42,922,,1,1,,,,,,10,,922,,,, 1,76,110,,,02,,43,,,443343,5,,391343,,,1984
84IN03494,1983435581,83,1,T5581,,49,492,,1,2,,,,,,10,,,,,,,123,157,2,,02,428,43,0920,,513243,Y,249,406843,92,,1984
84IN03495,1983435582,83,1,T5582,,49,492,,1,,3,,,,,10,,,,,,,166,0,3,,02,,43,0901,,513243,Y,,406843,93,,1984
84IN03496,1983435587,83,2,T5587,,40,404,,1,7,,,,,,10,,,,,,,163,0,7,,02,,43,0913,,465643,4,,263743,97,,1984
84IN03497,1983435592,83,2,T5592,,40,403,,1,1,,,,,,10,,404,,,, 1,122,151,,,02,,43,,,427243,5,,933842,,,1984
84IN03498,1983435594,83,1,T5594,,49,491,,1,2,,,,,,10,,,,,,,135,160,2,,02,428,43,0920,,483943,Y,244,402343,92,,1984
84IN03499,1983435599,83,1,T5599,,42,892,,1,2,,,,,,10,,,,,,,138,168,2,,02,427,43,0920,,439643,Y,253, 87643,92,,1984
84IN03500,1983435602,83,1,T5602,,43,431,,1,,,,,,,10,,,,,,,0,0,7,,02,,43,0529,,542743,*,, 81943,97,,1984
84IN03501,1983435606,83,2,T5606,,49,492,,1,1,,,,,,10,,441,,,, 1,103,102,,,02,,43,,,513243,4,,623601,,,1984
84IN03502,1983435609,83,2,T5609,,40,404,,1,1,,,,,,10,,401,,,, 1,141,152,,,02,,43,,,465643,4,,129143,,,1984
84IN03503,1983435610,83,2,T5610,,41,414,,1,2,,,,,,10,,412,,,, 1,111,156,,,02,,43,,,483843,5,,305643,,,1984
84IN03504,1983435612,83,2,T5612,,40,402,,1,1,,,,,,10,,402,,,, 1,116,148,,,02,,43,,,448143,5,,261443,,,1984
84IN03505,1983435617,83,2,T5617,,42,902,,1,1,,,,,,10,,005,,,, 1,92,115,,,02,,43,,,439543,5,,335543,,,1984
84IN03506,1983435619,83,2,T5619,,40,403,,1,1,,,,,,10,,403,,,, 1,116,156,,,02,,43,,,427243,5,,388043,,,1984
84IN03507,1983435620,83,2,T5620,,40,403,,1,1,,,,,,10,,404,,,, 2,124,120,,,02,,43,,,427243,4,,388043,,,1984
84IN03508,1983435623,83,2,T5623,,40,402,,1,1,,,,,,10,,401,,,, 1,125,149,,,02,,43,,,448143,4,,473043,,,1984
84IN03509,1983435624,83,2,T5624,,49,491,,1,1,,,,,,10,,003,,,, 2,133,129,,,02,,43,,,483943,4,,604101,,,1984
84IN03510,1983435626,83,1,T5626,,41,411,,1,2,,,,,,10,,,,,,,118,152,2,,02,431,43,0920,,495543,Y,235,473443,92,,1984
84IN03511,1983435627,83,2,T5627,,41,411,,1,1,,,,,,10,,411,,,, 2,115,114,,,02,,43,,,495543,4,,473443,,,1984
84IN03512,1983435629,83,2,T5629,,42,892,,1,1,,,,,,10,,912,,,, 1,106,140,,,02,,43,,,439643,5,,177343,,,1984
84IN03513,1983435631,83,1,T5631,,41,414,,1,1,,,,,,10,,,,,,,140,162,,,02,,43,,,483843,Y,250,198543,,,1984
84IN03514,1983435632,83,2,T5632,,41,414,,1,1,,,,,,10,,413,,,, 1,122,165,,,02,,43,,,483843,5,,198543,,,1984
84IN03515,1983435634,83,2,T5634,,41,414,,1,1,,,,,,10,,412,,,, 1,137,136,,,02,,43,,,483843,4,,457643,,,1984
84IN03516,1983435635,83,1,T5635,,41,411,,1,1,,,,,,10,,,,,,,128,168,,,02,,43,,,495543,Y,253,223843,,,1984
84IN03517,1983435636,83,2,T5636,,41,411,,1,2,,,,,,10,,,,,, 1,95,130,2,,02,218,43,0920,,495543,5,,223843,92,,1984
84IN03518,1983435637,83,2,T5637,,41,413,,1,1,,,,,,10,,414,,,, 1,114,154,,,02,,43,,,504843,5,,323943,,,1984
84IN03519,1983435639,83,2,T5639,,40,401,,1,1,,,,,,10,,402,,,, 1,119,115,,,02,,43,,,459443,4,,233343,,,1984
84IN03520,1983435640,83,2,T5640,,49,493,,1,1,,,,,,10,,441,,,, 2,126,115,,,02,,43,,,528743,4,,491501,,,1984
84IN03521,1983435642,83,2,T5642,,49,492,,1,2,,,,,,10,,,,,, 1,94,132,2,,02,224,43,0920,,513243,5,,407043,92,,1984
84IN03522,1983435643,83,2,T5643,,42,922,,1,2,,,,,,10,,,,,, 1,114,155,2,,02,221,43,0920,,443343,5,,107443,92,,1984
84IN03523,1983435645,83,2,T5645,,40,404,,1,1,,,,,,10,,401,,,, 2,128,116,,,02,,43,,,465643,4,,338943,,,1984
84IN03524,1983435648,83,2,T5648,,41,414,,1,1,,,,,,10,,413,,,, 2,126,119,,,02,,43,,,483843,4,,293243,,,1984
84IN03525,1983435650,83,1,T5650,,43,431,,1,2,,,,,,10,,,,,,,161,195,2,,02,413,43,0920,0970,542743,Y,286,120343,92,,1984
84IN03526,1983435651,83,2,T5651,,41,411,,1,1,,,,,,10,,411,,,, 1,112,136,,,02,,43,,,495543,5,,240843,,,1984
84IN03527,1983435654,83,2,T5654,,42,872,,1,1,,,,,,10,,902,,,, 1,104,134,,,02,,43,,,455543,5,,234043,,,1984
84IN03528,1983435655,83,2,T5655,,41,412,,1,1,,,,,,10,,414,,,, 1,123,160,,,02,,43,,,528943,5,,294443,,,1984
84IN03529,1983435660,83,1,T5660,,42,872,,1,2,,,,,,10,,,,,,,121,162,2,,02,431,43,0920,,455543,Y,249,290643,92,,1984
84IN03530,1983435666,83,2,T5666,,41,412,,1,1,,,,,,10,,414,,,, 1,124,163,,,02,,43,,,528943,5,,403843,,,1984
84IN03531,1983435667,83,2,T5667,,49,492,,1,1,,,,,,10,,002,,,, 1,120,150,,,02,,43,,,513243,5,,423243,,,1984
84IN03532,1983435672,83,1,T5672,,43,434,,1,3,,,,,,10,,,,,,,142,173,3,,02,,43,0901,,542643,Y,267,296443,93,,1984
84IN03533,1983435673,83,2,T5673,,43,434,,1,2,,,,,,10,,,,,, 1,113,153,2,,02,221,43,0920,,542643,5,,296443,92,,1984
84IN03534,1983435675,83,2,T5675,,49,493,,1,1,,,,,,10,,441,,,, 1,125,145,,,02,,43,,,528743,5,,576801,,,1984
84IN03535,1983435676,83,2,T5676,,49,493,,1,1,,,,,,10,,001,,,, 2,149,135,,,02,,43,,,528743,4,,576801,,,1984
84IN03536,1983435680,83,2,T5680,,40,401,,1,1,,,,,,10,,403,,,, 2,145,125,,,02,,43,,,459443,4,,418643,,,1984
84IN03537,1983435681,83,2,T5681,,41,414,,1,1,,,,,,10,,412,,,, 2,122,130,,,02,,43,,,483843,4,,463843,,,1984
84IN03538,1983435685,83,2,T5685,,43,433,,1,1,,,,,,10,,431,,,, 1,101,138,,,02,,43,,,510743,5,,165043,,,1984
84IN03539,1983435692,83,2,T5692,,42,952,,1,1,,,,,,10,,892,,,, 1,114,132,,,02,,43,,,450443,5,,942842,,,1984
84IN03540,1983435694,83,2,T5694,,49,491,,1,2,,,,,,10,,,,,, 1,105,136,2,,02,223,43,0920,,483943,5,,681401,92,,1984
84IN03541,1983435696,83,1,T5696,,49,492,,1,2,,,,,,10,,,,,,,134,164,2,,02,427,43,0920,,513243,Y,256,576701,92,,1984
84IN03542,1983435701,83,2,T5701,,43,434,,1,1,,,,,,10,,433,,,, 1,121,154,,,02,,43,,,542643,5,,337243,,,1984
84IN03543,1983435708,83,2,T5708,,43,432,,1,,,,,,,10,,,,,,,0,0,3,,02,,43,0206,,510543,*,,368043,93,,1984
84IN03544,1983435714,83,1,T5714,,40,403,,1,2,,,,,,10,,,,,,,147,166,2,,02,426,43,0920,,427243,Y,248,381643,92,,1984
84IN03545,1983435717,83,2,T5717,,41,412,,1,2,,,,,,10,,,,,, 1,110,153,2,,02,221,43,0920,,528943,5,, 46743,92,,1984
84IN03546,1983435720,83,2,T5720,,40,402,,1,1,,,,,,10,,404,,,, 2,135,121,,,02,,43,,,448143,4,,465943,,,1984
84IN03547,1983435721,83,2,T5721,,43,434,,1,1,,,,,,10,,432,,,, 1,117,153,,,02,,43,,,542643,5,,118543,,,1984
84IN03548,1983435722,83,2,T5722,,43,434,,1,1,,,,,,10,,433,,,, 1,104,144,,,02,,43,,,542643,5,,118543,,,1984
84IN03549,1983435723,83,2,T5723,,42,812,,1,2,,,,,,10,,,,,, 2,104,101,2,,02,226,43,0920,,428443,4,,212743,92,,1984
84IN03550,1983435732,83,2,T5732,,49,491,,1,2,,,,,,10,,,,,, 1,99,132,2,,02,224,43,0920,,483943,5,,579601,92,,1984
84IN03551,1983435734,83,2,T5734,,42,882,,1,,,,,,,10,,,,,,,0,0,6,,02,,43,0423,,459943,*,,379043,01,,1984
84IN03552,1983435735,83,2,T5735,,42,802,,1,1,,,,,,10,,882,,,, 1,105,143,,,02,,43,,,452443,5,,204043,,,1984
84IN03553,1983435737,83,1,T5737,,42,862,,1,1,,,,,,10,,852,,,,,132,159,,,02,,43,,,437943,Y,236,450543,,,1984
84IN03554,1983435740,83,2,T5740,,40,402,,1,2,,,,,,10,,402,,,, 1,105,142,,,02,,43,,,448143,5,,140043,,,1984
84IN03555,1983435741,83,2,T5741,,40,402,,1,1,,,,,,10,,403,,,, 1,115,145,,,02,,43,,,448143,5,,140043,,,1984
84IN03556,1983435744,83,1,T5744,,42,942,,1,1,,,,,,10,,872,,,,,96,109,,,02,,43,,,464043,Y,195,119743,,,1984
84IN03557,1983435745,83,2,T5745,,42,942,,1,1,,,,,,10,,872,,,, 1,114,105,,,02,,43,,,464043,4,,119743,,,1984
84IN03558,1983435746,83,2,T5746,,41,414,,1,2,,,,,,10,,441,,,, 1,102,144,,,02,,43,,,483843,5,,342843,,,1984
84IN03559,1983435747,83,2,T5747,,41,412,,1,,,,,,,10,,,,,,,0,0,3,,02,,43,0625,,528943,*,,326843,93,,1984
84IN03560,1983435751,83,2,T5751,,42,882,,1,1,,,,,,10,,862,,,, 1,92,119,,,02,,43,,,459943,5,, 79043,,,1984
84IN03561,1983435754,83,2,T5754,,41,411,,1,1,,,,,,10,,411,,,, 1,95,133,,,02,,43,,,495543,5,,422343,,,1984
84IN03562,1983435757,83,2,T5757,,41,411,,1,2,,,,,,10,,,,,, 1,92,136,2,,02,223,43,0920,,495543,5,,268843,92,,1984
84IN03563,1983435758,83,2,T5758,,41,411,,1,1,,,,,,10,,412,,,, 1,127,116,,,02,,43,,,495543,4,,268843,,,1984
84IN03564,1983435759,83,2,T5759,,40,401,,1,2,,,,,,10,,,,,, 1,106,136,2,,02,217,43,0920,,459443,5,,410843,92,,1984
84IN03565,1983435764,83,1,T5764,,40,401,,1,3,,,,,,10,,,,,,,111,137,3,,02,,43,0730,,459443,Y,216,969742,93,,1984
84IN03566,1983435767,83,2,T5767,,49,492,,1,1,,,,,,10,,001,,,, 2,115,107,,,02,,43,,,513243,4,,363143,,,1984
84IN03567,1983435768,83,2,T5768,,41,412,,1,2,,,,,,10,,,,,, 1,108,134,2,,02,217,43,0920,,528943,5,,367643,92,,1984
84IN03568,1983435770,83,2,T5770,,41,413,,1,1,,,,,,10,,413,,,, 1,120,160,,,02,,43,,,504843,5,,161843,,,1984
84IN03569,1983435777,83,2,T5777,,42,812,,1,2,,,,,,10,,,,,, 1,123,121,2,,02,225,43,0920,,428443,4,,269843,92,,1984
84IN03570,1983435780,83,1,T5780,,40,402,,1,2,,,,,,10,,,,,,,124,158,2,,02,417,43,0920,0974,448143,Y,259,182343,92,,1984
84IN03571,1983435781,83,1,T5781,,43,432,,1,2,,,,,,10,,,,,,,129,160,2,,02,432,43,0928,,510543,Y,258,240343,92,,1984
84IN03572,1983435783,83,2,T5783,,43,432,,1,,,,,,,10,,,,,,,133,0,6,,02,,43,0623,,510543,4,,240343,05,,1984
84IN03573,1983435785,83,2,T5785,,42,892,,1,1,,,,,,10,,852,,,, 2,120,115,,,02,,43,,,439643,4,,245943,,,1984
84IN03574,1983435786,83,2,T5786,,42,862,,1,2,,,,,,10,,,,,, 1,110,143,2,,02,216,43,0920,,437943,5,,170743,92,,1984
84IN03575,1983435788,83,2,T5788,,43,433,,1,1,,,,,,10,,434,,,, 1,116,146,,,02,,43,,,510743,5,,336643,,,1984
84IN03576,1983435789,83,2,T5789,,43,433,,1,1,,,,,,10,,431,,,, 1,125,152,,,02,,43,,,510743,5,,336643,,,1984
84IN03577,1983435792,83,1,T5792,,43,432,,1,2,,,,,,10,,,,,,,132,157,2,,02,429,43,0920,,510543,Y,245,294743,92,,1984
84IN03578,1983435793,83,2,T5793,,43,432,,1,2,,,,,,10,,,,,, 1,97,132,2,,02,225,43,0920,,510543,5,,294743,92,,1984
84IN03579,1983435794,83,1,T5794,,43,432,,1,2,,,,,,10,,,,,,,126,153,2,,02,428,43,0920,,510543,Y,261, 85043,92,,1984
84IN03580,1983435795,83,2,T5795,,43,432,,1,2,,,,,,10,,,,,, 1,94,126,2,,02,225,43,0920,,510543,5,, 85043,92,,1984
84IN03581,1983435797,83,2,T5797,,42,942,,1,,,,,,,10,,,,,,,101,0,3,,02,,43,0827,,464043,9,,199043,93,,1984
84IN03582,1983435800,83,2,T5800,,41,412,,1,1,,,,,,10,,414,,,, 1,106,140,,,02,,43,,,528943,5,,456643,,,1984
84IN03583,1983435807,83,2,T5807,,41,414,,1,2,,,,,,10,,,,,, 1,104,142,2,,02,222,43,0920,,483843,5,,225743,92,,1984
84IN03584,1983435808,83,1,T5808,,41,414,,1,3,,,,,,10,,,,,,,137,173,3,,02,,43,0730,,483843,Y,261,225743,93,,1984
84IN03585,1983435809,83,2,T5809,,41,413,,1,1,,,,,,10,,413,,,, 1,120,152,,,02,,43,,,504843,5,,246143,,,1984
84IN03586,1983435811,83,2,T5811,,49,492,,1,2,,,,,,10,,005,,,, 1,112,152,,,02,,43,,,513243,5,,380743,,,1984
84IN03587,1983435812,83,2,T5812,,40,404,,1,1,,,,,,10,,401,,,, 1,116,132,,,02,,43,,,465643,4,,258443,,,1984
84IN03588,1983435813,83,2,T5813,,43,432,,1,3,,,,,,10,,,,,,12,147,129,3,,02,  3,43,1001,,510543,4,,464943,93,,1984
84IN03589,1983435815,83,2,T5815,,40,404,,1,1,,,,,,10,,402,,,, 1,112,156,,,02,,43,,,465643,5,,175143,,,1984
84IN03590,1983435817,83,2,T5817,,49,493,,1,2,,,,,,10,,441,,,, 1,120,155,,,02,,43,,,528743,5,,384843,,,1984
84IN03591,1983435818,83,1,T5818,,40,401,,1,2,,,,,,10,,,,,,,111,153,2,,02,432,43,0920,,459443,Y,239,386843,92,,1984
84IN03592,1983435821,83,1,T5821,,40,404,,1,1,,,,,,10,,404,,,,,137,170,,,02,,43,,,465643,Y,266,235843,,,1984
84IN03593,1983435822,83,2,T5822,,40,401,,1,1,,,,,,10,,403,,,, 2,161,152,,,02,,43,,,459443,4,,368543,,,1984
84IN03594,1983435823,83,2,T5823,,41,413,,1,1,,,,,,10,,414,,,, 1,152,146,,,02,,43,,,504843,4,, 12243,,,1984
84IN03595,1983435825,83,1,T5825,,42,842,,1,3,,,,,,10,,,,,,,121,157,3,,02,,43,0730,,468743,Y,238,279543,93,,1984
84IN03596,1983435828,83,1,T5828,,41,412,,1,3,,,,,,10,,,,,,,119,148,3,,02,,43,0730,,528943,Y,239,227243,93,,1984
84IN03597,1983435833,83,2,T5833,,40,404,,1,1,,,,,,10,,401,,,, 2,131,128,,,02,,43,,,465643,4,,230743,,,1984
84IN03598,1983435837,83,2,T5837,,41,413,,1,1,,,,,,10,,411,,,, 2,152,139,,,02,,43,,,504843,4,,467843,,,1984
84IN03599,1983435838,83,2,T5838,,43,431,,1,2,,,,,,10,,,,,, 1,103,135,2,,02,224,43,0920,,542743,5,,273243,92,,1984
84IN03600,1983435839,83,2,T5839,,43,431,,1,2,,,,,,10,,,,,, 1,112,139,2,,02,223,43,0920,,542743,5,,273243,92,,1984
84IN03601,1983435841,83,2,T5841,,42,912,,1,1,,,,,,10,,842,,,, 1,96,100,,,02,,43,,,446643,4,,253843,,,1984
84IN03602,1983435842,83,2,T5842,,43,434,,1,1,,,,,,10,,432,,,, 1,161,152,,,02,,43,,,542643,4,,365943,,,1984
84IN03603,1983435844,83,2,T5844,,42,822,,1,1,,,,,,10,,441,,,, 1,90,111,,,02,,43,,,445543,5,, 35543,,,1984
84IN03604,1983435848,83,1,T5848,,43,433,,1,2,,,,,,10,,,,,,,158,190,2,,02,410,43,0920,0967,510743,Y,277,118143,92,,1984
84IN03605,1983435849,83,1,T5849,,40,404,,1,,,,,,,10,,,,,,,0,0,6,,02,,43,0528,,465643,*,,413643,01,,1984
84IN03606,1983435851,83,2,T5851,,43,433,,1,1,,,,,,10,,434,,,, 1,114,146,,,02,,43,,,510743,5,,463043,,,1984
84IN03607,1983435855,83,1,T5855,,41,411,,1,3,,,,,,10,,,,,,,115,152,3,,02,,43,0730,,495543,Y,220,445243,93,,1984
84IN03608,1983435859,83,2,T5859,,42,952,,1,1,,,,,,10,,832,,,, 1,90,118,,,02,,43,,,450443,5,,264043,,,1984
84IN03609,1983435860,83,2,T5860,,42,952,,1,3,,,,,,10,,,,,, 1,100,90,2,,02,  2,43,0928,,450443,4,,264043,92,,1984
84IN03610,1983435861,83,1,T5861,,41,414,,1,2,,,,,,10,,,,,,,123,166,2,,02,432,43,0920,,483843,Y,249,133843,92,,1984
84IN03611,1983435862,83,2,T5862,,41,411,,1,1,,,,,,10,,412,,,, 2,122,123,,,02,,43,,,495543,4,,215543,,,1984
84IN03612,1983435864,83,1,T5864,,42,822,,1,1,,,,,,10,,892,,,,,108,129,,,02,,43,,,445543,Y,208,151643,,,1984
84IN03613,1983435866,83,1,T5866,,43,431,,1,2,,,,,,10,,,,,,,123,152,2,,02,429,43,0920,,542743,Y,253,260743,92,,1984
84IN03614,1983435867,83,2,T5867,,42,922,,1,1,,,,,,10,,822,,,, 1,114,110,,,02,,43,,,443343,4,,472243,,,1984
84IN03615,1983435869,83,1,T5869,,42,892,,1,1,,,,,,10,,912,,,,,127,156,,,02,,43,,,439643,Y,249,455943,,,1984
84IN03616,1983435873,83,2,T5873,,49,493,,1,1,,,,,,10,,004,,,, 1,130,141,,,02,,43,,,528743,5,,441843,,,1984
84IN03617,1983435876,83,2,T5876,,41,414,,1,1,,,,,,10,,413,,,, 2,145,140,,,02,,43,,,483843,4,,239643,,,1984
84IN03618,1983435877,83,1,T5877,,43,434,,1,1,,,,,,10,,401,,,,,179,216,,,02,,43,,,542643,Y,320,417243,,,1984
84IN03619,1983435878,83,2,T5878,,43,434,,1,,,,,,,10,,,,,,,149,0,6,,02,,43,0608,,542643,4,,417243,19,,1984
84IN03620,1983435880,83,2,T5880,,43,434,,1,1,,,,,,10,,433,,,, 1,115,147,,,02,,43,,,542643,5,,382343,,,1984
84IN03621,1983435881,83,2,T5881,,43,434,,1,1,,,,,,10,,432,,,, 1,145,140,,,02,,43,,,542643,4,,185343,,,1984
84IN03622,1983435886,83,1,T5886,,42,932,,1,1,,,,,,10,,,,,,,133,163,,,02,,43,,,408043,Y,234,393043,,,1984
84IN03623,1983435887,83,2,T5887,,43,431,,1,1,,,,,,10,,434,,,, 1,115,144,,,02,,43,,,542743,5,,455743,,,1984
84IN03624,1983435894,83,2,T5894,,42,862,,1,1,,,,,,10,,812,,,, 2,133,133,,,02,,43,,,437943,4,,363843,,,1984
84IN03625,1983435908,83,1,T5908,,40,404,,1,2,,,,,,10,,,,,,,148,185,2,,02,424,43,0920,,465643,Y,252,406443,92,,1984
84IN03626,1983435912,83,2,T5912,,43,434,,1,2,,,,,,10,,,,,, 1,108,135,2,,02,224,43,0920,,542643,5,,455643,92,,1984
