UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
60IN01491,1956178431,56,1,S8431,3,70,720,17,,,,,5,,,,,,,,198,230,2,,,,17,0927,,,,7166,3,,6820,3,4,,1960,4.0
60IN01492,1956178434,56,2,S8434,3,70,710,17,,06,,3,5,,2,1,,098,07,,146,157,,,081,034,17,,070,1,,7657,3,2  73,0,,4,,1960,4.0
60IN01493,1956178445,56,2,S8445,3,65,611,17,,07,,,5,,5,1,,088,11,,,,6,,087,051,17,0630,095,2,,4213,1,,,,4,,1960,4.0
60IN01494,1956178454,56,2,S8454,3,70,710,17,,07,,,5,,2,1,,097,11,,140,144,3,,081,042,17,1208,089,2,,7657,3,1,,,4,,1960,4.0
60IN01495,1956178461,56,1,S8461,3,70,730,17,,,,,5,,,,,,,,215,252,,,,,17,,,,,7890,3,,7352,3,4,,1960,4.0
60IN01496,1956178468,56,2,S8468,3,7K,990,17,,07,,,5,,3,1,,087,15,,147,181,,,082,038,17,,075,2,,7681,3,2  83,0,,4,,1960,4.0
60IN01497,1956178470,56,2,S8470,3,72,870,17,,08,,,5,,3,3,,080,12,,118,134,,,079,042,17,,084,1,,7910,3,1  92,0,,4,,1960,4.0
60IN01498,1956178471,56,2,S8471,3,70,730,17,,06,,2,5,,2,1,,088,08,,125,142,,,093,035,17,,074,2,,7890,3,1  71,0,,4,,1960,4.0
60IN01499,1956178475,56,2,S8475,3,72,930,17,,06,,,5,,3,1,,107,07,,156,165,,,090,057,17,,104,1,,7794,3,2  94,0,,4,,1960,4.0
60IN01500,1956178478,56,2,S8478,3,70,710,17,,05,,3,5,,2,2,,098,12,,131,157,,,097,043,17,,096,2,,7657,3,1  72,0,,4,,1960,4.0
60IN01501,1956178480,56,2,S8480,3,70,720,17,,07,,,5,,2,1,,087,07,,137,,6,,087,041,17,0815,077,1,,7166,3,1,,,4,,1960,4.0
60IN01502,1956178481,56,2,S8481,3,70,720,17,,05,,1,5,,2,1,,090,09,,122,144,,,088,048,17,,093,2,,7166,3,2  73,0,,4,,1960,4.0
60IN01503,1956178491,56,2,S8491,3,65,591,17,,07,,,5,,5,3,,081,13,,120,134,,,082,049,17,,099,2,,3868,1,2  68,0,,4,,1960,4.0
60IN01504,1956178498,56,2,S8498,3,70,710,17,,07,,1,5,,2,1,,090,09,,145,163,,,092,035,17,,064,1,,7657,3,1  71,0,,4,,1960,4.0
60IN01505,1956178508,56,2,S8508,3,70,720,17,,07,,2,5,,2,1,,078,12,,137,163,,,085,039,17,,080,2,,7166,3,1  72,0,,4,,1960,4.0
60IN01506,1956178510,56,2,S8510,3,70,720,17,,05,,2,5,,2,1,,102,11,,168,190,,,084,051,17,,102,1,,7166,3,1  73,0,,4,,1960,4.0
60IN01507,1956178512,56,2,S8512,3,70,710,17,,07,,3,5,,2,3,,076,09,,140,146,,,076,033,17,,064,1,,7657,3,2  71,0,,4,,1960,4.0
60IN01508,1956178519,56,2,S8519,3,7K,820,17,,06,,,5,,3,2,,098,11,,136,157,,,081,037,17,,089,1,,7689,3,2  85,0,,4,,1960,4.0
60IN01509,1956178520,56,2,S8520,3,41,720,17,,05,,,5,,2,1,,086,08,,136,,7,,081,035,17,1201,066,1,,7166,3,1,,,4,,1960,4.0
60IN01510,1956178521,56,2,S8521,3,70,720,17,,06,,1,5,,2,1,,098,09,,136,146,,,082,035,17,,071,2,,7166,3,1  72,0,,4,,1960,4.0
60IN01511,1956178552,56,2,S8552,3,7K,980,17,,06,,,5,,3,1,,085,14,,116,133,,,098,038,17,,082,2,,7944,3,1  87,0,,4,,1960,4.0
60IN01512,1956178553,56,2,S8553,3,70,710,17,,04,,3,5,,2,1,,101,08,,180,153,,,085,032,17,,071,1,,7657,3,3  73,0,,4,,1960,4.0
60IN01513,1956178571,56,2,S8571,3,70,730,17,,07,,2,5,,2,2,,087,10,,134,156,,,081,041,17,,087,2,,7890,3,1  71,0,,4,,1960,4.0
60IN01514,1956178582,56,2,S8582,3,7K,940,17,,06,,,5,,3,1,,097,09,,133,133,,,081,039,17,,078,2,,7685,3,2  89,0,,4,,1960,4.0
60IN01515,1956178591,56,2,S8591,3,7K,920,17,,08,,,5,,3,1,,082,11,,128,172,,,081,036,17,,069,1,,7584,3,5  80,0,,4,,1960,4.0
60IN01516,1956178598,56,2,S8598,3,65,561,17,,07,,,5,,5,3,,097,12,,134,157,3,,090,043,17,1208,083,1,,4318,1,1,,,4,,1960,4.0
60IN01517,1956178600,56,2,S8600,3,65,551,17,,07,,,5,,5,3,,078,13,,130,138,2,,089,051,17,0927,092,1,,4319,1,1  27,,,4,,1960,4.0
60IN01518,1956178604,56,2,S8604,3,7K,840,17,,07,,,5,,3,1,,103,09,,144,161,,,085,049,17,,097,1,,7846,3,2  82,0,,4,,1960,4.0
60IN01519,1956178629,56,2,S8629,3,72,960,17,,05,,,5,,3,1,,086,09,,132,146,,,088,034,17,,076,2,,7703,3,2  99,0,,4,,1960,4.0
60IN01520,1956178631,56,2,S8631,3,70,730,17,,06,,3,5,,2,1,,094,08,,126,143,,,083,031,17,,061,1,,7890,3,1  72,0,,4,,1960,4.0
60IN01521,1956178640,56,2,S8640,3,65,641,17,,05,,,5,,5,1,,087,10,,128,151,2,,075,033,17,0927,063,K,,2243,2,2  27,,,4,,1960,4.0
60IN01522,1956178649,56,2,S8649,3,70,710,17,,06,,1,5,,2,2,,087,10,,140,164,,,085,046,17,,094,2,,7657,3,1  73,0,,4,,1960,4.0
60IN01523,1956178651,56,2,S8651,3,65,581,17,,06,,,5,,5,3,,093,08,,118,151,,,077,035,17,,076,1,,4202,1,1  67,0,,4,,1960,4.0
60IN01524,1956178654,56,2,S8654,3,70,730,17,,07,,1,5,,2,1,,101,08,,138,148,,,085,037,17,,077,1,,7890,3,1  71,0,,4,,1960,4.0
60IN01525,1956178656,56,2,S8656,3,65,561,17,,07,,,5,,5,3,,094,13,,139,152,,,087,048,17,,085,1,,4318,1,1  65,0,,4,,1960,4.0
60IN01526,1956178657,56,2,S8657,3,65,561,17,,07,,,5,,5,3,,084,14,,120,156,2,,082,051,17,0927,099,2,,4318,1,1  27,,,4,,1960,4.0
60IN01527,1956178658,56,2,S8658,3,70,720,17,,08,,1,5,,2,1,,090,10,,135,161,,,086,040,17,,074,1,,7166,3,1  72,0,,4,,1960,4.0
60IN01528,1956178666,56,2,S8666,3,7K,880,17,,07,,,5,,3,1,,091,09,,126,141,,,093,041,17,,083,2,,7890,3,1  84,0,,4,,1960,4.0
60IN01529,1956178669,56,2,S8669,3,70,720,17,,07,,,5,,2,1,,092,09,,144,169,2,,089,048,17,0927,092,2,,7166,3,1  27,,,4,,1960,4.0
60IN01530,1956178673,56,2,S8673,3,70,710,17,,07,,2,5,,2,1,,081,08,,124,140,,,074,032,17,,066,2,,7657,3,1  73,0,,4,,1960,4.0
60IN01531,1956178674,56,2,S8674,3,65,581,17,,06,,,5,,5,1,,096,09,,145,163,,,088,042,17,,088,2,,4202,1,1  63,0,,4,,1960,4.0
60IN01532,1956178679,56,2,S8679,3,41,720,17,,07,,,5,,2,1,,080,08,,129,147,,,077,032,17,,079,1,,7166,3,1  41,0,,4,,1960,4.0
60IN01533,1956178680,56,2,S8680,3,7K,800,17,,07,,,5,,3,1,,095,07,,135,152,,,086,040,17,,070,1,,7936,3,2  86,0,,4,,1960,4.0
60IN01534,1956178681,56,2,S8681,3,72,800,17,,08,,,5,,3,1,,086,08,,112,139,,,089,042,17,,078,2,,7936,3,2  95,0,,4,,1960,4.0
60IN01535,1956178684,56,2,S8684,3,72,940,17,,06,,,5,,3,1,,113,08,,150,153,,,085,048,17,,111,2,,7685,3,5  96,0,,4,,1960,4.0
60IN01536,1956178704,56,2,S8704,3,70,730,17,,07,,,5,,2,3,,081,08,,133,140,3,,090,031,17,1121,068,2,,7890,3,1,,,4,,1960,4.0
60IN01537,1956178705,56,2,S8705,3,70,730,17,,07,,3,5,,2,3,,080,09,,128,147,,,084,035,17,,069,1,,7890,3,1  71,0,,4,,1960,4.0
60IN01538,1956178727,56,2,S8727,3,72,820,17,,08,,,5,,3,1,,076,14,,101,134,2,,087,033,17,0927,069,1,,7689,3,1  27,,,4,,1960,4.0
60IN01539,1956178736,56,2,S8736,3,70,720,17,,08,,2,5,,2,1,,077,10,,125,149,,,083,033,17,,070,2,,7166,3,1  72,0,,4,,1960,4.0
60IN01540,1956178740,56,2,S8740,3,72,920,17,,07,,,5,,3,3,,085,14,,122,137,,,099,042,17,,072,2,,7584,3,1  98,0,,4,,1960,4.0
60IN01541,1957178768,57,2,S8768,3,70,720,17,,09,,3,4,,2,1,,103,08,,131,158,,,076,052,17,,104,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01542,1957178776,57,2,S8776,3,41,710,17,,10,,,4,,2,1,,091,09,,128,157,,,079,047,17,,101,2,,7755,3,1  41,0,,3,,1960,3.0
60IN01543,1957178791,57,1,S8791,3,70,730,17,,,,,4,,,,,,,,190,220,,,,,17,,,,,8401,3,,7119,3,3,,1960,3.0
60IN01544,1957178792,57,2,S8792,3,70,730,17,,08,,2,4,,2,1,,103,09,,136,153,,,077,040,17,,099,2,,8401,3,1  73,0,,3,,1960,3.0
60IN01545,1957178793,57,2,S8793,3,41,611,17,,09,,,4,,5,3,,101,09,,134,154,,,083,057,17,,115,3,,4585,1,1  41,0,,3,,1960,3.0
60IN01546,1957178803,57,2,S8803,3,70,720,17,,09,,2,4,,2,3,,099,08,,120,143,,,087,047,17,,086,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01547,1957178804,57,2,S8804,3,72,889,17,,07,,,4,,3,1,,101,09,,121,146,2,,083,042,17,0927,075,2,,8189,3,1  26,,,3,,1960,3.0
60IN01548,1957178809,57,2,S8809,3,72,835,17,,09,,,4,,3,1,,094,10,,119,141,,,084,041,17,,082,2,,8204,3,1  88,0,,3,,1960,3.0
60IN01549,1957178816,57,2,S8816,3,72,869,17,,10,,,4,,3,1,,089,11,,133,154,,,077,039,17,,070,2,,8158,3,1  98,0,,3,,1960,3.0
60IN01550,1957178817,57,2,S8817,3,66,601,17,,09,,,4,,5,4,,099,07,,128,156,,,084,043,17,,079,2,,4466,1,1  66,0,,3,,1960,3.0
60IN01551,1957178820,57,2,S8820,3,41,730,17,,08,,,4,,2,1,,103,09,,132,161,,,083,043,17,,094,2,,8401,3,1  41,0,,3,,1960,3.0
60IN01552,1957178822,57,2,S8822,3,70,720,17,,08,,,4,,2,1,,096,08,,130,157,2,,069,038,17,0927,088,2,,7890,3,1  25,,,3,,1960,3.0
60IN01553,1957178823,57,2,S8823,3,72,995,17,,08,,,4,,3,1,,100,09,,126,144,,,080,040,17,,096,2,,8312,3,1  93,0,,3,,1960,3.0
60IN01554,1957178825,57,1,S8825,3,72,,17,,,,,4,,,,,,,,133,133,,,,,17,,,,,,,,,,3,,1960,3.0
60IN01555,1957178840,57,2,S8840,3,72,855,17,,09,,,4,,3,1,,094,09,,127,145,,,075,040,17,,109,2,,7968,3,5  83,0,,3,,1960,3.0
60IN01556,1957178843,57,2,S8843,3,65,651,17,,09,,,4,,5,1,,098,08,,113,129,,,076,044,17,,100,2,,1854,2,1  55,0,,3,,1960,3.0
60IN01557,1957178846,57,2,S8846,3,70,730,17,,08,,3,4,,2,1,,098,09,,127,136,,,086,044,17,,093,2,,8401,3,1  73,0,,3,,1960,3.0
60IN01558,1957178851,57,2,S8851,3,70,710,17,,08,,3,4,,2,4,,103,09,,134,148,,,087,049,17,,100,2,,7755,3,4  71,0,,3,,1960,3.0
60IN01559,1957178852,57,2,S8852,3,70,740,17,,09,,1,4,,2,1,,091,09,,120,145,,,081,050,17,,102,2,,8667,3,1  73,0,,3,,1960,3.0
60IN01560,1957178858,57,2,S8858,3,72,905,17,,09,,,4,,3,1,,088,11,,122,147,2,,063,035,17,0927,091,2,,8267,3,2  26,,,3,,1960,3.0
60IN01561,1957178866,57,2,S8866,3,65,661,17,,10,,,4,,5,1,,084,08,,108,133,,,079,044,17,,089,2,,2304,2,1  56,0,,3,,1960,3.0
60IN01562,1957178870,57,2,S8870,3,72,985,17,,10,,,4,,3,1,,093,10,,128,155,,,078,037,17,,073,4,,8223,3,1  97,0,,3,,1960,3.0
60IN01563,1957178871,57,2,S8871,3,72,809,17,,10,,,4,,3,1,,083,09,,114,140,,,078,045,17,,100,2,,8061,3,1  85,0,,3,,1960,3.0
60IN01564,1957178873,57,2,S8873,3,70,710,17,,08,,1,4,,2,1,,113,07,,159,184,,,079,053,17,,112,2,,7755,3,1  72,0,,3,,1960,3.0
60IN01565,1957178877,57,2,S8877,3,72,845,17,,10,,,4,,3,1,,094,10,,130,154,,,086,044,17,,094,2,,8184,3,1  87,0,,3,,1960,3.0
60IN01566,1957178879,57,2,S8879,3,70,730,17,,08,,1,4,,2,1,,109,09,,133,150,,,085,044,17,,089,2,,8401,3,1  73,0,,3,,1960,3.0
60IN01567,1957178883,57,2,S8883,3,70,720,17,,09,,1,4,,2,1,,096,09,,118,141,,,078,039,17,,089,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01568,1957178886,57,2,S8886,3,70,710,17,,08,,1,4,,2,1,,104,09,,143,166,,,077,047,17,,085,2,,7755,3,1  71,0,,3,,1960,3.0
60IN01569,1957178890,57,2,S8890,3,70,720,17,,09,,2,4,,2,1,,103,08,,138,161,,,079,046,17,,083,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01570,1957178894,57,2,S8894,3,70,720,17,,08,,2,4,,2,1,,098,09,,132,155,,,080,043,17,,082,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01571,1957178900,57,2,S8900,3,70,730,17,,09,,,4,,2,1,,103,09,,,,6,,066,037,17,0530,090,2,,8401,3,,,,3,,1960,3.0
60IN01572,1957178901,57,2,S8901,3,65,601,17,,09,,,4,,5,3,,098,09,,131,152,,,093,046,17,,089,2,,4466,1,1  63,0,,3,,1960,3.0
60IN01573,1957178910,57,2,S8910,3,66,641,17,,09,,,4,,5,1,,095,09,,128,150,,,079,046,17,,079,2,,2538,2,1  59,0,,3,,1960,3.0
60IN01574,1957178914,57,2,S8914,3,70,720,17,,07,,2,4,,2,1,,102,09,,140,160,,,081,045,17,,087,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01575,1957178921,57,2,S8921,3,70,710,17,,08,,,4,,2,4,,104,09,,,,6,,082,046,17,0530,101,2,,7755,3,,,,3,,1960,3.0
60IN01576,1957178929,57,1,S8929,3,72,829,17,,,,,4,,,,,,,,,,3,,,,17,0125,,,,8306,3,,7525,3,3,,1960,3.0
60IN01577,1957178930,57,2,S8930,3,70,710,17,,07,,1,4,,2,1,,118,09,,142,166,,,093,055,17,,104,2,,7755,3,2  71,0,,3,,1960,3.0
60IN01578,1957178939,57,2,S8939,3,70,720,17,,10,,3,4,,2,3,,102,09,,130,154,,,084,046,17,,088,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01579,1957178940,57,2,S8940,3,72,935,17,,08,,,4,,3,1,,102,12,,133,156,,,063,036,17,,085,2,,8197,3,1  91,0,,3,,1960,3.0
60IN01580,1957178944,57,1,S8944,3,72,,17,,,,,4,,,,,,,,160,180,,,,,17,,,,,,,,,,3,,1960,3.0
60IN01581,1957178955,57,2,S8955,3,72,819,17,,08,,,4,,3,1,,107,09,,138,150,2,,071,039,17,0927,091,2,,8010,3,3  25,,,3,,1960,3.0
60IN01582,1957178960,57,2,S8960,3,70,710,17,,08,,2,4,,2,4,,100,10,,123,156,,,089,055,17,,114,2,,7755,3,1  71,0,,3,,1960,3.0
60IN01583,1957178967,57,2,S8967,3,70,720,17,,07,,3,4,,2,1,,104,09,,117,144,,,074,042,17,,084,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01584,1957178970,57,2,S8970,3,70,710,17,,08,,2,4,,2,3,,106,09,,148,164,,,086,046,17,,097,2,,7755,3,1  72,0,,3,,1960,3.0
60IN01585,1957178976,57,2,S8976,3,70,720,17,,09,,3,4,,2,4,,092,09,,118,130,,,083,045,17,,084,3,,7890,3,2  71,0,,3,,1960,3.0
60IN01586,1957178977,57,2,S8977,3,70,720,17,,08,,2,4,,2,4,,100,09,,124,149,,,084,045,17,,088,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01587,1957178978,57,2,S8978,3,70,720,17,,09,,1,4,,2,1,,100,12,,130,153,,,082,051,17,,096,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01588,1957178980,57,2,S8980,3,70,710,17,,09,,2,4,,2,1,,088,13,,119,140,,,085,051,17,,101,2,,7755,3,1  71,0,,3,,1960,3.0
60IN01589,1957178991,57,2,S8991,3,65,641,17,,09,,,4,,5,1,,102,10,,131,157,,,081,047,17,,100,2,,2538,2,1  57,0,,3,,1960,3.0
60IN01590,1957178995,57,2,S8995,3,72,809,17,,08,,,4,,3,2,,097,07,,134,151,,,085,039,17,,070,2,,8061,3,2  89,0,,3,,1960,3.0
60IN01591,1957178996,57,2,S8996,3,72,899,17,,10,,,4,,3,4,,098,14,,125,129,,,065,024,17,,052,2,,8139,3,1  80,0,,3,,1960,3.0
60IN01592,1957179000,57,2,S9000,3,72,899,17,,08,,,4,,3,1,,104,14,,142,166,,,060,035,17,,078,1,,8139,3,1  82,0,,3,,1960,3.0
60IN01593,1957179005,57,2,S9005,3,70,720,17,,09,,1,4,,2,4,,091,09,,114,135,,,079,037,17,,071,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01594,1957179006,57,2,S9006,3,70,720,17,,12,,3,4,,2,1,,083,10,,112,131,,,076,036,17,,073,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01595,1957179008,57,2,S9008,3,72,845,17,,08,,,4,,3,1,,107,13,,128,190,,,078,046,17,,089,2,,8184,3,1  84,0,,3,,1960,3.0
60IN01596,1957179011,57,2,S9011,3,70,720,17,,08,,1,4,,2,3,,107,09,,128,155,,,087,043,17,,091,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01597,1957179014,57,2,S9014,3,65,671,17,,08,,,4,,5,1,,101,09,,134,146,,,094,050,17,,093,2,,2504,2,2  58,0,,3,,1960,3.0
60IN01598,1957179016,57,2,S9016,3,70,710,17,,09,,3,4,,2,1,,096,11,,148,169,,,079,059,17,,114,2,,7755,3,2  71,0,,3,,1960,3.0
60IN01599,1957179018,57,1,S9018,3,72,,17,,,,,4,,,,,,,,179,199,,,,,17,,,,,,,,,,3,,1960,3.0
60IN01600,1957179024,57,2,S9024,3,70,740,17,,10,,3,4,,2,1,,082,09,,121,152,,,073,037,17,,088,2,,8667,3,1  73,0,,3,,1960,3.0
60IN01601,1957179030,57,2,S9030,3,65,671,17,,08,,,4,,5,1,,098,09,,119,,7,,078,042,17,1201,086,2,,2504,2,1,,,3,,1960,3.0
60IN01602,1957179034,57,2,S9034,3,66,661,17,,09,,,4,,5,1,,088,09,,116,136,,,069,032,17,,075,1,,2304,2,1  61,0,,3,,1960,3.0
60IN01603,1957179039,57,2,S9039,3,72,935,17,,09,,,4,,3,1,,084,11,,118,137,,,076,038,17,,092,2,,8197,3,1  90,0,,3,,1960,3.0
60IN01604,1957179041,57,2,S9041,3,70,730,17,,08,,2,4,,2,1,,109,10,,161,181,,,090,053,17,,100,2,,8401,3,1  73,0,,3,,1960,3.0
60IN01605,1957179043,57,2,S9043,3,65,621,17,,10,,,4,,5,3,,092,09,,117,138,,,080,045,17,,098,2,,4586,1,1  61,0,,3,,1960,3.0
60IN01606,1957179049,57,2,S9049,3,72,899,17,,09,,,4,,3,1,,083,11,,110,126,,,072,044,17,,083,2,,8139,3,1  86,0,,3,,1960,3.0
60IN01607,1957179053,57,2,S9053,3,72,949,17,,10,,,4,,3,1,,098,08,,132,157,,,056,035,17,,074,J,,8008,3,1  92,0,,3,,1960,3.0
60IN01608,1957179058,57,2,S9058,3,70,720,17,,09,,2,4,,2,2,,100,09,,122,146,,,082,044,17,,090,2,,7890,3,1  71,0,,3,,1960,3.0
60IN01609,1957179065,57,1,S9065,3,72,985,17,,,,,4,,,,,,,,156,166,,,,,17,,,,,8223,3,,7548,3,3,,1960,3.0
60IN01610,1957179072,57,1,S9072,3,70,710,17,,,,,4,,,,,,,,200,225,,,,,17,,,,,7755,3,,6618,3,3,,1960,3.0
60IN01611,1957179080,57,2,S9080,3,70,720,17,,08,,1,4,,2,1,,092,09,,98,131,,,080,049,17,,106,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01612,1957179087,57,1,S9087,3,72,,17,,,,,4,,,,,,,,198,218,,,,,17,,,,,,,,,,3,,1960,3.0
60IN01613,1957179090,57,2,S9090,3,70,740,17,,10,,1,4,,2,1,,085,10,,132,156,,,084,045,17,,097,2,,8667,3,1  73,0,,3,,1960,3.0
60IN01614,1957179093,57,2,S9093,3,70,720,17,,09,,,4,,2,2,,090,09,,133,160,2,,076,037,17,0927,076,2,,7890,3,1  26,,,3,,1960,3.0
60IN01615,1957179101,57,2,S9101,3,72,985,17,,09,,,4,,3,4,,092,11,,124,138,,,078,052,17,,110,2,,8223,3,1  94,0,,3,,1960,3.0
60IN01616,1957179106,57,2,S9106,3,70,710,17,,09,,1,4,,2,3,,097,12,,131,157,,,076,043,17,,084,2,,7755,3,1  71,0,,3,,1960,3.0
60IN01617,1957179112,57,2,S9112,3,65,571,17,,10,,,4,,5,1,,100,10,,140,164,,,079,048,17,,097,2,,4411,1,1  60,0,,3,,1960,3.0
60IN01618,1957179122,57,2,S9122,3,70,720,17,,09,,2,4,,2,1,,103,06,,122,142,,,077,037,17,,087,2,,7890,3,1  72,0,,3,,1960,3.0
60IN01619,1957179130,57,2,S9130,3,65,601,17,,07,,,4,,5,3,,108,10,,138,163,,,080,055,17,,103,2,,4466,1,1  66,0,,3,,1960,3.0
60IN01620,1957179131,57,2,S9131,3,65,551,17,,09,,,4,,5,2,,088,11,,120,151,,,077,043,17,,087,2,,4377,1,1  65,0,,3,,1960,3.0
60IN01621,1957179142,57,2,S9142,3,72,949,17,,09,,,4,,3,1,,101,10,,127,143,2,,075,041,17,0927,087,2,,8008,3,1  25,,,3,,1960,3.0
60IN01622,1957179143,57,2,S9143,3,70,710,17,,07,,1,4,,2,1,,113,09,,158,188,,,088,051,17,,102,2,,7755,3,1  72,0,,3,,1960,3.0
60IN01623,1957179147,57,1,S9147,3,72,875,17,,,,,4,,,,,,,,176,196,,,,,17,,,,,8095,3,,7655,3,3,,1960,3.0
60IN01624,1957179150,57,2,S9150,3,72,869,17,,08,,,4,,3,4,,105,08,,131,167,,,065,040,17,,085,1,,8158,3,2  88,0,,3,,1960,3.0
60IN01625,1957179168,57,2,S9168,3,70,730,17,,06,,3,4,,2,1,,111,09,,159,177,,,071,037,17,,081,2,,8401,3,2  73,0,,3,,1960,3.0
60IN01626,1957179173,57,2,S9173,3,72,869,17,,08,,,4,,3,1,,089,10,,120,140,,,080,040,17,,085,2,,8158,3,1  81,0,,3,,1960,3.0
60IN01627,1957179176,57,2,S9176,3,70,710,17,,08,,3,4,,2,3,,104,09,,152,168,,,074,042,17,,087,2,,7755,3,1  72,0,,3,,1960,3.0
60IN01628,1957179178,57,2,S9178,3,70,710,17,,09,,3,4,,2,1,,093,11,,125,153,,,071,041,17,,085,2,,7755,3,1  72,0,,3,,1960,3.0
60IN01629,1958179194,58,2,S9194,3,65,600,17,,07,,,3,,5,3,  1,104,10,,132,158,2,,086,049,17,0927,132,3,,4687,1,3  23,,,2,,1960,2.0
60IN01630,1958179195,58,2,S9195,3,70,710,17,,08,,2,3,,2,1,  1,102,09,,132,159,,,080,041,17,,132,2,,7166,3,1  73,0,,2,,1960,2.0
60IN01631,1958179196,58,2,S9196,3,70,710,17,,07,,2,3,,2,1,  1,102,09,,145,157,,,088,047,17,,102,2,,7166,3,4  72,01,,2,,1960,2.0
60IN01632,1958179197,58,2,S9197,3,70,710,17,,07,,1,3,,2,1,  2,100,09,,120,147,,,079,041,17,,116,2,,7166,3,1  73,0,,2,,1960,2.0
60IN01633,1958179199,58,2,S9199,3,70,710,17,,09,,3,3,,2,1,  2,083,09,,94,118,,,088,047,17,,107,2,,7166,3,1  73,01,,2,,1960,2.0
60IN01634,1958179202,58,2,S9202,3,70,730,17,,09,,1,3,,2,1,  2,093,09,,135,136,,,102,064,17,,131,3,,8959,3,4  72,0,,2,,1960,2.0
60IN01635,1958179204,58,2,S9204,3,65,550,17,,07,,,3,,5,1,  2,093,09,,110,130,,,089,058,17,,128,4,,4377,1,3  64,0,,2,,1960,2.0
60IN01636,1958179206,58,2,S9206,3,70,710,17,,08,,3,3,,2,1,  2,102,09,,149,151,,,088,070,17,,146,2,,7166,3,4  72,01,,2,,1960,2.0
60IN01637,1958179208,58,2,S9208,3,70,730,17,,08,,2,3,,2,3,  2,101,09,,120,150,,,078,047,17,,131,2,,8959,3,1  73,0,,2,,1960,2.0
60IN01638,1958179209,58,1,S9209,3,70,720,17,,,,,3,,,,,,,,187,226,,,,,17,,,,,8431,3,,8498,3,2,,1960,2.0
60IN01639,1958179210,58,1,S9210,3,72,825,17,,,,,3,,,,,,,,170,200,3,,,,17,0801,,,,8603,3,,8519,3,2,,1960,2.0
60IN01640,1958179218,58,1,S9218,3,72,825,17,,,,,3,,,,,,,,136,160,3,,,,17,0801,,,,8603,3,,6928,3,2,,1960,2.0
60IN01641,1958179219,58,2,S9219,3,72,825,17,,08,,,3,,3,1,  2,076,09,,94,111,,,071,027,17,,066,2,,8603,3,1  83,0,,2,,1960,2.0
60IN01642,1958179220,58,1,S9220,3,72,885,17,,,,,3,,,,,,,,151,176,3,,,,17,0801,,,,8636,3,,7879,3,2,,1960,2.0
60IN01643,1958179221,58,2,S9221,3,72,885,17,,08,,,3,,3,4,  2,092,11,,106,132,2,,077,041,17,0927,115,2,,8636,3,2  24,,,2,,1960,2.0
60IN01644,1958179224,58,1,S9224,3,72,875,17,,,,,3,,,,,,,,177,220,3,,,,17,0801,,,,8441,3,,7655,3,2,,1960,2.0
60IN01645,1958179225,58,2,S9225,3,70,720,17,,07,,,3,,2,1,  2,102,07,,142,,6,,079,040,17,0712,131,2,,8431,3,2,,,2,,1960,2.0
60IN01646,1958179231,58,2,S9231,3,72,855,17,,07,,,3,,3,4,  2,107,08,,124,140,,,070,034,17,,111,2,,8370,3,1  85,0,,2,,1960,2.0
60IN01647,1958179232,58,1,S9232,3,72,855,17,,,,,3,,,,,,,,160,200,3,,,,17,0801,,,,8370,3,,7523,3,2,,1960,2.0
60IN01648,1958179234,58,2,S9234,3,66,700,17,,07,,,3,,5,1,  1,113,09,,131,152,,,084,044,17,,125,2,,3083,2,1  64,0,,2,,1960,2.0
60IN01649,1958179237,58,1,S9237,3,72,845,17,,,,,3,,,,,,,,146,186,3,,,,17,0801,,,,8719,3,,7146,3,2,,1960,2.0
60IN01650,1958179240,58,2,S9240,3,65,690,17,,07,,,3,,5,1,  3,103,11,,118,146,,,080,054,17,,146,2,,3248,2,1  59,0,,2,,1960,2.0
60IN01651,1958179242,58,1,S9242,3,72,929,17,,,,,3,,,,,,,,118,152,,,,,17,,,,,8523,3,,8524,3,2,,1960,2.0
60IN01652,1958179244,58,2,S9244,3,65,650,17,,07,,,3,,5,1,  1,090,09,,96,121,,,088,049,17,,123,4,,3112,2,2  58,0,,2,,1960,2.0
60IN01653,1958179247,58,2,S9247,3,70,720,17,,06,,3,3,,2,1,  1,118,09,,156,156,,,077,040,17,,104,2,,8431,3,4  72,0,,2,,1960,2.0
