UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,Y3,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
93IN02665,1990100776,S0776,10,90,2,US,1,07,143,919819,899719,0,,,3,MER,5,113,143,1,,0,m,93,1108,,,,,3.0,.33 FERT,1993
93IN02666,1990100777,S0777,10,90,2,FW,1,41,F2,0581,725219,0,,,1,MER,2,105,129,2,,2,m,,,F,32,3,1,3.0,DYS.BREECH,1993
93IN02667,1990100778,S0778,10,90,2,FW,1,41,F2,0581,725219,0,,,1,MER,1,102,135,1,,1,m,,,M,41,,1,3.0,,1993
93IN02668,1990100779,S0779,10,90,1,SW,1,41,S1,0050,660419,0,,,2,XXX,M,162,213,0,,0,,93,0927,,,,,3.0,"HORNS,BADEYE",1993
93IN02669,1990100781,S0781,10,90,2,TX,1,07,T1,1004,851019,0,,,1,MER,1,131,147,1,,1,m,,,C,86,3,1,3.0,,1993
93IN02670,1990100782,S0782,10,90,2,TX,1,07,T1,1004,851019,0,,,1,MER,2,144,157,2,,2,m,,,M,43,3,1,3.0,,1993
93IN02671,1990100783,S0783,10,90,2,SW,1,41,S2,0014,755319,0,,,1,MER,5,110,143,1,,2,m,,,R,21,4,1,3.0,,1993
93IN02672,1990100784,S0784,10,90,2,SW,1,41,S2,0014,755319,0,,,1,MER,1,128,156,2,,2,m,,,R,22,4,1,3.0,,1993
93IN02673,1990100787,S0787,10,90,2,18,1,07,143,919819,601619,0,,,1,,2,114,169,2,,2,,,,C,88,3,1,3.0,,1993
93IN02674,1990100789,S0789,10,90,2,TX,1,07,T2,2717,793519,0,,,1,MER,5,128,163,1,,2,m,,,C,87,4,1,3.0,,1993
93IN02675,1990100794,S0794,10,90,2,18,1,07,R.1,813919,964019,0,,,1,,1,126,162,2,,2,,,,M,42,3,1,3.0,,1993
93IN02676,1990100795,S0795,10,90,2,FW,1,41,F2,0581,912519,0,,,1,MER,2,118,137,1,,1,m,,,F,33,3,1,3.0,,1993
93IN02677,1990100796,S0796,10,90,2,FW,1,41,F2,0581,912519,0,,,1,MER,1,135,166,2,,1,m,,,M,42,3,1,3.0,DYSTOCIA,1993
93IN02678,1990100797,S0797,10,90,2,TX,1,07,T5,4009,691919,0,,,1,MER,5,133,169,1,,2,m,,,F,31,5,1,3.0,,1993
93IN02679,1990100800,S0800,10,90,2,FW,1,41,F1,0671,747819,0,,,1,MER,5,125,166,1,,1,m,,,M,43,4,1,3.0,DYSUPSIDEDOWN,1993
93IN02680,1990100801,S0801,10,90,2,18,1,07,141,779919,828219,0,,,1,,2,146,159,2,,2,,,,M,44,3,1,3.0,??PG,1993
93IN02681,1990100802,S0802,10,90,2,US,1,07,141,779919,828219,0,,,1,MER,1,123,145,1,,2,m,,,M,41,3,1,3.0,,1993
93IN02682,1990100803,S0803,10,90,2,18,1,07,146,776319,650119,0,,,1,,2,155,158,2,,2,,,,C,89,3,1,3.0,FLT.R,1993
93IN02683,1990100804,S0804,10,90,2,US,1,07,146,776319,650119,0,,,1,MER,2,152,187,2,,1,m,,,A,R12,3,2,3.0,,1993
93IN02684,1990100805,S0805,10,90,2,FW,1,41,F2,0581,569819,0,,,1,MER,1,103,122,2,,2,m,,,M,41,3,1,3.0,SM.BAG,1993
93IN02685,1990100808,S0808,10,90,2,SW,1,41,S5,0067,479219,0,,,1,MER,5,112,148,1,,1,m,,,C,90,3,1,3.0,,1993
93IN02686,1990100809,S0809,10,90,2,US,1,07,143,919819,814619,0,,,1,MER,1,131,162,2,,1,m,,,R,23,4,1,3.0,,1993
93IN02687,1990100810,S0810,10,90,2,US,1,07,143,919819,814619,0,,,1,MER,5,118,151,1,,2,m,,,C,91,4,1,3.0,,1993
93IN02688,1990100811,S0811,10,90,2,US,1,07,145,903119,634219,0,,,1,MER,1,122,160,2,,2,m,,,C,80,3,1,3.0,,1993
93IN02689,1990100812,S0812,10,90,2,18,1,07,145,903119,634219,0,,,1,,1,138,171,2,,2,1,,,F,34,3,1,3.0,THINEWE,1993
93IN02690,1990100818,S0818,10,90,2,18,1,07,R.2,886919,972719,0,,,1,,5,111,145,1,,2,,,,C,81,4,1,3.0,THINEWE93,1993
93IN02691,1990100819,S0819,10,90,2,18,1,07,R.1,813919,978319,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,TENDER,1993
93IN02692,1990100820,S0820,10,90,1,18,1,07,R.4,887119,012910,0,,,2,148,M,198,238,0,,0,,92,0923,,,,,3.0,,1993
93IN02693,1990100823,S0823,10,90,2,FW,1,41,F2,0581,637019,0,,,1,MER,5,136,162,1,,0,m,,,C,82,4,1,3.0,.33 FERT,1993
93IN02694,1990100824,S0824,10,90,2,FW,1,41,F2,0581,637019,0,,,1,MER,5,131,172,1,,1,m,,,R,24,4,1,3.0,ENTR,1993
93IN02695,1990100826,S0826,10,90,2,SW,1,41,S1,0050,720719,0,,,1,MER,1,115,149,2,,2,m,,,M,42,3,1,3.0,ENTR,1993
93IN02696,1990100828,S0828,10,90,2,US,1,07,145,903119,740919,0,,,1,MER,5,122,159,1,,1,m,,,M,43,4,1,3.0,,1993
93IN02697,1990100829,S0829,10,90,2,US,1,07,145,903119,740919,0,,,7,MER,*,0,0,0,,0,m,97,0110,,,,,3.0,,1993
93IN02698,1990100830,S0830,10,90,2,US,1,07,142,890519,695419,0,,,3,MER,5,120,162,1,,2,m,93,1108,,,,,3.0,1EYE-EWE.D102,1993
93IN02699,1990100831,S0831,10,90,2,US,1,07,142,890519,695419,0,,,7,MER,*,0,0,0,,0,m,97,0110,,,,,3.0,,1993
93IN02700,1990100832,S0832,10,90,2,US,1,07,142,890519,879419,0,,,3,MER,5,143,171,1,,1,m,93,1108,,,,,3.0,DYSTOCIA93,1993
93IN02701,1990100834,S0834,10,90,2,18,1,07,R.1,813919,013810,0,,,3,,5,115,137,1,,0,,93,1108,,,,,3.0,.33 FERT,1993
93IN02702,1990100835,S0835,10,90,2,US,1,07,144,908219,870219,0,,,1,MER,5,126,166,1,,2,m,,,C,83,4,1,3.0,,1993
93IN02703,1990100837,S0837,10,90,2,SW,1,41,S2,0014,571719,0,,,1,MER,2,133,162,1,,2,m,,,R,21,3,1,3.0,,1993
93IN02704,1990100844,S0844,10,90,2,US,1,07,145,903119,925919,0,,,1,MER,1,135,161,1,,1,m,,,F,31,4,1,3.0,,1993
93IN02705,1990100845,S0845,10,90,2,US,1,07,145,903119,925919,0,,,1,MER,1,105,136,1,,2,m,,,M,42,3,1,3.0,,1993
93IN02706,1990100847,S0847,10,90,2,18,1,07,R.1,813919,961419,0,,,3,,5,128,153,1,,0,,93,1108,,,,,3.0,.33 FERT,1993
93IN02707,1990100849,S0849,10,90,1,18,1,07,R.5,917219,006510,2,,,6,LIB,*,0,0,0,,0,L,95,0331,,,,,3.0,"DUD,JUMPER",1993
93IN02708,1990100854,S0854,10,90,2,US,1,07,143,919819,845019,0,,,1,MER,1,122,148,2,,2,m,,,R,23,3,1,3.0,,1993
93IN02709,1990100855,S0855,10,90,2,US,1,07,143,919819,845019,0,,,7,MER,*,0,0,0,,0,m,97,0110,,,,,3.0,,1993
93IN02710,1990100856,S0856,10,90,2,US,1,07,146,776319,738119,0,,,1,MER,1,132,144,2,,2,m,,,F,34,3,1,3.0,,1993
93IN02711,1990100860,S0860,10,90,2,US,1,07,146,776319,929719,0,,,1,MER,5,125,159,1,,2,m,,,F,31,4,1,3.0,WR-2,1993
93IN02712,1990100861,S0861,10,90,2,18,1,07,R.2,886919,009410,0,,,1,,5,126,152,1,,1,3,,,F,34,4,1,3.0,,1993
93IN02713,1990100864,S0864,10,90,2,18,1,07,145,903119,944919,0,,,1,,5,126,163,1,,2,,,,C,84,5,1,3.0,DYSTOCIA '93,1993
93IN02714,1990100866,S0866,10,90,2,18,1,07,143,919819,751419,0,,,1,,1,123,144,2,,2,1,,,C,85,3,1,3.0,,1993
93IN02715,1990100867,S0867,10,90,2,18,1,07,146,776319,700319,0,,,1,,5,135,163,1,,2,,,,C,86,4,1,3.0,,1993
93IN02716,1990100868,S0868,10,90,2,US,1,07,146,776319,700319,0,,,1,MER,1,126,146,2,,2,m,,,F,31,3,1,3.0,,1993
93IN02717,1990100870,S0870,10,90,2,US,1,07,142,890519,651019,0,,,1,MER,1,138,159,2,,2,m,,,R,22,4,1,3.0,,1993
93IN02718,1990100872,S0872,10,90,1,US,1,07,142,890519,867819,2,,,3,LIB,*,0,0,0,,0,L,93,0524,,,,,3.0,DUD,1993
93IN02719,1990100875,S0875,10,90,2,18,1,07,R.1,813919,009010,0,,,1,,5,124,159,1,,1,,,,F,34,4,1,3.0,,1993
93IN02720,1990100877,S0877,10,90,2,18,1,07,R.2,886919,007910,0,,,1,,5,138,184,1,,1,2,,,A,R13,3,2,3.0,,1993
93IN02721,1990100878,S0878,10,90,2,US,1,07,144,908219,759119,0,,,1,MER,2,128,149,2,,2,m,,,C,87,4,1,3.0,,1993
93IN02722,1990100880,S0880,10,90,2,US,1,07,143,919819,612819,0,,,1,MER,5,121,154,1,,1,m,,,C,88,4,1,3.0,,1993
93IN02723,1990100883,S0883,10,90,2,US,1,07,143,919819,875719,0,,,1,MER,2,128,167,2,,2,m,,,F,34,3,1,3.0,,1993
93IN02724,1990100888,S0888,10,90,2,US,1,07,142,890519,527619,0,,,1,MER,1,156,188,2,,2,m,,,A,R11,3,2,3.0,,1993
93IN02725,1990100889,S0889,10,90,2,US,1,07,142,890519,527619,0,,,1,MER,5,150,179,1,,1,m,,,A,R13,4,2,3.0,FLT'S,1993
93IN02726,1990100890,S0890,10,90,2,18,1,07,R.4,887119,985219,0,,,1,,5,137,159,1,,2,,,,F,32,4,1,3.0,,1993
93IN02727,1990100892,S0892,10,90,2,18,1,07,R.1,813919,967719,0,,,1,,1,146,172,2,,2,,,,M,43,4,1,3.0,,1993
93IN02728,1990100901,S0901,10,90,2,18,1,07,142,890519,856719,0,,,1,,2,162,171,2,,1,,,,F,33,4,1,3.0,FLT'S,1993
93IN02729,1990100909,S0909,10,90,2,US,1,07,145,903119,616419,0,,,1,MER,2,137,163,2,,2,m,,,C,89,4,1,3.0,HAIRY,1993
93IN02730,1990100910,S0910,10,90,2,US,1,07,142,890519,883319,0,,,1,MER,5,122,164,3,,2,m,,,F,31,4,1,3.0,,1993
93IN02731,1990100916,S0916,10,90,2,US,1,07,144,908219,556119,0,,,1,MER,1,123,151,1,,2,m,,,R,21,3,1,3.0,SM.BAG+THIN,1993
93IN02732,1990100917,S0917,10,90,2,US,1,07,146,776319,874719,0,,,1,MER,1,124,163,2,,2,m,,,F,34,3,1,3.0,,1993
93IN02733,1990100922,S0922,10,90,2,18,1,07,R.5,917219,964319,0,,,1,,2,154,158,2,,2,1,,,F,33,3,1,3.0,,1993
93IN02734,1990100929,S0929,10,90,2,US,1,07,145,903119,620719,0,,,1,MER,2,130,151,2,,2,m,,,F,31,3,1,3.0,,1993
93IN02735,1990100930,S0930,10,90,2,US,1,07,145,903119,620719,0,,,1,MER,1,135,164,2,,2,m,,,R,24,4,1,3.0,,1993
93IN02736,1990100931,S0931,10,90,2,US,1,07,142,890519,790319,0,,,1,MER,5,132,176,1,,1,m,,,A,R13,4,2,3.0,,1993
93IN02737,1990100932,S0932,10,90,2,US,1,07,142,890519,790319,0,,,1,MER,5,141,173,1,,1,m,,,M,44,4,1,3.0,,1993
93IN02738,1990100933,S0933,10,90,2,18,1,07,R.3,888419,003410,0,,,1,,5,131,181,1,,1,,,,A,R13,4,2,3.0,,1993
93IN02739,1990100935,S0935,10,90,2,18,1,07,144,908219,920919,0,,,1,,5,147,183,1,,1,,,,A,R13,5,2,3.0,LATE2MILK,1993
93IN02740,1990100938,S0938,10,90,2,US,1,07,144,908219,813819,0,,,1,MER,1,132,154,2,,2,m,,,M,41,3,1,3.0,,1993
93IN02741,1990100946,S0946,10,90,2,18,1,07,R.2,886919,992319,0,,,1,,2,151,164,3,,1,,,,M,42,3,1,3.0,,1993
93IN02742,1990100959,S0959,10,90,2,US,1,07,143,919819,618219,0,,,1,MER,2,119,145,1,,3,m,,,C,90,3,1,3.0,ENTR,1993
93IN02743,1990100969,S0969,10,90,2,18,1,07,R.5,917219,969319,0,,,1,,1,146,180,2,,3,,,,A,R12,3,2,3.0,,1993
93IN02744,1990100974,S0974,10,90,2,18,1,07,R.5,917219,995919,0,,,1,,5,142,171,1,,2,,,,F,32,5,1,3.0,,1993
93IN02745,1990100975,S0975,10,90,1,18,1,07,R.1,813919,017310,0,,,2,150,M,177,211,0,,0,,92,0923,,,,,3.0,WRINKLES,1993
93IN02746,1990100978,S0978,10,90,2,18,1,07,R.5,917219,957219,0,,,7,,*,0,0,0,,0,,97,0110,,,,,3.0,,1993
93IN02747,1990100980,S0980,10,90,2,18,1,07,R.1,813919,992819,0,,,1,,2,145,163,3,,1,1,,,C,91,3,1,3.0,URI '93,1993
93IN02748,1990100991,S0991,10,90,4,18,1,07,R.4,887119,957619,2,,,1,VAS,M,154,210,0,,0,V,93,1018,,,,,3.0,VASEC.RAM,1993
93IN02749,1990100996,S0996,10,90,2,TX,1,07,T1,1004,734819,0,,,1,MER,1,117,151,1,,2,m,,,M,43,3,1,3.0,,1993
93IN02750,1990101008,S1008,10,90,2,18,1,07,R.2,886919,999519,0,,,1,,5,141,176,1,,2,,,,A,R13,4,2,3.0,,1993
93IN02751,1990101016,S1016,10,90,2,TX,1,07,T6,1287,866619,0,,,1,MER,1,128,146,2,,1,m,,,F,34,3,1,3.0,UT.INERTIA,1993
93IN02752,1990101026,S1026,10,90,2,TX,1,07,T4,4352,672219,0,,,7,MER,*,0,0,0,,0,m,97,0110,,,,,3.0,,1993
93IN02753,1990101027,S1027,10,90,2,18,1,07,R.5,917219,960519,7,,,1,31C,3,145,151,2,,2,,,,,LIS,,L,3.0,,1993
93IN02754,1990101034,S1034,10,90,2,FW,1,41,F6,0337,802919,0,,,1,MER,2,96,124,1,,1,m,,,F,32,3,1,3.0,,1993
93IN02755,1990101038,S1038,10,90,2,18,1,07,R.2,886919,974419,0,,,1,,2,141,159,2,,2,,,,R,22,2,1,3.0,SUCK1SIDE,1993
93IN02756,1990101044,S1044,10,90,2,18,1,07,R.5,917219,012210,2,,,3,OVX,*,0,0,0,,0,X,,,,,,,3.0,OVX.BARREN,1993
93IN02757,1990101048,S1048,10,90,1,18,1,07,R.2,886919,973719,2,,,4,LIB,*,0,0,0,,0,L,,,,,,,3.0,"DUD,HORNS",1993
93IN02758,1990101055,S1055,10,90,2,18,1,07,R.5,917219,002610,0,,,1,,5,146,177,1,,2,,,,A,R11,5,2,3.0,,1993
93IN02759,1990101057,S1057,10,90,2,18,1,07,R.3,888419,976519,0,,,1,,5,148,180,1,,0,3,,,A,R11,5,2,3.0,TENDER,1993
93IN02760,1990101059,S1059,10,90,2,18,1,07,R.3,888419,968719,0,,,1,,1,157,192,2,,1,2,,,A,R13,3,2,3.0,BRN.F.LEG,1993
93IN02761,1990101079,S1079,10,90,2,10,2,41,103,0450,806319,6,,,3,,5,100,116,2,,0,,93,1206,,MKT,,,2.5,SM.BAG,1993
93IN02762,1990101080,S1080,10,90,2,10,2,41,103,0450,806319,6,,,3,,5,93,99,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02763,1990101082,S1082,10,90,2,10,2,41,103,0377,683819,6,,,2, 81,5,120,152,1,,0,,92,0923,,,,,2.5,,1993
93IN02764,1990101084,S1084,10,90,2,10,2,41,102,0377,861219,6,,,3,,5,83,106,1,,0,,93,1108,,,,,2.5,POOR,1993
93IN02765,1990101089,S1089,10,90,2,10,2,41,101,0377,773719,6,,,3,,5,95,118,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02766,1990101090,S1090,10,90,2,10,2,07,104,977019,721519,6,,,2, 54,5,134,165,1,,0,,92,0923,,,,,2.5,,1993
93IN02767,1990101092,S1092,10,90,2,10,2,41,103,0377,820319,6,,,2, 82,5,112,134,1,,0,,92,0923,,,,,2.5,,1993
93IN02768,1990101098,S1098,10,90,2,10,2,41,103,0377,858219,6,,,2, 82,5,100,125,1,,0,,92,0923,,,,,2.5,JAW3,1993
93IN02769,1990101099,S1099,10,90,2,10,2,41,103,0377,858219,6,,,2, 81,5,114,142,1,,0,,92,0923,,,,,2.5,,1993
93IN02770,1990101103,S1103,10,90,2,10,2,41,104,0061,834619,6,,,3,,5,128,142,2,,0,,93,1206,,MKT,,,2.5,LT LEFT,1993
93IN02771,1990101104,S1104,10,90,2,10,2,41,104,0255,955119,6,,,3,,5,108,135,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02772,1990101107,S1107,10,90,2,10,2,41,101,0450,857819,6,,,2, 82,5,108,138,1,,0,,92,0923,,,,,2.5,FUZZY,1993
93IN02773,1990101108,S1108,10,90,2,10,2,41,101,0450,857819,6,,,2, 82,5,114,133,1,,0,,92,0923,,,,,2.5,FUZZY,1993
93IN02774,1990101121,S1121,10,90,2,10,2,41,102,0450,917519,6,,,3,,5,105,124,2,,0,,93,1206,,MKT,,,2.5,FUZZY,1993
93IN02775,1990101122,S1122,10,90,2,10,2,41,102,0450,440019,6,,,3,,5,109,120,2,,0,,93,1206,,MKT,,,2.5,MSG.BRED.1992,1993
93IN02776,1990101124,S1124,10,90,2,10,2,41,101,0450,951519,6,,,2, 81,5,113,153,1,,0,,92,0923,,,,,2.5,,1993
93IN02777,1990101126,S1126,10,90,2,10,2,41,101,0450,951519,6,,,3,,5,116,113,2,,0,,93,1206,,MKT,,,2.5,BLOODY R QTR,1993
93IN02778,1990101127,S1127,10,90,2,10,2,41,103,0255,498519,6,,,2, 82,5,106,137,1,,0,,92,0923,,,,,2.5,4 TEATS,1993
93IN02779,1990101130,S1130,10,90,1,13,2,07,104,977019,651219,6,,,2,159,M,207,247,0,,0,,92,0923,,,,,2.5,,1993
93IN02780,1990101132,S1132,10,90,2,10,2,41,104,0061,464919,6,,,2, 81,5,122,155,1,,0,,92,0923,,,,,2.5,,1993
93IN02781,1990101135,S1135,10,90,2,10,2,41,102,0450,765319,6,,,2, 81,5,109,140,1,,0,,92,0923,,,,,2.5,DYSTOCIA,1993
93IN02782,1990101137,S1137,10,90,2,10,2,41,103,0450,730419,6,,,2, 82,5,92,124,1,,0,,92,0923,,,,,2.5,,1993
93IN02783,1990101139,S1139,10,90,2,10,2,41,103,0450,730419,6,,,3,,5,112,123,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02784,1990101143,S1143,10,90,2,10,2,41,104,0255,858419,6,,,2, 81,5,104,140,1,,0,,92,0923,,,,,2.5,,1993
93IN02785,1990101146,S1146,10,90,2,10,2,41,102,0099,481319,6,,,2, 81,5,115,144,1,,0,,92,0923,,,,,2.5,,1993
93IN02786,1990101153,S1153,10,90,2,10,2,41,104,0061,644119,6,,,2, 81,5,138,154,1,,0,,92,0923,,,,,2.5,,1993
93IN02787,1990101155,S1155,10,90,2,10,2,41,101,0099,807519,6,,,3,,5,117,140,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02788,1990101158,S1158,10,90,2,10,2,41,102,0061,523919,6,,,3,,5,103,120,2,,0,,93,1206,,MKT,,,2.5,HAIRY.TENDER,1993
93IN02789,1990101164,S1164,10,90,2,10,2,41,102,0255,505019,6,,,2, 82,5,94,118,1,,0,,92,0923,,,,,2.5,,1993
93IN02790,1990101165,S1165,10,90,2,10,2,41,102,0255,505019,6,,,2, 82,5,102,135,1,,0,,92,0923,,,,,2.5,,1993
93IN02791,1990101167,S1167,10,90,2,10,2,07,103,954319,542219,6,,,3,,5,140,152,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02792,1990101169,S1169,10,90,2,10,2,07,103,954319,833319,6,,,2, 55,5,119,158,1,,0,,92,0923,,,,,2.5,,1993
93IN02793,1990101171,S1171,10,90,2,10,2,07,103,954319,872119,6,,,2, 53,5,137,180,1,,0,,92,0923,,,,,2.5,,1993
93IN02794,1990101174,S1174,10,90,2,10,2,41,104,0255,771919,6,,,3,,5,89,95,2,,0,,93,1206,,MKT,,,2.5,BRNNOSEEAR,1993
93IN02795,1990101177,S1177,10,90,2,10,2,07,103,954319,564119,6,,,2, 52,5,156,186,1,,0,,92,0923,,,,,2.5,,1993
93IN02796,1990101178,S1178,10,90,1,13,2,07,101,863619,714819,6,,,3,,M,155,0,0,,0,,93,0809,,,,,2.5,POLY?,1993
93IN02797,1990101179,S1179,10,90,2,10,2,07,101,863619,714819,6,,,2, 55,5,124,145,1,,0,,92,0923,,,,,2.5,,1993
93IN02798,1990101182,S1182,10,90,2,10,2,07,104,977019,547319,6,,,2, 52,5,152,183,1,,0,,92,0923,,,,,2.5,,1993
93IN02799,1990101183,S1183,10,90,2,10,2,07,103,954319,642319,6,,,2, 55,5,119,155,1,,0,,92,0923,,,,,2.5,,1993
93IN02800,1990101184,S1184,10,90,1,13,2,07,103,954319,642319,6,,,2,158,M,170,218,0,,0,,92,0923,,,,,2.5,,1993
93IN02801,1990101190,S1190,10,90,2,10,2,07,103,954319,858319,6,,,2, 54,5,136,167,2,,0,,92,0923,,,,,2.5,TENDERWOOL,1993
93IN02802,1990101194,S1194,10,90,2,10,2,07,101,863619,654619,6,,,2, 53,5,147,171,1,,0,,92,0923,,,,,2.5,,1993
93IN02803,1990101200,S1200,10,90,2,10,2,07,104,977019,410619,6,,,3,,5,145,164,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02804,1990101202,S1202,10,90,2,10,2,07,103,954319,684519,6,,,3,,5,143,162,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02805,1990101207,S1207,10,90,2,10,2,07,102,860819,682719,6,,,2, 55,5,118,147,1,,0,,92,0923,,,,,2.5,,1993
93IN02806,1990101208,S1208,10,90,1,13,2,07,101,863619,829719,6,,,3,,M,181,0,0,,0,,93,0809,,,,,2.5,?IDX,1993
93IN02807,1990101211,S1211,10,90,2,10,2,07,102,860819,636019,6,,,3,,5,135,152,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02808,1990101215,S1215,10,90,2,10,2,07,103,954319,949719,6,,,3,,5,149,175,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02809,1990101216,S1216,10,90,2,10,2,07,102,860819,842419,6,,,2, 55,5,126,158,1,,0,,92,0923,,,,,2.5,,1993
93IN02810,1990101217,S1217,10,90,2,10,2,07,101,863619,567419,6,,,2, 54,5,125,162,1,,0,,92,0923,,,,,2.5,,1993
93IN02811,1990101218,S1218,10,90,1,13,2,07,103,954319,471719,2,,,6,LIB,*,0,0,0,,0,L,95,0527,,,,,2.5,"DUD,3/92",1993
93IN02812,1990101219,S1219,10,90,1,13,2,07,103,954319,471719,6,,,3,MKT,M,174,223,0,,0,,93,0913,,,,,2.5,,1993
93IN02813,1990101222,S1222,10,90,2,10,2,07,102,860819,702419,6,,,3,,5,130,161,2,,0,,93,1206,,MKT,,,2.5,LT L.SIDE,1993
93IN02814,1990101223,S1223,10,90,2,10,2,07,104,977019,620519,6,,,3,,5,124,155,3,,0,,93,1206,,MKT,,,2.5,PREG 9-13-93,1993
93IN02815,1990101224,S1224,10,90,2,10,2,07,104,977019,900219,6,,,2, 53,5,158,182,1,,0,,92,0923,,,,,2.5,VLT!,1993
93IN02816,1990101227,S1227,10,90,2,10,2,07,103,954319,771119,6,,,2, 55,5,123,156,1,,0,,92,0923,,,,,2.5,,1993
93IN02817,1990101229,S1229,10,90,2,10,2,07,104,977019,862419,6,,,2, 53,5,142,176,1,,0,,92,0923,,,,,2.5,"BRN,LR.LEG",1993
93IN02818,1990101236,S1236,10,90,2,10,2,07,102,860819,948219,6,,,3,,5,142,179,2,,0,,93,1206,,MKT,,,2.5,LAMBED9-22-93,1993
93IN02819,1990101237,S1237,10,90,2,10,2,07,102,860819,525519,6,,,3,,5,132,149,2,,0,,93,1206,,MKT,,,2.5,4TEATS,1993
93IN02820,1990101238,S1238,10,90,2,10,2,07,102,860819,525519,6,,,2, 54,5,127,160,1,,0,,92,0923,,,,,2.5,HAIRY4TEAT,1993
93IN02821,1990101240,S1240,10,90,2,10,2,07,103,954319,742919,6,,,2, 53,5,148,170,1,,0,,92,0923,,,,,2.5,,1993
93IN02822,1990101241,S1241,10,90,2,10,2,07,102,860819,752819,6,,,3,,5,124,162,2,,0,,93,1206,,MKT,,,2.5,LAMBED9-16-93,1993
93IN02823,1990101244,S1244,10,90,2,10,2,07,101,863619,473919,6,,,2, 54,5,129,163,1,,0,,92,0923,,,,,2.5,BRN.LEGS,1993
93IN02824,1990101247,S1247,10,90,2,10,2,07,101,863619,816919,6,,,3,,5,123,156,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02825,1990101248,S1248,10,90,1,13,2,07,101,863619,816919,6,,,3,,M,175,0,0,,0,,93,0809,,,,,2.5,,1993
93IN02826,1990101249,S1249,10,90,2,10,2,07,102,860819,796719,6,,,3,,5,149,171,2,,0,,93,1206,,MKT,,,2.5,LT,1993
93IN02827,1990101254,S1254,10,90,2,10,2,07,104,977019,709619,6,,,3,,5,161,162,2,,0,,93,1206,,MKT,,,2.5,BRN.RR.LEG,1993
93IN02828,1990101257,S1257,10,90,2,10,2,07,102,860819,580819,6,,,2, 54,5,128,166,1,,0,,92,0923,,,,,2.5,4TEATS,1993
93IN02829,1990101260,S1260,10,90,2,10,2,07,101,863619,552219,6,,,2, 52,5,155,186,1,,0,,92,0923,,,,,2.5,,1993
93IN02830,1990101262,S1262,10,90,2,10,2,07,104,977019,512619,6,,,3,,5,143,172,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02831,1990101269,S1269,10,90,2,10,2,07,101,863619,649619,6,,,2, 55,5,118,152,1,,0,,92,0923,,,,,2.5,,1993
93IN02832,1990101271,S1271,10,90,2,10,2,07,102,860819,552819,6,,,2, 52,5,164,194,1,,0,,92,0923,,,,,2.5,BRN.LEGS,1993
93IN02833,1990101273,S1273,10,90,1,10,2,07,101,863619,418919,6,,,2,157,M,193,243,0,,0,,92,0923,,,,,2.5,,1993
93IN02834,1990101274,S1274,10,90,2,10,2,07,101,863619,422019,6,,,2, 53,5,153,179,1,,0,,92,0923,,,,,2.5,,1993
93IN02835,1990101278,S1278,10,90,2,10,2,07,102,860819,932519,6,,,3,,5,144,156,2,,0,,93,1206,,MKT,,,2.5,,1993
93IN02836,1990101281,S1281,10,90,2,10,2,07,104,977019,810419,6,,,2, 52,5,152,187,1,,0,,92,0923,,,,,2.5,RAMBO.W/Ltag,1993
93IN02837,1991101288,S1288,10,91,2,18,1,07,011,982619,921219,0,,,1,,5,121,155,1,,2,,,,F,33,4,1,2.0,,1993
93IN02838,1991101292,S1292,10,91,2,18,1,07,012,985019,969819,0,,,1,,5,122,155,1,,1,1,,,R,23,4,1,2.0,,1993
93IN02839,1991101294,S1294,10,91,2,18,1,07,010,980719,001310,0,,,1,,5,128,168,1,,1,,,,M,44,4,1,2.0,,1993
93IN02840,1991101295,S1295,10,91,1,18,1,42,001,062110,875719,0,,,2,128,M,169,218,0,,0,,92,0923,,,,,2.0,,1993
93IN02841,1991101299,S1299,10,91,1,18,1,42,001,062110,890419,0,,,3,MKT,M,154,201,0,,0,,93,0913,,,,,2.0,62'S LAME CHK,1993
93IN02842,1991101304,S1304,10,91,2,18,1,42,004,065310,990619,0,,,3,,5,113,143,1,,0,,93,1108,,,,,2.0,BARREN,1993
93IN02843,1991101308,S1308,10,91,2,18,1,07,006,966019,656619,0,,,1,,5,140,173,1,,1,,,,C,80,4,1,2.0,,1993
93IN02844,1991101309,S1309,10,91,2,18,1,07,015,997519,973919,0,,,1,,2,112,137,1,,2,,,,R,24,3,1,2.0,,1993
