UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
90IN00174,1988440249,T0249,44,88,2,42,1,02,892,815243,401343,,,,,,, 2,089,1,,3,142,146, 1,A,,,,,,812,3,,2,20,,1990
90IN00175,1989100250,S0250,10,89,2,10,2,07,104,902019,682519,6,,,,,,,,1,,5,110,124, 1,C,,,,,,,3,,F,05,,1990
90IN00176,1989100251,S0251,10,89,1,10,2,07,104,902019,682519,6,,,,,,,,,,F,144,0,,C,,,93,0611,,,,,,05,BAD JAW,1990
90IN00177,1989100252,S0252,10,89,2,10,2,07,104,902019,470619,6,,,,,,,,1,,5,120,133, 1,V,,,,,,,3,,F,05,,1990
90IN00178,1983630252,K0252,63,83,2,61,1,06,613,999662,970962,7,,,0,,0, 3,081,2,80,2,173,180, 2,A,,,92,0920,,,,,,70,,1990
90IN00179,1989100253,S0253,10,89,1,10,2,07,103,911419,351619,6,,,,,,,,1,,F,146,157,,V,,,,,,,,,,05,CHK. LEGS,1990
90IN00180,1986030255,L0255,03,86,2,83,2,30,739,743202,487202,7,,1,,,, 0,000,3,OVX,5,161,185, 1,B,,,54,1212,,,,,,35,LOW>PROD,1990
90IN00181,1989100255,S0255,10,89,2,10,2,41,104,037783,860519,6,,,,,,,,1,,5,71,81, 1,C,,,,,,,2,,F,05,,1990
90IN00182,1989100256,S0256,10,89,2,10,2,41,104,037783,860519,6,,,,,,,,,,5,68,0,,C,,,93,0618,,,,,,05,"X,JUNE",1990
90IN00183,1989100257,S0257,10,89,1,10,2,41,102,037783,683619,6,,,,,,,,,,F,128,0,,C,+,,93,0611,,,,,,05,,1990
90IN00184,1989100258,S0258,10,89,2,10,2,07,104,902019,553019,6,,,,,,,,1,,5,116,133, 1,C,,,,,,,3,,F,05,,1990
90IN00185,1989100259,S0259,10,89,1,13,2,07,102,860819,440019,6,,,,,,,,,,*,0,0,,C,,,93,0219,,,,,,05,,1990
90IN00186,1989100260,S0260,10,89,2,13,2,41,103,045082,792319,6,,,,,,,,1,,5,79,99, 1,V,,,,,,,3,,F,05,AB.BACK,1990
90IN00187,1989100261,S0261,10,89,2,13,2,41,103,045082,792319,6,,,,,,,,1,,5,82,100, 1,V,,,,,,,3,,F,05,,1990
90IN00188,1989100262,S0262,10,89,1,13,2,41,102,006182,806319,6,,,,,,,,,,*,0,0,,C,,,76,0509,,,,,,05,DEAD 5-9-90,1990
90IN00189,1989100264,S0264,10,89,1,10,2,41,104,006182,862019,6,,,,,,,,,,F,119,0,,V,,,93,0611,,,,,,05,HORNINEYE,1990
90IN00190,1989100265,S0265,10,89,2,10,2,41,102,037783,765319,6,,,,,,,,1,,5,87,103, 1,V,,,,,,,3,,F,05,,1990
90IN00191,1989100266,S0266,10,89,2,10,2,41,102,037783,765319,6,,,,,,,,1,,5,87,103, 1,V,,,,,,,3,,F,05,,1990
90IN00192,1989100267,S0267,10,89,1,10,2,41,104,037783,857819,6,,,,,,,,,,*,0,0,,V,,,93,0312,,,,,,05,R.ORCH.2-21,1990
90IN00193,1989100268,S0268,10,89,1,10,2,41,103,025583,684519,6,,,,,,,,,,F,120,0,,V,+,,93,0611,,,,,,05,,1990
90IN00194,1989100269,S0269,10,89,1,13,2,41,102,037783,724319,6,,,,,,,,,,F,123,0,,V,+,,93,0611,,,,,,05,,1990
90IN00195,1989100270,S0270,10,89,1,13,2,41,101,037783,687219,6,,,,,,,,,,F,109,0,,C,+,,93,0611,,,,,,05,BRN ALL LEGS,1990
90IN00196,1983630272,K0272,63,83,2,61,1,06,611,012463,891862,2,,,,,,,,3,PHY,5,156,185, 1,,,X,,,,,4,,x,70,JIM'S STUDY,1990
90IN00197,1989100272,S0272,10,89,2,10,2,41,101,025583,574619,6,,,,,,,,1,,5,74,93, 1,C,,,,,,,3,,F,05,,1990
90IN00198,1989100274,S0274,10,89,2,10,2,07,103,911419,418919,6,,,,,,,,1,,5,117,134, 1,C,,,,,,,3,,F,05,,1990
90IN00199,1986030275,L0275,03,86,2,76,2,30,732,740202,236402,6,,0,,,, 1,108,1,,5,157,0,,,,,,,,,,,F,35,,1990
90IN00200,1989100275,S0275,10,89,2,10,2,07,103,911419,418919,6,,,,,,,,1,,5,125,141, 1,C,,,,,,,4,,F,05,,1990
90IN00201,1989100276,S0276,10,89,2,13,2,41,103,037783,471719,6,,,,,,,,1,,5,99,120, 1,C,,,,,,,3,,F,05,4 TEATS,1990
90IN00202,1989100277,S0277,10,89,1,10,2,41,103,025583,684519,6,,,,,,,,,,F,106,0,,V,,,93,0611,,,,,,05,,1990
90IN00203,1989100278,S0278,10,89,1,13,2,41,103,025583,807419,6,,,,,,,,,,F,109,0,,C,,,93,0611,,,,,,05,BRN L.HIP,1990
90IN00204,1986030279,L0279,03,86,2,76,2,30,732,740202,371002,6,,0,,,, 3,183,1,,5,188,0,,,,,,,,,,,F,35,,1990
90IN00205,1989100279,S0279,10,89,2,13,2,41,103,025583,807419,6,,,,,,,,1,,5,92,120, 1,C,,,,,,,3,,F,05,,1990
90IN00206,1989100281,S0281,10,89,2,13,2,41,103,045082,783919,6,,,,,,,,1,,5,85,99, 1,C,,,,,,,3,,F,05,,1990
90IN00207,1989100282,S0282,10,89,2,10,2,41,101,006182,473919,6,,,,,,,,1,,5,98,112, 1,C,,,,,,,3,,F,05,,1990
90IN00208,1989100283,S0283,10,89,1,10,2,41,101,006182,473919,6,,,,,,,,,,F,133,0,,C,+,,93,0611,,,,,,05,,1990
90IN00209,1986030285,L0285,03,86,2,76,2,30,734,747402,578002,6,,1,,,, 1,100,1,,5,172,0,,,,,,,,,,,F,35,,1990
90IN00210,1989100285,S0285,10,89,1,10,2,07,101,863619,380919,6,,,,,,,,1,,F,142,161,,V,+,,,,,,,,,05,CHK. LEGS,1990
90IN00211,1989100286,S0286,10,89,2,10,2,07,101,863619,380919,6,,,,,,,,1,,5,107,130, 1,V,,,,,,,3,,F,05,,1990
90IN00212,1989100287,S0287,10,89,2,13,2,41,103,045082,714819,6,,,,,,,,1,,5,72,93, 1,V,,,,,,,3,,F,05,,1990
90IN00213,1989100288,S0288,10,89,1,13,2,41,101,045082,709619,6,,,,,,,,,,F,94,0,,V,,,93,0611,,,,,,05,,1990
90IN00214,1989100289,S0289,10,89,1,13,2,41,101,045082,709619,6,,,,,,,,,,F,94,0,,V,,,93,0611,,,,,,05,,1990
90IN00215,1989100290,S0290,10,89,1,10,2,41,103,045082,858719,6,,,,,,,,,,*,0,0,,V,,,19,0207,,,,,,05,DEAD 2-7-90,1990
90IN00216,1983630291,K0291,63,83,2,60,1,06,601,969962,746762,,,,0,,0, 2,156,2,80,2,148,151, 4,B,,,92,0920,,,,,,70,,1990
90IN00217,1989100291,S0291,10,89,1,10,2,41,102,006182,579119,6,,,,,,,,,,F,101,0,,V,,,93,0611,,,,,,05,,1990
90IN00218,1989100292,S0292,10,89,2,10,2,41,102,006182,579119,6,,,,,,,,1,,5,90,110, 1,V,,,,,,,3,,F,05,,1990
90IN00219,1989100293,S0293,10,89,2,10,2,41,102,006182,579119,6,,,,,,,,1,,5,78,97, 1,V,,,,,,,3,,F,05,,1990
90IN00220,1989100294,S0294,10,89,1,10,2,41,102,045082,512619,6,,,,,,,,,,F,103,0,,C,,,93,0611,,,,,,05,,1990
90IN00221,1989100295,S0295,10,89,1,10,2,41,102,045082,512619,6,,,,,,,,,,F,103,0,,C,,,93,0611,,,,,,05,CROOKED LEGS,1990
90IN00222,1989100296,S0296,10,89,2,10,2,41,102,045082,512619,6,,,,,,,,1,,5,84,102, 1,C,,,,,,,3,,F,05,,1990
90IN00223,1989100297,S0297,10,89,2,10,2,41,103,045082,682419,6,,,,,,,,1,,5,92,103, 1,C,,,,,,,3,,F,05,,1990
90IN00224,1989100298,S0298,10,89,1,10,2,41,104,045082,864119,6,,,,,,,,,,F,92,0,,C,,,93,0611,,,,,,05,,1990
90IN00225,1983630299,K0299,63,83,2,60,1,06,604,958362,970662,,,,0,,0, 1,109,2,79,2,198,180, 2,A,,,92,0920,,,,,,70,,1990
90IN00226,1989100299,S0299,10,89,1,10,2,41,104,045082,864119,6,,,,,,,,,,F,104,0,,C,,,93,0611,,,,,,05,,1990
90IN00227,1989100300,S0300,10,89,2,13,2,41,101,025583,721319,6,,,,,,,,1,,5,77,97, 1,C,,,,,,,3,,F,05,,1990
90IN00228,1989440300,T0300,44,89,2,41,1,02,414,946843,779643,,,,,,, 1,070,1,,2,116,125, 2,C,,,,,,412,3,,2,10,,1990
90IN00229,1983630300,K0300,63,83,2,61,1,06,612,980662,847962,,,,0,,0, 1,085,2,80,2,128,153, 2,A,,,92,0920,,,,,,70,,1990
90IN00230,1989100301,S0301,10,89,1,13,2,41,104,009983,785919,6,,,,,,,,,,F,117,0,,C,,,93,0611,,,,,,05,,1990
90IN00231,1989440301,T0301,44,89,2,41,1,02,414,946843,779643,,,,,,, 1,079,1,,2,122,142, 2,A,,,,,,413,3,,2,10,,1990
90IN00232,1989100302,S0302,10,89,2,10,2,41,103,025583,552119,6,,,,,,,,1,,5,89,110, 1,V,,,,,,,3,,F,05,BR.SP.FACE,1990
90IN00233,1989100303,S0303,10,89,1,10,2,41,103,025583,552119,6,,,,,,,,,,*,0,0,,V,,,54,0322,,,,,,05,DEAD 3-22-90,1990
90IN00234,1989440303,T0303,44,89,2,41,1,02,411,945043,702343,,,,,,, 2,060,1,,1,105,124, 2,B,,,,,,414,3,,2,10,,1990
90IN00235,1989100304,S0304,10,89,2,10,2,41,104,009983,772919,6,,,,,,,,1,,5,70,91, 1,V,,,,,,,3,,F,05,,1990
90IN00236,1989100305,S0305,10,89,2,10,2,41,104,009983,772919,6,,,,,,,,1,,5,81,97, 1,V,,,,,,,2,,F,05,,1990
90IN00237,1989440306,T0306,44,89,1,41,1,02,411,945043,640143,,,,,,,,,1,,*,0,0,,V,,,93,0212,,,,,,10,L.EPI JAN.31,1990
90IN00238,1989100306,S0306,10,89,1,13,2,07,102,860819,748219,6,,,,,,,,1,,F,156,170,,C,,,,,,,,,,05,CHK. LEGS,1990
90IN00239,1989100307,S0307,10,89,2,13,2,07,102,860819,748219,6,,,,,,,,1,,5,103,120, 1,C,,,,,,,3,,F,05,,1990
90IN00240,1989100308,S0308,10,89,1,13,2,41,101,025583,651919,6,,,,,,,,,,F,117,0,,V,+,,93,0611,,,,,,05,,1990
90IN00241,1989440308,T0308,44,89,2,41,1,02,413,958143,665543,,,,,,, 2,059,1,,1,122,132, 2,B,,,,,,411,3,,2,10,,1990
90IN00242,1989440309,T0309,44,89,2,41,1,02,413,958143,665543,,,,,,, 1,069,1,,2,124,142, 2,A,,,,,,412,3,,2,10,,1990
90IN00243,1989100309,S0309,10,89,1,10,2,41,104,045082,552819,6,,,,,,,,,,*,0,0,,C,,,93,0219,,,,,,05,,1990
90IN00244,1989440310,T0310,44,89,2,41,1,02,414,946843,854043,,,,,,, 1,057,1,,P,97,107, 1,B,,,,,,413,2,,2,10,,1990
90IN00245,1989100310,S0310,10,89,1,10,2,41,101,006182,683219,6,,,,,,,,,,F,123,0,,V,,,93,0611,,,,,,05,,1990
90IN00246,1989100311,S0311,10,89,1,10,2,07,103,911419,770719,6,,,,,,,,1,,F,166,177,,V,,,,,,,,,,05,LOW->NOBN,1990
90IN00247,1989100312,S0312,10,89,2,10,2,07,103,911419,481319,6,,,,,,,,1,,5,135,148, 1,C,,,,,,,4,,F,05,,1990
90IN00248,1989440312,T0312,44,89,2,41,1,02,411,945043,697843,,,,,,, 2,090,1,,P,109,121, 1,B,,,,,,414,2,,2,10,,1990
90IN00249,1989100315,S0315,10,89,2,10,2,07,104,902019,506419,6,,,,,,,,1,,5,122,145, 1,C,,,,,,,3,,F,05,4 TEATS,1990
90IN00250,1989440316,T0316,44,89,1,41,1,02,411,945043,718943,,,,,,,,,1,,*,0,0,,V,+,,01,0410,,,,,,10,,1990
90IN00251,1989100316,S0316,10,89,2,10,2,07,101,863619,858219,6,,,,,,,,1,,5,105,120, 1,V,,,,,,,3,,F,05,,1990
90IN00252,1989100317,S0317,10,89,2,10,2,07,101,863619,858219,6,,,,,,,,1,,5,106,123, 1,V,,,,,,,3,,F,05,,1990
90IN00253,1989100318,S0318,10,89,1,10,2,07,102,860819,607519,6,,,,,,,,,,*,0,0,,V,,,93,0219,,,,,,05,,1990
90IN00254,1986030319,L0319,03,86,2,00,2,30,725,760402,751902,1,,0,,,, 3,129,1,,2,177,179, 3,B,,B,,,,301,4,,2,35,BLACK,1990
90IN00255,1989100319,S0319,10,89,1,13,2,07,102,860819,567419,6,,,,,,,,,,F,93,0,,C,,,93,0611,,,,,,05,,1990
90IN00256,1989440319,T0319,44,89,2,41,1,02,413,958143,768543,,,,,,, 1,070,1,,2,120,138, 2,C,,,,,,411,3,,2,10,,1990
90IN00257,1989100320,S0320,10,89,1,13,2,07,104,902019,651219,6,,,,,,,,1,,F,128,146,,V,,,,,,,,,,05,CUTHORN,1990
90IN00258,1986030321,L0321,03,86,2,72,2,30,721,773102,622302,6,,1,,,, 2,193,1,,5,198,0,,,,,,,,,,,F,35,,1990
90IN00259,1989100321,S0321,10,89,2,13,2,07,102,860819,410819,6,,,,,,,,1,,5,101,115, 1,V,,,,,,,3,,F,05,,1990
90IN00260,1989440322,T0322,44,89,1,41,1,02,411,945043,652243,,,,,,,,,3,,Y,130,171,,C,,,93,0806,,,,,,10,,1990
90IN00261,1989440324,T0324,44,89,3,42,1,02,942,880643,584143,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0108,,,,,,10,,1990
90IN00262,1986030325,L0325,03,86,2,72,2,30,725,760402,716402,6,,1,0,0,0, 0,000,2,69,5,212,238, 1,,,,92,0920,,,,,,35,,1990
90IN00263,1989440325,T0325,44,89,2,42,1,02,832,907243,912043,,,,,,, 1,064,1,,P,89,120, 1,A,,,,,,862,3,,2,10,,1990
90IN00264,1989440326,T0326,44,89,3,41,1,02,411,945043,669443,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00265,1983630326,K0326,63,83,2,61,1,06,613,999662,954162,2,,,,,,,,3,PHY,5,162,191, 2,,,X,,,,,3,,x,70,JIM'S STUDY,1990
90IN00266,1985800326,X0326,80,85,2,47,1,55,473,680694,214294,7,,,,,, 3,167,1,,3,152,165, 2,A,,,,,,-0-,3,,3,50,,1990
90IN00267,1989440327,T0327,44,89,3,41,1,02,411,945043,669443,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00268,1989440328,T0328,44,89,2,41,1,02,411,945043,797943,,,,,,, 2,056,1,,2,120,149, 2,B,,,,,,412,4,,2,10,,1990
90IN00269,1989440329,T0329,44,89,2,41,1,02,411,945043,797943,,,,,,, 1,078,1,,2,126,144, 2,B,,,,,,413,3,,2,10,,1990
90IN00270,1989440330,T0330,44,89,3,42,1,02,872,885343,697943,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00271,1989440331,T0331,44,89,2,42,1,02,872,885343,697943,,,,,,, 1,062,1,,1,111,130, 2,A,,,,,,872,3,,2,10,,1990
90IN00272,1989440332,T0332,44,89,2,40,1,02,401,866643,891843,,,,,,, 1,063,1,A-3,P,124,154, 1,B,,,,,F,T-1,3,2,2,10,,1990
90IN00273,1989440334,T0334,44,89,2,41,1,02,413,958143,683343,,,,,,, 0,000,1,,5,130,166, 1,B,,,,,,414,3,,2,10,,1990
90IN00274,1989440336,T0336,44,89,1,42,1,02,872,885343,526143,,,,,,,,,C,,Y,142,176,,V,,,,,,812,,,2,10,,1990
90IN00275,1989440337,T0337,44,89,2,41,1,02,T3,888843,993943,,,,,,, 1,070,1,,1,140,148, 2,B,,,,,,411,3,,2,10,,1990
90IN00276,1989440338,T0338,44,89,2,42,1,02,842,900143,917343,,,,,,, 1,070,1,,2,119,134, 2,B,,,,,,882,3,,2,10,,1990
90IN00277,1983630338,K0338,63,83,2,60,1,06,602,937462,932662,,,,0,,0, 2,157,2,79,1,170,191, 2,B,,,92,0920,,,,,,70,,1990
90IN00278,1989440342,T0342,44,89,2,41,1,02,414,946843,645443,,,,,,, 1,066,1,,1,114,132, 2,A,,,,,,412,3,,2,10,,1990
90IN00279,1989440343,T0343,44,89,1,42,1,02,842,900143,685643,,,,,,,,,C,,Y,135,168,,C,,,,,,822,,,2,10,,1990
90IN00280,1989440344,T0344,44,89,2,42,1,02,842,900143,685643,,,,,,, 1,063,1,,2,107,128, 1,A,,,,,,812,3,,2,10,,1990
90IN00281,1989440345,T0345,44,89,2,42,1,02,802,872243,668343,,,,,,, 1,059,1,,2,105,122, 1,B,,,,,,822,3,,2,10,,1990
90IN00282,1989440346,T0346,44,89,1,41,1,02,411,945043,756343,,,,,,0,,,2,199,Y,153,189,,C,+,,92,0920,,,,,,10,,1990
90IN00283,1989440347,T0347,44,89,2,41,1,02,411,945043,756343,,,,,,, 1,042,1,,P,107,121, 1,B,,,,,,413,3,,2,10,,1990
90IN00284,1989440348,T0348,44,89,3,42,1,02,832,907243,507943,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00285,1989440350,T0350,44,89,2,42,1,02,812,876343,730543,,,,,,, 1,045,1,,P,106,113, 1,C,,,,,,832,3,,2,10,,1990
90IN00286,1986030351,L0351,03,86,2,75,2,30,731,740102,454902,6,,1,,,, 0,000,1,,5,187,0,,,,,,,,,,,F,35,,1990
90IN00287,1989440354,T0354,44,89,2,41,1,02,414,946843,748043,,,,,,, 2,057,1,,1,100,121, 2,A,,,,,,414,3,,2,10,,1990
90IN00288,1989440355,T0355,44,89,2,42,1,02,922,889743,714243,,,,,,, 1,080,1,,2,108,117, 2,B,,,,,,842,3,,2,10,,1990
90IN00289,1983630359,K0359,63,83,2,60,1,06,602,937462,729662,7,,,0,,0, 2,141,2,80,1,190,187, 2,A,,,92,0920,,,,,,70,,1990
90IN00290,1989440359,T0359,44,89,2,42,1,02,922,889743,755143,,,,,,, 2,063,1,,2,103,124, 2,B,,,,,,852,3,,2,10,,1990
90IN00291,1989440360,T0360,44,89,2,42,1,02,922,889743,755143,,,,,,, 1,064,1,,1,89,126, 2,A,,,,,,862,2,,2,10,,1990
90IN00292,1989440362,T0362,44,89,1,41,1,02,411,945043,742743,,,,,,,,,3,,Y,150,183,,V,,,93,0806,,,,,,10,,1990
90IN00293,1989440363,T0363,44,89,2,41,1,02,413,958143,518943,,,,,,, 1,078,1,,P,120,150, 1,A,,,,,,411,3,,2,10,,1990
90IN00294,1989440364,T0364,44,89,2,41,1,02,413,958143,518943,,,,,,, 1,080,1,,P,126,145, 1,C,,,,,,412,3,,2,10,,1990
90IN00295,1989440366,T0366,44,89,1,41,1,02,411,945043,686543,,,,,,,,,1,,Y,160,205,,V,,,,,,411,,,2,10,,1990
90IN00296,1989440367,T0367,44,89,2,41,1,02,411,945043,686543,,,,,,, 2,060,1,,1,113,136, 2,B,,,,,,413,3,,2,10,,1990
90IN00297,1986030368,L0368,03,86,2,81,2,30,733,761202,398102,7,,1,,,, 2,123,3,,1,159,184,11,B,,,93,0923,,,,,,35,L.SPOILED5-16,1990
90IN00298,1989440370,T0370,44,89,1,41,1,02,413,958143,711843,,,,,,0,,,2,211,Y,150,191,,V,,,92,0920,,,,,,10,,1990
90IN00299,1989440371,T0371,44,89,2,41,1,02,413,958143,711843,,,1,0,,0, 0,000,2,85,5,96,132, 1,C,,,92,0920,,,,,,10,,1990
90IN00300,1989440372,T0372,44,89,2,41,1,02,411,945043,866343,,,,,,, 0,000,1,,5,129,158, 1,A,,,,,,414,3,,2,10,,1990
90IN00301,1989440373,T0373,44,89,2,41,1,02,411,945043,866343,,,,,,, 2,032,1,,2,94,136, 2,B,,,,,,412,3,,2,10,,1990
90IN00302,1983630373,K0373,63,83,2,60,1,06,603,959162,803762,,,,0,,0, 2,103,2,79,1,169,173, 2,B,,,92,0920,,,,,,70,,1990
90IN00303,1989440375,T0375,44,89,2,42,1,02,832,907243,737443,,,,,,, 1,076,1,,P,114,143, 1,B,,,,,,872,2,,2,10,,1990
90IN00304,1985800377,X0377,80,85,2,45,1,55,441,672994,526543,7,,,,,, 3,167,1,,3,142,153, 2,B,,,,,,-0-,2,,3,50,,1990
90IN00305,1989440377,T0377,44,89,2,41,1,02,413,958143,632543,,,,,,, 1,070,1,,P,104,128, 1,A,,,,,,411,2,,2,10,,1990
90IN00306,1989440379,T0379,44,89,2,41,1,02,412,978643,508943,,,,,,, 1,000,1,,5,118,151, 1,A,,,,,,413,4,,2,10,,1990
90IN00307,1989440380,T0380,44,89,2,41,1,02,414,946843,768743,,,,,,, 1,068,1,,P,114,138, 1,B,,,,,,414,3,,2,10,,1990
90IN00308,1989440388,T0388,44,89,3,41,1,02,413,958143,898043,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00309,1989440389,T0389,44,89,1,41,1,02,T1,865143,997843,,,,,,0,,,2,196,Y,160,195,,V,,,92,0920,,,,,,10,,1990
90IN00310,1989440392,T0392,44,89,1,41,1,02,414,946843,521643,,,,,,0,,,2,201,Y,162,204,,C,,,92,0920,,,,,,10,58S,1990
90IN00311,1989440395,T0395,44,89,1,42,1,02,822,886543,832443,,,,,,,,,C,,Y,131,161,,C,,,,,,832,,,2,10,,1990
90IN00312,1983630396,K0396,63,83,2,61,1,06,611,012463,954762,,,,,,, 2,143,3,X,1,132,135, 4,A,,,93,1015,,,,,,70,FIBERY,1990
90IN00313,1989440397,T0397,44,89,1,41,1,02,412,978643,717343,,,,,,,,,P,,Y,169,221,,V,,,,,,,,,,10,,1990
90IN00314,1989440398,T0398,44,89,2,41,1,02,412,978643,717343,,,,,,, 0,000,1,,5,130,154, 1,B,,,,,,411,4,,2,10,,1990
90IN00315,1983630399,K0399,63,83,2,63,1,06,633,957062,875162,2,,,,,,,,3,PHY,5,177,206, 1,,,X,,,,,4,,x,70,JIM'S STUDY,1990
90IN00316,1989440400,T0400,44,89,2,41,1,02,413,958143,913743,,,,,,, 1,083,1,,P,117,142, 1,A,,,,,,412,2,,2,10,,1990
90IN00317,1989440402,T0402,44,89,1,41,1,02,411,945043,647643,,,,,,,,,P,,Y,164,207,,C,,,,,,,,,,10,Scurs,1990
90IN00318,1989440403,T0403,44,89,1,42,1,02,822,886543,507343,,,,,,,,,C,,Y,142,179,,V,,,,,,852,,,2,10,,1990
90IN00319,1989440404,T0404,44,89,2,42,1,02,822,886543,507343,,,,,,, 2,000,1,,5,88,120, 1,A,,,,,,882,4,,2,10,,1990
90IN00320,1989440405,T0405,44,89,1,41,1,02,412,978643,702443,,,,,,,,,3,,Y,148,187,,C,,,93,0814,,,,,,10,,1990
90IN00321,1986030406,L0406,03,86,2,72,2,30,724,765602,342602,6,,1,,,, 0,000,1,,5,213,0,,,,,,,,,,,F,35,,1990
90IN00322,1989440406,T0406,44,89,1,41,1,02,412,978643,702443,,,,,,,,,3,,Y,137,163,,V,,,93,0806,,,,,,10,,1990
90IN00323,1989440408,T0408,44,89,2,41,1,02,412,978643,563443,,,,,,, 1,064,1,,2,125,141, 1,B,,,,,,413,3,,2,10,,1990
90IN00324,1989440409,T0409,44,89,1,41,1,02,412,978643,563443,,,,,,,,,P,,Y,158,202,,V,,,,,,414,,,2,10,,1990
90IN00325,1986030412,L0412,03,86,1,72,2,30,724,765602,323702,2,,1,,,,,,3,,*,0,0,,,,A,95,1126,,,,,,35,ANNE'S RAMS,1990
90IN00326,1989440412,T0412,44,89,2,40,1,02,404,879243,775043,,,,,,, 1,024,1,A-1,2,152,174, 1,A,,,,,F,T-5,3,2,2,10,LT'S,1990
90IN00327,1989440413,T0413,44,89,3,41,1,02,414,946843,620043,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
90IN00328,1989440416,T0416,44,89,2,41,1,02,411,945043,882943,,,,,,, 2,000,3,OVX,5,105,150, 1,A,,,,,,,,,,10,VAG.PRO.,1990
90IN00329,1986030417,L0417,03,86,2,82,2,30,739,743202,201702,7,,1,,,, 3,090,1,,2,147,157, 4,A,,,,,,322,3,,2,35,UNEVEN,1990
90IN00330,1983630418,K0418,63,83,2,61,1,06,611,012463,764062,,,,0,,0, 2,138,2,80,2,165,157, 3,A,,,92,0920,,,,,,70,,1990
90IN00331,1989440419,T0419,44,89,3,42,1,02,862,893843,861143,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0108,,,,,,10,,1990
90IN00332,1989440422,T0422,44,89,1,41,1,02,413,958143,758143,,,,,,0,,,2,202,Y,150,192,,C,+,,92,0920,,,,,,10,,1990
90IN00333,1989440423,T0423,44,89,2,41,1,02,413,958143,758143,,,,,,, 2,076,1,,P,134,154, 1,B,,,,,,414,3,,2,10,,1990
90IN00334,1983630425,K0425,63,83,2,61,1,06,614,990062,909362,,,,,,, 2,161,3,X,2,172,172, 3,B,,,93,1015,,,,,,70,THIN,1990
90IN00335,1989440426,T0426,44,89,2,42,1,02,892,892843,751443,,,1,0,,0, 0,000,2,85,5,96,126, 1,B,,,92,0920,,,,,,10,,1990
90IN00336,1989440429,T0429,44,89,2,41,1,02,412,978643,582343,,,,,,, 1,075,1,,P,130,160, 1,B,,,,,,411,3,,2,10,,1990
90IN00337,1989440431,T0431,44,89,1,41,1,02,413,958143,806343,,,,,,,,,3,,Y,155,194,,V,,,93,0814,,,,,,10,JAW 5,1990
90IN00338,1986030432,L0432,03,86,2,72,2,30,724,765602,778101,6,,1,,,, 1,106,1,,5,177,0,,,,,,,,,,,F,35,,1990
90IN00339,1989440433,T0433,44,89,2,41,1,02,413,958143,746643,,,,,,, 2,081,1,,2,142,155, 2,B,,,,,,412,3,,2,10,,1990
90IN00340,1986030433,L0433,03,86,2,72,2,30,724,765602,778101,6,,1,,,, 1,105,1,,5,180,0,,,,,,,,,,,F,35,,1990
90IN00341,1983630433,K0433,63,83,2,60,1,06,602,937462,837562,,,,,,, 2,170,2,,2,162,0,,A,,,97,0925,,,,,,70,,1990
90IN00342,1989440437,T0437,44,89,2,42,1,02,932,925043,574543,,,,,,, 1,000,1,,2,115,130, 1,A,,,,,,812,3,,2,10,,1990
90IN00343,1989440438,T0438,44,89,1,42,1,02,932,925043,574543,,,,,,,,,C,,Y,143,190,,V,,,,,,842,,,2,10,,1990
90IN00344,1986030439,L0439,03,86,2,83,2,30,738,765902,395802,7,,1,,,, 2,000,1,,2,154,152, 2,A,,,,,,333,3,,2,35,,1990
90IN00345,1989440440,T0440,44,89,1,41,1,02,413,958143,883943,,,,,,0,,,2,203,Y,167,208,,C,,,92,0920,,,,,,10,,1990
90IN00346,1983630440,K0440,63,83,2,60,1,06,604,958362,696762,,,,,,, 2,158,3,X,2,133,138, 3,A,,,93,1015,,,,,,70,THIN,1990
90IN00347,1986030441,L0441,03,86,2,81,2,30,738,765902,395802,7,,1,,,, 3,135,1,,1,131,153, 1,V,,,,,,314,3,,2,35,,1990
90IN00348,1989440441,T0441,44,89,2,42,1,02,942,880643,761043,,,,,,, 0,000,1,,5,100,132, 1,A,,,,,,822,4,,2,10,,1990
90IN00349,1983630443,K0443,63,83,2,63,1,06,633,957062,921662,,,,,,, 2,000,3,,X,160,0,,B,,,93,0521,,,,,,70,"LUNGER,X",1990
90IN00350,1989440444,T0444,44,89,3,42,1,02,832,907243,779243,1,,,,,,,,3,GDS,*,0,0,,,,G,93,0130,,,,,,10,,1990
