UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
88IN04722,1986197671,S7671,19,86,2,10,2,41,004,023020,364519,6,,,,,,,,4,,5,120,144,01,,,,92,0920,,,,,,15,,1988
88IN04723,1986437674,T7674,43,86,2,42,1,02,842,690343,632043,,,,,,,,,1,,5,129,157,01,,,,,,,952,5,1,,20,,1988
88IN04724,1986197675,S7675,19,86,2,10,2,41,004,023020,231219,6,,,,,,,,4,,5,108,128,01,,,,92,0920,,,,,,15,,1988
88IN04725,1984027676,Y7676,02,84,2,74,2,30,205,000002,540001,6,,1,,,,,,1,,5,148,183,02,,,,,,,FL,4,,,35,,1988
88IN04726,1986197676,S7676,19,86,1,10,2,41,004,023020,419519,6,,,,,,,,3,,M,178,209,,,,,93,0801,,,,,,15,,1988
88IN04727,1984027678,Y7678,02,84,2,74,2,30,212,000002,888201,6,,1,,,,,,1,,5,145,182,05,,,,,,,FL,5,,,35,,1988
88IN04728,1986197678,S7678,19,86,2,10,2,41,004,023020, 46719,6,,,,,,,,4,,5,104,118,01,,,,92,0920,,,,,,15,,1988
88IN04729,1984027681,Y7681,02,84,2,74,2,30,211,000002,746701,6,,1,,,,,,3,,5,138,147,02,,,,93,1121,,FL,1,,,35,LUNGER,1988
88IN04730,1986437681,T7681,43,86,2,40,1,02,401,666843,499443,,,,,,,,,1,,2,129,0,,,,,05,0704,,,,,,20,,1988
88IN04731,1986197682,S7682,19,86,2,10,2,41,006,081220,128819,6,,,,,,,,4,,5,113,129,01,,,,92,0920,,,,,,15,,1988
88IN04732,1984947683,M7683,94,84,2,47,1,55,471,483894,606593,,,,,,,,,1,,2,126,148,02,,,,,,,  4,3,,,40,,1988
88IN04733,1986197684,S7684,19,86,2,10,2,41,006,081220,444119,6,,,,,,,,4,,5,108,135,01,,,,92,0920,,,,,,15,,1988
88IN04734,1986437685,T7685,43,86,2,41,1,02,414,723943,620943,,,,,,,,,1,2,1,132,151,02,,,,,,,413,3,1,,20,,1988
88IN04735,1984027686,Y7686,02,84,2,76,2,35,212,000002,715001,6,,0,,,,,,1,,5,129,150,01,,,,,,,FL,4,,,35,,1988
88IN04736,1986197686,S7686,19,86,2,10,2,41,005,023120,120419,6,,,,,,,,3,OK?,5,113,155,02,,,,93,1212,,,4,,,15,BOO-X,1988
88IN04737,1984027687,Y7687,02,84,2,76,2,35,212,000002,715001,6,,0,,,,,,1,,5,156,161,02,,,,,,,FL,3,,,35,,1988
88IN04738,1986437687,T7687,43,86,2,41,1,02,413,738843,550043,,,,,,,,,1,2,3,160,176,02,,,,,,,414,4,2,,20,,1988
88IN04739,1986197688,S7688,19,86,1,10,2,41,005,023120,239719,6,,,,,,,,3,,M,184,211,,,,,93,0801,,,,,,15,LUMPYJAW,1988
88IN04740,1986197689,S7689,19,86,2,10,2,41,005,023120,239719,6,,,,,,,,4,,5,114,125,01,,,,92,0920,,,,,,15,,1988
88IN04741,1984947689,M7689,94,84,2,14,1,51,004,604995,284219,,,,,,,,,2,139,2,126,146,02,,,,92,0922,,,,,,40,,1988
88IN04742,1984027690,Y7690,02,84,2,74,2,30,208,000002,400902,6,,1,1,0,1,,,2,118,5,153,166,01,,,,92,0922,,,,,,35,,1988
88IN04743,1986437690,T7690,43,86,1,41,1,02,413,738843,634143,2,,,,,,,,3,,*,0,0,,,,A,93,0912,,,,,,20,ANN'S RAMS,1988
88IN04744,1986197691,S7691,19,86,2,10,2,07,102,663719, 88019,6,,,,,,,,1,,5,132,148,01,,,,,,,FL,3,,,15,,1988
88IN04745,1986437691,T7691,43,86,2,41,1,02,413,738843,634143,7,,,,,,,,1,,8,157,156,02,,,,,,,FL,3,,,20,,1988
88IN04746,1986197692,S7692,19,86,2,10,2,07,102,663719, 88019,6,,,,,,,,1,,5,128,165,01,,,,,,,FL,4,,,15,,1988
88IN04747,1986197693,S7693,19,86,2,10,2,41,005,023120,338819,6,,,,,,,,4,,5,124,146,01,,,,92,0920,,,,,,15,,1988
88IN04748,1986437694,T7694,43,86,1,41,1,02,413,738843,353543,,,,,,,,,2,,M,193,235,,,,,93,1003,,,,,,20,,1988
88IN04749,1986197695,S7695,19,86,2,10,2,07,102,663719,258519,6,,,,,,,,1,,5,156,180,01,,,,,,,FL,5,,,15,,1988
88IN04750,1986437695,T7695,43,86,2,41,1,02,413,738843,353543,7,,,,,,,,1,,8,140,143,02,,,,,,,FL,2,,,20,,1988
88IN04751,1984027696,Y7696,02,84,2,72,2,30,724,000002,146202,6,,1,,,,,,1,,5,137,179,01,,,,,,,FL,5,,,35,,1988
88IN04752,1986197696,S7696,19,86,2,10,2,07,102,663719,258519,6,,,,,,,,1,,5,132,148,01,,,,,,,FL,4,,,15,,1988
88IN04753,1986197700,S7700,19,86,1,10,2,41,005,023120,412119,6,,,,,,,,3,,M,181,209,,,,,93,0801,,,,,,15,MID CYST,1988
88IN04754,1984027701,Y7701,02,84,2,76,2,30,212,000002,458702,6,,1,,,,,,1,,5,133,151,01,,,,,,,733,4,,,35,,1988
88IN04755,1986437702,T7702,43,86,2,42,1,02,802,657343,589443,7,,,,,,,,1,,2,149,160,02,,,,,,,FL,3,,,20,,1988
88IN04756,1986197703,S7703,19,86,2,10,2,41,004,023020,333519,6,,,,,,,,3,OK?,5,116,148,02,,,,93,1212,,,4,,,15,BOO-X,1988
88IN04757,1986437703,T7703,43,86,2,42,1,02,802,657343,589443,,,,,,,,,1,,3,129,144,02,,,,,,,802,3,2,,20,,1988
88IN04758,1984027704,Y7704,02,84,2,76,2,35,207,000002,663301,6,,0,1,0,0,,,2,125,5,186,191,02,,,,92,0922,,,,,,35,,1988
88IN04759,1984027706,Y7706,02,84,2,76,2,30,201,000002,954501,6,,0,,,,,,1,,5,136,171,01,,,,,,,734,5,,,35,,1988
88IN04760,1986197706,S7706,19,86,1,10,2,07,102,663719,489619,2,,,,,,,,3,,*,0,0,,,,A,,,,,,,,15,ANN'S RAMS,1988
88IN04761,1986197707,S7707,19,86,2,10,2,07,101,652619,316319,6,,,,,,,,1,,5,130,186,02,,,,,,,FL,4,,,15,,1988
88IN04762,1986197708,S7708,19,86,1,10,2,07,101,652619,316319,2,,,,,,,,3,,*,0,0,,,,A,,,,,,,,15,ANN'S RAMS,1988
88IN04763,1979937708,U7708,93,79,2,16,1,51,161,593093,620393,,,,,,,,,1,,3,125,0,,,,,11,0813,,,,,,90,,1988
88IN04764,1986197711,S7711,19,86,2,10,2,07,101,652619,413519,6,,,,,,,,1,,5,126,155,01,,,,,,,FL,3,,,15,,1988
88IN04765,1986437711,T7711,43,86,2,41,1,02,413,738843,518943,,,,,,,,,1,1,1,167,170,02,,,,,,,411,3,1,,20,,1988
88IN04766,1986197712,S7712,19,86,2,10,2,41,004,023020,506419,6,,,,,,,,4,,5,117,145,01,,,,92,0920,,,,,,15,,1988
88IN04767,1986437712,T7712,43,86,1,42,1,02,852,670443,426143,,,,,,,,,2,,M,154,199,,,,,93,1003,,,,,,20,,1988
88IN04768,1986437714,T7714,43,86,1,40,1,02,404,675543,087143,2,,,,,,,,3,,*,0,0,,,,A,48,1002,,,,,,20,ANN'S RAMS,1988
88IN04769,1986197715,S7715,19,86,1,10,2,07,101,652619,521019,6,,,,,,,,3,,M,189,193,,,,,93,0801,,,,,,15,,1988
88IN04770,1986197718,S7718,19,86,1,10,2,07,101,652619,508919,6,,,,,,,,2,277,M,189,189,,,,,92,0922,,,,,,15,,1988
88IN04771,1984027719,Y7719,02,84,2,72,2,30,721,000002,640001,6,,1,,,,,,1,,5,134,0,,,,,19,0917,,,,,,35,,1988
88IN04772,1986197719,S7719,19,86,2,10,2,07,101,652619,508919,6,,,,,,,,1,,5,108,127,01,,,,,,,FL,4,,,15,,1988
88IN04773,1984027722,Y7722,02,84,2,72,2,30,723,000002,308002,6,,1,,,,,,1,,5,159,175,01,,,,,,,FL,4,,,35,,1988
88IN04774,1984947723,M7723,94,84,2,14,1,51,003,604695,917018,,,,,,,,,2,139,2,126,143,02,,,,92,0922,,,,,,40,,1988
88IN04775,1986197725,S7725,19,86,2,10,2,41,005,023120,360319,6,,,,,,,,3,OK?,5,115,150,02,,,,93,1212,,,4,,,15,BOO-X,1988
88IN04776,1986437728,T7728,43,86,1,42,1,02,802,657343,639643,,,,,,,,,3,,M,155,200,,,,X,93,1024,,,,,,20,HUMPHREY,1988
88IN04777,1986197729,S7729,19,86,2,10,2,07,101,652619,993418,6,,,,,,,,1,,5,123,156,01,,,,,,,FL,3,,,15,,1988
88IN04778,1986437730,T7730,43,86,2,42,1,02,812,640543,519243,,,,,,,,,1,,2,132,158,02,,,,,,,812,3,2,,20,,1988
88IN04779,1986197731,S7731,19,86,1,10,2,07,102,663719,564119,2,,,,,,,,3,,*,0,0,,,,A,,,,,,,,15,ANN'S RAMS,1988
88IN04780,1984947731,M7731,94,84,2,67,1,56,671,478494,732693,,,,,,,,,1,B,2,162,159,02,,,,,,2,BF2,3,,,40,,1988
88IN04781,1986197732,S7732,19,86,1,10,2,07,101,652619,417419,6,,,,,,,,2,278,M,182,209,,,,,92,0922,,,,,,15,,1988
88IN04782,1986437732,T7732,43,86,2,40,1,02,404,675543,561243,,,,,,,,,1,,3,143,153,02,,,,,,,402,3,,,20,,1988
88IN04783,1986197733,S7733,19,86,1,10,2,07,102,663719,229719,6,,,,,,,,2,275,M,179,205,,,,,92,0922,,,,,,15,,1988
88IN04784,1984027736,Y7736,02,84,2,75,2,30,751,000002,780901,6,,1,,,,,,1,,5,120,145,01,,,,,,,735,3,,,35,,1988
88IN04785,1986197736,S7736,19,86,2,10,2,41,005,023120,337319,6,,,,,,,,4,,5,112,138,01,,,,92,0920,,,,,,15,,1988
88IN04786,1979937736,U7736,93,79,2,46,1,52,462,625693,575293,,,,,,3,,,3,000,1,142,129,02,,,X,93,1003,,,,,,90,COND X,1988
88IN04787,1984027737,Y7737,02,84,2,72,2,30,722,000002,337502,6,,1,1,0,1,,,2,118,5,149,156,01,,,,92,0922,,,,,,35,,1988
88IN04788,1986197737,S7737,19,86,2,10,2,07,101,652619,556519,6,,,,,,,,1,,5,105,132,01,,,,,,,FL,4,,,15,,1988
88IN04789,1986437737,T7737,43,86,2,42,1,02,842,690343,507943,7,,,,,,,,3,,5,63,0,,,,,93,0606,,,,,,20,2YR.DRY,1988
88IN04790,1986197740,S7740,19,86,2,10,2,07,102,663719,331719,6,,,,,,,,1,,5,128,156,01,,,,,,,FL,4,,,15,,1988
88IN04791,1984027741,Y7741,02,84,2,75,2,30,753,000002,826101,6,,1,,,,,,1,,5,146,165,02,,,,,,,731,3,,,35,,1988
88IN04792,1986197741,S7741,19,86,2,10,2,07,101,652619,404319,6,,,,,,,,1,,5,96,127,01,,,,,,,FL,3,,,15,,1988
88IN04793,1986437741,T7741,43,86,2,40,1,02,403,653343,501343,7,,,,,,,,1,,8,132,148,02,,,,,,,FL,2,,,20,,1988
88IN04794,1984027742,Y7742,02,84,2,75,2,30,752,000002,211502,6,,1,,,,,,3,,5,155,171,12,,,,93,1121,,FL,3,,,35,,1988
88IN04795,1984027745,Y7745,02,84,2,75,2,30,754,000002,421702,6,,1,,,,,,1,,5,125,147,05,,,,,,,FL,3,,,35,,1988
88IN04796,1986197746,S7746,19,86,2,10,2,41,006,081220,552119,6,,,,,,,,4,,5,118,143,01,,,,92,0920,,,,,,15,,1988
88IN04797,1986437746,T7746,43,86,2,40,1,02,404,675543,483043,,,,1,,1,,,2,192,5,148,172,01,,,,92,0922,,,,,,20,.50 FERT.,1988
88IN04798,1986197747,S7747,19,86,2,10,2,41,006,081220,459019,6,,,,,,,,4,,5,140,159,01,,,,92,0920,,,,,,15,,1988
88IN04799,1986197748,S7748,19,86,1,10,2,41,004,023020,425619,6,,,,,,,,2,323,M,183,212,,,,,92,0922,,,,,,15,,1988
88IN04800,1986437748,T7748,43,86,2,40,1,02,403,653343,419943,,,,,,,,,1,,2,125,151,01,,,,,,,403,3,,,20,,1988
88IN04801,1986437750,T7750,43,86,2,40,1,02,403,653343,649243,,,,,,,,,1,,3,129,140,02,,,,,,,404,2,,,20,,1988
88IN04802,1986197751,S7751,19,86,2,10,2,07,102,663719,522519,6,,,,,,,,1,,5,143,161,01,,,,,,,FL,4,,,15,,1988
88IN04803,1984027753,Y7753,02,84,2,75,2,30,753,000002,675501,6,,1,,,,,,3,,5,156,194,11,,,,93,1121,,,4,,,35,SPOILED,1988
88IN04804,1986197753,S7753,19,86,2,10,2,41,006,081220,318619,6,,,,,,,,4,,5,117,134,01,,,,92,0920,,,,,,15,,1988
88IN04805,1984027754,Y7754,02,84,2,75,2,30,752,000002,110002,6,,1,,,,,,1,,5,156,0,,,,,16,0909,,,,,,35,,1988
88IN04806,1986197754,S7754,19,86,2,10,2,07,101,652619,210319,6,,,,,,,,1,,5,131,163,01,,,,,,,FL,4,,,15,,1988
88IN04807,1986197755,S7755,19,86,1,10,2,07,101,652619,210319,6,,,,,,,,2,276,M,156,195,,,,,92,0922,,,,,,15,,1988
88IN04808,1984027758,Y7758,02,84,2,75,2,30,751,000002,280002,6,,1,1,0,1,,,2,118,5,142,161,01,,,,92,0922,,,,,,35,,1988
88IN04809,1986197758,S7758,19,86,2,10,2,41,006,081220,146019,6,,,,,,,,4,,5,126,148,01,,,,92,0920,,,,,,15,,1988
88IN04810,1987197762,S7762,19,87,2,11,1,07,112,730919,476119,,,,,,,,,3,,1,126,110,13,,,X,93,1003,,,,,,10,,1988
88IN04811,1984947762,M7762,94,84,2,47,1,55,474,589394,901993,,,,,,,,,1,,1,183,178,02,,,,,,,  5,3,,,40,,1988
88IN04812,1984027763,Y7763,02,84,2,75,2,30,752,000002,292502,6,,1,,,,,,1,,5,128,139,01,,,,,,,732,3,,,35,,1988
88IN04813,1987197763,S7763,19,87,1,11,1,07,112,730919,476119,,,,,,,,,1,,Y,182,211,,,,,,,,,,,,10,,1988
88IN04814,1984947763,M7763,94,84,2,47,1,55,474,589394,901993,,,,,,,,,,,*,0,0,,,,,04,1219,,,,,,40,,1988
88IN04815,1987197764,S7764,19,87,2,11,1,07,111,690719,662019,,,,,,,,,1,,3,141,149,02,,,,,,,111,4,,,10,,1988
88IN04816,1986437764,T7764,43,86,2,42,1,02,862,665043,316443,,,,,,,,,1,,1,149,172,02,,,,,,,822,4,2,,20,,1988
88IN04817,1984947764,M7764,94,84,2,14,1,51,001,600895,024519,,,,,,,,,2,138,2,128,151,02,,,,92,0922,,,,,,40,,1988
88IN04818,1987197766,S7766,19,87,2,10,1,41,101,021120,472319,6,,,,,,,,4,,5,112,130,01,,,,92,0920,,,,,,10,,1988
88IN04819,1987197767,S7767,19,87,2,10,1,41,101,021120,573619,6,,,,,,,,4,,5,106,126,01,,,,92,0920,,,,,,10,,1988
88IN04820,1984027768,Y7768,02,84,2,75,2,30,754,000002,413002,6,,1,,,,,,1,,5,152,180,03,,,,,,,FL,4,,,35,,1988
88IN04821,1987197768,S7768,19,87,2,10,1,41,101,021120,573619,6,,,,,,,,4,,5,111,136,01,,,,92,0920,,,,,,10,,1988
88IN04822,1986437770,T7770,43,86,2,42,1,02,892,679243,628543,7,,,,,,,,1,,8,113,132,01,,,,,,,FL,2,,,20,,1988
88IN04823,1987197771,S7771,19,87,1,11,1,07,112,730919,353019,,,,,,,,,1,,Y,181,214,,,,,,,,,,,,10,,1988
88IN04824,1986437775,T7775,43,86,2,41,1,02,413,738843,379443,7,,,,,,,,1,,8,153,167,02,,,,,,,FL,3,,,20,,1988
88IN04825,1987197776,S7776,19,87,2,11,1,07,111,690719,475419,7,,,,,,,,1,,8,147,146,02,,,,,,,144,2,,,10,,1988
88IN04826,1986437776,T7776,43,86,2,41,1,02,413,738843,379443,,,,,,,,,3,,5,204,208,02,,,J,,,,,,,,20,LOW PROD.,1988
88IN04827,1984027777,Y7777,02,84,2,75,2,30,751,000002,238402,6,,1,,,,,,1,,5,147,173,01,,,,,,,733,5,,,35,,1988
88IN04828,1984027778,Y7778,02,84,2,75,2,30,751,000002,361302,6,,1,,,,,,1,,5,144,151,01,,,,,,,734,4,,,35,,1988
88IN04829,1987197778,S7778,19,87,1,11,1,07,112,730919,615519,,,,,,,,,1,,Y,144,177,,,,J,,,,,,,,10,,1988
88IN04830,1986437778,T7778,43,86,1,41,1,02,411,727843,421043,,,,,,,39,901,2,337,M,194,241,,,,,92,0922,,,,,,20,,1988
88IN04831,1987197779,S7779,19,87,1,11,1,07,112,730919,615519,,,,,,,,,2,289,Y,143,172,,,,,92,0922,,,,,,10,,1988
88IN04832,1987197780,S7780,19,87,1,13,1,07,134,734619,458019,,,,,,,,,1,,Y,163,197,,,,J,,,,,,,,10,,1988
88IN04833,1987197781,S7781,19,87,1,13,1,07,134,734619,456719,,,,,,,,,2,285,Y,162,196,,,,,92,0922,,,,,,10,,1988
88IN04834,1984027782,Y7782,02,84,2,75,2,30,751,000002,484102,6,,1,,,,,,3,,5,145,183,11,,,,93,1121,,FL,5,,,35,BAG LUMP,1988
88IN04835,1986437782,T7782,43,86,2,41,1,02,414,723943,686543,,,,,,,,,1,2,1,161,164,03,,,,,,,412,3,2,,20,,1988
88IN04836,1987197783,S7783,19,87,2,12,1,07,801,638719,425319,,,,,,,,,2,206,5,101,120,01,,,,92,0922,,,,,,10,,1988
88IN04837,1986437783,T7783,43,86,2,42,1,02,932,677743,344443,,,,,,,,,3,,2,132,136,12,,,X,93,1003,,,,,,20,,1988
88IN04838,1987197786,S7786,19,87,2,10,1,41,101,021120,505419,6,,,,,,,,4,,5,105,132,01,,,,92,0920,,,,,,10,,1988
88IN04839,1984027787,Y7787,02,84,2,75,2,30,754,000002,445401,6,,1,,,,,,1,,5,151,182,01,,,,,,,735,4,,,35,,1988
88IN04840,1987197788,S7788,19,87,2,11,1,07,112,730919,503919,,,,,,,,,1,,2,132,142,01,,,,,,,113,3,,,10,,1988
88IN04841,1986437788,T7788,43,86,2,41,1,02,413,738843,344343,,,,,,,,,1,1,2,148,163,02,,,,,,,413,3,0,,20,,1988
88IN04842,1984027789,Y7789,02,84,2,75,2,30,751,000002,067802,6,,1,,,,,,1,,5,136,136,02,,,,,,,FL,2,,,35,,1988
88IN04843,1987197789,S7789,19,87,2,11,1,07,112,730919,503919,,,,,,,,,1,,2,118,129,01,,,,,,,114,3,,,10,,1988
88IN04844,1986437790,T7790,43,86,1,41,1,02,413,738843,542343,,,,,,,,,2,345,M,185,238,,,,,92,0922,,,,,,20,,1988
88IN04845,1986437791,T7791,43,86,1,42,1,02,942,661543,335543,,,,,,,,,2,346,M,176,222,,,,,92,0922,,,,,,20,,1988
88IN04846,1986437792,T7792,43,86,2,42,1,02,942,661543,335543,,,,,,,,,1,,3,118,128,02,,,,,,,832,2,2,,20,,1988
88IN04847,1987197795,S7795,19,87,1,11,1,07,112,730919,427119,,,,,,,,,2,302,Y,167,210,,,,,92,0922,,,,,,10,,1988
88IN04848,1984027796,Y7796,02,84,2,75,2,30,754,000002,218802,6,,1,,,,,,1,,5,135,165,01,,,,,,,731,4,,,35,,1988
88IN04849,1987197796,S7796,19,87,2,11,1,07,112,730919,427119,7,,,,,,,,1,,5,138,158,01,,,,,,,141,4,,,10,,1988
88IN04850,1986437796,T7796,43,86,2,41,1,02,413,738843,683343,,,,,,,,,1,1,1,162,144,03,,,,,,,414,2,2,,20,,1988
88IN04851,1987197797,S7797,19,87,2,13,1,07,132,689219,358119,,,,,,,,,1,,1,137,144,02,,,,,,,FL,2,,,10,,1988
88IN04852,1984027798,Y7798,02,84,2,75,2,30,751,000002,745101,6,,1,,,,,,1,,5,179,185,02,,,,,,,FL,3,,,35,,1988
88IN04853,1986437798,T7798,43,86,2,40,1,02,403,653343,656343,,,,,,,,,1,,1,122,140,01,,,,,,,401,2,,,20,,1988
88IN04854,1987197799,S7799,19,87,1,12,1,07,871,637119,540319,,,,,,,,,1,,Y,167,210,,,,,,,,,,,,10,,1988
88IN04855,1986437801,T7801,43,86,2,41,1,02,412,698343,183943,,,,,,,,,1,2,2,125,140,02,,,,,,,411,3,2,,20,,1988
88IN04856,1987197802,S7802,19,87,2,11,1,07,111,690719,473519,,,,,,,,,1,,3,126,133,02,,,,,,,112,2,,,10,,1988
88IN04857,1986437802,T7802,43,86,2,41,1,02,411,727843,225743,,,,,,,,,1,1,1,144,142,02,,,,,,,412,3,2,,20,,1988
88IN04858,1986437803,T7803,43,86,1,41,1,02,411,727843,225743,,,,,,,,,2,344,M,205,241,,,,,92,0922,,,,,,20,,1988
88IN04859,1984027807,Y7807,02,84,2,00,2,30,752,000002,183602,6,,1,,,,,,3,,5,142,172,11,,,,,,,FL,4,,,35,SPOILED,1988
88IN04860,1987197807,S7807,19,87,2,11,1,07,112,730919,464719,,,,,,,,,2,205,5,126,142,01,,,,92,0922,,,,,,10,,1988
88IN04861,1986437807,T7807,43,86,2,42,1,02,862,665043,578543,,,,1,,1,,,2,192,3,151,160,02,,,,92,0922,,,,,,20,,1988
88IN04862,1987197808,S7808,19,87,2,13,1,07,134,734619,657319,,,,,,,,,1,,2,119,140,02,,,,,,,FL,3,,,10,,1988
88IN04863,1986437808,T7808,43,86,2,42,1,02,842,690343,414843,,,,,,,,,1,,2,145,153,02,,,,,,,842,3,1,,20,,1988
88IN04864,1986437809,T7809,43,86,2,42,1,02,842,690343,414843,,,,,,,,,1,,2,103,127,02,,,,,,,852,3,1,,20,,1988
88IN04865,1987197811,S7811,19,87,2,12,1,07,951,645819,547819,,,,,,,,,1,,5,112,133,01,,,,,,,891,3,,,10,,1988
88IN04866,1987197812,S7812,19,87,2,11,1,07,113,721419,462719,7,,,,,,,,1,,8,107,128,01,,,,,,,142,3,,,10,,1988
88IN04867,1987197813,S7813,19,87,2,11,1,07,113,721419,462719,,,,,,,,,1,,2,129,125,02,,,,,,,112,3,,,10,,1988
88IN04868,1986437813,T7813,43,86,2,40,1,02,402,693543,203743,,,,,,,,,1,,3,164,162,02,,,,,,,403,2,,,20,,1988
88IN04869,1984027814,Y7814,02,84,2,75,2,30,752,000002,249002,6,,1,,,,,,1,,5,173,182,02,,,,,,,FL,3,,,35,,1988
88IN04870,1986437817,T7817,43,86,2,42,1,02,912,643143,234543,7,,,,,,,,1,,8,147,151,01,,,,,,,FL,3,,,20,,1988
88IN04871,1987197821,S7821,19,87,2,12,1,07,861,637919,620319,7,,,,,,,,1,,5,112,131,01,,,,,,,143,4,,,10,,1988
88IN04872,1987197826,S7826,19,87,1,11,1,07,112,730919,350719,,,,,,,,,1,,Y,144,185,,,,J,,,,,,,,10,,1988
88IN04873,1986437826,T7826,43,86,2,41,1,02,413,738843,460243,,,,,,,,,3,,2,132,149,11,,,J,,,,,,,,20,JX,1988
88IN04874,1987197827,S7827,19,87,2,18,1,07,112,730919,350719,,,,,,,,,1,,2,136,139,02,,,,,,,801,3,,,10,,1988
88IN04875,1987197828,S7828,19,87,2,18,1,07,  1,668119,738519,,,,,,,,,1,,2,132,154,01,,,,,,,811,4,,,10,5+FACE?,1988
88IN04876,1986437828,T7828,43,86,2,41,1,02,412,698343,537943,,,,,,,,,1,2,3,119,139,03,,,,,,,413,3,2,,20,,1988
88IN04877,1987197829,S7829,19,87,1,10,1,41,  4,023120,705219,,,,,,,,,3,,Y,127,160,,,,,04,0801,,,,,,10,,1988
88IN04878,1985027832,Y7832,02,85,1,71,1,30,714,700402,158902,2,,1,,,,,,1,,*,0,0,,,,J,,,,,,,,30,JIM'S RAMS,1988
88IN04879,1987197834,S7834,19,87,2,13,1,07,131,737619,352119,7,,,,,,,,1,,5,158,149,01,,,,,,,144,3,,,10,,1988
88IN04880,1987197835,S7835,19,87,2,13,1,07,131,737619,352119,,,,,,,,,1,,5,133,155,01,,,,,,,FL,3,,,10,,1988
88IN04881,1987197836,S7836,19,87,2,11,1,07,114,728919,424019,,,,,,,,,1,,2,129,0,,,,,10,0825,,,,,,10,,1988
88IN04882,1987197837,S7837,19,87,2,18,1,07,114,728919,424019,,,,,,,,,1,,1,127,145,02,,,,,,,821,3,,,10,,1988
88IN04883,1987197839,S7839,19,87,2,13,1,07,134,734619,628619,,,,,,,,,1,,2,118,130,03,,,,,,,FL,1,,,10,,1988
88IN04884,1987197841,S7841,19,87,2,10,1,41,103,022320,349819,6,,,,,,,,4,,5,92,116,01,,,,92,0920,,,,,,10,,1988
88IN04885,1986437841,T7841,43,86,1,42,1,02,922,631943,677543,,,,,,,,,3,,M,160,201,,,,,93,0801,,,,,,20, 5 JAW *,1988
88IN04886,1986437843,T7843,43,86,1,42,1,02,812,640543,662743,,,,,,,,,3,,M,153,175,,,,,93,0801,,,,,,20, 5 JAW *,1988
88IN04887,1986437844,T7844,43,86,1,42,1,02,902,679943,450543,,,,,,,,,3,,M,128,160,,,,,93,0801,,,,,,20,,1988
88IN04888,1987197846,S7846,19,87,2,12,1,07,821,660319,460219,,,,,,,,,1,,2,154,163,02,,,,,,,901,3,,,10,,1988
88IN04889,1987197847,S7847,19,87,2,11,1,07,112,730919,268319,7,,,,,,,,1,,5,101,121,01,,,,,,,141,3,,,10,,1988
88IN04890,1986437847,T7847,43,86,2,41,1,02,412,698343,520943,,,,,,,,,3,,5,150,184,01,,,J,,,,,,,,20,2YR.DRY,1988
88IN04891,1987197848,S7848,19,87,2,11,1,07,112,730919,268319,,,,,,,,,1,,2,133,132,02,,,,,,,111,2,,,10,,1988
88IN04892,1987197849,S7849,19,87,2,13,1,07,134,734619,644019,7,,,,,,,,1,,8,103,113,01,,,,,,,142,1,,,10,,1988
88IN04893,1987197850,S7850,19,87,2,13,1,07,134,734619,644019,,,,,,,,,2,204,5,122,148,01,,,,92,0922,,,,,,10,,1988
88IN04894,1986437850,T7850,43,86,2,40,1,02,403,653343,559243,7,,,,,,,,1,,2,174,181,03,,,,,,,FL,3,,,20,,1988
88IN04895,1987197851,S7851,19,87,2,11,1,07,112,730919,245719,,,,,,,,,1,,3,134,140,02,,,,,,,113,3,,,10,,1988
88IN04896,1987197853,S7853,19,87,2,10,1,41,102,022220,566919,6,,,,,,,,4,,5,114,138,01,,,,92,0920,,,,,,10,,1988
88IN04897,1987197854,S7854,19,87,2,12,1,07,801,638719,494919,,,,,,,,,1,,5,101,116,01,,,,,,,911,3,,,10,,1988
88IN04898,1986437854,T7854,43,86,2,42,1,02,902,679943,688843,,,,,,0,,,2,199,1,136,146,02,,,,92,0922,,,,,,20,,1988
88IN04899,1987197855,S7855,19,87,2,12,1,07,801,638719,494919,7,,,,,,,,2,205,5,101,129,01,,,,92,0922,,,,,,10,,1988
88IN04900,1985027856,Y7856,02,85,2,71,1,30,714,700402,031602,,,1,1,1,2,,,2,109,1,172,181,02,,,,92,0922,,,,,,30,,1988
88IN04901,1987197858,S7858,19,87,2,18,1,07,112,730919,644419,,,,,,,,,1,,2,143,159,01,,,,,,,831,4,,,10,,1988
88IN04902,1987197859,S7859,19,87,2,13,1,07,131,737619,159119,,,,,,,,,1,,3,132,142,01,,,,,,,FL,3,,,10,,1988
88IN04903,1987197860,S7860,19,87,2,12,1,07,921,628219,394919,,,,,,,,,1,,1,130,142,09,,,,,,,921,3,,,10,,1988
88IN04904,1987197861,S7861,19,87,2,12,1,07,921,628219,394919,,,,,,,,,2,204,2,126,128,02,,,,92,0922,,,,,,10,,1988
88IN04905,1986437862,T7862,43,86,2,41,1,02,411,727843,615743,7,,,,,,,,1,,8,149,162,02,,,,,,,FL,2,,,20,,1988
