UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,STM,TBR,ADAM,TRT1,TRT2,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
75IN04713,1974625346,74,2,K5346,,75,750,,8,,,,06,3,2,,,6,,751,,, 1,88,132,,75,,,62,,,,375762,5,,172162,,,1975
75IN04714,1974625349,74,1,K5349,,77,771,,,3,,,06,1,,,,6,,,,,,106,146,3,77,,,62,0721,,,479862,,404,231162,93,,1975
75IN04715,1974625350,74,2,K5350,,78,780,,,,,,06,1,2,,,6,,781,,, 1,99,129,,78,,,62,,,,329762,5,,182262,,,1975
75IN04716,1974625351,74,1,K5351,,75,752,,,1,,,06,2,,,,6,,752,,,,107,130,,75,,,62,,,,403062,,407,296462,,,1975
75IN04717,1974625352,74,1,K5352,,75,752,,,,,,06,2,,,,6,,136,,,,103,127,2,75,,,62,0925,,,403062,,407,296462,92,,1975
75IN04718,1974625355,74,1,K5355,,76,762,,,3,,,06,2,,,,6,,,,,,85,112,3,76,,,62,0721,,,341962,,374,040862,93,,1975
75IN04719,1974625357,74,1,K5357,,72,893,,,1,,,06,1,,,,3,,903,,,,114,151,,72,,,62,,,,379862,,422,074062,,,1975
75IN04720,1974625359,74,1,K5359,,76,761,,,,,,06,2,,,,6,,135,,,,99,140,2,76,,,62,0925,,,369162,,415,225062,92,,1975
75IN04721,1974625360,74,1,K5360,,78,781,,,3,,,06,3,,,,6,,,,,,125,152,3,78,,,62,0721,,,407762,,419,123962,93,,1975
75IN04722,1974625363,74,2,K5363,,78,780,,8,,,,06,2,2,,,6,,782,,, 1,86,117,,78,,,62,,,,329762,5,,217762,,,1975
75IN04723,1974625364,74,1,K5364,,76,760,,,1,,,06,1,,,,6,,760,,,,112,151,,76,,,62,,,,358862,,412,171862,,,1975
75IN04724,1974625365,74,2,K5365,,75,751,,,,,,06,1,,,,6,,,,,,106,,7,75,,,62,0919,,,382562,5,,024262,97,,1975
75IN04725,1974625366,74,2,K5366,,78,780,,,,,,06,2,2,,,6,,781,,, 1,90,131,,78,,,62,,,,329762,5,,930261,,,1975
75IN04726,1974625367,74,2,K5367,,78,780,,8,,,,06,2,2,,,6,,782,,, 1,91,126,,78,,,62,,,,329762,5,,930261,,,1975
75IN04727,1974625370,74,2,K5370,,06,770,,,,,,06,3,2,,,6,,,,, 1,68,110,,77,,,62,,,,496862,5,,071762,,,1975
75IN04728,1974625372,74,1,K5372,,77,772,,,2,,,06,1,,,,6,,134,,,,106,143,2,77,,,62,0925,,,464662,,425,224262,92,,1975
75IN04729,1974625373,74,2,K5373,,77,771,,8,,,,06,1,2,,,6,,772,,, 1,89,122,,77,,,62,,,,479862,5,,160562,,,1975
75IN04730,1974625377,74,2,K5377,,76,761,,8,2,,,06,1,,,,6,, 10,,,,80,116,2,76,,,62,0925,,,369162,5,,916561,92,,1975
75IN04731,1974625378,74,2,K5378,,78,781,,8,,,,06,1,2,,,6,,780,,, 1,99,129,,78,,,62,,,,407762,5,,910361,,,1975
75IN04732,1974625379,74,2,K5379,,78,782,,,,,,06,2,,,,6,,,,,,,,6,78,,,62,0518,,,406862,,,935661,01,,1975
75IN04733,1974625383,74,1,K5383,,77,772,,,2,,,06,2,,,,6,,103,,,,143,174,2,77,,,62,0925,,,464662,,462,371062,92,,1975
75IN04734,1974625384,74,1,K5384,,77,772,,,3,,,06,2,,,,6,,,,,,62,96,3,77,,,62,0721,,,464662,,356,371062,93,,1975
75IN04735,1974625385,74,2,K5385,,76,761,,,,,,06,2,2,,,6,,760,,, 1,108,139,,76,,,62,,,,369162,3,,119962,,,1975
75IN04736,1974625386,74,2,K5386,,06,761,,,,,,06,2,2,,,6,,,,, 1,100,126,,76,,,62,,,,369162,,,119962,,,1975
75IN04737,1974625388,74,2,K5388,,77,770,,8,,,,06,1,2,,,6,,771,,, 1,104,131,,77,,,62,,,,496862,5,,870561,,,1975
75IN04738,1974625389,74,1,K5389,,72,833,,,1,,,06,1,,,,3,,893,,,,96,124,,72,,,62,,,,395762,,404,854961,,,1975
75IN04739,1974625390,74,1,K5390,,75,751,,,1,,,06,1,,,,6,,,,,,139,168,,75,,,62,,,,382562,,437,050862,,,1975
75IN04740,1974625391,74,2,K5391,,72,903,,,,,,06,1,,,,3,,,,,,92,,7,72,,,62,0919,,,401662,5,,294162,97,,1975
75IN04741,1974625393,74,2,K5393,,76,761,,8,,,,06,1,2,,,6,,762,,, 1,95,124,,76,,,62,,,,369162,5,,419162,,,1975
75IN04742,1974625395,74,2,K5395,,78,782,,8,,,,06,2,2,,,6,,780,,, 1,69,111,,78,,,62,,,,406862,5,,153262,,,1975
75IN04743,1974625396,74,1,K5396,,78,782,,,3,,,06,2,,,,6,,,,,,80,114,3,78,,,62,0721,,,406862,,363,153262,93,,1975
75IN04744,1974625397,74,2,K5397,,72,963,,8,,,,06,2,2,,,3,,883,,, 1,73,113,,72,,,62,,,,340362,5,,168762,,,1975
75IN04745,1974625398,74,1,K5398,,72,963,,,1,,,06,2,,,,3,,,,,,93,138,6,72,,,62,0923,,,340362,,411,168762,01,,1975
75IN04746,1974625399,74,2,K5399,,78,780,,,,,,06,3,2,,,6,,781,,, 1,95,131,,78,,,62,,,,329762,5,,841461,,,1975
75IN04747,1974625404,74,2,K5404,,70,701,,8,,,,06,2,2,,,2,,700,,, 1,88,116,,70,,,62,,,,410862,5,,371862,,,1975
75IN04748,1974625405,74,1,K5405,,70,701,,,,,,06,2,,,,2,,,,,,,,7,70,,,62,0527,,,410862,,,371862,97,,1975
75IN04749,1974625406,74,1,K5406,,76,760,,,3,,,06,2,,,,6,,,,,,87,132,3,76,,,62,0721,,,358862,,388,104362,93,,1975
75IN04750,1974625407,74,2,K5407,,76,760,,,,,,06,2,2,,,6,,761,,, 1,93,122,,76,,,62,,,,358862,5,,104362,,,1975
75IN04751,1974625408,74,2,K5408,,77,771,,,,,,06,2,2,,,6,,772,,, 1,92,126,,77,,,62,,,,479862,5,,303162,,,1975
75IN04752,1974625410,74,2,K5410,,78,781,,,,,,06,3,2,,,6,,780,,, 1,79,113,,78,,,62,,,,407762,5,,322562,,,1975
75IN04753,1974625412,74,1,K5412,,77,771,,,2,,,06,1,,,,6,,134,,,,91,136,2,77,,,62,0925,,,479862,,403,918161,92,,1975
75IN04754,1974625413,74,1,K5413,,76,762,,,3,,,06,3,,,,6,,,,,,89,119,3,76,,,62,0721,,,341962,,375,232162,93,,1975
75IN04755,1974625415,74,1,K5415,,78,782,,,,,,06,1,,,,6,,133,,,,106,149,2,78,,,62,0925,,,406862,,407,074862,92,,1975
75IN04756,1974625416,74,2,K5416,,72,803,,,,,,06,3,2,,,3,,893,,, 1,68,106,,72,,,62,,,,380362,5,,384662,,,1975
75IN04757,1974625418,74,2,K5418,,72,983,,,,,,06,1,2,,,3,,903,,, 1,86,124,,72,,,62,,,,362362,5,,123162,,,1975
75IN04758,1974625419,74,2,K5419,,77,771,,8,,,,06,1,2,,,6,,772,,, 1,82,120,,77,,,62,,,,479862,5,,965661,,,1975
75IN04759,1974625420,74,2,K5420,,72,893,,8,,,,06,1,2,,,3,,803,,, 1,84,117,,72,,,62,,,,379862,5,,376362,,,1975
75IN04760,1974625421,74,2,K5421,,03,033,,8,,,,06,1,2,,,1,,033,,, 1,81,112,7,03,,,62,1114,,,315862,5,,315562,97,,1975
75IN04761,1974625422,74,1,K5422,,70,701,,,,,,06,2,,,,2,,,,,,,,7,70,,,62,0527,,,410862,,,079562,97,,1975
75IN04762,1974625423,74,2,K5423,,70,701,,,,,,06,2,2,,,2,,700,,, 1,103,136,,70,,,62,,,,410862,5,,079562,,,1975
75IN04763,1974625425,74,2,K5425,,75,751,,8,,,,06,1,2,,,6,,752,,, 1,99,131,,75,,,62,,,,382562,5,,372062,,,1975
75IN04764,1974625426,74,2,K5426,,75,752,,8,,,,06,1,2,,,6,,750,,, 1,129,124,,75,,,62,,,,403062,5,,418662,,,1975
75IN04765,1974625427,74,2,K5427,,78,780,,8,,,,06,1,2,,,6,,782,,, 1,96,124,,78,,,62,,,,329762,5,,320962,,,1975
75IN04766,1974625428,74,2,K5428,,02,023,,8,,,,06,2,2,,,1,,023,,, 1,97,130,,02,,,62,,,,347262,5,,012962,,,1975
75IN04767,1974625429,74,2,K5429,,02,023,,,,,,06,2,2,,,1,,023,,, 1,68,106,,02,,,62,,,,347262,5,,012962,,,1975
75IN04768,1974625431,74,1,K5431,,78,781,,,2,,,06,1,,,,6,,136,,,,117,152,2,78,,,62,0925,,,407762,,413,296262,92,,1975
75IN04769,1974625435,74,1,K5435,,70,701,,,3,,,06,3,,,,2,,,,,,84,136,3,70,,,62,0721,,,410862,,385,980361,93,,1975
75IN04770,1974625437,74,2,K5437,,78,781,,8,,,,06,1,2,,,6,,780,,, 1,107,146,,78,,,62,,,,407762,5,,185662,,,1975
75IN04771,1974625438,74,2,K5438,,77,770,,,2,,,06,1,2,,,6,,771,,, 1,88,116,,77,,,62,,,,496862,5,,368962,,,1975
75IN04772,1974625440,74,2,K5440,,06,772,,,,,,06,3,2,,,6,,,,, 1,82,133,,77,,,62,,,,464662,5,,977661,,,1975
75IN04773,1974625441,74,1,K5441,,77,770,,,2,,,06,1,,,,6,,101,,,,118,152,2,77,,,62,0925,,,496862,,433,195062,92,,1975
75IN04774,1974625444,74,1,K5444,,72,863,,,1,,,06,1,,,,3,,823,,,,101,135,,72,,,62,,,,352462,,416,064662,,,1975
75IN04775,1974625445,74,1,K5445,,70,700,,,3,,,06,1,,,,2,,,,,,115,144,3,70,,,62,0721,,,411562,,411,950461,93,,1975
75IN04776,1974625447,74,2,K5447,,06,761,,,,,,06,2,2,,,6,,,,, 1,93,127,,76,,,62,,,,369162,5,,065462,,,1975
75IN04777,1974625450,74,2,K5450,,06,762,,,,,,06,1,2,,,6,,,,, 1,103,144,,76,,,62,,,,341962,5,,405362,,,1975
75IN04778,1974625451,74,1,K5451,,72,863,,,,,,06,1,,,,3,,,,,,73,,7,72,,,62,0717,,,352462,,369,000862,97,,1975
75IN04779,1974625452,74,1,K5452,,78,780,,,3,,,06,3,,,,6,,,,,,88,122,3,78,,,62,0721,,,329762,,380,358262,93,,1975
75IN04780,1974625454,74,2,K5454,,75,750,,,,,,06,2,,,,6,,,,,,,,7,75,,,62,0527,,,375762,,,193962,97,,1975
75IN04781,1974625455,74,2,K5455,,75,750,,,,,,06,2,2,,,6,,752,,, 1,87,120,,75,,,62,,,,375762,5,,193962,,,1975
75IN04782,1974625456,74,1,K5456,,77,771,,,,,,06,2,,,,6,,,,,,,,3,77,,,62,0421,,,479862,,,406262,93,,1975
75IN04783,1974625458,74,2,K5458,,06,772,,,,,,06,2,2,,,6,,,,, 1,93,124,,77,,,62,,,,464662,5,,255362,,,1975
75IN04784,1974625459,74,2,K5459,,77,772,,,,,,06,2,2,,,6,,770,,, 1,92,131,,77,,,62,,,,464662,5,,255362,,,1975
75IN04785,1974625460,74,1,K5460,,77,772,,,2,,,06,3,,,,6,,135,,,,110,144,2,77,,,62,0925,,,464662,,379,255362,92,,1975
75IN04786,1974625462,74,1,K5462,,78,780,,,1,,,06,3,,,,6,,,,,,119,159,,78,,,62,,,,329762,,425,197962,,,1975
75IN04787,1974625463,74,2,K5463,,76,761,,,,,,06,3,2,,,6,,760,,, 1,121,149,,76,,,62,,,,369162,5,,052962,,,1975
75IN04788,1974625465,74,2,K5465,,78,781,,,2,,,06,3,,,,6,, 01,,,,78,102,2,78,,,62,0925,,,407762,5,,246062,92,,1975
75IN04789,1974625467,74,2,K5467,,78,782,,,,,,06,1,2,,,6,,781,,, 1,95,133,,78,,,62,,,,406862,5,,096162,,,1975
75IN04790,1974625468,74,2,K5468,,03,033,,,,,,06,1,2,,,1,,033,,, 1,81,106,,03,,,62,,,,315862,5,,859661,,,1975
75IN04791,1974625469,74,1,K5469,,76,760,,,3,,,06,2,,,,6,,,,,,77,113,3,76,,,62,0721,,,358862,,372,158862,93,,1975
75IN04792,1974625471,74,1,K5471,,77,770,,,2,,,06,2,,,,6,,133,,,,126,148,2,77,,,62,0925,,,496862,,434,946361,92,,1975
75IN04793,1974625472,74,2,K5472,,06,770,,,,,,06,2,2,,,6,,,,, 1,79,110,,77,,,62,,,,496862,5,,946361,,,1975
75IN04794,1974625473,74,2,K5473,,75,751,,,,,,06,1,2,,,6,,750,,, 1,90,122,,75,,,62,,,,382562,5,,256462,,,1975
75IN04795,1974625474,74,1,K5474,,76,761,,,1,,,06,3,,,,6,,,,,,117,152,,76,,,62,,,,369162,,402,127662,,,1975
75IN04796,1974625476,74,2,K5476,,70,700,,,,,,06,1,2,,,2,,701,,, 1,120,156,,70,,,62,,,,411562,5,,061362,,,1975
75IN04797,1974625477,74,1,K5477,,77,770,,,2,,,06,2,,,,6,,134,,,,98,135,2,77,,,62,0925,,,496862,,399,213162,92,,1975
75IN04798,1974625479,74,1,K5479,,72,923,,,1,,,06,1,,,,3,,933,,,,99,136,,72,,,62,,,,401362,,400,843561,,,1975
75IN04799,1974625486,74,2,K5486,,06,761,,,,,,06,1,2,,,6,,,,, 2,106,122,,76,,,62,,,,369162,,,207262,,,1975
75IN04800,1974625490,74,1,K5490,,76,762,,,3,,,06,1,,,,6,,,,,,89,131,3,76,,,62,0721,,,341962,,382,275462,93,,1975
75IN04801,1974625492,74,2,K5492,,72,993,,,,,,06,3,2,,,3,,913,,, 1,85,121,,72,,,62,,,,329962,5,,843461,,,1975
75IN04802,1974625493,74,2,K5493,,06,750,,,,,,06,1,2,,,6,,,,, 1,106,128,,75,,,62,,,,375762,5,,230262,,,1975
75IN04803,1974625494,74,2,K5494,,76,760,,8,,,,06,1,2,,,6,,761,,, 1,102,135,,76,,,62,,,,358862,5,,049062,,,1975
75IN04804,1974625495,74,1,K5495,,75,751,,,,,,06,2,,,,6,,107,,,,127,159,2,75,,,62,0925,,,382562,,424,295362,92,,1975
75IN04805,1974625496,74,2,K5496,,75,751,,8,,,,06,2,2,,,6,,752,,, 1,114,154,,75,,,62,,,,382562,5,,295362,,,1975
75IN04806,1974625497,74,2,K5497,,76,760,,,,,,06,2,2,,,6,,762,,, 1,79,116,,76,,,62,,,,358862,5,,268362,,,1975
75IN04807,1974625499,74,2,K5499,,70,700,,8,,,,06,1,2,,,2,,701,,, 1,133,164,,70,,,62,,,,411562,5,,176862,,,1975
75IN04808,1974625502,74,1,K5502,,75,752,,,,,,06,1,,,,6,,,,,,,,7,75,,,62,0527,,,403062,,,028462,97,,1975
75IN04809,1974625503,74,1,K5503,,78,780,,,2,,,06,3,,,,6,,136,,,,97,134,2,78,,,62,0925,,,329762,,393,292662,92,,1975
75IN04810,1974625505,74,1,K5505,,75,750,,,1,,,06,1,,,,6,,,,,,117,158,,75,,,62,,,,375762,,427,946261,,,1975
75IN04811,1974625506,74,2,K5506,,77,770,,8,,,,06,1,2,,,6,,771,,, 1,86,127,,77,,,62,,,,496862,5,,382062,,,1975
75IN04812,1974625507,74,2,K5507,,72,963,,,,,,06,2,2,,,3,,923,,, 1,110,141,,72,,,62,,,,340362,5,,942461,,,1975
75IN04813,1974625509,74,2,K5509,,70,701,,8,,,,06,2,2,,,2,,700,,, 1,84,114,,70,,,62,,,,410862,5,,232362,,,1975
75IN04814,1974625510,74,2,K5510,,70,701,,,,,,06,2,2,,,2,,702,,, 1,73,106,,70,,,62,,,,410862,5,,232362,,,1975
75IN04815,1974625511,74,1,K5511,,72,873,,,1,,,06,1,,,,3,,853,,,,99,136,,72,,,62,,,,317762,,402,286362,,,1975
75IN04816,1974625512,74,2,K5512,,72,963,,8,2,,,06,1,2,,,3,,933,,, 1,77,123,,72,,,62,,,,340362,5,,345762,,,1975
75IN04817,1974625514,74,1,K5514,,72,903,,,1,,,06,3,,,,3,,873,,,,95,126,,72,,,62,,,,401662,,391,853061,,,1975
75IN04818,1974625515,74,1,K5515,,76,761,,,3,,,06,1,,,,6,,,,,,90,126,3,76,,,62,0721,,,369162,,375,270262,93,,1975
75IN04819,1974625517,74,2,K5517,,77,772,,8,,,,06,1,2,,,6,,770,,, 1,96,120,,77,,,62,,,,464662,5,,032762,,,1975
75IN04820,1974625523,74,2,K5523,,70,700,,,,,,06,1,2,,,2,,702,,, 1,94,130,,70,,,62,,,,411562,5,,202562,,,1975
75IN04821,1974625525,74,2,K5525,,02,023,,8,,,,06,2,2,,,1,,023,,, 1,65,97,,02,,,62,,,,347262,5,,115162,,,1975
75IN04822,1974625526,74,2,K5526,,75,750,,8,,,,06,1,2,,,6,,751,,, 1,97,144,,75,,,62,,,,375762,5,,296862,,,1975
75IN04823,1974625529,74,2,K5529,,70,701,,8,,,,06,1,2,,,2,,700,,, 1,73,119,,70,,,62,,,,410862,5,,272762,,,1975
75IN04824,1974625530,74,2,K5530,,77,770,,,,,,06,2,2,,,6,,772,,, 1,91,127,,77,,,62,,,,496862,5,,063462,,,1975
75IN04825,1974625532,74,2,K5532,,77,772,,,,,,06,1,2,,,6,,771,,, 1,89,120,,77,,,62,,,,464662,5,,219562,,,1975
75IN04826,1974625533,74,2,K5533,,77,770,,8,,,,06,1,2,,,6,,772,,, 1,84,116,,77,,,62,,,,496862,5,,271262,,,1975
75IN04827,1974625534,74,2,K5534,,77,771,,,,,,06,1,2,,,6,,770,,, 1,112,137,,77,,,62,,,,479862,5,,254562,,,1975
75IN04828,1974625535,74,1,K5535,,77,770,,,3,,,06,1,,,,6,,,,,,88,131,3,77,,,62,0721,,,496862,,389,029762,93,,1975
75IN04829,1974625537,74,1,K5537,,70,701,,,,,,06,1,,,,2,,106,,,,114,158,2,70,,,62,0925,,,410862,,423,402262,92,,1975
75IN04830,1974625538,74,2,K5538,,06,761,,,,,,06,2,2,,,6,,,,, 1,75,112,,76,,,62,,,,369162,5,,281362,,,1975
75IN04831,1974625539,74,2,K5539,,76,761,,8,,,,06,2,2,,,6,,760,,, 1,90,109,,76,,,62,,,,369162,5,,281362,,,1975
75IN04832,1974625540,74,1,K5540,,75,751,,,3,,,06,3,,,,6,,,,,,89,123,3,75,,,62,0721,,,382562,,383,897661,93,,1975
75IN04833,1974625542,74,2,K5542,,70,701,,,,,,06,2,,,,2,,,,,,,,7,70,,,62,0527,,,410862,,,987261,97,,1975
75IN04834,1974625545,74,2,K5545,,76,761,,,,,,06,1,2,,,6,,762,,, 1,99,136,,76,,,62,,,,369162,5,,080862,,,1975
75IN04835,1974625547,74,1,K5547,,72,973,,,1,,,06,2,,,,3,,913,,,,74,103,,72,,,62,,,,347862,,397,912861,,,1975
75IN04836,1974625548,74,1,K5548,,72,973,,,1,,,06,2,,,,3,,,,,,77,117,,72,,,62,,,,347862,,372,912861,,,1975
75IN04837,1974625549,74,1,K5549,,72,913,,,1,,,06,1,,,,3,,863,,,,106,128,,72,,,62,,,,384462,,409,299462,,,1975
75IN04838,1974625550,74,1,K5550,,72,943,,,1,,,06,1,,,,3,,883,,,,99,137,,72,,,62,,,,420162,,400,310662,,,1975
75IN04839,1974625552,74,1,K5552,,78,780,,,1,,,06,1,,,,6,,,,,,115,164,,78,,,62,,,,329762,,431,274762,,,1975
75IN04840,1974625554,74,1,K5554,,72,993,,,1,,,06,1,,,,3,,993,,,,84,123,,72,,,62,,,,329962,,394,900761,,,1975
75IN04841,1974625555,74,2,K5555,,78,781,,8,,,,06,2,2,,,6,,782,,, 1,86,118,,78,,,62,,,,407762,5,,201462,,,1975
75IN04842,1974625556,74,2,K5556,,78,781,,,2,,,06,2,,,,6,, 01,,,,67,105,2,78,,,62,0925,,,407762,5,,201462,92,,1975
75IN04843,1974625557,74,1,K5557,,76,760,,,1,,,06,2,,,,6,,,,,,103,147,,76,,,62,,,,358862,,395,377262,,,1975
75IN04844,1974625558,74,2,K5558,,06,760,,,,,,06,2,2,,,6,,,,, 1,92,121,,76,,,62,,,,358862,5,,377262,,,1975
75IN04845,1974625559,74,1,K5559,,77,771,,,,,,06,1,,,,6,,,,,,108,,3,77,,,62,0721,,,479862,,395,317462,93,,1975
75IN04846,1974625561,74,1,K5561,,75,750,,,2,,,06,2,,,,6,,108,,,,115,147,2,75,,,62,0925,,,375762,,413,379662,92,,1975
75IN04847,1974625562,74,2,K5562,,70,700,,8,,,,06,2,2,,,2,,701,,, 1,122,149,,70,,,62,,,,411562,5,,987961,,,1975
75IN04848,1974625563,74,2,K5563,,70,700,,,,,,06,2,2,,,2,,701,,, 1,81,116,,70,,,62,,,,411562,5,,987961,,,1975
75IN04849,1974625565,74,2,K5565,,70,701,,,,,,06,1,2,,,2,,700,,, 1,120,144,,70,,,62,,,,410862,5,,134762,,,1975
75IN04850,1974625567,74,1,K5567,,70,700,,,,,,06,3,,,,2,,,,,,,,6,70,,,62,0316,,,411562,,,979661,01,,1975
75IN04851,1974625569,74,1,K5569,,70,701,,,2,,,06,1,,,,2,,134,,,,89,135,2,70,,,62,0925,,,410862,,394,290862,92,,1975
75IN04852,1974625574,74,2,K5574,,06,761,,,,,,06,1,2,,,6,,,,, 1,99,125,,76,,,62,,,,369162,5,,372562,,,1975
75IN04853,1974625576,74,2,K5576,,76,762,,8,,,,06,3,2,,,6,,761,,, 1,81,,,76,,,62,,,,341962,5,,088562,,,1975
75IN04854,1974625579,74,2,K5579,,78,781,,8,,,,06,2,2,,,6,,780,,, 1,105,121,,78,,,62,,,,407762,5,,034262,,,1975
75IN04855,1974625580,74,2,K5580,,72,953,,,,,,06,1,2,,,3,,943,,, 1,74,110,,72,,,62,,,,374662,5,,317862,,,1975
75IN04856,1974625581,74,1,K5581,,72,803,,,1,,,06,3,,,,3,,813,,,,106,141,,72,,,62,,,,380362,,410,266062,,,1975
75IN04857,1974625584,74,1,K5584,,76,762,,,1,,,06,3,,,,6,,,,,,109,144,,76,,,62,,,,341962,,400,878861,,,1975
75IN04858,1974625586,74,2,K5586,,78,781,,,,,,06,1,2,,,6,,782,,, 1,96,127,,78,,,62,,,,407762,5,,351862,,,1975
75IN04859,1974625587,74,2,K5587,,78,781,,8,2,,,06,2,,,,6,, 01,,,,69,110,2,78,,,62,0925,,,407762,5,,170762,92,,1975
75IN04860,1974625588,74,2,K5588,,06,781,,,,,,06,2,2,,,6,,,,, 1,70,110,,78,,,62,,,,407762,5,,170762,,,1975
75IN04861,1974625590,74,2,K5590,,77,771,,8,,,,06,1,2,,,6,,772,,, 1,95,126,,77,,,62,,,,479862,5,,283762,,,1975
75IN04862,1974625594,74,1,K5594,,77,772,,,2,,,06,3,,,,6,,134,,,,117,151,2,77,,,62,0925,,,464662,,406,319262,92,,1975
75IN04863,1974625596,74,2,K5596,,72,803,,8,,,,06,2,2,,,3,,953,,, 1,71,122,,72,,,62,,,,380362,5,,870061,,,1975
75IN04864,1974625597,74,2,K5597,,72,803,,,,,,06,2,2,,,3,,963,,, 1,71,104,,72,,,62,,,,380362,5,,870061,,,1975
75IN04865,1974625600,74,2,K5600,,75,750,,,,,,06,1,2,,,6,,751,,, 1,92,115,,75,,,62,,,,375762,5,,892161,,,1975
75IN04866,1974625604,74,1,K5604,,70,700,,,2,,,06,1,,,,2,,132,,,,114,155,2,70,,,62,0925,,,411562,,402,284162,92,,1975
75IN04867,1974625605,74,1,K5605,,75,751,,,,,,06,1,,,,6,,,,,,,,7,75,,,62,0527,,,382562,,,299162,97,,1975
75IN04868,1974625606,74,1,K5606,,70,701,,,3,,,06,1,,,,2,,,,,,80,119,3,70,,,62,0721,,,410862,,390,112562,93,,1975
75IN04869,1974625608,74,1,K5608,,72,813,,,1,,,06,3,,,,3,,943,,,,101,133,,72,,,62,,,,413962,,394,271162,,,1975
75IN04870,1974625609,74,2,K5609,,78,782,,8,,,,06,1,2,,,6,,780,,, 1,77,121,,78,,,62,,,,406862,5,,376162,,,1975
75IN04871,1974625611,74,2,K5611,,77,772,,8,,,,06,3,2,,,6,,771,,, 1,108,148,,77,,,62,,,,464662,5,,946761,,,1975
75IN04872,1974625612,74,2,K5612,,06,780,,,,,,06,3,2,,,6,,,,, 1,110,139,,78,,,62,,,,329762,5,,095662,,,1975
75IN04873,1974625616,74,1,K5616,,77,770,,,2,,,06,2,,,,6,,133,,,,112,139,2,77,,,62,0925,,,496862,,410,305162,92,,1975
75IN04874,1974625617,74,2,K5617,,77,770,,,,,,06,2,2,,,6,,772,,, 1,75,106,,77,,,62,,,,496862,5,,305162,,,1975
75IN04875,1974625618,74,2,K5618,,72,953,,8,,,,06,1,2,,,3,,973,,, 1,78,108,,72,,,62,,,,374662,5,,350262,,,1975
75IN04876,1974625620,74,2,K5620,,78,781,,,,,,06,2,2,,,6,,782,,, 1,109,129,,78,,,62,,,,407762,5,,941861,,,1975
75IN04877,1974625621,74,1,K5621,,70,701,,,2,,,06,2,,,,2,,133,,,,87,140,2,70,,,62,0925,,,410862,,401,172362,92,,1975
75IN04878,1974625622,74,2,K5622,,70,701,,8,,,,06,2,2,,,2,,700,,, 1,84,121,,70,,,62,,,,410862,5,,172362,,,1975
75IN04879,1974625623,74,2,K5623,,76,761,,8,,,,06,1,2,,,6,,760,,, 1,105,133,,76,,,62,,,,369162,5,,404762,,,1975
75IN04880,1974625624,74,2,K5624,,06,772,,,,,,06,3,2,,,6,,,,, 1,79,138,,77,,,62,,,,464662,5,,899361,,,1975
75IN04881,1974625627,74,2,K5627,,06,762,,,,,,06,3,2,,,6,,,,, 1,102,145,,76,,,62,,,,341962,5,,175562,,,1975
75IN04882,1974625628,74,1,K5628,,78,780,,,,,,06,1,,,,6,,,,,,,,7,78,,,62,0527,,,329762,,,302262,97,,1975
75IN04883,1974625629,74,2,K5629,,06,760,,,,,,06,1,2,,,6,,,,, 1,91,126,,76,,,62,,,,358862,5,,228162,,,1975
75IN04884,1974625632,74,2,K5632,,76,760,,8,,,,06,2,2,,,6,,761,,, 1,104,139,,76,,,62,,,,358862,5,,090462,,,1975
75IN04885,1974625637,74,1,K5637,,72,853,,,1,,,06,3,,,,3,,833,,,,138,175,,72,,,62,,,,387462,,420,099362,,,1975
75IN04886,1974625641,74,1,K5641,,77,771,,,3,,,06,3,,,,6,,,,,,142,145,3,77,,,62,0721,,,479862,,468,881061,93,,1975
75IN04887,1974625642,74,1,K5642,,70,702,,,1,,,06,1,,,,2,,702,,,,95,141,,70,,,62,,,,347962,,408,088862,,,1975
75IN04888,1974625643,74,1,K5643,,78,781,,,3,,,06,3,,,,6,,,,,,92,138,3,78,,,62,0721,,,407762,,379,359262,93,,1975
75IN04889,1974625652,74,1,K5652,,75,750,,,,,,06,1,,,,6,,,,,,,,6,75,,,62,0222,,,375762,,,008762,16,,1975
75IN04890,1974625655,74,1,K5655,,75,750,,,2,,,06,2,,,,6,,119,,,,105,146,2,75,,,62,0925,,,375762,,415,046562,92,,1975
75IN04891,1974625656,74,2,K5656,,75,750,,8,,,,06,2,2,,,6,,752,,, 1,99,125,,75,,,62,,,,375762,5,,046562,,,1975
75IN04892,1974625657,74,1,K5657,,70,700,,,1,,,06,1,,,,2,,,,,,124,169,,70,,,62,,,,411562,,400,980961,,,1975
75IN04893,1974625659,74,1,K5659,,72,883,,,,,,06,1,,,,3,,,,,,,,6,72,,,62,0209,,,412562,,,381262,24,-,1975
75IN04894,1974625662,74,2,K5662,,06,760,,,,,,06,3,2,,,6,,,,, 1,91,123,,76,,,62,,,,358862,5,,240362,,,1975
75IN04895,1974625665,74,1,K5665,,77,771,,,2,,,06,1,,,,6,,104,,,,134,164,2,77,,,62,0925,,,479862,,444,115462,92,,1975
75IN04896,1974625666,74,2,K5666,,70,701,,,,,,06,2,,,,2,,,,,,,,7,70,,,62,0527,,,410862,,,154462,97,,1975
