UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
02BR00001, 6062,6.0,00,,UTE,U,2,183,3,W,
02BR00002, 6377,6.0,00,"LTS,SW.BAG",UTE,U,2,150,3,W,
02BR00003, 6236,6.0,00,SW.BAG,UTE,U,2,177,3,W,
02BR00004, 8136,4.0,00,"T X C ewe,OVX",OVX,O,2,0,5,W,
02BR00005, 8019,4.0,18,L.EYE TRT '02,AI-,A,2,165,4,W,
02BR00006, 8040,4.0,18,"OVX,BARREN",OVX,O,2,183,5,.,
02BR00007, 8050,4.0,00,T X C ewe,UTE,U,2,173,3,W,
02BR00008, 8059,4.0,18,POLYPAY?OVX,OVX,O,2,195,5,W,
02BR00009, 8028,4.0,00,BLACK MARKER,BLK,1,1,159,2,.,10
02BR00010, 8027,4.0,18,,AI-,A,2,163,1,W,
02BR00011, 8084,4.0,18,BLK. EAR,AI-,A,2,139,4,W,
02BR00012, 8091,4.0,18,,AI-,A,2,146,4,W,
02BR00013, 8320,4.0,18,,AI-,A,2,167,4,W,
02BR00014, 8375,4.0,18,,AI-,A,2,167,4,W,
02BR00015, 8416,4.0,18,,AI-,A,2,158,1,W,
02BR00016, 8436,4.0,18,,-2-,1,2,171,2,W,
02BR00017, 8439,4.0,88,,-5-,2,0,160,2,W,
02BR00018, 8441,4.0,18,,-2-,1,2,171,1,W,
02BR00019, 8443,4.0,88,TAG CUT '2002,-5-,2,0,156,3,W,
02BR00020, 8462,4.0,88,,-2-,1,0,165,2,W,
02BR00021, 8423,4.0,88,,-4-,2,0,138,3,W,
02BR00022, 8492,4.0,18,,AI-,A,2,156,4,W,
02BR00023, 8479,4.0,18,,-3-,1,2,197,3,W,
02BR00024, 8516,4.0,88,WORN TAG,-4-,2,0,143,2,W,
02BR00025, 8504,4.0,18,,AI-,A,2,151,4,W,
02BR00026, 8539,4.0,18,1TAG,AI-,A,2,147,4,W,
02BR00027, 8524,4.0,18,,AI-,A,2,174,4,W,
02BR00028, 8526,4.0,88,,-4-,2,0,142,2,W,
02BR00029, 8595,4.0,88,,-5-,2,0,169,2,W,
02BR00030, 8601,4.0,18,,AI-,A,2,192,4,W,
02BR00031, 8636,4.0,18,,-4-,2,2,140,1,W,
02BR00032, 8641,4.0,18,pg 4/24 156#,AI-,A,2,151,4,W,
02BR00033, 8665,4.0,18,,AI-,A,2,154,1,W,
02BR00034, 8668,4.0,88,,-5-,2,0,141,2,W,
02BR00035, 8682,4.0,18,"LT,R.",AI-,A,2,159,4,W,
02BR00036, 8695,4.0,18,TAG CUT '2002,-4-,2,2,183,2,W,
02BR00037, 8697,4.0,88,,-2-,1,0,159,2,W,
02BR00038, 8210,4.0,68,,-5-,2,7,174,1,W,
02BR00039, 8212,4.0,68,NICE,-5-,2,7,173,2,W,
02BR00040, 8217,4.0,18,,AI-,A,2,132,4,W,
02BR00041, 8202,4.0,88,COARSE,-3-,1,0,161,1,W,
02BR00042, 8281,4.0,18,"OVX,PROD",OVX,O,2,200,5,.,
02BR00043, 8286,4.0,68,,-1-,1,7,199,1,W,
02BR00044, 8295,4.0,18,,AI-,A,2,171,2,W,
02BR00045, 8858,4.0,18,,-3-,1,2,182,1,W,
02BR00046, 8876,4.0,18,,-1-,1,2,155,2,W,
02BR00047, 8757,4.0,68,,-4-,2,7,163,1,W,
02BR00048, 8764,4.0,18,,-5-,2,2,159,2,W,
02BR00049, 8724,4.0,88,,-2-,1,0,150,2,W,
02BR00050, 8727,4.0,88,,-2-,1,0,169,2,W,
02BR00051, 8780,4.0,88,,-2-,1,0,163,2,W,
02BR00052, 8793,4.0,68,,-2-,1,7,165,1,W,
02BR00053, 8776,4.0,00,"X, ?UDDER",UTE,U,2,161,3,W,
02BR00054, 7485,5.0,00,MLTS,UTE,U,2,195,2,W,
02BR00055,01103,2.0,18,,-4-,2,2,159,1,W,
02BR00056,01131,2.0,68,,-4-,2,7,166,2,W,
02BR00057,01139,2.0,68,,OVX,O,7,200,1,W,
02BR00058,01142,2.0,68,,-5-,2,7,179,2,W,
02BR00059,01161,2.0,18,,AI-,A,2,152,4,W,
02BR00060,01178,2.0,88,"OVX, SMALL",OVX,O,2,128,5,W,
02BR00061,01015,2.0,18,,-2-,1,2,144,2,W,
02BR00062,01019,2.0,88,DYSTOCIA,-1-,1,0,169,1,W,
02BR00063,01056,2.0,18,"OVX, SMALL",OVX,O,2,122,5,.,
02BR00064,01066,2.0,18,"CLR2, OVX",OVX,O,2,159,5,.,
02BR00065,01328,2.0,88,"NICE, A",-2-,1,0,147,1,W,
02BR00066,01383,2.0,68,,-2-,1,7,199,1,W,
02BR00067,01372,2.0,68,,-1-,1,7,158,1,W,
02BR00068,01379,2.0,18,,-1-,1,2,152,2,W,
02BR00069,01417,2.0,41,"OVX, SMALL",OVX,O,2,136,5,W,
02BR00070,01406,2.0,41,"OVX, SMALL",OVX,O,2,138,5,.,
02BR00071,01430,2.0,18,,-5-,2,2,158,2,W,
02BR00072,01422,2.0,18,,-4-,2,2,167,2,W,
02BR00073,01486,2.0,41,"F2,CLR, OVX",OVX,O,2,158,5,.,
02BR00074,01499,2.0,18,"OVX, SMALL",OVX,O,2,140,5,W,
02BR00075,01470,2.0,18,THIN,-2-,1,2,139,2,W,
02BR00076,01242,2.0,68,SUCK1SIDE,-5-,2,7,159,1,W,
02BR00077,01257,2.0,68,,OVX,O,7,159,5,W,
02BR00078,01267,2.0,18,,-5-,2,2,157,1,W,
02BR00079,01287,2.0,18,,OVX,O,2,178,5,W,
02BR00080,01291,2.0,18,?UDDER,-3-,1,2,156,1,W,
02BR00081,00116,2.0,18,NICE,OVX,O,2,174,5,W,
02BR00082,00102,2.0,88,,-5-,2,0,132,2,W,
02BR00083,00136,2.0,18,,-5-,2,2,170,1,W,
02BR00084,00140,2.0,18,,-2-,1,2,194,1,W,
02BR00085,00148,2.0,18,,-1-,1,2,139,2,W,
02BR00086,00166,2.0,00,BLACK EWE,BLK,2,1,188,3,W,
02BR00087,00122,2.0,18,,-1-,1,2,168,1,W,
02BR00088,00197,2.0,18,,-3-,1,2,156,1,W,
02BR00089,00179,2.0,18,EYES OK,AI-,A,2,169,3,W,
02BR00090,00483,2.0,18,"F2, OVX",OVX,O,2,137,5,W,
02BR00091,00491,2.0,41,,12T,2,2,140,1,W,
02BR00092,00534,2.0,68,,-4-,2,7,162,2,W,
02BR00093,00537,2.0,41,BRN. L.EYE,13T,2,2,200,5,W,
02BR00094,00545,2.0,18,NICE,AI-,A,2,166,2,W,
02BR00095,00559,2.0,18,,-1-,1,2,157,2,W,
02BR00096,00589,2.0,68,DYSTOCIA,-1-,1,7,164,3,W,
02BR00097,00571,2.0,18,,OVX,O,2,171,5,W,
02BR00098,00570,2.0,18,,-2-,1,2,145,1,W,
02BR00099,00647,2.0,68,"NICE, A+",-2-,1,7,173,2,W,
02BR00100,00657,2.0,88,,-3-,1,0,150,2,W,
02BR00101,00625,2.0,68,,-5-,2,7,175,3,W,
02BR00102,00687,2.0,68,WILD LIM,-2-,1,7,157,1,W,
02BR00103,00670,2.0,68,,-1-,1,7,170,2,W,
02BR00104,00678,2.0,18,"F2, OVX",OVX,O,2,152,5,.,
02BR00105,00677,2.0,18,,-3-,1,2,164,2,W,
02BR00106,00211,2.0,18,,OVX,O,2,177,5,W,
02BR00107,00216,2.0,18,,-4-,2,2,136,4,W,
02BR00108,00212,2.0,18,,-4-,2,2,191,1,W,
02BR00109,00240,2.0,18,,-5-,2,2,162,3,W,
02BR00110,00228,2.0,68,LEGGY,-3-,1,7,180,2,W,
02BR00111,00816,2.0,18,,AI-,A,2,162,4,W,
02BR00112,00882,2.0,18,,OVX,O,2,166,5,W,
02BR00113,00876,2.0,18,,OVX,O,2,165,5,W,
02BR00114,00872,2.0,18,,AI-,A,2,180,3,W,
02BR00115,00904,2.0,18,NICE,-1-,1,2,158,1,W,
02BR00116,00930,2.0,18,,-2-,1,2,173,1,W,
02BR00117,00954,2.0,68,,-3-,1,7,174,1,W,
02BR00118,00980,2.0,00,BLACK EWE,BLK,1,1,192,2,W,
02BR00119,00993,2.0,88,,-2-,1,0,133,2,W,
02BR00120,00976,2.0,18,,-3-,1,2,159,2,W,
02BR00121,00979,2.0,18,ALOOF,-1-,1,2,168,1,W,
02BR00122,00707,2.0,18,,-4-,2,2,159,2,W,
02BR00123,00737,2.0,41,,12T,2,2,209,5,W,
02BR00124,00728,2.0,18,,-5-,2,2,165,2,W,
02BR00125,00790,2.0,68,LAME LR. LEG,-4-,2,7,171,3,W,
02BR00126,00795,2.0,18,,-5-,2,2,171,3,W,
02BR00127,50480,7.0,00,OVX 2/2001,OVX,O,2,0,5,W,
02BR00128,91108,3.0,88,,-4-,2,0,164,2,W,
02BR00129,91137,3.0,18,,-5-,2,2,155,4,W,
02BR00130,91149,3.0,88,,-5-,2,0,139,2,W,
02BR00131,91120,3.0,18,,-3-,1,2,157,4,W,
02BR00132,91125,3.0,88,,-5-,2,0,181,2,W,
02BR00133,91188,3.0,18,BRN.EARS,AI-,A,2,190,2,W,
02BR00134,91174,3.0,88,,-3-,1,0,143,1,W,
02BR00135,91003,3.0,18,,AI-,A,2,158,4,W,
02BR00136,91009,3.0,18,1TAG,AI-,A,2,169,4,W,
02BR00137,91046,3.0,68,DYSTOCIA,-1-,1,7,198,3,W,
02BR00138,91058,3.0,18,,-4-,2,2,176,4,W,
02BR00139,91020,3.0,18,,AI-,A,2,172,1,W,
02BR00140,91084,3.0,88,,OVX,O,0,166,5,W,
02BR00141,91075,3.0,18,"?BRED, OVX",OVX,O,2,0,5,W,
02BR00142,91072,3.0,18,,-5-,2,2,151,3,W,
02BR00143,91362,3.0,18,SW.BAG,AI-,A,2,180,3,W,
02BR00144,91379,3.0,18,,AI-,A,2,175,4,W,
02BR00145,91219,3.0,88,,32P,2,0,190,1,W,
02BR00146,91251,3.0,68,TALL,-5-,2,7,180,1,W,
02BR00147,91265,3.0,18,DYSTOCIA,AI-,A,2,158,4,W,
02BR00148,91268,3.0,88,,-4-,2,0,152,1,.,10
02BR00149,91281,3.0,68,MSG 3/3/2000,-1-,1,7,187,1,W,
02BR00150,91271,3.0,00,BLACK EWE,BLK,1,1,162,1,W,
02BR00151,91276,3.0,18,TAG CUT '2002,-4-,2,2,178,1,W,
02BR00152,90102,3.0,88,,-3-,1,0,175,2,W,
02BR00153,90121,3.0,88,,-1-,1,0,167,1,W,
02BR00154,90191,3.0,18,,AI-,A,2,170,4,W,
02BR00155,90018,3.0,18,,AI-,A,2,171,4,W,
02BR00156,90035,3.0,88,,-4-,2,0,138,1,W,
02BR00157,90046,3.0,88,,-1-,1,0,182,3,W,
02BR00158,90051,3.0,68,"LR,FROSTBITE?",-5-,2,7,200,1,W,
02BR00159,90053,3.0,88,DYSTOCIA,-2-,1,0,169,3,W,
02BR00160,90056,3.0,00,"DYSTOCIA,BLK.",BLK,2,1,175,2,W,
02BR00161,90057,3.0,00,BLACK EWE,BLK,1,1,176,3,W,
02BR00162,90061,3.0,68,NICE,-1-,1,7,171,3,W,
02BR00163,90086,3.0,68,DYSTOCIA,-4-,2,7,222,1,W,
02BR00164,90096,3.0,18,,AI-,A,2,176,1,W,
02BR00165,90071,3.0,88,,-5-,2,0,167,2,W,
02BR00166,90077,3.0,68,,-2-,1,7,189,1,W,
02BR00167,90311,3.0,18,,AI-,A,2,147,4,W,
02BR00168,90312,3.0,18,RP ok,AI-,A,2,182,2,W,
02BR00169,90333,3.0,88,,32P,2,0,165,1,W,
02BR00170,90335,3.0,18,,-5-,2,2,154,4,W,
02BR00171,90342,3.0,18,,AI-,A,2,185,4,W,
02BR00172,90365,3.0,18,,AI-,A,2,158,1,W,
02BR00173,90362,3.0,18,,AI-,A,2,160,4,W,
02BR00174,90369,3.0,18,,AI-,A,2,161,4,W,
02BR00175,90386,3.0,18,,-1-,1,2,150,4,W,
02BR00176,90392,3.0,18,,AI-,A,2,148,4,W,
02BR00177,90370,3.0,18,,-1-,1,2,194,1,W,
02BR00178,90372,3.0,18,,AI-,A,2,172,1,W,
02BR00179,90415,3.0,68,,-2-,1,7,173,1,W,
02BR00180,90519,3.0,18,,-2-,1,2,169,2,W,
02BR00181,90532,3.0,18,,-4-,2,2,156,1,W,
02BR00182,90541,3.0,88,,-2-,1,0,165,2,.,97
02BR00183,90545,3.0,88,WILD,-4-,2,0,161,2,W,
02BR00184,90558,3.0,18,,AI-,A,2,168,4,.,01
02BR00185,90589,3.0,88,,31P,2,0,173,2,W,
02BR00186,90597,3.0,88,,-2-,1,0,153,1,W,
02BR00187,90576,3.0,18,,AI-,A,2,169,2,W,
02BR00188,90638,3.0,68,LEGGY,-1-,1,7,209,1,W,
02BR00189,90650,3.0,68,"TALL,WILD",-3-,1,7,216,1,W,
02BR00190,90626,3.0,88,,33P,2,0,158,3,W,
02BR00191,90684,3.0,88,,-5-,2,0,150,3,W,
02BR00192,90687,3.0,88,,-5-,2,0,177,3,W,
02BR00193,90694,3.0,88,DYSTOCIA,-1-,1,0,182,3,W,
02BR00194,90216,3.0,18,,-1-,1,2,149,4,W,
02BR00195,90212,3.0,18,,AI-,A,2,173,2,W,
02BR00196,90239,3.0,18,,-2-,1,2,158,4,W,
02BR00197,90256,3.0,18,DYSTOCIA ok,AI-,A,2,192,1,W,
02BR00198,90259,3.0,18,,-2-,1,2,170,1,W,
02BR00199,90257,3.0,18,ABS.CHEEK,-5-,2,2,151,4,W,
02BR00200,90281,3.0,18,,-5-,2,2,155,4,W,
02BR00201,90280,3.0,18,,-3-,1,2,182,2,W,
02BR00202,90283,3.0,18,,AI-,A,2,159,4,W,
02BR00203,90292,3.0,18,,-4-,2,2,159,1,W,
02BR00204,90299,3.0,18,,AI-,A,2,188,3,W,
02BR00205,90276,3.0,18,R.BLOODY MILK,-3-,1,2,158,4,W,
02BR00206,90800,3.0,88,,-3-,1,0,174,2,W,
02BR00207,90805,3.0,18,DYSTOCIA,-1-,1,2,151,1,W,
02BR00208,90830,3.0,88,,-1-,1,0,162,2,W,
02BR00209,90833,3.0,88,,-2-,1,0,160,1,W,
02BR00210,90835,3.0,68,THIN,-2-,1,7,187,1,W,
02BR00211,90844,3.0,88,,-3-,1,0,134,1,W,
02BR00212,90866,3.0,00,BLACK EWE,BLK,1,1,184,2,W,
02BR00213,90880,3.0,88,,-4-,2,0,175,1,W,
02BR00214,90883,3.0,18,THIN,-2-,1,2,160,4,W,
02BR00215,90870,3.0,88,,-3-,1,0,150,1,W,
02BR00216,90913,3.0,68,,-4-,2,7,175,3,W,
02BR00217,90905,3.0,18,,-4-,2,2,163,2,W,
02BR00218,90945,3.0,00,BLACK EWE,BLK,2,1,191,1,.,10
02BR00219,90953,3.0,88,VLTS,-1-,1,0,172,2,W,
02BR00220,90956,3.0,68,,-5-,2,7,192,1,W,
02BR00221,90952,3.0,88,,-4-,2,0,168,3,W,
02BR00222,90925,3.0,18,,-3-,1,2,146,1,W,
02BR00223,90927,3.0,18,,AI-,A,2,149,2,W,
02BR00224,90990,3.0,18,,AI-,A,2,172,1,W,
02BR00225,90711,3.0,18,,AI-,A,2,175,4,W,
02BR00226,90710,3.0,18,,AI-,A,2,162,1,W,
02BR00227,90730,3.0,68,"OVX,BARREN",OVX,O,2,208,5,W,
02BR00228,90741,3.0,68,,-1-,1,7,164,1,W,
02BR00229,90743,3.0,88,DYSTOCIA,32P,2,0,171,3,W,
02BR00230,90748,3.0,88,,31P,2,0,160,1,W,
02BR00231,90753,3.0,18,,-5-,2,2,170,4,W,
02BR00232,90764,3.0,18,,-1-,1,2,171,4,W,
02BR00233,90768,3.0,18,,-3-,1,2,145,1,W,
02BR00234,90767,3.0,18,,-2-,1,2,158,1,W,
02BR00235,90785,3.0,00,BLACK EWE,BLK,2,1,181,3,W,
02BR00236,90786,3.0,18,,AI-,A,2,203,4,W,
02BR00237,90791,3.0,88,BIG TAG y2001,33P,2,0,165,2,W,
02BR00238,A1918,7.0,81,DYSTOCIA'97,LAC,F,2,0,F,W,
02BR00239,A1738,7.5,73,TAG CUT '2002,OVX,O,2,180,5,W,
02BR00240,A3337,6.0,81,,51N,2,0,159,2,W,
02BR00241,A3357,6.0,73,THIN,52N,1,0,140,2,W,
02BR00242,A3388,6.0,81,,52N,2,0,180,3,W,
02BR00243,A3432,6.0,81,,51N,1,0,154,3,W,
02BR00244,A3464,6.0,81,HAIRY,51N,2,0,182,3,W,
02BR00245,A3481,6.0,81,,FL-,F,0,166,2,W,
02BR00246,A3546,6.0,82,LTS,FL-,F,0,163,2,W,
02BR00247,A3551,6.0,81,OK,31P,2,0,168,1,W,
02BR00248,A3553,6.0,82,,32P,2,0,180,2,W,
02BR00249,A3587,6.0,82,L.EYE 9/02,FL-,F,0,169,1,W,
02BR00250,A3604,6.0,82,TAG CUT '2002,32P,2,0,151,2,W,
02BR00251,A3637,6.0,82,NICE,52N,1,0,167,3,W,
02BR00252,A3675,5.5,73,,52N,2,0,163,2,W,
02BR00253,A3679,5.5,73,HAIRY,FL-,F,0,181,2,W,
02BR00254,A3248,6.0,81,R.P. OK,FL-,F,0,163,3,W,
02BR00255,A3249,6.0,ch,,LAC,F,2,0,F,W,
02BR00256,A3293,6.0,82,"R.BLOODY,ok",51N,1,0,170,2,W,
02BR00257,A3297,6.0,81,,FL-,F,0,153,3,W,
02BR00258,A3270,6.0,73,,52N,1,0,173,3,W,
02BR00259,A3275,6.0,81,TRT EYE,52N,2,0,162,3,W,
02BR00260,A3836,5.5,73,,FL-,F,0,172,3,W,
02BR00261,A3854,5.5,73,,-5-,2,0,168,3,W,
02BR00262,A3867,5.5,73,,-1-,1,0,170,1,W,
02BR00263,A3881,5.5,73,,52N,1,0,145,2,W,
02BR00264,A3932,5.5,73,,52N,2,0,187,5,W,
02BR00265,A3953,5.5,73,WILD OLD,-1-,1,0,152,1,W,
02BR00266,A3952,5.5,73,,FL-,F,0,148,3,W,
02BR00267,A3969,5.5,73,,51N,1,0,169,2,W,
02BR00268,A3703,5.5,73,SHORT,-2-,1,0,173,2,W,
02BR00269,A3734,5.5,73,,51N,2,0,163,3,W,
02BR00270,A3762,5.5,73,THIN,FL-,F,0,138,H,W,
02BR00271,A3729,5.5,73,LTS,51N,1,0,126,2,W,
02BR00272,A3789,5.5,73,,FL-,F,0,154,2,W,
02BR00273,A4111,5.0,81,,-1-,1,0,158,1,W,
02BR00274,A4133,5.0,81,,-3-,1,0,136,3,W,
02BR00275,A4134,5.0,81,,33P,2,0,159,2,W,
02BR00276,A4128,5.0,81,,33P,2,0,159,1,W,
02BR00277,A4129,5.0,73,SHORT,-1-,1,0,154,2,W,
02BR00278,A4081,5.0,81,,-5-,2,0,158,1,W,
02BR00279,A4096,5.0,82,NICE TEATS,31P,2,0,163,2,W,
02BR00280,A4343,5.0,81,NICE,51N,2,0,183,2,W,
02BR00281,A4345,5.0,73,,33P,2,0,150,1,W,
02BR00282,A4368,5.0,73,,FL-,F,0,148,2,W,
02BR00283,A4399,5.0,73,,FL-,F,0,173,3,W,
02BR00284,A4378,5.0,81,DYSTOCIA,52N,1,0,158,1,W,
02BR00285,A4453,5.0,81,,52N,2,0,174,2,W,
02BR00286,A4457,5.0,73,LOW PROD.,OVX,O,2,0,5,.,
02BR00287,A4462,5.0,73,,-3-,1,0,168,3,W,
02BR00288,A4427,5.0,81,,-2-,1,0,157,2,W,
02BR00289,A4481,5.0,82,R.EYE 9/02,32P,2,0,159,2,W,
02BR00290,A4491,5.0,81,"FLT,L.",51N,1,0,200,2,W,
02BR00291,A4494,5.0,73,,32P,2,0,148,1,W,
02BR00292,A4496,5.0,82,THICK MILK,-4-,2,0,128,1,W,
02BR00293,A4476,5.0,81,SUCK1SIDE,-3-,1,0,185,2,W,
02BR00294,A4477,5.0,73,THIN,-5-,2,0,150,1,W,
02BR00295,A4510,5.0,81,,-4-,2,0,181,2,W,
02BR00296,A4501,5.0,73,,FL-,F,0,146,3,W,
02BR00297,A4520,5.0,81,,51N,2,0,165,1,W,
02BR00298,A4524,5.0,81,,FL-,F,0,164,2,W,
02BR00299,A4596,5.0,82,,52N,1,0,168,3,W,
02BR00300,A4598,5.0,73,SHORT,-5-,2,0,151,3,W,
02BR00301,A4601,5.0,82,"CULL, OVX",OVX,O,2,0,5,W,
02BR00302,A4653,5.0,82,R.P.,32P,2,0,162,3,W,
02BR00303,A4664,5.0,73,,FL-,F,0,155,2,W,
02BR00304,A4624,5.0,82,,-1-,1,0,179,3,W,
02BR00305,A4241,5.0,73,,-1-,1,0,176,3,W,
02BR00306,A4261,5.0,81,DYSTOCIA,-3-,1,0,151,2,W,
02BR00307,A4263,5.0,81,,31P,2,0,147,1,W,
02BR00308,A4267,5.0,82,,31P,2,0,152,3,W,
02BR00309,A4282,5.0,82,OK PINK,-4-,2,2,173,3,W,
02BR00310,A4801,4.5,73,DYSTOCIA,-4-,2,0,156,1,W,
02BR00311,A4848,4.5,73,,FL-,F,0,150,2,W,
02BR00312,A4851,4.5,73,,51N,2,0,161,3,W,
02BR00313,A4857,4.5,73,FIBERBAG,UTE,U,0,165,3,W,
02BR00314,A4867,4.5,73,DYSTOCIA,52N,1,0,173,1,W,
02BR00315,A4883,4.5,73,,51N,1,0,164,2,W,
02BR00316,A4895,4.5,73,DYSTOCIA,-1-,1,0,204,2,W,
02BR00317,A4899,4.5,73,BREECH,FL-,F,0,163,3,W,
02BR00318,A4897,4.5,73,,51N,2,0,172,2,W,
02BR00319,A4872,4.5,73,NICE,52N,2,0,176,3,W,
02BR00320,A4913,4.5,73,,52N,1,0,159,1,W,
02BR00321,A4918,4.5,73,NICE,52N,2,0,179,2,W,
02BR00322,A4956,4.5,73,NICE,51N,1,0,159,2,W,
02BR00323,A4925,4.5,73,,UTE,U,0,174,1,W,
02BR00324,A4971,4.5,73,"?EYE, NOV/01",-5-,2,0,170,3,W,
02BR00325,A4700,4.5,73,,-3-,1,0,157,1,W,
02BR00326,A4733,4.5,73,,FL-,F,0,153,2,W,
02BR00327,A4740,4.5,73,MSG 3/8/00,FL-,F,0,145,2,W,
02BR00328,A4743,4.5,73,LTS,FL-,F,0,150,1,W,
02BR00329,A4756,4.5,73,R.P.,-4-,2,0,175,3,W,
02BR00330,A4762,4.5,73,,52N,2,0,153,3,W,
02BR00331,A4780,4.5,73,TEATS DOWN,UTE,U,2,157,3,W,
02BR00332,A4793,4.5,73,,51N,1,0,168,1,W,
02BR00333,A4798,4.5,73,,-1-,1,0,174,2,W,
02BR00334,A4777,4.5,73,FLTS,FL-,F,0,158,3,W,
02BR00335,A5115,4.0,81,,52N,2,0,179,1,W,
02BR00336,A5116,4.0,81,"LTS,TRY3",-3-,1,0,204,3,W,
02BR00337,A5103,4.0,82,,32P,2,0,181,1,W,
02BR00338,A5155,4.0,82,PROTECTIVE,FL-,F,0,179,1,W,
02BR00339,A5161,4.0,82,,51N,1,0,183,3,W,
02BR00340,A5128,4.0,81,EYE OK,-1-,1,0,208,2,W,
02BR00341,A5190,4.0,82,,-1-,1,0,163,3,W,
02BR00342,A5194,4.0,81,,-3-,1,0,159,3,W,
02BR00343,A5050,4.0,81,NICE,33P,2,0,153,3,W,
02BR00344,A5057,4.0,81,,52N,1,0,184,1,W,
02BR00345,A5026,4.0,82,,51N,2,0,175,3,W,
02BR00346,A5070,4.0,82,HAIRY,UTE,U,0,159,3,W,
02BR00347,A5078,4.0,82,,33P,2,0,150,2,W,
02BR00348,A5301,4.0,82,,52N,1,0,160,2,W,
02BR00349,A5304,4.0,88,,FL-,F,0,175,2,W,
02BR00350,A5335,4.0,81,HAIRY,32P,2,0,141,2,W,
02BR00351,A5340,4.0,82,BLOODY MILK R,52N,2,0,164,1,W,
02BR00352,A5354,4.0,81,,-3-,1,0,163,1,W,
02BR00353,A5364,4.0,81,GOOD,33P,2,0,176,3,W,
02BR00354,A5320,4.0,82,,FL-,F,0,173,3,W,
02BR00355,A5392,4.0,81,"TRT.EYE,11/01",-3-,1,0,166,1,W,
02BR00356,A5398,4.0,82,THICK MILK,32P,2,0,174,2,W,
02BR00357,A5370,4.0,81,,51N,1,0,162,1,W,
02BR00358,A5374,4.0,81,,51N,2,0,184,2,W,
02BR00359,A5419,4.0,82,R.SPOILED,UTE,U,2,161,3,W,
02BR00360,A5405,4.0,82,NICE EWE,52N,1,2,149,3,W,
02BR00361,A5434,4.0,82,ABS. L.FLANK,-1-,1,0,170,3,W,
02BR00362,A5442,4.0,81,BRITCHY,-2-,1,0,166,1,W,
02BR00363,A5450,4.0,73,,-4-,2,0,187,2,W,
02BR00364,A5429,4.0,82,R.P. OK,-2-,1,0,151,1,W,
02BR00365,A5484,4.0,82,XVAG.PROLAPSE,OVX,O,2,0,5,.,
02BR00366,A5473,4.0,81,TAG CUT '2002,-5-,2,0,162,3,W,
02BR00367,A5524,4.0,82,SHORT,31P,2,0,170,3,W,
02BR00368,A5529,4.0,82,NICE,FL-,F,0,161,2,W,
02BR00369,A5589,4.0,82,,52N,2,0,162,2,W,
02BR00370,A5594,4.0,81,,32P,2,0,164,1,W,
02BR00371,A5600,4.0,82,,51N,1,0,178,1,W,
02BR00372,A5605,4.0,82,,31P,2,0,170,3,W,
02BR00373,A5606,4.0,82,,FL-,F,0,171,2,W,
02BR00374,A5634,4.0,81,CHUNKY,LAC,F,2,0,F,W,
02BR00375,A5632,4.0,81,,52N,1,0,157,3,W,
02BR00376,A5620,4.0,82,,51N,2,0,187,3,W,
02BR00377,A5680,4.0,81,,31P,2,0,170,1,W,
02BR00378,A5683,4.0,81,"BRITCHY,THIN",31P,2,0,147,1,W,
02BR00379,A5698,4.0,81,,33P,2,0,163,2,W,
02BR00380,A5674,4.0,82,,FL-,F,0,172,3,W,
02BR00381,A5243,4.0,81,,FL-,F,0,147,2,W,
02BR00382,A5248,4.0,73,UGLY?,-4-,2,0,142,1,W,
02BR00383,A5287,4.0,73,BAD FOOT 99,FL-,F,0,151,2,W,
02BR00384,A5295,4.0,82,,-5-,2,0,161,2,W,
02BR00385,A5271,4.0,73,,51N,2,0,163,3,W,
02BR00386,A5279,4.0,81,,-4-,2,0,172,3,W,
02BR00387,A5801,3.5,73,,52N,2,0,182,2,W,
02BR00388,A5806,3.5,73,,FL-,F,0,137,3,W,
02BR00389,A5833,3.5,73,,51N,1,0,161,3,W,
02BR00390,A5836,3.5,73,HAIRY,51N,2,0,153,3,W,
02BR00391,A5838,3.5,73,,FL-,F,0,160,1,W,
02BR00392,A5847,3.5,73,,FL-,F,0,142,2,W,
02BR00393,A5853,3.5,73,"OVX,BARREN",OVX,O,2,174,5,.,
02BR00394,A5854,3.5,73,W/EWELAMBS,LAC,F,2,0,F,W,
02BR00395,A5822,3.5,73,,FL-,F,0,156,1,W,
02BR00396,A5873,3.5,73,,FL-,F,0,166,3,W,
02BR00397,A5874,3.5,73,"FLT,L.",-4-,2,0,164,2,W,
02BR00398,A5875,3.5,73,,52N,1,0,155,2,W,
02BR00399,A5872,3.5,73,,-3-,1,0,163,2,W,
02BR00400,A5878,3.5,73,OVX,OVX,O,2,0,5,W,
02BR00401,A5879,3.5,73,,52N,2,0,182,1,W,
02BR00402,A5906,3.5,73,,-1-,1,0,158,2,W,
02BR00403,A5945,3.5,73,THIN,51N,1,0,164,2,W,
02BR00404,A5949,3.5,73,OVX,OVX,O,2,0,5,.,
02BR00405,A5957,3.5,73,,51N,2,0,183,3,W,
02BR00406,A5963,3.5,73,,-5-,2,0,137,1,W,
02BR00407,A5966,3.5,73,THIN,-5-,2,0,161,1,W,
02BR00408,A5981,3.5,73,THIN,-1-,1,0,137,3,W,
02BR00409,A5711,4.0,82,BRN.FOOT,-2-,1,0,187,2,W,
02BR00410,A5731,4.0,73,,FL-,F,0,167,1,W,
