UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,BLEED,STM,C1107,W1107,C0111,W0111
06BR01555,X0536,4.0,00,BLACK EWE,47,1,1,197,2,W,1,.,.,00,7,205,6,195
06BR01556,X0546,4.0,00,R.P.,46,1,7,186,1,W,1,.,.,33,6,186,6,198
06BR01557,X0556,4.0,00,,47,1,7,187,2,W,1,.,.,33,6,184,6,190
06BR01558,X0568,4.0,00,,37,1,0,196,1,W,1,.,.,01,7,183,6,183
06BR01559,X0573,4.0,00,ENTR,36,1,0,202,2,W,1,.,.,01,7,192,7,195
06BR01560,X0617,4.0,00,R.MILK.PINK,32,1,0,169,2,W,1,.,.,01,6,177,6,180
06BR01561,X0649,4.0,00,BLACK EWE,46,1,1,198,1,W,1,.,.,00,7,203,6,192
06BR01562,X0660,4.0,00,,47,1,7,178,2,W,1,.,.,33,7,199,7,193
06BR01563,X0266,4.0,00,BLACK EWE,46,1,1,231,1,W,1,.,.,00,7,229,7,227
06BR01564,X0915,3.0,97,QUIT PUSHING,16,1,0,238,B,W,1,.,.,97,7,229,8,247
06BR01565,X0938,3.0,97,NICE LAMB,46,1,0,184,B,W,1,.,.,97,4,189,5,203
06BR01566,X0943,3.0,00,BLACK EWE,47,1,1,216,1,W,1,.,.,00,7,232,7,212
06BR01567,X0925,3.0,97,NICE YRLG,26,1,0,214,B,W,1,.,.,97,6,181,6,223
06BR01568,X0714,4.0,00,"RP, DYSTOCIA",46,1,7,204,2,W,1,.,.,33,7,199,6,194
06BR01569,X0755,4.0,00,LT.LEFT,35,1,0,159,1,W,1,.,.,01,5,151,5,147
06BR01570,X0756,4.0,00,HAIRY,46,1,7,172,2,W,1,.,.,33,6,170,6,176
06BR01571,X0773,4.0,00,,33,1,0,178,1,W,1,.,.,01,7,174,6,179
06BR01572,X2300,2.0,97,,22,1,0,156,B,W,1,.,.,97,4,144,4,163
06BR01573,X2321,2.0,97,+MATERNAL,14,1,0,189,B,W,1,.,.,97,5,167,4,187
06BR01574,X2326,2.0,97,ENTROPION,11,1,0,202,B,W,1,.,.,97,4,187,6,220
06BR01575,X2327,2.0,97,,12,1,0,220,B,W,1,.,.,97,7,197,7,223
06BR01576,X2382,2.0,97,URI.TX.EWE,15,1,0,178,B,W,1,.,.,97,5,170,6,196
06BR01577,X2406,2.0,97,RESP.DX,47,1,0,165,B,W,1,.,.,97,4,159,4,193
06BR01578,X2430,2.0,97,,13,1,0,207,B,W,1,.,.,97,6,202,7,224
06BR01579,X2434,2.0,97,NICE LAMB,23,1,0,160,B,W,1,.,.,97,6,146,5,169
06BR01580,X2422,2.0,97,,16,1,0,210,B,W,1,.,.,97,6,189,7,207
06BR01581,X2499,2.0,97,,15,1,0,185,B,W,1,.,.,97,4,172,3,186
06BR01582,X2497,2.0,97,NICE EWE,02,1,0,204,B,W,1,.,.,97,6,184,6,206
06BR01583,X2475,2.0,97,URI.TX.,14,1,0,145,B,W,1,.,.,97,3,135,4,168
06BR01584,X2500,2.0,97,WEAK LAMB,03,1,0,198,B,W,1,.,.,97,4,168,4,197
06BR01585,X2505,2.0,97,,17,1,0,177,B,W,1,.,.,97,5,167,5,187
06BR01586,X2506,2.0,97,,16,1,0,186,B,W,1,.,.,97,3,166,4,207
06BR01587,X2544,2.0,97,NICE LAMB,01,1,0,191,B,W,1,.,.,97,5,172,5,191
06BR01588,X2568,2.0,97,ENTROPION,24,1,0,183,B,W,1,.,.,97,3,157,5,209
06BR01589,X2523,2.0,00,BLACK EWE,47,1,1,154,2,W,1,.,.,00,5,158,5,148
06BR01590,X2522,2.0,00,2 IMM 1/26/07,46,1,1,151,H,W,1,.,.,00,6,155,5,134
06BR01591,X2590,2.0,97,,18,1,0,190,B,W,1,.,.,97,6,174,6,183
06BR01592,X2577,2.0,97,OK (SM.UDDER),05,1,0,214,B,W,1,.,.,97,6,180,6,209
06BR01593,X2621,2.0,97,NICE LAMB,19,1,0,237,B,W,1,.,.,97,7,205,6,228
06BR01594,X2684,2.0,97,WEAK LAMB,47,1,0,220,B,W,1,.,.,97,7,209,7,223
06BR01595,X2676,2.0,97,ENTROPION,13,1,0,185,B,W,1,.,.,97,4,161,6,187
06BR01596,X2678,2.0,97,,19,1,0,204,B,W,1,.,.,97,6,186,5,212
06BR01597,X2252,2.0,97,,46,1,0,163,B,W,1,.,.,97,3,162,3,186
06BR01598,X2296,2.0,97,VAGINITIS,13,1,0,173,B,W,1,.,.,97,4,159,5,182
06BR01599,X2297,2.0,97,NICE,21,1,0,173,B,W,1,.,.,97,4,147,4,171
06BR01600,X2271,2.0,97,,04,1,0,195,B,W,1,.,.,97,5,164,5,188
06BR01601,X2273,2.0,97,,18,1,0,183,B,W,1,.,.,97,5,178,6,199
06BR01602,X2801,2.0,97,ENTROPION,25,1,0,231,B,W,1,.,.,97,7,211,8,235
06BR01603,X2945,2.0,97,NICE LAMB,11,1,0,198,B,W,1,.,.,97,5,176,6,201
06BR01604,X2703,2.0,00,BLACK EWE,46,1,1,168,H,W,1,.,.,00,6,165,6,174
06BR01605,X2704,2.0,00,BLACK EWE,47,1,1,179,1,W,1,.,.,00,7,175,7,170
06BR01606,X2702,2.0,00,BLACK EWE,46,1,1,205,1,W,1,.,.,00,8,205,7,199
06BR01607,X2737,2.0,97,,46,1,0,196,B,W,1,.,.,97,6,184,7,199
06BR01608,X2755,2.0,97,,12,1,0,136,B,W,1,.,.,97,3,126,4,163
06BR01609,X2767,2.0,00,BLACK EWE,47,1,1,183,5,W,1,.,.,00,6,176,6,185
06BR01610,X2728,2.0,97,NICE EWE,14,1,0,198,B,W,1,.,.,97,5,180,6,204
06BR01611,X2774,2.0,97,,17,1,0,183,B,W,1,.,.,97,5,165,5,188
06BR01612,Z6373,7.0,97,FAT,47,1,0,197,B,W,1,.,.,97,3,197,4,225
06BR01613,Z6227,7.0,97,PAWED LAMB,47,1,0,211,B,W,1,.,.,97,5,202,5,213
06BR01614,Z6276,7.0,97,SUCK1SIDE,19,1,0,285,B,W,1,.,.,97,7,237,7,259
06BR01615,Z6872,7.0,97,SW BAG,29,1,0,230,B,W,1,.,.,97,4,216,5,243
06BR01616,Z6990,6.0,97,LEGGY,15,1,0,199,B,W,1,.,.,97,4,188,5,216
06BR01617,Z8105,5.0,97,NICE,46,1,0,226,B,W,1,.,.,97,5,219,5,242
06BR01618,Z8630,4.0,00,,46,1,7,181,2,W,1,.,.,33,5,185,4,198
06BR01619,Z8634,4.0,00,THIN ok,34,1,0,172,2,W,1,.,.,01,7,165,6,173
06BR01620,Z8686,4.0,00,BIG4HER,36,1,0,167,1,W,1,.,.,01,6,162,6,169
06BR01621,Z8695,4.0,00,,47,1,7,151,1,W,1,.,.,33,6,163,6,156
06BR01622,Z8838,4.0,97,ENTR,19,1,0,274,B,W,1,.,.,97,7,252,8,277
06BR01623,Z8953,4.0,00,,31,1,0,204,2,W,1,.,.,01,6,193,5,177
06BR01624,Z8963,4.0,00,SICK Jan'07,47,1,7,144,1,W,1,.,.,33,3,143,2,117
06BR01625,Z8965,4.0,97,NICE,13,1,0,261,B,W,1,.,.,97,7,224,7,257
06BR01626,Z8975,4.0,00,,33,1,0,161,5,W,1,.,.,01,7,157,7,163
06BR01627,Z8976,4.0,00,,35,1,0,183,2,W,1,.,.,01,6,174,6,182
06BR01628,Z8704,4.0,00,,31,1,0,166,1,W,1,.,.,01,7,166,6,171
06BR01629,Z8741,4.0,00,,35,1,0,209,5,W,1,.,.,01,7,196,8,197
06BR01630,Z8742,4.0,00,SW.BAG,32,1,0,195,2,W,1,.,.,01,5,188,5,190
06BR01631,Z8749,4.0,00,,37,1,0,183,2,W,1,.,.,01,7,172,7,185
06BR01632,Z8750,4.0,00,,33,1,0,196,1,W,1,.,.,01,5,183,6,194
06BR01633,Z8725,4.0,97,,17,1,0,236,B,W,1,.,.,97,6,210,6,231
06BR01634,Z8726,4.0,97,ENTR,18,1,0,231,B,W,1,.,.,97,4,219,6,245
06BR01635,Z8789,4.0,97,,28,1,0,196,B,W,1,.,.,97,5,182,5,198
06BR01636,Z9125,4.0,97,2nd18Hrs LATE,03,1,0,217,B,W,1,.,.,97,6,204,7,233
06BR01637,Z9175,4.0,97,,15,1,0,202,B,W,1,.,.,97,5,189,6,218
06BR01638,Z9068,4.0,97,,14,1,0,230,B,W,1,.,.,97,5,212,7,240
06BR01639,Z9093,4.0,00,BIG4HER,47,1,7,170,1,W,1,.,.,33,7,179,6,177
06BR01640,Z9092,4.0,00,,46,1,7,155,1,W,1,.,.,33,4,162,4,160
06BR01641,Z9315,4.0,97,ENTR,47,1,0,224,B,W,1,.,.,97,5,207,5,239
06BR01642,Z9300,4.0,00,,47,1,7,207,1,W,1,.,.,33,7,197,7,205
06BR01643,Z9381,4.0,00,,32,1,0,181,1,W,1,.,.,01,6,173,6,183
06BR01644,Z9417,4.0,00,,47,1,7,195,2,W,1,.,.,33,6,182,7,180
06BR01645,Z9409,4.0,00,DILATION PROB,46,1,7,188,2,W,1,.,.,33,8,190,8,192
06BR01646,Z9455,4.0,00,,46,1,7,218,1,W,1,.,.,33,8,203,8,206
06BR01647,Z9459,4.0,00,BLACK EWE,47,1,1,191,H,W,1,.,.,00,6,180,6,178
06BR01648,Z9425,4.0,00,,32,1,0,176,1,W,1,.,.,01,6,171,6,168
06BR01649,Z9487,4.0,00,TIED UMBILICU,47,1,7,207,2,W,1,.,.,33,8,201,7,207
06BR01650,Z9538,4.0,00,4TEATS,31,1,0,180,2,W,1,.,.,01,8,180,8,189
06BR01651,Z9537,4.0,00,BOTH @ ONCE,33,1,0,184,2,W,1,.,.,01,6,185,6,190
06BR01652,Z9546,4.0,00,,46,1,7,194,1,W,1,.,.,33,7,189,7,183
06BR01653,Z9550,4.0,00,,46,1,7,166,1,W,1,.,.,33,8,169,7,160
06BR01654,Z9570,4.0,00,,37,1,0,177,1,W,1,.,.,01,6,167,6,179
06BR01655,Z9611,4.0,97,LOW BAG,47,1,0,220,B,W,1,.,.,97,6,218,7,231
06BR01656,Z9622,4.0,97,OK,11,1,0,222,B,W,1,.,.,97,5,196,7,225
06BR01657,Z9628,4.0,00,,36,1,0,190,1,W,1,.,.,01,7,183,7,183
06BR01658,Z9673,4.0,00,,47,1,7,184,2,W,1,.,.,33,7,183,7,182
06BR01659,Z9231,4.0,00,R.P.,46,1,7,178,1,W,1,.,.,33,6,177,6,171
06BR01660,Z9221,4.0,00,,02,2,7,193,H,W,1,.,.,30,0,197,0,182
06BR01661,Z9857,4.0,97,,22,1,0,213,B,W,1,.,.,97,7,199,7,227
06BR01662,Z9898,4.0,00,,31,1,0,182,1,W,1,.,.,01,8,181,7,180
06BR01663,Z9915,4.0,97,L.QTR.FIRMER,01,1,0,214,B,W,1,.,.,97,4,186,4,217
06BR01664,Z9916,4.0,00,,36,1,0,144,2,W,1,.,.,01,7,141,7,145
06BR01665,Z9924,4.0,00,OK (L.EYE),46,1,7,145,2,W,1,.,.,33,7,154,7,152
06BR01666,Z9985,4.0,00,MILK 1or2,35,1,0,173,1,W,1,.,.,01,6,170,6,169
06BR01667,Z9708,4.0,00,LAME LF FOOT?,47,1,7,163,H,W,1,.,.,33,6,166,5,161
06BR01668,Z9747,4.0,00,OK,47,1,7,201,5,W,1,.,.,33,8,202,8,201
06BR01669,Z9000,4.0,97,,08,1,0,250,B,W,1,.,.,97,6,231,7,257
06BR01670,Z7134,6.0,97,ENTR,08,1,0,251,B,W,1,.,.,97,5,220,7,254
06BR01671,Z7141,6.0,97,"X, FOOT ABS.",07,1,0,242,B,W,1,93,.,97,0,0,0,0
06BR01672,Z7120,6.0,97,WEAK,11,1,0,220,B,W,1,.,.,97,5,202,7,230
06BR01673,Z7181,6.0,97,,27,1,0,211,B,W,1,.,.,97,5,208,5,230
06BR01674,Z7184,6.0,00,THIN+SLOW,47,1,1,198,1,W,1,.,.,90,6,204,4,202
06BR01675,Z7015,6.0,97,,17,1,0,239,B,W,1,.,.,97,6,217,7,246
06BR01676,Z7098,6.0,97,NICE,18,1,0,205,B,W,1,.,.,97,2,177,3,214
06BR01677,Z7074,6.0,97,SM.BAG.OK,47,1,0,237,B,W,1,.,.,97,7,222,6,247
06BR01678,Z7814,5.0,97,?UDDERraised1,15,1,0,220,B,W,1,.,.,97,6,197,7,228
06BR01679,Z7833,5.0,97,FAT,06,1,0,253,B,W,1,.,.,97,5,227,5,255
06BR01680,Z7823,5.0,97,,24,1,0,253,B,W,1,.,.,97,5,220,5,246
06BR01681,Z7893,5.0,97,TOO FAT,12,1,0,232,B,W,1,.,.,97,5,205,5,226
06BR01682,Z7892,5.0,97,SLOWtoRISE,29,1,0,263,B,W,1,.,.,97,5,236,6,261
06BR01683,Z7913,5.0,97,RP,14,1,0,228,B,W,1,.,.,97,4,206,6,236
06BR01684,Z7916,5.0,00,BLACK EWE,46,1,1,178,2,W,1,.,.,00,7,174,6,183
06BR01685,Z7912,5.0,97,NICE EWE,13,1,0,219,B,W,1,.,.,97,4,204,5,235
06BR01686,Z7959,5.0,97,*FIX YTEX TAG,46,1,0,207,B,W,1,.,.,97,4,194,5,215
06BR01687,Z7790,5.0,97,,12,1,0,226,B,W,1,.,.,97,4,192,5,230
06BR01688,Z7793,5.0,97,?UDDERraised1,46,1,0,241,B,W,1,.,.,97,6,220,7,230
06BR01689,00035,7.0,00,BLACK EWE,47,1,1,193,2,W,1,.,.,92,7,190,6,184
06BR01690,00040,7.0,00,R.MILK.BLOODY,46,1,1,175,2,W,1,.,.,92,7,167,6,156
06BR01691,00022,7.0,00,BLACK EWE,46,1,1,174,2,W,1,.,.,92,6,172,6,181
06BR01692,00097,7.0,68,DYSTOCIA ok,41,1,0,191,2,W,1,.,B,06,7,183,7,182
