UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
92BR00993,L5189,90,2,82,,68,1,164,2,2,,
92BR00994,L5190,90,2,82,,69,1,154,2,2,,
92BR00995,L5195,90,2,80,,R-0,1,152,3,2,,
92BR00996,L5202,90,2,81,,P04,1,133,3,2,,
92BR00997,L5218,90,2,80,,F93,1,140,3,F,,
92BR00998,L5241,90,2,82,,70,1,148,3,2,,
92BR00999,L5245,90,2,80,,F93,1,139,3,F,,
92BR01000,L5263,90,2,81,,P01,1,134,3,2,,
92BR01001,L5264,90,2,81,,P02,1,145,3,2,,
92BR01002,L5266,90,2,80,,R-0,1,159,4,2,,
92BR01003,L5283,90,2,82,,71,1,173,2,2,,
92BR01004,L5288,90,2,80,,F93,1,165,4,F,,
92BR01005,L5291,90,2,81,,P03,1,157,3,2,,
92BR01006,L5298,90,2,00,,B-0,1,133,3,1,B,BLACK
92BR01007,L5299,90,2,82,,60,1,156,3,2,,
92BR01008,L5301,90,2,81,,P04,1,140,3,2,,
92BR01009,L5355,90,2,81,,P01,1,151,3,2,,DYSTOCIA
92BR01010,L5368,90,2,80,,R-0,1,143,3,2,,
92BR01011,L5369,90,2,82,,61,1,163,4,2,,COARSE
92BR01012,L5372,90,2,82,,62,1,176,3,2,,
92BR01013,L5379,90,2,82,,63,1,160,4,2,,
92BR01014,L5386,90,2,82,,64,1,132,3,2,,
92BR01015,L5390,90,2,84,,R-0,1,146,3,2,,
92BR01016,L5395,90,2,81,,P02,1,135,3,2,,
92BR01017,L5418,90,2,84,,R-0,1,151,3,2,,
92BR01018,L5425,90,2,82,,65,1,139,3,2,,
92BR01019,L5454,90,2,82,,66,1,155,4,2,,
92BR01020,L5466,90,2,80,,F93,1,195,4,F,,
92BR01021,L5467,90,2,82,,67,1,155,3,2,,
92BR01022,L5471,90,2,80,,R-0,1,128,3,2,,
92BR01023,L5476,90,2,80,,F93,1,153,3,F,,
92BR01024,L5499,90,2,81,,P03,1,126,3,2,,
92BR01025,L5535,90,2,80,,F93,1,145,3,F,,DYS..TENDER
92BR01026,L5541,90,2,80,,R-0,1,163,2,2,,
92BR01027,L5547,90,2,81,,P04,1,152,4,2,,
92BR01028,L5555,90,2,80,,F93,1,162,3,F,,
92BR01029,L5580,90,2,81,,P01,1,148,2,2,,DYSTOCIA
92BR01030,L5581,90,2,81,,P02,1,152,3,2,,
92BR01031,L5589,90,2,80,,F93,1,162,3,F,,
92BR01032,L5596,90,2,80,,F93,1,154,3,F,,
92BR01033,L5598,90,2,81,,P03,1,130,2,2,,
92BR01034,L5609,90,2,81,,P04,1,126,2,2,,
92BR01035,L5610,90,2,81,,P01,1,153,3,2,,DIARRHEA
92BR01036,L5612,90,2,81,,P02,1,140,3,2,,
92BR01037,L5624,90,2,84,,R-0,1,172,4,2,,
92BR01038,L5633,90,2,84,,R-0,1,170,2,2,,
92BR01039,L5646,90,2,80,,R-0,1,153,3,2,,
92BR01040,L5659,90,2,82,,68,1,128,2,2,,
92BR01041,L5675,90,2,82,,69,1,168,3,2,,
92BR01042,L5700,90,2,80,,F93,1,158,3,F,,
92BR01043,L5701,90,2,81,,P03,1,155,2,2,,
92BR01044,L5703,90,2,82,,70,1,134,3,2,,
92BR01045,L5704,90,2,84,,R-0,1,164,3,2,,
92BR01046,L5713,90,2,82,,71,1,150,3,2,,
92BR01047,L5724,90,2,80,,F93,1,163,4,F,,
92BR01048,L5729,90,2,80,,R-0,1,143,3,2,,
92BR01049,L5743,90,2,81,,P02,1,142,3,2,,DYSTOCIA
92BR01050,L5761,90,2,81,,P04,1,140,2,2,,R.EYE.INFECT.
92BR01051,L5763,90,2,80,,F93,1,158,3,F,,
92BR01052,L5782,90,2,81,,P01,1,159,3,2,,
92BR01053,L5807,90,2,84,,R-0,1,158,4,2,,
92BR01054,L5823,90,2,84,,R-0,1,154,4,2,,
92BR01055,L5841,90,2,73,,F93,1,136,3,F,,
92BR01056,L5844,90,2,73,,F93,1,144,4,F,,
92BR01057,L5856,90,2,73,,F93,1,167,3,F,,
92BR01058,L5860,90,2,73,,F93,1,0,,F,,
92BR01059,L5868,90,2,73,,F93,1,144,3,F,,
92BR01060,L5878,90,2,73,,F93,1,159,3,F,,
92BR01061,L5901,90,2,73,,F93,1,0,,F,,
92BR01062,L5910,90,2,73,,F93,1,0,,F,,92PREG = AI
92BR01063,L5911,90,2,73,,F93,1,0,,F,,
92BR01064,L5919,90,2,73,,F93,1,127,3,F,,
92BR01065,L5935,90,2,73,,F93,1,152,4,F,,
92BR01066,L5941,90,2,73,,F93,1,170,4,F,,
92BR01067,L5942,90,2,73,,F93,1,154,2,F,,
92BR01068,L5949,90,2,73,,F93,1,0,,F,,
92BR01069,L5953,90,2,73,,F93,1,147,3,F,,
92BR01070,L5955,90,2,73,,F93,1,126,3,F,,
92BR01071,L5956,90,2,73,,F93,1,144,3,F,,
92BR01072,L5981,90,2,73,,F93,1,125,3,F,,KEEP
92BR01073,L5982,90,2,73,,F93,1,0,,F,,
92BR01074,L5983,90,2,73,,F93,1,146,4,F,,
92BR01075,L5984,90,2,73,,F93,1,153,3,F,,
92BR01076,L5996,90,2,73,,F93,1,149,4,F,,
92BR01077,L6004,90,2,73,,F93,1,144,3,F,,
92BR01078,L6014,90,2,73,,F93,1,167,3,F,,
92BR01079,L6039,90,2,73,,F93,1,140,3,F,,
92BR01080,L6063,90,2,73,,F93,1,156,3,F,,
92BR01081,L6078,90,2,73,,F93,1,0,,F,,
92BR01082,L6097,90,2,73,,F93,1,0,,F,,
92BR01083,L6108,90,2,73,,F93,1,177,3,F,,
92BR01084,L6112,90,2,73,,F93,1,162,4,F,,
92BR01085,L6114,90,2,73,,F93,1,0,,F,,
92BR01086,L6141,90,2,73,,F93,1,158,3,F,,
92BR01087,L6145,90,2,73,,F93,1,149,3,F,,
92BR01088,L6149,90,2,72,,F93,1,0,,F,,
92BR01089,L6153,90,2,72,,F93,1,0,,F,,
92BR01090,L6158,90,2,72,,F93,1,0,,F,,
92BR01091,L6159,90,2,72,,F93,1,170,5,F,,
92BR01092,L6164,90,2,72,,F93,1,0,,F,,
92BR01093,L6165,90,2,72,,F93,1,0,,F,,
92BR01094,L6168,90,2,72,,F93,1,139,4,F,,
92BR01095,L6190,90,2,72,,F93,1,154,4,F,,
92BR01096,L6192,90,2,72,,F93,1,0,,F,,JAW3
92BR01097,L6197,90,2,73,,F93,1,0,,F,,
92BR01098,L6201,90,2,72,,F93,1,177,4,F,,
92BR01099,L6207,90,2,72,,F93,1,185,4,F,,
92BR01100,L6209,90,2,72,,F93,1,152,4,F,,
92BR01101,L6210,90,2,72,,F93,1,0,,F,,
92BR01102,L6213,90,2,72,,F93,1,0,,F,,
92BR01103,L6215,90,2,72,,F93,1,167,4,F,,4TEATS
92BR01104,L6216,90,2,72,,F93,1,166,4,F,,
92BR01105,L6232,90,2,72,,F93,1,0,,F,,
92BR01106,L6261,90,2,72,,F93,1,152,4,F,,
92BR01107,L6268,90,2,72,,F93,1,0,,F,,
92BR01108,L6272,90,2,72,,F93,1,0,,F,,
92BR01109,L6273,90,2,72,,F93,1,0,,F,,LAMBED 9/92
92BR01110,L6274,90,2,72,,F93,1,149,4,F,,
92BR01111,L6276,90,2,72,,F93,1,135,4,F,,
92BR01112,L6284,90,2,72,,F93,1,0,,F,,
92BR01113,L6289,90,2,72,,F93,1,0,,F,,
92BR01114,L6301,90,2,72,,F93,1,0,,F,,
92BR01115,L6311,90,2,72,,F93,1,0,,F,,
92BR01116,L6318,90,2,73,,F93,1,157,3,F,,
92BR01117,L6320,90,2,73,,F93,1,128,3,F,,
92BR01118,L6327,90,2,72,,F93,1,140,4,F,,
92BR01119,L6330,90,2,72,,F93,1,158,3,F,,
92BR01120,L6332,90,2,73,,F93,1,135,3,F,,
92BR01121,L6345,90,2,73,,F93,1,0,,F,,
92BR01122,L6353,90,2,73,,F93,1,125,3,F,,
92BR01123,L6369,90,2,72,,F93,1,175,4,F,,
92BR01124,L6380,90,2,73,,F93,1,136,3,F,,
92BR01125,L6384,90,2,72,,F93,1,0,,F,,
92BR01126,L6385,90,2,72,,F93,1,0,,F,,
92BR01127,L6388,90,2,72,,F93,1,160,3,F,,
92BR01128,L6390,90,2,72,,F93,1,142,4,F,,
92BR01129,L6393,90,2,72,,F93,1,153,3,F,,
92BR01130,L6405,90,2,72,,F93,1,158,4,F,,
92BR01131,L6413,90,2,73,,F93,1,162,3,F,,
92BR01132,L6414,90,2,73,,F93,1,138,3,F,,
92BR01133,L6421,90,2,72,,F93,1,143,4,F,,
92BR01134,L6426,90,2,72,,F93,1,159,5,F,,
92BR01135,L6427,90,2,73,,F93,1,0,,F,,
92BR01136,L6429,90,2,72,,F93,1,0,,F,,
92BR01137,L6430,90,2,72,,F93,1,146,3,F,,
92BR01138,L6431,90,2,72,,F93,1,166,4,F,,
92BR01139,L6432,90,2,72,,F93,1,176,4,F,,
92BR01140,L6453,90,2,73,,F93,1,145,3,F,,
92BR01141,L6476,90,2,73,,F93,1,156,3,F,,KEEP
92BR01142,L6485,91,2,81,,P02,1,164,3,2,,
92BR01143,L6487,91,2,82,,60,1,131,3,2,,
92BR01144,L6489,91,2,84,,R-0,1,127,3,2,,
92BR01145,L6496,91,2,84,,R-0,1,149,4,2,,
92BR01146,L6500,91,2,81,,P03,1,140,3,2,,
92BR01147,L6509,91,2,84,,R-0,1,145,3,2,,
92BR01148,L6514,91,2,80,,R-0,1,133,3,2,,BIGKNEES 1/28
92BR01149,L6518,91,2,82,,61,1,150,3,2,,
92BR01150,L6529,91,2,80,,F93,1,126,2,F,,
92BR01151,L6556,91,2,81,,P04,1,157,3,2,,
92BR01152,L6565,91,2,81,,P01,1,140,3,2,,
92BR01153,L6567,91,2,81,,P02,1,123,2,2,,
92BR01154,L6572,91,2,81,,P03,1,145,3,2,,
92BR01155,L6598,91,2,81,,P04,1,129,3,2,,
92BR01156,L6605,91,2,82,,62,1,136,3,2,,
92BR01157,L6612,91,2,82,,63,1,137,3,2,,
92BR01158,L6613,91,2,80,,R-0,1,127,3,2,,
92BR01159,L6619,91,2,81,,P01,1,106,2,2,,
92BR01160,L6629,91,2,81,,P02,1,155,3,2,,
92BR01161,L6630,91,2,81,,P03,1,139,3,2,,
92BR01162,L6633,91,2,84,,R-0,1,125,3,2,,
92BR01163,L6637,91,2,84,,R-0,1,147,3,2,,
92BR01164,L6641,91,2,80,,F93,1,138,3,F,,
92BR01165,L6643,91,2,82,,64,1,126,3,2,,
92BR01166,L6654,91,2,81,,P04,1,112,3,2,,
92BR01167,L6655,91,2,81,,P02,1,120,3,2,,
92BR01168,L6656,91,2,81,,P03,1,123,2,2,,
92BR01169,L6674,91,2,80,,F93,1,132,3,F,,
92BR01170,L6679,91,2,81,,P01,1,125,2,2,,
92BR01171,L6683,91,2,80,,R-0,1,128,3,2,,
92BR01172,L6689,91,2,81,,P04,1,168,3,2,,
92BR01173,L6693,91,2,84,,R-0,1,132,3,2,,
92BR01174,L6697,91,2,82,,65,1,143,3,2,,
92BR01175,L6703,91,2,82,,66,1,114,3,2,,
92BR01176,L6717,91,2,81,,P01,1,139,3,2,,
92BR01177,L6722,91,2,81,,P02,1,125,3,2,,
92BR01178,L6730,91,2,82,,67,1,126,3,2,,
92BR01179,L6733,91,2,82,,68,1,124,2,2,,
92BR01180,L6741,91,2,82,,69,1,124,3,2,,
92BR01181,L6748,91,2,81,,P03,1,127,2,2,,
92BR01182,L6750,91,2,81,,P04,1,135,3,2,,ATMUDLAKE
92BR01183,L6753,91,2,80,,F93,1,145,3,F,,
92BR01184,L6757,91,2,82,,70,1,118,2,2,,
92BR01185,L6759,91,2,80,,R-0,1,140,4,2,,
92BR01186,L6769,91,2,82,,71,1,118,2,2,,
92BR01187,L6805,91,2,80,,F93,1,153,4,F,,
92BR01188,L6807,91,2,81,,P01,1,139,3,2,,DYSTOCIA
92BR01189,L6809,91,2,81,,P02,1,143,2,2,,
92BR01190,L6823,91,2,80,,R-0,1,141,3,2,,
92BR01191,L6831,91,2,81,,P03,1,133,3,2,,
92BR01192,L6833,91,2,81,,P04,1,124,3,2,,
92BR01193,L6836,91,2,84,,R-0,1,136,3,2,,
92BR01194,L6846,91,2,81,,P01,1,139,3,2,,
92BR01195,L6858,91,2,82,,61,1,120,3,2,,
92BR01196,L6862,91,2,81,,P02,1,121,3,2,,
92BR01197,L6864,91,2,81,,P03,1,131,3,2,,
92BR01198,L6865,91,2,81,,P04,1,139,3,2,,
92BR01199,L6873,91,2,81,,P02,1,141,3,2,,
92BR01200,L6878,91,2,84,,R-0,1,129,3,2,,
92BR01201,L6883,91,2,81,,P01,1,140,3,2,,
92BR01202,L6888,91,2,82,,60,1,112,3,2,,
92BR01203,L6914,91,2,81,,P03,1,139,3,2,,
92BR01204,L6939,91,2,82,,62,1,128,3,2,,TENDER
92BR01205,L6948,91,2,80,,F93,1,147,3,F,,
92BR01206,L6963,91,2,80,,F93,1,152,3,F,,
92BR01207,L6966,91,2,80,,R-0,1,136,3,2,,
92BR01208,L6971,91,2,82,,63,1,139,3,2,,
92BR01209,L6978,91,2,82,,64,1,139,3,2,,
92BR01210,L6979,91,2,82,,65,1,134,3,2,,RETAIN.PLA.
92BR01211,L6981,91,2,00,,B-0,1,117,3,1,B,BLK.ONE-EYE
92BR01212,L6985,91,2,81,,P04,1,117,2,2,,
92BR01213,L6989,91,2,81,,P01,1,141,3,2,,
92BR01214,L6992,91,2,82,,66,1,156,3,2,,
92BR01215,L6996,91,2,81,,P02,1,142,3,2,,
92BR01216,L7000,91,2,80,,F93,1,138,3,F,,
92BR01217,L7002,91,2,82,,67,1,126,3,2,,
92BR01218,L7032,91,2,81,,P03,1,136,4,2,,
92BR01219,L7036,91,2,82,,68,1,147,3,2,,
92BR01220,L7038,91,2,82,,69,1,128,3,2,,
92BR01221,L7047,91,2,80,,F93,1,148,3,F,,
92BR01222,L7050,91,2,80,,F93,1,131,2,F,,
92BR01223,L7064,91,2,80,,R-0,1,117,3,2,,
92BR01224,L7069,91,2,80,,F93,1,117,2,F,,
92BR01225,L7076,91,2,80,,F93,1,110,3,F,,
92BR01226,L7079,91,2,80,,R-0,1,118,3,2,,
92BR01227,L7103,91,2,80,,F93,1,138,3,F,,
92BR01228,L7105,91,2,80,,R-0,1,140,3,2,,
92BR01229,L7117,91,2,80,,F93,1,161,3,F,,
92BR01230,L7132,91,2,81,,P04,1,123,3,2,,
92BR01231,L7133,91,2,82,,70,1,140,4,2,,
92BR01232,L7144,91,2,81,,P01,1,134,3,2,,
92BR01233,L7155,91,2,81,,P03,1,132,3,2,,
92BR01234,L7168,91,2,82,,71,1,127,3,2,,
92BR01235,L7185,91,2,82,,60,1,114,3,2,,
92BR01236,L7191,91,2,84,,R-0,1,135,3,2,,
92BR01237,L7193,91,2,82,,61,1,121,3,2,,
92BR01238,L7226,91,2,81,,P02,1,134,2,2,,
92BR01239,L7227,91,2,80,,R-0,1,136,3,2,,
92BR01240,L7232,91,2,82,,62,1,147,3,2,,
92BR01241,L7234,91,2,82,,63,1,137,3,2,,
92BR01242,L7237,91,2,82,,64,1,131,4,2,,
92BR01243,L7254,91,2,82,,65,1,103,3,2,,
92BR01244,L7260,91,2,82,,66,1,129,3,2,,
92BR01245,L7270,91,2,81,,P04,1,161,3,2,,
92BR01246,L7288,91,2,82,,67,1,132,2,2,,
92BR01247,L7290,91,2,81,,P01,1,134,3,2,,
92BR01248,L7297,91,2,80,,F93,1,162,3,F,,
92BR01249,L7300,91,2,80,,F93,1,151,3,F,,
92BR01250,L7308,91,2,82,,68,1,138,3,2,,
92BR01251,L7328,91,2,82,,69,1,116,2,2,,
92BR01252,L7333,91,2,80,,R-0,1,127,3,2,,
92BR01253,L7337,91,2,81,,P02,1,114,3,2,,
92BR01254,L7338,91,2,84,,R-0,1,158,3,2,,
92BR01255,L7347,91,2,81,,P03,1,161,3,2,,
92BR01256,L7348,91,2,81,,P04,1,134,3,2,,
92BR01257,L7356,91,2,80,,F93,1,151,3,F,,
92BR01258,L7368,91,2,80,,R-0,1,121,3,2,,
92BR01259,L7452,91,2,82,,70,1,149,4,2,,
92BR01260,L7458,91,2,81,,P01,1,140,2,2,,
92BR01261,L7459,91,2,81,,P04,1,136,2,2,,
92BR01262,L7469,91,2,81,,P03,1,127,2,2,,
92BR01263,L7470,91,2,81,,P04,1,145,3,2,,
92BR01264,L7471,91,2,80,,F93,1,119,2,F,,
92BR01265,L7492,91,2,81,,P01,1,124,3,2,,
92BR01266,L7533,91,2,80,,R-0,1,145,3,2,,
92BR01267,L7535,91,2,80,,F93,1,128,3,F,,
92BR01268,L7540,91,2,80,,F93,1,126,3,F,,
92BR01269,L7544,91,2,82,,71,1,125,3,2,,
92BR01270,L7564,91,2,80,,R-0,1,114,3,2,,
92BR01271,L7574,91,2,81,,P02,1,153,3,2,,
92BR01272,L7585,91,2,81,,P03,1,136,2,2,,
92BR01273,L7618,91,2,82,,60,1,124,3,2,,
92BR01274,L7626,91,2,80,,F93,1,134,3,F,,
92BR01275,L7629,91,2,80,,F93,1,130,3,F,,
92BR01276,L7630,91,2,80,,F93,1,126,2,F,,
92BR01277,L7647,91,2,82,,61,1,171,4,2,,
92BR01278,L7657,91,2,80,,R-0,1,120,3,2,,
92BR01279,L7671,91,2,80,,F93,1,111,3,F,,
92BR01280,L7681,91,2,82,,62,1,124,3,2,,
92BR01281,L7687,91,2,82,,63,1,110,2,2,,
92BR01282,L7703,91,2,82,,64,1,147,2,2,,TENDER
92BR01283,L7712,91,2,82,,65,1,124,3,2,,
92BR01284,L7725,91,2,80,,F93,1,115,3,F,,
92BR01285,L7726,91,2,82,,66,1,144,3,2,,
92BR01286,L7747,91,2,80,,R-0,1,139,3,2,,
92BR01287,L7754,91,2,81,,P04,1,146,2,2,,
92BR01288,L7769,91,2,82,,67,1,105,3,2,,
92BR01289,L7780,91,2,80,,F93,1,127,3,F,,
92BR01290,L7802,91,2,80,,R-0,1,116,3,2,,
92BR01291,L7815,91,2,80,,F93,1,144,4,F,,
92BR01292,L7816,91,2,80,,R-0,1,136,3,2,,
92BR01293,L7821,91,2,82,,68,1,132,3,2,,
92BR01294,L7840,91,2,73,,F93,1,110,3,F,,
92BR01295,L7847,91,2,73,,F93,1,115,3,F,,
92BR01296,L7848,91,2,73,,F93,1,132,3,F,,
92BR01297,L7849,91,2,73,,F93,1,120,3,F,,
92BR01298,L7855,91,2,73,,F93,1,130,3,F,,
92BR01299,L7864,91,2,73,,F93,1,116,3,F,,
92BR01300,L7870,91,2,73,,F93,1,130,3,F,,
92BR01301,L7877,91,2,73,,F93,1,140,3,F,,
92BR01302,L7878,91,2,73,,F93,1,109,3,F,,
92BR01303,L7881,91,2,73,,F93,1,122,3,F,,
92BR01304,L7888,91,2,73,,F93,1,111,3,F,,
92BR01305,L7894,91,2,73,,F93,1,110,3,F,,
92BR01306,L7895,91,2,73,,F93,1,104,3,F,,
92BR01307,L7903,91,2,73,,F93,1,118,3,F,,
92BR01308,L7909,91,2,73,,F93,1,134,4,F,,
92BR01309,L7917,91,2,73,,F93,1,119,2,F,,
92BR01310,L7922,91,2,73,,F93,1,109,3,F,,
92BR01311,L7930,91,2,73,,F93,1,124,3,F,,
92BR01312,L7934,91,2,73,,F93,1,123,3,F,,
92BR01313,L7942,91,2,73,,F93,1,131,3,F,,
92BR01314,L7943,91,2,73,,F93,1,109,3,F,,
92BR01315,L7951,91,2,73,,F93,1,94,1,F,,
92BR01316,L7960,91,2,73,,F93,1,123,3,F,,
92BR01317,L7965,91,2,73,,F93,1,109,3,F,,
92BR01318,L7986,91,2,73,,F93,1,117,2,F,,
92BR01319,L8006,91,2,73,,F93,1,120,2,F,,
92BR01320,L8008,91,2,73,,F93,1,132,3,F,,
92BR01321,L8021,91,2,73,,F93,1,121,3,F,,
92BR01322,L8023,91,2,73,,F93,1,114,3,F,,
92BR01323,L8027,91,2,73,,F93,1,124,3,F,,
92BR01324,L8032,91,2,73,,F93,1,134,3,F,,
92BR01325,L8033,91,2,73,,F93,1,128,3,F,,
92BR01326,L8040,91,2,73,,F93,1,127,3,F,,
92BR01327,L8051,91,2,73,,F93,1,136,3,F,,
92BR01328,L8053,91,2,72,,F93,1,117,2,F,,
92BR01329,L8055,91,2,73,,F93,1,126,3,F,,
92BR01330,L8059,91,2,73,,F93,1,130,3,F,,
92BR01331,L8061,91,2,73,,F93,1,143,3,F,,
92BR01332,L8065,91,2,72,,F93,1,120,2,F,,
92BR01333,L8073,91,2,72,,F93,1,117,3,F,,
92BR01334,L8080,91,2,72,,F93,1,127,3,F,,
92BR01335,L8084,91,2,72,,F93,1,120,3,F,,
92BR01336,L8086,91,2,72,,F93,1,125,3,F,,
92BR01337,L8091,91,2,72,,F93,1,118,3,F,,
92BR01338,L8096,91,2,72,,F93,1,116,3,F,,
92BR01339,L8101,91,2,72,,F93,1,122,3,F,,
92BR01340,L8102,91,2,72,,F93,1,112,3,F,,4 TEATS
92BR01341,L8103,91,2,72,,F93,1,115,3,F,,
92BR01342,L8104,91,2,72,,F93,1,120,3,F,,
92BR01343,L8111,91,2,72,,F93,1,108,3,F,,
92BR01344,L8115,91,2,72,,F93,1,112,3,F,,
92BR01345,L8120,91,2,72,,F93,1,114,3,F,,
92BR01346,L8125,91,2,72,,F93,1,129,4,F,,
92BR01347,L8130,91,2,73,,F93,1,112,3,F,,
92BR01348,L8132,91,2,72,,F93,1,113,3,F,,
92BR01349,L8133,91,2,72,,F93,1,140,4,F,,
92BR01350,L8139,91,2,72,,F93,1,107,3,F,,
92BR01351,L8145,91,2,72,,F93,1,110,3,F,,
92BR01352,L8147,91,2,73,,F93,1,115,3,F,,
92BR01353,L8148,91,2,73,,F93,1,123,3,F,,
92BR01354,L8149,91,2,73,,F93,1,124,3,F,,
92BR01355,L8152,91,2,72,,F93,1,111,3,F,,
92BR01356,L8155,91,2,73,,F93,1,127,3,F,,
92BR01357,L8157,91,2,73,,F93,1,130,3,F,,
92BR01358,L8160,91,2,73,,F93,1,111,3,F,,
92BR01359,L8163,91,2,73,,F93,1,131,3,F,,
92BR01360,L8164,91,2,72,,F93,1,124,3,F,,
92BR01361,L8168,91,2,72,,F93,1,132,3,F,,4 TEATS
92BR01362,L8169,91,2,72,,F93,1,115,3,F,,
92BR01363,L8171,91,2,72,,F93,1,127,3,F,,
92BR01364,L8172,91,2,72,,F93,1,118,3,F,,
92BR01365,L8175,91,2,73,,F93,1,111,3,F,,
92BR01366,L8177,91,2,72,,F93,1,108,3,F,,SCURS
92BR01367,L8181,91,2,72,,F93,1,108,3,F,,
92BR01368,L8182,91,2,72,,F93,1,124,3,F,,
92BR01369,L8183,91,2,73,,F93,1,115,3,F,,
92BR01370,L8187,91,2,72,,F93,1,120,4,F,,
92BR01371,L8193,91,2,72,,F93,1,109,3,F,,
92BR01372,L8194,91,2,72,,F93,1,122,3,F,,
92BR01373,L8198,91,2,73,,F93,1,134,3,F,,
92BR01374,L8201,91,2,72,,F93,1,120,3,F,,
92BR01375,L8202,91,2,73,,F93,1,152,2,F,,
92BR01376,L8204,91,2,73,,F93,1,125,3,F,,
92BR01377,L8205,91,2,73,,F93,1,127,3,F,,
92BR01378,L8209,91,2,73,,F93,1,106,1,F,,
92BR01379,L8212,91,2,72,,F93,1,118,3,F,,
92BR01380,L8215,91,2,73,,F93,1,113,2,F,,4 TEATS
92BR01381,L8216,91,2,73,,F93,1,109,2,F,,
92BR01382,L8218,91,2,73,,F93,1,130,3,F,,
92BR01383,L8220,91,2,73,,F93,1,131,3,F,,
92BR01384,L8223,91,2,73,,F93,1,137,3,F,,
92BR01385,L8225,91,2,73,,F93,1,117,2,F,,
92BR01386,L8227,91,2,72,,F93,1,113,3,F,,
92BR01387,L8230,91,2,73,,F93,1,129,3,F,,
92BR01388,L8234,91,2,73,,F93,1,118,2,F,,
92BR01389,L8237,91,2,73,,F93,1,141,3,F,,
92BR01390,L8238,91,2,73,,F93,1,98,3,F,,
92BR01391,L8240,91,2,73,,F93,1,117,3,F,,
92BR01392,L8241,91,2,73,,F93,1,120,3,F,,
92BR01393,L8247,91,2,73,,F93,1,120,3,F,,
92BR01394,L8248,91,2,72,,F93,1,120,3,F,,
92BR01395,L8263,91,2,73,,F93,1,126,3,F,,RAMBO?
92BR01396,L8269,91,2,72,,F93,1,123,3,F,,
92BR01397,L8270,91,2,73,,F93,1,125,3,F,,
92BR01398,L8272,91,2,72,,F93,1,112,3,F,,
92BR01399,L8273,91,2,73,,F93,1,121,3,F,,
92BR01400,L8281,91,2,73,,F93,1,119,3,F,,
92BR01401,L8283,91,2,73,,F93,1,116,2,F,,
92BR01402,L8291,91,2,73,,F93,1,113,2,F,,
92BR01403,L8295,91,2,72,,F93,1,100,3,F,,
92BR01404,L8299,91,2,72,,F93,1,120,3,F,,
92BR01405,L8307,91,2,72,,F93,1,99,3,F,,4 TEATS
92BR01406,L8319,91,2,73,,F93,1,108,3,F,,
92BR01407,L8324,91,2,73,,F93,1,114,2,F,,
92BR01408,L8325,91,2,73,,F93,1,131,3,F,,
92BR01409,L8326,91,2,73,,F93,1,115,2,F,,
92BR01410,L8327,91,2,73,,F93,1,126,2,F,,
92BR01411,L8328,91,2,73,,F93,1,101,2,F,,
92BR01412,L8333,91,2,73,,F93,1,118,3,F,,
92BR01413,L8343,91,2,73,,F93,1,103,3,F,,
92BR01414,L8344,91,2,73,,F93,1,104,3,F,,
92BR01415,M8610,85,2,97,BFX,-X,3,0,,X,,BIG BAG
92BR01416,M8733,85,2,00,,B-0,1,165,3,1,B,BLACK
92BR01417,S0011,89,2,11,,TXL,1,132,3,A,1,
92BR01418,S0013,89,2,12,29A,  1,1,165,3,2,,
92BR01419,S0017,89,2,18,29C, 21,1,171,4,1,,
92BR01420,S0020,89,2,11,30A,  3,1,142,2,2,,
92BR01421,S0023,89,2,11,,HMD,1,157,3,A,3,
92BR01422,S0024,89,2,13,, 11,1,171,4,1,,
92BR01423,S0025,89,2,18,30B, 31,1,173,3,1,,
92BR01424,S0026,89,2,11,31B,  2,1,166,3,2,,
92BR01425,S0031,89,2,12,, 22,1,165,3,1,,
92BR01426,S0032,89,2,18,,HMD,1,166,3,A,2,NICEEWE
92BR01427,S0040,89,2,18,35A,TXL,1,147,3,A,1,SM.BAG
92BR01428,S0041,89,2,11,31D,  4,1,138,1,2,,
92BR01429,S0042,89,2,13,, 12,1,156,3,1,,HARDBAG
92BR01430,S0047,89,2,12,32A, 32,1,137,3,1,,SM.BAG
92BR01431,S0050,89,2,13,, 23,1,159,4,1,,WRINKLES
92BR01432,S0051,89,2,12,32C,  5,1,166,2,2,,
92BR01433,S0052,89,2,18,, 35,1,138,2,1,,
92BR01434,S0058,89,2,12,, 36,1,162,3,1,,
92BR01435,S0060,89,2,18,34A, 13,1,148,3,1,,
92BR01436,S0061,89,2,11,,TXL,1,165,2,A,1,
92BR01437,S0065,89,2,12,34D,  1,1,136,3,2,,
92BR01438,S0071,89,2,12,, 33,1,170,3,1,,SM.BAG
92BR01439,S0072,89,2,12,35A, 24,1,151,3,1,,"THIN,WNWT68#"
92BR01440,S0074,89,2,18,34D,  2,1,146,2,2,,
92BR01441,S0079,89,2,18,35C, 37,1,169,3,1,,
92BR01442,S0090,89,2,18,29A,  3,1,150,2,2,,
92BR01443,S0094,89,2,11,35A, 14,1,144,2,1,,
92BR01444,S0100,89,2,13,, 34,1,170,3,1,,
92BR01445,S0102,89,2,13,, 21,1,194,4,1,,4TEATS
92BR01446,S0117,89,2,11,29A,  5,1,139,3,2,,
92BR01447,S0121,89,2,13,,TXL,1,161,4,A,1,AI=YES
92BR01448,S0122,89,2,18,30A,HMD,1,183,3,A,3,
