UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
99BR00868,K8941,3.0,62,CSECTION ok,01-,1,7,210,1,W
99BR00869,K8945,3.0,00,DYSTOCIA97,51,1,0,165,2,W
99BR00870,K8946,3.0,00,,52,1,0,181,2,W
99BR00871,K8967,3.0,00,ENTR,51,1,0,198,1,W
99BR00872,K8989,3.0,00,HAIRY,51,1,0,183,1,W
99BR00873,K8992,3.0,00,,52,1,0,214,1,W
99BR00874,K8999,3.0,61,TRT R.EYE,04-,1,7,188,1,W
99BR00875,K8972,3.0,00,"LAME,LR'99",53,1,0,163,H,W
99BR00876,K8718,3.0,61,ABORT 4/25/99,lim,3,7,212,5,W
99BR00877,K8735,3.0,62,4TEATS,04-,1,7,177,1,W
99BR00878,K8721,3.0,62,"FLT,SUCK1SIDE",02-,1,7,186,1,W
99BR00879,K8785,3.0,60,,05-,1,7,193,2,W
99BR00880,K8790,3.0,00,VLTS,51,1,0,176,1,W
99BR00881,K8771,3.0,62,,03-,1,7,203,2,W
99BR00882,K9107,3.0,62,4TEATS,01-,1,7,221,1,W
99BR00883,K9136,3.0,00,"NICE,ENTR",52,1,0,161,2,W
99BR00884,K9141,3.0,00,,51,1,0,158,1,W
99BR00885,K9003,3.0,00,LAME LR,53,1,0,183,1,W
99BR00886,K9002,3.0,00,,53,1,0,195,1,W
99BR00887,K9032,3.0,00,CHEEK KNOT,52,1,0,141,1,W
99BR00888,K9064,3.0,00,,53,1,0,202,1,W
99BR00889,K9084,3.0,00,HAIRY,52,1,0,194,2,W
99BR00890,K9072,3.0,60,4TEATS,03-,1,7,199,2,W
99BR00891,K9312,2.0,00,,lim,3,7,177,5,W
99BR00892,K9300,2.0,00,4TEATS,53,1,0,155,1,W
99BR00893,K9308,2.0,68,4TEATS,03-,1,7,169,2,W
99BR00894,K9307,2.0,68,4TEATS,02-,1,7,190,1,W
99BR00895,K9331,2.0,68,RP,04-,1,7,213,2,W
99BR00896,K9337,2.0,68,,06-,1,7,183,2,W
99BR00897,K9342,2.0,68,,05-,1,7,200,5,W
99BR00898,K9321,2.0,00,"CC,TEST MATE!",51,1,0,155,2,W
99BR00899,K9328,2.0,00,,53,1,0,177,2,W
99BR00900,K9380,2.0,00,SUCK1SIDE,53,1,0,186,2,W
99BR00901,K9393,2.0,68,,01-,1,7,180,2,W
99BR00902,K9396,2.0,00,NICE,lim,3,7,174,5,W
99BR00903,K9431,2.0,68,,02-,1,7,172,5,W
99BR00904,K9442,2.0,00,,lim,3,7,178,5,W
99BR00905,K9498,2.0,00,,lim,3,7,164,5,W
99BR00906,K9479,2.0,68,FAT,03-,1,7,226,2,W
99BR00907,K9477,2.0,00,ENTR,51,1,0,170,2,W
99BR00908,K9503,2.0,00,"LAME,LR'99",52,1,0,176,H,W
99BR00909,K9559,2.0,68,"DYSTOCIA,TRT",04-,1,7,175,1,W
99BR00910,K9561,2.0,68,dup9569?,05-,1,7,196,1,W
99BR00911,K9566,2.0,00,4TEATS,53,1,0,172,2,W
99BR00912,K9529,2.0,00,4TEATS,53,1,0,196,2,W
99BR00913,K9590,2.0,68,,02-,1,7,189,1,W
99BR00914,K9575,2.0,68,,06-,1,7,159,1,W
99BR00915,K9605,2.0,68,,03-,1,7,194,1,W
99BR00916,K9602,2.0,00,"B1,THIN'99",53,1,0,194,2,W
99BR00917,K9632,2.0,68,TRT L EYE '99,04-,1,7,214,5,W
99BR00918,K9629,2.0,68,4TEATS,01-,1,7,207,2,W
99BR00919,K9683,2.0,68,ENTR,06-,1,7,190,1,W
99BR00920,K9674,2.0,68,4TEATS,05-,1,7,193,1,W
99BR00921,K9677,2.0,00,4TEATS,53,1,0,163,1,W
99BR00922,K9280,2.0,00,4TEATS,53,1,0,164,2,W
99BR00923,K9285,2.0,68,ENTR,05-,1,7,181,1,W
99BR00924,K9287,2.0,00,CR.FR.FEET ok,53,1,0,174,2,W
99BR00925,K9290,2.0,68,NICE,06-,1,7,198,2,W
99BR00926,K9279,2.0,00,ENTR,53,1,0,184,1,W
99BR00927,K9805,2.0,68,4TEATS,04-,1,7,199,1,W
99BR00928,K9833,2.0,00,,53,1,0,158,1,W
99BR00929,K9834,2.0,00,,53,1,0,166,2,W
99BR00930,K9847,2.0,68,,05-,1,7,168,1,W
99BR00931,K9860,2.0,68,4TEATS,06-,1,7,176,1,W
99BR00932,K9864,2.0,68,BIG BAG,05-,1,7,177,1,W
99BR00933,K9895,2.0,68,BIG,06-,1,7,207,2,W
99BR00934,K9879,2.0,00,4TEATS,53,1,0,171,1,W
99BR00935,K9919,2.0,00,NICE,52,1,0,192,1,W
99BR00936,K9941,2.0,00,R.BLOODY MILK,52,1,0,189,2,W
99BR00937,K9964,2.0,00,,52,1,0,152,1,W
99BR00938,K9969,2.0,00,HAIRY,51,1,0,204,2,W
99BR00939,K9920,2.0,00,,51,1,0,179,1,W
99BR00940,K9922,2.0,00,ENTR,53,1,0,176,2,W
99BR00941,K9703,2.0,68,,03-,1,7,195,2,W
99BR00942,K9706,2.0,00,4TEATS,53,1,0,173,2,W
99BR00943,K9769,2.0,68,,01-,1,7,188,1,W
99BR00944,K9773,2.0,68,4TEATS,02-,1,7,186,1,W
99BR00945,K7131,5.0,60,MEAN,02-,1,7,200,1,W
99BR00946,K7159,5.0,60,4TEATS,03-,1,7,210,1,W
99BR00947,K7041,5.0,61,,06-,1,7,172,1,W
99BR00948,K7058,5.0,62,,01-,1,7,165,1,W
99BR00949,K7059,5.0,61,,03-,1,7,200,2,W
99BR00950,K7064,5.0,62,4TEATS,lim,3,7,200,5,W
99BR00951,K7024,5.0,60,L BLOODY MILK,lim,3,7,211,5,W
99BR00952,K7348,5.0,60,SW.BAG,05-,1,7,186,1,W
99BR00953,K7387,5.0,61,,06-,1,7,201,2,W
99BR00954,K7412,5.0,62,,02-,1,7,170,1,W
99BR00955,K7482,5.0,61,,03-,1,7,191,1,W
99BR00956,K7553,5.0,61,LF LIMP 4/8,05-,1,7,179,2,W
99BR00957,K7563,5.0,60,SUCK1SIDE,06-,1,7,192,1,W
99BR00958,K7529,5.0,62,,04-,1,7,217,2,W
99BR00959,K7579,5.0,00,DYSTOCIA'99,51,1,0,187,2,W
99BR00960,K7643,5.0,00,,52,1,0,164,2,W
99BR00961,K7686,5.0,60,BAD WOOL,01-,1,7,205,1,W
99BR00962,K7673,5.0,62,4TEATS,04-,1,7,184,1,W
99BR00963,K7214,5.0,61,CAKED,04-,1,7,235,2,W
99BR00964,K7219,5.0,61,R.P.,05-,1,7,213,1,W
99BR00965,K7237,5.0,00,FLTS,51,1,0,204,1,W
99BR00966,K7256,5.0,62,LTS,06-,1,7,206,1,W
99BR00967,K7263,5.0,60,GOOD EWE,01-,1,7,204,1,W
99BR00968,K7284,5.0,61,HARDBAG,03-,1,7,210,2,W
99BR00969,K7292,5.0,61,TRT L.EYE,04-,1,7,200,1,W
99BR00970,K7270,5.0,60,,02-,1,7,246,5,W
99BR00971,K7832,4.0,60,,01-,1,7,208,1,W
99BR00972,K7844,4.0,62,,02-,1,7,172,1,W
99BR00973,K7914,4.0,60,,lim,3,7,215,5,W
99BR00974,K7908,4.0,61,THIN 96,03-,1,7,203,1,W
99BR00975,K7945,4.0,62,,04-,1,7,142,1,W
99BR00976,K7954,4.0,60,,05-,1,7,179,1,W
99BR00977,K7955,4.0,60,DYSTOCIA97,01-,1,7,194,2,W
99BR00978,K7984,4.0,61,DYSTOCIA'99,06-,1,7,157,1,W
99BR00979,K7702,5.0,00,,52,1,0,188,1,W
99BR00980,K7743,4.0,60,,02-,1,7,195,1,W
99BR00981,K7755,4.0,61,SW.BAG,01-,1,7,195,2,W
99BR00982,K7767,4.0,60,DYSTOCIA'99,03-,1,7,208,2,W
99BR00983,K7784,4.0,60,DYSTOCIA'99,04-,1,7,224,2,W
99BR00984,K7787,4.0,62,,05-,1,7,181,1,W
99BR00985,K7799,4.0,61,ABS.L.FLANK,06-,1,7,205,1,W
99BR00986,L8725,7.0,82,,22,2,0,177,1,W
99BR00987,L9102,7.0,81,TRY3 1998 yes,04,2,0,175,2,W
99BR00988,L9681,6.0,82,,23,2,0,157,1,W
99BR00989,L9685,6.0,81,TRY 3 '97,03,2,0,158,1,W
99BR00990,L9845,6.0,82,RP,24,2,0,185,2,W
99BR00991,L9856,6.0,81,SW.BAG,03,2,0,190,2,W
99BR00992,L9863,6.0,81,R BLOODY MILK,01,2,0,198,1,W
99BR00993,L9884,6.0,82,FAT,25,2,0,152,1,W
99BR00994,L9905,6.0,81,,01,2,0,146,2,W
99BR00995,L9966,6.0,81,,01,2,0,188,2,W
99BR00996,L9968,6.0,82,,26,2,0,169,5,W
99BR00997,L9980,6.0,81,,04,2,0,173,1,W
99BR00998,L9990,6.0,81,"X,OPP,CLA,ETC",X,X,0,134,1,W
99BR00999,L9743,6.0,81,,02,2,0,159,2,W
99BR01000,S3104,7.0,12,TRY 3!*95-97*,80,1,0,191,2,W
99BR01001,S3186,7.0,10,,21,1,0,172,1,W
99BR01002,S3042,7.0,12,,81,1,0,211,2,W
99BR01003,S3558,6.0,00,RP,52,1,0,172,1,W
99BR01004,S3601,6.0,00,DYSTOCIA,52,1,0,153,1,W
99BR01005,S3647,6.0,00,NICE,51,1,0,188,1,W
99BR01006,S3692,6.0,00,10BUTT,52,1,0,185,2,W
99BR01007,S3907,6.0,00,,52,1,0,190,1,W
99BR01008,S3970,6.0,10,,23,1,0,165,1,W
99BR01009,S3714,6.0,00,RESPIRATORY?,X,X,0,151,1,W
99BR01010,S3757,6.0,00,,51,1,0,189,1,W
99BR01011,S4047,6.0,18,,lim,3,7,172,5,W
99BR01012,S4396,5.0,12,,89,1,0,158,1,W
99BR01013,S4398,5.0,11,,11,1,0,172,1,W
99BR01014,S4435,5.0,11,FLTS,12,1,0,178,2,W
99BR01015,S4438,5.0,13,ABS BUTT TRT,32,1,0,170,1,W
99BR01016,S4439,5.0,13,,31,1,0,172,1,W
99BR01017,S4459,5.0,12,4TEATS,87,1,0,162,1,W
99BR01018,S4481,5.0,11,BIG SW.BAG,12,1,0,162,2,W
99BR01019,S4485,5.0,12,,88,1,0,139,1,W
99BR01020,S4474,5.0,11,LIMP 8.9,14,1,0,166,1,W
99BR01021,S4478,5.0,11,VLTS,13,1,0,181,1,W
99BR01022,S4517,5.0,10,ENTR,22,1,0,184,1,W
99BR01023,S4501,5.0,13,4TEATS,32,1,0,167,1,W
99BR01024,S4557,5.0,11,FLTS,11,1,0,191,1,W
99BR01025,S4560,5.0,10,,21,1,0,161,1,W
99BR01026,S4566,5.0,13,THIN,33,1,0,178,2,W
99BR01027,S4592,5.0,10,GOOD,23,1,0,147,1,W
99BR01028,S4616,5.0,12,,90,1,0,180,1,W
99BR01029,S4619,5.0,12,ENTR,80,1,0,188,2,W
99BR01030,S4640,5.0,12,,85,1,0,173,1,W
99BR01031,S4668,5.0,11,,13,1,0,189,1,W
99BR01032,S4669,5.0,13,R.P.,34,1,0,172,2,W
99BR01033,S4680,5.0,13,,31,1,0,188,2,W
99BR01034,S4688,5.0,13,LTS,33,1,0,176,2,W
99BR01035,S4694,5.0,12,,82,1,0,149,1,W
99BR01036,S4671,5.0,11,,14,1,0,154,1,W
99BR01037,S4810,5.0,11,,11,1,0,159,2,W
99BR01038,S4801,5.0,10,,21,1,0,162,1,W
99BR01039,S4833,5.0,10,,24,1,0,188,5,W
99BR01040,S4840,5.0,11,,14,1,0,164,1,W
99BR01041,S4850,5.0,11,ABS.L.SHOU.,11,1,0,152,1,W
99BR01042,S4865,5.0,12,,84,1,0,197,1,W
99BR01043,S4868,5.0,13,,31,1,0,184,2,W
99BR01044,S4821,5.0,12,,91,1,0,168,1,W
99BR01045,S4826,5.0,10,,22,1,0,165,1,W
99BR01046,S4822,5.0,12,,80,1,0,144,1,W
99BR01047,S4828,5.0,11,ENTR,12,1,0,177,2,W
99BR01048,S4885,5.0,10,TAG in MIXPEN,23,1,0,171,1,W
99BR01049,S4886,5.0,10,,21,1,0,139,1,W
99BR01050,S4876,5.0,12,,84,1,0,179,1,W
99BR01051,S4909,5.0,12,4TEATS,86,1,0,182,1,W
99BR01052,S4959,5.0,11,"SW.BAG,ABS.NK",12,1,0,142,1,W
99BR01053,S4963,5.0,10,,22,1,0,168,1,W
99BR01054,S4924,5.0,12,SW.BAG,83,1,0,189,2,W
99BR01055,S4970,5.0,11,4TEATS,13,1,0,199,2,W
99BR01056,S4713,5.0,13,,33,1,0,171,1,W
99BR01057,S4715,5.0,11,,13,1,0,197,2,W
99BR01058,S4717,5.0,12,ENTR,83,1,0,192,2,W
99BR01059,S4703,5.0,12,4TEATS,82,1,0,216,1,W
99BR01060,S4709,5.0,10,,24,1,0,160,1,W
99BR01061,S4745,5.0,12,,83,1,0,161,1,W
99BR01062,S4754,5.0,13,,34,1,0,194,2,W
99BR01063,S4721,5.0,12,,82,1,0,169,2,W
99BR01064,S4784,5.0,13,,32,1,0,158,1,W
99BR01065,S4792,5.0,12,SUCK1SIDE,90,1,0,169,2,W
99BR01066,S5111,5.0,10,,24,1,0,181,1,W
99BR01067,S5119,5.0,12,,84,1,0,193,1,W
99BR01068,S5137,5.0,12,,88,1,0,153,2,W
99BR01069,S5144,5.0,10,,22,1,0,184,1,W
99BR01070,S5153,5.0,10,,23,1,0,195,1,W
99BR01071,S5163,5.0,10,SUCK1SIDE,21,1,0,149,1,W
99BR01072,S5164,5.0,10,SM BAG,24,1,0,211,2,W
99BR01073,S5178,5.0,12,"SW.BAG,HORN?",81,1,0,150,1,W
99BR01074,S5010,5.0,13,,34,1,0,171,2,W
99BR01075,S5002,5.0,11,SUCK1SIDE,14,1,0,175,2,W
99BR01076,S5009,5.0,11,,14,1,0,173,1,W
99BR01077,S5031,5.0,11,,12,1,0,176,2,W
99BR01078,S5034,5.0,10,DYSTOCIA,23,1,0,151,1,W
99BR01079,S5042,5.0,13,,33,1,0,201,2,W
99BR01080,S5088,5.0,12,LTS,87,1,0,152,1,W
99BR01081,S5312,5.0,10,DYSTOCIA 96,24,1,0,181,2,W
99BR01082,S5305,5.0,12,,89,1,0,165,1,W
99BR01083,S5309,5.0,ch,CHUNKYMILK,tai,A,2,186,1,n
99BR01084,S5323,5.0,ch,SUCK1SIDE,tai,A,2,148,2,n
99BR01085,S5326,5.0,10,,23,1,0,173,1,W
99BR01086,S5328,5.0,ch,ABS.NECK,tai,A,2,200,1,n
99BR01087,S5329,5.0,ch,4TEATS,tai,A,2,186,2,n
99BR01088,S5512,4.0,13,FLTS,31,1,0,187,2,W
99BR01089,S5531,4.0,10,,21,1,0,190,2,W
99BR01090,S5534,4.0,12,,85,1,0,158,2,W
99BR01091,S5536,4.0,11,ENTR,11,1,0,170,2,W
99BR01092,S5532,4.0,11,,12,1,0,190,1,W
99BR01093,S5552,4.0,11,,13,1,0,161,1,W
99BR01094,S5566,4.0,00,SUCK1SIDE,52,1,0,174,2,W
99BR01095,S5562,4.0,10,,22,1,0,188,1,W
99BR01096,S5524,4.0,12,,85,1,0,192,2,W
99BR01097,S5584,4.0,10,,23,1,0,178,2,W
99BR01098,S5573,4.0,11,"4TEATS,FEVER",11,1,0,160,1,W
99BR01099,S5572,4.0,11,WOUND R SHOU,14,1,0,145,2,W
99BR01100,S5616,4.0,12,,84,1,0,183,5,W
99BR01101,S5612,4.0,12,ENTR,86,1,0,183,5,W
99BR01102,S5630,4.0,12,"4TEATS,FEVER",87,1,0,190,1,W
99BR01103,S5636,4.0,10,,24,1,0,194,2,W
99BR01104,S5651,4.0,13,,32,1,0,184,1,W
99BR01105,S5650,4.0,13,,32,1,0,175,2,W
99BR01106,S5655,4.0,13,,34,1,0,173,1,W
99BR01107,S5658,4.0,10,URI,21,1,0,173,2,W
99BR01108,S5663,4.0,12,,89,1,0,186,2,W
99BR01109,S5666,4.0,12,"LAME R, FEVER",90,1,0,173,1,W
99BR01110,S5691,4.0,13,,33,1,0,176,1,W
99BR01111,S5690,4.0,13,,32,1,0,183,5,W
99BR01112,S5674,4.0,12,FLTS,90,1,0,177,1,W
99BR01113,S5210,5.0,12,4TEATS,85,1,0,170,1,W
99BR01114,S5230,5.0,12,4TEATS,81,1,0,156,1,W
99BR01115,S5246,5.0,13,HAIRY,34,1,0,185,2,W
99BR01116,S5254,5.0,12,ENTR,91,1,0,169,1,W
99BR01117,S5288,5.0,10,LTS,22,1,0,186,1,W
99BR01118,S5811,4.0,10,,22,1,0,175,1,W
99BR01119,S5833,4.0,13,LTS,32,1,0,180,2,W
99BR01120,S5834,4.0,10,R.P.,23,1,0,172,1,W
99BR01121,S5836,4.0,11,,13,1,0,202,2,W
99BR01122,S5837,4.0,10,,23,1,0,160,1,W
99BR01123,S5845,4.0,13,W/ LAMB,33,1,0,209,1,W
99BR01124,S5842,4.0,11,,14,1,0,172,2,W
99BR01125,S5848,4.0,13,,31,1,0,185,1,W
99BR01126,S5825,4.0,13,SUCK1SIDE,34,1,0,180,2,W
99BR01127,S5827,4.0,13,4TEATS,31,1,0,175,2,W
99BR01128,S5883,4.0,13,HARDBAG,31,1,0,155,1,W
99BR01129,S5887,4.0,10,HAIRY (58's),21,1,0,189,1,W
99BR01130,S5890,4.0,10,,22,1,0,168,1,W
99BR01131,S5898,4.0,12,,86,1,0,208,2,W
99BR01132,S5916,4.0,11,H3,11,1,0,183,1,W
99BR01133,S5919,4.0,11,,13,1,0,174,2,W
99BR01134,S5908,4.0,13,SW.BAG,32,1,0,158,1,W
99BR01135,S5934,4.0,10,,23,1,0,173,2,W
99BR01136,S5943,4.0,13,VLTS,34,1,0,129,1,W
99BR01137,S5951,4.0,13,,31,1,0,184,1,W
99BR01138,S5967,4.0,11,,12,1,0,151,2,W
99BR01139,S5921,4.0,13,4TEATS,33,1,0,168,2,W
99BR01140,S5923,4.0,12,,80,1,0,169,2,W
99BR01141,S5989,4.0,12,,80,1,0,170,1,W
99BR01142,S5990,4.0,12,,81,1,0,196,1,W
99BR01143,S5971,4.0,12,L.BLOODY MILK,87,1,0,194,2,W
99BR01144,S5978,4.0,12,LTS,83,1,0,193,2,W
99BR01145,S5711,4.0,11,,12,1,0,213,2,W
99BR01146,S5702,4.0,10,,22,1,0,185,2,W
99BR01147,S5745,4.0,10,,23,1,0,183,1,W
99BR01148,S5746,4.0,10,,24,1,0,185,2,W
99BR01149,S5784,4.0,11,"R.BAG,EDEMAok",12,1,0,189,2,W
99BR01150,S5785,4.0,10,4TEATS,21,1,0,165,1,W
99BR01151,S5787,4.0,12,FOUND 9/9/96,88,1,0,162,1,W
99BR01152,S5798,4.0,13,VLTS,31,1,0,193,1,W
99BR01153,S5778,4.0,11,XLUNGER 10/25,X,X,0,174,1,W
99BR01154,S6110,4.0,10,,21,1,0,210,2,W
99BR01155,S6108,4.0,12,4TEATS,86,1,0,180,2,W
99BR01156,S6136,4.0,11,4TEATS,14,1,0,184,5,W
99BR01157,S6142,4.0,11,HAIRY,11,1,0,203,2,W
99BR01158,S6148,4.0,11,,14,1,0,180,1,W
99BR01159,S6149,4.0,13,DYSTOCIA'99,33,1,0,166,2,W
99BR01160,S6153,4.0,12,,82,1,0,168,2,W
99BR01161,S6164,4.0,10,4TEATS,23,1,0,166,2,W
99BR01162,S6183,4.0,11,CHK WGT,12,1,0,182,1,W
99BR01163,S6197,4.0,12,HAIRY,88,1,0,184,1,W
99BR01164,S6018,4.0,11,4TEATS,12,1,0,165,2,W
99BR01165,S6019,4.0,11,DYSTOCIA97,13,1,0,194,1,W
99BR01166,S6031,4.0,10,,21,1,0,189,1,W
99BR01167,S6037,4.0,12,RUNOVER 9/16,X,X,0,173,1,n
99BR01168,S6040,4.0,11,,13,1,0,160,1,W
99BR01169,S6045,4.0,12,,87,1,0,166,1,W
99BR01170,S6058,4.0,12,,91,1,0,169,1,W
99BR01171,S6023,4.0,10,NO SHRG '99,24,1,0,163,1,W
99BR01172,S6073,4.0,12,WEAK RAT,85,1,0,169,2,W
99BR01173,S6078,4.0,13,,32,1,0,163,1,W
99BR01174,S6301,4.0,12,,91,1,0,171,1,W
99BR01175,S6330,4.0,11,NOT @SHEARING,13,1,0,179,1,W
99BR01176,S6339,4.0,10,,24,1,0,182,1,W
99BR01177,S6348,4.0,13,,32,1,0,180,1,W
99BR01178,S6360,4.0,12,LF DIGIT ok,84,1,0,165,1,W
99BR01179,S6321,4.0,10,,21,1,0,206,2,W
99BR01180,S6325,4.0,12,,82,1,0,162,1,W
99BR01181,S6328,4.0,11,4TEATS,12,1,0,196,2,W
99BR01182,S6393,4.0,13,SUCK1SIDE,31,1,0,166,2,W
99BR01183,S6413,4.0,11,"THIN,ROUGH",14,1,0,150,1,W
99BR01184,S6412,4.0,13,,33,1,0,200,2,W
99BR01185,S6468,4.0,ch,"FEVER,URI",tai,A,2,182,2,n
99BR01186,S6423,4.0,13,,33,1,0,207,2,W
99BR01187,S6427,4.0,13,1TAG,34,1,0,191,2,W
99BR01188,S6477,4.0,12,,89,1,0,189,2,W
99BR01189,S6551,4.0,ch,,tai,A,2,206,1,n
99BR01190,S6587,3.0,12,,88,1,0,150,1,W
99BR01191,S6596,3.0,10,L.BLOODY MILK,22,1,0,143,1,W
99BR01192,S6592,3.0,13,,32,1,0,177,1,W
99BR01193,S6571,3.0,12,,90,1,0,178,2,W
99BR01194,S6613,3.0,11,,11,1,0,171,2,W
99BR01195,S6603,3.0,10,HAIRY,21,1,0,180,1,W
99BR01196,S6604,3.0,10,HAIRY,23,1,0,170,2,W
99BR01197,S6631,3.0,11,,13,1,0,172,1,W
99BR01198,S6640,3.0,13,,31,1,0,173,1,W
99BR01199,S6648,3.0,13,,34,1,0,168,1,W
99BR01200,S6647,3.0,13,LTS,33,1,0,157,2,W
99BR01201,S6650,3.0,13,,31,1,0,166,2,W
99BR01202,S6657,3.0,12,,90,1,0,145,1,W
99BR01203,S6627,3.0,10,DYSTOCIA97,23,1,0,175,1,W
99BR01204,S6682,3.0,12,4TEATS,91,1,0,183,1,W
99BR01205,S6695,3.0,10,4TEATS,22,1,0,190,1,W
99BR01206,S6671,3.0,13,,33,1,0,196,1,W
99BR01207,S6670,3.0,13,,32,1,0,154,1,W
99BR01208,S6673,3.0,12,HAIRY,86,1,0,151,1,W
99BR01209,S6679,3.0,11,ENTR,12,1,0,195,1,W
99BR01210,S6203,4.0,11,"FLT,SUCK1SIDE",11,1,0,177,1,W
99BR01211,S6208,4.0,10,,24,1,0,174,2,W
99BR01212,S6269,4.0,12,,81,1,0,151,1,W
99BR01213,S6298,4.0,12,,83,1,0,175,1,W
99BR01214,S6274,4.0,12,,89,1,0,184,2,W
99BR01215,S6272,4.0,13,,34,1,0,188,1,W
99BR01216,S6815,3.0,13,4TEATS,33,1,0,167,1,W
99BR01217,S6800,3.0,ID,,lim,3,7,160,5,W
99BR01218,S6831,3.0,11,ENTR,12,1,0,161,2,W
99BR01219,S6830,3.0,11,,11,1,0,187,2,W
99BR01220,S6832,3.0,11,,13,1,0,202,1,W
99BR01221,S6838,3.0,11,,14,1,0,180,1,W
99BR01222,S6839,3.0,11,,11,1,0,173,1,W
99BR01223,S6856,3.0,12,ENTR,91,1,0,186,2,W
99BR01224,S6864,3.0,11,DYSTOCIA97,12,1,0,179,2,W
99BR01225,S6866,3.0,11,4TEATS,14,1,0,187,1,W
99BR01226,S6880,3.0,12,4TEATS,84,1,0,178,1,W
99BR01227,S6892,3.0,13,,33,1,0,156,1,W
99BR01228,S6873,3.0,10,4TEATS,21,1,0,166,1,W
99BR01229,S6872,3.0,11,?27micron 56s,13,1,0,193,2,W
99BR01230,S6879,3.0,13,,34,1,0,164,1,W
99BR01231,S6916,3.0,13,,34,1,0,171,2,W
99BR01232,S6931,3.0,13,ENTR,31,1,0,159,1,W
99BR01233,S6935,3.0,10,4TEATS,24,1,0,192,1,W
99BR01234,S6938,3.0,13,R.P.,32,1,0,173,1,W
99BR01235,S6944,3.0,11,ENTR,14,1,0,155,1,W
99BR01236,S6949,3.0,11,,12,1,0,152,1,W
99BR01237,S6951,3.0,11,,14,1,0,168,1,W
99BR01238,S6950,3.0,11,,13,1,0,173,2,W
99BR01239,S6960,3.0,11,,11,1,0,198,2,W
99BR01240,S6963,3.0,13,,31,1,0,168,2,W
99BR01241,S6965,3.0,11,,13,1,0,154,2,W
99BR01242,S6921,3.0,10,4TEATS,22,1,0,161,1,W
99BR01243,S6924,3.0,12,,86,1,0,178,1,W
99BR01244,S6989,3.0,10,,21,1,0,182,1,W
99BR01245,S6993,3.0,12,,80,1,0,179,2,W
99BR01246,S6994,3.0,10,,22,1,0,178,1,W
99BR01247,S6977,3.0,11,,11,1,0,179,1,W
99BR01248,S6700,3.0,12,,82,1,0,167,1,W
99BR01249,S6703,3.0,13,HAIRY,34,1,0,175,2,W
99BR01250,S6704,3.0,13,4TEATS,31,1,0,173,2,W
99BR01251,S6739,3.0,12,,85,1,0,170,1,W
99BR01252,S6737,3.0,12,4TEATS,84,1,0,201,2,W
99BR01253,S6747,3.0,10,4TEATS,24,1,0,174,2,W
99BR01254,S6756,3.0,10,,22,1,0,191,2,W
99BR01255,S6721,3.0,13,ENTR,32,1,0,174,1,W
99BR01256,S6720,3.0,11,,12,1,0,186,2,W
99BR01257,S6724,3.0,10,F4- ok,21,1,0,194,1,W
99BR01258,S6780,3.0,12,,80,1,0,189,2,W
99BR01259,S6784,3.0,10,,23,1,0,172,1,W
99BR01260,S6788,3.0,11,,14,1,0,171,2,W
99BR01261,S6794,3.0,11,,11,1,0,158,2,W
99BR01262,S6795,3.0,11,ENTR,13,1,0,176,2,W
99BR01263,S6779,3.0,12,,89,1,0,224,2,W
99BR01264,S2351,7.0,11,"LTS, POOR",X,X,0,133,1,W
99BR01265,S8103,2.0,11,,11,1,0,172,2,W
99BR01266,S8102,2.0,12,,87,1,0,159,1,W
99BR01267,S8131,2.0,13,SCURS,34,1,0,150,1,W
99BR01268,S8135,2.0,18,,lim,3,7,162,5,W
99BR01269,S8141,2.0,13,,33,1,0,158,1,W
99BR01270,S8145,2.0,11,,12,1,0,192,2,W
99BR01271,S8148,2.0,11,,13,1,0,174,2,W
99BR01272,S8151,2.0,13,4TEATS,32,1,0,176,1,W
99BR01273,S8158,2.0,13,,31,1,0,154,1,W
99BR01274,S8161,2.0,13,NICE,32,1,0,198,1,W
99BR01275,S8121,2.0,13,ENTR,31,1,0,148,2,W
99BR01276,S8125,2.0,10,,23,1,0,169,2,W
99BR01277,S8129,2.0,10,,24,1,0,178,1,W
99BR01278,S8180,2.0,11,ENTR,14,1,0,160,2,W
99BR01279,S8188,2.0,10,4TEATS,22,1,0,179,1,W
99BR01280,S8187,2.0,10,,21,1,0,163,1,W
99BR01281,S8194,2.0,11,THIN 4/99,11,1,0,140,1,W
99BR01282,S8197,2.0,11,,12,1,0,139,2,W
99BR01283,S8170,2.0,12,,90,1,0,138,5,W
99BR01284,S8177,2.0,ID,,lim,3,7,160,5,W
99BR01285,S8012,2.0,12,,82,1,0,142,1,W
99BR01286,S8019,2.0,10,,23,1,0,163,1,W
99BR01287,S8017,2.0,11,4TEATS,14,1,0,163,2,W
99BR01288,S8039,2.0,10,,21,1,0,167,2,W
99BR01289,S8056,2.0,13,HAIRY,31,1,0,157,1,W
99BR01290,S8029,2.0,10,,24,1,0,148,1,W
99BR01291,S8086,2.0,10,,22,1,0,161,2,W
99BR01292,S8091,2.0,13,,34,1,0,152,1,W
99BR01293,S8090,2.0,13,4TEATS,32,1,0,162,2,W
99BR01294,S8092,2.0,13,4TEATS,33,1,0,171,1,W
99BR01295,S8070,2.0,12,,91,1,0,149,1,W
99BR01296,S8331,2.0,11,,11,1,0,135,1,W
99BR01297,S8326,2.0,11,ENTR,14,1,0,157,1,W
