UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
01BR01299,K9127,5.0,61,,08,1,7,218,1,W,
01BR01300,K9194,5.0,00,"X, DNA",OVX,O,2,218,5,W,
01BR01301,K9003,5.0,00,LAME LR,52,1,0,188,1,W,
01BR01302,K9032,5.0,00,CHEEK KNOT,52,1,0,156,1,W,
01BR01303,K9022,5.0,00,"X, DNA",OVX,O,2,0,5,n,
01BR01304,K9072,5.0,60,,03,1,7,225,5,W,
01BR01305,K9300,4.0,00,,52,1,0,154,2,W,
01BR01306,K9307,4.0,68,MEAN,BI,A,7,205,5,n,
01BR01307,K9331,4.0,68,RP,BI,A,7,202,5,n,
01BR01308,K9337,4.0,68,,09,1,7,191,1,W,
01BR01309,K9321,4.0,00,"CC,TEST MATE!",52,1,0,173,2,W,
01BR01310,K9328,4.0,00,,53,1,0,195,2,W,
01BR01311,K9380,4.0,00,SUCK1SIDE,BI,A,0,197,5,n,
01BR01312,K9393,4.0,68,,03,1,7,184,1,W,
01BR01313,K9431,4.0,68,,06,1,7,166,2,W,
01BR01314,K9444,4.0,68,,02,1,7,234,2,W,
01BR01315,K9474,4.0,68,,08,1,7,160,2,W,
01BR01316,K9475,4.0,68,LTS,07,1,7,176,1,W,
01BR01317,K9477,4.0,00,ENTR,54,1,0,169,1,W,
01BR01318,K9503,4.0,00,REJECTS 1LAMB,51,1,0,198,1,W,
01BR01319,K9550,4.0,68,LTS,03,1,7,187,1,W,
01BR01320,K9554,4.0,68,,04,1,7,202,5,W,
01BR01321,K9559,4.0,68,"DYSTOCIA,TRT",01,1,7,181,1,W,
01BR01322,K9561,4.0,68,,06,1,7,200,1,W,
01BR01323,K9566,4.0,00,,BI,A,0,193,5,n,
01BR01324,K9567,4.0,68,,04,1,7,228,5,W,
01BR01325,K9520,4.0,68,,02,1,7,182,1,W,
01BR01326,K9525,4.0,68,UT.PROLAPSE,OVX,O,2,0,5,n,
01BR01327,K9529,4.0,00,MSG 10/24/01,51,1,0,157,2,n,97
01BR01328,K9590,4.0,68,,01,1,7,193,2,W,
01BR01329,K9575,4.0,68,,04,1,7,207,5,W,
01BR01330,K9577,4.0,68,,05,1,7,180,1,W,
01BR01331,K9605,4.0,68,,02,1,7,208,1,W,
01BR01332,K9602,4.0,00,,52,1,0,194,2,W,
01BR01333,K9632,4.0,68,X EYES,03,1,7,187,1,W,XX
01BR01334,K9629,4.0,68,,05,1,7,235,5,W,
01BR01335,K9694,4.0,68,PROD,BI,A,7,209,5,n,
01BR01336,K9674,4.0,68,,04,1,7,209,2,W,
01BR01337,K9677,4.0,00,,BI,A,0,178,1,n,
01BR01338,K9280,4.0,00,,51,1,0,158,1,W,
01BR01339,K9285,4.0,68,ENTR,01,1,7,188,1,W,
01BR01340,K9291,4.0,68,PROD,BI,A,7,220,5,n,
01BR01341,K9290,4.0,68,NICE,01,1,7,188,2,W,
01BR01342,K9279,4.0,00,ENTR,53,1,0,189,1,W,
01BR01343,K9848,4.0,68,,02,1,7,147,2,W,
01BR01344,K9895,4.0,68,SUCK1SIDE,09,1,7,211,2,W,
01BR01345,K9872,4.0,68,NICE,09,1,7,225,5,W,
01BR01346,K9879,4.0,00,,51,1,0,192,5,W,
01BR01347,K9919,4.0,00,NICE,53,1,0,198,2,W,
01BR01348,K9909,4.0,68,EMACIATED'99,BI,A,7,212,5,n,
01BR01349,K9920,4.0,00,,54,1,0,190,2,W,
01BR01350,K9715,4.0,68,,03,1,7,153,1,W,
01BR01351,K9706,4.0,00,,53,1,0,190,5,W,
01BR01352,K9702,4.0,68,,09,1,7,180,1,W,
01BR01353,K9743,4.0,68,LOW PROD.,OVX,O,2,0,5,n,
01BR01354,K9726,4.0,68,BARREN,OVX,O,2,0,5,n,
01BR01355,K9729,4.0,68,MOTHERLY,03,1,7,213,5,W,
01BR01356,K9789,4.0,68,,04,1,7,193,2,W,
01BR01357,K7818,6.0,61,,08,1,7,189,1,W,
01BR01358,K7885,6.0,62,,02,1,7,187,1,W,
01BR01359,K7877,6.0,61,,02,1,7,172,2,W,
01BR01360,K7908,6.0,61,THIN 96,05,1,7,191,2,W,
01BR01361,K7945,6.0,62,"X THIN, CLA",09,1,7,146,1,W,XX
01BR01362,K7954,6.0,60,,05,1,7,205,5,W,
01BR01363,K7955,6.0,60,DYSTOCIA'97,04,1,7,200,5,W,
01BR01364,K7989,6.0,60,,01,1,7,189,2,W,
01BR01365,K7743,6.0,60,MSG 10/24/01,01,1,7,177,2,n,97
01BR01366,K7744,6.0,60,ENTR,03,1,7,193,1,W,
01BR01367,K7755,6.0,61,SW.BAG,06,1,7,189,1,W,
01BR01368,K7762,6.0,60,THIN,02,1,7,227,5,W,
01BR01369,K7767,6.0,60,DYSTOCIA'99,01,1,7,232,5,W,
01BR01370,K7784,6.0,60,DYSTOCIA'99,06,1,7,203,1,W,
01BR01371,K7787,6.0,62,,07,1,7,181,1,W,
01BR01372,K7794,6.0,62,,04,1,7,174,1,W,
01BR01373,L8658,9.0,82,"OVX,1TAG",OVX,O,2,189,5,W,
01BR01374,L9594,8.5,73,OVX,OVX,O,2,0,5,n,
01BR01375,L9296,9.0,80,OVX.EWE,OVX,O,2,0,5,n,
01BR01376,L9813,8.0,TT,NEW OVX,OVX,O,2,0,5,n,
01BR01377,L9835,8.0,TT,NEW OVX,OVX,O,2,0,5,n,
01BR01378,L9937,8.0,TT,NEW OVX,OVX,O,2,0,5,n,
01BR01379,L9746,8.0,81,ENTR low prod,OVX,O,2,0,5,n,
01BR01380,R1116,1.0,13,,36,1,0,143,5,W,
01BR01381,R1104,1.0,12,DYSTOCIA,31,1,0,147,3,W,
01BR01382,R1152,1.0,12,FOUND 11/1/00,22,1,0,140,2,W,
01BR01383,R1160,1.0,11,,24,1,0,130,3,W,
01BR01384,R1165,1.0,11,NOT e.M,25,1,0,175,5,W,
01BR01385,R1162,1.0,13,,37,1,0,140,5,W,
01BR01386,R1168,1.0,13,HAIRY <chk,35,1,0,141,5,W,
01BR01387,R1125,1.0,11,,27,1,0,160,5,W,
01BR01388,R1126,1.0,11,,28,1,0,166,5,W,
01BR01389,R1128,1.0,10,,OVX,O,0,144,2,W,
01BR01390,R1186,1.0,10,,32,1,0,163,1,W,
01BR01391,R1194,1.0,12,,38,1,0,135,2,W,
01BR01392,R1196,1.0,11,,22,1,0,139,5,W,
01BR01393,R1198,1.0,11,,32,1,0,162,1,W,
01BR01394,R1197,1.0,11,,31,1,0,145,2,W,
01BR01395,R1172,1.0,10,,31,1,0,172,5,W,
01BR01396,R1178,1.0,13,,21,1,0,133,2,W,
01BR01397,R1179,1.0,13,,22,1,0,160,5,W,
01BR01398,R1003,2.0,10,,38,1,0,219,5,W,
01BR01399,R1080,1.0,10,,26,1,0,172,5,W,
01BR01400,R1085,1.0,10,MISSING ???,28,1,0,149,2,W,
01BR01401,R1086,1.0,10,,31,1,0,151,1,W,
01BR01402,R1089,1.0,12,,26,1,0,131,3,W,
01BR01403,R1090,1.0,11,NICE,26,1,0,153,2,W,
01BR01404,R1094,1.0,12,,27,1,0,128,2,W,
01BR01405,R1095,1.0,12,,28,1,0,120,3,W,
01BR01406,R1099,1.0,13,,21,1,0,134,2,W,
01BR01407,R1076,1.0,12,,37,1,0,144,5,W,
01BR01408,R1304,1.0,13,,25,1,0,150,2,W,
01BR01409,R1302,1.0,11,,32,1,0,156,5,W,
01BR01410,R1330,1.0,11,,26,1,0,132,1,W,
01BR01411,R1333,1.0,11,,27,1,0,113,3,W,
01BR01412,R1336,1.0,12,,38,1,0,128,3,W,
01BR01413,R1346,1.0,13,"F3-, PNEU ok",26,1,0,174,5,W,
01BR01414,R1353,1.0,13,,25,1,0,148,5,W,
01BR01415,R1361,1.0,10,,31,1,0,171,2,W,
01BR01416,R1366,1.0,12,,21,1,0,165,5,W,
01BR01417,R1368,1.0,10,,24,1,0,182,5,W,
01BR01418,R1321,1.0,12,MSG 10/24/01,33,1,0,122,3,n,97
01BR01419,R1320,1.0,12,,32,1,0,153,5,W,
01BR01420,R1381,1.0,12,,21,1,0,138,3,W,
01BR01421,R1389,1.0,10,URI,32,1,0,139,3,W,
01BR01422,R1374,1.0,10,,33,1,0,149,3,W,
01BR01423,R1416,1.0,11,RP ok,33,1,0,144,2,W,
01BR01424,R1418,1.0,13,"F3-, HAIRY ok",32,1,0,154,5,W,
01BR01425,R1419,1.0,13,ENTR,35,1,0,169,5,W,
01BR01426,R1433,1.0,12,,22,1,0,154,5,W,
01BR01427,R1439,1.0,12,NOT e.M,31,1,0,136,2,W,
01BR01428,R1437,1.0,13,,28,1,0,146,5,W,
01BR01429,R1441,1.0,10,,25,1,0,139,3,W,
01BR01430,R1447,1.0,12,,23,1,0,167,5,W,
01BR01431,R1453,1.0,12,,31,1,0,151,5,W,
01BR01432,R1457,1.0,12,,26,1,0,151,5,W,
01BR01433,R1461,1.0,13,,27,1,0,168,5,W,
01BR01434,R1460,1.0,11,,34,1,0,167,5,W,
01BR01435,R1421,1.0,13,,26,1,0,141,3,W,
01BR01436,R1429,1.0,12,,25,1,0,175,5,W,
01BR01437,R1483,1.0,12,,24,1,0,137,2,W,
01BR01438,R1491,1.0,11,,28,1,0,123,3,W,
01BR01439,R1492,1.0,11,,21,1,0,166,5,W,
01BR01440,R1474,1.0,11,,23,1,0,143,1,W,
01BR01441,R1479,1.0,13,,36,1,0,157,5,W,
01BR01442,R1504,1.0,11,HAIRY <chk,34,1,0,171,5,W,
01BR01443,R1506,1.0,12,,34,1,0,158,5,W,
01BR01444,R1532,1.0,12,,25,1,0,152,5,W,
01BR01445,R1538,1.0,12,,35,1,0,145,5,W,
01BR01446,R1541,1.0,12,"OVX, SMALL",OVX,O,0,126,5,W,
01BR01447,R1549,1.0,12,WRINKLES,32,1,0,161,5,W,
01BR01448,R1550,1.0,13,,38,1,0,147,3,W,
01BR01449,R1561,1.0,10,,35,1,0,157,2,W,
01BR01450,R1563,1.0,13,,28,1,0,140,2,W,
01BR01451,R1521,1.0,11,,35,1,0,155,2,W,
01BR01452,R1522,1.0,11,"BRITCHY, OVX",OVX,O,0,170,5,W,
01BR01453,R1599,1.0,13,,37,1,0,167,5,W,
01BR01454,R1571,1.0,12,,26,1,0,146,5,W,
01BR01455,R1575,1.0,12,,33,1,0,137,5,W,
01BR01456,R1572,1.0,12,,27,1,0,118,3,W,
01BR01457,R1577,1.0,10,,34,1,0,174,5,W,
01BR01458,R1615,1.0,10,,36,1,0,154,5,W,
01BR01459,R1616,1.0,10,,37,1,0,131,1,W,
01BR01460,R1618,1.0,13,,38,1,0,162,1,W,
01BR01461,R1617,1.0,10,,38,1,0,172,5,W,
01BR01462,R1605,1.0,10,,33,1,0,166,5,W,
01BR01463,R1606,1.0,10,,34,1,0,177,5,W,
01BR01464,R1636,1.0,13,DYSTOCIA,32,1,0,175,5,W,
01BR01465,R1637,1.0,13,,33,1,0,176,5,W,
01BR01466,R1647,1.0,10,,37,1,0,141,3,W,
01BR01467,R1663,1.0,10,,35,1,0,132,2,W,
01BR01468,R1628,1.0,10,,35,1,0,155,5,W,
01BR01469,R1629,1.0,10,,36,1,0,147,2,W,
01BR01470,R1698,1.0,10,,21,1,0,155,3,W,
01BR01471,R1211,1.0,10,"H5, SCUR",21,1,0,160,2,W,
01BR01472,R1219,1.0,13,,23,1,0,127,1,W,
01BR01473,R1201,1.0,11,,31,1,0,129,3,W,
01BR01474,R1237,1.0,10,,32,1,0,138,2,W,
01BR01475,R1240,1.0,12,,28,1,0,151,5,W,
01BR01476,R1244,1.0,10,,33,1,0,167,5,W,
01BR01477,R1245,1.0,10,,34,1,0,171,5,W,
01BR01478,R1248,1.0,11,,33,1,0,145,2,W,
01BR01479,R1255,1.0,10,,22,1,0,149,2,W,
01BR01480,R1259,1.0,12,,23,1,0,128,3,W,
01BR01481,R1267,1.0,13,,24,1,0,146,5,W,
01BR01482,R1224,1.0,13,,37,1,0,154,5,W,
01BR01483,R1225,1.0,13,RP,31,1,0,159,5,W,
01BR01484,R1228,1.0,12,,24,1,0,157,5,W,
01BR01485,R1285,1.0,12,,28,1,0,143,5,W,
01BR01486,R1287,1.0,13,,27,1,0,159,5,W,
01BR01487,R1293,1.0,13,,34,1,0,151,5,W,
01BR01488,R1277,1.0,10,F4,23,1,0,185,5,W,
01BR01489,R1814,1.0,13,,28,1,0,165,5,W,
01BR01490,R1819,1.0,12,,36,1,0,140,5,W,
01BR01491,R1804,1.0,10,,38,1,0,141,3,W,
01BR01492,R1806,1.0,13,,27,1,0,123,3,W,
01BR01493,R1843,1.0,13,,33,1,0,141,5,W,
01BR01494,R1842,1.0,11,,22,1,0,144,5,W,
01BR01495,R1865,1.0,13,DYSTOCIA,23,1,0,151,5,W,
01BR01496,R1826,1.0,13,,22,1,0,155,5,W,
01BR01497,R1884,1.0,12,,27,1,0,130,5,W,
01BR01498,R1891,1.0,13,,24,1,0,141,2,W,
01BR01499,R1877,1.0,10,H2,27,1,0,147,1,W,
01BR01500,R1914,1.0,12,DYSTOCIA,34,1,0,139,5,W,
01BR01501,R1938,1.0,11,,24,1,0,185,5,W,
01BR01502,R1937,1.0,11,"BLOODY MILK,L",23,1,0,131,1,W,
01BR01503,R1955,1.0,13,,34,1,0,163,5,W,
01BR01504,R1961,1.0,11,,28,1,0,136,5,W,
01BR01505,R1981,1.0,13,,38,1,0,139,3,W,
01BR01506,R1980,1.0,11,,36,1,0,146,2,W,
01BR01507,R1990,1.0,12,,37,1,0,156,5,W,
01BR01508,R1974,1.0,13,,25,1,0,154,5,W,
01BR01509,R1711,1.0,13,,21,1,0,140,5,W,
01BR01510,R1706,1.0,11,,35,1,0,175,5,W,
01BR01511,R1702,1.0,12,,36,1,0,135,2,W,
01BR01512,R1708,1.0,11,,37,1,0,174,5,W,
01BR01513,R1707,1.0,11,HAIRY <chk,36,1,0,188,5,W,
01BR01514,R1730,1.0,10,,22,1,0,181,5,W,
01BR01515,R1741,1.0,12,,35,1,0,120,2,W,
01BR01516,R1746,1.0,10,,36,1,0,170,5,W,
01BR01517,R1753,1.0,11,,26,1,0,144,5,W,
01BR01518,R1765,1.0,11,ENTR,38,1,0,137,2,W,
01BR01519,R1769,1.0,11,,27,1,0,167,5,W,
01BR01520,R1728,1.0,11,,25,1,0,146,5,W,
01BR01521,R1727,1.0,13,,21,1,0,142,3,W,
01BR01522,R1789,1.0,13,,22,1,0,123,2,W,
01BR01523,R1795,1.0,13,,23,1,0,159,5,W,
01BR01524,R0130,2.0,11,DYSTOCIA,24,1,0,148,1,W,
01BR01525,R0137,2.0,11,,51,1,0,163,2,W,
01BR01526,R0141,2.0,13,,36,1,0,145,1,W,
01BR01527,R0143,2.0,12,DYSTOCIA,37,1,0,157,2,W,
01BR01528,R0144,2.0,11,,36,1,0,162,5,W,
01BR01529,R0152,2.0,11,,23,1,0,200,5,W,
01BR01530,R0161,2.0,11,,21,1,0,173,1,W,
01BR01531,R0167,2.0,13,COLUMBIA ?,OVX,O,0,167,1,W,
01BR01532,R0125,2.0,12,POLYPAY ?,OVX,O,0,158,1,W,
01BR01533,R0170,2.0,13,DYSTOCIA,37,1,0,187,5,W,
01BR01534,R0179,2.0,10,,36,1,0,173,2,W,
01BR01535,R0177,2.0,10,,35,1,0,191,5,W,
01BR01536,R0011,2.0,11,,33,1,0,163,5,W,
01BR01537,R0018,2.0,12,,28,1,0,165,5,W,
01BR01538,R0037,2.0,11,,53,1,0,160,2,W,
01BR01539,R0045,2.0,10,,34,1,0,167,1,W,
01BR01540,R0042,2.0,13,ENTR,35,1,0,176,5,W,
01BR01541,R0050,2.0,10,,34,1,0,157,2,W,
01BR01542,R0054,2.0,10,,35,1,0,165,2,W,
01BR01543,R0080,2.0,10,,35,1,0,164,1,W,
01BR01544,R0098,2.0,13,,27,1,0,191,5,W,
01BR01545,R0074,2.0,13,"THIN,OFF FEED",38,1,0,145,1,W,
01BR01546,R0310,2.0,11,,37,1,0,166,1,W,
01BR01547,R0318,2.0,11,,25,1,0,135,1,W,
01BR01548,R0330,2.0,12,,33,1,0,178,5,W,
01BR01549,R0338,2.0,10,F3-,26,1,0,181,2,W,
01BR01550,R0340,2.0,10,DYSTOCIA,37,1,0,142,1,W,
01BR01551,R0347,2.0,12,,37,1,0,160,1,W,
01BR01552,R0369,2.0,13,,35,1,0,167,5,W,
01BR01553,R0327,2.0,10,,36,1,0,194,5,W,
01BR01554,R0386,2.0,10,,37,1,0,171,2,W,
01BR01555,R0387,2.0,10,"OVX, PROD",OVX,O,0,190,5,W,
01BR01556,R0399,2.0,12,DYSTOCIA,23,1,0,167,2,W,
01BR01557,R0370,2.0,13,,34,1,0,144,2,W,
01BR01558,R0416,2.0,11,,51,1,0,186,2,W,
01BR01559,R0418,2.0,10,,54,1,0,154,1,W,
01BR01560,R0417,2.0,10,,38,1,0,160,1,W,
01BR01561,R0438,2.0,13,L.EYE TRT'01,35,1,0,151,1,W,
01BR01562,R0444,2.0,11,"OVX, PROD",OVX,O,0,192,5,W,
01BR01563,R0445,2.0,11,,26,1,0,197,2,W,
01BR01564,R0459,2.0,13,,36,1,0,192,5,W,
01BR01565,R0460,2.0,12,,32,1,0,150,1,W,
01BR01566,R0464,2.0,13,ENTR,22,1,0,165,2,W,
01BR01567,R0467,2.0,13,,36,1,0,153,2,W,
01BR01568,R0423,2.0,12,,35,1,0,145,1,W,
01BR01569,R0428,2.0,11,,28,1,0,152,2,W,
01BR01570,R0484,2.0,11,,52,1,0,170,1,W,
01BR01571,R0485,2.0,13,DIARRHEA,23,1,0,163,1,W,
01BR01572,R0486,2.0,13,,24,1,0,160,1,W,
01BR01573,R0489,2.0,13,,21,1,0,133,1,W,
01BR01574,R0493,2.0,12,,26,1,0,155,1,W,
01BR01575,R0495,2.0,10,,27,1,0,162,2,W,
01BR01576,R0497,2.0,11,,38,1,0,150,1,W,
01BR01577,R0514,2.0,11,,21,1,0,159,1,W,
01BR01578,R0515,2.0,10,,37,1,0,160,1,W,
01BR01579,R0516,2.0,10,,38,1,0,164,1,W,
01BR01580,R0519,2.0,12,"ENTR,SOPHIA",52,1,0,150,1,W,
01BR01581,R0537,2.0,12,,33,1,0,174,1,W,
01BR01582,R0540,2.0,10,,31,1,0,181,1,W,
01BR01583,R0566,2.0,12,,27,1,0,146,1,W,
01BR01584,R0568,2.0,13,BUSHY HEAD,28,1,0,145,1,W,
01BR01585,R0582,2.0,12,F3-,53,1,0,160,1,W,
01BR01586,R0590,2.0,11,,22,1,0,146,2,W,
01BR01587,R0594,2.0,13,"OVX, PROD",OVX,O,0,201,5,W,
01BR01588,R0614,2.0,13,RP ok,22,1,0,167,2,W,
01BR01589,R0604,2.0,11,HAIRY,37,1,0,146,2,W,
01BR01590,R0631,2.0,11,,27,1,0,171,5,W,
01BR01591,R0658,2.0,13,HAIRY,32,1,0,170,1,W,
01BR01592,R0667,2.0,12,DYSTOCIA,38,1,0,143,1,W,
01BR01593,R0621,2.0,13,,31,1,0,183,1,W,
01BR01594,R0624,2.0,12,,38,1,0,149,1,W,
01BR01595,R0627,2.0,12,H2,37,1,0,160,2,W,
01BR01596,R0680,2.0,11,DYSTOCIA,23,1,0,166,1,W,
01BR01597,R0691,2.0,11,"OVX, PROD",OVX,O,0,194,5,W,
01BR01598,R0679,2.0,11,RP ok,22,1,0,176,1,W,
01BR01599,R0211,2.0,13,ENTR,33,1,0,170,2,W,
01BR01600,R0219,2.0,13,,34,1,0,143,1,W,
01BR01601,R0217,2.0,10,ENTR,36,1,0,162,1,W,
01BR01602,R0203,2.0,11,,36,1,0,153,1,W,
01BR01603,R0207,2.0,13,,38,1,0,179,5,W,
01BR01604,R0236,2.0,13,"OVX,BARREN",OVX,O,0,184,5,W,
01BR01605,R0255,2.0,12,,51,1,0,170,5,W,
01BR01606,R0258,2.0,13,,32,1,0,172,5,W,
01BR01607,R0259,2.0,13,DYSTOCIA,33,1,0,143,1,W,
01BR01608,R0220,2.0,12,,36,1,0,167,5,W,
01BR01609,R0229,2.0,10,R.TEAT? PREG?,PI,2,0,0,A,n,
01BR01610,R0227,2.0,11,,54,1,0,158,1,W,
01BR01611,R0288,2.0,12,,31,1,0,190,5,W,
01BR01612,R0298,2.0,12,,32,1,0,153,1,W,
01BR01613,R0275,2.0,12,,22,1,0,192,5,W,
01BR01614,R0819,2.0,12,,UI,2,0,153,A,W,
01BR01615,R0804,2.0,11,ENTR,32,1,0,173,1,W,
01BR01616,R0805,2.0,11,,35,1,0,157,2,W,
01BR01617,R0809,2.0,11,,24,1,0,172,2,W,
01BR01618,R0834,2.0,10,DYSTOCIA,33,1,0,189,5,W,
01BR01619,R0847,2.0,10,,34,1,0,187,5,W,
01BR01620,R0860,2.0,11,SW.BAG,34,1,0,148,1,W,
01BR01621,R0823,2.0,10,,32,1,0,156,1,W,
01BR01622,R0824,2.0,11,,OVX,O,0,148,1,W,
01BR01623,R0885,2.0,10,SM.BAG,35,1,0,181,1,W,
01BR01624,R0882,2.0,11,"BRITCHY, OVX",OVX,O,0,155,1,W,
01BR01625,R0895,2.0,10,"OVX, SMALL",OVX,O,0,159,5,W,
01BR01626,R0871,2.0,12,,34,1,0,155,2,W,
01BR01627,R0875,2.0,13,DYSTOCIA,37,1,0,149,2,W,
01BR01628,R0919,2.0,10,,33,1,0,160,1,W,
01BR01629,R0909,2.0,10,,32,1,0,149,1,W,
01BR01630,R0949,2.0,12,,21,1,0,150,1,W,
01BR01631,R0961,2.0,10,,36,1,0,179,5,W,
01BR01632,R0966,2.0,13,,34,1,0,161,1,W,
01BR01633,R0962,2.0,10,,37,1,0,161,1,W,
01BR01634,R0924,2.0,10,,28,1,0,133,2,W,
01BR01635,R0929,2.0,13,,33,1,0,139,2,W,
01BR01636,R0995,2.0,13,TRT 2EYES '01,26,1,0,143,2,W,
01BR01637,R0975,2.0,13,,25,1,0,176,1,W,
01BR01638,R0978,2.0,12,DYSTOCIA,36,1,0,186,5,W,
01BR01639,R0710,2.0,12,,34,1,0,160,2,W,
01BR01640,R0713,2.0,11,HAIRY,38,1,0,141,2,W,
01BR01641,R0714,2.0,11,HAIRY,54,1,0,155,1,W,
01BR01642,R0716,2.0,11,"DRY,ABORTED",31,1,0,146,1,W,
01BR01643,R0709,2.0,10,,31,1,0,180,5,W,
01BR01644,R0731,2.0,12,,53,1,0,160,1,W,
01BR01645,R0734,2.0,10,,32,1,0,167,2,W,
01BR01646,R0739,2.0,13,,53,1,0,180,5,W,
01BR01647,R0741,2.0,13,"BRITCHY, OVX",OVX,O,0,183,5,W,
01BR01648,R0743,2.0,10,,38,1,0,162,1,W,
01BR01649,R0744,2.0,12,,38,1,0,156,1,W,
01BR01650,R0746,2.0,13,,23,1,0,158,1,W,
01BR01651,R0754,2.0,10,HAIRY,31,1,0,170,1,W,
01BR01652,R0757,2.0,12,DYSTOCIA,24,1,0,182,5,W,
01BR01653,R0763,2.0,13,,38,1,0,152,1,W,
01BR01654,R0725,2.0,12,H3,35,1,0,152,1,W,
01BR01655,R0771,2.0,12,,21,1,0,173,1,W,
01BR01656,R2103,1.0,12,,23,1,0,155,5,W,
01BR01657,R2102,1.0,10,,38,1,0,168,5,W,
01BR01658,R2004,1.0,11,BRN.FEET,21,1,0,192,5,W,
01BR01659,R2031,1.0,12,ENTR,24,1,0,165,5,W,
01BR01660,R2033,1.0,13,2 BY VET,24,1,0,152,5,W,
01BR01661,R2036,1.0,12,H2,32,1,0,170,5,W,
01BR01662,R2032,1.0,12,,25,1,0,159,5,W,
01BR01663,R2047,1.0,11,,25,1,0,166,5,W,
01BR01664,R2051,1.0,10,DEAD 10/2001,37,1,0,155,5,n,01
01BR01665,R2054,1.0,10,,23,1,0,143,3,W,
01BR01666,R2055,1.0,12,,22,1,0,152,5,W,
01BR01667,R2072,1.0,13,,26,1,0,167,5,W,
01BR01668,R2078,1.0,10,,24,1,0,175,5,W,
01BR01669,R2079,1.0,10,,25,1,0,168,5,W,
01BR01670,S3607,8.0,18,PREG? 2001,PI,2,7,0,A,n,
01BR01671,S3907,8.0,00,,PI,2,0,0,A,n,
01BR01672,S4147,8.0,18,,PI,2,7,0,A,n,
01BR01673,S4047,8.0,18,,PI,2,7,0,A,n,
01BR01674,S4657,7.0,13,OVX,OVX,O,2,0,5,n,
01BR01675,S4817,7.0,10,"X,FIBERY",OVX,O,2,0,5,n,
01BR01676,S4833,7.0,10,,PI,2,0,0,A,n,
01BR01677,S4960,7.0,11,X L.SPOILED,OVX,O,2,0,5,n,
01BR01678,S5531,6.0,10,,32,1,0,170,1,W,
01BR01679,S5534,6.0,12,,31,1,0,167,5,W,
01BR01680,S5536,6.0,11,ENTR,33,1,0,161,1,W,
01BR01681,S5532,6.0,11,BIG TAG y2001,25,1,0,203,5,W,
01BR01682,S5552,6.0,11,FLTS,34,1,0,172,2,W,
01BR01683,S5566,6.0,00,LTS,51,1,0,195,5,W,
01BR01684,S5562,6.0,10,LTS,21,1,0,167,1,W,
01BR01685,S5573,6.0,11,,32,1,0,164,1,W,
01BR01686,S5572,6.0,11,WOUND R SHOU,31,1,0,145,1,W,
01BR01687,S5616,6.0,12,R. SPOILED,BI,A,0,163,2,n,
01BR01688,S5630,6.0,12,,27,1,0,207,5,W,
01BR01689,S5655,6.0,13,,33,1,0,170,1,W,
01BR01690,S5666,6.0,12,"LAME R, FEVER",32,1,0,172,1,W,
01BR01691,S5691,6.0,13,,28,1,0,200,5,W,
01BR01692,S5811,6.0,10,,31,1,0,175,1,W,
01BR01693,S5845,6.0,13,,37,1,0,220,5,W,
01BR01694,S5848,6.0,13,,27,1,0,181,2,W,
01BR01695,S5827,6.0,13,,37,1,0,177,2,W,
01BR01696,S5887,6.0,10,DEAD 10/2001,28,1,0,171,1,n,01
01BR01697,S5890,6.0,10,,27,1,0,144,1,W,
01BR01698,S5898,6.0,12,BREECH,24,1,0,181,2,W,
01BR01699,S5916,6.0,11,H3,35,1,0,176,1,W,
01BR01700,S5919,6.0,11,,25,1,0,166,2,W,
01BR01701,S5934,6.0,10,,22,1,0,175,1,W,
01BR01702,S5923,6.0,12,,21,1,0,159,2,W,
01BR01703,S5711,6.0,11,,22,1,0,188,2,W,
01BR01704,S5784,6.0,11,CAKED BAG?,37,1,0,182,2,W,
01BR01705,S5799,6.0,10,OVX,OVX,O,2,0,5,n,
01BR01706,S6110,6.0,10,DYSTOCIA,33,1,0,205,1,W,
01BR01707,S6142,6.0,11,RUGGED,24,1,0,206,1,W,
01BR01708,S6148,6.0,11,SW.BAG,36,1,0,186,2,W,
01BR01709,S6153,6.0,12,"DYSTOCIA,2000",33,1,0,142,2,W,
01BR01710,S6183,6.0,11,CHK WGT,27,1,0,180,1,W,
01BR01711,S6018,6.0,11,,26,1,0,168,1,W,
01BR01712,S6019,6.0,11,,38,1,0,193,1,W,
01BR01713,S6031,6.0,10,"DYSTOCIA,WEAK",24,1,0,184,1,W,
01BR01714,S6040,6.0,11,,23,1,0,163,1,W,
01BR01715,S6058,6.0,12,DYSTOCIA ok,28,1,0,173,1,W,
01BR01716,S6023,6.0,10,,23,1,0,174,1,W,
01BR01717,S6301,6.0,12,,35,1,0,190,5,W,
01BR01718,S6339,6.0,10,CUT R.CHEEK,25,1,0,188,1,W,
01BR01719,S6321,6.0,10,,21,1,0,212,5,W,
01BR01720,S6325,6.0,12,,34,1,0,165,1,W,
01BR01721,S6328,6.0,11,NICE,28,1,0,196,1,W,
01BR01722,S6406,6.0,ch,,PI,2,7,0,A,n,
01BR01723,S6433,6.0,ch,REJECTS LAMB,PI,2,7,0,A,n,
01BR01724,S6460,6.0,ch,,PI,2,7,0,A,n,
01BR01725,S6427,6.0,13,,32,1,0,182,1,W,
01BR01726,S6479,6.0,ch,,PI,2,7,0,A,n,
