UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,GET,WORK
98BR02159,S7245,2.0,11,4TEATS,11,1,0,158,N,W
98BR02160,S7249,2.0,10,,24,1,0,159,N,W
98BR02161,S7253,2.0,10,,21,1,0,187,N,W
98BR02162,S7258,2.0,10,4TEATS,22,1,0,164,N,W
98BR02163,S7262,2.0,11,,12,1,0,166,N,W
98BR02164,S7221,2.0,13,,31,1,0,153,N,W
98BR02165,S7285,2.0,12,,85,1,0,142,N,W
98BR02166,S7274,2.0,11,,13,1,0,160,N,W
98BR02167,S7277,2.0,12,"3""SCURS",89,1,0,157,N,W
98BR02168,S7816,1.0,13,HAIRY,32,1,0,139,N,W
98BR02169,S7803,1.0,11,SAVE,11,1,0,146,N,W
98BR02170,S7802,1.0,18,"B5-6/98,109#",L-,3,7,122,N,W
98BR02171,S7837,1.0,11,,14,1,0,145,N,W
98BR02172,S7841,1.0,13,HAIRY,32,1,0,158,N,W
98BR02173,S7840,1.0,12,,87,1,0,133,N,W
98BR02174,S7849,1.0,11,,13,1,0,139,N,W
98BR02175,S7852,1.0,11,,12,1,0,141,N,W
98BR02176,S7857,1.0,10,,21,1,0,132,N,W
98BR02177,S7863,1.0,12,,88,1,0,147,N,W
98BR02178,S7864,1.0,12,,81,1,0,142,N,W
98BR02179,S7866,1.0,10,4TEATS,22,1,0,157,N,W
98BR02180,S7862,1.0,12,,87,1,0,137,N,W
98BR02181,S7868,1.0,ID,,L-,3,7,146,N,W
98BR02182,S7869,1.0,13,,31,1,0,166,N,W
98BR02183,S7828,1.0,10,,24,1,0,147,N,W
98BR02184,S7889,1.0,11,,14,1,0,160,N,W
98BR02185,S7891,1.0,11,,12,1,0,147,N,W
98BR02186,S7890,1.0,11,TORN EAR,11,1,0,152,N,W
98BR02187,S7893,1.0,13,,34,1,0,126,N,W
98BR02188,S7873,1.0,13,NICE,33,1,0,146,N,W
98BR02189,S7913,1.0,13,,33,1,0,142,N,W
98BR02190,S7916,1.0,18,,L-,3,7,137,N,*
98BR02191,S7912,1.0,13,HAIRY,31,1,0,129,N,W
98BR02192,S7918,1.0,18,,L-,3,7,146,N,W
98BR02193,S7906,1.0,12,,89,1,0,145,N,W
98BR02194,S7936,1.0,11,ENTR,13,1,0,140,N,W
98BR02195,S7940,1.0,10,NICE=LINE10,23,1,0,136,N,W
98BR02196,S7944,1.0,11,4TEATS,11,1,0,150,N,W
98BR02197,S7948,1.0,13,,33,1,0,166,N,W
98BR02198,S7947,1.0,12,,88,1,0,142,N,W
98BR02199,S7951,1.0,12,,80,1,0,138,N,W
98BR02200,S7950,1.0,12,,90,1,0,159,N,W
98BR02201,S7955,1.0,ID,,L-,3,7,143,N,*
98BR02202,S7956,1.0,11,4TEATS,12,1,0,134,N,W
98BR02203,S7958,1.0,12,,85,1,0,151,N,W
98BR02204,S7921,1.0,ID,,L-,3,7,145,N,*
98BR02205,S7922,1.0,12,ENTR,84,1,0,130,N,W
98BR02206,S7928,1.0,11,4TEATS,14,1,0,134,N,W
98BR02207,S7984,1.0,13,ENTR,31,1,0,148,N,W
98BR02208,S7985,1.0,13,,33,1,0,137,N,W
98BR02209,S7986,1.0,11,,13,1,0,158,N,W
98BR02210,S7987,1.0,11,,14,1,0,153,N,W
98BR02211,S7996,1.0,10,,21,1,0,142,N,W
98BR02212,S7975,1.0,10,,24,1,0,141,N,W
98BR02213,S7714,2.0,ch,,57,1,2,177,N,W
98BR02214,S7742,1.0,10,,22,1,0,139,N,W
98BR02215,S7752,1.0,13,4TEATS,32,1,0,148,N,W
98BR02216,S7758,1.0,18,,L-,3,7,145,N,*
98BR02217,S7759,1.0,ID,,L-,3,7,139,N,*
98BR02218,S7763,1.0,12,,86,1,0,130,N,W
98BR02219,S7765,1.0,11,,14,1,0,128,N,W
98BR02220,S7766,1.0,11,,11,1,0,160,N,W
98BR02221,S7783,1.0,12,4TEATS,86,1,0,162,N,W
98BR02222,S7785,1.0,13,NICE&QUIET,32,1,0,149,N,W
98BR02223,S7782,1.0,11,,12,1,0,148,N,W
98BR02224,S7788,1.0,ID,HAIRY,L-,3,7,160,N,*
98BR02225,S7789,1.0,ID,,L-,3,7,140,N,*
98BR02226,S7787,1.0,11,,13,1,0,154,N,W
98BR02227,S7790,1.0,13,NICE=LINE13,33,1,0,171,N,W
98BR02228,S7792,1.0,ID,,L-,3,7,149,N,*
98BR02229,S7798,1.0,10,4TEATS,23,1,0,153,N,W
98BR02230,S7797,1.0,12,,81,1,0,140,N,W
98BR02231,S7775,1.0,ID,,L-,3,7,163,N,W
98BR02232,T1861,7.0,48,TR96=1,41T,1,I,151,N,W
98BR02233,T1917,7.0,48,TEETH,42T,1,I,169,N,W
98BR02234,T1945,7.0,48,,43T,1,I,182,N,W
98BR02235,T3148,6.0,48,,43T,1,I,169,N,W
98BR02236,T3158,6.0,48,,43T,1,I,176,N,W
98BR02237,T3184,6.0,48,TR96=1,41T,1,I,189,N,W
98BR02238,T3192,6.0,48,BIG BAG,42T,1,I,175,N,W
98BR02239,T3016,6.0,48,LOW SW.BAG,42T,1,I,147,N,W
98BR02240,T3045,6.0,48,BIG BAG,43T,1,I,170,N,W
98BR02241,T3046,6.0,48,,42T,1,I,179,N,W
98BR02242,T3054,6.0,48,R.P.,43T,1,I,162,N,W
98BR02243,T3058,6.0,42,,902,2,2,163,N,W
98BR02244,T3020,6.0,41,THIN,411,2,2,158,N,W
98BR02245,T3026,6.0,48,,42T,1,I,187,N,W
98BR02246,T3348,6.0,48,FLTS,41T,1,I,172,N,W
98BR02247,T3354,6.0,42,,912,2,2,168,N,W
98BR02248,T3356,6.0,48,,41T,1,I,173,N,W
98BR02249,T3372,6.0,48,,43T,1,I,171,N,W
98BR02250,T3459,6.0,42,ABORTION 0316,802,2,2,170,N,W
98BR02251,T3427,6.0,48,,42T,1,I,159,N,W
98BR02252,T3553,6.0,48,,42T,1,I,181,N,W
98BR02253,T3559,6.0,48,,41T,1,I,188,N,W
98BR02254,T3584,6.0,48,,43T,1,I,197,N,W
98BR02255,T3645,5.0,41,"LT,SUCK1SIDE",411,2,2,191,N,W
98BR02256,T3620,6.0,48,SW BAG,42T,1,I,187,N,W
98BR02257,T3682,5.0,42,SMALL EWE,812,2,2,155,N,W
98BR02258,T3207,6.0,48,,41T,1,I,152,N,W
98BR02259,T3270,6.0,48,"LAME,LR,THIN",42T,1,I,150,N,W
98BR02260,T3279,6.0,48,SUCK1SIDE,43T,1,I,182,N,W
98BR02261,T3814,5.0,41,,412,2,2,172,N,W
98BR02262,T3808,5.0,48,THIN RACK,41T,1,I,133,N,W
98BR02263,T3833,5.0,41,NICE EWE,413,2,2,196,N,W
98BR02264,T3838,5.0,41,"LT,SUCK1SIDE",414,2,2,197,N,W
98BR02265,T3858,5.0,42,FLTS,832,2,2,157,N,W
98BR02266,T3859,5.0,42,,842,2,2,168,N,W
98BR02267,T3825,5.0,41,LTS,412,2,2,207,N,W
98BR02268,T3826,5.0,42,THIN95,822,2,2,160,N,W
98BR02269,T3829,5.0,41,,413,2,2,155,N,W
98BR02270,T3883,5.0,42,PULLED GRAFT,852,2,2,149,N,W
98BR02271,T3885,5.0,41,DYSTOCIA 95,413,2,2,164,N,W
98BR02272,T3894,5.0,42,,862,2,2,157,N,W
98BR02273,T3876,5.0,41,,411,2,2,157,N,W
98BR02274,T3969,5.0,42,,882,2,2,166,N,W
98BR02275,T3924,5.0,41,DYSTOCIA 94,412,2,2,188,N,W
98BR02276,T3928,5.0,42,,872,2,2,164,N,W
98BR02277,T3983,5.0,41,L.CORNEALSCAR,414,2,2,180,N,W
98BR02278,T3976,5.0,42,FIBERBAG,892,2,2,156,N,W
98BR02279,T3703,5.0,41,CHK L.QTR 153,414,2,2,165,N,W
98BR02280,T3739,5.0,48,,43T,1,I,182,N,W
98BR02281,T4113,5.0,42,SW BAG,852,2,2,167,N,W
98BR02282,T4105,5.0,48,,42T,1,I,139,N,W
98BR02283,T4108,5.0,42,HARDBAG,842,2,2,174,N,W
98BR02284,T4109,5.0,48,,42T,1,I,182,N,W
98BR02285,T4125,5.0,42,,862,2,2,153,N,W
98BR02286,T4173,4.0,42,W/SAVE LAMBS,872,2,2,153,N,W
98BR02287,T4034,5.0,41,,414,2,2,166,N,W
98BR02288,T4036,5.0,41,BLOODY MILKok,413,2,2,189,N,W
98BR02289,T4044,5.0,42,BLOODYMILK @L,802,2,2,160,N,W
98BR02290,T4020,5.0,48,,42T,1,I,181,N,W
98BR02291,T4023,5.0,42,LATE2MILK,912,2,2,154,N,W
98BR02292,T4028,5.0,42,,902,2,2,179,N,W
98BR02293,T4093,5.0,42,,822,2,2,153,N,W
98BR02294,T4099,5.0,42,,832,2,2,150,N,W
98BR02295,T4076,5.0,42,,812,2,2,135,N,W
98BR02296,T4313,4.0,42,,822,2,2,0,W,*
98BR02297,T4304,4.0,42,4TEATS,802,2,2,154,N,W
98BR02298,T4305,4.0,42,4TEATS,812,2,2,159,N,W
98BR02299,T4331,4.0,42,4TEATS,832,2,2,167,N,W
98BR02300,T4335,4.0,42,FAT 2MILK,842,2,2,174,N,W
98BR02301,T4354,4.0,42,,862,2,2,173,N,W
98BR02302,T4356,4.0,42,,872,2,2,176,N,W
98BR02303,T4352,4.0,42,FIBERY?,852,2,2,158,N,W
98BR02304,T4366,4.0,41,DYSTOCIA97,414,2,2,220,N,W
98BR02305,T4384,4.0,41,4TEATS,411,2,2,191,N,W
98BR02306,T4390,4.0,41,"L.BLOOD,MAST?",412,2,2,155,N,W
98BR02307,T4395,4.0,41,VAG PROLAPSE,413,2,2,160,N,W
98BR02308,T4396,4.0,ch,,-0-,1,2,183,N,W
98BR02309,T4415,4.0,41,SM BAG,414,2,2,188,N,W
98BR02310,T4416,4.0,41,BUMBLE FOOT,411,2,2,166,N,W
98BR02311,T4448,4.0,41,BLK EAR DOT,412,2,2,201,N,W
98BR02312,T4464,4.0,42,,892,2,2,135,N,W
98BR02313,T4422,4.0,42,WOUND R.EYE,882,2,2,169,N,W
98BR02314,T4471,4.0,41,LUMP @ JAW,413,2,2,177,N,W
98BR02315,T4510,4.0,42,,912,2,2,170,N,W
98BR02316,T4503,4.0,42,SM.BAG,902,2,2,157,N,W
98BR02317,T4553,4.0,42,NICE EWE,802,2,2,166,N,W
98BR02318,T4572,4.0,42,OLD FX. @LR,812,2,2,175,N,W
98BR02319,T4604,4.0,41,POORMOTHER?,414,2,2,188,N,W
98BR02320,T4637,4.0,41,,412,2,2,182,N,W
98BR02321,T4664,3.0,41,,411,2,2,168,N,W
98BR02322,T4665,3.0,41,,413,2,2,162,N,W
98BR02323,T4666,3.0,42,,822,2,2,167,N,W
98BR02324,T4667,3.0,41,,414,2,2,185,N,W
98BR02325,T4680,3.0,41,SM.BAG 2MILK,411,2,2,199,N,W
98BR02326,T4682,3.0,41,4TEATS,412,2,2,160,N,W
98BR02327,T4693,3.0,41,FLT'S,414,2,2,153,N,W
98BR02328,T4671,3.0,42,BAG OK,842,2,2,104,N,W
98BR02329,T4670,3.0,42,4TEATS,832,2,2,144,N,W
98BR02330,T4216,4.0,41,"X,LOW PROD.",X,X,2,0,W,*
98BR02331,T4236,4.0,41,4TEATS,411,2,2,185,N,W
98BR02332,T4239,4.0,42,,882,2,2,131,N,W
98BR02333,T4257,4.0,41,,411,2,2,177,N,W
98BR02334,T4263,4.0,41,"LAME,LR,05/98",412,2,2,140,N,W
98BR02335,T4262,4.0,42,4TEATS,892,2,2,159,N,W
98BR02336,T4220,4.0,41,R.P.,412,2,2,151,N,W
98BR02337,T4228,4.0,ch,ORPHAN,-0-,1,2,155,N,W
98BR02338,T4282,4.0,ch,"THIN 96, R.P.",-0-,1,2,122,N,W
98BR02339,T4294,4.0,42,,912,2,2,158,N,W
98BR02340,T4292,4.0,42,,902,2,2,161,N,W
98BR02341,T4275,4.0,41,,413,2,2,172,N,W
98BR02342,T4816,3.0,41,TRT L EYE,412,2,2,175,N,W
98BR02343,T4802,3.0,41,,411,2,2,187,N,W
98BR02344,T4831,3.0,42,4TEATS,822,2,2,156,N,W
98BR02345,T4830,3.0,42,HAIRY,812,2,2,144,N,W
98BR02346,T4843,3.0,42,4TEATS,832,2,2,151,N,W
98BR02347,T4855,3.0,41,LTS,414,2,2,171,N,W
98BR02348,T4859,3.0,41,FLTS,411,2,2,181,N,W
98BR02349,T4861,3.0,ch,,-0-,1,2,133,N,W
98BR02350,T4823,3.0,42,R.P.,902,2,2,151,N,W
98BR02351,T4824,3.0,42,4TEATS,912,2,2,171,N,W
98BR02352,T4826,3.0,42,RUNTY ctrl,802,2,2,130,N,W
98BR02353,T4883,3.0,ch,,-0-,1,2,158,N,W
98BR02354,T4884,3.0,ch,,-0-,1,2,138,N,W
98BR02355,T4872,3.0,42,,842,2,2,162,N,W
98BR02356,T4913,3.0,42,SM.BAG,862,2,2,173,N,W
98BR02357,T4914,3.0,42,,882,2,2,142,N,W
98BR02358,T4912,3.0,42,FIBERBAG,872,2,2,165,N,W
98BR02359,T4907,3.0,42,4TEATS,852,2,2,152,N,W
98BR02360,T4935,3.0,ch,TAIL PUSTULES,-0-,1,2,159,N,W
98BR02361,T4938,3.0,41,LAST 1998 MTN,413,2,2,177,N,W
98BR02362,T4947,3.0,41,HAIRY,413,2,2,180,N,W
98BR02363,T4957,3.0,42,,892,2,2,161,N,W
98BR02364,T4965,3.0,41,ENTR,413,2,2,167,N,W
98BR02365,T4962,3.0,41,4TEATS,412,2,2,179,N,W
98BR02366,T4969,3.0,ch,"X,LOW PROD.",X,X,2,0,W,*
98BR02367,T4921,3.0,ch,W/ YRLG RAMS?,-0-,1,2,171,N,W
98BR02368,T4980,3.0,41,BLOODY MILK,411,2,2,194,N,W
98BR02369,T4988,3.0,ch,,-0-,1,2,146,N,W
98BR02370,T4977,3.0,ch,4TEATS,-0-,1,2,158,N,W
98BR02371,T4716,3.0,00,"PINTO, VLTS",03,2,1,140,N,W
98BR02372,T4718,3.0,41,"X,LOW PROD.",X,X,2,0,W,*
98BR02373,T4717,3.0,41,1- MILK!ok'97,413,2,2,183,N,W
98BR02374,T4734,3.0,00,BLACK WETHER,W,1,1,218,N,W
98BR02375,T4736,3.0,41,,411,2,2,0,W,*
98BR02376,T4732,3.0,42,"HAIRY,4TEATS",852,2,2,155,N,W
98BR02377,T4744,3.0,41,"SUCK1SIDE,FLT",412,2,2,146,N,W
98BR02378,T4751,3.0,42,CLR2,862,2,2,167,N,W
98BR02379,T4755,3.0,42,,882,2,2,155,N,W
98BR02380,T4752,3.0,42,CLR2,872,2,2,142,N,W
98BR02381,T4778,3.0,41,,414,2,2,171,N,W
98BR02382,T4779,3.0,42,,892,2,2,185,N,W
98BR02383,T5115,3.0,ch,,-0-,1,2,162,N,W
98BR02384,T5117,3.0,41,,414,2,2,161,N,W
98BR02385,T5102,3.0,41,4TEATS,412,2,2,183,N,W
98BR02386,T5145,3.0,42,4TEATS,832,2,2,154,N,W
98BR02387,T5158,2.0,41,,413,2,2,180,N,W
98BR02388,T5181,2.0,42,SMALL EWE,842,2,2,124,N,W
98BR02389,T5188,2.0,ID,,42T,1,I,180,N,W
98BR02390,T5189,2.0,42,,852,2,2,157,N,W
98BR02391,T5173,2.0,42,SM.BAG,822,2,2,146,N,W
98BR02392,T5179,2.0,ID,NO BAG,41T,1,I,183,N,W
98BR02393,T5010,3.0,ch,4TEATS,-0-,1,2,141,N,W
98BR02394,T5002,3.0,ch,SUCK1SIDE,-0-,1,2,167,N,W
98BR02395,T5034,3.0,ch,4TEATS,-0-,1,2,174,N,W
98BR02396,T5035,3.0,ch,,-0-,1,2,183,N,W
98BR02397,T5045,3.0,ch,,-0-,1,2,140,N,W
98BR02398,T5046,3.0,42,4TEATS,912,2,2,160,N,W
98BR02399,T5052,3.0,42,,802,2,2,142,N,W
98BR02400,T5020,3.0,42,4TEATS,902,2,2,142,N,W
98BR02401,T5085,3.0,42,4TEATS,812,2,2,122,N,W
98BR02402,T5088,3.0,ch,"LT,SUCK1SIDE",-0-,1,2,150,N,W
98BR02403,T5311,2.0,42,,842,2,2,150,N,W
98BR02404,T5340,2.0,41,,411,2,2,168,N,W
98BR02405,T5346,2.0,ch,ENTR,-0-,1,2,139,N,W
98BR02406,T5342,2.0,41,4TEATS,412,2,2,154,N,W
98BR02407,T5359,2.0,42,,852,2,2,175,N,W
98BR02408,T5367,2.0,42,,862,2,2,164,N,W
98BR02409,T5320,2.0,41,,414,2,2,188,N,W
98BR02410,T5328,2.0,ch,,58,1,2,146,N,W
98BR02411,T5383,2.0,ID,,41T,1,I,218,N,W
98BR02412,T5396,2.0,ch,DYSTOCIA,-0-,1,2,160,N,W
98BR02413,T5373,2.0,41,4TEATS,413,2,2,158,N,W
98BR02414,T5376,2.0,41,,414,2,2,171,N,W
98BR02415,T5411,2.0,41,4TEATS,411,2,2,163,N,W
98BR02416,T5406,2.0,ch,,-0-,1,2,176,N,W
98BR02417,T5441,2.0,ID,,43T,1,I,167,N,W
98BR02418,T5442,2.0,42,R.P.,892,2,2,126,N,W
98BR02419,T5447,2.0,ch,4TEATS,-0-,1,2,145,N,W
98BR02420,T5450,2.0,ID,4TEATS,41T,1,I,182,N,W
98BR02421,T5456,2.0,42,ENTR,902,2,2,148,N,W
98BR02422,T5465,2.0,41,4TEATS,412,2,2,178,N,W
98BR02423,T5466,2.0,ID,,43T,1,I,163,N,W
98BR02424,T5467,2.0,ID,,41T,1,I,171,N,W
98BR02425,T5425,2.0,42,4TEATS,872,2,2,176,N,W
98BR02426,T5429,2.0,42,4TEATS,882,2,2,152,N,W
98BR02427,T5496,2.0,41,4TEATS,411,2,2,173,N,W
98BR02428,T5492,2.0,41,,414,2,2,158,N,W
98BR02429,T5473,2.0,41,,413,2,2,183,N,W
98BR02430,T5515,2.0,41,,413,2,2,178,N,W
98BR02431,T5516,2.0,41,,414,2,2,164,N,W
98BR02432,T5517,2.0,42,BLOODY MILK,802,2,2,157,N,W
98BR02433,T5506,2.0,ID,,43T,1,I,178,N,W
98BR02434,T5502,2.0,41,4TEATS,412,2,2,157,N,W
98BR02435,T5507,2.0,42,4TEATS,912,2,2,126,N,W
98BR02436,T5531,2.0,42,,812,2,2,145,N,W
98BR02437,T5555,2.0,41,4TEATS &NICE,411,2,2,159,N,W
98BR02438,T5552,2.0,42,SMALL,822,2,2,146,N,W
98BR02439,T5557,2.0,ID,4TEATS,42T,1,I,174,N,W
98BR02440,T5563,2.0,41,,412,2,2,164,N,W
98BR02441,T5568,2.0,41,4TEATS,413,2,2,176,N,W
98BR02442,T5586,2.0,ID,NICE ISAACS,43T,1,I,184,N,W
98BR02443,T5597,2.0,ID,,41T,1,I,179,N,W
98BR02444,T5570,2.0,41,,414,2,2,179,N,W
98BR02445,T5575,2.0,ID,,41T,1,I,164,N,W
98BR02446,T5614,2.0,42,,832,2,2,186,N,W
98BR02447,T5616,2.0,41,,411,2,2,165,N,W
98BR02448,T5609,2.0,ID,,43T,1,I,160,N,W
98BR02449,T5630,2.0,ch,,55,1,2,156,N,W
98BR02450,T5648,2.0,42,,842,2,2,132,N,W
98BR02451,T5649,2.0,ID,,41T,1,I,167,N,W
98BR02452,T5660,2.0,ID,,43T,1,I,168,N,W
98BR02453,T5666,2.0,41,4TEATS,412,2,2,162,N,W
98BR02454,T5668,2.0,42,"HAIRY,4TEATS",852,2,2,132,N,W
98BR02455,T5621,2.0,ID,4TEATS,41T,1,I,200,N,W
98BR02456,T5626,2.0,ch,SM.BAG,-0-,1,2,169,N,W
98BR02457,T5627,2.0,ID,CAKED,43T,1,I,173,N,W
98BR02458,T5682,2.0,41,,414,2,2,167,N,W
98BR02459,T5693,2.0,41,R.P.,411,2,2,164,N,W
98BR02460,T5672,2.0,42,,862,2,2,166,N,W
98BR02461,T5679,2.0,41,4TEATS,413,2,2,158,N,W
98BR02462,T5211,2.0,ID,ENTR,42T,1,I,157,N,W
98BR02463,T5215,2.0,41,4TEATS,412,2,2,167,N,W
98BR02464,T5201,2.0,42,,862,2,2,185,N,W
98BR02465,T5205,2.0,41,,414,2,2,161,N,W
98BR02466,T5206,2.0,41,,411,2,2,163,N,W
98BR02467,T5235,2.0,42,,882,2,2,158,N,W
98BR02468,T5240,2.0,41,,414,2,2,171,N,W
98BR02469,T5251,2.0,41,4TEATS,411,2,2,178,N,W
98BR02470,T5261,2.0,42,,902,2,2,142,N,W
98BR02471,T5260,2.0,42,4TEATS,892,2,2,161,N,W
98BR02472,T5264,2.0,42,,912,2,2,147,N,W
98BR02473,T5223,2.0,41,ENTR,413,2,2,160,N,W
98BR02474,T5224,2.0,42,4TEATS,872,2,2,169,N,W
98BR02475,T5227,2.0,ID,4TEATS,43T,1,I,181,N,W
98BR02476,T5280,2.0,41,LTS,412,2,2,149,N,W
98BR02477,T5283,2.0,41,,413,2,2,168,N,W
98BR02478,T5299,2.0,42,,832,2,2,176,N,W
98BR02479,T5271,2.0,42,4TEATS,812,2,2,159,N,W
98BR02480,T5270,2.0,42,4TEATS,802,2,2,166,N,W
98BR02481,T5277,2.0,42,,822,2,2,151,N,W
98BR02482,T5832,1.0,ID,,42T,1,I,129,N,W
98BR02483,T5841,1.0,41,TINY BAG,412,2,2,154,N,W
98BR02484,T5844,1.0,41,,413,2,2,157,N,W
98BR02485,T5853,1.0,ID,BRN.EARS,42T,1,I,145,N,W
98BR02486,T5858,1.0,41,,414,2,2,147,N,W
98BR02487,T5889,1.0,41,HAIRY,412,2,2,155,N,W
98BR02488,T5890,1.0,41,4TEATS,414,2,2,138,N,W
98BR02489,T5899,1.0,41,4TEATS,411,2,2,145,N,W
98BR02490,T5872,1.0,41,4TEATS,411,2,2,150,N,W
98BR02491,T5910,1.0,41,,412,2,2,135,N,W
98BR02492,T5939,1.0,42,,802,2,2,128,N,W
98BR02493,T5937,1.0,42,,912,2,2,139,N,W
98BR02494,T5950,1.0,41,,413,2,2,152,N,W
98BR02495,T5957,1.0,42,,812,2,2,130,N,W
98BR02496,T5960,1.0,42,4TEATS,822,2,2,122,N,W
98BR02497,T5964,1.0,41,,414,2,2,146,N,W
98BR02498,T5923,1.0,41,,413,2,2,146,N,W
98BR02499,T5928,1.0,ID,SMALL BAG,43T,1,I,163,N,W
98BR02500,T5927,1.0,ID,,41T,1,I,132,N,W
98BR02501,T5981,1.0,41,WRINKLES,412,2,2,150,N,W
98BR02502,T5980,1.0,42,4TEATS,842,2,2,107,N,W
98BR02503,T5983,1.0,41,,411,2,2,151,N,W
98BR02504,T5984,1.0,41,,412,2,2,149,N,W
98BR02505,T5989,1.0,41,,411,2,2,144,N,W
98BR02506,T5993,1.0,41,,413,2,2,143,N,W
98BR02507,T5998,1.0,42,,852,2,2,115,N,W
98BR02508,T5997,1.0,42,,832,2,2,107,N,W
98BR02509,T5971,1.0,41,4TEATS,411,2,2,168,N,W
98BR02510,T5975,1.0,41,,413,2,2,123,N,W
98BR02511,T5978,1.0,41,,414,2,2,148,N,W
98BR02512,T5703,2.0,41,1TAG,412,2,2,183,N,W
98BR02513,T5708,2.0,41,,413,2,2,189,N,W
98BR02514,T5744,2.0,41,FLTS,414,2,2,161,N,W
98BR02515,T5758,2.0,41,,411,2,2,173,N,W
98BR02516,T5724,2.0,42,ENTR,872,2,2,146,N,W
98BR02517,T5727,2.0,42,4TEATS,882,2,2,141,N,W
98BR02518,T5783,2.0,ch,,-0-,1,2,130,N,W
98BR02519,T5786,2.0,42,,902,2,2,153,N,W
98BR02520,T5775,2.0,42,,892,2,2,145,N,W
98BR02521,T6114,1.0,ID,,42T,1,I,146,N,W
98BR02522,T6115,1.0,ID,4TEATS,42T,1,I,156,N,W
98BR02523,T6109,1.0,42,,832,2,2,118,N,W
98BR02524,T6131,1.0,42,,842,2,2,118,N,W
98BR02525,T6133,1.0,41,4TEATS,413,2,2,141,N,W
98BR02526,T6137,1.0,42,ENTR,852,2,2,138,N,W
98BR02527,T6143,1.0,41,4TEATS,414,2,2,129,N,W
98BR02528,T6145,1.0,42,,862,2,2,123,N,W
98BR02529,T6146,1.0,42,,872,2,2,116,N,W
98BR02530,T6152,1.0,ID,,43T,1,I,148,N,W
98BR02531,T6160,1.0,42,4TEATS,882,2,2,127,N,W
98BR02532,T6163,1.0,ID,,41T,1,I,168,N,W
98BR02533,T6168,1.0,41,4TEATS,412,2,2,143,N,W
98BR02534,T6167,1.0,42,SICK PEN 3/16,892,2,2,145,N,W
98BR02535,T6120,1.0,41,,412,2,2,138,N,W
98BR02536,T6124,1.0,41,,414,2,2,150,N,W
98BR02537,T6181,1.0,41,,412,2,2,151,N,W
98BR02538,T6180,1.0,41,ENTR,411,2,2,142,N,W
98BR02539,T6185,1.0,ID,,43T,1,I,138,N,W
98BR02540,T6188,1.0,ID,,41T,1,I,155,N,W
98BR02541,T6187,1.0,41,,413,2,2,152,N,W
98BR02542,T6198,1.0,41,4TEATS,411,2,2,137,N,W
98BR02543,T6173,1.0,42,,902,2,2,133,N,W
98BR02544,T6177,1.0,42,,912,2,2,125,N,W
98BR02545,T6011,1.0,ID,,42T,1,I,160,N,W
98BR02546,T6017,1.0,41,,412,2,2,159,N,W
98BR02547,T6003,1.0,ID,,42T,1,I,151,N,W
98BR02548,T6041,1.0,42,,882,2,2,132,N,W
98BR02549,T6040,1.0,42,4TEATS,862,2,2,129,N,W
98BR02550,T6046,1.0,42,4TEATS,892,2,2,124,N,W
98BR02551,T6042,1.0,42,4TEATS,872,2,2,113,N,W
98BR02552,T6050,1.0,42,TINY BAG,902,2,2,115,N,W
98BR02553,T6055,1.0,41,HYPERHOCK,414,2,2,149,N,W
98BR02554,T6064,1.0,42,,802,2,2,126,N,W
98BR02555,T6067,1.0,41,4TEATS,411,2,2,136,N,W
98BR02556,T6022,1.0,41,,414,2,2,137,N,W
98BR02557,T6081,1.0,42,,912,2,2,117,N,W
98BR02558,T6082,1.0,42,,812,2,2,114,N,W
98BR02559,T6093,1.0,41,4TEATS,413,2,2,127,N,W
98BR02560,T6094,1.0,42,4TEATS,822,2,2,137,N,W
98BR02561,T6074,1.0,41,,413,2,2,146,N,W
98BR02562,T6072,1.0,ID,4TEATS,41T,1,I,138,N,W
98BR02563,T6334,1.0,41,,412,2,2,155,N,W
98BR02564,T6351,1.0,41,NICE EWE,414,2,2,133,N,W
98BR02565,T6350,1.0,41,,413,2,2,146,N,W
98BR02566,T6356,1.0,00,BLACK EWE,04,2,1,129,N,W
98BR02567,T6364,1.0,41,,411,2,2,168,N,W
98BR02568,T6325,1.0,41,,414,2,2,145,N,W
98BR02569,T6329,1.0,42,,882,2,2,116,N,W
98BR02570,T6384,1.0,ID,,41T,1,I,152,N,W
98BR02571,T6382,1.0,41,4TEATS,412,2,2,149,N,W
98BR02572,T6388,1.0,42,,902,2,2,106,N,W
98BR02573,T6395,1.0,42,4TEATS,912,2,2,130,N,W
98BR02574,T6392,1.0,42,,802,2,2,125,N,W
98BR02575,T6374,1.0,42,,892,2,2,100,N,W
98BR02576,T6410,1.0,42,4TEATS,822,2,2,127,N,W
98BR02577,T6412,1.0,41,,412,2,2,135,N,W
98BR02578,T6400,1.0,41,4TEATS,411,2,2,150,N,W
98BR02579,T6218,1.0,ID,,41T,1,I,167,N,W
98BR02580,T6202,1.0,42,,802,2,2,126,N,W
98BR02581,T6209,1.0,42,4TEATS,812,2,2,144,N,W
98BR02582,T6207,1.0,ID,4TEATS,43T,1,I,154,N,W
98BR02583,T6233,1.0,42,4TEATS,832,2,2,134,N,W
98BR02584,T6234,1.0,42,4TEATS,842,2,2,112,N,W
98BR02585,T6240,1.0,42,SMALL,852,2,2,105,N,W
98BR02586,T6243,1.0,42,,862,2,2,138,N,W
98BR02587,T6249,1.0,ID,HAIRY,42T,1,I,148,N,W
