UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,BLEED,STM,C1106,W1106,C0128,W0128
07BR00557,K3446,2.0,6T,,08,1,0,178,2,W,1,.,.,06,0,203,0,161
07BR00558,K3452,2.0,6T,,18,1,0,188,1,W,1,.,.,06,0,215,0,182
07BR00559,K3457,2.0,6T,LT RIGHT,28,1,0,197,2,W,1,.,.,06,0,213,0,182
07BR00560,K3463,2.0,6T,F2,29,1,0,200,1,W,1,.,.,06,0,200,0,176
07BR00561,K3464,2.0,6T,ENTROPION,06,1,0,174,2,W,1,.,.,06,0,195,0,149
07BR00562,K3466,2.0,6T,,01,1,0,191,2,W,1,.,.,06,0,202,0,181
07BR00563,K3462,2.0,6T,4TEATS,19,1,0,172,2,W,1,.,.,06,0,193,0,168
07BR00564,K3469,2.0,6T,,25,1,0,192,2,W,1,.,.,06,0,204,0,173
07BR00565,K3420,2.0,6T,,01,1,0,184,1,W,1,.,.,06,0,194,0,168
07BR00566,K3482,2.0,6T,,22,1,0,169,2,W,1,.,.,06,0,171,0,137
07BR00567,K3487,2.0,6T,,06,1,0,183,2,W,1,.,.,06,0,202,0,160
07BR00568,K3499,2.0,6T,LTS,19,1,0,176,2,W,1,.,.,06,0,182,0,162
07BR00569,K3513,2.0,6T,4TEATS,12,1,0,180,1,W,1,.,.,06,0,200,0,166
07BR00570,K3514,2.0,6T,FEVER,09,1,0,187,1,W,1,.,.,06,0,211,0,173
07BR00571,K3505,2.0,6T,R.P. + BLOB,02,1,0,211,1,W,1,.,.,06,0,233,0,195
07BR00572,K3508,2.0,6T,BLIND 6/30=OK,25,1,0,175,2,W,1,.,.,06,0,186,0,156
07BR00573,K3544,2.0,6T,PNEU.TX.EWE,12,1,0,189,2,W,1,.,.,06,0,211,0,180
07BR00574,K3546,2.0,6T,,27,1,0,172,1,W,1,.,.,06,0,194,0,170
07BR00575,K3551,2.0,6M,,C45,1,0,172,1,W,1,.,.,06,0,181,0,159
07BR00576,K3550,2.0,6T,ENTROPION,05,1,0,174,2,W,1,.,.,06,0,202,0,179
07BR00577,K3564,2.0,6T,4TEATS,08,1,0,207,1,W,1,.,.,06,0,232,0,189
07BR00578,K3522,2.0,6M,,02,1,0,206,2,W,1,.,.,06,0,226,0,192
07BR00579,K3528,2.0,6T,,C47,1,0,187,1,W,1,.,.,06,0,201,0,177
07BR00580,K3527,2.0,6T,,C46,1,0,183,2,W,1,.,.,06,0,194,0,170
07BR00581,K3580,2.0,6M,,03,1,0,185,2,W,1,.,.,06,0,217,0,183
07BR00582,K3586,1.0,6M,4TEATS,C45,1,0,213,5,W,1,.,.,06,0,215,0,192
07BR00583,K3588,1.0,6T,ENTR 4TEATS,07,1,0,148,1,W,1,.,.,06,0,165,0,139
07BR00584,K3589,1.0,6M,,C45,1,0,197,1,W,1,.,.,06,0,189,0,171
07BR00585,K3590,1.0,6T,ENTROPION,18,1,0,168,2,W,1,.,.,06,0,182,0,150
07BR00586,K3594,1.0,6T,ENTR PNEU.TX,25,1,0,138,1,W,1,.,.,06,0,161,0,138
07BR00587,K3595,1.0,6M,HAIRY 4TEATS,C41,1,0,163,2,W,1,.,.,06,0,160,0,147
07BR00588,K3597,1.0,6M,4TEATS,C45,1,0,148,2,W,1,.,.,06,0,153,0,138
07BR00589,K3605,1.0,6M,4TEATS,C44,1,0,192,5,W,1,.,.,06,0,189,0,169
07BR00590,K3630,1.0,6M,4TEATS,C43,1,0,155,1,W,1,.,.,06,0,149,0,147
07BR00591,K3639,1.0,6T,,24,1,0,140,2,W,1,.,.,06,0,146,0,127
07BR00592,K3642,1.0,6T,,17,1,0,138,1,W,1,.,.,06,0,137,0,131
07BR00593,K3651,1.0,6T,4TEATS,05,1,0,167,5,W,1,.,.,06,0,180,0,151
07BR00594,K3656,1.0,6T,,08,1,0,189,1,W,1,.,.,06,0,195,0,164
07BR00595,K3652,1.0,6T,ENTR 4TEATS,05,1,0,145,1,W,1,.,.,06,0,166,0,136
07BR00596,K3660,1.0,6M,,C44,1,0,205,5,W,1,.,.,06,0,192,0,0
07BR00597,K3663,1.0,6T,,06,1,0,165,2,W,1,.,.,06,0,185,0,155
07BR00598,K3629,1.0,6T,ENTROPION,23,1,0,176,2,W,1,.,.,06,0,178,0,160
07BR00599,K3681,1.0,6M,,C45,1,0,179,1,W,1,.,.,06,0,179,0,156
07BR00600,K3683,1.0,6T,,03,1,0,156,1,W,1,.,.,06,0,180,0,140
07BR00601,K3684,1.0,6T,4TEATS,28,1,0,170,5,W,1,.,.,06,0,187,0,164
07BR00602,K3685,1.0,6T,,13,1,0,192,5,W,1,.,.,06,0,193,0,165
07BR00603,K3682,1.0,6M,,C43,1,0,192,5,W,1,.,.,06,0,181,0,174
07BR00604,K3688,1.0,6M,,C45,1,0,180,5,W,1,.,.,06,0,170,0,151
07BR00605,K3690,1.0,6T,TALL!,22,1,0,165,2,W,1,.,.,06,0,177,0,156
07BR00606,K3694,1.0,6M,BIG YRLG,C45,1,0,189,1,W,1,.,.,06,0,195,0,165
07BR00607,K3696,1.0,6T,,07,1,0,177,5,W,1,.,.,06,0,191,0,157
07BR00608,K3674,1.0,6T,,12,1,0,150,5,W,1,.,.,06,0,167,0,141
07BR00609,K3677,1.0,6M,WEAK LAMB,C45,1,0,147,2,W,1,.,.,06,0,152,0,133
07BR00610,K3212,3.0,6T,,28,1,0,165,1,W,1,.,.,06,0,150,0,137
07BR00611,K3238,2.0,6T,,14,1,0,187,5,W,1,.,.,06,0,197,0,176
07BR00612,K3239,2.0,6T,4TEATS,24,1,0,168,1,W,1,.,.,06,0,180,0,171
07BR00613,K3237,2.0,6T,R.P. OK,15,1,0,205,1,W,1,.,.,06,0,209,0,199
07BR00614,K3240,2.0,6T,GAUNT,14,1,0,172,1,W,1,.,.,06,0,186,0,166
07BR00615,K3244,2.0,6T,FLTS,13,1,0,193,2,W,1,.,.,06,0,199,0,182
07BR00616,K3245,2.0,6M,PNEU.,25,1,0,196,2,W,1,.,.,06,0,214,0,185
07BR00617,K3256,2.0,6M,ABS.R.JAW,04,1,0,157,2,W,1,.,.,06,0,171,0,145
07BR00618,K3257,2.0,6T,4TEATS,C46,1,0,180,2,W,1,.,.,06,0,179,0,154
07BR00619,K3263,2.0,6T,4TEATS,17,1,0,189,2,W,1,.,.,06,0,192,0,180
07BR00620,K3264,2.0,6T,,04,1,0,149,2,W,1,.,.,06,0,160,0,133
07BR00621,K3228,2.0,6T,4TEATS,09,1,0,186,2,W,1,.,.,06,0,191,0,149
07BR00622,K3280,2.0,6M,4TEATS,06,1,0,176,1,W,1,.,.,06,0,195,0,153
07BR00623,K3283,2.0,6T,THIN,26,1,0,149,2,W,1,.,.,06,0,144,0,134
07BR00624,K3289,2.0,6T,"ENTR,4TEATS",C47,1,0,183,1,W,1,.,.,06,0,194,0,176
07BR00625,K3292,2.0,6T,4TEATS,08,1,0,178,2,W,1,.,.,06,0,195,0,167
07BR00626,K3812,1.0,6M,SCOURS TX.,C42,1,0,173,5,W,1,.,.,06,0,178,0,155
07BR00627,K3804,1.0,6M,,C42,1,0,191,5,W,1,.,.,06,0,186,0,165
07BR00628,K3805,1.0,6M,,C42,1,0,160,2,W,1,.,.,06,0,156,0,148
07BR00629,K3806,1.0,6M,,C41,1,0,172,5,W,1,.,.,06,0,167,0,150
07BR00630,K3802,1.0,6M,4TEATS,C43,1,0,154,1,W,1,.,.,06,0,154,0,142
07BR00631,K3807,1.0,6M,,C42,1,0,182,5,W,1,.,.,06,0,180,0,164
07BR00632,K3833,1.0,6M,,C43,1,0,136,5,W,1,.,.,06,0,136,0,128
07BR00633,K3820,1.0,6M,,C43,1,0,155,1,W,1,.,.,06,0,150,0,145
07BR00634,K3823,1.0,6M,,C41,1,0,176,5,W,1,.,.,06,0,173,0,154
07BR00635,K3714,1.0,6T,4TEATS,11,1,0,167,5,W,1,.,.,06,0,160,0,149
07BR00636,K3712,1.0,6M,,C45,1,0,170,1,W,1,.,.,06,0,159,0,152
07BR00637,K3718,1.0,6M,4TEATS,C43,1,0,148,2,W,1,.,.,06,0,143,0,136
07BR00638,K3717,1.0,6M,ENTROPION,C45,1,0,183,5,W,1,.,.,06,0,184,0,160
07BR00639,K3701,1.0,6M,,C44,1,0,161,1,W,1,.,.,06,0,164,0,144
07BR00640,K3731,1.0,6T,FLT LEFT,04,1,0,140,2,W,1,.,.,06,0,161,0,140
07BR00641,K3734,1.0,6T,ENTROPION,04,1,0,155,2,W,1,.,.,06,0,169,0,141
07BR00642,K3736,1.0,6T,NICE LAMB,26,1,0,173,5,W,1,.,.,06,0,176,0,156
07BR00643,K3737,1.0,6T,4TEATS,06,1,0,149,1,W,1,.,.,06,0,174,0,137
07BR00644,K3749,1.0,6M,ENTROPION,C44,1,0,149,2,W,1,.,.,06,0,158,0,145
07BR00645,K3750,1.0,6M,R.MILK BLOODY,C45,1,0,146,2,W,1,.,.,06,0,150,0,135
07BR00646,K3754,1.0,6M,ENTROPION,C45,1,0,163,5,W,1,.,.,06,0,165,0,138
07BR00647,K3760,1.0,6M,,C44,1,0,173,2,W,1,.,.,06,0,168,0,147
07BR00648,K3763,1.0,6T,4TEATS,09,1,0,208,5,W,1,.,.,06,0,211,0,184
07BR00649,K3769,1.0,6M,BRN.EARS4TEAT,C41,1,0,188,1,W,1,.,.,06,0,181,0,162
07BR00650,K3720,1.0,6T,4TEATS,26,1,0,191,5,W,1,.,.,06,0,196,0,162
07BR00651,K3723,1.0,6M,HAIRY,C43,1,0,161,2,W,1,.,.,06,0,158,0,147
07BR00652,K3725,1.0,6T,,14,1,0,139,1,W,1,.,.,06,0,145,0,131
07BR00653,K3726,1.0,6T,,09,1,0,159,1,W,1,.,.,06,0,182,0,156
07BR00654,K3729,1.0,6T,PNEU. TX.,16,1,0,194,5,W,1,.,.,06,0,192,0,157
07BR00655,K3727,1.0,6T,,02,1,0,195,5,W,1,.,.,06,0,196,0,167
07BR00656,K3780,1.0,6T,NICE LAMB,15,1,0,201,5,W,1,.,.,06,0,197,0,179
07BR00657,K3783,1.0,6M,"4TEATS,PNEU.",C44,1,0,158,1,W,1,.,.,06,0,156,0,146
07BR00658,K3789,1.0,6M,,C42,1,0,169,2,W,1,.,.,06,0,174,0,160
07BR00659,K3790,1.0,6M,WEAK LAMB,C44,1,0,143,5,W,1,.,.,06,0,147,0,144
07BR00660,K3796,1.0,6T,ENTROPION,02,1,0,195,5,W,1,.,.,06,0,214,0,177
07BR00661,K3797,1.0,6M,,C41,1,0,183,5,W,1,.,.,06,0,180,0,165
07BR00662,K3770,1.0,6T,ENTR 4TEATS,01,1,0,166,5,W,1,.,.,06,0,170,0,143
07BR00663,K3774,1.0,6M,4TEATS,C43,1,0,148,1,W,1,.,.,06,0,149,0,139
07BR00664,K3776,1.0,6M,"WEAK, PNEU.TX",C41,1,0,149,5,W,1,.,.,06,0,158,0,137
07BR00665,K3777,1.0,6T,4TEATS,27,1,0,168,1,W,1,.,.,06,0,185,0,157
07BR00666,K2116,5.0,6M,RESP.PROB.?,02,1,0,177,1,W,1,.,.,06,0,195,0,150
07BR00667,K2124,5.0,6T,SW.BAG,08,1,0,220,2,W,1,.,.,06,0,239,0,188
07BR00668,K2183,5.0,6T,THIN,C47,1,0,194,2,W,1,.,.,06,0,191,0,0
07BR00669,K2190,5.0,6M,,C44,1,0,165,1,W,1,.,.,06,0,172,0,159
07BR00670,K2062,5.0,6M,4TEATS,C42,1,0,187,2,W,1,.,.,06,0,184,0,163
07BR00671,K2068,5.0,6T,SUCK1SIDE,24,1,0,197,1,W,1,.,.,06,0,203,0,183
07BR00672,K2080,5.0,6T,4TEATS,15,1,0,191,1,W,1,.,.,06,0,195,0,170
07BR00673,K2333,5.0,6T,THIN,22,1,0,187,2,W,1,.,.,06,0,206,0,172
07BR00674,K2383,5.0,6M,ABS.LR.FOOT??,C41,1,0,178,1,W,1,.,.,06,0,171,0,159
07BR00675,K2385,5.0,6M,VLTS,C42,1,0,211,1,W,1,.,.,06,0,205,0,198
07BR00676,K2397,5.0,6M,,01,1,0,170,1,W,1,.,.,06,0,186,0,162
07BR00677,K2374,5.0,6T,BIG BAG!!,13,1,0,212,2,W,1,.,.,06,0,214,0,187
07BR00678,K2400,5.0,6T,REJECTS1LAMB,04,1,0,217,1,W,1,.,.,06,0,246,0,198
07BR00679,K2480,5.0,6T,THIN,C46,1,0,208,1,W,1,.,.,06,0,212,0,188
07BR00680,K2521,5.0,6M,SL.ENTR,14,1,0,221,5,W,1,.,.,06,0,225,0,193
07BR00681,K2523,5.0,6M,BIG BAG M2-,23,1,0,219,1,W,1,.,.,06,0,224,0,209
07BR00682,K2579,5.0,6T,LTS SW.BAG,06,1,0,182,1,W,1,.,.,06,0,208,0,146
07BR00683,K2649,5.0,6M,,C44,1,0,218,2,W,1,.,.,06,0,215,0,185
07BR00684,K2655,5.0,6M,,C42,1,0,229,5,W,1,.,.,06,0,210,0,180
07BR00685,K2200,5.0,6T,URI TX. COARS,12,1,0,220,2,W,1,.,.,06,0,245,0,193
07BR00686,K2230,5.0,6M,LT SUCK1SIDE,03,1,0,154,5,W,1,.,.,06,0,160,0,0
07BR00687,K2266,5.0,6M,THIN,C42,1,0,177,1,W,1,.,.,06,0,179,0,158
07BR00688,K2281,5.0,6M,VLTS,07,1,0,202,2,W,1,.,.,06,0,223,0,184
07BR00689,K2837,4.0,6M,RP,C42,1,0,168,2,W,1,.,.,06,0,175,0,154
07BR00690,K2857,4.0,6M,R.P.CHLAMYDIA,C41,1,0,203,2,W,1,.,.,06,0,195,0,178
07BR00691,K2865,4.0,6M,,C41,1,0,182,1,W,1,.,.,06,0,185,0,153
07BR00692,K2825,4.0,6T,FLTS,08,1,0,229,1,W,1,.,.,06,0,250,0,192
07BR00693,K2828,4.0,6M,MILK 1,C41,1,0,180,2,W,1,.,.,06,0,185,0,180
07BR00694,K2829,4.0,6M,LT,C47,1,0,189,2,W,1,.,.,06,0,199,0,192
07BR00695,K2898,4.0,6M,FAT,C43,1,0,212,1,W,1,.,.,06,0,192,0,185
07BR00696,K2871,4.0,6M,LAME LR FOOT,16,1,0,207,1,W,1,.,.,06,0,211,0,182
07BR00697,K2878,4.0,6T,VLT LEFT,09,1,0,235,1,W,1,.,.,06,0,242,0,201
07BR00698,K2915,4.0,6M,OK,C41,1,0,214,1,W,1,.,.,06,0,207,0,190
07BR00699,K2907,4.0,6M,FUZZY <<<,C43,1,0,180,2,W,1,.,.,06,0,182,0,177
07BR00700,K2951,4.0,6M,NICE,C42,1,0,190,1,W,1,.,.,06,0,184,0,164
07BR00701,K2950,4.0,6M,BIG4HER,C46,1,0,182,2,W,1,.,.,06,0,200,0,172
07BR00702,K2989,4.0,6T,,26,1,0,203,2,W,1,.,.,06,0,211,0,188
07BR00703,K2993,3.0,6M,FIRM,08,1,0,195,1,W,1,.,.,06,0,230,0,190
07BR00704,K2977,4.0,6M,OPP? TX.,25,1,0,178,2,0,1,10,.,06,0,0,0,0
07BR00705,K2717,5.0,6M,,C44,1,0,193,2,W,1,.,.,06,0,194,0,177
07BR00706,K2760,4.0,6M,"F2, #1 WNWT",C43,1,0,217,1,W,1,.,.,06,0,209,0,199
07BR00707,K2778,4.0,6M,4TEATS,C41,1,0,222,2,W,1,.,.,06,0,213,0,191
07BR00708,P0149,5.0,81,,P06,2,0,162,1,W,1,.,.,30,0,164,0,150
07BR00709,P0151,5.0,81,THIN,P05,2,0,143,1,W,1,.,.,30,0,146,0,134
07BR00710,P0050,5.0,83,,P07,2,7,183,1,W,1,.,.,30,0,182,0,162
07BR00711,P0317,5.0,84,,P02,2,0,158,2,W,1,.,.,30,0,155,0,140
07BR00712,P0323,5.0,83,"OK,COARSE",AI,3,0,176,2,W,1,.,.,30,0,0,0,0
07BR00713,P0204,5.0,84,THIN,P04,2,0,169,1,W,1,.,.,30,0,170,0,145
07BR00714,R1186,7.0,10,,R36,1,0,185,1,W,1,.,.,07,0,189,0,156
07BR00715,R1194,7.0,12,BREED>ADRU,50,1,0,189,5,W,W,.,.,07,0,190,0,185
07BR00716,R1333,7.0,11,,R36,1,0,139,1,W,1,.,.,07,0,150,0,142
07BR00717,R1320,7.0,12,SUCK1SIDE,R35,1,0,165,1,W,1,.,.,07,0,165,0,149
07BR00718,R1374,7.0,10,SW.BAG,R37,1,0,183,2,W,1,.,.,07,0,179,0,156
07BR00719,R1433,7.0,12,R.BLOODYMILK,R32,1,0,167,1,W,1,.,.,07,0,176,0,154
07BR00720,R1439,7.0,12,,R34,1,0,163,1,W,1,.,.,07,0,165,0,152
07BR00721,R1457,7.0,12,FEVER TX.,R37,1,0,161,1,W,1,.,.,43,0,161,0,148
07BR00722,R1483,7.0,12,SEND >>ADRU,WA,.,0,161,1,W,W,95,.,07,0,0,0,0
07BR00723,R1549,7.0,12,WRINKLES,R35,1,0,187,1,W,1,.,.,07,0,185,0,174
07BR00724,R1563,7.0,13,,R34,1,0,167,2,W,1,.,.,43,0,169,0,148
07BR00725,R1628,7.0,10,,R32,1,0,172,1,W,1,.,.,07,0,178,0,146
07BR00726,R1237,7.0,10,,R31,1,0,156,1,W,1,.,.,07,0,165,0,144
07BR00727,R1248,7.0,11,FAT,R37,1,0,184,1,W,1,.,.,07,0,176,0,155
07BR00728,R1259,7.0,12,,R31,1,0,169,1,W,1,.,.,07,0,177,0,149
07BR00729,R1224,7.0,13,4in. HORNS,R33,1,0,181,1,W,1,.,.,43,0,181,0,152
07BR00730,R1285,7.0,12,SUCK1SIDE,R33,1,0,167,1,W,1,.,.,07,0,169,0,152
07BR00731,R1806,7.0,13,THIN,R34,1,0,154,2,W,1,.,.,43,0,155,0,122
07BR00732,R1865,7.0,13,LOW SW.BAG,R35,1,0,164,1,W,1,.,.,43,0,166,0,151
07BR00733,R1884,7.0,12,THIN,R31,1,0,152,1,W,1,.,.,43,0,145,0,141
07BR00734,R1974,7.0,13,LTS,R36,1,0,173,1,W,1,.,.,07,0,176,0,161
07BR00735,R1746,7.0,10,LTS,R31,1,0,167,1,W,1,.,.,07,0,169,0,147
07BR00736,R0203,8.0,11,BREED>ADRU,50,1,0,172,2,W,W,.,.,07,0,177,0,171
07BR00737,R0995,8.0,13,BREED>ADRU,50,1,0,169,2,W,W,.,.,43,0,162,0,151
07BR00738,R3112,5.0,18,THIN,6,1,0,171,1,W,1,.,.,07,0,176,0,163
07BR00739,R3100,5.0,18,,08,1,0,188,1,W,1,.,.,07,0,200,0,174
07BR00740,R3150,5.0,18,GOOD MILK,29,1,0,188,5,W,1,.,.,07,0,184,0,168
07BR00741,R3013,5.0,18,,18,1,0,160,1,W,1,.,.,07,0,177,0,149
07BR00742,R3003,5.0,18,,02,1,0,209,1,W,1,.,.,43,0,217,0,191
07BR00743,R3030,5.0,18,DRY 5/2/04,07,1,0,163,1,W,1,.,.,07,0,181,0,147
07BR00744,R3037,5.0,18,SCUR IN HEAD,04,1,0,164,1,W,1,.,.,07,0,169,0,145
07BR00745,R3084,5.0,18,LTS,4,1,0,207,1,W,1,.,.,07,0,209,0,186
07BR00746,R3085,5.0,18,NICE UDDER,14,1,0,161,1,W,1,.,.,07,0,168,0,142
07BR00747,R3090,5.0,18,,06,1,0,187,1,W,1,.,.,07,0,209,0,173
07BR00748,R3303,5.0,18,THIN,17,1,0,161,1,W,1,.,.,43,0,157,0,133
07BR00749,R3338,5.0,18,THIN,16,1,0,177,1,W,1,.,.,07,0,192,0,166
07BR00750,R3343,5.0,18,,19,1,0,203,5,W,1,.,.,07,0,212,0,175
07BR00751,R3354,5.0,18,FOUND 12/1/03,27,1,0,184,1,W,1,.,.,07,0,201,0,169
07BR00752,R3352,5.0,18,THIN,R32,1,0,173,1,W,1,.,.,07,0,181,0,158
07BR00753,R3358,5.0,18,"SW.BAG,LAME?",18,1,0,206,5,W,1,.,.,07,0,217,0,179
07BR00754,R3383,5.0,18,SUCK1SIDE,9,1,0,175,1,W,1,.,.,07,0,184,0,145
07BR00755,R3393,5.0,18,,2,1,0,181,1,W,1,.,.,07,0,189,0,165
07BR00756,R3379,5.0,18,,04,1,0,183,1,W,1,.,.,07,0,180,0,153
07BR00757,R3377,5.0,18,THINPEN'07,R35,1,0,157,1,W,1,.,.,07,0,150,0,160
07BR00758,R3404,5.0,18,,09,1,0,207,5,W,1,.,.,07,0,225,0,179
07BR00759,R3409,5.0,18,THIN,15,1,0,146,1,W,1,.,.,07,0,143,0,132
07BR00760,R3432,5.0,18,,19,1,0,186,1,W,1,.,.,07,0,201,0,168
07BR00761,R3448,5.0,18,BIG BAG,25,1,0,163,1,W,1,.,.,07,0,179,0,155
07BR00762,R3452,5.0,18,,24,1,0,174,1,0,1,97,.,07,0,0,0,0
07BR00763,R3425,5.0,18,THIN RACK,23,1,0,167,1,W,1,.,.,07,0,165,0,151
07BR00764,R3484,5.0,18,,26,1,0,139,1,W,1,.,.,07,0,146,0,128
07BR00765,R3490,5.0,18,UDDER EDEMA,3,1,0,203,1,W,1,.,.,07,0,209,0,189
07BR00766,R3474,5.0,18,,24,1,0,217,1,W,1,.,.,07,0,219,0,208
07BR00767,R3472,5.0,18,THIN,14,1,0,170,1,W,1,.,.,07,0,177,0,159
07BR00768,R3513,5.0,18,,R31,1,0,183,1,W,1,.,.,07,0,200,0,171
07BR00769,R3535,5.0,18,,26,1,0,179,1,W,1,.,.,07,0,179,0,158
07BR00770,R3592,5.0,18,ABS.LANCED,03,1,0,192,1,W,1,.,.,07,0,203,0,170
07BR00771,R3600,5.0,18,FAT,5,1,0,206,1,W,1,.,.,07,0,202,0,181
07BR00772,R3662,5.0,18,4TEATS,8,1,0,163,1,W,1,.,.,43,0,174,0,151
07BR00773,R3667,5.0,18,,17,1,0,164,1,W,1,.,.,07,0,165,0,149
07BR00774,R3625,5.0,18,NEXT YEAR!,13,1,0,176,1,W,1,.,.,07,0,163,0,0
07BR00775,R3671,5.0,18,,R34,1,0,172,1,W,1,.,.,07,0,181,0,158
07BR00776,R3670,5.0,18,,7,1,0,177,1,W,1,.,.,07,0,195,0,157
07BR00777,R3678,5.0,18,,01,1,0,174,1,W,1,.,.,07,0,178,0,147
07BR00778,R3231,5.0,18,UGLY OK,07,1,0,149,1,W,1,.,.,43,0,161,0,129
07BR00779,R3241,5.0,18,R.P.,13,1,0,179,1,W,1,.,.,07,0,163,0,149
07BR00780,R3254,5.0,18,TEATS DOWN,9,1,0,170,1,W,1,.,.,07,0,180,0,158
07BR00781,R3260,5.0,18,LTS,06,1,0,179,1,W,1,.,.,07,0,189,0,159
07BR00782,R3269,5.0,18,SW.BAG,12,1,0,178,1,W,1,.,.,07,0,190,0,148
07BR00783,R3227,5.0,18,BLOODY MILK,28,1,0,149,1,W,1,.,.,07,0,161,0,142
07BR00784,R3286,5.0,18,ENTR,1,1,0,194,1,W,1,.,.,07,0,188,0,162
07BR00785,R3288,5.0,18,,16,1,0,176,1,W,1,.,.,43,0,188,0,165
07BR00786,R3287,5.0,18,TEATS DOWN,R33,1,0,194,1,W,1,.,.,43,0,201,0,173
07BR00787,R3271,5.0,18,SM.BAG.OK,09,1,0,174,1,W,1,.,.,07,0,182,0,154
07BR00788,R3801,5.0,18,R,22,1,0,177,1,W,1,.,.,07,0,190,0,144
07BR00789,R3806,5.0,18,BOTHatONCE,23,1,0,183,1,W,1,.,.,07,0,187,0,157
07BR00790,R3830,5.0,18,THIN,21,1,0,144,1,W,1,.,.,07,0,160,0,141
07BR00791,R3845,5.0,18,METRITIS.TX.,29,1,0,181,1,W,1,.,.,07,0,181,0,159
07BR00792,R3850,5.0,18,THIN,05,1,0,146,1,W,1,.,.,07,0,157,0,135
07BR00793,R3820,5.0,18,,4,1,0,177,1,W,1,.,.,07,0,180,0,152
07BR00794,R3886,5.0,18,,15,1,0,183,1,W,1,.,.,07,0,185,0,173
07BR00795,R3898,5.0,18,NICE,R37,1,0,157,1,W,1,.,.,07,0,146,0,141
07BR00796,R3879,5.0,18,MLTS/SHRUNK,25,1,0,189,1,W,1,.,.,07,0,208,0,167
07BR00797,R3918,5.0,18,4TEATS,1,1,0,160,1,W,1,.,.,07,0,165,0,157
07BR00798,R3933,5.0,18,NICE,R32,1,0,199,1,W,1,.,.,07,0,210,0,180
07BR00799,R3934,5.0,18,LTS THIN RACK,08,1,0,168,1,W,1,.,.,07,0,180,0,157
07BR00800,R3985,5.0,18,R.P.LAMEJan07,R36,1,0,204,1,W,1,.,.,07,0,214,0,197
07BR00801,R3712,5.0,18,,28,1,0,137,1,W,1,.,.,07,0,154,0,140
07BR00802,R3745,5.0,18,SORE DYST...,6,1,0,203,1,W,1,.,.,07,0,205,0,184
07BR00803,R3752,5.0,18,SUCK1SIDE,11,1,0,174,1,W,1,.,.,07,0,173,0,163
07BR00804,R3785,5.0,18,,R37,1,0,186,1,W,1,.,.,07,0,183,0,173
07BR00805,R3794,5.0,18,,7,1,0,190,1,W,1,.,.,07,0,199,0,174
07BR00806,R3772,5.0,18,,27,1,0,193,1,W,1,.,.,43,0,192,0,168
07BR00807,R4114,4.0,18,,27,1,0,163,1,W,1,.,.,07,0,174,0,152
07BR00808,R4119,4.0,18,FLTS,1,1,0,185,1,W,1,.,.,07,0,183,0,170
07BR00809,R4101,4.0,18,NICE,R31,1,0,180,1,W,1,.,.,07,0,186,0,159
07BR00810,R4105,4.0,18,NICE,06,1,0,182,1,W,1,.,.,07,0,196,0,171
07BR00811,R4108,4.0,18,,17,1,0,207,5,W,1,.,.,07,0,213,0,191
07BR00812,R4135,4.0,18,,7,1,0,161,1,W,1,.,.,07,0,170,0,147
07BR00813,R4132,4.0,18,,26,1,0,175,1,W,1,.,.,07,0,178,0,161
07BR00814,R4155,4.0,18,"THIN, RP, TX.",R36,1,0,156,1,W,1,.,.,07,0,153,0,143
07BR00815,R4159,4.0,18,FEET SPECKS,3,1,0,170,1,W,1,.,.,07,0,184,0,152
07BR00816,R4123,4.0,18,,R37,1,0,193,1,W,1,.,.,07,0,186,0,166
07BR00817,R4126,4.0,18,NICE,16,1,0,168,1,W,1,.,.,07,0,183,0,155
07BR00818,R4181,4.0,18,BIG4HER,R31,1,0,183,1,W,1,.,.,07,0,191,0,170
07BR00819,R4197,4.0,18,ABD.HERNIA,01,1,0,167,1,W,1,.,.,07,0,169,0,178
07BR00820,R4006,5.0,18,PLACENTITIS,8,1,0,157,1,W,1,.,.,07,0,176,0,151
07BR00821,R4060,4.0,18,BIG4HER,11,1,0,161,1,W,1,.,.,07,0,151,0,138
07BR00822,R4063,4.0,18,THIN RACK,22,1,0,159,1,W,1,.,.,07,0,170,0,150
07BR00823,R4085,4.0,18,NICE,21,1,0,178,1,W,1,.,.,07,0,189,0,168
07BR00824,R4088,4.0,18,SL.SW.BAG,07,1,0,196,1,W,1,.,.,07,0,203,0,173
07BR00825,R4089,4.0,18,THIN,2,1,0,151,1,W,1,.,.,07,0,155,0,132
07BR00826,R4099,4.0,18,ABS.RR.FOOT??,02,1,0,175,1,W,1,.,.,07,0,178,0,167
07BR00827,R4303,3.0,18,,22,1,0,164,1,W,1,.,.,07,0,166,0,141
07BR00828,R4336,3.0,18,ONE WF+ONE BF,21,1,0,155,1,W,1,.,.,07,0,169,0,144
07BR00829,R4341,3.0,18,,04,1,0,172,1,W,1,.,.,07,0,187,0,158
07BR00830,R4353,3.0,18,LAME TX.,3,1,0,172,1,W,1,.,.,07,0,172,0,156
07BR00831,R4355,3.0,18,,3,1,0,189,1,W,1,.,.,07,0,196,0,174
07BR00832,R4361,3.0,18,SUCK1SIDE,14,1,0,176,1,W,1,.,.,07,0,182,0,166
07BR00833,R4362,3.0,18,4TEATS,R36,1,0,177,1,W,1,.,.,07,0,181,0,170
