UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
00BR01315,K8577,4.0,60,,UTI,A,7,189,L,n
00BR01316,K8601,4.0,61,,06,1,7,179,1,W
00BR01317,K8630,4.0,00,THIN RACK chk,51,1,0,184,2,n
00BR01318,K8645,4.0,00,ABS.BUTT,55,1,0,191,2,W
00BR01319,K8623,4.0,00,,55,1,0,174,2,W
00BR01320,K8698,4.0,61,LUMPY BAG X,UTI,A,7,208,2,n
00BR01321,K8672,4.0,00,ENTR,51,1,0,175,2,W
00BR01322,K8678,4.0,61,4TEATS,07,1,7,193,2,W
00BR01323,K8217,5.0,62,,03,1,7,192,2,W
00BR01324,K8244,5.0,62,,04,1,7,194,L,W
00BR01325,K8245,5.0,61,LR LAME,05,1,7,194,1,W
00BR01326,K8269,5.0,00,BAD SW.BAG,09,1,1,202,2,W
00BR01327,K8280,5.0,61,X 2 BAD EYES,06,1,7,182,L,X
00BR01328,K8800,4.0,00,4TEATS,53,1,0,191,1,W
00BR01329,K8808,4.0,61,FIX R.EYE '99,06,1,7,212,1,W
00BR01330,K8830,4.0,00,DYSTOCIA,52,1,0,170,2,W
00BR01331,K8865,4.0,00,*REBLEED*ok,52,1,0,169,2,W
00BR01332,K8823,4.0,00,,51,1,0,155,2,W
00BR01333,K8881,4.0,62,,07,1,7,195,3,W
00BR01334,K8895,4.0,00,,55,1,0,167,2,W
00BR01335,K8896,4.0,00,TRT EYE,52,1,0,181,1,W
00BR01336,K8912,4.0,00,DYSTOCIA97,54,1,0,172,1,W
00BR01337,K8941,4.0,62,CSECTION ok,08,1,7,203,1,W
00BR01338,K8945,4.0,00,DYSTOCIA97,51,1,0,151,2,W
00BR01339,K8946,4.0,00,,54,1,0,173,1,W
00BR01340,K8959,4.0,61,,09,1,7,168,L,W
00BR01341,K8969,4.0,61,4TEATS,01,1,7,195,3,W
00BR01342,K8967,4.0,00,ABS.L.HIP CUT,51,1,0,190,1,W
00BR01343,K8989,4.0,00,HAIRY,53,1,0,175,2,W
00BR01344,K8992,4.0,00,TRT R.EYE 00,54,1,0,202,1,W
00BR01345,K8972,4.0,00,"LAME,LR'99",52,1,0,175,1,W
00BR01346,K8718,4.0,61,ABORT 4/25/99,08,1,7,191,L,W
00BR01347,K8735,4.0,62,4TEATS,01,1,7,171,1,W
00BR01348,K8736,4.0,62,R.P.,02,1,7,161,3,W
00BR01349,K8743,4.0,61,4TEATS,03,1,7,176,3,W
00BR01350,K8721,4.0,62,"FLT,SUCK1SIDE",09,1,7,186,1,W
00BR01351,K8785,4.0,60,,05,1,7,186,1,W
00BR01352,K8771,4.0,62,,04,1,7,179,2,W
00BR01353,K9107,4.0,62,DYSTOCIA,04,1,7,218,2,W
00BR01354,K9136,4.0,00,"NICE,ENTR",53,1,0,155,2,W
00BR01355,K9141,4.0,00,,54,1,0,148,1,W
00BR01356,K9127,4.0,61,,05,1,7,205,3,W
00BR01357,K9003,4.0,00,LAME LR,55,1,0,164,1,W
00BR01358,K9002,4.0,00,"X,DEAD,POISON",52,1,0,194,1,X
00BR01359,K9032,4.0,00,CHEEK KNOT,55,1,0,152,2,W
00BR01360,K9061,4.0,62,4TEATS,02,1,7,193,3,W
00BR01361,K9064,4.0,00,L.EYE CLOUDY,52,1,0,187,2,W
00BR01362,K9072,4.0,60,4TEATS,03,1,7,184,2,W
00BR01363,K9300,3.0,00,4TEATS,55,1,0,159,2,W
00BR01364,K9308,3.0,68,4TEATS,UTI,A,7,153,2,n
00BR01365,K9307,3.0,68,MEAN,09,1,7,176,2,W
00BR01366,K9331,3.0,68,RP,01,1,7,205,1,W
00BR01367,K9337,3.0,68,,02,1,7,181,2,W
00BR01368,K9342,3.0,68,,03,1,7,158,1,W
00BR01369,K9321,3.0,00,"CC,TEST MATE!",54,1,0,160,2,W
00BR01370,K9328,3.0,00,,55,1,0,190,2,W
00BR01371,K9380,3.0,00,SUCK1SIDE,52,1,0,176,3,W
00BR01372,K9393,3.0,68,,06,1,7,182,1,W
00BR01373,K9431,3.0,68,,07,1,7,171,2,W
00BR01374,K9444,3.0,68,4TEATS,04,1,7,201,3,W
00BR01375,K9480,3.0,68,,01,1,7,148,L,W
00BR01376,K9474,3.0,68,,05,1,7,143,L,W
00BR01377,K9475,3.0,68,,08,1,7,170,3,W
00BR01378,K9479,3.0,68,FAT,09,1,7,218,1,W
00BR01379,K9477,3.0,00,ENTR,54,1,0,168,1,W
00BR01380,K9511,3.0,68,"X THIN, SICK",06,1,7,124,L,X
00BR01381,K9503,3.0,00,REJECTS 1LAMB,55,1,0,186,1,W
00BR01382,K9550,3.0,68,4TEATS,02,1,7,174,3,W
00BR01383,K9554,3.0,68,,03,1,7,153,3,W
00BR01384,K9559,3.0,68,"DYSTOCIA,TRT",08,1,7,176,1,W
00BR01385,K9561,3.0,68,dup9569?,04,1,7,187,1,W
00BR01386,K9566,3.0,00,4TEATS,55,1,0,167,2,W
00BR01387,K9567,3.0,68,,09,1,7,198,3,W
00BR01388,K9520,3.0,68,,07,1,7,178,3,W
00BR01389,K9529,3.0,00,4TEATS,55,1,0,197,1,W
00BR01390,K9590,3.0,68,,02,1,7,193,1,W
00BR01391,K9575,3.0,68,,05,1,7,162,1,W
00BR01392,K9577,3.0,68,4TEATS,01,1,7,180,L,W
00BR01393,K9605,3.0,68,,03,1,7,206,1,W
00BR01394,K9602,3.0,00,"B1,THIN'99",55,1,0,194,1,W
00BR01395,K9632,3.0,68,TRT L EYE '99,06,1,7,197,2,W
00BR01396,K9629,3.0,68,4TEATS,04,1,7,196,1,W
00BR01397,K9683,3.0,68,ENTR,09,1,7,192,2,W
00BR01398,K9682,3.0,68,,08,1,7,164,L,W
00BR01399,K9694,3.0,68,4TEATS,05,1,7,187,3,W
00BR01400,K9674,3.0,68,4TEATS,07,1,7,185,2,W
00BR01401,K9677,3.0,00,4TEATS,55,1,0,168,1,W
00BR01402,K9280,3.0,00,4TEATS,55,1,0,154,2,W
00BR01403,K9285,3.0,68,ENTR,07,1,7,195,2,W
00BR01404,K9287,3.0,00,CR.FR.FEET ok,55,1,0,146,2,W
00BR01405,K9291,3.0,68,,08,1,7,172,3,W
00BR01406,K9290,3.0,68,NICE,06,1,7,183,1,W
00BR01407,K9279,3.0,00,ENTR,55,1,0,178,2,W
00BR01408,K9817,3.0,68,,09,1,7,170,3,W
00BR01409,K9805,3.0,68,4TEATS,08,1,7,188,1,W
00BR01410,K9806,3.0,68,,04,1,7,175,L,W
00BR01411,K9833,3.0,00,"MASTITIS, L.",UTI,A,0,162,1,n
00BR01412,K9834,3.0,00,RECTAL PRO. X,UTI,A,0,160,1,n
00BR01413,K9843,3.0,68,,05,1,7,164,3,W
00BR01414,K9848,3.0,68,?msg 07/15,06,1,7,153,3,W
00BR01415,K9860,3.0,68,4TEATS,01,1,7,189,2,W
00BR01416,K9864,3.0,68,BIG BAG,02,1,7,184,2,W
00BR01417,K9895,3.0,68,BIG,03,1,7,197,2,W
00BR01418,K9872,3.0,68,NICE,05,1,7,169,3,W
00BR01419,K9879,3.0,00,4TEATS,52,1,0,163,1,W
00BR01420,K9919,3.0,00,NICE,51,1,0,194,2,W
00BR01421,K9909,3.0,68,EMACIATED'99,04,1,7,179,3,W
00BR01422,K9964,3.0,00,DYSTOCIA,54,1,0,151,H,W
00BR01423,K9969,3.0,00,HAIRY,55,1,0,204,1,W
00BR01424,K9920,3.0,00,,53,1,0,179,2,W
00BR01425,K9922,3.0,00,X ABS. JAW,52,1,0,172,1,X
00BR01426,K9715,3.0,68,,06,1,7,125,L,W
00BR01427,K9703,3.0,68,RUPTURE XorU,UTI,A,7,179,2,n
00BR01428,K9706,3.0,00,4TEATS,55,1,0,161,2,W
00BR01429,K9702,3.0,68,,01,1,7,155,L,W
00BR01430,K9769,3.0,68,,07,1,7,206,1,W
00BR01431,K9729,3.0,68,,02,1,7,163,3,W
00BR01432,K9789,3.0,68,,03,1,7,182,L,W
00BR01433,K7131,6.0,60,SW.BAG,08,1,7,181,2,W
00BR01434,K7148,6.0,61,CLR2+ NOSE,09,1,7,149,L,W
00BR01435,K7159,6.0,60,4TEATS,02,1,7,182,1,W
00BR01436,K7040,6.0,61,,03,1,7,175,3,W
00BR01437,K7058,6.0,62,UT.INFECTION,04,1,7,145,2,W
00BR01438,K7059,6.0,61,,05,1,7,182,1,W
00BR01439,K7064,6.0,62,4TEATS,06,1,7,187,L,W
00BR01440,K7024,6.0,60,L BLOODY MILK,09,1,7,201,L,W
00BR01441,K7096,6.0,62,,07,1,7,195,L,W
00BR01442,K7311,6.0,61,SW.BAG,08,1,7,204,3,W
00BR01443,K7320,6.0,61,ZANY,09,1,7,179,3,W
00BR01444,K7387,6.0,61,,01,1,7,184,1,W
00BR01445,K7412,6.0,62,,02,1,7,157,2,W
00BR01446,K7422,6.0,61,,03,1,7,212,3,W
00BR01447,K7482,6.0,61,,04,1,7,176,1,W
00BR01448,K7503,6.0,62,SM TEATS,05,1,7,186,3,W
00BR01449,K7505,6.0,62,4TEATS,06,1,7,194,3,W
00BR01450,K7509,6.0,60,CONJUNCTIVITI,07,1,7,200,3,W
00BR01451,K7539,6.0,60,4TEATS,08,1,7,145,L,W
00BR01452,K7553,6.0,61,LF LIMP 4/8,09,1,7,170,1,W
00BR01453,K7563,6.0,60,SUCK1SIDE,01,1,7,197,2,W
00BR01454,K7588,6.0,60,,02,1,7,170,L,W
00BR01455,K7667,6.0,62,4TEATS,03,1,7,158,3,W
00BR01456,K7686,6.0,60,BAD WOOL,UTI,A,7,191,1,n
00BR01457,K7688,6.0,60,,05,1,7,211,3,W
00BR01458,K7670,6.0,60,4TEATS,UTI,A,7,211,3,n
00BR01459,K7673,6.0,62,4TEATS,04,1,7,190,1,W
00BR01460,K7214,6.0,61,CAKED,01,1,7,207,1,W
00BR01461,K7219,6.0,61,"CORNEA SCAR,R",UTI,A,7,182,2,n
00BR01462,K7263,6.0,60,GOOD EWE,04,1,7,203,2,W
00BR01463,K7223,6.0,60,REJECTS LAMBS,03,1,7,184,3,W
00BR01464,K7284,6.0,61,HARDBAG,06,1,7,209,1,W
00BR01465,K7292,6.0,61,TRT L.EYE,07,1,7,174,2,W
00BR01466,K7270,6.0,60,,05,1,7,210,2,W
00BR01467,K7818,5.0,61,"ALL DEAD, DAB",07,1,7,186,3,W
00BR01468,K7836,5.0,61,,UTI,A,7,179,3,W
00BR01469,K7844,5.0,62,,08,1,7,163,1,W
00BR01470,K7851,5.0,62,"4TEATS,FEVER",09,1,7,139,L,W
00BR01471,K7885,5.0,62,,05,1,7,163,3,W
00BR01472,K7871,5.0,61,,03,1,7,203,3,W
00BR01473,K7877,5.0,61,,04,1,7,172,3,W
00BR01474,K7908,5.0,61,THIN 96,06,1,7,185,1,W
00BR01475,K7945,5.0,62,,07,1,7,157,1,W
00BR01476,K7954,5.0,60,,08,1,7,172,1,W
00BR01477,K7955,5.0,60,DYSTOCIA97,09,1,7,179,2,W
00BR01478,K7984,5.0,61,DYSTOCIA'99,04,1,7,127,1,n
00BR01479,K7989,5.0,60,4TEATS,05,1,7,177,3,W
00BR01480,K7702,6.0,00,,53,1,0,174,1,W
00BR01481,K7743,5.0,60,,07,1,7,191,2,W
00BR01482,K7744,5.0,60,"ENTR,DRUG1196",08,1,7,182,3,W
00BR01483,K7755,5.0,61,SW.BAG,06,1,7,201,1,W
00BR01484,K7762,5.0,60,THIN,01,1,7,185,3,W
00BR01485,K7767,5.0,60,DYSTOCIA'99,02,1,7,188,2,W
00BR01486,K7784,5.0,60,DYSTOCIA'99,03,1,7,210,2,W
00BR01487,K7787,5.0,62,,04,1,7,171,1,W
00BR01488,K7794,5.0,62,,05,1,7,181,3,W
00BR01489,K7799,5.0,61,ABS.L.FLANK,06,1,7,194,1,n
00BR01490,K7779,5.0,60,NICE,09,1,7,188,3,W
00BR01491,L9884,7.0,82,FAT,UTI,A,0,153,1,n
00BR01492,L9743,7.0,81,,UTI,A,0,186,5,n
00BR01493,R1003,1.0,10,,24,1,0,158,2,W
00BR01494,R0130,1.0,11,DYSTOCIA,12,1,0,125,1,W
00BR01495,R0137,1.0,11,4TEATS,14,1,0,137,2,W
00BR01496,R0141,1.0,13,,34,1,0,131,1,W
00BR01497,R0143,1.0,12,,87,1,0,128,2,W
00BR01498,R0144,1.0,11,4TEATS,14,1,0,121,1,W
00BR01499,R0152,1.0,11,,11,1,0,164,5,W
00BR01500,R0161,1.0,11,,12,1,0,137,2,W
00BR01501,R0167,1.0,13,COLUMBIA ?,53,1,0,163,2,W
00BR01502,R0125,1.0,12,POLYPAY ?,52,1,0,117,2,W
00BR01503,R0170,1.0,13,DYSTOCIA,31,1,0,136,1,W
00BR01504,R0178,1.0,10,VAG.PROLAPSE,UTI,A,0,153,1,n
00BR01505,R0179,1.0,10,,23,1,0,147,1,W
00BR01506,R0177,1.0,10,,24,1,0,143,2,W
00BR01507,R0011,1.0,11,,11,1,0,125,2,W
00BR01508,R0018,1.0,12,4TEATS,85,1,0,117,3,W
00BR01509,R0037,1.0,11,4TEATS,12,1,0,142,1,W
00BR01510,R0045,1.0,10,,23,1,0,155,1,W
00BR01511,R0042,1.0,13,ENTR,31,1,0,119,2,W
00BR01512,R0050,1.0,10,4TEATS,24,1,0,127,1,W
00BR01513,R0054,1.0,10,,21,1,0,136,1,W
00BR01514,R0080,1.0,10,,23,1,0,142,1,W
00BR01515,R0092,1.0,11,4TEATS,11,1,0,147,1,W
00BR01516,R0098,1.0,13,TRT L.EYE 00,32,1,0,163,5,W
00BR01517,R0074,1.0,13,OFF FEED,33,1,0,128,2,W
00BR01518,R0310,1.0,11,,14,1,0,146,1,W
00BR01519,R0318,1.0,11,,12,1,0,135,1,W
00BR01520,R0330,1.0,12,,85,1,0,130,2,W
00BR01521,R0338,1.0,10,F3-,22,1,0,173,1,W
00BR01522,R0340,1.0,10,DYSTOCIA,23,1,0,135,2,W
00BR01523,R0347,1.0,12,,86,1,0,141,3,W
00BR01524,R0360,1.0,13,,34,1,0,174,5,W
00BR01525,R0369,1.0,13,,31,1,0,115,2,W
00BR01526,R0327,1.0,10,,21,1,0,141,2,W
00BR01527,R0386,1.0,10,,24,1,0,147,2,W
00BR01528,R0387,1.0,10,4TEATS,21,1,0,146,2,W
00BR01529,R0399,1.0,12,DYSTOCIA,87,1,0,133,1,W
00BR01530,R0370,1.0,13,4TEATS,32,1,0,122,2,W
00BR01531,R0416,1.0,11,4TEATS,13,1,0,146,2,W
00BR01532,R0418,1.0,10,4TEATS,24,1,0,141,1,W
00BR01533,R0417,1.0,10,,23,1,0,145,1,W
00BR01534,R0438,1.0,13,HAIRY,33,1,0,130,2,W
00BR01535,R0444,1.0,11,,14,1,0,142,2,W
00BR01536,R0445,1.0,11,,12,1,0,155,1,W
00BR01537,R0459,1.0,13,,31,1,0,138,2,W
00BR01538,R0460,1.0,12,,89,1,0,131,2,W
00BR01539,R0464,1.0,13,ENTR,34,1,0,140,2,W
00BR01540,R0467,1.0,13,4TEATS,32,1,0,136,2,W
00BR01541,R0423,1.0,12,,88,1,0,120,2,W
00BR01542,R0428,1.0,11,4TEATS,11,1,0,138,1,W
00BR01543,R0484,1.0,11,PNEU,13,1,0,153,1,W
00BR01544,R0485,1.0,13,DIARRHEA,33,1,0,135,2,W
00BR01545,R0486,1.0,13,,34,1,0,137,2,W
00BR01546,R0489,1.0,13,,32,1,0,113,2,W
00BR01547,R0493,1.0,12,,91,1,0,144,1,W
00BR01548,R0495,1.0,10,,22,1,0,140,2,W
00BR01549,R0497,1.0,11,4TEATS,13,1,0,124,2,W
00BR01550,R0514,1.0,11,,11,1,0,136,1,W
00BR01551,R0515,1.0,10,,21,1,0,143,1,W
00BR01552,R0516,1.0,10,,22,1,0,137,1,W
00BR01553,R0519,1.0,12,"ENTR,SOPHIA",54,1,1,151,H,W
00BR01554,R0537,1.0,12,,80,1,0,147,2,W
00BR01555,R0541,1.0,13,HAIRY,31,1,0,171,5,W
00BR01556,R0540,1.0,10,,23,1,0,162,1,W
00BR01557,R0550,1.0,12,4TEATS,52,1,0,110,5,W
00BR01558,R0566,1.0,12,,80,1,0,127,1,W
00BR01559,R0568,1.0,13,BUSHY HEAD,53,1,0,155,5,W
00BR01560,R0582,1.0,12,F3-,81,1,0,134,2,W
00BR01561,R0590,1.0,11,,13,1,0,126,2,W
00BR01562,R0594,1.0,13,DYSTOCIA,33,1,0,158,2,W
00BR01563,R0614,1.0,13,RP ok,34,1,0,140,2,W
00BR01564,R0604,1.0,11,"HAIRY<,4TEATS",12,1,0,127,2,W
00BR01565,R0631,1.0,11,,14,1,0,133,1,W
00BR01566,R0650,1.0,11,ENTR,11,1,0,139,2,W
00BR01567,R0658,1.0,13,HAIRY,32,1,0,145,3,W
00BR01568,R0667,1.0,12,DYSTOCIA,84,1,0,132,2,W
00BR01569,R0621,1.0,13,,31,1,0,130,2,W
00BR01570,R0624,1.0,12,4TEATS,82,1,0,123,2,W
00BR01571,R0627,1.0,12,H2,83,1,0,137,2,W
00BR01572,R0680,1.0,11,DYSTOCIA,13,1,0,137,3,W
00BR01573,R0691,1.0,11,,14,1,0,139,2,W
00BR01574,R0679,1.0,11,RP ok,12,1,0,163,5,W
00BR01575,R0211,1.0,13,ENTR,34,1,0,128,2,W
00BR01576,R0219,1.0,13,,31,1,0,128,2,W
00BR01577,R0217,1.0,10,ENTR,22,1,0,154,2,W
00BR01578,R0203,1.0,11,,13,1,0,153,5,W
00BR01579,R0207,1.0,13,,32,1,0,134,2,W
00BR01580,R0236,1.0,13,,33,1,0,161,5,W
00BR01581,R0255,1.0,12,4TEATS,80,1,0,131,3,W
00BR01582,R0258,1.0,13,,32,1,0,128,1,W
00BR01583,R0259,1.0,13,DYSTOCIA,33,1,0,118,2,W
00BR01584,R0220,1.0,12,,81,1,0,118,2,W
00BR01585,R0229,1.0,10,R.TEAT?,UTI,A,0,142,1,n
00BR01586,R0227,1.0,11,4TEATS,11,1,0,164,5,W
00BR01587,R0288,1.0,12,,84,1,0,141,2,W
00BR01588,R0298,1.0,12,,83,1,0,137,1,W
00BR01589,R0275,1.0,12,4TEATS,82,1,0,145,1,W
00BR01590,R0814,1.0,13,DYSTOCIA,31,1,0,132,1,W
00BR01591,R0819,1.0,12,,UTI,A,0,134,2,n
00BR01592,R0804,1.0,11,ENTR,11,1,0,165,5,W
00BR01593,R0805,1.0,11,,12,1,0,137,2,W
00BR01594,R0809,1.0,11,4TEATS,13,1,0,155,5,W
00BR01595,R0834,1.0,10,,21,1,0,149,1,W
00BR01596,R0847,1.0,10,,23,1,0,138,1,W
00BR01597,R0860,1.0,11,HAIRY <<,14,1,0,139,1,W
00BR01598,R0823,1.0,10,,22,1,0,147,1,W
00BR01599,R0824,1.0,11,,13,1,0,134,2,W
00BR01600,R0885,1.0,10,DYSTOCIA,24,1,0,152,1,W
00BR01601,R0882,1.0,11,BRITCHY,55,1,0,147,5,W
00BR01602,R0895,1.0,10,SMALL YRLG,22,1,0,124,3,W
00BR01603,R0871,1.0,12,,91,1,0,124,2,W
00BR01604,R0875,1.0,13,DYSTOCIA,34,1,0,117,2,W
00BR01605,R0910,1.0,10,,UTI,A,0,157,2,n
00BR01606,R0919,1.0,10,,22,1,0,152,3,W
00BR01607,R0909,1.0,10,4TEATS,21,1,0,132,1,W
00BR01608,R0949,1.0,12,,90,1,0,128,2,W
00BR01609,R0961,1.0,10,,24,1,0,127,2,W
00BR01610,R0966,1.0,13,,31,1,0,166,5,W
00BR01611,R0962,1.0,10,,23,1,0,147,1,W
00BR01612,R0924,1.0,10,,23,1,0,117,2,W
00BR01613,R0929,1.0,13,,33,1,0,150,5,W
00BR01614,R0995,1.0,13,THIN YRLG,34,1,0,124,2,W
00BR01615,R0975,1.0,13,,33,1,0,160,2,W
00BR01616,R0978,1.0,12,DYSTOCIA,81,1,0,145,1,W
00BR01617,R0710,1.0,12,,86,1,0,131,2,W
00BR01618,R0713,1.0,11,HAIRY,11,1,0,131,1,W
00BR01619,R0714,1.0,11,HAIRY,12,1,0,127,3,W
00BR01620,R0716,1.0,11,"DRY,ABORTED",14,1,0,154,5,W
00BR01621,R0709,1.0,10,,21,1,0,126,2,W
00BR01622,R0731,1.0,12,,85,1,0,135,2,W
00BR01623,R0734,1.0,10,,24,1,0,140,1,W
00BR01624,R0739,1.0,13,4TEATS,33,1,0,143,2,W
00BR01625,R0741,1.0,13,BRITCHY,54,1,0,161,5,W
00BR01626,R0743,1.0,10,,22,1,0,139,2,W
00BR01627,R0744,1.0,12,,89,1,0,133,2,W
00BR01628,R0746,1.0,13,4TEATS,34,1,0,144,1,W
00BR01629,R0754,1.0,10,HAIRY,24,1,0,141,2,W
00BR01630,R0757,1.0,12,RP ok,88,1,0,143,1,W
00BR01631,R0763,1.0,13,,32,1,0,119,2,W
00BR01632,R0725,1.0,12,H3,87,1,0,132,1,W
00BR01633,R0771,1.0,12,,90,1,0,129,2,W
00BR01634,S3104,8.0,12,RP,UTI,A,0,172,1,n
00BR01635,S3186,8.0,10,,UTI,A,0,160,1,n
00BR01636,S3558,7.0,00,RP,UTI,A,0,154,2,n
00BR01637,S3607,7.0,18,,UTI,A,7,187,3,W
00BR01638,S3907,7.0,00,,UTI,A,0,177,1,n
00BR01639,S3970,7.0,10,CUT BELLY,UTI,A,0,153,1,n
00BR01640,S3757,7.0,00,,UTI,A,0,144,2,n
00BR01641,S4147,7.0,18,,UTI,A,7,180,5,n
00BR01642,S4011,7.0,18,,UTI,A,7,156,3,W
00BR01643,S4002,7.0,18,,UTI,A,7,150,3,W
00BR01644,S4045,7.0,18,"OUT,GIMP?",UTI,A,7,141,3,W
00BR01645,S4047,7.0,18,,UTI,A,7,148,3,W
00BR01646,S4300,6.5,18,"OUT,THIN",UTI,A,7,149,3,W
00BR01647,S4438,6.0,13,ABS BUTT TRT,32,1,0,160,1,W
00BR01648,S4439,6.0,13,L.QTR ok,31,1,0,180,1,W
00BR01649,S4459,6.0,12,4TEATS,82,1,0,162,1,W
00BR01650,S4485,6.0,12,,83,1,0,157,1,W
00BR01651,S4474,6.0,11,LIMP 8.9,12,1,0,155,1,W
00BR01652,S4501,6.0,13,4TEATS,32,1,0,159,2,W
00BR01653,S4557,6.0,11,DEPRESSED,13,1,0,180,1,W
00BR01654,S4560,6.0,10,,22,1,0,151,1,W
00BR01655,S4566,6.0,13,THIN,33,1,0,174,1,W
00BR01656,S4592,6.0,10,GOOD,21,1,0,154,H,W
00BR01657,S4640,6.0,12,,88,1,0,175,1,W
00BR01658,S4669,6.0,13,R.P.,UTI,A,0,172,1,n
00BR01659,S4680,6.0,13,,34,1,0,174,1,W
00BR01660,S4688,6.0,13,LTS,32,1,0,168,1,W
00BR01661,S4694,6.0,12,SW.BAG,84,1,0,144,2,W
00BR01662,S4671,6.0,11,,14,1,0,156,2,W
00BR01663,S4295,6.5,18,BIG NAVEL,UTI,A,7,136,3,W
00BR01664,S4801,6.0,10,SW.BAG,23,1,0,165,1,W
00BR01665,S4833,6.0,10,,UTI,A,0,188,5,n
00BR01666,S4821,6.0,12,"SW.BAG,FLTS",91,1,0,162,2,W
00BR01667,S4826,6.0,10,,24,1,0,156,1,W
00BR01668,S4822,6.0,12,,80,1,0,143,1,W
00BR01669,S4828,6.0,11,ENTR,13,1,0,171,2,W
00BR01670,S4885,6.0,10,TAG in MIXPEN,22,1,0,171,1,W
00BR01671,S4886,6.0,10,,21,1,0,144,1,W
00BR01672,S4876,6.0,12,,81,1,0,189,1,W
00BR01673,S4959,6.0,11,"SW.BAG,1SIDED",UTI,A,0,136,2,n
00BR01674,S4963,6.0,10,,23,1,0,167,1,W
00BR01675,S4713,6.0,13,"SW.BAG,FLTS",31,1,0,163,1,W
00BR01676,S4715,6.0,11,,UTI,A,0,179,1,n
00BR01677,S4717,6.0,12,ENTR,87,1,0,186,2,W
00BR01678,S4703,6.0,12,FIX BIG TAGoo,85,1,0,211,1,W
00BR01679,S4709,6.0,10,,22,1,0,161,1,W
00BR01680,S4745,6.0,12,,89,1,0,141,1,W
00BR01681,S4754,6.0,13,SW.BAG,33,1,0,180,1,W
00BR01682,S4721,6.0,12,SW.BAG,86,1,0,168,1,W
00BR01683,S4784,6.0,13,,33,1,0,169,1,W
00BR01684,S4792,6.0,12,SUCK1SIDE,90,1,0,150,2,W
00BR01685,S5111,6.0,10,,24,1,0,178,1,W
00BR01686,S5119,6.0,12,,83,1,0,154,1,W
00BR01687,S5137,6.0,12,,84,1,0,135,1,W
00BR01688,S5144,6.0,10,,22,1,0,170,1,W
00BR01689,S5153,6.0,10,,23,1,0,198,1,W
00BR01690,S5164,6.0,10,SM BAG,24,1,0,190,1,W
00BR01691,S5178,6.0,12,SW.BAG,UTI,A,0,143,3,W
00BR01692,S5010,6.0,13,TEST&FIXTAG,31,1,0,162,2,W
00BR01693,S5002,6.0,11,SUCK1SIDE,12,1,0,152,2,W
00BR01694,S5009,6.0,11,,13,1,0,170,2,W
00BR01695,S5031,6.0,11,BIG BAG,14,1,0,178,1,W
00BR01696,S5034,6.0,10,DYSTOCIA,51,1,0,151,1,W
00BR01697,S5042,6.0,13,SW.BAG,32,1,0,193,1,W
00BR01698,S5088,6.0,12,LTS,82,1,0,149,1,W
00BR01699,S5312,6.0,10,DYSTOCIA 96,22,1,0,182,1,W
00BR01700,S5309,6.0,ch,BAD SW.BAG,BF,3,2,198,1,W
00BR01701,S5332,6.0,ch,,UTI,A,7,164,3,W
00BR01702,S5323,6.0,ch,SUCK1SIDE,BF,3,2,153,2,W
00BR01703,S5328,6.0,ch,ABS.NECK,BF,3,2,174,2,W
00BR01704,S5531,5.0,10,,21,1,0,186,1,W
00BR01705,S5534,5.0,12,,88,1,0,134,2,W
00BR01706,S5536,5.0,11,ENTR,12,1,0,152,2,W
00BR01707,S5532,5.0,11,,11,1,0,199,1,W
00BR01708,S5552,5.0,11,DYSTOCIA,13,1,0,152,1,W
00BR01709,S5566,5.0,00,LTS,54,1,0,163,1,W
00BR01710,S5562,5.0,10,LTS,23,1,0,182,1,W
00BR01711,S5524,5.0,12,ABS.R.SHOU.,87,1,0,185,1,W
00BR01712,S5573,5.0,11,"4TEATS,FEVER",12,1,0,162,1,W
00BR01713,S5572,5.0,11,WOUND R SHOU,11,1,0,152,1,W
00BR01714,S5616,5.0,12,,51,1,0,166,1,W
00BR01715,S5612,5.0,12,ENTR,90,1,0,154,2,W
00BR01716,S5630,5.0,12,"4TEATS,FEVER",89,1,0,184,1,W
00BR01717,S5636,5.0,10,,UTI,A,0,190,5,n
00BR01718,S5651,5.0,13,,53,1,0,160,1,W
00BR01719,S5650,5.0,13,,UTI,A,0,155,1,n
00BR01720,S5655,5.0,13,,34,1,0,163,1,W
00BR01721,S5666,5.0,12,"LAME R, FEVER",80,1,0,168,1,W
00BR01722,S5691,5.0,13,,33,1,0,173,2,W
00BR01723,S5690,5.0,13,,32,1,0,181,1,W
00BR01724,S5674,5.0,12,LTS,91,1,0,167,2,W
00BR01725,S5210,6.0,12,4TEATS,53,1,0,184,1,W
00BR01726,S5230,6.0,12,4TEATS,85,1,0,154,1,W
00BR01727,S5246,6.0,13,HAIRY,34,1,0,175,1,W
00BR01728,S5254,6.0,12,ENTR,54,1,0,171,1,W
00BR01729,S5288,6.0,10,VLTS,21,1,0,172,1,W
00BR01730,S5811,5.0,10,,22,1,0,171,2,W
00BR01731,S5833,5.0,13,"SW.BAG,VLTS",UTI,A,0,157,1,n
00BR01732,S5834,5.0,10,R.P.,54,1,0,175,1,n
00BR01733,S5837,5.0,10,VLTS,21,1,0,162,2,W
00BR01734,S5845,5.0,13,W/ LAMB,31,1,0,178,2,W
00BR01735,S5848,5.0,13,,31,1,0,180,1,W
