UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,WORK
94BR01532,S4260,1.0,18,,CCz,1,0,W
94BR01533,S4266,1.0,13,, 44,1,0,W
94BR01534,S4285,1.0,11,, 33,1,0,W
94BR01535,S4286,1.0,12,, 85,1,0,W
94BR01536,S4291,0.6,18,,  0,2,2,W
94BR01537,S4294,0.6,18,,  2,2,2,W
94BR01538,S4295,0.6,18,BIG NAVEL,  0,2,2,W
94BR01539,S4296,0.6,18,,  2,2,2,W
94BR01540,S4272,1.0,10,, 23,1,0,W
94BR01541,S4277,1.0,18,,CCz,1,0,W
94BR01542,S2112,3.0,10,L BLOODY MILK, 22,1,0,W
94BR01543,S2100,3.0,10,BIGTAG MSG'94, 21,1,0,W
94BR01544,S2104,3.0,13,, 44,1,0,W
94BR01545,S2168,2.5,18,,  0,2,2,W
94BR01546,S2001,3.0,11,, 31,1,0,W
94BR01547,S2004,3.0,13,, 43,1,0,W
94BR01548,S2032,3.0,10,, 21,1,0,W
94BR01549,S2049,3.0,10,, 22,1,0,W
94BR01550,S2047,3.0,13,SW BAG, 44,1,0,W
94BR01551,S2055,3.0,13,, 41,1,0,W
94BR01552,S2057,3.0,13,DROOP R EAR, 42,1,0,W
94BR01553,S2061,3.0,13,, 43,1,0,W
94BR01554,S2064,3.0,10,, 23,1,0,W
94BR01555,S2068,3.0,10,, 24,1,0,W
94BR01556,S2025,3.0,11,, 33,1,0,W
94BR01557,S2089,3.0,12,"2"" SCURS", 82,1,0,W
94BR01558,S2074,3.0,11,DYSTOCIA 94, 34,1,0,W
94BR01559,S2318,2.0,13,, 43,1,0,W
94BR01560,S2317,2.0,11,, 32,1,0,W
94BR01561,S2306,2.0,12,, 87,1,0,W
94BR01562,S2307,2.0,13,, 42,1,0,W
94BR01563,S2333,2.0,13,, 44,1,0,W
94BR01564,S2351,2.0,11,, 31,1,0,W
94BR01565,S2363,2.0,13,, 41,1,0,W
94BR01566,S2365,2.0,12,THIN 94, 86,1,0,W
94BR01567,S2380,2.0,11,HARD BAG 94, 31,1,0,W
94BR01568,S2395,2.0,13,, 43,1,0,W
94BR01569,S2399,2.0,13,, 44,1,0,W
94BR01570,S2371,2.0,12,SUCK1SIDE, 88,1,0,W
94BR01571,S2370,2.0,13,, 42,1,0,W
94BR01572,S2378,2.0,11,, 33,1,0,W
94BR01573,S2379,2.0,11,, 34,1,0,W
94BR01574,S2413,2.0,10,, 21,1,0,W
94BR01575,S2438,2.0,13,, 41,1,0,W
94BR01576,S2444,2.0,13,LAMErf HEALED, 42,1,0,W
94BR01577,S2451,2.0,13,, 43,1,0,W
94BR01578,S2450,2.0,12,, 89,1,0,W
94BR01579,S2459,2.0,12,, 90,1,0,W
94BR01580,S2461,2.0,12,, 91,1,0,W
94BR01581,S2465,2.0,13,, 44,1,0,W
94BR01582,S2466,2.0,10,, 22,1,0,W
94BR01583,S2468,2.0,10,L.SHOU.CUT'93, 23,1,0,W
94BR01584,S2484,2.0,10,, 24,1,0,W
94BR01585,S2493,2.0,13,, 43,1,0,W
94BR01586,S2495,2.0,10,, 21,1,0,W
94BR01587,S2492,2.0,13,, 42,1,0,W
94BR01588,S2499,2.0,13,, 42,1,0,W
94BR01589,S2475,2.0,11,, 33,1,0,W
94BR01590,S2476,2.0,13,4 FACE, 41,1,0,W
94BR01591,S2504,2.0,12,, 80,1,0,W
94BR01592,S2506,2.0,12,, 81,1,0,W
94BR01593,S2535,2.0,12,ENTR, 84,1,0,W
94BR01594,S2536,2.0,10,SUCK1SIDE, 23,1,0,W
94BR01595,S2532,2.0,12,, 82,1,0,W
94BR01596,S2539,2.0,10,, 24,1,0,W
94BR01597,S2537,2.0,12,, 85,1,0,W
94BR01598,S2541,2.0,10,, 21,1,0,W
94BR01599,S2544,2.0,10,ENTR, 22,1,0,W
94BR01600,S2521,2.0,10,SM BAG 94, 22,1,0,W
94BR01601,S2580,2.0,12,, 83,1,0,W
94BR01602,S2584,2.0,10,ENTR, 21,1,0,W
94BR01603,S2586,2.0,10,ENTR, 24,1,0,W
94BR01604,S2590,2.0,12,, 86,1,0,W
94BR01605,S2579,2.0,10,, 23,1,0,W
94BR01606,S2610,2.0,13,, 41,1,0,W
94BR01607,S2619,2.0,11,, 32,1,0,W
94BR01608,S2647,2.0,13,, 44,1,0,W
94BR01609,S2654,2.0,11,, 34,1,0,W
94BR01610,S2623,2.0,10,, 22,1,0,W
94BR01611,S2622,2.0,12,, 87,1,0,W
94BR01612,S2627,2.0,10,, 23,1,0,W
94BR01613,S2686,2.0,13,, 43,1,0,W
94BR01614,S2682,2.0,11,, 32,1,0,W
94BR01615,S2689,2.0,12,DYSTOCIA 94, 88,1,0,W
94BR01616,S2691,2.0,10,, 21,1,0,W
94BR01617,S2694,2.0,13,, 44,1,0,W
94BR01618,S2695,2.0,11,, 34,1,0,W
94BR01619,S2696,2.0,12,, 89,1,0,W
94BR01620,S2692,2.0,11,, 31,1,0,W
94BR01621,S2699,2.0,10,TENDER, 22,1,0,W
94BR01622,S2675,2.0,11,ENTR, 31,1,0,W
94BR01623,S2679,2.0,10,, 24,1,0,W
94BR01624,S2214,2.5,18,,  0,2,2,W
94BR01625,S2217,2.5,18,SUCK1SIDE,  2,2,2,W
94BR01626,S2204,2.5,18,,  2,2,2,W
94BR01627,S2209,2.5,18,,  2,2,2,W
94BR01628,S2207,2.5,18,,  0,2,2,W
94BR01629,S2231,2.5,18,,  0,2,2,W
94BR01630,S2235,2.5,18,TENDER,  2,2,2,W
94BR01631,S2240,2.5,18,SUCK1SIDE,  0,2,2,W
94BR01632,S2254,2.5,18,,  2,2,2,W
94BR01633,S2255,2.5,18,,  0,2,2,W
94BR01634,S2258,2.5,18,,  2,2,2,W
94BR01635,S2259,2.5,18,,  0,2,2,W
94BR01636,S2262,2.5,18,,  2,2,2,W
94BR01637,S2299,2.0,12,, 81,1,0,W
94BR01638,S2271,2.5,18,SMALL PELVIS,  0,2,2,W
94BR01639,S2273,2.5,18,,  2,2,2,W
94BR01640,S2276,2.5,18,,  0,2,2,W
94BR01641,S2279,2.0,12,, 80,1,0,W
94BR01642,S2277,2.5,18,,  2,2,2,W
94BR01643,S2814,2.0,13,, 43,1,0,W
94BR01644,S2806,2.0,12,, 91,1,0,W
94BR01645,S2831,2.0,13,, 41,1,0,W
94BR01646,S2844,2.0,12,, 80,1,0,W
94BR01647,S2846,2.0,13,DYSTOCIA '93, 42,1,0,W
94BR01648,S2847,2.0,10,, 22,1,0,W
94BR01649,S2828,2.0,10,, 21,1,0,W
94BR01650,S2829,2.0,13,, 44,1,0,W
94BR01651,S2889,2.0,13,, 43,1,0,W
94BR01652,S2913,2.0,10,, 24,1,0,W
94BR01653,S2914,2.0,12,ENTR, 81,1,0,W
94BR01654,S2901,2.0,11,, 32,1,0,W
94BR01655,S2900,2.0,10,TINY BAG, 23,1,0,W
94BR01656,S2933,2.0,13,, 44,1,0,W
94BR01657,S2934,2.0,11,, 33,1,0,W
94BR01658,S2944,2.0,11,, 34,1,0,W
94BR01659,S2950,2.0,11,ENTR, 33,1,0,W
94BR01660,S2954,2.0,10,, 21,1,0,W
94BR01661,S2966,2.0,10,, 22,1,0,W
94BR01662,S2929,2.0,12,, 85,1,0,W
94BR01663,S2982,2.0,10,, 23,1,0,W
94BR01664,S2996,2.0,11,, 32,1,0,W
94BR01665,S2971,2.0,13,, 41,1,0,W
94BR01666,S2715,2.0,10,ABS R HIP 94, 24,1,0,W
94BR01667,S2712,2.0,11,, 31,1,0,W
94BR01668,S2708,2.0,10,, 23,1,0,W
94BR01669,S2733,2.0,13,ENTR, 41,1,0,W
94BR01670,S2748,2.0,12,, 90,1,0,W
94BR01671,S2752,2.0,11,WILD HORNED, 33,1,0,W
94BR01672,S2725,2.0,11,, 32,1,0,W
94BR01673,S2794,2.0,11,, 31,1,0,W
94BR01674,S2792,2.0,13,, 42,1,0,W
94BR01675,S2775,2.0,11,, 34,1,0,W
94BR01676,S8115,7.0,11,S - TAG #1, 32,1,0,W
94BR01677,S8169,7.0,13,, 43,1,0,W
94BR01678,S8037,7.0,12,TOUCHY TEATS, 85,1,0,W
94BR01679,S8093,7.0,13,THIN'93, 42,1,0,W
94BR01680,S8075,7.0,13,, 41,1,0,W
94BR01681,S8373,7.0,12,, 86,1,0,W
94BR01682,S8416,7.0,12,SUCK1SIDE, 87,1,0,W
94BR01683,S8659,6.0,12,, 86,1,0,W
94BR01684,S8680,6.0,18,,CCz,1,0,W
94BR01685,S8673,6.0,11,, 31,1,0,W
94BR01686,S8297,7.0,18,,CCz,1,0,W
94BR01687,S8826,6.0,10,, 23,1,0,W
94BR01688,S8828,6.0,10,FLTS, 24,1,0,W
94BR01689,S8904,6.0,11,, 32,1,0,W
94BR01690,S8931,6.0,11,, 31,1,0,W
94BR01691,S8995,6.0,10,, 21,1,0,W
94BR01692,S8705,6.0,11,, 31,1,0,W
94BR01693,S8702,6.0,13,, 41,1,0,W
94BR01694,S8733,6.0,12,, 88,1,0,W
94BR01695,S8757,6.0,12,, 90,1,0,W
94BR01696,S8768,6.0,11,, 33,1,0,W
94BR01697,S8721,6.0,13,LTS SUCK1SIDE, 42,1,0,W
94BR01698,S8726,6.0,12,, 87,1,0,W
94BR01699,S9150,6.0,11,FIBER BAG, 32,1,0,W
94BR01700,S9165,6.0,11,, 34,1,0,W
94BR01701,S9190,6.0,13,, 43,1,0,W
94BR01702,S9175,6.0,12,NICE, 81,1,0,W
94BR01703,S9036,6.0,11,, 33,1,0,W
94BR01704,S9040,6.0,10,, 22,1,0,W
94BR01705,S9042,6.0,18,,CCz,1,0,W
94BR01706,S9095,6.0,12,, 80,1,0,W
94BR01707,S9072,6.0,12,, 89,1,0,W
94BR01708,S9078,6.0,12,, 91,1,0,W
94BR01709,S9079,6.0,10,"URI, CLA?", 23,1,0,W
94BR01710,S9331,6.0,10,TENDER, 21,1,0,W
94BR01711,S9337,6.0,12,, 82,1,0,W
94BR01712,S9406,6.0,12,CUT LF FOOT, 83,1,0,W
94BR01713,S9429,6.0,10,DYSTOCIA, 22,1,0,W
94BR01714,S9581,5.0,10,, 22,1,0,W
94BR01715,S9583,5.0,11,FLT, 33,1,0,W
94BR01716,S9570,5.0,12,, 89,1,0,W
94BR01717,S9573,5.0,12,, 91,1,0,W
94BR01718,S9574,5.0,11,, 32,1,0,W
94BR01719,S9576,5.0,12,, 80,1,0,W
94BR01720,S9610,5.0,11,, 34,1,0,W
94BR01721,S9614,5.0,13,BIGHEAD-MAY91, 43,1,0,W
94BR01722,S9640,5.0,12,FINNWOOL, 81,1,0,W
94BR01723,S9643,5.0,12,, 82,1,0,W
94BR01724,S9654,5.0,10,, 23,1,0,W
94BR01725,S9665,5.0,13,, 41,1,0,W
94BR01726,S9626,5.0,13,FIBERY?, 44,1,0,W
94BR01727,S9681,5.0,12,, 83,1,0,W
94BR01728,S9698,5.0,18,,CCz,1,0,W
94BR01729,S9677,5.0,11,LAMBED @KELLY, 34,1,0,W
94BR01730,S9216,6.0,18,,CCz,1,0,W
94BR01731,S9237,6.0,13,, 44,1,0,W
94BR01732,S9260,6.0,13,, 41,1,0,W
94BR01733,S9272,6.0,13,, 42,1,0,W
94BR01734,S9277,6.0,10,HOOF TRIM, 24,1,0,W
94BR01735,S9801,5.0,18,GOODEWE,CCz,1,0,W
94BR01736,S9804,5.0,13,, 43,1,0,W
94BR01737,S9832,5.0,10,, 23,1,0,W
94BR01738,S9847,5.0,10,, 24,1,0,W
94BR01739,S9862,5.0,11,, 31,1,0,W
94BR01740,S9825,5.0,11,, 34,1,0,W
94BR01741,S9886,5.0,11,, 34,1,0,W
94BR01742,S9904,5.0,12,, 85,1,0,W
94BR01743,S9909,5.0,13,FIBER BAG, 44,1,0,W
94BR01744,S9944,5.0,10,, 21,1,0,W
94BR01745,S9946,5.0,10,, 22,1,0,W
94BR01746,S9922,5.0,11,, 33,1,0,W
94BR01747,S9928,5.0,11,SW BAG, 32,1,0,W
94BR01748,S9739,5.0,10,, 21,1,0,W
94BR01749,S9744,5.0,10,, 22,1,0,W
94BR01750,S9746,5.0,12,KNOBBY TEATS, 84,1,0,W
94BR01751,S9752,5.0,11,, 32,1,0,W
94BR01752,S9722,5.0,10,, 24,1,0,W
94BR01753,S9789,5.0,13,PUFFY VULVA, 42,1,0,W
94BR01754,S9777,5.0,11,, 33,1,0,W
94BR01755,S7812,7.0,13,, 43,1,0,W
94BR01756,S7837,7.0,12,SW BAG 93-94, 84,1,0,W
94BR01757,S7846,7.0,18,,CCz,1,0,W
94BR01758,S7828,7.0,13,, 44,1,0,W
94BR01759,S7955,7.0,11,, 33,1,0,W
94BR01760,S7969,7.0,10,SL LAME LR, 23,1,0,W
94BR01761,T1113,4.0,41,SM BAG,412,2,2,W
94BR01762,T1116,4.0,48,FIBERY,  0,2,2,W
94BR01763,T1136,4.0,48,,  2,2,2,W
94BR01764,T1163,4.0,48,,  0,2,2,W
94BR01765,T1199,4.0,48,DYSTOCIA,  2,2,2,W
94BR01766,T1011,4.0,42,, 89,2,2,W
94BR01767,T1015,4.0,42,FIGHTS 1 LAMB, 87,2,2,W
94BR01768,T1018,4.0,42,LT SUCK1SIDE, 90,2,2,W
94BR01769,T1004,4.0,42,TENDER, 88,2,2,W
94BR01770,T1033,4.0,42,LTS SUCK1SIDE, 91,2,2,W
94BR01771,T1035,4.0,42,X ABS L HIP,X,2,2,W
94BR01772,T1059,4.0,41,,412,2,2,W
94BR01773,T1063,4.0,42,, 81,2,2,W
94BR01774,T1024,4.0,41,,414,2,2,W
94BR01775,T1029,4.0,41,SM.BAG,411,2,2,W
94BR01776,T1083,4.0,41,DYSTOCIA,414,2,2,W
94BR01777,T1084,4.0,41,,411,2,2,W
94BR01778,T1074,4.0,42,?HARD BAG, 82,2,2,W
94BR01779,T1075,4.0,41,LOST @ ODELL,413,2,2,W
94BR01780,T1332,4.0,48,,  0,2,2,W
94BR01781,T1325,4.0,41,SEWN THROAT,411,2,2,W
94BR01782,T1384,4.0,41,,412,2,2,W
94BR01783,T1389,4.0,48,DYSTOCIA 94,  2,2,2,W
94BR01784,T1413,4.0,48,DYSTOCIA 93,  0,2,2,W
94BR01785,T1441,4.0,41,,414,2,2,W
94BR01786,T1428,4.0,42,, 84,2,2,W
94BR01787,T1429,4.0,42,, 85,2,2,W
94BR01788,T1486,4.0,48,VAG PROLAPSE,  2,2,2,W
94BR01789,T1488,4.0,41,,411,2,2,W
94BR01790,T1492,4.0,41,ABS LR LEG,412,2,2,W
94BR01791,T1474,4.0,42,, 86,2,2,W
94BR01792,T1472,4.0,41,,413,2,2,W
94BR01793,T1513,4.0,48,TENDER,  0,2,2,W
94BR01794,T1556,4.0,48,SM.BAG,  2,2,2,W
94BR01795,T1524,4.0,41,,413,2,2,W
94BR01796,T1592,4.0,48,,  2,2,2,W
94BR01797,T1572,4.0,48,'94 ABS NECK,  0,2,2,W
94BR01798,T1654,3.5,48,COARSE WOOL!,  2,2,2,W
94BR01799,T1236,4.0,41,TENDER,413,2,2,W
94BR01800,T1238,4.0,42,TENDER, 83,2,2,W
94BR01801,T1261,4.0,41,CUT ON UDDER,414,2,2,W
94BR01802,T1267,4.0,48,,  0,2,2,W
94BR01803,T1284,4.0,48,,  2,2,2,W
94BR01804,T1831,3.0,48,,  2,2,2,W
94BR01805,T1836,3.0,41,CLONE BIGBAG,413,2,2,W
94BR01806,T1838,3.0,48,,  0,2,2,W
94BR01807,T1858,3.0,41,,414,2,2,W
94BR01808,T1865,3.0,41,,412,2,2,W
94BR01809,T1820,3.0,48,,  0,2,2,W
94BR01810,T1829,3.0,41,,411,2,2,W
94BR01811,T1881,3.0,41,,411,2,2,7
94BR01812,T1890,3.0,41,,412,2,2,W
94BR01813,T1894,3.0,48,DYSTOCIA ?BAG,  0,2,2,W
94BR01814,T1878,3.0,48,,  2,2,2,W
94BR01815,T1915,3.0,42,, 88,2,2,W
94BR01816,T1907,3.0,42,, 87,2,2,W
94BR01817,T1948,3.0,42,, 90,2,2,W
94BR01818,T1949,3.0,48,HEMOLACTIA,  2,2,2,W
94BR01819,T1951,3.0,42,, 91,2,2,W
94BR01820,T1965,3.0,48,,  0,2,2,W
94BR01821,T1966,3.0,42,, 89,2,2,W
94BR01822,T1967,3.0,42,, 80,2,2,W
94BR01823,T1926,3.0,41,,413,2,2,W
94BR01824,T1993,3.0,48,,  0,2,2,W
94BR01825,T1978,3.0,48,,  2,2,2,W
94BR01826,T1711,3.5,48,,  2,2,2,W
94BR01827,T1701,3.5,48,,  0,2,2,W
94BR01828,T1772,3.0,41,,414,2,2,W
94BR01829,T0111,6.0,41,,  2,2,2,W
94BR01830,T0131,6.0,42,SM.BAG, 82,2,2,W
94BR01831,T0147,6.0,48,,  0,2,2,W
94BR01832,T0018,6.0,42,DYSTOCIA, 80,2,2,W
94BR01833,T0085,6.0,41,,  0,2,2,W
94BR01834,T0072,6.0,42,, 81,2,2,W
94BR01835,T0319,5.0,41,LAME,412,2,2,W
94BR01836,T0301,5.0,41,,411,2,2,W
94BR01837,T0331,5.0,42,LTS, 84,2,2,W
94BR01838,T0334,5.0,41,,414,2,2,W
94BR01839,T0338,5.0,42,CLONE RECIP, 85,2,2,W
94BR01840,T0344,5.0,42,SW BAG, 86,2,2,W
94BR01841,T0350,5.0,42,RP, 87,2,2,W
94BR01842,T0354,5.0,41,,412,2,2,W
94BR01843,T0359,5.0,42,, 88,2,2,W
94BR01844,T0360,5.0,42,LT.L, 89,2,2,W
94BR01845,T0364,5.0,41,"FLTS,WRINKLED",411,2,2,W
94BR01846,T0325,5.0,42,CLONE RECIP, 83,2,2,W
94BR01847,T0328,5.0,41,,413,2,2,W
94BR01848,T0377,5.0,41,,413,2,2,W
94BR01849,T0404,5.0,42,, 90,2,2,W
94BR01850,T0408,5.0,41,,414,2,2,W
94BR01851,T0457,5.0,42,X ABS LF LEG,X,2,2,W
94BR01852,T0463,5.0,42,, 80,2,2,W
94BR01853,T0423,5.0,41,MLTS,414,2,2,W
94BR01854,T0429,5.0,41,SW BAG LT,411,2,2,W
94BR01855,T0475,5.0,41,BIG BAG,412,2,2,W
94BR01856,T0510,5.0,48,SW BAG,  0,2,2,W
94BR01857,T0543,5.0,41,DYSTOCIA,411,2,2,W
94BR01858,T0544,5.0,41,,412,2,2,W
94BR01859,T0525,5.0,41,,413,2,2,W
94BR01860,T0584,5.0,41,,413,2,2,W
94BR01861,T0578,5.0,42,, 81,2,2,W
94BR01862,T0579,5.0,42,, 82,2,2,W
94BR01863,T0618,5.0,48,,  2,2,2,W
94BR01864,T0621,5.0,41,,414,2,2,W
94BR01865,T0689,5.0,48,SUCK1SIDE,  0,2,2,W
94BR01866,T0811,5.0,42,, 83,2,2,W
94BR01867,T0842,5.0,41,DYSTOCIA 94,411,2,2,W
94BR01868,T0821,5.0,48,,  2,2,2,W
94BR01869,T0823,5.0,41,SEWN RR.LEG,414,2,2,W
94BR01870,T0935,4.0,42,L BLOODY MILK, 84,2,2,W
94BR01871,T0958,4.0,41,RF.LAME,413,2,2,W
94BR01872,T0965,4.0,42,, 85,2,2,W
94BR01873,T0969,4.0,41,,413,2,2,W
94BR01874,T0972,4.0,41,,412,2,2,W
94BR01875,T0978,4.0,42,, 86,2,2,W
94BR01876,T0741,5.0,41,,411,2,2,W
94BR01877,T0751,5.0,48,,  0,2,2,W
94BR01878,T0727,5.0,48,,  2,2,2,W
94BR01879,T0777,5.0,41,RP,412,2,2,W
94BR01880,T3187,2.0,41,,414,2,2,W
94BR01881,T3171,2.0,42,, 88,2,2,W
94BR01882,T3172,2.0,42,, 89,2,2,W
94BR01883,T3013,2.0,42,Need Blue Tag, 86,2,2,W
94BR01884,T3012,2.0,42,, 85,2,2,W
94BR01885,T3004,2.0,41,ENTR,414,2,2,W
94BR01886,T3042,2.0,41,,412,2,2,W
94BR01887,T3058,2.0,42,, 87,2,2,W
94BR01888,T3020,2.0,41,,411,2,2,W
94BR01889,T3073,2.0,41,,413,2,2,W
94BR01890,T3074,2.0,41,DYSTOCIA 94,  2,2,2,W
94BR01891,T3343,2.0,42,?LAME, 91,2,2,W
94BR01892,T3344,2.0,42,, 80,2,2,W
94BR01893,T3354,2.0,42,, 81,2,2,W
94BR01894,T3388,2.0,42,, 82,2,2,W
94BR01895,T3411,2.0,42,, 84,2,2,W
94BR01896,T3404,2.0,42,, 83,2,2,W
94BR01897,T3458,2.0,42,, 86,2,2,W
94BR01898,T3459,2.0,42,, 87,2,2,W
94BR01899,T3425,2.0,42,, 85,2,2,W
94BR01900,T3643,1.0,48,,  0,2,2,W
94BR01901,T3645,1.0,41,,413,2,2,W
94BR01902,T3646,1.0,41,,  0,2,2,W
94BR01903,T3651,1.0,48,DYSTOCIA 94,  0,2,2,W
94BR01904,T3650,1.0,48,,  2,2,2,W
94BR01905,T3652,1.0,41,ENTR,412,2,2,W
94BR01906,T3659,1.0,42,, 80,2,2,W
94BR01907,T3663,1.0,42,, 89,2,2,W
94BR01908,T3682,1.0,42,, 81,2,2,W
94BR01909,T3674,1.0,42,ENTR, 91,2,2,W
94BR01910,T3677,1.0,48,,  2,2,2,W
94BR01911,T3216,2.0,42,, 90,2,2,W
94BR01912,T3262,2.0,41,,411,2,2,W
94BR01913,T3814,1.0,41,,414,2,2,W
94BR01914,T3803,1.0,41,,412,2,2,W
94BR01915,T3833,1.0,41,,414,2,2,W
94BR01916,T3835,1.0,48,,  2,2,2,W
94BR01917,T3838,1.0,41,,412,2,2,W
94BR01918,T3837,1.0,42,, 84,2,2,W
94BR01919,T3842,1.0,41,ENTR,  0,2,2,W
94BR01920,T3847,1.0,41,,413,2,2,W
94BR01921,T3854,1.0,41,,411,2,2,W
94BR01922,T3858,1.0,42,R BLOODY MILK, 85,2,2,W
94BR01923,T3859,1.0,42,, 86,2,2,W
94BR01924,T3823,1.0,41,,413,2,2,W
94BR01925,T3825,1.0,41,,411,2,2,W
94BR01926,T3826,1.0,42,, 83,2,2,W
94BR01927,T3829,1.0,41,,  2,2,2,W
94BR01928,T3883,1.0,42,, 88,2,2,W
94BR01929,T3885,1.0,41,,  2,2,2,W
94BR01930,T3882,1.0,42,, 87,2,2,W
94BR01931,T3889,1.0,41,,413,2,2,W
94BR01932,T3893,1.0,42,RP, 89,2,2,W
94BR01933,T3894,1.0,42,, 91,2,2,W
94BR01934,T3896,1.0,42,, 90,2,2,W
94BR01935,T3899,1.0,41,,411,2,2,W
94BR01936,T3876,1.0,41,,412,2,2,W
94BR01937,T3914,1.0,48,,  0,2,2,W
94BR01938,T3915,1.0,41,,412,2,2,W
94BR01939,T3919,1.0,41,,  0,2,2,W
94BR01940,T3909,1.0,41,,414,2,2,W
94BR01941,T3934,1.0,42,, 82,2,2,W
94BR01942,T3937,1.0,41,,413,2,2,W
94BR01943,T3956,1.0,41,,412,2,2,W
94BR01944,T3966,1.0,42,, 83,2,2,W
94BR01945,T3969,1.0,42,, 85,2,2,W
94BR01946,T3923,1.0,42,, 80,2,2,W
94BR01947,T3924,1.0,41,DYSTOCIA 94,414,2,2,W
94BR01948,T3928,1.0,42,, 81,2,2,W
94BR01949,T3983,1.0,41,,414,2,2,W
94BR01950,T3998,1.0,41,,413,2,2,W
94BR01951,T3999,1.0,41,,  2,2,2,W
94BR01952,T3970,1.0,41,X ABS LF LEG,X,2,2,W
94BR01953,T3976,1.0,42,, 84,2,2,W
94BR01954,T3715,1.0,41,,411,2,2,W
94BR01955,T3718,1.0,41,,412,2,2,W
94BR01956,T3703,1.0,41,,414,2,2,W
94BR01957,T3736,1.0,41,,413,2,2,W
94BR01958,T3739,1.0,48,,  2,2,2,W
94BR01959,T3749,1.0,48,,  0,2,2,W
94BR01960,T3752,1.0,42,, 90,2,2,W
94BR01961,T3723,1.0,48,,  0,2,2,W
94BR01962,T3786,1.0,41,,411,2,2,W
94BR01963,T3789,1.0,41,,414,2,2,W
94BR01964,T3792,1.0,42,, 82,2,2,W
94BR01965,T3777,1.0,42,, 80,2,2,W
94BR01966,T4113,1.0,42,, 89,2,2,W
94BR01967,T4115,1.0,42,, 90,2,2,W
94BR01968,T4118,1.0,41,,  0,2,2,W
94BR01969,T4117,1.0,41,,  2,2,2,W
94BR01970,T4101,1.0,41,,  0,2,2,W
94BR01971,T4100,1.0,48,,  0,2,2,W
94BR01972,T4104,1.0,48,,  2,2,2,W
94BR01973,T4105,1.0,48,,  0,2,2,W
94BR01974,T4106,1.0,42,, 87,2,2,W
94BR01975,T4108,1.0,42,, 88,2,2,W
94BR01976,T4109,1.0,48,,  2,2,2,W
94BR01977,T4130,1.0,42,, 80,2,2,W
94BR01978,T4125,1.0,42,, 91,2,2,W
94BR01979,T4127,1.0,41,,  2,2,2,W
94BR01980,T4013,1.0,41,RR SHEAR.CUT,411,2,2,W
94BR01981,T4012,1.0,42,, 86,2,2,W
94BR01982,T4017,1.0,41,,413,2,2,W
94BR01983,T4001,1.0,41,,412,2,2,W
94BR01984,T4008,1.0,41,BRN.HOCKS,  0,2,2,W
94BR01985,T4034,1.0,41,,  0,2,2,W
94BR01986,T4036,1.0,41,,414,2,2,W
94BR01987,T4044,1.0,42,, 90,2,2,W
94BR01988,T4045,1.0,42,, 91,2,2,W
94BR01989,T4042,1.0,42,, 89,2,2,W
94BR01990,T4047,1.0,41,,411,2,2,W
94BR01991,T4053,1.0,42,?POISON 09/13, 80,2,2,6
94BR01992,T4063,1.0,48,,  2,2,2,W
94BR01993,T4064,1.0,41,ABS.L.CHEEK,412,2,2,W
94BR01994,T4066,1.0,41,,413,2,2,W
94BR01995,T4023,1.0,42,, 87,2,2,W
94BR01996,T4026,1.0,41,BLK.LF.FOOT,  2,2,2,W
94BR01997,T4028,1.0,42,, 88,2,2,W
94BR01998,T4080,1.0,41,,  2,2,2,W
94BR01999,T4086,1.0,42,, 82,2,2,W
94BR02000,T4087,1.0,42,, 83,2,2,W
94BR02001,T4093,1.0,42,, 85,2,2,W
94BR02002,T4092,1.0,42,, 84,2,2,W
94BR02003,T4099,1.0,42,, 86,2,2,W
94BR02004,T4097,1.0,48,,  2,2,2,W
94BR02005,T4074,1.0,41,,414,2,2,W
94BR02006,T4076,1.0,42,, 81,2,2,W
94BR02007,T4078,1.0,48,,  0,2,2,W
94BR02008,T2110,3.0,41,,413,2,2,W
94BR02009,T2103,3.0,41,,411,2,2,W
94BR02010,T2109,3.0,48,,  0,2,2,W
94BR02011,T2144,3.0,48,,  2,2,2,W
94BR02012,T2011,3.0,41,,411,2,2,W
94BR02013,T2014,3.0,41,,412,2,2,W
94BR02014,T2016,3.0,41,,414,2,2,W
94BR02015,T2001,3.0,48,,  2,2,2,W
94BR02016,T2044,3.0,41,,412,2,2,W
94BR02017,T2042,3.0,41,,411,2,2,W
94BR02018,T2053,3.0,41,,414,2,2,W
94BR02019,T2054,3.0,48,,  0,2,2,W
94BR02020,T2062,3.0,41,,413,2,2,W
94BR02021,T2099,3.0,42,, 82,2,2,W
94BR02022,T2071,3.0,48,,  2,2,2,W
94BR02023,T2305,3.0,42,, 87,2,2,W
94BR02024,T2308,3.0,41,SUCK1SIDE,411,2,2,W
94BR02025,T2338,3.0,42,, 89,2,2,W
94BR02026,T2339,3.0,41,,412,2,2,W
94BR02027,T2341,3.0,42,, 90,2,2,W
94BR02028,T2340,3.0,41,,414,2,2,W
94BR02029,T2353,3.0,41,,413,2,2,W
94BR02030,T2366,3.0,42,, 88,2,2,W
94BR02031,T2369,3.0,41,,411,2,2,W
94BR02032,T2367,3.0,42,CLONE RECIP, 91,2,2,W
94BR02033,T2323,3.0,42,, 88,2,2,W
94BR02034,T2383,3.0,48,,  0,2,2,W
94BR02035,T2391,3.0,41,,412,2,2,W
94BR02036,T2435,3.0,42,, 81,2,2,W
