UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
20BR00554,S0185,6.0,,BETTERFORONE,58,2,0,176,2,166,1008,W,1,,07,155,1112,185,0105
20BR00555,S0195,6.0,,.,58,2,0,158,1,150,1007,W,1,,07,157,1112,179,0105
20BR00556,S0198,6.0,,.,59,2,0,199,1,190,1007,W,1,,07,199,1112,221,0105
20BR00557,S0201,6.0,,.,61,2,0,169,1,172,1008,W,1,,07,177,1112,197,0105
20BR00558,S0219,6.0,,.,60,2,0,173,1,165,1008,W,1,,07,178,1112,199,0105
20BR00559,S0222,6.0,,.,59,2,0,185,1,164,1007,W,1,,07,178,1112,197,0105
20BR00560,S0223,6.0,,SLS.RTITLG,53,2,0,173,1,163,1008,W,1,,07,168,1112,202,0105
20BR00561,S0225,6.0,,WARTS,62,2,,196,1,187,1007,W,1,,07,191,1112,211,0105
20BR00562,S0269,6.0,,.,62,2,0,189,1,188,1007,W,1,,07,196,1112,223,0105
20BR00563,S0291,5.0,,.,58,2,0,184,1,167,1008,W,1,,07,179,1112,210,0105
20BR00564,S0294,5.0,,.,57,2,0,196,2,178,1008,W,1,,07,189,1112,218,0105
20BR00565,S0375,5.0,,.,52,2,0,167,2,161,1008,W,1,,07,171,1112,188,0105
20BR00566,S0379,5.0,,.,54,2,,191,1,185,1007,W,1,,07,191,1112,207,0105
20BR00567,S0383,5.0,,.,50,2,0,163,1,150,1007,W,1,,07,154,1112,171,0105
20BR00568,S0402,5.0,,.,49,2,0,185,2,172,1007,W,1,,07,195,1112,202,0105
20BR00569,S0406,5.0,,.,55,2,0,202,1,199,1007,W,1,,07,215,1112,235,0105
20BR00570,S0410,5.0,,LTITLG,52,2,0,156,1,139,1007,W,1,,07,158,1112,172,0105
20BR00571,S0411,5.0,,.,49,2,0,189,2,178,1008,W,1,,07,187,1112,208,0105
20BR00572,S0414,5.0,,.,63,2,0,188,1,172,1008,W,1,,07,182,1112,215,0105
20BR00573,S0426,5.0,,.,61,2,0,179,2,165,1008,W,1,,07,164,1112,188,0105
20BR00574,S0436,5.0,,.,60,2,,219,2,221,1007,W,1,,07,238,1112,252,0105
20BR00575,S0447,5.0,,.,53,2,0,191,2,183,1008,W,1,,07,197,1112,222,0105
20BR00576,S0455,5.0,,.,58,2,0,198,1,188,1008,W,1,,07,180,1112,217,0105
20BR00577,S0465,5.0,,.,48,2,0,186,1,179,1007,W,1,,07,190,1112,200,0105
20BR00578,S0477,5.0,,WARTYTEATS,60,2,0,156,2,156,1007,W,1,,07,168,1112,186,0105
20BR00579,S0511,5.0,,.,59,2,0,176,2,166,1007,W,1,,07,172,1112,199,0105
20BR00580,S0516,5.0,,.,63,2,0,176,2,171,1007,W,1,,07,178,1112,193,0105
20BR00581,S0521,5.0,,.,56,2,,183,2,166,1008,W,1,,07,178,1112,195,0105
20BR00582,S0527,5.0,,.,62,2,,193,2,183,1008,W,1,,07,187,1112,205,0105
20BR00583,S0535,5.0,,.,56,2,0,166,1,161,1007,W,1,,07,176,1112,186,0105
20BR00584,S0564,5.0,,.,54,2,0,168,2,160,1007,W,1,,07,175,1112,196,0105
20BR00585,S0581,5.0,,.,61,2,0,165,1,167,1007,W,1,,07,175,1112,191,0105
20BR00586,S0620,5.0,,LTS,50,2,0,166,2,166,1007,W,1,,07,171,1112,190,0105
20BR00587,S0622,5.0,,.,62,2,,178,2,168,1007,W,1,,07,177,1112,161,0106
20BR00588,S0662,5.0,,WARTS,55,2,0,186,1,176,1008,W,1,,07,202,1112,215,0105
20BR00589,S0664,5.0,,.,59,2,,213,1,196,1007,W,1,,01,202,1112,222,0105
20BR00590,S0684,5.0,,VLTS,51,2,0,222,2,206,1008,W,1,,07,218,1112,238,0105
20BR00591,S0685,5.0,,.,53,2,,167,2,166,1007,W,1,,07,175,1112,200,0105
20BR00592,S0710,5.0,,.,57,2,0,187,2,180,1007,W,1,,07,191,1112,208,0105
20BR00593,S0720,5.0,,.,51,2,0,210,2,216,1007,W,1,,07,227,1112,241,0105
20BR00594,S0755,4.0,,.,54,2,0,194,2,184,1007,W,1,,07,194,1112,213,0105
20BR00595,S0757,4.0,,.,61,2,0,216,2,201,1007,W,1,,07,207,1112,231,0105
20BR00596,S0759,4.0,,.,63,2,0,196,2,196,1008,W,1,,07,195,1112,227,0105
20BR00597,S0760,4.0,,.,55,2,0,197,1,184,1008,W,1,,07,204,1112,221,0105
20BR00598,S0763,4.0,,.,60,2,0,156,2,146,1008,W,1,,07,158,1112,176,0105
20BR00599,S0764,4.0,,.,55,2,0,167,2,156,1007,W,1,,07,150,1112,184,0105
20BR00600,S0769,4.0,,.,58,2,0,179,2,164,1008,W,1,,07,168,1112,202,0105
20BR00601,S0771,4.0,,.,54,2,,178,1,175,1007,W,1,,07,185,1112,195,0105
20BR00602,S0773,4.0,,.,52,2,,180,1,174,1007,W,1,,07,186,1112,188,0105
20BR00603,S0777,4.0,,.,58,2,0,173,1,164,1007,W,1,,43,167,1112,198,0105
20BR00604,S0792,4.0,,DRY,54,2,0,183,D,167,1008,W,1,,07,180,1112,194,0105
20BR00605,S0817,4.0,,.,59,2,0,198,1,186,1008,W,1,,07,206,1112,223,0105
20BR00606,S0824,4.0,,.,58,2,0,196,2,182,1007,W,1,,07,187,1112,219,0105
20BR00607,S0825,4.0,,LGTEATS CHUNK,62,2,0,191,2,179,1007,W,1,,07,190,1112,212,0105
20BR00608,S0827,4.0,,ALLATONCE,62,2,0,218,D,209,1007,W,1,,07,220,1112,240,0105
20BR00609,S0839,4.0,,.,59,2,0,184,2,178,1008,W,1,,07,193,1112,210,0105
20BR00610,S0843,4.0,,.,54,2,0,175,1,175,1007,W,1,,07,185,1112,191,0105
20BR00611,S0847,4.0,,.,53,2,0,187,2,183,1007,W,1,,07,200,1112,217,0105
20BR00612,S0849,4.0,,.,53,2,,193,2,190,1007,W,1,,07,196,1112,219,0105
20BR00613,S0855,4.0,,ALL.LAMBS.THI,59,2,0,219,D,208,1008,W,1,,42,223,1112,239,0105
20BR00614,S0861,4.0,,.,56,2,,165,1,158,1008,W,1,,07,172,1112,178,0105
20BR00615,S0863,4.0,,.,61,2,0,201,H,194,1007,W,1,,07,211,1112,222,0105
20BR00616,S0883,4.0,,TRY1,63,2,0,177,2,153,1008,W,1,,07,169,1112,208,0105
20BR00617,S0892,4.0,,.,62,2,0,204,2,186,1007,W,1,,07,200,1112,239,0105
20BR00618,S0906,4.0,,.,48,2,0,199,2,189,1008,W,1,,07,196,1112,212,0105
20BR00619,S0923,4.0,,.,52,2,0,168,2,161,1007,W,1,,07,174,1112,177,0105
20BR00620,S0926,4.0,,.,60,2,,162,1,163,1007,W,1,,42,163,1112,178,0105
20BR00621,S0930,4.0,,.,49,2,,189,2,176,1007,W,1,,42,196,1112,216,0105
20BR00622,S0934,4.0,,.,57,2,0,185,2,167,1008,W,1,,07,182,1112,208,0105
20BR00623,S0948,4.0,,.,60,2,0,216,H,196,1008,W,1,,07,212,1112,217,0105
20BR00624,S0955,4.0,,.,59,2,0,209,1,194,1007,W,1,,07,212,1112,210,0105
20BR00625,S0963,4.0,,.,56,2,0,177,2,163,1008,W,1,,07,174,1112,187,0105
20BR00626,S0977,4.0,,.,52,2,,173,2,172,1008,W,1,,07,193,1112,201,0105
20BR00627,S0984,4.0,,.,50,2,,219,1,212,1007,W,1,,07,221,1112,239,0105
20BR00628,S0988,4.0,,.,62,2,0,177,2,166,1007,W,1,,07,171,1112,195,0105
20BR00629,S0993,4.0,,.,61,2,,167,1,158,1008,W,1,,07,165,1112,195,0105
20BR00630,S0995,4.0,,.,56,2,,187,1,178,1007,W,1,,07,195,1112,216,0105
20BR00631,S1005,4.0,,.,57,2,0,187,2,179,1007,W,1,,07,172,1112,195,0105
20BR00632,S1012,4.0,,.,60,2,0,191,2,190,1008,W,1,,42,196,1112,209,0105
20BR00633,S1016,4.0,,.,61,2,0,215,D,196,1007,W,1,,07,204,1112,221,0105
20BR00634,S1023,4.0,,.,51,2,0,217,1,204,1008,W,1,,07,218,1112,234,0105
20BR00635,S1024,4.0,,.,56,2,0,190,2,166,1007,W,1,,07,182,1112,207,0105
20BR00636,S1025,4.0,,.,57,2,0,183,2,178,1008,W,1,,07,185,1112,207,0105
20BR00637,S1033,4.0,,.,63,2,0,130,2,123,1007,W,1,,07,117,1112,125,0105
20BR00638,S1038,4.0,,.,50,2,0,199,2,195,1008,W,1,,07,206,1112,228,0106
20BR00639,S1040,4.0,,.,51,2,0,198,1,184,1007,W,1,,07,200,1112,222,0105
20BR00640,S1050,4.0,,LTITLG,53,2,0,198,1,183,1007,W,1,,07,196,1112,217,0105
20BR00641,S1052,4.0,,.,53,2,0,186,2,177,1008,W,1,,07,187,1112,202,0105
20BR00642,S1055,4.0,,HOOF.TRIM,49,2,0,201,1,196,1007,W,1,,07,206,1112,220,0105
20BR00643,S1066,4.0,,.,52,2,0,166,1,161,1007,W,1,,07,178,1112,199,0105
20BR00644,S1067,4.0,,.,48,2,,177,1,172,1008,W,1,,07,177,1112,191,0105
20BR00645,S1068,4.0,,.,55,2,,174,1,167,1007,W,1,,07,176,1112,195,0105
20BR00646,S1070,4.0,,.,57,2,0,165,1,164,1008,W,1,,07,163,1112,194,0105
20BR00647,S1073,4.0,,.,51,2,0,189,2,175,1007,W,1,,07,193,1112,213,0105
20BR00648,S1074,4.0,,.,48,2,0,189,1,187,1008,W,1,,07,197,1112,218,0105
20BR00649,S1092,4.0,,SMBAG,49,2,0,183,2,165,1007,W,1,,07,177,1112,202,0105
20BR00650,S1095,4.0,,.,63,2,0,197,2,196,1008,W,1,,07,,,239,0105
20BR00651,S1096,4.0,,.,50,2,0,182,1,177,1007,W,1,,07,182,1112,209,0105
20BR00652,S1098,4.0,,.,55,2,,227,2,218,1007,W,1,,07,224,1112,250,0105
20BR00653,S1112,4.0,,.,58,2,0,188,2,174,1008,W,1,,07,177,1112,212,0105
20BR00654,S1127,3.0,,.,60,2,0,174,2,163,1008,W,1,,07,184,1112,193,0105
20BR00655,S1129,3.0,,.,48,2,0,166,1,160,1007,W,1,,07,167,1112,189,0105
20BR00656,S1134,3.0,,.,55,2,,212,1,208,1008,W,1,,07,220,1112,243,0105
20BR00657,S1139,3.0,,.,53,2,0,164,2,162,1007,W,1,,43,174,1112,194,0105
20BR00658,S1151,3.0,,.,58,2,0,187,1,186,1007,W,1,,07,176,1112,204,0105
20BR00659,S1157,3.0,,NOCHUNKS,59,2,,182,2,154,1008,W,1,,42,168,1112,201,0106
20BR00660,S1165,3.0,,.,53,2,0,152,2,146,1007,W,1,,07,160,1112,183,0105
20BR00661,S1166,3.0,,.,58,2,0,172,2,161,1008,W,1,,07,163,1112,200,0105
20BR00662,S1175,3.0,,.,50,2,0,179,2,168,1007,W,1,,07,173,1112,197,0105
20BR00663,S1177,3.0,,.,52,2,0,158,1,157,1007,W,1,,07,171,1112,182,0105
20BR00664,S1190,3.0,,.,50,2,0,197,2,191,1007,W,1,,07,195,1112,224,0105
20BR00665,S1201,3.0,,.,61,2,0,193,2,186,1008,W,1,,07,191,1112,212,0105
20BR00666,S1206,3.0,,.,51,2,0,182,D,164,1007,W,1,,07,174,1112,183,0105
20BR00667,S1208,3.0,,HD.BAG,48,2,0,183,2,169,1008,W,1,,42,179,1112,198,0105
20BR00668,S1215,3.0,,SLS,51,2,0,204,1,187,1007,W,1,,42,200,1112,218,0105
20BR00669,S1232,3.0,,SRS,57,2,0,196,2,200,1007,W,1,,07,202,1112,218,0105
20BR00670,S1234,3.0,,LOOKS.ROUGH,63,2,0,183,D,175,1007,W,1,,42,174,1112,198,0105
20BR00671,S1254,3.0,,.,55,2,0,185,1,176,1007,W,1,,07,190,1112,186,0105
20BR00672,S1258,3.0,,.,53,2,0,199,1,195,1007,W,1,,43,208,1112,231,0105
20BR00673,S1259,3.0,,.,52,2,0,195,2,182,1008,W,1,,07,204,1112,210,0105
20BR00674,S1261,3.0,,.,60,2,0,186,1,175,1007,W,1,,07,189,1112,215,0105
20BR00675,S1267,3.0,,.,50,2,0,172,1,167,1008,W,1,,07,173,1112,195,0105
20BR00676,S1282,3.0,,.,63,2,0,144,2,133,1007,W,1,,42,138,1112,155,0105
20BR00677,S1287,3.0,,.,56,2,,178,2,182,1007,W,1,,42,187,1112,199,0105
20BR00678,S1288,3.0,,.,61,2,0,174,2,167,1007,W,1,,42,168,1112,176,0105
20BR00679,S1289,3.0,,.,60,2,0,180,2,172,1008,W,1,,42,183,1112,195,0105
20BR00680,S1313,3.0,,.,50,2,0,175,1,166,1008,W,1,,07,174,1112,194,0105
20BR00681,S1319,3.0,,.,57,2,0,209,D,199,1007,W,1,,43,204,1112,213,0105
20BR00682,S1326,3.0,,.,56,2,0,163,2,157,1008,W,1,,07,165,1112,178,0105
20BR00683,S1328,3.0,,.,63,2,0,160,2,146,1008,W,1,,07,200,1112,184,0105
20BR00684,S1336,3.0,,.,56,2,0,172,2,161,1007,W,1,,07,171,1112,193,0105
20BR00685,S1341,3.0,,.,50,2,0,176,1,165,1007,W,1,,07,180,1112,189,0105
20BR00686,S1342,3.0,,.,51,2,0,204,2,194,1007,W,1,,07,220,1112,238,0105
20BR00687,S1346,3.0,,.,55,2,0,193,2,182,1007,W,1,,07,199,1112,210,0105
20BR00688,S1348,3.0,,.,59,2,0,173,2,154,1008,W,1,,07,171,1112,199,0105
20BR00689,S1350,3.0,,LTITLG,59,2,0,179,1,165,1007,W,1,,07,177,1112,193,0105
20BR00690,S1351,3.0,,.,53,2,0,173,1,165,1007,W,1,,07,172,1112,190,0105
20BR00691,S1352,3.0,,DRY,56,2,0,204,D,190,1008,W,1,,07,206,1112,231,0105
20BR00692,S1353,3.0,,.,58,2,0,209,D,195,1007,W,1,,07,182,1112,213,0105
20BR00693,S1355,3.0,,.,48,2,0,211,2,200,1007,W,1,,42,211,1112,229,0105
20BR00694,S1357,3.0,,.,62,2,0,187,2,186,1007,W,1,,43,191,1112,220,0105
20BR00695,S1358,3.0,,.,61,2,0,198,2,180,1007,W,1,,43,187,1112,216,0105
20BR00696,S1359,3.0,,HERNIA,62,2,0,156,2,152,1007,W,1,,07,156,1112,175,0105
20BR00697,S1364,3.0,,.,52,2,0,199,D,194,1008,W,1,,07,205,1112,226,0105
20BR00698,S1365,3.0,,.,52,2,0,193,1,182,1008,W,1,,07,205,1112,212,0105
20BR00699,S1374,3.0,,.,59,2,0,178,1,165,1007,W,1,,43,184,1112,195,0105
20BR00700,S1381,3.0,,.,49,2,0,161,1,155,1007,W,1,,07,179,1112,196,0105
20BR00701,S1390,3.0,,.,55,2,0,166,1,169,1007,W,1,,07,179,1112,189,0105
20BR00702,S1395,3.0,,.,57,2,0,136,1,125,1008,W,1,,07,120,1112,118,0105
20BR00703,S1404,3.0,,.,58,2,,166,1,171,1007,W,1,,42,157,1112,182,0105
20BR00704,S1419,3.0,,.,49,2,0,176,1,166,1007,W,1,,07,191,1112,213,0105
20BR00705,S1426,3.0,,.,49,2,0,154,2,150,1007,W,1,,07,164,1112,180,0105
20BR00706,S1431,3.0,,.,51,2,0,171,2,164,1008,W,1,,07,172,1112,186,0105
20BR00707,S1435,3.0,,.,57,2,0,188,1,172,1008,W,1,,07,184,1112,209,0105
20BR00708,S1437,3.0,,.,62,2,,184,2,177,1008,W,1,,07,178,1112,198,0105
20BR00709,S1443,3.0,,.,54,2,0,185,2,173,1008,W,1,,07,184,1112,195,0105
20BR00710,S1452,3.0,,.,51,2,0,158,2,162,1007,W,1,,07,173,1112,190,0105
20BR00711,S1471,3.0,,.,61,2,0,184,2,168,1008,W,1,,07,183,1112,208,0105
20BR00712,S1474,3.0,,.,49,2,,189,2,175,1007,W,1,,07,196,1112,205,0105
20BR00713,S1475,3.0,,.,54,2,0,179,2,167,1007,W,1,,07,177,1112,195,0105
20BR00714,S1495,3.0,,.,54,2,0,165,1,147,1007,W,1,,07,165,1112,178,0105
20BR00715,S1496,3.0,,.,54,2,0,189,D,174,1007,W,1,,07,185,1112,185,0105
20BR00716,S1513,2.0,,.,63,2,,208,2,210,1007,W,1,,07,226,1112,259,0105
20BR00717,S1517,2.0,,.,63,2,0,188,1,178,1007,W,1,,07,184,1112,204,0105
20BR00718,S1520,2.0,,.,50,2,0,161,2,164,1007,W,1,,07,166,1112,196,0105
20BR00719,S1522,2.0,,.,48,2,,178,1,172,1007,W,1,,43,185,1112,197,0105
20BR00720,S1535,2.0,,.,53,2,,171,1,168,1008,W,1,,42,177,1112,187,0105
20BR00721,S1542,2.0,,.,54,2,0,187,2,178,1008,W,1,,07,188,1112,191,0105
20BR00722,S1553,2.0,,.,49,2,0,185,1,178,1007,W,1,,42,193,1112,200,0105
20BR00723,S1555,2.0,,.,51,2,0,144,1,133,1008,W,1,,07,156,1112,166,0105
20BR00724,S1562,2.0,,.,56,2,0,145,1,142,1008,W,1,,07,158,1112,174,0105
20BR00725,S1570,2.0,,.,50,2,,190,2,183,1007,W,1,,07,199,1112,220,0106
20BR00726,S1578,2.0,,.,57,2,0,156,1,144,1008,W,1,,42,154,1112,164,0105
20BR00727,S1586,2.0,,.,50,2,0,200,1,190,1007,W,1,,07,197,1112,207,0105
20BR00728,S1594,2.0,,.,58,2,0,149,1,143,1008,W,1,,42,152,1112,163,0105
20BR00729,S1598,2.0,,.,50,2,0,200,D,196,1007,W,1,,07,200,1112,216,0105
20BR00730,S1604,2.0,,.,59,2,0,190,2,183,1007,W,1,,42,198,1112,212,0105
20BR00731,S1608,2.0,,.,60,2,0,187,2,178,1008,W,1,,43,197,1112,213,0105
20BR00732,S1609,2.0,,.,61,2,0,174,2,157,1007,W,1,,42,158,1112,178,0105
20BR00733,S1623,2.0,,.,62,2,0,205,2,185,1007,W,1,,43,198,1112,208,0105
20BR00734,S1631,2.0,,.,48,2,0,155,2,145,1008,W,1,,07,158,1112,183,0105
20BR00735,S1635,2.0,,.,49,2,0,155,2,143,1007,W,1,,42,161,1112,177,0105
20BR00736,S1639,2.0,,.,53,2,0,177,2,178,1007,W,1,,42,188,1112,205,0105
20BR00737,S1650,2.0,,.,57,2,0,166,1,152,1007,W,1,,07,162,1112,184,0105
20BR00738,S1651,2.0,,.,57,2,0,166,2,163,1008,W,1,,07,173,1112,186,0105
20BR00739,S1655,2.0,,.,51,2,0,172,1,158,1008,W,1,,07,175,1112,193,0105
20BR00740,S1656,2.0,,.,56,2,0,156,2,146,1007,W,1,,42,162,1112,177,0105
20BR00741,S1665,2.0,,.,58,2,0,151,1,153,1007,W,1,,42,145,1112,160,0105
20BR00742,S1669,2.0,,.,56,2,0,169,1,157,1007,W,1,,07,175,1112,202,0105
20BR00743,S1675,2.0,,.,59,2,,146,2,143,1007,W,1,,07,149,1112,167,0105
20BR00744,S1692,2.0,,.,60,2,0,183,2,177,1007,W,1,,42,189,1112,199,0105
20BR00745,S1697,2.0,,.,63,2,0,166,D,154,1008,W,1,,07,158,1112,185,0105
20BR00746,S1699,2.0,,.,61,2,0,178,1,164,1008,W,1,,42,178,1112,202,0105
20BR00747,S1704,2.0,,.,62,2,0,150,1,143,1007,W,1,,42,152,1112,169,0105
20BR00748,S1706,2.0,,.,48,2,,171,2,154,1007,W,1,,42,161,1112,179,0105
20BR00749,S1711,2.0,,.,49,2,0,178,1,176,1007,W,1,,42,194,1112,215,0105
20BR00750,S1722,2.0,,.,51,2,0,180,2,174,1007,W,1,,43,196,1112,230,0106
20BR00751,S1730,2.0,,.,53,2,,158,2,156,1007,W,1,,07,163,1112,182,0105
20BR00752,S1733,2.0,,.,58,2,0,150,2,152,1007,W,1,,42,155,1112,178,0105
20BR00753,S1741,2.0,,.,61,2,0,193,1,186,1007,W,1,,07,180,1112,206,0105
20BR00754,S1744,2.0,,.,48,2,0,200,D,184,1007,W,1,,07,195,1112,205,0105
20BR00755,S1745,2.0,,.,59,2,0,153,1,145,1007,W,1,,42,157,1112,163,0105
20BR00756,S1753,2.0,,.,57,2,0,166,2,162,1008,W,1,,07,162,1112,197,0105
20BR00757,S1765,2.0,,.,54,2,0,165,2,166,1007,W,1,,07,167,1112,187,0105
20BR00758,S1769,2.0,,.,60,2,0,184,2,177,1007,W,1,,43,190,1112,201,0105
20BR00759,S1772,2.0,,.,62,2,0,178,1,172,1007,W,1,,42,180,1112,187,0105
20BR00760,S1776,2.0,,.,63,2,0,169,2,163,1007,W,1,,42,165,1112,183,0105
20BR00761,S1782,2.0,,.,49,2,0,168,1,172,1007,W,1,,42,179,1112,190,0105
20BR00762,S1792,2.0,,.,51,2,0,167,2,169,1007,W,1,,42,184,1112,195,0105
20BR00763,S1794,2.0,,.,53,2,0,167,2,160,1007,W,1,,42,169,1112,169,0105
20BR00764,S1796,2.0,,.,56,2,0,165,1,161,1008,W,1,,07,179,1112,204,0105
20BR00765,S1802,2.0,,.,58,2,0,178,1,165,1007,W,1,,42,165,1112,197,0105
20BR00766,S1824,2.0,,.,59,2,0,166,2,154,1008,W,1,,42,157,1112,171,0105
20BR00767,S1825,2.0,,.,60,2,0,163,2,163,1007,W,1,,42,179,1112,178,0105
20BR00768,S1826,2.0,,.,52,2,0,152,1,147,1007,W,1,,07,169,1112,185,0105
20BR00769,S1843,2.0,,.,61,2,,164,2,161,1007,W,1,,07,169,1112,197,0105
20BR00770,S1844,2.0,,.,62,2,,171,1,164,1007,W,1,,07,171,1112,201,0105
20BR00771,S1845,2.0,,.,54,2,0,188,H,185,1008,W,1,,42,189,1112,201,0105
20BR00772,S1858,2.0,,.,55,2,0,175,2,,,0,3,93,42,,,,
20BR00773,S1861,2.0,,.,55,2,0,143,2,130,1007,W,1,,42,140,1112,150,0105
20BR00774,S1880,2.0,,.,49,2,,152,1,144,1008,W,1,,42,179,1112,191,0105
20BR00775,S1887,2.0,,.,54,2,0,182,2,173,1008,W,1,,07,193,1112,204,0105
20BR00776,S1888,2.0,,.,55,2,0,167,2,154,1008,W,1,,07,173,1112,183,0105
20BR00777,S1904,2.0,,.,55,2,0,179,D,175,1008,W,1,,07,191,1112,205,0105
20BR00778,S1913,2.0,,.,52,2,,152,2,152,1008,W,1,,07,174,1112,180,0105
20BR00779,S1915,2.0,,.,52,2,0,143,2,145,1007,W,1,,07,166,1112,178,0105
20BR00780,S1921,2.0,,.,48,2,0,157,2,151,1008,W,1,,07,167,1112,191,0105
20BR00781,S1927,2.0,,.,48,2,0,161,2,152,1007,W,1,,07,164,1112,187,0105
20BR00782,S1928,2.0,,.,52,2,0,165,2,164,1007,W,1,,07,179,1112,185,0105
20BR00783,S1961,1.0,,.,54,2,0,132,2,133,1007,W,1,,07,141,1112,160,0105
20BR00784,S1963,1.0,,.,48,2,0,130,1,127,1007,W,1,,07,135,1112,146,0105
20BR00785,S1970,1.0,,.,49,2,0,157,D,150,1008,W,1,,07,164,1112,175,0105
20BR00786,S1972,1.0,,.,51,2,0,142,1,129,1008,W,1,,43,147,1112,166,0105
20BR00787,S1974,1.0,,STINKS,55,2,0,149,D,151,1007,W,1,,07,161,1112,162,0105
20BR00788,S1976,1.0,,.,51,2,0,149,2,135,1008,W,1,,07,151,1112,172,0105
20BR00789,S1977,1.0,,.,51,2,0,160,2,161,1007,W,1,,07,176,1112,200,0105
20BR00790,S1978,1.0,,Wnwt missed,53,2,0,178,D,168,1007,W,1,,07,176,1112,188,0105
20BR00791,S1979,1.0,,.,54,2,,164,D,163,1007,W,1,,07,167,1112,184,0105
20BR00792,S1983,1.0,,.,55,2,0,167,D,165,1007,W,1,,07,175,1112,185,0105
20BR00793,S1987,1.0,,.,56,2,0,136,1,131,1008,W,1,,07,146,1112,151,0105
20BR00794,S1989,1.0,,.,63,2,0,172,1,173,1007,W,1,,07,171,1112,199,0105
20BR00795,S1996,1.0,,.,57,2,,139,1,142,1007,W,1,,07,152,1112,167,0105
20BR00796,S1999,1.0,,.,58,2,0,155,D,152,1007,W,1,,42,147,1112,172,0105
20BR00797,S2000,1.0,,.,59,2,0,128,2,131,1007,W,1,,42,136,1112,146,0105
20BR00798,S2008,1.0,,DRY HERD,60,2,0,139,1,130,1008,W,1,,07,150,1112,165,0105
20BR00799,S2026,1.0,,.,61,2,0,157,1,154,1007,W,1,,07,160,1112,187,0105
20BR00800,S2027,1.0,,.,62,2,0,142,2,134,1008,W,1,,07,142,1112,162,0105
20BR00801,S2034,1.0,,FROM DRY,48,2,0,129,1,129,1008,W,1,,42,134,1112,150,0105
20BR00802,S2037,1.0,,LT.RT SIDE,49,2,0,138,2,136,1007,W,1,,43,152,1112,166,0105
20BR00803,S2038,1.0,,.,51,2,0,123,1,130,1007,W,1,,07,134,1112,152,0105
20BR00804,S2039,1.0,,.,54,2,0,122,1,127,1007,W,1,,07,129,1112,147,0105
20BR00805,S2042,1.0,,.,53,2,0,168,D,160,1007,W,1,,43,172,1112,184,0105
20BR00806,S2043,1.0,,.,60,2,0,160,1,164,1007,W,1,,07,178,1112,186,0105
20BR00807,S2047,1.0,,.,56,2,0,166,D,163,1007,W,1,,07,172,1112,178,0105
20BR00808,S2052,1.0,,PINK,59,2,0,177,D,169,1007,W,1,,07,180,1112,198,0105
20BR00809,S2056,1.0,,.,58,2,0,145,2,146,1007,W,1,,07,145,1112,165,0105
20BR00810,S2058,1.0,,.,61,2,0,132,2,131,1007,W,1,,07,140,1112,156,0105
20BR00811,S2059,1.0,,.,62,2,0,146,1,139,1007,W,1,,07,153,1112,169,0105
20BR00812,S2061,1.0,,.,55,2,0,147,1,140,1007,W,1,,07,153,1112,160,0105
20BR00813,S2063,1.0,,.,63,2,0,161,D,156,1007,W,1,,07,156,1112,172,0106
20BR00814,S2066,1.0,,.,48,2,0,147,D,139,1007,W,1,,42,149,1112,160,0105
20BR00815,S2067,1.0,,.,49,2,0,177,D,169,1007,W,1,,42,197,1112,198,0105
20BR00816,S2068,1.0,,DYSTOCIA.ADR,56,2,0,135,1,131,1008,W,1,,07,147,1112,161,0105
20BR00817,S2070,1.0,,.,58,2,0,152,1,144,1008,W,1,,07,147,1112,175,0105
20BR00818,S2071,1.0,,.,60,2,0,143,1,136,1008,W,1,,42,153,1112,166,0105
20BR00819,S2075,1.0,,.,63,2,,160,2,158,1007,W,1,,07,161,1112,183,0105
20BR00820,S2077,1.0,,.,51,2,0,176,1,158,1007,W,1,,07,163,1112,177,0105
20BR00821,S2083,1.0,,.,62,2,0,147,1,141,1008,W,1,,07,161,1112,163,0105
20BR00822,S2084,1.0,,.,54,2,,143,1,136,1007,W,1,,07,147,1112,172,0106
20BR00823,S2088,1.0,,SMBAG,55,2,0,166,2,158,1008,W,1,,07,176,1112,187,0106
20BR00824,S2090,1.0,,.,54,2,0,154,1,146,1008,W,1,,07,157,1112,178,0105
20BR00825,S2095,1.0,,.,61,2,0,145,2,141,1008,W,1,,07,151,1112,178,0105
20BR00826,S2096,1.0,,.,53,2,,145,1,143,1007,W,1,,43,187,1112,166,0105
20BR00827,S2098,1.0,,.,59,2,0,157,2,158,1007,W,1,,07,175,1112,189,0105
20BR00828,S2099,1.0,,.,61,2,,154,1,156,1007,W,1,,07,156,1112,169,0105
20BR00829,S2100,1.0,,.,55,2,0,184,2,182,1007,W,1,,07,206,1112,211,0105
20BR00830,S2106,1.0,,.,48,2,0,128,2,123,1008,W,1,,43,131,1112,140,0105
20BR00831,S2107,1.0,,.,53,2,0,136,1,139,1007,W,1,,43,151,1112,,
20BR00832,S2112,1.0,,BRNSPOTNECK,49,2,,169,D,155,1007,W,1,,43,173,1112,180,0105
20BR00833,S2113,1.0,,DRYHERD,56,2,,128,1,123,1008,W,1,,43,134,1112,149,0105
20BR00834,S2121,1.0,,SM.BAG,60,2,,142,2,134,1008,W,1,,07,145,1112,155,0105
