UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,SIRE,LBRD,ADG,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
54WN00824,54,1,2153,2,51,510,0847,2,13,24,3,4,61,121,1,7,10,2,74,08,03,07,09,031,12,1,2,2,25,,,,,14,545,3,3,,1,5,5,156,80,,3,70,0,4
54WN00825,54,2,2155,2,47,470,9405,2,13,19,5,6,61,121,1,3,06,1,58,12,03,09,11,038,11,2,2,1,32,0,8,1,,14,408,5,2,47,1,,5,136,86,,1,,0,4
54WN00826,54,2,2156,2,47,470,9405,2,13,19,5,6,61,121,1,3,07,1,72,10,04,07,09,045,10,2,2,1,30,0,8,1,,14,512,5,2,47,1,,5,156,100,2,1,,0,4
54WN00827,54,2,2157,2,82,405,0175,2,14,,5,3,61,121,1,4,12,1,65,10,05,10,09,031,12,2,2,1,30,0,7,1,,14,456,5,2,46,7,,5,132,98,,1,,0,3
54WN00828,54,1,2158,2,82,405,0175,2,14,,5,3,61,121,1,7,07,1,81,11,03,07,08,034,14,2,2,1,27,,,,,14,575,5,2,46,7,1,5,148,114,,3,10,0,3
54WN00829,54,1,2159,2,82,364,8873,2,13,,1,7,61,121,1,7,07,1,84,14,04,08,09,035,14,2,2,1,33,,,,,14,593,1,1,46,7,2,5,126,122,,3,10,0,5
54WN00830,54,1,2160,2,44,441,1528,2,13,19,1,3,61,121,1,1,10,1,98,07,03,07,08,038,16,2,2,1,30,,,,,14,709,1,1,,1,3,5,181,122,3,5,03,0,3
54WN00831,54,1,2161,2,63,640,8659,2,13,,1,7,61,121,1,5,09,1,85,13,06,07,07,032,12,2,2,1,28,,,,,14,617,1,1,,6,4,5,117,104,,3,10,0,5
54WN00832,54,2,2162,2,44,440,0578,2,13,13,1,5,61,121,1,1,05,1,88,06,04,07,06,034,12,1,2,2,33,0,4,1,,14,623,1,1,44,1,,5,165,126,,1,,0,4
54WN00833,54,2,2163,2,82,365,0071,2,14,,3,3,61,121,1,4,11,1,60,09,04,10,11,030,14,2,2,1,31,,,,,14,430,3,3,50,7,,5,136,80,,2,10,0,3
54WN00834,54,1,2165,2,51,510,7563,2,13,09,5,9,61,121,1,7,07,1,60,09,05,08,10,032,11,2,2,1,28,,,,,14,418,5,2,51,1,1,5,135,94,,1,,0,5
54WN00835,54,2,2166,2,51,510,7563,2,13,09,5,9,61,121,1,3,05,1,68,08,04,08,09,034,12,2,2,1,35,,,1,,14,478,5,2,51,1,,5,152,102,2,1,,0,5
54WN00836,54,2,2167,2,37,370,9604,2,13,,4,6,68,128,1,1,08,1,80,13,03,07,08,044,12,2,2,1,27,2,0,1,,14,548,3,3,37,1,,9,129,98,,1,,0,4
54WN00837,54,1,2168,2,37,370,9604,2,13,,6,6,72,132,1,6,10,2,90,14,03,07,07,040,11,2,3,2,33,2,0,,,14,603,5,2,37,1,2,7,134,104,,1,,0,4
54WN00838,54,2,2169,2,35,351,0016,2,14,20,1,3,60,120,1,3,06,1,75,12,05,07,08,035,14,1,2,2,30,1,4,1,,14,518,1,1,35,1,,5,126,128,,1,,0,3
54WN00839,54,1,2170,2,82,365,8952,2,13,,1,7,60,120,1,7,06,1,86,14,06,07,08,033,14,1,2,2,30,,,,,14,618,1,1,46,7,5,5,116,118,,3,10,0,5
54WN00840,54,2,2171,2,46,461,0501,2,14,24,1,2,60,120,1,3,10,1,70,08,04,08,08,035,12,1,2,2,26,2,2,1,,14,500,1,1,46,1,,5,152,100,,1,,0,2
54WN00841,54,1,2173,2,36,360,7894,2,13,21,3,8,60,120,1,7,07,1,88,09,04,05,09,038,14,1,2,2,29,,,,,14,650,3,3,36,1,2,5,166,100,,1,,0,5
54WN00842,54,1,2174,2,29,290,0400,2,14,,1,2,60,120,1,5,12,1,60,13,03,09,10,035,12,2,2,1,27,,,,,14,413,1,1,,1,1,5,120,104,,3,10,0,2
54WN00843,54,1,2175,2,47,470,0668,2,14,28,1,2,60,120,1,7,06,1,71,12,04,10,11,037,10,2,2,1,28,,,,,14,507,1,1,,1,1,5,142,102,,3,10,0,2
54WN00844,54,2,2176,2,44,441,1274,2,13,20,1,4,60,120,1,1,05,1,87,09,05,05,05,042,12,2,2,1,28,0,8,1,,14,642,1,1,44,1,,5,150,100,,1,,0,4
54WN00845,54,1,2177,2,37,370,0916,2,13,,1,4,60,120,1,5,07,1,65,11,04,07,09,037,14,2,2,1,26,1,2,,,14,452,1,1,37,1,1,5,123,108,,1,,0,4
54WN00846,54,2,2178,2,51,511,0745,2,14,34,1,2,60,120,1,3,06,1,61,11,03,09,09,035,12,2,2,1,29,,,,,14,427,1,1,,1,,5,137,98,,6,,0,2
54WN00847,54,2,2180,2,45,450,9993,2,13,00,3,5,60,120,1,4,07,3,71,13,03,09,08,041,12,2,2,1,33,2,2,1,,14,525,3,3,45,1,,5,131,80,,1,,0,4
54WN00848,54,1,2181,2,63,700,8926,2,13,,5,7,60,120,1,2,05,1,68,15,03,09,09,036,8,2,3,2,28,,,,,14,480,5,2,,6,1,5,119,104,,3,10,0,5
54WN00849,54,2,2182,2,63,700,8926,2,13,,5,7,60,120,1,1,07,1,68,09,05,08,10,038,10,2,2,1,26,,,1,,14,488,5,2,54,6,,5,148,94,,1,,0,5
54WN00850,54,1,2183,2,51,511,0726,2,13,19,5,5,60,120,1,7,07,1,66,15,03,08,10,030,14,2,2,1,30,,,,,14,480,5,2,,1,1,5,119,84,,3,10,0,4
54WN00851,54,2,2184,2,51,511,0726,2,13,19,5,5,60,120,1,3,05,1,61,11,04,10,11,032,12,2,3,2,31,,,1,,14,438,5,2,51,1,,5,137,84,2,1,,0,4
54WN00852,54,2,2185,2,22,220,1967,2,13,22,1,3,59,119,3,3,06,1,84,11,05,06,07,036,12,2,2,1,28,,,,,14,610,1,1,,1,,5,139,114,,2,40,0,3
54WN00853,54,2,2187,2,51,510,0101,2,13,23,1,5,59,119,1,3,07,1,70,10,05,06,08,036,14,1,2,2,33,1,4,1,,14,487,1,1,51,1,,5,133,120,,1,,0,4
54WN00854,54,2,2188,2,63,690,0802,2,13,,4,4,67,127,1,1,07,3,74,09,03,09,09,043,11,2,2,1,26,,,1,,14,494,3,3,,6,,9,145,112,,1,,0,4
54WN00855,54,2,2189,2,63,690,0802,2,13,,3,4,59,119,1,1,05,1,43,13,03,11,11,023,15,2,3,2,33,,,,,14,277,3,3,,6,,5,99,100,,2,10,0,4
54WN00856,54,1,2190,2,44,441,9485,2,13,18,1,6,59,119,2,1,08,1,95,09,04,08,09,041,12,2,2,1,33,,,,,14,684,1,1,44,1,5,5,170,136,,1,,0,4
54WN00857,54,1,2191,2,28,280,8305,2,13,15,5,8,59,119,1,7,07,1,76,14,03,09,09,034,12,2,3,2,27,0,7,,,14,543,5,2,28,1,1,5,134,114,,1,,0,5
54WN00858,54,2,2192,2,28,280,8305,2,13,15,5,8,59,119,1,4,05,1,65,09,05,08,10,033,14,2,2,1,29,0,7,1,,14,459,5,2,28,1,,5,145,104,,1,,0,5
54WN00859,54,2,2193,2,29,290,9017,2,13,,1,7,59,119,1,1,07,1,81,08,04,06,06,035,16,2,2,1,30,1,9,1,,14,575,1,1,29,1,,5,147,126,,1,,0,5
54WN00860,54,2,2194,2,49,490,9380,2,13,19,1,6,59,119,1,3,07,1,70,09,03,08,08,034,13,2,2,1,35,0,4,1,,14,504,1,1,49,1,,5,143,100,,1,,0,4
54WN00861,54,2,2195,2,51,510,9292,2,13,22,3,6,59,119,1,3,06,1,62,09,04,10,08,029,14,1,2,2,27,,,,,14,450,3,3,,1,,5,134,84,,2,10,0,4
54WN00862,54,1,2197,2,82,265,0504,2,14,,1,2,59,119,1,7,07,1,75,10,04,07,09,030,14,1,2,2,28,2,5,,,14,541,1,1,39,7,1,5,140,106,,1,,0,2
54WN00863,54,2,2198,2,40,400,1175,2,13,31,3,4,58,118,1,4,08,1,65,09,04,09,09,031,13,2,2,1,28,,,1,,14,454,3,3,40,1,,5,143,114,,1,,0,4
54WN00864,54,1,2202,2,51,510,0478,1,14,,1,2,66,126,1,6,09,1,88,13,03,08,08,038,14,2,2,1,23,4,,,,14,630,1,1,,0,2,9,126,86,,3,17,0,4
54WN00865,54,1,2203,2,35,350,0853,2,13,16,1,4,66,126,1,7,12,1,88,10,07,08,09,036,14,2,2,1,29,,,,,14,610,1,1,,1,2,9,131,112,,3,10,0,4
54WN00866,54,2,2204,2,51,510,1330,2,13,26,1,4,58,118,1,3,06,1,70,11,04,06,09,036,11,2,2,1,26,1,1,1,,14,500,1,1,51,1,,5,135,110,,1,,0,4
54WN00867,54,1,2205,2,35,350,1628,2,13,14,1,3,58,118,1,7,08,1,82,11,06,08,09,032,13,2,3,2,34,,,,,14,598,1,1,,1,3,5,133,114,,3,10,0,3
54WN00868,54,2,2207,2,45,450,8617,2,13,00,1,7,58,118,1,3,05,1,61,08,04,11,11,039,10,2,3,2,30,1,2,1,,14,427,1,1,45,1,,5,145,106,,1,,0,5
54WN00869,54,1,2208,2,47,470,0885,2,13,28,5,4,58,118,1,7,10,1,50,09,05,13,15,038,9,2,3,2,30,,,,,14,339,5,2,,1,1,5,148,100,,6,,0,4
54WN00870,54,2,2209,2,47,470,0885,2,13,28,5,4,58,118,1,3,07,1,51,12,03,11,14,036,11,2,3,2,29,2,4,1,,14,349,5,2,47,1,,5,139,98,,1,,0,4
54WN00871,54,2,2210,2,35,351,9712,2,13,26,3,6,58,118,1,1,08,1,62,13,05,07,08,032,15,2,2,1,28,2,3,1,,14,463,3,3,35,1,,5,113,74,,1,,0,4
54WN00872,54,2,2212,2,54,540,7880,2,13,10,1,8,58,118,1,1,05,1,67,13,05,08,08,030,12,2,2,1,30,,,1,,14,476,1,1,54,1,,5,109,108,,1,,0,5
54WN00873,54,1,2213,2,44,441,0627,2,14,20,1,2,58,118,1,7,06,2,84,08,04,07,11,032,15,2,3,2,27,,,,,14,617,1,1,,1,2,5,170,112,,3,10,0,2
54WN00874,54,1,2216,2,45,450,8888,2,13,00,5,7,58,118,1,7,07,1,67,14,03,10,11,033,10,2,2,1,31,,,,,14,473,5,2,,1,2,5,128,112,,3,10,0,5
54WN00875,54,2,2217,2,45,450,8888,2,13,00,5,7,58,118,1,4,06,1,59,12,04,09,10,038,14,2,2,1,31,1,2,1,,14,424,5,2,45,1,,5,129,90,,1,,0,5
54WN00876,54,1,2218,2,44,440,0628,2,14,25,1,2,57,117,1,1,05,1,71,10,05,06,09,037,14,2,2,1,28,,,,,14,547,1,1,,1,2,5,143,70,3,5,03,0,2
54WN00877,54,1,2219,2,25,250,9366,2,13,00,3,6,57,117,1,7,07,1,87,12,03,07,07,033,15,2,2,1,27,1,3,,,14,651,3,3,25,1,5,5,142,108,,1,,0,4
54WN00878,54,2,2220,2,25,250,9366,2,13,00,6,6,57,117,1,3,07,1,52,11,04,11,13,033,13,1,2,2,27,,,,,14,368,5,2,,1,,5,132,90,,2,10,0,4
54WN00879,54,1,2221,2,36,361,0545,2,14,29,1,2,57,117,1,7,07,1,69,15,05,09,08,031,14,1,2,2,31,,,,,14,504,1,1,,1,1,5,110,100,,3,10,0,2
54WN00880,54,2,2222,2,47,470,8994,2,13,16,1,7,64,124,1,4,03,1,81,10,04,07,08,047,10,2,3,2,25,1,3,1,,14,563,1,1,47,1,,9,143,112,,1,,0,5
54WN00881,54,2,2223,2,46,461,1100,2,13,39,1,4,64,124,1,3,07,1,60,09,03,11,10,032,14,4,8,5,26,,,,,14,410,1,1,,1,,9,130,92,,2,10,0,4
54WN00882,54,2,2224,2,45,450,9810,2,13,00,1,6,56,116,1,4,07,3,56,11,04,10,08,038,12,2,2,1,28,,,,,14,395,1,1,,1,,5,117,102,,2,10,0,4
54WN00883,54,1,2225,2,50,501,0555,2,14,27,1,2,63,123,1,7,07,1,77,10,03,12,14,032,12,1,2,2,24,1,1,,,14,537,1,1,50,1,1,9,155,110,,1,,0,2
54WN00884,54,2,2226,2,47,470,0711,2,13,16,5,5,62,122,1,4,06,1,61,12,03,10,11,044,10,1,2,2,21,2,0,1,,14,434,5,2,47,1,,9,134,80,,1,,0,4
54WN00885,54,1,2227,2,47,470,0711,2,13,16,5,5,62,122,1,7,08,1,70,12,03,09,12,046,10,2,2,1,26,,,,,14,500,5,2,,1,1,9,144,90,,3,10,0,4
54WN00886,54,2,2228,2,53,530,1579,2,13,18,1,3,62,122,1,1,06,1,73,12,03,06,09,039,13,1,2,2,22,0,7,1,,14,543,1,1,53,1,,9,127,68,,1,,0,3
54WN00887,54,1,2229,2,44,440,1856,2,13,15,1,3,62,122,1,2,06,1,96,10,04,09,08,038,12,2,2,1,29,1,4,,,14,700,1,1,44,1,4,9,150,106,,1,,0,3
54WN00888,54,2,2230,2,51,510,9907,2,13,24,1,6,62,122,2,3,05,1,81,10,03,07,06,038,13,1,2,2,25,1,7,1,,14,569,1,1,51,1,,9,137,116,,1,,0,4
54WN00889,54,2,2232,2,40,400,1825,2,13,24,3,3,61,121,1,5,07,1,78,09,04,09,08,038,14,1,2,2,26,,,,,14,569,3,3,,1,,9,147,92,,2,57,0,3
54WN00890,54,2,2233,2,82,265,1593,2,13,,1,3,61,121,1,3,09,1,80,09,03,07,07,042,14,2,2,1,25,1,7,2,,14,577,1,1,51,7,,9,143,102,,1,,0,3
54WN00891,54,2,2234,2,63,690,8651,2,13,,1,7,60,120,1,1,07,1,91,09,03,07,06,041,12,1,2,2,24,0,0,1,,14,657,1,1,54,6,,9,151,122,,1,,0,5
54WN00892,54,1,2235,2,82,354,0786,2,14,,1,2,59,119,1,7,05,1,84,11,03,10,10,036,14,1,2,2,22,,,,,14,605,1,1,50,7,2,9,146,120,,3,10,0,2
54WN00893,54,2,2236,2,29,290,0691,2,14,,1,2,58,118,1,3,07,1,70,08,03,08,10,038,12,3,3,1,23,2,7,1,,14,503,1,1,29,1,,9,151,106,,1,,0,2
54WN00894,54,1,2237,2,46,461,9098,2,13,13,3,7,58,118,1,7,10,3,83,14,04,08,09,037,11,1,2,2,23,,,,,14,624,3,3,,1,3,9,126,94,,3,10,0,5
54WN00895,54,2,2238,2,46,461,9098,2,13,13,4,7,58,118,1,4,05,1,73,09,03,08,09,039,11,2,3,2,25,,,1,,14,553,3,3,46,1,,9,148,78,,1,,0,5
54WN00896,54,1,2239,2,50,500,0407,2,14,25,1,2,58,118,1,7,07,1,71,15,03,12,11,034,11,1,2,2,24,,,,,14,531,1,1,50,1,2,9,120,84,,1,,0,2
54WN00897,54,2,2240,2,45,450,9451,2,13,00,5,6,57,117,1,3,05,1,70,15,03,09,09,039,10,1,2,2,26,,,,,14,513,5,2,,1,,9,118,100,,2,10,0,4
54WN00898,54,2,2241,2,45,450,9451,2,13,00,5,6,57,117,1,3,06,1,68,10,03,10,11,034,11,4,5,2,25,1,2,1,,14,494,5,2,45,1,,9,143,102,,1,,0,4
54WN00899,54,1,2243,2,54,540,0776,2,13,17,3,4,60,120,1,4,08,1,75,11,03,07,08,029,14,2,3,2,30,1,1,,,14,535,3,3,54,1,2,7,137,108,,1,,0,4
54WN00900,54,2,2244,2,44,440,0114,2,14,20,1,3,56,116,1,1,06,1,70,13,03,07,09,044,10,2,2,1,25,0,9,1,,14,533,1,1,44,1,,9,126,82,,1,,0,3
54WN00901,54,1,2245,2,63,660,1693,2,13,,5,3,56,116,1,7,09,1,79,13,03,09,09,030,14,2,2,1,23,,,,,14,607,5,2,,6,4,9,129,86,,3,10,0,3
54WN00902,54,2,2246,2,63,660,1693,2,13,,5,3,56,116,1,1,07,1,70,09,03,08,09,038,13,1,2,2,25,0,4,1,,14,524,5,2,53,6,,9,148,92,,1,,0,3
54WN00903,54,2,2247,2,51,511,1304,2,13,18,1,4,54,114,1,3,05,1,64,11,03,09,11,042,10,1,2,2,23,,,1,,14,432,1,1,51,1,,9,134,148,,1,,0,4
54WN00904,54,1,7530,3,62,581,6244,3,17,,3,4,78,138,1,7,10,1,82,09,03,08,08,038,11,1,2,2,33,,,,,17,523,3,3,,5,5,1,149,98,,3,10,0,4
54WN00905,54,2,7531,3,62,581,6244,3,17,,4,4,78,138,1,4,06,1,70,09,04,07,07,041,12,2,3,2,30,,,,,17,457,3,3,,5,,1,135,70,,7,,0,4
54WN00906,54,1,7532,3,70,740,6595,3,17,,5,3,77,137,1,7,07,1,68,08,03,08,10,034,10,1,2,2,28,,2,,,17,453,5,2,,2,4,1,148,60,,1,,0,3
54WN00907,54,2,7533,3,71,740,6595,3,17,,5,3,77,137,1,4,06,1,55,09,03,09,09,031,14,2,2,1,34,,,1,,17,365,5,2,,2,,1,127,50,,1,32,0,3
54WN00908,54,1,7534,3,65,591,6761,3,17,,1,3,77,137,1,7,05,3,90,14,04,08,09,041,14,2,2,1,34,,,,,17,573,1,1,,5,3,1,129,115,,3,10,0,3
54WN00909,54,1,7535,3,70,710,5744,3,17,,3,6,77,137,1,6,05,1,90,09,03,06,07,039,12,3,4,2,35,,3,,,17,581,3,3,,2,2,1,155,104,,1,,0,4
54WN00910,54,1,7536,3,70,710,5744,3,17,,4,6,77,137,1,6,06,1,72,11,03,07,10,041,12,2,2,1,34,,3,,,17,457,3,3,,2,1,1,137,94,,3,10,0,4
54WN00911,54,2,7537,3,65,591,6806,3,17,,1,3,77,137,1,4,06,1,78,11,03,06,08,044,10,2,3,2,36,,,1,,17,496,1,1,,5,,1,137,100,,1,,0,3
54WN00912,54,2,7538,3,62,571,6874,3,17,,1,3,76,136,1,1,06,1,61,13,03,08,09,040,12,2,2,1,32,,,2,,17,369,1,1,,5,,1,115,108,,1,,0,3
54WN00913,54,2,7539,3,00,000,0000,,,,1,4,76,136,1,3,06,1,59,13,03,08,09,032,13,2,2,1,28,,,,,17,374,1,1,,0,,1,108,82,,2,17,0,4
54WN00914,54,2,7541,3,70,740,6630,3,17,,3,3,76,136,1,1,07,1,84,09,03,06,06,045,11,2,3,2,31,,3,2,,17,550,3,3,,2,,1,154,92,,1,,0,3
54WN00915,54,2,7542,3,72,860,6928,3,17,,1,2,76,136,1,1,07,1,85,08,04,06,08,042,10,2,2,1,32,,1,2,,17,538,1,1,,3,,1,160,118,,1,,0,2
54WN00916,54,2,7544,3,70,730,6320,3,17,,5,4,75,135,1,3,10,1,70,12,03,08,10,034,13,2,2,1,37,,2,1,,17,437,5,2,,2,,1,133,110,,1,,0,4
54WN00917,54,2,7545,3,70,730,6320,3,17,,5,4,75,135,1,1,06,1,64,12,03,07,10,038,14,2,2,1,35,,2,1,,17,410,5,2,,2,,1,130,86,,1,,0,4
54WN00918,54,1,7546,3,62,601,5479,3,17,,5,7,75,135,1,7,05,1,63,12,03,09,08,035,10,1,2,2,28,,,,,17,400,5,2,,5,4,1,119,90,,3,10,0,5
54WN00919,54,2,7547,3,62,601,5479,3,17,,5,7,75,135,1,3,04,1,78,09,03,06,08,042,10,2,2,1,31,,,1,,17,511,5,2,,5,,1,156,90,,1,,0,5
54WN00920,54,2,7548,3,72,820,7024,3,17,,1,2,75,135,1,1,08,3,73,10,03,08,08,032,14,2,3,2,30,,1,1,,17,462,1,1,,3,,1,136,106,,1,,0,2
54WN00921,54,1,7549,3,70,740,6800,3,17,,1,3,75,135,1,7,06,1,80,11,04,08,09,033,11,2,2,1,30,,1,,,17,519,1,1,,2,3,1,129,100,,1,,0,3
54WN00922,54,2,7550,3,65,691,6805,3,17,,5,3,75,135,1,1,06,1,72,08,03,06,08,041,11,2,2,1,30,,,1,,17,459,5,2,,5,,1,154,100,,1,,0,3
54WN00923,54,2,7551,3,65,691,6805,3,17,,5,3,75,135,1,1,08,1,66,09,03,08,09,041,11,2,3,2,29,,,1,,17,430,5,2,,5,,1,146,80,,1,,0,3
54WN00924,54,1,7552,3,62,671,6243,3,17,,5,4,75,135,1,1,08,1,84,09,03,06,06,044,10,2,2,1,29,,,,,17,563,5,2,,5,2,1,156,80,,1,,0,4
54WN00925,54,2,7553,3,62,671,6243,3,17,,5,4,75,135,1,1,07,1,53,15,05,11,09,031,11,2,3,2,34,,,,,17,333,5,2,,5,,1,89,80,,2,10,0,4
54WN00926,54,1,7554,3,70,730,7084,3,17,,1,2,75,135,1,7,06,1,65,13,03,09,11,042,9,2,2,1,36,,1,,,17,406,1,1,,2,1,1,126,102,,3,10,0,2
54WN00927,54,2,7555,3,62,571,6335,3,17,,1,4,75,135,1,1,05,1,66,10,04,08,08,033,12,2,3,2,35,,,1,,17,448,1,1,,5,,1,119,55,,1,,0,4
54WN00928,54,2,7557,3,70,710,7102,3,17,,1,2,75,135,1,1,06,1,75,10,06,06,08,042,11,2,2,1,31,,1,1,,17,474,1,1,,2,,1,133,110,,1,,0,2
54WN00929,54,1,7558,3,65,571,7011,3,17,,1,2,74,134,1,7,07,1,62,08,04,10,10,031,12,2,2,1,30,,,,,17,406,1,1,,5,2,1,124,76,,3,10,0,2
54WN00930,54,2,7559,3,70,730,5725,3,17,,5,6,74,134,1,1,07,1,65,09,03,07,09,038,11,2,2,1,33,,2,1,,17,424,5,2,,2,,1,143,82,,1,,0,4
54WN00931,54,1,7560,3,70,730,5725,3,17,,5,6,74,134,1,5,07,1,82,13,03,07,08,040,12,2,3,2,32,,2,,,17,543,5,2,,2,1,1,137,92,,3,10,0,4
54WN00932,54,1,7561,3,70,740,6196,3,17,,5,5,74,134,1,5,08,1,71,09,03,08,09,032,12,2,2,1,33,,2,,,17,473,5,2,,2,3,1,143,76,,1,,0,4
54WN00933,54,1,7562,3,70,740,6196,3,17,,5,5,74,134,1,7,09,1,73,10,03,08,10,032,12,2,2,1,30,,2,,,17,473,5,2,,2,1,1,143,96,,1,,0,4
54WN00934,54,1,7563,3,70,730,5944,3,17,,3,5,74,134,1,7,05,1,77,14,03,07,09,044,10,2,3,2,30,,3,,,17,491,3,3,,2,1,1,128,112,,3,10,0,4
54WN00935,54,2,7565,3,70,730,6606,3,17,,1,3,74,134,2,3,05,1,76,12,03,07,09,034,13,2,2,1,28,,1,1,,17,484,1,1,,2,,1,127,112,,1,,0,3
54WN00936,54,1,7566,3,70,740,6025,3,17,,1,5,74,134,1,7,05,1,84,12,04,06,08,040,10,2,3,2,28,,1,,,17,542,1,1,,2,4,1,130,114,,3,12,0,4
54WN00937,54,1,7567,3,70,740,5616,3,17,,1,6,74,134,1,7,09,1,84,08,04,05,08,039,12,2,2,1,28,,1,,,17,545,1,1,,2,3,1,150,110,,1,,0,4
54WN00938,54,2,7569,3,70,740,6985,3,17,,1,2,74,134,1,4,06,1,89,09,08,05,06,041,10,2,2,1,28,,1,,,17,576,1,1,,2,,1,139,118,,2,10,0,2
54WN00939,54,1,7570,3,70,720,6957,3,17,,1,2,74,134,1,7,07,1,77,09,03,06,08,045,11,2,3,2,32,,1,,,17,509,1,1,,2,2,1,152,88,,6,,0,2
54WN00940,54,1,7571,3,70,730,6647,3,17,,1,3,74,134,1,7,10,1,87,15,03,05,07,044,12,2,2,1,37,,1,,,17,561,1,1,,2,5,1,122,118,,3,10,0,3
54WN00941,54,1,7572,3,70,710,6077,3,17,,1,5,74,134,1,6,07,1,102,12,03,05,06,037,12,2,2,1,34,,1,,,17,652,1,1,,2,5,1,145,146,,3,10,0,4
54WN00942,54,2,7573,3,70,710,6150,3,17,,1,5,73,133,1,1,04,1,81,09,03,05,05,041,12,2,3,2,27,,1,1,,17,532,1,1,,2,,1,141,102,,1,,0,4
54WN00943,54,1,7574,3,70,740,5496,3,17,,4,7,83,143,1,4,06,1,112,08,03,08,07,042,9,2,3,2,30,,3,,,17,709,3,3,,2,5,9,172,106,,1,,0,5
54WN00944,54,2,7576,3,65,641,6995,3,17,,1,2,73,133,1,1,06,1,84,09,03,05,05,038,13,2,3,2,34,,,2,,17,561,1,1,,5,,1,149,94,,1,,0,2
54WN00945,54,2,7577,3,70,710,6842,3,17,,1,3,73,133,1,1,05,1,79,08,03,05,06,048,10,2,3,2,34,,1,1,,17,516,1,1,,2,,1,152,104,,1,,0,3
54WN00946,54,1,7578,3,70,720,5521,3,17,,3,7,73,133,1,5,09,1,86,12,05,08,08,035,12,1,2,2,29,,3,,,17,567,3,3,,2,2,1,131,106,,3,10,0,5
54WN00947,54,1,7579,3,70,720,5521,3,17,,4,7,73,133,1,7,09,1,89,13,04,06,09,041,11,2,2,1,29,,,,,17,591,3,3,,2,5,1,139,104,,1,53,0,5
54WN00948,54,1,7582,3,70,740,6530,3,17,,3,3,73,133,1,4,08,1,76,11,04,07,10,034,12,1,2,2,29,,3,,,17,519,3,3,,2,2,1,134,70,,1,,0,3
54WN00949,54,1,7583,3,70,720,5978,3,17,,5,5,73,133,2,7,07,1,83,11,03,06,10,037,11,2,2,1,27,,,,,17,540,5,2,,2,1,1,152,112,,1,42,0,4
54WN00950,54,1,7584,3,70,720,5978,3,17,,5,5,73,133,1,5,11,1,75,11,03,08,10,039,10,2,2,1,34,,,,,17,483,5,2,,2,2,1,145,108,,1,42,0,4
54WN00951,54,2,7585,3,62,621,6385,3,17,,5,4,73,133,1,1,06,1,68,09,03,07,08,037,12,2,3,2,33,,,1,,17,456,5,2,,5,,1,144,74,,1,,0,4
54WN00952,54,1,7586,3,62,621,6385,3,17,,5,4,73,133,1,7,10,1,82,13,03,06,08,036,10,2,2,1,30,,,,,17,550,5,2,,5,1,1,135,88,,3,10,0,4
54WN00953,54,2,7587,3,65,631,6731,3,17,,5,3,73,133,1,1,10,1,57,09,03,08,09,034,12,2,3,2,31,,,1,,17,367,5,2,,5,,1,133,82,,1,,0,3
54WN00954,54,1,7588,3,65,631,6731,3,17,,5,3,73,133,1,1,12,2,58,14,03,08,08,030,12,2,2,1,30,,,,,17,388,5,2,,5,1,1,102,64,,3,10,0,3
54WN00955,54,2,7589,3,71,740,5852,3,17,,5,6,73,133,1,4,07,1,75,08,03,05,08,042,10,2,3,2,34,,,1,,17,492,5,2,,2,,1,159,96,,1,42,0,4
54WN00956,54,2,7590,3,70,740,5852,3,17,,5,6,73,133,1,4,13,1,57,09,03,10,10,027,15,2,2,1,32,,2,,,17,353,5,2,,2,,1,131,100,,2,10,0,4
54WN00957,54,1,7591,3,70,730,5836,3,17,,5,6,73,133,1,4,06,1,67,13,03,07,11,043,9,2,2,1,30,,2,,,17,430,5,2,,2,1,1,133,98,,3,10,0,4
54WN00958,54,1,7592,3,70,730,5836,3,17,,5,6,73,133,1,5,06,1,57,12,03,10,12,031,13,2,3,2,31,,2,,,17,367,5,2,,2,1,1,122,82,,3,10,0,4
54WN00959,54,2,7593,3,70,730,7048,3,17,,1,2,73,133,1,4,07,1,79,09,03,06,09,042,12,2,2,1,33,,1,2,,17,507,1,1,,2,,1,157,116,,1,,0,2
54WN00960,54,1,7595,3,62,621,6339,3,17,,1,4,73,133,1,7,05,1,93,14,04,06,06,046,11,2,2,1,31,,,,,17,612,1,1,,5,1,1,129,116,,3,10,0,4
54WN00961,54,1,7596,3,65,601,6677,3,17,,1,3,73,133,1,7,06,1,92,10,05,06,06,038,11,2,2,1,37,,,,,17,608,1,1,,5,5,1,139,112,,3,10,0,3
54WN00962,54,2,7597,3,70,720,6682,3,17,,5,3,73,133,1,4,09,1,69,11,03,07,08,032,14,2,2,1,28,,2,,,17,439,5,2,,2,,1,131,106,,2,10,0,3
54WN00963,54,2,7598,3,70,720,6682,3,17,,5,3,73,133,1,3,06,1,63,11,03,08,10,036,11,2,2,1,28,,2,1,,17,406,5,2,,2,,1,133,90,,1,,0,3
