UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,C4445,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
51WN00135,51,2,3422,1,63,580,2173,1,11,,5,5,68,128,1,3,05,1,66,13,03,07,09,029,33,2,4,4,44,4,2,,438,14,17,11,5,2,,6,,3,120,100,,2,10,0,4
51WN00136,51,2,3423,1,63,580,2173,1,11,,5,5,68,128,1,3,06,1,66,13,03,08,09,030,33,2,4,3,45,4,2,,461,14,17,11,5,2,,6,,3,121,70,,1,,0,4
51WN00137,51,2,3425,1,27,270,2369,1,11,23,3,4,68,128,1,4,05,1,87,09,03,05,08,040,33,2,4,3,41,4,3,,600,14,11,11,3,3,,1,,3,166,102,,1,,0,4
51WN00138,51,2,3426,1,63,610,2384,1,11,,1,4,66,126,1,3,05,1,78,13,04,07,08,035,11,2,2,1,44,2,3,,525,16,23,11,1,1,,6,,1,121,118,,2,10,0,4
51WN00139,51,1,3427,1,34,340,2868,1,11,44,1,2,66,126,1,7,07,1,83,12,03,06,10,029,22,1,2,2,43,2,2,,571,16,36,11,1,1,,1,1,1,159,110,,1,,0,2
51WN00140,51,2,3428,1,32,320,2752,1,11,12,1,3,66,126,1,1,06,1,77,13,03,06,08,037,11,1,1,1,36,2,2,,524,16,28,11,1,1,,1,,1,129,110,,1,,0,3
51WN00141,51,2,3429,1,19,190,2410,1,11,14,1,4,65,125,1,3,05,1,78,15,03,05,08,033,22,2,3,2,43,2,2,,526,17,12,11,1,1,,1,,1,118,122,,2,10,0,4
51WN00142,51,2,3430,1,27,270,2649,1,11,27,4,3,65,125,1,3,08,1,52,12,03,09,14,027,55,1,5,3,40,2,2,,368,17,25,11,3,3,,1,,1,125,60,,2,50,0,3
51WN00143,51,1,3431,1,27,270,2649,1,11,27,3,3,65,125,1,7,07,1,85,10,07,07,07,028,22,1,2,2,41,1,2,,602,17,25,11,3,3,,1,1,1,136,98,,3,40,0,3
51WN00144,51,2,3432,1,23,230,2643,1,11,28,3,3,67,127,1,3,05,1,68,14,03,08,07,032,22,1,2,2,35,4,2,,480,15,17,11,3,3,,1,,3,116,70,,2,10,0,3
51WN00145,51,2,3434,1,20,200,2728,1,11,22,1,3,65,125,1,3,05,1,64,12,03,06,08,039,22,3,4,2,39,3,2,,446,17,23,11,1,1,,1,,1,126,82,,1,,0,3
51WN00146,51,1,3435,1,19,190,2146,1,11,15,1,5,65,125,1,7,06,1,80,15,03,06,09,034,22,2,3,2,40,1,2,,552,17,18,11,1,1,,1,2,1,124,110,,3,10,0,4
51WN00147,51,2,3436,1,63,550,1838,1,11,,5,6,67,127,1,3,05,1,62,12,03,08,08,037,22,2,3,2,44,2,2,,424,15,10,11,5,2,,6,,3,124,82,,2,10,0,4
51WN00148,51,1,3437,1,63,550,1838,1,11,,5,6,67,127,1,7,06,1,84,13,03,09,09,029,22,2,3,2,41,2,2,,578,15,10,11,5,2,,6,1,3,141,106,,3,10,0,4
51WN00149,51,2,3438,1,21,210,2434,1,11,27,1,4,65,125,1,4,05,1,78,11,04,05,08,032,22,2,3,2,39,1,2,,550,17,18,11,1,1,,1,,1,138,92,,1,,0,4
51WN00150,51,2,3439,1,32,320,1630,1,11,14,1,7,65,125,1,3,06,1,81,12,03,06,06,036,22,1,2,2,35,2,2,,558,17,14,11,1,1,,1,,1,133,112,,1,,0,5
51WN00151,51,2,3440,1,32,320,2207,1,11,20,1,5,72,132,1,1,08,1,74,12,03,08,09,035,11,2,2,1,46,2,2,,480,10,24,11,1,1,,1,,5,133,106,,1,,0,4
51WN00152,51,2,3441,1,19,190,2711,1,11,24,1,3,65,125,1,3,07,1,59,13,03,06,11,036,22,2,3,2,44,2,2,,402,17,16,11,1,1,,1,,1,122,88,,2,10,0,3
51WN00153,51,2,3442,1,19,190,2636,1,11,24,1,3,65,125,1,3,06,1,54,12,03,09,10,028,22,1,2,2,28,2,2,,378,17,15,11,1,1,,1,,1,115,68,,2,10,0,3
51WN00154,51,2,3443,1,21,211,2057,1,11,19,1,5,65,125,1,3,07,1,47,16,03,10,13,031,22,1,2,2,46,3,2,,293,17,16,11,1,1,,1,,1,96,104,,2,10,0,4
51WN00155,51,1,3444,1,23,231,2429,1,11,24,1,4,65,125,1,7,05,1,85,15,03,07,08,035,22,2,3,2,40,2,3,,578,17,22,11,1,1,,1,4,1,130,128,,3,10,0,4
51WN00156,51,1,3446,1,24,240,2584,1,11,19,3,3,67,127,1,4,07,1,89,13,03,05,06,031,33,2,4,3,35,2,2,,636,15,25,11,3,3,,1,1,3,137,82,,1,,0,3
51WN00157,51,1,3447,1,20,200,2337,1,11,27,5,4,67,127,1,7,06,6,49,15,03,11,13,027,11,2,2,1,39,2,2,,326,15,25,11,5,2,,1,1,3,114,76,,3,34,0,4
51WN00158,51,2,3448,1,20,200,2337,1,11,27,5,4,67,127,1,3,06,1,68,12,03,06,08,031,22,2,3,2,45,3,2,,474,15,25,11,5,2,,1,,3,134,78,,1,,0,4
51WN00159,51,1,3449,1,24,240,2882,1,11,21,1,2,65,125,1,4,05,1,81,13,05,06,07,026,11,2,2,1,41,2,2,,562,17,00,11,1,1,,1,2,1,128,108,,3,10,0,2
51WN00160,51,2,3450,1,24,240,3014,1,11,21,1,2,65,125,1,4,05,1,78,10,04,05,07,034,22,2,3,2,34,2,2,,549,17,00,11,1,1,,1,,1,143,94,,1,,0,2
51WN00161,51,1,3451,1,32,320,2790,1,11,18,1,2,65,125,1,7,05,1,81,10,03,07,08,036,22,2,3,2,29,2,2,,558,17,00,11,1,1,,1,1,1,159,112,,3,37,0,2
51WN00162,51,2,3452,1,21,210,2260,1,11,28,1,4,65,125,1,3,05,1,67,11,03,08,10,033,33,2,4,3,41,3,2,,485,17,25,11,1,1,,1,,1,137,64,,1,,0,4
51WN00163,51,2,3453,1,19,190,1609,1,11,16,1,7,65,125,1,3,07,1,70,09,03,05,09,035,22,2,3,2,44,2,3,,482,17,15,11,1,1,,1,,1,145,98,,1,,0,5
51WN00164,51,1,3455,1,32,320,2758,1,11,19,1,2,64,124,1,4,06,1,78,09,03,07,10,032,22,1,2,2,42,2,2,,540,18,00,11,1,1,,1,1,1,164,110,,1,,0,2
51WN00165,51,2,3456,1,24,240,2871,1,11,19,1,2,64,124,1,1,07,1,84,11,03,05,06,031,22,2,3,2,49,2,2,,587,18,00,11,1,1,,1,,1,142,112,,1,,0,2
51WN00166,51,1,3457,1,20,200,1523,1,11,24,5,7,66,126,1,7,05,1,74,12,04,07,08,034,11,2,2,1,38,2,2,,510,16,09,11,5,2,,1,1,3,141,98,,1,,0,5
51WN00167,51,2,3458,1,20,200,1523,1,11,24,5,7,66,126,1,3,07,1,58,09,03,10,11,028,22,2,3,2,40,2,2,,397,16,09,11,5,2,,1,,3,145,80,,1,,0,5
51WN00168,51,1,3460,1,62,561,2612,1,11,,3,3,64,124,2,7,05,1,74,15,03,06,10,033,22,1,2,2,37,2,2,,542,18,08,11,3,3,,5,1,1,118,68,,3,10,0,3
51WN00169,51,1,3461,1,34,340,2433,1,11,37,3,4,66,126,1,7,05,1,87,13,03,08,09,036,11,2,2,1,36,2,2,,610,16,29,11,3,3,,1,1,3,153,102,,1,,0,4
51WN00170,51,1,3463,1,27,270,2625,1,11,25,5,3,66,126,1,7,07,1,78,11,05,09,09,024,22,2,3,2,46,2,2,,541,16,20,11,5,2,,1,2,3,142,98,,7,,0,3
51WN00171,51,2,3464,1,27,270,2625,1,11,25,5,3,66,126,1,3,05,1,54,13,03,09,09,031,22,4,5,2,49,3,3,,360,16,20,11,5,2,,1,,3,118,86,,2,10,0,3
51WN00172,51,2,3465,1,21,210,2555,1,11,27,5,3,66,126,1,4,06,1,56,12,03,09,10,025,11,2,2,1,48,2,3,,375,16,18,11,5,2,,1,,3,124,88,,1,,0,3
51WN00173,51,2,3466,1,21,210,2555,1,11,27,5,3,66,126,1,3,06,1,68,14,05,07,09,031,22,2,3,2,42,3,3,,467,16,18,11,5,2,,1,,3,120,92,,2,10,0,3
51WN00174,51,2,3467,1,34,340,2247,1,11,34,5,4,66,126,1,3,06,1,48,14,03,09,09,026,33,2,4,3,39,3,2,,327,16,20,11,5,2,,1,,3,106,68,,3,10,0,4
51WN00175,51,2,3468,1,34,340,2247,1,11,34,5,4,66,126,1,3,06,1,66,09,03,07,08,038,22,2,3,2,44,3,3,,441,16,20,11,5,2,,1,,3,155,104,,1,,0,4
51WN00176,51,2,3469,1,63,560,2295,1,11,,5,4,66,126,1,4,05,1,70,12,03,07,08,027,11,2,2,1,45,3,2,,484,16,28,11,5,2,,6,,3,126,90,,1,,0,4
51WN00177,51,1,3470,1,63,560,2295,1,11,,5,4,66,126,1,7,06,2,70,13,03,08,09,029,22,1,2,2,44,2,2,,470,16,28,11,5,2,,6,2,3,127,108,,3,10,0,4
51WN00178,51,2,3471,1,34,340,1604,1,11,34,4,7,64,124,1,5,06,1,70,14,03,06,08,035,22,2,3,2,45,4,3,,479,18,31,11,3,3,,1,,1,124,106,,1,,0,5
51WN00179,51,1,3472,1,34,340,1604,1,11,34,3,7,64,124,1,7,06,1,95,13,03,07,07,037,33,2,4,2,45,4,3,,682,18,31,11,3,3,,1,3,1,154,104,,3,10,0,5
51WN00180,51,2,3473,1,34,340,2847,1,11,39,1,2,64,124,1,3,06,1,78,09,04,06,08,037,22,2,3,2,34,3,2,,547,18,22,11,1,1,,1,,1,158,102,,1,,0,2
51WN00181,51,2,3474,1,63,620,2418,1,11,,1,4,64,124,1,4,06,1,82,09,03,05,07,033,22,1,2,2,46,2,2,,568,18,26,11,1,1,,6,,1,145,116,,1,,0,4
51WN00182,51,2,3475,1,34,340,2773,1,11,39,1,2,64,124,1,4,06,1,64,11,03,07,10,031,22,2,3,2,39,2,2,,448,18,23,11,1,1,,1,,1,139,84,,1,,0,2
51WN00183,51,2,3476,1,32,320,3037,1,11,18,1,2,63,123,1,3,06,1,63,10,03,07,09,037,22,1,2,2,42,2,2,,431,19,00,11,1,1,,1,,1,139,100,,2,36,0,2
51WN00184,51,1,3477,1,32,320,2228,1,11,14,1,4,63,123,1,7,06,1,100,14,03,05,08,034,22,1,2,2,41,2,2,,702,19,31,11,1,1,,1,2,1,147,136,,1,,0,4
51WN00185,51,1,3479,1,21,211,2639,1,11,22,1,3,63,123,1,7,05,1,81,14,03,11,08,032,22,2,3,2,28,2,2,,582,19,17,11,1,1,,1,1,1,129,94,,3,10,0,3
51WN00186,51,1,3480,1,32,320,2946,1,11,19,1,2,63,123,1,1,07,1,83,13,03,06,09,033,11,2,2,1,46,2,2,,592,19,00,11,1,1,,1,3,1,147,102,,1,,0,2
51WN00187,51,2,3481,1,32,320,2261,1,11,13,1,4,63,123,2,1,07,1,87,12,03,04,07,033,11,2,2,1,39,2,2,,611,19,26,11,1,1,,1,,1,140,118,,1,,0,4
51WN00188,51,1,3482,1,63,550,2546,1,11,,5,3,65,125,1,7,07,1,56,13,03,10,12,025,22,1,2,2,49,3,2,,389,17,23,11,5,2,,6,1,3,119,74,,3,10,0,3
51WN00189,51,1,3483,1,63,550,2546,1,11,,5,3,65,125,1,7,04,1,69,12,03,06,08,030,22,1,2,2,46,3,2,,496,17,23,11,5,2,,6,1,3,129,70,,1,,0,3
51WN00190,51,2,3484,1,20,200,1764,1,11,24,4,6,63,123,1,3,05,1,44,10,03,11,14,024,33,2,4,4,35,3,2,,306,19,27,11,3,3,,1,,1,124,64,,1,,0,4
51WN00191,51,1,3485,1,20,200,1764,1,11,24,3,6,63,123,1,7,05,1,74,08,03,08,09,037,22,2,3,2,36,3,3,,535,19,27,11,3,3,,1,1,1,161,82,,1,,0,4
51WN00192,51,1,3486,1,19,190,1537,1,11,19,5,7,65,125,1,7,06,1,58,14,03,09,10,023,22,1,2,2,35,2,2,,389,17,34,11,5,2,,1,1,3,115,94,,3,10,0,5
51WN00193,51,2,3487,1,19,190,1537,1,11,19,5,7,65,125,1,4,07,1,63,12,03,07,09,029,22,2,3,2,42,2,2,,434,17,34,11,5,2,,1,,3,129,88,,1,,0,5
51WN00194,51,1,3488,1,23,230,2003,1,11,19,3,5,63,123,1,7,06,1,86,15,03,06,08,038,22,1,2,2,46,3,3,,616,19,10,11,3,3,,1,1,1,134,102,,3,34,0,4
51WN00195,51,1,3489,1,23,230,2003,1,11,19,4,5,63,123,1,7,07,1,73,13,04,07,10,029,22,1,2,2,38,2,2,,520,19,10,11,3,3,,1,1,1,127,90,,3,10,0,4
51WN00196,51,1,3490,1,32,320,2959,1,11,18,1,2,63,123,1,5,06,1,87,10,03,06,09,032,22,1,2,2,38,2,2,,608,19,00,11,1,1,,1,2,1,165,122,,1,,0,2
51WN00197,51,1,3492,1,21,210,1084,1,11,16,1,9,63,123,1,7,07,1,85,15,04,06,08,038,22,2,3,2,45,2,2,,592,19,10,11,1,1,,1,1,1,126,122,,3,10,0,5
51WN00198,51,2,3493,1,32,320,2428,1,11,11,1,4,63,123,1,3,07,1,84,14,03,08,07,029,22,2,3,2,44,2,2,,600,19,17,11,1,1,,1,,1,124,102,,2,36,0,4
51WN00199,51,1,3494,1,19,190,2320,1,11,15,1,4,63,123,1,7,07,1,88,13,03,06,08,033,22,1,2,2,37,2,2,,621,19,18,11,1,1,,1,1,1,139,116,,1,,0,4
51WN00200,51,2,3495,1,21,211,2849,1,11,28,1,2,63,123,1,3,06,1,61,13,03,07,09,031,22,2,3,2,39,2,2,,433,19,27,11,1,1,,1,,1,121,78,,1,,0,2
51WN00201,51,1,3497,1,63,570,2714,1,11,,3,3,64,124,1,7,05,1,79,15,03,07,09,031,22,1,2,2,44,2,2,,569,18,20,11,3,3,,6,2,3,120,84,,3,10,0,3
51WN00202,51,1,3498,1,23,231,2115,1,11,16,1,5,62,122,1,7,04,1,89,15,03,05,09,041,11,2,2,1,37,2,2,,631,20,13,11,1,1,,1,3,1,139,120,,3,10,0,4
51WN00203,51,2,3499,1,32,320,2253,1,11,10,1,4,62,122,1,1,06,1,83,10,03,06,08,029,22,1,2,2,36,2,2,,587,20,10,11,1,1,,1,,1,145,114,,1,,0,4
51WN00204,51,2,3500,1,34,340,2386,1,11,35,5,4,64,124,2,3,06,1,71,09,03,08,09,030,33,2,4,3,38,3,3,,502,18,22,11,5,2,,1,,3,158,88,,1,,0,4
51WN00205,51,2,3501,1,34,340,2386,1,11,35,5,4,64,124,2,4,06,1,60,12,03,09,12,030,22,2,3,2,45,3,2,,413,18,22,11,5,2,,1,,3,140,88,,1,,0,4
51WN00206,51,1,3503,1,23,230,1860,1,11,16,1,6,62,122,1,7,07,1,85,12,04,06,07,034,22,2,3,3,40,3,3,,597,20,10,11,1,1,,1,2,1,136,122,,1,,0,4
51WN00207,51,2,3504,1,63,620,1898,1,11,,1,6,62,122,1,3,07,1,73,08,03,04,07,034,44,1,4,2,41,2,3,,513,20,28,11,1,1,,6,,1,143,104,,1,,0,4
51WN00208,51,2,3505,1,27,270,1745,1,11,27,3,6,64,124,1,3,07,1,70,12,04,07,07,028,22,1,2,2,41,2,2,,490,18,25,11,3,3,,1,,3,122,92,,3,15,0,4
51WN00209,51,2,3508,1,24,240,1490,1,11,14,1,7,62,122,1,5,06,1,80,11,06,06,08,033,22,1,2,2,33,2,2,,551,20,27,11,1,1,,1,,1,130,128,,2,10,0,5
51WN00210,51,1,3509,1,19,190,2635,1,11,24,1,3,61,121,1,7,05,1,85,14,03,06,09,032,11,2,2,1,45,2,2,,623,21,15,11,1,1,,1,4,1,137,96,,1,,0,3
51WN00211,51,1,3511,1,21,210,2811,1,11,27,3,2,61,121,1,7,06,1,66,13,03,11,10,031,22,2,3,2,45,,,,473,,17,11,3,3,,1,1,1,137,88,,1,,0,2
51WN00212,51,1,3512,1,21,210,2811,1,11,27,4,2,61,121,1,7,08,1,60,14,03,10,12,029,22,1,2,2,45,2,2,,417,21,17,11,3,3,,1,1,1,130,96,,3,10,0,2
51WN00213,51,1,3513,1,63,600,2238,1,11,,1,4,61,121,1,7,06,1,87,10,03,06,07,035,22,1,2,2,45,2,2,,603,21,22,11,1,1,,6,1,1,148,140,,3,10,0,4
51WN00214,51,1,3514,1,27,270,2585,1,11,27,5,3,63,123,1,7,06,1,57,13,03,07,12,021,22,2,3,2,40,2,2,,403,19,26,11,5,2,,1,1,3,126,74,,3,10,0,3
51WN00215,51,2,3515,1,27,270,2585,1,11,27,5,3,63,123,1,3,07,1,58,09,03,06,09,032,11,4,4,1,45,3,2,,423,19,26,11,5,2,,1,,3,144,60,,1,,0,3
51WN00216,51,2,3516,1,21,211,2417,1,11,20,5,4,63,123,1,3,05,1,66,12,03,06,08,035,11,3,3,1,32,4,2,,468,19,15,11,5,2,,1,,3,134,84,,1,,0,4
51WN00217,51,1,3517,1,21,211,2417,1,11,20,5,4,63,123,1,7,06,1,56,15,03,10,09,031,11,2,2,1,35,3,3,,376,19,15,11,5,2,,1,1,3,112,98,,3,10,0,4
51WN00218,51,2,3518,1,63,590,2500,1,11,,1,3,61,121,1,3,05,1,71,10,03,06,08,031,11,2,2,1,44,2,2,,502,21,20,11,1,1,,6,,1,132,102,,1,,0,3
51WN00219,51,2,3519,1,20,200,2575,1,11,24,1,3,61,121,1,3,06,1,60,09,03,08,09,033,22,1,2,2,42,3,2,,418,21,26,11,1,1,,1,,1,138,94,,1,,0,3
51WN00220,51,1,3520,1,27,270,1173,1,11,19,5,8,63,123,1,7,07,1,67,12,03,08,10,028,22,2,3,2,37,3,2,,467,19,09,11,5,2,,1,2,3,138,96,,1,,0,5
51WN00221,51,2,3521,1,27,270,1173,1,11,19,5,8,63,123,1,3,07,1,67,09,03,07,08,029,22,2,3,2,40,2,2,,468,19,09,11,5,2,,1,,3,146,94,,1,,0,5
51WN00222,51,1,3522,1,63,600,1486,1,11,,5,7,63,123,1,7,05,1,76,12,03,07,09,030,22,2,3,2,33,2,2,,524,19,18,11,5,2,,6,1,3,140,116,,3,10,0,5
51WN00223,51,2,3523,1,63,600,1486,1,11,,5,7,63,123,1,3,06,1,71,10,04,08,07,031,22,2,3,2,41,3,3,,504,19,18,11,5,2,,6,,3,134,90,,2,13,0,5
51WN00224,51,1,3524,1,34,340,2020,1,11,41,5,5,63,123,1,7,05,1,64,10,03,07,10,026,22,1,2,2,45,3,2,,441,19,26,11,5,2,,1,1,3,150,98,,3,10,0,4
51WN00225,51,1,3525,1,34,340,2020,1,11,41,5,5,63,123,1,7,06,1,63,11,03,07,10,030,33,2,4,3,42,3,3,,424,19,26,11,5,2,,1,1,3,147,108,,1,,0,4
51WN00226,51,1,3526,1,23,231,2186,1,11,20,3,5,63,123,1,7,07,1,54,15,03,08,10,023,11,2,2,1,42,2,2,,369,19,27,11,3,3,,1,1,3,99,86,,3,10,0,4
51WN00227,51,1,3528,1,32,320,2856,1,11,18,1,2,61,121,1,5,07,1,71,14,03,07,09,029,22,2,3,2,44,2,2,,504,21,00,11,1,1,,1,2,1,128,100,,3,10,0,2
51WN00228,51,2,3529,1,63,570,2987,1,11,,1,2,61,121,1,3,06,1,59,12,03,09,09,029,22,1,2,2,42,2,2,,410,21,20,11,1,1,,6,,1,115,94,,2,10,0,2
51WN00229,51,1,3530,1,32,320,2933,1,11,18,1,2,61,121,2,4,06,1,87,12,03,07,09,032,11,2,2,1,51,2,2,,617,21,00,11,1,1,,1,1,1,156,124,,6,,0,2
51WN00230,51,2,3531,1,23,230,3030,1,11,19,2,2,61,121,1,3,06,1,64,14,03,07,09,027,22,1,2,2,42,2,2,,456,21,16,11,1,1,,1,,1,114,88,,2,10,0,2
51WN00231,51,2,3532,1,34,340,1459,1,11,30,1,7,77,137,1,3,05,1,63,13,04,07,10,035,33,2,4,3,35,3,2,,387,05,14,11,1,1,,1,,7,121,100,,2,10,0,5
51WN00232,51,2,3534,1,21,210,3019,1,11,32,1,2,61,121,1,3,07,1,62,10,03,09,12,030,33,2,4,2,40,2,2,,425,21,29,11,1,1,,1,,1,146,106,,1,,0,2
51WN00233,51,1,3536,1,19,190,2494,1,11,24,1,3,60,120,1,7,06,1,61,14,03,09,09,029,11,2,2,1,44,2,2,,432,22,18,11,1,1,,1,1,1,111,92,,3,10,0,3
51WN00234,51,2,3537,1,32,320,2005,1,11,08,5,5,62,122,1,1,06,1,69,14,03,09,09,034,11,2,2,1,47,1,2,,493,20,29,11,5,2,,1,,3,126,88,,1,,0,4
51WN00235,51,2,3538,1,32,320,2005,1,11,08,5,5,62,122,1,1,08,1,66,14,03,06,08,031,22,2,3,2,41,1,2,,480,20,29,11,5,2,,1,,3,118,74,,1,,0,4
51WN00236,51,1,3540,1,34,340,2060,1,11,40,3,5,62,122,1,7,06,1,83,14,04,08,08,035,22,2,3,2,46,3,2,,595,20,36,11,3,3,,1,2,3,139,104,,3,10,0,4
51WN00237,51,2,3541,1,27,270,2470,1,11,29,1,4,60,120,1,4,06,1,79,09,03,07,10,035,11,2,2,1,40,2,2,,550,22,23,11,1,1,,1,,1,162,130,,1,,0,4
51WN00238,51,2,3542,1,34,340,0962,1,11,36,1,9,60,120,3,4,06,1,70,13,03,06,08,033,11,2,2,1,38,2,2,,500,22,25,11,1,1,,1,,1,129,100,,2,40,0,5
51WN00239,51,1,3543,1,19,190,2906,1,11,32,1,2,67,127,1,7,06,1,71,10,03,09,10,025,22,2,3,2,39,2,2,,494,15,21,11,1,1,,1,3,5,154,82,,1,,0,2
51WN00240,51,2,3544,1,24,240,1949,1,11,15,1,5,60,120,1,3,05,1,83,13,05,06,06,033,22,2,3,2,36,2,3,,588,22,20,11,1,1,,1,,1,123,124,,1,,0,4
51WN00241,51,2,3545,1,34,340,2237,1,11,34,5,4,62,122,1,3,06,1,59,14,03,08,09,033,11,2,2,1,37,2,2,,407,20,21,11,5,2,,1,,3,123,94,,2,10,0,4
51WN00242,51,1,3546,1,34,340,2237,1,11,34,5,4,62,122,1,7,07,1,50,13,03,10,12,033,22,1,2,2,47,3,2,,336,20,21,11,5,2,,1,1,3,130,90,,3,10,0,4
51WN00243,51,2,3548,1,34,340,1979,1,11,28,4,5,59,119,1,5,05,1,76,12,08,09,07,031,22,1,2,2,38,3,2,,563,23,08,11,3,3,,1,,1,117,90,,3,10,0,4
51WN00244,51,2,3549,1,23,230,2277,1,11,19,5,4,61,121,1,5,07,1,72,13,03,07,07,030,22,2,3,2,39,3,2,,517,21,14,11,5,2,,1,,3,123,94,,1,,0,4
51WN00245,51,2,3550,1,23,230,2277,1,11,19,5,4,66,126,1,3,05,1,68,14,04,08,10,031,22,2,3,2,38,3,2,,481,16,14,11,5,2,,1,,5,119,74,,2,10,0,4
51WN00246,51,2,3551,1,21,211,2055,1,11,35,1,5,61,121,1,3,07,1,45,15,03,11,11,027,11,2,2,1,42,2,2,,291,21,15,11,1,1,,1,,3,107,98,,2,10,0,4
51WN00247,51,1,3554,1,23,231,1775,1,11,21,3,6,61,121,1,7,04,1,82,14,04,06,06,039,22,3,4,2,45,3,2,,603,21,18,11,3,3,,1,2,3,130,90,,3,10,0,4
51WN00248,51,2,3555,1,23,230,2815,1,11,17,1,2,59,119,1,4,05,1,53,13,03,09,11,030,22,2,3,2,35,3,3,,368,23,19,11,1,1,,1,,1,116,92,,2,10,0,2
51WN00249,51,1,3556,1,63,550,1827,1,11,,3,6,59,119,1,7,05,1,79,12,03,08,09,035,22,1,2,2,39,3,2,,580,23,20,11,3,3,,6,2,1,138,100,,1,,0,4
51WN00250,51,1,3557,1,34,340,2365,1,11,41,1,4,65,125,2,7,07,1,71,13,03,07,09,037,22,2,3,2,40,3,2,,498,17,26,11,1,1,,1,1,5,139,88,,3,10,0,4
51WN00251,51,1,3559,1,23,230,1876,1,11,14,3,6,60,120,1,7,07,1,57,15,03,10,09,024,22,2,3,2,45,2,2,,387,22,10,11,3,3,,1,1,3,100,106,,3,10,0,4
51WN00252,51,2,3560,1,23,230,2580,1,11,26,1,3,58,118,1,3,04,1,66,14,03,06,08,035,11,2,2,1,46,2,2,,475,24,14,11,1,1,,1,,1,119,100,,1,,0,3
51WN00253,51,2,3562,1,20,200,2538,1,11,24,1,3,58,118,1,3,04,1,66,10,03,07,09,041,22,1,2,2,42,4,2,,485,24,17,11,1,1,,1,,1,145,88,,1,,0,3
51WN00254,51,1,3563,1,27,270,2918,1,11,38,1,2,57,117,1,7,06,1,69,10,04,08,09,028,22,2,3,2,44,2,2,,497,25,35,11,1,1,,1,1,1,149,108,,1,,0,2
51WN00255,51,1,3564,1,63,570,1744,1,11,,5,6,59,119,2,7,06,1,77,13,03,06,08,031,22,2,3,2,40,3,2,,576,23,25,11,5,2,,6,2,3,135,84,,3,10,0,4
51WN00256,51,1,3565,1,63,570,1744,1,11,,5,6,59,119,1,7,06,1,74,15,03,07,08,035,33,2,4,3,42,2,2,,551,23,25,11,5,2,,6,1,3,125,84,,3,10,0,4
51WN00257,51,2,3566,1,34,340,1211,1,11,25,5,8,59,119,2,3,08,1,45,15,03,11,11,024,22,2,3,2,36,2,2,,303,23,19,11,5,2,,1,,3,102,90,,2,10,0,5
51WN00258,51,1,3567,1,34,340,1211,1,11,25,5,8,59,119,1,7,06,1,83,14,04,08,06,040,22,2,3,2,43,3,3,,608,23,19,11,5,2,,1,1,3,141,106,,6,,0,5
51WN00259,51,1,3568,1,63,600,2845,1,11,,1,2,57,117,1,7,07,1,56,12,03,11,12,027,11,2,2,1,46,2,2,,407,25,18,11,1,1,,6,1,1,126,84,,3,10,0,2
51WN00260,51,1,3569,1,19,190,1982,1,11,35,1,5,57,117,1,7,07,1,74,12,03,09,09,028,11,2,2,2,43,2,2,,544,25,34,11,1,1,,1,1,1,138,104,,3,10,0,4
51WN00261,51,1,3570,1,21,210,2648,1,11,24,1,3,57,117,1,7,06,1,95,13,03,06,07,030,33,2,4,3,42,2,2,,711,25,11,11,1,1,,1,2,1,146,118,,1,,0,3
51WN00262,51,2,3571,1,20,200,2267,1,11,25,3,4,64,124,1,3,06,1,59,11,03,10,10,037,22,2,3,2,50,3,3,,413,18,24,11,3,3,,1,,5,136,78,,3,10,0,4
51WN00263,51,2,3573,1,23,231,1874,1,11,22,1,6,57,117,1,3,06,1,70,15,03,06,08,035,22,2,3,2,41,2,2,,501,25,17,11,1,1,,1,,1,117,114,,2,10,0,4
51WN00264,51,2,3574,1,23,231,1516,1,11,19,1,7,57,117,1,3,05,1,72,13,03,04,07,041,22,3,4,2,45,3,3,,521,25,16,11,1,1,,1,,1,129,110,,1,,0,5
51WN00265,51,2,3575,1,20,200,1872,1,11,24,5,6,58,118,1,4,05,1,68,10,03,06,07,035,22,2,3,2,30,3,2,,514,24,12,11,5,2,,1,,3,146,74,,1,,0,4
51WN00266,51,1,3576,1,20,200,1872,1,11,24,5,6,58,118,1,7,05,1,46,13,03,13,13,023,22,1,2,2,49,3,2,,314,24,12,11,5,2,,1,1,3,120,90,,3,10,0,4
51WN00267,51,2,3577,1,24,240,2482,1,11,17,1,4,56,116,1,1,06,1,80,09,04,05,08,037,33,2,4,2,46,3,2,,598,26,33,11,1,1,,1,,1,153,106,,1,,0,4
51WN00268,51,1,3578,1,32,320,2608,1,11,11,3,3,58,118,1,7,05,1,74,11,03,06,07,035,33,2,4,3,42,2,3,,559,24,17,11,3,3,,1,1,3,138,80,,1,,0,3
51WN00269,51,2,3581,1,34,340,1713,1,11,26,3,6,63,123,1,3,05,1,75,12,03,06,09,035,11,2,2,1,36,4,3,,532,19,25,11,3,3,,1,,5,143,96,,1,,0,4
