UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
68WN00134,68,2,9471,2,83,600,5906,1,11,,5,5,64,124,3,1,77,1,74,09,03,09,06,039,0,2,2,1,,1,14,8391,14,498,49,,82,7,8,1,104,122,,,4,5,2,,1
68WN00135,68,1,9472,2,83,600,5906,1,11,,5,5,63,123,3,5,76,1,67,08,03,12,09,034,0,2,2,1,,1,14,8391,14,462,46,,82,7,2,1,105,102,,3,4,5,2,,1
68WN00136,68,2,9473,2,83,620,6859,1,14,,1,5,63,123,1,4,78,2,84,08,03,09,06,041,0,2,2,1,,4,14,7337,14,569,56,,82,7,9,1,105,140,,,4,1,1,,1
68WN00137,68,1,9474,2,83,600,6919,1,14,,5,5,63,123,1,3,75,1,67,09,03,11,09,033,0,2,2,1,,4,14,8391,14,462,46,,82,7,2,1,98,102,,,4,5,2,,1
68WN00138,68,2,9475,2,83,600,6919,1,14,,5,5,64,124,1,1,77,2,56,11,03,12,11,032,0,2,2,1,,4,14,8391,14,376,37,,82,7,6,1,85,94,,,4,5,2,,1
68WN00139,68,1,9476,2,83,530,6995,1,14,,7,5,64,124,1,2,78,2,69,13,03,11,10,026,0,2,2,1,,4,14,6228,11,495,49,,82,7,5,1,69,76,,6,4,7,3,,1
68WN00140,68,1,9479,2,83,570,6244,1,11,,1,2,67,127,1,6,76,2,85,09,04,10,07,037,0,2,2,1,,1,14,7945,14,575,57,,82,7,5,7,91,120,,3,2,1,1,,5
68WN00141,68,1,9481,2,83,570,8712,1,14,,1,2,67,127,1,4,78,1,93,09,08,09,05,037,0,2,2,1,,4,14,7945,14,635,63,,82,7,5,7,80,124,,3,2,1,1,,5
68WN00142,68,2,9482,2,83,500,8245,1,14,,1,2,67,127,1,1,76,2,78,08,03,09,08,039,0,2,3,2,,4,14,6255,11,529,52,,82,7,9,7,101,108,,,2,1,1,,5
68WN00143,68,2,9483,2,83,530,8516,1,14,,3,2,67,127,1,1,75,2,53,10,03,12,10,034,0,2,2,1,,4,14,6228,11,331,33,,82,7,1,7,77,110,,,2,3,3,,5
68WN00144,68,2,9484,2,83,530,8516,1,14,,3,2,67,127,1,1,77,2,58,13,03,12,10,041,0,2,2,1,,4,14,6228,11,375,37,,82,7,5,7,70,104,,,2,3,3,,5
68WN00145,68,2,9486,2,83,500,8686,1,14,,1,2,67,127,1,1,75,1,74,10,06,09,07,044,0,2,2,1,,4,14,6255,11,476,47,,82,7,6,7,78,136,,,2,1,1,,5
68WN00146,68,1,9487,2,83,540,8523,1,14,,1,2,60,120,1,2,76,2,84,09,03,08,08,034,0,2,2,1,,4,14,6283,11,603,60,,82,7,3,6,96,116,,,2,1,1,,5
68WN00147,68,2,9488,2,83,540,6285,1,11,,1,2,60,120,1,1,76,1,66,09,03,09,08,039,0,2,2,1,,1,14,6283,11,468,46,,82,7,8,5,101,98,,,2,1,1,,5
68WN00148,68,2,9489,2,83,590,6647,1,14,,5,5,63,123,1,3,76,1,70,10,03,11,09,031,0,2,2,1,,4,14,7624,14,509,50,,82,7,9,1,98,74,,,4,5,2,,1
68WN00149,68,2,9490,2,83,590,6647,1,14,,5,5,63,123,1,3,78,2,78,11,03,11,08,034,0,2,2,1,,4,14,7624,14,564,56,,82,7,4,1,99,86,,,4,5,2,,1
68WN00150,68,1,9491,2,83,550,6831,1,14,,3,5,63,123,1,5,76,2,97,09,03,09,08,035,0,2,2,1,,4,14,8267,14,698,69,,82,7,8,1,118,112,,,4,3,3,,1
68WN00151,68,1,9492,2,83,550,6831,1,14,,4,5,68,128,1,5,78,2,104,14,14,08,07,035,0,2,2,1,,4,14,8267,14,711,71,,82,7,1,2,57,130,,3,4,3,3,,1
68WN00152,68,2,9493,2,83,510,7055,1,14,,5,5,62,122,1,4,78,1,65,09,03,11,09,034,0,2,2,1,,4,14,7108,14,459,45,,82,7,9,1,101,90,,,4,5,2,,1
68WN00153,68,1,9494,2,83,510,7055,1,14,,5,5,62,122,1,7,78,1,64,09,03,12,11,030,0,2,2,1,,4,14,7108,14,444,44,,82,7,4,1,99,98,,,4,5,2,,1
68WN00154,68,1,9495,2,83,510,6676,1,14,,9,5,67,127,1,5,77,1,66,09,03,11,08,037,0,2,2,1,,4,14,7108,14,446,44,,82,7,6,2,88,94,,3,4,8,2,,1
68WN00155,68,1,9496,2,83,600,8378,1,14,,1,2,66,126,1,1,76,1,97,09,08,09,06,036,0,2,2,1,,4,14,8391,14,681,68,,82,7,1,7,84,112,,3,2,1,1,,5
68WN00156,68,1,9497,2,83,620,6599,1,14,,5,5,62,122,1,1,75,6,78,08,03,09,08,042,0,2,2,1,,4,14,7337,14,536,53,,82,7,6,1,118,126,,3,4,5,2,,1
68WN00157,68,1,9498,2,83,620,6599,1,14,,5,5,62,122,1,1,77,4,65,09,03,11,11,029,0,2,2,1,,4,14,7337,14,459,45,,82,7,9,1,100,90,,,4,5,2,,1
68WN00158,68,1,9499,2,83,650,8262,1,14,,1,2,59,119,1,7,78,2,67,15,04,13,09,030,0,2,2,1,,4,14,7224,14,471,47,,82,7,1,5,61,110,,,2,1,1,,5
68WN00159,68,2,9500,2,83,620,8657,1,14,,1,2,66,126,1,1,77,4,103,08,03,06,05,055,0,4,4,1,,4,14,7337,14,706,70,,82,7,6,7,129,140,,,2,1,1,,5
68WN00160,68,1,9501,2,83,640,6587,1,14,,5,5,63,123,1,7,78,2,70,11,03,12,09,029,0,2,2,1,,4,14,7264,14,483,48,,82,7,3,1,89,106,,,4,5,2,,1
68WN00161,68,2,9502,2,83,640,6587,1,14,,5,5,62,122,3,3,78,6,65,09,03,11,10,035,0,2,2,1,,4,14,7264,14,443,44,,82,7,3,1,104,110,,3,4,5,2,,1
68WN00162,68,2,9503,2,35,350,7306,1,14,38,5,4,66,126,1,1,,2,48,09,03,11,09,034,0,2,2,1,,4,14,7189,14,303,30,27,35,1,3,7,87,98,,,4,5,2,,4
68WN00163,68,1,9504,2,35,350,7306,1,14,38,5,4,66,126,1,1,,2,65,12,03,12,10,034,0,2,2,1,,4,14,7189,14,430,43,27,35,1,0,7,90,108,,3,4,5,2,,4
68WN00164,68,1,9505,2,83,550,8271,1,14,,1,2,66,126,1,2,78,1,86,09,03,08,06,037,0,2,2,1,,4,14,8267,14,579,57,,82,7,9,7,95,130,,3,2,1,1,,5
68WN00165,68,2,9506,2,83,540,8291,1,14,,3,2,59,119,1,1,77,1,72,09,03,08,08,039,0,5,5,1,,4,14,6283,11,526,52,,82,7,6,5,107,94,,3,2,3,3,,5
68WN00166,68,2,9508,2,83,500,6777,1,14,,1,5,62,122,1,1,78,2,83,09,03,09,08,036,0,2,2,1,,4,14,6255,11,582,58,,82,7,2,1,101,120,,,4,1,1,,1
68WN00167,68,1,9509,2,83,580,6886,1,14,,5,5,62,122,1,1,76,1,64,10,03,12,13,039,0,2,2,1,,4,14,6715,14,446,44,,82,7,6,1,105,96,,3,4,5,2,,1
68WN00168,68,1,9510,2,83,580,6886,1,14,,5,5,62,122,1,1,78,6,74,09,03,12,10,034,0,2,2,1,,4,14,6715,14,507,50,,82,7,7,1,109,122,,3,4,5,2,,1
68WN00169,68,2,9511,2,83,550,8461,1,14,,1,2,66,126,1,1,75,1,73,09,03,09,07,040,0,7,8,2,,4,14,8267,14,486,48,,82,7,6,7,90,118,,2,2,1,1,,5
68WN00170,68,1,9512,2,83,610,8660,1,14,,1,2,66,126,1,1,76,2,93,05,03,06,07,054,0,6,7,2,,4,14,8257,14,641,64,,82,7,1,7,134,122,,3,2,1,1,,5
68WN00171,68,2,9513,2,83,650,6298,1,11,,1,2,66,126,1,3,77,1,83,06,03,09,07,042,0,2,2,1,,1,14,7224,14,575,57,,82,7,5,7,117,106,,,2,1,1,,5
68WN00172,68,2,9514,2,83,570,5917,1,11,,5,5,63,123,1,3,78,1,64,11,03,12,09,034,0,2,2,1,,1,14,7945,14,441,44,,82,7,1,1,90,98,,,4,5,2,,1
68WN00173,68,1,9515,2,83,570,5917,1,11,,5,5,63,123,1,1,76,2,65,10,03,11,10,035,0,2,2,1,,1,14,7945,14,444,44,,82,7,4,1,96,104,,3,4,5,2,,1
68WN00174,68,2,9516,2,83,510,6742,1,14,,3,5,59,119,1,3,,2,58,10,03,10,09,034,0,2,2,1,,4,14,7108,14,400,40,,82,7,0,3,,104,,2,4,3,3,,1
68WN00175,68,1,9518,2,83,510,8667,1,14,,5,2,59,119,1,6,78,1,52,13,03,12,11,037,0,2,2,1,,4,14,7108,14,365,36,,82,7,5,5,86,86,,3,2,5,2,,5
68WN00176,68,1,9519,2,83,510,8667,1,14,,5,2,59,119,1,3,75,1,44,13,03,12,11,035,0,2,2,1,,4,14,7108,14,301,30,,82,7,1,6,65,82,,3,2,5,2,,5
68WN00177,68,2,9520,2,83,610,8400,1,14,,1,2,66,126,1,1,76,1,73,09,03,09,06,040,0,2,2,1,,4,14,8257,14,506,50,,82,7,6,7,88,92,,,2,1,1,,5
68WN00178,68,2,9521,2,83,600,8190,1,14,,1,2,66,126,1,1,78,2,75,10,03,09,07,040,0,2,2,1,,4,14,8391,14,497,49,,82,7,7,7,86,124,,,2,1,1,,5
68WN00179,68,1,9522,2,83,550,6683,1,14,,9,5,62,122,1,2,75,1,78,09,03,09,08,038,0,2,2,1,,4,14,8267,14,562,56,,82,7,2,1,110,94,,,4,8,2,,1
68WN00180,68,2,9523,2,83,550,6683,1,14,,9,5,62,122,1,1,77,4,75,09,03,10,09,034,0,2,2,1,,4,14,8267,14,546,54,,82,7,6,1,111,84,,,4,8,2,,1
68WN00181,68,2,9525,2,83,630,6814,1,14,,1,5,62,122,1,1,77,2,88,08,03,07,06,045,0,2,2,1,,4,14,7592,14,620,62,,82,7,0,1,112,124,,,4,1,1,,1
68WN00182,68,1,9526,2,83,620,7091,1,14,,3,5,62,122,1,6,76,2,82,09,03,10,08,035,0,2,2,1,,4,14,7337,14,615,61,,82,7,5,1,103,70,,,4,3,3,,1
68WN00183,68,2,9528,2,83,630,6555,1,14,,3,5,61,121,1,1,75,1,92,11,03,07,06,043,0,2,2,1,,4,14,7592,14,674,67,,82,7,4,1,107,104,,5,4,3,3,,1
68WN00184,68,2,9529,2,83,630,6555,1,14,,4,5,65,125,1,1,77,2,82,09,06,08,05,038,0,2,2,1,,4,14,7592,14,573,57,,82,7,3,1,88,104,,,4,3,3,,1
68WN00185,68,2,9530,2,83,550,8707,1,14,,1,2,65,125,1,1,76,3,68,09,08,09,06,041,0,2,2,1,,4,14,8267,14,469,46,,82,7,9,7,65,94,,,2,1,1,,5
68WN00186,68,2,9531,2,83,520,8625,1,14,,1,2,58,118,1,1,76,1,80,09,03,07,07,042,0,2,2,1,,4,14,6619,14,575,57,,82,7,5,5,114,122,,,2,1,1,,5
68WN00187,68,2,9532,2,83,630,8661,1,14,,1,2,65,125,1,1,77,1,78,10,03,08,07,046,0,2,2,1,,4,14,7592,14,552,55,,82,7,2,7,95,90,,,2,1,1,,5
68WN00188,68,2,9533,2,83,650,8217,1,14,,1,2,65,125,1,3,78,3,69,08,03,09,07,046,0,2,3,2,,4,14,7224,14,466,46,,82,7,6,7,97,108,,,2,1,1,,5
68WN00189,68,2,9538,2,83,640,8522,1,14,,3,2,65,125,1,1,77,1,80,08,03,09,05,039,0,2,2,1,,4,14,7264,14,563,56,,82,7,3,7,104,96,,,2,3,3,,5
68WN00190,68,2,9540,2,83,650,8527,1,14,,1,2,58,118,1,3,77,3,69,11,03,11,08,033,0,2,2,1,,4,14,7224,14,495,49,,82,7,5,5,91,106,,,2,1,1,,5
68WN00191,68,2,9541,2,83,530,8185,1,14,,1,2,58,118,1,1,76,2,60,09,03,11,09,036,0,2,2,1,,4,14,6228,11,425,42,,82,7,5,5,96,98,,,2,1,1,,5
68WN00192,68,1,9542,2,83,640,6271,1,11,,1,2,65,125,1,1,76,2,82,09,03,10,07,039,0,2,2,1,,1,14,7264,14,576,57,,82,7,6,7,95,100,,,2,1,1,,5
68WN00193,68,1,9543,2,83,560,8368,1,14,,5,2,65,125,1,3,77,2,73,09,08,10,07,032,0,2,2,1,,4,14,7354,14,486,48,,82,7,6,7,82,122,,3,2,5,2,,5
68WN00194,68,1,9544,2,83,560,8368,1,14,,5,2,65,125,1,1,76,1,55,11,03,10,10,038,0,2,3,2,,4,14,7354,14,354,35,,82,7,4,7,83,108,,,2,5,2,,5
68WN00195,68,2,9545,2,83,570,8643,1,14,,1,2,65,125,1,1,77,1,87,08,03,09,07,047,0,3,3,1,,4,14,7945,14,600,60,,82,7,0,7,114,120,,,2,1,1,,5
68WN00196,68,1,9547,2,46,460,7997,1,14,37,5,3,58,118,1,7,,1,56,15,03,13,10,026,0,2,2,1,,4,14,8099,14,408,40,23,46,1,8,6,74,78,,3,3,5,2,,4
68WN00197,68,1,9548,2,46,460,7997,1,14,37,5,3,58,118,1,7,,1,59,14,03,14,10,026,0,2,2,1,,4,14,8099,14,415,41,23,46,1,5,6,82,100,,,3,5,2,,4
68WN00198,68,1,9549,2,83,590,6245,1,11,,1,2,65,125,1,7,76,2,92,12,07,09,06,041,0,2,2,1,,1,14,7624,14,638,63,,82,7,8,7,73,122,,,2,1,1,,5
68WN00199,68,1,9551,2,83,590,6582,1,14,,8,5,62,122,1,6,76,2,59,13,03,12,10,032,0,2,2,1,,4,14,7624,14,423,42,,82,7,3,1,65,74,,,4,7,3,,1
68WN00200,68,1,9553,2,83,520,8181,1,14,,1,2,65,125,1,5,78,4,96,09,04,09,07,040,0,2,2,1,,4,14,6619,14,670,67,,82,7,0,7,104,122,,,2,1,1,,5
68WN00201,68,1,9554,2,83,530,6836,1,14,,9,5,62,122,1,4,76,2,60,12,03,13,11,026,0,2,2,1,,4,14,6228,11,426,42,,82,7,6,1,70,80,,,4,8,2,,1
68WN00202,68,2,9555,2,83,530,6559,1,14,,1,5,62,122,9,1,75,4,70,13,03,11,09,032,0,2,2,1,,4,14,6228,11,467,46,,82,7,7,1,70,130,,3,4,1,1,,1
68WN00203,68,2,9556,2,83,520,6905,1,14,,1,5,62,122,1,1,75,2,69,09,03,07,06,041,0,2,2,1,,4,14,6619,14,484,48,,82,7,4,1,87,100,,,4,1,1,,1
68WN00204,68,1,9558,2,83,540,6876,1,14,,3,5,60,120,1,4,77,2,63,08,03,11,11,032,0,2,2,1,,4,14,6283,11,445,44,,82,7,5,1,98,96,,,4,3,3,,1
68WN00205,68,2,9559,2,83,560,6890,1,14,,3,5,60,120,1,1,78,2,66,07,03,10,08,041,0,2,2,1,,4,14,7354,14,487,48,,82,7,7,1,107,76,,,4,3,3,,1
68WN00206,68,2,9561,2,83,540,8356,1,14,,1,2,64,124,1,1,77,2,73,09,08,10,06,036,0,2,2,1,,4,14,6283,11,497,49,,82,7,7,7,68,114,,,2,1,1,,5
68WN00207,68,1,9562,2,83,560,8697,1,14,,1,2,57,117,1,4,77,1,75,09,03,09,09,035,0,2,2,1,,4,14,7354,14,549,54,,82,7,9,5,105,108,,,2,1,1,,5
68WN00208,68,2,9563,2,35,350,8287,1,14,44,5,2,57,117,1,1,,1,72,10,03,09,08,040,0,2,2,1,,4,14,7189,14,518,51,35,35,1,8,6,109,114,,,2,5,2,,4
68WN00209,68,2,9564,2,35,350,8287,1,14,44,5,2,57,117,1,1,,1,57,08,03,10,10,034,0,2,2,1,,4,14,7189,14,414,41,35,35,1,4,6,107,86,,,2,5,2,,4
68WN00210,68,2,9565,2,83,650,6728,1,14,,5,5,61,121,1,5,75,3,61,09,03,11,09,033,0,2,2,1,,4,14,7224,14,433,43,,82,7,3,1,97,86,,,4,5,2,,1
68WN00211,68,1,9566,2,83,650,6728,1,14,,5,5,60,120,1,7,75,1,74,09,03,11,08,036,0,2,2,1,,4,14,7224,14,533,53,,82,7,3,1,106,100,,,4,5,2,,1
68WN00212,68,2,9567,2,46,460,4214,1,14,30,3,0,64,124,1,3,,2,54,12,03,13,09,026,0,1,2,2,,4,14,8099,14,356,35,24,46,1,6,7,62,98,,,5,3,3,,4
68WN00213,68,2,9569,2,83,540,6589,1,14,,5,5,61,121,1,1,76,2,66,08,03,09,08,038,0,2,2,1,,4,14,6283,11,460,46,,82,7,0,1,108,104,,,4,5,2,,1
68WN00214,68,2,9570,2,83,540,6589,1,14,,5,5,61,121,1,1,78,1,65,08,03,10,08,039,0,2,2,1,,4,14,6283,11,451,45,,82,7,1,1,107,104,,,4,5,2,,1
68WN00215,68,2,9571,2,83,530,8562,1,14,,1,2,57,117,1,1,75,1,63,12,03,11,09,031,0,2,2,1,,4,14,6228,11,458,45,,82,7,8,6,69,94,,,2,1,1,,5
68WN00216,68,2,9575,2,83,580,8696,1,14,,1,2,64,124,1,1,78,2,64,08,08,12,08,027,0,1,2,2,,4,14,6715,14,453,45,,82,7,3,7,62,78,,,2,1,1,,5
68WN00217,68,2,9576,2,83,570,8194,1,14,,1,2,57,117,1,3,78,1,63,13,03,11,10,034,0,2,2,1,,4,14,7945,14,438,43,,82,7,8,5,80,118,,,2,1,1,,5
68WN00218,68,2,9577,2,83,560,6818,1,14,,3,5,61,121,1,1,76,1,53,09,03,11,11,036,0,2,2,1,,4,14,7354,14,359,35,,82,7,9,1,87,96,,,4,3,3,,1
68WN00219,68,1,9580,2,83,650,6944,1,14,,1,5,60,120,1,7,77,2,104,09,04,10,08,035,0,2,2,1,,4,14,7224,14,745,74,,82,7,5,1,118,146,,,4,1,1,,1
68WN00220,68,1,9581,2,83,530,6637,1,14,,5,5,60,120,1,1,75,1,68,12,03,13,11,030,0,2,2,1,,4,14,6228,11,477,47,,82,7,7,1,90,108,,,4,5,2,,1
68WN00221,68,1,9582,2,83,530,6637,1,14,,5,5,60,120,1,5,77,2,64,10,03,12,11,029,0,2,2,1,,4,14,6228,11,450,45,,82,7,0,1,95,100,,,4,5,2,,1
68WN00222,68,1,9583,2,83,640,8198,1,14,,1,2,63,123,1,5,76,2,83,08,03,09,07,040,0,2,2,1,,4,14,7264,14,577,57,,82,7,7,7,104,120,,,2,1,1,,5
68WN00223,68,2,9584,2,83,520,8554,1,14,,1,2,63,123,1,1,76,2,63,09,03,09,07,035,0,3,3,1,,4,14,6619,14,429,42,,82,7,9,7,78,102,,3,2,1,1,,5
68WN00224,68,1,9585,2,83,650,8743,1,14,,3,2,63,123,1,7,75,3,84,08,03,09,08,038,0,2,2,1,,4,14,7224,14,615,61,,82,7,5,7,112,84,,3,2,3,3,,5
68WN00225,68,2,9587,2,83,540,8386,1,14,,1,2,56,116,1,3,78,2,58,10,03,10,08,033,0,3,3,1,,4,14,6283,11,421,42,,82,7,1,6,73,92,,,2,1,1,,5
68WN00226,68,1,9588,2,83,620,5944,1,11,,1,5,59,119,1,7,78,2,94,09,03,09,07,043,0,2,2,1,,1,14,7337,14,679,67,,82,7,9,1,114,132,,,4,1,1,,1
68WN00227,68,1,9589,2,35,350,5801,1,14,50,1,7,56,116,1,2,,1,78,06,03,10,08,037,0,2,2,1,,4,14,7189,14,557,55,35,35,1,7,6,110,134,,,5,1,1,,4
68WN00228,68,1,9590,2,83,600,6694,1,14,,5,5,60,120,1,2,77,4,64,09,03,12,10,035,0,2,2,1,,4,14,8391,14,428,42,,82,7,8,1,102,126,,3,4,5,2,,1
68WN00229,68,2,9591,2,83,600,6694,1,14,,5,5,59,119,1,1,75,2,77,08,03,10,09,042,0,2,2,1,,4,14,8391,14,546,54,,82,7,6,1,125,120,,,4,5,2,,1
68WN00230,68,2,9593,2,83,500,6658,1,14,,3,5,59,119,1,1,78,3,77,08,03,10,08,037,0,2,2,1,,4,14,6255,11,575,57,,82,7,5,1,110,86,,,4,3,3,,1
68WN00231,68,2,9595,2,46,460,7398,1,14,25,4,4,64,124,1,3,,3,62,12,04,11,09,032,0,2,2,1,,4,14,8099,14,427,42,28,46,1,7,7,79,90,,,4,3,3,,4
68WN00232,68,2,9596,2,83,580,7121,1,14,,5,5,59,119,1,1,75,1,63,09,03,13,09,027,0,2,2,1,,4,14,6715,14,439,43,,82,7,9,1,95,108,,,4,5,2,,1
68WN00233,68,2,9597,2,83,580,7121,1,14,,5,5,59,119,1,1,77,2,53,10,03,12,11,034,0,2,2,1,,4,14,6715,14,356,35,,82,7,6,1,91,106,,,4,5,2,,1
68WN00234,68,1,9598,2,83,500,8647,1,14,,1,2,56,116,1,2,77,2,56,10,03,12,11,027,0,2,2,1,,4,14,6255,11,407,40,,82,7,7,5,83,88,,3,2,1,1,,5
68WN00235,68,1,9599,2,35,350,7394,1,14,41,3,4,63,123,1,1,,2,77,12,03,09,08,045,0,2,2,1,,4,14,7189,14,554,55,33,35,1,4,7,96,88,,3,4,3,3,,4
68WN00236,68,2,9601,2,83,530,6911,1,14,,1,5,59,119,1,1,77,1,73,10,03,10,07,035,0,2,2,1,,4,14,6228,11,528,52,,82,7,8,1,85,102,,,4,1,1,,1
68WN00237,68,1,9603,2,46,460,5990,1,14,32,5,7,63,123,1,7,,1,62,09,03,12,09,029,0,2,2,1,,4,14,8099,14,424,42,21,46,1,4,7,96,98,,,5,5,2,,4
68WN00238,68,2,9604,2,46,460,5990,1,14,32,5,7,63,123,1,3,,1,50,12,03,13,10,027,0,2,2,1,,4,14,8099,14,346,34,21,46,1,6,7,71,74,,,5,5,2,,4
68WN00239,68,1,9605,2,83,620,6932,1,14,,3,5,59,119,1,3,76,6,54,09,03,13,12,028,0,2,2,1,,4,14,7337,14,382,38,,82,7,2,1,84,86,,3,4,3,3,,1
68WN00240,68,1,9607,2,83,610,8167,1,14,,1,2,56,116,1,1,78,1,60,12,03,13,10,032,0,2,2,1,,4,14,8257,14,419,41,,82,7,9,5,77,114,,,2,1,1,,5
68WN00241,68,2,9609,2,83,580,6672,1,14,,3,5,58,118,1,1,75,1,78,10,03,10,08,037,0,2,2,1,,4,14,6715,14,583,58,,82,7,3,1,101,92,,,4,3,3,,1
68WN00242,68,2,9611,2,83,630,8367,1,14,,1,2,62,122,1,1,75,1,76,13,03,09,07,037,0,2,2,1,,4,14,7592,14,544,54,,82,7,4,7,75,96,,,2,1,1,,5
68WN00243,68,1,9612,2,83,630,8407,1,14,,1,2,55,115,1,3,75,1,72,14,03,09,09,033,0,2,2,1,,4,14,7592,14,537,53,,82,7,7,6,67,102,,,2,1,1,,5
68WN00244,68,1,9613,2,83,640,6781,1,14,,5,5,58,118,1,7,76,1,65,11,03,12,11,037,0,2,2,1,,4,14,7264,14,473,47,,82,7,3,1,97,92,,3,4,5,2,,1
68WN00245,68,1,9614,2,83,640,6781,1,14,,5,5,59,119,1,7,78,1,64,15,03,11,09,033,0,2,2,1,,4,14,7264,14,461,46,,82,7,1,1,68,92,,3,4,5,2,,1
68WN00246,68,1,9615,2,83,500,6586,1,14,,5,5,58,118,1,1,78,2,69,15,03,11,10,033,0,2,2,1,,4,14,6255,11,497,49,,82,7,7,1,76,104,,,4,5,2,,1
68WN00247,68,1,9616,2,83,500,6586,1,14,,5,5,58,118,1,5,75,2,80,11,03,10,09,038,0,2,2,1,,4,14,6255,11,575,57,,82,7,5,1,107,122,,,4,5,2,,1
68WN00248,68,2,9617,2,83,510,8226,1,14,,1,2,62,122,1,4,75,1,73,09,03,09,07,043,0,2,2,1,,4,14,7108,14,516,51,,82,7,6,7,94,100,,,2,1,1,,5
68WN00249,68,2,9618,2,83,590,6776,1,14,,5,5,59,119,1,1,75,3,60,09,03,12,09,034,0,2,2,1,,4,14,7624,14,427,42,,82,7,7,1,98,92,,,4,5,2,,1
68WN00250,68,2,9619,2,83,590,6776,1,14,,5,5,59,119,1,3,77,1,64,10,03,12,09,029,0,2,2,1,,4,14,7624,14,447,44,,82,7,7,1,93,108,,,4,5,2,,1
68WN00251,68,2,9621,2,35,350,7251,1,14,41,3,4,62,122,1,1,,1,68,11,03,10,07,037,0,2,2,1,,4,14,7189,14,477,47,34,35,1,7,7,87,98,,,4,3,3,,4
68WN00252,68,2,9622,2,83,520,5900,1,11,,5,5,57,117,1,1,78,1,67,09,03,10,08,034,0,2,2,1,,1,14,6619,14,485,48,,82,7,5,1,103,102,,,4,5,2,,1
68WN00253,68,2,9623,2,83,520,5900,1,11,,5,5,57,117,1,1,75,2,70,07,03,09,09,034,0,2,2,1,,1,14,6619,14,504,50,,82,7,4,1,118,110,,,4,5,2,,1
68WN00254,68,1,9624,2,35,350,7368,1,14,41,1,4,54,114,1,1,,1,72,08,03,10,09,037,0,2,2,1,,4,14,7189,14,523,52,34,35,1,3,6,110,124,,,4,1,1,,4
68WN00255,68,1,9625,2,83,550,8669,1,14,,3,2,54,114,1,4,76,1,69,12,03,09,08,038,0,2,2,1,,4,14,8267,14,530,53,,82,7,0,6,78,86,,,2,3,3,,5
68WN00256,68,2,9627,2,83,570,8192,1,14,,1,2,61,121,1,1,77,1,78,10,03,08,06,041,0,2,2,1,,4,14,7945,14,552,55,,82,7,2,7,93,112,,,2,1,1,,5
68WN00257,68,1,9628,2,46,460,7307,1,14,25,3,4,61,121,1,7,,1,80,09,05,10,09,037,0,2,2,1,,4,14,8099,14,574,57,29,46,1,4,7,112,106,,,4,3,3,,4
68WN00258,68,2,9630,2,83,540,8689,1,14,,1,2,54,114,1,1,75,1,69,10,03,08,09,038,0,2,2,1,,4,14,6283,11,511,51,,82,7,1,6,92,108,,,2,1,1,,5
68WN00259,68,1,9631,2,46,460,6282,1,14,26,1,6,61,121,1,7,,1,93,14,05,11,07,032,0,2,2,1,,4,14,8099,14,666,66,34,46,1,6,7,76,124,,,4,1,1,,4
68WN00260,68,2,9632,2,83,610,8293,1,14,,3,2,61,121,1,1,78,1,76,10,03,11,08,032,0,2,2,1,,4,14,8257,14,555,55,,82,7,5,7,96,89,,,2,3,3,,5
68WN00261,68,2,9635,2,83,580,8494,1,14,,1,2,54,114,2,1,75,2,71,08,03,09,10,037,0,2,2,1,,4,14,6715,14,519,51,,82,7,9,6,106,118,,,2,1,1,,5
68WN00262,68,2,9637,2,83,610,7028,1,14,,3,5,62,122,1,1,75,3,81,08,03,09,05,039,0,2,2,1,,4,14,8257,14,589,58,,82,7,9,2,108,92,,,4,3,3,,1
68WN00263,68,2,9638,2,83,630,6679,1,14,,5,5,62,122,1,1,76,3,62,09,03,12,07,040,0,2,2,1,,4,14,7592,14,423,42,,82,7,3,2,99,104,,,4,5,2,,1
68WN00264,68,2,9639,2,83,630,6679,1,14,,5,5,62,122,1,1,78,4,67,09,03,11,07,042,0,2,2,1,,4,14,7592,14,493,49,,82,7,3,2,104,68,,,4,5,2,,1
68WN00265,68,2,9640,2,83,630,8174,1,14,,1,2,61,121,1,1,75,4,90,09,03,08,06,041,0,2,2,1,,4,14,7592,14,641,64,,82,7,1,7,110,124,,,2,1,1,,5
68WN00266,68,1,9641,2,83,580,8301,1,14,,5,2,54,114,1,1,77,2,68,12,03,10,10,032,0,2,2,1,,4,14,6715,14,514,51,,82,7,4,6,93,94,,,2,5,2,,5
68WN00267,68,1,9642,2,83,580,8301,1,14,,5,2,54,114,1,3,76,1,53,13,03,10,09,032,0,2,2,1,,4,14,6715,14,389,38,,82,7,9,5,82,86,,3,2,5,2,,5
68WN00268,68,1,9643,2,83,500,8334,1,14,,1,2,54,114,1,2,76,1,60,13,03,14,11,025,0,2,3,2,,4,14,6255,11,428,42,,82,7,8,5,71,112,,3,2,1,1,,5
