UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
76WN02637,76933914,76,2,3914,93,9,75,,9004,,3,3,77,137,6,1,75,2,99,04,03,07,07,041,5,5,6,,3,90,0000,97,646,,9,2,174,105,93,3,3,
76WN02638,76933915,76,2,3915,93,9,58,,0140,,1,2,77,137,5,1,58,1,78,04,03,09,06,047,20,5,9,,3,93,0000,97,499,,9,2,161,97,93,2,1,
76WN02639,76933916,76,2,3916,93,9,78,,9312,,5,3,77,137,5,1,78,2,89,04,03,06,07,058,9,5,8,,3,90,0000,97,577,,9,2,186,100,93,3,2,
76WN02640,76933917,76,3,3917,93,9,78,,9312,,5,3,77,137,5,1,78,2,45,04,03,14,12,028,5,5,7,,3,90,0000,97,255,,9,2,134,101,93,3,2,
76WN02641,76933918,76,3,3918,93,9,59,,0154,,1,2,77,137,5,1,59,3,77,04,03,08,07,039,18,6,7,,3,93,0000,97,502,,9,2,153,82,93,2,1,
76WN02642,76933919,76,3,3919,93,9,75,,0148,,5,2,77,137,5,1,75,3,84,03,03,07,07,052,11,5,6,,3,93,0000,97,542,,9,2,188,98,93,2,2,
76WN02643,76933920,76,3,3920,93,9,75,,0148,,5,2,77,137,5,1,75,2,87,04,03,07,07,051,6,5,8,,3,93,0000,97,560,,9,2,185,103,93,2,2,
76WN02644,76933921,76,2,3921,93,9,75,,0460,,5,2,77,137,5,1,75,1,76,04,03,08,08,048,8,6,9,,3,93,0000,97,485,,9,2,175,95,93,2,2,
76WN02645,76933922,76,2,3922,93,9,75,,0460,,5,2,77,137,5,1,75,1,78,04,03,07,06,042,2,5,7,,3,93,0000,97,504,,9,2,167,89,93,2,2,
76WN02646,76933923,76,2,3923,93,9,57,,0528,,5,2,77,137,5,1,57,2,69,04,03,09,08,033,21,4,5,,3,93,0000,97,440,,9,2,160,87,93,2,2,
76WN02647,76933924,76,2,3924,93,9,57,,0528,,5,2,77,137,4,1,57,1,64,04,03,09,09,047,9,8,9,,3,93,0000,97,406,,9,2,166,84,93,2,2,
76WN02648,76933925,76,3,3925,93,9,78,,0065,,5,2,77,137,4,1,78,2,83,05,03,06,07,049,6,7,8,,3,93,0000,97,537,,9,2,174,94,93,2,2,
76WN02649,76933926,76,2,3926,93,9,78,,0065,,5,2,77,137,4,1,78,3,74,04,03,08,06,054,17,6,7,,3,93,0000,97,477,,9,2,174,87,93,2,2,
76WN02650,76933928,76,3,3928,93,9,79,,8821,,8,3,77,137,5,1,79,2,84,04,03,08,07,044,14,4,7,,3,90,0000,97,557,,9,2,172,77,93,3,2,
76WN02651,76933929,76,2,3929,93,9,79,,8821,,8,3,77,137,5,1,79,2,73,03,03,08,07,044,2,6,9,,3,90,0000,97,488,,9,2,165,62,93,3,2,
76WN02652,76933930,76,3,3930,93,9,75,,0401,,3,2,77,137,4,1,75,2,92,07,03,08,06,044,21,4,5,,3,93,0000,97,598,,9,2,162,101,93,2,3,
76WN02653,76933931,76,2,3931,93,9,75,,0401,,3,2,71,131,5,1,75,2,76,04,03,08,07,050,8,5,6,,3,93,0000,97,518,,9,6,173,81,93,2,3,
76WN02654,76933932,76,3,3932,93,9,20,,8740,,5,3,77,137,4,1,20,2,82,05,03,06,07,038,18,4,5,136,3,42,0000,97,517,906,9,2,161,112,93,3,2,
76WN02655,76933933,76,2,3933,93,9,20,,8740,,5,3,77,137,5,1,20,2,88,05,03,08,07,045,20,5,6,136,3,42,0000,97,552,906,9,2,173,124,93,3,2,
76WN02656,76933935,76,2,3935,93,9,78,,1656,,3,1,71,131,5,1,78,1,69,03,03,08,08,030,20,4,6,,3,93,0000,97,477,,9,6,152,65,93,1,3,
76WN02657,76933937,76,2,3937,93,9,51,01,5885,,3,5,77,137,1,1,51,1,85,05,03,07,08,055,1,6,8,141,3,18,0108,95,536,912,8,2,171,115,,4,3,
76WN02658,76933938,76,3,3938,93,9,58,,0502,,5,2,77,137,5,1,58,2,69,04,03,08,09,041,10,6,8,,3,93,0000,97,441,,9,2,166,86,93,2,2,
76WN02659,76933939,76,3,3939,93,9,58,,0502,,5,2,77,137,5,1,58,2,87,04,03,07,07,046,13,7,8,,3,93,0000,97,571,,9,2,182,88,93,2,2,
76WN02660,76933940,76,2,3940,93,9,78,,9202,,3,3,77,137,5,1,78,2,86,04,03,05,06,055,7,8,8,,3,90,0000,97,568,,9,2,168,82,93,3,3,
76WN02661,76933942,76,3,3942,93,9,30,,4760,,1,3,77,137,5,1,30,1,108,05,03,04,06,065,10,8,9,109,3,62,0000,97,682,463,9,2,186,145,93,3,1,
76WN02662,76933943,76,3,3943,93,9,78,,0589,,5,2,77,137,5,1,78,2,77,04,03,08,08,042,20,7,9,,3,93,0000,97,502,,9,2,173,82,93,2,2,
76WN02663,76933944,76,3,3944,93,9,78,,0589,,5,2,77,137,5,1,78,2,71,03,03,08,08,045,7,7,9,,3,93,0000,97,464,,9,2,172,75,93,2,2,
76WN02664,76933945,76,2,3945,93,9,79,,8834,,5,3,77,137,4,1,79,2,80,03,03,07,07,053,20,6,8,,3,90,0000,97,507,,9,2,180,106,93,3,2,
76WN02665,76933946,76,3,3946,93,9,79,,8834,,5,3,77,137,5,2,79,2,94,03,03,06,06,051,12,5,6,,3,90,0000,97,599,,9,2,188,119,93,3,2,
76WN02666,76933947,76,2,3947,93,9,56,12,4196,,1,4,75,135,1,1,56,1,70,07,03,08,08,052,8,6,8,125,3,62,1448,93,430,555,8,1,143,119,,4,1,
76WN02667,76933948,76,3,3948,93,9,75,,0609,,1,2,77,137,5,1,75,4,85,03,03,06,07,051,22,5,8,,3,93,0000,97,553,,9,2,175,92,93,2,1,
76WN02668,76933949,76,3,3949,93,9,59,,0170,,3,2,77,137,5,1,59,2,84,04,03,08,08,037,19,4,5,,3,93,0000,97,554,,9,2,169,81,93,2,3,
76WN02669,76933950,76,3,3950,93,9,58,,0662,,1,2,77,137,5,1,58,2,75,04,03,08,07,038,3,4,5,,3,93,0000,97,482,,9,2,148,89,93,2,1,
76WN02670,76933951,76,2,3951,93,9,55,09,6503,,5,5,75,135,1,1,55,1,65,08,03,10,09,041,22,5,6,147,3,42,1370,93,407,1079,8,1,146,101,92,4,2,
76WN02671,76933952,76,2,3952,93,9,55,09,6503,,5,5,75,135,1,1,55,2,75,05,03,10,07,044,4,3,5,147,3,42,1370,93,476,1079,8,1,161,107,,4,2,
76WN02672,76933953,76,2,3953,93,9,56,12,2289,,5,5,75,135,1,1,56,2,80,07,03,08,07,059,8,6,9,138,3,62,1448,93,526,843,8,1,167,90,,4,2,
76WN02673,76933954,76,3,3954,93,9,56,12,2289,,5,5,75,135,1,1,56,2,65,08,03,10,10,050,6,5,6,138,3,62,1448,93,419,843,8,1,148,85,93,4,2,
76WN02674,76933955,76,3,3955,93,9,59,,1959,,1,1,71,131,5,1,59,2,86,04,03,05,07,042,6,5,6,,3,93,0000,97,585,,9,6,162,93,93,1,1,
76WN02675,76933956,76,2,3956,93,9,53,03,1942,,1,6,75,135,1,1,53,1,78,07,03,08,07,048,25,5,7,118,3,62,0104,95,516,732,8,1,152,83,,4,1,
76WN02676,76933958,76,3,3958,93,9,30,,4396,,3,3,77,137,5,1,30,2,102,07,03,05,07,046,19,6,8,125,3,62,0000,97,645,463,9,2,168,137,93,3,3,
76WN02677,76933960,76,2,3960,93,9,57,,9145,,5,3,77,137,5,1,57,2,55,04,03,10,10,048,17,4,5,,3,90,0000,97,320,,9,2,155,112,93,3,2,
76WN02678,76933961,76,2,3961,93,9,57,,9145,,5,3,75,135,5,1,57,1,99,04,03,05,05,055,2,3,5,,3,90,0000,97,649,,9,1,191,114,93,3,2,
76WN02679,76933962,76,2,3962,93,9,53,02,3355,,5,4,75,135,1,1,53,2,58,04,03,10,10,042,28,5,7,125,3,62,0123,95,367,835,8,1,165,85,,4,2,
76WN02680,76933963,76,2,3963,93,9,53,02,3355,,5,4,75,135,1,1,53,1,69,05,03,08,08,046,23,6,8,125,3,62,0123,95,447,835,8,1,166,87,92,4,2,
76WN02681,76933964,76,1,3964,93,9,52,02,6045,255,5,5,71,131,1,2,52,1,70,04,03,10,08,042,23,5,8,147,3,42,0123,95,474,1027,8,6,161,79,,4,2,
76WN02682,76933965,76,2,3965,93,9,52,02,6045,,5,5,71,131,1,1,52,1,65,05,03,09,08,048,11,4,6,147,3,42,0123,95,441,1027,8,6,155,72,,4,2,
76WN02683,76933966,76,1,3966,93,9,53,03,4206,296,5,4,71,131,1,1,53,3,71,06,03,09,08,049,22,5,7,142,3,62,0104,95,459,809,8,6,156,109,,4,2,
76WN02684,76933967,76,1,3967,93,9,53,03,4206,284,5,4,71,131,1,1,53,1,79,04,03,09,08,051,21,5,7,142,3,62,0104,95,529,809,8,6,175,97,,4,2,
76WN02685,76933969,76,2,3969,93,9,99,03,2288,,4,5,71,131,1,1,53,1,69,05,03,07,08,046,19,6,8,124,3,62,0104,95,461,749,8,9,,86,92,4,3,
76WN02686,76933970,76,3,3970,93,9,58,,9092,,1,3,77,137,5,1,58,2,105,04,03,04,05,063,20,5,6,,3,90,0000,97,683,,9,2,185,114,93,3,1,
76WN02687,76933971,76,3,3971,93,9,75,,8674,,1,3,77,137,5,1,75,2,105,03,03,07,07,046,12,5,5,,3,90,0000,97,684,,9,2,183,113,93,3,1,
76WN02688,76933972,76,3,3972,93,9,75,,9164,,5,3,77,137,5,1,75,3,73,04,03,08,09,040,4,5,6,,3,90,0000,97,472,,9,2,162,84,93,3,2,
76WN02689,76933973,76,2,3973,93,9,75,,9164,,5,3,77,137,6,1,75,2,78,04,03,08,07,044,11,7,8,,3,90,0000,97,506,,9,2,166,87,93,3,2,
76WN02690,76933974,76,3,3974,93,9,57,,9267,,3,3,77,137,5,1,57,1,100,04,03,05,06,056,8,5,6,,3,90,0000,97,646,,9,2,184,115,93,3,3,
76WN02691,76933977,76,3,3977,93,9,75,,0382,,4,2,71,131,5,1,75,2,75,03,03,08,08,043,20,5,8,,3,93,0000,97,497,,9,9,,99,93,2,3,
76WN02692,76933978,76,2,3978,93,9,51,01,4286,,5,6,75,135,1,1,51,1,61,05,03,10,08,041,30,4,6,149,3,18,0108,95,369,1031,8,1,158,112,,4,2,
76WN02693,76933979,76,2,3979,93,9,51,01,4286,,5,6,75,135,1,1,51,3,77,06,03,09,08,045,25,5,6,149,3,18,0108,95,474,1031,8,1,170,130,,4,2,
76WN02694,76933980,76,3,3980,93,9,51,02,7242,,1,4,75,135,1,1,51,2,97,04,03,09,07,043,16,5,6,150,3,18,0123,95,632,840,8,1,179,117,93,4,1,
76WN02695,76933982,76,3,3982,93,9,79,,0146,,3,2,77,137,5,1,79,2,75,04,03,07,07,049,19,6,7,,3,93,0000,97,489,,9,2,165,80,93,2,3,
76WN02696,76933984,76,2,3984,93,9,53,03,2510,,3,5,75,135,1,1,53,1,89,06,03,08,07,055,6,5,7,124,3,62,0104,95,592,697,8,1,171,91,92,4,3,
76WN02697,76933985,76,3,3985,93,9,20,,8581,,1,3,77,137,5,1,20,2,96,04,03,05,06,048,15,4,6,120,3,42,0000,97,580,705,9,2,168,166,93,3,1,
76WN02698,76933986,76,3,3986,93,9,55,07,7810,,5,4,71,131,1,1,55,2,59,09,03,09,08,057,25,7,8,136,3,42,1622,93,360,947,8,4,157,119,93,4,2,
76WN02699,76933987,76,3,3987,93,9,55,07,7810,,5,4,71,131,1,1,55,1,73,08,03,08,08,056,25,6,7,136,3,42,1622,93,462,947,8,4,175,125,93,4,2,
76WN02700,76933988,76,2,3988,93,9,75,,0246,,5,2,77,137,5,1,75,2,69,05,03,09,07,046,20,5,6,,3,93,0000,97,437,,9,2,161,91,93,2,2,
76WN02701,76933989,76,2,3989,93,9,75,,0246,,5,2,77,137,5,1,75,2,66,07,03,10,09,043,15,5,6,,3,93,0000,97,418,,9,2,151,87,93,2,2,
76WN02702,76933990,76,2,3990,93,9,75,,8882,,6,3,71,131,5,1,75,4,39,06,03,12,12,029,22,5,7,,3,90,0000,97,248,,9,9,,65,93,3,3,
76WN02703,76933991,76,3,3991,93,9,78,,0386,,3,2,75,135,5,1,78,1,67,03,03,09,10,034,13,5,8,,3,93,0000,97,436,,9,1,162,82,93,2,3,
76WN02704,76933992,76,2,3992,93,9,78,,0386,,3,2,77,137,5,1,78,2,91,04,03,05,06,060,4,6,8,,3,93,0000,97,612,,9,2,182,71,93,2,3,
76WN02705,76933993,76,3,3993,93,9,00,000,0000,,1,2,75,135,1,1,,1,59,15,03,09,09,048,21,5,8,,3,00,0000,00,377,,0,1,,81,93,2,1,
76WN02706,76933994,76,2,3994,93,9,00,000,0000,,2,2,71,131,1,1,,1,47,11,03,09,09,043,22,6,7,,3,00,0000,00,316,,0,9,,56,93,2,1,
76WN02707,76933995,76,3,3995,93,9,55,09,8036,,5,4,75,135,1,1,55,4,77,07,03,08,09,041,19,6,7,153,3,42,1370,93,487,1093,8,1,162,113,93,4,2,99
76WN02708,76933996,76,2,3996,93,9,55,09,8036,,5,4,75,135,1,1,55,2,66,05,03,10,10,045,31,6,8,153,3,42,1370,93,436,1093,8,1,172,71,,4,2,
76WN02709,76933997,76,2,3997,93,9,57,,0672,,1,2,77,137,5,1,57,2,71,04,03,08,07,042,22,5,8,,3,93,0000,97,431,,9,2,153,120,93,2,1,
76WN02710,76933999,76,2,3999,93,9,75,,0053,,4,2,71,131,5,1,75,1,65,03,03,07,08,044,17,5,6,,3,93,0000,97,427,,9,9,,90,93,2,3,
76WN02711,76934001,76,3,4001,93,9,55,07,5202,,1,6,75,135,1,1,55,2,98,06,03,06,06,053,30,5,6,140,3,42,1622,93,619,877,8,1,179,145,93,4,1,
76WN02712,76934002,76,2,4002,93,9,58,,0625,,5,2,77,137,5,1,58,1,86,04,03,08,07,041,15,6,8,,3,93,0000,97,553,,9,2,179,103,93,2,2,
76WN02713,76934003,76,2,4003,93,9,58,,0625,,5,2,77,137,5,1,58,2,70,06,03,10,09,039,16,4,8,,3,93,0000,97,439,,9,2,157,99,93,2,2,
76WN02714,76934005,76,2,4005,93,9,75,,8995,,8,3,77,137,5,1,75,1,80,03,03,06,08,051,4,8,9,,3,90,0000,97,514,,9,2,179,96,93,3,2,
76WN02715,76934006,76,2,4006,93,9,75,,8995,,8,3,77,137,5,1,75,2,77,04,03,07,07,050,13,6,8,,3,90,0000,97,490,,9,2,169,99,93,3,2,
76WN02716,76934007,76,2,4007,93,9,75,,8882,,7,3,71,131,5,1,75,2,70,03,03,06,07,048,8,4,6,,3,90,0000,97,479,,9,6,164,73,93,3,3,
76WN02717,76934009,76,3,4009,93,9,10,,7299,,1,3,76,136,5,1,10,2,95,05,03,08,07,041,15,5,6,117,3,18,0000,97,604,634,9,2,161,128,93,3,1,
76WN02718,76934011,76,3,4011,93,9,10,,7278,,3,3,76,136,4,1,10,2,91,07,05,07,05,041,11,5,6,133,3,18,0000,97,597,512,9,2,141,98,93,3,3,
76WN02719,76934012,76,2,4012,93,9,30,,4289,,1,3,76,136,4,1,30,2,92,03,03,06,06,055,10,7,9,125,3,62,0000,97,581,652,9,2,178,130,93,3,1,
76WN02720,76934013,76,2,4013,93,9,78,,1626,,1,1,70,130,5,1,78,1,89,04,03,06,07,047,13,6,8,,3,93,0000,97,592,,9,6,172,120,93,1,1,
76WN02721,76934014,76,3,4014,93,9,20,,9454,,1,2,76,136,5,1,20,2,99,04,03,05,06,052,17,4,5,,3,42,0000,97,622,,9,2,181,144,93,2,1,
76WN02722,76934015,76,3,4015,93,9,10,,8641,,1,2,76,136,5,1,10,1,83,04,03,09,08,037,20,4,5,,3,18,0000,97,521,,9,2,161,122,93,2,1,
76WN02723,76934016,76,2,4016,93,9,75,,9119,,5,3,76,136,4,1,75,2,77,04,03,07,06,050,2,4,5,,3,90,0000,97,504,,9,2,165,85,93,3,2,
76WN02724,76934017,76,3,4017,93,9,75,,9119,,5,3,76,136,5,1,75,4,98,03,03,06,08,057,22,5,8,,3,90,0000,97,631,,9,2,204,122,93,3,2,
76WN02725,76934021,76,3,4021,93,9,97,04,5470,,6,5,70,130,1,1,54,1,53,06,03,11,11,037,16,6,8,156,3,18,2159,93,354,662,8,9,,70,,4,3,02
76WN02726,76934022,76,2,4022,93,9,54,04,5470,,8,5,70,130,1,1,54,2,83,04,03,08,07,050,26,4,6,156,3,18,2159,93,568,662,8,4,200,91,,4,2,
76WN02727,76934023,76,3,4023,93,9,54,04,5470,,8,5,76,136,1,1,54,2,90,03,03,08,06,057,15,5,7,156,3,18,2159,93,585,662,8,2,196,105,93,4,2,
76WN02728,76934024,76,3,4024,93,9,58,,1196,,1,1,70,130,5,1,58,2,91,04,03,05,07,049,16,4,5,,3,93,0000,97,623,,9,6,173,100,93,1,1,
76WN02729,76934025,76,3,4025,93,9,78,,0582,,5,2,76,136,4,1,78,2,74,03,03,08,07,041,14,5,8,,3,93,0000,97,479,,9,2,171,89,93,2,2,
76WN02730,76934026,76,2,4026,93,9,78,,0582,,5,2,76,136,5,1,78,1,82,04,03,08,07,043,14,5,9,,3,93,0000,97,545,,9,2,177,79,93,2,2,
76WN02731,76934029,76,2,4029,93,9,30,,4561,,1,3,76,136,5,1,30,1,73,03,03,07,07,050,7,9,9,125,3,62,0000,97,483,661,9,2,157,73,93,3,1,
76WN02732,76934030,76,2,4030,93,9,57,,9189,,1,3,76,136,5,1,57,1,109,04,03,05,04,050,6,6,8,,3,90,0000,97,715,,9,2,180,118,93,3,1,
76WN02733,76934032,76,3,4032,93,9,56,10,2751,,3,5,74,134,1,1,56,2,100,03,03,05,07,063,22,8,9,153,3,62,1545,93,669,787,8,1,200,103,93,4,3,
76WN02734,76934033,76,2,4033,93,9,57,,0041,,3,2,76,136,5,1,57,2,95,03,03,06,06,048,6,5,6,,3,93,0000,97,640,,9,2,184,80,93,2,3,
76WN02735,76934034,76,3,4034,93,9,57,,0041,,4,2,70,130,5,1,57,1,58,04,03,11,09,037,9,4,5,,3,93,0000,97,381,,9,9,,85,,2,3,
76WN02736,76934035,76,3,4035,93,9,20,,9964,,1,2,76,136,5,1,20,2,79,04,03,07,06,044,5,6,9,,3,42,0000,97,499,,9,2,154,112,93,2,1,
76WN02737,76934036,76,2,4036,93,9,98,02,6639,,6,5,70,130,1,1,52,1,61,04,03,10,09,049,23,6,8,176,3,42,0123,95,410,1138,8,9,,77,92,4,3,
76WN02738,76934037,76,1,4037,93,9,52,02,6639,292,8,5,70,130,1,6,52,2,79,05,03,08,08,042,15,3,5,176,3,42,0123,95,533,1138,8,6,162,97,,4,2,
76WN02739,76934038,76,2,4038,93,9,52,02,6639,,8,5,70,130,1,1,52,2,71,04,03,08,07,039,19,5,6,176,3,42,0123,95,482,1138,8,6,161,83,,4,2,
76WN02740,76934039,76,2,4039,93,9,58,,0270,,1,2,76,136,5,1,58,2,88,04,03,06,06,052,18,5,6,,3,93,0000,97,568,,9,2,174,107,93,2,1,
76WN02741,76934041,76,3,4041,93,9,59,,8880,,5,3,76,136,5,1,59,2,74,03,03,07,09,050,21,6,8,,3,90,0000,97,457,,9,2,177,119,93,3,2,
76WN02742,76934042,76,2,4042,93,9,59,,8880,,5,3,76,136,6,1,59,2,76,04,03,11,09,032,11,4,5,,3,90,0000,97,479,,9,2,162,108,93,3,2,
76WN02743,76934044,76,3,4044,93,9,57,,0121,,3,2,76,136,5,1,57,2,96,04,03,06,06,040,15,6,7,,3,93,0000,97,636,,9,2,177,95,93,2,3,
76WN02744,76934045,76,2,4045,93,9,55,07,6928,,1,5,74,134,1,1,55,2,105,05,03,05,06,065,19,7,8,176,3,42,1622,93,680,1254,8,1,196,139,,4,1,
76WN02745,76934047,76,2,4047,93,9,75,,8630,,6,3,70,130,5,1,75,1,39,04,03,14,11,027,11,4,5,,3,90,0000,97,259,,9,9,,53,95,3,3,
76WN02746,76934048,76,2,4048,93,9,75,,8630,,7,3,76,136,5,1,75,2,83,04,03,06,07,053,20,6,8,,3,90,0000,97,554,,9,2,168,77,93,3,3,
76WN02747,76934049,76,3,4049,93,9,58,,8795,,5,3,76,136,5,1,58,1,68,05,03,08,09,041,17,5,7,,3,90,0000,97,441,,9,2,155,80,93,3,2,
76WN02748,76934050,76,2,4050,93,9,58,,8795,,5,3,76,136,5,1,58,1,83,04,03,07,08,053,2,5,6,,3,90,0000,97,546,,9,2,179,88,93,3,2,
76WN02749,76934051,76,3,4051,93,9,58,,8713,,3,3,76,136,5,1,58,2,80,03,03,07,06,045,13,6,9,,3,90,0000,97,524,,9,2,163,88,93,3,3,
76WN02750,76934052,76,3,4052,93,9,58,,8713,,5,3,76,136,5,1,58,2,85,04,03,07,07,046,2,4,6,,3,90,0000,97,554,,9,2,173,97,93,3,2,
76WN02751,76934053,76,2,4053,93,9,59,,0096,,5,2,76,136,5,1,59,4,98,04,03,05,06,053,1,6,8,,3,93,0000,97,649,,9,2,195,98,93,2,2,
76WN02752,76934054,76,2,4054,93,9,59,,0096,,5,2,76,136,5,1,59,4,86,04,03,06,06,046,22,6,8,,3,93,0000,97,564,,9,2,181,93,93,2,2,
76WN02753,76934057,76,3,4057,93,9,79,,8916,,6,3,70,130,5,2,79,2,62,04,03,07,08,043,19,4,5,,3,90,0000,97,414,,9,9,,82,93,3,3,
76WN02754,76934058,76,3,4058,93,9,79,,8916,,8,3,76,136,5,1,79,2,67,04,03,07,08,051,18,8,9,,3,90,0000,97,436,,9,2,163,77,93,3,2,
76WN02755,76934059,76,3,4059,93,9,79,,8916,,8,3,76,136,5,1,79,2,88,03,03,06,06,058,2,8,9,,3,90,0000,97,579,,9,2,186,92,93,3,2,
76WN02756,76934060,76,2,4060,93,9,78,,8857,,5,3,76,136,5,1,78,2,66,05,03,09,08,042,10,8,9,,3,90,0000,97,421,,9,2,151,88,93,3,2,
76WN02757,76934061,76,2,4061,93,9,78,,8857,,5,3,76,136,5,1,78,2,89,04,03,06,06,043,3,6,9,,3,90,0000,97,594,,9,2,173,82,93,3,2,
76WN02758,76934062,76,1,4062,93,9,52,02,5182,246,5,6,70,130,1,6,52,2,73,03,03,09,09,041,21,4,5,177,3,42,0123,95,488,1130,8,6,170,95,,4,2,
76WN02759,76934063,76,2,4063,93,9,52,02,5182,,5,6,70,130,1,1,52,2,76,04,03,08,08,055,21,5,6,177,3,42,0123,95,518,1130,8,6,180,86,,4,2,
76WN02760,76934066,76,3,4066,93,9,79,,8950,,6,3,70,130,5,1,79,2,36,04,03,13,11,038,20,6,8,,3,90,0000,97,230,,9,9,,61,95,3,3,
76WN02761,76934067,76,3,4067,93,9,79,,8950,,8,3,76,136,4,1,79,2,75,04,03,08,08,059,5,7,9,,3,90,0000,97,495,,9,2,175,77,93,3,2,
76WN02762,76934068,76,3,4068,93,9,79,,8950,,8,3,76,136,5,1,79,2,56,04,03,11,10,032,19,5,7,,3,90,0000,97,344,,9,2,145,92,93,3,2,
76WN02763,76934070,76,2,4070,93,9,58,,0666,,3,2,76,136,5,1,58,4,87,04,03,08,06,046,20,5,6,,3,93,0000,97,566,,9,2,172,100,93,2,3,
76WN02764,76934071,76,3,4071,93,9,55,09,5044,,1,6,74,134,1,1,55,4,81,05,03,09,07,038,30,3,5,140,3,42,1370,93,519,656,8,1,161,115,93,4,1,
76WN02765,76934072,76,2,4072,93,9,10,,8236,,1,2,76,136,5,1,10,2,87,05,03,06,07,041,20,4,5,,3,18,0000,97,554,,9,2,163,117,93,2,1,
76WN02766,76934073,76,3,4073,93,9,78,,8564,,5,3,76,136,5,1,78,3,73,04,03,07,08,054,22,6,8,,3,90,0000,97,476,,9,2,172,83,93,3,2,
76WN02767,76934074,76,2,4074,93,9,78,,8564,,5,3,76,136,5,1,78,1,74,03,03,08,07,059,14,8,9,,3,90,0000,97,477,,9,2,178,91,93,3,2,
76WN02768,76934076,76,2,4076,93,9,78,,9313,,3,3,76,136,5,1,78,1,102,04,03,05,06,047,3,4,6,,3,90,0000,97,676,,9,2,178,101,93,3,3,
76WN02769,76934077,76,2,4077,93,9,58,,0299,,4,2,70,130,5,1,58,2,57,05,03,08,08,042,20,5,6,,3,93,0000,97,372,,9,9,,86,93,2,3,
76WN02770,76934078,76,3,4078,93,9,58,,0299,,3,2,76,136,5,1,58,2,94,05,03,06,07,043,12,6,8,,3,93,0000,97,632,,9,2,175,81,93,2,3,
76WN02771,76934079,76,3,4079,93,9,54,04,5756,,1,5,76,136,1,1,54,1,98,07,04,08,06,040,13,4,5,127,3,18,2159,93,634,815,8,2,154,118,93,4,1,
76WN02772,76934080,76,2,4080,93,9,10,,7436,,1,3,76,136,6,1,10,4,104,04,07,06,06,045,20,6,7,150,3,18,0000,97,663,787,9,2,164,139,93,3,1,
76WN02773,76934081,76,3,4081,93,9,00,000,0000,,1,2,76,136,1,1,,2,80,11,03,10,09,048,13,5,7,,3,00,0000,00,504,,0,2,,115,93,2,1,
76WN02774,76934085,76,3,4085,93,9,75,,0519,,3,2,76,136,5,1,75,2,91,04,03,07,06,039,2,5,6,,3,93,0000,97,604,,9,2,170,88,93,2,3,
76WN02775,76934086,76,2,4086,93,9,56,12,2568,,3,5,76,136,1,1,56,2,89,06,03,05,06,064,11,8,9,124,3,62,1448,93,573,811,8,2,176,111,10,4,3,
76WN02776,76934088,76,2,4088,93,9,79,,8883,,5,3,76,136,5,1,79,2,84,03,03,06,06,057,19,6,8,,3,90,0000,97,552,,9,2,185,89,93,3,2,
76WN02777,76934089,76,2,4089,93,9,79,,8883,,5,3,76,136,5,1,79,2,81,03,03,06,07,059,10,9,9,,3,90,0000,97,531,,9,2,184,88,93,3,2,
76WN02778,76934090,76,3,4090,93,9,79,,9245,,5,3,76,136,5,1,79,2,86,04,03,06,07,059,1,8,9,,3,90,0000,97,565,,9,2,182,92,93,3,2,
76WN02779,76934091,76,3,4091,93,9,79,,9245,,5,3,76,136,5,1,79,2,94,03,03,06,06,043,14,5,8,,3,90,0000,97,625,,9,2,183,90,93,3,2,
76WN02780,76934093,76,3,4093,93,9,75,,0081,,6,2,70,130,5,1,75,2,65,04,03,09,09,040,17,5,7,,3,93,0000,97,435,,9,9,,85,93,2,3,
76WN02781,76934094,76,3,4094,93,9,75,,0081,,7,2,76,136,5,1,75,2,77,03,03,09,09,040,5,6,9,,3,93,0000,97,496,,9,2,170,95,93,2,3,
76WN02782,76934095,76,3,4095,93,9,57,,0579,,5,2,76,136,5,1,57,2,75,06,03,07,08,042,18,5,6,,3,93,0000,97,492,,9,2,161,81,93,2,2,
76WN02783,76934096,76,2,4096,93,9,57,,0579,,5,2,76,136,5,1,57,1,69,05,03,09,07,044,3,5,6,,3,93,0000,97,455,,9,2,158,71,93,2,2,
76WN02784,76934097,76,3,4097,93,9,58,,0513,,4,2,70,130,5,1,58,2,60,07,03,10,10,036,21,5,7,,3,93,0000,97,391,,9,9,,92,,2,3,
76WN02785,76934098,76,2,4098,93,9,58,,0513,,3,2,76,136,5,1,58,1,98,04,03,06,07,043,19,6,8,,3,93,0000,97,650,,9,2,183,96,93,2,3,
76WN02786,76934099,76,2,4099,93,9,57,,0308,,1,2,76,136,5,1,57,2,78,05,03,06,07,051,18,5,6,,3,93,0000,97,492,,9,2,161,111,93,2,1,
76WN02787,76934101,76,2,4101,93,9,79,,9080,,3,3,76,136,5,1,79,2,99,03,03,06,06,059,11,6,9,,3,90,0000,97,645,,9,2,190,113,93,3,3,
76WN02788,76934102,76,3,4102,93,9,20,,9384,,1,2,76,136,5,1,20,2,86,04,03,05,06,050,22,5,7,,3,42,0000,97,545,,9,2,167,119,93,2,1,
