UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
01WN00371,101048626,01,A8626,04,1,81,30,02,9,3,2,4.0,4,4,1,108,218,110,18,9.6,42,63,0.485,68,1,1,2,,0,M,.,,H2,A6964,04,A4520,04,81,3,93,243,8,5,90,2.4,124.3,3,78,0,,0,0,,,0.088,0.0,,,,-0.8406,-0.0086,0.0,X
01WN00372,101048629,01,A8629,04,3,00,72,e.6,5,1,1,1.0,1,1,1,108,218,110,17,10.7,57,75,0.585,81,1,1,,,0,.,.,,,A4142,04,A7735,04,88,3,93,262,1,1,0,2.02,119.8,3,87,0,,0,0,,,0.035,0.0,,,,,,0.0,
01WN00373,101048631,01,A8631,04,2,81,30,04,9,3,1,5.0,5,4,1,108,218,110,2,10.9,67,93,0.746,100,1,1,,,0,M,.,e12,,A6970,04,A2879,04,81,1,,0,7,2,113,2.14,133.0,1,105,0,,0,0,,,0.078,0.0,,,,-0.5136,-0.006,0.0,Lww
01WN00374,101048632,01,A8632,04,2,81,30,04,9,3,1,5.0,5,4,1,108,218,110,9,9.8,58,83,0.665,90,1,1,,,0,M,.,,BLK.RF.LEG,A6970,04,A2879,04,81,Z,93,257,7,2,108,2.14,133.0,Z,100,0,,0,0,,,0.078,0.0,,,,-0.5136,-0.006,0.0,Ppl
01WN00375,101048633,01,A8633,04,1,83,30,42,8,2,2,4.5,4,4,1,108,218,110,18,11.2,71,91,0.725,98,1,1,,,7,W,.,,,A6529,04,A3703,04,73,1,,0,5,5,106,2.15,129.2,1,103,0,,0,0,,,0.025,0.0,,,,-1.7867,-0.0128,0.0,Flwt
01WN00376,101048634,01,A8634,04,2,83,30,42,8,2,2,4.5,4,4,1,108,218,110,10,10.2,31,46,0.325,49,1,1,,,7,W,.,,"ENTR,PNEU",A6529,04,A3703,04,73,3,93,262,5,5,86,2.15,129.2,3,59,0,,0,0,,,0.025,0.0,,,,-1.7867,-0.0128,0.0,
01WN00377,101048635,01,A8635,04,1,84,30,53,8,2,1,3.5,3,3,1,108,218,110,17,10.4,56,75,0.587,81,1,1,,,7,N,.,,,A6501,04,A4933,04,73,3,93,243,3,2,90,2.39,112.2,3,89,0,,0,0,,,0.035,0.0,,,,-0.4546,-0.004,0.0,X
01WN00378,101048636,01,A8636,04,1,84,30,53,8,2,1,3.5,3,3,1,108,218,110,4,9.7,45,64,0.494,69,1,1,,,7,N,.,,,A6501,04,A4933,04,73,7,97,218,3,2,85,2.39,112.2,7,0,0,,0,0,,,0.035,0.0,,,,-0.4546,-0.004,0.0,
01WN00379,101048637,01,A8637,04,3,82,30,23,8,2,2,2.0,2,2,1,108,218,110,11,9.0,48,63,0.491,68,1,1,,,0,C,.,,2CRYPTORCHID,A6863,04,A6769,04,82,3,93,262,5,4,97,2.0,129.9,3,79,0,,0,0,,,0.09,0.0,,,,-0.4163,-0.0034,0.0,
01WN00380,101048638,01,A8638,04,2,82,30,23,8,2,2,2.0,2,2,1,108,218,110,5,7.5,43,64,0.514,69,1,1,,,0,C,.,,WEAK,A6863,04,A6769,04,82,3,93,262,5,6,96,2.0,129.9,3,69,0,,0,0,,,0.09,0.0,,,,-0.4163,-0.0034,0.0,Ctrl
01WN00381,101048639,01,A8639,04,3,00,72,29,8,2,2,4.0,4,4,1,108,218,110,9,11.8,42,57,0.411,61,1,1,,,0,F,.,,,A6925,04,A4308,04,00,3,93,262,5,5,0,1.77,123.6,3,68,0,,0,0,,,0.032,0.0,,,,,,0.0,
01WN00382,101048640,01,A8640,04,3,00,72,29,8,2,2,4.0,4,4,1,108,218,110,11,13.4,62,87,0.669,94,1,1,,,0,F,.,,,A6925,04,A4308,04,00,3,93,262,5,5,0,1.77,123.6,3,97,0,,0,0,,,0.032,0.0,,,,,,0.0,
01WN00383,101048641,01,A8641,04,1,82,30,28,5,1,1,5.0,5,4,1,108,218,110,18,12.6,70,87,0.676,94,1,1,,,0,C,.,,TB 1,A6198,04,A2919,04,82,1,,0,1,1,96,1.7,111.0,1,98,0,,0,0,,,0.074,0.0,,,,0.0071,-0.0032,0.0,Ctrl
01WN00384,101048642,01,A8642,04,2,83,30,41,5,1,1,2.0,2,2,1,108,218,110,15,11.4,67,90,0.715,97,1,1,,,0,W,.,e14,,A6827,04,A6555,04,81,1,,0,1,1,105,1.83,119.2,1,105,0,,0,0,,,0.078,0.0,,,,-1.2109,-0.0112,0.0,Flwt
01WN00385,101048643,01,A8643,04,2,84,30,55,9,3,2,2.5,2,2,1,108,218,110,18,9.4,58,78,0.624,84,1,2,,,7,N,.,e65,BLK.LR.LEG,A6641,04,A5836,04,73,1,,0,8,6,105,2.5,133.1,1,88,0,,0,0,,,0.032,0.0,,,,-0.3938,-0.0049,0.0,Inbr
01WN00386,101048644,01,A8644,04,2,84,30,55,9,3,2,2.5,2,2,1,108,218,110,16,11.7,45,57,0.412,61,1,1,,,7,N,.,,,A6641,04,A5836,04,73,3,93,262,8,4,94,2.5,133.1,3,73,0,,0,0,,,0.032,0.0,,,,-0.3938,-0.0049,0.0,
01WN00387,101048646,01,A8646,04,2,83,30,41,8,2,2,2.0,2,2,1,108,218,110,4,8.2,52,74,0.598,80,1,1,,,0,W,.,,HAIRY!,A6827,04,A6338,04,82,3,93,262,5,5,112,2.17,151.3,3,90,0,,0,0,,,0.041,0.0,,,,-1.6762,-0.0137,0.0,
01WN00388,101048647,01,A8647,04,1,83,30,41,8,2,2,2.0,2,2,1,108,218,110,4,7.8,57,87,0.72,94,1,1,,,0,W,.,,,A6827,04,A6338,04,82,1,,0,5,5,115,2.17,151.3,1,83,0,,0,0,,,0.041,0.0,,,,-1.6762,-0.0137,0.0,Flwt
01WN00389,101048649,01,A8649,04,2,84,30,54,9,3,1,2.5,2,2,1,108,218,110,15,9.6,67,87,0.704,94,1,1,,,7,N,.,e64,,A6911,04,A5770,04,73,1,,0,7,2,108,2.17,128.0,1,98,0,,0,0,,,0.044,0.0,,,,-0.1197,-0.0033,0.0,Inbr
01WN00390,101048652,01,A8652,04,2,82,30,30,8,2,1,5.0,5,4,1,108,218,110,13,8.4,45,62,0.487,67,1,1,,,0,C,.,e14,,A6994,04,A3116,04,82,1,,0,3,2,71,2.03,78.5,1,75,0,,0,0,,,0.07,0.0,,,,-1.1969,-0.009,0.0,Ctrl
01WN00391,101048653,01,A8653,04,1,83,30,43,9,3,1,3.5,3,3,1,108,218,110,9,9.3,34,52,0.388,56,1,1,,,7,W,.,,,A6327,04,A4732,04,73,3,93,243,7,2,83,2.39,120.5,3,64,0,,0,0,,,0.045,0.0,,,,-1.131,-0.0092,0.0,X
01WN00392,101048655,01,A8655,04,2,83,30,42,9,3,2,2.0,2,2,1,109,218,109,14,8.4,45,65,0.519,71,1,1,,,0,W,.,e11,,A6529,04,A6723,04,81,1,,0,8,5,95,2.34,124.5,1,76,0,,0,0,,,0.035,0.0,,,,-1.4954,-0.0126,0.0,Flwt
01WN00393,101048656,01,A8656,04,2,83,30,42,9,3,2,2.0,2,2,1,109,218,109,13,7.6,49,59,0.472,64,2,1,,,0,W,.,,BLK.NECK,A6529,04,A6723,04,81,3,93,262,8,5,91,2.34,124.5,3,73,0,,0,0,,,0.035,0.0,,,,-1.4954,-0.0126,0.0,
01WN00394,101048657,01,A8657,04,2,83,30,42,9,3,1,2.0,2,2,8,109,,,0,7.3,0,0,,0,1,1,,,0,W,.,,X,A6529,04,A6723,04,81,3,93,262,6,2,0,2.34,124.5,3,50,0,,0,0,,,0.035,0.0,,,,-1.4954,-0.0126,0.0,Flwt
01WN00395,101048658,01,A8658,04,2,82,30,21,8,2,2,3.0,3,3,1,109,218,109,15,10.4,68,90,0.73,98,1,1,,,0,C,.,e11,,A6599,04,A5606,04,82,1,,0,5,5,102,1.82,112.4,1,105,0,,0,0,,,0.09,0.0,,,,0.0344,-0.0015,0.0,Ctrl
01WN00396,101048659,01,A8659,04,2,82,30,21,8,2,2,3.0,3,3,1,109,218,109,3,10.5,39,60,0.454,65,1,1,,,0,C,.,e12,,A6599,04,A5606,04,82,1,,0,5,5,86,1.82,112.4,1,69,0,,0,0,,,0.09,0.0,,,,0.0344,-0.0015,0.0,Ctrl
01WN00397,101048660,01,A8660,04,2,81,30,01,5,1,1,4.0,4,4,1,109,218,109,7,8.8,63,92,0.763,100,1,1,,,0,M,.,e13,BUSH,A6761,04,A4111,04,81,1,,0,1,1,98,1.77,102.1,1,98,0,,0,0,,,0.08,0.0,,,,0.1193,-0.0019,0.0,Lww
01WN00398,101048661,01,A8661,04,1,82,30,29,8,2,2,3.0,3,3,1,109,218,109,1,11.7,62,74,0.572,80,1,1,,,0,C,.,,,A6925,04,A5524,04,82,3,93,243,5,5,97,1.97,127.2,3,80,0,,0,0,,,0.078,0.0,,,,-1.2379,-0.0103,0.0,X
01WN00399,101048662,01,A8662,04,2,82,30,29,8,2,2,3.0,3,3,1,109,218,109,15,10.6,49,69,0.536,75,1,1,,,0,C,.,e13,,A6925,04,A5524,04,82,1,,0,5,5,98,1.97,127.2,1,78,0,,0,0,,,0.078,0.0,,,,-1.2379,-0.0103,0.0,Ctrl
01WN00400,101048665,01,A8665,04,3,83,30,43,9,3,1,2.0,2,2,1,109,218,109,14,8.0,55,82,0.679,89,1,1,,,7,W,.,,,A6327,04,A6746,04,88,3,93,262,7,2,96,2.34,107.3,3,95,0,,0,0,,,0.036,0.0,,,,-1.1697,-0.0105,0.0,
01WN00401,101048666,01,A8666,04,2,00,72,24,8,2,2,4.0,4,4,1,109,218,109,17,10.3,45,64,0.493,69,1,1,,,0,F,.,,BRITCHY,A6889,04,A4260,04,00,7,97,218,5,5,0,1.77,115.3,7,0,0,,0,0,,,0.032,0.0,,,,,,0.0,
01WN00402,101048667,01,A8667,04,2,00,72,24,8,2,2,4.0,4,4,1,109,218,109,10,9.7,44,70,0.553,76,1,1,,,0,F,.,e63,HAIRY,A6889,04,A4260,04,00,1,,0,5,5,0,1.77,115.3,1,79,0,,0,0,,,0.032,0.0,,,,,,0.0,1/4F
01WN00403,101048668,01,A8668,04,2,84,30,54,9,3,1,6.5,6,4,H,109,222,113,1,9.7,0,78,0.604,82,1,1,,,7,N,.,e64,,A6911,04,A1610,04,73,1,,0,7,2,88,1.93,100.0,1,81,0,,0,0,,,0.034,0.0,,,,0.3081,0.0012,0.0,Inbr
01WN00404,101048670,01,A8670,04,2,83,30,41,5,1,1,4.0,4,4,1,109,218,109,5,12.0,64,89,0.706,97,1,1,,,0,W,.,e12,,A6827,04,A4467,04,81,1,,0,1,1,101,1.77,111.4,1,108,0,,0,0,,,0.062,0.0,,,,-0.7629,-0.0073,0.0,Flwt
01WN00405,101048671,01,A8671,04,2,83,30,42,8,2,1,6.0,6,4,1,109,218,109,3,8.7,62,78,0.636,85,1,1,,,0,W,.,e13,HAIRY,A6529,04,A1855,04,81,1,,0,3,2,98,2.23,116.8,1,86,0,,0,0,,,0.035,0.0,,,,-1.5838,-0.0122,0.0,Flwt
01WN00406,101048672,01,A8672,04,1,83,30,42,8,2,1,6.0,6,4,1,109,218,109,9,8.6,71,97,0.811,106,1,1,,,0,W,.,,,A6529,04,A1855,04,81,1,,0,3,2,104,2.23,116.8,1,108,0,,0,0,,,0.035,0.0,,,,-1.5838,-0.0122,0.0,Flwt
01WN00407,101048673,01,A8673,04,2,83,30,42,8,2,1,2.0,2,2,1,109,218,109,7,9.3,61,85,0.694,93,1,1,,,7,W,.,e14,,A6529,04,A6949,04,88,1,,0,3,2,103,2.0,119.2,1,97,0,,0,0,,,0.044,0.0,,,,-1.9054,-0.0155,0.0,Flwt
01WN00408,101048675,01,A8675,04,2,84,30,52,8,2,2,4.5,4,4,1,109,218,109,4,11.2,53,72,0.558,78,1,1,,,7,N, 3,,,A6853,04,A3671,04,73,2,92,263,5,6,104,2.15,137.5,2,84,86,,0,0,,,0.033,0.0,,,,-0.968,-0.0077,0.0,Sale
01WN00409,101048676,01,A8676,04,2,84,30,52,8,2,2,4.5,4,4,1,109,218,109,5,13.7,59,81,0.617,88,1,1,,,7,N, 3,,,A6853,04,A3671,04,73,2,92,263,5,4,109,2.15,137.5,2,83,87,,0,0,,,0.033,0.0,,,,-0.968,-0.0077,0.0,Sale
01WN00410,101048677,01,A8677,04,2,84,30,55,7,2,1,4.0,4,4,1,109,218,109,13,8.5,49,68,0.546,74,1,1,,,7,N,.,e65,WEAK,A6641,04,A4399,04,73,1,,0,3,2,85,1.77,101.1,1,83,0,,0,0,,,0.035,0.0,,,,-0.2508,-0.0053,0.0,Inbr
01WN00411,101048678,01,A8678,04,2,84,30,53,9,3,2,3.0,3,3,1,109,218,109,4,9.9,50,70,0.551,76,1,1,,,7,N,.,e63,,A6501,04,A5304,04,88,1,,0,8,4,98,2.11,126.6,1,81,0,,0,0,,,0.064,0.0,,,,-0.1457,-0.0031,0.0,Inbr
01WN00412,101048679,01,A8679,04,2,84,30,53,9,3,2,3.0,3,3,1,109,218,109,4,8.4,44,65,0.519,71,1,1,,,7,N,.,e63,,A6501,04,A5304,04,88,1,,0,8,6,96,2.11,126.6,1,75,0,,0,0,,,0.064,0.0,,,,-0.1457,-0.0031,0.0,Inbr
01WN00413,101048680,01,A8680,04,2,84,30,53,9,3,1,3.0,3,3,1,109,218,109,1,7.7,53,56,0.443,61,1,1,,,7,N,.,e63,,A6501,04,A5304,04,88,1,,0,7,2,91,2.11,126.6,1,86,0,,0,0,,,0.064,0.0,,,,-0.1457,-0.0031,0.0,Inbr
01WN00414,101048681,01,A8681,04,1,83,30,43,9,3,2,4.0,4,4,1,109,218,109,7,9.5,54,72,0.573,78,1,1,,,7,W,.,,,A6327,04,A4598,04,73,1,,0,8,4,86,2.02,105.5,1,78,0,,0,0,,,0.041,0.0,,,,-1.7143,-0.0132,0.0,Flwt
01WN00415,101048682,01,A8682,04,2,83,30,43,9,3,2,4.0,4,4,1,109,218,109,6,8.0,47,70,0.569,76,1,1,,,7,W,.,e11,,A6327,04,A4598,04,73,1,,0,8,6,88,2.02,105.5,1,84,0,,0,0,,,0.041,0.0,,,,-1.7143,-0.0132,0.0,Flwt
01WN00416,101048684,01,A8684,04,2,84,30,55,9,3,2,5.5,5,4,1,109,218,109,15,10.1,53,69,0.54,75,1,1,,,7,N,.,e65,,A6641,04,A2620,04,73,1,,0,8,5,82,2.14,94.8,1,80,0,,0,0,,,0.049,0.0,,,,0.0892,-0.0011,0.0,Inbr
01WN00417,101048685,01,A8685,04,2,84,30,55,9,3,2,5.5,5,4,1,109,218,109,2,10.7,54,80,0.636,87,1,1,,,7,N,.,e65,,A6641,04,A2620,04,73,1,,0,8,5,88,2.14,94.8,1,92,0,,0,0,,,0.049,0.0,,,,0.0892,-0.0011,0.0,Inbr
01WN00418,101048686,01,A8686,04,1,82,30,20,8,2,2,7.0,7,5,1,110,218,108,7,10.3,57,77,0.618,84,1,1,2,,0,C,.,,H2,A6599,04,A0761,04,82,1,,0,5,5,111,2.58,152.7,1,87,0,,0,0,,,0.085,0.0,,,,-1.2423,-0.01,0.0,Ctrl
01WN00419,101048687,01,A8687,04,1,82,30,20,8,2,2,7.0,7,5,1,110,218,108,6,11.5,55,86,0.69,94,1,1,3,,0,C,.,,H3,A6599,04,A0761,04,82,1,,0,5,5,116,2.58,152.7,1,94,0,,0,0,,,0.085,0.0,,,,-1.2423,-0.01,0.0,Ctrl
01WN00420,101048688,01,A8688,04,2,81,30,02,8,2,2,3.0,3,3,1,110,218,108,15,8.8,48,68,0.548,75,1,1,,,0,M,.,e14,4TEATS,A6964,04,A5698,04,81,1,,0,5,6,96,1.97,123.1,1,77,0,,0,0,,,0.094,0.0,,,,-0.2032,-0.0037,0.0,Lww
01WN00421,101048689,01,A8689,04,2,81,30,02,8,2,2,3.0,3,3,1,110,218,108,17,11.0,50,72,0.565,79,1,1,,,0,M,.,,X,A6964,04,A5698,04,81,3,93,262,5,4,98,1.97,123.1,3,84,0,,0,0,,,0.094,0.0,,,,-0.2032,-0.0037,0.0,Lww
01WN00422,101048690,01,A8690,04,3,00,72,e.6,5,1,1,1.0,1,1,1,110,218,108,7,10.2,57,80,0.646,88,1,1,,,7,.,.,,,A4142,04,A7053,04,88,3,93,262,1,1,0,2.02,121.2,3,93,0,,0,0,,,0.026,0.0,,,,,,0.0,
01WN00423,101048691,01,A8691,04,2,84,30,52,9,3,2,3.0,3,3,1,110,218,108,11,7.6,53,72,0.596,79,1,1,,,7,N,.,e62,,A6853,04, 8668,00,88,1,,0,8,6,106,2.11,140.5,1,88,0,,0,0,,,0.082,0.0,,,,-0.9853,-0.0089,0.0,Inbr
01WN00424,101048692,01,A8692,04,2,84,30,52,9,3,2,3.0,3,3,1,110,218,108,10,9.1,60,82,0.675,90,1,1,,,7,N,.,e62,,A6853,04, 8668,00,88,1,,0,8,4,112,2.11,140.5,1,97,0,,0,0,,,0.082,0.0,,,,-0.9853,-0.0089,0.0,Inbr
01WN00425,101048693,01,A8693,04,1,84,30,52,9,3,1,3.0,3,3,1,110,218,108,14,9.9,68,103,0.862,113,1,1,,,7,N,***,***,,A6853,04, 8668,00,88,3,93,313,7,2,118,2.11,140.5,3,90,0,,0,0,,,0.082,0.0,,,,-0.9853,-0.0089,0.0,X
01WN00426,101048694,01,A8694,04,2,84,30,56,8,2,2,2.5,2,2,1,110,218,108,18,11.0,57,75,0.593,82,1,1,,,7,N,.,e66,BRN.RF.FOOT,A6672,04,A5952,04,73,1,,0,5,5,103,2.17,130.6,1,97,0,,0,0,,,0.051,0.0,,,,-0.6546,-0.0056,0.0,Inbr
01WN00427,101048695,01,A8695,04,2,84,30,56,8,2,2,2.5,2,2,1,110,218,108,9,10.0,49,72,0.574,79,1,1,,,7,N,.,e66,,A6672,04,A5952,04,73,1,,0,5,5,102,2.17,130.6,1,92,0,,0,0,,,0.051,0.0,,,,-0.6546,-0.0056,0.0,Inbr
01WN00428,101048696,01,A8696,04,2,82,30,31,8,2,1,2.0,2,2,1,110,218,108,5,6.0,50,71,0.602,78,1,1,,,0,C,.,e14,TINY,A6655,04,A6238,04,82,1,,0,3,2,94,2.17,115.1,1,77,0,,0,0,,,0.099,0.0,,,,-0.8215,-0.0079,0.0,Ctrl
01WN00429,101048698,01,A8698,04,1,83,30,41,8,2,2,5.5,5,4,1,110,218,108,9,14.2,41,51,0.341,55,1,1,,,7,W,.,,NICE,A6827,04,A2690,04,73,3,93,243,5,4,78,2.03,110.6,3,52,0,,0,0,,,0.051,0.0,,,,-1.8631,-0.0138,0.0,X
01WN00430,101048699,01,A8699,04,2,83,30,41,8,2,2,5.5,5,4,1,110,218,108,13,11.1,52,72,0.564,79,1,1,,,7,W,.,e12,NICE,A6827,04,A2690,04,73,1,,0,5,6,92,2.03,110.6,1,84,0,,0,0,,,0.051,0.0,,,,-1.8631,-0.0138,0.0,Flwt
01WN00431,101048700,01,A8700,04,2,81,30,04,8,2,2,2.0,2,2,1,110,218,108,4,9.6,44,63,0.494,69,1,1,,,0,M,.,,"PINK,BALD",A6970,04,A6722,04,81,3,93,262,5,5,98,2.0,132.6,3,68,0,,0,0,,,0.068,0.0,,,,-0.186,-0.0044,0.0,
01WN00432,101048701,01,A8701,04,3,81,30,04,8,2,2,2.0,2,2,1,110,218,108,17,10.0,47,66,0.519,72,1,1,,,0,M,.,,"PINK,BALD",A6970,04,A6722,04,81,3,93,262,5,5,101,2.0,132.6,3,82,0,,0,0,,,0.068,0.0,,,,-0.186,-0.0044,0.0,
01WN00433,101048702,01,A8702,04,2,81,30,02,8,2,1,3.0,3,3,1,110,218,108,12,8.1,54,75,0.619,82,1,1,,,0,M,.,e11,,A6964,04,A5279,04,81,1,,0,3,2,95,1.97,114.3,1,86,0,,0,0,,,0.1,0.0,,,,-0.3081,-0.0047,0.0,Lww
01WN00434,101048704,01,A8704,04,2,82,30,23,5,1,1,3.0,3,3,1,110,218,108,1,13.3,65,88,0.692,96,1,1,,,0,C,.,e11,,A6863,04,A5155,04,82,1,,0,1,1,99,1.97,106.8,1,105,0,,0,0,,,0.066,0.0,,,,-0.4187,-0.005,0.0,Ctrl
01WN00435,101048705,01,A8705,04,1,83,30,41,7,2,1,2.0,2,2,1,110,218,108,5,9.8,58,83,0.678,91,1,1,,,7,W,.,,,A6827,04,90684,09,88,3,93,243,3,2,96,2.17,115.5,3,87,0,,0,0,,,0.027,0.0,,,,-1.4128,-0.0117,0.0,X
01WN00436,101048706,01,A8706,04,1,84,30,56,8,2,1,2.0,2,2,1,110,218,108,12,12.5,65,86,0.681,94,1,1,,,7,N,.,,,A6672,04,90830,09,88,1,,0,3,2,98,2.17,116.5,1,91,0,,0,0,,,0.053,0.0,,,,-1.0668,-0.0096,0.0,Inbr
01WN00437,101048708,01,A8708,04,2,83,30,42,9,3,1,4.0,4,4,2,111,220,109,5,7.5,60,77,0.638,84,1,1,,,0,W,.,,BLK.LR.HIP,A6529,04,A4559,04,82,3,93,262,7,2,92,2.27,106.0,3,87,0,,0,0,,,0.034,0.0,,,,-1.7507,-0.0133,0.0,
01WN00438,101048711,01,A8711,04,1,81,30,04,3,4,1,4.0,4,4,2,111,220,109,13,8.8,64,96,0.8,105,1,1,,,0,M,.,,,A6970,04,A4523,04,81,1,,0,7,2,121,2.4,154.0,1,94,0,,0,0,,,0.093,0.0,,,,-0.1682,-0.0045,0.0,Lww
01WN00439,101048712,01,A8712,04,2,81,30,04,3,4,1,4.0,4,4,1,111,218,107,4,6.5,41,59,0.491,65,1,1,,,0,M,.,,X,A6970,04,A4523,04,81,3,93,262,7,2,106,2.4,154.0,3,76,0,,0,0,,,0.093,0.0,,,,-0.1682,-0.0045,0.0,Lww
01WN00440,101048713,01,A8713,04,2,81,30,04,3,4,1,4.0,4,4,1,111,218,107,18,9.3,56,76,0.623,84,1,1,,,0,M,.,e12,,A6970,04,A4523,04,81,1,,0,7,2,115,2.4,154.0,1,85,0,,0,0,,,0.093,0.0,,,,-0.1682,-0.0045,0.0,Lww
01WN00441,101048714,01,A8714,04,2,81,30,04,3,4,1,4.0,4,4,1,111,218,107,7,8.4,55,77,0.641,85,1,1,,,0,M,.,e13,,A6970,04,A4523,04,81,1,,0,7,2,116,2.4,154.0,1,97,0,,0,0,,,0.093,0.0,,,,-0.1682,-0.0045,0.0,Lww
01WN00442,101048715,01,A8715,04,1,83,30,42,8,2,2,4.0,4,4,1,111,218,107,14,11.9,57,81,0.646,89,1,1,,,7,W,.,,,A6529,04,A4129,04,73,1,,0,5,5,90,2.02,104.4,1,88,0,,0,0,,,0.063,0.0,,,,-1.7545,-0.0134,0.0,Flwt
01WN00443,101048716,01,A8716,04,2,83,30,42,8,2,2,4.0,4,4,1,111,218,107,6,10.6,41,65,0.508,72,1,1,,,7,W,.,e13,,A6529,04,A4129,04,73,1,,0,5,5,86,2.02,104.4,1,82,0,,0,0,,,0.063,0.0,,,,-1.7545,-0.0134,0.0,Flwt
01WN00444,101048717,01,A8717,04,3,82,30,20,3,4,2,4.0,4,4,1,111,218,107,12,7.7,49,68,0.564,75,1,1,,,0,C,.,,,A6599,04,A4480,04,82,3,93,262,8,4,99,2.27,126.6,3,79,0,,0,0,,,0.068,0.0,,,,-0.5773,-0.0058,0.0,
01WN00445,101048718,01,A8718,04,2,82,30,20,3,4,2,4.0,4,4,1,111,218,107,11,6.0,41,61,0.514,68,1,1,,,0,C,.,e12,,A6599,04,A4480,04,82,1,,0,8,6,94,2.27,126.6,1,75,0,,0,0,,,0.068,0.0,,,,-0.5773,-0.0058,0.0,Ctrl
01WN00446,101048721,01,A8721,04,1,81,30,02,8,2,2,5.0,5,4,1,111,218,107,14,10.5,57,81,0.659,90,1,1,,,0,M,.,,"BUSH, Lww+",A6964,04,A3198,04,81,1,,0,5,5,108,1.81,139.9,1,93,0,,0,0,,,0.073,0.0,,,,0.0005,-0.0034,0.0,Lww
01WN00447,101048722,01,A8722,04,2,81,30,02,8,2,2,5.0,5,4,1,111,218,107,3,9.7,56,79,0.648,87,1,1,,,0,M,.,e14,,A6964,04,A3198,04,81,1,,0,5,5,110,1.81,139.9,1,91,0,,0,0,,,0.073,0.0,,,,0.0005,-0.0034,0.0,Lww
01WN00448,101048723,01,A8723,04,2,81,30,01,9,3,2,7.0,7,5,1,111,218,107,9,8.3,50,73,0.605,81,1,1,,,0,M,.,,"HAIRY,X",A6761,04,A1014,04,81,3,93,262,8,6,104,2.03,134.5,3,86,0,,0,0,,,0.091,0.0,,,,0.1743,-0.0027,0.0,
01WN00449,101048724,01,A8724,04,1,81,30,01,9,3,2,7.0,7,5,1,111,218,107,8,10.4,62,86,0.707,95,1,1,,,0,M,.,,,A6761,04,A1014,04,81,1,,0,8,4,107,2.03,134.5,1,100,0,,0,0,,,0.091,0.0,,,,0.1743,-0.0027,0.0,Lww
01WN00450,101048725,01,A8725,04,1,81,30,01,9,3,1,7.0,7,5,1,111,218,107,8,8.4,51,67,0.548,74,1,1,,,0,M,.,,,A6761,04,A1014,04,81,3,93,243,7,2,98,2.03,134.5,3,76,0,,0,0,,,0.091,0.0,,,,0.1743,-0.0027,0.0,X
01WN00451,101048726,01,A8726,04,2,81,30,02,7,2,1,3.0,3,3,1,111,218,107,3,8.8,61,84,0.703,93,1,1,,,0,M,.,e11,,A6964,04,A5370,04,81,1,,0,3,2,101,2.11,116.0,1,98,0,,0,0,,,0.094,0.0,,,,-0.143,-0.0034,0.0,Lww
01WN00452,101048727,01,A8727,04,3,84,30,56,5,1,1,2.0,2,2,1,111,218,107,16,13.5,58,80,0.621,88,1,1,,,7,N,.,,,A6672,04,A6233,04,88,3,93,262,1,1,100,1.83,116.5,3,95,0,,0,0,,,0.068,0.0,,,,-0.9538,-0.009,0.0,
01WN00453,101048728,01,A8728,04,1,82,30,26,8,2,2,5.0,5,4,1,111,218,107,14,12.3,64,86,0.689,95,1,1,,,0,C,.,,NICE,A6759,04,A3546,04,82,1,,0,5,4,105,2.03,129.1,1,100,0,,0,0,,,0.064,0.0,,,,-0.6156,-0.0062,0.0,Ctrl
01WN00454,101048729,01,A8729,04,1,82,30,26,8,2,2,5.0,5,4,1,111,218,107,3,10.4,60,85,0.697,94,1,1,,,0,C,.,,,A6759,04,A3546,04,82,3,93,243,5,6,104,2.03,129.1,3,79,0,,0,0,,,0.064,0.0,,,,-0.6156,-0.0062,0.0,X
01WN00455,101048730,01,A8730,04,2,84,30,56,8,2,2,2.0,2,2,1,111,218,107,18,9.8,45,63,0.497,69,1,1,,,7,N,.,e66,,A6672,04,90102,09,88,1,,0,5,5,96,2.0,129.2,1,77,0,,0,0,,,0.063,0.0,,,,-0.8097,-0.0082,0.0,Inbr
01WN00456,101048731,01,A8731,04,2,84,30,56,8,2,2,2.0,2,2,1,111,218,107,16,10.9,52,73,0.58,81,1,1,,,7,N,.,e66,,A6672,04,90102,09,88,1,,0,5,5,102,2.0,129.2,1,85,0,,0,0,,,0.063,0.0,,,,-0.8097,-0.0082,0.0,Inbr
01WN00457,101048732,01,A8732,04,1,82,30,26,8,2,1,4.0,4,4,1,111,218,107,14,12.1,74,108,0.896,120,1,1,,,0,C,.,,,A6759,04,A4282,04,82,1,,0,3,2,109,1.9,115.5,1,112,0,,0,0,,,0.086,0.0,,,,-1.4178,-0.0116,0.0,Ctrl
