UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
67WN03244,67,3,4853,9,15,07,0972,8,84,,5,3,53,113,1,4,42,2,78,06,04,08,08,038,0,2,3,2,,4,90,0562,42,588,58,,81,9,8,1,171,116,,3,3,5,2,,8
67WN03245,67,2,4854,9,08,10,2421,8,86,,5,3,56,116,1,1,63,2,65,09,03,08,07,039,0,2,3,2,,6,90,7352,61,471,47,,81,9,1,3,127,104,,2,3,5,2,,9
67WN03246,67,3,4855,9,08,10,2421,8,86,,5,3,56,116,1,5,63,2,64,09,05,08,07,039,0,3,3,1,,6,90,7352,61,483,48,,81,9,3,3,121,80,,3,3,5,2,,9
67WN03247,67,3,4856,9,21,04,3272,8,81,,5,4,56,116,1,1,44,1,63,09,03,10,10,042,0,2,2,1,,1,90,7865,41,448,44,,81,9,8,3,148,110,,3,4,5,2,,4
67WN03248,67,2,4857,9,21,04,3272,8,81,,5,4,56,116,1,1,44,1,56,09,03,09,09,044,0,3,3,1,,1,90,7865,41,397,39,,81,9,7,3,138,100,,2,4,5,2,,4
67WN03249,67,2,4858,9,04,12,2366,8,86,,5,3,56,116,1,1,63,2,63,07,03,11,08,035,0,2,3,2,,6,90,6938,61,466,46,,81,9,6,3,128,90,,2,3,5,2,,9
67WN03250,67,2,4859,9,04,12,2366,8,86,,5,3,56,116,1,1,63,1,60,09,03,09,09,043,0,4,4,1,,6,90,6938,61,431,43,,81,9,1,3,120,100,,2,3,5,2,,9
67WN03251,67,2,4860,9,03,09,2432,8,86,,1,3,61,121,1,1,66,1,75,09,04,06,06,049,0,5,5,1,,6,90,5848,61,526,52,,81,9,6,3,114,114,,2,3,1,1,,9
67WN03252,67,2,4861,9,07,12,2349,8,86,,1,3,56,116,1,1,63,2,85,09,03,06,06,047,0,5,5,1,,6,90,6938,61,629,62,,81,9,9,3,124,120,,3,3,1,1,,9
67WN03253,67,2,4862,9,35,03,3068,8,81,,9,4,56,116,1,1,47,4,78,09,03,08,08,047,0,2,3,2,,1,90,6242,41,600,60,,81,9,0,3,159,84,,2,4,8,2,,4
67WN03254,67,3,4863,9,35,03,3068,8,81,,9,4,56,116,1,4,47,2,74,14,03,11,09,033,0,2,2,1,,1,90,6242,41,569,56,,81,9,9,3,124,80,,3,4,8,2,,4
67WN03255,67,2,4864,9,54,05,6785,1,14,,1,4,56,116,1,1,04,2,80,09,03,06,05,049,0,4,5,2,,4,90,5577,61,579,57,,82,9,9,3,144,128,,2,4,1,1,,4
67WN03256,67,3,4865,9,51,06,6871,1,14,,1,4,56,116,1,1,04,1,88,09,08,06,06,045,0,3,4,2,,4,90,6796,61,629,62,,51,9,9,3,133,150,,3,4,1,1,,4
67WN03257,67,2,4867,9,36,07,7026,1,14,,1,4,56,116,5,1,10,1,92,08,06,07,06,036,0,3,4,2,,4,90,0139,70,653,65,,36,9,3,3,145,162,,3,4,1,1,,4
67WN03258,67,2,4868,9,32,05,3087,8,81,,3,4,61,121,1,1,67,2,73,09,03,09,07,041,0,2,3,2,,1,90,5577,61,507,50,,81,9,7,3,137,116,,2,4,3,3,,4
67WN03259,67,2,4870,9,36,08,3079,8,81,,5,4,56,116,4,1,77,2,62,09,03,08,07,041,0,3,4,2,,1,90,0113,70,459,45,,81,9,9,3,137,88,,3,4,5,2,,4
67WN03260,67,3,4871,9,36,08,3079,8,81,,5,4,56,116,4,4,77,2,70,10,03,08,06,041,0,4,4,1,,1,90,0113,70,516,51,,81,9,6,3,137,102,,3,4,5,2,,4
67WN03261,67,3,4872,9,20,05,3430,8,81,,3,4,56,116,1,1,61,1,86,13,03,06,06,052,0,6,6,1,,1,90,5577,61,643,64,,81,9,3,3,138,114,,3,4,3,3,,4
67WN03262,67,3,4873,9,07,10,2387,8,86,,5,3,60,120,1,1,66,1,62,14,03,08,09,052,0,5,6,2,,6,90,7352,61,445,44,,81,9,5,3,123,86,,3,3,5,2,,9
67WN03263,67,3,4874,9,07,10,2387,8,86,,5,3,55,115,1,1,66,2,60,14,03,10,08,034,0,2,2,1,,6,90,7352,61,440,44,,81,9,0,3,123,94,,3,3,5,2,,9
67WN03264,67,2,4875,9,22,01,3143,8,81,,5,4,55,115,1,1,14,1,69,08,03,10,08,035,0,2,3,2,,1,90,1559,18,510,51,,81,9,0,3,147,104,,2,4,5,2,,4
67WN03265,67,3,4876,9,22,01,3143,8,81,,5,4,55,115,1,1,14,2,73,09,03,09,08,038,0,2,2,1,,1,90,1559,18,539,53,,81,9,9,3,148,110,,3,4,5,2,,4
67WN03266,67,2,4877,9,46,166,8030,1,14,,1,2,56,116,5,1,10,2,81,06,03,07,06,040,0,3,3,1,,4,90,0154,70,590,59,,82,9,0,6,160,126,,3,2,1,1,,5
67WN03267,67,2,4878,9,44,08,6983,1,14,,3,4,55,115,5,1,10,1,88,07,07,07,05,037,0,3,3,1,,4,90,0113,70,668,66,,44,9,8,3,142,112,,3,4,3,3,,4
67WN03268,67,3,4880,9,37,05,6679,1,14,,3,4,55,115,1,1,04,4,68,09,03,07,07,042,0,2,3,2,,4,90,5577,61,506,50,,82,9,6,3,134,98,,3,4,3,3,,4
67WN03269,67,3,4881,9,00,000,4537,4,41,,5,8,55,115,1,1,,2,64,09,04,09,10,043,0,,,,,1,90,,,456,45,,00,0,6,3,,116,,3,0,5,2,,
67WN03270,67,3,4882,9,00,000,4537,4,41,,5,8,60,120,1,1,,1,76,08,03,,07,045,0,,,,,1,90,,,538,53,,00,0,8,3,,114,,3,0,5,2,,
67WN03271,67,2,4886,9,74,06,3543,8,81,,5,4,55,115,1,1,67,2,76,08,04,08,06,046,0,4,4,1,,1,90,6796,61,565,56,,81,9,5,3,155,110,,2,4,5,2,,4
67WN03272,67,3,4887,9,74,06,3543,8,81,,5,4,55,115,1,2,67,2,72,09,03,07,06,042,0,2,3,2,,1,90,6796,61,530,53,,81,9,0,3,146,110,,3,4,5,2,,4
67WN03273,67,3,4890,9,06,11,2446,8,86,,5,3,55,115,1,1,63,2,68,15,03,08,08,039,0,3,3,1,,6,90,7706,61,478,47,,81,9,8,3,127,130,,3,3,5,2,,9
67WN03274,67,2,4891,9,06,11,2446,8,86,,5,3,55,115,1,1,63,1,70,10,03,09,09,047,0,4,4,1,,6,90,7706,61,523,52,,81,9,3,3,134,98,,2,3,5,2,,9
67WN03275,67,3,4892,9,25,01,3153,8,81,,5,4,55,115,1,3,11,1,68,09,03,09,08,036,0,2,2,1,,1,90,1559,18,478,47,,81,9,8,3,143,130,,3,4,5,2,,4
67WN03276,67,3,4893,9,25,01,3153,8,81,,5,4,55,115,1,1,11,1,70,10,03,10,08,035,0,2,2,1,,1,90,1559,18,513,51,,81,9,3,3,139,110,,3,4,5,2,,4
67WN03277,67,3,4894,9,06,09,2357,8,86,,5,3,55,115,1,1,66,2,83,09,03,07,06,048,0,4,4,1,,6,90,5848,61,623,62,,81,9,3,3,142,114,,3,3,5,2,,9
67WN03278,67,2,4895,9,06,09,2357,8,86,,5,3,55,115,1,1,66,2,78,10,03,07,06,051,0,4,4,1,,6,90,5848,61,579,57,,81,9,9,3,139,114,,2,3,5,2,,9
67WN03279,67,2,4896,9,23,096,3815,8,81,,1,2,56,116,1,1,11,1,64,13,03,10,08,040,0,3,4,2,,1,90,2186,18,457,45,,81,9,7,6,114,110,,2,2,1,1,,5
67WN03280,67,3,4898,9,02,12,2325,8,86,,3,3,60,120,1,1,64,1,77,11,03,09,07,042,0,2,2,1,,6,90,6938,61,567,56,,81,9,7,3,141,90,,,3,3,3,,9
67WN03281,67,3,4899,9,53,117,4325,8,81,,5,2,54,114,1,1,41,1,56,11,03,12,10,030,0,4,4,1,,1,90,0021,42,402,40,,81,9,2,7,129,102,,3,2,5,2,,5
67WN03282,67,3,4900,9,53,117,4325,8,81,,5,2,54,114,2,1,41,1,58,12,03,12,09,035,0,3,4,2,,1,90,0021,42,430,43,,81,9,0,7,126,90,,3,2,5,2,,5
67WN03283,67,3,4901,9,51,07,7029,1,14,,1,4,55,115,5,4,10,4,105,09,10,06,05,037,0,2,2,1,,4,90,0139,70,774,77,,82,9,4,3,138,160,,3,4,1,1,,4
67WN03284,67,3,4903,9,07,11,2444,8,86,,3,3,55,115,1,2,63,1,63,12,03,09,11,046,0,5,5,1,,6,90,7706,61,442,44,,81,9,2,3,121,122,,3,3,3,3,,9
67WN03285,67,3,4904,9,32,02,3644,8,81,,5,4,55,115,1,1,11,1,81,09,03,08,07,041,0,3,4,2,,1,90,1777,18,600,60,,81,9,0,3,158,120,,3,4,5,2,,4
67WN03286,67,2,4905,9,32,02,3644,8,81,,5,4,55,115,1,1,11,1,54,09,03,11,11,032,0,2,2,1,,1,90,1777,18,376,37,,81,9,6,3,134,108,,2,4,5,2,,4
67WN03287,67,3,4906,9,25,05,3415,8,81,,1,4,55,115,1,1,67,2,85,11,03,06,06,055,0,4,5,2,,1,90,5577,61,607,60,,81,9,7,3,147,152,,3,4,1,1,,4
67WN03288,67,3,4907,9,39,08,3001,8,81,,5,4,55,115,5,1,74,4,80,07,03,08,07,041,0,4,4,1,,1,90,0113,70,574,57,,81,9,4,3,165,140,,3,4,5,2,,4
67WN03289,67,2,4908,9,39,08,3001,8,81,,5,4,55,115,4,1,74,1,78,08,03,06,06,039,0,3,3,1,,1,90,0113,70,572,57,,81,9,2,3,155,122,,3,4,5,2,,4
67WN03290,67,3,4910,9,37,01,6783,1,14,,3,4,55,115,1,1,07,1,58,09,03,10,10,040,0,2,2,1,,4,90,1559,18,405,40,,82,9,5,3,132,114,,3,4,3,3,,4
67WN03291,67,2,4911,9,53,116,3858,8,81,,5,2,56,116,1,1,44,3,64,11,03,11,11,035,0,3,3,1,,1,90,0021,42,455,45,,81,9,5,6,141,112,,2,2,5,2,,5
67WN03292,67,2,4912,9,53,116,3858,8,81,,5,2,56,116,1,1,44,1,63,14,03,11,10,029,0,3,3,1,,1,90,0021,42,448,44,,81,9,8,6,117,110,,2,2,5,2,,5
67WN03293,67,3,4913,9,74,167,4228,8,81,,1,2,54,114,5,2,77,2,68,06,03,09,07,040,0,4,4,1,,1,90,0154,70,479,47,,81,9,9,7,150,134,,3,2,1,1,,5
67WN03294,67,3,4914,9,00,000,9728,1,17,,1,8,52,112,1,4,,1,96,10,04,07,07,045,0,,,,,7,90,,,725,72,,00,0,5,1,,148,,3,0,1,1,,
67WN03295,67,3,4915,9,75,12,2440,8,86,,1,3,55,115,1,1,64,1,84,09,03,07,06,044,0,3,3,1,,6,90,6938,61,602,60,,81,9,2,3,132,148,,3,3,1,1,,9
67WN03296,67,2,4916,9,02,12,2252,8,86,,5,3,55,115,3,1,66,1,60,08,03,09,07,036,0,2,3,2,,6,90,6938,61,437,43,,81,9,7,3,121,98,,2,3,5,2,,9
67WN03297,67,3,4917,9,02,12,2252,8,86,,5,3,55,115,1,1,66,1,60,08,03,10,08,039,0,2,2,1,,6,90,6938,61,442,44,,81,9,2,3,128,92,,3,3,5,2,,9
67WN03298,67,2,4918,9,03,07,0650,8,84,,3,3,52,112,1,1,42,1,84,06,03,06,06,050,0,3,4,2,,4,90,0562,42,654,65,,81,9,4,1,179,108,,2,3,3,3,,8
67WN03299,67,3,4919,9,03,07,0650,8,84,,4,3,56,116,1,1,42,3,50,09,03,10,11,031,0,3,3,1,,4,90,0562,42,341,34,,81,9,1,9,,104,,,3,4,3,,8
67WN03300,67,2,4920,9,29,097,4364,8,81,,1,2,54,114,1,1,17,1,63,09,03,10,08,044,0,4,4,1,,1,90,2186,18,463,46,,81,9,3,7,139,102,,2,2,1,1,,5
67WN03301,67,2,4921,9,10,02,0557,8,84,,1,3,52,112,1,1,41,2,74,11,03,06,06,053,0,4,4,1,,4,90,8800,41,552,55,,81,9,2,1,137,122,,2,3,1,1,,8
67WN03302,67,2,4922,9,39,01,6767,1,14,,1,4,55,115,1,1,07,3,82,08,03,10,07,039,0,2,2,1,,4,90,1559,18,588,58,,39,9,8,3,151,144,,2,4,1,1,,4
67WN03303,67,3,4923,9,18,01,0904,8,84,,5,3,52,112,1,3,42,1,71,06,04,08,08,045,0,4,4,1,,4,90,9803,41,539,53,,81,9,9,1,168,106,,3,3,5,2,,8
67WN03304,67,2,4924,9,18,01,0904,8,84,,5,3,52,112,1,1,42,1,53,08,03,10,10,038,0,4,4,1,,4,90,9803,41,407,40,,81,9,7,1,145,74,,2,3,5,2,,8
67WN03305,67,3,4925,9,39,096,4264,8,81,,1,2,56,116,1,1,14,1,76,09,03,09,08,037,0,3,4,2,,1,90,2186,18,534,53,,81,9,4,6,142,140,,3,2,1,1,,5
67WN03306,67,2,4926,9,01,10,2372,8,86,,5,3,55,115,1,1,63,1,62,12,03,09,08,040,0,2,2,1,,6,90,7352,61,445,44,,81,9,5,3,129,108,,2,3,5,2,,9
67WN03307,67,3,4927,9,01,10,2372,8,86,,5,3,55,115,1,6,63,1,73,10,03,08,07,051,0,4,5,2,,6,90,7352,61,537,53,,81,9,7,3,138,112,,3,3,5,2,,9
67WN03308,67,3,4928,9,35,146,7818,1,14,,1,2,56,116,3,5,04,1,67,09,03,10,08,033,0,2,2,1,,4,90,7633,61,472,47,,82,9,2,6,130,122,,3,2,1,1,,5
67WN03309,67,3,4929,9,90,04,3025,8,81,,1,4,55,115,1,1,47,1,69,11,03,09,06,042,0,2,2,1,,1,90,7865,41,464,46,,81,9,4,3,124,156,,3,4,1,1,,4
67WN03310,67,2,4930,9,32,07,3496,8,81,,5,4,55,115,5,1,74,2,75,08,03,06,06,039,0,4,4,1,,1,90,0139,70,536,53,,81,9,6,3,152,134,,3,4,5,2,,4
67WN03311,67,3,4931,9,32,07,3496,8,81,,5,4,55,115,5,1,74,2,86,06,03,05,06,034,0,3,3,1,,1,90,0139,70,647,64,,81,9,7,3,167,116,,3,4,5,2,,4
67WN03312,67,2,4934,9,40,117,7582,1,14,,3,2,54,114,3,1,01,1,63,06,03,12,08,024,0,2,2,1,,4,90,0021,42,493,49,,82,9,3,7,139,68,,3,2,3,3,,5
67WN03313,67,2,4935,9,53,04,6599,1,14,,1,4,55,115,1,1,01,2,92,09,03,06,06,046,0,3,3,1,,4,90,7865,41,671,67,,82,9,1,3,159,148,,2,4,1,1,,4
67WN03314,67,3,4936,9,34,167,3940,8,81,,1,2,54,114,5,1,74,1,86,03,03,08,07,033,0,2,3,2,,1,90,0154,70,649,64,,81,9,9,7,180,120,,3,2,1,1,,5
67WN03315,67,2,4937,9,46,07,6753,1,14,,5,4,55,115,5,1,10,1,68,07,06,08,07,036,0,3,3,1,,4,90,0139,70,497,49,,82,9,7,3,130,108,,3,4,5,2,,4
67WN03316,67,2,4938,9,32,08,3509,8,81,,9,4,55,115,5,1,74,2,51,08,03,10,08,036,0,3,4,2,,1,90,0113,70,376,37,,81,9,6,3,122,78,,3,4,8,2,,4
67WN03317,67,3,4939,9,32,08,3509,8,81,,9,4,55,115,5,1,74,2,67,08,03,09,08,046,0,4,4,1,,1,90,0113,70,490,49,,81,9,0,3,146,106,,3,4,8,2,,4
67WN03318,67,3,4940,9,32,08,3509,8,81,,9,4,56,116,5,2,74,2,70,07,03,10,08,038,0,4,4,1,,1,90,0113,70,514,51,,81,9,4,3,147,104,,3,4,8,2,,4
67WN03319,67,2,4941,9,90,07,3090,8,81,,5,4,55,115,5,1,74,1,64,06,03,07,08,046,0,3,3,1,,1,90,0139,70,449,44,,81,9,9,3,159,124,,3,4,5,2,,4
67WN03320,67,2,4942,9,90,07,3090,8,81,,5,4,55,115,5,1,74,1,53,09,03,08,08,036,0,4,4,1,,1,90,0139,70,350,30,,81,9,1,3,129,128,,3,4,5,2,,4
67WN03321,67,3,4943,9,74,096,3771,8,81,,3,2,55,115,1,1,17,1,49,09,03,12,12,034,0,3,3,1,,1,90,2186,18,350,35,,81,9,0,6,133,88,,3,2,3,3,,5
67WN03322,67,3,4944,9,74,096,3771,8,81,,4,2,51,111,1,1,17,1,73,10,03,08,08,040,0,2,2,1,,1,90,2186,18,582,58,,81,9,2,7,143,84,,3,2,3,3,,5
67WN03323,67,2,4945,9,29,03,6658,1,14,,1,4,54,114,1,1,01,1,73,10,03,09,06,040,0,2,2,1,,4,90,6242,41,549,54,,82,9,9,3,132,104,,2,4,1,1,,4
67WN03324,67,2,4946,9,46,03,6916,1,14,,1,4,54,114,1,1,01,2,64,09,03,09,09,046,0,4,4,1,,4,90,6242,41,446,44,,82,9,6,3,140,132,,2,4,1,1,,4
67WN03325,67,2,4947,9,26,08,3386,8,81,,9,4,54,114,5,1,71,2,77,08,04,07,06,037,0,4,4,1,,1,90,0113,70,591,59,,81,9,1,3,149,96,,3,4,8,2,,4
67WN03326,67,3,4948,9,26,08,3386,8,81,,9,4,59,119,5,2,71,1,71,04,04,08,06,037,0,3,4,2,,1,90,0113,70,509,50,,81,9,9,3,161,104,,3,4,8,2,,4
67WN03327,67,2,4949,9,26,08,3386,8,81,,8,4,55,115,5,1,71,1,50,07,03,07,08,030,0,5,6,2,,1,90,0113,70,374,37,,81,9,4,9,,70,,3,4,6,3,,4
67WN03328,67,2,4950,9,22,116,4065,8,81,,1,2,55,115,1,1,44,1,60,09,03,09,09,040,0,2,3,2,,1,90,0021,42,431,43,,81,9,1,7,132,104,,2,2,1,1,,5
67WN03329,67,3,4952,9,40,06,1094,8,84,,1,3,51,111,1,1,42,1,66,12,03,08,09,044,0,3,4,2,,4,90,1300,42,485,48,,81,9,5,1,129,122,,3,3,1,1,,8
67WN03330,67,2,4953,9,22,146,8096,1,14,,1,2,55,115,1,1,04,1,79,09,05,08,07,037,0,2,3,2,,4,90,7633,61,583,58,,22,9,3,6,138,120,,2,2,1,1,,5
67WN03331,67,2,4956,9,41,01,6795,1,14,,9,4,51,111,1,1,07,1,62,08,03,09,09,037,0,2,3,2,,4,90,1559,18,485,48,,41,9,5,3,137,82,,2,4,8,2,,4
67WN03332,67,3,4957,9,45,03,3421,8,81,,1,4,54,114,1,1,41,1,87,10,03,07,07,035,0,2,2,1,,1,90,6242,41,649,64,,81,9,9,3,145,130,,3,4,1,1,,4
67WN03333,67,3,4958,9,32,04,3038,8,81,,3,4,54,114,1,1,44,1,86,09,03,06,06,048,0,2,3,2,,1,90,7865,41,647,64,,81,9,7,3,156,122,,3,4,3,3,,4
67WN03334,67,3,4960,9,35,08,7079,1,14,,3,4,51,111,5,1,10,1,70,07,03,08,08,031,0,3,3,1,,4,90,0113,70,528,52,,35,9,8,3,143,114,,3,4,3,3,,4
67WN03335,67,3,4961,9,35,08,7079,1,14,,4,4,54,114,5,1,10,2,88,08,03,06,06,037,0,4,4,1,,4,90,0113,70,674,67,,35,9,4,3,154,112,,3,4,3,3,,4
67WN03336,67,2,4962,9,27,166,3836,8,81,,5,2,55,115,5,1,77,1,60,06,03,09,09,036,0,4,4,1,,1,90,0154,70,416,41,,81,9,6,6,157,122,,3,2,5,2,,5
67WN03337,67,2,4963,9,27,166,3836,8,81,,5,2,55,115,5,1,77,1,58,05,03,08,08,039,0,4,4,1,,1,90,0154,70,416,41,,81,9,6,6,160,102,,3,2,5,2,,5
67WN03338,67,3,4965,9,03,12,2353,8,86,,1,3,54,114,1,1,63,1,78,09,03,06,06,049,0,4,5,2,,6,90,6938,61,582,58,,81,9,2,3,125,116,,3,3,1,1,,9
67WN03339,67,1,4966,9,12,06,0668,8,84,,3,3,51,111,1,1,41,2,64,07,03,07,10,048,0,5,5,1,,4,90,1300,42,477,47,,81,9,7,1,158,110,,3,3,3,3,,8
67WN03340,67,1,4969,9,45,116,7780,1,14,,4,2,55,115,1,1,01,3,52,09,03,11,11,026,0,3,3,1,,4,90,0021,42,370,37,,82,9,0,9,,94,,3,2,4,3,,5
67WN03341,67,3,4970,9,24,03,6814,1,14,,1,4,59,119,1,2,01,1,52,15,03,12,09,033,0,3,3,1,,4,90,6242,41,345,34,,82,9,5,3,87,110,,3,4,1,1,,4
67WN03342,67,3,4971,9,14,07,0535,8,84,,1,3,51,111,1,2,41,1,85,05,03,07,06,042,0,3,3,1,,4,90,0562,42,670,67,,81,9,0,1,172,106,,3,3,1,1,,8
67WN03343,67,2,4972,9,26,03,3554,8,81,,8,4,55,115,1,1,47,1,51,09,03,11,11,039,0,3,3,1,,1,90,6242,41,343,34,,81,9,3,9,,116,,3,4,6,3,,4
67WN03344,67,2,4973,9,26,03,3554,8,81,,7,4,54,114,1,1,47,1,84,08,10,10,07,034,0,2,2,1,,1,90,6242,41,632,63,,81,9,2,3,127,120,,2,4,7,3,,4
67WN03345,67,3,4975,9,41,06,3187,8,81,,3,4,54,114,1,5,67,1,85,10,03,08,08,044,0,3,3,1,,1,90,6796,61,649,64,,81,9,9,3,151,110,,3,4,3,3,,4
67WN03346,67,2,4977,9,26,03,3554,8,81,,8,4,51,111,1,1,47,1,85,06,03,07,06,038,0,3,3,1,,1,90,6242,41,677,67,,81,9,7,3,162,98,,2,4,7,3,,4
67WN03347,67,3,4978,9,53,167,4017,8,81,,4,2,55,115,5,1,74,1,40,09,03,09,13,038,0,5,6,2,,1,90,0154,70,235,23,,81,9,5,9,,130,,3,2,4,3,,5
67WN03348,67,2,4979,9,53,167,4017,8,81,,5,2,53,113,5,1,74,4,63,06,03,08,08,042,0,3,4,2,,1,90,0154,70,474,47,,81,9,4,7,166,94,,3,2,5,2,,5
67WN03349,67,2,4980,9,42,03,3141,8,81,,5,4,54,114,1,1,47,1,61,09,03,09,09,040,0,2,2,1,,1,90,6242,41,435,43,,81,9,5,3,142,114,,2,4,5,2,,4
67WN03350,67,2,4981,9,42,03,3141,8,81,,5,4,54,114,1,1,47,2,62,08,03,06,08,036,0,2,2,1,,1,90,6242,41,463,46,,81,9,3,3,141,92,,2,4,5,2,,4
67WN03351,67,2,4982,9,35,06,7033,1,14,,5,4,59,119,1,1,04,1,66,12,04,10,09,036,0,3,3,1,,4,90,6796,61,444,44,,82,9,4,3,124,132,,3,4,5,2,,4
67WN03352,67,3,4983,9,35,06,7033,1,14,,5,4,54,114,1,1,04,2,76,09,03,08,07,036,0,3,3,1,,4,90,6796,61,549,54,,82,9,9,3,148,134,,3,4,5,2,,4
67WN03353,67,3,4985,9,50,01,3503,8,81,,3,4,54,114,1,4,17,2,84,09,03,09,08,035,0,2,3,2,,1,90,1559,18,632,63,,81,9,2,3,151,120,,3,4,3,3,,4
67WN03354,67,3,4986,9,40,137,7871,1,14,,1,2,53,113,1,1,04,2,83,09,03,09,08,040,0,4,5,2,,4,90,7102,61,621,62,,82,9,1,7,154,128,,3,2,1,1,,5
67WN03355,67,2,4987,9,40,02,6898,1,14,,5,4,53,113,1,1,07,2,60,09,03,10,10,039,0,2,2,1,,4,90,1777,18,434,43,,40,9,4,3,145,110,,2,4,5,2,,4
67WN03356,67,3,4988,9,40,02,6898,1,14,,5,4,53,113,1,1,07,1,64,10,03,10,09,030,0,2,2,1,,4,90,1777,18,467,46,,40,9,7,3,134,112,,3,4,5,2,,4
67WN03357,67,3,4989,9,00,000,6058,1,11,,5,3,53,113,1,1,,2,50,09,03,11,12,034,0,,,,,1,90,,,320,32,,34,0,0,3,,138,,3,3,5,2,,
67WN03358,67,3,4990,9,00,000,6058,1,11,,5,3,53,113,1,4,,4,48,10,03,13,11,029,0,,,,,1,90,,,329,32,,34,0,9,3,,108,,3,3,5,2,,
67WN03359,67,2,4991,9,44,08,6559,1,14,,1,4,53,113,5,1,10,4,102,07,03,05,04,041,0,3,3,1,,4,90,0113,70,761,76,,82,9,1,3,170,160,,3,4,1,1,,4
67WN03360,67,2,4993,9,51,157,4018,8,81,,4,2,54,114,5,1,77,1,63,06,03,07,09,037,0,5,6,2,,1,90,0150,70,460,46,,81,9,0,9,,106,,3,2,4,3,,5
67WN03361,67,2,4994,9,36,167,7756,1,14,,1,2,52,112,5,1,10,4,87,06,03,08,06,037,0,4,4,1,,4,90,0154,70,655,65,,82,9,5,7,169,136,,3,2,1,1,,5
67WN03362,67,3,4996,9,27,107,4194,8,81,,3,2,52,112,1,1,14,1,65,08,03,12,09,035,0,4,4,1,,1,90,2286,18,470,47,,81,9,0,7,143,124,,3,2,3,3,,5
67WN03363,67,3,4998,9,00,000,1712,1,18,,1,3,50,110,1,1,40,2,86,10,03,07,07,042,0,2,2,1,,8,90,,,658,65,,00,0,8,3,,136,,3,3,1,1,,
67WN03364,67,3,5000,9,50,05,3165,8,81,,3,4,53,113,1,2,61,2,78,11,08,07,06,037,0,2,3,2,,1,90,5577,61,596,59,,81,9,6,3,112,106,,3,4,3,3,,4
67WN03365,67,2,5001,9,39,04,6864,1,14,,9,4,53,113,1,1,01,1,48,08,03,11,10,039,0,3,4,2,,4,90,7865,41,336,33,,82,9,6,3,136,100,,2,4,8,2,,4
67WN03366,67,3,5002,9,39,04,6864,1,14,,9,4,53,113,1,1,01,2,67,09,03,09,09,039,0,2,3,2,,4,90,7865,41,515,51,,82,9,5,3,149,88,,3,4,8,2,,4
67WN03367,67,2,5003,9,37,02,6976,1,14,,5,4,53,113,1,1,07,3,63,10,03,10,08,033,0,2,2,1,,4,90,1777,18,439,43,,82,9,9,3,132,134,,2,4,5,2,,4
67WN03368,67,2,5004,9,37,02,6976,1,14,,5,4,53,113,1,1,07,1,55,10,03,12,11,036,0,2,2,1,,4,90,1777,18,393,39,,82,9,3,3,135,106,,2,4,5,2,,4
67WN03369,67,3,5005,9,39,04,6864,1,14,,8,4,50,110,1,1,01,1,72,10,03,08,09,047,0,3,4,2,,4,90,7865,41,562,56,,82,9,2,3,146,102,,3,4,7,3,,4
67WN03370,67,2,5007,9,47,08,3353,8,81,,3,4,53,113,4,1,77,2,67,08,03,08,08,042,0,3,3,1,,1,90,0113,70,497,49,,81,9,7,3,144,108,,3,4,3,3,,4
67WN03371,67,3,5008,9,21,02,3246,8,81,,5,4,53,113,1,2,17,2,64,09,03,09,07,040,0,2,2,1,,1,90,1777,18,469,46,,81,9,9,3,139,110,,3,4,5,2,,4
67WN03372,67,2,5009,9,21,02,3246,8,81,,5,4,53,113,1,1,17,2,55,14,03,11,09,036,0,2,3,2,,1,90,1777,18,393,39,,81,9,3,3,110,106,,2,4,5,2,,4
67WN03373,67,3,5010,9,20,137,4182,8,81,,1,2,52,112,1,1,67,1,72,10,04,09,06,038,0,3,3,1,,1,90,7102,61,539,53,,81,9,9,7,129,116,,3,2,1,1,,5
67WN03374,67,3,5012,9,21,156,4164,8,81,,4,2,54,114,5,1,77,2,58,08,03,07,09,038,0,5,6,2,,1,90,0150,70,391,39,,81,9,1,9,,134,,3,2,4,3,,5
67WN03375,67,2,5013,9,21,156,4164,8,81,,3,2,54,114,5,1,77,1,85,06,03,07,06,038,0,4,5,2,,1,90,0150,70,646,64,,81,9,6,6,172,114,,3,2,3,3,,5
67WN03376,67,3,5014,9,37,05,3017,8,81,,5,4,53,113,1,1,67,2,60,10,03,09,08,039,0,2,3,2,,1,90,5577,61,427,42,,81,9,7,3,133,118,,3,4,5,2,,4
67WN03377,67,3,5015,9,37,05,3017,8,81,,5,4,53,113,1,1,67,2,75,10,03,08,07,042,0,2,3,2,,1,90,5577,61,542,54,,81,9,2,3,146,138,,3,4,5,2,,4
67WN03378,67,2,5016,9,40,04,3034,8,81,,5,4,53,113,1,1,47,2,56,09,03,09,09,039,0,2,2,1,,1,90,7865,41,411,41,,81,9,1,3,137,96,,2,4,5,2,,4
