UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
94WN00115, 94041055,94,A1055,04,1,82,30,21,9,3,2,3.0,3,3,1,107,221,114,14,7.8,59,88,0.704,92,1,1,,,0,C,,,L8881,03,L7232,03,82,3,93,241,8,5,119,2.35,148.7,3,97,
94WN00116, 94041056,94,A1056,04,1,82,30,21,9,3,2,3.0,3,3,1,107,221,114,13,8.5,42,65,0.496,68,1,1,3,,0,C,,3H,L8881,03,L7232,03,82,3,93,241,8,5,108,2.35,148.7,3,75,
94WN00117, 94041052,94,A1052,04,1,73,30,43,8,2,2,1.5,1,1,1,107,221,114,10,9.5,48,73,0.557,76,1,1,,,6,,,,L9649,03,L9629,03,73,3,93,241,5,5,100,2.07,126.4,3,77,
94WN00118, 94041058,94,A1058,04,2,88,30,R.3,8,2,1,1.0,1,1,1,107,221,114,14,7.2,31,46,0.34,48,1,1,,,0,M,,,L9273,03,L9686,03,81,3,93,281,3,2,80,2.07,107.4,3,56,
94WN00119, 94041059,94,A1059,04,2,81,30,03,8,2,2,4.0,4,4,1,107,221,114,15,8.8,49,69,0.528,72,1,1,,,0,M,13,,L9230,03,L4873,03,81,2,92,265,5,4,101,1.91,123.1,2,87,86
94WN00120, 94041061,94,A1061,04,1,81,30,03,8,2,2,5.0,5,4,1,107,221,114,16,11.8,49,68,0.493,71,1,1,,,0,M,,,L9230,03,L3703,03,81,3,93,241,5,5,100,1.77,130.3,3,64,
94WN00121, 94041060,94,A1060,04,2,81,30,03,8,2,2,4.0,4,4,1,107,221,114,13,6.5,42,58,0.452,61,1,1,,,0,M,15,,L9230,03,L4873,03,81,2,92,265,5,6,95,1.91,123.1,2,67,67
94WN00122, 94041063,94,A1063,04,1,82,30,29,8,2,2,2.0,2,2,1,108,221,113,19,11.6,55,83,0.632,87,1,1,,,0,C,,,L8982,03,L8880,03,82,1,,0,5,4,96,1.96,107.5,1,98,
94WN00123, 94041064,94,A1064,04,2,82,30,29,8,2,2,2.0,2,2,1,108,221,113,16,9.8,46,58,0.427,61,1,1,,,0,C,15,,L8982,03,L8880,03,82,2,92,265,5,6,87,1.96,107.5,2,76,74
94WN00124, 94041065,94,A1065,04,1,82,30,22,8,2,2,5.0,5,4,1,108,221,113,14,11.8,64,89,0.683,94,1,1,7,,0,C,,7H,L8500,03,L4113,03,82,3,93,241,5,5,124,2.21,156.5,3,93,
94WN00125, 94041066,94,A1066,04,2,82,30,22,8,2,2,5.0,5,4,1,108,221,113,18,10.8,61,88,0.683,93,1,1,,,0,C,11,,L8500,03,L4113,03,82,2,92,265,5,5,129,2.21,156.5,2,103,104
94WN00126, 94041062,94,A1062,04,2,81,30,03,8,2,2,5.0,5,4,1,107,221,114,2,12.5,68,91,0.689,95,1,1,,,0,M,e.8,,L9230,03,L3703,03,81,1,,0,5,5,117,1.77,130.3,1,106,
94WN00127, 94041068,94,A1068,04,1,88,30,R.3,8,2,1,1.0,1,1,1,108,221,113,21,6.2,57,78,0.635,82,1,1,,,0,C,,,L9273,03,A0214,04,82,3,93,241,3,2,97,2.07,114.2,3,89,
94WN00128, 94041069,94,A1069,04,1,82,30,25,8,2,2,2.0,2,2,1,108,221,113,20,10.2,54,74,0.565,78,1,1,,,0,C,,,L8625,03,L8786,03,82,1,,0,5,5,103,1.96,129.5,1,89,
94WN00129, 94041021,94,A1021,04,1,82,30,29,9,3,2,3.0,3,3,1,107,221,114,9,9.2,57,81,0.63,85,1,1,,,0,C,,,L8982,03,L7544,03,82,1,,0,8,5,104,2.21,124.3,1,94,
94WN00130, 94041020,94,A1020,04,1,82,30,26,8,2,2,3.0,3,3,1,107,221,114,5,10.2,51,72,0.542,75,1,1,,,0,C,,4TEATS,L8638,03,L6992,03,82,3,93,241,5,5,99,2.07,124.5,3,78,
94WN00131, 94041023,94,A1023,04,1,82,30,29,9,3,1,3.0,3,3,1,107,221,114,8,9.6,63,95,0.749,99,1,1,,,0,C,,,L8982,03,L7544,03,82,3,93,241,7,2,111,2.21,124.3,3,99,
94WN00132, 94041024,94,A1024,04,2,81,30,02,8,2,2,3.0,3,3,1,107,221,114,15,11.0,55,74,0.553,77,1,1,,,0,M,e.7,,L9337,03,L7492,03,81,1,,0,5,5,103,1.93,121.8,1,87,
94WN00133, 94041025,94,A1025,04,2,81,30,02,8,2,2,3.0,3,3,1,107,221,114,4,9.4,53,76,0.584,80,1,3,,,0,M,13,"HAIRY,check",L9337,03,L7492,03,81,2,92,265,5,5,104,1.93,121.8,2,89,93
94WN00134, 94041026,94,A1026,04,2,82,30,28,8,2,2,5.0,5,4,1,107,221,114,21,9.4,59,88,0.689,92,1,3,,,0,C,e.8,,L8913,03,L3412,03,82,1,,0,5,5,107,1.77,113.5,1,98,
94WN00135, 94041022,94,A1022,04,1,82,30,29,9,3,2,3.0,3,3,1,107,221,114,19,9.2,42,61,0.454,64,1,1,,,0,C,,,L8982,03,L7544,03,82,3,93,241,8,5,94,2.21,124.3,3,62,
94WN00136, 94041028,94,A1028,04,2,82,30,28,8,2,2,2.0,2,2,1,107,221,114,6,8.3,52,65,0.497,68,1,3,,,0,C,21,BRITCHY,L8913,03,L8869,03,82,2,92,265,5,5,89,1.96,104.1,2,75,75
94WN00137, 94041029,94,A1029,04,1,82,30,28,8,2,2,2.0,2,2,1,107,221,114,16,8.4,42,62,0.47,65,1,1,,,0,C,,,L8913,03,L8869,03,82,3,93,241,5,5,84,1.96,104.1,3,66,
94WN00138, 94041027,94,A1027,04,2,82,30,28,8,2,2,5.0,5,4,1,107,221,114,7,10.0,50,68,0.509,71,1,1,,,0,C,e.7,,L8913,03,L3412,03,82,1,,0,5,5,95,1.77,113.5,1,85,
94WN00139, 94041081,94,A1081,04,2,82,30,24,8,2,2,2.0,2,2,1,108,221,113,3,9.9,49,72,0.55,76,1,1,,,0,C,13,,L8595,03,L8760,03,82,2,92,265,5,5,96,2.13,109.8,2,90,87
94WN00140, 94041080,94,A1080,04,1,82,30,24,8,2,2,2.0,2,2,1,108,221,113,7,11.2,52,78,0.591,82,1,1,,,0,C,,,L8595,03,L8760,03,82,1,,0,5,5,95,2.13,109.8,1,85,
94WN00141, 94041083,94,A1083,04,1,ch,31,-0,5,1,2,3.0,3,3,1,108,221,113,3,11.2,57,77,0.582,81,1,1,,,2,c,,,S1497,10,L6759,03,88,1,,0,3,4,98,1.78,99.3,1,84,
94WN00142, 94041084,94,A1084,04,1,81,30,02,5,1,1,3.0,3,3,1,108,221,113,9,10.7,69,101,0.799,107,1,1,,,0,M,,,L9337,03,L7226,03,81,1,,0,1,1,109,1.64,112.4,1,105,
94WN00143, 94041085,94,A1085,04,2,82,30,25,9,3,1,3.0,3,3,1,108,221,113,2,8.0,61,90,0.726,95,1,1,,,0,C,e.8,4TEATS,L8625,03,L7288,03,82,1,,0,7,2,117,2.21,131.0,1,93,
94WN00144, 94041086,94,A1086,04,1,ch,30,-2,9,3,2,3.0,3,3,2,108,222,114,12,7.9,49,68,0.527,71,1,1,,,2,h,26,,L6868,03,L7333,03,88,7,97,222,8,4,0,2.07,125.0,7,,
94WN00145, 94041082,94,A1082,04,2,81,30,02,5,1,1,5.0,5,4,1,108,221,113,9,10.7,66,92,0.719,97,1,1,,,0,M,e.8,,L9337,03,L3683,03,81,1,,0,1,1,106,1.77,106.5,1,107,
94WN00146, 94041088,94,A1088,04,2,ch,30,-2,9,3,2,3.0,3,3,2,108,222,114,8,6.2,50,65,0.516,68,1,1,,,2,h,J05,,L6868,03,L7333,03,88,1,,0,8,6,105,2.07,125.0,1,79,
94WN00147, 94041089,94,A1089,04,2,81,30,04,8,2,2,3.0,3,3,1,108,221,113,4,9.8,56,76,0.586,80,1,1,,,0,M,e.8,,L8722,03,L7144,03,81,1,,0,5,5,111,2.35,135.6,1,91,
94WN00148, 94041090,94,A1090,04,2,81,30,04,8,2,2,3.0,3,3,1,108,221,113,12,10.0,53,73,0.558,77,1,1,,,0,M,e.7,,L8722,03,L7144,03,81,1,,0,5,5,110,2.35,135.6,1,82,
94WN00149, 94041093,94,A1093,04,2,81,30,04,9,3,2,4.0,4,4,1,108,221,113,19,7.8,48,69,0.542,73,1,1,,,0,M,20,"BALD,4TEATS",L8722,03,L5743,03,81,2,92,265,8,6,100,2.16,120.7,2,87,85
94WN00150, 94041095,94,A1095,04,1,ch,31,-0,9,3,2,3.0,3,3,1,108,221,113,19,8.3,51,58,0.44,61,1,1,,,2,c,,,S1878,10,L7064,03,88,3,93,241,8,5,88,2.21,102.7,3,69,
94WN00151, 94041096,94,A1096,04,2,ch,31,-0,9,3,2,3.0,3,3,1,108,221,113,1,9.0,52,71,0.549,75,1,1,,,2,c,J09,3TEATS,S1878,10,L7064,03,88,1,,0,8,5,99,2.21,102.7,1,85,
94WN00152, 94041092,94,A1092,04,1,81,30,04,9,3,2,4.0,4,4,1,108,221,113,13,10.0,63,86,0.673,91,1,1,,,0,M,,,L8722,03,L5743,03,81,1,,0,8,4,105,2.16,120.7,1,100,
94WN00153, 94041098,94,A1098,04,1,ch,30,-0,9,3,2,5.0,5,4,2,108,222,114,10,9.5,44,61,0.452,64,1,1,,,2,h,21,,L6868,03,L3663,03,88,1,,0,8,7,98,1.99,120.2,1,69,
94WN00154, 94041099,94,A1099,04,2,ch,30,-0,9,3,2,5.0,5,4,1,108,221,113,21,9.8,43,63,0.471,66,1,1,,,2,h,J01,,L6868,03,L3663,03,88,1,,0,8,5,102,1.99,120.2,1,77,
94WN00155, 94041097,94,A1097,04,2,ch,30,-0,9,3,2,5.0,5,4,1,108,221,113,14,9.3,33,57,0.422,60,1,3,,,2,h,J05,,L6868,03,L3663,03,88,1,,0,8,5,98,1.99,120.2,1,72,
94WN00156, 94041071,94,A1071,04,1,ch,31,-2,8,2,2,6.0,6,4,1,108,221,113,19,10.2,52,78,0.6,82,1,1,,,2,c,,,S1497,10,L2156,03,88,1,,0,5,5,105,1.89,111.2,1,84,
94WN00157, 94041070,94,A1070,04,1,82,30,25,8,2,2,2.0,2,2,1,108,221,113,10,9.8,54,83,0.648,88,1,1,,,0,C,,,L8625,03,L8786,03,82,1,,0,5,5,108,1.96,129.5,1,88,
94WN00158, 94041073,94,A1073,04,2,81,30,03,9,3,2,2.0,2,2,1,108,221,113,9,7.0,44,66,0.522,70,1,1,,,0,M,e.7,,L9230,03,L8493,03,81,1,,0,8,6,113,2.3,150.9,1,78,
94WN00159, 94041074,94,A1074,04,2,81,30,03,9,3,2,2.0,2,2,1,108,221,113,12,8.5,59,83,0.659,88,1,1,,,0,M,e.8,,L9230,03,L8493,03,81,1,,0,8,4,123,2.3,150.9,1,99,
94WN00160, 94041075,94,A1075,04,2,81,30,03,9,3,2,2.0,2,2,1,108,221,113,8,9.1,51,73,0.565,77,1,1,,,0,M,e.7,,L9230,03,L8493,03,81,1,,0,8,5,117,2.3,150.9,1,89,
94WN00161, 94041078,94,A1078,04,2,ch,31,-0,8,2,2,4.0,4,4,1,108,221,113,11,7.3,38,55,0.422,58,1,1,,,2,c,J07,,S1497,10,L4968,03,88,1,,0,5,7,92,1.91,111.7,1,67,
94WN00162, 94041079,94,A1079,04,2,ch,31,-0,8,2,2,4.0,4,4,1,108,221,113,19,10.7,56,77,0.587,81,1,1,,,2,c,J08,,S1497,10,L4968,03,88,1,,0,5,3,107,1.91,111.7,1,88,
94WN00163, 94041077,94,A1077,04,1,73,30,44,8,2,1,1.5,1,1,1,108,221,113,4,10.0,51,53,0.381,56,1,1,,,6,,,,L9586,03,L9595,03,73,3,93,241,3,2,82,2.07,109.0,3,66,
94WN00164, 94041311,94,A1311,04,2,ch,31,-2,8,2,2,5.0,5,4,2,110,222,112,11,10.4,49,58,0.425,61,1,1,,,2,c,J02,,S1878,10,L3840,03,88,1,,0,5,5,99,1.88,121.2,1,82,
94WN00165, 94041310,94,A1310,04,1,82,30,27,8,2,2,6.0,6,4,2,110,222,112,13,11.0,51,76,0.58,81,1,1,4,,0,C,,X 4H,L8903,03,L2046,03,82,3,93,241,5,5,101,1.69,122.4,3,88,
94WN00166, 94041313,94,A1313,04,3,82,30,21,6,2,1,4.0,4,4,2,110,222,112,14,6.7,52,72,0.583,77,1,1,,,0,C,,RAT,L8881,03,L5007,03,82,3,93,281,3,2,91,1.91,98.4,3,88,
94WN00167, 94041314,94,A1314,04,2,ch,31,-2,8,2,2,3.0,3,3,2,111,222,111,10,9.9,49,60,0.451,64,1,1,,,2,c,J03,,S1878,10,L6878,03,88,1,,0,5,5,92,2.07,102.5,1,74,
94WN00168, 94041315,94,A1315,04,2,ch,31,-2,8,2,2,3.0,3,3,2,111,222,111,17,11.5,53,59,0.428,63,1,1,,,2,c,J09,ENTR,S1878,10,L6878,03,88,1,,0,5,5,91,2.07,102.5,1,77,
94WN00169, 94041312,94,A1312,04,1,ch,31,-2,8,2,2,5.0,5,4,2,110,222,112,16,10.3,53,82,0.64,87,1,1,,,2,c, 8,,S1878,10,L3840,03,88,1,,0,5,5,113,1.88,121.2,1,92,
94WN00170, 94041319,94,A1319,04,2,81,30,02,9,3,2,6.0,6,4,2,111,222,111,15,7.7,43,63,0.498,67,1,1,,,0,M, 9,,L9337,03,L2407,03,81,2,92,265,8,6,97,2.19,121.6,2,82,79
94WN00171, 94041317,94,A1317,04,1,ch,30,-2,8,2,1,4.0,4,4,2,111,222,111,13,11.5,70,91,0.716,97,1,1,,,2,h,59,,L6868,03,L5807,03,88,1,,0,3,2,111,2.16,105.2,1,109,
94WN00172, 94041301,94,A1301,04,2,73,30,41,8,2,2,1.5,1,1,2,110,222,112,7,7.9,43,63,0.492,67,1,1,,,6,,-FL,,L9603,03,L9365,03,73,1,,0,5,6,98,2.07,123.8,1,74,
94WN00173, 94041300,94,A1300,04,1,ch,31,-0,5,1,1,2.0,2,2,2,110,222,112,3,11.2,65,92,0.721,98,1,1,,,2,c,53,,S1878,10,L8844,03,88,1,,0,1,1,107,1.79,96.0,1,96,
94WN00174, 94041304,94,A1304,04,2,ch,31,-0,8,2,1,3.0,3,3,2,110,222,112,13,10.3,58,66,0.497,70,1,1,,,2,c,J09,,S1878,10,L7657,03,88,1,,0,3,2,94,1.78,98.7,1,85,
94WN00175, 94041305,94,A1305,04,1,82,30,22,9,3,2,7.0,7,5,2,110,222,112,18,11.1,59,83,0.642,88,1,1,7,,0,C,,X 7H,L8500,03,L0850,03,82,3,93,241,8,5,114,1.89,140.7,3,90,
94WN00176, 94041306,94,A1306,04,1,82,30,22,9,3,2,7.0,7,5,2,110,222,112,13,11.3,59,81,0.622,86,1,1,,,0,C,,,L8500,03,L0850,03,82,3,93,241,8,5,113,1.89,140.7,3,91,
94WN00177, 94041302,94,A1302,04,3,73,30,41,8,2,2,1.5,1,1,2,110,222,112,17,9.5,49,59,0.442,63,1,1,,,6,,,,L9603,03,L9365,03,73,3,93,281,5,4,97,2.07,123.8,3,66,
94WN00178, 94041308,94,A1308,04,1,ch,31,-2,5,1,1,6.5,6,5,2,110,222,112,9,13.4,72,92,0.702,98,1,1,,,2,c,,,S1497,10,L1160,03,88,6,11,210,1,1,0,1.62,88.0,6,,
94WN00179, 94041309,94,A1309,04,1,82,30,27,8,2,2,6.0,6,4,2,110,222,112,7,10.0,54,78,0.607,83,1,1,3,,0,C,,3H,L8903,03,L2046,03,82,3,93,241,5,5,102,1.69,122.4,3,86,
94WN00180, 94041307,94,A1307,04,1,82,30,22,9,3,1,7.0,7,5,2,110,222,112,10,10.9,50,68,0.51,72,1,1,7,,0,C,,X 7H,L8500,03,L0850,03,82,3,93,241,7,2,106,1.89,140.7,3,81,
94WN00181, 94041331,94,A1331,04,2,82,30,27,9,3,2,2.0,2,2,2,111,222,111,2,7.5,44,70,0.563,75,1,1,,,0,C,e.8,,L8903,03,L8827,03,82,1,,0,8,5,100,2.13,117.9,1,83,
94WN00182, 94041330,94,A1330,04,1,82,30,27,9,3,2,2.0,2,2,2,111,222,111,3,8.7,41,55,0.417,59,1,3,,,0,C,,,L8903,03,L8827,03,82,3,93,241,8,5,88,2.13,117.9,3,58,
94WN00183, 94041335,94,A1335,04,3,82,30,31,8,2,1,4.0,4,4,2,111,222,111,15,5.6,44,64,0.526,69,1,1,,,0,C,,DEAD @PILEUP,L9097,03,L4966,03,82,6,46,235,3,2,98,2.28,120.1,6,,
94WN00184, 94041332,94,A1332,04,2,82,30,24,8,2,1,4.0,4,4,1,111,221,110,5,9.0,62,67,0.527,72,1,1,,,0,C,14,,L8595,03,L5167,03,82,2,92,265,3,2,89,1.91,98.8,2,85,83
94WN00185, 94041339,94,A1339,04,1,ch,31,-2,3,4,1,3.0,3,3,2,111,222,111,2,8.2,47,55,0.422,59,1,1,,,2,c,56,,S1878,10,L7564,03,88,1,,0,7,2,98,2.35,125.4,1,68,
94WN00186, 94041337,94,A1337,04,2,ch,31,-2,8,2,1,2.5,2,2,2,111,222,111,13,8.0,49,70,0.559,75,1,1,,,2,h,J06,,S1048,10,L7917,03,88,1,,0,3,2,82,1.5,66.8,1,84,
94WN00187, 94041340,94,A1340,04,1,ch,31,-2,3,4,1,3.0,3,3,2,111,222,111,17,6.8,37,59,0.47,63,1,1,,,2,c,54,,S1878,10,L7564,03,88,1,,0,7,2,100,2.35,125.4,1,65,
94WN00188, 94041343,94,A1343,04,1,TT,30,R.4,5,1,1,1.0,1,1,2,111,222,111,1,11.0,61,92,0.73,99,1,1,,,2,c,,,L8624,03,L9731,03,TT,3,93,241,1,1,107,1.97,117.6,3,100,
94WN00189, 94041344,94,A1344,04,1,ch,30,-2,9,3,2,6.0,6,4,2,112,222,110,11,11.6,59,82,0.64,88,1,1,,,2,h, 2,,L6868,03,L2520,03,88,1,,0,8,5,123,2.09,140.9,1,89,
94WN00190, 94041345,94,A1345,04,2,ch,30,-2,9,3,2,6.0,6,4,2,112,222,110,18,10.4,55,79,0.624,85,1,1,,,2,h,J02,,L6868,03,L2520,03,88,1,,0,8,5,124,2.09,140.9,1,93,
94WN00191, 94041346,94,A1346,04,2,ch,30,-2,9,3,2,6.0,6,4,2,112,222,110,15,9.3,53,71,0.561,77,1,1,,,2,h,J01,,L6868,03,L2520,03,88,1,,0,8,6,119,2.09,140.9,1,89,
94WN00192, 94041342,94,A1342,04,1,ch,31,-2,3,4,1,3.0,3,3,2,111,222,111,2,7.5,52,78,0.635,84,1,1,,,2,c,,,S1878,10,L7564,03,88,1,,0,7,2,113,2.35,125.4,1,87,
94WN00193, 94041348,94,A1348,04,3,73,30,43,8,2,2,1.5,1,1,2,112,222,110,7,8.5,43,63,0.495,68,1,1,,,6,,,,L9649,03,L9618,03,73,3,93,281,5,5,100,2.07,124.6,3,80,
94WN00194, 94041349,94,A1349,04,3,73,30,43,8,2,2,1.5,1,1,2,112,222,110,12,9.6,43,61,0.467,66,1,1,,,6,,,,L9649,03,L9618,03,73,3,93,281,5,5,99,2.07,124.6,3,82,
94WN00195, 94041347,94,A1347,04,2,ch,31,-2,5,1,2,7.0,7,5,2,112,222,110,2,12.2,54,82,0.635,88,1,1,,,2,c,J02,,S1878,10,L0770,03,88,1,,0,3,4,112,1.8,112.6,1,97,
94WN00196, 94041351,94,A1351,04,2,73,30,43,8,2,1,1.5,1,1,2,112,222,110,8,10.5,62,79,0.623,85,1,1,,,6,,-FL,HAIRY,L9649,03,L9452,03,73,1,,0,3,2,104,2.07,114.8,1,98,
94WN00197, 94041353,94,A1353,04,1,81,30,03,8,2,2,6.0,6,4,2,112,222,110,3,10.4,48,74,0.578,80,1,1,,,0,M,,,L9230,03,L2397,03,81,3,93,241,5,5,97,2.29,116.4,3,83,
94WN00198, 94041354,94,A1354,04,2,88,30,R.3,5,1,1,1.0,1,1,1,112,221,109,8,8.7,54,72,0.581,78,1,1,,,0,C,19,COARSE,L9273,03,L9679,03,82,2,92,265,1,1,99,1.97,113.4,2,87,84
94WN00199, 94041356,94,A1356,04,3,73,30,43,8,2,1,1.5,1,1,2,112,222,110,4,10.1,44,55,0.408,59,1,1,,,6,,,HAIRY,L9649,03,L9562,03,73,3,93,281,3,2,87,2.07,109.6,3,64,
94WN00200, 94041352,94,A1352,04,1,81,30,03,8,2,2,6.0,6,4,2,112,222,110,2,10.0,49,67,0.518,72,1,1,,,0,M,,,L9230,03,L2397,03,81,3,93,241,5,5,94,2.29,116.4,3,78,
94WN00201, 94041358,94,A1358,04,2,82,30,23,8,2,2,2.0,2,2,2,112,222,110,4,9.3,43,77,0.615,83,1,1,,,0,C,e.7,,L8551,03,L8759,03,82,1,,0,5,5,109,1.96,128.5,1,77,
94WN00202, 94041359,94,A1359,04,1,82,30,23,8,2,2,2.0,2,2,2,112,222,110,3,10.0,49,75,0.591,81,1,1,,,0,C,,,L8551,03,L8759,03,82,1,,0,5,5,104,1.96,128.5,1,79,
94WN00203, 94041357,94,A1357,04,1,ch,31,-0,5,1,1,6.0,6,4,2,112,222,110,13,11.4,69,88,0.696,95,1,1,,,2,h,48,,S1048,10,L1957,03,88,1,,0,1,1,113,1.89,111.0,1,108,
94WN00204, 94041361,94,A1361,04,1,88,30,R.5,8,2,2,1.0,1,1,2,112,222,110,12,8.5,42,64,0.505,69,1,2,,,0,M,,,L8788,03,L9802,03,81,3,93,241,5,5,96,2.07,124.0,3,70,
94WN00205, 94041360,94,A1360,04,1,88,30,R.5,8,2,2,1.0,1,1,2,112,222,110,16,7.4,42,57,0.451,62,1,1,,,0,M,,,L8788,03,L9802,03,81,3,93,241,5,5,92,2.07,124.0,3,67,
94WN00206, 94041363,94,A1363,04,1,ch,31,-2,8,2,2,2.0,2,2,2,112,222,110,11,10.8,50,71,0.547,76,1,1,,,2,c,42,,S1878,10,L8600,03,88,1,,0,5,4,99,1.96,106.8,1,78,
94WN00207, 94041364,94,A1364,04,2,88,30,R.5,7,2,1,1.0,1,1,2,112,222,110,13,6.8,46,67,0.547,72,1,1,,,0,C,,"HAIRY,check",L8788,03,A0185,04,82,3,93,281,3,2,95,2.07,112.2,3,80,
94WN00208, 94041365,94,A1365,04,2,82,30,27,8,2,2,3.0,3,3,2,112,222,110,5,12.0,50,73,0.555,79,1,1,,,0,C,e.7,4TEATS,L8903,03,L6605,03,82,1,,0,5,5,105,2.07,123.7,1,89,
94WN00209, 94041366,94,A1366,04,1,82,30,27,8,2,2,3.0,3,3,2,112,222,110,15,12.4,65,91,0.715,98,1,1,,,0,C,,,L8903,03,L6605,03,82,3,93,241,5,5,110,2.07,123.7,3,110,
94WN00210, 94041362,94,A1362,04,2,ch,31,-2,8,2,2,2.0,2,2,2,112,222,110,3,8.3,46,64,0.506,69,1,1,,,2,c,J04,,S1878,10,L8600,03,88,1,,0,5,6,97,1.96,106.8,1,80,
94WN00211, 94041368,94,A1368,04,1,81,30,01,8,2,2,5.0,5,4,2,112,222,110,11,10.3,54,73,0.57,79,1,1,,,0,M,,,L8774,03,L3600,03,81,1,,0,5,5,110,2.1,143.3,1,91,
94WN00212, 94041367,94,A1367,04,2,81,30,01,8,2,2,5.0,5,4,2,112,222,110,12,9.7,52,76,0.603,82,1,1,,,0,M,e.8,,L8774,03,L3600,03,81,1,,0,5,5,116,2.1,143.3,1,89,
94WN00213, 94041320,94,A1320,04,2,81,30,02,9,3,2,6.0,6,4,2,111,222,111,4,9.4,47,68,0.528,73,1,1,,,0,M,10,,L9337,03,L2407,03,81,2,92,265,8,4,100,2.19,121.6,2,68,72
94WN00214, 94041324,94,A1324,04,3,88,30,R.4,8,2,1,1.0,1,1,2,111,222,111,7,7.5,51,72,0.581,77,1,1,,,0,C,,,L8624,03,L9810,03,82,3,93,281,3,2,99,2.07,113.2,3,91,
94WN00215, 94041326,94,A1326,04,2,82,30,25,8,2,1,6.0,6,4,2,111,222,111,7,11.7,71,81,0.624,87,1,1,,,0,C,e.7,,L8625,03,L1876,03,82,1,,0,3,2,105,2.09,114.5,1,96,
94WN00216, 94041328,94,A1328,04,2,82,30,26,9,3,2,2.0,2,2,2,111,222,111,8,9.8,42,61,0.461,65,1,1,,,0,C,,4TEATS,L8638,03,L8820,03,82,6,19,215,8,4,0,2.13,120.5,6,,
94WN00217, 94041327,94,A1327,04,2,82,30,26,9,3,2,2.0,2,2,2,111,222,111,16,7.8,41,64,0.506,69,1,1,,,0,C,e.8,MSG @ BRDG,L8638,03,L8820,03,82,1,97,308,8,6,98,2.13,120.5,1,72,
94WN00218, 94041381,94,A1381,04,2,81,30,04,9,3,1,2.0,2,2,2,112,222,110,5,8.4,65,85,0.696,92,1,1,,,0,M,19,"HAIRY,check",L8722,03,L8901,03,81,2,92,265,7,2,97,2.13,94.6,2,101,105
94WN00219, 94041383,94,A1383,04,2,81,30,01,8,2,2,4.0,4,4,2,113,222,109,13,10.1,50,66,0.513,72,1,1,,,0,M,e.7,,L8774,03,L5077,03,81,1,,0,5,5,110,2.03,142.8,1,85,
94WN00220, 94041384,94,A1384,04,2,81,30,01,8,2,2,4.0,4,4,2,113,222,109,11,10.8,53,76,0.598,83,3,1,,,0,M,,BLK NECK,L8774,03,L5077,03,81,3,93,281,5,5,116,2.03,142.8,3,91,
94WN00221, 94041382,94,A1382,04,2,82,30,23,5,1,1,6.0,6,4,2,113,222,109,6,12.5,70,99,0.794,108,1,1,,,0,C,19,BRITCHY,L8551,03,L2453,03,82,2,92,265,1,1,124,2.29,129.9,2,109,111
94WN00222, 94041388,94,A1388,04,2,82,30,20,3,4,2,3.0,3,3,2,113,222,109,13,6.4,32,56,0.455,61,1,1,,,0,C,,X PINK,L8430,03,L7681,03,82,3,93,281,8,5,93,2.21,119.4,3,71,
94WN00223, 94041389,94,A1389,04,1,81,30,03,8,2,2,3.0,3,3,2,113,222,109,11,10.8,56,72,0.561,78,1,1,,,0,M,,,L9230,03,L7132,03,81,3,93,241,5,5,87,2.07,97.8,3,84,
94WN00224, 94041387,94,A1387,04,2,82,30,20,3,4,2,3.0,3,3,2,113,222,109,13,6.3,42,50,0.401,54,1,1,,,0,C,,,L8430,03,L7681,03,82,3,93,281,8,5,89,2.21,119.4,3,59,
94WN00225, 94041391,94,A1391,04,3,73,30,41,8,2,2,1.5,1,1,2,113,222,109,7,9.1,44,57,0.439,62,1,1,,,6,,,,L9603,03,L9419,03,73,3,93,281,5,5,97,2.07,124.6,3,69,
94WN00226, 94041390,94,A1390,04,1,81,30,03,8,2,2,3.0,3,3,2,113,222,109,7,10.2,48,73,0.576,79,1,1,,,0,M,,,L9230,03,L7132,03,81,3,93,241,5,5,88,2.07,97.8,3,73,
94WN00227, 94041393,94,A1393,04,2,81,30,01,9,3,2,5.0,5,4,2,113,222,109,13,8.8,42,56,0.433,61,1,1,,,0,M,,BUSHY,L8774,03,L3486,03,81,3,93,281,8,5,102,2.1,136.9,3,75,
94WN00228, 94041394,94,A1394,04,2,81,30,01,9,3,2,5.0,5,4,2,113,222,109,16,8.8,49,59,0.461,64,1,1,,,0,M,,BRITCHY,L8774,03,L3486,03,81,3,93,281,8,5,103,2.1,136.9,3,68,
94WN00229, 94041395,94,A1395,04,2,81,30,01,9,3,2,5.0,5,4,2,113,222,109,3,10.0,33,48,0.349,52,1,1,,,0,M,,BRITCHY,L8774,03,L3486,03,81,3,93,281,8,5,97,2.1,136.9,3,60,
94WN00230, 94041392,94,A1392,04,3,73,30,41,8,2,2,1.5,1,1,2,113,222,109,5,9.1,45,66,0.522,72,1,1,,,6,,,,L9603,03,L9419,03,73,3,93,281,5,5,102,2.07,124.6,3,77,
