UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
09WN01549,2009055141,09,H5141,05,2,,30,53,9,3,3,4.0,4,4,2,99,224,125,,10.1,44,63,0.423,61,1,1,,,0,L,.,e17,.,H3424,05,H1956,05,83,1,,,9,8,,,,,77,,,0.053,,,
09WN01550,2009055142,09,H5142,05,1,,30,53,9,3,3,4.0,4,4,2,99,224,125,,8.4,56,83,0.597,80,1,1,,,0,L,.,,.,H3424,05,H1956,05,83,1,,,9,8,,,,,87,,,0.053,,,
09WN01551,2009055143,09,H5143,05,2,,30,53,9,3,3,4.0,4,4,2,99,224,125,,6.8,47,70,0.506,67,1,2,,,0,L,.,,HAIRY,H3424,05,H1956,05,83,3,93,272,9,8,,,,,78,,,0.053,,,
09WN01552,2009055144,09,H5144,05,1,,BL,51,9,3,2,3.0,3,3,2,99,224,125,,8.4,55,83,0.597,80,9,2,,,0,.,PTH,,WHITEHEAD/FT,H3215,05,H2638,05,88,1,,,8,4,,,,,85,,,0.058,,,
09WN01553,2009055146,09,H5146,05,2,,30,51,9,3,2,3.0,3,3,2,99,224,125,,6.6,46,66,0.475,64,2,1,,,0,.,PTH,,.,H3215,05,H2638,05,88,3,93,272,8,6,,,,,72,,,0.058,,,
09WN01554,2009827933,09,X7933,82,2,,T3,e7,5,1,1,1.0,1,1,2,99,224,125,,11.6,61,89,0.619,86,3,1,,,0,.,CS,e10,.,06137,00,X6467,82,99,1,,,1,1,,,,,94,,,0.0,,,
09WN01555,2009700026,09,L0026,70,2,,PC,e4,5,1,1,1.0,1,1,2,99,224,125,,11.8,54,79,0.538,76,5,2,,,0,.,TSC,e6,.,X4445,82,X6873,82,99,1,,,1,1,,,,,84,,,0.009,,,
09WN01556,2009055148,09,H5148,05,3,,30,28,8,2,1,2.0,2,2,2,99,224,125,,9.2,64,90,0.646,87,1,1,,,0,L,PTH,,.,00632,00,H3512,05,88,3,93,272,3,2,,,,,100,,,0.0,,,
09WN01557,2009117668,09,R7668,11,3,,07,e14,5,1,1,1.0,1,1,2,99,224,125,,11.7,60,82,0.562,79,1,1,,,0,.,.,,.,R6768,11,R7190,11,18,3,93,272,1,1,,,,,94,,,0.04,,,
09WN01558,2009117669,09,R7669,11,2,,07,41,8,2,2,4.0,4,4,2,99,224,125,,10.1,46,61,0.407,59,1,1,,,0,.,.,M3,.,R5720,11,R6081,11,18,1,,,5,5,,,,,71,,,0.084,,,
09WN01559,2009117670,09,R7670,11,3,,07,41,8,2,2,4.0,4,4,2,99,224,125,,10.5,53,73,0.5,71,1,1,,,0,.,.,,.,R5720,11,R6081,11,18,3,93,272,5,5,,,,,81,,,0.084,,,
09WN01560,2009700028,09,L0028,70,2,,PC,e4,8,2,1,1.0,1,1,2,99,224,125,,8.8,50,65,0.45,63,5,1,,,0,.,TCS,e6,.,X4445,82,X6228,82,99,1,,,3,2,,,,,71,,,0.0,,,
09WN01561,2009055151,09,H5151,05,3,,30,e18,8,2,1,1.0,1,1,2,99,224,125,,9.4,40,64,0.437,62,1,1,,,0,.,.,,.,H3545,05,H3934,05,88,3,93,272,3,2,,,,,77,,,0.052,,,
09WN01562,2009117671,09,R7671,11,1,,07,35,8,2,1,5.0,5,4,H,99,216,117,,12.6,0,59,0.397,60,1,1,,,0,.,.,,.,05359,00,R4558,11,18,3,93,230,3,2,,,,,61,,,0.0,,,
09WN01563,2009827934,09,X7934,82,3,,R3,43,8,2,2,4.0,4,4,2,99,224,125,,10.0,56,77,0.536,74,1,1,,,0,.,.,,HAIRY,20123,00,R5496,11,18,3,93,272,5,5,,,,,88,,,0.0,,,
09WN01564,2009827935,09,X7935,82,3,,R3,43,8,2,2,4.0,4,4,2,99,224,125,,10.0,56,69,0.472,67,1,1,,,0,.,.,,HAIRY,20123,00,R5496,11,18,3,93,272,5,5,,,,,79,,,0.0,,,
09WN01565,2009055153,09,H5153,05,2,,30,29,8,2,2,4.0,4,4,2,99,224,125,,10.6,53,78,0.539,75,1,1,,,0,L,.,M2,E2E,00075,00,H1527,05,83,1,,,5,5,,,,,90,,,0.0,,,
09WN01566,2009055154,09,H5154,05,1,,30,29,8,2,2,4.0,4,4,2,99,224,125,,11.4,64,92,0.645,89,1,1,,,0,L,.,,.,00075,00,H1527,05,83,1,,,5,5,,,,,93,,,0.0,,,
09WN01567,2009055155,09,H5155,05,3,,30,52,8,2,2,2.0,2,2,2,99,224,125,,9.0,57,79,0.56,76,1,1,,,0,L,PTH,,H.E2E,H3271,05,H3137,05,88,3,93,272,5,5,,,,,94,,,0.044,,,
09WN01568,2009055156,09,H5156,05,3,,30,52,8,2,2,2.0,2,2,2,99,224,125,,8.2,41,54,0.366,52,1,1,,,0,L,PTH,,E2E,H3271,05,H3137,05,88,3,93,272,5,5,,,,,67,,,0.044,,,
09WN01569,2009827936,09,X7936,82,3,,R3,47,8,2,2,3.0,3,3,2,99,224,125,,11.6,56,75,0.507,72,1,2,,,0,.,.,,HAIRY,20676,00,R6583,11,18,3,93,272,5,5,,,,,85,,,0.0,,,
09WN01570,2009827937,09,X7937,82,3,,R3,47,8,2,2,3.0,3,3,2,99,224,125,,11.2,59,79,0.542,76,1,3,,,0,.,.,,.,20676,00,R6583,11,18,3,93,272,5,5,,,,,92,,,0.0,,,
09WN01571,2009055157,09,H5157,05,1,,30,54,9,3,2,5.0,5,4,2,99,224,125,,10.6,52,82,0.571,79,1,1,,,0,.,Flw,,.,H3693,05,H1080,05,83,3,93,230,8,5,,,,,84,,,0.038,,,
09WN01572,2009055158,09,H5158,05,2,,30,54,9,3,2,5.0,5,4,2,99,224,125,,9.5,61,84,0.596,81,1,1,,,0,.,Flw,e15,HAIRY,H3693,05,H1080,05,83,1,,,8,5,,,,,92,,,0.038,,,
09WN01573,2009827938,09,X7938,82,2,,00,24,8,2,2,4.0,4,4,2,99,224,125,,13.7,65,80,0.53,77,5,1,,,0,L,.,,E VET FIX,X0000,82,T0517,45,ID,3,93,272,5,5,,,,,89,,,0.0,,,
09WN01574,2009827939,09,X7939,82,2,,00,24,8,2,2,4.0,4,4,2,99,224,125,,11.6,48,61,0.395,59,5,1,,,0,L,.,,.,X0000,82,T0517,45,ID,3,93,272,5,6,,,,,71,,,0.0,,,
09WN01575,2009644590,09,K4590,64,3,,06,e13,5,1,1,1.0,1,1,2,99,224,125,,11.4,61,87,0.605,84,1,1,,,0,.,Mat,,.,K4090,64,K4390,64,6M,3,93,272,1,1,,,,,94,,,0.034,,,
09WN01576,2009055111,09,H5111,05,1,,30,28,9,3,2,5.0,5,4,2,98,224,126,,10.1,57,80,0.555,77,1,1,,,0,.,Clt,,.,00632,00,H1231,05,82,3,93,230,8,5,,,,,81,,,0.0,,,
09WN01577,2009700029,09,L0029,70,2,,PC,e4,5,1,1,1.0,1,1,2,99,224,125,,12.9,51,74,0.489,72,1,2,,,0,.,TSC,e6,E VET FIX,X4445,82,X5757,82,99,1,,,1,1,,,,,86,,,0.006,,,
09WN01578,2009055159,09,H5159,05,1,,30,50,5,1,1,2.0,2,2,2,99,224,125,,13.2,75,96,0.662,93,1,1,,,0,L,BLD,,.,H2789,05,H3681,05,88,3,93,230,1,1,,,,,103,,,0.044,,,
09WN01579,2009055160,09,H5160,05,2,,30,54,8,2,2,2.0,2,2,2,99,224,125,,7.5,47,70,0.5,68,1,1,,,0,L,BLD,e19,.,H3693,05,H3466,05,88,1,,,5,6,,,,,78,,,0.051,,,
09WN01580,2009055161,09,H5161,05,3,,30,54,8,2,2,2.0,2,2,2,99,224,125,,9.0,47,70,0.488,68,1,3,,,0,L,BLD,,.,H3693,05,H3466,05,88,3,93,272,5,5,,,,,81,,,0.051,,,
09WN01581,2009055162,09,H5162,05,1,,30,50,9,3,2,4.0,4,4,2,99,224,125,,9.2,70,97,0.702,93,1,1,,,0,.,Ctl,,HAIRY,H2789,05,H1633,05,82,1,,,8,5,,,,,102,,,0.045,,,
09WN01582,2009055163,09,H5163,05,1,,30,50,9,3,2,4.0,4,4,2,99,224,125,,9.8,43,64,0.434,62,1,1,,,0,.,Ctl,,.,H2789,05,H1633,05,82,3,93,230,8,5,,,,,67,,,0.045,,,
09WN01583,2009117673,09,R7673,11,1,,07,38,8,2,2,3.0,3,3,2,99,224,125,,13.2,48,61,0.382,59,1,1,,,0,.,PTH,,.,00114,00,R6539,11,18,3,93,230,5,5,,,,,0,,,0.0,,,
09WN01584,2009117674,09,R7674,11,2,,07,38,8,2,2,3.0,3,3,2,99,224,125,,13.4,64,88,0.597,85,1,1,,,0,.,PTH,M4,HAIRY,00114,00,R6539,11,18,1,,,5,5,,,,,97,,,0.0,,,
09WN01585,2009700030,09,L0030,70,2,PC,PC,e8,8,2,2,1.0,1,1,2,99,224,125,,10.0,34,57,0.376,55,5,1,,,0,.,STC,,.,X6623,82,X6272,82,99,3,93,272,5,5,,,,,70,,,0.0,,,
09WN01586,2009700031,09,L0031,70,1,PC,PC,e8,8,2,2,1.0,1,1,2,99,224,125,,10.2,47,75,0.518,72,5,1,,,0,.,STC,,.,X6623,82,X6272,82,99,1,,,5,5,,,,,76,,,0.0,,,
09WN01587,2009827940,09,X7940,82,2,,T3,e7,5,1,1,1.0,1,1,2,99,224,125,,13.0,58,80,0.536,77,1,1,,,0,.,CS,e8,.,06137,00,X5712,82,99,1,,,1,1,,,,,88,,,0.0,,,
09WN01588,2009055165,09,H5165,05,2,,30,e24,5,1,1,1.0,1,1,2,99,224,125,,6.2,45,68,0.494,66,1,1,,,0,.,.,,HAIRY,H2304,05,H4297,05,88,3,93,272,1,1,,,,,81,,,0.033,,,
09WN01589,2009827941,09,X7941,82,2,,R3,46,8,2,2,3.0,3,3,2,99,224,125,,8.7,50,67,0.466,65,1,1,,,0,.,.,M3,HAIRY,20627,00,R6260,11,18,1,,,5,5,,,,,75,,,0.0,,,
09WN01590,2009827942,09,X7942,82,2,,R3,46,8,2,2,3.0,3,3,2,99,224,125,,9.9,57,78,0.545,75,1,1,,,0,.,.,M4,HAIRY,20627,00,R6260,11,18,1,,,5,5,,,,,89,,,0.0,,,
09WN01591,2009055166,09,H5166,05,2,,30,61,5,1,1,2.0,2,2,2,99,224,125,,10.6,69,89,0.627,86,1,1,,,0,L,BLD,,.,H3144,05,H3031,05,88,3,93,272,1,1,,,,,99,,,0.061,,,
09WN01592,2009055167,09,H5167,05,1,,30,50,5,1,1,4.0,4,4,2,99,224,125,,14.8,64,90,0.602,87,1,1,,,0,L,.,,.,H2789,05,H2063,05,88,3,93,230,1,1,,,,,92,,,0.035,,,
09WN01593,2009827943,09,X7943,82,3,,R3,47,8,2,2,5.0,5,4,2,99,224,125,,12.7,60,88,0.602,85,1,2,,,0,.,.,,HAIRY,20676,00,R4895,11,18,3,93,272,5,5,,,,,100,,,0.0,,,
09WN01594,2009827944,09,X7944,82,2,,R3,47,8,2,2,5.0,5,4,2,99,224,125,,10.7,65,89,0.626,86,1,1,,,0,.,.,M1,H4,20676,00,R4895,11,18,1,,,5,6,,,,,101,,,0.0,,,
09WN01595,2009055168,09,H5168,05,1,,30,52,8,2,2,3.0,3,3,2,99,224,125,,14.0,54,76,0.496,74,1,1,,,0,.,PTH,,.,H3271,05,H2619,05,88,3,93,230,5,5,,,,,76,,,0.069,,,
09WN01596,2009055169,09,H5169,05,2,,30,52,8,2,2,3.0,3,3,2,99,224,125,,11.6,58,77,0.523,74,1,1,,,0,.,PTH,e16,HAIRY,H3271,05,H2619,05,88,1,,,5,6,,,,,84,,,0.069,,,
09WN01597,2009827945,09,X7945,82,1,,C3,e3,5,1,1,1.0,1,1,2,99,224,125,,14.9,69,99,0.673,96,5,1,,,0,.,TS,,DYS 3+8,05988,00,X6252,82,99,1,,,1,1,,,,,101,,,0.0,,,
09WN01598,2009117675,09,R7675,11,1,,07,57,8,2,2,5.0,5,4,2,99,224,125,,10.6,61,82,0.571,79,1,1,,,0,.,.,,.,R6538,11,R4417,11,18,1,,,5,5,,,,,85,,,0.039,,,
09WN01599,2009117676,09,R7676,11,2,,07,57,8,2,2,5.0,5,4,2,99,224,125,,10.6,62,84,0.587,81,1,1,,,0,.,.,e20,.,R6538,11,R4417,11,18,1,,,5,5,,,,,91,,,0.039,,,
09WN01600,2009827947,09,X7947,82,3,,R3,46,8,2,2,5.0,5,4,2,99,224,125,,11.4,61,78,0.533,75,1,1,,,0,.,.,,HAIRY,20627,00,R4796,11,18,3,93,272,5,5,,,,,90,,,0.0,,,
09WN01601,2009827948,09,X7948,82,2,,R3,46,8,2,2,5.0,5,4,2,99,224,125,,10.6,45,68,0.459,66,1,1,,,0,.,.,M4,HAIRY,20627,00,R4796,11,18,1,,,5,5,,,,,81,,,0.0,,,
09WN01602,2009827949,09,X7949,82,3,,R3,44,8,2,2,2.0,2,2,2,99,224,125,,8.8,56,83,0.594,80,8,1,,,0,.,.,,HAIRY,20190,00,R7074,11,18,3,93,272,5,5,,,,,89,,,0.0,,,
09WN01603,2009827950,09,X7950,82,3,,R3,44,8,2,2,2.0,2,2,2,99,224,125,,9.4,38,59,0.397,57,1,1,,,0,.,.,,HAIRY,20190,00,R7074,11,18,3,93,272,5,5,,,,,69,,,0.0,,,
09WN01604,2009117678,09,R7678,11,1,,07,41,8,2,1,7.0,7,5,2,99,224,125,,12.8,71,95,0.658,92,1,1,,,0,.,.,,.,R5720,11,R3404,11,18,1,,,3,2,,,,,99,,,0.031,,,
09WN01605,2009055170,09,H5170,05,1,,30,51,8,2,2,5.0,5,4,2,99,224,125,,10.7,60,85,0.594,82,1,1,,,0,.,Flw,,HAIRY,H3215,05,H0892,05,83,1,,,5,5,,,,,86,,,0.041,,,
09WN01606,2009055171,09,H5171,05,1,,30,51,8,2,2,5.0,5,4,2,99,224,125,,9.5,51,74,0.516,71,1,1,,,0,.,Flw,,.,H3215,05,H0892,05,83,3,93,230,5,5,,,,,76,,,0.041,,,
09WN01607,2009055172,09,H5172,05,2,,30,e23,5,1,1,1.0,1,1,2,99,224,125,,13.2,60,77,0.51,74,1,1,,,0,.,.,,.,H2490,05,H4093,05,88,3,93,272,1,1,,,,,83,,,0.057,,,
09WN01608,2009117679,09,R7679,11,1,,07,55,9,3,1,5.0,5,4,2,99,224,125,,11.0,68,89,0.624,86,1,1,,,0,.,.,,.,R6372,11,R5128,11,18,1,,,7,2,,,,,91,,,0.04,,,
09WN01609,2009644591,09,K4591,64,2,,06,e13,8,2,1,1.0,1,1,2,99,224,125,,9.4,58,88,0.629,85,1,1,,,0,.,Mat,e4,E2E,K4090,64,K4169,64,6M,1,,,3,2,,,,,99,,,0.011,,,
09WN01610,2009055173,09,H5173,05,2,,30,49,8,2,1,2.0,2,2,2,99,224,125,,9.0,58,86,0.616,83,1,1,,,0,L,P&B,e17,.,H2171,05,H3374,05,88,1,,,3,2,,,,,102,,,0.046,,,
09WN01611,2009055177,09,H5177,05,3,,30,50,9,3,1,2.0,2,2,2,99,224,125,,9.4,43,65,0.445,63,1,1,,,0,L,.,,.,H2789,05,H3594,05,88,3,93,272,7,2,,,,,78,,,0.045,,,
09WN01612,2009117682,09,R7682,11,1,,07,37,8,2,2,5.0,5,4,2,99,224,125,,12.8,52,77,0.514,74,1,1,,,0,.,.,,4TEATS,07022,00,R4687,11,18,3,93,230,5,5,,,,,80,,,0.0,,,
09WN01613,2009055180,09,H5180,05,2,,30,34,9,3,2,4.0,4,4,2,99,224,125,,7.8,36,57,0.394,55,1,1,,,0,.,Ctl,M2,.,00740,00,H1725,05,82,1,,,8,7,,,,,67,,,0.0,,,
09WN01614,2009055181,09,H5181,05,2,,30,52,8,2,2,2.0,2,2,2,99,224,125,,8.4,57,76,0.541,73,1,1,,,0,L,BLD,e15,.,H3271,05,H3469,05,88,1,,,5,5,,,,,85,,,0.075,,,
09WN01615,2009055182,09,H5182,05,2,,30,52,8,2,2,2.0,2,2,2,99,224,125,,8.4,40,60,0.413,58,1,3,,,0,L,BLD,,.,H3271,05,H3469,05,88,3,93,272,5,5,,,,,62,,,0.075,,,
09WN01616,2009055183,09,H5183,05,1,,30,50,9,3,2,4.0,4,4,2,99,224,125,,9.8,65,93,0.666,90,1,1,,,0,.,Flw,,.,H2789,05,H1579,05,83,1,,,8,5,,,,,102,,,0.042,,,
09WN01617,2009055185,09,H5185,05,2,,30,50,9,3,2,4.0,4,4,2,99,224,125,,9.5,56,77,0.54,74,1,1,,,0,.,Flw,,E2E,H2789,05,H1579,05,83,3,93,272,8,5,,,,,87,,,0.042,,,
09WN01618,2009055186,09,H5186,05,2,,30,29,8,2,2,3.0,3,3,2,99,224,125,,8.7,55,78,0.554,75,1,1,,,0,L,WSW,M4,.,00075,00,H2906,05,88,1,,,5,5,,,,,88,,,0.0,,,
09WN01619,2009055187,09,H5187,05,2,,30,29,8,2,2,3.0,3,3,2,99,224,125,,8.6,45,69,0.483,67,2,1,,,0,L,WSW,M2,.,00075,00,H2906,05,88,1,,,5,5,,,,,79,,,0.0,,,
09WN01620,2009055188,09,H5188,05,2,,30,29,3,4,3,4.0,4,4,2,99,224,125,,8.2,54,76,0.542,73,1,1,,,0,.,.,M4,.,00075,00,H1727,05,88,1,,,9,8,,,,,85,,,0.0,,,
09WN01621,2009055189,09,H5189,05,1,,30,29,3,4,3,4.0,4,4,2,99,224,125,,9.2,50,73,0.51,70,1,1,,,0,.,.,,.,00075,00,H1727,05,88,3,93,230,9,8,,,,,78,,,0.0,,,
09WN01622,2009055190,09,H5190,05,2,,30,29,3,4,3,4.0,4,4,2,99,224,125,,8.7,42,66,0.458,64,1,3,,,0,.,.,,.,00075,00,H1727,05,88,3,93,272,9,8,,,,,75,,,0.0,,,
09WN01623,2009117689,09,R7689,11,1,,07,56,9,3,2,4.0,4,4,2,99,224,125,,9.4,53,67,0.461,65,1,1,,,0,.,.,,HAIRY,R6519,11,R5401,11,18,3,93,230,8,5,,,,,71,,,0.041,,,
09WN01624,2009117687,09,R7687,11,2,,07,56,9,3,2,4.0,4,4,2,99,224,125,,8.5,35,57,0.388,55,1,1,,,0,.,.,,ENTROPION,R6519,11,R5401,11,18,3,93,272,8,5,,,,,66,,,0.041,,,
09WN01625,2009055191,09,H5191,05,1,,30,52,8,2,1,2.0,2,2,2,99,224,125,,9.4,68,98,0.709,94,1,1,,,0,L,.,,HAIRY,H3271,05,H3476,05,88,3,93,230,3,2,,,,,104,,,0.078,,,
09WN01626,2009827951,09,X7951,82,1,,T3,e6,5,1,1,1.0,1,1,2,99,224,125,,10.3,62,100,0.718,96,4,1,,,0,.,CS,,ENTROPION,00518,00,X5711,82,99,1,,,1,1,,,,,102,,,0.0,,,
09WN01627,2009117688,09,R7688,11,1,,07,60,5,1,1,5.0,5,4,2,99,224,125,,15.0,83,110,0.76,106,1,1,,,0,.,.,,.,R6996,11,R4471,11,18,3,93,230,1,1,,,,,112,,,0.038,,,
09WN01628,2009055193,09,H5193,05,2,,30,e18,8,2,1,1.0,1,1,2,99,224,125,,8.4,54,79,0.565,76,1,1,,,0,.,.,e17,.,H3545,05,H4257,05,82,1,,,3,2,,,,,91,,,0.066,,,
09WN01629,2009055194,09,H5194,05,2,,30,e19,8,2,1,1.0,1,1,2,99,224,125,,7.4,42,64,0.453,62,1,2,,,0,.,.,e19,.,H3039,05,H4049,05,88,1,,,3,2,,,,,73,,,0.056,,,
09WN01630,2009452802,09,T2802,45,2,,02,T1,5,1,1,1.0,1,1,2,99,224,125,,10.7,50,68,0.458,66,1,1,,,0,.,.,T2,.,T1793,45,T2100,45,48,1,,,1,1,,,,,80,,,0.043,,,
09WN01631,2009117690,09,R7690,11,1,,07,39,9,3,3,3.0,3,3,2,99,224,125,,12.4,57,86,0.589,83,1,1,,,0,.,.,,.,07234,00,R6352,11,18,1,,,9,8,,,,,88,,,0.0,,,
09WN01632,2009117691,09,R7691,11,2,,07,39,9,3,3,3.0,3,3,2,99,224,125,,9.4,57,75,0.525,72,1,1,,,0,.,.,M3,.,07234,00,R6352,11,18,1,,,9,8,,,,,88,,,0.0,,,
09WN01633,2009117692,09,R7692,11,1,,07,39,9,3,3,3.0,3,3,2,99,224,125,,8.9,31,48,0.313,46,1,1,,,0,.,.,,.,07234,00,R6352,11,18,3,93,230,9,8,,,,,54,,,0.0,,,
09WN01634,2009117693,09,R7693,11,2,,07,e14,5,1,1,1.0,1,1,2,99,224,125,,12.4,54,73,0.485,71,1,1,,,0,.,.,e24,.,R6768,11,R7133,11,18,1,,,1,1,,,,,82,,,0.045,,,
09WN01635,2009055197,09,H5197,05,1,,30,32,8,2,1,2.0,2,2,2,99,224,125,,10.2,55,83,0.582,80,1,1,,,0,L,.,,.,07322,00,H3581,05,88,3,93,230,3,2,,,,,87,,,0.0,,,
09WN01636,2009117694,09,R7694,11,3,,07,41,9,3,2,5.0,5,4,1,100,222,122,,9.1,44,66,0.466,65,1,1,,,0,.,.,,.,R5720,11,R4571,11,18,3,93,272,8,4,,,,,77,,,0.053,,,
09WN01637,2009117696,09,R7696,11,2,,07,41,9,3,2,5.0,5,4,1,100,222,122,,6.8,35,42,0.289,41,1,1,,,0,.,.,,.,R5720,11,R4571,11,18,1,93,272,8,6,,,,3,51,,,0.053,,,
09WN01638,2009452803,09,T2803,45,2,,02,T2,5,1,1,1.0,1,1,1,100,222,122,,12.8,60,88,0.616,87,1,2,,,0,.,.,T1,.,T1355,45,T2132,45,48,1,,,1,1,,,,,96,,,0.03,,,
09WN01639,2009055198,09,H5198,05,1,,30,54,8,2,2,2.0,2,2,1,100,222,122,,9.3,51,74,0.53,73,1,2,,,0,L,.,,.,H3693,05,H3249,05,88,3,93,230,5,5,,,,,78,,,0.06,,,
09WN01640,2009055199,09,H5199,05,1,,30,54,8,2,2,2.0,2,2,1,100,222,122,,8.4,40,74,0.538,73,1,2,,,0,L,.,,.,H3693,05,H3249,05,88,3,93,230,5,5,,,,,76,,,0.06,,,
09WN01641,2009055200,09,H5200,05,2,,30,28,8,2,2,3.0,3,3,1,100,222,122,,8.2,37,53,0.367,52,1,1,,,0,L,WSW,,4TEATS,00632,00,H2379,05,88,3,93,272,5,5,,,,,59,,,0.0,,,
09WN01642,2009055201,09,H5201,05,3,,30,28,8,2,2,3.0,3,3,1,100,222,122,,9.3,57,82,0.596,81,1,1,,,0,L,WSW,,4TEATS,00632,00,H2379,05,88,3,93,272,5,5,,,,,92,,,0.0,,,
09WN01643,2009117699,09,R7699,11,1,,07,38,8,2,2,2.0,2,2,1,100,222,122,,12.2,57,74,0.507,73,1,1,,,0,.,.,,.,00114,00,R6718,11,18,3,93,230,5,3,,,,,73,,,0.0,,,
09WN01644,2009117700,09,R7700,11,2,,07,38,8,2,2,2.0,2,2,1,100,222,122,,9.4,39,54,0.366,53,1,1,,,0,.,.,M3,.,00114,00,R6718,11,18,1,,,5,6,,,,,68,,,0.0,,,
09WN01645,2009055202,09,H5202,05,2,,30,61,8,2,2,2.0,2,2,1,100,222,122,,9.2,43,62,0.433,61,1,1,,,0,L,BLD,e15,.,H3144,05,H3638,05,88,1,,,5,5,,,,,74,,,0.051,,,
09WN01646,2009055203,09,H5203,05,1,,30,61,8,2,2,2.0,2,2,1,100,222,122,,9.2,43,62,0.433,61,1,1,,,0,L,BLD,,.,H3144,05,H3638,05,88,3,93,230,5,5,,,,,66,,,0.051,,,
09WN01647,2009644593,09,K4593,64,2,,06,e3,5,1,1,1.0,1,1,1,100,222,122,,11.2,53,72,0.498,71,1,1,,,0,.,Ter,e4,.,05988,00,K4269,64,6T,1,,,1,1,,,,,88,,,0.0,,,
09WN01648,2009827953,09,X7953,82,3,,MY,e21,5,1,1,3.0,3,3,1,100,222,122,,16.4,76,92,0.62,91,2,1,,,0,.,MYO,,NICE E VET FI,00426,00,X3331,82,00,1,,,1,1,,,,,102,,,0.0,,,
09WN01649,2009117701,09,R7701,11,1,,07,38,8,2,2,4.0,4,4,1,100,222,122,,11.7,50,78,0.543,77,1,1,,,0,.,.,,.,00114,00,R5984,11,18,1,,,5,5,,,,,80,,,0.0,,,
09WN01650,2009117702,09,R7702,11,1,,07,38,8,2,2,4.0,4,4,1,100,222,122,,12.8,58,71,0.477,70,1,1,,,0,.,.,,HAIRY,00114,00,R5984,11,18,3,93,230,5,5,,,,,79,,,0.0,,,
09WN01651,2009827954,09,X7954,82,2,,00,21,8,2,2,3.0,3,3,2,100,224,124,,11.7,48,71,0.478,69,5,1,,,0,X,BLK,,.,X0000,82,X4097,82,00,3,93,272,5,5,,,,,85,,,0.0,,,
09WN01652,2009827955,09,X7955,82,3,,00,21,8,2,2,3.0,3,3,2,100,224,124,,13.4,53,74,0.489,72,5,1,,,0,X,BLK,,.,X0000,82,X4097,82,00,3,93,272,5,5,,,,,81,,,0.0,,,
09WN01653,2009055207,09,H5207,05,2,,30,50,8,2,1,2.0,2,2,1,100,222,122,,10.0,48,71,0.5,70,1,1,,,0,L,P&B,e19,.,H2789,05,H3242,05,88,1,,,3,2,,,,,81,,,0.035,,,
09WN01654,2009117703,09,R7703,11,1,,07,57,5,1,1,8.0,8,5,1,100,222,122,,12.4,63,85,0.595,84,1,1,,,0,.,Flw,,.,R6538,11,R2374,11,13,3,93,230,1,1,,,,,90,,,0.035,,,
09WN01655,2009055208,09,H5208,05,1,,30,33,5,1,1,4.0,4,4,1,100,222,122,,13.4,80,109,0.784,107,1,1,,,0,L,.,,.,00712,00,H1990,05,82,3,93,230,1,1,,,,,108,,,0.0,,,
09WN01656,2009827956,09,X7956,82,2,,00,22,8,2,2,4.0,4,4,1,100,222,122,,13.8,54,67,0.436,66,5,1,,,0,L,.,,.,X0000,82,T0460,45,ID,3,93,272,5,5,,,,,79,,,0.0,,,
09WN01657,2009827957,09,X7957,82,1,,00,22,8,2,2,4.0,4,4,1,100,222,122,,13.4,52,73,0.489,72,5,1,,,0,L,.,,.,X0000,82,T0460,45,ID,3,93,230,5,5,,,,,76,,,0.0,,,
09WN01658,2009827958,09,X7958,82,2,,00,br2,5,1,1,6.0,6,4,H,100,216,116,,13.8,79,102,0.76,105,5,1,,,0,X,BR2,,.,X0000,82,Z9924,81,00,3,93,272,1,1,,,,,116,,,0.0,,,
09WN01659,2009055209,09,H5209,05,1,,30,53,8,2,2,2.0,2,2,1,100,222,122,,12.0,62,92,0.656,91,1,1,,,0,L,PTH,,.,H3424,05,H3033,05,88,1,,,5,4,,,,,96,,,0.064,,,
09WN01660,2009055210,09,H5210,05,2,,30,53,8,2,2,2.0,2,2,1,100,222,122,,10.0,58,82,0.59,81,1,1,,,0,L,PTH,e15,.,H3424,05,H3033,05,88,1,,,5,6,,,,,95,,,0.064,,,
09WN01661,2009117705,09,R7705,11,3,,07,41,9,3,2,3.0,3,3,1,100,222,122,,10.1,50,76,0.54,75,1,1,,,0,.,.,,1ST,R5720,11,R6468,11,18,3,93,272,8,6,,,,,89,,,0.063,,,
09WN01662,2009117706,09,R7706,11,3,,07,41,9,3,2,3.0,3,3,1,100,222,122,,12.4,53,67,0.448,66,1,1,,,0,.,.,,2ND..4,R5720,11,R6468,11,18,3,93,272,8,4,,,,,80,,,0.063,,,
09WN01663,2009827959,09,X7959,82,3,,MY,e21,5,1,1,2.0,2,2,1,100,222,122,,14.8,68,86,0.584,85,2,1,,,0,.,MYO,,.,00426,00,X4865,82,00,1,,,1,1,,,,,97,,,0.0,,,
