UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
77WN00702,77431835,77,2,1835,43,4,42,942,0731,,1,2,58,118,1,1,,3,68,07,03,09,08,040,1,4,5,145,3,43,0047,43,492,880,3,2,135,100,,2,1,
77WN00703,77431836,77,1,1836,43,4,42,882,6777,143,1,6,58,118,1,1,,2,64,07,03,10,09,041,1,4,5,134,3,42,0126,43,447,828,3,2,127,112,,4,1,
77WN00704,77431837,77,2,1837,43,4,41,413,9124,,3,4,57,117,1,1,,1,63,06,03,10,07,039,14,2,3,146,3,42,0765,43,459,882,6,2,135,93,,4,3,
77WN00705,77431838,77,2,1838,43,4,41,413,9124,,4,4,52,112,1,1,02,1,52,07,03,11,09,032,8,4,5,,3,42,0765,43,385,,6,9,,89,92,4,3,
77WN00706,77431839,77,2,1839,43,4,41,414,6783,,5,6,57,117,1,1,,2,66,06,03,09,08,050,4,5,7,145,3,42,1044,43,497,1030,6,2,154,78,,4,2,
77WN00707,77431840,77,2,1840,43,4,41,414,6783,,5,6,57,117,1,1,,2,61,06,03,10,08,044,21,5,6,145,3,42,1044,43,449,1030,6,2,147,85,,4,2,
77WN00708,77431841,77,1,1841,43,4,42,902,9825,213,1,3,57,117,1,3,,2,81,12,03,08,07,044,5,5,6,133,3,42,0624,43,602,886,3,2,120,106,,3,1,
77WN00709,77431842,77,2,1842,43,4,40,401,6505,,5,6,57,117,1,1,,2,61,05,03,11,09,038,20,4,6,167,3,42,0099,43,436,1098,2,2,150,100,,4,2,
77WN00710,77431843,77,2,1843,43,4,40,401,6505,,5,6,57,117,2,1,,2,46,04,03,14,10,038,22,5,8,167,3,42,0099,43,302,1098,2,2,144,107,92,4,2,
77WN00711,77431846,77,2,1846,43,4,41,414,7901,,3,5,57,117,1,1,,1,73,06,03,09,06,045,12,5,6,148,3,42,1044,43,532,830,6,2,146,107,,4,3,
77WN00712,77431848,77,1,1848,43,4,42,952,9498,141,5,3,57,117,1,1,,1,66,09,03,10,09,039,14,5,8,167,3,42,0730,43,474,967,3,2,141,105,,3,2,
77WN00713,77431849,77,2,1849,43,4,42,952,9498,,5,3,57,117,1,1,,1,62,07,03,10,09,035,2,5,6,167,3,42,0730,43,455,967,3,2,139,88,,3,2,
77WN00714,77431851,77,2,1851,43,4,41,414,0598,,4,2,52,112,1,1,02,1,45,06,03,12,10,033,8,4,5,,3,43,1044,43,345,,6,9,,64,92,2,3,
77WN00715,77431852,77,2,1852,43,4,41,414,0363,,1,2,57,117,1,1,,2,72,06,03,10,06,043,22,5,6,145,3,43,1044,43,539,892,6,2,144,89,,2,1,
77WN00716,77431853,77,2,1853,43,4,43,433,9919,,5,3,56,116,1,1,,1,47,12,03,10,10,043,1,5,8,133,3,42,1466,43,317,764,6,5,120,102,,3,2,
77WN00717,77431854,77,1,1854,43,4,43,433,9919,99,5,3,56,116,1,3,,1,41,14,03,12,10,043,2,4,5,133,3,42,1466,43,283,764,6,5,108,82,93,3,2,
77WN00718,77431855,77,1,1855,43,4,42,942,8991,167,5,4,57,117,1,1,,2,60,14,03,12,10,039,19,3,4,132,3,42,0047,43,426,673,3,2,111,101,,4,2,
77WN00719,77431856,77,2,1856,43,4,42,942,8991,,5,4,57,117,1,1,,1,61,10,03,09,07,051,24,5,6,132,3,42,0047,43,436,673,3,2,130,100,,4,2,
77WN00720,77431857,77,2,1857,43,4,43,433,6815,,3,6,56,116,1,1,,1,49,09,03,10,09,045,2,6,7,0,3,42,1466,43,338,0,6,5,127,98,,4,3,
77WN00721,77431859,77,2,1859,43,4,43,434,0058,,5,2,56,116,1,1,,1,30,15,03,15,12,025,1,5,8,155,3,43,1233,43,190,946,6,5,87,80,,2,2,
77WN00722,77431860,77,2,1860,43,4,43,434,0058,,5,2,56,116,1,1,,1,45,05,03,12,10,038,1,5,6,155,3,43,1233,43,326,946,6,5,155,72,,2,2,
77WN00723,77431861,77,1,1861,43,4,42,812,9557,123,5,3,57,117,1,2,,2,48,09,03,12,10,041,26,5,6,167,3,42,0712,43,329,962,3,2,129,95,,3,2,
77WN00724,77431862,77,2,1862,43,4,42,812,9557,,5,3,57,117,1,1,,2,62,10,03,10,07,041,13,3,4,167,3,42,0712,43,456,962,3,2,125,86,,3,2,
77WN00725,77431864,77,2,1864,43,4,41,412,7576,,3,5,58,118,1,1,,2,64,05,03,09,08,048,5,5,8,161,3,42,1037,43,455,864,6,3,155,103,,4,3,
77WN00726,77431865,77,2,1865,43,4,41,412,7576,,5,5,58,118,1,1,,2,57,08,03,09,07,042,4,5,6,161,3,42,1037,43,409,864,6,3,133,87,,4,2,
77WN00727,77431866,77,1,1866,43,4,42,812,0479,130,3,2,58,118,1,1,,2,54,09,03,10,08,053,19,6,8,155,3,43,0712,43,384,852,3,3,141,87,,2,3,
77WN00728,77431868,77,1,1868,43,4,42,882,0260,110,3,2,58,118,1,1,,2,56,07,03,12,09,030,9,5,7,155,3,43,0126,43,395,886,3,3,138,94,,2,3,
77WN00729,77431869,77,2,1869,43,4,42,882,0260,,4,2,52,112,1,1,02,1,29,08,03,12,11,032,10,7,8,,3,43,0126,43,205,,3,9,,60,93,2,3,
77WN00730,77431871,77,2,1871,43,4,43,431,9326,,3,3,55,115,1,1,,1,62,08,03,10,09,047,2,4,6,167,3,42,0994,43,451,1038,6,5,150,101,,3,3,
77WN00731,77431872,77,1,1872,43,4,43,431,9326,136,3,3,55,115,1,1,,3,63,09,03,08,09,048,2,3,4,167,3,42,0994,43,436,1038,6,5,149,129,,3,3,
77WN00732,77431873,77,1,1873,43,4,41,414,7777,136,3,5,57,117,1,1,,2,76,07,03,10,09,042,11,4,5,123,3,42,1044,43,521,760,6,3,160,150,,4,3,
77WN00733,77431875,77,1,1875,43,4,42,862,9264,148,5,3,57,117,1,2,,2,71,10,03,10,07,046,9,6,8,150,3,42,0354,43,521,988,3,3,147,101,,3,2,
77WN00734,77431876,77,2,1876,43,4,42,862,9264,,5,3,57,117,1,1,,2,47,06,03,13,10,040,11,5,8,150,3,42,0354,43,339,988,3,3,144,73,10,3,2,
77WN00735,77431877,77,2,1877,43,4,43,434,9125,,1,4,55,115,1,1,,1,69,07,03,08,08,049,1,6,8,132,3,42,1233,43,490,874,6,5,149,126,,4,1,
77WN00736,77431878,77,2,1878,43,4,42,862,6637,,5,6,57,117,1,1,,2,52,06,03,11,09,041,6,5,6,134,3,42,0354,43,355,965,3,3,144,105,,4,2,
77WN00737,77431879,77,2,1879,43,4,42,862,6637,,5,6,57,117,1,1,,1,57,08,03,10,06,043,14,4,5,134,3,42,0354,43,385,965,3,3,133,119,,4,2,
77WN00738,77431880,77,2,1880,43,4,40,401,4888,,5,7,57,117,1,1,,3,71,08,03,09,07,044,5,5,6,148,3,42,0099,43,515,1032,2,3,153,107,01,5,2,
77WN00739,77431881,77,1,1881,43,4,40,401,4888,160,5,7,57,117,1,1,,2,69,07,03,10,08,040,18,6,8,148,3,42,0099,43,497,1032,2,3,161,108,,5,2,
77WN00740,77431882,77,2,1882,43,4,43,433,9116,,5,4,55,115,1,1,,1,47,11,03,10,09,045,1,5,6,175,3,42,1466,43,307,808,6,5,122,117,,4,2,
77WN00741,77431883,77,1,1883,43,4,43,433,9116,104,5,4,55,115,1,2,,1,51,11,03,11,10,040,1,6,8,175,3,42,1466,43,350,808,6,5,129,108,,4,2,
77WN00742,77431884,77,2,1884,43,4,41,413,9672,,5,3,57,117,1,1,,2,59,06,03,11,09,040,2,4,6,150,3,42,0765,43,417,900,6,3,152,102,10,3,2,
77WN00743,77431885,77,2,1885,43,4,41,413,9672,,5,3,57,117,1,1,,1,58,06,03,11,08,038,1,4,6,150,3,42,0765,43,415,900,6,3,147,95,,3,2,
77WN00744,77431888,77,2,1888,43,4,42,912,7314,,5,5,57,117,1,1,,1,59,07,03,10,08,055,22,6,8,161,3,42,0057,43,432,928,3,3,155,84,,4,2,
77WN00745,77431889,77,2,1889,43,4,42,912,7314,,5,5,57,117,1,1,,1,52,05,03,10,08,040,17,5,7,161,3,42,0057,43,365,928,3,3,147,93,92,4,2,
77WN00746,77431890,77,1,1890,43,4,43,432,5773,129,3,6,55,115,1,1,,1,54,13,03,10,10,044,2,5,6,134,3,42,0861,43,381,894,6,5,117,102,93,4,3,
77WN00747,77431892,77,2,1892,43,4,41,412,0645,,1,2,57,117,1,1,,2,68,05,04,09,07,038,20,2,4,145,3,43,1037,43,503,892,6,3,148,92,97,2,1,
77WN00748,77431894,77,2,1894,43,4,42,822,7553,,3,5,56,116,1,1,,1,71,06,03,08,07,045,27,4,5,136,3,42,0244,43,520,798,3,2,150,107,,4,3,
77WN00749,77431895,77,1,1895,43,4,43,432,9554,80,5,3,55,115,1,1,,3,40,15,03,15,11,033,2,5,8,150,3,42,0861,43,254,911,6,5,99,108,93,3,2,
77WN00750,77431896,77,1,1896,43,4,43,432,9554,105,5,3,55,115,1,1,,1,49,13,03,13,09,038,2,5,6,150,3,42,0861,43,343,911,6,5,116,95,93,3,2,
77WN00751,77431897,77,2,1897,43,4,42,912,9864,,1,3,56,116,1,1,,2,79,12,03,07,06,051,27,6,8,133,3,42,0057,43,584,895,3,2,123,112,,3,1,
77WN00752,77431898,77,2,1898,43,4,40,404,6673,,5,6,56,116,1,1,,1,66,08,03,08,10,038,25,5,8,167,3,42,0593,43,463,1086,2,2,144,123,,4,2,
77WN00753,77431899,77,2,1899,43,4,40,404,6673,,5,6,56,116,1,1,,2,64,10,03,10,09,039,11,5,6,167,3,42,0593,43,447,1086,2,2,128,121,,4,2,
77WN00754,77431900,77,1,1900,43,4,42,802,9505,128,5,3,55,115,1,1,,1,54,10,03,11,09,048,2,5,7,167,3,42,0461,43,377,955,3,5,143,106,,3,2,
77WN00755,77431901,77,2,1901,43,4,42,802,9505,,5,3,55,115,1,1,,1,45,08,03,10,10,044,1,5,6,167,3,42,0461,43,319,955,3,5,140,83,,3,2,
77WN00756,77431902,77,2,1902,43,4,42,802,0470,,1,2,55,115,1,1,,1,63,06,03,10,09,047,2,2,3,145,3,43,0461,43,442,896,3,5,157,122,,2,1,
77WN00757,77431903,77,2,1903,43,4,40,403,4862,,1,7,56,116,1,1,,2,64,08,03,09,07,051,12,6,8,168,3,42,0092,43,434,812,2,2,130,137,,5,1,
77WN00758,77431904,77,2,1904,43,4,43,433,7663,,5,5,55,115,1,3,,3,50,15,03,10,09,044,1,4,5,173,3,42,1466,43,343,812,6,5,105,106,,4,2,
77WN00759,77431905,77,1,1905,43,4,43,433,7663,139,5,5,55,115,1,1,,1,56,14,03,09,08,043,2,5,6,173,3,42,1466,43,389,812,6,5,116,113,,4,2,
77WN00760,77431906,77,1,1906,43,4,43,432,9426,138,1,3,55,115,1,2,,1,65,11,03,11,10,045,2,3,4,133,3,42,0861,43,437,925,6,5,131,147,,3,1,
77WN00761,77431907,77,2,1907,43,4,40,403,6683,,5,6,57,117,1,1,,2,66,05,03,09,07,049,5,5,6,156,3,42,0092,43,473,860,2,3,163,107,,4,2,
77WN00762,77431908,77,1,1908,43,4,40,403,6683,127,5,6,57,117,1,2,,2,63,11,03,10,10,036,3,5,6,156,3,42,0092,43,445,860,2,3,132,109,10,4,2,
77WN00763,77431909,77,1,1909,43,4,41,411,9102,121,5,4,57,117,1,1,,1,69,06,03,10,08,038,16,4,6,161,3,42,1111,43,487,1006,6,3,161,120,93,4,2,
77WN00764,77431910,77,2,1910,43,4,41,411,9102,,5,4,57,117,1,1,,2,64,12,03,09,09,043,9,5,6,161,3,42,1111,43,453,1006,6,3,127,110,10,4,2,
77WN00765,77431911,77,1,1911,43,4,40,404,9129,148,1,4,57,117,1,2,,3,80,13,03,10,07,033,17,5,8,118,3,42,0593,43,587,761,2,3,113,113,93,4,1,
77WN00766,77431914,77,1,1914,43,4,43,434,9811,185,3,3,55,115,1,1,,1,61,13,03,10,08,041,2,3,4,167,3,42,1233,43,440,974,6,5,119,104,,3,3,
77WN00767,77431915,77,1,1915,43,4,41,412,0390,236,1,2,57,117,1,2,,2,88,04,08,09,07,044,3,4,5,145,3,43,1037,43,635,920,6,3,160,137,,2,1,
77WN00768,77431917,77,1,1917,43,4,43,432,8969,101,3,4,55,115,1,1,,1,49,13,03,12,10,037,2,2,4,161,3,42,0861,43,352,844,6,5,108,85,93,4,3,
77WN00769,77431918,77,1,1918,43,4,43,432,0443,152,1,2,55,115,1,2,,3,63,15,03,11,10,047,1,6,8,145,3,43,0861,43,449,886,6,5,115,114,93,2,1,
77WN00770,77431919,77,2,1919,43,4,43,431,7871,,5,5,55,115,1,1,,1,52,06,03,10,09,042,1,5,6,148,3,42,0994,43,362,801,6,5,150,104,,4,2,
77WN00771,77431920,77,1,1920,43,4,43,431,7871,126,5,5,55,115,1,1,,3,66,07,03,10,08,037,1,2,4,148,3,42,0994,43,463,801,6,5,156,127,,4,2,
77WN00772,77431921,77,1,1921,43,4,42,832,4720,112,5,7,54,114,1,1,,1,52,07,03,13,10,034,2,4,5,128,3,42,0413,43,352,919,3,5,151,119,,5,2,
77WN00773,77431922,77,2,1922,43,4,42,832,4720,,5,7,54,114,1,1,,2,41,07,03,13,11,036,1,2,5,128,3,42,0413,43,259,919,3,5,140,115,,5,2,
77WN00774,77431923,77,1,1923,43,4,41,413,5250,189,1,7,56,116,1,2,,2,79,07,03,10,07,043,12,2,3,158,3,42,0765,43,567,1119,6,3,152,132,93,5,1,
77WN00775,77431924,77,2,1924,43,4,40,401,7860,,1,5,56,116,1,1,,1,85,06,03,08,06,055,3,5,6,136,3,42,0099,43,616,833,2,3,163,136,,4,1,
77WN00776,77431926,77,2,1926,43,4,41,411,8520,,8,4,56,116,1,1,,1,44,07,03,14,11,034,17,4,7,175,3,42,1111,43,303,714,6,3,134,88,92,4,2,
77WN00777,77431929,77,1,1929,43,4,42,932,7367,125,8,5,56,116,1,2,,1,64,08,03,09,09,043,1,5,6,198,3,42,0541,43,472,825,3,3,150,92,,4,2,
77WN00778,77431930,77,2,1930,43,4,42,932,7367,,8,5,56,116,1,1,,1,56,08,03,09,08,040,15,5,8,198,3,42,0541,43,421,825,3,3,136,72,92,4,2,
77WN00779,77431932,77,1,1932,43,4,43,432,7521,152,3,5,54,114,1,1,,1,64,08,03,10,09,045,2,6,7,148,3,42,0861,43,478,1035,6,5,151,95,23,4,3,
77WN00780,77431933,77,1,1933,43,4,43,432,7521,193,3,5,54,114,1,4,,1,71,08,03,09,08,052,2,6,8,148,3,42,0861,43,526,1035,6,5,160,110,,4,3,
77WN00781,77431934,77,2,1934,43,4,42,812,9103,,5,4,55,115,1,1,,1,57,11,03,11,09,047,21,6,8,146,3,42,0712,43,420,996,3,2,124,87,,4,2,
77WN00782,77431935,77,1,1935,43,4,42,812,9103,193,5,4,55,115,1,6,,2,70,12,03,11,08,044,27,6,8,146,3,42,0712,43,530,996,3,2,132,91,93,4,2,
77WN00783,77431937,77,2,1937,43,4,42,932,8349,,3,4,55,115,1,1,,1,56,07,03,10,08,041,17,8,9,146,3,42,0541,43,404,940,3,2,129,95,,4,3,
77WN00784,77431940,77,1,1940,43,4,40,401,0580,138,5,2,56,116,1,1,,2,62,07,03,10,10,039,20,5,7,155,3,43,0099,43,448,978,2,3,163,100,93,2,2,
77WN00785,77431941,77,1,1941,43,4,40,401,0580,105,5,2,56,116,1,1,,1,51,06,03,09,09,039,18,5,6,155,3,43,0099,43,363,978,2,3,154,89,93,2,2,
77WN00786,77431942,77,2,1942,43,4,41,411,3743,,5,8,56,116,1,1,,2,65,08,03,10,07,039,13,3,4,167,3,42,1111,43,463,1175,6,3,145,113,10,5,2,
77WN00787,77431943,77,1,1943,43,4,41,411,3743,169,5,8,56,116,1,1,,2,65,06,03,10,08,034,17,5,6,167,3,42,1111,43,466,1175,6,3,158,109,,5,2,
77WN00788,77431944,77,2,1944,43,4,42,872,8735,,1,4,56,116,1,1,,1,62,08,03,10,07,042,5,2,5,132,3,42,0653,43,449,720,3,3,124,99,10,4,1,
77WN00789,77431945,77,1,1945,43,4,41,411,0378,102,5,2,56,116,1,1,,1,50,06,03,12,10,039,8,5,6,155,3,43,1111,43,355,982,6,3,155,88,93,2,2,
77WN00790,77431946,77,2,1946,43,4,41,411,0378,,5,2,56,116,1,1,,2,62,06,03,10,08,036,15,5,7,155,3,43,1111,43,458,982,6,3,157,89,,2,2,
77WN00791,77431947,77,2,1947,43,4,43,433,0190,,3,2,54,114,1,1,,3,47,15,03,11,10,048,1,5,8,145,3,43,1466,43,332,924,6,5,109,92,,2,3,
77WN00792,77431948,77,2,1948,43,4,41,411,0030,,5,2,56,116,1,1,,1,53,08,03,11,08,036,22,4,5,155,3,43,1111,43,377,990,6,3,139,93,,2,2,
77WN00793,77431949,77,2,1949,43,4,41,411,0030,,5,2,56,116,1,1,,1,57,06,03,11,07,032,13,4,5,155,3,43,1111,43,432,990,6,3,146,69,,2,2,
77WN00794,77431951,77,2,1951,43,4,41,412,6859,,5,6,56,116,1,1,,1,49,06,03,11,08,044,4,5,8,134,3,42,1037,43,343,675,6,3,140,92,92,4,2,
77WN00795,77431952,77,1,1952,43,4,41,412,6859,131,3,6,56,116,1,2,,1,67,04,03,10,08,043,19,2,4,134,3,42,1037,43,481,675,6,3,166,112,,4,3,
77WN00796,77431953,77,1,1953,43,4,40,404,3634,114,8,8,54,114,1,2,,1,54,12,03,12,10,038,1,5,6,195,3,42,0593,43,386,1217,2,3,130,100,93,5,2,
77WN00797,77431954,77,2,1954,43,4,40,404,3634,,8,8,56,116,1,1,,2,60,12,03,10,07,043,14,4,6,195,3,42,0593,43,441,1217,2,3,123,89,,5,2,
77WN00798,77431955,77,2,1955,43,4,40,404,3634,,7,8,56,116,1,1,,1,61,13,03,10,08,036,13,5,6,195,3,42,0593,43,433,1217,2,3,110,108,,5,3,
77WN00799,77431956,77,2,1956,43,4,42,922,8249,,1,4,56,116,1,1,,1,72,06,03,09,07,040,22,2,3,146,3,42,0248,43,534,1032,3,3,145,100,,4,1,
77WN00800,77431957,77,1,1957,43,4,43,432,9711,123,3,3,53,113,1,1,,1,54,12,03,10,09,043,1,4,6,150,3,42,0861,43,396,888,6,5,122,93,,3,3,
77WN00801,77431958,77,1,1958,43,4,43,434,9540,146,3,3,53,113,1,1,,3,64,12,03,09,09,040,1,2,4,117,3,42,1233,43,450,766,6,5,130,131,,3,3,
77WN00802,77431959,77,2,1959,43,4,40,404,0451,,3,2,55,115,1,1,,2,73,09,03,09,07,044,13,5,6,155,3,43,0593,43,524,904,2,3,149,127,,2,3,
77WN00803,77431960,77,2,1960,43,4,41,413,4773,,1,7,55,115,1,1,,2,76,05,03,08,07,040,17,4,6,148,3,42,0765,43,546,926,6,3,158,132,,5,1,
77WN00804,77431961,77,1,1961,43,4,40,403,0287,,2,2,49,109,1,3,02,3,53,08,03,11,10,028,9,4,5,,3,43,0092,43,398,,2,9,,96,40,2,1,
77WN00805,77431962,77,1,1962,43,4,42,822,0129,131,1,2,55,115,1,1,,2,63,07,03,10,09,048,22,7,8,145,3,43,0244,43,438,876,3,3,151,126,,2,1,
77WN00806,77431964,77,2,1964,43,4,42,842,4871,,3,7,53,113,1,1,,1,53,11,03,10,09,044,1,3,4,138,3,42,0702,43,376,843,3,5,126,105,,5,3,
77WN00807,77431965,77,1,1965,43,4,43,431,0302,77,3,2,53,113,1,1,,3,38,15,03,15,11,036,1,5,6,155,3,43,0994,43,257,840,6,5,97,90,93,2,3,
77WN00808,77431968,77,1,1968,43,4,41,414,8494,148,3,4,49,109,1,2,,1,62,08,03,11,10,037,7,4,5,161,3,42,1044,43,461,992,6,4,144,118,,4,3,
77WN00809,77431969,77,2,1969,43,4,42,822,4719,,1,7,55,115,1,1,,1,68,08,03,09,07,037,13,2,4,148,3,42,0244,43,490,970,3,3,132,116,,5,1,
77WN00810,77431971,77,1,1971,43,4,41,414,0148,168,3,2,55,115,1,1,,1,61,15,03,10,08,045,17,5,7,155,3,43,1044,43,466,870,6,3,114,74,93,2,3,
77WN00811,77431973,77,2,1973,43,4,42,942,0436,,1,2,55,115,1,1,,5,55,10,03,11,09,042,7,5,6,145,3,43,0047,43,403,868,3,3,121,87,,2,1,
77WN00812,77431974,77,2,1974,43,4,40,404,9760,,5,3,55,115,1,1,,1,65,10,03,10,08,045,16,7,9,167,3,42,0593,43,458,1147,2,3,142,123,93,3,2,
77WN00813,77431975,77,2,1975,43,4,40,404,9760,,5,3,55,115,1,1,,2,61,07,03,10,08,041,12,6,8,167,3,42,0593,43,437,1147,2,3,150,108,,3,2,
77WN00814,77431976,77,2,1976,43,4,43,432,0306,,1,2,53,113,1,1,,3,62,06,03,11,09,044,2,5,6,145,3,43,0861,43,442,898,6,5,155,121,,2,1,
77WN00815,77431977,77,1,1977,43,4,41,411,7002,172,5,5,55,115,1,1,,3,74,08,03,10,08,042,17,6,8,148,3,42,1111,43,531,1038,6,3,160,129,,4,2,
77WN00816,77431978,77,2,1978,43,4,41,411,7002,,5,5,55,115,1,1,,1,72,08,03,09,08,042,17,5,8,148,3,42,1111,43,524,1038,6,3,154,117,,4,2,
77WN00817,77431979,77,2,1979,43,4,40,404,9525,,3,3,55,115,1,1,,1,70,06,03,11,07,035,13,4,5,150,3,42,0593,43,519,921,2,3,150,103,,3,3,
77WN00818,77431980,77,1,1980,43,4,41,412,8586,230,5,4,54,114,1,1,,2,82,08,03,09,07,051,7,5,6,175,3,42,1037,43,627,1002,6,3,171,105,,4,2,
77WN00819,77431981,77,2,1981,43,4,41,412,8586,,5,4,54,114,1,1,,1,48,05,03,12,10,044,5,6,8,175,3,42,1037,43,339,1002,6,3,151,94,97,4,2,
77WN00820,77431982,77,2,1982,43,4,42,872,4956,,5,7,54,114,1,1,,1,56,11,03,11,08,038,9,5,8,148,3,42,0653,43,403,997,3,3,124,101,,5,2,
77WN00821,77431983,77,1,1983,43,4,42,872,4956,117,5,7,54,114,1,2,,1,52,11,03,13,08,030,13,3,4,148,3,42,0653,43,372,997,3,3,119,96,,5,2,
77WN00822,77431984,77,1,1984,43,4,43,431,4878,114,1,7,52,112,1,1,,3,74,12,03,09,08,038,1,2,4,108,3,42,0994,43,529,796,6,5,128,148,,5,1,
77WN00823,77431985,77,2,1985,43,4,41,411,9560,,1,3,54,114,1,1,,1,79,06,03,08,07,044,11,4,5,133,3,42,1111,43,580,729,6,3,157,129,,3,1,
77WN00824,77431986,77,2,1986,43,4,42,942,9472,,1,3,54,114,1,1,,2,71,09,03,08,07,052,11,5,6,133,3,42,0047,43,525,923,3,3,140,111,,3,1,
77WN00825,77431987,77,2,1987,43,4,43,434,3853,,5,8,52,112,1,1,,1,56,09,03,09,09,037,1,2,4,167,3,42,1233,43,394,1156,6,5,141,119,,5,2,
77WN00826,77431988,77,1,1988,43,4,43,434,3853,101,5,8,52,112,1,1,,3,45,07,03,14,11,030,1,5,6,167,3,42,1233,43,299,1156,6,5,145,115,93,5,2,
77WN00827,77431989,77,1,1989,43,4,42,952,8393,115,5,4,54,114,1,1,,1,64,07,03,11,10,040,5,5,7,175,3,42,0730,43,450,1274,3,3,158,127,10,4,2,
77WN00828,77431990,77,2,1990,43,4,42,952,8393,,5,4,54,114,1,1,,2,62,06,03,09,08,037,19,5,6,175,3,42,0730,43,446,1274,3,3,152,111,,4,2,
77WN00829,77431992,77,1,1992,43,4,43,433,7305,129,7,5,52,112,1,3,,1,62,09,03,10,09,037,1,2,5,198,3,42,1466,43,463,964,6,5,139,102,,4,3,
77WN00830,77431993,77,2,1993,43,4,43,433,7305,,6,5,48,108,1,1,02,1,51,08,03,10,10,030,9,4,5,,3,42,1466,43,385,,6,9,,94,92,4,3,
77WN00831,77431994,77,1,1994,43,4,41,412,9939,136,5,3,54,114,1,1,,1,62,07,03,10,09,045,1,5,6,167,3,42,1037,43,446,983,6,3,159,111,,3,2,
77WN00832,77431995,77,1,1995,43,4,41,412,9939,110,5,3,54,114,1,1,,1,50,12,03,11,11,036,7,6,8,167,3,42,1037,43,340,983,6,3,122,112,93,3,2,
77WN00833,77431997,77,1,1997,43,4,43,432,8204,147,3,4,52,112,1,1,,1,54,11,03,10,09,037,1,2,4,146,3,42,0861,43,401,741,6,5,121,91,,4,3,
77WN00834,77431998,77,2,1998,43,4,41,411,8255,,5,4,54,114,1,1,,1,76,06,03,09,06,048,20,4,5,132,3,42,1111,43,575,904,6,3,168,105,,4,2,
77WN00835,77431999,77,2,1999,43,4,41,411,8255,,5,4,54,114,1,1,,2,74,08,03,09,07,043,3,5,8,132,3,42,1111,43,552,904,6,3,153,111,,4,2,
77WN00836,77432000,77,1,2000,43,4,41,414,9916,116,5,3,54,114,1,1,,2,58,11,03,12,09,037,8,4,5,133,3,42,1044,43,411,801,6,3,130,112,93,3,2,
77WN00837,77432001,77,1,2001,43,4,41,414,9916,125,5,3,54,114,1,2,,2,61,08,03,11,09,036,6,4,5,133,3,42,1044,43,447,801,6,3,147,100,,3,2,
77WN00838,77432002,77,2,2002,43,4,43,434,0582,,4,2,48,108,1,1,02,1,37,15,03,13,10,029,10,4,5,,3,43,1233,43,272,,6,9,,76,92,2,3,
77WN00839,77432003,77,1,2003,43,4,43,434,0582,123,3,2,52,112,1,1,,3,55,14,03,10,09,042,1,4,5,155,3,43,1233,43,411,912,6,5,118,90,93,2,3,
77WN00840,77432004,77,2,2004,43,4,40,401,8449,,3,4,54,114,1,1,,1,77,08,03,08,08,044,6,5,7,189,3,42,0099,43,590,963,2,3,153,97,,4,3,
77WN00841,77432005,77,1,2005,43,4,42,862,4938,175,5,7,54,114,1,2,,2,68,14,03,11,08,030,3,5,6,168,3,42,0354,43,525,1171,3,3,118,82,,5,2,
77WN00842,77432006,77,2,2006,43,4,42,862,4938,,5,7,54,114,1,1,,1,55,14,03,12,08,034,10,4,5,168,3,42,0354,43,433,1171,3,3,105,56,97,5,2,
77WN00843,77432007,77,2,2007,43,4,43,433,6364,,5,6,52,112,1,1,,1,43,08,03,10,09,035,1,5,6,145,3,42,1466,43,290,1025,6,5,128,105,,4,2,
77WN00844,77432008,77,2,2008,43,4,43,433,6364,,5,6,52,112,1,1,,1,47,08,03,11,09,043,2,7,8,145,3,42,1466,43,307,1025,6,5,138,126,,4,2,
77WN00845,77432009,77,2,2009,43,4,43,431,7136,,5,5,52,112,1,1,,3,50,08,03,11,10,039,1,3,4,161,3,42,0994,43,352,1033,6,5,141,106,,4,2,
77WN00846,77432010,77,2,2010,43,4,43,431,7136,,5,5,52,112,1,1,,3,53,10,03,11,11,040,1,4,5,161,3,42,0994,43,404,1033,6,5,137,77,,4,2,
77WN00847,77432014,77,2,2014,43,4,42,802,0107,,3,2,54,114,1,1,,3,59,06,03,09,07,045,12,5,8,155,3,43,0461,43,465,878,3,3,151,60,,2,3,
77WN00848,77432015,77,2,2015,43,4,42,912,5747,,5,7,52,112,1,1,,3,52,05,03,10,09,045,1,2,4,148,3,42,0057,43,376,1024,3,5,163,99,,5,2,
77WN00849,77432016,77,1,2016,43,4,42,912,5747,89,5,7,52,112,1,1,,3,32,08,03,14,11,042,1,4,5,148,3,42,0057,43,195,1024,3,5,135,102,,5,2,
77WN00850,77432017,77,1,2017,43,4,42,802,7528,212,1,5,54,114,1,2,,2,86,09,03,09,06,046,14,5,8,123,3,42,0461,43,646,855,3,3,146,124,,4,1,
77WN00851,77432018,77,1,2018,43,4,40,403,0609,117,1,2,54,114,1,3,,2,67,08,03,11,09,035,16,4,5,145,3,43,0092,43,491,884,2,3,141,110,,2,1,
