UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
53WN01881,53,2,8048,4,17,172,4316,4,40,08,5,5,50,110,1,1,05,1,66,10,03,07,09,037,8,4,5,2,20,2,3,1,498,32,03,40,5,2,,1,,5,149,112,,1,,0,4
53WN01882,53,2,8049,4,73,127,3041,4,40,,5,8,50,110,1,1,06,1,50,12,04,10,10,032,11,3,4,2,26,4,3,,360,32,02,40,5,2,,9,,5,117,104,,2,10,0,5
53WN01883,53,2,8050,4,73,127,3041,4,40,,5,8,50,110,1,1,06,1,63,13,03,08,10,039,8,5,5,1,23,3,3,,467,32,02,40,5,2,,9,,5,133,116,,2,10,0,5
53WN01884,53,2,8053,4,11,112,4410,4,40,11,4,5,49,109,1,1,05,1,69,09,03,06,08,043,10,4,4,1,18,3,3,1,554,33,20,40,3,3,,1,,5,154,86,,1,,0,4
53WN01885,53,1,8054,4,11,112,4410,4,40,11,3,5,49,109,1,5,07,1,78,09,03,07,09,040,9,4,4,1,20,3,3,,615,,20,40,3,3,,1,2,5,161,110,,3,36,0,4
53WN01886,53,2,8055,4,73,127,5660,4,40,,1,3,49,109,1,1,05,1,64,08,03,07,07,045,9,3,4,2,17,3,3,1,490,33,,40,1,1,,9,,5,146,106,,1,,0,3
53WN01887,53,2,8057,4,13,132,6142,4,40,40,1,2,48,108,1,1,06,3,47,15,03,08,11,044,8,5,6,2,26,2,3,,374,34,28,40,1,1,,1,,5,117,66,,2,10,0,2
53WN01888,53,1,8062,4,08,082,3892,4,40,16,3,6,46,106,1,7,06,1,66,15,03,07,08,035,10,4,4,1,24,2,3,,519,36,13,40,3,3,,1,2,5,116,110,,3,37,0,4
53WN01889,53,1,8063,4,16,162,6443,4,40,12,1,2,46,106,1,1,06,1,70,10,04,08,08,033,10,3,4,2,24,2,3,,570,36,16,40,1,1,,1,1,5,137,96,,1,,0,2
53WN01890,53,2,8064,4,16,162,4941,4,40,11,1,4,45,105,1,1,07,1,73,10,03,07,08,036,7,3,3,1,25,2,2,1,590,37,10,40,1,1,,1,,5,146,110,,1,,0,4
53WN01891,53,2,8065,4,15,152,1026,5,48,10,1,6,45,105,1,1,10,1,66,05,06,08,06,029,12,2,2,1,23,2,2,,537,37,00,40,1,1,,1,,5,143,96,,3,30,0,4
53WN01892,53,1,8066,4,17,172,4710,4,40,02,5,4,45,105,2,4,07,1,50,14,03,10,12,038,9,3,4,2,24,3,3,,385,37,03,40,5,2,,1,1,5,121,96,1,3,01,0,4
53WN01893,53,1,8067,4,17,172,4710,4,40,02,5,4,45,105,1,4,06,1,66,12,03,07,10,039,8,5,6,2,22,3,3,,512,37,03,40,5,2,,1,1,5,142,122,,1,,0,4
53WN01894,53,2,8068,4,73,157,5366,4,40,,1,3,45,105,1,5,05,1,78,11,03,06,06,040,8,3,4,2,20,2,3,,627,37,,40,1,1,,9,,5,141,122,,2,36,0,3
53WN01895,53,2,8069,4,11,112,5786,4,40,11,1,3,44,104,1,1,05,1,72,10,03,07,09,043,8,4,5,2,18,3,3,1,581,38,07,40,1,1,,1,,5,153,116,,1,,0,3
53WN01896,53,2,8070,4,12,122,5165,4,40,06,5,3,43,103,1,1,06,1,59,08,03,09,12,039,9,3,4,2,31,3,3,1,489,39,02,40,5,2,,1,,5,166,86,,1,,0,3
53WN01897,53,1,8071,4,12,122,5165,4,40,06,5,3,43,103,1,2,08,1,69,09,03,08,10,039,9,2,3,2,23,2,2,,588,39,02,40,5,2,,1,2,5,162,84,,1,,0,3
53WN01898,53,1,8072,4,18,182,1443,5,48,08,5,5,43,103,1,6,06,1,54,10,03,08,09,035,9,2,2,1,28,2,3,,437,39,00,40,5,2,,1,1,5,137,90,,3,37,0,4
53WN01899,53,1,8073,4,18,182,1443,5,48,08,5,5,43,103,1,6,05,1,61,13,04,09,08,035,13,2,2,1,19,2,2,,495,39,00,40,5,2,,1,1,5,123,100,,3,37,0,4
53WN01900,53,2,8074,4,15,152,5000,4,40,10,1,4,47,107,1,1,05,1,76,09,06,08,06,033,9,4,4,1,24,2,3,,600,35,02,40,1,1,,1,,5,135,118,,2,13,0,4
53WN01901,53,1,8075,4,01,012,4423,4,40,20,1,5,41,101,1,6,06,2,89,09,03,06,06,041,7,4,4,1,24,2,3,,756,41,20,40,1,1,,1,2,5,167,126,,3,37,0,4
53WN01902,53,1,8076,4,16,162,4106,4,40,16,1,5,40,100,1,2,07,1,61,08,03,07,09,039,10,3,3,1,17,2,2,,530,42,14,40,1,1,,1,1,5,151,80,,1,,0,4
53WN01903,53,2,8077,4,15,152,1723,5,48,03,1,3,39,99,1,5,06,1,62,09,04,07,06,030,11,3,3,1,17,2,4,,499,43,00,40,1,1,,1,,5,129,126,,2,10,0,3
53WN01904,53,1,8078,4,07,072,5260,4,40,22,1,3,38,98,1,4,07,2,71,13,03,06,09,041,7,3,4,2,24,3,3,,606,44,26,40,1,1,,1,1,5,140,116,,1,,0,3
53WN01905,53,1,8079,4,09,092,6642,4,40,26,2,2,40,100,1,1,09,1,54,08,03,07,08,026,10,3,3,1,23,2,2,,460,42,18,40,1,1,,1,1,5,137,80,,1,,0,2
53WN01906,53,2,8080,4,18,182,5809,4,40,16,4,3,37,97,1,1,06,2,58,10,03,07,09,034,12,2,3,2,28,2,3,,511,45,00,40,3,3,,1,,5,149,84,,2,10,0,3
53WN01907,53,1,8081,4,18,182,5809,4,40,16,5,3,37,97,1,5,09,1,60,08,03,10,10,023,13,2,2,1,16,2,3,,530,45,00,40,5,2,,1,3,5,154,86,,3,52,0,3
53WN01908,53,2,1854,5,90,322,1103,5,48,,4,6,77,137,1,1,04,1,92,08,03,05,04,042,10,4,5,2,26,2,3,2,613,05,,48,3,3,,8,,1,153,80,,1,,0,4
53WN01909,53,2,1855,5,90,322,1057,5,48,,5,6,73,133,2,1,06,2,83,08,03,06,04,042,10,4,5,2,38,2,4,,543,09,,48,5,2,,8,,1,153,108,1,2,01,0,4
53WN01910,53,2,1856,5,90,322,1057,5,48,,5,6,73,133,1,1,05,1,74,11,03,06,07,038,12,4,5,2,27,2,4,2,481,09,,48,5,2,,8,,1,134,100,,1,,0,4
53WN01911,53,2,1857,5,90,322,1086,5,48,,5,6,73,133,1,1,06,1,85,06,03,08,05,041,9,3,5,3,33,2,4,,571,09,,48,5,2,,8,,1,167,90,,2,57,0,4
53WN01912,53,2,1858,5,90,322,1086,5,48,,5,6,73,133,1,1,06,1,76,08,03,06,06,042,12,4,5,2,24,2,4,2,502,09,,48,5,2,,8,,1,151,92,,1,,0,4
53WN01913,53,2,1860,5,90,322,4427,4,40,,3,5,73,133,3,1,05,1,82,09,03,06,07,038,12,2,3,2,35,2,4,,543,09,00,48,3,3,,8,,1,146,98,,2,40,0,4
53WN01914,53,2,1862,5,90,322,1094,5,48,,7,6,69,129,4,1,09,1,84,10,03,06,04,039,10,3,3,1,26,2,2,,589,13,,48,7,3,,8,,1,136,80,,2,40,0,4
53WN01915,53,2,1863,5,90,322,1094,5,48,,8,6,69,129,1,1,06,1,79,10,03,06,07,037,12,2,3,2,38,2,2,1,553,13,,48,7,3,,8,,1,140,76,,1,,0,4
53WN01916,53,1,1865,5,90,322,1056,5,48,,5,6,73,133,1,2,06,1,87,08,03,06,08,034,10,3,4,2,20,2,3,,573,09,00,48,5,2,,8,5,1,159,108,,1,,0,4
53WN01917,53,2,1866,5,90,322,1056,5,48,,5,6,73,133,3,1,06,1,72,08,03,05,08,037,11,2,3,2,29,2,3,,454,09,00,48,5,2,,8,,1,149,116,,2,40,0,4
53WN01918,53,2,1868,5,90,322,1155,5,48,,3,6,64,124,1,1,05,1,76,09,03,06,08,037,9,3,3,1,32,2,4,2,529,18,00,48,3,3,,8,,1,147,104,,1,,0,4
53WN01919,53,1,1869,5,90,322,1155,5,48,,4,6,64,124,1,5,05,1,100,09,05,05,06,039,12,2,2,1,38,2,2,,715,18,00,48,3,3,,8,5,1,157,114,,3,10,0,4
53WN01920,53,2,1871,5,90,322,1073,5,48,,3,6,62,122,1,1,06,1,86,07,03,06,06,039,11,3,3,1,29,2,3,2,615,20,00,48,3,3,,8,,1,165,110,,1,,0,4
53WN01921,53,1,1873,5,18,182,0079,5,92,06,1,7,65,125,1,7,05,1,89,09,04,07,08,038,11,2,3,2,17,2,2,,613,17,,48,1,1,,1,5,5,149,124,,3,37,0,5
53WN01922,53,2,1874,5,15,152,0084,5,92,05,1,7,63,123,1,1,05,1,75,11,03,07,06,040,9,3,3,1,25,2,4,,525,19,,48,1,1,,1,,5,128,104,,2,12,0,5
53WN01923,53,1,1877,5,18,182,0085,5,92,06,3,7,58,118,1,6,05,1,90,09,05,06,06,034,14,3,4,2,20,2,3,,681,24,,48,3,3,,1,5,5,147,96,,3,37,0,5
53WN01924,53,2,1878,5,00,570,5759,3,17,,1,5,48,108,3,3,05,1,83,12,06,06,05,030,12,2,2,1,17,3,3,,644,34,,48,1,1,,0,,5,118,134,1,2,01,0,4
53WN01925,53,2,1880,5,00,730,6652,3,17,,1,2,47,107,1,1,06,1,58,09,03,08,08,040,12,3,3,1,20,2,3,,460,35,,48,1,1,,0,,5,138,88,,2,10,0,2
53WN01926,53,2,1882,5,00,354,1974,2,13,,1,2,46,106,1,1,07,1,71,10,03,06,07,035,12,2,3,2,16,2,2,,572,36,00,48,1,1,,0,,5,140,104,,3,40,0,2
53WN01927,53,1,1883,5,00,560,5676,3,17,,1,5,43,103,1,4,07,1,103,08,06,05,04,032,15,3,3,1,22,2,3,,864,39,,48,1,1,,0,5,5,157,140,,3,10,0,4
53WN01928,53,1,1884,5,00,730,6774,3,17,,1,2,42,102,1,7,05,1,75,10,06,08,07,040,8,2,2,1,28,3,2,,616,40,,48,1,1,,0,3,5,137,122,,3,10,0,2
53WN01929,53,2,1885,5,00,240,2640,1,11,,1,5,42,102,1,1,07,1,68,12,03,05,06,037,8,3,3,1,16,2,3,,565,40,32,48,1,1,,0,,5,125,104,,2,12,0,4
53WN01930,53,1,1886,5,15,152,0083,5,92,05,5,7,42,102,1,7,06,1,42,12,03,10,13,028,10,2,2,1,20,3,3,,331,40,,48,5,2,,1,1,5,121,82,,3,37,0,5
53WN01931,53,1,1887,5,15,152,0083,5,92,05,5,7,42,102,1,4,06,1,58,10,07,09,08,032,10,2,2,1,20,2,3,,484,40,,48,5,2,,1,1,5,122,86,,3,13,0,5
53WN01932,53,2,1888,5,00,290,9017,2,13,,5,6,39,99,1,1,07,1,68,12,05,06,08,028,11,3,3,1,25,2,3,,578,43,19,48,5,2,,0,,5,129,108,,2,12,0,4
53WN01933,53,2,1889,5,00,290,9017,2,13,,5,6,39,99,1,1,07,1,49,13,03,10,11,033,9,2,3,2,24,3,4,,380,43,19,48,5,2,,0,,5,125,114,,2,12,0,4
53WN01934,53,2,1890,5,00,730,5604,3,17,,1,5,38,98,1,1,05,1,75,09,03,07,06,039,8,4,5,2,25,3,4,1,637,44,,48,1,1,,0,,5,151,126,,1,,0,4
53WN01935,53,2,1891,5,00,320,3385,1,11,,1,2,37,97,1,1,09,1,72,10,03,07,07,030,10,2,2,1,25,2,3,1,608,45,19,48,1,1,,0,,5,143,130,,1,,0,2
53WN01936,53,1,1893,5,00,340,2868,1,11,,1,4,36,96,1,1,06,1,64,12,03,07,07,036,9,3,3,1,22,2,3,,535,46,36,48,1,1,,0,1,5,125,126,,3,10,0,4
53WN01937,53,1,1894,5,00,740,5573,3,17,,1,5,36,96,1,4,07,1,83,09,03,06,06,042,9,4,4,1,24,2,3,,731,46,,48,1,1,,0,1,5,160,128,,2,10,0,4
53WN01938,53,2,1895,5,00,240,2482,1,11,,1,6,35,95,1,1,07,1,65,09,03,08,07,036,9,3,3,1,20,2,3,1,571,47,33,48,1,1,,0,,5,144,108,,1,,0,4
53WN01939,53,2,1897,5,00,290,9268,2,13,,1,5,34,94,1,1,06,1,91,08,04,06,05,039,8,4,4,1,28,2,4,1,847,48,12,48,1,1,,0,,5,168,114,,1,,0,4
53WN01940,53,2,1898,5,00,720,5806,3,17,,1,5,34,94,2,3,06,1,60,08,03,08,07,030,14,2,3,2,23,2,2,,530,48,,48,1,1,,0,,5,140,102,,2,10,0,4
53WN01941,53,2,1899,5,00,720,5564,3,17,,1,5,33,93,1,1,05,1,73,09,03,05,06,041,7,2,2,1,18,2,3,1,652,49,,48,1,1,,0,,5,154,124,,1,,0,4
53WN01942,53,2,1900,5,00,730,6640,3,17,,1,2,33,93,3,1,06,1,53,08,03,08,09,032,9,3,3,1,23,2,3,,456,49,,48,1,1,,0,,5,144,106,,2,40,0,2
53WN01943,53,1,1901,5,00,690,6509,3,17,,3,3,33,93,1,4,09,1,66,12,03,07,08,030,9,2,3,2,22,2,2,,602,49,,48,3,3,,0,1,5,131,100,,3,10,0,3
53WN01944,53,2,1903,5,00,190,2202,1,11,,1,7,32,92,1,1,07,1,67,11,03,06,07,036,9,4,4,1,19,2,3,1,598,50,24,48,1,1,,0,,5,138,120,,1,,0,5
53WN01945,53,2,1904,5,00,730,6842,3,17,,1,2,31,91,1,1,08,1,65,08,03,07,08,029,11,3,3,1,27,2,3,1,600,51,,48,1,1,,0,,5,152,104,,1,,0,2
53WN01946,53,2,1905,5,00,401,1845,2,13,,1,2,32,92,4,1,07,3,53,08,06,10,08,031,7,2,2,1,26,2,3,,435,50,21,48,1,1,,0,,5,130,130,,2,40,0,2
53WN01947,53,1,1906,5,00,240,2397,1,11,,3,6,31,91,1,1,07,1,48,12,03,10,11,026,12,4,5,2,20,2,3,,418,51,27,48,3,3,,0,1,5,120,100,,3,10,0,4
53WN01948,53,2,1909,5,00,364,9797,2,13,,5,5,40,100,1,1,06,3,66,11,05,09,08,040,10,2,2,1,21,2,2,,560,42,,48,5,2,,0,,7,140,100,,2,10,0,4
53WN01949,53,1,1910,5,00,364,9797,2,13,,5,5,40,100,1,7,06,1,81,13,09,08,06,031,14,2,2,1,18,2,3,,726,42,12,48,5,2,,0,2,7,116,84,,3,10,0,4
53WN01950,53,2,1911,5,00,710,6679,3,17,,1,2,38,98,1,4,06,1,87,06,06,06,07,037,13,2,3,2,20,2,4,,767,44,,48,1,1,,0,,7,171,118,,2,10,0,2
53WN01951,53,1,1912,5,00,350,8907,2,13,,1,6,38,98,1,4,06,1,86,09,11,07,07,032,9,2,2,1,17,2,3,,751,44,14,48,1,1,,0,3,7,128,124,,3,10,0,4
53WN01952,53,2,1913,5,00,470,1328,2,13,,1,3,38,98,1,1,06,1,83,14,05,06,05,036,10,2,4,3,28,2,3,,724,44,13,48,1,1,,0,,7,122,120,,2,10,0,3
53WN01953,53,2,1914,5,00,240,3081,1,11,,1,3,38,98,1,1,06,2,84,14,15,11,08,035,8,3,5,3,16,2,4,,688,44,00,48,1,1,,0,,7,95,166,,3,13,0,3
53WN01954,53,2,1915,5,00,251,1851,2,13,,1,2,37,97,1,4,06,1,73,07,04,10,08,035,13,2,2,1,20,2,3,,643,45,12,48,1,1,,0,,7,162,106,,2,10,0,2
53WN01955,53,2,1916,5,00,450,9570,2,13,,1,5,35,95,1,1,06,5,67,06,04,09,09,029,10,2,3,2,19,3,4,1,581,47,19,48,1,1,,0,,7,158,118,,1,,0,4
53WN01956,53,1,1917,5,00,230,3137,1,11,,1,3,34,94,1,4,06,1,81,12,05,07,08,033,11,2,2,1,23,2,2,,734,48,22,48,1,1,,0,2,7,136,120,,3,10,0,3
53WN01957,53,2,1919,5,00,355,0703,2,13,,1,4,33,93,1,1,06,1,77,08,11,09,08,028,12,2,2,1,21,2,2,,686,,18,48,1,1,,0,,7,130,132,,3,13,0,4
53WN01958,53,2,9003,6,84,084,8144,6,60,,1,2,66,126,1,1,06,1,72,09,03,05,07,047,8,5,6,2,30,2,2,,506,16,,60,1,1,,7,,1,114,82,,2,10,0,2
53WN01959,53,1,9004,6,73,136,1532,7,67,,1,5,66,126,1,1,06,1,100,10,03,06,05,052,10,5,6,2,37,2,4,,695,16,,60,1,1,,9,5,1,134,124,,1,,0,4
53WN01960,53,2,9005,6,01,010,7409,6,60,15,3,4,65,125,1,1,06,1,80,09,03,05,06,058,7,5,6,2,38,2,3,1,568,17,11,60,3,3,,1,,1,132,90,,1,,0,4
53WN01961,53,1,9008,6,04,130,8308,6,60,26,3,2,65,125,1,5,06,1,78,07,03,06,07,037,7,4,4,1,35,2,2,,562,17,21,60,3,3,,1,5,1,123,78,,1,,0,2
53WN01962,53,2,9009,6,05,050,6425,6,60,18,5,6,64,124,1,1,06,1,86,08,03,05,06,051,9,4,5,2,27,2,4,,606,18,,60,5,2,,1,,1,145,108,,7,,0,4
53WN01963,53,2,9010,6,05,050,6425,6,60,18,5,6,64,124,1,1,08,1,55,09,03,08,11,042,7,5,7,3,30,2,4,1,382,18,,60,5,2,,1,,1,111,76,,1,,0,4
53WN01964,53,1,9011,6,09,160,6770,6,60,28,3,5,64,124,1,2,05,1,59,08,03,07,09,043,11,5,5,1,29,2,2,,427,18,27,60,3,3,,1,2,1,102,60,,3,50,0,4
53WN01965,53,1,9013,6,07,070,7916,6,60,14,1,3,64,124,1,2,06,1,80,05,03,06,07,047,8,5,5,1,30,2,2,,597,18,17,60,1,1,,1,5,1,115,60,3,5,03,0,3
53WN01966,53,2,9016,6,10,100,7803,6,60,26,3,3,64,124,3,1,07,1,96,07,03,06,04,049,8,5,5,1,30,2,4,,698,18,14,60,3,3,,1,,1,142,94,,2,40,0,3
53WN01967,53,1,9017,6,73,056,1600,7,67,,1,3,64,124,1,2,05,2,101,10,03,05,06,059,6,5,5,1,35,3,3,,729,18,,60,1,1,,9,3,1,142,106,,1,,0,3
53WN01968,53,1,9018,6,73,016,1575,7,67,,1,4,64,124,1,1,05,1,100,13,03,05,05,059,9,5,6,2,24,2,4,,710,18,,60,1,1,,9,5,1,140,120,,1,,0,4
53WN01969,53,1,9019,6,73,136,1677,7,67,,1,2,63,123,1,1,05,2,74,10,03,06,06,038,10,4,5,2,30,2,4,,509,19,,60,1,1,,9,2,1,110,114,,3,56,0,2
53WN01970,53,2,9020,6,09,160,5764,6,60,25,1,7,63,123,1,1,05,1,100,09,03,04,05,041,11,5,5,1,25,2,3,1,722,19,24,60,1,1,,1,,1,130,112,,1,,0,5
53WN01971,53,1,9021,6,85,094,8106,6,60,,5,3,63,123,1,1,07,2,95,13,04,06,05,038,11,4,5,2,28,2,2,,688,19,,60,5,2,,7,2,1,135,104,,3,10,0,3
53WN01972,53,2,9022,6,85,094,8106,6,60,,5,3,63,123,1,1,09,1,55,12,03,08,12,038,14,5,6,2,30,2,2,,366,19,,60,5,2,,7,,1,106,100,,2,10,0,3
53WN01973,53,2,9023,6,84,064,6148,6,60,,5,6,63,123,1,1,06,1,74,09,03,05,10,047,9,4,5,2,23,2,4,,511,19,,60,5,2,,7,,1,131,112,,2,10,0,4
53WN01974,53,1,9024,6,84,064,6148,6,60,,5,6,63,123,1,1,06,1,88,09,03,06,08,050,9,5,6,2,29,2,3,,615,19,,60,5,2,,7,5,1,138,124,,1,,0,4
53WN01975,53,1,9027,6,84,044,7566,6,60,,5,4,63,123,1,1,07,1,69,06,03,07,09,049,5,4,5,2,29,3,3,,481,19,,60,5,2,,7,5,1,126,98,,3,50,0,4
53WN01976,53,2,9028,6,83,044,6666,6,60,,1,5,63,123,1,1,06,1,83,06,03,05,05,060,6,5,6,2,28,3,4,1,593,19,,60,1,1,,7,,1,129,100,,1,,0,4
53WN01977,53,2,9029,6,04,130,6787,6,60,16,5,5,63,123,1,1,07,1,66,07,03,07,08,034,11,3,4,2,24,2,3,1,463,19,15,60,5,2,,1,,1,120,90,,1,,0,4
53WN01978,53,2,9030,6,04,130,6787,6,60,16,5,5,63,123,1,1,09,1,69,06,03,07,08,037,10,4,5,2,30,2,3,1,489,19,15,60,5,2,,1,,1,121,88,,1,,0,4
53WN01979,53,2,9031,6,04,130,7894,6,60,16,5,3,63,123,1,1,07,1,65,07,03,06,08,041,9,4,5,2,36,3,4,1,452,19,15,60,5,2,,1,,1,119,94,,1,,0,3
53WN01980,53,1,9032,6,04,130,7894,6,60,16,5,3,63,123,1,1,05,1,73,10,03,07,10,047,5,6,7,2,29,3,5,,525,19,15,60,5,2,,1,1,1,122,84,,3,74,0,3
53WN01981,53,1,9034,6,05,050,1456,7,67,13,3,7,63,123,1,2,06,1,72,10,03,06,09,047,9,3,4,2,30,2,4,,496,19,,60,3,3,,1,5,1,124,110,,3,12,0,5
53WN01982,53,1,9035,6,02,020,6619,6,60,23,1,5,63,123,1,1,07,1,92,08,03,06,06,047,9,5,5,1,18,2,3,,675,19,12,60,1,1,,1,3,1,128,90,,1,,0,4
53WN01983,53,1,9036,6,04,040,7980,6,60,23,1,3,63,123,1,1,06,1,81,08,03,07,10,051,8,4,5,2,29,2,3,,571,19,13,60,1,1,,1,2,1,132,108,,1,,0,3
53WN01984,53,1,9037,6,01,010,8180,6,60,27,1,2,63,123,1,3,06,1,73,09,03,06,09,047,8,5,5,1,30,2,2,,504,19,19,60,1,1,,1,1,1,121,110,,7,,0,2
53WN01985,53,2,9038,6,83,034,6166,6,60,,1,6,63,123,1,1,04,1,76,08,03,04,05,062,6,5,6,2,32,2,3,1,533,19,,60,1,1,,7,,1,122,104,,1,,0,4
53WN01986,53,1,9041,6,06,140,8031,6,60,10,3,3,69,129,1,1,05,1,83,09,04,06,09,045,6,5,7,3,15,2,2,,595,13,10,60,3,3,,1,5,5,122,62,,1,,0,3
53WN01987,53,2,9043,6,09,090,6249,6,60,23,1,6,62,122,1,1,05,1,79,08,03,06,06,042,10,5,6,2,32,2,2,,595,20,12,60,1,1,,1,,1,115,64,,2,10,0,4
53WN01988,53,2,9045,6,85,094,8158,6,60,,1,2,62,122,1,1,07,1,81,08,03,06,07,035,10,4,5,2,27,2,3,1,580,20,,60,1,1,,7,,1,120,102,,1,,0,2
53WN01989,53,1,9048,6,84,024,7517,6,60,,5,4,62,122,2,1,06,1,72,08,03,06,10,041,5,4,5,2,24,3,4,,505,20,,60,5,2,,7,1,1,121,104,,1,,0,4
53WN01990,53,2,9049,6,84,024,7517,6,60,,5,4,62,122,1,1,05,1,84,06,03,04,05,055,3,7,8,2,39,3,5,,600,20,,60,5,2,,7,,1,127,108,,2,10,0,4
53WN01991,53,2,9050,6,83,084,6903,6,60,,1,5,62,122,1,1,04,1,95,08,03,05,03,056,9,4,5,2,29,2,4,1,667,20,,60,1,1,,7,,1,141,136,,1,,0,4
53WN01992,53,2,9052,6,73,126,1564,7,67,,4,5,62,122,1,1,07,1,74,05,03,05,08,047,9,5,5,1,25,2,2,1,543,20,,60,3,3,,9,,1,116,78,,1,,0,4
53WN01993,53,1,9053,6,73,126,1564,7,67,,3,5,62,122,1,2,06,1,90,08,03,05,05,042,10,4,5,2,20,2,2,,675,20,,60,3,3,,9,2,1,125,76,,1,,0,4
53WN01994,53,2,9054,6,84,044,7454,6,60,,1,4,62,122,1,1,07,1,88,07,03,04,05,046,11,4,4,1,37,2,4,1,626,20,,60,1,1,,7,,1,124,116,,1,,0,4
53WN01995,53,1,9055,6,73,036,1596,7,67,,5,3,62,122,1,4,07,1,72,11,03,06,11,040,10,4,5,2,18,2,2,,521,20,,60,5,2,,9,5,1,121,84,,1,,0,3
53WN01996,53,2,9056,6,73,036,1596,7,67,,5,3,62,122,1,1,06,1,70,09,03,05,06,055,10,6,7,2,30,2,2,,508,20,,60,5,2,,9,,1,121,80,,2,10,0,3
53WN01997,53,1,9057,6,83,164,6691,6,60,,5,5,62,122,1,1,08,1,64,11,03,07,11,031,9,3,4,2,31,2,3,,439,20,,60,5,2,,7,1,1,111,104,,3,50,0,4
53WN01998,53,1,9058,6,83,164,6691,6,60,,5,5,62,122,2,1,07,1,71,11,03,07,09,033,8,4,5,2,24,2,3,,497,20,,60,5,2,,7,1,1,113,104,,3,50,0,4
53WN01999,53,2,9060,6,84,174,7480,6,60,,3,4,69,129,1,1,07,1,103,07,03,05,04,048,8,5,5,1,16,2,4,2,712,13,,60,3,3,,7,,5,140,112,,1,,0,4
53WN02000,53,2,9061,6,07,070,5665,6,60,15,1,7,62,122,2,1,06,2,87,08,03,06,06,048,9,5,5,1,24,2,4,1,607,20,12,60,1,1,,1,,1,128,130,,1,,0,5
53WN02001,53,2,9062,6,08,150,8669,6,60,23,1,2,62,122,3,1,06,1,59,10,03,07,10,041,9,4,5,2,26,2,3,,416,20,14,60,1,1,,1,,1,114,82,,2,10,0,2
53WN02002,53,1,9063,6,83,114,7302,6,60,,1,4,62,122,2,1,06,1,83,08,03,06,07,043,9,4,4,1,26,2,3,,602,20,,60,1,1,,7,5,1,117,96,,3,40,0,4
53WN02003,53,1,9064,6,83,034,5462,6,60,,5,8,62,122,1,1,06,1,79,09,03,06,08,043,10,4,5,2,38,2,4,,567,20,,60,5,2,,7,5,1,128,98,,1,,0,5
53WN02004,53,1,9065,6,83,034,5462,6,60,,5,8,62,122,1,1,06,1,85,10,03,07,07,047,9,4,4,1,24,2,3,,620,20,,60,5,2,,7,5,1,138,94,,3,13,0,5
53WN02005,53,2,9066,6,03,030,7430,6,60,19,5,4,62,122,3,1,06,1,76,09,03,05,06,041,7,4,5,2,24,2,3,,539,20,09,60,5,2,,1,,1,127,102,,6,,0,4
53WN02006,53,2,9067,6,03,030,7430,6,60,19,5,4,62,122,1,1,05,1,75,09,04,06,05,039,8,4,5,2,37,2,2,,534,20,09,60,5,2,,1,,1,125,98,,2,56,0,4
53WN02007,53,1,9068,6,08,080,6535,6,60,15,3,6,62,122,1,1,06,3,84,09,03,06,06,055,8,5,5,1,24,2,3,,597,20,06,60,3,3,,1,5,1,132,112,,1,,0,4
53WN02008,53,2,9071,6,85,134,7220,6,60,,3,4,62,122,1,1,06,1,93,09,03,05,05,044,9,4,4,1,29,2,4,1,675,20,,60,3,3,,7,,1,134,106,,1,,0,4
53WN02009,53,2,9072,6,08,150,7670,6,60,12,1,3,69,129,2,1,04,1,80,10,03,06,05,049,7,5,7,3,18,4,4,,540,13,09,60,1,1,,1,,5,118,104,1,2,01,0,3
53WN02010,53,2,9073,6,83,024,7180,6,60,,1,4,62,122,1,1,05,1,90,08,03,05,05,053,9,5,6,2,23,3,4,2,651,20,,60,1,1,,7,,1,130,106,,1,,0,4
53WN02011,53,1,9074,6,08,150,8155,6,60,11,1,2,62,122,1,1,06,1,85,07,04,07,07,053,10,5,6,2,27,2,3,,611,20,17,60,1,1,,1,3,1,137,104,,1,,0,2
53WN02012,53,2,9075,6,73,016,8556,6,60,,1,2,62,122,1,1,07,1,80,04,03,07,05,050,9,4,5,2,38,2,3,1,585,20,,60,1,1,,9,,1,134,86,,1,,0,2
53WN02013,53,1,9076,6,05,050,7271,6,60,18,3,4,62,122,1,4,07,3,90,07,03,05,05,051,8,5,6,2,23,3,2,,677,20,22,60,3,3,,1,5,1,132,74,,1,,0,4
53WN02014,53,2,9077,6,05,050,7271,6,60,18,4,4,69,129,1,1,06,1,73,08,03,07,06,038,7,5,5,1,23,3,2,,512,13,22,60,3,3,,1,,5,110,70,,2,76,0,4
53WN02015,53,1,9078,6,10,170,8342,6,60,14,1,2,62,122,1,1,09,1,60,08,03,08,11,038,9,4,4,1,37,2,2,,407,20,10,60,1,1,,1,2,1,108,104,,3,10,0,2
53WN02016,53,1,9079,6,05,050,8599,6,60,14,5,2,62,122,1,1,05,1,74,09,03,05,08,039,10,3,4,2,27,2,3,,536,20,13,60,5,2,,1,2,1,133,86,,1,,0,2
