UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4951,TBRE,CTBR,CADAM_25,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
56WN00854,56,2,8455,3,70,710,6985,3,17,,5,4,71,131,1,1,11,1,55,12,03,11,11,031,16,2,2,1,,5,2,4,7657,3,,345,34,17,70,2,5,1,120,98,,2,10,0,
56WN00855,56,2,8456,3,72,880,7146,3,17,,1,3,71,131,1,3,10,1,81,09,03,07,07,046,14,2,2,1,,1,1,3,7890,3,,533,53,17,71,3,3,1,151,112,,,,0,
56WN00856,56,1,8457,3,72,860,7063,3,17,,1,4,71,131,1,4,10,1,80,10,04,08,10,031,15,2,2,1,,1,1,4,7946,3,,528,52,17,71,3,8,1,137,108,,7,,0,
56WN00857,56,2,8458,3,65,671,6805,3,17,,5,5,71,131,1,1,09,1,71,09,04,08,09,038,13,2,2,1,,5,2,4,1857,2,,458,45,17,62,5,8,1,147,110,,,,0,
56WN00858,56,1,8459,3,65,671,6805,3,17,,5,5,71,131,1,4,08,1,78,14,04,09,08,045,14,2,3,2,,5,2,4,1857,2,,502,50,17,62,5,2,1,129,122,,3,17,0,
56WN00859,56,1,8460,3,72,940,7208,3,17,,1,3,71,131,1,5,10,1,92,09,05,07,07,043,10,2,3,2,,1,1,3,7685,3,,606,60,17,71,3,6,1,151,126,,,,0,
56WN00860,56,1,8461,3,70,730,7352,3,17,,1,3,71,131,1,7,07,1,102,10,04,06,08,041,10,2,2,1,,1,1,3,7890,3,,689,68,17,70,2,9,1,161,118,,,,0,
56WN00861,56,2,8462,3,65,581,7128,3,17,,1,4,71,131,1,3,07,1,81,11,05,06,06,039,13,2,2,1,,1,1,4,4202,1,,547,54,17,62,5,7,1,126,94,,,,0,
56WN00862,56,2,8463,3,70,710,7255,3,17,,5,3,71,131,1,1,12,1,55,09,03,11,11,031,15,2,2,1,,5,2,3,7657,3,,344,34,17,70,2,4,1,135,100,,,,0,
56WN00863,56,1,8464,3,70,710,7255,3,17,,5,3,71,131,1,4,10,1,59,09,03,15,11,034,13,2,2,1,,5,2,3,7657,3,,380,38,17,70,2,0,1,140,92,,3,63,0,
56WN00864,56,1,8466,3,70,720,5995,3,17,,4,7,71,131,1,5,08,2,94,10,03,07,08,037,13,2,3,2,,3,3,5,7166,3,,626,62,17,70,2,6,1,154,120,,,,0,
56WN00865,56,1,8467,3,72,990,7471,3,17,,5,3,71,131,1,5,09,1,91,11,03,07,10,036,14,2,3,2,,5,2,3,7681,3,,605,60,17,71,3,5,1,160,118,,,,0,
56WN00866,56,2,8468,3,72,990,7471,3,17,,5,3,71,131,1,1,10,1,68,10,04,08,10,038,12,2,3,2,,5,2,3,7681,3,,450,45,17,71,3,0,1,142,90,,,,0,
56WN00867,56,2,8469,3,72,870,7347,3,17,,4,3,71,131,1,1,07,1,67,09,04,06,07,042,10,2,3,2,,3,3,3,7910,3,,455,45,17,71,3,5,1,135,74,,,,0,
56WN00868,56,2,8470,3,72,870,7347,3,17,,3,3,71,131,1,3,09,2,72,10,04,07,07,042,16,2,2,1,,3,3,3,7910,3,,473,47,17,71,3,3,1,135,100,,,,0,
56WN00869,56,2,8471,3,70,730,7509,3,17,,1,3,71,131,1,1,10,1,75,08,03,07,07,039,14,2,2,1,,1,1,3,7890,3,,501,50,17,70,2,1,1,146,94,,,,0,
56WN00870,56,2,8472,3,72,960,6923,3,17,,1,4,71,131,1,2,10,1,79,15,03,07,07,042,14,2,2,1,,1,1,4,7703,3,,504,50,17,71,3,4,1,117,130,,,,0,
56WN00871,56,1,8473,3,00,,6136,3,17,,5,7,83,143,1,6,08,3,82,10,03,07,10,054,14,2,2,1,,5,2,5,,,,494,49,17,70,0,4,7,164,114,,3,49,0,-
56WN00872,56,1,8474,3,00,,6136,3,17,,5,7,83,143,1,6,10,1,72,12,04,10,12,038,10,1,2,2,,5,2,5,,,,438,43,17,70,0,8,7,134,94,,3,49,0,-
56WN00873,56,2,8475,3,72,930,7498,3,17,,1,3,70,130,1,1,08,1,80,09,06,06,07,041,16,2,2,1,,1,1,3,7794,3,,525,52,17,71,3,5,1,136,118,,,,0,
56WN00874,56,1,8476,3,70,730,7615,3,17,,1,2,70,130,1,5,08,1,77,10,03,08,09,035,15,2,2,1,,1,1,2,7890,3,,518,51,17,70,2,8,1,144,96,,,,0,
56WN00875,56,1,8477,3,65,611,6559,3,17,,1,5,70,130,1,7,08,1,85,12,04,07,09,039,16,2,2,1,,1,1,4,4213,1,,563,56,17,62,5,3,1,135,118,,3,17,0,
56WN00876,56,2,8478,3,70,710,7743,3,17,,1,2,70,130,1,4,08,1,73,09,03,08,08,038,14,2,2,1,,1,1,2,7657,3,,489,48,17,70,2,9,1,146,94,,,,0,
56WN00877,56,1,8479,3,70,720,6662,3,17,,5,5,70,130,1,5,09,1,72,09,03,09,11,042,14,3,4,2,,5,2,4,7166,3,,468,46,17,70,2,8,1,158,112,,,,0,
56WN00878,56,2,8480,3,70,720,6662,3,17,,5,5,70,130,1,1,09,1,80,09,03,07,08,045,13,3,4,2,,5,2,4,7166,3,,542,54,17,70,2,2,1,162,96,,,,0,
56WN00879,56,2,8481,3,70,720,5933,3,17,,3,7,70,130,1,1,05,1,81,09,05,08,06,044,10,2,3,2,,3,3,5,7166,3,,540,54,17,70,2,0,1,145,108,,,,0,
56WN00880,56,1,8483,3,65,661,7751,3,17,,1,2,72,132,1,4,10,1,46,12,03,14,12,025,16,2,2,1,,1,1,2,1964,2,,268,26,17,62,5,8,5,106,106,,3,17,0,
56WN00881,56,2,8484,3,70,720,6261,3,17,,1,6,70,130,1,2,08,1,78,09,03,07,07,045,11,2,2,1,,1,1,4,7166,3,,511,51,17,70,2,1,1,148,116,,,,0,
56WN00882,56,1,8486,3,65,631,7651,3,17,,1,2,73,133,1,1,10,1,70,14,04,10,09,050,14,1,2,2,,1,1,2,1652,2,,436,43,17,62,5,6,1,,120,,3,10,0,-
56WN00883,56,1,8487,3,70,710,5629,3,17,,1,8,70,130,1,1,09,1,87,10,04,08,08,039,12,2,2,1,,1,1,5,7657,3,,569,56,17,70,2,9,1,145,130,,,,0,
56WN00884,56,1,8488,3,72,810,7763,3,17,,1,2,70,130,1,4,11,1,73,12,03,07,08,034,14,1,2,2,,1,1,2,7683,3,,486,48,17,72,3,6,1,126,98,,,,0,
56WN00885,56,2,8491,3,65,591,7051,3,17,,3,4,70,130,1,3,10,1,77,10,06,07,08,043,15,2,2,1,,3,3,4,3868,1,,506,50,17,62,5,6,1,137,112,,,,0,
56WN00886,56,1,8493,3,72,860,7542,3,17,,5,2,70,130,1,4,12,1,72,09,03,10,10,031,12,2,2,1,,5,2,2,7946,3,,500,50,17,72,3,0,1,153,70,,,,0,
56WN00887,56,2,8494,3,72,860,7542,3,17,,5,2,70,130,1,1,09,1,58,10,04,11,11,029,15,2,2,1,,5,2,2,7946,3,,385,38,17,72,3,5,1,134,80,,,,0,
56WN00888,56,2,8495,3,72,890,7895,3,17,,1,2,70,130,1,3,09,1,72,10,04,08,09,032,14,1,2,2,,1,1,2,7929,3,,468,46,17,71,3,8,1,135,112,,,,0,
56WN00889,56,1,8496,3,70,730,7181,3,17,,1,3,69,129,1,4,10,1,70,09,03,07,08,041,16,2,2,1,,1,1,3,7890,3,,457,45,17,70,2,7,1,138,110,,,,0,
56WN00890,56,2,8497,3,70,710,7223,3,17,,1,3,69,129,1,1,07,1,54,09,03,10,11,032,14,2,2,1,,1,1,3,7657,3,,338,33,17,70,2,8,1,126,104,,2,10,0,
56WN00891,56,2,8498,3,70,710,6447,3,17,,5,6,69,129,1,1,12,1,64,10,04,10,11,032,13,2,2,1,,5,2,4,7657,3,,431,43,17,70,2,1,1,137,84,,,,0,
56WN00892,56,1,8499,3,70,710,6447,3,17,,5,6,69,129,1,2,12,1,64,09,03,10,10,029,14,2,2,1,,5,2,4,7657,3,,412,41,17,70,2,2,1,139,108,,6,,0,
56WN00893,56,2,8500,3,72,840,7251,3,17,,5,3,69,129,1,1,10,1,66,09,03,08,08,037,14,2,2,1,,5,2,3,7846,3,,428,42,17,71,3,8,1,143,108,,,,0,
56WN00894,56,1,8501,3,72,840,7251,3,17,,5,3,69,129,1,4,12,1,82,10,03,07,09,036,16,2,3,2,,5,2,3,7846,3,,549,54,17,71,3,9,1,154,112,,,,0,
56WN00895,56,2,8502,3,72,840,7809,3,17,,1,2,69,129,1,1,07,1,51,09,03,10,11,032,17,2,3,2,,1,1,2,7846,3,,319,31,17,72,3,9,1,129,98,,,,0,
56WN00896,56,1,8503,3,65,651,6759,3,17,,5,5,69,129,1,2,10,1,72,11,03,08,09,030,15,2,2,1,,5,2,4,2123,2,,488,48,17,62,5,8,1,135,90,,,,0,
56WN00897,56,2,8504,3,65,651,6759,3,17,,5,5,69,129,1,1,10,1,69,12,06,08,07,034,15,2,2,1,,5,2,4,2123,2,,451,45,17,62,5,1,1,115,108,,2,10,0,
56WN00898,56,1,8505,3,70,730,5761,3,17,,3,8,69,129,1,5,09,2,83,10,03,06,08,033,14,2,2,1,,3,3,5,7890,3,,566,56,17,70,2,6,1,145,100,,,,0,
56WN00899,56,1,8507,3,70,720,7541,3,17,,5,2,69,129,1,4,12,1,54,09,03,11,11,029,16,2,2,1,,5,2,2,7166,3,,343,34,17,70,2,3,1,137,98,,3,10,0,
56WN00900,56,2,8508,3,70,720,7541,3,17,,5,2,69,129,1,1,11,1,67,09,04,08,09,035,12,2,3,2,,5,2,2,7166,3,,456,45,17,70,2,6,1,147,82,,,,0,
56WN00901,56,1,8509,3,70,720,6574,3,17,,3,5,69,129,1,4,11,1,77,11,04,10,10,040,14,2,2,1,,3,3,4,7166,3,,518,51,17,70,2,8,1,141,102,,3,17,0,
56WN00902,56,2,8510,3,70,720,7395,3,17,,1,3,69,129,1,1,10,1,84,10,03,06,06,038,15,2,3,2,,1,1,3,7166,3,,552,55,17,70,2,2,1,142,128,,,,0,
56WN00903,56,2,8511,3,72,870,7533,3,17,,1,2,69,129,1,3,06,1,72,09,03,08,09,028,16,2,2,1,,1,1,2,7910,3,,474,47,17,71,3,4,1,142,108,,,,0,
56WN00904,56,2,8512,3,70,710,7881,3,17,,1,2,69,129,1,3,09,1,60,09,03,08,11,035,12,1,2,2,,1,1,2,7657,3,,391,39,17,70,2,1,1,140,96,,,,0,
56WN00905,56,2,8513,3,70,730,6967,3,17,,1,4,69,129,1,1,09,1,72,09,04,08,08,047,15,2,2,1,,1,1,4,7890,3,,471,47,17,70,2,1,1,143,112,,2,12,0,
56WN00906,56,2,8514,3,72,980,7660,3,17,,1,2,69,129,1,3,09,1,68,09,04,07,09,045,10,2,3,2,,1,1,2,7944,3,,442,44,17,71,3,2,1,146,110,,,,0,
56WN00907,56,2,8515,3,65,581,7127,3,17,,5,4,69,129,1,3,08,1,63,10,04,09,08,034,12,2,2,1,,5,2,4,4202,1,,416,41,17,62,5,6,1,129,94,,2,10,0,
56WN00908,56,1,8516,3,65,581,7127,3,17,,5,4,69,129,1,7,11,2,64,13,03,09,10,029,17,2,2,1,,5,2,4,4202,1,,411,41,17,62,5,1,1,119,110,,3,17,0,
56WN00909,56,2,8517,3,72,950,7633,3,17,,1,2,69,129,1,3,10,1,67,10,04,08,07,034,12,2,2,1,,1,1,2,7793,3,,445,44,17,71,3,5,1,127,96,,,,0,
56WN00910,56,2,8519,3,72,820,7343,3,17,,1,3,69,129,1,3,10,1,87,10,04,07,07,032,16,2,2,1,,1,1,3,7689,3,,577,57,17,71,3,7,1,140,126,,,,0,
56WN00911,56,2,8520,3,70,720,7901,3,17,,1,2,69,129,1,1,10,1,73,08,03,07,08,036,14,2,2,1,,1,1,2,7166,3,,487,48,17,70,2,7,1,150,102,,,,0,
56WN00912,56,2,8521,3,70,720,6603,3,17,,1,5,69,129,1,1,10,1,82,09,03,08,07,034,15,2,2,1,,1,1,4,7166,3,,561,56,17,70,2,1,1,145,96,,,,0,
56WN00913,56,1,8522,3,72,850,7405,3,17,,1,3,69,129,1,7,06,1,93,14,12,09,08,038,11,2,2,1,,1,1,3,7579,3,,612,61,17,71,3,2,1,101,140,,,,0,
56WN00914,56,1,8523,3,72,960,7465,3,17,,1,3,69,129,1,2,10,1,79,15,04,07,08,045,14,2,2,1,,1,1,3,7703,3,,535,53,17,71,3,5,1,116,100,,,,0,
56WN00915,56,2,8524,3,72,910,7174,3,17,,1,3,69,129,1,3,11,1,75,10,03,06,07,047,14,2,3,2,,1,1,3,7664,3,,507,50,17,71,3,7,1,142,96,,,,0,
56WN00916,56,1,8525,3,72,890,7119,3,17,,5,4,69,129,1,7,09,1,74,12,04,08,10,030,14,2,2,1,,5,2,4,7929,3,,481,48,17,71,3,1,1,131,120,,,,0,
56WN00917,56,1,8526,3,72,890,7119,3,17,,5,4,69,129,1,6,10,1,54,10,04,12,12,029,15,2,2,1,,5,2,4,7929,3,,338,33,17,71,3,8,1,126,104,,,,0,
56WN00918,56,1,8527,3,70,720,7330,3,17,,5,3,69,129,1,4,10,1,80,09,04,10,09,036,13,2,2,1,,5,2,3,7166,3,,546,54,17,70,2,6,1,153,96,,,,0,
56WN00919,56,1,8528,3,70,720,7330,3,17,,5,3,69,129,1,4,10,1,71,10,03,09,09,033,14,2,2,1,,5,2,3,7166,3,,478,47,17,70,2,8,1,141,94,,,,0,
56WN00920,56,1,8529,3,65,611,7272,3,17,,5,3,69,129,1,7,08,1,59,10,03,09,11,036,16,2,2,1,,5,2,3,4213,1,,391,39,17,62,5,1,1,136,86,,3,17,0,
56WN00921,56,1,8530,3,65,611,7272,3,17,,5,3,69,129,1,7,09,1,63,12,04,10,10,029,16,2,2,1,,5,2,3,4213,1,,411,41,17,62,5,1,1,119,100,,3,17,0,
56WN00922,56,1,8531,3,72,890,7185,3,17,,5,3,69,129,1,6,10,1,75,12,05,07,10,036,10,2,2,1,,5,2,3,7929,3,,505,50,17,71,3,5,1,132,98,,,,0,
56WN00923,56,2,8532,3,72,890,7185,3,17,,5,3,69,129,1,1,11,1,56,11,04,09,10,034,15,2,2,1,,5,2,3,7929,3,,361,36,17,71,3,1,1,123,94,,,,0,
56WN00924,56,2,8533,3,70,730,6262,3,17,,5,6,69,129,1,1,10,1,55,09,03,12,11,030,15,2,2,1,,5,2,4,7890,3,,355,35,17,70,2,5,1,136,92,,2,50,0,
56WN00925,56,1,8534,3,70,730,6262,3,17,,5,6,69,129,1,7,10,1,88,10,04,08,08,033,15,1,2,2,,5,2,4,7890,3,,611,61,17,70,2,1,1,151,92,,,,0,
56WN00926,56,1,8535,3,72,810,7523,3,17,,5,3,69,129,1,5,09,1,84,10,05,08,08,033,15,2,2,1,,5,2,3,7683,3,,569,56,17,71,3,9,1,144,106,,,,0,
56WN00927,56,2,8536,3,72,810,7523,3,17,,5,3,69,129,1,1,09,1,69,10,03,09,08,029,17,2,2,1,,5,2,3,7683,3,,464,46,17,71,3,4,1,136,92,,,,0,
56WN00928,56,1,8537,3,70,730,6169,3,17,,1,7,69,129,1,7,10,1,78,13,04,08,10,030,14,2,2,1,,1,1,5,7890,3,,519,51,17,70,2,9,1,120,110,,3,37,0,
56WN00929,56,2,8539,3,70,710,7267,3,17,,3,3,68,128,1,3,09,1,56,09,03,10,11,024,14,2,2,1,,3,3,3,7657,3,,373,37,17,70,2,3,1,127,82,,2,10,0,
56WN00930,56,2,8541,3,70,720,6615,3,17,,3,5,68,128,1,1,09,1,54,10,03,12,12,035,9,2,2,1,,3,3,4,7166,3,,353,35,17,70,2,3,1,131,88,,2,10,0,
56WN00931,56,1,8542,3,70,720,6615,3,17,,4,5,68,128,1,4,09,1,90,09,03,07,08,041,15,2,2,1,,3,3,4,7166,3,,634,63,17,70,2,4,1,163,88,,,,0,
56WN00932,56,2,8543,3,66,621,7587,3,17,,3,2,68,128,1,1,08,1,65,10,04,09,08,035,16,2,2,1,,3,3,2,4083,1,,447,44,17,65,5,7,1,133,78,,,,0,
56WN00933,56,2,8545,3,70,720,5649,3,17,,5,8,68,128,1,1,07,1,65,09,04,07,09,037,11,2,2,1,,5,2,5,7166,3,,438,43,17,70,2,8,1,141,90,,,,0,
56WN00934,56,1,8546,3,70,720,5649,3,17,,5,8,68,128,1,5,09,1,61,09,04,09,12,030,17,2,2,1,,5,2,5,7166,3,,408,40,17,70,2,8,1,138,88,,3,10,0,
56WN00935,56,2,8547,3,65,631,6959,3,17,,3,4,68,128,1,1,08,1,74,12,04,07,07,042,11,1,2,2,,3,3,4,1652,2,,494,49,17,62,5,4,1,128,108,,2,13,0,
56WN00936,56,1,8549,3,70,720,6747,3,17,,3,5,68,128,1,4,10,1,67,10,03,10,09,037,16,2,2,1,,3,3,4,7166,3,,445,44,17,70,2,5,1,135,100,,3,17,0,
56WN00937,56,2,8550,3,70,720,6747,3,17,,3,5,68,128,1,1,06,1,71,09,04,08,09,042,11,2,3,2,,3,3,4,7166,3,,467,46,17,70,2,7,1,146,112,,,,0,
56WN00938,56,2,8551,3,70,710,6848,3,17,,1,5,68,128,1,3,09,1,90,12,10,08,07,037,12,2,2,1,,1,1,4,7657,3,,597,59,17,70,2,7,1,115,136,,2,10,0,
56WN00939,56,2,8552,3,72,980,7489,3,17,,1,3,68,128,1,1,09,1,74,10,03,07,08,038,14,2,2,1,,1,1,3,7944,3,,488,48,17,71,3,8,1,138,116,,,,0,
56WN00940,56,2,8553,3,70,710,6537,3,17,,5,5,68,128,1,1,10,1,77,09,04,07,09,034,17,2,2,1,,5,2,4,7657,3,,523,52,17,70,2,3,1,151,100,,,,0,
56WN00941,56,1,8554,3,70,710,6537,3,17,,5,5,68,128,1,5,07,1,76,10,04,08,09,039,10,2,3,2,,5,2,4,7657,3,,513,51,17,70,2,3,1,147,104,,,,0,
56WN00942,56,2,8555,3,65,701,7898,3,17,,1,2,68,128,1,1,10,1,74,09,03,06,07,038,14,2,2,1,,1,1,2,1621,2,,495,49,17,62,5,5,1,145,106,,,,0,
56WN00943,56,2,8556,3,70,710,7805,3,17,,1,2,68,128,2,1,10,1,61,10,04,09,08,034,17,2,2,1,,1,1,2,7657,3,,398,39,17,70,2,8,1,124,100,,,,0,
56WN00944,56,1,8557,3,70,720,6388,3,17,,1,6,68,128,1,4,07,1,95,09,03,06,08,046,13,2,2,1,,1,1,4,7166,3,,644,64,17,70,2,4,1,167,126,,,,0,
56WN00945,56,1,8558,3,72,950,7499,3,17,,5,3,68,128,1,4,09,1,55,09,03,11,11,031,15,1,2,2,,5,2,3,7793,3,,359,35,17,71,3,9,1,129,90,,6,,0,
56WN00946,56,2,8559,3,72,950,7499,3,17,,5,3,68,128,1,4,09,1,82,09,04,05,06,037,14,2,2,1,,5,2,3,7793,3,,555,55,17,71,3,5,1,141,110,,,,0,
56WN00947,56,1,8560,3,70,720,6300,3,17,,4,6,70,130,1,5,09,1,97,09,05,07,09,042,12,2,3,2,,3,3,4,7166,3,,657,65,17,70,2,7,5,168,116,,,,0,
56WN00948,56,1,8561,3,70,720,6300,3,17,,3,6,68,128,1,5,08,1,100,09,04,06,07,042,14,2,2,1,,3,3,4,7166,3,,686,68,17,70,2,6,1,167,122,,,,0,
56WN00949,56,1,8563,3,70,720,6326,3,17,,3,6,67,127,1,5,10,1,87,10,04,06,09,036,16,1,1,1,,3,3,4,7166,3,,609,60,17,70,2,9,1,150,96,,,,0,
56WN00950,56,2,8564,3,72,900,7158,3,17,,1,3,67,127,1,1,09,1,74,09,04,09,07,040,15,2,2,1,,1,1,3,7626,3,,520,52,17,71,3,0,1,138,80,,,,0,
56WN00951,56,1,8565,3,70,730,6429,3,17,,5,6,67,127,1,4,09,1,64,09,04,10,11,034,14,2,2,1,,5,2,4,7890,3,,435,43,17,70,2,5,1,142,88,,3,17,0,
56WN00952,56,1,8566,3,70,730,6429,3,17,,5,6,67,127,1,4,10,1,65,10,04,10,11,026,17,1,1,1,,5,2,4,7890,3,,439,43,17,70,2,9,1,132,92,,3,17,0,
56WN00953,56,1,8567,3,72,800,7129,3,17,,5,4,67,127,1,7,10,1,55,10,04,12,12,027,17,2,2,1,,5,2,4,7936,3,,367,36,17,71,3,7,1,126,84,,,,0,
56WN00954,56,1,8568,3,72,800,7129,3,17,,5,4,67,127,1,5,08,1,73,10,03,08,08,037,14,2,2,1,,5,2,4,7936,3,,493,49,17,71,3,3,1,144,104,,,,0,
56WN00955,56,1,8570,3,70,720,6966,3,17,,3,4,67,127,1,4,09,1,82,12,05,10,10,041,16,2,3,2,,3,3,4,7166,3,,576,57,17,70,2,6,1,139,88,,,,0,
56WN00956,56,2,8571,3,70,730,6618,3,17,,5,5,67,127,1,3,07,3,72,09,04,07,08,035,16,2,3,2,,5,2,4,7890,3,,496,49,17,70,2,6,1,145,90,,,,0,
56WN00957,56,1,8572,3,70,730,6618,3,17,,5,5,67,127,1,4,08,1,69,09,03,09,10,038,16,2,2,1,,5,2,4,7890,3,,474,47,17,70,2,4,1,151,88,,,,0,
56WN00958,56,2,8573,3,72,820,7248,3,17,,1,3,69,129,1,3,10,1,50,12,04,11,11,035,15,2,2,1,,1,1,3,7689,3,,299,29,17,71,3,9,5,109,114,,,,0,
56WN00959,56,2,8574,3,65,601,7538,3,17,,1,2,67,127,1,3,10,6,65,11,05,08,08,036,14,2,2,1,,1,1,2,4150,1,,427,42,17,62,5,7,1,121,108,,3,34,0,
56WN00960,56,2,8575,3,72,840,7117,3,17,,1,4,67,127,1,1,12,1,73,10,04,08,09,038,15,2,2,1,,1,1,4,7846,3,,469,46,17,71,3,9,1,136,134,,,,0,
56WN00961,56,1,8576,3,72,930,7879,3,17,,1,2,67,127,1,5,12,1,69,10,04,09,11,029,13,2,3,2,,1,1,2,7794,3,,457,45,17,71,3,7,1,135,110,,,,0,
56WN00962,56,2,8577,3,70,720,6968,3,17,,1,4,67,127,1,1,08,1,80,10,04,07,07,035,15,2,2,1,,1,1,4,7166,3,,540,54,17,70,2,0,1,136,114,,2,17,0,
56WN00963,56,1,8578,3,70,710,6349,3,17,,3,6,67,127,1,2,12,1,70,09,03,10,09,025,18,2,2,1,,3,3,4,7657,3,,474,47,17,70,2,4,1,135,98,,3,17,0,
56WN00964,56,1,8580,3,70,710,6623,3,17,,5,5,67,127,1,4,11,1,73,09,04,08,08,032,14,2,2,1,,5,2,4,7657,3,,513,51,17,70,2,3,1,141,78,,,,0,
56WN00965,56,2,8581,3,70,710,6623,3,17,,5,5,67,127,1,3,09,1,44,13,04,12,11,027,13,1,2,2,,5,2,4,7657,3,,298,29,17,70,2,8,1,100,62,,3,10,0,
56WN00966,56,2,8582,3,72,940,6933,3,17,,5,4,67,127,1,1,09,1,58,09,03,10,10,034,10,1,2,2,,5,2,4,7685,3,,372,37,17,71,3,2,1,139,108,,,,0,
56WN00967,56,1,8583,3,72,940,6933,3,17,,5,4,67,127,1,4,05,1,81,11,09,09,08,035,13,1,2,2,,5,2,4,7685,3,,540,54,17,71,3,0,1,123,124,,,,0,
56WN00968,56,1,8584,3,70,720,6611,3,17,,5,5,67,127,1,5,09,1,74,09,03,08,09,046,10,2,3,2,,5,2,4,7166,3,,498,49,17,70,2,8,1,159,108,,,,0,
56WN00969,56,2,8585,3,70,720,6611,3,17,,5,5,67,127,1,1,08,1,73,09,03,07,10,039,11,3,4,2,,5,2,4,7166,3,,491,49,17,70,2,1,1,157,106,,,,0,
56WN00970,56,2,8586,3,70,730,7331,3,17,,1,3,67,127,1,1,09,1,79,09,03,08,10,037,14,1,2,2,,1,1,3,7890,3,,528,52,17,70,2,8,1,153,120,,,,0,
56WN00971,56,1,8587,3,65,661,6955,3,17,,5,4,67,127,1,4,12,1,71,12,07,09,09,031,12,1,2,2,,5,2,4,1964,2,,474,47,17,62,5,4,1,116,108,,3,17,0,
56WN00972,56,1,8588,3,65,661,6955,3,17,,5,4,67,127,1,5,10,1,76,13,12,10,08,030,14,1,1,1,,5,2,4,1964,2,,502,50,17,62,5,2,1,94,122,,3,17,0,
56WN00973,56,2,8589,3,72,,7227,3,17,,5,3,66,126,1,1,11,1,55,09,04,10,11,038,14,2,3,2,,5,2,3,7890,3,,362,36,17,70,0,2,1,138,94,,2,17,0,-
56WN00974,56,1,8590,3,72,,7227,3,17,,5,3,66,126,1,4,08,1,69,09,03,09,10,033,12,2,2,1,,5,2,3,7890,3,,473,47,17,70,0,3,1,148,94,,3,17,0,-
56WN00975,56,2,8591,3,72,920,7009,3,17,,5,4,66,126,1,1,09,1,65,10,04,09,09,039,14,2,3,2,,5,2,4,7584,3,,429,42,17,71,3,9,1,139,110,,,,0,
56WN00976,56,1,8592,3,72,920,7009,3,17,,5,4,66,126,1,7,11,1,69,10,04,07,11,046,10,2,3,2,,5,2,4,7584,3,,459,45,17,71,3,9,1,150,112,,,,0,
56WN00977,56,2,8593,3,70,720,6755,3,17,,5,5,66,126,1,1,11,1,78,09,04,07,07,033,16,2,2,1,,5,2,4,7166,3,,538,53,17,70,2,8,1,147,102,,,,0,
56WN00978,56,2,8594,3,70,720,6755,3,17,,5,5,66,126,1,1,09,1,71,09,04,09,09,030,16,2,2,1,,5,2,4,7166,3,,475,47,17,70,2,5,1,143,112,,,,0,
56WN00979,56,1,8595,3,65,691,7020,3,17,,1,4,66,126,1,4,08,1,74,14,11,10,08,031,12,2,2,1,,1,1,4,1854,2,,506,50,17,62,5,6,1,82,102,,3,17,0,
56WN00980,56,1,8596,3,72,940,7062,3,17,,1,4,66,126,1,4,09,1,96,13,04,06,08,046,12,2,2,1,,1,1,4,7685,3,,652,65,17,71,3,2,1,145,138,,,,0,
56WN00981,56,2,8597,3,70,710,6693,3,17,,1,5,66,126,1,1,09,1,89,10,05,07,08,034,14,1,2,2,,1,1,4,7657,3,,616,61,17,70,2,6,1,143,114,,2,13,0,
56WN00982,56,2,8598,3,65,561,6658,3,17,,1,5,66,126,1,3,10,1,79,10,04,08,08,042,12,2,2,1,,1,1,4,4318,1,,541,54,17,62,5,1,1,143,108,,,,0,
56WN00983,56,2,8599,3,70,730,6153,3,17,,1,7,66,126,1,1,06,3,73,09,04,08,09,044,16,2,3,2,,1,1,5,7890,3,,494,49,17,70,2,4,1,146,108,,,,0,
56WN00984,56,2,8600,3,65,551,7392,3,17,,1,3,66,126,1,3,10,1,75,10,03,08,08,041,13,2,3,2,,1,1,3,4319,1,,505,50,17,62,5,5,1,142,114,,,,0,
56WN00985,56,1,8601,3,70,710,6634,3,17,,1,5,66,126,1,7,08,1,100,10,05,07,05,041,12,1,2,2,,1,1,4,7657,3,,690,69,17,70,2,0,1,149,130,,3,37,0,
56WN00986,56,2,8602,3,65,571,7804,3,17,,1,2,66,126,1,3,07,1,65,11,04,10,09,039,14,2,2,1,,1,1,2,4289,1,,422,42,17,62,5,2,1,130,118,,,,0,
56WN00987,56,1,8603,3,72,840,7240,3,17,,5,3,66,126,1,4,10,1,69,09,03,09,10,034,15,2,2,1,,5,2,3,7846,3,,460,46,17,71,3,0,1,148,110,,,,0,
56WN00988,56,2,8604,3,72,840,7240,3,17,,5,3,66,126,1,1,09,1,78,10,03,07,08,038,15,2,2,1,,5,2,3,7846,3,,533,53,17,71,3,3,1,152,108,,,,0,
56WN00989,56,2,8605,3,70,710,6934,3,17,,5,4,66,126,1,5,09,1,68,09,03,08,10,035,15,2,2,1,,5,2,4,7657,3,,452,45,17,70,2,2,1,150,110,,2,36,0,
56WN00990,56,1,8606,3,70,710,6934,3,17,,5,4,66,126,1,2,11,1,65,09,03,09,09,029,15,2,2,1,,5,2,4,7657,3,,444,44,17,70,2,4,1,138,90,,3,10,0,
