UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY
04WN01827,104820882,04,X0882,82,1,97,97,971,8,2,2,4.0,4,4,B,91,222,131,5,11.1,0,120,0.831,111,6,1,,,0,.,.,,1CRYPTORCHID!,00109,00,Z6373,81,97,1,,,5,6,104,1.77,155.9,1,128,,,0.0,
04WN01828,104820883,04,X0883,82,3,97,97,971,8,2,2,4.0,4,4,B,91,222,131,8,13.5,0,120,0.813,111,6,6,,,0,.,.,,"JAW6,MEMUNIA",00109,00,Z6373,81,97,3,19,269,5,4,0,1.77,155.9,3,136,,,0.0,
04WN01829,104820884,04,X0884,82,2,00,86,e.6,5,1,1,1.0,1,1,T,91,222,131,8,12.0,0,115,0.786,106,1,1,,,7,N,TAY,e.6,,K2546,64,Z9683,81,00,1,,,1,1,122,1.77,140.8,1,131,128,,0.0,
04WN01830,104820885,04,X0885,82,3,00,83,e.0,8,2,1,1.0,1,1,T,91,222,131,4,12.8,0,119,0.811,110,5,1,,,7,N,TAY,-W-,,Z0000,81,Z9418,81,00,1,,,3,2,0,2.22,133.0,1,132,144,,0.0,
04WN01831,104820887,04,X0887,82,3,00,20,e.0,8,2,2,1.0,1,1,1,91,216,125,5,9.6,0,72,0.499,70,5,1,,,0,X,.,,,Z0000,81,Z9778,81,00,3,93,275,5,5,0,1.81,132.0,3,80,,,0.0,
04WN01832,104820888,04,X0888,82,3,00,20,e.0,8,2,2,1.0,1,1,1,91,216,125,12,9.8,0,77,0.538,74,5,1,,,0,X,.,,,Z0000,81,Z9778,81,00,3,93,275,5,5,0,1.81,132.0,3,95,,,0.0,
04WN01833,104820889,04,X0889,82,1,97,97,971,8,2,2,2.0,2,2,B,92,222,130,5,12.6,0,123,0.849,115,6,1,,,0,.,.,,,00109,00,Z7823,81,97,1,,,5,5,110,1.91,174.7,1,126,,,0.0,
04WN01834,104820890,04,X0890,82,1,97,97,971,8,2,2,2.0,2,2,B,92,222,130,1,13.0,0,127,0.877,118,6,1,,,0,.,.,,,00109,00,Z7823,81,97,1,,,5,5,112,1.91,174.7,1,123,,,0.0,
04WN01835,104820891,04,X0891,82,2,00,00,e.1,8,2,2,1.0,1,1,1,92,216,124,25,9.9,0,78,0.549,76,5,1,,,0,X,.,,,Z0000,81,Z9126,81,00,Z,93,261,5,6,0,2.0,163.0,Z,102,,,0.0,
04WN01836,104820892,04,X0892,82,3,00,00,e.1,8,2,2,1.0,1,1,1,92,216,124,3,11.8,0,89,0.623,87,5,1,,,0,X,.,,,Z0000,81,Z9126,81,00,3,93,275,5,4,0,2.0,163.0,3,104,,,0.0,
04WN01837,104820893,04,X0893,82,3,00,81,e.1,8,2,1,1.0,1,1,1,92,216,124,11,9.0,0,89,0.645,86,5,1,,,0,X,.,,PNEU.,Z0000,81,Z8924,81,00,3,93,275,3,2,0,2.22,128.2,3,108,,,0.0,
04WN01838,104820895,04,X0895,82,3,00,86,e.8,8,2,2,1.0,1,1,T,92,222,130,2,8.9,0,96,0.67,89,1,1,,,7,N,TAY,-W-,WEAK LAMB,K2129,64,X0353,82,00,1,,,5,3,0,1.87,152.6,1,107,114,,0.0,
04WN01839,104820896,04,X0896,82,2,00,86,e.8,8,2,2,1.0,1,1,T,92,222,130,2,5.7,0,82,0.587,76,1,1,,,7,N,TAY,e.5,WEAK LAMB,K2129,64,X0353,82,00,1,,,5,7,100,1.87,152.6,1,93,93,,0.0,
04WN01840,104820897,04,X0897,82,3,00,81,e.2,5,1,1,1.0,1,1,1,92,216,124,18,13.0,0,93,0.645,90,5,1,,,0,X,.,,BIG,Z0000,81,Z9691,81,00,3,93,275,1,1,0,2.12,129.0,3,109,,,0.0,
04WN01841,104820898,04,X0898,82,2,97,97,973,5,1,1,1.0,1,1,B,92,222,130,7,12.5,0,113,0.773,105,6,1,,,0,.,.,975,,Z7846,81,Z9068,81,97,1,,,1,1,104,1.77,140.6,1,121,126,,0.046,
04WN01842,104820899,04,X0899,82,2,00,86,e.7,5,1,1,1.0,1,1,T,93,222,129,1,9.2,0,106,0.75,99,2,1,,,7,N,TAY,e.6,,K2630,64,Z9429,81,00,1,,,1,1,116,1.77,139.4,1,108,112,,0.0,
04WN01843,104820902,04,X0902,82,2,00,86,e.8,5,1,1,1.0,1,1,T,93,222,129,8,12.3,0,119,0.827,112,2,1,,,7,N,TAY,e.6,4TEATS,K2129,64,Z9437,81,00,1,,,1,1,127,1.77,142.0,1,131,129,,0.0,
04WN01844,104820903,04,X0903,82,2,00,86,e.6,5,1,1,1.0,1,1,T,93,222,129,2,9.6,0,118,0.84,110,1,1,,,7,N,TAY,e.5,PNEU.,K2546,64,Z9752,81,00,1,,,1,1,126,1.77,141.6,1,124,129,,0.0,
04WN01845,104820904,04,X0904,82,2,00,83,e.2,5,1,1,1.0,1,1,T,93,222,129,7,11.2,0,92,0.626,86,5,1,,,7,N,TAY,e.6,,Z0000,81,Z9195,81,00,1,,,1,1,0,2.12,128.2,1,104,104,,0.0,
04WN01846,104820905,04,X0905,82,2,00,81,e.1,5,1,1,1.0,1,1,1,93,216,123,1,12.6,0,100,0.711,98,5,1,,,0,X,.,,PNEU.,Z0000,81,Z9614,81,00,3,93,275,1,1,0,2.12,130.6,3,112,,,0.0,
04WN01847,104820906,04,X0906,82,3,00,81,e.2,5,1,1,1.0,1,1,1,94,216,122,7,12.8,0,89,0.625,88,9,1,,,0,X,.,,BLACK,Z0000,81,X0273,82,00,3,93,275,1,1,0,2.12,128.6,3,106,,,0.0,
04WN01848,104820907,04,X0907,82,3,00,83,e.2,5,1,1,1.0,1,1,T,94,222,128,5,11.4,0,101,0.7,95,5,1,,,7,N,TAY,-W-,,Z0000,81,X0346,82,00,1,,,1,1,0,2.12,130.0,1,115,108,,0.0,
04WN01849,104820908,04,X0908,82,2,00,81,e.2,5,1,1,1.0,1,1,1,94,216,122,22,9.7,0,91,0.666,90,5,1,,,0,X,.,,,Z0000,81,Z8735,81,00,3,93,275,1,1,0,2.12,129.0,3,109,,,0.0,
04WN01850,104820909,04,X0909,82,2,00,00,BLK,8,2,2,4.0,4,4,1,94,216,122,26,13.0,0,102,0.73,101,4,1,,,1,X,BLK,,"4TEATS, PNEU.",Z0000,81,00022,00,00,3,93,275,5,4,0,1.0,95.3,3,123,,,0.0,
04WN01851,104820910,04,X0910,82,2,00,00,BLK,8,2,2,4.0,4,4,1,94,216,122,9,10.8,0,88,0.633,87,4,1,,,1,X,BLK,,,Z0000,81,00022,00,00,3,93,275,5,6,0,1.0,95.3,3,109,,,0.0,
04WN01852,104820911,04,X0911,82,2,00,20,e.2,5,1,1,1.0,1,1,1,94,216,122,3,10.4,0,98,0.718,97,5,1,,,0,X,.,,,Z0000,81,Z8704,81,00,3,93,275,1,1,0,1.71,122.6,3,121,,,0.0,
04WN01853,104820912,04,X0912,82,3,00,00,BLK,9,3,2,4.0,4,4,1,94,216,122,9,11.5,0,87,0.619,86,9,1,,,1,X,BLK,,BLACK,Z0000,81,00980,00,00,3,93,275,8,4,0,2.0,124.3,3,111,,,0.0,
04WN01854,104820913,04,X0913,82,2,00,00,BLK,9,3,2,4.0,4,4,1,94,216,122,9,10.8,0,89,0.641,88,5,1,,,1,X,BLK,,,Z0000,81,00980,00,00,3,93,275,8,5,0,2.0,124.3,3,104,,,0.0,
04WN01855,104820914,04,X0914,82,2,00,00,BLK,9,3,2,4.0,4,4,1,94,216,122,8,12.0,0,101,0.73,100,5,1,,,1,X,BLK,,4TEATS,Z0000,81,00980,00,00,3,93,275,8,5,0,2.0,124.3,3,120,,,0.0,
04WN01856,104820915,04,X0915,82,2,97,97,972,5,1,1,3.0,3,3,B,94,222,128,2,11.3,0,121,0.857,114,6,2,,,0,.,.,975,for TAYLOR,Z6098,81,Z7015,81,97,1,,,1,1,107,1.66,124.6,1,132,129,,0.113,
04WN01857,104820916,04,X0916,82,3,00,86,e.8,8,2,1,1.0,1,1,T,94,222,128,1,10.2,0,111,0.788,105,2,1,,,7,N,TAY,-W-,Found 8/9/04,K2129,64,Z9829,81,00,1,,,3,2,0,1.87,140.6,1,130,128,,0.0,
04WN01858,104820918,04,X0918,82,2,00,81,e.0,8,2,2,1.0,1,1,1,94,216,122,8,9.5,0,79,0.57,78,5,1,,,0,X,.,,,Z0000,81,Z9076,81,00,Z,93,261,5,5,0,2.22,142.8,Z,95,,,0.0,
04WN01859,104820919,04,X0919,82,3,00,81,e.0,8,2,2,1.0,1,1,1,94,216,122,10,9.4,0,82,0.595,81,5,1,,,0,X,.,,,Z0000,81,Z9076,81,00,3,93,275,5,5,0,2.22,142.8,3,101,,,0.0,
04WN01860,104820920,04,X0920,82,2,00,86,e.8,5,1,1,1.0,1,1,T,94,222,128,2,12.6,0,95,0.644,90,5,1,,,7,N,TAY,e.5,,K2129,64,Z8592,81,00,1,,,1,1,0,1.77,137.6,1,93,91,,0.0,
04WN01861,104820921,04,X0921,82,2,00,20,e.2,8,2,2,1.0,1,1,1,94,216,122,17,9.2,0,78,0.564,77,5,1,,,0,X,.,,,Z0000,81,Z9628,81,00,Z,93,261,5,5,0,1.81,131.8,Z,93,,,0.0,
04WN01862,104820922,04,X0922,82,3,00,20,e.2,8,2,2,1.0,1,1,1,94,216,122,16,8.1,0,67,0.483,66,5,1,,,0,X,.,,,Z0000,81,Z9628,81,00,3,93,275,5,5,0,1.81,131.8,3,85,,,0.0,
04WN01863,104820923,04,X0923,82,2,00,81,e.1,8,2,1,1.0,1,1,1,95,216,121,16,8.6,0,86,0.64,85,5,1,,,0,X,.,,,Z0000,81,Z8684,81,00,Z,93,261,3,2,0,2.22,128.0,Z,94,,,0.0,
04WN01864,104820925,04,X0925,82,2,97,97,971,9,3,2,2.0,2,2,B,95,222,127,3,9.2,0,94,0.668,89,6,1,,,0,.,.,974,,00109,00,Z7892,81,97,1,,,8,5,90,1.74,128.2,1,92,100,,0.0,
04WN01865,104820926,04,X0926,82,1,97,97,971,9,3,2,2.0,2,2,B,95,222,127,4,10.0,0,104,0.74,99,6,1,,,0,.,.,,PNEU.,00109,00,Z7892,81,97,3,93,259,8,5,90,1.74,128.2,3,109,,,0.0,
04WN01866,104820929,04,X0929,82,3,00,83,e.2,8,2,1,1.0,1,1,T,95,222,127,4,9.8,0,122,0.883,116,5,1,,,7,N,TAY,-W-,,Z0000,81,Z8630,81,00,1,,,3,2,0,2.22,134.2,1,134,127,,0.0,
04WN01867,104820931,04,X0931,82,2,00,20,e.0,5,1,1,1.0,1,1,H,95,222,127,5,11.3,0,71,0.47,68,5,1,,,0,X,.,,"FAT, RF.LAME",Z0000,81,X0130,82,00,3,93,275,1,1,0,1.71,116.8,3,83,,,0.0,
04WN01868,104820932,04,X0932,82,3,00,20,e.0,5,1,1,1.0,1,1,1,95,216,121,19,13.2,0,103,0.742,102,5,1,,,0,X,.,-W-,,Z0000,81,X0275,82,00,1,,,1,1,0,1.71,123.6,1,115,119,,0.0,
04WN01869,104820934,04,X0934,82,2,00,86,e.6,8,2,2,1.0,1,1,T,95,222,127,8,6.6,0,83,0.602,79,3,1,,,7,N,TAY,e.6,,K2546,64,Z9110,81,00,1,,,5,5,102,1.87,152.6,1,93,94,,0.0,
04WN01870,104820935,04,X0935,82,2,00,86,e.6,8,2,2,1.0,1,1,T,95,222,127,3,7.3,0,91,0.659,86,2,1,,,7,N,TAY,e.5,,K2546,64,Z9110,81,00,1,,,5,5,108,1.87,152.6,1,100,99,,0.0,
04WN01871,104820936,04,X0936,82,3,00,81,e.0,5,1,1,1.0,1,1,1,95,216,121,19,7.4,0,82,0.617,81,5,1,,,0,X,.,,WEAK LAMB,Z0000,81,Z8762,81,00,3,93,275,1,1,0,2.12,127.2,3,96,,,0.0,
04WN01872,104820937,04,X0937,82,2,00,81,e.2,5,1,1,1.0,1,1,1,95,216,121,13,12.3,0,100,0.725,99,5,1,,,0,X,.,,,Z0000,81,Z9306,81,00,3,93,275,1,1,0,2.12,130.8,3,109,,,0.0,
04WN01873,104820938,04,X0938,82,2,97,97,971,8,2,2,4.0,4,4,B,95,222,127,7,12.4,0,99,0.682,94,6,1,,,0,.,.,974,NICE LAMB,00109,00,Z6368,81,97,1,,,5,5,96,1.89,138.9,1,107,103,,0.0,
04WN01874,104820939,04,X0939,82,2,97,97,971,8,2,2,4.0,4,4,B,95,222,127,4,14.2,0,113,0.778,108,6,1,,,0,.,.,974,NICE LAMB,00109,00,Z6368,81,97,1,,,5,5,106,1.89,138.9,1,117,117,,0.0,
04WN01875,104820940,04,X0940,82,3,00,30,BLK,8,2,2,4.0,4,4,1,95,216,121,16,14.6,0,88,0.607,87,5,1,,,1,X,BLK,,,Z0000,81,K1361,64,00,3,93,275,5,5,0,2.0,99.3,3,102,,,0.0,
04WN01876,104820941,04,X0941,82,2,00,30,BLK,8,2,2,4.0,4,4,1,95,216,121,8,12.7,0,72,0.49,72,5,1,,,1,X,BLK,,,Z0000,81,K1361,64,00,3,93,275,5,5,0,2.0,99.3,3,90,,,0.0,
04WN01877,104820942,04,X0942,82,3,00,81,e.0,5,1,1,1.0,1,1,1,95,216,121,19,12.0,0,89,0.636,88,5,1,,,0,X,.,,,Z0000,81,Z9322,81,00,3,93,275,1,1,0,2.12,128.6,3,112,,,0.0,
04WN01878,104820943,04,X0943,82,2,00,00,BLK,8,2,2,3.0,3,3,1,95,216,121,25,13.5,0,110,0.798,109,9,1,,,1,X,BLK,974,BLACK,Z0000,81,Z7184,81,00,1,,,5,5,0,1.0,106.7,1,134,130,,0.0,
04WN01879,104820944,04,X0944,82,2,00,00,BLK,8,2,2,3.0,3,3,1,95,216,121,22,13.8,0,109,0.787,108,5,1,,,1,X,BLK,,,Z0000,81,Z7184,81,00,3,93,275,5,5,0,1.0,106.7,3,129,,,0.0,
04WN01880,104820945,04,X0945,82,3,00,81,e.2,5,1,1,1.0,1,1,1,95,216,121,18,12.3,0,93,0.667,92,5,1,,,0,X,.,,,Z0000,81,Z9152,81,00,3,93,275,1,1,0,2.12,129.4,3,109,,,0.0,
04WN01881,104820946,04,X0946,82,2,00,83,e.1,5,1,1,1.0,1,1,T,95,222,127,5,12.4,0,117,0.824,111,5,1,,,7,N,TAY,e.5,,Z0000,81,Z9231,81,00,1,,,1,1,0,2.12,133.2,1,125,126,,0.0,
04WN01882,104820947,04,X0947,82,3,00,81,e.0,8,2,1,1.0,1,1,1,96,216,120,7,9.3,0,82,0.606,82,5,1,,,0,X,.,,,Z0000,81,Z8780,81,00,3,93,275,3,2,0,2.22,127.4,3,97,,,0.0,
04WN01883,104820949,04,X0949,82,2,97,97,973,5,1,1,1.0,1,1,B,96,222,126,7,11.7,0,104,0.733,100,6,4,,,0,.,.,975,,Z7846,81,Z8789,81,97,1,,,1,1,101,1.77,139.6,1,108,117,,0.044,
04WN01884,104820950,04,X0950,82,2,00,86,e.7,5,1,1,1.0,1,1,T,96,222,126,2,13.5,0,113,0.79,108,2,1,,,7,N,TAY,e.5,,K2630,64,X0647,82,00,1,,,1,1,124,1.77,141.2,1,120,128,,0.0,
04WN01885,104820951,04,X0951,82,2,00,00,BLK,8,2,2,2.0,2,2,1,96,216,120,16,13.0,0,94,0.675,94,5,1,,,1,X,BLK,,,Z0000,81,Z7916,81,00,3,93,275,5,5,0,1.5,146.0,3,115,,,0.0,
04WN01886,104820952,04,X0952,82,3,00,00,BLK,8,2,2,2.0,2,2,1,96,216,120,11,13.1,0,95,0.683,95,5,1,,,1,X,BLK,,,Z0000,81,Z7916,81,00,3,93,275,5,5,0,1.5,146.0,3,112,,,0.0,
04WN01887,104820954,04,X0954,82,3,00,00,BLK,8,2,1,5.0,5,4,1,96,216,120,23,12.0,0,92,0.667,92,9,1,,,1,X,BLK,,BLACK,Z0000,81,91271,09,00,3,93,275,3,2,0,1.4,93.5,3,116,,,0.0,
04WN01888,104820956,04,X0956,82,2,00,20,e.1,5,1,1,1.0,1,1,1,96,216,120,1,12.8,0,91,0.652,91,5,1,,,0,X,.,,,Z0000,81,Z9850,81,00,3,93,275,1,1,0,1.71,121.4,3,105,,,0.0,
04WN01889,104820957,04,X0957,82,2,00,81,e.2,8,2,2,1.0,1,1,1,96,216,120,8,8.9,0,74,0.543,74,5,1,,,0,X,.,,,Z0000,81,Z9734,81,00,3,93,275,5,5,0,2.22,139.4,3,88,,,0.0,
04WN01890,104820958,04,X0958,82,2,00,81,e.2,8,2,2,1.0,1,1,1,96,216,120,16,9.0,0,68,0.492,68,5,1,,,0,X,.,,,Z0000,81,Z9734,81,00,3,93,275,5,5,0,2.22,139.4,3,84,,,0.0,
04WN01891,104820959,04,X0959,82,1,97,97,971,8,2,2,5.0,5,4,B,96,222,126,5,12.5,0,115,0.813,110,6,1,,,0,.,.,,,00109,00,Z5388,81,97,1,,,5,6,106,1.81,168.5,1,120,,,0.0,
04WN01892,104820960,04,X0960,82,1,97,97,971,8,2,2,5.0,5,4,B,96,222,126,3,16.0,0,129,0.897,124,6,2,,,0,.,.,,WEAK LAMB,00109,00,Z5388,81,97,1,,,5,4,115,1.81,168.5,1,133,,,0.0,
04WN01893,104820961,04,X0961,82,1,00,20,e.1,5,1,1,1.0,1,1,1,96,216,120,24,12.0,0,93,0.675,93,5,1,,,0,X,.,,"RAM, X",Z0000,81,Z8975,81,00,3,93,259,1,1,0,1.71,121.8,3,109,,,0.0,
04WN01894,104820962,04,X0962,82,3,00,81,e.1,5,1,1,1.0,1,1,1,96,216,120,2,12.4,0,98,0.713,98,5,1,,,0,X,.,-W-,,Z0000,81,Z9160,81,00,1,,,1,1,0,2.12,130.6,1,114,115,,0.0,
04WN01895,104820963,04,X0963,82,2,00,86,e.8,8,2,1,1.0,1,1,T,96,222,126,2,9.5,0,123,0.901,118,1,1,,,7,N,TAY,e.6,,K2129,64,Z9014,81,00,1,,,3,2,133,1.87,143.2,1,136,137,,0.0,
04WN01896,104820965,04,X0965,82,2,00,81,e.2,8,2,2,1.0,1,1,1,96,216,120,12,9.8,0,68,0.485,68,5,1,,,0,X,.,,,Z0000,81,Z8694,81,00,3,93,275,5,5,0,2.22,139.6,3,88,,,0.0,
04WN01897,104820966,04,X0966,82,3,00,81,e.2,8,2,2,1.0,1,1,1,96,216,120,15,10.0,0,75,0.542,75,5,1,,,0,X,.,,,Z0000,81,Z8694,81,00,3,93,275,5,5,0,2.22,139.6,3,93,,,0.0,
04WN01898,104820969,04,X0969,82,2,00,83,e.0,5,1,1,1.0,1,1,T,97,222,125,5,13.2,0,112,0.79,108,5,1,,,7,N,TAY,e.6,,Z0000,81,Z9409,81,00,1,,,1,1,0,2.12,132.6,1,124,127,,0.0,
04WN01899,104820970,04,X0970,82,3,00,86,e.7,8,2,1,1.0,1,1,T,97,222,125,3,7.8,0,103,0.762,99,1,1,,,7,N,TAY,-W-,WEAK LAMB,K2630,64,Z8661,81,00,1,,,3,2,0,1.87,139.4,1,119,116,,0.0,
04WN01900,104820973,04,X0973,82,2,00,86,e.7,8,2,2,1.0,1,1,T,97,222,125,3,10.8,0,81,0.562,78,1,1,,,7,N,TAY,e.6,,K2630,64,Z9681,81,00,1,,,5,5,101,1.87,151.6,1,88,90,,0.0,
04WN01901,104820974,04,X0974,82,3,00,86,e.7,8,2,2,1.0,1,1,T,97,222,125,6,10.9,0,85,0.593,82,1,1,,,7,N,TAY,,,K2630,64,Z9681,81,00,3,93,275,5,5,0,1.87,151.6,3,96,,,0.0,
04WN01902,104820975,04,X0975,82,2,00,20,e.0,5,1,1,1.0,1,1,1,97,216,119,13,13.2,0,109,0.805,110,5,1,,,0,X,.,,,Z0000,81,X0254,82,00,3,93,275,1,1,0,1.71,125.2,3,129,,,0.0,
04WN01903,104820976,04,X0976,82,2,00,81,e.0,5,1,1,1.0,1,1,1,97,216,119,4,12.6,0,96,0.701,97,5,1,,,0,X,.,,,Z0000,81,Z9610,81,00,3,93,275,1,1,0,2.12,130.4,3,120,,,0.0,
04WN01904,104820977,04,X0977,82,3,00,86,e.8,5,1,1,1.0,1,1,T,97,222,125,1,13.6,0,131,0.939,126,4,1,,,7,N,TAY,-W-,BIG,K2129,64,Z9754,81,00,1,,,1,1,0,1.77,144.8,1,144,138,,0.0,
04WN01905,104820978,04,X0978,82,1,97,97,971,8,2,2,3.0,3,3,B,97,222,125,7,15.2,0,105,0.718,101,6,1,,,0,.,.,,NICE LAMB,00109,00,Z6990,81,97,3,93,259,5,4,91,1.66,126.9,3,110,,,0.0,
04WN01906,104820979,04,X0979,82,1,97,97,971,8,2,2,3.0,3,3,B,97,222,125,2,12.1,0,94,0.655,91,6,2,,,0,.,.,,,00109,00,Z6990,81,97,3,93,259,5,6,85,1.66,126.9,3,95,,,0.0,
04WN01907,104820980,04,X0980,82,2,00,81,e.1,5,1,1,1.0,1,1,1,97,216,119,4,12.4,0,93,0.677,94,5,1,,,0,X,.,,,Z0000,81,Z8715,81,00,3,93,275,1,1,0,2.12,129.8,3,104,,,0.0,
04WN01908,104820982,04,X0982,82,3,00,86,e.6,5,1,1,1.0,1,1,H,98,222,124,8,12.0,0,120,0.871,117,1,1,,,7,N,TAY,-W-,NICE LAMB,K2546,64,Z9872,81,00,1,,,1,1,0,1.77,143.0,1,131,135,,0.0,
04WN01909,104820983,04,X0983,82,3,00,86,e.6,5,1,1,1.0,1,1,T,98,222,124,5,10.8,0,116,0.848,113,1,1,,,7,N,TAY,-W-,,K2546,64,X0422,82,00,1,,,1,1,0,1.77,142.2,1,133,132,,0.0,
04WN01910,104820984,04,X0984,82,3,00,81,e.0,8,2,1,1.0,1,1,2,98,218,120,1,10.5,0,105,0.788,105,5,1,,,0,X,.,-W-,,Z0000,81,Z9649,81,00,1,,,3,2,0,2.22,132.0,1,122,125,,0.0,
04WN01911,104820986,04,X0986,82,3,00,86,e.8,5,1,1,1.0,1,1,T,98,222,124,1,9.2,0,108,0.797,105,2,1,,,7,N,TAY,-W-,,K2129,64,X0657,82,00,1,,,1,1,0,1.77,140.6,1,121,120,,0.0,
04WN01912,104820987,04,X0987,82,2,97,97,971,8,2,2,6.0,6,4,H,98,222,124,7,12.2,0,96,0.676,93,6,2,,,0,.,.,,"BROWN, X",00109,00,Z4738,81,97,3,93,275,5,5,99,1.9,154.0,3,112,,,0.0,
04WN01913,104820988,04,X0988,82,2,97,97,971,8,2,2,6.0,6,4,H,98,222,124,8,12.0,0,119,0.863,116,6,1,,,0,.,.,,REC.PROLAPSE,00109,00,Z4738,81,97,6,08,244,5,5,115,1.9,154.0,6,0,,,0.0,
04WN01914,104820989,04,X0989,82,1,97,97,971,8,2,2,3.0,3,3,B,98,222,124,1,14.8,0,110,0.768,107,6,2,,,0,.,.,,NICE LAMB,00109,00,Z7134,81,97,3,93,259,5,5,99,1.95,144.2,3,122,,,0.0,
04WN01915,104820990,04,X0990,82,1,97,97,971,8,2,2,3.0,3,3,B,98,222,124,3,15.6,0,111,0.769,108,6,2,,,0,.,.,,NICE LAMB,00109,00,Z7134,81,97,3,93,259,5,5,99,1.95,144.2,3,120,,,0.0,
04WN01916,104820991,04,X0991,82,2,00,81,e.1,5,1,1,1.0,1,1,2,98,218,120,24,12.2,0,99,0.723,99,5,1,,,0,X,.,,,Z0000,81,Z9369,81,00,3,93,275,1,1,0,2.12,130.8,3,108,,,0.0,
04WN01917,104820993,04,X0993,82,2,00,00,BLK,9,3,2,4.0,4,4,2,98,218,120,7,9.1,0,84,0.624,84,9,1,,,1,X,BLK,974,BLACK,Z0000,81,Z6878,81,00,1,,,8,5,0,2.25,147.0,1,88,92,,0.0,
04WN01918,104820994,04,X0994,82,2,00,00,BLK,9,3,2,4.0,4,4,2,98,218,120,7,8.8,0,90,0.677,90,9,1,,,1,X,BLK,974,BLACK,Z0000,81,Z6878,81,00,1,,,8,5,0,2.25,147.0,1,105,107,,0.0,
04WN01919,104820995,04,X0995,82,3,00,20,e.0,5,1,1,1.0,1,1,2,98,218,120,24,13.1,0,91,0.649,91,5,1,,,0,X,.,,PERO BLANCO,Z0000,81,X0773,82,00,3,12,258,1,1,0,1.71,121.4,3,101,,,0.0,
04WN01920,104820996,04,X0996,82,2,00,86,e.8,5,1,1,1.0,1,1,T,98,222,124,5,10.0,0,102,0.742,99,5,1,,,7,N,TAY,e.5,,K2129,64,Z9682,81,00,1,,,1,1,0,1.77,139.4,1,113,118,,0.0,
04WN01921,104820997,04,X0997,82,2,00,81,e.1,5,1,1,1.0,1,1,2,98,218,120,5,13.4,0,104,0.755,104,5,1,,,0,X,.,,,Z0000,81,X0748,82,00,3,93,275,1,1,0,2.12,131.8,3,120,,,0.0,
04WN01922,104820998,04,X0998,82,2,00,80,BLK,9,3,1,3.0,3,3,2,98,218,120,1,5.7,0,80,0.619,80,5,1,,,1,X,BLK,,WEAK LAMB,Z0000,81,A8375,04,00,Z,93,261,7,2,0,2.33,53.3,Z,92,,,0.0,
04WN01923,104821000,04,X1000,82,3,00,86,e.6,8,2,2,1.0,1,1,T,98,222,124,5,10.0,0,99,0.718,96,4,1,,,7,N,TAY,-W-,,K2546,64,Z9384,81,00,1,,,5,4,0,1.87,155.8,1,110,115,,0.0,
04WN01924,104821001,04,X1001,82,2,00,86,e.6,8,2,2,1.0,1,1,T,98,222,124,7,8.4,0,88,0.642,85,2,1,,,7,N,TAY,e.6,,K2546,64,Z9384,81,00,1,,,5,6,108,1.87,155.8,1,99,99,,0.0,
04WN01925,104821002,04,X1002,82,3,00,30,BLK,8,2,2,3.0,3,3,2,98,218,120,7,12.8,0,97,0.702,97,5,1,,,1,X,BLK,,,Z0000,81,K1945,64,00,3,93,275,5,5,0,1.0,98.7,3,113,,,0.0,
04WN01926,104821003,04,X1003,82,3,00,30,BLK,8,2,2,3.0,3,3,2,98,218,120,17,11.8,0,99,0.727,99,5,1,,,1,X,BLK,-W-,,Z0000,81,K1945,64,00,1,,,5,5,0,1.0,98.7,1,112,118,,0.0,
04WN01927,104821004,04,X1004,82,2,00,20,e.0,5,1,1,1.0,1,1,2,99,218,119,18,12.4,0,102,0.753,103,5,1,,,0,X,.,,Mess Club,Z0000,81,Z9839,81,00,J,93,267,1,1,0,1.71,123.8,J,117,,,0.0,
04WN01928,104821005,04,X1005,82,1,97,97,972,8,2,2,2.0,2,2,B,99,222,123,1,11.5,0,109,0.793,107,6,1,,,0,.,.,,WEAK LAMB,Z6098,81,Z7790,81,97,1,,,5,5,104,1.91,171.7,1,105,,,0.045,
04WN01929,104821006,04,X1006,82,2,97,97,972,8,2,2,2.0,2,2,B,99,222,123,6,11.3,0,105,0.762,103,6,1,,,0,.,.,975,,Z6098,81,Z7790,81,97,1,,,5,5,110,1.91,171.7,1,119,116,,0.045,
04WN01930,104821007,04,X1007,82,3,00,86,e.6,8,2,2,1.0,1,1,T,99,222,123,1,11.2,0,83,0.584,81,3,1,,,7,N,TAY,,,K2546,64,Z9438,81,00,3,93,275,5,5,0,1.87,153.2,3,92,,,0.0,
04WN01931,104821008,04,X1008,82,2,00,86,e.6,8,2,2,1.0,1,1,T,99,222,123,3,9.8,0,89,0.644,87,1,1,,,7,N,TAY,e.5,,K2546,64,Z9438,81,00,1,,,5,5,109,1.87,153.2,1,96,100,,0.0,
04WN01932,104821009,04,X1009,82,2,00,83,e.0,5,1,1,1.0,1,1,T,99,222,123,8,10.4,0,55,0.363,54,5,1,,,7,N,TAY,,,Z0000,81,Z9448,81,00,3,93,275,1,1,0,2.12,121.8,3,63,,,0.0,
