UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
97WN02918, 97813962,97,Z3962,81,2,ch,00,j.5,8,2,2,1.0,1,1,4,98,223,125,6,7.8,49,71,0.506,68,1,1,,,2,c,AI,ENTR,A1444,04,A2905,04,ch,1,,0,5,6,118,2.0,143.0,1,77,,0.0,0,0,,,0.0,0.0
97WN02919, 97813967,97,Z3967,81,2,97,97,971,5,1,1,4.0,4,4,B,99,223,124,1,14.5,0,90,0.609,88,6,1,,,0,,WSU,,Z2345,81,Z2461,81,97,W,,0,1,1,97,1.36,113.2,W,,,0.0,0,0,,,0.0,0.0
97WN02920, 97813921,97,Z3921,81,1,97,97,971,8,2,2,3.0,3,3,B,92,223,131,7,12.3,0,96,0.639,89,6,1,,,0,,,,Z2345,81,Z2856,81,97,3,93,248,5,5,94,1.82,142.9,3,91,,0.0,0,0,,,0.0,0.0
97WN02921, 97813920,97,Z3920,81,2,97,97,971,8,2,2,3.0,3,3,B,92,223,131,1,12.1,0,85,0.556,79,6,1,,,0,,WSU,,Z2345,81,Z2856,81,97,W,,0,5,5,96,1.82,142.9,W,,,0.0,0,0,,,0.0,0.0
97WN02922, 97813923,97,Z3923,81,1,97,97,971,8,2,1,5.0,5,4,B,93,223,130,7,12.8,0,116,0.794,108,6,1,,,0,,,,Z2345,81,Z1369,81,97,1,,0,3,2,106,1.74,134.3,1,121,,0.0,0,0,,,0.0,0.0
97WN02923, 97813925,97,Z3925,81,1,ch,00,j.0,8,2,1,1.0,1,1,4,93,223,130,3,8.2,64,83,0.575,77,1,1,,,2,h,-CH,,T4367,44,A3229,04,ch,1,,0,3,2,85,2.0,77.0,1,86,,1.74,0,0,,,0.0,3.47
97WN02924, 97813922,97,Z3922,81,3,97,97,972,5,1,1,2.0,2,2,B,93,223,130,1,8.7,0,90,0.625,84,6,2,,,0,,WSU,ACC.IN CHUTE,Z3246,81,Z3216,81,97,6,46,181,1,1,97,1.41,103.5,6,,,0.0,0,0,,,0.0,0.0
97WN02925, 97813928,97,Z3928,81,2,97,97,971,8,2,2,2.0,2,2,B,93,223,130,1,11.9,0,85,0.562,79,6,1,,,0,,WSU,,Z2345,81,Z3210,81,97,W,,0,5,6,94,1.91,135.3,W,,,0.0,0,0,,,0.0,0.0
97WN02926, 97813929,97,Z3929,81,1,97,97,971,8,2,2,3.0,3,3,B,94,223,129,8,9.2,0,98,0.688,92,6,1,,,0,,,CR.LEGS,Z2345,81,Z2873,81,97,3,93,248,5,5,98,1.82,148.6,3,99,,0.0,0,0,,,0.0,0.0
97WN02927, 97813927,97,Z3927,81,1,97,97,971,8,2,2,2.0,2,2,B,93,223,130,8,14.5,0,105,0.696,98,6,1,,,0,,,,Z2345,81,Z3210,81,97,3,93,248,5,4,99,1.91,135.3,3,96,,0.0,0,0,,,0.0,0.0
97WN02928, 97813981,97,Z3981,81,2,97,97,974,5,1,1,1.0,1,1,B,101,223,122,8,12.0,0,97,0.697,96,6,1,,,0,,974,WGT.LOSS??,Z3228,81,Z3615,81,97,1,,0,1,1,107,1.66,130.4,1,97,,0.0,0,0,,,0.0,0.0
97WN02929, 97813983,97,Z3983,81,1,97,97,972,9,3,1,4.0,4,4,B,101,223,122,8,8.6,0,106,0.798,104,6,1,,,0,,,"THIN,WEAK",Z3246,81,Z2299,81,97,3,93,248,7,2,104,2.23,139.7,3,107,,0.0,0,0,,,0.0,0.0
97WN02930, 97813982,97,Z3982,81,1,97,97,972,9,3,2,4.0,4,4,2,101,219,118,22,11.5,53,70,0.496,71,6,1,,,0,,,,Z3246,81,Z2299,81,97,3,93,248,8,5,81,2.23,139.7,3,78,,0.0,0,0,,,0.0,0.0
97WN02931, 97813988,97,Z3988,81,2,ch,31,j.1,8,2,2,1.0,1,1,4,101,223,122,3,8.3,43,60,0.424,59,1,1,,,2,c,-CH,,A0987,04,A3262,04,ch,3,93,273,5,5,104,2.0,127.0,3,66,,0.37,0,0,,,0.0,0.74
97WN02932, 97813989,97,Z3989,81,2,ch,31,j.1,8,2,2,1.0,1,1,4,101,223,122,4,9.3,51,69,0.489,68,1,1,,,2,c,XCH,,A0987,04,A3262,04,ch,X,93,287,5,5,110,2.0,127.0,1,73,,0.37,0,0,,CC,0.0,0.74
97WN02933, 97813991,97,Z3991,81,1,97,97,974,8,2,2,1.0,1,1,B,101,223,122,8,8.3,0,74,0.539,73,6,1,,,0,,,WEAK,Z3228,81,Z3605,81,97,3,93,248,5,6,82,1.76,140.2,3,77,,0.0,0,0,,,0.0,0.0
97WN02934, 97813990,97,Z3990,81,2,ch,00,j.0,5,1,1,1.0,1,1,4,101,223,122,2,11.3,56,85,0.604,84,1,1,,,2,c,XCH,4TEATS,T4367,44,A3445,04,ch,X,93,287,1,1,98,1.0,84.0,1,93,,0.0,0,0,,CH,0.0,0.0
97WN02935, 97813993,97,Z3993,81,1,97,97,972,5,1,2,4.0,4,4,B,101,223,122,8,12.7,0,90,0.634,89,6,1,,,0,,,WEAK,Z3246,81,Z2307,81,97,3,93,248,3,3,92,1.48,131.4,3,87,,0.0,0,0,,,0.0,0.0
97WN02936, 97813996,97,Z3996,81,1,97,97,972,9,3,1,5.0,5,4,B,102,223,121,8,11.7,0,109,0.804,108,6,1,,,0,,,,Z3246,81,Z1381,81,97,1,,0,7,2,107,1.96,138.0,1,100,,0.0,0,0,,,0.0,0.0
97WN02937, 97813992,97,Z3992,81,1,97,97,974,8,2,2,1.0,1,1,B,101,223,122,7,9.8,0,73,0.518,72,6,2,,,0,,,,Z3228,81,Z3605,81,97,3,93,248,5,4,81,1.76,140.2,3,76,,0.0,0,0,,,0.0,0.0
97WN02938, 97813998,97,Z3998,81,2,97,97,974,8,2,2,1.0,1,1,B,102,223,121,8,10.5,0,80,0.574,79,6,1,,,0,,974,,Z3228,81,Z3571,81,97,1,,0,5,5,96,1.76,142.0,1,85,,0.0,0,0,,MF,0.0,0.0
97WN02939, 97813999,97,Z3999,81,2,97,97,971,8,2,2,3.0,3,3,B,102,223,121,8,12.2,0,89,0.635,88,6,1,,,0,,973,,Z2345,81,Z2912,81,97,1,,0,5,6,104,1.82,146.0,1,94,,0.0,0,0,,MF,0.0,0.0
97WN02940, 97813997,97,Z3997,81,2,97,97,974,8,2,2,1.0,1,1,B,102,223,121,7,10.0,0,76,0.545,75,6,1,,,0,,974,,Z3228,81,Z3571,81,97,1,,0,5,5,92,1.76,142.0,1,85,,0.0,0,0,,MF,0.0,0.0
97WN02941, 97813971,97,Z3971,81,1,ch,00,j.0,5,1,1,1.0,1,1,4,99,223,124,5,14.1,69,96,0.66,93,1,1,,,2,c,-CH,,T4367,44,A3372,04,ch,1,,0,1,1,103,1.0,93.0,1,92,,1.86,0,0,,,0.0,3.71
97WN02942, 97813970,97,Z3970,81,1,97,97,972,9,3,2,5.0,5,4,2,99,219,120,14,11.7,57,69,0.478,69,6,1,,,0,,,,Z3246,81,Z1466,81,97,3,93,248,8,5,78,2.18,136.2,3,78,,0.0,0,0,,,0.0,0.0
97WN02943, 97813973,97,Z3973,81,1,97,97,972,8,2,2,4.0,4,4,B,100,223,123,8,13.1,0,88,0.609,86,6,1,,,0,,,"X,SEV.ENTR",Z3246,81,Z2368,81,97,3,93,248,5,4,88,1.61,122.4,3,87,,0.0,0,0,,,0.0,0.0
97WN02944, 97813974,97,Z3974,81,1,ch,00,j.8,5,1,1,1.0,1,1,4,100,223,123,6,11.9,75,100,0.716,98,1,3,,,2,h,-CH,HAIRY,T4345,44,A3093,04,ch,1,,0,1,1,109,1.0,98.0,1,96,,2.47,0,0,,,0.0,4.93
97WN02945, 97813975,97,Z3975,81,1,ch,00,j.3,5,1,1,1.0,1,1,4,100,223,123,4,11.6,70,97,0.694,95,1,1,,,2,h,-CH,,A1264,04,A2822,04,ch,1,,0,1,1,105,1.0,95.0,1,96,,0.0,0,0,,,0.0,0.0
97WN02946, 97813976,97,Z3976,81,2,97,97,974,9,3,2,1.0,1,1,B,100,223,123,1,7.7,0,85,0.628,83,6,1,,,0,,WSU,,Z3228,81,Z3621,81,97,W,,0,8,6,99,1.86,144.6,W,,,0.0,0,0,,,0.0,0.0
97WN02947, 97813972,97,Z3972,81,1,97,97,972,8,2,2,4.0,4,4,B,100,223,123,8,10.9,0,77,0.537,75,6,1,,,0,,,,Z3246,81,Z2368,81,97,3,93,248,5,6,80,1.61,122.4,3,70,,0.0,0,0,,,0.0,0.0
97WN02948, 97813977,97,Z3977,81,1,97,97,974,9,3,2,1.0,1,1,B,100,223,123,7,9.4,0,86,0.623,84,6,1,,,0,,,,Z3228,81,Z3621,81,97,3,93,248,8,4,91,1.86,144.6,3,86,,0.0,0,0,,,0.0,0.0
97WN02949, 97814113,97,Z4113,81,3,ch,00,j.0,5,1,1,1.0,1,1,4,107,223,116,7,10.2,54,82,0.619,84,1,1,,,2,h,-CH,MIXUP LAMB,T4367,44,A3346,04,ch,3,93,273,1,1,92,1.0,84.0,3,84,,1.06,0,0,,,0.0,2.12
97WN02950, 97814114,97,Z4114,81,2,ch,31,ai2,5,1,1,3.0,3,3,4,107,223,116,4,9.5,71,93,0.72,96,1,1,,,2,h,AI,HAIRY,S1390,10,A1280,04,ch,1,,0,1,1,119,1.67,109.7,1,103,,3.6,0,0,,,4.23,2.96
97WN02951, 97814115,97,Z4115,81,1,ch,31,ai2,8,2,2,3.0,3,3,4,107,223,116,3,12.6,47,65,0.452,67,1,1,,,2,h,-CH,PEN MIXUP4/25,S1390,10,A1236,04,ch,3,93,248,5,5,81,1.67,80.0,3,66,,3.96,0,0,,,4.23,3.68
97WN02952, 97814116,97,Z4116,81,2,ch,31,ai2,8,2,2,3.0,3,3,4,107,223,116,6,10.9,66,85,0.639,88,1,1,,,2,h,AI,4TEATS,S1390,10,A1236,04,ch,1,,0,5,5,98,1.67,80.0,1,96,,3.96,0,0,,,4.23,3.68
97WN02953, 97814112,97,Z4112,81,1,ch,00,ai2,8,2,1,3.0,3,3,4,107,223,116,3,9.4,59,86,0.66,89,1,1,,,2,c,-CH,,S1497,10,A1242,04,ch,1,,0,3,2,95,1.33,81.7,1,84,,5.25,0,0,,,7.79,2.7
97WN02954, 97814119,97,Z4119,81,1,ch,34,ai2,9,3,2,3.0,3,3,4,107,223,116,3,9.2,64,91,0.705,94,1,1,,,2,c,-CH,,A0484,04,A1134,04,ch,1,,0,8,5,92,1.33,70.0,1,91,,1.95,0,0,,,0.0,3.89
97WN02955, 97814117,97,Z4117,81,1,ch,34,ai2,9,3,2,3.0,3,3,4,107,223,116,5,7.9,41,51,0.372,52,1,1,,,2,c,-CH,,A0484,04,A1134,04,ch,3,93,248,8,5,67,1.33,70.0,3,52,,1.95,0,0,,,0.0,3.89
97WN02956, 97814101,97,Z4101,81,2,ch,31,j.1,5,1,1,1.0,1,1,4,107,223,116,5,9.9,52,68,0.501,70,1,1,,,2,c,XCH,,A0987,04,A3632,04,ch,X,93,287,1,1,82,1.0,70.0,1,73,,0.0,0,0,,CC,0.0,0.0
97WN02957, 97814100,97,Z4100,81,1,ch,31,j.1,8,2,2,1.0,1,1,4,107,223,116,4,9.2,45,64,0.472,66,1,1,,,2,c,-CH,,A0987,04,A3236,04,ch,1,,0,5,4,103,2.0,125.0,1,66,,3.32,0,0,,,0.0,6.64
97WN02958, 97814103,97,Z4103,81,2,ch,00,ai2,8,2,2,2.0,2,2,4,107,223,116,2,8.9,44,62,0.458,64,1,1,,,2,c,-CH,4TEATS,S1878,10,T4888,44,ch,3,93,273,5,5,77,1.5,68.0,3,68,,3.53,0,0,,,0.0,7.06
97WN02959, 97814104,97,Z4104,81,1,ch,00,ai2,5,1,1,2.0,2,2,4,107,223,116,5,11.1,75,95,0.723,98,1,1,,,2,c,-CH,,S1497,10,A2456,04,ch,1,,0,1,1,106,1.0,92.0,1,87,,5.14,0,0,,,7.79,2.49
97WN02960, 97814102,97,Z4102,81,2,ch,00,ai2,8,2,2,2.0,2,2,4,107,223,116,6,8.2,51,70,0.533,72,1,1,,,2,c,XCH,Find / Bleed?,S1878,10,T4888,44,ch,X,93,287,5,5,82,1.5,68.0,1,73,,3.53,0,0,,CC,0.0,7.06
97WN02961, 97814108,97,Z4108,81,1,ch,31,ai2,9,3,2,2.0,2,2,4,107,223,116,4,8.2,51,77,0.593,79,1,1,,,2,h,-CH,,S1390,10,A2366,04,ch,1,,0,8,5,104,2.0,112.5,1,80,,1.92,0,0,,,4.23,-0.4
97WN02962, 97814107,97,Z4107,81,1,ch,31,ai2,9,3,2,2.0,2,2,4,107,223,116,2,9.5,45,66,0.487,68,1,1,,,2,h,-CH,,S1390,10,A2366,04,ch,1,,0,8,5,98,2.0,112.5,1,66,,1.92,0,0,,,4.23,-0.4
97WN02963, 97814131,97,Z4131,81,2,ch,00,ai2,9,3,2,2.0,2,2,4,108,223,115,7,8.4,46,66,0.501,69,1,1,,,2,h,AI,,S1541,10,T4884,44,ch,1,,0,8,5,98,2.5,103.5,1,71,,2.82,0,0,,,3.04,2.59
97WN02964, 97814130,97,Z4130,81,1,ch,34,ai2,8,2,2,2.0,2,2,4,108,223,115,4,9.7,55,76,0.577,79,1,1,6,,2,h,-CH,H6,A0484,04,A2293,04,ch,1,,0,5,5,109,1.5,122.0,1,79,,2.35,0,0,,,0.0,4.7
97WN02965, 97814134,97,Z4134,81,2,ch,00,ai2,5,1,1,3.0,3,3,4,108,223,115,4,11.7,66,86,0.646,89,1,1,,,2,c,XCH,Find / Bleed?,S1497,10,A1347,04,ch,X,93,287,1,1,115,1.67,110.0,1,93,,5.37,0,0,,CC,7.79,2.94
97WN02966, 97814135,97,Z4135,81,2,ch,31,ai2,8,2,2,2.0,2,2,4,108,223,115,5,8.2,34,51,0.372,53,1,1,,,2,c,-CH,,A0484,04,S6406,10,ch,3,93,273,5,7,93,1.5,114.0,3,56,,1.75,0,0,,,0.0,3.5
97WN02967, 97814136,97,Z4136,81,1,ch,31,ai2,8,2,2,2.0,2,2,4,108,223,115,4,11.3,72,90,0.684,93,4,1,,,2,c,-CH,"BRN.FACE,EARS",A0484,04,S6406,10,ch,1,,0,5,3,114,1.5,114.0,1,90,,1.75,0,0,,,0.0,3.5
97WN02968, 97814132,97,Z4132,81,2,ch,00,ai2,9,3,2,2.0,2,2,4,108,223,115,2,7.8,45,70,0.541,73,1,1,,,2,h,AI,,S1541,10,T4884,44,ch,1,,0,8,5,101,2.5,103.5,1,78,,2.82,0,0,,,3.04,2.59
97WN02969, 97814139,97,Z4139,81,1,ch,31,ai2,9,3,1,2.0,2,2,4,108,223,115,4,7.9,56,83,0.653,86,1,1,,,2,c,-CH,,A0484,04,T4929,44,ch,1,,0,7,2,92,2.0,79.5,1,84,,0.0,0,0,,,0.0,0.0
97WN02970, 97814140,97,Z4140,81,1,ch,34,ai2,5,1,1,2.0,2,2,4,108,223,115,6,10.7,62,87,0.663,90,1,1,,,2,c,-CH,,A0484,04,A2322,04,ch,1,,0,1,1,96,1.5,82.5,1,82,,0.37,0,0,,,0.0,0.74
97WN02971, 97814143,97,Z4143,81,1,ch,31,ai2,9,3,2,3.0,3,3,4,108,223,115,7,8.2,45,65,0.494,67,1,1,,,2,c,*CH,Find / Bleed?,A0356,04,S5363,10,ch,1,,0,8,5,100,2.0,118.0,1,65,,0.05,0,0,,,0.0,0.09
97WN02972, 97814144,97,Z4144,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,5,11.0,46,68,0.496,70,1,1,5,,2,h,-CH,H5,S1390,10,T4861,44,ch,1,,0,5,5,79,1.0,72.0,1,67,,4.1,0,0,,,4.23,3.96
97WN02973, 97814145,97,Z4145,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,4,10.6,48,71,0.525,74,1,1,,,2,h,*CH,Find / Bleed?,S1390,10,T4861,44,ch,1,,0,5,5,81,1.0,72.0,1,72,,4.1,0,0,,,4.23,3.96
97WN02974, 97814146,97,Z4146,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,3,9.9,47,67,0.497,69,1,1,,,2,c,-CH,,S1878,10,A2442,04,ch,1,,0,5,5,100,1.5,117.0,1,69,,1.95,0,0,,,0.0,3.89
97WN02975, 97814142,97,Z4142,81,2,ch,31,ai2,9,3,2,3.0,3,3,4,108,223,115,6,8.0,52,72,0.557,75,1,1,,,2,c,AI,,A0356,04,S5363,10,ch,1,,0,8,5,110,2.0,118.0,1,81,,0.05,0,0,,,0.0,0.09
97WN02976, 97814148,97,Z4148,81,2,ch,00,ai2,8,2,2,3.0,3,3,4,108,223,115,6,8.2,48,66,0.503,69,1,1,,,2,c,XCH,,S0423,10,A1169,04,ch,X,93,287,5,7,99,1.33,104.3,1,79,,4.09,0,0,,CC,7.43,0.74
97WN02977, 97814149,97,Z4149,81,1,ch,00,ai2,8,2,2,3.0,3,3,4,108,223,115,6,11.5,58,79,0.587,82,1,1,,,2,c,-CH,,S0423,10,A1169,04,ch,1,,0,5,3,102,1.33,104.3,1,80,,4.09,0,0,,,7.43,0.74
97WN02978, 97814147,97,Z4147,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,6,9.1,54,79,0.608,82,1,1,,,2,c,-CH,,S1878,10,A2442,04,ch,1,,0,5,5,108,1.5,117.0,1,83,,1.95,0,0,,,0.0,3.89
97WN02979, 97814151,97,Z4151,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,5,13.0,60,86,0.635,89,1,1,,,2,c,*CH,Find / Bleed?,S1878,10,A2270,04,ch,1,,0,5,3,117,1.5,125.0,1,89,,3.54,0,0,,,0.0,7.08
97WN02980, 97814150,97,Z4150,81,2,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,3,9.4,54,72,0.544,75,1,1,,,2,c,XCH,,S1878,10,A2270,04,ch,X,93,287,5,7,113,1.5,125.0,1,76,,3.54,0,0,,CC,0.0,7.08
97WN02981, 97814153,97,Z4153,81,1,ch,00,ai2,9,3,2,2.0,2,2,4,108,223,115,4,9.8,58,82,0.628,85,1,1,,,2,c,-CH,,S1878,10,A2223,04,ch,1,,0,8,5,114,2.5,125.0,1,81,,2.65,0,0,,,0.0,5.3
97WN02982, 97814154,97,Z4154,81,1,ch,00,ai2,9,3,2,2.0,2,2,4,108,223,115,6,11.4,54,79,0.588,82,1,1,,,2,c,-CH,,S1878,10,A2223,04,ch,1,,0,8,5,112,2.5,125.0,1,77,,2.65,0,0,,,0.0,5.3
97WN02983, 97814155,97,Z4155,81,1,ch,31,ai2,8,2,2,3.0,3,3,4,108,223,115,3,8.0,53,74,0.574,77,1,1,,,2,h,-CH,,S2915,10,A1346,04,ch,1,,0,5,5,100,2.0,107.0,1,73,,5.51,0,0,,,5.51,5.51
97WN02984, 97814156,97,Z4156,81,1,ch,31,ai2,8,2,2,3.0,3,3,4,108,223,115,5,8.8,52,83,0.645,86,1,1,,,2,h,-CH,,S2915,10,A1346,04,ch,1,,0,5,5,106,2.0,107.0,1,83,,5.51,0,0,,,5.51,5.51
97WN02985, 97814159,97,Z4159,81,1,ch,34,ai2,9,3,2,3.0,3,3,4,109,223,114,4,7.8,38,63,0.484,66,1,1,,,2,h,*CH,Find / Bleed?,A0356,04,A1294,04,ch,3,93,248,8,5,91,2.0,102.3,3,63,,1.0,0,0,,,0.0,2.0
97WN02986, 97814157,97,Z4157,81,2,ch,34,ai2,9,3,2,3.0,3,3,4,109,223,114,5,8.9,47,71,0.545,74,1,1,,,2,h,AI,,A0356,04,A1294,04,ch,1,,0,8,5,101,2.0,102.3,1,82,,1.0,0,0,,,0.0,2.0
97WN02987, 97814161,97,Z4161,81,1,ch,31,j.5,8,2,2,1.0,1,1,4,109,223,114,6,7.5,47,71,0.557,74,1,1,,,2,c,-CH,,A1444,04,A3208,04,ch,1,,0,5,5,110,2.0,129.0,1,67,,2.71,0,0,,,0.0,5.41
97WN02988, 97814160,97,Z4160,81,1,ch,31,j.5,8,2,2,1.0,1,1,4,109,223,114,3,6.6,42,53,0.407,55,1,1,,,2,c,*CH,Find / Bleed?,A1444,04,A3208,04,ch,3,93,248,5,5,98,2.0,129.0,3,51,,2.71,0,0,,,0.0,5.41
97WN02989, 97814163,97,Z4163,81,1,ch,35,ai2,8,2,1,2.0,2,2,4,109,223,114,6,8.9,51,80,0.624,84,1,1,,,2,h,-CH,,A0356,04,T5035,44,ch,1,,0,3,2,91,1.5,79.0,1,78,,2.2,0,0,,,0.0,4.4
97WN02990, 97814164,97,Z4164,81,2,ch,00,ai2,5,1,1,3.0,3,3,4,109,223,114,6,10.6,65,86,0.661,90,1,1,,,2,c,XCH,,S1497,10,A1314,04,ch,X,93,287,1,1,90,1.0,60.7,1,93,,4.38,0,0,,CC,7.79,0.96
97WN02991, 97814165,97,Z4165,81,1,ch,34,ai2,8,2,2,3.0,3,3,4,109,223,114,2,10.3,61,78,0.594,82,1,1,,,2,c,-CH,,A0484,04,A1315,04,ch,1,,0,5,4,111,1.67,122.7,1,79,,0.48,0,0,,,0.0,0.96
97WN02992, 97814166,97,Z4166,81,1,ch,34,ai2,8,2,2,3.0,3,3,4,109,223,114,6,8.7,42,56,0.415,58,1,1,,,2,c,*CH,Find / Bleed?,A0484,04,A1315,04,ch,3,93,248,5,6,97,1.67,122.7,3,62,,0.48,0,0,,,0.0,0.96
97WN02993, 97814121,97,Z4121,81,2,ch,31,j.2,8,2,1,1.0,1,1,4,107,223,116,6,9.5,55,76,0.573,78,1,1,,,2,h,XCH,,A1126,04,A3339,04,ch,X,93,287,3,2,91,2.0,78.0,1,80,,2.13,0,0,,CH,0.0,4.25
97WN02994, 97814120,97,Z4120,81,2,ch,00,ai2,5,1,2,2.0,2,2,4,107,223,116,7,11.1,55,81,0.603,83,1,1,,,2,c,XCH,,S1878,10,T4820,44,ch,X,93,287,3,5,85,0.5,60.5,1,89,,3.89,0,0,,CC,0.0,7.77
97WN02995, 97814123,97,Z4123,81,2,ch,00,j.7,5,1,1,1.0,1,1,4,107,223,116,6,13.5,66,87,0.634,90,1,1,,,2,c,AI,,T4325,44,T5413,44,ch,1,,0,1,1,105,1.0,90.0,1,93,,0.85,0,0,,,0.0,1.69
97WN02996, 97814124,97,Z4124,81,1,ch,31,ai2,5,1,2,3.0,3,3,4,108,223,115,3,11.0,63,97,0.748,101,1,1,,,2,h,-CH,,S2915,10,A1228,04,ch,1,,0,3,3,115,1.33,107.8,1,95,,3.16,0,0,,,5.51,0.81
97WN02997, 97814125,97,Z4125,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,3,10.2,50,77,0.581,80,1,1,,,2,h,-CH,,S1908,10,T4969,44,ch,1,,0,5,5,88,1.0,78.5,1,81,,4.7,0,0,,,5.84,3.55
97WN02998, 97814126,97,Z4126,81,2,ch,00,ai2,8,2,2,2.0,2,2,4,108,223,115,4,9.9,55,74,0.557,77,1,1,,,2,h,AI,,S1908,10,T4969,44,ch,1,,0,5,5,91,1.0,78.5,1,74,,4.7,0,0,,,5.84,3.55
97WN02999, 97814128,97,Z4128,81,2,ch,31,j.2,5,1,1,1.0,1,1,4,108,223,115,2,8.0,54,82,0.643,85,1,1,,,2,c,XCH,,A1126,04,A3238,04,ch,X,93,287,1,1,99,1.0,85.0,1,82,,2.57,0,0,,CC,0.0,5.14
97WN03000, 97814129,97,Z4129,81,2,ch,34,ai2,8,2,2,2.0,2,2,4,108,223,115,4,10.0,56,73,0.548,76,1,1,,,2,h,AI,4TEATS,A0484,04,A2293,04,ch,1,,0,5,5,112,1.5,122.0,1,83,,2.35,0,0,,,0.0,4.7
97WN03001, 97814127,97,Z4127,81,2,ch,31,j.3,5,1,1,1.0,1,1,4,108,223,115,4,9.2,52,70,0.529,73,1,1,,,2,c,AI,,A1264,04,A3237,04,ch,1,,0,1,1,85,1.0,73.0,1,79,,2.57,0,0,,,0.0,5.14
97WN03002, 97814181,97,Z4181,81,1,ch,00,ai2,5,1,1,2.0,2,2,4,109,223,114,2,12.0,67,96,0.737,100,1,1,,,2,c,-CH,,S1878,10,T4910,44,ch,1,,0,1,1,107,1.0,93.0,1,91,,3.89,0,0,,,0.0,7.77
97WN03003, 97814183,97,Z4183,81,1,97,97,972,8,2,2,6.0,6,4,B,109,223,114,8,16.5,0,106,0.785,111,6,1,,,0,,,,Z3246,81,Z0850,81,97,1,,0,5,5,110,1.93,142.1,1,105,,0.0,0,0,,,0.0,0.0
97WN03004, 97814184,97,Z4184,81,1,97,97,972,8,2,2,6.0,6,4,B,109,223,114,7,15.6,0,108,0.811,113,6,1,,,0,,,,Z3246,81,Z0850,81,97,1,,0,5,5,111,1.93,142.1,1,104,,0.0,0,0,,,0.0,0.0
97WN03005, 97814185,97,Z4185,81,2,ch,00,ai2,8,2,2,2.0,2,2,4,109,223,114,3,9.1,46,68,0.517,71,1,1,,,2,c,XCH,,S1878,10,A2302,04,ch,X,93,287,5,6,107,1.5,118.5,1,74,,2.66,0,0,,CC,0.0,5.32
97WN03006, 97814186,97,Z4186,81,1,ch,00,ai2,8,2,2,2.0,2,2,4,109,223,114,3,12.1,59,83,0.622,87,1,1,,,2,c,-CH,,S1878,10,A2302,04,ch,1,,0,5,4,112,1.5,118.5,1,76,,2.66,0,0,,,0.0,5.32
97WN03007, 97814182,97,Z4182,81,2,ch,00,ai2,5,1,1,2.0,2,2,4,109,223,114,2,12.5,65,89,0.671,93,1,1,,,2,c,XCH,,S1878,10,A2361,04,ch,X,93,287,1,1,104,1.0,85.0,1,94,,2.18,0,0,,CC,0.0,4.36
97WN03008, 97814188,97,Z4188,81,1,ch,00,ai2,8,2,2,3.0,3,3,4,109,223,114,4,12.2,60,86,0.647,90,1,1,3,,2,h,-CH,H3+,S1541,10,S5329,10,ch,1,,0,5,5,110,1.33,111.3,1,84,,1.82,0,0,,,3.04,0.59
97WN03009, 97814189,97,Z4189,81,2,ch,00,ai2,8,2,2,3.0,3,3,4,109,223,114,5,10.7,62,86,0.661,90,1,1,,,2,c,XCH,4TEATS,S1878,10,A1125,04,ch,X,93,287,5,5,108,1.67,96.0,1,101,,3.25,0,0,,CC,0.0,6.49
97WN03010, 97814187,97,Z4187,81,2,ch,00,ai2,8,2,2,3.0,3,3,4,109,223,114,4,12.1,55,78,0.578,81,1,1,,,2,h,AI,4TEATS,S1541,10,S5329,10,ch,1,,0,5,5,110,1.33,111.3,1,100,,1.82,0,0,,,3.04,0.59
97WN03011, 97814191,97,Z4191,81,2,ch,00,ai2,8,2,2,3.0,3,3,4,109,223,114,4,8.8,36,57,0.423,60,1,1,,,2,c,-CH,ENTR,S1878,10,A1000,04,ch,3,93,273,5,6,108,2.0,133.7,3,67,,3.32,0,0,,,0.0,6.63
97WN03012, 97814190,97,Z4190,81,1,ch,00,ai2,8,2,2,3.0,3,3,4,109,223,114,6,11.2,58,75,0.56,78,1,1,,,2,c,-CH,,S1878,10,A1125,04,ch,1,,0,5,5,95,1.67,96.0,1,75,,3.25,0,0,,,0.0,6.49
97WN03013, 97814193,97,Z4193,81,2,ch,00,ai2,5,1,1,2.0,2,2,4,109,223,114,6,12.5,62,91,0.689,95,1,1,,,2,h,AI,ENTR,S2079,10,T4931,44,ch,1,,0,1,1,108,1.0,90.0,1,94,,4.73,0,0,,,9.03,0.42
