UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM,MASTITRT
00WN01556,100047531,00,A7531,04,2,81,30,02,9,3,2,5.0,5,4,1,107,221,114,13,8.2,53,78,0.612,82,1,1,,,0,M,.,e.9,,A5515,04,A2050,04,81,1,,0,8,6,104,2.24,135.0,1,90,100,,0,0,0,,,,
00WN01557,100047533,00,A7533,04,2,81,30,02,9,3,2,2.0,2,2,1,107,221,114,11,9.5,61,83,0.645,87,1,1,,,0,M,.,e.7,4TEATS,A5515,04,A5364,04,81,1,,0,8,4,115,2.41,153.4,1,92,98,,0,0,0,,,,
00WN01558,100047534,00,A7534,04,1,81,30,02,9,3,2,2.0,2,2,1,107,221,114,17,7.2,49,74,0.586,78,1,1,,,0,M,.,,,A5515,04,A5364,04,81,1,,0,8,6,105,2.41,153.4,1,83,0,,0,0,0,,,,
00WN01559,100047536,00,A7536,04,1,88,30,46-,9,3,2,2.5,2,2,1,107,221,114,23,9.5,58,76,0.583,79,1,1,,,7,.,GXE,,,A5230,04,A4798,04,73,1,,0,8,5,106,2.57,155.2,1,88,0,,0,0,0,,,,
00WN01560,100047537,00,A7537,04,2,88,30,46-,9,3,2,2.5,2,2,1,107,221,114,17,8.9,60,80,0.624,84,1,1,,,7,.,GXE,e.7,4TEATS,A5230,04,A4798,04,73,1,,0,8,5,114,2.57,155.2,1,89,100,,0,0,0,,,,
00WN01561,100047540,00,A7540,04,2,82,30,27,9,3,1,4.0,4,4,1,107,221,114,22,6.2,48,67,0.533,70,1,1,,,0,C,.,,X,A5341,04,A3035,04,82,3,93,266,7,2,77,1.94,88.1,3,79,0,,0,0,0,,,,
00WN01562,100047541,00,A7541,04,1,81,30,03,8,2,2,4.0,4,4,1,107,221,114,13,11.4,64,90,0.689,94,1,1,,,0,M,.,,"HAIRY, Rechk",A5232,04,A3198,04,81,1,,0,5,5,112,1.94,151.0,1,94,0,,0,0,0,,,,
00WN01563,100047542,00,A7542,04,2,81,30,03,8,2,2,4.0,4,4,1,107,221,114,14,11.1,68,92,0.71,96,1,1,,,0,M,.,e.7,,A5232,04,A3198,04,81,1,,0,5,5,119,1.94,151.0,1,107,113,,0,0,0,,,,
00WN01564,100047545,00,A7545,04,3,88,30,42-,9,3,2,3.0,3,3,1,107,221,114,2,9.7,60,81,0.625,85,1,1,,,7,.,GXE,,,A4528,04,A4622,04,73,3,93,266,8,5,92,2.01,103.3,3,87,0,,0,0,0,,,,
00WN01565,100047546,00,A7546,04,3,88,30,42-,9,3,2,3.0,3,3,1,107,221,114,20,10.2,53,72,0.542,75,1,1,,,7,.,GXE,,,A4528,04,A4622,04,73,3,93,266,8,5,87,2.01,103.3,3,80,0,,0,0,0,,,,
00WN01566,100047547,00,A7547,04,1,81,30,02,8,2,2,2.0,2,2,1,107,221,114,16,10.8,52,57,0.405,59,1,1,,,0,M,.,,X,A5515,04,A5542,04,81,3,93,249,5,5,87,2.07,133.0,3,70,0,,0,0,0,,,,
00WN01567,100047548,00,A7548,04,1,81,30,02,8,2,2,2.0,2,2,1,107,221,114,17,10.2,65,71,0.533,74,1,1,3,,0,M,.,,H3,A5515,04,A5542,04,81,3,93,249,5,5,94,2.07,133.0,3,90,0,,0,0,0,,,,
00WN01568,100047550,00,A7550,04,1,88,30,45-,9,3,1,5.5,5,4,1,108,221,113,10,11.0,72,102,0.805,108,1,1,,,7,.,GXE,,NICE,A5346,04,A1531,04,73,3,93,249,7,2,101,1.8,111.0,3,99,0,,0,0,0,,,,
00WN01569,100047551,00,A7551,04,2,88,30,43-,8,2,2,2.5,2,2,1,108,221,113,1,8.5,44,65,0.5,69,1,1,,,7,.,  8,,4TEATS,A4898,04,A4769,04,73,2,92,265,5,5,96,2.07,132.3,2,75,75,,0,0,0,,,,
00WN01570,100047552,00,A7552,04,2,88,30,43-,8,2,2,2.5,2,2,1,108,221,113,24,8.4,45,63,0.483,66,1,1,,,7,.,GXE,,,A4898,04,A4769,04,73,3,93,266,5,5,94,2.07,132.3,3,75,0,,0,0,0,,,,
00WN01571,100047553,00,A7553,04,1,88,30,45-,9,3,2,2.0,2,2,1,108,221,113,7,9.1,57,83,0.654,88,1,1,2,,7,.,GXE,,H2,A5346,04,A5089,04,82,1,,0,8,5,104,2.41,141.1,1,88,0,,0,0,0,,,,
00WN01572,100047555,00,A7555,04,1,88,30,45-,9,3,2,2.0,2,2,1,108,221,113,1,9.5,56,77,0.597,81,1,1,,,7,.,GXE,,,A5346,04,A5089,04,82,3,93,249,8,5,101,2.41,141.1,3,89,0,,0,0,0,,,,
00WN01573,100047558,00,A7558,04,2,81,30,03,9,3,1,6.0,6,4,1,108,221,113,21,10.4,51,71,0.536,75,1,1,,,0,M,  2,,,A5232,04,A0825,04,81,2,92,265,7,2,90,2.33,112.0,2,83,83,,0,0,0,,,,
00WN01574,100047561,00,A7561,04,2,00,76,.0.,9,3,2,3.0,3,3,1,108,221,113,12,8.8,51,73,0.568,77,1,1,,,0,F, 19,,,K0000,63,A4205,04,00,2,92,265,8,5,0,2.43,147.4,2,84,84,,0,0,0,,,,
00WN01575,100047562,00,A7562,04,2,00,76,.0.,9,3,2,3.0,3,3,1,108,221,113,10,9.1,63,88,0.698,93,1,1,,,0,F, 17,,,K0000,63,A4205,04,00,2,92,265,8,5,0,2.43,147.4,2,96,96,,0,0,0,,,,
00WN01576,100047564,00,A7564,04,2,81,30,04,9,3,2,3.0,3,3,1,108,221,113,2,7.8,48,71,0.559,75,1,1,,,0,M,  3,,,A5472,04,A4491,04,81,2,92,265,8,6,95,2.15,123.4,2,77,77,,0,0,0,,,,
00WN01577,100047565,00,A7565,04,3,81,30,04,9,3,2,3.0,3,3,1,108,221,113,9,9.5,57,80,0.624,84,1,1,,,0,M,.,,,A5472,04,A4491,04,81,3,93,266,8,4,101,2.15,123.4,3,88,0,,0,0,0,,,,
00WN01578,100047567,00,A7567,04,3,88,30,e.8,8,2,1,1.0,1,1,1,108,221,113,6,9.5,59,83,0.65,88,1,1,,,0,.,.,,,A5789,04,A6285,04,81,3,93,266,3,2,107,2.2,132.7,3,90,0,,0,0,0,,,,
00WN01579,100047568,00,A7568,04,3,88,30,e.9,8,2,1,1.0,1,1,1,108,221,113,15,12.0,50,77,0.575,81,1,1,,,7,.,GXE,,,A5129,04,A6435,04,88,3,93,266,3,2,103,2.2,131.3,3,85,0,,0,0,0,,,,
00WN01580,100047570,00,A7570,04,2,88,30,45-,8,2,2,2.5,2,2,1,108,221,113,20,10.8,56,68,0.506,72,1,1,,,7,.,GXE,,"UGLY, ENTR",A5346,04,A4817,04,73,3,93,266,5,5,105,2.24,148.5,3,78,0,,0,0,0,,,,
00WN01581,100047571,00,A7571,04,1,88,30,45-,8,2,2,2.5,2,2,1,108,221,113,17,11.9,62,74,0.55,78,1,1,,,7,.,GXE,,,A5346,04,A4817,04,73,3,93,249,5,5,103,2.24,148.5,3,77,0,,0,0,0,,,,
00WN01582,100047572,00,A7572,04,3,81,30,01,5,1,1,6.0,6,4,1,108,221,113,17,13.8,79,102,0.781,107,1,1,,,0,M,.,,,A5198,04,A1383,04,81,3,93,266,1,1,107,1.63,109.9,3,112,0,,0,0,0,,,,
00WN01583,100047574,00,A7574,04,1,82,30,21,9,3,2,2.0,2,2,1,108,221,113,12,9.1,51,74,0.574,78,1,1,,,0,C,.,,TACKY,A5530,04,A5260,04,82,3,93,249,8,6,91,2.07,121.7,3,78,0,,0,0,0,,,,
00WN01584,100047575,00,A7575,04,2,82,30,21,9,3,2,2.0,2,2,1,108,221,113,6,11.3,58,88,0.679,93,1,1,,,0,C,.,e.8,,A5530,04,A5260,04,82,1,,0,8,4,104,2.07,121.7,1,94,95,,0,0,0,,,,
00WN01585,100047576,00,A7576,04,3,88,30,46-,8,2,2,2.0,2,2,1,108,221,113,2,9.4,58,85,0.669,90,1,1,,,7,.,GXE,,,A5230,04,A5057,04,81,3,93,266,5,5,103,2.07,120.3,3,94,0,,0,0,0,,,,
00WN01586,100047577,00,A7577,04,2,88,30,46-,8,2,2,2.0,2,2,1,108,221,113,21,8.6,48,71,0.552,75,1,1,,,7,.,GXE,e.6,,A5230,04,A5057,04,81,1,,0,5,5,94,2.07,120.3,1,79,100,,0,0,0,,,,
00WN01587,100047579,00,A7579,04,1,82,30,21,9,3,2,5.0,5,4,1,108,221,113,7,8.9,48,75,0.585,79,1,1,2,,0,C,.,,H2,A5530,04,A1861,04,82,3,93,249,8,4,84,2.35,104.9,3,78,0,,0,0,0,,,,
00WN01588,100047580,00,A7580,04,2,82,30,21,9,3,2,5.0,5,4,1,108,221,113,23,7.4,56,66,0.519,70,1,1,,,0,C,  4,,,A5530,04,A1861,04,82,2,92,265,8,6,84,2.35,104.9,2,76,76,,0,0,0,,,,
00WN01589,100047581,00,A7581,04,1,81,30,02,9,3,2,2.0,2,2,1,108,221,113,1,10.0,55,83,0.646,88,1,1,,,0,M,.,,,A5515,04,A5116,04,81,1,,0,8,5,111,2.41,157.3,1,87,0,,0,0,0,,,,
00WN01590,100047582,00,A7582,04,2,81,30,02,9,3,2,2.0,2,2,1,108,221,113,19,10.4,59,81,0.625,85,1,1,,,0,M,.,e.7,,A5515,04,A5116,04,81,1,,0,8,5,116,2.41,157.3,1,94,104,,0,0,0,,,,
00WN01591,100047584,00,A7584,04,2,88,30,41-,5,1,1,2.5,2,2,1,108,221,113,17,12.3,67,91,0.696,96,1,1,,,7,.,  X,,CR.FR.LEGS X,A4328,04,A4971,04,73,2,93,276,1,1,115,2.07,141.8,X,103,103,,0,0,0,,,,
00WN01592,100047585,00,A7585,04,2,81,30,02,5,1,1,5.0,5,4,1,108,221,113,7,11.1,70,101,0.796,107,1,1,,,0,M,.,e.9,NICE,A5515,04,A2252,04,81,1,,0,1,1,105,1.69,105.8,1,110,116,,0,0,0,,,,
00WN01593,100047586,00,A7586,04,1,88,30,45-,8,2,2,3.0,3,3,1,108,221,113,3,12.0,59,86,0.655,91,1,1,,,7,.,GXE,,4TEATS,A5346,04,A4672,04,73,3,93,249,5,5,102,1.86,131.3,3,93,0,,0,0,0,,,,
00WN01594,100047587,00,A7587,04,1,88,30,45-,8,2,2,3.0,3,3,1,108,221,113,3,11.1,59,87,0.672,92,1,1,,,7,.,GXE,,,A5346,04,A4672,04,73,3,93,249,5,5,102,1.86,131.3,3,93,0,,0,0,0,,,,
00WN01595,100047588,00,A7588,04,2,81,30,03,5,1,1,3.0,3,3,1,108,221,113,1,10.3,75,79,0.608,83,1,1,,,0,M, 11,,,A5232,04,A4696,04,81,2,92,265,1,1,91,2.01,103.6,2,90,90,,0,0,0,,,,
00WN01596,100047589,00,A7589,04,2,88,30,e.9,5,1,1,1.0,1,1,1,108,221,113,17,10.2,68,96,0.759,101,1,1,,,7,.,  9,,,A5129,04,A6608,04,88,2,92,265,1,1,114,2.1,135.3,2,103,103,,0,0,0,,,,
00WN01597,100047591,00,A7591,04,2,82,30,29,9,3,2,2.0,2,2,1,108,221,113,6,7.4,47,69,0.545,73,1,1,,,0,C,.,e.9,,A5546,04,A5405,04,82,1,,0,8,5,94,2.24,124.0,1,79,86,,0,0,0,,,,
00WN01598,100047592,00,A7592,04,2,82,30,29,9,3,2,2.0,2,2,1,108,221,113,1,6.5,43,65,0.518,69,1,1,,,0,C,.,,PINK,A5546,04,A5405,04,82,3,93,266,8,5,92,2.24,124.0,3,74,0,,0,0,0,,,,
00WN01599,100047593,00,A7593,04,2,88,30,e.7,5,1,1,1.0,1,1,1,108,221,113,3,9.3,60,80,0.626,84,1,1,,,0,., 11,,,A5514,04,A6769,04,82,2,92,265,1,1,104,2.1,131.9,2,87,87,,0,0,0,,,,
00WN01600,100047594,00,A7594,04,2,88,30,e.8,5,1,1,1.0,1,1,1,108,221,113,11,10.9,57,84,0.647,89,1,1,,,0,., 10,,,A5789,04,A6760,04,81,2,92,265,1,1,107,2.1,132.9,2,94,94,,0,0,0,,,,
00WN01601,100047595,00,A7595,04,1,88,30,45-,8,2,2,4.5,4,4,1,109,221,112,2,13.4,70,98,0.755,104,1,1,,,7,.,GXE,,,A5346,04,A2690,04,73,1,,0,5,5,105,2.19,123.9,1,101,0,,0,0,0,,,,
00WN01602,100047596,00,A7596,04,2,88,30,45-,8,2,2,4.5,4,4,1,109,221,112,15,12.4,55,78,0.586,83,1,1,,,7,.,GXE,e.6,4TEATS,A5346,04,A2690,04,73,1,,0,5,5,100,2.19,123.9,1,85,98,,0,0,0,,,,
00WN01603,100047597,00,A7597,04,3,81,30,04,5,1,1,3.0,3,3,1,109,221,112,20,12.2,63,84,0.641,89,1,1,,,0,M,.,,,A5472,04,A4675,04,81,3,93,266,1,1,111,2.01,139.2,3,91,0,,0,0,0,,,,
00WN01604,100047598,00,A7598,04,1,82,30,27,9,3,3,3.0,3,3,1,109,221,112,19,8.9,56,71,0.554,75,1,1,,,0,C,.,,,A5341,04,A4172,04,82,1,,0,9,8,100,2.15,145.4,1,85,0,,0,0,0,,,,
00WN01605,100047599,00,A7599,04,3,82,30,27,9,3,3,3.0,3,3,1,109,221,112,15,7.2,35,56,0.436,59,1,1,,,0,C,.,,PINK,A5341,04,A4172,04,82,3,93,266,9,8,98,2.15,145.4,3,64,0,,0,0,0,,,,
00WN01606,100047600,00,A7600,04,2,82,30,27,9,3,3,3.0,3,3,1,109,221,112,16,6.9,42,65,0.519,69,1,1,,,0,C,.,e.6,,A5341,04,A4172,04,82,1,,0,9,8,102,2.15,145.4,1,72,79,,0,0,0,,,,
00WN01607,100047601,00,A7601,04,2,00,76,.0.,5,1,1,3.0,3,3,1,109,221,112,11,15.1,64,93,0.696,99,1,1,,,0,F,  X,,"CLR, LEGS X",K0000,63,A4279,04,00,2,93,276,1,1,0,1.86,117.9,X,100,100,,0,0,0,,,,
00WN01608,100047602,00,A7602,04,2,88,30,46-,8,2,2,2.5,2,2,1,109,221,112,22,10.5,52,73,0.558,77,1,1,,,7,.,GXE,e.9,4TEATS,A5230,04,A4848,04,73,1,,0,5,5,112,2.24,158.2,1,83,93,,0,0,0,,,,
00WN01609,100047603,00,A7603,04,1,88,30,46-,8,2,2,2.5,2,2,1,109,221,112,11,10.9,57,82,0.635,87,1,1,,,7,.,GXE,,4TEATS,A5230,04,A4848,04,73,1,,0,5,5,111,2.24,158.2,1,94,0,,0,0,0,,,,
00WN01610,100047605,00,A7605,04,2,81,30,04,9,3,2,6.0,6,4,1,109,221,112,4,7.3,46,70,0.56,74,1,1,,,0,M,.,,X,A5472,04,A1151,04,81,3,93,266,8,5,97,2.43,128.2,3,76,0,,0,0,0,,,,
00WN01611,100047606,00,A7606,04,2,81,30,04,9,3,2,6.0,6,4,1,109,221,112,21,8.5,47,63,0.487,67,1,1,,,0,M,  X,,BAD JAW X,A5472,04,A1151,04,81,2,93,276,8,5,93,2.43,128.2,X,74,74,,0,0,0,,,,
00WN01612,100047607,00,A7607,04,1,82,30,30,9,3,2,5.0,5,4,1,109,221,112,17,9.8,40,67,0.511,71,1,1,4,,0,C,.,,H4 X,A5528,04,A2286,04,82,3,93,249,8,5,105,2.35,161.1,3,72,0,,0,0,0,,,,
00WN01613,100047608,00,A7608,04,2,82,30,30,9,3,2,5.0,5,4,1,109,221,112,24,9.2,57,81,0.641,86,1,1,,,0,C,.,e.8,,A5528,04,A2286,04,82,1,,0,8,5,118,2.35,161.1,1,98,98,,0,0,0,,,,
00WN01614,100047609,00,A7609,04,2,82,30,30,9,3,2,5.0,5,4,1,109,221,112,6,10.4,56,77,0.595,82,1,1,,,0,C,.,e.6,,A5528,04,A2286,04,82,1,,0,8,6,116,2.35,161.1,1,83,92,,0,0,0,,,,
00WN01615,100047610,00,A7610,04,2,88,30,42-,8,2,2,3.0,3,3,1,109,221,112,16,10.5,61,82,0.638,87,1,1,,,7,.,GXE,e.7,,A4528,04,A4473,04,73,1,,0,5,5,98,1.86,114.2,1,92,108,,0,0,0,,,,
00WN01616,100047611,00,A7611,04,3,88,30,42-,8,2,2,3.0,3,3,1,109,221,112,1,10.5,59,87,0.683,92,1,1,,,7,.,GXE,,,A4528,04,A4473,04,73,3,93,266,5,5,101,1.86,114.2,3,99,0,,0,0,0,,,,
00WN01617,100047613,00,A7613,04,2,88,30,41-,9,3,2,2.5,2,2,1,109,221,112,1,8.6,53,77,0.611,82,1,1,,,7,.,GXE,e.6,,A4328,04,A4897,04,73,1,,0,8,5,111,2.57,149.9,1,90,95,,0,0,0,,,,
00WN01618,100047614,00,A7614,04,2,88,30,41-,9,3,2,2.5,2,2,1,109,221,112,18,8.6,53,72,0.566,77,1,1,,,7,.,GXE,e.6,,A4328,04,A4897,04,73,1,,0,8,5,108,2.57,149.9,1,79,90,,0,0,0,,,,
00WN01619,100047615,00,A7615,04,2,88,30,41-,8,2,2,1.5,1,1,1,109,221,112,15,8.4,43,67,0.523,71,1,1,,,7,.,  8,,,A4328,04,A5883,04,73,2,92,265,5,4,101,2.2,141.7,2,77,77,,0,0,0,,,,
00WN01620,100047616,00,A7616,04,2,88,30,41-,8,2,2,1.5,1,1,1,109,221,112,13,6.5,41,58,0.46,62,1,3,,,7,.,  0,,,A4328,04,A5883,04,73,2,93,269,5,6,96,2.2,141.7,2,66,66,,0,0,0,,,,
00WN01621,100047617,00,A7617,04,2,00,76,.0.,5,1,2,3.0,3,3,1,109,221,112,2,12.4,60,81,0.613,86,1,1,,,0,F, 18,,,K0000,63,A4305,04,00,2,92,265,3,4,0,1.86,129.1,2,91,91,,0,0,0,,,,
00WN01622,100047620,00,A7620,04,2,88,30,e.9,8,2,1,1.0,1,1,1,109,221,112,14,8.8,48,67,0.52,71,1,1,,,0,.,.,,X,A5129,04,A6947,04,82,3,93,266,3,2,96,2.2,129.3,3,69,0,,0,0,0,,,,
00WN01623,100047621,00,A7621,04,2,82,30,20,9,3,2,4.0,4,4,1,109,221,112,17,9.0,54,67,0.518,71,1,1,,,0,C,.,,UGLY,A5454,04,A3280,04,82,3,93,266,8,4,101,2.31,142.3,3,79,0,,0,0,0,,,,
00WN01624,100047622,00,A7622,04,2,82,30,20,9,3,2,4.0,4,4,1,109,221,112,1,7.6,54,73,0.584,78,1,1,,,0,C,.,e.8,,A5454,04,A3280,04,82,1,,0,8,6,105,2.31,142.3,1,82,90,,0,0,0,,,,
00WN01625,100047623,00,A7623,04,1,82,30,20,9,3,2,4.0,4,4,1,109,221,112,23,10.2,53,78,0.605,83,1,1,3,,0,C,.,,H3+,A5454,04,A3280,04,82,3,93,249,8,6,102,2.31,142.3,3,83,0,,0,0,0,,,,
00WN01626,100047625,00,A7625,04,2,82,30,29,9,3,2,3.0,3,3,1,109,221,112,10,8.9,49,56,0.421,59,1,1,,,0,C,.,,,A5546,04,A4564,04,82,3,93,266,8,7,86,2.29,121.7,3,67,0,,0,0,0,,,,
00WN01627,100047626,00,A7626,04,1,82,30,29,9,3,2,3.0,3,3,1,109,221,112,24,12.3,60,88,0.676,93,1,1,,,0,C,.,,,A5546,04,A4564,04,82,1,,0,8,3,98,2.29,121.7,1,90,0,,0,0,0,,,,
00WN01628,100047627,00,A7627,04,2,82,30,20,3,4,2,2.0,2,2,1,109,221,112,1,6.3,51,72,0.587,77,1,1,,,0,C,.,,BRITCHY,A5454,04,A5252,04,82,3,93,266,8,5,101,2.74,133.0,3,77,0,,0,0,0,,,,
00WN01629,100047628,00,A7628,04,2,82,30,20,3,4,2,2.0,2,2,1,109,221,112,18,5.9,50,70,0.572,75,1,1,,,0,C,.,e.8,,A5454,04,A5252,04,82,1,,0,8,5,99,2.74,133.0,1,80,84,,0,0,0,,,,
00WN01630,100047632,00,A7632,04,2,88,30,44-,9,3,2,4.5,4,4,1,109,221,112,7,9.0,60,81,0.643,86,1,1,,,7,.,GXE,e.9,,A4920,04,A2773,04,73,1,,0,8,6,102,2.31,125.4,1,90,98,,0,0,0,,,,
00WN01631,100047633,00,A7633,04,1,88,30,44-,9,3,2,4.5,4,4,1,109,221,112,10,12.0,66,89,0.688,95,1,1,,,7,.,GXE,,,A4920,04,A2773,04,73,1,,0,8,4,101,2.31,125.4,1,96,0,,0,0,0,,,,
00WN01632,100047634,00,A7634,04,3,88,30,e.8,5,1,1,1.0,1,1,1,109,221,112,11,10.0,58,82,0.643,87,1,1,,,7,.,GXE,,,A5789,04,A6734,04,88,3,93,266,1,1,107,2.1,132.5,3,92,0,,0,0,0,,,,
00WN01633,100047635,00,A7635,04,3,88,30,e.9,5,1,1,1.0,1,1,1,109,221,112,24,12.3,65,79,0.596,84,1,1,,,0,.,.,,,A5129,04,A6803,04,81,3,93,266,1,1,105,2.1,131.9,3,93,0,,0,0,0,,,,
00WN01634,100047636,00,A7636,04,1,81,30,01,8,2,2,5.0,5,4,1,109,221,112,16,11.1,59,85,0.66,90,1,1,,,0,M,.,,,A5198,04,A2162,04,81,1,,0,5,5,110,2.24,152.7,1,96,0,,0,0,0,,,,
00WN01635,100047637,00,A7637,04,1,81,30,01,8,2,2,5.0,5,4,1,109,221,112,2,11.4,57,89,0.693,95,1,1,,,0,M,.,,,A5198,04,A2162,04,81,1,,0,5,5,113,2.24,152.7,1,89,0,,0,0,0,,,,
00WN01636,100047638,00,A7638,04,1,82,30,30,9,3,3,3.0,3,3,1,109,221,112,6,8.4,51,76,0.604,81,1,1,,,0,C,.,,,A5528,04,A4267,04,82,1,,0,9,8,106,2.15,153.6,1,81,0,,0,0,0,,,,
00WN01637,100047639,00,A7639,04,1,82,30,30,9,3,3,3.0,3,3,1,109,221,112,15,8.7,43,60,0.458,64,1,1,,,0,C,.,,,A5528,04,A4267,04,82,3,93,249,9,8,98,2.15,153.6,3,65,0,,0,0,0,,,,
00WN01638,100047640,00,A7640,04,1,82,30,30,9,3,3,3.0,3,3,1,109,221,112,14,9.3,54,77,0.604,82,1,1,,,0,C,.,,,A5528,04,A4267,04,82,1,,0,9,8,107,2.15,153.6,1,79,0,,0,0,0,,,,
00WN01639,100047641,00,A7641,04,3,82,30,30,8,2,2,2.0,2,2,1,109,221,112,24,10.4,45,64,0.479,68,1,1,,,0,C,.,,,A5528,04,A5190,04,82,3,93,266,5,5,91,2.07,119.2,3,74,0,,0,0,0,,,,
00WN01640,100047642,00,A7642,04,3,82,30,30,8,2,2,2.0,2,2,1,109,221,112,1,10.1,59,87,0.687,92,1,1,,,0,C,.,,,A5528,04,A5190,04,82,3,93,266,5,5,103,2.07,119.2,3,98,0,,0,0,0,,,,
00WN01641,100047643,00,A7643,04,3,00,76,.0.,9,3,3,3.0,3,3,1,109,221,112,1,11.3,61,87,0.676,92,1,1,,,0,F,F0.,,,K0000,63,A4219,04,00,3,93,266,9,8,0,2.29,166.6,3,99,0,,0,0,0,,,,
00WN01642,100047644,00,A7644,04,2,00,76,.0.,9,3,3,3.0,3,3,1,109,221,112,16,11.8,50,67,0.493,71,1,1,,,0,F,F0.,,,K0000,63,A4219,04,00,3,93,266,9,8,0,2.29,166.6,3,76,0,,0,0,0,,,,
00WN01643,100047645,00,A7645,04,3,00,76,.0.,9,3,3,3.0,3,3,1,109,221,112,12,12.3,57,80,0.604,85,1,1,,,0,F,F0.,,,K0000,63,A4219,04,00,3,93,266,9,8,0,2.29,166.6,3,89,0,,0,0,0,,,,
00WN01644,100047646,00,A7646,04,2,88,30,43-,8,2,2,3.5,3,3,1,109,221,112,19,7.4,36,66,0.523,70,1,1,,,7,.,GXE,,HAIRY,A4898,04,A3809,04,73,3,93,266,5,5,101,2.29,142.9,3,80,0,,0,0,0,,,,
00WN01645,100047647,00,A7647,04,3,88,30,43-,8,2,2,3.5,3,3,1,109,221,112,21,8.3,47,71,0.56,75,1,1,,,7,.,GXE,,,A4898,04,A3809,04,73,3,93,266,5,5,105,2.29,142.9,3,83,0,,0,0,0,,,,
00WN01646,100047649,00,A7649,04,3,88,30,45-,9,3,1,5.0,5,4,1,109,221,112,19,8.1,57,80,0.642,85,1,1,,,7,.,GXE,,,A5346,04,A1789,04,73,3,93,266,7,2,86,1.69,89.5,3,92,0,,0,0,0,,,,
00WN01647,100047652,00,A7652,04,2,82,30,26,9,3,2,3.0,3,3,1,109,221,112,6,9.7,58,83,0.654,88,1,1,,,0,C,  1,,,A5202,04,A4481,04,82,2,92,265,8,5,109,2.43,138.2,2,90,90,,0,0,0,,,,
00WN01648,100047653,00,A7653,04,2,82,30,26,9,3,2,3.0,3,3,1,109,221,112,12,9.3,52,72,0.56,76,1,1,,,0,C,.,e.8,,A5202,04,A4481,04,82,1,,0,8,5,102,2.43,138.2,1,81,92,,0,0,0,,,,
00WN01649,100047657,00,A7657,04,2,88,30,e.7,5,1,1,1.0,1,1,1,110,221,111,12,10.9,50,80,0.623,86,1,1,,,0,., 11,,,A5514,04,A6907,04,81,2,92,265,1,1,105,2.1,132.3,2,91,91,,0,0,0,,,,
00WN01650,100047658,00,A7658,04,2,82,30,27,3,4,4,6.0,6,4,H,110,224,114,4,10.0,0,62,0.456,65,1,1,,,0,C,.,e.7,,A5341,04,A0761,04,82,1,,0,0,8,110,2.73,169.6,1,70,78,,0,0,0,,,,
00WN01651,100047659,00,A7659,04,1,82,30,27,3,4,4,6.0,6,4,H,110,224,114,5,10.0,0,70,0.526,73,1,1,,,0,C,.,,PINK QUAD pd1,A5341,04,A0761,04,82,1,,0,0,8,109,2.73,169.6,1,76,0,,0,0,0,,,,
00WN01652,100047660,00,A7660,04,1,82,30,27,3,4,4,6.0,6,4,H,110,224,114,4,9.8,0,58,0.423,61,1,1,,,0,C,.,,,A5341,04,A0761,04,82,3,93,249,0,8,103,2.73,169.6,3,65,0,,0,0,0,,,,
00WN01653,100047661,00,A7661,04,2,82,30,27,3,4,4,6.0,6,4,H,110,224,114,5,7.8,0,50,0.37,52,1,1,,,0,C,.,,BLK.RR.LEG,A5341,04,A0761,04,82,3,93,266,0,8,103,2.73,169.6,3,60,0,,0,0,0,,,,
00WN01654,100047663,00,A7663,04,2,81,30,03,9,3,2,4.0,4,4,1,110,221,111,24,8.5,37,57,0.437,61,1,1,,,0,M,.,,X,A5232,04,A3313,04,81,3,93,266,8,5,83,1.94,113.9,3,68,0,,0,0,0,,,,
00WN01655,100047664,00,A7664,04,3,81,30,03,9,3,2,4.0,4,4,1,110,221,111,9,9.8,55,79,0.623,85,1,1,,,0,M,.,,,A5232,04,A3313,04,81,3,93,266,8,5,97,1.94,113.9,3,89,0,,0,0,0,,,,
00WN01656,100047665,00,A7665,04,3,88,30,42-,8,2,2,2.5,2,2,1,110,221,111,10,14.2,65,89,0.674,95,1,1,,,7,.,GXE,e.0,WF WETHER,A4528,04,A4724,04,73,X,,0,5,4,111,2.24,133.3,X,95,105,,0,0,0,,,,
00WN01657,100047666,00,A7666,04,2,88,30,42-,8,2,2,2.5,2,2,1,110,221,111,16,10.7,50,76,0.588,81,1,1,,,7,.,GXE,e.8,,A4528,04,A4724,04,73,1,,0,5,6,103,2.24,133.3,1,80,94,,0,0,0,,,,
00WN01658,100047667,00,A7667,04,3,88,30,46-,8,2,2,2.0,2,2,1,110,221,111,14,10.5,55,79,0.617,85,1,1,,,7,.,GXE,,4TEATS,A5230,04,A5239,04,73,3,93,266,5,5,105,2.07,130.7,3,92,0,,0,0,0,,,,
