UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
20WN00782,2020122635,20,S2635,12,3,,07,52,8,2,1,4.0,4,4,1,80,195,115,,13.7,  0,84,0.611,87,1,1,,,0,,GRN,,.,S1751,12,S0933,12,,3,93,255,3,2,,,,,108,244,,,0.028,,,
20WN00783,2020122637,20,S2637,12,2,,07,52,8,2,2,4.0,4,4,1,80,195,115,,11.4,  0,72,0.527,75,1,1,,,0,,GRN,e1,.,S1751,12,S1040,12,,1,,,5,5,,,,,106,244,,,0.009,,,
20WN00784,2020122638,20,S2638,12,1,,07,52,8,2,2,4.0,4,4,1,80,195,115,,11.0,  0,54,0.374,56,1,1,2,3,0,,GRN,,Scurs,S1751,12,S1040,12,,3,93,239,5,5,,,,,57,218,,,0.009,,,
20WN00785,2020122641,20,S2641,12,2,,07,48,9,3,1,6.0,6,4,1,80,195,115,,9.0,  0,34,0.217,35,3,1,,,0,,,,BR.THIGHS,S1632,12,S0222,12,,3,93,255,7,2,,,,,58,244,,,0.047,,,
20WN00786,2020122642,20,S2642,12,3,,43,55,8,2,2,6.0,6,4,1,80,195,115,,10.8,  0,70,0.515,73,1,1,,,0,.,,,1ST,S1878,12,S0007,12,,3,93,255,5,5,,,,,87,244,,,0.023,,,
20WN00787,2020122643,20,S2643,12,3,,43,55,8,2,2,6.0,6,4,1,80,195,115,,11.4,  0,77,0.57,80,1,1,,,0,.,,,2ND,S1878,12,S0007,12,,3,93,255,5,5,,,,,100,244,,,0.023,,,
20WN00788,2020122644,20,S2644,12,1,,07,48,8,2,2,3.0,3,3,1,80,195,115,,9.4,  0,63,0.466,65,1,1,2,4+,0,,,,Scurs,S1632,12,S1495,12,,3,93,239,5,5,,,,,73,218,,,0.048,,,
20WN00789,2020122645,20,S2645,12,2,,07,48,8,2,2,3.0,3,3,1,80,195,115,,9.6,  0,65,0.482,67,1,1,,,0,,,e2,.,S1632,12,S1495,12,,1,,,5,5,,,,,81,244,,,0.048,,,
20WN00790,2020122646,20,S2646,12,3,,07,61,5,1,1,5.0,5,4,1,80,195,115,,12.5,  0,76,0.552,79,1,1,,,,,,,.,S1944,00,S0664,,,3,93,255,1,1,,,,,103,244,,,0.0,,,
20WN00791,2020122647,20,S2647,12,1,,07,49,8,2,2,4.0,4,4,1,80,195,115,,10.4,  0,73,0.544,76,1,1,1,3-,0,,GRN,,To Logan,S1671,12,S0843,12,,3,93,246,5,5,,,,,76,218,,,0.032,,,2451
20WN00792,2020122648,20,S2648,12,2,,07,49,8,2,2,4.0,4,4,1,80,195,115,,10.4,  0,59,0.423,61,1,1,,,0,,GRN,e3,.,S1671,12,S0843,12,,1,,,5,5,,,,,87,244,,,0.032,,,
20WN00793,2020122649,20,S2649,12,1,,43,47,5,1,1,2.0,2,2,1,80,195,115,,15.8,  0,88,0.628,91,1,1,2,3,0,,GRN,,To Logan,S1583,12,S1745,12,,3,93,246,1,1,,,,,80,218,,,0.005,,,2472
20WN00794,2020122650,20,S2650,12,2,,07,53,5,1,1,3.0,3,3,1,80,195,115,,12.1,  0,80,0.59,83,1,1,,,,,,e4,.,S1808,12,S1134,12,,1,,,1,1,,,,,101,244,,,0.045,,,
20WN00795,2020122651,20,S2651,12,1,,07,51,8,2,2,3.0,3,3,1,80,195,115,,13.3,  0,75,0.537,78,1,1,1,2-,0,,GRN,,RShoulderInj,S1748,12,S1341,12,,1,66,345,5,3,,,,6,88,218,,,0.035,,,
20WN00796,2020122652,20,S2652,12,1,,07,51,8,2,2,3.0,3,3,1,80,195,115,,8.5,  0,47,0.335,49,1,1,1,4,0,,GRN,,THIN,S1748,12,S1341,12,,3,93,239,5,7,,,,,52,218,,,0.035,,,
20WN00797,2020122653,20,S2653,12,2,,07,43,5,1,1,4.0,4,4,1,80,195,115,,13.6,  0,79,0.569,82,1,1,,,,,GRN,e5,.,S1271,12,S1067,12,,1,,,1,1,,,,,97,244,,,0.046,,,
20WN00798,2020122654,20,S2654,12,1,,07,42,8,2,2,5.0,5,4,1,80,195,115,,12.4,  0,76,0.553,79,1,1,2,3,0,.,,,Scurs,S1159,12,S0465,12,,1,,,5,5,,,,,89,218,,,0.02,,,
20WN00799,2020122655,20,S2655,12,2,,07,42,8,2,2,5.0,5,4,1,80,195,115,,12.6,  0,53,0.351,55,2,1,,,0,.,,,BR.L.HIP,S1159,12,S0465,12,,3,93,255,5,5,,,,,79,244,,,0.02,,,
20WN00800,2020122656,20,S2656,12,2,,07,62,8,2,2,5.0,5,4,1,80,195,115,,10.2,  0,53,0.372,55,1,1,,,0,.,,,.,S1945,00,S0455,12,,3,93,255,5,6,,,,,75,244,,,0.0,,,
20WN00801,2020122657,20,S2657,12,1,,07,62,8,2,2,5.0,5,4,1,80,195,115,,12.0,  0,53,0.357,55,1,1,1,3,0,.,,,NO.NUTS,S1945,00,S0455,12,,3,93,239,5,4,,,,,65,218,,,0.0,,,
20WN00802,2020122658,20,S2658,12,2,,07,61,5,1,1,2.0,2,2,1,81,195,114,,11.3,  0,70,0.515,73,1,1,,,,,GRN,e6,.,S1944,00,S1522,12,,1,,,1,1,,,,,92,244,,,0.0,,,
20WN00803,2020122659,20,S2659,12,3,,07,59,6,2,1,3.0,3,3,1,81,195,114,,10.5,  0,80,0.61,84,1,1,,,0,,,,.,S1940,00,S1261,12,,3,93,255,3,2,,,,,102,244,,,0.0,,,
20WN00804,2020122660,20,S2660,12,2,,07,49,8,2,2,5.0,5,4,1,81,195,114,,12.0,  0,79,0.588,83,1,1,,,0,,,e1,.,S1671,12,S0406,12,,1,,,5,5,,,,,97,244,,,0.035,,,
20WN00805,2020122661,20,S2661,12,2,,07,49,8,2,2,5.0,5,4,1,81,195,114,,11.7,  0,68,0.494,71,1,1,,,0,,,e2,.,S1671,12,S0406,12,,1,,,5,5,,,,,91,244,,,0.035,,,
20WN00806,2020122662,20,S2662,12,3,,07,64,5,1,1,3.0,3,3,1,81,195,114,,13.4,  0,83,0.611,87,1,1,,,0,,,,.,S1949,00,S1129,12,,3,93,255,1,1,,,,,105,244,,,0.0,,,
20WN00807,2020122663,20,S2663,12,3,,07,53,8,2,2,6.0,6,4,1,81,195,114,,12.0,  0,53,0.36,55,1,1,,,0,.,,,1ST.2@ONCE,S1808,12,S0198,12,,3,93,255,5,5,,,,,75,244,,,0.038,,,
20WN00808,2020122664,20,S2664,12,2,,07,53,8,2,2,6.0,6,4,1,81,195,114,,11.1,  0,54,0.376,56,2,1,,,0,.,,,2ND.2@ONCE,S1808,12,S0198,12,,6,10,207,5,5,,,,,,,,,0.038,,,
20WN00809,2020122666,20,S2666,12,3,,07,60,8,2,2,6.0,6,4,1,81,195,114,,11.6,  0,63,0.451,66,1,1,,,0,.,,,.,S1943,00,S0063,12,,3,93,255,5,5,,,,,86,244,,,0.0,,,
20WN00810,2020122667,20,S2667,12,3,,07,60,8,2,2,6.0,6,4,1,81,195,114,,11.6,  0,59,0.416,61,1,1,,,0,.,,,.,S1943,00,S0063,12,,3,93,255,5,5,,,,,79,244,,,0.0,,,
20WN00811,2020122668,20,S2668,12,2,,42,55,5,1,1,2.0,2,2,1,81,195,114,,13.8,  0,87,0.642,91,1,2,,,0,,GRN,e3,.,S1878,12,S1802,12,,1,,,1,1,,,,,109,244,,,0.14,,,
20WN00812,2020122669,20,S2669,12,3,,07,43,9,3,2,6.0,6,4,1,81,195,114,,10.0,  0,43,0.289,45,1,1,,,,,,,1ST.THINNEST,S1271,12,S0225,12,,3,93,255,8,5,,,,,64,244,,,0.044,,,
20WN00813,2020122671,20,S2671,12,2,,07,43,9,3,2,6.0,6,4,1,81,195,114,,11.0,  0,55,0.386,57,1,1,,,,,,,3RD,S1271,12,S0225,12,,3,93,255,8,5,,,,,77,244,,,0.044,,,
20WN00814,2020122673,20,S2673,12,3,,07,45,8,2,1,3.0,3,3,1,81,195,114,,10.0,  0,72,0.544,75,1,1,,,0,,,,.,S1406,12,S1313,12,,3,93,255,3,2,,,,,88,244,,,0.02,,,
20WN00815,2020122674,20,S2674,12,1,,07,49,5,1,1,3.0,3,3,1,81,195,114,,15.7,  0,78,0.546,81,1,1,1,3-,0,,,,.,S1671,12,S1390,12,,3,93,239,1,1,,,,,90,218,,,0.036,,,
20WN00816,2020122675,20,S2675,12,1,,07,47,5,1,1,2.0,2,2,1,81,195,114,,12.6,  0,89,0.67,93,1,1,7,3,0,,GRN,,BigScurs,S1583,12,S1555,12,,3,93,239,1,1,,,,,108,218,,,0.007,,,
20WN00817,2020122676,20,S2676,12,3,,07,58,8,2,2,5.0,5,4,1,81,195,114,,10.4,  0,68,0.505,71,1,1,,,0,.,,,.,S1937,00,S0291,12,,3,93,255,5,5,,,,,89,245,,,0.0,,,
20WN00818,2020122677,20,S2677,12,3,,07,58,8,2,2,5.0,5,4,1,81,195,114,,12.1,  0,74,0.543,77,1,1,,,0,.,,,.,S1937,00,S0291,12,,3,93,255,5,4,,,,,96,244,,,0.0,,,
20WN00819,2020122678,20,S2678,12,2,,43,47,5,1,1,2.0,2,2,1,81,195,114,,12.6,  0,70,0.504,73,1,1,,,0,,GRN,e4,.,S1583,12,S1772,12,,1,,,1,1,,,,,91,244,,,0.01,,,
20WN00820,2020122680,20,S2680,12,2,,07,63,8,2,1,4.0,4,4,1,82,195,113,,12.6,  0,74,0.543,78,3,1,,,,,GRN,e5,BL.LF,S1947,00,S0993,12,,1,,,3,2,,,,,96,244,,,0.0,,,
20WN00821,2020122681,20,S2681,12,1,,07,44,8,2,2,2.0,2,2,1,82,195,113,,12.8,  0,69,0.497,72,1,1,3,4,0,,GRN,,Pink eyes,S1387,12,S1669,12,,3,93,239,5,5,,,,,80,218,,,0.034,,,
20WN00822,2020122682,20,S2682,12,2,,07,44,8,2,2,2.0,2,2,1,82,195,113,,11.2,  0,74,0.556,78,1,1,,,0,,GRN,e6,.,S1387,12,S1669,12,,1,,,5,5,,,,,101,244,,,0.034,,,
20WN00823,2020122683,20,S2683,12,1,,07,48,9,3,2,4.0,4,4,1,82,195,113,,12.5,  0,65,0.465,68,1,1,1,3,,,GRN,,.,S1632,12,S0861,12,,3,93,239,8,3,,,,,64,218,,,0.036,,,
20WN00824,2020122684,20,S2684,12,3,,07,48,9,3,2,4.0,4,4,1,82,195,113,,8.7,  0,63,0.481,66,1,1,,,,,GRN,,.,S1632,12,S0861,12,,3,93,255,8,7,,,,,91,244,,,0.036,,,
20WN00825,2020122687,20,S2687,12,2,,07,48,9,3,2,6.0,6,4,1,82,195,113,,10.6,  0,65,0.481,68,1,1,,,,,,e1,.,S1632,12,S0259,12,,1,,,8,4,,,,,84,244,,,0.037,,,
20WN00826,2020122688,20,S2688,12,2,,07,48,9,3,2,6.0,6,4,1,82,195,113,,9.4,  0,63,0.474,66,1,1,,,,,,e2,.,S1632,12,S0259,12,,1,,,8,5,,,,,85,245,,,0.037,,,
20WN00827,2020122689,20,S2689,12,2,,07,43,8,2,2,3.0,3,3,1,82,195,113,,11.5,  0,67,0.491,70,1,1,,,0,,GRN,e3,.,S1271,12,S1254,12,,1,,,5,5,,,,,84,244,,,0.029,,,
20WN00828,2020122690,20,S2690,12,2,,07,43,8,2,2,3.0,3,3,1,82,195,113,,10.4,  0,56,0.404,59,1,1,,,0,,GRN,,.,S1271,12,S1254,12,,3,93,255,5,5,,,,,76,244,,,0.029,,,
20WN00829,2020122691,20,S2691,12,2,,07,42,8,2,2,2.0,2,2,1,82,195,113,,9.0,  0,57,0.425,60,2,1,,,0,,GRN,e4,BR.L.EYE,S1159,12,S1650,12,,1,,,5,6,,,,,85,244,,,0.042,,,
20WN00830,2020122692,20,S2692,12,3,,07,42,8,2,2,2.0,2,2,1,82,195,113,,10.7,  0,58,0.419,61,1,1,,,0,,GRN,,Lame.Pulled,S1159,12,S1650,12,,7,97,243,5,4,,,,,,,,,0.042,,,
20WN00831,2020122693,20,S2693,12,1,,07,48,8,2,2,5.0,5,4,1,82,195,113,,12.5,  0,57,0.394,60,1,1,1,3,0,,,,.,S1632,12,S0535,12,,3,93,239,5,5,,,,,59,218,,,0.047,,,
20WN00832,2020122694,20,S2694,12,1,,07,48,8,2,2,5.0,5,4,1,82,195,113,,12.9,  0,55,0.373,58,1,1,1,3-,0,,,,.,S1632,12,S0535,12,,3,93,239,5,5,,,,,62,218,,,0.047,,,
20WN00833,2020122696,20,S2696,12,3,,42,41,8,2,1,3.0,3,3,1,82,195,113,,9.6,  0,65,0.49,68,1,1,,,0,,GRN,,.,S1013,12,S1215,12,,3,93,255,3,2,,,,,91,244,,,0.135,,,
20WN00834,2020122698,20,S2698,12,1,,07,42,9,3,2,4.0,4,4,1,82,195,113,,13.5,  0,48,0.305,50,1,1,2,4,0,,GRN,,Resp.,S1159,12,S1070,12,,3,19,222,8,4,,,,6,45,218,,,0.036,,,
20WN00835,2020122699,20,S2699,12,2,,07,42,9,3,2,4.0,4,4,1,82,195,113,,9.5,  0,74,0.571,78,1,1,,,0,,GRN,e5,DUMB,S1159,12,S1070,12,,1,,,8,7,,,,,98,244,,,0.036,,,
20WN00836,2020122703,20,S2703,12,3,,43,50,9,3,1,6.0,6,4,1,82,195,113,,8.6,  0,43,0.304,45,1,1,,,0,.,,,.,S1673,12,S0269,12,,3,93,255,7,2,,,,,58,244,,,0.024,,,
20WN00837,2020122704,20,S2704,12,2,,07,43,8,2,2,6.0,6,4,1,82,195,113,,10.3,  0,64,0.475,67,1,1,,,0,.,,e6,.,S1271,12,S0045,12,,1,,,5,4,,,,,84,244,,,0.045,,,
20WN00838,2020122705,20,S2705,12,3,,07,43,8,2,2,6.0,6,4,1,82,195,113,,7.7,  0,68,0.534,72,1,1,,,0,.,,,TOOSMALL,S1271,12,S0045,12,,3,93,255,5,6,,,,,91,245,,,0.045,,,
20WN00839,2020122706,20,S2706,12,2,,07,46,8,2,2,4.0,4,4,H,82,196,114,,12.5,  0,83,0.618,87,1,1,,,0,,GRN,e1,.,S1499,00,S0948,12,,1,,,5,5,,,,,105,245,,,0.0,,,
20WN00840,2020122707,20,S2707,12,1,,07,46,8,2,2,4.0,4,4,H,82,196,114,,12.6,  0,87,0.653,91,1,1,3,4,0,,GRN,,HeavyScurs,S1499,00,S0948,12,,3,93,239,5,5,,,,,95,218,,,0.0,,,
20WN00841,2020122708,20,S2708,12,1,,07,44,8,2,2,7.0,7,5,1,82,195,113,,14.4,  0,76,0.545,80,1,1,1,3,0,,,,1ST,S1387,12,R9951,11,,1,,,5,5,,,,,86,218,,,0.034,,,
20WN00842,2020122709,20,S2709,12,1,,07,44,8,2,2,7.0,7,5,1,82,195,113,,13.6,  0,65,0.455,68,1,1,1,4+,0,,,,2ND.BACKWARDS,S1387,12,R9951,11,,3,93,239,5,5,,,,,63,218,,,0.034,,,
20WN00843,2020122710,20,S2710,12,2,,43,54,8,2,1,4.0,4,4,1,83,195,112,,11.8,  0,74,0.555,78,1,1,,,0,,GRN,e2,.,S1872,12,S0817,12,,1,,,3,2,,,,,91,244,,,0.01,,,
20WN00844,2020122713,20,S2713,12,2,,07,47,8,2,2,4.0,4,4,2,83,195,112,,12.9,  0,69,0.501,73,1,1,,,0,,GRN,e3,.,S1583,12,S0839,12,,1,,,5,5,,,,,88,244,,,0.0,,,
20WN00845,2020122714,20,S2714,12,2,,07,47,8,2,2,4.0,4,4,2,83,195,112,,12.7,  0,72,0.529,76,1,1,,,0,,GRN,e4,.,S1583,12,S0839,12,,1,,,5,5,,,,,90,244,,,0.0,,,
20WN00846,2020122715,20,S2715,12,3,,07,48,5,1,1,4.0,4,4,1,83,195,112,,14.9,  0,102,0.778,108,2,1,,,0,,GRN,,BR.L.EYE,S1632,12,S1096,12,,3,93,255,1,1,,,,,130,244,,,0.031,,,
20WN00847,2020122716,20,S2716,12,2,,42,54,5,1,1,2.0,2,2,1,83,195,112,,13.5,  0,76,0.558,80,1,1,,,0,,GRN,e5,.,S1872,12,S1699,12,,1,,,1,1,,,,,100,244,,,0.01,,,
20WN00848,2020122717,20,S2717,12,1,,07,48,8,2,2,5.0,5,4,2,83,195,112,,15.2,  0,88,0.65,93,1,3,2,3,0,.,,,Scurs,S1632,12,S0294,12,,1,,,5,4,,,,,92,218,,,0.041,,,
20WN00849,2020122718,20,S2718,12,2,,07,48,8,2,2,5.0,5,4,2,83,195,112,,12.3,  0,80,0.604,85,1,3,,,0,.,,e6,.,S1632,12,S0294,12,,1,,,5,6,,,,,106,244,,,0.041,,,
20WN00850,2020122719,20,S2719,12,1,,43,45,8,2,2,3.0,3,3,2,83,195,112,,11.2,  0,68,0.507,72,1,1,3,3,,,GRN,,BigScurs,S1406,12,S1157,12,,3,93,239,5,5,,,,,67,218,,,0.007,,,
20WN00851,2020122720,20,S2720,12,2,,43,45,8,2,2,3.0,3,3,2,83,195,112,,11.4,  0,74,0.559,78,1,1,,,,,GRN,e1,.,S1406,12,S1157,12,,1,,,5,5,,,,,102,244,,,0.007,,,
20WN00852,2020122721,20,S2721,12,2,,42,50,5,1,1,2.0,2,2,1,83,195,112,,11.5,  0,74,0.558,78,1,1,,,0,,GRN,e2,.,S1673,12,S1782,12,,1,,,1,1,,,,,92,244,,,0.005,,,
20WN00853,2020122723,20,S2723,12,1,,07,46,9,3,1,2.0,2,2,1,83,195,112,,9.9,  0,68,0.519,72,1,1,2,3,0,,GRN,,Scurs,S1499,00,S1589,12,,3,93,239,7,2,,,,,74,218,,,0.25,,,
20WN00854,2020122725,20,S2725,12,2,,43,56,5,1,1,2.0,2,2,1,83,195,112,,14.4,  0,67,0.47,71,1,1,,,0,,GRN,e3,.,S1931,00,S1704,12,,1,,,1,1,,,,,89,244,,,0.0,,,
20WN00855,2020122726,20,S2726,12,3,,07,48,9,3,1,7.0,7,5,1,83,195,112,,11.4,  0,56,0.398,59,1,1,,,,,,,.,S1632,12,R9633,11,,3,93,255,7,2,,,,,85,244,,,0.026,,,
20WN00856,2020122728,20,S2728,12,1,,07,48,9,3,1,7.0,7,5,1,83,195,112,,11.0,  0,84,0.652,89,1,1,2,3,,,,,Scurs,S1632,12,R9633,11,,1,,,7,2,,,,,92,218,,,0.026,,,
20WN00857,2020122730,20,S2730,12,1,,07,51,9,3,2,6.0,6,4,1,83,195,112,,10.8,  0,75,0.573,80,1,1,1,3,0,.,,,.,S1748,12,S0175,12,,1,,,8,4,,,,,90,218,,,0.044,,,
20WN00858,2020122731,20,S2731,12,2,,07,51,9,3,2,6.0,6,4,1,83,195,112,,7.6,  0,58,0.45,62,1,1,,,0,.,,e4,.,S1748,12,S0175,12,,1,,,8,7,,,,,87,244,,,0.044,,,
20WN00859,2020122732,20,S2732,12,2,,07,42,8,2,2,3.0,3,3,1,83,195,112,,12.2,  0,67,0.489,71,1,1,,,0,,,e5,.,S1159,12,S1419,12,,1,,,5,5,,,,,95,244,,,0.037,,,
20WN00860,2020122733,20,S2733,12,1,,07,42,8,2,2,3.0,3,3,1,83,195,112,,14.3,  0,73,0.524,77,1,1,2,3,0,,,,Fx.LHLeg,S1159,12,S1419,12,,1,66,303,5,4,,,,6,84,218,,,0.037,,,
20WN00861,2020122734,20,S2734,12,3,,07,57,5,1,1,6.0,6,4,1,83,195,112,,14.7,  0,79,0.574,84,1,3,,,,,,,.,S1932,00,S0021,12,,3,93,255,1,1,,,,,102,244,,,0.0,,,
20WN00862,2020122735,20,S2735,12,2,,07,61,8,2,1,4.0,4,4,1,83,195,112,,12.0,  0,70,0.518,74,1,1,,,0,,GRN,e6,.,S1944,00,S1050,12,,1,,,3,2,,,,,95,244,,,0.0,,,
20WN00863,2020122737,20,S2737,12,2,,07,51,8,2,2,7.0,7,5,1,83,195,112,,13.7,  0,70,0.503,74,1,1,,,,,,e1,.,S1748,12,R9613,11,,1,,,5,5,,,,,98,244,,,0.029,,,
20WN00864,2020122738,20,S2738,12,1,,07,51,8,2,2,7.0,7,5,1,83,195,112,,13.0,  0,70,0.509,74,1,1,1,3,,,,,.,S1748,12,R9613,11,,1,,,5,5,,,,,86,218,,,0.029,,,
20WN00865,2020122739,20,S2739,12,2,,07,49,8,2,2,4.0,4,4,1,83,195,112,,10.3,  0,64,0.479,68,1,1,,,0,,GRN,e2,.,S1671,12,S1074,12,,1,,,5,5,,,,,86,244,,,0.06,,,
20WN00866,2020122740,20,S2740,12,2,,07,49,8,2,2,4.0,4,4,1,83,195,112,,11.7,  0,72,0.538,76,1,1,,,0,,GRN,e3,.,S1671,12,S1074,12,,1,,,5,5,,,,,98,244,,,0.06,,,
20WN00867,2020122741,20,S2741,12,3,,07,49,9,3,2,5.0,5,4,1,83,195,112,,7.6,  0,52,0.396,55,1,1,,,0,.,,,1STHeadLegsBa,S1671,12,S0410,12,,3,93,255,8,6,,,,,74,245,,,0.035,,,
20WN00868,2020122742,20,S2742,12,1,,07,49,9,3,2,5.0,5,4,1,83,195,112,,9.1,  0,61,0.463,65,1,1,1,3,0,.,,,Pink,S1671,12,S0410,12,,3,93,239,8,5,,,,,73,218,,,0.035,,,
20WN00869,2020122744,20,S2744,12,1,,42,55,5,1,1,2.0,2,2,2,83,195,112,,13.1,  0,86,0.651,91,1,1,2,4,0,,GRN,,Scurs,S1878,12,S1792,12,,3,93,239,1,1,,,,,94,218,,,0.064,,,
20WN00870,2020122746,20,S2746,12,1,,07,49,8,2,2,3.0,3,3,1,83,195,112,,12.0,  0,64,0.464,68,1,1,1,3,0,,GRN,,.,S1671,12,S1267,12,,3,93,239,5,5,,,,,76,218,,,0.034,,,
20WN00871,2020122747,20,S2747,12,2,,07,49,8,2,2,3.0,3,3,1,83,195,112,,11.0,  0,66,0.491,70,1,1,,,0,,GRN,e4,.,S1671,12,S1267,12,,1,,,5,5,,,,,88,245,,,0.034,,,
20WN00872,2020122748,20,S2748,12,1,,07,49,8,2,2,4.0,4,4,2,84,195,111,,12.3,  0,54,0.376,57,1,1,1,3-,0,,GRN,,.,S1671,12,S0906,12,,3,93,239,5,3,,,,,64,218,,,0.061,,,
20WN00873,2020122749,20,S2749,12,2,,07,49,8,2,2,4.0,4,4,2,84,195,111,,9.2,  0,80,0.638,86,1,1,,,0,,GRN,e5,.,S1671,12,S0906,12,,1,,,5,6,,,,,110,244,,,0.061,,,
20WN00874,2020122750,20,S2750,12,1,,07,51,5,1,1,3.0,3,3,2,84,195,111,,13.6,  0,99,0.769,106,1,1,2,3,0,,GRN,,To Logan,S1748,12,S1175,12,,3,93,246,1,1,,,,,113,218,,,0.039,,,2480
20WN00875,2020122751,20,S2751,12,3,,43,58,5,1,1,3.0,3,3,2,84,195,111,,13.5,  0,75,0.554,80,1,1,,,0,,,,.,S1937,00,S1282,12,,3,93,255,1,1,,,,,95,244,,,0.0,,,
20WN00876,2020122752,20,S2752,12,3,,43,41,8,2,2,5.0,5,4,2,84,195,111,,12.7,  0,76,0.57,81,1,1,,,0,,,,.,S1013,12,S0511,12,,3,93,255,5,5,,,,,99,245,,,0.038,,,
20WN00877,2020122753,20,S2753,12,2,,43,41,8,2,2,5.0,5,4,2,84,195,111,,11.4,  0,72,0.546,77,1,1,,,0,,,e6,.,S1013,12,S0511,12,,1,,,5,5,,,,,97,244,,,0.038,,,
20WN00878,2020122754,20,S2754,12,2,,07,48,8,2,1,2.0,2,2,2,84,195,111,,10.2,  0,74,0.575,79,1,1,,,0,,GRN,e1,2ND,S1632,12,S1775,12,,1,,,3,2,,,,,85,244,,,0.037,,,
20WN00879,2020122755,20,S2755,12,3,,07,48,8,2,1,2.0,2,2,L,84,196,112,,14.4,  0,86,0.639,91,1,1,,,0,,GRN,,1ST,S1632,12,S1775,12,,3,93,239,3,2,,,,,,,,,0.037,Ltek,Lwn,
20WN00880,2020122756,20,S2756,12,1,,43,46,8,2,2,3.0,3,3,2,84,195,111,,13.3,  0,80,0.601,85,1,1,1,3,0,,GRN,,Sl.Over,S1499,00,S1288,12,,1,,,5,5,,,,,81,218,,,0.0,,,
20WN00881,2020122757,20,S2757,12,1,,43,46,8,2,2,3.0,3,3,2,84,195,111,,12.9,  0,67,0.487,71,1,1,1,3-,0,,GRN,,.,S1499,00,S1288,12,,3,93,239,5,5,,,,,70,218,,,0.0,,,
20WN00882,2020122758,20,S2758,12,3,,07,45,9,3,2,5.0,5,4,2,84,195,111,,9.0,  0,73,0.577,78,1,1,,,0,.,,,1ST,S1406,12,S0516,12,,3,93,255,8,6,,,,,97,244,,,0.013,,,
20WN00883,2020122759,20,S2759,12,2,,07,45,9,3,2,5.0,5,4,2,84,195,111,,10.5,  0,65,0.491,69,1,1,,,0,.,,e2,2ND,S1406,12,S0516,12,,1,,,8,5,,,,,94,244,,,0.013,,,
20WN00884,2020122761,20,S2761,12,1,,07,43,8,2,2,3.0,3,3,2,84,195,111,,12.7,  0,70,0.516,75,1,1,4,3,0,,,,"1-2"" horns",S1271,12,S1471,12,,3,93,239,5,5,,,,,72,218,,,0.03,,,
20WN00885,2020122762,20,S2762,12,2,,07,43,8,2,2,3.0,3,3,2,84,195,111,,11.6,  0,77,0.589,82,1,1,,,0,,,e3,.,S1271,12,S1471,12,,1,,,5,5,,,,,96,244,,,0.03,,,
20WN00886,2020122763,20,S2763,12,3,,07,64,5,1,1,5.0,5,4,2,84,195,111,,13.0,  0,80,0.604,85,1,1,,,0,.,,,.,S1949,00,S0498,12,,3,93,255,1,1,,,,,103,244,,,0.0,,,
20WN00887,2020122765,20,S2765,12,1,,07,42,9,3,2,4.0,4,4,2,84,195,111,,11.0,  0,76,0.586,81,1,1,2,4,0,,GRN,,Scurs,S1159,12,S0755,12,,3,93,239,8,5,,,,,89,218,,,0.04,,,
20WN00888,2020122766,20,S2766,12,1,,07,42,9,3,2,4.0,4,4,2,84,195,111,,11.8,  0,77,0.587,82,1,1,2,3-,0,,GRN,,Scurs,S1159,12,S0755,12,,1,,,8,5,,,,,86,218,,,0.04,,,
20WN00889,2020122767,20,S2767,12,3,,43,55,8,2,2,7.0,7,5,2,84,195,111,,10.9,  0,79,0.614,85,1,1,,,0,,,,HAIRY,S1878,12,R9735,11,,3,93,255,5,6,,,,,98,244,,,0.023,,,
20WN00890,2020122768,20,S2768,12,3,,43,55,8,2,2,7.0,7,5,2,84,195,111,,12.5,  0,78,0.59,83,1,1,,,0,,,,.,S1878,12,R9735,11,,3,93,255,5,5,,,,,102,245,,,0.023,,,
20WN00891,2020122769,20,S2769,12,3,,07,56,8,2,1,4.0,4,4,2,84,195,111,,13.4,  0,89,0.681,95,1,1,,,0,,GRN,,.,S1931,00,S0825,12,,3,93,255,3,2,,,,,114,244,,,0.0,,,
20WN00892,2020122770,20,S2770,12,2,,07,56,8,2,1,4.0,4,4,L,84,196,112,,13.2,  0,64,0.454,68,1,1,,,0,,GRN,,.,S1931,00,S0825,12,,3,93,292,3,2,,,,,,,,,0.0,Ltek,Lwn,
20WN00893,2020122772,20,S2772,12,2,,07,42,8,2,2,5.0,5,4,2,84,195,111,,11.6,  0,69,0.517,74,1,1,,,0,.,,e4,.,S1159,12,S0426,12,,1,,,5,5,,,,,89,244,,,0.021,,,
20WN00894,2020122773,20,S2773,12,2,,07,42,8,2,2,5.0,5,4,2,84,195,111,,12.6,  0,70,0.517,75,1,1,,,0,.,,e5,HAIRY,S1159,12,S0426,12,,1,,,5,5,,,,,95,244,,,0.021,,,
