UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,ADAM2,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN,TB,TR
79WN00650,79433038,79,1,3038,43,4,43,432,9426,187,5,5,5,60,120,1,4,,1,75,11,03,09,09,046,1,4,5,139,3,42,2203,43,527,862,6,5,142,118,93,4,5,,2,2
79WN00651,79433039,79,1,3039,43,4,43,433,0302,261,1,4,4,60,120,1,1,,5,110,10,04,08,08,042,1,4,5,164,3,43,2381,43,813,881,6,5,162,124,93,4,1,,1,1
79WN00652,79433040,79,1,3040,43,4,40,403,0071,183,1,4,4,61,121,1,1,,2,70,09,03,10,09,041,5,4,5,135,3,43,1980,43,485,704,2,2,131,113,93,4,1,,1,1
79WN00653,79433042,79,1,3042,43,4,41,413,1785,245,3,2,2,62,122,1,1,,2,78,08,03,08,05,049,1,6,8,160,3,43,2283,43,582,811,6,3,147,70,,2,2,,2,1
79WN00654,79433043,79,2,3043,43,4,41,412,8938,,5,6,6,62,122,1,1,,2,62,06,03,10,09,042,14,2,3,138,3,42,2215,43,402,764,6,3,153,129,,4,5,,2,2
79WN00655,79433044,79,1,3044,43,4,41,412,8938,134,5,6,6,62,122,1,1,,2,62,07,03,10,09,041,6,3,4,138,3,42,2215,43,407,764,6,3,145,124,93,4,5,,2,2
79WN00656,79433045,79,1,3045,43,4,41,413,8255,129,5,6,6,62,122,1,1,,1,62,06,03,10,09,040,2,2,3,149,3,42,2283,43,421,739,6,3,149,106,93,4,5,,2,2
79WN00657,79433046,79,2,3046,43,4,41,413,8255,,5,6,6,62,122,1,1,,1,62,06,03,10,09,044,9,3,5,149,3,42,2283,43,412,739,6,3,154,117,,4,5,,2,2
79WN00658,79433048,79,1,3048,43,4,41,412,1946,142,5,2,2,62,122,1,1,,2,65,09,03,10,08,034,14,3,4,160,3,43,2215,43,448,907,6,3,134,104,93,2,5,,2,2
79WN00659,79433049,79,1,3049,43,4,41,412,1946,110,5,2,2,62,122,1,1,,2,58,07,03,11,11,029,4,3,4,160,3,43,2215,43,395,907,6,3,140,98,97,2,5,,2,2
79WN00660,79433050,79,1,3050,43,4,40,401,9887,238,3,5,5,62,122,1,1,,2,72,08,03,10,07,036,14,2,3,164,3,42,2055,43,480,749,2,3,137,134,93,4,2,,2,1
79WN00661,79433052,79,2,3052,43,4,40,403,1015,,5,3,3,62,122,1,1,,2,55,06,03,10,10,042,10,5,5,176,3,43,1980,43,370,846,2,3,145,99,92,3,5,,2,2
79WN00662,79433053,79,2,3053,43,4,40,403,1015,,5,3,3,62,122,1,1,,2,77,05,03,08,06,052,7,5,7,176,3,43,1980,43,539,846,2,3,167,112,,3,5,,2,2
79WN00663,79433054,79,1,3054,43,4,42,952,2023,165,3,2,2,62,122,1,1,,2,72,08,03,08,08,053,9,5,7,160,3,43,1900,43,503,851,3,3,152,106,,2,2,,2,1
79WN00664,79433055,79,1,3055,43,4,42,952,2023,120,5,2,2,62,122,1,1,,2,49,09,03,11,09,046,5,5,8,160,3,43,1900,43,327,851,3,3,141,91,,2,6,,2,2
79WN00665,79433056,79,2,3056,43,4,41,412,8065,,5,7,7,62,122,1,1,,1,68,07,03,08,08,047,7,4,5,170,3,42,2215,43,465,924,6,3,138,113,,5,4,,2,2
79WN00666,79433057,79,1,3057,43,4,41,412,8065,150,5,7,7,62,122,1,1,,1,63,06,03,10,07,044,9,4,5,170,3,42,2215,43,443,924,6,3,159,90,,5,6,,2,2
79WN00667,79433058,79,2,3058,43,4,43,435,8086,,3,7,7,59,119,1,1,,2,75,12,03,09,08,036,1,2,4,170,3,42,2235,43,537,719,6,5,123,111,,5,2,,2,1
79WN00668,79433060,79,2,3060,43,4,41,414,1758,,1,2,2,62,122,1,1,,2,62,08,03,10,08,046,16,4,5,150,3,43,2326,43,429,783,6,3,135,97,,2,1,,1,1
79WN00669,79433061,79,1,3061,43,4,42,842,8349,163,5,6,6,59,119,1,2,,1,72,08,03,09,08,043,1,1,2,160,3,42,1747,43,501,954,3,5,150,124,,4,5,,2,2
79WN00670,79433062,79,2,3062,43,4,42,842,8349,,5,6,6,59,119,1,1,,1,69,06,03,08,07,050,1,2,5,160,3,42,1747,43,491,954,3,5,160,106,,4,5,,2,2
79WN00671,79433063,79,1,3063,43,4,41,413,0329,235,1,4,4,62,122,1,2,,4,90,03,03,08,06,038,7,3,4,149,3,43,2283,43,625,839,6,3,172,138,,4,1,,1,1
79WN00672,79433064,79,1,3064,43,4,42,942,1411,215,1,3,3,62,122,1,2,,1,94,08,03,07,06,045,14,4,5,142,3,43,1866,43,652,659,3,3,153,144,,3,1,,1,1
79WN00673,79433065,79,2,3065,43,4,40,402,2051,,1,2,2,62,122,1,1,,1,82,06,03,07,05,053,7,4,5,150,3,43,1684,43,570,823,2,3,161,124,,2,1,,1,1
79WN00674,79433066,79,2,3066,43,4,41,414,8262,,5,6,6,61,121,1,1,,2,57,06,03,10,10,038,16,3,4,160,3,42,2326,43,373,927,6,2,147,119,92,4,5,,2,2
79WN00675,79433067,79,1,3067,43,4,41,414,8262,144,5,6,6,61,121,1,1,,2,67,07,03,10,08,035,17,2,3,160,3,42,2326,43,456,927,6,2,144,118,93,4,5,,2,2
79WN00676,79433068,79,1,3068,43,4,40,403,0451,268,1,4,4,62,122,1,1,,2,84,09,03,08,07,044,16,3,4,149,3,43,1980,43,573,691,2,3,144,141,,4,1,,1,1
79WN00677,79433069,79,2,3069,43,4,42,802,9864,,1,5,5,62,122,1,1,,1,72,07,03,08,06,047,9,4,5,126,3,42,1848,43,494,749,3,3,142,117,92,4,1,,1,1
79WN00678,79433070,79,2,3070,43,4,40,403,1823,,1,2,2,61,121,1,1,,2,84,07,03,07,06,047,16,4,5,150,3,43,1980,43,599,825,2,2,156,115,,2,1,,1,1
79WN00679,79433071,79,1,3071,43,4,43,433,7343,276,1,7,7,59,119,1,1,,1,88,07,03,07,07,049,1,2,4,160,3,42,2381,43,628,922,6,5,159,133,,5,1,,1,1
79WN00680,79433072,79,1,3072,43,4,40,404,9338,173,5,5,5,61,121,1,2,,2,83,06,03,08,08,041,6,3,5,176,3,42,1788,43,573,945,2,2,167,137,,4,5,,2,2
79WN00681,79433073,79,2,3073,43,4,40,404,9338,,5,5,5,61,121,1,1,,2,69,04,03,10,09,031,5,3,5,176,3,42,1788,43,447,945,2,2,160,149,,4,5,,2,2
79WN00682,79433074,79,2,3074,43,4,41,412,1839,,3,2,2,62,122,1,1,,1,73,06,03,08,06,047,11,4,5,150,3,43,2215,43,511,859,6,3,161,107,,2,5,,1,2
79WN00683,79433075,79,1,3075,43,4,43,434,0409,111,4,4,4,59,119,1,1,,1,44,12,03,11,11,040,1,3,4,,3,43,2290,43,283,,6,9,,103,,4,2,,2,1
79WN00684,79433076,79,2,3076,43,4,43,434,0409,,3,4,4,59,119,1,1,,3,68,09,03,08,08,046,1,6,8,135,3,43,2290,43,488,708,6,5,140,99,,4,2,,2,1
79WN00685,79433077,79,2,3077,43,4,43,433,1535,,1,3,3,59,119,1,1,,3,74,06,03,08,08,052,1,5,7,159,3,43,2381,43,518,662,6,5,155,123,,3,1,,1,1
79WN00686,79433078,79,1,3078,43,4,42,942,9695,80,1,5,5,61,121,1,1,,1,39,08,03,11,11,043,14,3,4,164,3,42,1866,43,245,734,3,3,115,94,,4,1,,1,1
79WN00687,79433079,79,1,3079,43,4,40,404,1553,189,1,2,2,61,121,1,1,,2,82,06,03,08,07,033,6,5,7,150,3,43,1788,43,569,821,2,3,151,132,,2,1,,1,1
79WN00688,79433080,79,1,3080,43,4,42,952,8991,226,3,6,6,61,121,1,1,,2,84,13,03,08,08,044,15,4,5,149,3,42,1900,43,600,697,3,3,133,114,93,4,2,,2,1
79WN00689,79433081,79,1,3081,43,4,42,952,8991,171,3,6,6,54,114,1,1,,2,66,10,03,09,08,042,13,5,6,149,3,42,1900,43,477,697,3,4,135,116,,4,2,,2,1
79WN00690,79433082,79,1,3082,43,4,41,413,1837,155,1,2,2,61,121,1,2,,2,70,07,03,10,07,042,7,3,4,150,3,43,2283,43,483,797,6,3,141,116,93,2,1,,1,1
79WN00691,79433083,79,2,3083,43,4,43,433,2038,,3,2,2,58,118,1,1,,2,64,09,03,09,09,044,1,5,7,160,3,43,2381,43,442,777,6,5,140,118,,2,2,,2,1
79WN00692,79433084,79,2,3084,43,4,41,413,7793,,3,7,7,54,114,1,1,,1,67,06,03,09,09,042,3,3,5,160,3,42,2283,43,496,821,6,4,158,105,,5,2,,2,1
79WN00693,79433086,79,2,3086,43,4,42,942,0854,,1,3,3,61,121,1,1,,3,81,04,03,07,05,047,7,2,3,142,3,43,1866,43,574,775,3,3,161,116,,3,1,,1,1
79WN00694,79433087,79,1,3087,43,4,43,432,0380,143,2,4,4,58,118,1,2,,2,56,14,03,11,09,033,1,2,2,,3,43,2203,43,419,,6,9,,65,93,4,1,,1,1
79WN00695,79433088,79,1,3088,43,4,42,812,2060,90,3,2,2,61,121,1,2,,2,41,06,03,11,10,031,15,2,3,160,3,43,1610,43,248,739,3,3,123,110,,2,2,89,2,1
79WN00696,79433090,79,1,3090,43,4,42,842,1569,133,1,2,2,58,118,1,1,,3,69,11,03,09,09,037,1,2,4,150,3,43,1747,43,475,781,3,5,123,130,,2,1,,1,1
79WN00697,79433091,79,2,3091,43,4,42,862,6637,,3,8,8,58,118,1,1,,2,66,06,03,08,08,039,1,3,4,134,3,42,2066,43,462,804,3,5,151,115,,5,5,,1,2
79WN00698,79433092,79,1,3092,43,4,43,433,1323,261,1,3,3,58,118,1,1,,2,102,06,03,07,08,036,1,3,4,159,3,43,2381,43,753,856,6,5,171,132,,3,1,,1,1
79WN00699,79433093,79,2,3093,43,4,40,402,1014,,1,3,3,61,121,1,1,,2,89,06,03,07,05,045,11,4,5,159,3,43,1684,43,627,990,2,3,158,131,,3,1,,1,1
79WN00700,79433094,79,2,3094,43,4,42,902,1716,,5,2,2,61,121,1,1,,3,76,06,03,08,06,041,5,3,4,160,3,43,1696,43,527,957,3,3,160,122,,2,5,,2,2
79WN00701,79433095,79,2,3095,43,4,42,902,1716,,5,2,2,61,121,1,1,,1,66,07,03,09,07,049,12,4,5,160,3,43,1696,43,452,957,3,3,155,113,,2,5,,2,2
79WN00702,79433096,79,1,3096,43,4,43,432,0518,156,5,4,4,58,118,1,1,,1,81,09,03,10,09,041,1,3,4,149,3,43,2203,43,588,785,6,5,156,116,93,4,4,90,2,2
79WN00703,79433097,79,2,3097,43,4,43,432,0518,,5,4,4,58,118,1,1,,1,68,08,03,09,08,044,1,4,5,149,3,43,2203,43,498,785,6,5,153,92,,4,6,,2,2
79WN00704,79433098,79,2,3098,43,4,43,433,7850,,1,7,7,58,118,1,1,,1,61,09,03,09,07,046,1,4,5,110,3,42,2381,43,411,634,6,5,123,125,,5,1,,1,1
79WN00705,79433099,79,1,3099,43,4,42,862,1901,175,1,2,2,61,121,1,1,,2,71,06,03,09,08,043,16,2,3,150,3,43,2066,43,488,799,3,3,151,120,,2,1,,1,1
79WN00706,79433100,79,1,3100,43,4,42,932,8802,156,3,6,6,58,118,1,2,,1,76,09,03,08,09,044,1,2,4,149,3,42,1962,43,544,727,3,5,147,118,,4,2,,2,1
79WN00707,79433102,79,2,3102,43,4,40,404,1752,,1,2,2,61,121,1,1,,3,74,05,03,08,07,047,14,5,6,150,3,43,1788,43,502,809,2,3,161,132,,2,1,,1,1
79WN00708,79433103,79,2,3103,43,4,41,414,0192,,5,4,4,61,121,1,1,,1,70,06,03,08,07,044,4,4,5,178,3,43,2326,43,493,1104,6,3,157,104,,4,5,,2,2
79WN00709,79433104,79,2,3104,43,4,41,414,0192,,5,4,4,61,121,1,1,,1,74,06,03,09,07,041,11,4,5,178,3,43,2326,43,526,1104,6,3,160,103,,4,5,,2,2
79WN00710,79433105,79,2,3105,43,4,42,912,7515,,1,7,7,61,121,1,1,,2,71,06,03,08,05,040,14,3,4,150,3,42,1654,43,512,719,3,3,138,90,,5,1,,1,1
79WN00711,79433107,79,1,3107,43,4,40,403,0185,151,5,4,4,60,120,1,1,,2,66,08,03,09,10,042,13,3,5,164,3,43,1980,43,450,1029,2,3,150,120,93,4,5,,2,2
79WN00712,79433108,79,2,3108,43,4,40,403,0185,,5,4,4,60,120,1,1,,1,58,07,03,09,08,043,15,3,4,164,3,43,1980,43,392,1029,2,3,144,110,97,4,5,,2,2
79WN00713,79433110,79,2,3110,43,4,40,401,1304,,3,3,3,60,120,1,1,,3,85,06,03,07,06,040,11,4,5,176,3,43,2055,43,620,969,2,3,160,106,,3,2,,2,1
79WN00714,79433111,79,2,3111,43,4,41,411,9126,,5,6,6,60,120,1,1,,1,55,06,03,10,09,038,6,5,6,127,3,42,2469,43,380,720,6,3,144,94,92,4,5,,2,2
79WN00715,79433112,79,1,3112,43,4,41,411,9126,169,5,6,6,60,120,1,1,,1,78,07,03,08,06,039,15,3,4,127,3,42,2469,43,558,720,6,3,155,110,,4,5,,2,2
79WN00716,79433114,79,2,3114,43,4,42,922,0806,,5,3,3,60,120,1,1,,2,50,08,03,10,09,045,15,3,4,176,3,43,1821,43,338,911,3,3,136,94,,3,6,,2,2
79WN00717,79433115,79,1,3115,43,4,42,922,0806,130,5,3,3,60,120,1,1,,1,58,08,03,09,09,049,11,5,5,176,3,43,1821,43,387,911,3,3,140,116,93,3,4,,2,2
79WN00718,79433116,79,1,3116,43,4,43,432,7792,129,4,7,7,57,117,1,1,,1,64,12,03,10,10,036,1,3,4,,3,42,2203,43,448,,6,9,,116,93,5,2,,2,1
79WN00719,79433117,79,2,3117,43,4,43,432,7792,,4,7,7,57,117,1,1,,3,54,11,03,10,09,044,1,4,5,,3,42,2203,43,368,,6,9,,109,92,5,2,,2,1
79WN00720,79433118,79,2,3118,43,4,42,932,1990,,1,2,2,60,120,1,1,,2,58,05,03,11,10,028,8,3,4,150,3,43,1962,43,402,779,3,3,140,98,,2,1,,1,1
79WN00721,79433119,79,2,3119,43,4,40,403,9525,,5,5,5,60,120,1,1,,1,40,06,03,11,12,030,10,6,7,164,3,42,1980,43,253,757,2,3,150,96,92,4,7,,2,2
79WN00722,79433121,79,1,3121,43,4,43,431,1877,236,1,2,2,57,117,1,1,,2,81,08,03,09,07,041,1,1,3,150,3,43,2497,43,599,807,6,5,148,109,,2,1,,1,1
79WN00723,79433122,79,1,3122,43,4,40,402,1712,120,1,2,2,60,120,1,1,,1,77,06,03,09,09,043,4,5,7,150,3,43,1684,43,538,811,2,3,160,125,,2,1,,1,1
79WN00724,79433124,79,1,3124,43,4,41,411,0433,220,3,4,4,60,120,1,1,,2,96,08,03,07,05,048,12,5,5,135,3,43,2469,43,683,866,6,3,160,140,,4,3,,1,2
79WN00725,79433125,79,1,3125,43,4,43,432,8969,161,5,6,6,57,117,1,1,,1,73,06,03,10,09,033,1,1,2,171,3,42,2203,43,531,746,6,5,158,109,,4,4,,2,2
79WN00726,79433126,79,1,3126,43,4,43,432,8969,119,5,6,6,57,117,1,1,,1,55,09,03,11,09,032,1,1,2,171,3,42,2203,43,395,746,6,5,138,88,93,4,6,,2,2
79WN00727,79433127,79,1,3127,43,4,42,942,0470,273,5,4,4,60,120,1,1,,2,75,08,03,09,07,039,6,3,5,135,3,43,1866,43,557,715,3,3,161,82,93,4,6,,2,2
79WN00728,79433129,79,2,3129,43,4,42,812,1856,,2,2,2,57,117,1,1,,3,40,12,03,11,10,036,1,5,6,,3,43,1610,43,251,,3,9,,106,92,2,1,,1,1
79WN00729,79433130,79,1,3130,43,4,40,404,1586,168,1,2,2,60,120,1,1,,1,78,06,03,09,09,037,9,4,5,150,3,43,1788,43,529,813,2,3,157,145,,2,1,,1,1
79WN00730,79433131,79,1,3131,43,4,40,403,1772,200,5,2,2,60,120,1,1,,1,70,09,03,08,08,045,1,3,4,160,3,43,1980,43,495,913,2,3,147,106,93,2,5,,2,2
79WN00731,79433132,79,1,3132,43,4,40,403,1772,137,5,2,2,60,120,1,1,,2,54,12,03,10,10,045,13,4,5,160,3,43,1980,43,353,913,2,3,123,116,93,2,5,,2,2
79WN00732,79433133,79,1,3133,43,4,42,802,9103,169,5,6,6,60,120,1,2,,2,69,12,03,09,08,041,14,3,4,160,3,42,1848,43,484,999,3,3,127,109,,4,5,,2,2
79WN00733,79433134,79,2,3134,43,4,42,802,9103,,5,6,6,60,120,1,1,,1,66,07,03,09,08,036,10,5,5,160,3,42,1848,43,463,999,3,3,147,104,,4,5,,2,2
79WN00734,79433135,79,1,3135,43,4,41,414,0467,95,3,4,4,53,113,1,1,,2,67,09,03,11,10,051,2,6,8,135,3,43,2326,43,488,704,6,8,158,118,93,4,5,90,1,2
79WN00735,79433136,79,1,3136,43,4,41,412,8611,125,3,6,6,60,120,1,1,,2,73,06,03,08,07,045,6,4,5,160,3,42,2215,43,489,927,6,3,155,143,,4,2,,2,1
79WN00736,79433138,79,2,3138,43,4,42,922,8791,,5,6,6,60,120,1,1,,1,55,08,03,09,08,045,14,4,5,171,3,42,1821,43,378,934,3,3,142,97,92,4,6,,2,2
79WN00737,79433139,79,1,3139,43,4,42,922,8791,135,5,6,6,60,120,1,1,,1,58,11,03,09,08,046,15,4,5,171,3,42,1821,43,387,934,3,3,124,116,,4,4,,2,2
79WN00738,79433140,79,1,3140,43,4,42,802,2040,156,3,2,2,60,120,1,1,,1,65,08,03,10,08,035,4,4,5,150,3,43,1848,43,428,835,3,3,140,137,,2,4,,1,2
79WN00739,79433141,79,1,3141,43,4,41,413,1520,241,1,3,3,60,120,1,3,,2,77,07,03,10,08,039,3,4,5,159,3,43,2283,43,543,770,6,3,143,118,,3,1,,1,1
79WN00740,79433142,79,1,3142,43,4,42,822,1862,198,1,2,2,60,120,1,1,,2,72,06,03,08,06,046,8,4,5,150,3,43,1929,43,518,801,3,3,149,98,93,2,1,,1,1
79WN00741,79433143,79,2,3143,43,4,43,433,0044,,5,4,4,57,117,1,1,,1,48,07,03,10,09,042,1,4,5,135,3,43,2381,43,321,732,6,5,136,104,,4,5,,2,2
79WN00742,79433144,79,1,3144,43,4,43,433,0044,148,5,4,4,57,117,1,1,,1,64,08,03,10,09,037,1,3,4,135,3,43,2381,43,456,732,6,5,142,106,93,4,5,,2,2
79WN00743,79433145,79,1,3145,43,4,43,435,1619,349,5,2,2,57,117,1,2,,1,91,08,05,08,08,036,1,1,2,160,3,43,2235,43,676,913,6,5,160,119,,2,4,,2,2
79WN00744,79433146,79,1,3146,43,4,43,435,1619,112,5,2,2,57,117,1,1,,1,45,14,03,11,10,034,1,3,4,160,3,43,2235,43,309,913,6,5,109,89,,2,6,,2,2
79WN00745,79433147,79,1,3147,43,4,42,922,1748,234,1,2,2,60,120,1,1,,2,81,08,03,08,06,046,12,3,4,150,3,43,1821,43,555,819,3,3,149,144,,2,1,,1,1
79WN00746,79433148,79,2,3148,43,4,42,832,1540,,1,2,2,60,120,1,1,,1,80,07,03,07,07,055,15,4,5,150,3,43,2016,43,566,823,3,3,163,121,,2,1,,1,1
79WN00747,79433151,79,2,3151,43,4,43,431,0850,,1,3,3,57,117,1,1,,1,78,08,05,08,07,046,1,4,5,142,3,43,2497,43,572,761,6,5,137,111,,3,1,,1,1
79WN00748,79433152,79,1,3152,43,4,40,402,0294,137,5,4,4,60,120,1,1,,2,62,09,03,10,10,046,3,4,5,178,3,43,1684,43,422,977,2,3,143,114,,4,5,,2,2
79WN00749,79433153,79,2,3153,43,4,40,402,0294,,5,4,4,60,120,1,1,,1,54,07,03,09,10,046,14,5,6,178,3,43,1684,43,360,977,2,3,147,108,92,4,5,03,2,2
79WN00750,79433154,79,2,3154,43,4,41,411,1279,,3,3,3,60,120,1,1,,1,56,08,03,09,07,045,15,4,5,159,3,43,2469,43,387,636,6,3,128,96,,3,2,,2,1
79WN00751,79433156,79,1,3156,43,4,43,431,2048,181,1,2,2,57,117,1,1,,1,68,10,06,10,09,033,1,2,3,150,3,43,2497,43,487,781,6,5,114,110,,2,1,,1,1
79WN00752,79433159,79,1,3159,43,4,40,401,7076,129,5,7,7,60,120,1,1,,1,55,08,03,11,11,036,16,4,5,150,3,42,2055,43,362,937,2,3,136,116,,5,5,,2,2
79WN00753,79433160,79,1,3160,43,4,40,401,7076,121,3,7,7,60,120,1,1,,1,75,05,03,09,07,042,4,4,5,150,3,42,2055,43,523,937,2,3,157,123,,5,2,,2,1
79WN00754,79433162,79,1,3162,43,4,43,434,9514,188,3,5,5,57,117,1,2,,1,79,07,03,08,09,040,1,2,3,151,3,42,2290,43,568,816,6,5,158,126,,4,2,,2,1
79WN00755,79433163,79,2,3163,43,4,42,812,7912,,5,7,7,57,117,1,1,,3,62,08,03,09,08,045,1,4,5,190,3,42,1610,43,444,1082,3,5,147,100,,5,6,,2,2
79WN00756,79433164,79,2,3164,43,4,42,812,7912,,5,7,7,57,117,2,1,,1,80,07,03,08,07,040,1,3,4,190,3,42,1610,43,578,1082,3,5,146,124,,5,4,,2,2
79WN00757,79433165,79,1,3165,43,4,43,435,6134,124,1,8,8,57,117,1,1,,1,61,10,03,10,10,030,1,1,2,170,3,42,2235,43,472,930,6,5,114,58,,5,1,,1,1
79WN00758,79433166,79,2,3166,43,4,43,435,9540,,1,5,5,57,117,1,1,,1,72,08,03,09,07,041,1,2,4,126,3,42,2235,43,509,724,6,5,139,124,,4,1,,1,1
79WN00759,79433167,79,1,3167,43,4,40,401,8569,222,1,6,6,59,119,1,1,,2,93,06,03,09,08,041,13,5,6,160,3,42,2055,43,659,942,2,3,171,146,,4,1,,1,1
79WN00760,79433168,79,1,3168,43,4,42,872,0245,127,5,4,4,52,112,1,1,,1,57,13,03,11,11,033,1,2,3,149,3,43,1836,43,412,443,3,8,119,109,,4,5,,2,2
79WN00761,79433171,79,1,3171,43,4,42,822,5747,170,5,9,9,59,119,1,1,,1,70,06,03,09,07,050,10,5,6,159,3,42,1929,43,481,993,3,3,160,128,,5,5,,2,2
79WN00762,79433172,79,2,3172,43,4,42,822,5747,,5,9,9,59,119,1,1,,1,58,06,03,10,07,045,2,3,4,159,3,42,1929,43,396,993,3,3,145,109,,5,5,,2,2
79WN00763,79433173,79,2,3173,43,4,40,403,8346,,5,6,6,57,117,1,1,,2,59,10,03,11,10,037,1,4,5,160,3,42,1980,43,397,996,2,1,134,126,,4,5,,2,2
79WN00764,79433174,79,2,3174,43,4,40,403,8346,,5,6,6,59,119,1,1,,2,63,07,03,09,08,047,12,3,4,160,3,42,1980,43,429,996,2,3,153,120,,4,5,,2,2
79WN00765,79433175,79,1,3175,43,4,41,414,1787,163,5,2,2,59,119,1,1,,2,72,07,03,09,08,041,3,5,6,160,3,43,2326,43,504,937,6,3,157,120,,2,5,,2,2
79WN00766,79433176,79,1,3176,43,4,41,414,1787,121,5,2,2,59,119,1,1,,2,62,05,03,10,11,036,14,3,4,160,3,43,2326,43,408,937,6,3,163,134,93,2,5,,2,2
79WN00767,79433177,79,1,3177,43,4,41,412,1699,219,3,2,2,59,119,1,2,,1,79,06,03,08,07,047,13,4,5,150,3,43,2215,43,536,853,6,3,161,152,,2,3,,1,2
79WN00768,79433178,79,1,3178,43,4,40,402,9228,109,5,5,5,59,119,1,1,,2,53,09,03,11,12,042,3,6,8,164,3,42,1684,43,344,877,2,3,138,121,,4,5,,2,2
79WN00769,79433179,79,1,3179,43,4,40,402,9228,106,5,5,5,59,119,1,2,,2,66,07,03,11,10,041,12,3,4,164,3,42,1684,43,450,877,2,3,156,124,16,4,5,,2,2
79WN00770,79433180,79,2,3180,43,4,43,432,2118,,2,2,2,56,116,1,1,,1,72,13,03,10,07,043,1,4,5,,3,43,2203,43,534,,6,9,,100,92,2,1,,1,1
79WN00771,79433181,79,2,3181,43,4,43,431,9392,,5,5,5,56,116,1,1,,1,62,10,03,09,08,040,1,3,5,164,3,42,2497,43,453,844,6,5,132,95,,4,5,,2,2
79WN00772,79433182,79,2,3182,43,4,43,431,9392,,5,5,5,56,116,1,1,,1,59,09,03,10,07,041,1,3,5,164,3,42,2497,43,432,844,6,5,132,89,,4,5,,2,2
79WN00773,79433185,79,1,3185,43,4,42,842,9324,138,5,5,5,59,119,1,1,,1,64,06,03,09,07,044,8,5,5,176,3,42,1747,43,452,764,3,3,152,102,,4,5,,2,2
79WN00774,79433186,79,2,3186,43,4,42,842,9324,,5,5,5,59,119,1,1,,1,56,08,03,10,07,046,3,4,5,176,3,42,1747,43,380,764,3,3,136,108,,4,5,,2,2
79WN00775,79433187,79,2,3187,43,4,41,411,0941,,1,3,3,59,119,1,1,,2,56,08,03,10,09,050,10,4,5,159,3,43,2469,43,366,830,6,3,131,125,,3,1,,1,1
79WN00776,79433188,79,2,3188,43,4,41,413,9603,,1,5,5,59,119,1,1,,2,77,06,03,08,06,042,5,3,4,114,3,42,2283,43,547,553,6,3,151,119,,4,1,,1,1
79WN00777,79433189,79,2,3189,43,4,42,802,7835,,5,7,7,59,119,1,1,,1,68,06,03,09,09,043,7,4,6,150,3,42,1848,43,487,872,3,3,160,101,92,5,5,,2,2
79WN00778,79433190,79,2,3190,43,4,42,802,7835,,5,7,7,59,119,1,1,,1,46,06,03,11,12,042,1,5,6,150,3,42,1848,43,302,872,3,3,145,101,,5,5,,2,2
79WN00779,79433191,79,2,3191,43,4,42,882,0255,,1,4,4,59,119,1,1,,2,78,09,03,08,06,047,15,3,4,135,3,43,1983,43,547,822,3,3,142,129,,4,1,,1,1
79WN00780,79433192,79,2,3192,43,4,43,433,1947,,5,2,2,56,116,1,1,,1,49,13,03,10,09,041,1,6,8,160,3,43,2381,43,342,867,6,5,110,93,,2,5,,2,2
79WN00781,79433193,79,2,3193,43,4,43,433,1947,,5,2,2,56,116,1,1,,3,58,10,03,10,09,045,1,5,7,160,3,43,2381,43,422,867,6,5,136,90,,2,5,,2,2
79WN00782,79433195,79,1,3195,43,4,42,822,2065,178,1,2,2,58,118,1,1,,1,69,07,03,08,08,046,12,4,5,150,3,43,1929,43,482,799,3,3,149,121,,2,1,,1,1
79WN00783,79433196,79,1,3196,43,4,43,431,0703,168,5,4,4,55,115,1,6,,3,77,09,04,10,09,036,1,2,3,192,3,43,2497,43,537,663,6,5,147,152,93,4,4,,2,2
79WN00784,79433197,79,1,3197,43,4,43,431,0703,104,5,4,4,55,115,1,6,,1,48,12,03,12,11,034,1,3,5,192,3,43,2497,43,305,663,6,5,124,129,93,4,6,,2,2
79WN00785,79433198,79,2,3198,43,4,43,432,1853,,1,2,2,55,115,1,1,,3,71,09,03,09,08,046,1,4,6,150,3,43,2203,43,506,795,6,5,143,128,,2,1,,1,1
79WN00786,79433199,79,2,3199,43,4,42,882,9472,,5,5,5,58,118,1,1,,2,60,08,03,10,09,031,5,3,4,151,3,42,1983,43,412,917,3,3,136,114,92,4,5,22,2,2
79WN00787,79433200,79,2,3200,43,4,42,882,9472,,5,5,5,58,118,1,1,,2,46,08,03,10,12,035,6,3,5,151,3,42,1983,43,296,917,3,3,133,111,,4,5,,2,2
79WN00788,79433201,79,2,3201,43,4,42,842,6065,,3,8,8,58,118,1,1,,1,61,07,03,09,08,038,4,4,5,161,3,42,1747,43,449,990,3,3,138,80,92,5,2,,2,1
79WN00789,79433202,79,2,3202,43,4,42,842,6065,,5,8,8,51,111,1,1,,1,27,09,03,12,12,034,7,5,7,161,3,42,1747,43,166,990,3,4,118,86,,5,6,,2,2
79WN00790,79433204,79,2,3204,43,4,42,822,0552,,1,4,4,58,118,1,1,,1,39,06,03,11,11,041,2,4,5,135,3,43,1929,43,256,465,3,3,127,88,,4,1,,1,1
