UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
10WN01463,2010828678,10,X8678,82,2,,BL,19,8,2,2,7.0,7,5,2,81,222,141,,14.0,81,108,0.667,94,9,1,,,0,.,,e4,NICE LAMB,X5886,82,X0266,82,00,1,,,5,5,,,,,115,,,0.0,,,
10WN01464,2010055843,10,H5843,05,2,,30,79,8,2,2,3.0,3,3,2,93,222,129,,10.4,56,78,0.524,73,1,1,,,0,.,,e23,.,H3858,05,H3658,05,88,1,,,5,5,,,,,85,,,0.056,,,
10WN01465,2010700204,10,L0204,70,2,,PC,e6,5,1,1,1.0,1,1,2,96,222,126,,11.5,57,72,0.48,69,5,1,,,0,.,,e12,NICE LAMB,L0002,70,L0005,70,.,1,,,1,1,,,,,76,,,0.006,,,
10WN01466,2010055632,10,H5632,05,3,,30,48,9,3,2,4.0,4,4,2,88,222,134,,9.4,57,82,0.542,74,1,1,,,0,.,,,H3RDRAMCUT,  706,00,H2873,05,88,3,93,258,8,5,,,,,88,,,0.0,,,
10WN01467,2010453104,10,T3104,45,1,,02,38,8,2,2,2.0,2,2,2,83,222,139,,12.0,67,82,0.504,72,1,1,,,0,.,,,.,T1960,45,T2149,04,48,3,93,238,5,5,,,,,86,,,0.0,,,
10WN01468,2010700132,10,L0132,70,1,,PC,8,8,2,2,2.0,2,2,2,82,222,140,,12.0,53,71,0.421,63,2,1,,,0,.,,,NICE LAMB,X5863,82,X6864,82,99,3,93,238,5,5,,,,,74,,,0.006,,,
10WN01469,2010118232,10,R8232,11,2,,07,72,9,3,2,4.0,4,4,2,96,222,126,,9.9,44,61,0.406,59,1,1,,,0,.,,,3T H,R6768,11,R6422,11,18,3,93,258,8,4,,,,,68,,,0.023,,,
10WN01470,2010453186,10,T3186,45,3,,02,32,8,2,1,3.0,3,3,2,85,222,137,,11.8,71,99,0.636,88,1,1,,,0,.,,,.,T1609,45,T1382,45,48,3,93,258,3,2,,,,,112,,,0.021,,,
10WN01471,2010056384,10,H6384,05,2,,30,50,9,3,2,3.0,3,3,2,102,222,120,,7.8,46,70,0.518,70,1,1,,,0,.,,e25,HAIRY,  101,00,H3340,05,88,1,,,8,5,,,,,80,,,0.0,,,
10WN01472,2010118276,10,R8276,11,2,,07,53,8,2,2,4.0,4,4,2,98,222,124,,12.0,45,60,0.387,58,1,1,,,0,.,,e25,.,  190,00,R6567,11,18,1,,,5,4,,,,,67,,,0.0,,,
10WN01473,2010829275,10,X9275,82,2,,R3,63,8,2,2,4.0,4,4,2,98,222,124,,10.8,29,47,0.292,46,1,1,,,0,.,,,.,20390,00,R6547,11,18,3,93,258,5,5,,,,,52,,,0.0,,,
10WN01474,2010056303,10,H6303,05,2,,30,81,9,3,2,5.0,5,4,2,101,222,121,,7.8,38,56,0.398,56,1,1,,,0,.,,,HAIRY RED DOT,H4186,05,H1570,05,82,3,93,258,8,6,,,,,66,,,0.047,,,
10WN01475,2010118095,10,R8095,11,1,,07,76,9,3,3,6.0,6,4,2,92,222,130,,9.2,42,55,0.352,51,1,1,,,0,.,,,Scurs,R7297,11,R5192,11,18,3,93,238,9,8,,,,,60,,,0.028,,,
10WN01476,2010118216,10,R8216,11,2,,07,71,8,2,2,6.0,6,4,2,96,222,126,,12.0,39,63,0.405,61,1,1,,,0,.,,e15,4T ORANGE DOT, 7234,00,R4277,11,18,1,,,5,5,,,,,73,,,0.0,,,
10WN01477,2010453105,10,T3105,45,1,,02,38,8,2,2,2.0,2,2,2,83,222,139,,11.4,63,76,0.465,67,1,1,,,0,.,,,.,T1960,45,T2149,04,48,3,93,238,5,5,,,,,84,,,0.0,,,
10WN01478,2010453199,10,T3199,45,1,,02,32,8,2,2,5.0,5,4,2,86,222,136,,15.0,80,107,0.676,96,1,1,,,0,.,,,1ST,T1609,45,T0685,45,ID,3,93,238,5,4,,,,,115,,,0.038,,,
10WN01479,2010118563,10,R8563,11,1,,07,71,8,2,1,3.0,3,3,2,107,222,115,,11.2,70,99,0.763,103,1,1,,,0,.,,,., 7234,00,R7125,11,18,1,,,3,2,,,,,97,,,0.0,,,
10WN01480,2010644686,10,K4686,64,2,,06,25,9,3,2,5.0,5,4,2,88,222,134,,9.4,67,92,0.616,83,1,1,,,0,.,,e8,4 H,K4321,64,K3393,64,6T,1,,,8,5,,,,,98,,,0.043,,,
10WN01481,2010453206,10,T3206,45,1,,02,30,5,1,1,2.0,2,2,2,86,222,136,,14.6,85,99,0.621,89,1,1,,,0,.,,,.,T1319,45,T1988,45,48,3,93,238,1,1,,,,,107,,,0.028,,,
10WN01482,2010118446,10,R8446,11,1,,07,72,8,2,2,2.0,2,2,2,103,222,119,,10.4,33,55,0.375,55,1,1,,,0,.,,,4TEATS,R6768,11,R7358,11,18,3,93,238,5,5,,,,,55,,,0.034,,,
10WN01483,2010828905,10,X8905,82,2,,BL,e3,5,1,1,1.0,1,1,2,88,222,134,,12.6,68,87,0.555,79,9,1,,,0,.,,e4,NICE LAMB,H5075,05,X7511,82,00,1,,,1,1,,,,,93,,,0.0,,,
10WN01484,2010453204,10,T3204,45,1,,02,35,5,1,1,4.0,4,4,2,86,222,136,,13.2,83,105,0.675,94,1,2,,,0,.,,,.,T1923,45,T0989,45,48,3,93,238,1,1,,,,,112,,,0.041,,,
10WN01485,2010700137,10,L0137,70,3,,PC,7,5,1,1,2.0,2,2,2,83,222,139,,15.8,96,117,0.728,103,1,1,,,0,.,,,WAS X8792 CKP,X6617,82,X6915,82,99,3,93,258,1,1,,,,,125,,,0.0,,,
10WN01486,2010118494,10,R8494,11,1,,07,55,9,3,2,4.0,4,4,2,104,222,118,,14.0,53,80,0.559,81,1,1,,,0,.,,,NICE LAMB,   71,00,R6367,11,18,1,,,8,3,,,,,82,,,0.0,,,
10WN01487,2010056042,10,H6042,05,3,,30,68,8,2,2,3.0,3,3,2,96,222,126,,9.0,49,68,0.468,65,1,1,,,0,.,,,.,  712,00,H3621,05,88,3,93,258,5,6,,,,,77,,,0.0,,,
10WN01488,2010055923,10,H5923,05,3,,30,79,5,1,1,4.0,4,4,2,95,222,127,,13.0,70,94,0.638,90,1,1,,,0,.,,,.,H3858,05,H2853,05,88,3,93,258,1,1,,,,,101,,,0.055,,,
10WN01489,2010700135,10,L0135,70,2,,PC,e7,5,1,2,1.0,1,1,2,83,222,139,,7.1,49,77,0.503,67,2,2,,,0,.,,e12,W H,X5692,82,X7790,82,99,1,,,3,5,,,,,86,,,0.003,,,
10WN01490,2010453503,10,T3503,45,3,,02,T3,5,1,1,1.0,1,1,2,103,222,119,,13.7,40,68,0.456,68,1,1,,,0,.,,,NICE LAMB,,45,T2504,45,48,3,93,258,1,1,,,,,74,,,0.0,,,
10WN01491,2010829697,10,X9697,82,2,,00,AI,8,2,2,4.0,4,4,2,119,222,103,,10.8,43,68,0.555,77,1,1,,,0,.,,,HAIRY,X0000,82,T0940,45,48,3,93,258,5,5,,,,,74,,,0.0,,,
10WN01492,2010829660,10,X9660,82,2,,00,22,8,2,2,5.0,5,4,2,114,222,108,,13.0,57,82,0.639,90,5,1,,,0,.,,,4TEATS,X0000,82,K3239,64,6T,3,93,258,5,5,,,,,88,,,0.052,,,
10WN01493,2010828840,10,X8840,82,1,,SC,11,8,2,1,2.0,2,2,2,85,222,137,,13.4,73,101,0.639,90,5,2,,,0,.,,,4TEATS,X6042,82,K4196,64,6T,1,,,3,2,,,,,103,,,0.0,,,
10WN01494,2010056176,10,H6176,05,3,,30,51,9,3,2,3.0,3,3,2,99,222,123,,7.6,41,60,0.426,59,1,1,,,0,.,,,2ND.,  420,00,H3080,05,88,3,93,258,8,5,,,,,65,,,0.0,,,
10WN01495,2010453252,10,T3252,45,2,,02,36,8,2,2,4.0,4,4,2,88,222,134,,13.3,60,75,0.46,69,1,1,,,0,.,,,.,T1926,45,T1140,45,48,1,,,5,3,,,,,80,,,0.013,,,
10WN01496,2010118158,10,R8158,11,2,,07,59,8,2,1,6.0,6,4,2,94,222,128,,10.6,62,82,0.558,78,1,1,,,0,.,,e27,BRN R EAR,  814,00,R4592,11,18,1,,,3,2,,,,,88,,,0.0,,,
10WN01497,2010644678,10,K4678,64,1,,06,12,8,2,2,5.0,5,4,2,88,222,134,,12.4,58,76,0.475,69,1,2,,,0,.,,,4TEATS,K4272,64,K3387,64,6T,3,93,238,5,5,,,,,81,,,0.047,,,
10WN01498,2010829454,10,X9454,82,3,,00,43,5,1,1,2.0,2,2,2,103,222,119,,13.3,69,98,0.712,99,5,1,,,0,.,,,.,X0000,82,T2065,45,48,3,93,258,1,1,,,,,103,,,0.03,,,
10WN01499,2010829120,10,X9120,82,2,,00,M2,5,1,1,1.0,1,1,2,95,222,127,,7.7,49,65,0.451,62,5,1,,,0,.,,,HAIRY,X0000,82,X8191,82,00,3,93,258,1,1,,,,,78,,,0.0,,,
10WN01500,2010453170,10,T3170,45,2,,02,30,5,1,1,7.0,7,5,2,84,222,138,,13.0,72,95,0.594,84,1,1,,,0,.,,,HAIRY,T1319,45,T9557,44,ID,1,,,1,1,,,,,101,,,0.045,,,
10WN01501,2010056474,10,H6474,05,1,,30,68,9,3,2,2.0,2,2,2,105,222,117,,8.0,52,76,0.581,78,1,1,,,0,.,,,.,  712,00,H4367,05,88,1,97,236,8,5,,,,7,82,,,0.0,,,
10WN01502,2010056195,10,H6195,05,1,,30,48,3,4,2,4.0,4,4,2,99,222,123,,7.6,48,76,0.556,74,1,1,,,0,.,,,.,  706,00,H2454,05,88,3,93,238,8,5,,,,,75,,,0.0,,,
10WN01503,2010644705,10,K4705,64,1,,06,25,8,2,2,5.0,5,4,2,94,222,128,,14.1,64,91,0.601,86,1,1,,,0,.,,,HAIRY4T E R E,K4321,64,K3463,64,6T,3,93,238,5,5,,,,,87,,,0.039,,,
10WN01504,2010118388,10,R8388,11,2,,07,58,9,3,2,6.0,6,4,2,101,222,121,,11.5,50,69,0.475,69,1,1,,,0,.,,e28,HAIRY,  750,00,R4471,11,18,1,,,8,3,,,,,78,,,0.0,,,
10WN01505,2010453220,10,T3220,45,2,,02,40,5,1,1,2.0,2,2,2,86,222,136,,13.0,72,91,0.574,82,1,2,,,0,.,,,NICE LAMB,T2028,45,T2335,45,48,1,,,1,1,,,,,98,,,0.066,,,
10WN01506,2010829155,10,X9155,82,3,,00,M1,8,2,1,1.0,1,1,2,96,222,126,,8.5,61,85,0.607,81,1,1,,,0,.,,,4T E L EYE,K0000,64,H4767,05,00,3,93,258,3,2,,,,,95,,,0.0,,,
10WN01507,2010829168,10,X9168,82,2,,R3,65,8,2,2,4.0,4,4,2,96,222,126,,9.5,50,73,0.504,70,1,1,,,0,.,,e27,VERY HAIRY,20353,00,R6203,11,18,1,,,5,5,,,,,79,,,0.0,,,
10WN01508,2010118573,10,R8573,11,3,,07,58,5,1,1,4.0,4,4,2,108,222,114,,15.1,68,95,0.701,99,1,1,,,0,.,,,NICE LAMB,  750,00,R6469,11,18,3,93,258,1,1,,,,,96,,,0.0,,,
10WN01509,2010118436,10,R8436,11,1,,07,59,8,2,1,5.0,5,4,2,102,222,120,,10.5,62,90,0.663,90,1,1,,,0,.,,,4TEATS,  814,00,R5826,11,18,1,97,236,3,2,,,,7,88,,,0.0,,,
10WN01510,2010118466,10,R8466,11,2,,07,e21,5,1,1,1.0,1,1,2,103,222,119,,8.5,40,55,0.391,55,1,1,,,0,.,,e17,.,R7353,11,R7792,11,18,1,,,1,1,,,,,63,,,0.052,,,
10WN01511,2010829423,10,X9423,82,3,,00,M1,5,1,1,1.0,1,1,2,102,222,120,,11.6,54,77,0.545,77,1,1,,,0,.,,,.,K0000,64,H5047,05,00,3,93,258,1,1,,,,,85,,,0.0,,,
10WN01512,2010829278,10,X9278,82,2,,R3,64,8,2,2,3.0,3,3,2,98,222,124,,9.0,53,73,0.516,71,1,1,,,0,.,,e28,4TEATS,20454,00,R6713,11,18,1,,,5,5,,,,,82,,,0.0,,,
10WN01513,2010118173,10,R8173,11,1,,07,57,8,2,2,6.0,6,4,2,94,222,128,,10.2,48,67,0.444,63,1,1,,,0,.,,,Horns,  292,00,R5195,11,18,3,93,238,5,5,,,,,70,,,0.0,,,
10WN01514,2010828828,10,X8828,82,3,,00,M4,8,2,2,1.0,1,1,2,85,222,137,,6.8,56,75,0.498,67,1,3,,,0,.,,,.,X0000,82,X8021,82,00,3,93,258,5,7,,,,,84,,,0.0,,,
10WN01515,2010828832,10,X8832,82,3,,00,M3,8,2,2,1.0,1,1,2,85,222,137,,8.8,40,64,0.403,57,5,1,,,0,.,,,1ST,X0000,82,H4823,05,00,3,93,258,5,5,,,,,72,,,0.0,,,
10WN01516,2010828880,10,X8880,82,3,,T3,14,5,1,1,2.0,2,2,2,87,222,135,,14.0,80,98,0.622,89,5,1,,,0,.,,,4T NICE,   91,00,X5711,82,99,3,93,258,1,1,,,,,105,,,0.0,,,
10WN01517,2010829143,10,X9143,82,3,,00,M2,8,2,2,1.0,1,1,2,95,222,127,,8.6,35,54,0.357,51,5,1,,,0,.,,,3T,X0000,82,H5266,05,00,3,93,258,5,4,,,,,66,,,0.0,,,
10WN01518,2010828577,10,X8577,82,3,,BL,19,8,2,2,4.0,4,4,2,78,222,144,,11.2,70,84,0.506,72,9,1,,,0,.,,,.,X5886,82,X3584,82,00,3,93,258,5,5,,,,,91,,,0.0,,,
10WN01519,2010056405,10,H6405,05,3,,30,78,8,2,1,2.0,2,2,2,103,222,119,,8.5,42,64,0.466,64,1,1,,,0,.,,,FAKECRYPTORCH,H3779,05,H4366,05,88,3,93,258,3,2,,,,,76,,,0.049,,,
10WN01520,2010828878,10,X8878,82,3,,00,M2,8,2,1,1.0,1,1,2,87,222,135,,6.7,64,82,0.558,74,2,2,,,0,.,,,WEAK LAMB,X0000,82,X8099,82,00,3,93,258,3,2,,,,,90,,,0.0,,,
10WN01521,2010829670,10,X9670,82,2,,00,M1,5,1,1,1.0,1,1,2,116,222,106,,11.9,45,68,0.529,75,1,1,,,0,.,,,.,K0000,64,H5468,05,00,M,97,340,1,1,,,,7,72,,,0.0,,,
10WN01522,2010056021,10,H6021,05,1,,30,67,5,1,1,5.0,5,4,2,96,222,126,,13.0,77,101,0.698,97,1,1,,,0,.,,,4TEATS,  647,00,H1809,05,82,3,93,238,1,1,,,,,105,,,0.0,,,
10WN01523,2010828806,10,X8806,82,3,,00,AI,8,2,1,3.0,3,3,2,84,222,138,,11.8,49,61,0.357,55,1,1,,,0,.,,,4TEATS,X0000,82,X5216,82,00,3,93,258,3,2,,,,,67,,,0.0,,,
10WN01524,2010828868,10,X8868,82,3,,BL,19,5,1,1,2.0,2,2,2,86,222,136,,11.5,96,116,0.768,104,9,1,,,0,.,,,.,X5886,82,X6034,82,00,3,93,258,1,1,,,,,121,,,0.0,,,
10WN01525,2010055989,10,H5989,05,3,,30,e18,8,2,2,1.0,1,1,2,95,222,127,,8.0,35,52,0.346,50,1,1,,,0,.,,,.,H4211,05,H5004,05,88,3,93,258,5,5,,,,,64,,,0.057,,,
10WN01526,2010118444,10,R8444,11,1,,07,56,8,2,2,5.0,5,4,2,103,222,119,,11.5,56,74,0.525,75,1,1,,,0,.,,,"Horns, FS 4", 2143,00,R6047,11,18,1,,,5,5,,,,,75,,,0.0,,,
10WN01527,2010829149,10,X9149,82,3,,R3,66,8,2,2,5.0,5,4,2,96,222,126,,10.9,61,74,0.501,71,1,1,,,0,.,,,4 H,20645,00,R5567,11,18,3,93,258,5,5,,,,,88,,,0.0,,,
10WN01528,2010055900,10,H5900,05,2,,30,51,5,1,1,3.0,3,3,2,94,222,128,,13.4,63,82,0.536,78,1,1,,,0,.,,e28,HAIRY,  420,00,H3479,05,88,1,,,1,1,,,,,86,,,0.0,,,
10WN01529,2010453073,10,T3073,45,2,,02,31,8,2,2,2.0,2,2,2,82,222,140,,10.5,44,62,0.368,55,1,1,,,0,.,,,.,T1486,45,T1927,45,48,1,,,5,5,,,,,72,,,0.052,,,
10WN01530,2010056014,10,H6014,05,1,,30,68,5,1,1,3.0,3,3,2,96,222,126,,14.3,83,95,0.64,91,1,1,,,0,.,,,HAIRY,  712,00,H3225,05,88,3,93,238,1,1,,,,,99,,,0.0,,,
10WN01531,2010453160,10,T3160,45,1,,02,43,8,2,1,4.0,4,4,2,84,222,138,,7.8,57,77,0.501,68,1,1,,,0,.,,,.,T2247,45,T0838,45,48,3,93,238,3,2,,,,,75,,,0.046,,,
10WN01532,2010644673,10,K4673,64,2,,06,23,8,2,2,4.0,4,4,2,87,222,135,,12.4,64,83,0.523,75,1,1,,,0,.,,,HAIRY,K4107,64,K3760,64,6M,3,93,258,5,5,,,,,90,,,0.031,,,
10WN01533,2010828821,10,X8821,82,1,,CM,17,5,1,1,5.0,5,4,2,84,222,138,,14.0,89,113,0.717,100,1,1,,,0,.,,,E2E,X4409,82,K3398,64,6M,3,93,238,1,1,,,,,114,,,0.019,,,
10WN01534,2010453124,10,T3124,45,2,,02,38,8,2,1,4.0,4,4,2,83,222,139,,11.8,70,93,0.584,82,1,1,,,0,.,,,.,T1960,45,T1058,45,48,1,,,3,2,,,,,97,,,0.044,,,
10WN01535,2010453144,10,T3144,45,2,,02,40,8,2,1,2.0,2,2,2,84,222,138,,8.8,57,71,0.451,63,1,1,,,0,.,,,.,T2028,45,T2081,04,48,1,,,3,2,,,,,77,,,0.0,,,
10WN01536,2010118194,10,R8194,11,2,,07,53,8,2,2,5.0,5,4,2,95,222,127,,11.2,46,64,0.416,61,1,1,,,0,.,,e28,HAIRY,  190,00,R6012,11,18,1,,,5,5,,,,,71,,,0.0,,,
10WN01537,2010055991,10,H5991,05,2,,30,51,8,2,1,3.0,3,3,2,95,222,127,,10.5,50,70,0.469,67,1,1,,,0,.,,e26,3T BRNEARS,  420,00,H3184,05,88,1,,,3,2,,,,,75,,,0.0,,,
10WN01538,2010056350,10,H6350,05,1,,30,52,8,2,2,3.0,3,3,2,102,222,120,,7.7,35,57,0.411,57,1,1,,,0,.,,,PINK,  965,00,H3467,05,88,3,93,238,5,5,,,,,56,,,0.0,,,
10WN01539,2010055995,10,H5995,05,3,,30,e18,5,1,1,1.0,1,1,2,96,222,126,,10.7,61,79,0.542,76,1,1,,,0,.,,,3T,H4211,05,H5408,05,88,3,93,258,1,1,,,,,88,,,0.054,,,
10WN01540,2010644662,10,K4662,64,2,,06,25,5,1,1,3.0,3,3,2,85,222,137,,14.5,92,110,0.697,98,1,1,,,0,.,,,Not smut,K4321,64,K3936,64,6M,3,93,258,1,1,,,,,119,,,0.053,,,
10WN01541,2010829219,10,X9219,82,3,,R3,63,9,3,2,4.0,4,4,2,97,222,125,,8.9,38,61,0.417,59,1,1,,,0,.,,,VERY HAIRY,20390,00,R6476,11,18,3,93,258,8,5,,,,,68,,,0.0,,,
10WN01542,2010829146,10,X9146,82,3,,00,M2,8,2,2,1.0,1,1,2,96,222,126,,7.4,40,66,0.465,63,5,1,,,0,.,,,.,X0000,82,X7801,82,00,3,93,258,5,7,,,,,74,,,0.0,,,
10WN01543,2010829616,10,X9616,82,2,,00,3,8,2,2,2.0,2,2,2,110,222,112,,11.1,49,68,0.508,72,5,1,,,0,.,,,4T E2E,X0000,82,X6524,82,99,3,93,258,5,6,,,,,76,,,0.007,,,
10WN01544,2010453072,10,T3072,45,2,,02,31,8,2,2,2.0,2,2,2,82,222,140,,10.5,63,82,0.511,72,1,1,,,0,.,,,.,T1486,45,T1927,45,48,1,,,5,5,,,,,86,,,0.052,,,
10WN01545,2010056433,10,H6433,05,3,,30,80,9,3,2,3.0,3,3,2,104,222,118,,8.0,44,70,0.525,71,1,1,,,0,.,,,.,H3872,05,H3694,05,88,3,93,258,8,6,,,,,80,,,0.051,,,
10WN01546,2010118408,10,R8408,11,3,,07,53,8,2,2,3.0,3,3,2,102,222,120,,10.3,35,58,0.398,58,1,1,,,0,.,,,.,  190,00,R6933,11,18,3,93,258,5,5,,,,,67,,,0.0,,,
10WN01547,2010055859,10,H5859,05,3,,30,80,8,2,2,2.0,2,2,2,94,222,128,,11.0,46,68,0.445,64,1,1,,,0,.,,,.,H3872,05,H3934,05,88,3,93,258,5,5,,,,,77,,,0.057,,,
10WN01548,2010829665,10,X9665,82,3,,00,M2,5,1,1,1.0,1,1,2,116,222,106,,13.0,51,78,0.613,87,5,1,,,0,.,,,3T E L EYE,X0000,82,R7588,11,00,3,93,258,1,1,,,,,85,,,0.0,,,
10WN01549,2010829200,10,X9200,82,3,,R3,64,8,2,2,4.0,4,4,2,97,222,125,,9.0,55,74,0.52,71,1,1,,,0,.,,,VERYHAIRY,20454,00,R6528,11,18,3,93,258,5,6,,,,,77,,,0.0,,,
10WN01550,2010828848,10,X8848,82,2,,S3,26,5,1,1,4.0,4,4,2,86,222,136,,12.7,82,99,0.635,89,5,1,,,0,.,,e11,.,X5140,82,X3090,82,00,1,,,1,1,,,,,103,,,0.0,,,
10WN01551,2010453164,10,T3164,45,1,,02,45,9,3,2,5.0,5,4,2,84,222,138,,11.8,66,89,0.559,79,1,1,,,0,.,,,.,T2322,45,T0447,45,48,1,,,8,4,,,,,89,,,0.024,,,
10WN01552,2010056325,10,H6325,05,2,,30,81,9,3,2,2.0,2,2,2,101,222,121,,6.7,37,54,0.391,54,1,1,,,0,.,,e21,.,H4186,05,H3946,05,88,1,97,293,8,5,,,,7,58,,,0.048,,,
10WN01553,2010453298,10,T3298,45,1,,02,35,8,2,2,4.0,4,4,2,89,222,133,,10.3,56,67,0.426,61,1,1,,,0,.,,,Sknnyhd.lngno,T1923,45,T1129,45,ID,3,93,238,5,6,,,,,76,,,0.024,,,
10WN01554,2010055867,10,H5867,05,1,,30,68,8,2,2,2.0,2,2,2,94,222,128,,8.5,47,69,0.473,65,1,1,,,0,.,,,.,  712,00,H4438,05,88,3,93,238,5,5,,,,,75,,,0.0,,,
10WN01555,2010453148,10,T3148,45,2,,02,30,5,1,1,2.0,2,2,2,84,222,138,,13.0,82,102,0.645,90,1,1,,,0,.,,,.,T1319,45,T1861,45,48,1,,,1,1,,,,,107,,,0.04,,,
10WN01556,2010453154,10,T3154,45,1,,02,40,8,2,2,5.0,5,4,2,84,222,138,,11.8,41,56,0.32,50,1,1,,,0,.,,,.,T2028,45,T0306,45,48,3,93,238,5,4,,,,,55,,,0.017,,,
10WN01557,2010056425,10,H6425,05,1,,30,51,9,3,1,3.0,3,3,2,104,222,118,,9.2,49,74,0.549,75,1,1,,,0,.,,,1,  420,00,H3534,05,88,3,93,238,7,2,,,,,78,,,0.0,,,
10WN01558,2010453280,10,T3280,45,3,,02,31,8,2,2,2.0,2,2,2,88,222,134,,10.5,53,70,0.444,64,1,1,,,0,.,,,2 4 H,T1486,45,T1905,45,48,3,93,258,5,5,,,,,76,,,0.01,,,
10WN01559,2010055920,10,H5920,05,2,,30,51,9,3,2,5.0,5,4,2,95,222,127,,9.6,37,55,0.357,52,1,1,,,0,.,,,.,  420,00,H1490,05,83,3,93,258,8,6,,,,,66,,,0.0,,,
10WN01560,2010056359,10,H6359,05,2,,30,79,9,3,2,2.0,2,2,2,102,222,120,,8.8,39,55,0.385,55,1,1,,,0,.,,,.,H3858,05,H4477,05,88,3,93,258,8,4,,,,,62,,,0.063,,,
10WN01561,2010829506,10,X9506,82,3,,R3,61,9,3,2,4.0,4,4,2,104,222,118,,9.0,42,63,0.458,64,1,1,,,0,.,,,Long tail,20335,00,R6488,11,18,3,93,258,8,5,,,,,111,,,0.0,,,
10WN01562,2010056387,10,H6387,05,1,,30,83,8,2,1,4.0,4,4,2,103,222,119,,10.1,61,82,0.604,83,1,1,,,0,.,,,.,H4164,05,H2399,05,88,3,93,238,3,2,,,,,93,,,0.062,,,
10WN01563,2010118590,10,R8590,11,2,,07,59,8,2,2,5.0,5,4,2,109,222,113,,10.4,46,60,0.439,63,1,1,,,0,.,,e25,PINK,  814,00,R5396,11,18,1,,,5,5,,,,,70,,,0.0,,,
10WN01564,2010829127,10,X9127,82,2,,00,M2,5,1,1,1.0,1,1,2,95,222,127,,11.0,53,74,0.496,71,5,1,,,0,.,,,.,X0000,82,H5344,05,00,3,93,258,1,1,,,,,87,,,0.0,,,
10WN01565,2010453143,10,T3143,45,3,,02,42,7,2,1,2.0,2,2,2,84,222,138,,8.8,64,85,0.552,75,1,1,,,0,.,,,4TEATS,T2224,45,T2237,45,48,3,93,258,3,2,,,,,92,,,0.035,,,
10WN01566,2010056403,10,H6403,05,3,,30,67,8,2,2,3.0,3,3,2,103,222,119,,9.1,46,70,0.512,71,1,1,,,0,.,,,.,  647,00,H3253,05,88,3,93,258,5,6,,,,,76,,,0.0,,,
10WN01567,2010828789,10,X8789,82,1,,T3,13,9,3,1,4.0,4,4,2,83,222,139,,11.0,83,110,0.712,96,5,1,,,0,.,,,.,   27,00,X3477,82,00,1,,,7,2,,,,,113,,,0.0,,,
10WN01568,2010118389,10,R8389,11,3,,07,54,8,2,2,6.0,6,4,2,101,222,121,,10.7,61,86,0.622,85,1,1,,,0,.,,,4TEATS,R82,00,R4678,11,18,3,93,258,5,5,,,,,98,,,0.0,,,
10WN01569,2010118159,10,R8159,11,1,,07,70,8,2,2,7.0,7,5,2,94,222,128,,12.1,40,51,0.304,49,1,1,,,0,.,,,4TEATS,   26,00,R4155,11,18,6,01,227,5,5,,,,,0,,,0.0,,,
10WN01570,2010453397,10,T3397,45,3,,02,44,8,2,2,3.0,3,3,2,92,222,130,,10.7,54,70,0.456,65,1,1,,,0,.,,,From B1,T2281,45,T1333,45,ID,3,93,258,5,5,,,,,79,,,0.046,,,
10WN01571,2010056043,10,H6043,05,2,,30,68,8,2,2,2.0,2,2,2,96,222,126,,8.9,26,38,0.231,37,1,1,,,0,.,,,.,  712,00,H4116,05,88,3,93,258,5,6,,,,,51,,,0.0,,,
10WN01572,2010118220,10,R8220,11,2,,07,59,8,2,2,6.0,6,4,2,96,222,126,,10.6,39,55,0.352,53,1,1,,,0,.,,,4T ORANGE DOT,  814,00,R4418,11,18,3,93,258,5,5,,,,,63,,,0.0,,,
10WN01573,2010644652,10,K4652,64,1,,06,23,8,2,2,4.0,4,4,2,85,222,137,,12.0,52,73,0.445,65,1,1,,,0,.,,,.,K4107,64,K3750,64,6M,3,93,238,5,5,,,,,75,,,0.047,,,
10WN01574,2010829462,10,X9462,82,2,,00,22,8,2,2,3.0,3,3,2,103,222,119,,14.9,64,86,0.597,87,5,1,,,0,.,,,To PP Logan,X0000,82,K3956,64,6M,Z,04,271,5,4,,,,,93,,,0.04,,,9385
10WN01575,2010829694,10,X9694,82,2,,00,AI,8,2,2,3.0,3,3,2,118,222,104,,11.0,52,66,0.529,74,1,1,,,0,.,,,.,X0000,82,X5094,82,00,3,93,258,5,6,,,,,74,,,0.0,,,
10WN01576,2010828730,10,X8730,82,3,,00,AI,5,1,1,4.0,4,4,2,82,222,140,,14.5,76,89,0.532,78,1,1,,,0,.,,,4 H,X0000,82,X2988,82,00,3,93,258,1,1,,,,,96,,,0.0,,,
10WN01577,2010056000,10,H6000,05,1,,30,79,8,2,2,4.0,4,4,2,96,222,126,,11.0,63,76,0.516,73,1,1,,,0,.,,,.,H3858,05,H2664,05,88,3,93,238,5,4,,,,,82,,,0.069,,,
