UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
02SH02767,1997044343,2,2002-03-06,65,2,04,A4343,8.4,60,4,,30,5.0,156,2002-05-13,2,0,02
02SH02768,1998640252,2,2002-03-06,65,1,64,K0252,11.2,58,5,W/B2 03/06,06,4.0,194,2002-05-13,2,0,02
02SH02769,1997044458,2,2002-03-06,65,2,04,A4458,8.8,62,3,,30,5.0,168,2002-05-30,5,0,02
02SH02770,1999090257,2,2002-03-06,65,2,09,90257,8.0,62,3,,07,3.0,134,2002-05-24,4,0,02
02SH02771,1997044480,2,2002-03-06,65,2,04,A4480,7.2,58,5,,30,5.0,0,,*,0,02
02SH02772,2000448049,2,2002-03-06,65,2,44,T8049,10.6,60,4,,02,2.0,152,2002-05-13,2,0,02
02SH02773,1999090764,2,2002-03-06,65,2,09,90764,10.0,64,2,,07,3.0,167,2002-05-24,4,0,02
02SH02774,1999046724,2,2002-03-06,65,2,04,A6724,9.2,60,4,,30,3.0,183,2002-05-13,2,0,02
02SH02775,2000447849,2,2002-03-06,65,2,44,T7849,9.6,60,4,,02,2.0,141,2002-05-24,3,0,02
02SH02776,2000047985,2,2002-03-06,65,2,04,A7985,7.2,58,5,,30,2.0,147,2002-05-24,3,0,02
02SH02777,2000448254,2,2002-03-06,65,2,44,T8254,10.4,62,3,,02,2.0,150,2002-05-24,3,0,02
02SH02778,1997446325,2,2002-03-06,65,2,44,T6325,7.2,60,4,,02,5.0,179,2002-05-16,3,0,02
02SH02779,2000447922,2,2002-03-06,65,2,44,T7922,9.4,60,4,,02,2.0,136,2002-05-13,2,0,02
02SH02780,2000447882,2,2002-03-06,65,2,44,T7882,10.6,58,5,,02,2.0,136,2002-05-24,3,0,02
02SH02781,2000447929,2,2002-03-06,65,2,44,T7929,8.0,62,3,,02,2.0,0,,*,0,02
02SH02782,1996043127,2,2002-03-06,65,2,04,A3127,6.8,60,4,,31,6.0,100,2002-05-23,H,0,02
02SH02783,1997044453,2,2002-03-06,65,2,04,A4453,7.8,56,6,,30,5.0,158,2002-05-01,2,0,02
02SH02784,1997108439,2,2002-03-06,65,2,10,S8439,12.8,62,3,,07,5.0,214,2002-05-30,5,0,02
02SH02785,2000047475,2,2002-03-06,65,2,04,A7475,5.8,60,4,,30,2.0,121,2002-05-09,1,0,02
02SH02786,2000447961,2,2002-03-06,65,2,44,T7961,11.8,60,4,,02,2.0,165,2002-05-16,3,0,02
02SH02787,2000047467,2,2002-03-06,65,2,04,A7467,7.2,58,5,,30,2.0,141,2002-06-05,3,0,02
02SH02788,1998446598,2,2002-03-06,65,2,44,T6598,8.4,62,3,,02,4.0,127,2002-05-16,3,0,02
02SH02789,2000448216,2,2002-03-06,65,2,44,T8216,9.0,60,4,,02,2.0,125,2002-05-16,3,0,02
02SH02790,1996042970,2,2002-03-06,65,2,04,A2970,7.4,56,6,,30,6.0,149,2002-05-13,2,0,02
02SH02791,2000447915,2,2002-03-06,65,2,44,T7915,9.6,60,4,,02,2.0,128,2002-05-13,2,0,02
02SH02792,1999090317,2,2002-03-06,65,2,09,90317,7.2,62,3,,07,3.0,176,2002-05-30,5,0,02
02SH02793,1998446884,2,2002-03-06,65,2,44,T6884,12.4,60,4,,02,4.0,176,2002-05-09,1,0,02
02SH02794,2000047908,2,2002-03-06,65,2,04,A7908,7.2,58,5,,30,2.0,122,2002-05-07,3,0,02
02SH02795,1995042083,2,2002-03-06,65,2,04,A2083,7.4,56,6,,30,7.0,160,2002-05-07,3,0,02
02SH02796,1998045683,2,2002-03-06,65,2,04,A5683,7.2,54,7,BRITCHY,30,4.0,133,2002-05-09,1,0,02
02SH02797,1997446243,2,2002-03-06,65,2,44,T6243,12.0,58,5,,02,5.0,162,2002-05-24,3,0,02
02SH02798,1998814708,2,2002-03-06,65,2,81,Z4708,10.6,58,5,,31,4.0,192,2002-05-24,4,0,02
02SH02799,2000001161,2,2002-03-06,65,2,00,01161,9.0,64,2,,07,2.0,141,2002-05-24,4,0,02
02SH02800,1998446793,2,2002-03-06,65,2,44,T6793,8.0,62,3,,02,4.0,121,2002-05-24,3,0,02
02SH02801,2000448087,2,2002-03-06,65,2,44,T8087,8.6,58,5,,02,2.0,129,2002-05-16,3,0,02
02SH02802,1998008253,2,2002-03-06,65,2,00, 8253,8.0,60,4,,01,4.0,154,2002-05-30,5,0,02
02SH02803,1999090370,2,2002-03-06,65,2,09,90370,9.2,62,3,W/B2 PG D30,07,3.0,176,2002-05-01,1,0,02
02SH02804,1996445359,2,2002-03-06,65,2,44,T5359,9.2,62,3,,02,6.0,185,2002-05-09,1,0,02
02SH02805,1999090281,2,2002-03-06,65,2,09,90281,8.2,58,5,,07,3.0,137,2002-05-24,4,0,02
02SH02806,2000047053,2,2002-03-06,65,2,04,A7053,7.2,60,4,,30,2.0,147,2002-05-13,2,0,02
02SH02807,2000000216,2,2002-03-06,65,2,00,00216,7.0,62,3,,07,2.0,134,2002-05-24,4,0,02
02SH02808,2000447807,2,2002-03-06,65,2,44,T7807,7.6,62,3,,02,2.0,135,2002-05-16,3,0,02
02SH02809,1998814647,2,2002-03-06,65,2,81,Z4647,8.8,62,3,,34,4.0,169,2002-05-24,4,0,02
02SH02810,1998045617,2,2002-03-06,65,2,04,A5617,8.0,56,6,,30,4.0,166,2002-05-30,5,0,02
02SH02811,2000641294,2,2002-03-06,65,1,64,K1294,12.4,56,6,W/B2 03/06,06,2.0,145,2002-05-01,2,0,02
02SH02812,1996043632,2,2002-03-06,65,2,04,A3632,6.4,60,4,,31,6.0,147,2002-05-24,4,0,02
02SH02813,1999090687,2,2002-03-06,65,2,09,90687,6.2,60,4,,30,3.0,162,2002-05-07,3,0,02
02SH02814,1999091061,2,2002-03-06,65,2,09,91061,9.6,62,3,,07,3.0,187,2002-06-05,5,0,02
02SH02815,1998008269,2,2002-03-06,65,2,00, 8269,8.4,60,4,,07,4.0,156,2002-05-24,4,0,02
02SH02816,2000447808,2,2002-03-06,65,2,44,T7808,9.8,62,3,,02,2.0,144,2002-05-01,2,0,02
02SH02817,1999090392,2,2002-03-06,65,2,09,90392,8.6,62,3,,07,3.0,136,2002-05-24,4,0,02
02SH02818,1999091334,2,2002-03-06,65,2,09,91334,10.4,60,4,,07,3.0,145,2002-05-24,4,0,02
02SH02819,1996006080,2,2002-03-06,65,2,00, 6080,10.0,60,4,,00,6.0,188,2002-05-30,5,0,02
02SH02820,1996445502,2,2002-03-06,65,2,44,T5502,10.2,60,4,,02,6.0,165,2002-05-24,3,0,02
02SH02821,1996043297,2,2002-03-06,65,2,04,A3297,6.6,56,6,,30,6.0,127,2002-05-16,3,0,02
02SH02822,1998008443,2,2002-03-06,65,2,00, 8443,8.6,56,6,TAG CUT '2002,30,4.0,126,2002-05-07,3,0,02
02SH02823,1996445575,2,2002-03-06,65,2,44,T5575,8.2,62,3,,02,6.0,138,2002-05-24,4,0,02
02SH02824,1996107714,2,2002-03-06,65,2,10,S7714,8.4,62,3,,31,6.0,211,2002-06-27,5,0,02
02SH02825,1999815681,2,2002-03-06,65,2,81,Z5681,8.4,60,4,,00,3.0,134,2002-05-01,1,0,02
02SH02826,1999046825,2,2002-03-06,65,2,04,A6825,7.4,58,5,,30,3.0,140,2002-05-01,2,0,02
02SH02827,1997044851,2,2002-03-06,65,2,04,A4851,9.2,60,4,,30,4.5,141,2002-05-16,3,0,02
02SH02828,1998045966,2,2002-03-06,65,2,04,A5966,6.8,58,5,,30,3.5,147,2002-05-09,1,0,02
02SH02829,1996006249,2,2002-03-06,65,2,00, 6249,6.6,62,3,,00,6.0,149,2002-05-24,4,0,02
02SH02830,1998446576,2,2002-03-06,65,2,44,T6576,9.0,60,4,,02,4.0,160,2002-05-24,3,0,02
02SH02831,1995444831,2,2002-03-06,65,2,44,T4831,7.4,62,3,,02,7.0,140,2002-05-23,H,0,02
02SH02832,1997007417,2,2002-03-06,65,2,00, 7417,10.6,60,4,,00,5.0,173,2002-05-30,5,0,02
02SH02833,1995445046,2,2002-03-06,65,2,44,T5046,7.8,62,3,,02,7.0,158,2002-05-30,5,0,02
02SH02834,2000447956,2,2002-03-06,65,2,44,T7956,8.6,60,4,,02,2.0,141,2002-05-30,5,0,02
02SH02835,1999090337,2,2002-03-06,65,2,09,90337,9.8,62,3,,07,3.0,151,2002-05-24,4,0,02
02SH02836,1997814350,2,2002-03-09,68,2,81,Z4350,6.2,62,3,,00,5.0,144,2002-05-24,4,0,02
02SH02837,1996006371,2,2002-03-09,68,2,00, 6371,9.8,62,3,,00,6.0,159,2002-05-24,4,0,02
02SH02838,1995041893,2,2002-03-09,68,2,04,A1893,8.8,62,3,,30,7.0,184,2002-05-30,5,0,02
02SH02839,1998008013,2,2002-03-09,68,2,00, 8013,9.4,60,4,,43,4.0,162,2002-05-30,5,0,02
02SH02840,1999815765,2,2002-03-09,68,2,81,Z5765,8.4,60,4,,01,3.0,139,2002-05-24,4,0,02
02SH02841,2000641221,2,2002-03-09,68,1,64,K1221,10.2,60,4,W/B2 03/09,05,2.0,212,2002-05-30,5,0,02
02SH02842,1998109387,2,2002-03-09,68,2,10,S9387,14.0,58,5,W/B2 03/09,43,4.0,195,2002-06-05,3,0,02
02SH02843,1998008835,2,2002-03-09,68,2,00, 8835,10.2,62,3,,01,4.0,0,,*,0,02
02SH02844,2001641888,2,2002-03-09,68,4,64,K1888,8.2,58,5,W/B2 03/09,06,1.0,167,2002-05-07,3,0,02
02SH02845,1998045945,2,2002-03-09,68,2,04,A5945,6.8,60,4,,30,3.5,133,2002-05-01,2,0,02
02SH02846,1997044897,2,2002-03-09,68,2,04,A4897,8.0,60,4,,30,4.5,174,2002-05-13,2,0,02
02SH02847,1999046746,2,2002-03-09,68,2,04,A6746,6.2,60,4,,30,3.0,165,2002-05-24,3,0,02
02SH02848,1997044715,2,2002-03-09,68,2,04,A4715,5.8,62,3,SHORT,30,4.5,159,2002-05-24,3,0,02
02SH02849,1997044576,2,2002-03-09,68,2,04,A4576,8.2,60,4,,30,5.0,193,2002-05-30,5,0,02
02SH02850,1997446180,2,2002-03-09,68,2,44,T6180,10.0,58,5,,02,5.0,158,2002-05-16,3,0,02
02SH02851,1997044180,2,2002-03-09,68,2,04,A4180,6.0,58,5,,71,5.0,133,2002-05-16,3,0,02
02SH02852,1998446978,2,2002-03-09,68,2,44,T6978,11.0,62,3,,02,4.0,144,2002-05-16,3,0,02
02SH02853,1995050120,2,2002-03-09,68,2,05,50120,10.6,60,4,1TAG,00,7.0,157,2002-06-05,H,0,02
02SH02854,1995050148,2,2002-03-09,68,2,05,50148,12.2,60,4,,00,7.0,182,2002-06-05,3,0,02
02SH02855,1996445703,2,2002-03-09,68,2,44,T5703,14.0,60,4,,02,6.0,220,2002-05-24,3,0,02
02SH02856,1995050612,2,2002-03-09,68,2,05,50612,11.4,62,3,1TAG,00,7.0,168,2002-06-05,3,0,02
02SH02857,2000047731,2,2002-03-09,68,2,04,A7731,7.8,60,4,,30,2.0,139,2002-05-16,3,0,02
02SH02858,1997108039,2,2002-03-09,68,2,10,S8039,11.8,62,3,,07,5.0,0,,*,0,02
02SH02859,1998045764,2,2002-03-09,68,2,04,A5764,7.0,58,5,,30,3.5,132,2002-05-09,1,0,02
02SH02860,2000000100,2,2002-03-09,68,2,00,00100,6.4,58,5,,30,2.0,155,2002-05-16,3,0,02
02SH02861,1998045863,2,2002-03-09,68,2,04,A5863,8.2,60,4,,30,3.5,201,2002-06-05,3,0,02
02SH02862,1999447226,2,2002-03-09,68,2,44,T7226,10.0,60,4,,02,3.0,169,2002-05-16,3,0,02
02SH02863,1999110819,2,2002-03-09,68,2,11,R0819,9.6,58,5,,43,3.0,158,2002-06-05,3,0,02
02SH02864,1996043293,2,2002-03-09,68,2,04,A3293,6.8,60,4,,30,6.0,178,2002-05-13,2,0,02
02SH02865,1996043093,2,2002-03-09,68,2,04,A3093,12.2,60,4,,31,6.0,170,2002-06-05,3,0,02
02SH02866,1999046441,2,2002-03-09,68,2,04,A6441,8.0,58,5,,30,3.0,186,2002-05-16,3,0,02
02SH02867,1998446859,2,2002-03-09,68,2,44,T6859,10.8,58,5,,02,4.0,194,2002-06-05,3,0,02
02SH02868,1998008050,2,2002-03-09,68,2,00, 8050,11.0,60,4,,03,4.0,178,2002-06-05,3,0,02
02SH02869,1996043675,2,2002-03-09,68,2,04,A3675,6.6,62,3,,30,5.5,137,2002-05-13,2,0,02
02SH02870,1998008381,2,2002-03-09,68,2,00, 8381,9.2,58,5,,01,4.0,172,2002-05-24,4,0,02
02SH02871,1997107869,2,2002-03-09,68,2,10,S7869,10.6,60,4,,43,5.0,178,2002-06-05,3,0,02
02SH02872,1996006236,2,2002-03-09,68,2,00, 6236,11.0,60,4,1TAG,00,6.0,187,2002-06-05,3,0,02
02SH02873,1998008091,2,2002-03-09,68,2,00, 8091,10.2,60,4,,07,4.0,148,2002-05-24,4,0,02
02SH02874,2000047653,2,2002-03-09,68,2,04,A7653,7.4,60,4,,30,2.0,170,2002-05-16,3,0,02
02SH02875,1995042773,2,2002-03-09,68,2,04,A2773,5.4,56,6,,30,6.5,146,2002-06-05,3,0,02
02SH02876,1999815756,2,2002-03-09,68,2,81,Z5756,8.0,62,3,,00,3.0,141,2002-05-24,4,0,02
02SH02877,1996445260,2,2002-03-09,68,2,44,T5260,11.0,62,3,TAG CUT '2002,02,6.0,163,2002-05-16,3,0,02
02SH02878,2000448119,2,2002-03-09,68,2,44,T8119,11.0,58,5,,02,2.0,126,2002-06-05,5,0,02
02SH02879,2000447900,2,2002-03-09,68,2,44,T7900,9.4,62,3,,02,2.0,141,2002-05-24,3,0,02
02SH02880,1998045194,2,2002-03-09,68,2,04,A5194,6.8,58,5,,30,4.0,133,2002-05-07,3,0,02
02SH02881,1998008308,2,2002-03-09,68,2,00, 8308,7.4,62,3,,07,4.0,0,,*,0,02
02SH02882,1999447445,2,2002-03-09,68,2,44,T7445,10.0,58,5,NO#,02,3.0,174,2002-05-16,3,0,02
02SH02883,1998446855,2,2002-03-09,68,2,44,T6855,7.4,58,5,,02,4.0,171,2002-06-05,H,0,02
02SH02884,1997044282,2,2002-03-09,68,2,04,A4282,6.8,62,3,,30,5.0,188,2002-06-05,3,0,02
02SH02885,1999090369,2,2002-03-09,68,2,09,90369,10.0,62,3,,07,3.0,148,2002-05-24,4,0,02
02SH02886,1998045783,2,2002-03-09,68,2,04,A5783,5.2,60,4,,30,3.5,128,2002-05-16,3,0,02
02SH02887,1995042696,2,2002-03-09,68,2,04,A2696,8.4,58,5,,30,6.5,177,2002-05-23,H,0,02
02SH02888,2000047069,2,2002-03-09,68,2,04,A7069,5.6,60,4,,30,2.0,135,2002-05-16,3,0,02
02SH02889,1995050678,2,2002-03-09,68,2,05,50678,9.0,60,4,,00,7.0,172,2002-06-05,3,0,02
02SH02890,1998045079,2,2002-03-09,68,2,04,A5079,9.4,58,5,,30,4.0,132,2002-05-09,1,0,02
02SH02891,1998446783,2,2002-03-09,68,2,44,T6783,10.0,60,4,,02,4.0,127,2002-05-09,1,0,02
02SH02892,1999091265,2,2002-03-09,68,2,09,91265,8.6,62,3,,07,3.0,158,2002-05-24,4,0,02
02SH02893,1996043734,2,2002-03-09,68,2,04,A3734,5.6,62,3,,30,5.5,157,2002-05-16,3,0,02
02SH02894,1999046673,2,2002-03-09,68,2,04,A6673,7.8,60,4,,30,3.0,169,2002-05-07,3,0,02
02SH02895,1999815736,2,2002-03-09,68,2,81,Z5736,6.8,62,3,,32,3.0,182,2002-06-27,5,0,02
02SH02896,1997044462,2,2002-03-09,68,2,04,A4462,6.0,60,4,,30,5.0,169,2002-05-24,3,0,02
02SH02897,1999046686,2,2002-03-09,68,2,04,A6686,8.2,60,4,,30,3.0,169,2002-05-16,3,0,02
02SH02898,1996043895,2,2002-03-09,68,2,04,A3895,9.4,54,7,,30,5.5,171,2002-06-05,3,0,02
02SH02899,1995042313,2,2002-03-09,68,2,04,A2313,7.8,58,5,,30,7.0,153,2002-05-07,3,0,02
02SH02900,1998446803,2,2002-03-09,68,2,44,T6803,10.4,62,3,,02,4.0,125,2002-05-16,3,0,02
02SH02901,1995050494,2,2002-03-09,68,2,05,50494,10.0,60,4,,00,7.0,161,2002-06-05,3,0,02
02SH02902,2000047268,2,2002-03-09,68,2,04,A7268,6.8,60,4,,30,2.0,124,2002-05-13,2,0,02
02SH02903,1999447511,2,2002-03-09,68,2,44,T7511,7.6,62,3,,02,3.0,157,2002-05-09,1,0,02
02SH02904,1998045405,2,2002-03-09,68,2,04,A5405,7.6,60,4,,30,4.0,147,2002-05-24,3,0,02
02SH02905,1998045419,2,2002-03-09,68,2,04,A5419,8.0,58,5,,30,4.0,171,2002-06-05,3,0,02
02SH02906,1997044793,2,2002-03-09,68,2,04,A4793,7.2,56,6,,30,4.5,169,2002-05-09,1,0,02
02SH02907,1996107649,2,2002-03-09,68,2,10,S7649,8.6,62,3,,07,6.0,168,2002-05-24,4,0,02
02SH02908,1998814698,2,2002-03-09,68,2,81,Z4698,6.8,60,4,,34,4.0,148,2002-05-24,4,0,02
02SH02909,1996006062,2,2002-03-09,68,2,00, 6062,10.0,62,3,,00,6.0,178,2002-06-05,3,0,02
02SH02910,1996006195,2,2002-03-09,68,2,00, 6195,10.4,60,4,,00,6.0,186,2002-05-23,H,0,02
02SH02911,1999046146,2,2002-03-09,68,2,04,A6146,8.6,58,5,,30,3.0,171,2002-05-07,3,0,02
02SH02912,1998446771,2,2002-03-09,68,2,44,T6771,8.0,60,4,,02,4.0,172,2002-05-24,3,0,02
02SH02913,1998446572,2,2002-03-09,68,2,44,T6572,12.6,60,4,,02,4.0,165,2002-05-24,3,0,02
02SH02914,1999091084,2,2002-03-09,68,2,09,91084,7.2,62,3,,30,3.0,157,2002-06-05,5,0,02
02SH02915,1999815461,2,2002-03-09,68,2,81,Z5461,9.0,60,4,,00,3.0,147,2002-05-24,4,0,02
02SH02916,1996006178,2,2002-03-09,68,2,00, 6178,10.6,60,4,,00,6.0,248,2002-05-30,5,0,02
02SH02917,2000047531,2,2002-03-09,68,2,04,A7531,10.0,60,4,,30,2.0,162,2002-05-09,1,0,02
02SH02918,1996043550,2,2002-03-09,68,2,04,A3550,7.6,60,4,,30,6.0,179,2002-06-05,3,0,02
02SH02919,1997446400,2,2002-03-09,68,2,44,T6400,10.8,60,4,,02,5.0,168,2002-05-01,1,0,02
02SH02920,1998446964,2,2002-03-09,68,2,44,T6964,9.8,60,4,,02,4.0,190,2002-05-16,3,0,02
02SH02921,1997007164,2,2002-03-09,68,2,00, 7164,9.0,60,4,,00,5.0,161,2002-06-05,3,0,02
02SH02922,2000448224,2,2002-03-09,68,2,44,T8224,10.4,58,5,,02,2.0,131,2002-05-16,3,0,02
02SH02923,1996006038,2,2002-03-09,68,2,00, 6038,9.4,60,4,,00,6.0,167,2002-06-05,3,0,02
02SH02924,1997044895,2,2002-03-09,68,2,04,A4895,5.6,62,3,SHORT,30,4.5,205,2002-05-13,2,0,02
02SH02925,1996043969,2,2002-03-09,68,2,04,A3969,8.6,58,5,,30,5.5,173,2002-05-13,2,0,02
02SH02926,1999046640,2,2002-03-09,68,2,04,A6640,9.8,58,5,,30,3.0,182,2002-05-16,3,0,02
02SH02927,1997044780,2,2002-03-09,68,2,04,A4780,8.0,60,4,,30,4.5,156,2002-06-05,3,0,02
02SH02928,1999047016,2,2002-03-09,68,2,04,A7016,8.0,60,4,,30,3.0,124,2002-05-16,3,0,02
02SH02929,2000048039,2,2002-03-09,68,2,04,A8039,6.0,60,4,NO#,30,2.0,132,2002-05-09,1,0,02
02SH02930,1995041927,2,2002-03-09,68,2,04,A1927,6.2,60,4,,30,7.0,128,2002-05-01,1,0,02
02SH02931,1999046697,2,2002-03-09,68,2,04,A6697,8.0,60,4,,30,3.0,176,2002-05-13,2,0,02
02SH02932,1999046880,2,2002-03-09,68,2,04,A6880,6.6,60,4,,30,3.0,189,2002-05-30,5,0,02
02SH02933,1998446743,2,2002-03-09,68,2,44,T6743,9.2,64,2,,02,4.0,131,2002-05-16,3,0,02
02SH02934,1999447522,2,2002-03-09,68,2,44,T7522,11.2,58,5,,02,3.0,118,2002-05-07,3,0,02
02SH02935,1995041855,2,2002-03-09,68,2,04,A1855,6.8,60,4,,30,7.0,177,2002-05-07,3,0,02
02SH02936,1999447321,2,2002-03-09,68,2,44,T7321,9.6,60,4,,02,3.0,141,2002-05-13,2,0,02
02SH02937,1999447165,2,2002-03-09,68,2,44,T7165,7.8,58,5,,02,3.0,143,2002-05-16,3,0,02
02SH02938,1999447247,2,2002-03-09,68,2,44,T7247,10.4,62,3,,02,3.0,150,2002-05-24,3,0,02
02SH02939,1998446706,2,2002-03-09,68,2,44,T6706,11.8,62,3,,02,4.0,196,2002-05-16,3,0,02
02SH02940,1998045957,2,2002-03-09,68,2,04,A5957,7.8,56,6,,30,3.5,161,2002-05-16,3,0,02
02SH02941,1999046514,2,2002-03-09,68,2,04,A6514,7.6,62,3,NO#,30,3.0,152,2002-05-07,3,0,02
02SH02942,2000047765,2,2002-03-09,68,2,04,A7765,6.8,58,5,,30,2.0,0,,*,0,02
02SH02943,1998446840,2,2002-03-09,68,2,44,T6840,11.4,60,4,,02,4.0,164,2002-05-01,1,0,02
02SH02944,1998446708,2,2002-03-09,68,2,44,T6708,10.6,62,3,,02,4.0,206,2002-05-30,5,0,02
02SH02945,1998045858,2,2002-03-09,68,2,04,A5858,6.6,60,4,,30,3.5,153,2002-05-13,2,0,02
02SH02946,1996445473,2,2002-03-09,68,2,44,T5473,7.8,62,3,,02,6.0,158,2002-05-24,3,0,02
02SH02947,1999815401,2,2002-03-09,68,2,81,Z5401,7.8,62,3,,00,3.0,145,2002-05-24,4,0,02
02SH02948,1996006096,2,2002-03-09,68,2,00, 6096,9.0,62,3,,00,6.0,157,2002-05-24,4,0,02
02SH02949,1996043231,2,2002-03-09,68,2,04,A3231,9.0,58,5,,30,6.0,178,2002-06-05,3,0,02
02SH02950,1996106958,2,2002-03-09,68,2,10,S6958,11.2,62,3,,43,6.0,182,2002-06-05,5,0,02
02SH02951,1999046885,2,2002-03-09,68,2,04,A6885,8.4,58,5,,30,3.0,167,2002-05-13,2,0,02
02SH02952,1996043789,2,2002-03-09,68,2,04,A3789,8.2,60,4,,30,5.5,133,2002-05-13,2,0,02
02SH02953,1999046589,2,2002-03-09,68,2,04,A6589,6.8,58,5,,30,3.0,143,2002-05-16,3,0,02
02SH02954,1996006191,2,2002-03-09,68,2,00, 6191,9.8,62,3,,00,6.0,167,2002-05-24,4,0,02
02SH02955,1998446625,2,2002-03-09,68,2,44,T6625,11.0,60,4,,02,4.0,165,2002-05-16,3,0,02
02SH02956,1997446160,2,2002-03-09,68,2,44,T6160,9.2,62,3,,02,5.0,160,2002-05-07,3,0,02
02SH02957,1996042885,2,2002-03-09,68,2,04,A2885,5.6,58,5,,30,6.0,195,2002-06-05,5,0,02
02SH02958,1999090375,2,2002-03-09,68,2,09,90375,9.2,60,4,,30,3.0,138,2002-05-07,3,0,02
02SH02959,1998446713,2,2002-03-09,68,2,44,T6713,13.0,62,3,,02,4.0,0,,*,0,02
02SH02960,2000448026,2,2002-03-09,68,2,44,T8026,8.8,60,4,,02,2.0,128,2002-05-09,1,0,02
02SH02961,1998446503,2,2002-03-09,68,2,44,T6503,8.0,60,4,,02,4.0,156,2002-05-16,3,0,02
02SH02962,1999046708,2,2002-03-09,68,2,04,A6708,6.8,60,4,,30,3.0,128,2002-05-13,2,0,02
02SH02963,1998045500,2,2002-03-09,68,2,04,A5500,8.6,60,4,,30,4.0,154,2002-05-16,3,0,02
02SH02964,1997044925,2,2002-03-09,68,2,04,A4925,7.6,60,4,,30,4.5,160,2002-05-09,1,0,02
02SH02965,1999046565,2,2002-03-09,68,2,04,A6565,10.2,62,3,,30,3.0,176,2002-05-07,3,0,02
02SH02966,2000047926,2,2002-03-09,68,2,04,A7926,7.4,60,4,,30,2.0,147,2002-05-13,2,0,02
02SH02967,1999046555,2,2002-03-09,68,2,04,A6555,7.2,60,4,,30,3.0,170,2002-06-05,3,0,02
02SH02968,1996445648,2,2002-03-09,68,2,44,T5648,8.0,60,4,,02,6.0,135,2002-05-09,1,0,02
02SH02969,1996445320,2,2002-03-09,68,2,44,T5320,10.0,60,4,,02,6.0,0,,*,0,02
02SH02970,2000047526,2,2002-03-09,68,2,04,A7526,7.6,58,5,,30,2.0,120,2002-05-09,1,0,02
02SH02971,1999046947,2,2002-03-09,68,2,04,A6947,7.0,58,5,,30,3.0,134,2002-05-16,3,0,02
02SH02972,1995050336,2,2002-03-09,68,2,05,50336,9.2,62,3,,00,7.0,166,2002-06-05,3,0,02
02SH02973,1997044899,2,2002-03-09,68,2,04,A4899,7.0,62,3,,30,4.5,135,2002-05-16,3,0,02
02SH02974,1997044798,2,2002-03-09,68,2,04,A4798,7.0,60,4,,30,4.5,155,2002-05-01,2,0,02
02SH02975,1996043248,2,2002-03-09,68,2,04,A3248,8.0,60,4,,30,6.0,151,2002-05-16,3,0,02
02SH02976,1999815701,2,2002-03-09,68,2,81,Z5701,7.6,58,5,,00,3.0,130,2002-05-24,4,0,02
02SH02977,1997044524,2,2002-03-09,68,2,04,A4524,8.8,62,3,,30,5.0,164,2002-05-13,2,0,02
02SH02978,2000447793,2,2002-03-09,68,2,44,T7793,9.8,60,4,,02,2.0,148,2002-05-16,3,0,02
02SH02979,2000447923,2,2002-03-09,68,2,44,T7923,10.2,60,4,,02,2.0,141,2002-05-16,3,0,02
02SH02980,1998109102,2,2002-03-09,68,2,10,S9102,9.6,60,4,,07,4.0,193,2002-06-05,3,0,02
02SH02981,2000047204,2,2002-03-09,68,2,04,A7204,7.0,58,5,,30,2.0,131,2002-05-24,3,0,02
02SH02982,1995041928,2,2002-03-09,68,2,04,A1928,6.2,60,4,,30,7.0,132,2002-05-13,2,0,02
02SH02983,1998045190,2,2002-03-09,68,2,04,A5190,9.2,60,4,,30,4.0,154,2002-05-07,3,0,02
02SH02984,2000448001,2,2002-03-09,68,2,44,T8001,9.6,62,3,,02,2.0,143,2002-05-24,3,0,02
02SH02985,1996042884,2,2002-03-09,68,2,04,A2884,6.6,62,3,,30,6.0,162,2002-05-01,2,0,02
02SH02986,1999447371,2,2002-03-09,68,2,44,T7371,11.0,62,3,,02,3.0,151,2002-05-24,3,0,02
02SH02987,1999046497,2,2002-03-09,68,2,04,A6497,6.8,58,5,,30,3.0,142,2002-05-07,3,0,02
02SH02988,1996043372,2,2002-03-09,68,2,04,A3372,9.2,62,3,,31,6.0,188,2002-06-05,3,0,02
02SH02989,1997446222,2,2002-03-09,68,2,44,T6222,7.0,62,3,,02,5.0,140,2002-05-09,1,0,02
02SH02990,1995444717,2,2002-03-09,68,2,44,T4717,10.6,58,5,,02,7.0,162,2002-05-24,3,0,02
02SH02991,1996042908,2,2002-03-09,68,2,04,A2908,8.2,60,4,,30,6.0,164,2002-05-13,2,0,02
02SH02992,1996043498,2,2002-03-09,68,2,04,A3498,6.6,60,4,,30,6.0,130,2002-05-30,5,0,02
02SH02993,1998109497,2,2002-03-09,68,2,10,S9497,12.6,60,4,,42,4.0,174,2002-06-05,3,0,02
02SH02994,2000000454,2,2002-03-09,68,2,00,00454,8.2,60,4,,07,2.0,138,2002-05-24,4,0,02
02SH02995,1999447248,2,2002-03-09,68,2,44,T7248,12.4,62,3,,02,3.0,161,2002-05-13,2,0,02
02SH02996,1999046295,2,2002-03-09,68,2,04,A6295,6.4,58,5,,30,3.0,180,2002-05-16,3,0,02
02SH02997,1998045116,2,2002-03-09,68,2,04,A5116,8.8,58,5,,30,4.0,218,2002-05-16,3,0,02
