UID,ID,DATE,DAY,KG,LBS,BCS,FLWT,GRFL
22SH01432,T7282,2022-02-10,41,102.5,226,4.5,100,10.0
22SH01433,T7290,2022-02-10,41,89.0,196,4.5,100,10.0
22SH01434,T7292,2022-02-10,41,98.0,216,4.5,110,11.0
22SH01435,T7295,2022-02-10,41,88.0,194,4.5,90,9.0
22SH01436,T7296,2022-02-10,41,104.0,229,4.5,80,8.0
22SH01437,T7298,2022-02-10,41,106.5,234,4.5,80,8.0
22SH01438,T7300,2022-02-11,42,106.0,233,4.0,130,13.0
22SH01439,T7301,2022-02-10,41,93.5,206,5.0,110,11.0
22SH01440,T7302,2022-02-10,41,91.0,200,4.5,80,8.0
22SH01441,T7305,2022-02-10,41,102.0,224,4.5,110,11.0
22SH01442,T7322,2022-02-10,41,100.0,220,4.5,100,10.0
22SH01443,T7325,2022-02-10,41,115.5,254,4.5,110,11.0
22SH01444,T7327,2022-02-10,41,111.0,244,5.0,130,13.0
22SH01445,T7329,2022-02-11,42,129.0,284,5.0,140,14.0
22SH01446,T7338,2022-02-10,41,112.5,248,4.5,100,10.0
22SH01447,T7347,2022-02-10,41,89.5,197,4.0,120,12.0
22SH01448,T7359,2022-02-10,41,94.0,207,4.5,130,13.0
22SH01449,T7360,2022-02-10,41,113.0,249,4.5,140,14.0
22SH01450,T7387,2022-02-10,41,99.5,219,4.0,110,11.0
22SH01451,T7389,2022-02-10,41,109.0,240,5.0,100,10.0
22SH01452,T7406,2022-02-10,41,84.0,185,4.0,110,11.0
22SH01453,T7409,2022-02-10,41,91.0,200,4.0,140,14.0
22SH01454,T7411,2022-02-10,41,78.5,173,4.0,140,14.0
22SH01455,T7413,2022-02-10,41,93.0,205,5.0,100,10.0
22SH01456,T7419,2022-02-10,41,96.5,212,4.5,100,10.0
22SH01457,T7420,2022-02-10,41,87.5,193,4.0,90,9.0
22SH01458,T7422,2022-02-10,41,90.0,198,4.0,100,10.0
22SH01459,T7426,2022-02-10,41,97.0,213,4.5,100,10.0
22SH01460,T7442,2022-02-10,41,87.0,191,4.5,80,8.0
22SH01461,T7451,2022-02-10,41,83.0,183,4.5,90,9.0
22SH01462,T7452,2022-02-10,41,87.0,191,5.0,120,12.0
22SH01463,T7455,2022-02-10,41,84.5,186,4.0,110,11.0
22SH01464,T7473,2022-02-10,41,100.5,221,4.5,130,13.0
22SH01465,T7474,2022-02-11,42,93.0,205,4.0,160,16.0
22SH01466,T7479,2022-02-10,41,75.0,165,3.5,90,9.0
22SH01467,T7498,2022-02-10,41,91.5,201,4.5,110,11.0
22SH01468,T7503,2022-02-11,42,90.0,198,4.5,110,11.0
22SH01469,T7505,2022-02-10,41,91.5,201,3.5,110,11.0
22SH01470,T7507,2022-02-11,42,99.5,219,4.0,140,14.0
22SH01471,T7512,2022-02-10,41,79.0,174,4.0,100,10.0
22SH01472,T7517,2022-02-10,41,78.0,172,4.0,130,13.0
22SH01473,T7520,2022-02-10,41,97.5,215,4.5,80,8.0
22SH01474,T7524,2022-02-10,41,89.5,197,4.5,110,11.0
22SH01475,T7526,2022-02-10,41,113.5,250,5.0,120,12.0
22SH01476,T7528,2022-02-10,41,88.5,195,4.0,90,9.0
22SH01477,T7529,2022-02-10,41,83.0,183,4.5,60,6.0
22SH01478,T7541,2022-02-10,41,90.0,198,5.0,100,10.0
22SH01479,T7543,2022-02-11,42,95.5,210,3.5,130,13.0
22SH01480,T7545,2022-02-10,41,77.0,169,4.0,100,10.0
22SH01481,T7547,2022-02-10,41,101.5,223,4.5,140,14.0
22SH01482,T7556,2022-02-10,41,92.0,202,4.0,90,9.0
22SH01483,T7558,2022-02-10,41,83.0,183,4.0,80,8.0
22SH01484,T7560,2022-02-10,41,88.5,195,4.5,90,9.0
22SH01485,T7561,2022-02-10,41,78.0,172,4.5,90,9.0
22SH01486,T7563,2022-02-10,41,87.5,193,4.5,110,11.0
22SH01487,T7564,2022-02-10,41,91.5,201,5.0,120,12.0
22SH01488,T7569,2022-02-10,41,81.0,178,4.0,110,11.0
22SH01489,T7572,2022-02-10,41,90.0,198,4.5,110,11.0
22SH01490,T7579,2022-02-10,41,82.5,182,4.0,50,5.0
22SH01491,T7583,2022-02-11,42,91.0,200,3.5,130,13.0
22SH01492,T7584,2022-02-10,41,76.0,167,4.5,80,8.0
22SH01493,T7592,2022-02-10,41,81.5,179,5.0,110,11.0
22SH01494,T7593,2022-02-10,41,85.5,188,4.5,100,10.0
22SH01495,T7594,2022-02-10,41,78.5,173,4.0,110,11.0
22SH01496,T7603,2022-02-10,41,75.5,166,4.0,90,9.0
22SH01497,T7605,2022-02-11,42,84.0,185,4.0,110,11.0
22SH01498,T7608,2022-02-10,41,75.5,166,4.5,90,9.0
22SH01499,T7612,2022-02-10,41,69.5,153,4.0,100,10.0
22SH01500,T7615,2022-02-10,41,72.0,158,4.5,70,7.0
22SH01501,T7616,2022-02-10,41,92.5,204,4.0,90,9.0
22SH01502,T7618,2022-02-11,42,86.0,189,4.0,100,10.0
22SH01503,T7620,2022-02-11,42,98.0,216,4.0,150,15.0
22SH01504,T7622,2022-02-10,41,80.0,176,4.0,100,10.0
22SH01505,T7624,2022-02-10,41,88.5,195,5.0,100,10.0
22SH01506,T7627,2022-02-10,41,89.0,196,4.5,70,7.0
22SH01507,T7632,2022-02-10,41,88.0,194,4.5,100,10.0
22SH01508,T7636,2022-02-11,42,88.5,195,4.0,110,11.0
22SH01509,T7644,2022-02-10,41,75.0,165,4.0,110,11.0
22SH01510,T7646,2022-02-10,41,93.0,205,4.0,100,10.0
22SH01511,T7647,2022-02-10,41,103.5,228,4.5,100,10.0
22SH01512,T7648,2022-02-10,41,89.0,196,4.5,110,11.0
22SH01513,T7652,2022-02-11,42,91.5,201,4.0,140,14.0
22SH01514,T7655,2022-02-10,41,97.0,213,5.0,90,9.0
22SH01515,T7658,2022-02-10,41,91.5,201,4.5,110,11.0
22SH01516,T7671,2022-02-10,41,90.0,198,4.5,100,10.0
22SH01517,T7672,2022-02-10,41,96.0,211,4.0,120,12.0
22SH01518,T7686,2022-02-10,41,84.5,186,4.5,90,9.0
22SH01519,T7689,2022-02-11,42,109.5,241,4.0,140,14.0
22SH01520,T7690,2022-02-11,42,107.5,237,4.0,150,15.0
22SH01521,T7694,2022-02-10,41,69.5,153,,80,8.0
22SH01522,T7695,2022-02-10,41,74.0,163,,70,7.0
22SH01523,T7697,2022-02-10,41,75.5,166,,80,8.0
22SH01524,T7702,2022-02-10,41,68.0,150,,60,6.0
22SH01525,T7705,2022-02-10,41,58.0,128,,80,8.0
22SH01526,T7706,2022-02-10,41,72.5,160,,80,8.0
22SH01527,T7708,2022-02-10,41,64.5,142,,80,8.0
22SH01528,T7711,2022-02-10,41,60.0,132,,60,6.0
22SH01529,T7718,2022-02-11,42,61.5,135,,70,7.0
22SH01530,T7720,2022-02-10,41,67.0,147,,70,7.0
22SH01531,T7729,2022-02-11,42,74.0,163,,90,9.0
22SH01532,T7731,2022-02-10,41,67.5,149,,80,8.0
22SH01533,T7732,2022-02-11,42,66.5,146,,90,9.0
22SH01534,T7733,2022-02-10,41,79.0,174,,80,8.0
22SH01535,T7738,2022-02-10,41,65.0,143,,70,7.0
22SH01536,T7739,2022-02-10,41,57.0,125,,60,6.0
22SH01537,T7741,2022-02-11,42,59.5,131,,80,8.0
22SH01538,T7743,2022-02-11,42,73.5,162,,80,8.0
22SH01539,T7751,2022-02-10,41,64.0,141,,80,8.0
22SH01540,T7754,2022-02-10,41,76.5,168,,80,8.0
22SH01541,T7756,2022-02-10,41,63.5,140,,70,7.0
22SH01542,T7761,2022-02-11,42,78.5,173,,80,8.0
22SH01543,T7768,2022-02-10,41,75.0,165,,80,8.0
22SH01544,T7769,2022-02-10,41,65.0,143,,70,7.0
22SH01545,T7778,2022-02-11,42,68.0,150,,90,9.0
22SH01546,T7780,2022-02-10,41,66.0,145,,60,6.0
22SH01547,T7789,2022-02-11,42,56.0,123,,70,7.0
22SH01548,T7790,2022-02-10,41,68.5,151,,70,7.0
22SH01549,T7791,2022-02-11,42,71.0,156,,70,7.0
22SH01550,T7793,2022-02-10,41,71.5,157,,70,7.0
22SH01551,T7797,2022-02-11,42,64.0,141,,60,6.0
22SH01552,T7798,2022-02-11,42,67.5,149,,70,7.0
22SH01553,T7803,2022-02-10,41,76.0,167,,70,7.0
22SH01554,T7810,2022-02-10,41,73.0,161,,80,8.0
22SH01555,T7818,2022-02-10,41,60.0,132,,70,7.0
22SH01556,T7820,2022-02-10,41,62.0,136,,70,7.0
22SH01557,T7821,2022-02-10,41,64.0,141,,80,8.0
22SH01558,T7830,2022-02-10,41,61.0,134,,60,6.0
22SH01559,T7831,2022-02-10,41,64.5,142,,60,6.0
22SH01560,T7832,2022-02-10,41,77.0,169,,70,7.0
22SH01561,T7835,2022-02-10,41,60.0,132,,60,6.0
22SH01562,T7839,2022-02-10,41,67.0,147,,70,7.0
22SH01563,T7842,2022-02-10,41,76.5,168,,70,7.0
22SH01564,T7846,2022-02-11,42,68.0,150,,60,6.0
22SH01565,T7853,2022-02-10,41,65.0,143,,60,6.0
22SH01566,T7855,2022-02-10,41,66.0,145,,80,8.0
22SH01567,T7858,2022-02-10,41,65.0,143,,80,8.0
22SH01568,T7861,2022-02-10,41,75.0,165,,80,8.0
22SH01569,T7862,2022-02-11,42,70.0,154,,80,8.0
22SH01570,T7870,2022-02-11,42,67.5,149,,60,6.0
22SH01571,T7872,2022-02-10,41,54.5,120,,60,6.0
22SH01572,T7877,2022-02-10,41,74.5,164,,70,7.0
22SH01573,T7878,2022-02-11,42,66.0,145,,80,8.0
22SH01574,T7882,2022-02-10,41,62.0,136,,50,5.0
22SH01575,T7890,2022-02-11,42,70.0,154,,60,6.0
22SH01576,T7892,2022-02-10,41,63.5,140,,80,8.0
22SH01577,T7904,2022-02-10,41,53.0,117,,80,8.0
22SH01578,T7905,2022-02-10,41,67.0,147,,80,8.0
22SH01579,T7906,2022-02-10,41,68.5,151,,80,8.0
22SH01580,T7911,2022-02-10,41,62.5,138,,60,6.0
22SH01581,T7914,2022-02-11,42,66.0,145,,60,6.0
22SH01582,T7915,2022-02-10,41,67.5,149,,70,7.0
22SH01583,T7917,2022-02-10,41,69.0,152,,60,6.0
22SH01584,T7918,2022-02-10,41,80.5,177,,90,9.0
22SH01585,T7920,2022-02-11,42,74.5,164,,80,8.0
22SH01586,T7924,2022-02-10,41,83.0,183,,70,7.0
22SH01587,T7931,2022-02-11,42,63.0,139,,60,6.0
22SH01588,Y0001,2022-02-11,42,79.0,174,4.0,,
22SH01589,Y0003,2022-02-11,42,74.0,163,4.0,,
22SH01590,Y0005,2022-02-11,42,75.0,165,4.5,,
22SH01591,Y0006,2022-02-11,42,66.0,145,3.5,,
22SH01592,Y0007,2022-02-11,42,63.0,139,3.5,,
22SH01593,Y0009,2022-02-11,42,82.0,180,4.5,,
22SH01594,Y0010,2022-02-11,42,68.5,151,3.5,,
22SH01595,Y0011,2022-02-11,42,69.5,153,4.0,,
22SH01596,Y0012,2022-02-11,42,64.5,142,3.0,,
22SH01597,Y0013,2022-02-11,42,69.0,152,3.0,,
22SH01598,Y0015,2022-02-11,42,60.5,133,4.0,,
22SH01599,Y0016,2022-02-11,42,81.0,178,4.0,,
22SH01600,Y0018,2022-02-11,42,78.5,173,4.0,,
22SH01601,Y0019,2022-02-11,42,71.0,156,4.0,,
22SH01602,Y0020,2022-02-11,42,68.5,151,4.0,,
22SH01603,Y0021,2022-02-11,42,79.0,174,4.0,,
22SH01604,Y0022,2022-02-11,42,74.0,163,4.0,,
22SH01605,Y0023,2022-02-11,42,68.0,150,4.5,,
22SH01606,Y0024,2022-02-11,42,83.5,184,4.0,,
22SH01607,Y0025,2022-02-11,42,73.5,162,4.0,,
22SH01608,Y0026,2022-02-11,42,60.0,132,3.5,,
22SH01609,Y0027,2022-02-11,42,78.5,173,4.0,,
22SH01610,Y0028,2022-02-11,42,77.5,171,4.0,,
22SH01611,Y0029,2022-02-11,42,67.0,147,4.0,,
22SH01612,Y0030,2022-02-11,42,72.0,158,4.5,,
22SH01613,Y0033,2022-02-11,42,77.5,171,4.5,,
22SH01614,Y0034,2022-02-11,42,65.5,144,4.0,,
22SH01615,Y0035,2022-02-11,42,72.0,158,4.0,,
22SH01616,Y0036,2022-02-11,42,73.0,161,4.5,,
22SH01617,Y0039,2022-02-11,42,90.5,199,4.0,,
22SH01618,Y0045,2022-02-11,42,63.0,139,,,
22SH01619,Y0046,2022-02-11,42,54.5,120,,,
22SH01620,Y0051,2022-02-11,42,64.0,141,,,
22SH01621,Y0053,2022-02-11,42,46.0,101,,,
22SH01622,Y0056,2022-02-11,42,58.5,129,,,
22SH01623,Y0058,2022-02-11,42,57.0,125,,,
22SH01624,Y0061,2022-02-11,42,64.5,142,,,
22SH01625,Y0063,2022-02-11,42,58.0,128,,,
22SH01626,Y0066,2022-02-11,42,41.5,91,,,
22SH01627,Y0069,2022-02-11,42,45.0,99,,,
22SH01628,Y0070,2022-02-11,42,54.5,120,,,
22SH01629,Y0071,2022-02-11,42,62.5,138,,,
22SH01630,Y0072,2022-02-11,42,62.5,138,,,
22SH01631,Y0074,2022-02-11,42,44.5,98,,,
22SH01632,Y0075,2022-02-11,42,60.5,133,,,
22SH01633,Y0076,2022-02-11,42,47.0,103,,,
22SH01634,Y0080,2022-02-11,42,38.0,84,,,
22SH01635,Y0081,2022-02-11,42,42.5,94,,,
22SH01636,Y0083,2022-02-11,42,40.5,89,,,
22SH01637,Y0089,2022-02-11,42,53.5,118,,,
22SH01638,Y0091,2022-02-11,42,40.5,89,,,
22SH01639,Y0092,2022-02-11,42,51.0,112,,,
22SH01640,Y0093,2022-02-11,42,47.0,103,,,
22SH01641,Y0098,2022-02-11,42,51.5,113,,,
22SH01642,Y0099,2022-02-11,42,52.5,116,,,
22SH01643,Y0101,2022-02-11,42,53.5,118,,,
22SH01644,Y0109,2022-02-11,42,62.0,136,,,
22SH01645,Y0113,2022-02-11,42,57.5,127,,,
22SH01646,Y0114,2022-02-11,42,75.0,165,4.0,,
22SH01647,Y0115,2022-02-11,42,67.0,147,3.5,,
22SH01648,Y0116,2022-02-11,42,72.0,158,3.5,,
22SH01649,Y0117,2022-02-11,42,87.0,191,4.0,,
22SH01650,Y0118,2022-02-11,42,76.0,167,3.5,,
22SH01651,Y0119,2022-02-11,42,74.0,163,3.5,,
22SH01652,Y0120,2022-02-11,42,79.0,174,3.5,,
22SH01653,Y0121,2022-02-11,42,79.5,175,4.0,,
22SH01654,Y0122,2022-02-11,42,58.0,128,4.0,,
22SH01655,Y0123,2022-02-11,42,71.5,157,4.0,,
22SH01656,Y0124,2022-02-11,42,74.0,163,3.5,,
22SH01657,Y0125,2022-02-11,42,52.5,116,3.5,,
22SH01658,Y0126,2022-02-11,42,74.0,163,3.5,,
22SH01659,Y0127,2022-02-11,42,70.0,154,3.5,,
22SH01660,Y0128,2022-02-11,42,72.5,160,3.0,,
22SH01661,Y0129,2022-02-11,42,70.0,154,3.0,,
22SH01662,Y0130,2022-02-11,42,60.0,132,4.0,,
22SH01663,Y0131,2022-02-11,42,58.5,129,3.5,,
22SH01664,Y0132,2022-02-11,42,59.0,130,4.0,,
22SH01665,Y0133,2022-02-11,42,69.0,152,3.5,,
22SH01666,Y0134,2022-02-11,42,90.5,199,4.0,,
22SH01667,Y0135,2022-02-11,42,67.0,147,4.0,,
22SH01668,Y0136,2022-02-11,42,74.5,164,3.5,,
22SH01669,Y0137,2022-02-11,42,74.0,163,3.5,,
22SH01670,Y0138,2022-02-11,42,66.5,146,4.0,,
22SH01671,Y0139,2022-02-11,42,60.0,132,3.0,,
22SH01672,Y0140,2022-02-11,42,66.0,145,3.5,,
22SH01673,Y0141,2022-02-11,42,78.0,172,4.0,,
22SH01674,Y0142,2022-02-11,42,63.5,140,3.5,,
22SH01675,Y0143,2022-02-11,42,71.5,157,3.5,,
22SH01676,Y0144,2022-02-11,42,77.0,169,4.0,,
22SH01677,Y0145,2022-02-11,42,67.5,149,3.5,,
22SH01678,Y0146,2022-02-11,42,85.5,188,4.5,,
22SH01679,Y0147,2022-02-11,42,64.0,141,4.0,,
22SH01680,Y0148,2022-02-11,42,65.5,144,3.5,,
22SH01681,Y0150,2022-02-11,42,66.5,146,4.0,,
22SH01682,Y0151,2022-02-11,42,77.5,171,3.5,,
22SH01683,Y0152,2022-02-11,42,69.5,153,4.0,,
22SH01684,Y0153,2022-02-11,42,76.0,167,3.5,,
22SH01685,Z2676,2022-02-11,42,102.0,224,4.0,50,5.0
22SH01686,Z2702,2022-02-11,42,122.0,268,4.0,40,4.0
22SH01687,Z2708,2022-02-10,41,85.5,188,4.0,110,11.0
22SH01688,Z2740,2022-02-10,41,110.5,243,4.5,160,16.0
22SH01689,Z2749,2022-02-10,41,90.0,198,4.5,140,14.0
22SH01690,Z2776,2022-02-11,42,111.0,244,4.0,40,4.0
22SH01691,Z2857,2022-02-10,41,94.5,208,4.0,140,14.0
22SH01692,Z2864,2022-02-11,42,101.5,223,4.0,70,7.0
22SH01693,Z2874,2022-02-10,41,102.0,224,4.5,120,12.0
22SH01694,Z2879,2022-02-11,42,109.5,241,4.0,40,4.0
22SH01695,Z2938,2022-02-11,42,121.5,267,4.5,70,7.0
22SH01696,Z2948,2022-02-10,41,97.0,213,4.5,130,13.0
22SH01697,Z2973,2022-02-11,42,103.0,227,3.5,70,7.0
22SH01698,Z2974,2022-02-11,42,99.5,219,4.0,60,6.0
22SH01699,Z3009,2022-02-10,41,100.5,221,4.0,90,9.0
22SH01700,Z3081,2022-02-10,41,90.5,199,4.5,100,10.0
22SH01701,Z3228,2022-02-11,42,120.5,265,4.0,70,7.0
22SH01702,Z3257,2022-02-11,42,85.0,187,4.0,60,6.0
22SH01703,Z3265,2022-02-11,42,85.5,188,3.5,30,3.0
22SH01704,Z3281,2022-02-11,42,103.5,228,4.5,80,8.0
22SH01705,Z3288,2022-02-11,42,92.5,204,4.5,60,6.0
22SH01706,Z3301,2022-02-11,42,81.0,178,3.5,70,7.0
22SH01707,Z3310,2022-02-11,42,99.5,219,4.5,60,6.0
22SH01708,Z3313,2022-02-11,42,93.0,205,4.0,80,8.0
22SH01709,Z3340,2022-02-11,42,116.0,255,4.5,50,5.0
22SH01710,Z3372,2022-02-11,42,113.5,250,4.5,80,8.0
22SH01711,Z3380,2022-02-11,42,85.0,187,2.5,60,6.0
22SH01712,Z3387,2022-02-11,42,85.0,187,2.5,60,6.0
22SH01713,Z3401,2022-02-11,42,110.0,242,4.0,50,5.0
22SH01714,Z3412,2022-02-11,42,74.5,164,3.5,60,6.0
22SH01715,Z3485,2022-02-11,42,108.0,238,4.5,70,7.0
22SH01716,Z3506,2022-02-10,41,101.5,223,5.0,140,14.0
22SH01717,Z3581,2022-02-11,42,117.5,259,4.0,110,11.0
22SH01718,Z3636,2022-02-11,42,100.0,220,4.0,50,5.0
22SH01719,Z3656,2022-02-11,42,100.5,221,4.5,80,8.0
22SH01720,Z3792,2022-02-11,42,135.0,297,4.5,70,7.0
22SH01721,Z3797,2022-02-10,41,100.5,221,4.0,90,9.0
22SH01722,Z3801,2022-02-11,42,117.0,257,5.0,70,7.0
22SH01723,Z3811,2022-02-10,41,101.5,223,4.5,130,13.0
22SH01724,Z3818,2022-02-10,41,98.5,217,4.0,110,11.0
22SH01725,Z3833,2022-02-10,41,103.5,228,4.0,100,10.0
22SH01726,Z3849,2022-02-11,42,110.0,242,4.0,80,8.0
22SH01727,Z3860,2022-02-10,41,110.5,243,5.0,120,12.0
22SH01728,Z3862,2022-02-10,41,97.5,215,5.0,110,11.0
22SH01729,Z3925,2022-02-10,41,94.5,208,4.5,110,11.0
22SH01730,Z3962,2022-02-11,42,110.0,242,4.5,80,8.0
22SH01731,Z4092,2022-02-11,42,99.5,219,4.5,70,7.0
22SH01732,Z4095,2022-02-11,42,87.5,193,3.5,30,3.0
22SH01733,Z4098,2022-02-11,42,102.0,224,4.0,40,4.0
22SH01734,Z4118,2022-02-11,42,115.0,253,3.5,60,6.0
22SH01735,Z4119,2022-02-11,42,122.0,268,5.0,70,7.0
22SH01736,Z4120,2022-02-11,42,111.0,244,3.5,80,8.0
22SH01737,Z4123,2022-02-11,42,109.5,241,3.5,70,7.0
22SH01738,Z4127,2022-02-11,42,125.0,275,4.5,50,5.0
22SH01739,Z4169,2022-02-11,42,109.0,240,5.0,90,9.0
22SH01740,Z4189,2022-02-11,42,100.0,220,4.5,80,8.0
22SH01741,Z4236,2022-02-11,42,91.5,201,4.0,40,4.0
22SH01742,Z4248,2022-02-11,42,106.0,233,5.0,100,10.0
22SH01743,Z4249,2022-02-11,42,97.0,213,5.0,80,8.0
22SH01744,Z4259,2022-02-11,42,106.5,234,5.0,90,9.0
22SH01745,Z4261,2022-02-11,42,111.5,245,4.5,60,6.0
22SH01746,Z4312,2022-02-11,42,114.5,252,4.5,100,10.0
22SH01747,Z4313,2022-02-11,42,110.5,243,4.5,110,11.0
22SH01748,Z4341,2022-02-11,42,116.5,256,4.5,80,8.0
22SH01749,Z4352,2022-02-11,42,93.0,205,4.5,70,7.0
22SH01750,Z4448,2022-02-11,42,91.0,200,4.0,90,9.0
22SH01751,Z4449,2022-02-11,42,102.0,224,4.5,70,7.0
22SH01752,Z4532,2022-02-11,42,100.5,221,4.0,30,3.0
22SH01753,Z4537,2022-02-10,41,86.0,189,4.0,80,8.0
22SH01754,Z4558,2022-02-11,42,100.5,221,4.5,70,7.0
22SH01755,Z4561,2022-02-11,42,89.0,196,3.5,50,5.0
22SH01756,Z4599,2022-02-11,42,118.5,261,5.0,90,9.0
22SH01757,Z4611,2022-02-11,42,83.0,183,3.5,60,6.0
22SH01758,Z4650,2022-02-10,41,101.0,222,4.5,90,9.0
22SH01759,Z4673,2022-02-10,41,99.0,218,4.5,120,12.0
22SH01760,Z4686,2022-02-11,42,104.0,229,4.5,80,8.0
22SH01761,Z4697,2022-02-10,41,87.5,193,4.0,80,8.0
22SH01762,Z4727,2022-02-11,42,99.0,218,3.5,50,5.0
22SH01763,Z4742,2022-02-10,41,99.0,218,4.5,90,9.0
22SH01764,Z4743,2022-02-10,41,94.5,208,4.5,130,13.0
22SH01765,Z4778,2022-02-11,42,131.0,288,5.0,90,9.0
22SH01766,Z4793,2022-02-11,42,89.0,196,3.5,80,8.0
22SH01767,Z4828,2022-02-11,42,92.0,202,3.5,70,7.0
22SH01768,Z4868,2022-02-11,42,97.5,215,4.0,50,5.0
22SH01769,Z4877,2022-02-10,41,108.5,239,4.5,110,11.0
22SH01770,Z4900,2022-02-11,42,122.0,268,5.0,80,8.0
22SH01771,Z4901,2022-02-11,42,120.0,264,4.5,70,7.0
22SH01772,Z4904,2022-02-11,42,96.5,212,4.0,80,8.0
22SH01773,Z4908,2022-02-10,41,99.0,218,4.0,130,13.0
22SH01774,Z4937,2022-02-10,41,106.5,234,4.0,90,9.0
22SH01775,Z4956,2022-02-10,41,91.0,200,5.0,100,10.0
22SH01776,Z5001,2022-02-11,42,100.0,220,4.5,60,6.0
22SH01777,Z5040,2022-02-10,41,103.0,227,4.5,90,9.0
22SH01778,Z5184,2022-02-11,42,95.0,209,5.0,70,7.0
22SH01779,Z5211,2022-02-11,42,104.0,229,4.0,70,7.0
22SH01780,Z5213,2022-02-11,42,99.5,219,4.0,60,6.0
22SH01781,Z5219,2022-02-11,42,93.0,205,5.0,50,5.0
22SH01782,Z5224,2022-02-11,42,113.5,250,4.5,60,6.0
22SH01783,Z5240,2022-02-11,42,99.0,218,3.5,60,6.0
22SH01784,Z5288,2022-02-11,42,79.5,175,4.0,50,5.0
22SH01785,Z5296,2022-02-11,42,105.5,232,4.5,80,8.0
22SH01786,Z5299,2022-02-11,42,93.5,206,5.0,100,10.0
22SH01787,Z5348,2022-02-11,42,116.0,255,3.5,90,9.0
22SH01788,Z5349,2022-02-11,42,90.0,198,4.0,50,5.0
22SH01789,Z5387,2022-02-11,42,99.5,219,3.5,60,6.0
22SH01790,Z5393,2022-02-11,42,92.5,204,4.5,60,6.0
22SH01791,Z5394,2022-02-11,42,101.5,223,4.5,70,7.0
22SH01792,Z5476,2022-02-11,42,107.5,237,5.0,60,6.0
22SH01793,Z5528,2022-02-11,42,80.0,176,4.5,50,5.0
22SH01794,Z5541,2022-02-11,42,99.5,219,4.5,100,10.0
22SH01795,Z5550,2022-02-11,42,91.0,200,4.0,80,8.0
22SH01796,Z5557,2022-02-11,42,109.0,240,4.5,80,8.0
22SH01797,Z5581,2022-02-11,42,117.0,257,4.5,90,9.0
22SH01798,Z5612,2022-02-11,42,100.0,220,3.5,50,5.0
22SH01799,Z5644,2022-02-11,42,79.0,174,3.5,50,5.0
22SH01800,Z5655,2022-02-11,42,107.0,235,3.5,60,6.0
22SH01801,Z5687,2022-02-11,42,77.0,169,4.0,50,5.0
22SH01802,Z5688,2022-02-11,42,105.0,231,4.0,70,7.0
22SH01803,Z5700,2022-02-11,42,97.0,213,4.5,50,5.0
22SH01804,Z5703,2022-02-11,42,85.0,187,4.5,80,8.0
22SH01805,Z5712,2022-02-11,42,91.5,201,4.0,50,5.0
22SH01806,Z5725,2022-02-11,42,105.0,231,5.0,70,7.0
22SH01807,Z5732,2022-02-11,42,85.0,187,4.0,70,7.0
22SH01808,Z5747,2022-02-11,42,96.0,211,5.0,60,6.0
22SH01809,Z5874,2022-02-11,42,88.0,194,4.0,110,11.0
22SH01810,Z5880,2022-02-11,42,98.5,217,4.5,60,6.0
22SH01811,Z5917,2022-02-11,42,110.5,243,4.5,90,9.0
22SH01812,Z5959,2022-02-11,42,102.5,226,4.0,60,6.0
22SH01813,Z5986,2022-02-11,42,95.0,209,5.0,100,10.0
22SH01814,Z5987,2022-02-10,41,97.5,215,4.5,140,14.0
22SH01815,Z6025,2022-02-11,42,91.0,200,3.5,70,7.0
22SH01816,Z6026,2022-02-11,42,103.5,228,3.5,60,6.0
22SH01817,Z6053,2022-02-11,42,68.0,150,4.0,40,4.0
22SH01818,Z6289,2022-02-11,42,92.0,202,3.5,90,9.0
22SH01819,Z6360,2022-02-11,42,96.5,212,4.0,60,6.0
22SH01820,Z6368,2022-02-11,42,94.5,208,4.5,60,6.0
22SH01821,Z6385,2022-02-11,42,93.0,205,4.0,80,8.0
22SH01822,Z6403,2022-02-11,42,88.0,194,5.0,50,5.0
22SH01823,Z6420,2022-02-11,42,88.5,195,4.0,50,5.0
22SH01824,Z6428,2022-02-11,42,106.5,234,4.0,80,8.0
22SH01825,Z6433,2022-02-11,42,119.5,263,4.5,60,6.0
22SH01826,Z6434,2022-02-11,42,123.5,272,4.0,70,7.0
22SH01827,Z6454,2022-02-11,42,99.5,219,4.5,70,7.0
22SH01828,Z6456,2022-02-11,42,97.0,213,4.5,60,6.0
22SH01829,Z6466,2022-02-11,42,84.5,186,3.5,70,7.0
22SH01830,Z6473,2022-02-11,42,107.5,237,4.0,60,6.0
22SH01831,Z6482,2022-02-11,42,87.0,191,4.0,70,7.0
22SH01832,Z6512,2022-02-11,42,69.5,153,3.5,60,6.0
22SH01833,Z6513,2022-02-11,42,109.5,241,4.0,60,6.0
22SH01834,Z6515,2022-02-11,42,110.0,242,4.0,100,10.0
22SH01835,Z6530,2022-02-11,42,84.5,186,4.0,70,7.0
22SH01836,Z6531,2022-02-11,42,86.0,189,4.5,50,5.0
22SH01837,Z6539,2022-02-11,42,98.5,217,4.5,90,9.0
22SH01838,Z6544,2022-02-11,42,112.5,248,4.0,60,6.0
22SH01839,Z6558,2022-02-11,42,110.5,243,5.0,70,7.0
22SH01840,Z6567,2022-02-11,42,86.0,189,4.5,60,6.0
22SH01841,Z6572,2022-02-11,42,105.5,232,4.0,70,7.0
