UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
09SH00582,T0577,2,11.4,114,02/17/09
09SH00583,T0954,2,9.2,92,02/17/09
09SH00584,T1732,2,10.4,104,02/17/09
09SH00585,K3907,2,10.8,108,02/17/09
09SH00586,T0894,2,7.0,70,02/17/09
09SH00587,K3075,2,10.8,108,02/17/09
09SH00588,X4828,2,6.6,66,02/17/09
09SH00589,T1078,2,7.8,78,02/17/09
09SH00590,R1628,2,8.8,88,02/17/09
09SH00591,X5111,2,8.2,82,02/17/09
09SH00592,T1740,2,6.2,62,02/17/09
09SH00593,T9836,2,7.2,72,02/17/09
09SH00594,T1712,2,10.6,106,02/17/09
09SH00595,T1654,2,8.4,84,02/17/09
09SH00596,R7186,2,8.0,80,02/17/09
09SH00597,T1652,2,8.8,88,02/17/09
09SH00598,T1691,2,9.2,92,02/17/09
09SH00599,T1660,2,7.6,76,02/17/09
09SH00600,T1487,2,7.2,72,02/17/09
09SH00601,K3933,2,8.4,84,02/17/09
09SH00602,NOTAG,,7.4,74,02/17/09
09SH00603,T0883,2,14.4,144,02/17/09
09SH00604,T1713,2,10.0,100,02/17/09
09SH00605,K4065,2,10.6,106,02/17/09
09SH00606,T1175,2,8.8,88,02/17/09
09SH00607,T0946,2,8.6,86,02/17/09
09SH00608,T0424,2,12.4,124,02/17/09
09SH00609,K2778,2,8.2,82,02/17/09
09SH00610,T0582,2,11.4,114,02/17/09
09SH00611,T9903,2,8.8,88,02/17/09
09SH00612,K3187,2,11.6,116,02/17/09
09SH00613,K3164,2,13.2,132,02/17/09
09SH00614,T0433,2,8.6,86,02/17/09
09SH00615,K2068,2,8.8,88,02/17/09
09SH00616,X5182,2,7.6,76,02/17/09
09SH00617,K3990,2,8.4,84,02/17/09
09SH00618,T1366,2,9.2,92,02/17/09
09SH00619,T0911,2,10.2,102,02/17/09
09SH00620,K3305,2,10.0,100,02/17/09
09SH00621,K3072,2,12.6,126,02/17/09
09SH00622,T9587,2,10.8,108,02/17/09
09SH00623,T0447,2,8.4,84,02/17/09
09SH00624,K3701,2,8.2,82,02/17/09
09SH00625,K2124,2,11.4,114,02/17/09
09SH00626,T9823,2,10.4,104,02/17/09
09SH00627,K3714,2,8.8,88,02/17/09
09SH00628,R1746,2,9.0,90,02/17/09
09SH00629,K3441,2,12.8,128,02/17/09
09SH00630,K2062,2,6.4,64,02/17/09
09SH00631,T8330,2,10.6,106,02/17/09
09SH00632,T9362,2,7.6,76,02/17/09
09SH00633,K4000,2,7.8,78,02/17/09
09SH00634,Z9381,2,8.2,82,02/17/09
09SH00635,K3397,2,8.8,88,02/17/09
09SH00636,K2190,2,9.6,96,02/17/09
09SH00637,R5344,2,9.2,92,02/17/09
09SH00638,K3247,2,12.4,124,02/17/09
09SH00639,T1037,2,11.6,116,02/17/09
09SH00640,T9955,2,8.4,84,02/17/09
09SH00641,K3292,2,11.2,112,02/17/09
09SH00642,X3090,2,7.0,70,02/17/09
09SH00643,T1843,2,7.8,78,02/17/09
09SH00644,T9988,2,10.2,102,02/17/09
09SH00645,T0912,2,7.8,78,02/17/09
09SH00646,T8406,2,8.2,82,02/17/09
09SH00647,Z8742,2,7.8,78,02/17/09
09SH00648,K3335,2,9.0,90,02/17/09
09SH00649,K1659,2,7.6,76,02/17/09
09SH00650,K3789,2,12.6,126,02/17/09
09SH00651,K3774,2,7.6,76,02/17/09
09SH00652,T0774,2,8.4,84,02/17/09
09SH00653,K2837,2,9.0,90,02/17/09
09SH00654,T0268,2,12.8,128,02/17/09
09SH00655,K2649,2,7.8,78,02/17/09
09SH00656,R5248,2,8.8,88,02/17/09
09SH00657,T9667,2,8.6,86,02/17/09
09SH00658,R1865,2,8.8,88,02/17/09
09SH00659,A8790,2,5.2,52,02/17/09
09SH00660,K3499,2,10.0,100,02/17/09
09SH00661,T0991,2,9.6,96,02/17/09
09SH00662,K3776,2,9.8,98,02/17/09
09SH00663,R6445,2,7.8,78,02/17/09
09SH00664,K1824,2,9.8,98,02/17/09
09SH00665,T0233,2,7.6,76,02/17/09
09SH00666,Z9570,2,10.8,108,02/17/09
09SH00667,R5619,2,9.2,92,02/17/09
09SH00668,X3507,2,8.8,88,02/17/09
09SH00669,T1087,2,10.2,102,02/17/09
09SH00670,K3393,2,9.6,96,02/17/09
09SH00671,T0595,2,11.2,112,02/17/09
09SH00672,T1825,2,7.8,78,02/17/09
09SH00673,K3688,2,7.2,72,02/17/09
09SH00674,K3342,2,13.4,134,02/17/09
09SH00675,X5377,2,6.2,62,02/17/09
09SH00676,K3564,2,12.8,128,02/17/09
09SH00677,T0602,2,10.0,100,02/17/09
09SH00678,K4029,2,7.4,74,02/17/09
09SH00679,T1093,2,9.8,98,02/17/09
09SH00680,K3838,2,11.2,112,02/17/09
09SH00681,X2998,2,8.6,86,02/17/09
09SH00682,K2383,2,7.6,76,02/17/09
09SH00683,K4039,2,9.6,96,02/17/09
09SH00684,T0453,2,9.6,96,02/17/09
09SH00685,T0940,2,9.4,94,02/17/09
09SH00686,T1598,2,9.4,94,02/17/09
09SH00687,T0627,2,11.0,110,02/17/09
09SH00688,78975,,6.0,60,02/17/09
09SH00689,X5247,2,8.2,82,02/17/09
09SH00690,Z8741,2,5.2,52,02/17/09
09SH00691,T0695,2,6.8,68,02/17/09
09SH00692,X5089,2,7.8,78,02/17/09
09SH00693,T8845,2,8.0,80,02/17/09
09SH00694,T1160,2,8.0,80,02/17/09
09SH00695,K2205,2,11.2,112,02/17/09
09SH00696,R2365,2,8.0,80,02/17/09
09SH00697,T1836,2,7.8,78,02/17/09
09SH00698,T1627,2,8.0,80,02/17/09
09SH00699,T8551,2,8.4,84,02/17/09
09SH00700,T1464,2,8.0,80,02/17/09
09SH00701,Z9985,2,4.8,48,02/17/09
09SH00702,R5263,2,9.8,98,02/17/09
09SH00703,T0176,2,10.2,102,02/17/09
09SH00704,K3951,2,8.4,84,02/17/09
09SH00705,R2281,2,9.4,94,02/17/09
09SH00706,R6839,2,9.0,90,02/17/09
09SH00707,T1832,2,5.6,56,02/17/09
09SH00708,K3597,2,8.0,80,02/17/09
09SH00709,T0989,2,8.8,88,02/17/09
09SH00710,K3310,2,9.8,98,02/17/09
09SH00711,R5355,2,8.4,84,02/17/09
09SH00712,T0945,2,8.6,86,02/17/09
09SH00713,T1785,2,8.0,80,02/17/09
09SH00714,H2800,2,8.4,84,02/17/09
09SH00715,X4900,,5.6,56,02/17/09
09SH00716,K3914,2,6.0,60,02/17/09
09SH00717,X4493,2,5.8,58,02/17/09
09SH00718,T1158,2,7.8,78,02/17/09
09SH00719,K3589,2,7.4,74,02/17/09
09SH00720,T0345,2,10.8,108,02/17/09
09SH00721,K3546,2,7.6,76,02/17/09
09SH00722,T1066,2,8.6,86,02/17/09
09SH00723,T0253,2,7.2,72,02/17/09
09SH00724,K1727,2,7.4,74,02/17/09
09SH00725,X4860,2,4.8,48,02/17/09
09SH00726,X5292,2,9.4,94,02/17/09
09SH00727,R5315,2,11.0,110,02/17/09
09SH00728,T1520,2,10.4,104,02/17/09
09SH00729,X5376,2,5.6,56,02/17/09
09SH00730,T0406,2,10.0,100,02/17/09
09SH00731,X4864,2,8.8,88,02/17/09
09SH00732,T1384,2,7.4,74,02/17/09
09SH00733,T1458,2,9.8,98,02/17/09
09SH00734,K4011,2,9.8,98,02/17/09
09SH00735,T0572,2,8.6,86,02/17/09
09SH00736,K3514,2,10.0,100,02/17/09
09SH00737,T1264,2,9.0,90,02/17/09
09SH00738,K3381,2,12.4,124,02/17/09
09SH00739,H3078,2,6.8,68,02/17/09
09SH00740,X4531,2,9.6,96,02/17/09
09SH00741,K3696,2,12.6,126,02/17/09
09SH00742,K4036,2,8.2,82,02/17/09
09SH00743,X3669,2,7.0,70,02/17/09
09SH00744,T1794,2,8.8,88,02/17/09
09SH00745,T1039,2,12.6,126,02/17/09
09SH00746,T1473,2,9.8,98,02/17/09
09SH00747,T1680,2,8.6,86,02/17/09
09SH00748,T2168,2,5.4,54,02/18/09
09SH00749,H3546,2,6.6,66,02/18/09
09SH00750,K4346,2,6.4,64,02/18/09
09SH00751,R7168,2,3.0,30,02/18/09
09SH00752,R1806,2,7.6,76,02/18/09
09SH00753,T2047,2,7.6,76,02/18/09
09SH00754,H4549,2,4.8,48,02/18/09
09SH00755,X6364,2,4.0,40,02/18/09
09SH00756,X6538,2,3.6,36,02/18/09
09SH00757,X5971,2,6.2,62,02/18/09
09SH00758,R7237,2,7.0,70,02/18/09
09SH00759,K4230,2,10.2,102,02/18/09
09SH00760,K4353,2,7.2,72,02/18/09
09SH00761,T2154,2,7.4,74,02/18/09
09SH00762,K4213,2,9.6,96,02/18/09
09SH00763,X5907,2,5.0,50,02/18/09
09SH00764,T1927,2,6.8,68,02/18/09
09SH00765,T1380,2,7.0,70,02/18/09
09SH00766,T2332,2,6.0,60,02/18/09
09SH00767,T2148,2,6.8,68,02/18/09
09SH00768,X6683,2,4.0,40,02/18/09
09SH00769,H4114,2,5.0,50,02/18/09
09SH00770,R7323,2,6.6,66,02/18/09
09SH00771,R7283,2,7.2,72,02/18/09
09SH00772,T2200,2,7.2,72,02/18/09
09SH00773,X5936,2,4.4,44,02/18/09
09SH00774,K4266,2,5.2,52,02/18/09
09SH00775,H4173,2,3.2,32,02/18/09
09SH00776,R7394,2,6.4,64,02/18/09
09SH00777,H3887,2,4.8,48,02/18/09
09SH00778,H3752,2,4.0,40,02/18/09
09SH00779,T1957,2,9.6,96,02/18/09
09SH00780,X6174,2,5.4,54,02/18/09
09SH00781,T2059,2,7.4,74,02/18/09
09SH00782,H4122,2,3.4,34,02/18/09
09SH00783,H4500,2,3.2,32,02/18/09
09SH00784,R7421,2,5.4,54,02/18/09
09SH00785,X6672,2,4.8,48,02/18/09
09SH00786,R7278,2,5.4,54,02/18/09
09SH00787,H1844,2,5.4,54,02/18/09
09SH00788,T2108,2,7.0,70,02/18/09
09SH00789,T2248,2,7.0,70,02/18/09
09SH00790,T2293,2,6.4,64,02/18/09
09SH00791,X6915,2,4.2,42,02/18/09
09SH00792,X6567,2,4.6,46,02/18/09
09SH00793,X6706,2,5.6,56,02/18/09
09SH00794,X5757,2,5.6,56,02/18/09
09SH00795,K4176,2,8.2,82,02/18/09
09SH00796,T2061,2,5.6,56,02/18/09
09SH00797,T2002,2,5.4,54,02/18/09
09SH00798,T1931,2,6.4,64,02/18/09
09SH00799,H4158,2,5.0,50,02/18/09
09SH00800,T1849,2,8.4,84,02/18/09
09SH00801,T2081,2,5.4,54,02/18/09
09SH00802,R7302,2,7.2,72,02/18/09
09SH00803,H3898,2,3.2,32,02/18/09
09SH00804,H4111,2,3.4,34,02/18/09
09SH00805,X5706,2,4.0,40,02/18/09
09SH00806,X6660,2,4.6,46,02/18/09
09SH00807,T2153,2,7.8,78,02/18/09
09SH00808,H3981,2,3.8,38,02/18/09
09SH00809,X6282,2,2.6,26,02/18/09
09SH00810,T1990,2,6.8,68,02/18/09
09SH00811,T2006,2,6.8,68,02/18/09
09SH00812,H4396,2,4.6,46,02/18/09
09SH00813,T2066,2,4.2,42,02/18/09
09SH00814,K4209,2,5.8,58,02/18/09
09SH00815,X6705,2,5.2,52,02/18/09
09SH00816,X6530,2,7.0,70,02/18/09
09SH00817,T1852,2,6.4,64,02/18/09
09SH00818,R7399,2,5.8,58,02/18/09
09SH00819,H3794,2,3.0,30,02/18/09
09SH00820,X6668,2,5.0,50,02/18/09
09SH00821,X6751,2,3.8,38,02/18/09
09SH00822,X5990,2,4.6,46,02/18/09
09SH00823,K4251,2,5.8,58,02/18/09
09SH00824,H3772,2,5.0,50,02/18/09
09SH00825,T2274,2,6.2,62,02/18/09
09SH00826,R7158,2,7.6,76,02/18/09
09SH00827,X6028,2,5.4,54,02/18/09
09SH00828,X6411,2,4.2,42,02/18/09
09SH00829,H4358,2,2.6,26,02/18/09
09SH00830,X5871,2,7.0,70,02/18/09
09SH00831,H3946,2,3.2,32,02/18/09
09SH00832,R7136,2,7.8,78,02/18/09
09SH00833,X5723,2,5.2,52,02/18/09
09SH00834,H4230,2,3.0,30,02/18/09
09SH00835,T2129,2,5.0,50,02/18/09
09SH00836,H4208,2,5.4,54,02/18/09
09SH00837,X6739,2,4.0,40,02/18/09
09SH00838,K4169,2,7.2,72,02/18/09
09SH00839,H4055,2,3.8,38,02/18/09
09SH00840,R7298,2,5.4,54,02/18/09
09SH00841,H4519,2,4.0,40,02/18/09
09SH00842,R7267,2,7.6,76,02/18/09
09SH00843,X6421,2,4.0,40,02/18/09
09SH00844,K4361,2,5.6,56,02/18/09
09SH00845,H4501,2,3.2,32,02/18/09
09SH00846,H4204,2,3.8,38,02/18/09
09SH00847,H4510,2,3.4,34,02/18/09
09SH00848,X5817,2,4.4,44,02/18/09
09SH00849,R7369,2,5.8,58,02/18/09
09SH00850,T2192,2,6.0,60,02/18/09
09SH00851,T2164,2,5.2,52,02/18/09
09SH00852,T2296,2,7.8,78,02/18/09
09SH00853,X6793,2,4.8,48,02/18/09
09SH00854,T2331,2,5.6,56,02/18/09
09SH00855,H4354,2,3.8,38,02/18/09
09SH00856,H4369,2,2.4,24,02/18/09
09SH00857,X6809,2,6.0,60,02/18/09
09SH00858,H4400,2,3.2,32,02/18/09
09SH00859,K4172,2,5.4,54,02/18/09
09SH00860,X6205,2,5.2,52,02/18/09
09SH00861,R7386,2,5.8,58,02/18/09
09SH00862,X6226,2,4.4,44,02/18/09
09SH00863,H4166,2,4.6,46,02/18/09
09SH00864,K4192,2,6.0,60,02/18/09
09SH00865,X5793,2,4.0,40,02/18/09
09SH00866,K4336,2,6.0,60,02/18/09
09SH00867,R7403,2,5.8,58,02/18/09
09SH00868,T1895,2,9.8,98,02/18/09
09SH00869,H4179,2,3.4,34,02/18/09
09SH00870,H3938,2,5.4,54,02/18/09
09SH00871,H4110,2,3.8,38,02/18/09
09SH00872,H4244,2,4.6,46,02/18/09
09SH00873,R7215,2,7.0,70,02/18/09
09SH00874,H4322,2,4.4,44,02/18/09
09SH00875,R7264,2,4.4,44,02/18/09
09SH00876,X6192,2,3.0,30,02/18/09
09SH00877,H4248,2,4.4,44,02/18/09
09SH00878,H3954,2,4.4,44,02/18/09
09SH00879,H4196,2,3.4,34,02/18/09
09SH00880,T1876,2,7.4,74,02/18/09
09SH00881,T1545,2,5.8,58,02/18/09
09SH00882,X6542,2,4.2,42,02/18/09
09SH00883,K4390,2,7.6,76,02/18/09
09SH00884,R7216,2,7.8,78,02/18/09
09SH00885,X6442,2,5.4,54,02/18/09
09SH00886,T2075,2,5.8,58,02/18/09
09SH00887,T1967,2,5.4,54,02/18/09
09SH00888,H4318,2,4.0,40,02/18/09
09SH00889,R7412,2,6.6,66,02/18/09
09SH00890,T1856,2,6.2,62,02/18/09
09SH00891,K4254,2,5.6,56,02/18/09
09SH00892,R7351,2,6.6,66,02/18/09
09SH00893,H4341,2,5.2,52,02/18/09
09SH00894,H4349,2,4.2,42,02/18/09
09SH00895,T2113,2,6.4,64,02/18/09
09SH00896,X6337,2,4.8,48,02/18/09
09SH00897,R7190,2,7.0,70,02/18/09
09SH00898,T2092,2,7.8,78,02/18/09
09SH00899,T1991,2,5.8,58,02/18/09
09SH00900,H4512,2,4.0,40,02/18/09
09SH00901,R7160,2,5.2,52,02/18/09
09SH00902,T2243,2,6.8,68,02/18/09
09SH00903,H4422,2,3.4,34,02/18/09
09SH00904,H4561,2,4.6,46,02/18/09
09SH00905,H4283,2,3.0,30,02/18/09
09SH00906,X5790,2,4.2,42,02/18/09
09SH00907,K4191,2,4.6,46,02/18/09
09SH00908,T2121,2,5.8,58,02/18/09
09SH00909,H4302,2,4.6,46,02/18/09
09SH00910,K4236,2,8.8,88,02/18/09
09SH00911,T1921,2,5.2,52,02/18/09
09SH00912,K4196,2,7.0,70,02/18/09
09SH00913,H3747,2,6.2,62,02/18/09
09SH00914,X6750,2,3.8,38,02/18/09
09SH00915,H3907,2,2.4,24,02/18/09
09SH00916,T1930,2,6.8,68,02/18/09
09SH00917,H4327,2,3.4,34,02/18/09
09SH00918,R7266,2,6.8,68,02/18/09
09SH00919,R7336,2,6.4,64,02/18/09
09SH00920,X6831,2,4.8,48,02/18/09
09SH00921,X6667,2,5.6,56,02/18/09
09SH00922,R7291,2,6.2,62,02/18/09
09SH00923,R7418,2,4.6,46,02/18/09
09SH00924,R7135,2,7.6,76,02/18/09
09SH00925,R7374,2,3.8,38,02/18/09
09SH00926,H3959,2,5.2,52,02/18/09
09SH00927,H4457,2,4.2,42,02/18/09
09SH00928,R7368,2,6.8,68,02/18/09
09SH00929,H4083,2,4.2,42,02/18/09
09SH00930,H4107,2,5.4,54,02/18/09
09SH00931,H4363,2,4.2,42,02/18/09
09SH00932,R7424,2,5.4,54,02/18/09
09SH00933,H4096,2,4.4,44,02/18/09
09SH00934,X6689,2,5.6,56,02/18/09
09SH00935,T2297,2,5.0,50,02/18/09
09SH00936,R7277,2,6.2,62,02/18/09
09SH00937,X6641,2,7.2,72,02/18/09
09SH00938,R7240,2,9.2,92,02/18/09
09SH00939,K4400,2,7.2,72,02/18/09
09SH00940,H4330,2,5.2,52,02/18/09
09SH00941,H4052,2,5.4,54,02/18/09
09SH00942,X6459,2,5.8,58,02/18/09
09SH00943,H4464,2,3.4,34,02/18/09
09SH00944,H4125,2,4.0,40,02/18/09
09SH00945,T2048,2,6.2,62,02/18/09
09SH00946,X6604,2,3.8,38,02/18/09
09SH00947,H4492,2,3.6,36,02/18/09
09SH00948,H4116,2,4.6,46,02/18/09
09SH00949,T1847,2,6.2,62,02/18/09
09SH00950,T2050,2,8.4,84,02/18/09
09SH00951,K4285,2,6.6,66,02/18/09
09SH00952,H4068,2,5.6,56,02/18/09
09SH00953,T2119,2,6.2,62,02/18/09
09SH00954,R7213,2,7.2,72,02/18/09
09SH00955,T1954,2,7.6,76,02/18/09
09SH00956,T2062,2,4.4,44,02/18/09
09SH00957,T2270,2,7.2,72,02/18/09
09SH00958,H3782,2,5.0,50,02/18/09
09SH00959,K4383,2,7.4,74,02/18/09
09SH00960,H3869,2,4.2,42,02/18/09
09SH00961,H4093,2,4.0,40,02/18/09
09SH00962,K4214,2,7.4,74,02/18/09
09SH00963,T2049,2,6.6,66,02/18/09
09SH00964,H4017,2,5.6,56,02/18/09
09SH00965,H4257,2,3.4,34,02/18/09
09SH00966,R7349,2,7.0,70,02/18/09
09SH00967,T2122,2,5.6,56,02/18/09
09SH00968,T2146,2,5.6,56,02/18/09
09SH00969,T2147,2,5.0,50,02/18/09
09SH00970,R7411,2,5.6,56,02/18/09
09SH00971,H4399,2,4.8,48,02/18/09
09SH00972,H4334,2,4.6,46,02/18/09
09SH00973,K4154,2,7.6,76,02/18/09
09SH00974,R7191,2,6.0,60,02/18/09
09SH00975,T1880,2,6.0,60,02/18/09
09SH00976,X6221,2,4.6,46,02/18/09
09SH00977,R7210,2,6.6,66,02/18/09
09SH00978,R7187,2,6.4,64,02/18/09
09SH00979,T2303,2,3.4,34,02/18/09
09SH00980,H4264,2,3.4,34,02/18/09
09SH00981,H4451,2,4.0,40,02/18/09
09SH00982,H3825,2,3.0,30,02/18/09
09SH00983,H4331,2,3.8,38,02/18/09
09SH00984,H3883,2,3.2,32,02/18/09
09SH00985,R7308,2,6.8,68,02/18/09
09SH00986,H4391,2,4.2,42,02/18/09
09SH00987,H4352,2,3.2,32,02/18/09
09SH00988,H3871,2,4.2,42,02/18/09
09SH00989,H4029,2,3.6,36,02/18/09
09SH00990,H4554,2,3.4,34,02/18/09
09SH00991,R7361,2,6.0,60,02/18/09
09SH00992,T2217,2,5.4,54,02/18/09
09SH00993,R7335,2,3.4,34,02/18/09
09SH00994,R7423,2,7.4,74,02/18/09
09SH00995,R7313,2,7.6,76,02/18/09
09SH00996,H4367,2,5.2,52,02/18/09
09SH00997,H4383,2,3.8,38,02/18/09
09SH00998,H3862,2,4.4,44,02/18/09
09SH00999,H4308,2,3.0,30,02/18/09
09SH01000,H4201,2,3.2,32,02/18/09
09SH01001,T2039,2,6.4,64,02/18/09
09SH01002,H4410,2,3.6,36,02/18/09
09SH01003,H4311,2,3.4,34,02/18/09
09SH01004,H4049,2,3.8,38,02/18/09
09SH01005,H4366,2,3.0,30,02/18/09
09SH01006,R7272,2,6.6,66,02/18/09
09SH01007,H3812,2,3.4,34,02/18/09
09SH01008,T1981,2,5.4,54,02/18/09
09SH01009,H3760,2,5.6,56,02/18/09
09SH01010,R7220,2,6.0,60,02/18/09
09SH01011,H4317,2,3.8,38,02/18/09
09SH01012,H4224,2,4.8,48,02/18/09
09SH01013,H3990,2,3.4,34,02/18/09
09SH01014,H4347,2,3.6,36,02/18/09
09SH01015,H3805,2,4.4,44,02/18/09
09SH01016,H4100,2,3.8,38,02/18/09
09SH01017,X5908,2,4.8,48,02/18/09
09SH01018,H3737,2,4.8,48,02/18/09
09SH01019,H4429,2,4.8,48,02/18/09
09SH01020,K4201,2,5.0,50,02/18/09
09SH01021,R7301,2,5.8,58,02/18/09
09SH01022,H4485,2,3.4,34,02/18/09
09SH01023,R7133,2,6.4,64,02/18/09
09SH01024,H4438,2,3.2,32,02/18/09
09SH01025,H4073,2,2.6,26,02/18/09
09SH01026,H4449,2,2.8,28,02/18/09
09SH01027,R7341,2,5.4,54,02/18/09
09SH01028,R7360,2,7.0,70,02/18/09
09SH01029,H4372,2,3.2,32,02/18/09
09SH01030,H4103,2,4.0,40,02/18/09
09SH01031,T1942,2,5.6,56,02/18/09
09SH01032,H3846,2,6.2,62,02/18/09
09SH01033,R7175,2,6.8,68,02/18/09
09SH01034,H3934,2,4.4,44,02/18/09
09SH01035,K4170,2,5.2,52,02/18/09
09SH01036,R7211,2,7.6,76,02/18/09
09SH01037,H4453,2,3.8,38,02/18/09
09SH01038,H4435,2,2.8,28,02/18/09
09SH01039,H4486,2,2.0,20,02/18/09
09SH01040,X6704,2,4.2,42,02/18/09
09SH01041,H3905,2,3.6,36,02/18/09
09SH01042,H4297,2,4.6,46,02/18/09
09SH01043,H3993,2,6.8,68,02/18/09
09SH01044,T2160,2,4.8,48,02/18/09
09SH01045,H4333,2,4.4,44,02/18/09
09SH01046,H4101,2,4.8,48,02/18/09
09SH01047,R7238,2,6.6,66,02/18/09
09SH01048,R7229,2,6.2,62,02/18/09
09SH01049,H4142,2,7.8,78,02/18/09
09SH01050,R7324,2,5.8,58,02/18/09
09SH01051,H4255,2,3.2,32,02/18/09
09SH01052,R7337,2,6.0,60,02/18/09
09SH01053,T2149,2,5.4,54,02/18/09
09SH01054,T2101,2,7.8,78,02/18/09
09SH01055,R7142,2,5.8,58,02/18/09
09SH01056,X5803,2,5.0,50,02/18/09
09SH01057,H3924,2,4.8,48,02/18/09
09SH01058,X5836,2,3.6,36,02/18/09
09SH01059,H3819,2,3.4,34,02/18/09
09SH01060,T2100,2,7.8,78,02/18/09
09SH01061,T1912,2,3.4,34,02/18/09
09SH01062,R7172,2,8.2,82,02/18/09
09SH01063,T2132,2,6.4,64,02/18/09
09SH01064,K4366,2,6.8,68,02/18/09
09SH01065,K4299,2,6.2,62,02/18/09
09SH01066,H4212,2,3.8,38,02/18/09
09SH01067,X6738,2,4.2,42,02/18/09
09SH01068,R7381,2,4.8,48,02/18/09
09SH01069,X6565,2,4.0,40,02/18/09
09SH01070,H4135,2,4.4,44,02/18/09
09SH01071,T2227,2,6.0,60,02/18/09
09SH01072,H4471,2,6.2,62,02/18/09
09SH01073,X6410,2,5.2,52,02/18/09
09SH01074,K4279,2,6.2,62,02/18/09
09SH01075,T2167,2,4.6,46,02/18/09
09SH01076,K4207,2,4.2,42,02/18/09
09SH01077,K4269,2,6.8,68,02/18/09
09SH01078,H4277,2,3.4,34,02/18/09
09SH01079,T1848,2,6.2,62,02/18/09
09SH01080,X5937,2,7.4,74,02/18/09
09SH01081,H3735,2,5.4,54,02/18/09
09SH01082,T2202,2,6.2,62,02/18/09
09SH01083,H4448,2,5.4,54,02/18/09
09SH01084,X6635,2,3.8,38,02/18/09
09SH01085,R7153,2,7.2,72,02/18/09
09SH01086,H4192,2,5.0,50,02/18/09
09SH01087,K4359,2,5.0,50,02/18/09
09SH01088,T2114,2,8.6,86,02/18/09
09SH01089,T2317,2,7.0,70,02/18/09
09SH01090,T1861,2,8.0,80,02/18/09
09SH01091,H3731,2,2.2,22,02/18/09
09SH01092,R7431,2,6.8,68,02/18/09
09SH01093,K4199,2,7.2,72,02/18/09
09SH01094,T2083,2,3.2,32,02/18/09
09SH01095,T2170,2,6.6,66,02/18/09
09SH01096,T1985,2,4.4,44,02/18/09
09SH01097,T2065,2,7.0,70,02/18/09
09SH01098,T2151,2,6.6,66,02/18/09
09SH01099,R7164,2,7.0,70,02/18/09
09SH01100,X7049,2,3.8,38,02/18/09
09SH01101,X6570,2,5.4,54,02/18/09
09SH01102,X5870,2,4.6,46,02/18/09
09SH01103,R7194,2,6.2,62,02/18/09
09SH01104,H4544,2,3.0,30,02/18/09
09SH01105,T2071,2,5.8,58,02/18/09
09SH01106,H4015,2,3.6,36,02/18/09
09SH01107,H4494,2,3.2,32,02/18/09
09SH01108,K4215,2,5.4,54,02/18/09
09SH01109,X6396,2,5.2,52,02/18/09
09SH01110,X6355,2,4.2,42,02/18/09
09SH01111,R7354,2,5.6,56,02/18/09
09SH01112,X6152,2,5.4,54,02/18/09
09SH01113,H4537,2,1.4,14,02/18/09
09SH01114,X6614,2,4.8,48,02/18/09
09SH01115,X6752,2,5.2,52,02/18/09
09SH01116,T1854,2,6.4,64,02/18/09
09SH01117,T1941,2,4.4,44,02/18/09
09SH01118,T2156,2,9.2,92,02/18/09
09SH01119,X6037,2,6.6,66,02/18/09
09SH01120,X6620,2,7.6,76,02/18/09
09SH01121,T2084,2,4.2,42,02/18/09
09SH01122,K4399,2,5.2,52,02/18/09
09SH01123,X6753,2,5.8,58,02/18/09
09SH01124,K4261,2,5.2,52,02/18/09
09SH01125,T2054,2,5.8,58,02/18/09
09SH01126,T1977,2,6.0,60,02/18/09
09SH01127,R7390,2,6.0,60,02/18/09
09SH01128,T1998,2,4.8,48,02/18/09
09SH01129,T1850,2,5.6,56,02/18/09
09SH01130,T1978,2,5.0,50,02/18/09
09SH01131,X6359,2,5.2,52,02/18/09
09SH01132,X6305,2,4.2,42,02/18/09
09SH01133,T2144,2,4.6,46,02/18/09
09SH01134,T2072,2,6.8,68,02/18/09
09SH01135,T2060,2,4.6,46,02/18/09
09SH01136,T2329,2,7.0,70,02/18/09
09SH01137,X6720,2,2.4,24,02/18/09
09SH01138,T2334,2,6.6,66,02/18/09
09SH01139,R7358,2,6.4,64,02/18/09
09SH01140,X5970,2,4.2,42,02/18/09
09SH01141,T2341,2,3.8,38,02/18/09
09SH01142,T2010,2,3.6,36,02/18/09
09SH01143,T2133,2,4.2,42,02/18/09
09SH01144,H4418,2,4.8,48,02/18/09
09SH01145,K4234,2,4.8,48,02/18/09
09SH01146,T2012,2,5.8,58,02/18/09
09SH01147,H4469,2,2.6,26,02/18/09
09SH01148,H4470,2,3.8,38,02/18/09
09SH01149,H4522,2,3.2,32,02/18/09
09SH01150,X6197,2,5.8,58,02/18/09
09SH01151,X6656,2,6.2,62,02/18/09
09SH01152,X6280,2,5.2,52,02/18/09
09SH01153,X6491,2,5.0,50,02/18/09
09SH01154,H4520,2,3.0,30,02/18/09
09SH01155,T1933,2,6.0,60,02/18/09
09SH01156,T1974,2,5.4,54,02/18/09
09SH01157,H4098,2,3.2,32,02/18/09
09SH01158,T1943,2,7.6,76,02/18/09
09SH01159,T1907,2,6.0,60,02/18/09
09SH01160,T2125,2,6.4,64,02/18/09
09SH01161,R7404,2,7.4,74,02/18/09
09SH01162,X6667,2,3.4,34,02/18/09
