UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
08SH01782,R5854,2,9.4,94,2/18/08
08SH01783,R5873,2,8.2,82,2/18/08
08SH01784,R5874,2,10.0,100,2/18/08
08SH01785,R5875,2,11.2,112,2/18/08
08SH01786,R5878,2,9.6,96,2/18/08
08SH01787,R5879,2,9.0,90,2/18/08
08SH01788,R5880,2,8.0,80,2/18/08
08SH01789,R5896,2,10.2,102,2/18/08
08SH01790,R5897,2,8.0,80,2/18/08
08SH01791,R5902,2,10.0,100,2/18/08
08SH01792,R5907,2,5.6,56,2/18/08
08SH01793,R5918,2,9.4,94,2/18/08
08SH01794,R5919,2,10.4,104,2/18/08
08SH01795,R5920,2,10.4,104,2/18/08
08SH01796,R5931,2,10.4,104,2/18/08
08SH01797,R5946,2,10.2,102,2/18/08
08SH01798,R5952,2,11.2,112,2/18/08
08SH01799,R5955,2,8.6,86,2/18/08
08SH01800,R5961,2,9.2,92,2/18/08
08SH01801,R5964,2,9.6,96,2/18/08
08SH01802,R5965,2,11.8,118,2/18/08
08SH01803,R5984,2,10.4,104,2/18/08
08SH01804,R5992,2,10.0,100,2/18/08
08SH01805,R5993,2,9.2,92,2/18/08
08SH01806,R5999,2,10.0,100,2/18/08
08SH01807,R6001,2,15.6,156,2/18/08
08SH01808,R6012,2,7.4,74,2/18/08
08SH01809,R6013,2,8.2,82,2/18/08
08SH01810,R6020,2,11.4,114,2/18/08
08SH01811,R6035,1,16.0,160,2/20/08
08SH01812,R6040,2,9.2,92,2/18/08
08SH01813,R6045,2,10.4,104,2/18/08
08SH01814,R6047,2,8.2,82,2/18/08
08SH01815,R6049,2,11.9,119,2/18/08
08SH01816,R6056,2,11.6,116,2/19/08
08SH01817,R6058,1,16.2,162,2/20/08
08SH01818,R6068,2,7.2,72,2/18/08
08SH01819,R6081,2,8.8,88,2/18/08
08SH01820,R6094,2,9.6,96,2/18/08
08SH01821,R6096,2,9.4,94,2/18/08
08SH01822,R6098,2,10.6,106,2/18/08
08SH01823,R6100,2,9.8,98,2/20/08
08SH01824,R6107,2,9.2,92,2/18/08
08SH01825,R6135,2,9.4,94,2/18/08
08SH01826,R6139,2,7.8,78,2/18/08
08SH01827,R6142,2,8.6,86,2/18/08
08SH01828,R6159,2,9.0,90,2/18/08
08SH01829,R6161,2,6.2,62,2/18/08
08SH01830,R6172,2,5.2,52,2/18/08
08SH01831,R6183,1,16.0,160,2/20/08
08SH01832,R6184,2,7.0,70,2/18/08
08SH01833,R6185,2,10.8,108,2/18/08
08SH01834,R6186,1,14.6,146,2/20/08
08SH01835,R6188,1,12.2,122,2/20/08
08SH01836,R6190,2,10.2,102,2/18/08
08SH01837,R6196,2,7.0,70,2/18/08
08SH01838,R6201,2,7.4,74,2/18/08
08SH01839,R6203,2,8.4,84,2/18/08
08SH01840,R6204,2,8.0,80,2/18/08
08SH01841,R6205,2,8.4,84,2/18/08
08SH01842,R6211,2,9.2,92,2/18/08
08SH01843,R6213,2,8.6,86,2/18/08
08SH01844,R6215,2,7.6,76,2/18/08
08SH01845,R6220,1,14.2,142,2/20/08
08SH01846,R6221,2,8.0,80,2/18/08
08SH01847,R6222,2,10.0,100,2/18/08
08SH01848,R6227,2,8.4,84,2/18/08
08SH01849,R6229,2,9.4,94,2/18/08
08SH01850,R6230,2,4.6,46,2/18/08
08SH01851,R6242,1,16.2,162,2/20/08
08SH01852,R6250,2,9.0,90,2/18/08
08SH01853,R6260,2,5.8,58,2/18/08
08SH01854,R6261,2,7.2,72,2/19/08
08SH01855,R6262,2,7.8,78,2/18/08
08SH01856,R6263,2,0.0,0,
08SH01857,R6266,2,8.6,86,2/18/08
08SH01858,R6268,2,4.8,48,2/18/08
08SH01859,R6271,2,10.8,108,2/18/08
08SH01860,R6272,2,9.4,94,2/18/08
08SH01861,R6274,2,7.6,76,2/18/08
08SH01862,R6277,2,8.4,84,2/18/08
08SH01863,R6288,2,9.0,90,2/18/08
08SH01864,R6293,2,8.0,80,2/18/08
08SH01865,R6298,2,8.6,86,2/18/08
08SH01866,R6299,2,9.4,94,2/18/08
08SH01867,R6306,2,8.4,84,2/18/08
08SH01868,R6309,2,7.8,78,2/18/08
08SH01869,R6317,2,8.2,82,2/18/08
08SH01870,R6322,2,11.2,112,2/18/08
08SH01871,R6323,2,12.2,122,2/18/08
08SH01872,R6325,2,7.6,76,2/18/08
08SH01873,R6326,2,12.0,120,2/18/08
08SH01874,R6332,2,7.8,78,2/18/08
08SH01875,R6333,2,9.4,94,2/18/08
08SH01876,R6335,2,8.4,84,2/18/08
08SH01877,R6336,2,8.8,88,2/18/08
08SH01878,R6339,2,9.4,94,2/19/08
08SH01879,R6343,2,11.8,118,2/18/08
08SH01880,R6346,2,11.0,110,2/18/08
08SH01881,R6347,2,8.6,86,2/19/08
08SH01882,R6352,2,7.0,70,2/18/08
08SH01883,R6354,2,10.0,100,2/18/08
08SH01884,R6355,2,11.8,118,2/18/08
08SH01885,R6357,1,12.8,128,2/20/08
08SH01886,R6360,2,9.0,90,2/18/08
08SH01887,R6364,2,10.6,106,2/18/08
08SH01888,R6366,2,8.8,88,2/19/08
08SH01889,R6367,2,8.4,84,2/18/08
08SH01890,R6372,1,11.4,114,2/20/08
08SH01891,R6376,2,10.4,104,2/18/08
08SH01892,R6377,2,8.6,86,2/18/08
08SH01893,R6381,2,9.2,92,2/18/08
08SH01894,R6386,2,11.4,114,2/18/08
08SH01895,R6391,1,14.6,146,2/20/08
08SH01896,R6393,2,9.4,94,2/18/08
08SH01897,R6394,2,7.6,76,2/18/08
08SH01898,R6407,2,6.4,64,2/18/08
08SH01899,R6413,2,8.4,84,2/18/08
08SH01900,R6415,2,8.6,86,2/18/08
08SH01901,R6421,2,9.0,90,2/18/08
08SH01902,R6422,2,12.8,128,2/18/08
08SH01903,R6424,2,7.2,72,2/18/08
08SH01904,R6425,2,6.2,62,2/18/08
08SH01905,R6429,2,8.8,88,2/18/08
08SH01906,R6433,2,9.4,94,2/18/08
08SH01907,R6436,2,6.6,66,2/18/08
08SH01908,R6439,2,8.6,86,2/18/08
08SH01909,R6444,2,9.4,94,2/18/08
08SH01910,R6445,2,9.2,92,2/18/08
08SH01911,R6447,2,8.0,80,2/18/08
08SH01912,R6448,2,7.8,78,2/18/08
08SH01913,R6451,2,11.0,110,2/18/08
08SH01914,R6452,2,9.6,96,2/18/08
08SH01915,R6455,2,7.6,76,2/18/08
08SH01916,R6462,1,16.0,160,2/20/08
08SH01917,R6463,2,8.4,84,2/18/08
08SH01918,R6465,2,11.0,110,2/18/08
08SH01919,R6466,2,9.0,90,2/18/08
08SH01920,R6468,2,8.6,86,2/18/08
08SH01921,R6469,2,8.8,88,2/18/08
08SH01922,R6471,2,7.8,78,2/18/08
08SH01923,R6473,2,8.4,84,2/18/08
08SH01924,R6474,2,9.6,96,2/18/08
08SH01925,R6475,2,7.2,72,2/18/08
08SH01926,R6476,2,8.4,84,2/18/08
08SH01927,R6481,2,9.2,92,2/18/08
08SH01928,R6482,2,8.0,80,2/18/08
08SH01929,R6486,2,7.8,78,2/18/08
08SH01930,R6488,2,7.0,70,2/18/08
08SH01931,R6491,2,10.0,100,2/18/08
08SH01932,R6492,2,8.8,88,2/18/08
08SH01933,R6496,1,13.8,138,2/20/08
08SH01934,R6498,1,18.2,182,2/20/08
08SH01935,R6502,2,7.0,70,2/18/08
08SH01936,R6504,2,0.0,0,
08SH01937,R6509,2,9.4,94,2/18/08
08SH01938,R6511,2,7.8,78,2/18/08
08SH01939,R6512,2,8.0,80,2/18/08
08SH01940,R6517,2,6.2,62,2/18/08
08SH01941,R6519,1,12.6,126,2/20/08
08SH01942,R6521,2,5.2,52,2/18/08
08SH01943,R6522,2,9.2,92,2/18/08
08SH01944,R6526,2,8.6,86,2/18/08
08SH01945,R6528,2,8.6,86,2/18/08
08SH01946,R6531,2,11.0,110,2/18/08
08SH01947,R6537,1,15.8,158,2/20/08
08SH01948,R6538,1,15.6,156,2/20/08
08SH01949,R6539,2,8.4,84,2/18/08
08SH01950,R6540,2,10.0,100,2/19/08
08SH01951,R6541,2,11.2,112,2/18/08
08SH01952,R6545,2,9.4,94,2/18/08
08SH01953,R6547,2,8.6,86,2/18/08
08SH01954,R6549,2,8.2,82,2/18/08
08SH01955,R6552,2,10.4,104,2/18/08
08SH01956,R6560,2,10.8,108,2/18/08
08SH01957,R6563,2,6.6,66,2/18/08
08SH01958,R6565,2,7.2,72,2/18/08
08SH01959,R6567,2,8.6,86,2/18/08
08SH01960,R6569,2,8.6,86,2/18/08
08SH01961,R6572,2,9.6,96,2/18/08
08SH01962,R6577,2,8.2,82,2/18/08
08SH01963,R6583,2,9.6,96,2/18/08
08SH01964,R6585,2,8.8,88,2/19/08
08SH01965,R6587,2,9.0,90,2/18/08
08SH01966,R6589,2,9.0,90,2/20/08
08SH01967,R6590,2,10.2,102,2/18/08
08SH01968,R6591,2,7.0,70,2/18/08
08SH01969,R6594,2,7.2,72,2/18/08
08SH01970,R6602,2,11.2,112,2/18/08
08SH01971,R6606,2,8.2,82,2/18/08
08SH01972,R6607,2,10.6,106,2/18/08
08SH01973,R6608,2,7.0,70,2/18/08
08SH01974,R6617,2,8.4,84,2/18/08
08SH01975,R6619,1,10.0,100,2/20/08
08SH01976,R6620,2,7.4,74,2/19/08
08SH01977,R6624,3,0.0,0,
08SH01978,R6625,2,0.0,0,
08SH01979,R6629,3,0.0,0,
08SH01980,R6630,3,0.0,0,
08SH01981,R6631,3,0.0,0,
08SH01982,R6632,3,0.0,0,
08SH01983,R6633,1,8.0,80,2/20/08
08SH01984,R6634,1,6.6,66,2/20/08
08SH01985,R6636,2,0.0,0,
08SH01986,R6640,2,0.0,0,
08SH01987,R6641,2,7.6,76,2/19/08
08SH01988,R6642,3,0.0,0,
08SH01989,R6645,2,5.2,52,2/19/08
08SH01990,R6646,2,7.0,70,2/19/08
08SH01991,R6647,2,0.0,0,
08SH01992,R6648,3,0.0,0,
08SH01993,R6650,2,5.6,56,2/19/08
08SH01994,R6651,2,0.0,0,
08SH01995,R6652,2,0.0,0,
08SH01996,R6653,2,0.0,0,
08SH01997,R6654,2,7.2,72,2/19/08
08SH01998,R6655,1,8.8,88,2/20/08
08SH01999,R6657,3,0.0,0,
08SH02000,R6658,3,0.0,0,
08SH02001,R6660,2,0.0,0,
08SH02002,R6662,3,0.0,0,
08SH02003,R6663,3,0.0,0,
08SH02004,R6672,2,7.2,72,2/19/08
08SH02005,R6675,2,6.4,64,2/19/08
08SH02006,R6677,3,0.0,0,
08SH02007,R6678,2,0.0,0,
08SH02008,R6680,2,8.6,86,2/19/08
08SH02009,R6681,2,0.0,0,
08SH02010,R6682,3,0.0,0,
08SH02011,R6683,1,6.2,62,2/20/08
08SH02012,R6686,2,0.0,0,
08SH02013,R6687,1,9.6,96,2/20/08
08SH02014,R6688,2,8.4,84,2/19/08
08SH02015,R6690,3,0.0,0,
08SH02016,R6693,2,6.4,64,2/19/08
08SH02017,R6697,2,0.0,0,
08SH02018,R6702,2,0.0,0,
08SH02019,R6706,3,0.0,0,
08SH02020,R6707,2,7.8,78,2/19/08
08SH02021,R6709,2,0.0,0,
08SH02022,R6711,1,8.2,82,2/20/08
08SH02023,R6712,2,0.0,0,
08SH02024,R6713,2,7.8,78,2/19/08
08SH02025,R6714,1,8.4,84,2/20/08
08SH02026,R6715,1,6.8,68,2/20/08
08SH02027,R6716,3,0.0,0,
08SH02028,R6717,2,8.0,80,2/19/08
08SH02029,R6718,2,7.6,76,2/19/08
08SH02030,R6719,3,0.0,0,
08SH02031,R6722,2,0.0,0,
08SH02032,R6723,2,0.0,0,
08SH02033,R6724,2,6.4,64,2/19/08
08SH02034,R6725,2,7.8,78,2/19/08
08SH02035,R6726,3,0.0,0,
08SH02036,R6727,3,0.0,0,
08SH02037,R6728,2,6.4,64,2/19/08
08SH02038,R6737,2,0.0,0,
08SH02039,R6739,2,7.0,70,2/19/08
08SH02040,R6742,2,7.0,70,2/19/08
08SH02041,R6743,2,5.6,56,2/19/08
08SH02042,R6744,2,6.6,66,2/19/08
08SH02043,R6747,2,0.0,0,
08SH02044,R6748,2,6.8,68,2/19/08
08SH02045,R6749,2,0.0,0,
08SH02046,R6750,2,0.0,0,
08SH02047,R6751,2,5.4,54,2/19/08
08SH02048,R6754,2,0.0,0,
08SH02049,R6755,1,8.2,82,2/20/08
08SH02050,R6758,2,15.0,150,2/20/08
08SH02051,R6760,2,0.0,0,
08SH02052,R6762,2,8.4,84,2/19/08
08SH02053,R6768,1,9.8,98,2/20/08
08SH02054,R6769,1,8.2,82,2/20/08
08SH02055,R6770,2,7.4,74,2/19/08
08SH02056,R6771,2,7.8,78,2/19/08
08SH02057,R6773,2,5.6,56,2/19/08
08SH02058,R6776,2,0.0,0,
08SH02059,R6777,2,0.0,0,
08SH02060,R6778,2,6.8,68,2/19/08
08SH02061,R6779,2,0.0,0,
08SH02062,R6780,2,8.6,86,2/19/08
08SH02063,R6784,2,8.8,88,2/19/08
08SH02064,R6786,2,0.0,0,
08SH02065,R6787,3,0.0,0,
08SH02066,R6788,3,0.0,0,
08SH02067,R6789,2,0.0,0,
08SH02068,R6792,3,0.0,0,
08SH02069,R6795,2,0.0,0,
08SH02070,R6797,2,0.0,0,
08SH02071,R6799,1,7.8,78,2/20/08
08SH02072,R6800,2,0.0,0,
08SH02073,R6808,2,0.0,0,
08SH02074,R6810,2,0.0,0,
08SH02075,R6813,2,0.0,0,
08SH02076,R6814,2,0.0,0,
08SH02077,R6817,3,0.0,0,
08SH02078,R6819,2,0.0,0,
08SH02079,R6820,2,6.0,60,2/19/08
08SH02080,R6821,3,0.0,0,
08SH02081,R6823,2,9.6,96,2/19/08
08SH02082,R6826,2,7.0,70,2/19/08
08SH02083,R6827,2,0.0,0,
08SH02084,R6828,1,8.0,80,2/20/08
08SH02085,R6831,2,6.4,64,2/19/08
08SH02086,R6835,2,6.6,66,2/19/08
08SH02087,R6836,2,6.0,60,2/19/08
08SH02088,R6838,2,6.6,66,2/19/08
08SH02089,R6839,2,6.2,62,2/19/08
08SH02090,R6841,2,7.2,72,2/19/08
08SH02091,R6847,3,0.0,0,
08SH02092,R6853,3,0.0,0,
08SH02093,R6854,2,0.0,0,
08SH02094,R6855,3,0.0,0,
08SH02095,R6856,2,0.0,0,
08SH02096,R6858,2,0.0,0,
08SH02097,R6859,3,0.0,0,
08SH02098,R6860,3,0.0,0,
08SH02099,R6863,3,0.0,0,
08SH02100,R6865,3,0.0,0,
08SH02101,R6866,2,6.8,68,2/19/08
08SH02102,R6870,2,6.4,64,2/18/08
08SH02103,R6871,2,0.0,0,
08SH02104,R6872,1,8.0,80,2/20/08
08SH02105,R6873,3,0.0,0,
08SH02106,R6875,2,0.0,0,
08SH02107,R6876,2,6.6,66,2/19/08
08SH02108,R6879,2,8.2,82,2/19/08
08SH02109,R6880,2,0.0,0,
08SH02110,R6882,3,0.0,0,
08SH02111,R6883,1,6.8,68,2/20/08
08SH02112,R6884,2,6.6,66,2/16/08
08SH02113,R6886,2,8.2,82,2/19/08
08SH02114,R6887,1,9.2,92,2/20/08
08SH02115,R6888,2,5.4,54,2/19/08
08SH02116,R6890,2,9.2,92,2/19/08
08SH02117,R6892,2,0.0,0,
08SH02118,R6893,2,0.0,0,
08SH02119,R6894,2,0.0,0,
08SH02120,R6897,2,7.4,74,2/19/08
08SH02121,R6902,2,5.4,54,2/19/08
08SH02122,R6903,2,8.8,88,2/19/08
08SH02123,R6904,2,0.0,0,
08SH02124,R6905,2,6.4,64,2/19/08
08SH02125,R6906,2,5.8,58,2/19/08
08SH02126,R6908,2,0.0,0,
08SH02127,R6909,2,0.0,0,
08SH02128,R6912,1,7.8,78,2/20/08
08SH02129,R6914,2,0.0,0,
08SH02130,R6915,2,8.4,84,2/19/08
08SH02131,R6916,2,7.2,72,2/19/08
08SH02132,R6918,2,8.6,86,2/19/08
08SH02133,R6923,2,7.2,72,2/19/08
08SH02134,R6926,2,4.6,46,2/19/08
08SH02135,R6927,2,0.0,0,
08SH02136,R6928,3,0.0,0,
08SH02137,R6932,3,0.0,0,
08SH02138,R6933,2,5.4,54,2/19/08
08SH02139,R6934,2,5.8,58,2/19/08
08SH02140,R6935,2,5.6,56,2/19/08
08SH02141,R6938,2,0.0,0,
08SH02142,R6939,2,6.4,64,2/19/08
08SH02143,R6941,2,0.0,0,
08SH02144,R6942,1,6.8,68,2/20/08
08SH02145,R6943,1,8.2,82,2/20/08
08SH02146,R6945,2,8.6,86,2/19/08
08SH02147,R6948,2,0.0,0,
08SH02148,R6953,3,0.0,0,
08SH02149,R6962,1,8.0,80,2/20/08
08SH02150,R6963,1,7.0,70,2/20/08
08SH02151,R6964,2,7.0,70,2/19/08
08SH02152,R6970,2,0.0,0,
08SH02153,R6971,2,6.4,64,2/19/08
08SH02154,R6972,2,0.0,0,
08SH02155,R6974,2,0.0,0,
08SH02156,R6975,1,5.6,56,2/20/08
08SH02157,R6976,2,0.0,0,
08SH02158,R6977,2,6.4,64,2/19/08
08SH02159,R6978,2,6.2,62,2/19/08
08SH02160,R6979,2,0.0,0,
08SH02161,R6980,2,6.8,68,2/19/08
08SH02162,R6981,2,0.0,0,
08SH02163,R6985,2,0.0,0,
08SH02164,R6986,2,0.0,0,
08SH02165,R6989,2,0.0,0,
08SH02166,R6990,2,0.0,0,
08SH02167,R6991,2,6.4,64,2/19/08
08SH02168,R6992,2,0.0,0,
08SH02169,R6993,2,6.6,66,2/19/08
08SH02170,R6995,2,5.2,52,2/19/08
08SH02171,R6996,1,8.8,88,2/20/08
08SH02172,R6997,2,6.2,62,2/19/08
08SH02173,R7000,1,6.0,60,2/20/08
08SH02174,R7001,2,0.0,0,
08SH02175,R7002,3,0.0,0,
08SH02176,R7006,2,6.4,64,2/19/08
08SH02177,R7008,3,0.0,0,
08SH02178,R7010,2,0.0,0,
08SH02179,R7011,2,0.0,0,
08SH02180,R7012,3,0.0,0,
08SH02181,R7016,3,0.0,0,
08SH02182,R7017,2,0.0,0,
08SH02183,R7019,3,0.0,0,
08SH02184,R7021,3,0.0,0,
08SH02185,R7022,3,0.0,0,
08SH02186,R7024,2,9.8,98,2/19/08
08SH02187,R7025,3,0.0,0,
08SH02188,R7026,3,0.0,0,
08SH02189,R7029,2,6.6,66,2/19/08
08SH02190,R7030,3,0.0,0,
08SH02191,R7031,2,4.6,46,2/19/08
08SH02192,R7032,2,8.4,84,2/19/08
08SH02193,R7038,2,0.0,0,
08SH02194,R7040,3,0.0,0,
08SH02195,R7041,2,0.0,0,
08SH02196,R7044,2,6.0,60,2/19/08
08SH02197,R7048,3,0.0,0,
08SH02198,R7050,3,0.0,0,
08SH02199,R7051,2,0.0,0,
08SH02200,R7052,2,5.8,58,2/19/08
08SH02201,R7055,2,0.0,0,
08SH02202,R7056,2,7.4,74,2/19/08
08SH02203,R7060,1,7.8,78,2/20/08
08SH02204,R7061,2,6.2,62,2/19/08
08SH02205,R7064,2,0.0,0,
08SH02206,R7065,2,0.0,0,
08SH02207,R7066,3,0.0,0,
08SH02208,R7067,2,8.4,84,2/19/08
08SH02209,R7070,2,0.0,0,
08SH02210,R7073,2,0.0,0,
08SH02211,R7074,2,6.6,66,2/19/08
08SH02212,R7077,2,4.6,46,2/19/08
08SH02213,R7080,2,0.0,0,
08SH02214,R7081,2,10.4,104,2/19/08
08SH02215,R7082,2,0.0,0,
08SH02216,R7083,1,6.4,64,2/210
08SH02217,R7085,3,0.0,0,
08SH02218,R7087,3,0.0,0,
08SH02219,R7089,2,7.6,76,2/19/08
08SH02220,R7090,3,0.0,0,
08SH02221,R7091,2,6.0,60,2/19/08
08SH02222,R7094,3,0.0,0,
08SH02223,R7095,3,0.0,0,
08SH02224,R7096,3,0.0,0,
08SH02225,R7098,2,0.0,0,
08SH02226,R7101,3,0.0,0,
08SH02227,R7102,3,0.0,0,
08SH02228,R7107,2,0.0,0,
08SH02229,R7110,2,5.0,50,2/19/08
08SH02230,R7111,3,0.0,0,
08SH02231,R7112,2,5.0,50,2/19/08
08SH02232,R7117,2,0.0,0,
08SH02233,R7118,2,0.0,0,
08SH02234,R7121,3,0.0,0,
08SH02235,R7122,3,0.0,0,
08SH02236,R7123,3,0.0,0,
08SH02237,R7125,2,5.6,56,2/19/08
08SH02238,R7126,3,0.0,0,
08SH02239,R7127,2,6.4,64,2/19/08
08SH02240,R7128,3,0.0,0,
08SH02241,R7129,2,0.0,0,
08SH02242,R7130,3,0.0,0,
08SH02243,T0005,2,12.2,122,2/20/08
08SH02244,T0016,2,9.0,90,2/19/08
08SH02245,T0020,2,8.8,88,2/19/08
08SH02246,T0022,2,10.6,106,2/19/08
08SH02247,T0025,2,12.8,128,2/19/08
08SH02248,T0028,2,7.2,72,2/20/08
08SH02249,T0030,2,7.6,76,2/20/08
08SH02250,T0035,2,9.4,94,2/19/08
08SH02251,T0041,2,10.2,102,2/19/08
08SH02252,T0048,2,9.4,94,2/19/08
08SH02253,T0051,2,10.6,106,2/19/08
08SH02254,T0056,2,7.2,72,2/20/08
08SH02255,T0057,2,7.0,70,2/20/08
08SH02256,T0058,2,11.2,112,2/20/08
08SH02257,T0072,2,12.4,124,2/20/08
08SH02258,T0074,2,9.8,98,2/19/08
08SH02259,T0078,2,11.2,112,2/20/08
08SH02260,T0095,2,8.4,84,2/19/08
08SH02261,T0098,2,12.2,122,2/19/08
08SH02262,T0106,2,10.6,106,2/19/08
08SH02263,T0108,2,11.4,114,2/19/08
08SH02264,T0123,2,9.4,94,2/19/08
08SH02265,T0132,2,3.8,38,2/20/08
08SH02266,T0134,2,10.4,104,2/19/08
08SH02267,T0145,2,9.4,94,2/19/08
08SH02268,T0147,2,10.8,108,2/19/08
08SH02269,T0155,2,9.2,92,2/19/08
08SH02270,T0174,1,14.8,148,2/20/08
08SH02271,T0176,2,9.8,98,2/19/08
08SH02272,T0178,2,10.0,100,2/20/08
08SH02273,T0181,2,8.8,88,2/19/08
08SH02274,T0182,2,9.0,90,2/20/08
08SH02275,T0191,2,10.4,104,2/20/08
08SH02276,T0192,1,17.6,176,2/20/08
08SH02277,T0194,2,8.2,82,2/19/08
08SH02278,T0196,2,9.8,98,2/19/08
08SH02279,T0199,2,7.6,76,2/19/08
08SH02280,T0202,2,11.8,118,2/20/08
08SH02281,T0204,2,8.6,86,2/19/08
08SH02282,T0205,2,8.4,84,2/19/08
08SH02283,T0214,2,9.0,90,2/20/08
08SH02284,T0219,2,9.4,94,2/20/08
08SH02285,T0233,2,7.4,74,2/19/08
08SH02286,T0238,2,8.4,84,2/19/08
08SH02287,T0242,2,7.6,76,2/19/08
08SH02288,T0243,2,8.0,80,2/19/08
08SH02289,T0248,2,8.6,86,2/19/08
08SH02290,T0253,2,6.8,68,2/19/08
08SH02291,T0268,2,13.0,130,2/19/08
08SH02292,T0270,1,14.8,148,2/20/08
08SH02293,T0275,2,10.4,104,2/19/08
08SH02294,T0285,2,10.4,104,2/19/08
08SH02295,T0286,2,9.6,96,2/19/08
08SH02296,T0290,1,14.6,146,2/20/08
08SH02297,T0291,2,9.2,92,2/19/08
08SH02298,T0295,2,8.2,82,2/19/08
08SH02299,T0296,2,8.4,84,2/19/08
08SH02300,T0301,2,7.6,76,2/19/08
08SH02301,T0303,2,8.8,88,2/19/08
08SH02302,T0304,2,8.2,82,2/19/08
08SH02303,T0306,2,6.8,68,2/19/08
08SH02304,T0313,2,9.2,92,2/19/08
08SH02305,T0321,2,7.6,76,2/19/08
08SH02306,T0322,2,7.0,70,2/19/08
08SH02307,T0329,2,10.4,104,2/19/08
08SH02308,T0333,2,7.6,76,2/19/08
08SH02309,T0343,2,9.2,92,2/19/08
08SH02310,T0344,2,7.8,78,2/19/08
08SH02311,T0345,2,9.2,92,2/19/08
08SH02312,T0346,1,16.8,168,2/20/08
08SH02313,T0358,2,9.0,90,2/19/08
08SH02314,T0371,2,5.2,52,2/19/08
08SH02315,T0372,1,11.0,110,2/20/08
08SH02316,T0382,2,9.8,98,2/20/08
08SH02317,T0384,2,8.6,86,2/19/08
08SH02318,T0398,2,9.2,92,2/19/08
08SH02319,T0403,1,12.4,124,2/20/08
08SH02320,T0406,2,9.0,90,2/19/08
08SH02321,T0408,2,9.8,98,2/19/08
08SH02322,T0416,2,11.6,116,2/19/08
08SH02323,T0417,2,11.2,112,2/19/08
08SH02324,T0420,2,8.6,86,2/20/08
08SH02325,T0421,2,7.8,78,2/19/08
08SH02326,T0422,2,9.6,96,2/19/08
08SH02327,T0424,2,12.8,128,2/19/08
08SH02328,T0433,2,9.6,96,2/19/08
08SH02329,T0435,2,10.4,104,2/19/08
08SH02330,T0436,2,9.0,90,2/20/08
08SH02331,T0443,2,7.4,74,2/19/08
08SH02332,T0445,2,7.2,72,2/20/08
08SH02333,T0446,2,10.4,104,2/19/08
08SH02334,T0447,2,11.0,110,2/19/08
08SH02335,T0449,2,11.4,114,2/19/08
08SH02336,T0453,2,9.6,96,2/19/08
08SH02337,T0454,2,11.4,114,2/19/08
08SH02338,T0456,2,13.4,134,2/19/08
08SH02339,T0460,2,10.6,106,2/19/08
08SH02340,T0468,2,12.6,126,2/19/08
08SH02341,T0475,2,0.0,0,
08SH02342,T0494,2,10.8,108,2/18/08
08SH02343,T0495,2,6.6,66,2/19/08
08SH02344,T0498,2,8.0,80,2/19/08
08SH02345,T0501,2,6.8,68,2/19/08
08SH02346,T0508,2,6.2,62,2/19/08
08SH02347,T0509,2,8.6,86,2/19/08
08SH02348,T0510,2,7.6,76,2/19/08
08SH02349,T0512,2,11.2,112,2/19/08
08SH02350,T0517,2,7.8,78,2/19/08
08SH02351,T0518,2,10.2,102,2/19/08
08SH02352,T0529,2,11.6,116,2/19/08
08SH02353,T0533,2,9.4,94,2/19/08
08SH02354,T0537,2,11.2,112,2/19/08
08SH02355,T0538,2,11.4,114,2/19/08
08SH02356,T0540,1,13.4,134,2/20/08
08SH02357,T0541,2,8.0,80,2/19/08
08SH02358,T0554,2,4.8,48,2/19/08
08SH02359,T0563,2,8.2,82,2/19/08
08SH02360,T0570,2,9.2,92,2/19/08
08SH02361,T0572,2,9.0,90,2/20/08
08SH02362,T0577,2,10.0,100,2/19/08
08SH02363,T0582,2,11.6,116,2/19/08
08SH02364,T0586,2,8.0,80,2/20/08
08SH02365,T0589,2,7.0,70,2/20/08
08SH02366,T0595,2,9.8,98,2/19/08
08SH02367,T0599,2,7.8,78,2/19/08
08SH02368,T0601,2,10.2,102,2/19/08
08SH02369,T0602,2,9.4,94,2/19/08
08SH02370,T0607,2,7.4,74,2/19/08
08SH02371,T0614,1,13.4,134,2/20/08
08SH02372,T0627,2,10.2,102,2/19/08
08SH02373,T0628,2,10.2,102,2/19/08
08SH02374,T0639,2,10.8,108,2/20/08
08SH02375,T0646,2,6.8,68,2/19/08
08SH02376,T0648,2,7.2,72,2/19/08
08SH02377,T0657,2,9.4,94,2/19/08
08SH02378,T0659,1,14.2,142,2/20/08
08SH02379,T0663,2,9.2,92,2/19/08
08SH02380,T0668,2,12.4,124,2/19/08
08SH02381,T0673,2,10.8,108,2/20/08
08SH02382,T0677,2,10.6,106,2/20/08
08SH02383,T0679,2,10.2,102,2/20/08
08SH02384,T0680,2,11.0,110,2/20/08
08SH02385,T0682,2,8.2,82,2/19/08
08SH02386,T0683,2,10.6,106,2/19/08
08SH02387,T0685,2,10.8,108,2/19/08
08SH02388,T0691,2,12.2,122,2/20/08
08SH02389,T0695,2,8.8,88,2/19/08
08SH02390,T0701,2,8.8,88,2/19/08
08SH02391,T0702,2,9.4,94,2/19/08
08SH02392,T0706,2,7.4,74,2/19/08
08SH02393,T0710,2,10.0,100,2/19/08
08SH02394,T0711,2,7.8,78,2/19/08
