UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,STM,RMK,ADG,DISP
14SH01438,L0621,1,0,10.8,108,,50,PC,Mature Ram,0,
14SH01439,Z1134,1,0,8.2,82,,50,CS,CS  Mature Ram,0,
14SH01440,Z0994,1,0,9.0,90,,50,SC,SC  Mature Ram,0,
14SH01441,Z0961,1,0,10.4,104,,50,SC,SC  Mature Ram,0,
14SH01442,L0666,1,0,8.0,80,,50,PC,Mature Ram,0,
14SH01443,L0434,1,0,8.6,86,,50,PC,Mature Ram,0,
14SH01444,Z1022,1,0,9.0,90,,50,CS,CS  Mature Ram,0,
14SH01445,Z1046,1,0,9.8,98,,50,C3,C3  Mature Ram,0,
14SH01446,Z0370,1,0,8.4,84,,50,SC,SC  Mature Ram,0,
14SH01447,X8813,1,0,6.4,64,,50,TS,TS  Mature Ram,0,
14SH01448,Z0357,1,0,9.2,92,,50,CS,CS  Mature Ram,0,
14SH01449,X9661,1,0,6.4,64,,50,S3,S3  Mature Ram,0,
14SH01450,L0650,1,0,11.0,110,,50,PC,Mature Ram,0,
14SH01451,L0289,1,0,10.6,106,,50,PC,Mature Ram,0,
14SH01452,Z0184,1,0,6.2,62,,50,CS,CS  Mature Ram,0,
14SH01453,L0154,2,0,9.4,94,,50,PC,Band 1 Ewe,0,
14SH01454,L0676,2,0,6.2,62,,50,PC,Band 1 Ewe,0,
14SH01455,X9064,2,0,7.2,72,,50,S3,S3  Band 1 Ewe,0,
14SH01456,L0461,2,0,7.8,78,,50,PC,Band 1 Ewe,0,
14SH01457,X8977,2,0,7.2,72,,50,S3,S3  Band 1 Ewe,0,
14SH01458,X8637,2,0,8.6,86,,50,C3,C3  Band 1 Ewe,0,
14SH01459,X8514,2,0,5.4,54,,50,TS,TS  Band 2 Ewe,0,
14SH01460,Z1399,2,0,9.6,96,,50,CM,CM  Band 1 Ewe,0,
14SH01461,X7933,2,0,6.0,60,,50,T3,T3  Band 1 Ewe,0,
14SH01462,X7667,2,0,9.2,92,,50,TC,TC  Band 2 Ewe,0,
14SH01463,X8588,2,0,5.8,58,,50,S3,S3  Band 1 Ewe,0,
14SH01464,L0920,2,0,7.8,78,,50,PC,Band 1 Ewe,0,
14SH01465,X6911,2,0,8.0,80,,50,C3,C3  Band 1 Ewe,0,
14SH01466,X8863,2,0,9.0,90,,50,T3,T3  Band 1 Ewe,0,
14SH01467,L0087,2,0,6.8,68,,50,PC,Band 1 Ewe,0,
14SH01468,X7277,2,0,7.6,76,,50,T3,T3  Band 1 Ewe,0,
14SH01469,L0029,2,0,9.0,90,,50,PC,Band 1 Ewe,0,
14SH01470,L0044,2,0,6.4,64,,50,PC,Band 1 Ewe,0,
14SH01471,X9984,2,0,7.8,78,,50,S3,S3  Band 1 Ewe,0,
14SH01472,Z1016,2,0,7.6,76,,50,S3,S3  Band 1 Ewe,0,
14SH01473,X9953,2,0,10.4,104,,50,S3,S3,0,
14SH01474,L0351,2,0,7.2,72,,50,PC,Band 1 Ewe,0,
14SH01475,Z1193,2,0,6.0,60,,50,C3,C3  Band 1 Ewe,0,
14SH01476,X9904,2,0,8.8,88,,50,S3,S3  Band 1 Ewe,0,
14SH01477,Z1283,2,0,10.2,102,,50,S3,S3,0,
14SH01478,L0380,2,0,7.8,78,,50,PC,Band 1 Ewe,0,
14SH01479,L0428,2,0,7.6,76,,50,PC,Band 1 Ewe,0,
14SH01480,L0399,2,0,8.6,86,,50,PC,Band 1 Ewe,0,
14SH01481,L0058,2,0,5.8,58,,50,PC,Band 1 Ewe,0,
14SH01482,L0735,2,0,7.6,76,,50,PC,Band 1 Ewe,0,
14SH01483,Z1153,2,0,9.6,96,,50,C3,C3  Band 1 Ewe,0,
14SH01484,L0624,2,0,7.2,72,,50,PC,Band 1 Ewe,0,
14SH01485,L0715,2,0,5.8,58,,50,PC,Band 1 Ewe,0,
14SH01486,X9604,2,0,9.0,90,,50,C3,C3  Band 1 Ewe,0,
14SH01487,Z1061,2,0,6.8,68,,50,CM,CM  Band 1 Ewe,0,
14SH01488,L0602,2,0,9.8,98,,50,PC,Band 1 Ewe,0,
14SH01489,Z0029,2,0,11.0,110,,50,CM,CM  Band 1 Ewe,0,
14SH01490,L0349,2,0,6.2,62,,50,PC,Band 1 Ewe,0,
14SH01491,L0228,2,0,6.0,60,,50,PC,Band 1 Ewe,0,
14SH01492,Z1144,2,0,6.8,68,,50,C3,C3  Band 1 Ewe,0,
14SH01493,Z0072,2,0,5.6,56,,50,S3,S3  Band 1 Ewe,0,
14SH01494,L0595,2,0,7.2,72,,50,PC,Band 1 Ewe,0,
14SH01495,L0742,2,0,6.4,64,,50,PC,Band 1 Ewe,0,
14SH01496,Z1102,2,0,9.0,90,,50,C3,C3  Band 1 Ewe,0,
14SH01497,Z0997,2,0,9.6,96,,50,S3,S3  Band 1 Ewe,0,
14SH01498,L0700,2,0,8.0,80,,50,PC,Band 1 Ewe,0,
14SH01499,L0896,2,0,7.6,76,,50,PC,Band 1 Ewe,0,
14SH01500,L0630,2,0,7.8,78,,50,PC,Band 1 Ewe,0,
14SH01501,X8594,2,0,9.2,92,,50,CS,CS,0,
14SH01502,L0448,2,0,9.2,92,,50,PC,Band 1 Ewe,0,
14SH01503,L0719,2,0,9.2,92,,50,PC,Band 1 Ewe,0,
14SH01504,X7316,2,0,10.4,104,,50,C3,C3  Band 1 Ewe,0,
14SH01505,Z0220,2,0,10.2,102,,50,CM,CM  Band 1 Ewe,0,
14SH01506,L0601,2,0,9.2,92,,50,PC,Band 1 Ewe,0,
14SH01507,X7617,2,0,9.6,96,,50,SC,SC  Band 1 Ewe,0,
14SH01508,Z0984,2,0,5.8,58,,50,S3,S3  Band 1 Ewe,0,
14SH01509,X7387,2,0,7.8,78,,50,S3,S3  Band 1 Ewe,0,
14SH01510,X7479,2,0,5.2,52,,50,TS,TS  Band 2 Ewe,0,
14SH01511,L0186,2,0,7.6,76,,50,PC,Band 1 Ewe,0,
14SH01512,L0937,2,0,6.8,68,,50,PC,Band 1 Ewe,0,
14SH01513,L0558,2,0,7.0,70,,50,PC,Band 1 Ewe,0,
14SH01514,Z0090,2,0,8.6,86,,50,S3,S3,0,
14SH01515,L0571,2,0,6.0,60,,50,PC,Band 1 Ewe,0,
14SH01516,X7439,2,0,9.0,90,,50,T3,T3  Band 1 Ewe,0,
14SH01517,Z1088,2,0,6.4,64,,50,S3,S3  Band 1 Ewe,0,
14SH01518,X7240,2,0,7.4,74,,50,TC,TC  Band 2 Ewe,0,
14SH01519,Z1108,2,0,8.4,84,,50,S3,S3,0,
14SH01520,L0007,2,0,7.6,76,,50,PC,Band 1 Ewe,0,
14SH01521,X7427,2,0,8.6,86,,50,T3,T3,0,
14SH01522,L0844,2,0,8.2,82,,50,PC,Band 1 Ewe,0,
14SH01523,X7389,2,0,7.6,76,,50,S3,S3  Band 1 Ewe,0,
14SH01524,Z1008,2,0,8.2,82,,50,S3,S3  Band 1 Ewe,0,
14SH01525,Z1090,2,0,8.0,80,,50,S3,S3  Band 1 Ewe,0,
14SH01526,Z0375,2,0,10.2,102,,50,C3,C3  Band 1 Ewe,0,
14SH01527,L0730,2,0,8.0,80,,50,PC,Band 1 Ewe,0,
14SH01528,X6641,2,0,9.4,94,,50,C3,C3  Band 1 Ewe,0,
14SH01529,X8894,2,0,7.6,76,,50,TC,TC  Band 2 Ewe,0,
14SH01530,L1464,2,0,5.2,52,,50,PC,Pregnant EL,0,
14SH01531,L1206,2,0,7.0,70,,50,PC,Pregnant EL,0,
14SH01532,Z1636,2,0,5.4,54,,50,C3,C3  Pregnant EL,0,
14SH01533,Z1580,2,0,7.4,74,,50,C3,C3  Pregnant EL,0,
14SH01534,L0993,2,0,5.4,54,,50,PC,Pregnant EL,0,
14SH01535,L1010,2,0,7.8,78,,50,PC,Pregnant EL,0,
14SH01536,Z1677,2,0,6.2,62,,50,C3,C3  Pregnant EL,0,
14SH01537,Z1611,2,0,6.4,64,,50,S3,S3  Pregnant EL,0,
14SH01538,L1080,2,0,8.4,84,,50,PC,Pregnant EL,0,
14SH01539,Z1742,2,0,6.2,62,,50,T3,T3  Pregnant EL,0,
14SH01540,Z1809,2,0,5.4,54,,50,TS,TS  Pregnant EL,0,
14SH01541,Z1671,2,0,4.0,40,,50,S3,S3  Pregnant EL,0,
14SH01542,Z1630,2,0,5.6,56,,50,TS,TS  Pregnant EL,0,
14SH01543,L1001,2,0,5.8,58,,50,PC,Pregnant EL,0,
14SH01544,Z1713,2,0,7.0,70,,50,T3,T3  Pregnant EL,0,
14SH01545,Z1470,2,0,5.8,58,,50,TS,TS  Pregnant EL,0,
14SH01546,Z1774,2,0,4.2,42,,50,T3,T3  Pregnant EL,0,
14SH01547,Z1807,2,0,5.4,54,,50,C3,C3  Pregnant EL,0,
14SH01548,L1397,2,0,5.0,50,,50,PC,Pregnant EL,0,
14SH01549,Z2050,2,0,7.6,76,,50,VAL,VAL Pregnant EL,0,
14SH01550,Z1953,2,0,7.4,74,,50,VAL,VAL Pregnant EL,0,
14SH01551,Z1688,2,0,7.0,70,,50,T3,T3  Pregnant EL,0,
14SH01552,L1514,2,0,6.0,60,,50,PC,Pregnant EL,0,
14SH01553,L1191,2,0,5.0,50,,50,PC,Pregnant EL,0,
14SH01554,Z1814,2,0,5.8,58,,50,C3,C3  Pregnant EL,0,
14SH01555,Z1492,2,0,6.2,62,,50,C3,C3  Pregnant EL,0,
14SH01556,Z1595,2,0,5.8,58,,50,T3,T3  Open EL,0,
14SH01557,L1136,2,0,8.6,86,,50,PC,Open EL,0,
14SH01558,L1036,2,0,6.0,60,,50,PC,Open EL,0,
14SH01559,Z2031,2,0,4.6,46,,50,VAL,VAL Open EL,0,
14SH01560,L1006,2,0,6.4,64,,50,PC,Open EL,0,
14SH01561,Z1577,2,0,3.8,38,,50,S,S   Open EL,0,
14SH01562,Z1699,2,0,4.8,48,,50,TS,TS  Open EL,0,
14SH01563,Z1566,2,0,4.8,48,,50,S3,S3  Open EL,0,
14SH01564,Z1610,2,0,3.2,32,,50,S3,S3  Pregnant EL,0,
14SH01565,Z1766,2,0,3.0,30,,50,S,S   Pregnant EL,0,
14SH01566,Z1585,2,0,4.0,40,,50,S,S   Pregnant EL,0,
14SH01567,Z1790,2,0,3.2,32,,50,S,S   Pregnant EL,0,
14SH01568,Z1648,2,0,5.0,50,,50,S,S   Pregnant EL,0,
14SH01569,Z1549,2,0,4.4,44,,50,S,S   Pregnant EL,0,
14SH01570,Z1586,2,0,3.8,38,,50,S,S   Pregnant EL,0,
14SH01571,Z1482,2,0,4.0,40,,50,S,S   Pregnant EL,0,
14SH01572,Z1510,2,0,3.2,32,,50,S,S   Pregnant EL,0,
14SH01573,Z1792,2,0,5.0,50,,50,S,S   Pregnant EL,0,
14SH01574,Z2056,2,0,5.0,50,,50,VAL,VAL Pregnant EL,0,
14SH01575,Z1638,2,0,2.8,28,,50,S,S   Pregnant EL,0,
14SH01576,Z1484,2,0,2.6,26,,50,S,S   Pregnant EL,0,
14SH01577,Z1613,2,0,3.2,32,,50,S,S   Pregnant EL,0,
14SH01578,Z1730,2,0,4.0,40,,50,S,S   Pregnant EL,0,
14SH01579,Z1752,2,0,4.6,46,,50,S,S   Pregnant EL,0,
14SH01580,Z1473,2,0,7.4,74,,50,S,S   Pregnant EL,0,
14SH01581,Z1523,2,0,5.6,56,,50,S,S   Pregnant EL,0,
14SH01582,Z1584,2,0,5.2,52,,50,S,S   Pregnant EL,0,
14SH01583,Z1693,2,0,5.2,52,,50,S,S   Pregnant EL,0,
14SH01584,Z1657,2,0,7.2,72,,50,S,S   Pregnant EL,0,
14SH01585,Z1508,1,0,6.0,60,,50,S,S   Yrlng Ram,0,
14SH01586,Z1475,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01587,Z1524,1,0,5.0,50,,50,S,S   Yrlng Ram,0,
14SH01588,Z1788,1,0,4.4,44,,50,S,S   Yrlng Ram,0,
14SH01589,Z1753,1,0,4.4,44,,50,S,S   Yrlng Ram,0,
14SH01590,Z1765,1,0,3.2,32,,50,S,S   Yrlng Ram,0,
14SH01591,Z1682,1,0,4.0,40,,50,S,S   Yrlng Ram,0,
14SH01592,Z1732,1,0,5.0,50,,50,S,S   Yrlng Ram,0,
14SH01593,Z1721,1,0,4.2,42,,50,S,S   Yrlng Ram,0,
14SH01594,Z1802,1,0,2.4,24,,50,S,S   Yrlng Ram,0,
14SH01595,Z1511,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01596,Z1583,1,0,2.6,26,,50,S,S   Yrlng Ram,0,
14SH01597,Z1488,1,0,3.8,38,,50,S,S   Yrlng Ram,0,
14SH01598,Z1513,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01599,Z1483,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01600,Z1495,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01601,Z1512,1,0,4.4,44,,50,S,S   Yrlng Ram,0,
14SH01602,Z1564,1,0,4.4,44,,50,S,S   Yrlng Ram,0,
14SH01603,Z1607,1,0,4.4,44,,50,S,S   Yrlng Ram,0,
14SH01604,Z1036,2,0,3.8,38,,50,S,S   Band 1 Ewe,0,
14SH01605,X7431,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01606,X8716,2,0,5.8,58,,50,S,S   Band 1 Ewe,0,
14SH01607,X8561,2,0,9.2,92,,50,S,S   Band 1 Ewe,0,
14SH01608,X5017,2,0,7.2,72,,50,S,S   Band 1 Ewe,0,
14SH01609,X8960,2,0,6.8,68,,50,S,S   Band 2 Ewe,0,
14SH01610,X7262,2,0,6.6,66,,50,S,S   Band 2 Ewe,0,
14SH01611,X4539,2,0,4.4,44,,50,S,S   Band 1 Ewe,0,
14SH01612,X4308,2,0,6.0,60,,50,S,S   Band 1 Ewe,0,
14SH01613,X8538,2,0,7.8,78,,50,S,S   Band 1 Ewe,0,
14SH01614,X5912,2,0,6.4,64,,50,S,S   Band 2 Ewe,0,
14SH01615,Z0452,2,0,5.8,58,,50,S,S   Band 2 Ewe,0,
14SH01616,X7803,2,0,6.2,62,,50,S,S   Band 2 Ewe,0,
14SH01617,Z1140,2,0,6.8,68,,50,S,S   Band 1 Ewe,0,
14SH01618,X6058,2,0,5.6,56,,50,S,S   Band 1 Ewe,0,
14SH01619,X5771,2,0,7.6,76,,50,S,S   Band 1 Ewe,0,
14SH01620,X8587,2,0,7.2,72,,50,S3,S3,0,
14SH01621,X3433,2,0,5.6,56,,50,S,S   Band 1 Ewe,0,
14SH01622,X6499,2,0,7.2,72,,50,S,S   Band 1 Ewe,0,
14SH01623,X7647,2,0,8.6,86,,50,S,S,0,
14SH01624,Z1491,1,0,3.2,32,,50,S,S   Yrlng Ram,0,
14SH01625,Z1658,1,0,3.6,36,,50,S,S   Yrlng Ram,0,
14SH01626,X7463,2,0,8.8,88,,50,S,S   Band 1 Ewe,0,
14SH01627,X6675,2,0,5.4,54,,50,S,S   Band 1 Ewe,0,
14SH01628,X7244,2,0,5.4,54,,50,S,S   Band 1 Ewe,0,
14SH01629,X7309,2,0,5.8,58,,50,S,S   Band 1 Ewe,0,
14SH01630,X8591,2,0,6.8,68,,50,S,S   Band 1 Ewe,0,
14SH01631,X7246,2,0,3.4,34,,50,S,S   Band 1 Ewe,0,
14SH01632,Z1183,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01633,X7464,2,0,7.4,74,,50,S,S   Band 1 Ewe,0,
14SH01634,X9998,2,0,8.8,88,,50,S,S,0,
14SH01635,X8839,2,0,5.0,50,,50,S,S   Band 2 Ewe,0,
14SH01636,Z0203,2,0,6.4,64,,50,S,S   Band 1 Ewe,0,
14SH01637,X8917,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01638,Z1115,2,0,6.8,68,,50,S,S   Band 1 Ewe,0,
14SH01639,X7220,2,0,5.2,52,,50,S,S   Band 1 Ewe,0,
14SH01640,Z1148,2,0,5.0,50,,50,S,S   Band 2 Ewe,0,
14SH01641,Z1118,2,0,7.2,72,,50,S,S   Band 1 Ewe,0,
14SH01642,Z1241,2,0,4.2,42,,50,S,S   Band 1 Ewe,0,
14SH01643,X4450,2,0,5.4,54,,50,S,S   Band 1 Ewe,0,
14SH01644,Z0880,2,0,5.6,56,,50,S,S   Band 1 Ewe,0,
14SH01645,X8993,2,0,8.0,80,,50,S,S   Band 1 Ewe,0,
14SH01646,X7223,2,0,4.4,44,,50,S,S   Band 1 Ewe,0,
14SH01647,Z1063,2,0,6.2,62,,50,S,S   Band 2 Ewe,0,
14SH01648,Z1245,2,0,8.2,82,,50,S,S   Band 2 Ewe,0,
14SH01649,X8919,2,0,5.8,58,,50,S,S   Band 2 Ewe,0,
14SH01650,X6020,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01651,Z0978,2,0,6.0,60,,50,S,S   Band 2 Ewe,0,
14SH01652,Z0139,2,0,6.4,64,,50,S,S   Band 1 Ewe,0,
14SH01653,X6654,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01654,Z0282,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01655,Z1078,2,0,6.6,66,,50,S,S   Band 1 Ewe,0,
14SH01656,X8814,2,0,6.6,66,,50,S,S   Band 2 Ewe,0,
14SH01657,Z0087,2,0,6.0,60,,50,S,S   Band 2 Ewe,0,
14SH01658,Z0950,2,0,6.2,62,,50,S,S   Band 1 Ewe,0,
14SH01659,X7384,2,0,6.0,60,,50,S,S   Band 1 Ewe,0,
14SH01660,Z1155,2,0,8.4,84,,50,S,S   Band 2 Ewe,0,
14SH01661,X7245,2,0,5.0,50,,50,S,S   Band 1 Ewe,0,
14SH01662,Z0140,2,0,6.8,68,,50,S,S   Band 1 Ewe,0,
14SH01663,Z1079,2,0,5.8,58,,50,S,S   Band 2 Ewe,0,
14SH01664,X9828,2,0,5.8,58,,50,S,S   Band 1 Ewe,0,
14SH01665,Z0283,2,0,6.0,60,,50,S,S   Band 1 Ewe,0,
14SH01666,X7497,2,0,4.6,46,,50,S,S   Band 1 Ewe,0,
14SH01667,X8564,2,0,5.2,52,,50,S,S   Band 1 Ewe,0,
14SH01668,Z1041,2,0,6.8,68,,50,S,S   Band 1 Ewe,0,
14SH01669,Z1124,2,0,6.0,60,,50,S,S   Band 1 Ewe,0,
14SH01670,Z1042,2,0,7.4,74,,50,S,S   Band 1 Ewe,0,
14SH01671,Z0884,2,0,4.8,48,,50,S,S   Band 1 Ewe,0,
14SH01672,X9856,2,0,5.8,58,,50,S,S   Band 1 Ewe,0,
14SH01673,Z1152,1,0,5.6,56,,50,S,S   Mature Ram,0,
14SH01674,Z1038,1,0,6.8,68,,50,S,S   Mature Ram,0,
14SH01675,Z0205,1,0,4.2,42,,50,S,S   Mature Ram,0,
14SH01676,Z1052,1,0,6.0,60,,50,S,S   Mature Ram,0,
14SH01677,X8516,1,0,6.2,62,,50,S,S   Mature Ram,0,
14SH01678,Z1460,1,0,5.0,50,,50,S,S   Mature Ram,0,
14SH01679,X8619,1,0,7.6,76,,50,S,S   Mature Ram,0,
14SH01680,Z1454,1,0,1.8,18,,50,S,S   Mature Ram,0,
14SH01681,Z1180,1,0,5.8,58,,50,S,S   Mature Ram,0,
14SH01682,X8664,1,0,7.0,70,,50,S,S   Mature Ram,0,
14SH01683,X9309,1,0,7.6,76,,50,S,S   Mature Ram,0,
14SH01684,X9339,1,0,5.2,52,,50,S,S   Mature Ram,0,
14SH01685,Z1156,1,0,7.2,72,,50,S,S   Mature Ram,0,
14SH01686,Z1114,1,0,6.0,60,,50,S,S   Mature Ram,0,
14SH01687,Z1455,1,0,3.6,36,,50,S,S   Mature Ram,0,
14SH01688,X8556,1,0,7.4,74,,50,S,S   Mature Ram,0,
14SH01689,Z1184,1,0,7.2,72,,50,S,S   Mature Ram,0,
14SH01690,Z1158,1,0,5.8,58,,50,S,S   Mature Ram,0,
14SH01691,X8581,1,0,6.6,66,,50,S,S   Mature Ram,0,
14SH01692,X8596,1,0,7.2,72,,50,S,S   Mature Ram,0,
14SH01693,X8905,2,0,5.2,52,,50,BL,BL  Band 1 Ewe,0,
14SH01694,Z1575,2,0,7.6,76,,50,BL,BL  Pregnant EL,0,
14SH01695,X9162,2,0,6.2,62,,50,BL,BL  Band 1 Ewe,0,
14SH01696,Z1071,2,0,8.6,86,,50,BL,BL  Band 1 Ewe,0,
14SH01697,Z0296,2,0,6.6,66,,50,BL,BL  Band 1 Ewe,0,
14SH01698,Z1701,2,0,7.0,70,,50,BL,BL  Pregnant EL,0,
14SH01699,X8599,2,0,7.8,78,,50,BL,BL  Band 1 Ewe,0,
14SH01700,Z1198,2,0,7.2,72,,50,BL,BL  Band 1 Ewe,0,
14SH01701,H8057,2,0,4.0,40,,50,30,Pregnant EL,0,
14SH01702,X8770,2,0,8.2,82,,50,BL,BL  Band 1 Ewe,0,
14SH01703,Z1197,2,0,8.6,86,,50,BL,BL  Band 1 Ewe,0,
14SH01704,Z1537,2,0,7.6,76,,50,BL,BL  Pregnant EL,0,
14SH01705,Z0980,2,0,8.0,80,,50,BL,BL  Band 1 Ewe,0,
14SH01706,Z1500,2,0,5.6,56,,50,BL,BL  Pregnant EL,0,
14SH01707,X8679,2,0,8.8,88,,50,BL,BL  Band 1 Ewe,0,
14SH01708,T4682,2,0,7.2,72,,50,02,Pregnant EL,0,
14SH01709,X8678,2,0,8.8,88,,50,BL,BL  Band 1 Ewe,0,
14SH01710,Z0144,2,0,10.4,104,,50,BL,BL  Band 1 Ewe,0,
14SH01711,X8642,2,0,8.4,84,,50,BL,BL  Band 1 Ewe,0,
14SH01712,X9097,2,0,4.4,44,,50,BL,BL  Band 1 Ewe,0,
14SH01713,X8736,2,0,7.6,76,,50,BL,BL  Band 1 Ewe,0,
14SH01714,H6587,1,0,6.6,66,,50,30,Mature Ram,0,
14SH01715,H8093,1,0,6.4,64,,50,30,Yrlng Ram,0,
14SH01716,X9274,2,0,6.0,60,,50,R3,R3  Band 1 Ewe,0,
14SH01717,Z0287,2,0,3.6,36,,50,R3,R3  Band 1 Ewe,0,
14SH01718,X9547,2,0,6.6,66,,50,R3,R3  Band 1 Ewe,0,
14SH01719,X8925,2,0,7.2,72,,50,R3,R3  Band 1 Ewe,0,
14SH01720,Z0683,2,0,4.2,42,,50,R3,R3  Band 1 Ewe,0,
14SH01721,X9102,2,0,7.4,74,,50,R3,R3  Band 1 Ewe,0,
14SH01722,X9063,2,0,5.6,56,,50,R3,R3  Band 1 Ewe,0,
14SH01723,X8970,2,0,8.2,82,,50,R3,R3  Band 1 Ewe,0,
14SH01724,Z0445,2,0,5.0,50,,50,R3,R3  Band 1 Ewe,0,
14SH01725,X9236,2,0,6.6,66,,50,R3,R3  Band 1 Ewe,0,
14SH01726,X9303,2,0,6.2,62,,50,R3,R3  Band 1 Ewe,0,
14SH01727,Z0360,2,0,5.2,52,,50,R3,R3  Band 1 Ewe,0,
14SH01728,X9096,2,0,5.6,56,,50,R3,R3  Band 1 Ewe,0,
14SH01729,Z0261,2,0,4.6,46,,50,R3,R3  Band 1 Ewe,0,
14SH01730,Z0676,2,0,5.2,52,,50,R3,R3  Band 1 Ewe,0,
14SH01731,Z0243,2,0,5.8,58,,50,R3,R3  Band 1 Ewe,0,
14SH01732,X9016,2,0,5.8,58,,50,R3,R3  Band 1 Ewe,0,
14SH01733,Z0678,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01734,Z0488,2,0,6.0,60,,50,R3,R3  Band 1 Ewe,0,
14SH01735,X9510,2,0,6.4,64,,50,R3,R3  Band 1 Ewe,0,
14SH01736,X9564,2,0,6.8,68,,50,R3,R3  Band 1 Ewe,0,
14SH01737,Z0626,2,0,4.6,46,,50,R3,R3  Band 1 Ewe,0,
14SH01738,X9231,2,0,4.6,46,,50,R3,R3  Band 1 Ewe,0,
14SH01739,X9116,2,0,6.4,64,,50,R3,R3  Band 1 Ewe,0,
14SH01740,X9515,2,0,7.6,76,,50,R3,R3  Band 1 Ewe,0,
14SH01741,X9407,2,0,6.0,60,,50,R3,R3  Band 1 Ewe,0,
14SH01742,X9034,2,0,6.8,68,,50,R3,R3  Band 1 Ewe,0,
14SH01743,X9575,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01744,X9372,2,0,9.4,94,,50,R3,R3  Band 1 Ewe,0,
14SH01745,Z0359,2,0,5.0,50,,50,R3,R3  Band 1 Ewe,0,
14SH01746,X9382,2,0,4.0,40,,50,R3,R3  Band 1 Ewe,0,
14SH01747,Z0426,2,0,5.2,52,,50,R3,R3  Band 1 Ewe,0,
14SH01748,X9061,2,0,6.2,62,,50,R3,R3  Band 1 Ewe,0,
14SH01749,X9062,2,0,6.0,60,,50,R3,R3  Band 1 Ewe,0,
14SH01750,X9346,2,0,6.4,64,,50,R3,R3  Band 1 Ewe,0,
14SH01751,Z0685,2,0,5.2,52,,50,R3,R3  Band 1 Ewe,0,
14SH01752,Z0530,2,0,4.8,48,,50,R3,R3  Band 1 Ewe,0,
14SH01753,Z0525,2,0,6.4,64,,50,R3,R3  Band 1 Ewe,0,
14SH01754,Z0446,2,0,7.0,70,,50,R3,R3  Band 1 Ewe,0,
14SH01755,X9335,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01756,X9358,2,0,6.6,66,,50,R3,R3  Band 1 Ewe,0,
14SH01757,Z0427,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01758,Z0565,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01759,Z0605,2,0,5.4,54,,50,R3,R3  Band 1 Ewe,0,
14SH01760,X9491,2,0,7.6,76,,50,R3,R3  Band 1 Ewe,0,
14SH01761,X9460,2,0,5.0,50,,50,R3,R3  Band 1 Ewe,0,
14SH01762,Z0754,2,0,6.4,64,,50,R3,R3  Band 1 Ewe,0,
14SH01763,X9192,2,0,5.6,56,,50,R3,R3  Band 1 Ewe,0,
14SH01764,Z0422,2,0,5.0,50,,50,R3,R3  Band 1 Ewe,0,
14SH01765,Z0414,2,0,7.2,72,,50,R3,R3  Band 1 Ewe,0,
14SH01766,Z0728,2,0,3.6,36,,50,R3,R3  Band 1 Ewe,0,
14SH01767,X9566,2,0,7.8,78,,50,R3,R3  Band 1 Ewe,0,
14SH01768,Z0288,2,0,7.8,78,,50,R3,R3  Band 1 Ewe,0,
14SH01769,X9095,2,0,8.6,86,,50,R3,R3  Band 1 Ewe,0,
14SH01770,Z0639,2,0,6.6,66,,50,R3,R3  Band 1 Ewe,0,
14SH01771,X9284,2,0,4.6,46,,50,R3,R3  Band 1 Ewe,0,
14SH01772,X9032,2,0,7.2,72,,50,R3,R3  Band 1 Ewe,0,
14SH01773,X8946,2,0,8.6,86,,50,R3,R3  Band 1 Ewe,0,
14SH01774,X9214,2,0,8.0,80,,50,R3,R3  Band 1 Ewe,0,
14SH01775,Z0666,2,0,3.2,32,,50,R3,R3  Band 1 Ewe,0,
14SH01776,Z0428,2,0,7.6,76,,50,R3,R3  Band 1 Ewe,0,
14SH01777,Z0511,2,0,6.8,68,,50,R3,R3  Band 1 Ewe,0,
14SH01778,Z0546,2,0,6.6,66,,50,R3,R3  Band 1 Ewe,0,
14SH01779,X9278,2,0,6.0,60,,50,R3,R3  Band 1 Ewe,0,
14SH01780,Z0700,2,0,6.8,68,,50,R3,R3  Band 1 Ewe,0,
14SH01781,Z0568,2,0,7.6,76,,50,R3,R3  Band 1 Ewe,0,
14SH01782,Z0662,2,0,7.4,74,,50,R3,R3  Band 1 Ewe,0,
14SH01783,X9211,2,0,8.4,84,,50,R3,R3  Band 1 Ewe,0,
