UID,ID,SEX,FLWT,GRFL,DAY,STM,RMK
19SH01631,T6580,1,114,11.4,47,02,Scanlan
19SH01632,T6581,1,114,11.4,48,02,MSU.LameLShld
19SH01633,T6582,1,126,12.6,48,02,MSU
19SH01634,T6585,2,98,9.8,48,02,.
19SH01635,T6587,2,100,10.0,48,02,.
19SH01636,T6589,2,102,10.2,48,02,.
19SH01637,T6594,2,112,11.2,48,02,.
19SH01638,T6595,2,124,12.4,48,02,.
19SH01639,T6596,1,110,11.0,48,02,PINK.EARS
19SH01640,T6599,2,124,12.4,48,02,.
19SH01641,T6601,2,108,10.8,48,02,.
19SH01642,T6602,2,106,10.6,48,02,.
19SH01643,T6605,2,138,13.8,48,02,SM.BAG
19SH01644,T6609,2,124,12.4,48,02,.
19SH01645,T6614,2,82,8.2,48,02,.
19SH01646,T6623,2,130,13.0,48,02,.
19SH01647,T6628,2,82,8.2,48,02,.
19SH01648,T6631,2,98,9.8,48,02,HAIRY
19SH01649,T6632,2,94,9.4,48,02,HAIRY
19SH01650,T6634,2,116,11.6,48,02,HAIRY
19SH01651,T6636,2,126,12.6,48,02,SM.BAG
19SH01652,T6640,2,122,12.2,48,02,HAIRY
19SH01653,T6641,2,88,8.8,48,02,.
19SH01654,T6642,2,100,10.0,48,02,.
19SH01655,T6644,2,92,9.2,48,02,HAIRY
19SH01656,T6646,2,88,8.8,48,02,.
19SH01657,T6649,2,124,12.4,48,02,SM.BAG
19SH01658,T6651,2,118,11.8,48,02,HAIRY.Hypothe
19SH01659,T6657,2,88,8.8,48,02,AbortDystocia
19SH01660,T6659,2,72,7.2,48,02,SMBAG
19SH01661,T6662,2,82,8.2,48,02,.
19SH01662,T6663,2,98,9.8,48,02,.
19SH01663,T6667,2,88,8.8,48,02,.
19SH01664,T6668,2,94,9.4,48,02,.
19SH01665,T6673,2,84,8.4,49,02,.
19SH01666,T6678,2,90,9.0,48,02,.
19SH01667,T6683,2,118,11.8,48,02,.
19SH01668,T6689,2,96,9.6,48,02,SMBAG
19SH01669,T6691,2,94,9.4,48,02,.
19SH01670,T6694,2,90,9.0,48,02,.
19SH01671,T6700,2,86,8.6,48,02,SM.BAG
19SH01672,T6703,2,102,10.2,48,02,.
19SH01673,T6704,2,98,9.8,48,02,.
19SH01674,T6706,2,112,11.2,48,02,.
19SH01675,T6711,2,104,10.4,48,02,.
19SH01676,T6713,2,114,11.4,48,02,.
19SH01677,T6715,2,136,13.6,48,02,.
19SH01678,T6718,1,136,13.6,48,02,Scurs
19SH01679,T6719,2,106,10.6,48,02,1ST.PINK
19SH01680,T6723,2,88,8.8,48,02,.
19SH01681,T6724,2,140,14.0,48,02,.
19SH01682,T6728,2,86,8.6,48,02,SMBAG
19SH01683,T6735,2,96,9.6,48,02,.
19SH01684,T6736,2,120,12.0,48,02,.
19SH01685,T6738,2,106,10.6,48,02,.
19SH01686,T6752,2,86,8.6,48,02,.
19SH01687,T6753,1,146,14.6,48,02,HAIRY
19SH01688,T6759,2,106,10.6,48,02,.
19SH01689,T6760,2,88,8.8,48,02,HAIRY
19SH01690,T6763,2,82,8.2,48,02,SM.BAG
19SH01691,T6764,2,88,8.8,48,02,.
19SH01692,T6765,2,76,7.6,48,02,.
19SH01693,T6767,2,96,9.6,48,02,.
19SH01694,T6772,2,126,12.6,48,02,.
19SH01695,T6774,2,90,9.0,49,02,.
19SH01696,T6775,2,74,7.4,48,02,SM.BAG
19SH01697,T6782,2,82,8.2,48,02,.
19SH01698,T6783,2,104,10.4,48,02,.
19SH01699,T6784,2,126,12.6,48,02,.
19SH01700,T6786,2,92,9.2,48,02,.
19SH01701,T6787,2,112,11.2,48,02,SM.BAG
19SH01702,T6789,1,92,9.2,48,02,Scurs
19SH01703,T6791,2,118,11.8,48,02,.
19SH01704,T6794,2,114,11.4,48,02,.
19SH01705,T6795,2,120,12.0,48,02,.
19SH01706,T6796,2,178,17.8,48,02,SM.BAG
19SH01707,T6798,2,104,10.4,48,02,.
19SH01708,T6802,1,116,11.6,48,02,Sl. under
19SH01709,T6803,2,116,11.6,48,02,.
19SH01710,T6804,1,126,12.6,48,02,Sl. under
19SH01711,T6805,2,88,8.8,48,02,.
19SH01712,T6810,2,78,7.8,48,02,SMBAG
19SH01713,T6811,2,74,7.4,48,02,.
19SH01714,T6814,2,102,10.2,48,02,.
19SH01715,T6816,2,96,9.6,48,02,SMBAG
19SH01716,T6817,2,110,11.0,48,02,SM.BAG
19SH01717,T6818,2,82,8.2,48,02,LameLFTx
19SH01718,T6820,2,94,9.4,48,02,.
19SH01719,T6823,2,96,9.6,48,02,.
19SH01720,T6825,2,116,11.6,48,02,1ST
19SH01721,T6834,1,126,12.6,48,02,.
19SH01722,T6836,2,96,9.6,48,02,.
19SH01723,T6839,2,70,7.0,48,02,.
19SH01724,T6841,2,80,8.0,48,02,.
19SH01725,T6846,1,114,11.4,48,02,.
19SH01726,T6847,2,96,9.6,48,02,.
19SH01727,T6858,2,94,9.4,48,02,.
19SH01728,T6863,2,94,9.4,48,02,.
19SH01729,T6866,2,88,8.8,48,02,SM.BAG
19SH01730,T6869,2,86,8.6,48,02,.
19SH01731,T6883,1,128,12.8,48,02,Roeder
19SH01732,T6884,1,130,13.0,48,02,MSU
19SH01733,T6885,1,106,10.6,48,02,McRae
19SH01734,T6886,1,86,8.6,48,02,SplitAboveEye
19SH01735,T6891,1,86,8.6,49,02,Scurs
19SH01736,T6894,1,72,7.2,49,02,Nice!
19SH01737,T6896,2,68,6.8,45,02,ScoursTx
19SH01738,T6900,1,98,9.8,49,02,Nice!
19SH01739,T6902,1,98,9.8,49,02,Scurs
19SH01740,T6903,2,84,8.4,45,02,.
19SH01741,T6906,2,122,12.2,45,02,.
19SH01742,T6909,1,86,8.6,49,02,Nice!
19SH01743,T6912,1,82,8.2,49,02,Horns
19SH01744,T6913,2,70,7.0,45,02,ScoursTx
19SH01745,T6917,2,58,5.8,45,02,.
19SH01746,T6918,2,76,7.6,45,02,HAIRY
19SH01747,T6924,2,78,7.8,45,02,.
19SH01748,T6927,2,70,7.0,45,02,1ST
19SH01749,T6930,1,78,7.8,49,02,.
19SH01750,T6931,1,86,8.6,49,02,CloudyLEyeTx
19SH01751,T6932,2,110,11.0,45,02,HAIRY
19SH01752,T6934,1,84,8.4,49,02,Scurs
19SH01753,T6936,1,70,7.0,49,02,TailInfxn
19SH01754,T6937,1,76,7.6,49,02,.
19SH01755,T6940,2,74,7.4,45,02,.
19SH01756,T6942,2,76,7.6,45,02,.
19SH01757,T6943,1,100,10.0,49,02,.
19SH01758,T6947,1,74,7.4,49,02,.
19SH01759,T6948,2,88,8.8,45,02,.
19SH01760,T6950,2,88,8.8,45,02,.
19SH01761,T6952,2,92,9.2,45,02,.
19SH01762,T6953,1,78,7.8,49,02,.
19SH01763,T6954,2,56,5.6,45,02,.
19SH01764,T6957,1,54,5.4,49,02,.
19SH01765,T6958,1,106,10.6,49,02,.
19SH01766,T6959,2,86,8.6,45,02,.
19SH01767,T6961,2,78,7.8,45,02,NOT.NURSING
19SH01768,T6963,2,58,5.8,45,02,TOOMUCHBRN
19SH01769,T6966,2,88,8.8,45,02,.
19SH01770,T6969,2,54,5.4,45,02,.
19SH01771,T6970,2,84,8.4,45,02,.
19SH01772,T6974,2,80,8.0,45,02,.
19SH01773,T6975,1,118,11.8,49,02,Scurs
19SH01774,T6977,1,122,12.2,49,02,Nice!
19SH01775,T6979,2,68,6.8,45,02,.
19SH01776,T6983,1,92,9.2,49,02,.
19SH01777,T6985,1,70,7.0,49,02,.
19SH01778,T6986,2,80,8.0,45,02,.
19SH01779,T6993,2,72,7.2,45,02,.
19SH01780,T6994,2,72,7.2,45,02,1ST.2@ONCE
19SH01781,T6995,2,72,7.2,45,02,.
19SH01782,T6996,1,76,7.6,49,02,.
19SH01783,T6997,2,92,9.2,45,02,.
19SH01784,T6998,2,48,4.8,45,02,.
19SH01785,T7009,2,80,8.0,45,02,.
19SH01786,T7011,2,66,6.6,44,02,.
19SH01787,T7014,2,82,8.2,45,02,HAIRY
19SH01788,T7015,2,96,9.6,45,02,HAIRY
19SH01789,T7017,2,82,8.2,45,02,.
19SH01790,T7020,2,72,7.2,45,02,.
19SH01791,T7021,2,78,7.8,44,02,.
19SH01792,T7022,1,70,7.0,49,02,.
19SH01793,T7023,2,68,6.8,45,02,.
19SH01794,T7024,2,76,7.6,44,02,1ST
19SH01795,T7026,2,72,7.2,45,02,.
19SH01796,T7044,1,70,7.0,49,02,Nice!
19SH01797,T7046,2,86,8.6,45,02,.
19SH01798,T7053,1,104,10.4,49,02,Nice!
19SH01799,T7066,1,72,7.2,49,02,.
19SH01800,T7067,2,90,9.0,45,02,.
19SH01801,T7071,2,74,7.4,45,02,.
19SH01802,T7072,2,70,7.0,45,02,.
19SH01803,T7074,2,68,6.8,45,02,.
19SH01804,T7075,2,78,7.8,45,02,.
19SH01805,T7076,2,84,8.4,45,02,.
19SH01806,T7077,1,92,9.2,49,02,Nice!
19SH01807,T7080,2,86,8.6,45,02,.
19SH01808,T7086,1,90,9.0,49,02,.
19SH01809,T7088,2,70,7.0,44,02,.
19SH01810,T7089,2,80,8.0,45,02,.
19SH01811,T7091,1,90,9.0,49,02,.
19SH01812,T7103,1,94,9.4,49,02,.
19SH01813,T7105,1,72,7.2,49,02,Nice!
19SH01814,T7107,2,66,6.6,45,02,2ND
19SH01815,T7108,1,68,6.8,49,02,Scurs
19SH01816,T7110,2,72,7.2,45,02,.
19SH01817,T7114,2,84,8.4,44,02,.
19SH01818,T7116,1,68,6.8,49,02,NICE LAMB
19SH01819,T7120,2,78,7.8,45,02,RespTx
19SH01820,T7121,2,76,7.6,45,02,HAIRY
19SH01821,T7122,1,70,7.0,49,02,H.IncRETx
19SH01822,T7125,2,74,7.4,45,02,.
19SH01823,T7126,2,82,8.2,45,02,.
19SH01824,T7127,2,52,5.2,45,02,.
19SH01825,T7128,2,66,6.6,45,02,.
19SH01826,T7131,2,76,7.6,45,02,.
19SH01827,T7133,1,64,6.4,49,02,.
19SH01828,T7134,2,68,6.8,45,02,.
19SH01829,T7138,2,60,6.0,45,02,.
19SH01830,T7140,1,98,9.8,49,02,Scurs
19SH01831,T7141,1,82,8.2,49,02,.
19SH01832,T7144,2,56,5.6,45,02,.
19SH01833,T7146,1,106,10.6,48,02,USU
19SH01834,Z0880,2,56,5.6,47,97,.
19SH01835,Z1008,2,94,9.4,49,S3,.
19SH01836,Z1011,2,106,10.6,49,C3,.
19SH01837,Z1036,2,48,4.8,47,97,.
19SH01838,Z1042,2,50,5.0,47,97,SlowToTrail
19SH01839,Z1057,2,130,13.0,49,CM,.
19SH01840,Z1078,2,58,5.8,47,97,.
19SH01841,Z1079,2,58,5.8,47,97,.
19SH01842,Z1102,2,108,10.8,49,C3,.
19SH01843,Z1124,2,38,3.8,47,97,NASAL DISCHAR
19SH01844,Z1144,2,64,6.4,49,C3,CloudyLEyeTx
19SH01845,Z1297,2,106,10.6,49,CM,.
19SH01846,Z1399,2,108,10.8,49,CM,.
19SH01847,Z1473,2,74,7.4,47,97,ToeAbscessRF
19SH01848,Z1482,2,58,5.8,47,97,.
19SH01849,Z1492,2,94,9.4,49,C3,.
19SH01850,Z1523,2,68,6.8,47,97,.
19SH01851,Z1532,2,74,7.4,48,CM,RHLame
19SH01852,Z1549,2,52,5.2,47,97,.
19SH01853,Z1577,2,56,5.6,47,97,.
19SH01854,Z1584,2,64,6.4,47,97,.
19SH01855,Z1610,2,54,5.4,49,S3,.
19SH01856,Z1611,2,84,8.4,49,S3,ForSync
19SH01857,Z1613,2,46,4.6,47,97,.
19SH01858,Z1614,2,98,9.8,49,TC,.
19SH01859,Z1622,2,114,11.4,49,CM,.
19SH01860,Z1638,2,26,2.6,47,97,.
19SH01861,Z1648,2,72,7.2,47,97,.
19SH01862,Z1663,2,72,7.2,49,TC,.
19SH01863,Z1688,2,96,9.6,49,T3,ForSync
19SH01864,Z1730,2,52,5.2,47,97,.
19SH01865,Z1766,2,34,3.4,47,97,.
19SH01866,Z1774,2,88,8.8,49,T3,.
19SH01867,Z1814,2,112,11.2,49,C3,.
19SH01868,Z1834,2,112,11.2,48,CM,.
19SH01869,Z2267,2,44,4.4,47,97,.
19SH01870,Z2274,2,66,6.6,49,TS,.
19SH01871,Z2277,2,46,4.6,47,97,.
19SH01872,Z2278,2,78,7.8,47,97,.
19SH01873,Z2283,2,50,5.0,47,97,.
19SH01874,Z2318,2,110,11.0,49,CM,.
19SH01875,Z2321,2,74,7.4,47,97,SM.BAG
19SH01876,Z2322,2,36,3.6,47,97,.
19SH01877,Z2336,2,86,8.6,49,BL,.
19SH01878,Z2346,2,42,4.2,47,97,.
19SH01879,Z2415,2,78,7.8,49,TS,.
19SH01880,Z2424,2,40,4.0,47,97,.
19SH01881,Z2428,2,106,10.6,48,CM,.
19SH01882,Z2430,2,87,8.7,49,BL,.
19SH01883,Z2467,2,64,6.4,47,97,.
19SH01884,Z2476,2,80,8.0,49,CM,.
19SH01885,Z2573,2,68,6.8,47,97,.
19SH01886,Z2584,2,68,6.8,47,97,.
19SH01887,Z2592,2,114,11.4,49,CM,.
19SH01888,Z2642,2,102,10.2,49,CM,3TEATS
19SH01889,Z2670,2,94,9.4,49,CM,REYECLOUDY
19SH01890,Z2676,2,50,5.0,47,97,.
19SH01891,Z2682,1,58,5.8,47,97,NICE LAMB
19SH01892,Z2684,2,77,7.7,49,BL,.
19SH01893,Z2699,2,60,6.0,47,97,.
19SH01894,Z2702,2,40,4.0,47,97,.
19SH01895,Z2708,2,102,10.2,48,08,.
19SH01896,Z2710,2,62,6.2,47,97,.
19SH01897,Z2739,2,110,11.0,48,01,LARGE BAG
19SH01898,Z2740,2,118,11.8,49,01,.
19SH01899,Z2749,2,106,10.6,48,08,.
19SH01900,Z2763,2,52,5.2,47,97,.
19SH01901,Z2771,2,122,12.2,49,08,Grande Tittie
19SH01902,Z2776,2,44,4.4,47,97,.
19SH01903,Z2778,2,134,13.4,48,08,VetFixE.Scour
19SH01904,Z2785,2,60,6.0,47,97,.
19SH01905,Z2799,2,85,8.5,49,BL,ABSCESS.SHLDR
19SH01906,Z2832,2,84,8.4,48,08,.
19SH01907,Z2857,2,128,12.8,48,08,.
19SH01908,Z2859,2,48,4.8,47,97,.
19SH01909,Z2864,2,62,6.2,47,97,.
19SH01910,Z2871,2,104,10.4,48,01,.
19SH01911,Z2874,2,110,11.0,48,08,.
19SH01912,Z2879,2,40,4.0,47,97,.
19SH01913,Z2885,2,96,9.6,47,97,.
19SH01914,Z2893,2,98,9.8,48,01,.
19SH01915,Z2894,2,110,11.0,48,01,.
19SH01916,Z2907,2,60,6.0,47,97,.
19SH01917,Z2933,2,48,4.8,49,BL,.
19SH01918,Z2938,2,78,7.8,47,97,.
19SH01919,Z2944,2,110,11.0,48,08,.
19SH01920,Z2948,2,120,12.0,48,01,.
19SH01921,Z2971,2,64,6.4,47,97,.
19SH01922,Z2973,2,66,6.6,47,97,.
19SH01923,Z2974,2,56,5.6,47,97,.
19SH01924,Z2975,2,60,6.0,47,97,.
19SH01925,Z2980,2,80,8.0,47,97,.
19SH01926,Z3004,2,128,12.8,48,01,LSDSOMEBLOOD
19SH01927,Z3009,2,88,8.8,48,08,.
19SH01928,Z3064,2,128,12.8,48,01,.
19SH01929,Z3081,2,102,10.2,48,01,.
19SH01930,Z3083,2,108,10.8,48,01,2ND
19SH01931,Z3153,2,130,13.0,48,01,.
19SH01932,Z3228,2,62,6.2,47,97,.
19SH01933,Z3234,2,92,9.2,49,SY,LameRF
19SH01934,Z3235,2,56,5.6,47,97,.
19SH01935,Z3238,2,94,9.4,49,00,.
19SH01936,Z3254,1,64,6.4,47,97,CU
19SH01937,Z3255,1,68,6.8,47,97,Nice
19SH01938,Z3257,2,52,5.2,47,97,.
19SH01939,Z3265,2,38,3.8,47,97,.
19SH01940,Z3267,2,100,10.0,49,CT,.
19SH01941,Z3275,2,66,6.6,47,00,NoseInjuryTx
19SH01942,Z3276,2,48,4.8,47,00,.
19SH01943,Z3277,2,58,5.8,47,00,.
19SH01944,Z3278,2,70,7.0,47,00,.
19SH01945,Z3281,2,74,7.4,49,SY,.
19SH01946,Z3283,1,78,7.8,47,97,Nice
19SH01947,Z3288,2,56,5.6,47,97,DRY
19SH01948,Z3299,2,64,6.4,47,97,.
19SH01949,Z3301,2,64,6.4,47,97,.
19SH01950,Z3303,2,46,4.6,47,97,.
19SH01951,Z3304,2,60,6.0,47,97,.
19SH01952,Z3307,2,48,4.8,47,97,.
19SH01953,Z3310,2,52,5.2,47,97,.
19SH01954,Z3313,2,88,8.8,49,SY,.
19SH01955,Z3332,1,66,6.6,47,SY,Nice
19SH01956,Z3333,2,84,8.4,49,00,.
19SH01957,Z3340,2,40,4.0,47,97,SLSMUCHMORE
19SH01958,Z3355,1,72,7.2,47,97,Nice
19SH01959,Z3371,2,54,5.4,47,97,.
19SH01960,Z3372,2,78,7.8,49,S3,.
19SH01961,Z3380,2,68,6.8,47,97,.
19SH01962,Z3385,2,78,7.8,49,00,.
19SH01963,Z3386,2,94,9.4,49,00,.
19SH01964,Z3387,2,74,7.4,47,97,.
19SH01965,Z3393,2,94,9.4,49,SY,.
19SH01966,Z3399,2,96,9.6,49,SY,.
19SH01967,Z3401,2,54,5.4,47,97,.
19SH01968,Z3412,2,50,5.0,47,97,.
19SH01969,Z3425,2,102,10.2,48,07,.
19SH01970,Z3450,2,100,10.0,49,08,.
19SH01971,Z3464,2,98,9.8,49,SY,.
19SH01972,Z3485,2,74,7.4,49,SY,.
19SH01973,Z3506,2,100,10.0,49,08,.
19SH01974,Z3512,2,42,4.2,47,97,.
19SH01975,Z3529,2,104,10.4,49,01,.
19SH01976,Z3547,2,42,4.2,47,97,.
19SH01977,Z3581,2,100,10.0,49,SY,.
19SH01978,Z3584,2,96,9.6,49,01,SW.BAG
19SH01979,Z3595,2,56,5.6,47,97,.
19SH01980,Z3616,2,89,8.9,49,BL,AbortionTx
19SH01981,Z3630,2,40,4.0,47,97,.
19SH01982,Z3634,1,86,8.6,47,SY,"3RD, Scurs"
19SH01983,Z3636,2,42,4.2,47,97,.
19SH01984,Z3656,2,74,7.4,47,97,.
19SH01985,Z3663,2,60,6.0,47,97,.
19SH01986,Z3686,2,100,10.0,48,08,.
19SH01987,Z3688,1,108,10.8,48,BL,1ST
19SH01988,Z3740,2,120,12.0,48,01,.
19SH01989,Z3749,2,126,12.6,49,08,BIGTITS
19SH01990,Z3756,2,126,12.6,49,01,.
19SH01991,Z3762,2,106,10.6,49,01,.
19SH01992,Z3792,2,74,7.4,49,SY,.
19SH01993,Z3793,2,70,7.0,49,SY,LameLFTx
19SH01994,Z3797,2,90,9.0,49,08,SMBAG
19SH01995,Z3800,2,56,5.6,49,SY,.
19SH01996,Z3801,2,62,6.2,49,SY,.
19SH01997,Z3811,2,106,10.6,49,08,.
19SH01998,Z3814,2,38,3.8,47,97,.
19SH01999,Z3818,2,102,10.2,48,08,.
19SH02000,Z3822,2,114,11.4,48,08,.
19SH02001,Z3823,2,136,13.6,49,08,.
19SH02002,Z3833,2,128,12.8,48,08,.
19SH02003,Z3849,2,88,8.8,49,S3,.
19SH02004,Z3855,2,100,10.0,49,SY,.
19SH02005,Z3860,2,116,11.6,49,01,.
19SH02006,Z3862,2,106,10.6,49,01,.
19SH02007,Z3865,2,62,6.2,47,00,.
19SH02008,Z3868,2,148,14.8,49,08,.
19SH02009,Z3906,2,102,10.2,49,08,.
19SH02010,Z3925,2,112,11.2,49,01,.
19SH02011,Z3927,2,86,8.6,49,01,.
19SH02012,Z3936,2,112,11.2,49,08,.
19SH02013,Z3951,2,116,11.6,49,01,.
19SH02014,Z3952,2,122,12.2,48,01,.
19SH02015,Z3962,2,76,7.6,49,SY,.
19SH02016,Z3965,2,90,9.0,49,01,.
19SH02017,Z3966,2,70,7.0,48,20,RHToeAbscess
19SH02018,Z3978,2,62,6.2,49,80,.
19SH02019,Z3992,2,74,7.4,49,00,.
19SH02020,Z4008,2,98,9.8,49,20,.
19SH02021,Z4013,2,74,7.4,49,07,.
19SH02022,Z4014,2,72,7.2,49,80,.
19SH02023,Z4070,2,140,14.0,49,00,.
19SH02024,Z4088,2,72,7.2,47,97,.
19SH02025,Z4089,2,72,7.2,47,97,.
19SH02026,Z4091,2,60,6.0,47,97,.
19SH02027,Z4092,2,66,6.6,47,97,.
19SH02028,Z4095,2,44,4.4,47,97,.
19SH02029,Z4096,2,64,6.4,47,97,.
19SH02030,Z4097,2,62,6.2,47,97,.
19SH02031,Z4098,2,40,4.0,47,97,.
19SH02032,Z4099,1,72,7.2,47,SM,Cindy Wolf
19SH02033,Z4105,1,88,8.8,47,SM,"Cindy Wolf,SC"
19SH02034,Z4110,1,72,7.2,47,TS,HornMidHead
19SH02035,Z4111,2,46,4.6,47,97,Jarvis
19SH02036,Z4113,2,58,5.8,47,97,.
19SH02037,Z4114,2,68,6.8,47,97,.
19SH02038,Z4115,2,70,7.0,47,97,.
19SH02039,Z4116,2,66,6.6,47,97,.
19SH02040,Z4117,2,90,9.0,47,97,STOMPY
19SH02041,Z4118,2,50,5.0,47,97,.
19SH02042,Z4119,2,66,6.6,47,97,.
19SH02043,Z4120,2,74,7.4,47,97,.
19SH02044,Z4121,2,56,5.6,47,97,.
19SH02045,Z4122,2,72,7.2,47,97,.
19SH02046,Z4123,2,78,7.8,47,97,Jarvis
19SH02047,Z4124,2,58,5.8,47,97,.
19SH02048,Z4125,2,70,7.0,47,97,LameRF
19SH02049,Z4127,2,46,4.6,47,97,.
19SH02050,Z4128,2,88,8.8,47,97,Jarvis
19SH02051,Z4129,2,140,14.0,49,00,RAM.LAMB.SIRE
19SH02052,Z4132,2,102,10.2,48,00,.
19SH02053,Z4133,2,104,10.4,49,00,ForSync
19SH02054,Z4139,2,54,5.4,49,00,.
19SH02055,Z4142,2,106,10.6,49,00,.
19SH02056,Z4152,2,90,9.0,48,00,ForSync
19SH02057,Z4153,2,92,9.2,49,00,.
19SH02058,Z4156,2,144,14.4,48,00,SM.BAG
19SH02059,Z4157,2,96,9.6,49,00,.
19SH02060,Z4168,2,88,8.8,49,S3,ForSync
19SH02061,Z4169,2,74,7.4,49,S3,.
19SH02062,Z4173,2,64,6.4,49,83,GreatEwe Lame
19SH02063,Z4189,2,78,7.8,49,S3,ForSync
19SH02064,Z4193,2,66,6.6,49,00,.
19SH02065,Z4203,2,76,7.6,49,00,.
19SH02066,Z4213,2,,,,00,SM BAG
19SH02067,Z4228,2,62,6.2,47,97,HARD BAG
19SH02068,Z4230,2,72,7.2,49,20,.
19SH02069,Z4236,2,28,2.8,47,97,.
19SH02070,Z4239,2,106,10.6,49,10,DoubleSync
19SH02071,Z4241,1,50,5.0,47,97,CU
19SH02072,Z4248,2,98,9.8,48,CT,SM.BAG
19SH02073,Z4249,2,58,5.8,48,CT,.
19SH02074,Z4255,2,60,6.0,47,97,.
19SH02075,Z4256,2,118,11.8,49,00,.
19SH02076,Z4259,2,74,7.4,48,CT,.
19SH02077,Z4261,2,56,5.6,47,97,.
19SH02078,Z4263,2,24,2.4,47,97,.
19SH02079,Z4270,2,99,9.9,49,BL,.
19SH02080,Z4277,1,74,7.4,47,97,OldInjuryRF
19SH02081,Z4282,1,76,7.6,47,97,CU
19SH02082,Z4285,2,64,6.4,47,97,.
19SH02083,Z4286,2,55,5.5,49,BL,.
19SH02084,Z4287,2,77,7.7,49,BL,.
19SH02085,Z4288,1,,,,97,.
19SH02086,Z4299,2,74,7.4,47,97,.
19SH02087,Z4301,2,44,4.4,49,BL,.
19SH02088,Z4302,2,77,7.7,49,BL,.
19SH02089,Z4306,2,72,7.2,48,CT,.
19SH02090,Z4307,2,84,8.4,48,CT,.
19SH02091,Z4312,2,74,7.4,49,SY,.
19SH02092,Z4313,2,86,8.6,48,SY,.
19SH02093,Z4330,2,122,12.2,49,LT,.
19SH02094,Z4341,2,54,5.4,48,SY,.
19SH02095,Z4342,2,124,12.4,49,LR,DoubleSync
19SH02096,Z4351,2,44,4.4,47,97,.
19SH02097,Z4352,2,56,5.6,47,97,.
19SH02098,Z4363,2,54,5.4,47,97,.
19SH02099,Z4377,2,110,11.0,48,02,.
19SH02100,Z4381,2,106,10.6,48,08,.
19SH02101,Z4385,2,84,8.4,49,80,DoubleSync
19SH02102,Z4404,2,76,7.6,49,80,.
19SH02103,Z4415,2,84,8.4,49,10,ForSync
19SH02104,Z4424,1,60,6.0,47,97,.
19SH02105,Z4426,2,74,7.4,47,97,SM.BAG
19SH02106,Z4434,2,126,12.6,49,10,DoubleSync
19SH02107,Z4439,1,80,8.0,47,97,CU
19SH02108,Z4448,2,77,7.7,49,BL,.
19SH02109,Z4449,2,99,9.9,49,BL,.
19SH02110,Z4454,2,104,10.4,49,XR,.
19SH02111,Z4469,2,162,16.2,48,08,.
19SH02112,Z4479,2,116,11.6,48,CT,.
19SH02113,Z4488,2,104,10.4,48,CT,.
19SH02114,Z4489,1,122,12.2,47,CT,Scurs
19SH02115,Z4495,2,60,6.0,47,97,.
19SH02116,Z4497,2,108,10.8,49,XR,.
19SH02117,Z4498,1,58,5.8,47,97,Sl. Over
19SH02118,Z4507,2,84,8.4,48,CT,.
19SH02119,Z4510,1,68,6.8,47,CT,Scurs
19SH02120,Z4519,1,102,10.2,47,CT,Scurs
19SH02121,Z4532,2,14,1.4,47,97,.
19SH02122,Z4534,2,78,7.8,48,SY,.
19SH02123,Z4537,2,72,7.2,48,01,.
19SH02124,Z4553,2,118,11.8,48,08,.
19SH02125,Z4556,2,58,5.8,47,97,.
19SH02126,Z4558,2,52,5.2,48,SY,SMBAG
19SH02127,Z4561,2,22,2.2,47,97,.
19SH02128,Z4568,2,134,13.4,48,02,.
19SH02129,Z4581,2,26,2.6,47,97,.
19SH02130,Z4584,2,122,12.2,48,01,BRN.SHOULDERS
19SH02131,Z4599,2,84,8.4,48,CT,.
19SH02132,Z4601,1,82,8.2,47,SY,.
19SH02133,Z4606,1,64,6.4,47,97,.
19SH02134,Z4610,1,46,4.6,47,97,CU
19SH02135,Z4611,2,54,5.4,47,97,.
19SH02136,Z4629,2,74,7.4,47,97,DRY
19SH02137,Z4633,2,34,3.4,47,97,SM.BAG
19SH02138,Z4635,2,88,8.8,49,XT,.
19SH02139,Z4650,2,102,10.2,48,08,.
19SH02140,Z4662,1,76,7.6,47,97,CU
19SH02141,Z4663,2,86,8.6,49,LR,.
19SH02142,Z4664,2,68,6.8,47,97,.
19SH02143,Z4672,2,82,8.2,49,10,DoubleSync
19SH02144,Z4673,2,132,13.2,48,01,.
19SH02145,Z4675,2,122,12.2,48,08,NO.BAG
19SH02146,Z4676,2,52,5.2,47,97,.
19SH02147,Z4686,2,54,5.4,48,SY,.
19SH02148,Z4690,2,54,5.4,47,97,.
19SH02149,Z4697,2,78,7.8,48,08,SMBAG
19SH02150,Z4698,2,66,6.6,47,97,FootInfxnTx
19SH02151,Z4699,2,86,8.6,49,LT,.
19SH02152,Z4701,2,106,10.6,49,10,.
19SH02153,Z4708,2,92,9.2,48,07,.
19SH02154,Z4727,2,77,7.7,49,BL,.
19SH02155,Z4735,2,48,4.8,47,97,SM.BAG.OKFORO
19SH02156,Z4736,2,124,12.4,49,LT,ForSync
19SH02157,Z4737,2,110,11.0,48,01,SM.BAG
19SH02158,Z4742,2,86,8.6,48,01,.
19SH02159,Z4743,2,110,11.0,48,01,Scours
19SH02160,Z4746,2,104,10.4,49,LR,.
19SH02161,Z4749,2,98,9.8,48,01,SMBAG.THIN.AD
19SH02162,Z4778,2,76,7.6,49,CT,.
19SH02163,Z4779,1,70,7.0,47,CT,Scurs
19SH02164,Z4784,2,60,6.0,47,97,.
