UID,ID,GRFL,FLWT,DAY,STM,CATEGORY,AGE
17SH01655,Z2424,5.4,54,47,97,,3.0
17SH01656,Z2428,11.4,114,46,CM,,3.0
17SH01657,Z2430,10.2,102,47,BL,,3.0
17SH01658,Z2467,6.4,64,47,97,,3.0
17SH01659,Z2476,7.2,72,46,CM,,3.0
17SH01660,Z2544,11.4,114,47,CM,,3.0
17SH01661,Z2573,6.2,62,47,97,,3.0
17SH01662,Z2584,7.0,70,47,97,,3.0
17SH01663,Z2592,7.4,74,46,CM,,3.0
17SH01664,Z2642,7.6,76,46,CM,,3.0
17SH01665,Z2670,8.6,86,46,CM,,3.0
17SH01666,Z2675,4.6,46,47,97,,2.0
17SH01667,Z2676,4.6,46,47,97,,2.0
17SH01668,Z2682,7.6,76,47,97,,2.0
17SH01669,Z2684,8.4,84,47,BL,,2.0
17SH01670,Z2689,3.8,38,47,97,,2.0
17SH01671,Z2695,8.6,86,47,CM,,2.0
17SH01672,Z2699,8.2,82,47,97,,2.0
17SH01673,Z2702,4.2,42,47,97,,2.0
17SH01674,Z2708,9.6,96,46,08,,2.0
17SH01675,Z2710,6.2,62,47,97,,2.0
17SH01676,Z2723,5.2,52,47,97,,2.0
17SH01677,Z2738,7.7,77,47,97,,2.0
17SH01678,Z2739,11.4,114,46,01,,2.0
17SH01679,Z2740,8.2,82,46,01,,2.0
17SH01680,Z2747,6.6,66,47,97,,2.0
17SH01681,Z2748,6.0,60,47,97,,2.0
17SH01682,Z2749,9.2,92,46,08,,2.0
17SH01683,Z2762,4.4,44,47,97,,2.0
17SH01684,Z2763,5.4,54,47,97,,2.0
17SH01685,Z2765,7.2,72,47,97,,2.0
17SH01686,Z2771,10.0,100,46,08,,2.0
17SH01687,Z2775,4.0,40,47,97,,2.0
17SH01688,Z2776,4.6,46,47,97,,2.0
17SH01689,Z2778,8.4,84,46,08,,2.0
17SH01690,Z2785,5.4,54,47,97,,2.0
17SH01691,Z2792,2.6,26,47,97,,2.0
17SH01692,Z2797,5.8,58,47,97,,2.0
17SH01693,Z2799,6.0,60,47,BL,,2.0
17SH01694,Z2817,8.6,86,46,08,,2.0
17SH01695,Z2820,8.8,88,46,01,,2.0
17SH01696,Z2831,4.0,40,47,97,,2.0
17SH01697,Z2832,8.6,86,46,08,,2.0
17SH01698,Z2834,9.6,96,46,01,,2.0
17SH01699,Z2838,5.4,54,47,97,,2.0
17SH01700,Z2849,8.2,82,46,01,,2.0
17SH01701,Z2857,10.2,102,46,08,,2.0
17SH01702,Z2859,5.4,54,47,97,,2.0
17SH01703,Z2864,5.6,56,47,97,,2.0
17SH01704,Z2871,9.0,90,46,01,,2.0
17SH01705,Z2874,10.8,108,46,08,,2.0
17SH01706,Z2879,4.6,46,47,97,,2.0
17SH01707,Z2885,9.4,94,47,97,,2.0
17SH01708,Z2886,6.0,60,47,97,,2.0
17SH01709,Z2892,10.4,104,46,08,,2.0
17SH01710,Z2893,8.2,82,46,01,,2.0
17SH01711,Z2894,7.8,78,46,01,,2.0
17SH01712,Z2906,8.2,82,46,08,,2.0
17SH01713,Z2907,6.0,60,47,97,,2.0
17SH01714,Z2908,5.4,54,47,97,,2.0
17SH01715,Z2915,5.2,52,47,97,,2.0
17SH01716,Z2930,4.2,42,47,97,,2.0
17SH01717,Z2933,6.4,64,47,BL,,2.0
17SH01718,Z2937,6.2,62,47,97,,2.0
17SH01719,Z2938,7.2,72,47,97,,2.0
17SH01720,Z2944,11.2,112,46,08,,2.0
17SH01721,Z2945,7.6,76,47,97,,2.0
17SH01722,Z2948,8.8,88,46,01,,2.0
17SH01723,Z2949,7.6,76,47,97,,2.0
17SH01724,Z2951,5.4,54,47,97,,2.0
17SH01725,Z2971,5.2,52,47,97,,2.0
17SH01726,Z2972,3.6,36,47,97,,2.0
17SH01727,Z2973,6.8,68,47,97,,2.0
17SH01728,Z2974,5.6,56,47,97,,2.0
17SH01729,Z2975,5.4,54,47,97,,2.0
17SH01730,Z2980,7.4,74,47,97,,2.0
17SH01731,Z2995,8.6,86,47,BL,,2.0
17SH01732,Z3004,11.4,114,46,01,,2.0
17SH01733,Z3007,7.6,76,47,BL,,2.0
17SH01734,Z3009,7.0,70,46,08,,2.0
17SH01735,Z3064,11.4,114,46,01,,2.0
17SH01736,Z3081,9.6,96,46,01,,2.0
17SH01737,Z3083,8.8,88,46,01,,2.0
17SH01738,Z3153,9.8,98,46,01,,2.0
17SH01739,Z3204,9.0,90,47,SM,,3.0
17SH01740,Z3206,12.6,126,47,07,,3.0
17SH01741,Z3207,10.4,104,47,SM,,3.0
17SH01742,Z3209,5.6,56,47,SM,,3.0
17SH01743,Z3212,8.4,84,47,SM,,3.0
17SH01744,Z3216,11.6,116,47,SM,,3.0
17SH01745,Z3217,7.4,74,47,SM,,3.0
17SH01746,Z3223,7.6,76,47,00,,1.0
17SH01747,Z3228,6.4,64,47,97,,1.0
17SH01748,Z3229,5.0,50,47,97,,1.0
17SH01749,Z3233,7.4,74,47,SY,,1.0
17SH01750,Z3234,6.4,64,47,SY,,1.0
17SH01751,Z3235,5.6,56,47,97,,1.0
17SH01752,Z3236,7.4,74,47,CT,,1.0
17SH01753,Z3238,6.2,62,47,00,,1.0
17SH01754,Z3250,7.4,74,47,SY,,1.0
17SH01755,Z3254,5.8,58,47,97,,1.0
17SH01756,Z3255,5.8,58,47,97,,1.0
17SH01757,Z3257,5.2,52,47,97,,1.0
17SH01758,Z3259,5.2,52,47,97,,1.0
17SH01759,Z3260,4.6,46,47,97,,1.0
17SH01760,Z3265,4.6,46,47,97,,1.0
17SH01761,Z3266,6.8,68,47,SY,,1.0
17SH01762,Z3267,8.6,86,47,CT,,1.0
17SH01763,Z3275,5.6,56,47,00,,1.0
17SH01764,Z3276,2.8,28,47,00,,1.0
17SH01765,Z3277,5.4,54,47,00,,1.0
17SH01766,Z3278,4.4,44,47,00,,1.0
17SH01767,Z3280,6.4,64,47,SY,,1.0
17SH01768,Z3281,6.4,64,47,SY,,1.0
17SH01769,Z3283,6.6,66,47,97,,1.0
17SH01770,Z3287,7.4,74,47,97,,1.0
17SH01771,Z3288,4.4,44,47,97,,1.0
17SH01772,Z3298,5.2,52,47,97,,1.0
17SH01773,Z3299,5.4,54,47,97,,1.0
17SH01774,Z3301,6.8,68,47,97,,1.0
17SH01775,Z3303,3.2,32,47,97,,1.0
17SH01776,Z3304,5.2,52,47,97,,1.0
17SH01777,Z3307,4.6,46,47,97,,1.0
17SH01778,Z3310,5.2,52,47,97,,1.0
17SH01779,Z3311,5.8,58,47,97,,1.0
17SH01780,Z3313,7.0,70,47,SY,,1.0
17SH01781,Z3330,8.8,88,47,08,,1.0
17SH01782,Z3332,5.2,52,47,SY,,1.0
17SH01783,Z3333,6.6,66,47,00,,1.0
17SH01784,Z3340,4.2,42,47,97,,1.0
17SH01785,Z3343,9.4,94,47,08,,1.0
17SH01786,Z3355,5.2,52,47,97,,1.0
17SH01787,Z3364,5.4,54,47,97,,1.0
17SH01788,Z3365,5.8,58,47,97,,1.0
17SH01789,Z3368,6.2,62,47,97,,1.0
17SH01790,Z3371,5.6,56,47,97,,1.0
17SH01791,Z3372,7.6,76,47,S3,,1.0
17SH01792,Z3373,5.2,52,47,97,,1.0
17SH01793,Z3374,4.8,48,47,97,,1.0
17SH01794,Z3375,6.0,60,47,SY,,1.0
17SH01795,Z3380,5.6,56,47,97,,1.0
17SH01796,Z3381,5.0,50,47,97,,1.0
17SH01797,Z3385,7.0,70,47,00,,1.0
17SH01798,Z3386,6.8,68,47,00,,1.0
17SH01799,Z3387,7.0,70,47,97,,1.0
17SH01800,Z3388,6.6,66,47,SY,,1.0
17SH01801,Z3393,7.8,78,47,SY,,1.0
17SH01802,Z3399,8.4,84,47,SY,,1.0
17SH01803,Z3401,5.6,56,47,97,,1.0
17SH01804,Z3410,4.6,46,47,97,,1.0
17SH01805,Z3411,2.4,24,47,97,,1.0
17SH01806,Z3412,4.2,42,47,97,,1.0
17SH01807,Z3418,4.2,42,47,97,,1.0
17SH01808,Z3421,5.8,58,47,08,,1.0
17SH01809,Z3425,6.2,62,47,07,,1.0
17SH01810,Z3427,4.0,40,47,97,,1.0
17SH01811,Z3450,5.8,58,47,08,,1.0
17SH01812,Z3456,3.8,38,47,97,,1.0
17SH01813,Z3463,5.6,56,47,SY,,1.0
17SH01814,Z3464,7.2,72,47,SY,,1.0
17SH01815,Z3473,4.6,46,47,97,,1.0
17SH01816,Z3484,6.2,62,47,CT,,1.0
17SH01817,Z3485,4.8,48,47,SY,,1.0
17SH01818,Z3498,6.6,66,47,08,,1.0
17SH01819,Z3506,7.0,70,47,08,,1.0
17SH01820,Z3512,4.4,44,47,97,,1.0
17SH01821,Z3522,4.2,42,47,97,,1.0
17SH01822,Z3525,10.2,102,47,08,,1.0
17SH01823,Z3526,9.2,92,47,08,,1.0
17SH01824,Z3529,5.8,58,47,01,,1.0
17SH01825,Z3547,3.6,36,47,97,,1.0
17SH01826,Z3581,8.4,84,47,SY,,1.0
17SH01827,Z3582,6.8,68,47,SY,,1.0
17SH01828,Z3583,8.0,80,47,01,,1.0
17SH01829,Z3584,7.0,70,47,01,,1.0
17SH01830,Z3585,8.2,82,47,08,,1.0
17SH01831,Z3588,3.4,34,47,97,,1.0
17SH01832,Z3589,4.2,42,47,97,,1.0
17SH01833,Z3595,4.6,46,47,97,,1.0
17SH01834,Z3599,7.0,70,47,08,,1.0
17SH01835,Z3604,5.0,50,47,01,,1.0
17SH01836,Z3616,5.6,56,47,BL,,1.0
17SH01837,Z3622,6.4,64,47,97,,1.0
17SH01838,Z3630,3.4,34,47,97,,1.0
17SH01839,Z3631,4.2,42,47,97,,1.0
17SH01840,Z3634,5.2,52,47,SY,,1.0
17SH01841,Z3636,3.0,30,47,97,,1.0
17SH01842,Z3656,5.2,52,47,97,,1.0
17SH01843,Z3663,4.6,46,47,97,,1.0
17SH01844,Z3681,3.6,36,47,97,,1.0
17SH01845,Z3682,4.6,46,47,97,,1.0
17SH01846,Z3686,6.2,62,47,08,,1.0
17SH01847,Z3688,8.2,82,47,BL,,1.0
17SH01848,Z3713,4.2,42,47,97,,1.0
17SH01849,Z3740,6.6,66,47,01,,1.0
17SH01850,Z3741,6.8,68,47,01,,1.0
17SH01851,Z3749,8.0,80,47,08,,1.0
17SH01852,Z3756,7.2,72,47,01,,1.0
17SH01853,Z3762,6.2,62,47,01,,1.0
17SH01854,Z3792,5.4,54,47,SY,,1.0
17SH01855,Z3793,5.8,58,47,SY,,1.0
17SH01856,Z3797,6.0,60,47,08,,1.0
17SH01857,Z3798,6.8,68,47,08,,1.0
17SH01858,Z3800,5.4,54,47,SY,,1.0
17SH01859,Z3801,4.6,46,47,SY,,1.0
17SH01860,Z3802,5.8,58,47,SY,,1.0
17SH01861,Z3811,8.0,80,47,08,,1.0
17SH01862,Z3814,3.6,36,47,97,,1.0
17SH01863,Z3818,6.6,66,47,08,,1.0
17SH01864,Z3822,6.4,64,47,08,,1.0
17SH01865,Z3823,8.0,80,47,08,,1.0
17SH01866,Z3825,7.4,74,47,01,,1.0
17SH01867,Z3827,6.2,62,47,CT,,1.0
17SH01868,Z3833,8.0,80,47,08,,1.0
17SH01869,Z3849,5.8,58,47,S3,,1.0
17SH01870,Z3855,6.6,66,47,SY,,1.0
17SH01871,Z3856,6.6,66,47,SY,,1.0
17SH01872,Z3860,7.0,70,47,01,,1.0
17SH01873,Z3862,6.6,66,47,01,,1.0
17SH01874,Z3865,4.4,44,47,00,,1.0
17SH01875,Z3868,9.2,92,47,08,,1.0
17SH01876,Z3892,9.8,98,47,01,,1.0
17SH01877,Z3899,8.4,84,47,SY,,1.0
17SH01878,Z3906,7.2,72,47,08,,1.0
17SH01879,Z3925,7.6,76,47,01,,1.0
17SH01880,Z3927,6.6,66,47,01,,1.0
17SH01881,Z3929,5.6,56,47,01,,1.0
17SH01882,Z3936,5.4,54,47,08,,1.0
17SH01883,Z3949,6.2,62,47,02,,1.0
17SH01884,Z3951,7.0,70,47,01,,1.0
17SH01885,Z3952,6.8,68,47,01,,1.0
17SH01886,Z3954,13.0,130,47,01,,1.0
17SH01887,Z3962,5.0,50,47,SY,,1.0
17SH01888,Z3965,7.4,74,47,01,,1.0
17SH01889,Z3966,4.6,46,47,20,,1.0
17SH01890,Z3971,3.2,32,47,97,,1.0
17SH01891,Z3978,4.0,40,47,80,,1.0
17SH01892,Z3992,4.8,48,47,00,,1.0
17SH01893,Z4008,6.2,62,47,20,,1.0
17SH01894,Z4013,4.6,46,47,07,,1.0
17SH01895,Z4014,5.0,50,47,80,,1.0
17SH01896,Z4022,5.6,56,47,02,,1.0
17SH01897,Z4037,5.6,56,47,20,,1.0
17SH01898,Z4070,7.2,72,47,00,,1.0
17SH01899,Z4085,2.4,24,47,97,,3.0
17SH01900,Z4086,2.2,22,47,97,,2.0
17SH01901,Z4087,5.0,50,47,97,,1.0
17SH01902,Z4088,7.4,74,47,97,,1.0
17SH01903,Z4089,6.2,62,47,97,,1.0
17SH01904,Z4090,5.4,54,47,97,,1.0
17SH01905,Z4091,6.8,68,47,97,,1.0
17SH01906,Z4092,7.2,72,47,97,,1.0
17SH01907,Z4093,7.4,74,47,97,,1.0
17SH01908,Z4094,5.2,52,47,97,,1.0
17SH01909,Z4095,4.0,40,47,97,,1.0
17SH01910,Z4096,6.4,64,47,97,,1.0
17SH01911,Z4097,5.6,56,47,97,,1.0
17SH01912,Z4098,4.0,40,47,97,,1.0
17SH01913,Z4099,6.0,60,47,SM,,2.0
17SH01914,Z4100,8.6,86,47,97,,2.0
17SH01915,Z4101,6.8,68,47,97,,2.0
17SH01916,Z4102,7.8,78,47,97,,2.0
17SH01917,Z4103,7.6,76,47,SM,,2.0
17SH01918,Z4104,10.4,104,47,SM,,2.0
17SH01919,Z4105,7.2,72,47,SM,,2.0
17SH01920,Z4106,6.2,62,47,SM,,2.0
17SH01921,Z4108,6.2,62,47,SM,,2.0
17SH01922,Z4109,4.0,40,47,TS,,1.0
17SH01923,Z4110,4.0,40,47,TS,,1.0
17SH01924,Z4111,5.2,52,47,97,,1.0
17SH01925,Z4112,5.8,58,47,97,,1.0
17SH01926,Z4113,4.8,48,47,97,,1.0
17SH01927,Z4114,5.6,56,47,97,,1.0
17SH01928,Z4115,4.0,40,47,97,,1.0
17SH01929,Z4116,6.2,62,47,97,,1.0
17SH01930,Z4117,5.2,52,47,97,,1.0
17SH01931,Z4118,4.0,40,47,97,,1.0
17SH01932,Z4119,5.6,56,47,97,,1.0
17SH01933,Z4120,5.8,58,47,97,,1.0
17SH01934,Z4121,4.4,44,47,97,,1.0
17SH01935,Z4122,6.0,60,47,97,,1.0
17SH01936,Z4123,5.8,58,47,97,,1.0
17SH01937,Z4124,5.4,54,47,97,,1.0
17SH01938,Z4125,5.6,56,47,97,,1.0
17SH01939,Z4126,4.0,40,47,97,,1.0
17SH01940,Z4127,4.2,42,47,97,,1.0
17SH01941,Z4128,7.0,70,47,97,,1.0
