UID,ID,DATE,KG,LBS,BCS,FLWT,GRFL
24SH00001,A0009,2024-02-15,105.5,232,4.5,100,10.0
24SH00002,A0059,2024-02-15,88.5,195,4.0,90,9.0
24SH00003,A0356,2024-02-15,91.5,201,3.5,90,9.0
24SH00004,A0407,2024-02-15,111.5,245,4.0,100,10.0
24SH00005,A0456,2024-02-15,99.5,219,4.0,100,10.0
24SH00006,A0460,2024-02-15,90.5,199,3.5,90,9.0
24SH00007,A0545,2024-02-15,99.0,218,4.0,100,10.0
24SH00008,A0622,2024-02-15,96.0,211,4.5,80,8.0
24SH00009,A0654,2024-02-15,94.5,208,4.0,90,9.0
24SH00010,A0733,2024-02-15,92.0,202,4.0,110,11.0
24SH00011,A0844,2024-02-15,95.0,209,4.0,90,9.0
24SH00012,A0850,2024-02-15,98.5,217,4.0,80,8.0
24SH00013,A0871,2024-02-15,84.5,186,4.5,110,11.0
24SH00014,A0899,2024-02-15,96.0,211,4.5,100,10.0
24SH00015,A0907,2024-02-15,87.5,193,4.5,80,8.0
24SH00016,A1008,2024-02-15,100.0,220,4.0,90,9.0
24SH00017,A1080,2024-02-15,81.0,178,4.0,90,9.0
24SH00018,A1130,2024-02-15,87.0,191,4.0,60,6.0
24SH00019,A1157,2024-02-15,81.0,178,4.0,80,8.0
24SH00020,A1179,2024-02-15,101.5,223,4.0,90,9.0
24SH00021,A1192,2024-02-15,92.5,204,4.5,90,9.0
24SH00022,A1193,2024-02-15,96.5,212,4.0,120,12.0
24SH00023,A1202,2024-02-15,86.0,189,4.0,80,8.0
24SH00024,A1226,2024-02-15,95.0,209,3.5,70,7.0
24SH00025,A1273,2024-02-15,60.5,133,3.5,90,9.0
24SH00026,A1283,2024-02-15,87.0,191,4.5,80,8.0
24SH00027,A1306,2024-02-15,88.0,194,4.5,80,8.0
24SH00028,A1355,2024-02-15,78.5,173,4.0,110,11.0
24SH00029,A1361,2024-02-15,80.0,176,4.0,100,10.0
24SH00030,A1476,2024-02-15,90.0,198,4.0,110,11.0
24SH00031,A1483,2024-02-15,85.5,188,4.5,90,9.0
24SH00032,A1493,2024-02-15,89.5,197,4.5,100,10.0
24SH00033,A1502,2024-02-15,86.5,190,4.5,60,6.0
24SH00034,A1506,2024-02-15,71.5,157,4.0,90,9.0
24SH00035,A1507,2024-02-15,82.0,180,4.0,70,7.0
24SH00036,A1514,2024-02-15,83.5,184,4.0,100,10.0
24SH00037,A1515,2024-02-15,75.5,166,4.0,80,8.0
24SH00038,A1516,2024-02-15,74.0,163,3.5,90,9.0
24SH00039,A1530,2024-02-15,69.5,153,3.5,60,6.0
24SH00040,A1536,2024-02-15,95.5,210,4.5,110,11.0
24SH00041,A1545,2024-02-15,76.0,167,4.0,100,10.0
24SH00042,A1549,2024-02-15,55.0,121,3.0,80,8.0
24SH00043,A1551,2024-02-15,82.5,182,4.5,90,9.0
24SH00044,A1558,2024-02-15,96.5,212,5.0,90,9.0
24SH00045,A1582,2024-02-15,77.5,171,3.0,80,8.0
24SH00046,A1594,2024-02-15,70.5,155,4.0,90,9.0
24SH00047,A1611,2024-02-15,77.0,169,4.0,90,9.0
24SH00048,A1614,2024-02-15,87.0,191,4.0,80,8.0
24SH00049,A1616,2024-02-15,76.0,167,4.0,80,8.0
24SH00050,A1626,2024-02-15,94.5,208,4.0,100,10.0
24SH00051,A1637,2024-02-15,58.5,129,3.5,100,10.0
24SH00052,A1644,2024-02-15,81.0,178,4.0,80,8.0
24SH00053,A1646,2024-02-15,96.0,211,4.5,70,7.0
24SH00054,A1658,2024-02-15,57.0,125,1.5,120,12.0
24SH00055,A1665,2024-02-15,75.5,166,3.5,70,7.0
24SH00056,A1674,2024-02-15,78.5,173,4.0,110,11.0
24SH00057,A1678,2024-02-15,79.0,174,4.0,90,9.0
24SH00058,A1684,2024-02-15,85.5,188,4.5,80,8.0
24SH00059,A1692,2024-02-15,83.0,183,4.0,60,6.0
24SH00060,A1706,2024-02-15,76.0,167,4.0,70,7.0
24SH00061,A1709,2024-02-15,64.0,141,4.0,90,9.0
24SH00062,A1712,2024-02-15,81.5,179,4.0,110,11.0
24SH00063,A1736,2024-02-15,89.0,196,4.5,90,9.0
24SH00064,A1754,2024-02-15,83.5,184,4.0,90,9.0
24SH00065,A1762,2024-02-15,78.0,172,4.0,80,8.0
24SH00066,H9310,2024-02-15,83.5,184,4.0,110,11.0
24SH00067,H9393,2024-02-15,79.0,174,4.0,70,7.0
24SH00068,H9974,2024-02-15,109.5,241,4.0,90,9.0
24SH00069,H9982,2024-02-15,85.0,187,4.0,100,10.0
24SH00070,K5131,2024-02-15,115.0,253,4.5,110,11.0
24SH00071,K5150,2024-02-15,100.0,220,4.0,110,11.0
24SH00072,K5414,2024-02-15,118.5,261,5.0,100,10.0
24SH00073,K5450,2024-02-15,76.5,168,3.5,100,10.0
24SH00074,K5451,2024-02-15,91.0,200,4.5,80,8.0
24SH00075,K5464,2024-02-15,97.5,215,4.5,90,9.0
24SH00076,K5465,2024-02-15,102.5,226,4.5,120,12.0
24SH00077,M0700,2024-02-15,93.5,206,4.5,70,7.0
24SH00078,S0792,2024-02-15,80.0,176,4.0,100,10.0
24SH00079,S1024,2024-02-15,92.0,202,4.0,110,11.0
24SH00080,S1038,2024-02-15,92.0,202,5.0,110,11.0
24SH00081,S1067,2024-02-15,78.5,173,4.0,110,11.0
24SH00082,S1095,2024-02-15,111.0,244,3.5,120,12.0
24SH00083,S1096,2024-02-15,96.5,212,4.0,110,11.0
24SH00084,S1190,2024-02-15,103.5,228,4.5,110,11.0
24SH00085,S1267,2024-02-15,85.5,188,4.0,120,12.0
24SH00086,S1289,2024-02-15,81.5,179,4.0,110,11.0
24SH00087,S1319,2024-02-15,87.5,193,4.0,130,13.0
24SH00088,S1341,2024-02-15,90.0,198,4.0,110,11.0
24SH00089,S1452,2024-02-15,89.0,196,4.0,100,10.0
24SH00090,S1594,2024-02-15,71.5,157,4.0,120,12.0
24SH00091,S1792,2024-02-15,95.5,210,4.0,130,13.0
24SH00092,S1887,2024-02-15,93.0,205,4.0,130,13.0
24SH00093,S1904,2024-02-15,86.0,189,4.5,100,10.0
24SH00094,S1961,2024-02-15,87.5,193,4.0,110,11.0
24SH00095,S1979,2024-02-15,95.5,210,4.0,110,11.0
24SH00096,S2038,2024-02-15,76.5,168,4.0,110,11.0
24SH00097,S2058,2024-02-15,90.0,198,4.5,130,13.0
24SH00098,S2063,2024-02-15,83.5,184,4.0,100,10.0
24SH00099,S2070,2024-02-15,90.0,198,4.0,110,11.0
24SH00100,S2100,2024-02-15,119.0,262,4.0,130,13.0
24SH00101,S2106,2024-02-15,81.0,178,4.0,130,13.0
24SH00102,S2139,2024-02-15,90.5,199,4.5,110,11.0
24SH00103,S2143,2024-02-15,96.0,211,4.0,120,12.0
24SH00104,S2217,2024-02-15,84.0,185,4.0,90,9.0
24SH00105,S2236,2024-02-15,108.0,238,4.0,110,11.0
24SH00106,S2339,2024-02-15,96.5,212,4.0,110,11.0
24SH00107,S2381,2024-02-15,83.5,184,4.0,90,9.0
24SH00108,S2431,2024-02-15,90.5,199,4.5,110,11.0
24SH00109,S2441,2024-02-15,88.5,195,4.0,120,12.0
24SH00110,S2678,2024-02-15,88.0,194,4.0,80,8.0
24SH00111,S2691,2024-02-15,85.5,188,4.0,110,11.0
24SH00112,S2781,2024-02-15,88.0,194,4.5,110,11.0
24SH00113,S2798,2024-02-15,85.5,188,4.5,100,10.0
24SH00114,S2846,2024-02-15,103.5,228,4.5,120,12.0
24SH00115,S2947,2024-02-15,76.5,168,4.0,100,10.0
24SH00116,S2983,2024-02-15,98.5,217,4.5,120,12.0
24SH00117,S2985,2024-02-15,93.0,205,4.5,110,11.0
24SH00118,S3037,2024-02-15,93.5,206,4.0,140,14.0
24SH00119,S3048,2024-02-15,78.0,172,4.5,80,8.0
24SH00120,S3090,2024-02-15,96.5,212,4.0,100,10.0
24SH00121,S3131,2024-02-15,102.5,226,5.0,120,12.0
24SH00122,S3162,2024-02-15,81.5,179,3.5,100,10.0
24SH00123,S3181,2024-02-15,88.0,194,4.0,110,11.0
24SH00124,S3306,2024-02-15,86.0,189,4.0,130,13.0
24SH00125,S3333,2024-02-15,78.0,172,4.0,120,12.0
24SH00126,S3366,2024-02-15,67.5,149,4.0,80,8.0
24SH00127,S3368,2024-02-15,86.5,190,4.0,110,11.0
24SH00128,S3435,2024-02-15,100.0,220,4.5,130,13.0
24SH00129,S3466,2024-02-15,96.0,211,4.5,120,12.0
24SH00130,S3468,2024-02-15,84.0,185,4.5,110,11.0
24SH00131,S3471,2024-02-15,94.0,207,4.0,100,10.0
24SH00132,S3525,2024-02-15,91.5,201,3.5,110,11.0
24SH00133,S3547,2024-02-15,77.0,169,4.0,100,10.0
24SH00134,S3551,2024-02-15,74.5,164,4.0,110,11.0
24SH00135,S3588,2024-02-15,85.0,187,4.0,130,13.0
24SH00136,S3599,2024-02-15,93.5,206,4.0,120,12.0
24SH00137,S3668,2024-02-15,78.0,172,4.0,110,11.0
24SH00138,S3692,2024-02-15,88.0,194,4.5,160,16.0
24SH00139,S3821,2024-02-15,89.5,197,4.5,120,12.0
24SH00140,S3867,2024-02-15,79.5,175,4.0,120,12.0
24SH00141,S3872,2024-02-15,81.0,178,4.0,110,11.0
24SH00142,S3873,2024-02-15,70.5,155,3.0,110,11.0
24SH00143,S3897,2024-02-15,77.0,169,4.0,100,10.0
24SH00144,S3956,2024-02-15,75.5,166,3.5,140,14.0
24SH00145,S3957,2024-02-15,75.5,166,3.5,120,12.0
24SH00146,S3969,2024-02-15,70.5,155,4.0,120,12.0
24SH00147,S3978,2024-02-15,72.0,158,3.5,130,13.0
24SH00148,S3980,2024-02-15,74.5,164,4.0,90,9.0
24SH00149,S3982,2024-02-15,68.0,150,4.0,100,10.0
24SH00150,S3983,2024-02-15,75.0,165,3.5,120,12.0
24SH00151,S3991,2024-02-15,72.0,158,3.5,100,10.0
24SH00152,S3993,2024-02-15,83.0,183,4.0,120,12.0
24SH00153,S4011,2024-02-15,63.0,139,4.0,90,9.0
24SH00154,S4040,2024-02-15,76.0,167,4.0,90,9.0
24SH00155,S4049,2024-02-15,79.5,175,4.0,120,12.0
24SH00156,S4061,2024-02-15,82.0,180,4.0,110,11.0
24SH00157,S4080,2024-02-15,83.5,184,4.0,120,12.0
24SH00158,S4087,2024-02-15,91.5,201,4.0,130,13.0
24SH00159,S4094,2024-02-15,83.0,183,4.0,110,11.0
24SH00160,S4095,2024-02-15,72.5,160,3.5,100,10.0
24SH00161,S4096,2024-02-15,80.5,177,4.0,140,14.0
24SH00162,S4121,2024-02-15,84.0,185,4.0,150,15.0
24SH00163,S4137,2024-02-15,81.0,178,4.0,110,11.0
24SH00164,S4150,2024-02-15,71.0,156,3.5,100,10.0
24SH00165,S4170,2024-02-15,68.0,150,3.5,60,6.0
24SH00166,S4179,2024-02-15,72.0,158,4.0,90,9.0
24SH00167,S4192,2024-02-15,63.0,139,3.5,130,13.0
24SH00168,S4218,2024-02-15,72.0,158,4.0,110,11.0
24SH00169,S4255,2024-02-15,85.0,187,4.0,110,11.0
24SH00170,S4258,2024-02-15,88.5,195,4.0,90,9.0
24SH00171,S4261,2024-02-15,60.0,132,4.0,90,9.0
24SH00172,S4262,2024-02-15,55.0,121,2.0,80,8.0
24SH00173,S4283,2024-02-15,85.5,188,4.5,100,10.0
24SH00174,S4294,2024-02-15,72.5,160,4.0,100,10.0
24SH00175,S4295,2024-02-15,81.0,178,4.0,120,12.0
24SH00176,S4318,2024-02-15,73.5,162,4.0,90,9.0
24SH00177,S4326,2024-02-15,81.0,178,3.5,100,10.0
24SH00178,S4333,2024-02-15,68.5,151,3.5,90,9.0
24SH00179,S4339,2024-02-15,75.0,165,4.0,110,11.0
24SH00180,S4342,2024-02-15,87.5,193,4.0,110,11.0
24SH00181,S4396,2024-02-15,99.5,219,4.5,140,14.0
24SH00182,S4402,2024-02-15,70.0,154,4.0,90,9.0
24SH00183,S4403,2024-02-15,85.0,187,4.0,140,14.0
24SH00184,S4404,2024-02-15,78.0,172,4.0,120,12.0
24SH00185,S4405,2024-02-15,74.5,164,3.5,110,11.0
24SH00186,S4444,2024-02-15,77.0,169,4.0,120,12.0
24SH00187,S4448,2024-02-15,78.5,173,3.5,110,11.0
24SH00188,S4464,2024-02-15,79.5,175,3.5,90,9.0
24SH00189,S4466,2024-02-15,70.0,154,4.0,100,10.0
24SH00190,S4477,2024-02-15,81.5,179,4.0,120,12.0
24SH00191,S4490,2024-02-15,68.5,151,3.5,100,10.0
24SH00192,S4492,2024-02-15,71.0,156,4.5,90,9.0
24SH00193,S4526,2024-02-15,75.5,166,4.0,110,11.0
24SH00194,T6321,2024-02-15,97.5,215,4.5,90,9.0
24SH00195,T6700,2024-02-15,73.5,162,3.0,90,9.0
24SH00196,T6805,2024-02-15,91.0,200,4.5,90,9.0
24SH00197,T6963,2024-02-15,83.0,183,4.0,100,10.0
24SH00198,T7021,2024-02-15,97.5,215,4.5,110,11.0
24SH00199,T7080,2024-02-15,107.0,235,4.5,130,13.0
24SH00200,T7161,2024-02-15,104.5,230,5.0,90,9.0
24SH00201,T7277,2024-02-15,101.0,222,4.0,110,11.0
24SH00202,T7292,2024-02-15,96.0,211,4.0,110,11.0
24SH00203,T7301,2024-02-15,96.5,212,5.0,110,11.0
24SH00204,T7359,2024-02-15,99.5,219,4.5,130,13.0
24SH00205,T7406,2024-02-15,86.5,190,4.0,130,13.0
24SH00206,T7455,2024-02-15,98.0,216,5.0,120,12.0
24SH00207,T7479,2024-02-15,86.0,189,4.0,130,13.0
24SH00208,T7526,2024-02-15,128.5,283,5.0,120,12.0
24SH00209,T7569,2024-02-15,89.5,197,4.0,120,12.0
24SH00210,T7579,2024-02-15,94.0,207,5.0,80,8.0
24SH00211,T7733,2024-02-15,94.0,207,4.0,120,12.0
24SH00212,T7738,2024-02-15,84.5,186,4.0,110,11.0
24SH00213,T7818,2024-02-15,99.0,218,4.0,120,12.0
24SH00214,T7855,2024-02-15,90.0,198,4.0,120,12.0
24SH00215,T7872,2024-02-15,75.0,165,3.5,120,12.0
24SH00216,T7892,2024-02-15,90.5,199,4.0,130,13.0
24SH00217,T7924,2024-02-15,113.0,249,4.0,130,13.0
24SH00218,T7947,2024-02-15,93.5,206,4.5,140,14.0
24SH00219,T7958,2024-02-15,94.0,207,4.0,120,12.0
24SH00220,T7960,2024-02-15,64.5,142,4.0,90,9.0
24SH00221,T7976,2024-02-15,84.5,186,4.0,90,9.0
24SH00222,T7987,2024-02-15,84.5,186,4.5,100,10.0
24SH00223,T7989,2024-02-15,88.0,194,4.5,110,11.0
24SH00224,T8017,2024-02-15,73.0,161,4.0,120,12.0
24SH00225,T8035,2024-02-15,87.5,193,4.5,110,11.0
24SH00226,T8051,2024-02-15,72.0,158,4.0,110,11.0
24SH00227,T8059,2024-02-15,75.0,165,4.5,90,9.0
24SH00228,T8062,2024-02-15,73.0,161,4.0,90,9.0
24SH00229,T8078,2024-02-15,89.5,197,4.0,130,13.0
24SH00230,T8090,2024-02-15,84.5,186,4.5,100,10.0
24SH00231,T8109,2024-02-15,79.5,175,4.0,120,12.0
24SH00232,T8130,2024-02-15,77.0,169,4.0,80,8.0
24SH00233,T8134,2024-02-15,80.0,176,4.0,100,10.0
24SH00234,T8141,2024-02-15,63.5,140,4.0,90,9.0
24SH00235,T8169,2024-02-15,91.0,200,4.0,120,12.0
24SH00236,T8173,2024-02-15,71.5,157,4.0,100,10.0
24SH00237,X0235,2024-02-15,80.0,176,4.0,90,9.0
24SH00238,X0428,2024-02-15,86.0,189,4.0,100,10.0
24SH00239,X0493,2024-02-15,99.0,218,4.5,130,13.0
24SH00240,X0496,2024-02-15,73.5,162,3.5,100,10.0
24SH00241,X0498,2024-02-15,68.0,150,4.0,100,10.0
24SH00242,Y0007,2024-02-15,67.5,149,3.0,,
24SH00243,Y0010,2024-02-15,73.0,161,3.5,,
24SH00244,Y0011,2024-02-15,66.5,146,4.0,,
24SH00245,Y0016,2024-02-15,89.0,196,4.0,,
24SH00246,Y0018,2024-02-15,81.5,179,4.5,,
24SH00247,Y0020,2024-02-15,76.0,167,4.0,,
24SH00248,Y0021,2024-02-15,89.5,197,4.5,,
24SH00249,Y0022,2024-02-15,75.5,166,3.5,,
24SH00250,Y0024,2024-02-15,87.0,191,4.0,,
24SH00251,Y0025,2024-02-15,75.0,165,3.5,,
24SH00252,Y0026,2024-02-15,63.5,140,4.0,,
24SH00253,Y0027,2024-02-15,63.5,140,2.5,,
24SH00254,Y0030,2024-02-15,76.5,168,4.0,,
24SH00255,Y0045,2024-02-15,71.5,157,4.0,,
24SH00256,Y0046,2024-02-15,69.5,153,4.0,,
24SH00257,Y0051,2024-02-15,78.0,172,4.5,,
24SH00258,Y0053,2024-02-15,62.5,138,3.5,,
24SH00259,Y0056,2024-02-15,78.5,173,4.0,,
24SH00260,Y0058,2024-02-15,74.5,164,4.0,,
24SH00261,Y0063,2024-02-15,82.5,182,4.0,,
24SH00262,Y0066,2024-02-15,60.5,133,3.0,,
24SH00263,Y0069,2024-02-15,66.5,146,4.0,,
24SH00264,Y0072,2024-02-15,86.5,190,4.5,,
24SH00265,Y0076,2024-02-15,65.5,144,4.0,,
24SH00266,Y0098,2024-02-15,84.5,186,4.0,,
24SH00267,Y0101,2024-02-15,72.5,160,4.0,,
24SH00268,Y0113,2024-02-15,64.0,141,3.5,,
24SH00269,Y0114,2024-02-15,77.0,169,3.5,,
24SH00270,Y0115,2024-02-15,51.5,113,1.5,,
24SH00271,Y0116,2024-02-15,85.5,188,4.0,,
24SH00272,Y0117,2024-02-15,93.5,206,4.0,,
24SH00273,Y0118,2024-02-15,80.0,176,3.0,,
24SH00274,Y0119,2024-02-15,71.0,156,4.0,,
24SH00275,Y0120,2024-02-15,79.5,175,3.5,,
24SH00276,Y0122,2024-02-15,82.0,180,4.0,,
24SH00277,Y0123,2024-02-15,83.0,183,4.0,,
24SH00278,Y0124,2024-02-15,92.0,202,4.0,,
24SH00279,Y0128,2024-02-15,87.5,193,4.0,,
24SH00280,Y0129,2024-02-15,80.0,176,4.0,,
24SH00281,Y0130,2024-02-15,71.0,156,4.0,,
24SH00282,Y0135,2024-02-15,74.5,164,4.0,,
24SH00283,Y0140,2024-02-15,71.5,157,4.5,,
24SH00284,Y0144,2024-02-15,56.0,123,1.5,,
24SH00285,Y0145,2024-02-15,100.5,221,4.5,,
24SH00286,Y0159,2024-02-15,75.0,165,4.0,,
24SH00287,Y0168,2024-02-15,75.5,166,4.0,,
24SH00288,Y0170,2024-02-15,70.5,155,4.0,,
24SH00289,Y0171,2024-02-15,63.0,139,4.0,,
24SH00290,Y0176,2024-02-15,82.5,182,4.0,,
24SH00291,Y0178,2024-02-15,76.0,167,4.0,,
24SH00292,Y0180,2024-02-15,78.5,173,3.0,,
24SH00293,Y0182,2024-02-15,90.5,199,3.5,,
24SH00294,Y0183,2024-02-15,69.5,153,3.5,,
24SH00295,Y0190,2024-02-15,67.0,147,3.5,,
24SH00296,Y0211,2024-02-15,71.5,157,3.5,,
24SH00297,Y0212,2024-02-15,66.0,145,4.0,,
24SH00298,Y0219,2024-02-15,81.0,178,4.0,,
24SH00299,Y0226,2024-02-15,68.0,150,4.0,,
24SH00300,Y0228,2024-02-15,76.0,167,3.0,,
24SH00301,Y0234,2024-02-15,52.0,114,3.5,,
24SH00302,Y0237,2024-02-15,55.5,122,4.0,,
24SH00303,Y0239,2024-02-15,74.0,163,3.0,,
24SH00304,Y0240,2024-02-15,69.5,153,3.5,,
24SH00305,Y0245,2024-02-15,69.0,152,3.5,,
24SH00306,Y0246,2024-02-15,71.0,156,4.0,,
24SH00307,Y0267,2024-02-15,62.5,138,3.5,,
24SH00308,Y0269,2024-02-15,75.5,166,3.5,,
24SH00309,Y0271,2024-02-15,68.0,150,3.5,,
24SH00310,Y0272,2024-02-15,62.5,138,3.0,,
24SH00311,Y0279,2024-02-15,70.5,155,3.5,,
24SH00312,Y0292,2024-02-15,72.0,158,4.0,,
24SH00313,Y0296,2024-02-15,71.5,157,4.0,,
24SH00314,Y0300,2024-02-15,62.5,138,3.5,,
24SH00315,Y0301,2024-02-15,70.0,154,4.0,,
24SH00316,Y0306,2024-02-15,70.0,154,3.5,,
24SH00317,Y0307,2024-02-15,60.5,133,3.5,,
24SH00318,Y0309,2024-02-15,82.0,180,4.0,,
24SH00319,Y0310,2024-02-15,88.0,194,4.5,,
24SH00320,Y0311,2024-02-15,78.5,173,4.0,,
24SH00321,Y0312,2024-02-15,86.0,189,4.0,,
24SH00322,Y0313,2024-02-15,79.0,174,4.0,,
24SH00323,Y0314,2024-02-15,91.5,201,4.0,,
24SH00324,Y0315,2024-02-15,91.0,200,4.0,,
24SH00325,Y0316,2024-02-15,66.0,145,3.5,,
24SH00326,Y0318,2024-02-15,96.0,211,4.5,,
24SH00327,Y0319,2024-02-15,68.5,151,4.0,,
24SH00328,Y0321,2024-02-15,65.5,144,4.0,,
24SH00329,Y0322,2024-02-15,58.0,128,2.5,,
24SH00330,Y0323,2024-02-15,61.0,134,4.0,,
24SH00331,Y0324,2024-02-15,94.0,207,4.0,,
24SH00332,Y0325,2024-02-15,76.5,168,4.0,,
24SH00333,Y0326,2024-02-15,87.5,193,4.0,,
24SH00334,Y0327,2024-02-15,68.5,151,4.0,,
24SH00335,Y0328,2024-02-15,81.5,179,4.0,,
24SH00336,Y0329,2024-02-15,74.5,164,3.5,,
24SH00337,Y0330,2024-02-15,78.5,173,4.0,,
24SH00338,Y0331,2024-02-15,89.0,196,4.0,,
24SH00339,Y0333,2024-02-15,69.0,152,4.0,,
24SH00340,Y0334,2024-02-15,60.5,133,3.5,,
24SH00341,Y0340,2024-02-15,77.5,171,4.0,,
24SH00342,Y0342,2024-02-15,82.5,182,4.0,,
24SH00343,Y0347,2024-02-15,57.0,125,4.0,,
24SH00344,Y0350,2024-02-15,46.5,102,0.0,,
24SH00345,Y0353,2024-02-15,55.5,122,0.0,,
24SH00346,Y0363,2024-02-15,51.0,112,4.0,,
24SH00347,Y0364,2024-02-15,52.0,114,0.0,,
24SH00348,Y0366,2024-02-15,42.0,92,0.0,,
24SH00349,Y0367,2024-02-15,40.5,89,3.0,,
24SH00350,Y0369,2024-02-15,48.0,106,0.0,,
24SH00351,Y0380,2024-02-15,54.5,120,0.0,,
24SH00352,Y0383,2024-02-15,43.0,95,0.0,,
24SH00353,Y0386,2024-02-15,64.5,142,3.5,,
24SH00354,Y0397,2024-02-15,48.5,107,4.0,,
24SH00355,Y0399,2024-02-15,46.0,101,0.0,,
24SH00356,Y0401,2024-02-15,57.5,127,0.0,,
24SH00357,Y0403,2024-02-15,46.0,101,0.0,,
24SH00358,Y0404,2024-02-15,61.0,134,3.5,,
24SH00359,Y0408,2024-02-15,54.0,119,4.0,,
24SH00360,Y0410,2024-02-15,49.0,108,0.0,,
24SH00361,Y0414,2024-02-15,54.5,120,3.5,,
24SH00362,Y0416,2024-02-15,44.5,98,0.0,,
24SH00363,Y0418,2024-02-15,53.0,117,3.0,,
24SH00364,Y0425,2024-02-15,50.5,111,3.0,,
24SH00365,Y0433,2024-02-15,54.5,120,0.0,,
24SH00366,Y0436,2024-02-15,54.0,119,0.0,,
24SH00367,Y0437,2024-02-15,61.0,134,0.0,,
24SH00368,Y0440,2024-02-15,40.0,88,0.0,,
24SH00369,Y0441,2024-02-15,45.5,100,4.0,,
24SH00370,Y0443,2024-02-15,50.5,111,0.0,,
24SH00371,Y0444,2024-02-15,39.5,87,0.0,,
24SH00372,Y0445,2024-02-15,51.5,113,3.5,,
24SH00373,Y0446,2024-02-15,56.5,124,0.0,,
24SH00374,Y0449,2024-02-15,53.5,118,0.0,,
24SH00375,Y0450,2024-02-15,53.0,117,0.0,,
24SH00376,Y0455,2024-02-15,52.5,116,0.0,,
24SH00377,Y0458,2024-02-15,45.5,100,3.0,,
24SH00378,Y0459,2024-02-15,48.5,107,0.0,,
24SH00379,Y0460,2024-02-15,40.5,89,0.0,,
24SH00380,Y0462,2024-02-15,48.5,107,0.0,,
24SH00381,Y0463,2024-02-15,67.0,147,0.0,,
24SH00382,Y0464,2024-02-15,56.0,123,0.0,,
24SH00383,Y0473,2024-02-15,40.0,88,0.0,,
24SH00384,Y0477,2024-02-15,49.0,108,0.0,,
24SH00385,Y0485,2024-02-15,61.5,135,0.0,,
24SH00386,Y0487,2024-02-15,49.0,108,0.0,,
24SH00387,Y0488,2024-02-15,55.5,122,4.0,,
24SH00388,Y0490,2024-02-15,49.5,109,0.0,,
24SH00389,Y0494,2024-02-15,43.5,96,0.0,,
24SH00390,Y0496,2024-02-15,54.5,120,0.0,,
24SH00391,Y0497,2024-02-15,34.5,76,3.0,,
24SH00392,Y0501,2024-02-15,52.0,114,0.0,,
24SH00393,Y0502,2024-02-15,39.5,87,0.0,,
24SH00394,Y0504,2024-02-15,44.0,97,0.0,,
24SH00395,Y0505,2024-02-15,42.5,94,0.0,,
24SH00396,Y0506,2024-02-15,50.0,110,0.0,,
24SH00397,Y0507,2024-02-15,47.5,105,3.5,,
24SH00398,Z8912,2024-02-15,93.5,206,4.0,100,10.0
24SH00399,Z8976,2024-02-15,100.5,221,4.0,110,11.0
24SH00400,Z9734,2024-02-15,95.5,210,4.0,170,17.0
24SH00401,Z9831,2024-02-15,95.5,210,4.5,80,8.0
24SH00402,Z9846,2024-02-15,93.0,205,4.0,90,9.0
24SH00403,Z9865,2024-02-15,83.5,184,4.0,90,9.0
24SH00404,A0309,2024-02-16,101.0,222,4.0,100,10.0
24SH00405,A0311,2024-02-16,106.0,233,4.5,90,9.0
24SH00406,A0327,2024-02-16,100.5,221,4.5,110,11.0
24SH00407,A0354,2024-02-16,97.5,215,4.5,100,10.0
24SH00408,A0363,2024-02-16,84.5,186,4.5,70,7.0
24SH00409,A0370,2024-02-16,91.0,200,4.0,80,8.0
24SH00410,A0389,2024-02-16,95.5,210,4.0,90,9.0
24SH00411,A0404,2024-02-16,91.5,201,4.0,90,9.0
24SH00412,A0432,2024-02-16,93.5,206,4.5,110,11.0
24SH00413,A0444,2024-02-16,91.0,200,4.0,80,8.0
24SH00414,A0498,2024-02-16,96.5,212,3.5,90,9.0
24SH00415,A0533,2024-02-16,96.5,212,4.5,100,10.0
24SH00416,A0535,2024-02-16,107.5,237,4.0,90,9.0
24SH00417,A0587,2024-02-16,87.0,191,4.5,90,9.0
24SH00418,A0607,2024-02-16,102.0,224,4.5,110,11.0
24SH00419,A0609,2024-02-16,96.0,211,4.0,90,9.0
24SH00420,A0632,2024-02-16,107.0,235,4.5,100,10.0
24SH00421,A0687,2024-02-16,102.5,226,4.5,90,9.0
24SH00422,A0761,2024-02-16,95.0,209,4.5,100,10.0
24SH00423,A0766,2024-02-16,110.0,242,4.5,110,11.0
24SH00424,A0816,2024-02-16,93.0,205,4.5,100,10.0
24SH00425,A0970,2024-02-16,92.0,202,4.0,80,8.0
24SH00426,A0997,2024-02-16,106.5,234,5.0,70,7.0
24SH00427,A1002,2024-02-16,109.5,241,4.0,70,7.0
24SH00428,A1050,2024-02-16,88.5,195,4.0,100,10.0
24SH00429,A1054,2024-02-16,82.0,180,4.0,100,10.0
24SH00430,A1057,2024-02-16,100.0,220,4.0,110,11.0
24SH00431,A1101,2024-02-16,76.0,167,3.5,100,10.0
24SH00432,A1119,2024-02-16,85.0,187,4.5,100,10.0
24SH00433,A1127,2024-02-16,90.0,198,4.0,130,13.0
24SH00434,A1137,2024-02-16,98.0,216,4.0,120,12.0
24SH00435,A1144,2024-02-16,80.5,177,4.0,70,7.0
24SH00436,A1150,2024-02-16,95.5,210,4.5,90,9.0
24SH00437,A1161,2024-02-16,91.0,200,4.0,110,11.0
