UID,ID9,ABEWE,YR,SEX,BRD,ETAG,LINE,DAYSH,BAND,TEETH,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,SQEZ,H,J,FACE,DEWLAP,NECK,TYPE,COND,WTFEB,N_FEB,T_FEB,C_FEB,FTRT,DIAM,VARD,CRIMP,DIGR,WT_JULY,YEAR,STM,AGE
90SH00195, 85028305, 0,85,2,02,Y8305,82,135,2,,173,5.8,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,5.0
90SH00196, 85028313, 0,85,2,02,Y8313,82,136,2,,176,9.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,5.0
90SH00197, 85028327, 0,85,2,02,Y8327,80,135,1,,127,5.4,,,4,,,,,,,,,,,,,,,,,,,,,90,30,5.0
90SH00198, 85028371, 0,85,2,02,Y8371,81,135,2,,200,8.3,,,6,,,,,,,,,,,,,,,,,,,,,90,30,5.0
90SH00199, 85028408, 0,85,2,02,Y8408,80,136,2,,184,8.8,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,5.0
90SH00200, 85028450, 0,85,2,02,Y8450,72,137,5,,157,8.2,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00201, 85028453, 0,85,2,02,Y8453,83,135,2,,175,5.8,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00202, 85028462, 0,85,2,02,Y8462,83,135,1,,191,9.3,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00203, 85028464, 0,85,2,02,Y8464,76,136,5,,161,9.5,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00204, 85028476, 0,85,2,02,Y8476,72,137,5,,168,8.3,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00205, 85028477, 0,85,2,02,Y8477,72,137,5,,169,6.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00206, 85028479, 0,85,2,02,Y8479,74,137,5,,152,9.3,,,2,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00207, 85028481, 0,85,2,02,Y8481,72,137,5,,150,5.6,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00208, 85028484, 0,85,2,02,Y8484,72,137,5,,192,7.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00209, 85028499, 0,85,2,02,Y8499,72,137,5,,190,8.5,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00210, 85028526, 0,85,2,02,Y8526,75,137,5,,143,5.9,,,3,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00211, 85028539, 0,85,2,02,Y8539,76,136,5,,155,10.2,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00212, 85028568, 0,85,2,02,Y8568,83,136,2,,151,7.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00213, 85028571, 0,85,2,02,Y8571,76,137,5,,180,9.0,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00214, 85028582, 0,85,2,02,Y8582,72,136,5,,160,7.2,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00215, 85028600, 0,85,2,02,Y8600,76,137,5,,170,10.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00216, 85028612, 0,85,2,02,Y8612,75,136,5,,164,11.1,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00217, 85028618, 0,85,2,02,Y8618,81,135,1,,151,8.0,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00218, 85028632, 0,85,2,02,Y8632,73,137,5,,166,6.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00219, 85028634, 0,85,2,02,Y8634,00,138,2,B,133,6.2,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,4.5
90SH00220, 85028639, 0,85,2,02,Y8639,73,137,5,,167,10.5,,,3,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00221, 85028648, 0,85,2,02,Y8648,75,137,5,,166,7.9,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00222, 85028668, 0,85,2,02,Y8668,73,137,5,,147,8.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00223, 85028669, 0,85,2,02,Y8669,75,137,5,,169,7.5,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00224, 85028675, 0,85,2,02,Y8675,73,136,5,,161,7.5,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00225, 85028677, 0,85,2,02,Y8677,83,136,2,,171,8.0,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00226, 85028692, 0,85,2,02,Y8692,76,136,5,,161,11.7,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00227, 85028703, 0,85,2,02,Y8703,74,137,5,,163,6.7,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00228, 85028717, 0,85,2,02,Y8717,76,137,5,,193,8.3,,,3,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00229, 85028719, 0,85,2,02,Y8719,76,137,5,,180,9.5,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00230, 85028747, 0,85,2,02,Y8747,72,137,5,,179,11.4,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00231, 85028748, 0,85,2,02,Y8748,72,136,5,,174,8.9,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00232, 85028750, 0,85,2,02,Y8750,73,137,5,,162,7.4,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00233, 85028759, 0,85,2,02,Y8759,75,137,5,,166,8.8,,,3,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00234, 85028770, 0,85,2,02,Y8770,72,137,5,,201,13.3,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00235, 85028771, 0,85,2,02,Y8771,72,137,5,,189,9.9,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00236, 85028785, 0,85,2,02,Y8785,75,136,5,,153,9.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00237, 85028802, 0,85,2,02,Y8802,80,136,1,,177,6.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00238, 85028842, 0,85,2,02,Y8842,00,138,2,B,139,7.0,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,4.5
90SH00239, 85028852, 0,85,2,02,Y8852,72,137,5,,113,5.3,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00240, 85028860, 0,85,2,02,Y8860,73,137,5,,192,8.6,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00241, 85028863, 0,85,2,02,Y8863,75,136,5,,178,9.8,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00242, 85028875, 0,85,2,02,Y8875,80,135,1,,144,4.6,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00243, 85028878, 0,85,2,02,Y8878,72,136,5,,175,9.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00244, 85028889, 0,85,2,02,Y8889,73,137,5,,150,9.5,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00245, 85028895, 0,85,2,02,Y8895,81,136,1,,185,6.2,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00246, 85028922, 0,85,2,02,Y8922,72,137,5,,157,5.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00247, 85028924, 0,85,2,02,Y8924,74,137,5,,146,10.0,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00248, 85028926, 0,85,2,02,Y8926,75,137,5,,189,9.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00249, 85028930, 0,85,2,02,Y8930,75,136,5,,170,7.3,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00250, 85028942, 0,85,2,02,Y8942,75,137,5,,172,9.7,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00251, 85028944, 0,85,2,02,Y8944,73,136,5,,154,6.4,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00252, 85028947, 0,85,2,02,Y8947,75,136,5,,167,10.7,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00253, 85028964, 0,85,2,02,Y8964,83,136,2,,151,10.3,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00254, 85028995, 0,85,2,02,Y8995,76,137,5,,171,8.9,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00255, 85029009, 0,85,2,02,Y9009,74,137,5,,178,7.9,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00256, 85029035, 0,85,2,02,Y9035,75,137,X,,103,8.7,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00257, 85029044, 0,85,2,02,Y9044,80,135,2,,194,10.2,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.5
90SH00258, 85029053, 0,85,2,02,Y9053,75,136,5,,196,8.6,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00259, 85029054, 0,85,2,02,Y9054,73,137,5,,209,8.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,4.5
90SH00260, 86029064, 0,86,2,02,Y9064,80,135,1,,183,7.0,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00261, 86029066, 0,86,3,02,Y9066,00,138,2,W,189,8.6,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,4.0
90SH00262, 86029067, 0,86,2,02,Y9067,00,138,2,B,157,7.3,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,4.0
90SH00263, 86029073, 0,86,2,02,Y9073,83,136,2,,145,8.5,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00264, 86029081, 0,86,2,02,Y9081,83,135,2,,157,7.5,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00265, 86029094, 0,86,2,02,Y9094,82,135,2,,154,8.7,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00266, 86029096, 0,86,2,02,Y9096,83,136,5,,152,8.4,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00267, 86029097, 0,86,2,02,Y9097,82,136,2,,175,8.8,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00268, 86029104, 0,86,2,02,Y9104,82,135,2,,164,8.4,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00269, 86029112, 0,86,3,02,Y9112,00,138,2,W,164,7.5,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,4.0
90SH00270, 86029121, 0,86,2,02,Y9121,83,136,2,,164,5.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00271, 86029125, 0,86,2,02,Y9125,82,138,X,,83,5.4,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00272, 86029128, 0,86,2,02,Y9128,80,135,2,,113,6.4,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00273, 86029135, 0,86,2,02,Y9135,82,137,X,,152,6.7,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00274, 86029140, 0,86,2,02,Y9140,82,135,2,,180,9.1,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00275, 86029143, 0,86,2,02,Y9143,82,135,1,,158,7.6,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00276, 86029157, 0,86,2,02,Y9157,83,137,5,,162,9.1,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00277, 86029163, 0,86,2,02,Y9163,82,136,1,,184,7.9,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00278, 86029164, 0,86,2,02,Y9164,82,135,2,,156,6.8,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00279, 86029165, 0,86,2,02,Y9165,82,135,1,,161,7.7,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00280, 86029167, 0,86,2,02,Y9167,82,135,2,,177,6.2,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00281, 86029184, 0,86,2,02,Y9184,82,137,5,,148,10.2,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00282, 86029192, 0,86,2,02,Y9192,82,135,1,,175,7.5,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00283, 86029198, 0,86,2,02,Y9198,82,135,1,,178,10.3,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00284, 86029215, 0,86,2,02,Y9215,80,135,2,,161,8.3,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00285, 86029220, 0,86,2,02,Y9220,80,135,1,,131,6.1,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00286, 86029223, 0,86,2,02,Y9223,82,135,2,,187,8.1,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00287, 86029245, 0,86,2,02,Y9245,81,135,2,,135,8.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00288, 86029312, 0,86,2,02,Y9312,83,135,1,,145,7.0,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00289, 86029319, 0,86,2,02,Y9319,81,135,2,,156,8.2,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00290, 86029331, 0,86,2,02,Y9331,80,135,2,,177,10.3,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00291, 86029335, 0,86,2,02,Y9335,82,136,1,,169,6.8,,,7,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00292, 86029343, 0,86,2,02,Y9343,80,136,1,,170,7.7,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00293, 86029347, 0,86,2,02,Y9347,80,136,1,,139,8.1,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00294, 86029358, 0,86,2,02,Y9358,81,137,5,,203,9.8,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00295, 86029396, 0,86,2,02,Y9396,81,135,1,,133,6.5,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00296, 86029433, 0,86,2,02,Y9433,80,137,5,,183,9.8,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00297, 86029455, 0,86,2,02,Y9455,81,136,1,,161,7.7,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00298, 86029457, 0,86,2,02,Y9457,81,136,2,,147,6.6,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00299, 86029487, 0,86,2,02,Y9487,83,137,5,,166,8.4,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00300, 86029511, 0,86,2,02,Y9511,80,135,1,,170,8.6,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00301, 86029514, 0,86,2,02,Y9514,82,135,2,,151,9.6,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00302, 86029535, 0,86,2,02,Y9535,83,135,2,,172,6.5,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00303, 86029543, 0,86,2,02,Y9543,83,135,2,,197,7.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00304, 86029555, 0,86,2,02,Y9555,82,136,1,,157,7.3,,,4,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00305, 86029563, 0,86,2,02,Y9563,81,135,2,,140,7.8,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00306, 86029586, 0,86,2,02,Y9586,80,135,2,,155,10.1,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00307, 86029597, 0,86,2,02,Y9597,81,135,2,,175,8.9,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00308, 86029638, 0,86,2,02,Y9638,80,136,1,,162,5.7,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,4.0
90SH00309, 86029650, 0,86,2,02,Y9650,83,135,1,,165,6.2,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00310, 86029656, 0,86,2,02,Y9656,83,136,1,,148,5.7,,,5,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00311, 86029678, 0,86,2,02,Y9678,80,136,1,,174,5.5,,,6,,,,,,,,,,,,,,,,,,,,,90,30,4.0
90SH00312, 86029767, 0,86,2,02,Y9767,80,135,1,,137,7.2,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00313, 86029790, 0,86,2,02,Y9790,73,137,5,,170,9.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00314, 86029816, 0,86,2,02,Y9816,83,136,X,,141,6.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00315, 86029840, 0,86,2,02,Y9840,75,137,5,,150,7.5,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00316, 86029842, 0,86,2,02,Y9842,72,136,5,,173,9.7,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00317, 86029865, 0,86,2,02,Y9865,80,136,1,,172,8.3,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00318, 86029874, 0,86,2,02,Y9874,72,137,5,,163,8.1,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00319, 86029897, 0,86,2,02,Y9897,72,137,5,,174,12.2,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00320, 86029898, 0,86,2,02,Y9898,72,137,5,,156,11.1,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00321, 86029900, 0,86,2,02,Y9900,81,135,2,,156,8.5,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00322, 86029905, 0,86,2,02,Y9905,83,136,1,,158,7.1,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00323, 86029940, 0,86,2,02,Y9940,80,136,2,,153,9.3,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00324, 86029956, 0,86,2,02,Y9956,72,136,5,,201,9.6,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00325, 86029959, 0,86,2,02,Y9959,74,137,5,,151,8.9,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00326, 86029963, 0,86,2,02,Y9963,72,137,5,,151,8.4,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00327, 86029983, 0,86,2,02,Y9983,81,135,1,,173,7.6,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00328, 86029984, 0,86,2,02,Y9984,81,136,1,,145,9.0,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00329, 86029989, 0,86,2,02,Y9989,83,138,X,,90,5.9,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00330, 86030001, 0,86,2,03,L0001,72,136,5,,183,7.4,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00331, 86030007, 0,86,2,03,L0007,83,136,1,,162,8.4,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00332, 86030009, 0,86,2,03,L0009,72,136,5,,178,9.2,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00333, 86030024, 0,86,2,03,L0024,80,135,2,,148,9.6,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00334, 86030027, 0,86,2,03,L0027,83,137,X,,155,9.8,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00335, 86030039, 0,86,2,03,L0039,72,137,5,,171,10.5,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00336, 86030050, 0,86,2,03,L0050,81,135,1,,171,7.0,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00337, 86030056, 0,86,2,03,L0056,81,136,1,,119,8.0,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00338, 86030100, 0,86,2,03,L0100,74,136,5,,111,5.8,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00339, 86030127, 0,86,2,03,L0127,76,136,5,,156,8.4,,,2,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00340, 86030131, 0,86,2,03,L0131,72,136,5,,180,10.4,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00341, 86030160, 0,86,2,03,L0160,73,137,5,,184,12.1,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00342, 86030161, 0,86,2,03,L0161,83,137,X,,145,7.1,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00343, 86030205, 0,86,2,03,L0205,72,137,5,,199,9.9,,,7,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00344, 86030206, 0,86,2,03,L0206,00,138,5,B,163,8.0,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,3.5
90SH00345, 86030230, 0,86,2,03,L0230,72,137,5,,210,12.0,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00346, 86030255, 0,86,2,03,L0255,83,137,5,,161,8.5,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00347, 86030275, 0,86,2,03,L0275,76,137,5,,157,8.6,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00348, 86030279, 0,86,2,03,L0279,76,137,5,,188,8.2,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00349, 86030285, 0,86,2,03,L0285,76,137,5,,172,8.3,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00350, 86030319, 0,86,2,03,L0319,00,138,2,B,177,8.9,,,5,,,,,,,,,,,,,,,1,,,,,,90,30,3.5
90SH00351, 86030321, 0,86,2,03,L0321,72,137,5,,198,7.4,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00352, 86030325, 0,86,2,03,L0325,72,136,5,,212,11.1,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00353, 86030351, 0,86,2,03,L0351,75,137,5,,187,10.6,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00354, 86030368, 0,86,2,03,L0368,81,136,1,,159,9.3,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00355, 86030406, 0,86,2,03,L0406,72,137,5,,213,8.9,,,3,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00356, 86030417, 0,86,2,03,L0417,82,136,2,,147,8.3,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00357, 86030432, 0,86,2,03,L0432,72,136,5,,177,10.5,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00358, 86030433, 0,86,2,03,L0433,72,137,5,,180,8.5,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00359, 86030439, 0,86,2,03,L0439,83,136,2,,154,11.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00360, 86030441, 0,86,2,03,L0441,81,136,1,,131,7.7,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00361, 86030464, 0,86,2,03,L0464,82,136,2,,142,8.6,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00362, 86030465, 0,86,2,03,L0465,82,136,2,,147,7.7,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH00363, 86030482, 0,86,2,03,L0482,75,136,5,,176,9.6,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00364, 86030497, 0,86,2,03,L0497,72,136,X,,88,7.8,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH00365, 87030503, 0,87,2,03,L0503,81,135,2,,179,8.9,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00366, 87030509, 0,87,2,03,L0509,81,136,1,,168,7.0,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00367, 87030512, 0,87,2,03,L0512,81,135,1,,193,8.6,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00368, 87030513, 0,87,2,03,L0513,81,135,2,,155,10.3,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00369, 87030517, 0,87,2,03,L0517,82,136,1,,150,7.7,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00370, 87030526, 0,87,2,03,L0526,80,136,1,,158,8.1,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00371, 87030538, 0,87,2,03,L0538,80,135,2,,162,7.8,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00372, 87030541, 0,87,2,03,L0541,81,135,2,,152,8.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00373, 87030544, 0,87,2,03,L0544,81,136,1,,117,5.8,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00374, 87030546, 0,87,2,03,L0546,82,136,1,,161,8.1,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00375, 87030548, 0,87,2,03,L0548,80,136,2,,131,7.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00376, 87030550, 0,87,2,03,L0550,81,135,2,,190,10.2,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00377, 87030561, 0,87,2,03,L0561,83,136,2,,134,9.7,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00378, 87030577, 0,87,2,03,L0577,81,135,1,,141,7.5,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00379, 87030592, 0,87,2,03,L0592,81,135,1,,168,8.2,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00380, 87030593, 0,87,2,03,L0593,81,137,5,,151,7.9,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00381, 87030595, 0,87,2,03,L0595,83,135,2,,164,6.5,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00382, 87030645, 0,87,2,03,L0645,81,136,1,,139,6.8,,,4,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00383, 87030647, 0,87,2,03,L0647,83,136,2,,133,7.5,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00384, 87030648, 0,87,2,03,L0648,83,135,1,,152,6.3,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00385, 87030649, 0,87,2,03,L0649,83,137,X,,166,9.2,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00386, 87030657, 0,87,2,03,L0657,83,136,2,,153,11.3,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00387, 87030659, 0,87,2,03,L0659,81,136,1,,169,10.9,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00388, 87030668, 0,87,2,03,L0668,81,136,1,,120,5.5,,,6,,,,,,,,,,,,,,,,,,,,,90,30,3.0
90SH00389, 87030678, 0,87,2,03,L0678,83,136,1,,151,7.4,,,9,,,,,,,,,,,,,,,7,,,,,,90,30,3.0
90SH00390, 87030680, 0,87,2,03,L0680,83,136,2,,174,6.8,,,5,,,,,,,,,,,,,,,,,,,,,90,30,3.0
