UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK
05SH02128,2004114408,11,R4408,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02129,2004450056,45,T0056,6.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02130,2004449823,44,T9823,8.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02131,2004050954,05,H0954,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02132,2004449836,44,T9836,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02133,2004051212,05,H1212,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02134,2004114367,11,R4367,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02135,2004114442,11,R4442,8.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02136,2004449868,44,T9868,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02137,2004114370,11,R4370,9.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02138,2004450095,45,T0095,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02139,2004114819,11,R4819,6.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02140,2004450176,45,T0176,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02141,2004114551,11,R4551,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02142,2004114594,11,R4594,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02143,2004643131,64,K3131,9.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02144,2004050793,05,H0793,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02145,2004114424,11,R4424,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02146,2004050867,05,H0867,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02147,2004449855,44,T9855,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02148,2004050871,05,H0871,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02149,2004115048,11,R5048,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02150,2004114337,11,R4337,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02151,2004051161,05,H1161,5.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02152,2004114412,11,R4412,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02153,2004449838,44,T9838,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02154,2004643072,64,K3072,9.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02155,2004643109,64,K3109,9.4,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02156,2004051241,05,H1241,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02157,2004643023,64,K3023,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,BLK.SPOT NECK
05SH02158,2004114465,11,R4465,9.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02159,2004051240,05,H1240,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02160,2004051312,05,H1312,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02161,2004051355,05,H1355,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02162,2004050902,05,H0902,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02163,2004114383,11,R4383,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02164,2004050824,05,H0824,5.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02165,2004051333,05,H1333,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02166,2004050979,05,H0979,5.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02167,2004114864,11,R4864,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02168,2004114900,11,R4900,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02169,2004050977,05,H0977,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02170,2004050916,05,H0916,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02171,2004051369,05,H1369,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02172,2004051019,05,H1019,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02173,2004050780,05,H0780,5.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02174,2004051384,05,H1384,8.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02175,2004449880,44,T9880,8.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02176,2004051123,05,H1123,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02177,2004114788,11,R4788,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02178,2004050917,05,H0917,7.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02179,2004115135,11,R5135,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02180,2004450101,45,T0101,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02181,2004115109,11,R5109,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02182,2004114342,11,R4342,8.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02183,2004450022,45,T0022,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02184,2004114948,11,R4948,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,BLK.SPOT
05SH02185,2004114380,11,R4380,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02186,2004449903,44,T9903,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02187,2004051336,05,H1336,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02188,2004643035,64,K3035,9.4,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02189,2004450148,45,T0148,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02190,2004450070,45,T0070,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02191,2004114773,11,R4773,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02192,2004114635,11,R4635,6.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02193,2004114653,11,R4653,7.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02194,2004050960,05,H0960,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02195,2004821263,82,X1263,9.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02196,2004114684,11,R4684,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02197,2004114476,11,R4476,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02198,2004114769,11,R4769,6.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02199,2004051232,05,H1232,6.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02200,2004050873,05,H0873,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02201,2004051279,05,H1279,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02202,2004051160,05,H1160,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02203,2004449819,44,T9819,9.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02204,2004051324,05,H1324,5.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02205,2004449888,44,T9888,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02206,2004114400,11,R4400,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02207,2004450021,45,T0021,8.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02208,2004643066,64,K3066,6.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02209,2004051006,05,H1006,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02210,2004114696,11,R4696,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02211,2004114418,11,R4418,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02212,2004449843,44,T9843,7.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02213,2004051134,05,H1134,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02214,2004050921,05,H0921,5.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02215,2004450155,45,T0155,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02216,2004051141,05,H1141,6.4,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02217,2004051049,05,H1049,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02218,2004114468,11,R4468,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02219,2004114808,11,R4808,8.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02220,2004450107,45,T0107,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02221,2004450083,45,T0083,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02222,2004450199,45,T0199,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02223,2004643074,64,K3074,7.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02224,2004114385,11,R4385,8.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02225,2004050945,05,H0945,4.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02226,2004114411,11,R4411,8.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02227,2004450181,45,T0181,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02228,2004115017,11,R5017,6.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02229,2004114615,11,R4615,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02230,2004114812,11,R4812,5.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02231,2004114617,11,R4617,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02232,2004114293,11,R4293,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02233,2004449857,44,T9857,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02234,2004449876,44,T9876,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02235,2004050912,05,H0912,6.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02236,2004114762,11,R4762,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02237,2004051042,05,H1042,4.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02238,2004050906,05,H0906,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02239,2004114678,11,R4678,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02240,2004114642,11,R4642,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02241,2004450156,45,T0156,7.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02242,2004449858,44,T9858,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02243,2004114248,11,R4248,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02244,2004114290,11,R4290,8.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02245,2004450106,45,T0106,8.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02246,2004114577,11,R4577,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02247,2004114362,11,R4362,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02248,2004114763,11,R4763,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02249,2004449904,44,T9904,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02250,2004449973,44,T9973,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02251,2004114943,11,R4943,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02252,2004050955,05,H0955,5.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02253,2004115089,11,R5089,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02254,2004114429,11,R4429,6.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02255,2004643182,64,K3182,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02256,2004114863,11,R4863,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02257,2004450214,45,T0214,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02258,2004051202,05,H1202,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02259,2004051009,05,H1009,5.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02260,2004450147,45,T0147,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02261,2004450191,45,T0191,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02262,2004050747,05,H0747,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02263,2004449871,44,T9871,8.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02264,2004050895,05,H0895,5.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02265,2004643006,64,K3006,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02266,2004114259,11,R4259,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02267,2004643024,64,K3024,9.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02268,2004114320,11,R4320,8.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02269,2004643161,64,K3161,8.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02270,2004114694,11,R4694,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02271,2004449974,44,T9974,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02272,2004450057,45,T0057,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02273,2004051187,05,H1187,6.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02274,2004450058,45,T0058,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02275,2004114384,11,R4384,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02276,2004450182,45,T0182,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02277,2004114957,11,R4957,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02278,2004115149,11,R5149,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02279,2004450035,45,T0035,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02280,2004114277,11,R4277,10.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02281,2004051338,05,H1338,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02282,2004114285,11,R4285,7.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02283,2004114549,11,R4549,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02284,2004050903,05,H0903,6.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02285,2004449969,44,T9969,9.4,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02286,2004114462,11,R4462,8.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02287,2004115192,11,R5192,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02288,2004114571,11,R4571,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02289,2004450165,45,T0165,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02290,2004114303,11,R4303,9.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02291,2004114793,11,R4793,9.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02292,2004051080,05,H1080,5.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02293,2004449842,44,T9842,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02294,2004051261,05,H1261,5.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02295,2004450208,45,T0208,10.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02296,2004643187,64,K3187,8.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02297,2004449810,44,T9810,9.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02298,2004643115,64,K3115,8.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02299,2004450204,45,T0204,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02300,2004114783,11,R4783,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02301,2004115128,11,R5128,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02302,2004450098,45,T0098,8.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02303,2004115023,11,R5023,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02304,2004114603,11,R4603,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02305,2004051368,05,H1368,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02306,2004115095,11,R5095,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,?
05SH02307,2004449861,44,T9861,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02308,2004115068,11,R5068,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02309,2004114754,11,R4754,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02310,2004114902,11,R4902,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02311,2004643164,64,K3164,10.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02312,2004051341,05,H1341,6.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02313,2004450194,45,T0194,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02314,2004450196,45,T0196,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02315,2004450219,45,T0219,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02316,2004114915,11,R4915,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02317,2004115224,11,R5224,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02318,2004643075,64,K3075,7.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02319,2004449883,44,T9883,10.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02320,2004821128,82,X1128,6.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02321,2004449923,44,T9923,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02322,2004050956,05,H0956,5.4,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02323,2004051194,05,H1194,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02324,2004449934,44,T9934,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02325,2004051152,05,H1152,5.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02326,2004114687,11,R4687,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02327,2004114525,11,R4525,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02328,2004114299,11,R4299,8.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02329,2004114789,11,R4789,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02330,2004450025,45,T0025,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02331,2004114270,11,R4270,8.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02332,2004114283,11,R4283,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02333,2004114336,11,R4336,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02334,2004449988,44,T9988,8.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02335,2004114663,11,R4663,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02336,2004114492,11,R4492,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02337,2004114555,11,R4555,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02338,2004643028,64,K3028,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02339,2004114250,11,R4250,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02340,2004051107,05,H1107,5.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02341,2004114435,11,R4435,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02342,2004450092,45,T0092,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02343,2004051253,05,H1253,5.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02344,2004051039,05,H1039,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02345,2004449826,44,T9826,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02346,2004114409,11,R4409,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02347,2004050889,05,H0889,5.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02348,2004643107,64,K3107,8.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02349,2004050863,05,H0863,7.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02350,2004114486,11,R4486,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02351,2004114823,11,R4823,5.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02352,2004643191,64,K3191,8.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02353,2004450065,45,T0065,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02354,2004051153,05,H1153,6.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02355,2004115050,11,R5050,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02356,2004820903,82,X0903,9.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02357,2004114928,11,R4928,7.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02358,2004114323,11,R4323,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02359,2004450122,45,T0122,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02360,2004114517,11,R4517,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02361,2004114655,11,R4655,7.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02362,2004051307,05,H1307,5.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02363,2004051193,05,H1193,5.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02364,2004051269,05,H1269,5.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02365,2004051093,05,H1093,5.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02366,2004114371,11,R4371,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02367,2004820973,82,X0973,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02368,2004643009,64,K3009,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02369,2004114971,11,R4971,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02370,2004450137,45,T0137,10.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02371,2004115142,11,R5142,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02372,2004114500,11,R4500,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02373,2004450005,45,T0005,8.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02374,2004051135,05,H1135,4.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02375,2004050806,05,H0806,4.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02376,2004114301,11,R4301,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02377,2004114298,11,R4298,8.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02378,2004821498,82,X1498,5.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02379,2004820963,82,X0963,8.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02380,2004450016,45,T0016,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02381,2004051121,05,H1121,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02382,2004450041,45,T0041,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02383,2004115007,11,R5007,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02384,2004114990,11,R4990,5.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02385,2004114268,11,R4268,6.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02386,2004050876,05,H0876,5.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02387,2003820288,82,X0288,10.2,60,4,2,2005-03-14,73,YRLG EWE / ORE,4,W/ YRLG EWES
05SH02388,2004450145,45,T0145,7.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02389,2004115195,11,R5195,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02390,2004114322,11,R4322,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02391,2004114713,11,R4713,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02392,2004114574,11,R4574,9.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02393,2004449806,44,T9806,7.2,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02394,2004114355,11,R4355,8.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02395,2004450030,45,T0030,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02396,2004114605,11,R4605,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02397,2004050853,05,H0853,5.6,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02398,2004114996,11,R4996,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02399,2004114559,11,R4559,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02400,2004114785,11,R4785,6.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02401,2004450008,45,T0008,6.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02402,2004114471,11,R4471,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02403,2004051047,05,H1047,5.0,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02404,2004050918,05,H0918,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02405,2004114691,11,R4691,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02406,2004114533,11,R4533,9.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02407,2004050988,05,H0988,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02408,2004643158,64,K3158,7.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02409,2004449949,44,T9949,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02410,2004050850,05,H0850,6.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02411,2004050864,05,H0864,7.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02412,2004114612,11,R4612,8.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02413,2004643120,64,K3120,8.4,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02414,2004051084,05,H1084,5.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02415,2004114895,11,R4895,6.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02416,2004114800,11,R4800,7.0,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02417,2004114454,11,R4454,7.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02418,2004115185,11,R5185,5.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02419,2004114563,11,R4563,6.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02420,2004050861,05,H0861,4.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02421,2004114781,11,R4781,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02422,2004114427,11,R4427,7.6,60,4,2,2005-03-14,73,YRLG EWE,4,
