UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
98SH03093,1994105101,10,S5101,2,10,8.8,64,2,1998-03-11,70,1,,07,4.0,158,1998-05-08,1,,98
98SH03094,1995105749,10,S5749,2,13,9.4,62,3,1998-03-11,70,1,,07,3.0,200,1998-04-23,1,,98
98SH03095,1996107060,10,S7060,2,12,12.0,62,3,1998-03-11,70,1,,42,2.0,150,1998-04-30,1,108,98
98SH03096,1995105540,10,S5540,2,11,9.4,60,4,1998-03-11,70,1,,07,3.0,0,,*,,98
98SH03097,1996107019,10,S7019,2,13,11.6,62,3,1998-03-11,70,1,,43,2.0,157,1998-04-23,1,96,98
98SH03098,1995637971,63,K7971,2,62,12.2,60,4,1998-03-11,70,1,,06,3.0,190,1998-05-08,1,,98
98SH03099,1996107366,10,S7366,2,13,9.2,62,3,1998-03-11,70,1,,43,2.0,163,1998-05-01,2,95,98
98SH03100,1991101449,10,S1449,2,10,11.4,60,4,1998-03-11,70,1,,42,7.0,139,1998-05-26,2,,98
98SH03101,1992636523,63,K6523,2,61,11.2,58,5,1998-03-11,70,1,,06,6.0,155,1998-05-19,H,,98
98SH03102,1993636788,63,K6788,2,00,6.8,58,5,1998-03-11,70,1,,05,5.0,180,1998-04-23,1,,98
98SH03103,1991635685,63,K5685,2,61,12.2,58,5,1998-03-11,70,1,,06,7.0,234,1998-04-23,1,,98
98SH03104,1991441978,44,T1978,2,48,9.0,64,2,1998-03-11,70,1,,02,7.0,179,1998-05-01,2,,98
98SH03105,1994104710,10,S4710,2,10,12.6,60,4,1998-03-11,70,1,,07,4.0,167,1998-06-18,5,,98
98SH03106,1993636824,63,K6824,2,62,11.4,58,5,1998-03-11,70,1,,06,5.0,212,1998-05-08,1,,98
98SH03107,1995105978,10,S5978,2,12,10.8,62,3,1998-03-11,70,1,,43,3.0,187,1998-04-30,1,,98
98SH03108,1996106739,10,S6739,2,12,9.0,60,4,1998-03-11,70,1,,43,2.0,168,1998-04-23,1,80,98
98SH03109,1995638445,63,K8445,2,61,12.2,60,4,1998-03-11,70,1,,06,3.0,226,1998-04-23,1,,98
98SH03110,1992635941,63,K5941,2,60,13.0,60,4,1998-03-11,70,1,,06,6.0,244,1998-04-23,2,,98
98SH03111,1996639190,63,K9190,2,62,9.8,58,5,1998-03-11,70,1,,06,2.0,205,1998-04-23,2,102,98
98SH03112,1992103120,10,S3120,2,12,8.8,62,3,1998-03-11,70,1,,07,6.0,196,1998-04-23,2,,98
98SH03113,1996107025,10,S7025,2,13,10.4,60,4,1998-03-11,70,1,,43,2.0,134,1998-04-23,1,96,98
98SH03114,1992636447,63,K6447,2,62,12.6,58,5,1998-03-11,70,1,,06,6.0,184,1998-05-19,H,,98
98SH03115,1995105674,10,S5674,2,12,10.6,60,4,1998-03-11,70,1,,07,3.0,185,1998-04-23,2,,98
98SH03116,1995105512,10,S5512,2,13,7.4,62,3,1998-03-11,70,1,,43,3.0,187,1998-04-23,2,,98
98SH03117,1991101315,10,S1315,2,13,8.8,62,3,1998-03-11,70,1,,07,7.0,162,1998-05-08,1,,98
98SH03118,1992636311,63,K6311,2,62,9.4,60,4,1998-03-11,70,1,,06,6.0,215,1998-05-01,2,,98
98SH03119,1996107430,10,S7430,2,12,10.2,60,4,1998-03-11,70,1,,07,2.0,149,1998-05-12,2,82,98
98SH03120,1995637967,63,K7967,2,61,8.8,60,4,1998-03-11,70,1,,06,3.0,185,1998-04-23,1,,98
98SH03121,1993637016,63,K7016,2,62,10.0,60,4,1998-03-11,70,1,,06,5.0,173,1998-04-23,1,,98
98SH03122,1992443279,44,T3279,2,48,8.8,60,4,1998-03-11,70,1,,02,6.0,201,1998-04-23,2,,98
98SH03123,1994105153,10,S5153,2,10,13.4,58,5,1998-03-11,70,1,,42,4.0,194,1998-05-26,2,,98
98SH03124,1994637518,63,K7518,2,00,9.8,60,4,1998-03-11,70,1,,05,4.0,216,1998-04-23,1,,98
98SH03125,1991635252,63,K5252,2,61,11.0,56,6,1998-03-11,70,1,,06,7.0,231,1998-04-30,1,,98
98SH03126,1996639136,63,K9136,2,00,7.2,60,4,1998-03-11,70,1,,05,2.0,149,1998-04-30,1,,98
98SH03127,1996106880,10,S6880,2,12,10.6,60,4,1998-03-11,70,1,,07,2.0,164,1998-04-23,2,91,98
98SH03128,1995105566,10,S5566,2,00,10.2,58,5,1998-03-11,70,1,,05,3.0,174,1998-04-23,2,,98
98SH03129,1996639150,63,K9150,2,00,8.2,62,3,1998-03-11,70,1,,05,2.0,182,1998-04-23,2,,98
98SH03130,1992443158,44,T3158,2,48,9.4,62,3,1998-03-11,70,1,,02,6.0,173,1998-04-30,1,,98
98SH03131,1992635971,63,K5971,2,61,11.2,58,5,1998-03-11,70,1,,06,6.0,246,1998-05-01,2,,98
98SH03132,1995106370,10,S6370,2,11,9.6,60,4,1998-03-11,70,1,,07,3.0,0,,*,,98
98SH03133,1994104842,10,S4842,2,11,10.0,62,3,1998-03-11,70,1,,07,4.0,0,1998-06-01,X,,98
98SH03134,1994637300,63,K7300,2,62,11.2,60,4,1998-03-11,70,1,,06,4.0,168,1998-05-01,2,,98
98SH03135,1994637278,63,K7278,2,61,10.2,60,4,1998-03-11,70,1,,06,4.0,197,1998-04-23,2,,98
98SH03136,1996638822,63,K8822,2,00,9.6,60,4,1998-03-11,70,1,,05,2.0,210,1998-04-23,1,,98
98SH03137,1994105065,10,S5065,2,10,10.2,60,4,1998-03-11,70,1,,42,4.0,177,1998-04-30,1,,98
98SH03138,1992636007,63,K6007,2,60,10.8,58,5,1998-03-11,70,1,,06,6.0,215,1998-04-23,1,,98
98SH03139,1995105967,10,S5967,2,11,10.0,64,2,1998-03-11,70,1,,07,3.0,151,1998-04-23,2,,98
98SH03140,1996638942,63,K8942,2,62,9.8,58,5,1998-03-11,70,1,,06,2.0,155,1998-04-23,2,85,98
98SH03141,1995637778,63,K7778,2,60,9.6,58,5,1998-03-11,70,1,,06,3.0,198,1998-05-01,2,,98
98SH03142,1994104673,10,S4673,2,12,9.0,62,3,1998-03-11,70,1,,07,4.0,136,1998-05-08,1,,98
98SH03143,1993636911,63,K6911,2,62,9.8,58,5,1998-03-11,70,1,,06,5.0,188,1998-04-23,1,,98
98SH03144,1995105616,10,S5616,2,12,9.2,64,2,1998-03-11,70,1,,43,3.0,174,1998-04-23,2,,98
98SH03145,1993103848,10,S3848,2,12,10.0,62,3,1998-03-11,70,1,,07,5.0,166,1998-04-23,1,,98
98SH03146,1996107073,10,S7073,2,00,9.6,60,4,1998-03-11,70,1,,05,2.0,165,1998-04-23,1,,98
98SH03147,1994105096,10,S5096,2,12,9.6,60,4,1998-03-11,70,1,,07,4.0,204,1998-04-23,1,,98
98SH03148,1994104721,10,S4721,2,12,11.2,62,3,1998-03-11,70,1,,07,4.0,205,1998-04-23,2,,98
98SH03149,1995638357,63,K8357,2,60,10.4,58,5,1998-03-11,70,1,,06,3.0,205,1998-05-08,1,,98
98SH03150,1996106780,10,S6780,2,12,12.2,60,4,1998-03-11,70,1,,07,2.0,172,1998-04-30,1,98,98
98SH03151,1995106203,10,S6203,2,11,9.6,64,2,1998-03-11,70,1,,07,3.0,170,1998-04-23,1,,98
98SH03152,1995638190,63,K8190,2,62,10.6,60,4,1998-03-11,70,1,,06,3.0,179,1998-04-23,1,,98
98SH03153,1993636753,63,K6753,2,00,8.4,60,4,1998-03-11,70,1,,05,5.0,198,1998-04-23,2,,98
98SH03154,1993636827,63,K6827,2,60,9.4,60,4,1998-03-11,70,1,,06,5.0,222,1998-04-30,1,,98
98SH03155,1994104769,10,S4769,2,12,9.6,60,4,1998-03-11,70,1,,43,4.0,141,1998-05-01,2,,98
98SH03156,1994637041,63,K7041,2,61,12.2,58,5,1998-03-11,70,1,,06,4.0,199,1998-04-23,1,,98
98SH03157,1996107119,10,S7119,2,12,10.4,62,3,1998-03-11,70,1,,43,2.0,153,1998-04-30,1,80,98
98SH03158,1995105580,10,S5580,2,10,14.0,58,5,1998-03-11,70,1,,07,3.0,167,1998-05-08,1,,98
98SH03159,1995638009,63,K8009,2,61,11.6,58,5,1998-03-11,70,1,,06,3.0,214,1998-04-23,2,,98
98SH03160,1995105935,10,S5935,2,11,10.4,60,4,1998-03-11,70,1,,07,3.0,160,1998-04-30,1,,98
98SH03161,1992443559,44,T3559,2,48,10.4,62,3,1998-03-11,70,1,,02,6.0,203,1998-04-23,1,,98
98SH03162,1995106023,10,S6023,2,10,10.2,60,4,1998-03-11,70,1,,43,3.0,148,1998-04-23,1,,98
98SH03163,1995105658,10,S5658,2,10,11.2,60,4,1998-03-11,70,1,,07,3.0,165,1998-05-26,2,,98
98SH03164,1995105524,10,S5524,2,12,12.0,60,4,1998-03-11,70,1,,07,3.0,201,1998-05-08,1,,98
98SH03165,1994104956,10,S4956,2,11,10.2,60,4,1998-03-11,70,1,,07,4.0,155,1998-05-19,H,,98
98SH03166,1996107179,10,S7179,2,10,10.4,64,2,1998-03-11,70,1,,43,2.0,169,1998-05-01,2,78,98
98SH03167,1996638989,63,K8989,2,00,8.9,58,5,1998-03-11,70,1,,05,2.0,166,1998-05-08,1,,98
98SH03168,1992443045,44,T3045,2,48,11.4,60,4,1998-03-11,70,1,,02,6.0,181,1998-04-30,1,,98
98SH03169,1996445179,44,T5179,2,ID,9.0,62,3,1998-03-11,70,1,,02,2.0,166,1998-04-30,1,,98
98SH03170,1995638328,63,K8328,2,62,13.4,58,5,1998-03-11,70,1,,06,3.0,210,1998-04-23,2,,98
98SH03171,1991102068,10,S2068,2,10,7.4,64,2,1998-03-11,70,1,,07,7.0,178,1998-05-08,1,,98
98SH03172,1994104865,10,S4865,2,12,8.4,62,3,1998-03-11,70,1,,07,4.0,200,1998-05-01,2,,98
98SH03173,1996638879,63,K8879,2,00,7.2,58,5,1998-03-11,70,1,,05,2.0,158,1998-04-23,2,,98
98SH03174,1994637134,63,K7134,2,61,10.6,60,4,1998-03-11,70,1,,06,4.0,210,1998-04-23,1,,98
98SH03175,1996638895,63,K8895,2,00,10.6,58,5,1998-03-11,70,1,,05,2.0,136,1998-05-26,2,,98
98SH03176,1995106412,10,S6412,2,13,14.6,62,3,1998-03-11,70,1,,42,3.0,196,1998-04-23,1,,98
98SH03177,1992103042,10,S3042,2,12,11.8,58,5,1998-03-11,70,1,,07,6.0,213,1998-05-12,2,,98
98SH03178,1994637292,63,K7292,2,61,10.0,60,4,1998-03-11,70,1,,06,4.0,197,1998-04-30,1,,98
98SH03179,1996638527,63,K8527,2,62,9.0,58,5,1998-03-11,70,1,,06,2.0,202,1998-04-23,2,100,98
98SH03180,1995106136,10,S6136,2,11,10.2,60,4,1998-03-11,70,1,,07,3.0,174,1998-04-23,1,,98
98SH03181,1996106794,10,S6794,2,11,8.0,62,3,1998-03-11,70,1,,07,2.0,153,1998-04-30,1,76,98
98SH03182,1996107274,10,S7274,2,11,10.0,62,3,1998-03-11,70,1,,07,2.0,156,1998-05-08,1,78,98
98SH03183,1992636354,63,K6354,2,61,12.0,58,5,1998-03-11,70,1,,06,6.0,227,1998-04-23,2,,98
98SH03184,1993444105,44,T4105,2,48,9.6,60,4,1998-03-11,70,1,,02,5.0,162,1998-04-23,1,,98
98SH03185,1992103088,10,S3088,2,11,8.2,62,3,1998-03-11,70,1,,07,6.0,170,1998-05-01,2,,98
98SH03186,1994637348,63,K7348,2,60,9.2,58,5,1998-03-11,70,1,,06,4.0,203,1998-04-23,2,,98
98SH03187,1994105120,10,S5120,2,12,9.8,62,3,1998-03-11,70,1,,07,4.0,144,1998-05-08,1,,98
98SH03188,1994104959,10,S4959,2,11,9.2,62,3,1998-03-11,70,1,,07,4.0,167,1998-04-23,1,,98
98SH03189,1994104443,10,S4443,2,12,12.2,60,4,1998-03-11,70,1,,43,4.0,195,1998-05-01,2,,98
98SH03190,1996107470,10,S7470,2,10,9.8,60,4,1998-03-11,70,1,,43,2.0,180,1998-04-23,1,78,98
98SH03191,1996106631,10,S6631,2,11,8.4,62,3,1998-03-11,70,1,,07,2.0,157,1998-04-30,1,65,98
98SH03192,1996639026,63,K9026,2,60,11.0,56,6,1998-03-11,70,1,,06,2.0,182,1998-04-23,2,100,98
98SH03193,1991635478,63,K5478,2,61,9.0,58,5,1998-03-11,70,1,,06,7.0,200,1998-04-23,2,,98
98SH03194,1995105900,10,S5900,2,11,10.6,60,4,1998-03-11,70,1,,07,3.0,172,1998-04-23,1,,98
98SH03195,1995637794,63,K7794,2,62,10.8,58,5,1998-03-11,70,1,,06,3.0,178,1998-04-30,1,,98
98SH03196,1993636730,63,K6730,2,62,10.2,58,5,1998-03-11,70,1,,06,5.0,174,1998-04-30,1,,98
98SH03197,1994637509,63,K7509,2,60,11.4,62,3,1998-03-11,70,1,,06,4.0,219,1998-04-23,2,,98
98SH03198,1995106197,10,S6197,2,12,11.0,62,3,1998-03-11,70,1,,07,3.0,185,1998-05-01,2,,98
98SH03199,1995638428,63,K8428,2,61,13.6,58,5,1998-03-11,70,1,,06,3.0,201,1998-04-23,1,,98
98SH03200,1996107328,10,S7328,2,13,9.6,62,3,1998-03-11,70,1,,07,2.0,160,1998-04-23,1,90,98
98SH03201,1996445597,44,T5597,2,ID,11.2,58,5,1998-03-11,70,1,,02,2.0,185,1998-06-18,5,,98
98SH03202,1995105584,10,S5584,2,10,13.2,58,5,1998-03-11,70,1,,07,3.0,180,1998-04-23,2,,98
98SH03203,1996639107,63,K9107,2,62,13.6,60,4,1998-03-11,70,1,,06,2.0,196,1998-05-01,2,120,98
98SH03204,1995638181,63,K8181,2,61,9.6,62,3,1998-03-11,70,1,,06,3.0,181,1998-04-23,1,,98
98SH03205,1996638613,63,K8613,2,00,9.4,58,5,1998-03-11,70,1,,05,2.0,173,1998-04-23,1,,98
98SH03206,1994637482,63,K7482,2,61,12.6,58,5,1998-03-11,70,1,,06,4.0,203,1998-04-23,1,,98
98SH03207,1994637058,63,K7058,2,62,10.4,56,6,1998-03-11,70,1,Fix Big Tag,06,4.0,181,1998-04-23,2,,98
98SH03208,1994104709,10,S4709,2,10,10.2,62,3,1998-03-11,70,1,,07,4.0,162,1998-05-26,2,,98
98SH03209,1996638912,63,K8912,2,00,7.8,60,4,1998-03-11,70,1,,05,2.0,172,1998-04-23,1,,98
98SH03210,1994104848,10,S4848,2,10,10.2,62,3,1998-03-11,70,1,,43,4.0,170,1998-04-23,2,,98
98SH03211,1996107232,10,S7232,2,12,8.2,60,4,1998-03-11,70,1,,42,2.0,165,1998-04-30,1,80,98
98SH03212,1994104468,10,S4468,2,11,7.6,62,3,1998-03-11,70,1,,07,4.0,166,1998-04-23,1,,98
98SH03213,1996638776,63,K8776,2,00,8.6,58,5,1998-03-11,70,1,,05,2.0,172,1998-04-23,2,,98
98SH03214,1993636915,63,K6915,2,60,13.8,56,6,1998-03-11,70,1,,06,5.0,0,,*,,98
98SH03215,1994637032,63,K7032,2,60,9.6,58,5,1998-03-11,70,1,,06,4.0,200,1998-04-30,1,,98
98SH03216,1993636917,63,K6917,2,62,13.6,58,5,1998-03-11,70,1,,06,5.0,225,1998-05-01,2,,98
98SH03217,1995106325,10,S6325,2,12,9.6,62,3,1998-03-11,70,1,,07,3.0,147,1998-04-30,1,,98
98SH03218,1991101416,10,S1416,2,13,9.0,62,3,1998-03-11,70,1,,07,7.0,202,1998-06-18,5,,98
98SH03219,1995105728,10,S5728,2,13,9.4,60,4,1998-03-11,70,1,,07,3.0,161,1998-04-30,1,,98
98SH03220,1992443593,44,T3593,2,48,11.8,58,5,1998-03-11,70,1,,02,6.0,155,1998-06-18,5,,98
98SH03221,1996638865,63,K8865,2,00,8.6,60,4,1998-03-11,70,1,,05,2.0,165,1998-05-26,2,,98
98SH03222,1995637824,63,K7824,2,62,11.0,56,6,1998-03-11,70,1,,06,3.0,220,1998-05-08,1,,98
98SH03223,1994104885,10,S4885,2,10,13.6,60,4,1998-03-11,70,1,,42,4.0,183,1998-05-08,1,,98
98SH03224,1993636993,63,K6993,2,60,9.2,58,5,1998-03-11,70,1,,06,5.0,166,1998-05-19,H,,98
98SH03225,1994104851,10,S4851,2,11,8.6,62,3,1998-03-11,70,1,,07,4.0,177,1998-04-23,2,,98
98SH03226,1992636492,63,K6492,2,60,11.2,60,4,1998-03-11,70,1,,06,6.0,227,1998-04-23,1,,98
98SH03227,1994637059,63,K7059,2,61,10.2,58,5,1998-03-11,70,1,,06,4.0,195,1998-04-23,1,,98
98SH03228,1996107626,10,S7626,2,10,10.8,64,2,1998-03-11,70,1,,07,2.0,190,1998-06-18,5,78,98
98SH03229,1996107382,10,S7382,2,11,8.8,60,4,1998-03-11,70,1,,07,2.0,115,1998-05-01,2,80,98
98SH03230,1992636598,63,K6598,2,62,9.8,60,4,1998-03-11,70,1,,06,6.0,190,1998-04-30,1,,98
98SH03231,1995105951,10,S5951,2,13,9.8,62,3,1998-03-11,70,1,,07,3.0,178,1998-05-12,2,,98
98SH03232,1991635711,63,K5711,2,62,10.6,60,4,1998-03-11,70,1,,06,7.0,203,1998-04-23,1,,98
98SH03233,1995638081,63,K8081,2,60,13.8,56,6,1998-03-11,70,1,,06,3.0,222,1998-04-30,1,,98
98SH03234,1996106965,10,S6965,2,11,8.8,62,3,1998-03-11,70,1,,07,2.0,158,1998-04-30,1,86,98
98SH03235,1992636627,63,K6627,2,60,11.0,60,4,1998-03-11,70,1,,06,6.0,203,1998-06-18,5,,98
98SH03236,1993636688,63,K6688,2,62,9.2,58,5,1998-03-11,70,1,,06,5.0,181,1998-04-30,1,,98
98SH03237,1995638053,63,K8053,2,60,12.4,58,5,1998-03-11,70,1,,06,3.0,217,1998-04-23,1,,98
98SH03238,1992635896,63,K5896,2,61,9.2,60,4,1998-03-11,70,1,,06,6.0,197,1998-04-23,1,,98
98SH03239,1996106630,10,S6630,2,10,10.2,60,4,1998-03-11,70,1,,07,2.0,184,1998-04-23,2,80,98
98SH03240,1992443553,44,T3553,2,48,9.2,60,4,1998-03-11,70,1,,02,6.0,222,1998-04-23,1,,98
98SH03241,1996638948,63,K8948,2,00,10.0,54,7,1998-03-11,70,1,Britchy Clpg,05,2.0,162,1998-04-23,1,,98
98SH03242,1992636238,63,K6238,2,60,11.2,60,4,1998-03-11,70,1,,06,6.0,224,1998-05-01,2,,98
98SH03243,1993636955,63,K6955,2,62,13.6,56,6,1998-03-11,70,1,,06,5.0,196,1998-04-30,1,,98
98SH03244,1994104703,10,S4703,2,12,10.4,62,3,1998-03-11,70,1,,07,4.0,222,1998-04-23,1,,98
98SH03245,1995105778,10,S5778,2,11,10.4,62,3,1998-03-11,70,1,,07,3.0,169,1998-04-23,1,,98
98SH03246,1996638832,63,K8832,2,00,8.4,58,5,1998-03-11,70,1,,05,2.0,171,1998-04-23,2,,98
98SH03247,1995637844,63,K7844,2,62,11.8,56,6,1998-03-11,70,1,,06,3.0,162,1998-04-30,1,,98
98SH03248,1995638245,63,K8245,2,61,11.0,60,4,1998-03-11,70,1,,06,3.0,196,1998-04-23,2,,98
98SH03249,1996638698,63,K8698,2,61,10.2,58,5,1998-03-11,70,1,,06,2.0,213,1998-04-23,2,105,98
98SH03250,1996106603,10,S6603,2,10,10.8,60,4,1998-03-11,70,1,,07,2.0,171,1998-04-30,1,90,98
98SH03251,1991441861,44,T1861,2,48,11.2,60,4,1998-03-11,70,1,,02,7.0,170,1998-05-01,2,,98
98SH03252,1994104963,10,S4963,2,10,8.8,60,4,1998-03-11,70,1,,42,4.0,167,1998-04-23,2,,98
98SH03253,1993104117,10,S4117,2,00,10.4,58,5,1998-03-11,70,1,,08,5.0,177,1998-04-30,1,,98
98SH03254,1995105917,10,S5917,2,10,12.6,60,4,1998-03-11,70,1,,07,3.0,160,1998-05-26,2,,98
98SH03255,1996107148,10,S7148,2,11,8.4,62,3,1998-03-11,70,1,,07,2.0,140,1998-04-23,1,90,98
98SH03256,1991442537,44,T2537,2,48,11.8,60,4,1998-03-11,70,1,,02,6.5,189,1998-04-23,2,,98
98SH03257,1992102333,10,S2333,2,13,11.8,62,3,1998-03-11,70,1,,42,6.0,165,1998-04-23,2,,98
98SH03258,1995105825,10,S5825,2,13,9.6,60,4,1998-03-11,70,1,,07,3.0,179,1998-05-26,2,,98
98SH03259,1996638517,63,K8517,2,60,9.8,58,5,1998-03-11,70,1,,06,2.0,164,1998-04-23,1,98,98
98SH03260,1994637529,63,K7529,2,62,9.2,60,4,1998-03-11,70,1,,06,4.0,203,1998-05-01,2,,98
98SH03261,1995105793,10,S5793,2,10,10.2,60,4,1998-03-11,70,1,,43,3.0,173,1998-05-08,1,,98
98SH03262,1992103015,10,S3015,2,12,10.6,60,4,1998-03-11,70,1,,07,6.0,178,1998-04-23,1,,98
98SH03263,1994637281,63,K7281,2,61,9.0,62,3,1998-03-11,70,1,,06,4.0,196,1998-04-23,1,,98
98SH03264,1995105833,10,S5833,2,13,9.2,62,3,1998-03-11,70,1,,07,3.0,182,1998-05-01,2,,98
98SH03265,1992102580,10,S2580,2,12,10.6,62,3,1998-03-11,70,1,,07,6.0,183,1998-04-30,1,,98
98SH03266,1993103970,10,S3970,2,10,10.4,62,3,1998-03-11,70,1,,43,5.0,163,1998-04-23,1,,98
98SH03267,1995105663,10,S5663,2,12,11.8,60,4,1998-03-11,70,1,,43,3.0,155,1998-05-01,2,,98
98SH03268,1996106879,10,S6879,2,13,12.6,62,3,1998-03-11,70,1,,42,2.0,140,1998-05-12,2,100,98
98SH03269,1996107596,10,S7596,2,12,9.2,62,3,1998-03-11,70,1,,07,2.0,144,1998-05-12,2,81,98
98SH03270,1992635972,63,K5972,2,60,10.6,56,6,1998-03-11,70,1,,06,6.0,205,1998-04-30,1,,98
98SH03271,1993444109,44,T4109,2,48,9.4,60,4,1998-03-11,70,1,,02,5.0,200,1998-04-23,1,,98
98SH03272,1992102828,10,S2828,2,10,7.6,60,4,1998-03-11,70,1,,07,6.0,142,1998-05-19,H,,98
98SH03273,1996107270,10,S7270,2,11,7.2,62,3,1998-03-11,70,1,,07,2.0,160,1998-06-18,5,78,98
98SH03274,1992103104,10,S3104,2,12,7.6,60,4,1998-03-11,70,1,,07,6.0,185,1998-04-23,1,,98
98SH03275,1990634770,63,K4770,2,60,14.0,56,6,1998-03-11,70,1,,06,8.0,201,1998-05-08,1,,98
98SH03276,1992102654,10,S2654,2,11,10.8,60,4,1998-03-11,70,1,,42,6.0,201,1998-04-30,1,,98
98SH03277,1993104239,10,S4239,2,10,8.4,62,3,1998-03-11,70,1,,42,5.0,176,1998-04-30,1,,98
98SH03278,1993636964,63,K6964,2,60,8.5,60,4,1998-03-11,70,1,Use Avg Grfl,06,5.0,242,1998-04-30,1,,98
98SH03279,1996107285,10,S7285,2,12,9.8,62,3,1998-03-11,70,1,,42,2.0,144,1998-04-23,1,83,98
98SH03280,1995106164,10,S6164,2,10,10.0,62,3,1998-03-11,70,1,,07,3.0,150,1998-05-01,2,,98
98SH03281,1996638607,63,K8607,2,60,10.4,58,5,1998-03-11,70,1,,06,2.0,180,1998-04-30,1,102,98
98SH03282,1994105164,10,S5164,2,10,11.2,60,4,1998-03-11,70,1,,42,4.0,189,1998-04-30,1,,98
98SH03283,1992102622,10,S2622,2,12,12.0,60,4,1998-03-11,70,1,,42,6.0,152,1998-04-30,1,,98
98SH03284,1996106942,10,S6942,2,10,10.4,60,4,1998-03-11,70,1,,07,2.0,146,1998-05-08,1,90,98
98SH03285,1995105534,10,S5534,2,12,9.6,60,4,1998-03-11,70,1,,43,3.0,131,1998-04-23,1,,98
98SH03286,1991635151,63,K5151,2,61,11.4,56,6,1998-03-11,70,1,,06,7.0,175,1998-04-23,1,,98
98SH03287,1996638626,63,K8626,2,60,10.8,58,5,1998-03-11,70,1,,06,2.0,201,1998-04-30,1,95,98
98SH03288,1994104909,10,S4909,2,12,9.2,60,4,1998-03-11,70,1,,07,4.0,178,1998-04-23,2,,98
98SH03289,1992636189,63,K6189,2,61,10.2,58,5,1998-03-11,70,1,,06,6.0,177,1998-06-18,5,,98
98SH03290,1993636990,63,K6990,2,00,10.4,58,5,1998-03-11,70,1,,05,5.0,194,1998-04-30,1,,98
98SH03291,1994104850,10,S4850,2,11,8.2,62,3,1998-03-11,70,1,,07,4.0,160,1998-05-01,2,,98
98SH03292,1995105798,10,S5798,2,13,12.6,60,4,1998-03-11,70,1,,07,3.0,183,1998-05-12,2,,98
98SH03293,1992635884,63,K5884,2,62,10.0,60,4,1998-03-11,70,1,,06,6.0,209,1998-04-23,2,,98
98SH03294,1992102544,10,S2544,2,10,11.0,62,3,1998-03-11,70,1,,41,6.0,170,1998-04-30,1,,98
98SH03295,1992443395,44,T3395,2,48,10.8,58,5,1998-03-11,70,1,,02,6.0,212,1998-04-30,1,,98
98SH03296,1994104833,10,S4833,2,10,9.0,62,3,1998-03-11,70,1,,42,4.0,188,1998-04-23,2,,98
98SH03297,1994637321,63,K7321,2,60,11.0,58,5,1998-03-11,70,1,,06,4.0,185,1998-04-23,1,,98
98SH03298,1995105562,10,S5562,2,10,10.8,60,4,1998-03-11,70,1,,07,3.0,208,1998-05-12,2,,98
98SH03299,1995638107,63,K8107,2,62,11.4,58,5,1998-03-11,70,1,,06,3.0,171,1998-04-23,2,,98
98SH03300,1995105720,10,S5720,2,11,10.0,60,4,1998-03-11,70,1,,07,3.0,202,1998-06-18,5,,98
98SH03301,1995106282,10,S6282,2,11,8.4,62,3,1998-03-11,70,1,,07,3.0,166,1998-05-19,H,,98
98SH03302,1995106131,10,S6131,2,11,11.0,58,5,1998-03-11,70,1,,43,3.0,163,1998-05-19,H,,98
98SH03303,1995105921,10,S5921,2,13,8.0,62,3,1998-03-11,70,1,,07,3.0,183,1998-05-08,1,,98
98SH03304,1992102539,10,S2539,2,10,10.2,62,3,1998-03-11,70,1,,42,6.0,147,1998-05-01,2,,98
98SH03305,1996638992,63,K8992,2,00,9.8,58,5,1998-03-11,70,1,,05,2.0,189,1998-04-23,1,,98
98SH03306,1994104513,10,S4513,2,11,9.4,60,4,1998-03-11,70,1,,43,4.0,182,1998-04-23,1,,98
98SH03307,1995106052,10,S6052,2,11,9.6,62,3,1998-03-11,70,1,,07,3.0,168,1998-04-23,2,,98
98SH03308,1996638645,63,K8645,2,00,10.0,56,6,1998-03-11,70,1,,05,2.0,216,1998-04-23,1,,98
98SH03309,1992102590,10,S2590,2,12,8.8,62,3,1998-03-11,70,1,,07,6.0,167,1998-04-30,1,,98
98SH03310,1994105178,10,S5178,2,12,9.4,64,2,1998-03-11,70,1,,41,4.0,162,1998-04-23,1,,98
98SH03311,1996445362,44,T5362,2,ID,8.2,62,3,1998-03-11,70,1,,02,2.0,186,1998-04-23,1,,98
98SH03312,1996107380,10,S7380,2,12,10.4,62,3,1998-03-11,70,1,,42,2.0,135,1998-05-08,1,96,98
98SH03313,1995106208,10,S6208,2,10,8.6,60,4,1998-03-11,70,1,,07,3.0,160,1998-04-30,1,,98
98SH03314,1992103081,10,S3081,2,11,12.4,58,5,1998-03-11,70,1,,42,6.0,185,1998-04-23,1,,98
98SH03315,1993636669,63,K6669,2,61,10.2,58,5,1998-03-11,70,1,,06,5.0,201,1998-04-23,1,,98
98SH03316,1996107229,10,S7229,2,13,10.6,60,4,1998-03-11,70,1,,07,2.0,164,1998-06-18,5,91,98
98SH03317,1996445467,44,T5467,2,ID,9.8,62,3,1998-03-11,70,1,,02,2.0,160,1998-06-18,5,,98
98SH03318,1995637816,63,K7816,2,60,11.6,58,5,1998-03-11,70,1,,06,3.0,149,1998-05-19,H,,98
98SH03319,1995106393,10,S6393,2,13,8.0,62,3,1998-03-11,70,1,,07,3.0,175,1998-05-12,2,,98
