UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
00SH03682,1994041592,2,2000-03-12,72,3,04,A1592,6.8,60,4,,30,5.5,161,2000-04-25,3,0,00
00SH03683,1992635986,2,2000-03-12,72,3,63,K5986,12.4,56,6,,06,8.0,192,2000-04-25,3,0,00
00SH03684,1998008793,2,2000-03-12,72,3,00, 8793,9.0,58,5,,06,2.0,133,2000-04-25,3,98,00
00SH03685,1995638280,2,2000-03-12,72,3,63,K8280,10.6,58,5,,06,5.0,189,2000-04-25,L,0,00
00SH03686,1994000740,2,2000-03-12,72,3,00, 9090,6.4,60,4,? 9090 ?,00,6.0,168,2000-04-25,3,0,00
00SH03687,1996042848,2,2000-03-12,72,3,04,A2848,5.2,58,5,,30,4.0,143,2000-04-25,3,0,00
00SH03688,1995050333,2,2000-03-12,72,3,05,50333,6.0,60,4,,00,5.0,157,2000-04-25,H,0,00
00SH03689,1996006143,2,2000-03-12,72,3,00, 6143,8.2,60,4,,00,4.0,173,2000-04-25,3,0,00
00SH03690,1995050120,2,2000-03-12,72,3,05,50120,9.4,60,4,,00,5.0,157,2000-04-25,3,0,00
00SH03691,1994000644,2,2000-03-12,72,3,00,  562,8.0,60,4,,00,6.0,151,2000-04-25,3,0,00
00SH03692,1995637856,2,2000-03-12,72,3,63,K7856,12.0,54,7,,06,5.0,156,2000-04-25,L,0,00
00SH03693,1996043675,2,2000-03-12,72,3,04,A3675,7.0,60,4,,30,3.5,167,2000-04-25,3,0,00
00SH03694,1994000332,2,2000-03-12,72,3,00,   97,9.2,60,4,,00,6.0,138,2000-04-25,3,0,00
00SH03695,1996106750,2,2000-03-12,72,3,10,S6750,14.2,58,5,,43,4.0,177,2000-04-25,3,0,00
00SH03696,1993104064,2,2000-03-12,72,3,10,  542,7.8,62,3,,07,7.0,153,2000-04-25,3,0,00
00SH03697,1998008323,2,2000-03-12,72,3,00, 8323,11.3,60,4,,43,2.0,139,2000-04-25,3,98,00
00SH03698,1998008244,2,2000-03-12,72,3,00, 8244,8.4,56,6,,30,2.0,186,2000-04-25,3,0,00
00SH03699,1995050396,2,2000-03-12,72,3,05,50396,8.0,60,4,,00,5.0,177,2000-04-25,3,0,00
00SH03700,1993003186,2,2000-03-12,72,3,00, 5555,9.8,58,5,,00,7.0,187,2000-04-25,3,0,00
00SH03701,1995050252,2,2000-03-12,72,3,05,50252,12.4,60,4,,00,5.0,169,2000-04-25,5,0,00
00SH03702,1998008634,2,2000-03-12,72,3,00, 8634,11.2,56,6,,06,2.0,155,2000-04-25,3,100,00
00SH03703,1998446785,2,2000-03-12,72,3,44,T6785,12.2,58,5,,02,2.0,176,2000-04-25,3,0,00
00SH03704,1997639848,2,2000-03-12,72,3,63,K9848,10.0,58,5,,06,3.0,161,2000-04-25,3,0,00
00SH03705,1993636937,2,2000-03-12,72,3,63,K6937,9.6,58,5,,06,7.0,191,2000-04-25,L,0,00
00SH03706,1996639127,2,2000-03-12,72,3,63,K9127,13.8,56,6,,06,4.0,220,2000-04-25,3,0,00
00SH03707,1995050696,2,2000-03-12,72,3,05,50696,8.8,62,3,,00,5.0,160,2000-04-25,3,0,00
00SH03708,1998008307,2,2000-03-12,72,3,00, 8307,9.0,62,3,,07,2.0,130,2000-04-25,3,98,00
00SH03709,1998446770,2,2000-03-12,72,3,44,T6770,8.6,60,4,,02,2.0,142,2000-04-25,3,0,00
00SH03710,1998008039,2,2000-03-12,72,3,00, 8039,9.4,62,3,,07,2.0,126,2000-04-25,3,80,00
00SH03711,1993104045,2,2000-03-12,72,3,10,S4045,8.6,62,3,,07,7.0,162,2000-04-25,3,0,00
00SH03712,1997007205,2,2000-03-12,72,3,00, 7205,7.4,62,3,,00,3.0,160,2000-04-25,3,0,00
00SH03713,1997007414,2,2000-03-12,72,3,00, 7414,9.6,60,4,,00,3.0,150,2000-04-25,3,0,00
00SH03714,1995042752,2,2000-03-12,72,3,04,A2752,7.6,58,5,,30,4.5,191,2000-04-25,3,0,00
00SH03715,1997639520,2,2000-03-12,72,3,63,K9520,10.2,56,6,,06,3.0,169,2000-04-25,3,0,00
00SH03716,1995637836,2,2000-03-12,72,3,63,K7836,11.2,56,6,,06,5.0,170,2000-04-25,3,0,00
00SH03717,1997107775,2,2000-03-12,72,3,10,S7775,12.6,60,4,,07,3.0,160,2000-04-25,3,0,00
00SH03718,1998008780,2,2000-03-12,72,3,00, 8780,8.2,58,5,,30,2.0,160,2000-04-25,3,0,00
00SH03719,1993103964,2,2000-03-12,72,3,10, 5115,8.4,62,3,,07,7.0,159,2000-04-25,3,0,00
00SH03720,1998008320,2,2000-03-12,72,3,00, 8320,12.1,60,4,,43,2.0,154,2000-04-25,3,96,00
00SH03721,1995050188,2,2000-03-12,72,3,05,50188,9.2,56,6,,00,5.0,158,2000-04-25,3,0,00
00SH03722,1998008277,2,2000-03-12,72,3,00, 8277,10.0,60,4,,01,2.0,155,2000-04-25,3,0,00
00SH03723,1998446485,2,2000-03-12,72,3,44,T6485,10.0,60,4,,02,2.0,147,2000-04-25,3,0,00
00SH03724,1996006022,2,2000-03-12,72,3,00, 6022,9.8,62,3,,00,4.0,152,2000-04-25,3,0,00
00SH03725,1998045885,2,2000-03-12,72,3,04,A5885,7.0,60,4,,30,1.5,165,2000-04-25,3,0,00
00SH03726,1998446838,2,2000-03-12,72,3,44,T6838,9.0,60,4,,02,2.0,150,2000-04-25,3,0,00
00SH03727,1996638959,2,2000-03-12,72,3,63,K8959,9.0,58,5,,06,4.0,185,2000-04-25,L,0,00
00SH03728,1995050008,2,2000-03-12,72,3,05,50008,9.8,60,4,,00,5.0,165,2000-04-25,3,0,00
00SH03729,1998008503,2,2000-03-12,72,3,00, 8503,8.6,60,4,,06,2.0,152,2000-04-25,3,80,00
00SH03730,1995042273,2,2000-03-12,72,3,04,A2273,7.2,58,5,,30,5.0,159,2000-04-25,3,0,00
00SH03731,1998008274,2,2000-03-12,72,3,00, 8274,7.8,58,5,,01,2.0,150,2000-04-25,3,0,00
00SH03732,1998008882,2,2000-03-12,72,3,00, 8882,10.0,60,4,,07,2.0,151,2000-04-25,3,100,00
00SH03733,1995050132,2,2000-03-12,72,3,05,50132,9.4,58,5,,00,5.0,161,2000-04-25,3,0,00
00SH03734,1995042679,2,2000-03-12,72,3,04,A2679,9.0,58,5,,30,4.5,173,2000-04-25,3,0,00
00SH03735,1997007439,2,2000-03-12,72,3,00, 7439,8.8,60,4,,00,3.0,174,2000-04-25,3,0,00
00SH03736,1998008601,2,2000-03-12,72,3,00, 8601,9.4,62,3,,07,2.0,161,2000-04-25,3,95,00
00SH03737,1998008480,2,2000-03-12,72,3,00, 8480,10.4,60,4,,01,2.0,149,2000-04-25,3,0,00
00SH03738,1993636719,2,2000-03-12,72,3,63,K6719,8.0,58,5,,06,7.0,160,2000-04-25,3,0,00
00SH03739,1993103977,2,2000-03-12,72,3,10, 2041,7.0,62,3,,07,7.0,162,2000-04-25,3,0,00
00SH03740,1994041637,2,2000-03-12,72,3,04,A1637,10.8,60,4,,30,5.5,176,2000-04-25,3,0,00
00SH03741,1994637539,2,2000-03-12,72,3,63,K7539,7.8,62,3,,06,6.0,180,2000-04-25,L,0,00
00SH03742,1994637670,2,2000-03-12,72,3,63,K7670,12.4,56,6,,06,6.0,194,2000-04-25,5,0,00
00SH03743,1998008796,2,2000-03-12,72,3,00, 8796,9.2,60,4,,01,2.0,130,2000-04-25,K,0,00
00SH03744,1996107605,2,2000-03-12,72,3,10,S7605,6.8,60,4,,07,4.0,159,2000-04-25,3,0,00
00SH03745,1995042639,2,2000-03-12,72,3,04,A2639,7.6,58,5,,30,4.5,145,2000-04-25,3,0,00
00SH03746,1996043895,2,2000-03-12,72,3,04,A3895,9.0,54,7,,30,3.5,166,2000-04-25,3,0,00
00SH03747,1997044857,2,2000-03-12,72,3,04,A4857,7.8,60,4,,30,2.5,158,2000-04-25,3,0,00
00SH03748,1995050432,2,2000-03-12,72,3,05,50432,7.4,60,4,,00,5.0,158,2000-04-25,3,0,00
00SH03749,1995041893,2,2000-03-12,72,3,04,A1893,7.8,58,5,,30,5.0,183,2000-04-25,3,0,00
00SH03750,1997639843,2,2000-03-12,72,3,63,K9843,10.6,58,5,,06,3.0,169,2000-04-25,3,0,00
00SH03751,1998446683,2,2000-03-12,72,3,44,T6683,14.0,60,4,,02,2.0,162,2000-05-30,5,0,00
00SH03752,1993103836,2,2000-03-12,72,3,10,  577,5.9,62,3,,07,7.0,183,2000-04-25,3,0,00
00SH03753,1995041831,2,2000-03-12,72,3,04,A1831,7.2,60,4,,30,5.0,156,2000-04-25,3,0,00
00SH03754,1996639024,2,2000-03-12,72,3,63,K9024,10.6,58,5,,06,4.0,196,2000-04-25,L,0,00
00SH03755,1997007256,2,2000-03-12,72,3,00, 7256,12.4,60,4,,00,3.0,161,2000-04-25,3,0,00
00SH03756,1997044471,2,2000-03-12,72,3,04,A4471,6.0,60,4,,30,3.0,183,2000-04-25,3,0,00
00SH03757,1998640366,2,2000-03-12,72,3,64,K0366,9.2,56,6,,06,2.0,147,2000-04-25,3,82,00
00SH03758,1996043824,2,2000-03-12,72,3,04,A3824,6.4,60,4,,30,3.5,157,2000-04-25,3,0,00
00SH03759,1996006138,2,2000-03-12,72,3,00, 6138,9.2,60,4,,00,4.0,168,2000-04-25,3,0,00
00SH03760,1998008629,2,2000-03-12,72,3,00, 8629,9.9,60,4,,43,2.0,148,2000-04-25,3,98,00
00SH03761,1995050500,2,2000-03-12,72,3,05,50500,9.6,60,4,,00,5.0,179,2000-04-25,3,0,00
00SH03762,1997107758,2,2000-03-12,72,3,10,S7758,8.0,60,4,,43,3.0,174,2000-04-25,3,0,00
00SH03763,1996042894,2,2000-03-12,72,3,04,A2894,6.8,58,5,,30,4.0,156,2000-04-25,3,0,00
00SH03764,1998008027,2,2000-03-12,72,3,00, 8027,11.5,60,4,,07,2.0,155,2000-04-25,3,98,00
00SH03765,1996006182,2,2000-03-12,72,3,00, 6182,7.6,60,4,,00,4.0,152,2000-04-25,3,0,00
00SH03766,1997639729,2,2000-03-12,72,3,63,K9729,12.6,60,4,,06,3.0,174,2000-04-25,3,0,00
00SH03767,1996106836,2,2000-03-12,72,3,10,S6836,14.8,60,4,,07,4.0,178,2000-04-25,3,0,00
00SH03768,1995050002,2,2000-03-12,72,3,05,50002,10.6,60,4,,00,5.0,150,2000-04-25,3,0,00
00SH03769,1994000580,2,2000-03-12,72,3,00, 4031,7.4,60,4,,00,6.0,138,2000-04-25,3,0,00
00SH03770,1993040258,2,2000-03-12,72,3,04,A0258,9.2,54,7,,30,6.5,183,2000-04-25,3,0,00
00SH03771,1994637505,2,2000-03-12,72,3,63,K7505,10.6,60,4,FIX BIG TAG,06,6.0,190,2000-04-25,3,0,00
00SH03772,1997639414,2,2000-03-12,72,3,63,K9414,13.8,60,4,,06,3.0,182,2000-04-25,3,0,00
00SH03773,1993104185,2,2000-03-12,72,3,10, 4583,8.0,64,2,,07,7.0,152,2000-04-25,3,0,00
00SH03774,1996006112,2,2000-03-12,72,3,00, 6112,11.4,58,5,,00,4.0,146,2000-04-25,3,0,00
00SH03775,1994000420,2,2000-03-12,72,3,00, 2090,7.8,60,4,,00,6.0,165,2000-04-25,3,0,00
00SH03776,1997639404,2,2000-03-12,72,3,63,K9404,6.0,56,6,,91,3.0,171,2000-04-25,3,0,00
00SH03777,1998446526,2,2000-03-12,72,3,44,T6526,9.6,58,5,,02,2.0,163,2000-04-25,3,0,00
00SH03778,1998008381,2,2000-03-12,72,3,00, 8381,9.0,58,5,,01,2.0,143,2000-04-25,3,0,00
00SH03779,1994041351,2,2000-03-12,72,3,04,A1351,6.4,58,5,,30,6.0,188,2000-04-25,3,0,00
00SH03780,1994000320,2,2000-03-12,72,3,00,  573,10.4,58,5,,00,6.0,193,2000-04-25,3,0,00
00SH03781,1993104147,2,2000-03-12,72,3,10,S4147,9.6,60,4,,07,7.0,153,2000-05-30,5,0,00
00SH03782,1994637040,2,2000-03-12,72,3,63,K7040,9.4,58,5,,06,6.0,167,2000-04-25,3,0,00
00SH03783,1998446727,2,2000-03-12,72,3,44,T6727,11.8,58,5,,02,2.0,163,2000-04-25,3,0,00
00SH03784,1996006071,2,2000-03-12,72,3,00, 6071,8.8,58,5,,00,4.0,163,2000-04-25,3,0,00
00SH03785,1997044284,2,2000-03-12,72,3,04,A4284,7.2,60,4,,30,3.0,158,2000-04-25,3,0,00
00SH03786,1997108182,2,2000-03-12,72,3,10,S8182,8.4,62,3,,07,3.0,170,2000-04-25,3,0,00
00SH03787,1995050678,2,2000-03-12,72,3,05,50678,8.4,60,4,,00,5.0,160,2000-04-25,3,0,00
00SH03788,1998008484,2,2000-03-12,72,3,00, 8484,8.0,62,3,,01,2.0,123,2000-04-25,K,0,00
00SH03789,1998045434,2,2000-03-12,72,3,04,A5434,8.2,60,4,,30,2.0,146,2000-04-25,3,0,00
00SH03790,1997639396,2,2000-03-12,72,3,63,K9396,6.4,56,6,,91,3.0,181,2000-04-25,3,0,00
00SH03791,1998008263,2,2000-03-12,72,3,00, 8263,9.4,62,3,,07,2.0,169,2000-04-25,3,94,00
00SH03792,1995042682,2,2000-03-12,72,3,04,A2682,7.8,58,5,,30,4.5,168,2000-05-30,5,0,00
00SH03793,1996006046,2,2000-03-12,72,3,00, 6046,12.8,60,4,,00,4.0,167,2000-04-25,K,0,00
00SH03794,1998446708,2,2000-03-12,72,3,44,T6708,9.6,60,4,,02,2.0,175,2000-04-25,3,0,00
00SH03795,1998008773,2,2000-03-12,72,3,00, 8773,9.0,60,4,,07,2.0,148,2000-04-25,3,90,00
00SH03796,1996006266,2,2000-03-12,72,3,00, 6266,11.2,60,4,,00,4.0,156,2000-04-25,3,0,00
00SH03797,1997639694,2,2000-03-12,72,3,63,K9694,11.6,58,5,,06,3.0,178,2000-04-25,3,0,00
00SH03798,1998640297,2,2000-03-12,72,3,64,K0297,12.3,58,5,,06,2.0,167,2000-04-25,3,102,00
00SH03799,1996043321,2,2000-03-12,72,3,04,A3321,10.0,58,5,,30,4.0,182,2000-04-25,3,0,00
00SH03800,1996043952,2,2000-03-12,72,3,04,A3952,6.2,58,5,,30,3.5,167,2000-04-25,3,0,00
00SH03801,1998640104,2,2000-03-12,72,3,64,K0104,9.4,56,6,,06,2.0,144,2000-04-25,3,104,00
00SH03802,1996043702,2,2000-03-12,72,3,04,A3702,6.2,60,4,,30,3.5,173,2000-04-25,3,0,00
00SH03803,1993103837,2,2000-03-12,72,3,10,S3837,9.0,60,4,,07,7.0,169,2000-04-25,3,0,00
00SH03804,1996107600,2,2000-03-12,72,3,10,S7600,8.2,60,4,,07,4.0,151,2000-04-25,K,0,00
00SH03805,1997007426,2,2000-03-12,72,3,00, 7426,10.2,62,3,,00,3.0,155,2000-04-25,3,0,00
00SH03806,1997639800,2,2000-03-12,72,3,63,K9800,15.2,54,7,MSG 3/16/00,06,3.0,0,,*,0,00
00SH03807,1998045304,2,2000-03-12,72,3,04,A5304,7.8,58,5,,30,2.0,146,2000-04-25,3,0,00
00SH03808,1998446931,2,2000-03-12,72,3,44,T6931,10.0,60,4,,02,2.0,137,2000-05-30,5,0,00
00SH03809,1995638244,2,2000-03-12,72,3,63,K8244,9.2,58,5,,06,5.0,200,2000-04-25,L,0,00
00SH03810,1998008259,2,2000-03-12,72,3,00, 8259,10.9,60,4,,06,2.0,135,2000-04-25,3,88,00
00SH03811,1997639350,2,2000-03-12,72,3,63,K9350,9.6,54,7,DORPER,91,3.0,187,2000-04-25,3,0,00
00SH03812,1997044716,2,2000-03-12,72,3,04,A4716,5.6,58,5,,30,2.5,131,2000-04-25,3,0,00
00SH03813,1994637320,2,2000-03-12,72,3,63,K7320,9.8,54,7,,06,6.0,176,2000-04-25,3,0,00
00SH03814,1996006229,2,2000-03-12,72,3,00, 6229,11.0,60,4,,00,4.0,167,2000-04-25,3,0,00
00SH03815,1998045945,2,2000-03-12,72,3,04,A5945,9.8,60,4,,30,1.5,142,2000-04-25,3,0,00
00SH03816,1997007295,2,2000-03-12,72,3,00, 7295,13.4,60,4,,00,3.0,167,2000-04-25,3,0,00
00SH03817,1995638347,2,2000-03-12,72,3,63,K8347,11.6,58,5,,06,5.0,178,2000-04-25,L,0,00
00SH03818,1996006452,2,2000-03-12,72,3,00, 6452,7.6,62,3,,00,4.0,187,2000-04-25,3,0,00
00SH03819,1994000462,2,2000-03-12,72,3,00, 1562,8.8,60,4,,00,6.0,193,2000-04-25,3,0,00
00SH03820,1996107170,2,2000-03-12,72,3,10,S7170,12.0,60,4,,43,4.0,159,2000-04-25,3,0,00
00SH03821,1996006268,2,2000-03-12,72,3,00, 6268,13.8,58,5,,00,4.0,187,2000-04-25,3,0,00
00SH03822,1994040943,2,2000-03-12,72,3,04,A0943,9.4,60,4,,30,6.0,134,2000-04-25,5,0,00
00SH03823,1998008209,2,2000-03-12,72,3,00, 8209,12.6,60,4,,06,2.0,164,2000-04-25,3,92,00
00SH03824,1994000254,2,2000-03-12,72,3,00, 5143,9.0,60,4,,00,6.0,169,2000-04-25,3,0,00
00SH03825,1996043867,2,2000-03-12,72,3,04,A3867,5.2,60,4,,30,3.5,174,2000-04-25,3,0,00
00SH03826,1998640159,2,2000-03-12,72,3,64,K0159,10.0,56,6,,06,2.0,151,2000-04-25,3,105,00
00SH03827,1997639511,2,2000-03-12,72,3,63,K9511,9.0,56,6,,06,3.0,149,2000-04-25,L,0,00
00SH03828,1995638323,2,2000-03-12,72,3,63,K8323,12.6,58,5,,06,5.0,214,2000-04-25,L,0,00
00SH03829,1994041704,2,2000-03-12,72,3,04,A1704,7.8,62,3,,30,5.5,173,2000-04-25,3,0,00
00SH03830,1998045783,2,2000-03-12,72,3,04,A5783,5.6,58,5,,30,1.5,134,2000-04-25,3,0,00
00SH03831,1998446722,2,2000-03-12,72,3,44,T6722,9.2,60,4,,02,2.0,152,2000-05-30,5,0,00
00SH03832,1998008767,2,2000-03-12,72,3,00, 8767,12.6,60,4,,07,2.0,149,2000-04-25,K,98,00
00SH03833,1997108468,2,2000-03-12,72,3,10,S8468,9.6,60,4,,43,3.0,170,2000-04-25,3,0,00
00SH03834,1998008693,2,2000-03-12,72,3,00, 8693,12.7,62,3,,06,2.0,136,2000-04-25,5,86,00
00SH03835,1994637024,2,2000-03-12,72,3,63,K7024,13.4,54,7,,06,6.0,193,2000-04-25,L,0,00
00SH03836,1996106958,2,2000-03-12,72,3,10,S6958,10.8,62,3,,43,4.0,181,2000-04-25,3,0,00
00SH03837,1996042971,2,2000-03-12,72,3,04,A2971,5.6,58,5,,30,4.0,184,2000-04-25,5,0,00
00SH03838,1998008724,2,2000-03-12,72,3,00, 8724,6.3,58,5,,30,2.0,129,2000-04-25,3,0,00
00SH03839,1998446918,2,2000-03-12,72,3,44,T6918,8.6,60,4,,02,2.0,128,2000-04-25,3,0,00
00SH03840,1998008365,2,2000-03-12,72,3,00, 8365,12.3,58,5,,07,2.0,138,2000-04-25,3,95,00
00SH03841,1998008281,2,2000-03-12,72,3,00, 8281,9.9,62,3,,07,2.0,152,2000-04-25,3,81,00
00SH03842,1996043953,2,2000-03-12,72,3,04,A3953,6.6,58,5,,30,3.5,160,2000-04-25,3,0,00
00SH03843,1995637914,2,2000-03-12,72,3,63,K7914,12.0,56,6,X EYE LUNGS,06,5.0,189,2000-04-25,3,0,00
00SH03844,1995637779,2,2000-03-12,72,3,63,K7779,8.0,58,5,,06,5.0,185,2000-04-25,3,0,00
00SH03845,1998008382,2,2000-03-12,72,3,00, 8382,6.0,60,4,,30,2.0,150,2000-04-25,3,0,00
00SH03846,1998045836,2,2000-03-12,72,3,04,A5836,7.0,58,5,,30,1.5,147,2000-04-25,3,0,00
00SH03847,1995638161,2,2000-03-12,72,3,63,K8161,13.4,56,6,,06,5.0,194,2000-04-25,L,0,00
00SH03848,1998008812,2,2000-03-12,72,3,00, 8812,10.4,58,5,,06,2.0,142,2000-04-25,K,115,00
00SH03849,1993103574,2,2000-03-12,72,3,10,  512,12.4,60,4,,07,7.0,177,2000-04-25,3,0,00
00SH03850,1996043472,2,2000-03-12,72,3,04,A3472,6.4,58,5,,30,4.0,178,2000-04-25,3,0,00
00SH03851,1998008675,2,2000-03-12,72,3,00, 8675,7.0,58,5,,30,2.0,160,2000-04-25,5,0,00
00SH03852,1997639715,2,2000-03-12,72,3,63,K9715,12.6,54,7,,06,3.0,147,2000-04-25,L,0,00
00SH03853,1998008479,2,2000-03-12,72,3,00, 8479,10.5,62,3,,07,2.0,177,2000-04-25,3,88,00
00SH03854,1996043854,2,2000-03-12,72,3,04,A3854,10.6,60,4,,30,3.5,175,2000-04-25,3,0,00
00SH03855,1995106433,2,2000-03-12,72,3,10,S6433,10.4,60,4,,07,5.0,159,2000-04-25,3,0,00
00SH03856,1996006006,2,2000-03-12,72,3,00, 6006,15.0,58,5,,00,4.0,180,2000-04-25,3,0,00
00SH03857,1994041717,2,2000-03-12,72,3,04,A1717,9.4,58,5,,30,5.5,172,2000-04-25,3,0,00
00SH03858,1998640444,2,2000-03-12,72,3,64,K0444,12.1,60,4,,06,2.0,184,2000-04-25,3,95,00
00SH03859,1996006013,2,2000-03-12,72,3,00, 6013,10.8,60,4,,00,4.0,157,2000-04-25,3,0,00
00SH03860,1998008015,2,2000-03-12,72,3,00, 8015,10.0,60,4,,03,2.0,161,2000-04-25,3,0,00
00SH03861,1998008528,2,2000-03-12,72,3,00, 8528,12.5,58,5,,06,2.0,161,2000-04-25,K,95,00
00SH03862,1998008665,2,2000-03-12,72,3,00, 8665,8.8,62,3,,07,2.0,153,2000-04-25,3,78,00
00SH03863,1998045872,2,2000-03-12,72,3,04,A5872,6.6,60,4,,30,1.5,139,2000-04-25,3,0,00
00SH03864,1998008757,2,2000-03-12,72,3,00, 8757,11.7,60,4,,06,2.0,154,2000-04-25,3,100,00
00SH03865,1997044661,2,2000-03-12,72,3,04,A4661,6.6,58,5,,30,3.0,169,2000-04-25,3,0,00
00SH03866,1996006149,2,2000-03-12,72,3,00, 6149,10.4,60,4,,00,4.0,167,2000-04-25,3,0,00
00SH03867,1998446527,2,2000-03-12,72,3,44,T6527,12.2,62,3,,02,2.0,135,2000-04-25,3,0,00
00SH03868,1996006213,2,2000-03-12,72,3,00, 6213,11.8,60,4,,00,4.0,176,2000-04-25,3,0,00
00SH03869,1997639789,2,2000-03-12,72,3,63,K9789,10.6,54,7,,06,3.0,191,2000-04-25,L,0,00
00SH03870,1995050612,2,2000-03-12,72,3,05,50612,8.5,64,2,,00,5.0,162,2000-04-25,3,0,00
00SH03871,1998446729,2,2000-03-12,72,3,44,T6729,12.2,58,5,,02,2.0,125,2000-05-30,5,0,00
00SH03872,1997639567,2,2000-03-12,72,3,63,K9567,10.0,58,5,,06,3.0,173,2000-04-25,3,0,00
00SH03873,1995050813,2,2000-03-12,72,3,05,50813,7.0,60,4,,00,5.0,141,2000-04-25,3,0,00
00SH03874,1998008777,2,2000-03-12,72,3,00, 8777,9.2,60,4,,01,2.0,128,2000-04-25,3,0,00
00SH03875,1994637509,2,2000-03-12,72,3,63,K7509,9.4,60,4,,06,6.0,149,2000-04-25,5,0,00
00SH03876,1995638009,2,2000-03-12,72,3,63,K8009,10.6,58,5,,06,5.0,189,2000-04-25,3,0,00
00SH03877,1998008632,2,2000-03-12,72,3,00, 8632,13.6,60,4,,07,2.0,172,2000-04-25,3,96,00
00SH03878,1996006377,2,2000-03-12,72,3,00, 6377,10.8,60,4,,00,4.0,158,2000-04-25,3,0,00
00SH03879,1998640495,2,2000-03-12,72,3,64,K0495,11.0,58,5,,06,2.0,147,2000-04-25,3,99,00
00SH03880,1998446689,2,2000-03-12,72,3,44,T6689,14.2,58,5,,02,2.0,150,2000-04-25,3,0,00
00SH03881,1998008682,2,2000-03-12,72,3,00, 8682,13.4,60,4,,07,2.0,143,2000-04-25,3,86,00
00SH03882,1998008472,2,2000-03-12,72,3,00, 8472,11.6,60,4,,06,2.0,170,2000-04-25,3,100,00
00SH03883,1995637871,2,2000-03-12,72,3,63,K7871,8.4,60,4,,06,5.0,187,2000-04-25,3,0,00
00SH03884,1998045103,2,2000-03-12,72,3,04,A5103,7.0,58,5,,30,2.0,158,2000-04-25,3,0,00
00SH03885,1998640145,2,2000-03-12,72,3,64,K0145,9.0,60,4,,06,2.0,171,2000-04-25,3,79,00
00SH03886,1998008529,2,2000-03-12,72,3,00, 8529,9.0,58,5,,06,2.0,173,2000-04-25,3,90,00
00SH03887,1998008063,2,2000-03-12,72,3,00, 8063,15.2,56,6,,43,2.0,153,2000-04-25,3,96,00
00SH03888,1998008883,2,2000-03-12,72,3,00, 8883,9.0,60,4,,07,2.0,145,2000-04-25,3,98,00
00SH03889,1997639577,2,2000-03-12,72,3,63,K9577,9.8,58,5,,06,3.0,166,2000-04-25,L,0,00
00SH03890,1998008443,2,2000-03-12,72,3,00, 8443,7.2,58,5,,30,2.0,133,2000-04-25,3,0,00
00SH03891,1998008084,2,2000-03-12,72,3,00, 8084,8.4,58,5,NO SAMPLE?,07,2.0,130,2000-04-25,3,0,00
00SH03892,1997639702,2,2000-03-12,72,3,63,K9702,11.4,58,5,,06,3.0,174,2000-04-25,L,0,00
00SH03893,1998008136,2,2000-03-12,72,3,00, 8136,12.0,56,6,,03,2.0,141,2000-04-25,5,0,00
00SH03894,1996006172,2,2000-03-12,72,3,00, 6172,9.8,62,3,,00,4.0,167,2000-04-25,3,0,00
00SH03895,1998008150,2,2000-03-12,72,3,00, 8150,11.2,60,4,NO SAMPLE?,43,2.0,121,2000-04-25,3,0,00
00SH03896,1996043789,2,2000-03-12,72,3,04,A3789,10.8,56,6,,30,3.5,155,2000-04-25,3,0,00
00SH03897,1997044494,2,2000-03-12,72,3,04,A4494,6.8,58,5,,30,3.0,146,2000-04-25,3,0,00
00SH03898,1998008636,2,2000-03-12,72,3,00, 8636,9.0,60,4,,07,2.0,148,2000-04-25,3,95,00
00SH03899,1998446904,2,2000-03-12,72,3,44,T6904,8.8,60,4,,02,2.0,139,2000-04-25,3,0,00
00SH03900,1994637148,2,2000-03-12,72,3,63,K7148,9.4,58,5,,06,6.0,185,2000-04-25,L,0,00
00SH03901,1996006428,2,2000-03-12,72,3,00, 6428,9.8,62,3,,00,4.0,170,2000-04-25,3,0,00
00SH03902,1998446858,2,2000-03-12,72,3,44,T6858,11.6,60,4,,02,2.0,134,2000-04-25,3,0,00
00SH03903,1997639480,2,2000-03-12,72,3,63,K9480,11.2,56,6,,06,3.0,166,2000-04-25,L,0,00
00SH03904,1998045879,2,2000-03-12,72,3,04,A5879,8.0,58,5,,30,1.5,150,2000-04-25,3,0,00
00SH03905,1995042595,2,2000-03-12,72,3,04,A2595,6.8,58,5,,30,4.5,177,2000-04-25,3,0,00
00SH03906,1994637064,2,2000-03-12,72,3,63,K7064,12.8,58,5,,06,6.0,198,2000-04-25,L,0,00
00SH03907,1998008545,2,2000-03-12,72,3,00, 8545,9.3,64,2,,07,2.0,147,2000-04-25,3,80,00
00SH03908,1998446762,2,2000-03-12,72,3,44,T6762,12.6,60,4,,02,2.0,134,2000-04-25,3,0,00
00SH03909,1998045826,2,2000-03-12,72,3,04,A5826,8.2,60,4,,30,1.5,145,2000-04-25,3,0,00
00SH03910,1997007124,2,2000-03-12,72,3,00, 7124,13.2,58,5,,00,3.0,147,2000-04-25,3,0,00
00SH03911,1997108135,2,2000-03-12,72,3,10,S8135,10.6,60,4,,07,3.0,152,2000-04-25,5,0,00
00SH03912,1998008492,2,2000-03-12,72,3,00, 8492,7.8,62,3,,07,2.0,161,2000-04-25,3,70,00
